
[00:00:00.000 --> 00:00:02.840]  今天講到的題目是
[00:04:42.500 --> 00:04:43.200]  不成立
[00:04:43.200 --> 00:04:44.720]  咦?
[00:04:44.720 --> 00:04:46.140]  這樣就有問題了
[00:04:46.140 --> 00:04:48.980]  為什麼"耶和華是我的目者"不成立呢?
[00:04:48.980 --> 00:04:52.660]  難道好像最近經常下雨
[00:04:52.660 --> 00:04:54.080]  有些告白都說
[00:04:54.080 --> 00:04:54.680]  哎呀
[00:04:54.680 --> 00:04:56.460]  難道天都不喜歡我
[00:04:56.460 --> 00:04:57.700]  沒得去踢球了嗎?
[00:04:57.700 --> 00:05:00.500]  難道神不要我們?
[00:05:00.500 --> 00:05:03.640]  "耶和華是我的目者"不成立了
[00:05:03.640 --> 00:05:07.600]  會不會是神不想做我們的目者?
[00:05:07.600 --> 00:05:09.040]  大家覺得
[00:05:09.040 --> 00:05:10.080]  不是吧?
[00:05:10.080 --> 00:05:12.640]  那答案又很簡單很直接了
[00:05:12.640 --> 00:05:14.080]  就是說問題在哪裡呢?
[00:05:14.080 --> 00:05:15.780]  在我們自己身上
[00:05:16.160 --> 00:05:20.080]  我們要不要神做我們的目者
[00:05:20.080 --> 00:05:22.260]  目者是什麼呢?
[00:05:22.260 --> 00:05:26.040]  用了當時以色列那些地方的牧羊
[00:05:26.040 --> 00:05:27.160]  雖然大家沒試過
[00:05:27.160 --> 00:05:28.940]  牧羊就是多看一些電影
[00:05:28.940 --> 00:05:30.240]  多看一些YouTube
[00:05:30.240 --> 00:05:31.720]  多看一些劇集
[00:05:31.720 --> 00:05:34.140]  都會知道什麼叫做牧羊的
[00:05:34.140 --> 00:05:35.460]  牧羊呢
[00:05:35.460 --> 00:05:36.280]  是很有趣的
[00:05:36.280 --> 00:05:37.080]  那些羊
[00:05:37.080 --> 00:05:38.540]  不知道為什麼很聽話
[00:05:38.540 --> 00:05:43.200]  那些牧羊人或者牧羊小童
[00:05:43.200 --> 00:05:45.440]  用一根棍子輕輕拍一拍牠
[00:05:45.440 --> 00:05:47.640]  一群羊就會轉彎
[00:05:47.640 --> 00:05:50.780]  那隻跑掉的就勾著牠回來
[00:05:50.780 --> 00:05:52.500]  然後跟著一群羊一起跑
[00:05:52.500 --> 00:05:54.580]  那牧羊人叫牠去哪裡牠就去哪裡
[00:05:54.580 --> 00:05:56.380]  這就是羊
[00:05:56.380 --> 00:05:58.320]  我們在神面前
[00:05:58.320 --> 00:06:00.480]  說神是我們的目者
[00:06:00.480 --> 00:06:01.820]  就是說我們是羊
[00:06:01.820 --> 00:06:05.800]  我們有沒有像羊一樣去跟隨呢?
[00:06:05.800 --> 00:06:08.220]  這就值得我們反省了
[00:06:08.220 --> 00:06:11.080]  如果我們覺得我們的生活有缺乏
[00:06:11.080 --> 00:06:12.360]  心靈有缺乏
[00:06:12.360 --> 00:06:16.900]  就是說你沒有以神為目者去跟隨祂
[00:06:16.900 --> 00:06:21.360]  沒有聽祂的話
[00:06:21.360 --> 00:06:24.960]  沒有聽祂的指引來走祂的路
[00:06:24.960 --> 00:06:29.740]  所以就引致我今天說這十個原因
[00:06:29.740 --> 00:06:31.400]  就是根據一些經文
[00:06:31.400 --> 00:06:33.660]  來具體地看回
[00:06:33.660 --> 00:06:36.800]  我們其實在跟從神
[00:06:36.800 --> 00:06:38.920]  聽神的話這一方面
[00:06:38.920 --> 00:06:42.040]  有什麼事情我們會做得不妥當
[00:06:42.040 --> 00:06:44.420]  以致我們出現有缺乏呢?
[00:06:44.420 --> 00:06:47.780]  就找了十個
[00:06:47.780 --> 00:06:50.140]  第一個經文
[00:06:50.140 --> 00:06:51.760]  大家可以掀開
[00:06:51.760 --> 00:06:53.000]  但是我已經打了出來
[00:06:53.000 --> 00:06:54.600]  可以看著我這裡
[00:06:54.600 --> 00:07:00.700]  第一段就在詩篇34篇9-10節
[00:07:00.700 --> 00:07:01.820]  那句話
[00:07:01.820 --> 00:07:03.520]  "耶和華的聖文"
[00:07:03.520 --> 00:07:05.140]  "你們當敬畏他"
[00:07:05.140 --> 00:07:07.500]  "因敬畏他的一無所缺"
[00:07:07.500 --> 00:07:10.720]  "少壯獅子還缺食飲餓"
[00:07:10.720 --> 00:07:12.520]  "但尋求耶和華的"
[00:07:12.520 --> 00:07:14.460]  "什麼好處都不缺"
[00:07:14.460 --> 00:07:18.320]  跟剛才有一點兒曲同工之妙
[00:07:18.320 --> 00:07:20.520]  "什麼好處都不缺"
[00:07:20.520 --> 00:07:22.320]  一無所缺
[00:07:22.320 --> 00:07:24.600]  都是在說有沒有缺乏的問題
[00:07:24.600 --> 00:07:28.960]  這裡我就強調了兩件事
[00:07:28.960 --> 00:07:31.480]  大家看的時候都應該看到了
[00:07:31.480 --> 00:07:34.500]  敬畏他的一無所缺
[00:07:34.500 --> 00:07:37.640]  我們有沒有敬畏這個神呢?
[00:07:38.280 --> 00:07:40.780]  "敬"就是尊敬
[00:07:40.780 --> 00:07:43.160]  "畏"就是畏懼
[00:07:43.160 --> 00:07:44.220]  有一點點畏懼
[00:07:44.220 --> 00:07:46.100]  因為祂是公義的神
[00:07:46.100 --> 00:07:47.700]  你做錯事祂會罰你
[00:07:47.700 --> 00:07:52.080]  祂有些事情是會有要求你怎麼去做
[00:07:52.080 --> 00:07:54.840]  你有沒有用一個敬畏的心
[00:07:54.840 --> 00:07:57.040]  來向著這個神呢?
[00:07:57.040 --> 00:08:00.920]  大人怎麼教育兒女呢?
[00:08:00.920 --> 00:08:03.400]  我覺得到了現今這個世代
[00:08:03.400 --> 00:08:05.840]  我們回頭看就給我們一點反省了
[00:08:06.520 --> 00:08:08.820]  一百年前就暫時無法反省
[00:08:08.820 --> 00:08:12.980]  一百年前還沒有出現現今這一百年的特殊狀況
[00:08:12.980 --> 00:08:14.440]  以前的人
[00:08:14.440 --> 00:08:17.280]  父母一定是對的
[00:08:17.280 --> 00:08:21.880]  有什麼爭吵
[00:08:21.880 --> 00:08:23.140]  意見不同
[00:08:23.140 --> 00:08:26.520]  父母會打兒女之類的
[00:08:26.520 --> 00:08:28.240]  都是父母是對的
[00:08:28.240 --> 00:08:29.400]  是不是?
[00:08:29.400 --> 00:08:31.160]  你看一些粵語長片
[00:08:31.160 --> 00:08:32.560]  看一些歷史的
[00:08:32.560 --> 00:08:34.080]  全部都是這麼教的
[00:08:34.080 --> 00:08:35.960]  全部人都是認為是這樣的
[00:08:37.480 --> 00:08:38.680]  所以是沒有問題的
[00:08:38.680 --> 00:08:41.160]  但是到了現今的世代就不同了
[00:08:41.160 --> 00:08:42.600]  你不要打我
[00:08:42.600 --> 00:08:43.680]  報警會抓你的
[00:08:43.680 --> 00:08:44.640]  你虐兒啊
[00:08:44.640 --> 00:08:45.320]  你為什麼打我?
[00:08:45.320 --> 00:08:46.520]  我有人權的
[00:08:46.520 --> 00:08:47.680]  為什麼你不給我?
[00:08:47.680 --> 00:08:48.920]  我有自由的
[00:08:48.920 --> 00:08:51.160]  為什麼我要聽你的話?
[00:08:51.160 --> 00:08:52.200]  你也要聽我的話
[00:08:52.200 --> 00:08:53.560]  互相尊重
[00:08:53.560 --> 00:08:55.120]  現在的小孩子很厲害
[00:08:55.120 --> 00:08:57.120]  所以現在變成怎麼樣?
[00:08:57.120 --> 00:08:57.840]  你覺得
[00:08:57.840 --> 00:09:00.480]  在這個敬畏的主題上
[00:09:00.480 --> 00:09:05.280]  那些小孩子會不會對父母有一份敬畏呢?
[00:09:05.280 --> 00:09:08.240]  沒有了
[00:09:08.240 --> 00:09:11.000]  所以這個時代的分別
[00:09:11.000 --> 00:09:12.680]  就讓我們看到什麼叫做敬畏
[00:09:12.680 --> 00:09:14.120]  現今呢
[00:09:14.120 --> 00:09:16.040]  很多時候我們做信徒
[00:09:16.040 --> 00:09:20.280]  信仰上都好像現今的孩童一樣
[00:09:20.280 --> 00:09:22.160]  對神媽媽的敬畏
[00:09:22.160 --> 00:09:23.520]  你講的那些話
[00:09:23.520 --> 00:09:25.320]  你在聖經裡面講是不是真的?
[00:09:25.320 --> 00:09:26.880]  是不是真的這樣?
[00:09:26.880 --> 00:09:28.040]  時代變了
[00:09:28.040 --> 00:09:29.840]  你二千年沒有講過話了
[00:09:29.840 --> 00:09:31.920]  講完那些話寫在這裡
[00:09:31.920 --> 00:09:33.360]  二千年都不再出聲
[00:09:33.360 --> 00:09:35.840]  又要我們聽那些話來跟隨你?
[00:09:35.840 --> 00:09:38.200]  是不是需要有些更新呢?
[00:09:38.200 --> 00:09:40.760]  我們是這樣的
[00:09:40.760 --> 00:09:42.600]  不再是這麼敬畏神
[00:09:42.600 --> 00:09:45.280]  不再是這麼敬畏神所講的話
[00:09:45.280 --> 00:09:47.600]  尋求神更加是
[00:09:47.600 --> 00:09:52.160]  尋求就是去找神
[00:09:52.160 --> 00:09:54.760]  去聽聽祂想說什麼
[00:09:54.760 --> 00:09:57.440]  去看看祂喜歡你做什麼
[00:09:57.440 --> 00:10:01.960]  我們負心自問我們有沒有這個敬畏呢?
[00:10:01.960 --> 00:10:03.760]  有沒有這個尋求呢?
[00:10:03.760 --> 00:10:05.560]  聖經就說
[00:10:05.560 --> 00:10:07.840]  是敬畏的是尋求的
[00:10:07.840 --> 00:10:09.360]  什麼好處都不缺
[00:10:09.360 --> 00:10:11.000]  那一樣
[00:10:11.000 --> 00:10:12.040]  如果我們覺得
[00:10:12.040 --> 00:10:13.880]  我們有些缺乏
[00:10:13.880 --> 00:10:15.240]  就像剛才那樣
[00:10:15.240 --> 00:10:16.600]  有些缺乏
[00:10:16.600 --> 00:10:17.400]  《詩篇》二十三篇
[00:10:17.400 --> 00:10:18.080]  就是說什麼呢?
[00:10:18.080 --> 00:10:20.160]  你沒有以神為你的目者
[00:10:20.160 --> 00:10:23.440]  你沒有去很好的敬畏這個神
[00:10:23.440 --> 00:10:27.040]  你沒有去很好的尋求這個神
[00:10:27.040 --> 00:10:29.080]  這個我們就要值得反省了
[00:10:29.080 --> 00:10:31.640]  第二個
[00:10:32.280 --> 00:10:32.960]  怎麼樣呢?
[00:10:32.960 --> 00:10:35.280]  在《詩篇》八十四篇十一節
[00:10:35.280 --> 00:10:35.880]  那裡說
[00:10:35.880 --> 00:10:39.360]  因為耶和華神是日頭是盾牌
[00:10:39.360 --> 00:10:42.080]  要賜下恩惠和榮耀
[00:10:42.080 --> 00:10:45.560]  這個神很想賜下恩惠和榮耀給我們
[00:10:45.560 --> 00:10:48.880]  祂未嘗留下一樣好處
[00:10:48.880 --> 00:10:51.120]  不給那些行動正直的人
[00:10:51.120 --> 00:10:53.960]  這個用另一種寫法去寫
[00:10:53.960 --> 00:10:57.440]  沒有留下一樣好處不給那些人
[00:10:57.440 --> 00:10:59.200]  就是說什麼好處都想給
[00:10:59.200 --> 00:11:01.760]  但是後面的「要」是什麼人呢?
[00:11:02.240 --> 00:11:03.800]  行動正直
[00:11:03.800 --> 00:11:06.280]  什麼叫做行動正直呢?
[00:11:06.280 --> 00:11:08.360]  那麼
[00:11:08.360 --> 00:11:11.240]  我們真的要查一下經
[00:11:11.240 --> 00:11:14.000]  看看行動正直的字是怎麼樣
[00:11:14.000 --> 00:11:18.040]  我們說經常圓文圓文的
[00:11:18.040 --> 00:11:19.240]  我們不用懂得很多
[00:11:19.240 --> 00:11:20.760]  懂得那些字母
[00:11:20.760 --> 00:11:23.160]  懂得查聖經查字典
[00:11:23.160 --> 00:11:25.000]  都很有幫助的
[00:11:25.000 --> 00:11:25.760]  那麼
[00:11:25.760 --> 00:11:27.280]  查那個圓文
[00:11:27.280 --> 00:11:29.840]  這個行動正直
[00:11:29.840 --> 00:11:33.880]  讀出來的音叫做Tamim
[00:11:33.880 --> 00:11:35.120]  那麼
[00:11:35.120 --> 00:11:38.840]  有些英文解釋的分析書裡面
[00:11:38.840 --> 00:11:44.240]  用很多英文字來詳細解釋Tamim是什麼意思
[00:11:44.240 --> 00:11:45.480]  是Complete
[00:11:45.480 --> 00:11:47.440]  我讀完英文再講中文
[00:11:47.440 --> 00:11:48.400]  是Complete
[00:11:48.400 --> 00:11:49.920]  Unscathed
[00:11:49.920 --> 00:11:51.200]  Intact
[00:11:51.200 --> 00:11:52.280]  Blameless
[00:11:52.280 --> 00:11:53.360]  Without fault
[00:11:53.360 --> 00:11:55.280]  Free of blemish
[00:11:55.280 --> 00:11:56.520]  Impeccable
[00:11:56.520 --> 00:11:57.480]  Honest
[00:11:57.480 --> 00:11:58.440]  Devout
[00:11:58.840 --> 00:12:00.560]  就是說要完全
[00:12:00.560 --> 00:12:02.120]  沒有受傷
[00:12:02.120 --> 00:12:03.720]  完整無缺
[00:12:03.720 --> 00:12:04.840]  無可指責
[00:12:04.840 --> 00:12:06.520]  沒有錯誤
[00:12:06.520 --> 00:12:08.000]  沒有污點
[00:12:08.000 --> 00:12:09.240]  沒有瑕疵
[00:12:09.240 --> 00:12:10.480]  誠實
[00:12:10.480 --> 00:12:11.480]  敬虔
[00:12:11.480 --> 00:12:15.840]  行動正直是這樣的人
[00:12:15.840 --> 00:12:17.520]  那麼我們在神面前
[00:12:17.520 --> 00:12:20.720]  有沒有這樣行動正直呢?
[00:12:20.720 --> 00:12:23.520]  這就要幫助我們思考了
[00:12:23.520 --> 00:12:32.280]  《金編道》提出這些讓我們在各方面反省我們的信仰
[00:12:32.280 --> 00:12:34.040]  我們的行為是怎麼樣的
[00:12:34.040 --> 00:12:37.360]  神說行動正直那些
[00:12:37.360 --> 00:12:39.520]  我沒有留下一件好處
[00:12:39.520 --> 00:12:40.200]  不給他的
[00:12:40.200 --> 00:12:41.360]  什麼都給他的
[00:12:41.360 --> 00:12:46.840]  所以這個行動正直是神很想我們是這樣的
[00:12:46.840 --> 00:12:50.760]  第三點在耶利米蘇
[00:12:50.760 --> 00:12:52.760]  讀下去的時候
[00:12:52.760 --> 00:12:54.600]  有一些重點的字
[00:12:54.600 --> 00:12:55.880]  我們會看到
[00:13:22.760 --> 00:13:27.760]  "此形必清脆,在乾旱之年,毫無下淚,而且結果不止"
[00:13:27.760 --> 00:13:29.920]  重點就是倚靠神
[00:13:29.920 --> 00:13:32.480]  這一點很有趣
[00:13:32.480 --> 00:13:37.360]  "倚靠耶和華,以耶和華為可靠的"
[00:13:37.360 --> 00:13:39.880]  後面那半句精彩
[00:13:39.880 --> 00:13:42.280]  我們經常很多時候都會念口亡話
[00:13:42.280 --> 00:13:43.200]  倚靠神
[00:13:43.200 --> 00:13:48.840]  你其實心裡面有沒有"以耶和華為可靠的"呢?
[00:13:48.840 --> 00:13:51.280]  "啊!倚靠神,倚靠神"
[00:13:51.280 --> 00:13:54.440]  不過我們英文叫"What if"
[00:13:54.440 --> 00:13:56.840]  如果萬一
[00:13:56.840 --> 00:13:58.520]  那怎麼辦呢?
[00:13:58.520 --> 00:13:59.640]  自己補補肺
[00:13:59.640 --> 00:14:01.640]  自己做點事情
[00:14:01.640 --> 00:14:05.680]  其實就是你沒有以神為可靠的
[00:14:05.680 --> 00:14:07.800]  所以這句基文講得很好
[00:14:07.800 --> 00:14:09.480]  你倚靠就真的倚靠
[00:14:09.480 --> 00:14:11.440]  我們有沒有呢?
[00:14:11.440 --> 00:14:13.760]  在我們碰到的事情
[00:14:13.760 --> 00:14:14.800]  碰到的問題
[00:14:14.800 --> 00:14:18.000]  很多困境的時候
[00:14:18.000 --> 00:14:19.440]  有沒有倚靠神
[00:14:19.440 --> 00:14:21.240]  有"以耶和華"
[00:14:21.440 --> 00:14:23.400]  "為可倚靠的"呢?
[00:14:23.400 --> 00:14:27.040]  很重要的
[00:14:27.040 --> 00:14:27.560]  "倚靠神"
[00:14:27.560 --> 00:14:30.320]  《耶利米蘇》十七章五節八節
[00:14:30.320 --> 00:14:37.520]  接著這個是我們很熟悉的經文
[00:14:37.520 --> 00:14:39.000]  引用了這麼多舊約
[00:14:39.000 --> 00:14:40.320]  就引用了新約
[00:14:40.320 --> 00:14:41.480]  《馬太福音》
[00:14:41.480 --> 00:14:45.560]  《馬太福音》六章三十一至三十三節說
[00:14:45.560 --> 00:14:48.280]  "所以不要憂慮說吃什麼,喝什麼,穿什麼"
[00:14:48.280 --> 00:14:50.280]  "這都是外邦人所求的"
[00:14:50.520 --> 00:14:52.360]  這些生活的一切
[00:14:52.360 --> 00:14:53.640]  如果我們去憂慮
[00:14:53.640 --> 00:14:54.800]  神說你其實不用憂慮
[00:14:54.800 --> 00:14:55.560]  外邦人
[00:14:55.560 --> 00:14:56.960]  就是說沒有神的人
[00:14:56.960 --> 00:14:58.560]  沒有信仰的人
[00:14:58.560 --> 00:14:59.800]  他們就求這些
[00:14:59.800 --> 00:15:00.760]  你們不是
[00:15:00.760 --> 00:15:02.360]  你們是我的子民
[00:15:02.360 --> 00:15:05.720]  你們不用憂慮說吃什麼,喝什麼,穿什麼
[00:15:05.720 --> 00:15:09.240]  "你們須用這一切,你們的天賦是知道的"
[00:15:09.240 --> 00:15:11.720]  知道你需要這些東西
[00:15:11.720 --> 00:15:13.160]  不用憂慮
[00:15:13.160 --> 00:15:14.360]  不用去求
[00:15:14.360 --> 00:15:16.320]  你們要先求什麼?
[00:15:16.320 --> 00:15:18.840]  是的
[00:15:18.840 --> 00:15:19.960]  這句很熟悉
[00:15:19.960 --> 00:15:22.920]  希望我們真的能夠領悟
[00:15:22.920 --> 00:15:25.080]  要先求他的國他的義
[00:15:25.080 --> 00:15:26.920]  這些東西都要加給你們
[00:15:26.920 --> 00:15:29.560]  什麼叫他的國他的義?
[00:15:29.560 --> 00:15:32.760]  背就很容易背
[00:15:32.760 --> 00:15:33.640]  國
[00:15:33.640 --> 00:15:35.160]  神的國
[00:15:35.160 --> 00:15:35.800]  他的國
[00:15:35.800 --> 00:15:36.840]  神的國是什麼?
[00:15:36.840 --> 00:15:37.800]  神有個國
[00:15:37.800 --> 00:15:39.400]  但是國呢
[00:15:39.400 --> 00:15:41.160]  最簡單的我們去看
[00:15:41.160 --> 00:15:42.760]  國有個國王
[00:15:42.760 --> 00:15:45.960]  那個王有絕對的權柄
[00:15:45.960 --> 00:15:47.880]  他有他的子民
[00:15:47.880 --> 00:15:49.400]  去聽他
[00:15:50.040 --> 00:15:54.360]  也有律法去頒佈出來
[00:15:54.360 --> 00:15:55.800]  讓那些人知道
[00:15:55.800 --> 00:15:56.920]  這個國度
[00:15:56.920 --> 00:15:59.160]  這個王是喜歡什麼
[00:15:59.160 --> 00:16:00.520]  喜歡什麼
[00:16:00.520 --> 00:16:02.600]  神的義
[00:16:02.600 --> 00:16:04.040]  這個比較難
[00:16:04.040 --> 00:16:10.520]  很多時候人們太過用自己的方式去強解神的義
[00:16:10.520 --> 00:16:12.040]  或者叫公義
[00:16:12.040 --> 00:16:13.320]  但是聖經裡面很好
[00:16:13.320 --> 00:16:15.480]  有一些平衡的句子說
[00:16:15.480 --> 00:16:17.480]  什麼叫神的義呢?
[00:16:17.480 --> 00:16:21.720]  義就是無罪
[00:16:21.720 --> 00:16:25.800]  神的義就是神不喜歡罪惡
[00:16:25.800 --> 00:16:28.920]  就是要恨惡的罪惡
[00:16:28.920 --> 00:16:30.440]  遠離罪惡
[00:16:30.440 --> 00:16:32.200]  這就叫做義
[00:16:32.200 --> 00:16:34.760]  這就可圈可點了
[00:16:34.760 --> 00:16:36.040]  意思就是說
[00:16:36.040 --> 00:16:37.960]  那條界線在哪裡?
[00:16:37.960 --> 00:16:39.560]  一邊是義
[00:16:39.560 --> 00:16:40.840]  一邊是罪
[00:16:40.840 --> 00:16:42.600]  我們說恨惡罪惡
[00:16:42.600 --> 00:16:43.560]  不要罪惡
[00:16:43.560 --> 00:16:47.240]  那麼義和罪之間的界線在哪裡呢?
[00:16:48.280 --> 00:16:50.360]  是很清晰的一條界線
[00:16:50.360 --> 00:16:51.880]  就像這級樓梯一樣
[00:16:51.880 --> 00:16:54.520]  一走前一點就掉下去了
[00:16:54.520 --> 00:16:56.200]  走過一點這邊
[00:16:56.200 --> 00:16:57.400]  就在上面
[00:16:57.400 --> 00:16:59.400]  是這樣很清晰的一條界線
[00:16:59.400 --> 00:17:02.680]  還是像一條斜路一樣
[00:17:02.680 --> 00:17:05.880]  由高一直斜到下面呢?
