
[00:00:00.000 --> 00:00:03.160]  很多年前我在香港認識了一個朋友
[00:02:27.760 --> 00:02:29.800]  賺錢
[00:02:29.800 --> 00:02:30.680]  軍隊呢?
[00:02:30.680 --> 00:02:32.280]  軍隊的共同目標是甚麼?
[00:02:32.280 --> 00:02:34.600]  打勝仗
[00:02:34.600 --> 00:02:36.400]  現在世界盃快要來臨
[00:02:36.400 --> 00:02:39.000]  一個足球隊的共同目標是甚麼?
[00:02:39.000 --> 00:02:40.480]  贏球
[00:02:40.480 --> 00:02:43.440]  這些共同目標是相當的明顯和清晰的
[00:02:43.440 --> 00:02:46.280]  而所有你會發覺這些共同目標
[00:02:46.280 --> 00:02:48.360]  其實某個程度上
[00:02:48.360 --> 00:02:54.280]  都和機構裏面的成員的利益掛鉤
[00:02:54.280 --> 00:02:55.600]  對於商業的機構
[00:02:55.600 --> 00:02:57.080]  公司賺錢
[00:02:57.080 --> 00:03:00.600]  員工很有大機會加薪拿花紅
[00:03:00.600 --> 00:03:03.280]  在軍隊裏面打贏仗的時候
[00:03:03.280 --> 00:03:05.320]  不單止自己的性命可以保住
[00:03:05.320 --> 00:03:08.240]  國家都可以得到平安與安全
[00:03:08.240 --> 00:03:09.240]  足球隊呢?
[00:03:09.240 --> 00:03:11.040]  足球隊贏了球之後
[00:03:11.040 --> 00:03:12.960]  發達了
[00:03:12.960 --> 00:03:14.600]  名利兼收
[00:03:14.600 --> 00:03:19.160]  那些甚麼東西都找你來做代言
[00:03:19.160 --> 00:03:21.160]  那教會呢?
[00:03:21.160 --> 00:03:24.960]  教會有甚麼共同目標?
[00:03:24.960 --> 00:03:26.960]  有沒有的?
[00:03:26.960 --> 00:03:29.360]  《聖經經文》今天在第十二節
[00:03:29.360 --> 00:03:31.160]  保羅告訴我們
[00:03:31.160 --> 00:03:34.560]  這裏有一個我們可以知道的共同目標
[00:03:34.560 --> 00:03:35.400]  就是為甚麼?
[00:03:35.400 --> 00:03:37.400]  要成全聖徒
[00:03:37.400 --> 00:03:39.000]  各盡其職
[00:03:39.000 --> 00:03:42.080]  建立基督的身體
[00:03:42.080 --> 00:03:43.840]  基督的身體這裏所指的
[00:03:43.840 --> 00:03:47.120]  就指教會或者神的國度
[00:03:47.120 --> 00:03:50.120]  合因不單止是說
[00:03:50.120 --> 00:03:52.160]  教會裏面每一個人都是一模一樣的
[00:03:52.160 --> 00:03:54.960]  說的東西想的東西做的東西都是一模一樣
[00:03:54.960 --> 00:03:55.720]  不是這樣
[00:03:55.720 --> 00:03:57.680]  而是強調
[00:03:57.680 --> 00:04:03.160]  我們通過在神的恩典裏面
[00:04:03.160 --> 00:04:09.480]  我們有共同合作配合的精神
[00:04:09.480 --> 00:04:11.720]  我們能夠互相的毀身
[00:04:11.720 --> 00:04:13.960]  縱然我們每一個人都是不同的性格
[00:04:13.960 --> 00:04:14.760]  不同的經驗
[00:04:14.760 --> 00:04:16.760]  不同的背景等等
[00:04:16.760 --> 00:04:20.960]  故此一個合一的群體
[00:04:20.960 --> 00:04:24.000]  就不是好像一盤散沙那樣
[00:04:24.000 --> 00:04:27.320]  而是各自互相的配搭
[00:04:27.320 --> 00:04:30.720]  以致我們可以向著共同的目標來進發
[00:04:30.720 --> 00:04:32.120]  這就是合一的教會裏面
[00:04:32.120 --> 00:04:38.800]  不過教會和外面的一些商業群體是很不同的
[00:04:38.800 --> 00:04:45.000]  因為當我們基督徒為了我們教會共同的目標努力
[00:04:45.000 --> 00:04:46.880]  做好我們本份的時候
[00:04:46.880 --> 00:04:49.080]  你會發覺
[00:04:49.080 --> 00:04:53.520]  不會有很多明顯可以看得到的利益
[00:04:53.520 --> 00:04:54.320]  有沒有?
[00:04:54.320 --> 00:04:56.120]  我們在教會裏面做
[00:04:56.120 --> 00:04:59.280]  自從有沒有什麼實質的利益
[00:04:59.280 --> 00:05:00.760]  雖然有人曾經這樣說
[00:05:00.760 --> 00:05:04.960]  你們基督徒這麼熱心傳福音
[00:05:04.960 --> 00:05:05.800]  你帶了人上來
[00:05:05.800 --> 00:05:08.120]  所以是否有擁婚?
[00:05:08.120 --> 00:05:10.040]  你們為何這麼熱心?
[00:05:10.040 --> 00:05:11.320]  有沒有?
[00:05:11.320 --> 00:05:14.320]  你們跟家裏的朋友
[00:05:14.320 --> 00:05:15.840]  傳福音是否有擁婚?
[00:05:15.840 --> 00:05:16.680]  給你一個擁抱
[00:05:16.680 --> 00:05:17.360]  有沒有?
[00:05:17.360 --> 00:05:19.680]  大家都知道是沒有的
[00:05:19.680 --> 00:05:22.080]  既然是沒有擁婚
[00:05:22.080 --> 00:05:25.640]  又沒有很明顯物質上的利益的時候
[00:05:25.640 --> 00:05:27.560]  為什麼我們還要這麼努力傳福音?
[00:05:27.560 --> 00:05:33.160]  為什麼我們還要這麼努力邀請我們的親朋戚友來教會?
[00:05:33.160 --> 00:05:36.280]  為什麼?
[00:05:36.280 --> 00:05:42.240]  在這裏保羅講了一個很本質上的原因給我們聽
[00:05:42.240 --> 00:05:43.640]  保羅在這裏說
[00:05:43.640 --> 00:05:45.120]  當我們聚在一起的時候
[00:05:45.120 --> 00:05:48.120]  神就用和平讓我們彼此聯絡
[00:05:48.120 --> 00:05:50.160]  以致我們能夠竭力保守
[00:05:50.160 --> 00:05:53.720]  聖靈所賜合而為一的心
[00:05:53.720 --> 00:05:56.360]  我們第一樣要搞清楚的就是
[00:05:56.360 --> 00:05:57.920]  保羅在這裏說
[00:05:57.920 --> 00:06:02.320]  我們又要竭力保守聖靈所賜合而為一的心
[00:06:02.320 --> 00:06:03.600]  即是告訴我們什麼?
[00:06:03.600 --> 00:06:05.280]  教會的合一
[00:06:05.280 --> 00:06:10.040]  不是靠我們來重新製造這個合一
[00:06:10.040 --> 00:06:11.440]  合一是怎樣來的?
[00:06:11.440 --> 00:06:13.680]  是神賜給我們的
[00:06:13.680 --> 00:06:16.280]  我們的工作不是要製造
[00:06:16.280 --> 00:06:18.000]  從沒有變有
[00:06:18.000 --> 00:06:19.440]  來做這個合一
[00:06:19.440 --> 00:06:20.200]  而是什麼?
[00:06:20.200 --> 00:06:23.480]  神已經賜給我們這個信仰群體一個合一
[00:06:23.480 --> 00:06:25.800]  而我們的工作、我們的責任就是
[00:06:25.800 --> 00:06:26.880]  持守
[00:06:26.880 --> 00:06:29.240]  保持著這個合一
[00:06:29.240 --> 00:06:31.800]  而我們要保持這個合一
[00:06:31.800 --> 00:06:33.440]  我們要清楚明白
[00:06:33.440 --> 00:06:36.960]  我們不是參加一個俱樂部
[00:06:36.960 --> 00:06:41.960]  而是我們是被植入神的家裏
[00:06:41.960 --> 00:06:43.000]  在這裏
[00:06:43.000 --> 00:06:44.760]  保羅告訴我們
[00:06:44.760 --> 00:06:49.560]  七個關乎神所賜給我們的生命
[00:06:49.560 --> 00:06:53.200]  本質上就有這個合一的事實
[00:06:53.200 --> 00:06:56.520]  而這個七種合一的意義
[00:06:56.520 --> 00:06:59.240]  讓基督徒能夠被綁在一起
[00:06:59.240 --> 00:07:02.600]  被組合在一起
[00:07:02.600 --> 00:07:08.800]  來去發揮這個信徒在教會裏面的責任
[00:07:08.800 --> 00:07:10.000]  好了
[00:07:10.000 --> 00:07:10.800]  大家要明白
[00:07:10.800 --> 00:07:13.920]  我們的合一並不是來自大家有同一個想法
[00:07:13.920 --> 00:07:15.400]  同一個意見
[00:07:15.400 --> 00:07:16.720]  有同一個喜好
[00:07:16.720 --> 00:07:18.200]  吃的東西都一樣
[00:07:18.200 --> 00:07:19.560]  不是這樣
[00:07:19.560 --> 00:07:23.240]  而是在說我們在耶穌基督裏面
[00:07:23.240 --> 00:07:26.960]  有七種不同的合一的事實
[00:07:26.960 --> 00:07:29.240]  讓我們在這裏看一看
[00:07:29.240 --> 00:07:31.200]  保羅告訴我們第一個原因就是
[00:07:31.200 --> 00:07:32.880]  因為我們有共同的身體
[00:07:32.880 --> 00:07:35.800]  這個身體是指教會
[00:07:35.800 --> 00:07:38.720]  即是我們同屬一個屬靈的家庭
[00:07:38.720 --> 00:07:41.240]  我們都是屬靈家庭的一部份
[00:07:41.240 --> 00:07:42.520]  同一個性靈
[00:07:42.520 --> 00:07:45.560]  我們都是受同一個性靈所感動
[00:07:45.560 --> 00:07:49.240]  來接受領受這個新的生命
[00:07:49.240 --> 00:07:50.880]  同一個指望
[00:07:50.880 --> 00:07:51.440]  指望甚麼
[00:07:51.440 --> 00:07:55.480]  我們每一個基督徒都指望將來我們
[00:07:55.480 --> 00:08:00.680]  承受神在天上為我們預備的產業
[00:08:00.680 --> 00:08:02.520]  我們都是同一個主
[00:08:02.520 --> 00:08:03.760]  我們說主耶穌
[00:08:03.760 --> 00:08:05.000]  我們都是同一個主
[00:08:05.000 --> 00:08:08.000]  侍奉同一個主
[00:08:08.000 --> 00:08:09.840]  同一個信
[00:08:09.840 --> 00:08:13.960]  我們都是信耶穌基督所成就的救恩
[00:08:13.960 --> 00:08:15.200]  同一個洗禮
[00:08:15.200 --> 00:08:19.080]  我們都是通過奉耶穌的名得做這個洗禮
[00:08:19.080 --> 00:08:24.200]  以致我們可以分享進入基督的死亡與復活裏面
[00:08:24.200 --> 00:08:25.200]  而同一個神
[00:08:25.200 --> 00:08:26.000]  清清楚楚
[00:08:26.000 --> 00:08:30.000]  我們所信的都是唯一天上獨一的三一真神
[00:08:30.000 --> 00:08:31.360]  沒有其他的生世
[00:08:31.360 --> 00:08:32.720]  我想大家想像一下
[00:08:32.720 --> 00:08:34.640]  好像一個車輪
[00:08:34.640 --> 00:08:35.920]  大家都見過
[00:08:35.920 --> 00:08:37.680]  踩單車的時候有一個車輪
[00:08:37.680 --> 00:08:39.240]  車輪是一個很簡單的組合
[00:08:39.240 --> 00:08:40.960]  中間有一個輪芯
[00:08:40.960 --> 00:08:47.200]  然後一些橫枝連繫著輪芯和外圍
[00:08:47.200 --> 00:08:48.720]  大家想一想
[00:08:48.720 --> 00:08:56.560]  如果輪的中間最重要的部份爛了或很弱的時候
[00:08:56.560 --> 00:09:01.120]  又或者那些橫枝不是連接著輪芯的時候
[00:09:01.120 --> 00:09:03.880]  你猜這個輪還能不能走得動
[00:09:03.880 --> 00:09:06.920]  就算真的能走得動也不能走得遠
[00:09:06.920 --> 00:09:07.840]  聖經告訴我們
[00:09:07.840 --> 00:09:10.840]  耶穌基督就好像在這個輪的中心的位置
[00:09:10.840 --> 00:09:13.120]  將所有的東西連在一起
[00:09:13.120 --> 00:09:18.680]  而當時我們所看到七個關於這個合一的真理的事實
[00:09:18.680 --> 00:09:25.280]  就是定義了我們連於元首基督耶穌的事實
[00:09:25.280 --> 00:09:27.000]  就好像這些橫枝
[00:09:27.000 --> 00:09:28.960]  可能有不同的長度不同的角度
[00:09:28.960 --> 00:09:31.360]  但是都是連於這個中心
[00:09:31.360 --> 00:09:36.360]  所以我們基督教是以耶穌基督為中心的意思
[00:09:36.360 --> 00:09:42.800]  而不是建基於我們自己個別的利益上
[00:09:42.800 --> 00:09:46.080]  所以雖然我們不知
[00:09:46.080 --> 00:09:52.040]  雖然我們全福音都是大人歸信耶穌
[00:09:52.040 --> 00:09:56.360]  沒有湧昏也沒有什麼很明顯很清楚的利益
[00:09:56.360 --> 00:10:00.320]  但是我們仍然願意投入來維持這個合一
[00:10:00.320 --> 00:10:01.520]  為什麼呢?
[00:10:01.520 --> 00:10:05.720]  因為這個就是我們所領受這個新生命本身的本質
[00:10:05.720 --> 00:10:07.440]  有這個合一的本質
[00:10:07.440 --> 00:10:08.960]  也是神的命令
[00:10:08.960 --> 00:10:10.560]  也是我們的責任
[00:10:10.560 --> 00:10:15.880]  作為基督身體的一部分責任
[00:10:15.880 --> 00:10:18.560]  還有當我們合一的時候
[00:10:18.560 --> 00:10:23.400]  我們個別的屬靈生命也都可以得到獎盡
[00:10:23.400 --> 00:10:27.680]  以致我們每一天更像我們的主耶穌基督
[00:10:27.680 --> 00:10:29.040]  好了
[00:10:29.040 --> 00:10:32.560]  接著保羅也跟我們再繼續講下去
[00:10:32.560 --> 00:10:37.880]  當我們有了明白了這七種合一的條件之後
[00:10:37.880 --> 00:10:39.800]  保羅更進一步告訴我們
[00:10:39.800 --> 00:10:46.560]  我們行事為人需要與我們蒙召的恩相稱
[00:10:46.560 --> 00:10:51.200]  他再具體地說了四個生命
[00:10:51.200 --> 00:10:55.920]  我們應該有的質素
[00:10:55.920 --> 00:10:59.840]  來實際上活出這個合一
[00:10:59.840 --> 00:11:02.160]  哪四種質素呢?
[00:11:02.160 --> 00:11:05.960]  謙虛、溫柔、忍耐、寬容
[00:11:05.960 --> 00:11:09.160]  用我們每一種質素來看看
[00:11:09.160 --> 00:11:11.040]  第一個,謙虛
[00:11:11.040 --> 00:11:15.520]  什麼叫謙虛?
[00:11:15.520 --> 00:11:19.160]  謙虛的意思
[00:11:19.160 --> 00:11:22.080]  不是看低自己
[00:11:22.080 --> 00:11:24.640]  而是少想一點自己
[00:11:24.640 --> 00:11:28.000]  這個才叫做謙虛
[00:11:28.000 --> 00:11:33.720]  所以無論我們有千百個理由覺得我們比其他人厲害
[00:11:33.720 --> 00:11:38.720]  又或者我們可以有實際上很多原因覺得我們比不起其他人
[00:11:38.720 --> 00:11:41.760]  但是這裡保羅告訴我們一個很重要的事實
[00:11:41.760 --> 00:11:44.560]  我們每一個人來到耶穌基督面前都是什麼?
[00:11:44.560 --> 00:11:50.000]  因著耶穌基督的恩典來得到這個救恩
[00:11:50.000 --> 00:11:53.120]  所以每一個人來到神的面前的時候
[00:11:53.120 --> 00:11:56.360]  沒有一個比另外一個更加優越
[00:11:56.360 --> 00:11:59.320]  或者一個比另外一個更加差勁
[00:11:59.320 --> 00:12:00.080]  沒有
[00:12:00.080 --> 00:12:03.720]  在神的面前我們每一個人都是蒙恩的罪人
[00:12:03.720 --> 00:12:07.320]  在保羅的日子或者甚至今天都是一樣
[00:12:07.320 --> 00:12:09.720]  講謙虛這件事的話
[00:12:09.720 --> 00:12:14.680]  通常都會讓人有感覺為什麼你這麼軟弱
[00:12:14.680 --> 00:12:16.000]  講什麼謙虛
[00:12:16.000 --> 00:12:19.560]  通常都是比較負面一點的
[00:12:19.560 --> 00:12:20.480]  不過很有趣
[00:12:20.480 --> 00:12:22.480]  在聖經裡面
[00:12:22.480 --> 00:12:28.360]  聖經裡面謙虛其實是一個很強大的力量
[00:12:28.360 --> 00:12:30.760]  因為它能夠容讓我們
[00:12:30.760 --> 00:12:35.040]  不是時時刻刻都在想著自己的好處
[00:12:35.040 --> 00:12:36.120]  相反來說
[00:12:36.120 --> 00:12:38.160]  如果一個自高自大的人
[00:12:38.160 --> 00:12:39.480]  是怎樣的?
[00:12:39.480 --> 00:12:43.520]  經常覺得自己很了不起
[00:12:43.520 --> 00:12:47.000]  他會期望別人來服侍他
[00:12:47.000 --> 00:12:50.960]  所以自大你可以說是合一的剋星
[00:12:50.960 --> 00:12:53.960]  有自大就沒有合一
[00:12:53.960 --> 00:12:56.280]  第二樣看的就是溫柔
[00:12:56.280 --> 00:12:57.040]  溫柔是什麼呢?
[00:12:57.040 --> 00:12:57.920]  搞清楚
[00:12:57.920 --> 00:12:59.640]  溫柔不是指內弱
[00:12:59.640 --> 00:13:01.640]  不是指軟弱
[00:13:01.640 --> 00:13:05.840]  而是一種受到駕馭的力量
[00:13:05.840 --> 00:13:08.920]  這是很重要的分別
[00:13:08.920 --> 00:13:12.680]  所以溫柔的人不是軟弱無能的人
[00:13:12.680 --> 00:13:15.160]  大家搞清楚
[00:13:15.160 --> 00:13:18.280]  反而溫柔的人是堅強的人
[00:13:18.280 --> 00:13:19.080]  為什麼?
[00:13:19.080 --> 00:13:24.560]  因為他選擇不使用凌駕於別人之上的權利
[00:13:24.560 --> 00:13:25.680]  也許有這樣的權利
[00:13:25.680 --> 00:13:27.920]  但是他沒有用這種權利
[00:13:27.920 --> 00:13:29.160]  不會一意孤行
[00:13:29.160 --> 00:13:33.040]  不會當有不開心或不滿意的事情的時候
[00:13:33.040 --> 00:13:34.520]  就會冒犯
[00:13:34.520 --> 00:13:37.840]  反擊、攻擊別人
[00:13:37.840 --> 00:13:39.720]  不會有這種情況
[00:13:39.720 --> 00:13:41.480]  我記得有一次
[00:13:41.480 --> 00:13:45.920]  我去一個食肆訂了午餐
[00:13:45.920 --> 00:13:47.040]  我叫了午餐之後
[00:13:47.040 --> 00:13:48.000]  大家都已經吃過了
[00:13:48.000 --> 00:13:48.840]  我給你一張票
[00:13:48.840 --> 00:13:49.800]  我看著號碼
[00:13:49.800 --> 00:13:51.080]  自己找位子坐
[00:13:51.080 --> 00:13:53.680]  坐下來之後看著牌子顯示
[00:13:53.680 --> 00:13:55.000]  什麼時候到我了
[00:13:55.000 --> 00:13:55.840]  我看一看
[00:13:55.840 --> 00:13:56.920]  過了我的號數
[00:13:56.920 --> 00:13:58.440]  原來我錯過了
[00:13:58.440 --> 00:14:00.480]  我立刻出去拿餐
[00:14:00.480 --> 00:14:01.640]  出到的時候
[00:14:01.640 --> 00:14:03.280]  原來我的餐還沒出
[00:14:03.280 --> 00:14:05.080]  原來他們不是按數碼
[00:14:05.080 --> 00:14:07.800]  不是按號數的排列來出餐的
[00:14:07.800 --> 00:14:10.160]  總之你看到號碼出來了
[00:14:10.160 --> 00:14:11.320]  反正已經出了
[00:14:11.320 --> 00:14:13.160]  舔都舔你
[00:14:13.160 --> 00:14:14.440]  免得回去
[00:14:14.440 --> 00:14:15.200]  在這裡等
[00:14:15.200 --> 00:14:16.960]  等餐來
[00:14:16.960 --> 00:14:18.600]  幾分鐘都還沒到
[00:14:18.600 --> 00:14:20.720]  沒理由等了幾分鐘回去
[00:14:20.720 --> 00:14:22.160]  餐應該快要來了
[00:14:22.160 --> 00:14:23.920]  繼續等
[00:14:23.920 --> 00:14:26.560]  五分鐘、十分鐘、十五分鐘
[00:14:26.560 --> 00:14:28.600]  等的時候
[00:14:28.600 --> 00:14:30.240]  我看見那個女生
[00:14:30.240 --> 00:14:31.800]  那個在前台服侍
[00:14:31.800 --> 00:14:33.400]  在廚房出餐的時候
[00:14:33.400 --> 00:14:34.240]  出了餐之後
[00:14:34.240 --> 00:14:37.040]  給餐的顧客
[00:14:37.040 --> 00:14:39.920]  一個人可以很有效率地工作
[00:14:39.920 --> 00:14:41.880]  很快、很有效
[00:14:41.880 --> 00:14:45.040]  很細心、很仔細
[00:14:45.040 --> 00:14:50.160]  那個女生看見我在這裡
[00:14:50.160 --> 00:14:51.520]  很耐心地等
[00:14:51.520 --> 00:14:52.720]  終於我的餐來了
[00:14:52.720 --> 00:14:54.000]  我都不知道等了多久
[00:14:54.000 --> 00:14:55.040]  來到的時候
[00:14:55.040 --> 00:14:56.360]  那個女生第一句跟我說
[00:14:56.360 --> 00:14:56.920]  不好意思
[00:14:56.920 --> 00:14:57.560]  真是不好意思
[00:14:57.560 --> 00:15:00.280]  要你等這麼久
[00:15:00.280 --> 00:15:01.360]  如果你是我
[00:15:01.360 --> 00:15:03.920]  你會說什麼
[00:15:03.920 --> 00:15:05.280]  我就跟她說
[00:15:05.280 --> 00:15:07.560]  你真是很有效率
[00:15:07.560 --> 00:15:11.880]  很快、很細心、很準確地工作
[00:15:11.880 --> 00:15:13.600]  你知道她怎樣回答我
[00:15:13.600 --> 00:15:15.560]  她反應如何嗎
[00:15:15.560 --> 00:15:17.080]  她看一看我
[00:15:17.080 --> 00:15:19.360]  然後就低著頭
[00:15:19.360 --> 00:15:21.840]  繼續做她的事
[00:15:21.840 --> 00:15:23.560]  一句話都沒說過
[00:15:23.560 --> 00:15:25.440]  說什麼這麼沒禮貌
[00:15:25.440 --> 00:15:27.760]  我一點都不覺得她沒禮貌
[00:15:27.760 --> 00:15:30.560]  我反而覺得在那個時候
[00:15:30.560 --> 00:15:32.960]  她不知道該說什麼
[00:15:32.960 --> 00:15:36.960]  我相信她是沒想過有人會這樣跟她說話
[00:15:36.960 --> 00:15:39.080]  她不知道她的反應如何
[00:15:39.080 --> 00:15:43.400]  繼續做她的事
[00:15:43.400 --> 00:15:45.360]  這個是實際上
[00:15:45.360 --> 00:15:48.080]  很多時候會發生的
[00:15:48.080 --> 00:15:51.280]  你要我等這麼久
[00:15:51.280 --> 00:15:52.480]  我當然會投訴你
[00:15:52.480 --> 00:15:53.880]  你為什麼要我等這麼久
[00:15:53.880 --> 00:15:57.280]  叫你的經理來見我
[00:15:57.280 --> 00:15:59.560]  在今天的消費者權益裡面
[00:15:59.560 --> 00:16:01.720]  也希望我們可以這樣做
[00:16:01.720 --> 00:16:04.480]  但是溫柔的意思是什麼
[00:16:04.480 --> 00:16:10.640]  溫柔的意思就是我們願意放棄我們可以有的權利
[00:16:10.640 --> 00:16:15.840]  而將這個權利轉化成為一種安慰別人的力量
[00:16:15.840 --> 00:16:17.360]  這個就是溫柔
[00:16:17.360 --> 00:16:19.360]  好,忍耐
[00:16:19.360 --> 00:16:21.360]  什麼叫忍耐
[00:16:21.360 --> 00:16:24.840]  忍耐不是單單忍受環境
[00:16:24.840 --> 00:16:28.360]  我忍著等我老婆化妝這麼久都搞不定
[00:16:28.360 --> 00:16:31.560]  或者忍耐等我老公去廁所這麼久
[00:16:31.560 --> 00:16:34.760]  或者我忍著等我的菜這麼久都沒到
[00:16:34.760 --> 00:16:37.360]  聖經裡面所講的忍耐不是這種忍耐
[00:16:37.360 --> 00:16:43.800]  而是在講我們在以弗所書第四章所講的
[00:16:43.800 --> 00:16:47.840]  忍耐的意思其實是講我們信徒在教會裡面
[00:16:47.840 --> 00:16:51.480]  如何互相的相待
[00:16:51.480 --> 00:16:53.080]  它是指到一種能力
[00:16:53.080 --> 00:16:56.600]  能夠去忍受別人的弱點
[00:16:56.600 --> 00:16:57.600]  他的失敗
[00:16:57.600 --> 00:16:59.240]  他跟我的不同
[00:16:59.240 --> 00:17:01.240]  而不放棄他們
[00:17:01.240 --> 00:17:05.480]  仍然視他們為我們的弟兄姊妹
[00:17:05.480 --> 00:17:06.960]  好像賽跑一樣
[00:17:06.960 --> 00:17:08.360]  你走得很快
[00:17:08.360 --> 00:17:09.560]  後面的人走得很慢
[00:17:09.560 --> 00:17:10.560]  你會怎樣
[00:17:10.560 --> 00:17:12.200]  你會不會回頭看
[00:17:12.200 --> 00:17:14.880]  你走得這麼慢,走快點
[00:17:14.880 --> 00:17:16.880]  還是
[00:17:16.880 --> 00:17:18.520]  你願意等待他
[00:17:18.520 --> 00:17:20.360]  甚至幫他
[00:17:20.360 --> 00:17:21.840]  這個就是那個分別
[00:17:21.840 --> 00:17:23.120]  這個就是忍耐
[00:17:23.120 --> 00:17:24.040]  在這個世界裡面
[00:17:24.040 --> 00:17:24.840]  今天的文化裡面
[00:17:24.840 --> 00:17:25.760]  很多時候都是什麼
[00:17:25.760 --> 00:17:27.920]  當我們受到別人的批評的時候
[00:17:27.920 --> 00:17:30.280]  我們怎樣
[00:17:30.280 --> 00:17:32.280]  就覺得很生氣
[00:17:32.280 --> 00:17:34.920]  當我們遇到一些不方便的時候
[00:17:34.920 --> 00:17:36.520]  投訴
[00:17:36.520 --> 00:17:38.840]  當別人與我們不同意見的時候
[00:17:38.840 --> 00:17:39.960]  我們怎樣
[00:17:39.960 --> 00:17:40.840]  跟他疏遠
[00:17:40.840 --> 00:17:42.520]  不同意見就朋友
[00:17:42.520 --> 00:17:45.480]  但是一個忍耐的人
[00:17:45.480 --> 00:17:48.760]  不會因為某一些不方便
[00:17:48.760 --> 00:17:50.040]  或者不開心
[00:17:50.040 --> 00:17:51.240]  不喜悅
[00:17:51.240 --> 00:17:53.440]  就即時爆發
[00:17:53.440 --> 00:17:55.160]  最近大家有沒有聽過新聞
[00:17:55.160 --> 00:17:57.960]  香港有一個中學的校長在新加坡
[00:17:57.960 --> 00:18:02.120]  因為有些不開心,爆發
[00:18:02.120 --> 00:18:03.000]  爆發完之後
[00:18:03.000 --> 00:18:05.240]  他要承擔很大的後果
[00:18:05.240 --> 00:18:08.280]  雅各在這裡給了我們一個很好的忠告
[00:18:08.280 --> 00:18:09.640]  雅各他怎樣說
