
[00:00:00.000 --> 00:00:03.000]  大家聖誕準備平安了嗎?
[00:02:30.000 --> 00:02:31.000]  他們五代
[00:02:31.000 --> 00:02:33.000]  都是年輕的服侍神
[00:02:33.000 --> 00:02:34.000]  我就問
[00:02:34.000 --> 00:02:36.000]  這些好像距離很遠
[00:02:36.000 --> 00:02:38.000]  修浸有沒有年輕人服侍神?
[00:02:38.000 --> 00:02:39.000]  當然有了
[00:02:39.000 --> 00:02:40.000]  好 下一張
[00:02:40.000 --> 00:02:43.000]  這些人如果你忘記了
[00:02:43.000 --> 00:02:44.000]  不要緊
[00:02:44.000 --> 00:02:45.000]  你要認識一下
[00:02:45.000 --> 00:02:47.000]  有盧華
[00:02:47.000 --> 00:02:48.000]  光平夫婦
[00:02:48.000 --> 00:02:49.000]  特別光平夫婦說一說
[00:02:49.000 --> 00:02:52.000]  當旁邊這個艷徒
[00:02:52.000 --> 00:02:54.000]  他的太太是修浸的會友
[00:02:54.000 --> 00:02:55.000]  結了婚沒多久
[00:02:55.000 --> 00:02:57.000]  就去了
[00:02:57.000 --> 00:02:58.000]  哪裡?
[00:02:58.000 --> 00:03:00.000]  太北短孫
[00:03:00.000 --> 00:03:01.000]  榮安是我們會友
[00:03:01.000 --> 00:03:03.000]  又是結了婚沒多久
[00:03:03.000 --> 00:03:04.000]  嬰兒都未生
[00:03:04.000 --> 00:03:06.000]  就去了印尼
[00:03:06.000 --> 00:03:07.000]  好了
[00:03:07.000 --> 00:03:08.000]  那麼多
[00:03:08.000 --> 00:03:09.000]  接著呢
[00:03:09.000 --> 00:03:10.000]  這個不說在哪裡了
[00:03:10.000 --> 00:03:11.000]  超市
[00:03:11.000 --> 00:03:12.000]  總之去那個地方
[00:03:12.000 --> 00:03:13.000]  這是我們的人
[00:03:13.000 --> 00:03:14.000]  鄭芝
[00:03:14.000 --> 00:03:15.000]  又去了
[00:03:15.000 --> 00:03:16.000]  因為外域的敏感地方
[00:03:16.000 --> 00:03:18.000]  總之他們都是修浸人
[00:03:18.000 --> 00:03:19.000]  還有歡年和愛童
[00:03:19.000 --> 00:03:20.000]  我想說的是
[00:03:20.000 --> 00:03:21.000]  為什麼選了牧師
[00:03:21.000 --> 00:03:22.000]  是不是偏心
[00:03:22.000 --> 00:03:24.000]  因為我今天說的是
[00:03:24.000 --> 00:03:26.000]  神受託的天人
[00:03:26.000 --> 00:03:28.000]  是一對夫婦
[00:03:28.000 --> 00:03:30.000]  是一對未婚的夫婦
[00:03:30.000 --> 00:03:31.000]  待會我們看看
[00:03:31.000 --> 00:03:32.000]  好 今天我想和大家說的
[00:03:32.000 --> 00:03:34.000]  就直著馬太福音
[00:03:34.000 --> 00:03:36.000]  第一章十八
[00:03:36.000 --> 00:03:37.000]  到二十五節
[00:03:37.000 --> 00:03:39.000]  說一個聖誕的故事
[00:03:39.000 --> 00:03:41.000]  這段故事呢
[00:03:41.000 --> 00:03:43.000]  通常呢
[00:03:43.000 --> 00:03:45.000]  在聖誕晚就不說的
[00:03:45.000 --> 00:03:47.000]  總之這段經文
[00:03:47.000 --> 00:03:49.000]  有時熟
[00:03:49.000 --> 00:03:50.000]  有時被人忽略
[00:03:50.000 --> 00:03:52.000]  但這段經文呢
[00:03:52.000 --> 00:03:54.000]  當你細讀的時候
[00:03:54.000 --> 00:03:56.000]  如果大家進入這段經文的時候
[00:03:56.000 --> 00:03:58.000]  剛才那首歌是說
[00:03:58.000 --> 00:04:00.000]  歡欣呢
[00:04:00.000 --> 00:04:02.000]  其實我就歡欣得不下
[00:04:02.000 --> 00:04:04.000]  進入它的狀況
[00:04:04.000 --> 00:04:05.000]  待會我們看就知道
[00:04:05.000 --> 00:04:07.000]  因為當馬太福音
[00:04:07.000 --> 00:04:09.000]  第一章十八至二十五節的時候
[00:04:09.000 --> 00:04:11.000]  說道成肉身
[00:04:11.000 --> 00:04:13.000]  說耶穌的意義
[00:04:13.000 --> 00:04:18.000]  說耶穌誕生的時候
[00:04:18.000 --> 00:04:20.000]  其實這八節的經文
[00:04:20.000 --> 00:04:23.000]  是在說一個很沉重
[00:04:23.000 --> 00:04:26.000]  又很爭戰式的一段時期
[00:04:26.000 --> 00:04:30.000]  待會我先讀
[00:04:30.000 --> 00:04:31.000]  我先說一些背景
[00:04:31.000 --> 00:04:32.000]  讓大家讀的時候更清楚
[00:04:32.000 --> 00:04:34.000]  好 我就由這個背景開始
[00:04:34.000 --> 00:04:36.000]  就是瑪利亞
[00:04:36.000 --> 00:04:39.000]  就是從聖靈懷了人
[00:04:39.000 --> 00:04:41.000]  一般來說呢
[00:04:41.000 --> 00:04:43.000]  生了嬰兒就知道
[00:04:43.000 --> 00:04:44.000]  未生過嬰兒可能不知道
[00:04:44.000 --> 00:04:46.000]  當成為今天一堂生物教育
[00:04:46.000 --> 00:04:48.000]  通常婦女呢
[00:04:48.000 --> 00:04:49.000]  如果懷孕呢
[00:04:49.000 --> 00:04:52.000]  一個月後她一定知道是不是
[00:04:52.000 --> 00:04:54.000]  因為大家婦女知道的
[00:04:54.000 --> 00:04:56.000]  就是月事的問題
[00:04:56.000 --> 00:04:58.000]  但其實有些人都不是
[00:04:58.000 --> 00:05:00.000]  石文區我們有個姐妹呢
[00:05:00.000 --> 00:05:01.000]  懷了三四個月
[00:05:01.000 --> 00:05:02.000]  都不知道自己懷了孕
[00:05:02.000 --> 00:05:03.000]  真是搞笑
[00:05:03.000 --> 00:05:05.000]  我們有時就很好笑她
[00:05:05.000 --> 00:05:06.000]  無論怎樣都好
[00:05:06.000 --> 00:05:08.000]  五六個月開始就一定知道
[00:05:08.000 --> 00:05:11.000]  因為一樣叫做見圖
[00:05:11.000 --> 00:05:15.000]  我們就當瑪利亞懷孕是見圖開始
[00:05:15.000 --> 00:05:16.000]  即是由五月開始
[00:05:16.000 --> 00:05:18.000]  懷孕十個月
[00:05:18.000 --> 00:05:20.000]  在這五個月之內
[00:05:20.000 --> 00:05:22.000]  其實她是忍辱負重
[00:05:22.000 --> 00:05:28.000]  不是一個大家嘩拍掌的狀況
[00:05:28.000 --> 00:05:30.000]  是很沉重
[00:05:30.000 --> 00:05:31.000]  當然是弱勢
[00:05:31.000 --> 00:05:33.000]  我們待會就進入這個經文
[00:05:33.000 --> 00:05:34.000]  當你看的時候
[00:05:34.000 --> 00:05:37.000]  請大家回到瑪利亞
[00:05:37.000 --> 00:05:39.000]  即是耶穌的時代
[00:05:39.000 --> 00:05:42.000]  怎樣看貞潔
[00:05:42.000 --> 00:05:45.000]  怎樣看未婚懷孕
[00:05:45.000 --> 00:05:49.000]  怎樣看一對年青的未婚夫婦
[00:05:49.000 --> 00:05:51.000]  青梅竹馬的夫婦
[00:05:51.000 --> 00:05:52.000]  即是年青人
[00:05:52.000 --> 00:05:53.000]  太太懷孕
[00:05:53.000 --> 00:05:55.000]  丈夫的感受是怎樣
[00:05:55.000 --> 00:05:56.000]  是未婚
[00:05:56.000 --> 00:05:58.000]  而且他們不同今天
[00:05:58.000 --> 00:06:00.000]  他們是真是貞潔的
[00:06:00.000 --> 00:06:02.000]  當他用這樣的態度
[00:06:02.000 --> 00:06:04.000]  進入這個社會
[00:06:04.000 --> 00:06:06.000]  進入一個文化的時光隧道
[00:06:06.000 --> 00:06:08.000]  我們讀這本經文的時候
[00:06:08.000 --> 00:06:13.000]  我們真的要多謝上帝揀選這對年青人
[00:06:13.000 --> 00:06:17.000]  又多謝上帝這對年青人願意受託
[00:06:17.000 --> 00:06:22.000]  當然這本經文和我們都要拉關係
[00:06:22.000 --> 00:06:24.000]  每一個都是年青人
[00:06:24.000 --> 00:06:25.000]  最少都是天人
[00:06:25.000 --> 00:06:27.000]  神一樣會受託你
[00:06:27.000 --> 00:06:29.000]  今天是我信息的目的
[00:06:29.000 --> 00:06:31.000]  我們一起來看這本經文
[00:06:31.000 --> 00:06:34.000]  我們給一點時間消化
[00:06:34.000 --> 00:06:36.000]  我請姐妹姐妹多一點
[00:06:36.000 --> 00:06:38.000]  姐妹讀雙節
[00:06:38.000 --> 00:06:40.000]  弟兄讀單節
[00:06:40.000 --> 00:06:42.000]  無論誰讀的時候
[00:06:42.000 --> 00:06:44.000]  其他人就可以想一想
[00:06:44.000 --> 00:06:46.000]  如果你有個電話
[00:06:46.000 --> 00:06:47.000]  我不介意你做什麼
[00:06:47.000 --> 00:06:49.000]  不過我想你都打開這本經文
[00:06:49.000 --> 00:06:52.000]  因為有時PowerPoint未必追得那麼貼
[00:06:52.000 --> 00:06:53.000]  你稍微看看
[00:06:53.000 --> 00:06:55.000]  這本經文可能會對你有些幫助
[00:06:55.000 --> 00:06:57.000]  傳統教會
[00:06:57.000 --> 00:06:58.000]  不是說傳統教會
[00:06:58.000 --> 00:06:59.000]  傳統的人好像我
[00:06:59.000 --> 00:07:00.000]  我喜歡拿著一本成經
[00:07:00.000 --> 00:07:02.000]  我揭開畫下畫下
[00:07:02.000 --> 00:07:05.000]  不過現在世代沒有這樣的要求
[00:07:05.000 --> 00:07:06.000]  沒有這樣的勉強
[00:07:06.000 --> 00:07:08.000]  不過我們鼓勵大家都有成經就好
[00:07:08.000 --> 00:07:10.000]  我們一起來請姐妹預備
[00:07:10.000 --> 00:07:12.000]  1 2 3
[00:07:12.000 --> 00:07:24.000]  瑪利亞就從聖靈懷了人
[00:07:24.000 --> 00:07:27.000]  他丈夫若失是個異人
[00:07:27.000 --> 00:07:30.000]  不願意明明的羞辱他
[00:07:30.000 --> 00:07:33.000]  想要暗暗的把他幽了
[00:07:33.000 --> 00:07:40.000]  有主的使者向他夢中顯現說
[00:07:40.000 --> 00:07:44.000]  不要怕
[00:07:44.000 --> 00:07:47.000]  只管娶過你的妻子瑪利亞來
[00:07:47.000 --> 00:07:49.000]  因她所懷的人
[00:07:49.000 --> 00:07:51.000]  是從聖靈來的
[00:07:51.000 --> 00:07:54.000]  他從生一個兒子
[00:07:54.000 --> 00:07:57.000]  你要給他起名叫耶穌
[00:07:57.000 --> 00:08:00.000]  因他要將自己的百姓
[00:08:00.000 --> 00:08:02.000]  從罪惡裡救出來
[00:08:02.000 --> 00:08:04.000]  這一切的事
[00:08:04.000 --> 00:08:12.000]  說必有同生子
[00:08:12.000 --> 00:08:15.000]  人要稱他名為
[00:08:15.000 --> 00:08:16.000]  以瑪奈利
[00:08:16.000 --> 00:08:18.000]  以瑪奈利翻出來
[00:08:18.000 --> 00:08:21.000]  就是神與我們同在
[00:08:28.000 --> 00:08:31.000]  只是沒有和他同往
[00:08:31.000 --> 00:08:33.000]  等他生了兒子
[00:08:33.000 --> 00:08:36.000]  就給他起名叫耶穌
[00:08:36.000 --> 00:08:38.000]  其實有些古卷就是
[00:08:38.000 --> 00:08:41.000]  等他生了投胎的兒子
[00:08:41.000 --> 00:08:42.000]  一會兒我會說
[00:08:42.000 --> 00:08:43.000]  有意思
[00:08:43.000 --> 00:08:45.000]  我們看一看禱告
[00:08:45.000 --> 00:08:47.000]  耶穌當我們讀了經文的時候
[00:08:47.000 --> 00:08:49.000]  我們想起瑪利亞
[00:08:49.000 --> 00:08:50.000]  想起若失
[00:08:50.000 --> 00:08:52.000]  想起上帝
[00:08:52.000 --> 00:08:56.000]  願意今天當我們去預備
[00:08:56.000 --> 00:09:01.000]  慶祝聖嬰誕生的時候
[00:09:01.000 --> 00:09:03.000]  亦都是思想道成肉身
[00:09:03.000 --> 00:09:05.000]  耶穌的愛臨到的時候
[00:09:05.000 --> 00:09:07.000]  求聖靈讓我們聽的
[00:09:07.000 --> 00:09:08.000]  說的
[00:09:08.000 --> 00:09:09.000]  不單止是明白
[00:09:09.000 --> 00:09:11.000]  能夠進行
[00:09:11.000 --> 00:09:13.000]  活出道成肉身
[00:09:13.000 --> 00:09:15.000]  這個生命的道理
[00:09:15.000 --> 00:09:16.000]  多謝主
[00:09:16.000 --> 00:09:18.000]  奉耶穌的名禱告
[00:09:18.000 --> 00:09:19.000]  阿門
[00:09:19.000 --> 00:09:21.000]  在這個故事裡
[00:09:21.000 --> 00:09:23.000]  如果大家看經文裡
[00:09:23.000 --> 00:09:26.000]  馬特溫一到十七節就沒有說
[00:09:26.000 --> 00:09:28.000]  一章一到十七節
[00:09:28.000 --> 00:09:29.000]  是說耶穌的家譜
[00:09:29.000 --> 00:09:31.000]  即是說
[00:09:31.000 --> 00:09:33.000]  若失不是無端端來的
[00:09:33.000 --> 00:09:35.000]  他按照他們的家譜有出
[00:09:35.000 --> 00:09:36.000]  不過我想看的是
[00:09:36.000 --> 00:09:37.000]  第一點就是
[00:09:37.000 --> 00:09:40.000]  瑪利亞從聖靈懷了孕
[00:09:40.000 --> 00:09:41.000]  其實簡單一點
[00:09:41.000 --> 00:09:43.000]  即是道成肉身
[00:09:43.000 --> 00:09:45.000]  耶穌的降生
[00:09:45.000 --> 00:09:47.000]  本來我想題目是說耶穌的降生
[00:09:47.000 --> 00:09:49.000]  不過看耶穌的降生
[00:09:49.000 --> 00:09:50.000]  好像沒什麼新意
[00:09:50.000 --> 00:09:53.000]  換了一個受託的天人
[00:09:53.000 --> 00:09:54.000]  不過整個經文裡
[00:09:54.000 --> 00:09:56.000]  都很配合受託的天人
[00:09:56.000 --> 00:09:57.000]  耶穌的降生
[00:09:57.000 --> 00:09:58.000]  是道成肉身
[00:09:58.000 --> 00:10:00.000]  是一個愛的表現
[00:10:00.000 --> 00:10:02.000]  你看回這個時候
[00:10:02.000 --> 00:10:03.000]  為什麼這樣說
[00:10:03.000 --> 00:10:05.000]  有很多初信的人
[00:10:05.000 --> 00:10:06.000]  如果你曾經初信過
[00:10:06.000 --> 00:10:07.000]  你會不會問一件事
[00:10:07.000 --> 00:10:10.000]  為什麼上帝要道成肉身呢
[00:10:10.000 --> 00:10:11.000]  說了一聲
[00:10:11.000 --> 00:10:12.000]  說了一聲
[00:10:12.000 --> 00:10:13.000]  我就是耶穌了
[00:10:13.000 --> 00:10:15.000]  我又可以治病了
[00:10:15.000 --> 00:10:16.000]  我又可以不病而癒
[00:10:16.000 --> 00:10:17.000]  多好
[00:10:17.000 --> 00:10:18.000]  但道成肉身裡
[00:10:18.000 --> 00:10:19.000]  有一個很重要的意思
[00:10:19.000 --> 00:10:21.000]  上帝告訴我們
[00:10:21.000 --> 00:10:23.000]  祂不是高高在上
[00:10:23.000 --> 00:10:25.000]  坐在那裡做皇帝
[00:10:25.000 --> 00:10:26.000]  不理民間的疾苦
[00:10:26.000 --> 00:10:27.000]  祂明白
[00:10:27.000 --> 00:10:29.000]  所以所有婦女們
[00:10:29.000 --> 00:10:30.000]  你們懷胎的時候
[00:10:30.000 --> 00:10:31.000]  是很辛苦
[00:10:31.000 --> 00:10:32.000]  因為我不知道
[00:10:32.000 --> 00:10:33.000]  不過太太告訴我
[00:10:33.000 --> 00:10:35.000]  她是很辛苦的
[00:10:35.000 --> 00:10:37.000]  特別是自然生產的時候
[00:10:37.000 --> 00:10:38.000]  很辛苦
[00:10:38.000 --> 00:10:39.000]  不自然生產也辛苦的
[00:10:39.000 --> 00:10:40.000]  我記得我太太
[00:10:40.000 --> 00:10:42.000]  懷陽進邦的時候
[00:10:42.000 --> 00:10:45.000]  是星期日的枝頭早
[00:10:45.000 --> 00:10:46.000]  我送了去
[00:10:46.000 --> 00:10:48.000]  醫生說要等
[00:10:48.000 --> 00:10:50.000]  因為她真的不能生產
[00:10:50.000 --> 00:10:52.000]  打無痛的分娩
[00:10:52.000 --> 00:10:53.000]  我已經回教會了
[00:10:53.000 --> 00:10:54.000]  不知道幾點
[00:10:54.000 --> 00:10:55.000]  應該不用說
[00:10:55.000 --> 00:10:56.000]  回了教會
[00:10:56.000 --> 00:10:58.000]  然後完了崇拜
[00:10:58.000 --> 00:11:00.000]  去人一個婚禮
[00:11:00.000 --> 00:11:02.000]  再去七點多
[00:11:02.000 --> 00:11:04.000]  去到醫院
[00:11:04.000 --> 00:11:06.000]  都未有重症
[00:11:06.000 --> 00:11:07.000]  等到
[00:11:07.000 --> 00:11:09.000]  嘩
[00:11:09.000 --> 00:11:11.000]  晚上就要開刀
[00:11:11.000 --> 00:11:13.000]  那種痛
[00:11:13.000 --> 00:11:14.000]  當然她是無痛分娩
[00:11:14.000 --> 00:11:16.000]  但如果是自然分娩
[00:11:16.000 --> 00:11:18.000]  所有弟兄姊妹們
[00:11:18.000 --> 00:11:19.000]  不是姊妹們
[00:11:19.000 --> 00:11:21.000]  耶穌知不知道
[00:11:21.000 --> 00:11:23.000]  耶穌知道
[00:11:23.000 --> 00:11:25.000]  而且祂很特別
[00:11:25.000 --> 00:11:27.000]  祂會在瑪利亞的禱福裡面
[00:11:27.000 --> 00:11:29.000]  祂又感受到媽媽的痛
[00:11:29.000 --> 00:11:31.000]  祂自己又知道狀況
[00:11:31.000 --> 00:11:32.000]  所以道成肉身
[00:11:32.000 --> 00:11:33.000]  是告訴我們
[00:11:33.000 --> 00:11:34.000]  上帝知道的
[00:11:34.000 --> 00:11:36.000]  好 拍案再一次鼓勵我們
[00:11:36.000 --> 00:11:37.000]  因為詩篇告訴我們
[00:11:37.000 --> 00:11:38.000]  上帝有一個特性
[00:11:38.000 --> 00:11:39.000]  是道成肉身的
[00:11:39.000 --> 00:11:40.000]  因為祂說
[00:11:40.000 --> 00:11:41.000]  你坐下
[00:11:41.000 --> 00:11:42.000]  你起來
[00:11:42.000 --> 00:11:43.000]  祂都曉得
[00:11:43.000 --> 00:11:45.000]  今天你坐下
[00:11:45.000 --> 00:11:47.000]  我起燈
[00:11:47.000 --> 00:11:48.000]  神知不知道
[00:11:48.000 --> 00:11:49.000]  知呀
[00:11:49.000 --> 00:11:51.000]  祂從遠至
[00:11:51.000 --> 00:11:52.000]  就知道我們的
[00:11:52.000 --> 00:11:53.000]  什麼呀
[00:11:53.000 --> 00:11:55.000]  這才厲害
[00:11:55.000 --> 00:11:56.000]  意念呀
[00:11:56.000 --> 00:11:57.000]  你想想
[00:11:57.000 --> 00:11:58.000]  吃什麼早餐的時候
[00:11:58.000 --> 00:11:59.000]  神知道
[00:11:59.000 --> 00:12:00.000]  祂就叫你回來
[00:12:00.000 --> 00:12:01.000]  轉心調和
[00:12:01.000 --> 00:12:02.000]  跟著祂說
[00:12:02.000 --> 00:12:03.000]  我行路我躺餓
[00:12:03.000 --> 00:12:04.000]  你都逝賊
[00:12:04.000 --> 00:12:05.000]  OK
[00:12:05.000 --> 00:12:06.000]  所以
[00:12:06.000 --> 00:12:07.000]  為什麼上帝要道成肉身
[00:12:07.000 --> 00:12:09.000]  祂能夠讓我們明白
[00:12:09.000 --> 00:12:11.000]  你們的感受
[00:12:11.000 --> 00:12:12.000]  所以無論
[00:12:12.000 --> 00:12:13.000]  什麼狀況出生
[00:12:13.000 --> 00:12:14.000]  神都明白
[00:12:14.000 --> 00:12:16.000]  所以道成肉身
[00:12:16.000 --> 00:12:17.000]  就是今日約翰福音
[00:12:17.000 --> 00:12:19.000]  從第二個角度
[00:12:19.000 --> 00:12:20.000]  告訴我們
[00:12:20.000 --> 00:12:22.000]  聖嬰怎樣降生
[00:12:22.000 --> 00:12:23.000]  聖經很奇怪
[00:12:23.000 --> 00:12:25.000]  馬太 馬可 路加
[00:12:25.000 --> 00:12:28.000]  是從人性的角度
[00:12:28.000 --> 00:12:30.000]  去寫耶穌降生
[00:12:30.000 --> 00:12:33.000]  但唯獨路加福音
[00:12:33.000 --> 00:12:35.000]  很奇妙地
[00:12:35.000 --> 00:12:36.000]  將神
[00:12:36.000 --> 00:12:38.000]  太初有道
[00:12:38.000 --> 00:12:40.000]  道就是什麼呀
[00:12:40.000 --> 00:12:41.000]  神者道
[00:12:41.000 --> 00:12:43.000]  太初與神同在
[00:12:43.000 --> 00:12:45.000]  這個道原來就是上帝
[00:12:45.000 --> 00:12:46.000]  道成肉身
[00:12:46.000 --> 00:12:48.000]  今日我想講第一點
[00:12:48.000 --> 00:12:49.000]  就是耶穌降生
[00:12:49.000 --> 00:12:51.000]  就道成肉身
[00:12:51.000 --> 00:12:53.000]  藉著什麼
[00:12:53.000 --> 00:12:54.000]  我們的主題
[00:12:54.000 --> 00:12:56.000]  受託的天人
[00:12:56.000 --> 00:12:57.000]  所以第一點
[00:12:57.000 --> 00:12:58.000]  下面
[00:12:58.000 --> 00:13:00.000]  繼續
[00:13:00.000 --> 00:13:02.000]  願意承受
[00:13:02.000 --> 00:13:05.000]  或者蒙羞的瑪利亞
[00:13:05.000 --> 00:13:08.000]  大家想一想
[00:13:08.000 --> 00:13:10.000]  不要說2000年前
[00:13:10.000 --> 00:13:12.000]  今日
[00:13:12.000 --> 00:13:14.000]  因為瑪利亞
[00:13:14.000 --> 00:13:17.000]  當時是猶太教的背景
[00:13:17.000 --> 00:13:19.000]  等於今天基督信仰
[00:13:19.000 --> 00:13:21.000]  如果你回到這裏
[00:13:21.000 --> 00:13:22.000]  如有女童
[00:13:22.000 --> 00:13:24.000]  實屬不要這些狀況
[00:13:24.000 --> 00:13:26.000]  有沒有未結婚的姐妹
[00:13:26.000 --> 00:13:27.000]  請舉手
[00:13:27.000 --> 00:13:28.000]  而我一樣
[00:13:28.000 --> 00:13:30.000]  全部都結婚了
[00:13:30.000 --> 00:13:32.000]  可能要練車
[00:13:32.000 --> 00:13:34.000]  你想術為然你未結婚
[00:13:34.000 --> 00:13:36.000]  OK
[00:13:36.000 --> 00:13:37.000]  為何不舉手
[00:13:37.000 --> 00:13:38.000]  不要緊
[00:13:38.000 --> 00:13:39.000]  我們進入經文
[00:13:39.000 --> 00:13:41.000]  就算今天2000年後的今日
[00:13:41.000 --> 00:13:43.000]  如果為然
[00:13:43.000 --> 00:13:45.000]  你懷孕了
[00:13:45.000 --> 00:13:47.000]  嘩
[00:13:47.000 --> 00:13:49.000]  他馬上除了傳位
[00:13:49.000 --> 00:13:50.000]  為何這樣
[00:13:50.000 --> 00:13:51.000]  但如果他懷孕了
[00:13:51.000 --> 00:13:53.000]  是聖靈懷孕
[00:13:53.000 --> 00:13:55.000]  那就另外計
[00:13:55.000 --> 00:13:57.000]  所以當時
[00:13:57.000 --> 00:13:59.000]  其實不是很明白
[00:13:59.000 --> 00:14:01.000]  什麼是聖靈懷孕
[00:14:01.000 --> 00:14:03.000]  聖靈這個名詞
[00:14:03.000 --> 00:14:05.000]  上帝和人的關係
[00:14:05.000 --> 00:14:07.000]  在當時不是很明顯
[00:14:07.000 --> 00:14:09.000]  特別在瑪利亞的時代
[00:14:09.000 --> 00:14:11.000]  因為上帝已經沒有說話
