
[00:00:00.000 --> 00:00:05.000]  感謝上帝,我們也感謝捷琪的師班
[00:04:18.000 --> 00:04:23.000]  如果你幾十年都不和你的朋友去接觸
[00:04:23.000 --> 00:04:25.000]  大家有溝通的話
[00:04:25.000 --> 00:04:27.000]  這一份關係
[00:04:27.000 --> 00:04:30.000]  這一份所謂的情
[00:04:30.000 --> 00:04:33.000]  未必再存在
[00:04:33.000 --> 00:04:36.000]  今天我們對上帝的兒子
[00:04:36.000 --> 00:04:38.000]  我們與神的那種關係
[00:04:38.000 --> 00:04:41.000]  是每天都需要更新的
[00:04:41.000 --> 00:04:44.000]  你不要告訴我你信耶穌多少年
[00:04:44.000 --> 00:04:46.000]  但你往往會發現
[00:04:46.000 --> 00:04:48.000]  信主越久的人
[00:04:48.000 --> 00:04:51.000]  就在這些地方失敗
[00:04:51.000 --> 00:04:53.000]  他不是不知道耶穌是誰
[00:04:53.000 --> 00:04:54.000]  他不是不明白
[00:04:54.000 --> 00:04:57.000]  這個真是no greater love
[00:04:57.000 --> 00:05:00.000]  than我們這位主耶穌為我們死在十字架上
[00:05:00.000 --> 00:05:02.000]  頭腦上是知道
[00:05:02.000 --> 00:05:04.000]  但在他的人生裏
[00:05:04.000 --> 00:05:09.000]  我們如何將這個關係活出來
[00:05:09.000 --> 00:05:11.000]  你今天和上帝之間的關係
[00:05:11.000 --> 00:05:14.000]  是否已經來得好像
[00:05:14.000 --> 00:05:16.000]  我知道祂在這裏
[00:05:16.000 --> 00:05:20.000]  但我和祂之間好像沒有兩句
[00:05:20.000 --> 00:05:23.000]  是否你生命裏出現了一些障礙
[00:05:23.000 --> 00:05:26.000]  叫你今天和上帝的禱告
[00:05:26.000 --> 00:05:28.000]  你不渴望的
[00:05:28.000 --> 00:05:30.000]  你今天回來
[00:05:30.000 --> 00:05:31.000]  教會你聽到的時候
[00:05:31.000 --> 00:05:33.000]  你不是雀躍的
[00:05:33.000 --> 00:05:34.000]  你說上帝你今天
[00:05:34.000 --> 00:05:37.000]  你有什麼話對我說
[00:05:37.000 --> 00:05:40.000]  或者今天就是我們每天靈修的裏面
[00:05:40.000 --> 00:05:44.000]  你說上帝我切務你如鹿切務溪水
[00:05:44.000 --> 00:05:46.000]  這些聖經的說話
[00:05:46.000 --> 00:05:48.000]  是實實在在
[00:05:48.000 --> 00:05:49.000]  是真實的
[00:05:49.000 --> 00:05:51.000]  但在我們的生命裏面
[00:05:51.000 --> 00:05:53.000]  我們信主越久的時候
[00:05:53.000 --> 00:05:55.000]  究竟我們只是沉澱了
[00:05:55.000 --> 00:05:57.000]  這些成為我們的知識
[00:05:57.000 --> 00:05:59.000]  但在你的生命裏面
[00:05:59.000 --> 00:06:00.000]  上帝說
[00:06:00.000 --> 00:06:03.000]  彼得你愛我比這些更深
[00:06:05.000 --> 00:06:08.000]  一個自以為是
[00:06:08.000 --> 00:06:10.000]  自以為永遠不失敗
[00:06:10.000 --> 00:06:12.000]  不跌倒的彼得
[00:06:12.000 --> 00:06:17.000]  我們說他跌倒到一敗塗地
[00:06:17.000 --> 00:06:19.000]  在耶穌被賣的那一夜
[00:06:19.000 --> 00:06:21.000]  他在大祭司的院子
[00:06:21.000 --> 00:06:24.000]  他三次否認主
[00:06:24.000 --> 00:06:27.000]  這位是眾人都認為
[00:06:27.000 --> 00:06:30.000]  十二個使徒裏面為首的彼得
[00:06:30.000 --> 00:06:34.000]  他失敗到一塌糊塗
[00:06:34.000 --> 00:06:36.000]  頂姊妹
[00:06:36.000 --> 00:06:38.000]  我們今天要留意
[00:06:38.000 --> 00:06:42.000]  原來當主將彼得挽回的時候
[00:06:42.000 --> 00:06:44.000]  就算在大祭司的院子
[00:06:44.000 --> 00:06:46.000]  雞叫了
[00:06:46.000 --> 00:06:48.000]  彼得突然醒來
[00:06:48.000 --> 00:06:50.000]  耶穌曾經說
[00:06:50.000 --> 00:06:51.000]  在雞叫以前
[00:06:51.000 --> 00:06:53.000]  你要三次不認我
[00:06:53.000 --> 00:06:55.000]  你留意路加福音有沒有一個形容
[00:06:55.000 --> 00:06:57.000]  很美善
[00:06:57.000 --> 00:06:59.000]  耶穌回頭一看彼得
[00:06:59.000 --> 00:07:03.000]  彼得就自己覺得羞愧不如
[00:07:03.000 --> 00:07:05.000]  他就走出去痛哭
[00:07:05.000 --> 00:07:07.000]  他去悔改
[00:07:07.000 --> 00:07:10.000]  這一份生命的更新和改變
[00:07:10.000 --> 00:07:12.000]  是需要經歷過
[00:07:12.000 --> 00:07:15.000]  這個好像受苦節
[00:07:15.000 --> 00:07:18.000]  主耶穌對父神說
[00:07:18.000 --> 00:07:19.000]  父啊
[00:07:19.000 --> 00:07:22.000]  請你將這個苦杯挪開
[00:07:22.000 --> 00:07:25.000]  但不是照我的意思
[00:07:25.000 --> 00:07:29.000]  而是照你自己的意思
[00:07:29.000 --> 00:07:30.000]  我們看到
[00:07:30.000 --> 00:07:32.000]  在這段經文
[00:07:32.000 --> 00:07:34.000]  我們今天要讀的
[00:07:34.000 --> 00:07:36.000]  主的死
[00:07:36.000 --> 00:07:39.000]  是解決了我們的罪
[00:07:39.000 --> 00:07:40.000]  這是在受苦節
[00:07:40.000 --> 00:07:42.000]  就在十字架上
[00:07:42.000 --> 00:07:44.000]  帶來的
[00:07:44.000 --> 00:07:45.000]  除掉罪
[00:07:45.000 --> 00:07:47.000]  所以我們有Good Friday
[00:07:47.000 --> 00:07:49.000]  為什麼這個Friday這麼好呢
[00:07:49.000 --> 00:07:51.000]  就是因為主耶穌為我們成就
[00:07:51.000 --> 00:07:53.000]  沒有任何一個人
[00:07:53.000 --> 00:07:55.000]  可以來成就這件事
[00:07:55.000 --> 00:07:57.000]  在歷史裡面
[00:07:57.000 --> 00:07:59.000]  沒有任何一個人
[00:07:59.000 --> 00:08:02.000]  可以解決你和我一切的罪
[00:08:02.000 --> 00:08:03.000]  但我們要感恩
[00:08:03.000 --> 00:08:05.000]  這是上帝的恩典
[00:08:05.000 --> 00:08:08.000]  但如果只有受苦節
[00:08:08.000 --> 00:08:10.000]  沒有我們今天這個復活節的話
[00:08:10.000 --> 00:08:11.000]  我們仍然沒有死亡
[00:08:11.000 --> 00:08:14.000]  這就是我們基督教信仰的核心
[00:08:14.000 --> 00:08:16.000]  主耶穌的復活
[00:08:16.000 --> 00:08:18.000]  從墳墓裡面出來
[00:08:18.000 --> 00:08:20.000]  留下的只是一個空墳墓
[00:08:20.000 --> 00:08:22.000]  這就是要見證
[00:08:22.000 --> 00:08:25.000]  神已經閲納了耶穌這個挽回祭
[00:08:25.000 --> 00:08:27.000]  這就是復活節的主日
[00:08:27.000 --> 00:08:30.000]  帶給我們的盼望
[00:08:30.000 --> 00:08:33.000]  我們再不需要懼怕死亡
[00:08:33.000 --> 00:08:35.000]  我們的人生不再懼怕
[00:08:35.000 --> 00:08:37.000]  這種好像絕望
[00:08:37.000 --> 00:08:40.000]  今天我們生命的終結
[00:08:40.000 --> 00:08:42.000]  不是在死亡那一刻
[00:08:42.000 --> 00:08:44.000]  生命的終結
[00:08:44.000 --> 00:08:46.000]  只是說地上的生命
[00:08:46.000 --> 00:08:48.000]  但你越過這個死門之外
[00:08:48.000 --> 00:08:52.000]  你是進入永恆的榮耀裡面
[00:08:52.000 --> 00:08:54.000]  我們看到主耶穌
[00:08:54.000 --> 00:08:56.000]  為我們得勝了死亡
[00:08:56.000 --> 00:08:59.000]  所以有一個很著名的
[00:08:59.000 --> 00:09:02.000]  一個神學家曾經這樣說
[00:09:02.000 --> 00:09:05.000]  Unless there is good Friday in your life
[00:09:05.000 --> 00:09:08.000]  there can be no Easter Sunday
[00:09:08.000 --> 00:09:10.000]  你留心去想想這件事
[00:09:10.000 --> 00:09:11.000]  是很真的
[00:09:11.000 --> 00:09:14.000]  如果我們今天基督徒的信仰
[00:09:14.000 --> 00:09:18.000]  只是明白了聖經裡
[00:09:18.000 --> 00:09:20.000]  記載到耶穌為我們受苦
[00:09:20.000 --> 00:09:22.000]  然後他復活了
[00:09:22.000 --> 00:09:24.000]  跟我們有什麼關係
[00:09:24.000 --> 00:09:26.000]  如果這個關係
[00:09:26.000 --> 00:09:28.000]  在你的生命裡
[00:09:28.000 --> 00:09:31.000]  你要經驗過這種
[00:09:31.000 --> 00:09:34.000]  好像赫西瑪利園那種掙扎
[00:09:34.000 --> 00:09:36.000]  那種痛苦
[00:09:36.000 --> 00:09:38.000]  那種苦
[00:09:38.000 --> 00:09:40.000]  你可不可以將這個苦杯挪開
[00:09:40.000 --> 00:09:42.000]  但不是照我的意思
[00:09:42.000 --> 00:09:44.000]  而是照你的意思
[00:09:44.000 --> 00:09:46.000]  如果今天你的生命裡
[00:09:46.000 --> 00:09:51.000]  你通過了與耶穌基督同死同埋葬
[00:09:51.000 --> 00:09:57.000]  你就經歷了復活節的盼望和力量
[00:09:57.000 --> 00:10:00.000]  因為我們與基督已經一同復活
[00:10:00.000 --> 00:10:02.000]  我們現在坐在天上
[00:10:02.000 --> 00:10:04.000]  你有一個新的視野
[00:10:04.000 --> 00:10:06.000]  你有一個新的價值觀
[00:10:06.000 --> 00:10:09.000]  你再不需要懼怕死亡的威嚇
[00:10:09.000 --> 00:10:14.000]  你都不再受壓於一切罪的捆綁
[00:10:14.000 --> 00:10:16.000]  這一切已經得勝有餘
[00:10:16.000 --> 00:10:18.000]  我們要感謝要讚美上帝
[00:10:18.000 --> 00:10:22.000]  從路加福音第24章這一段經文
[00:10:22.000 --> 00:10:26.000]  給我們看見有很重要的提醒
[00:10:26.000 --> 00:10:29.000]  我揀選路加福音第24章是有原因的
[00:10:29.000 --> 00:10:32.000]  因為在新約聖經裡面
[00:10:32.000 --> 00:10:35.000]  這個可以說是用全章的篇幅
[00:10:35.000 --> 00:10:37.000]  在路加福音的結尾的時候
[00:10:37.000 --> 00:10:40.000]  與我們有一個很清楚的交代
[00:10:40.000 --> 00:10:43.000]  就是耶穌基督復活那一天
[00:10:43.000 --> 00:10:45.000]  所發生的一連串的事
[00:10:45.000 --> 00:10:49.000]  由一群婦女在主日的清晨
[00:10:49.000 --> 00:10:50.000]  天朦剛的時候
[00:10:50.000 --> 00:10:53.000]  走到耶穌的墓穴
[00:10:53.000 --> 00:10:59.000]  準備為耶穌的屍體抹香膏
[00:10:59.000 --> 00:11:02.000]  但是在那裡找不到耶穌的屍體
[00:11:02.000 --> 00:11:04.000]  因為祂已經復活了
[00:11:04.000 --> 00:11:07.000]  接著也有兩個門徒
[00:11:07.000 --> 00:11:10.000]  原初是與使徒在一起
[00:11:10.000 --> 00:11:12.000]  在耶路撒冷守禦節
[00:11:12.000 --> 00:11:14.000]  但是因為耶穌已經被釘死
[00:11:14.000 --> 00:11:16.000]  他們很失望
[00:11:16.000 --> 00:11:17.000]  他們很困惑
[00:11:17.000 --> 00:11:20.000]  他們想回到自己的地方
[00:11:20.000 --> 00:11:23.000]  進去二馬五司的路上
[00:11:23.000 --> 00:11:24.000]  就在當中
[00:11:24.000 --> 00:11:27.000]  我們今天要留意這段經文
[00:11:27.000 --> 00:11:28.000]  我們看這兩個門徒
[00:11:28.000 --> 00:11:30.000]  怎樣與主耶穌相遇
[00:11:30.000 --> 00:11:32.000]  在過程裡面
[00:11:32.000 --> 00:11:34.000]  耶穌跟他們說什麼
[00:11:34.000 --> 00:11:40.000]  他們在耶穌為他們主持聖餐
[00:11:40.000 --> 00:11:42.000]  抹開這個餅的時候
[00:11:42.000 --> 00:11:44.000]  讓他們突然醒覺
[00:11:44.000 --> 00:11:46.000]  認得出這位主
[00:11:46.000 --> 00:11:48.000]  接著他們很開心地
[00:11:48.000 --> 00:11:51.000]  回到去跟這群使徒說
[00:11:51.000 --> 00:11:53.000]  耶穌確是復活了
[00:11:53.000 --> 00:11:56.000]  這段經文的重點
[00:11:56.000 --> 00:11:59.000]  有三件事是帶來一個張力
[00:11:59.000 --> 00:12:03.000]  第一件事就是我們要看見
[00:12:03.000 --> 00:12:05.000]  這一群的門徒
[00:12:05.000 --> 00:12:14.000]  他們當時是在一個群體裡面
[00:12:14.000 --> 00:12:20.000]  這個群體是包含著教會的雛形
[00:12:20.000 --> 00:12:22.000]  去耶穌的空墳墓
[00:12:22.000 --> 00:12:23.000]  找不到耶穌的屍體
[00:12:23.000 --> 00:12:27.000]  這群婦女是新約聖經所記載的
[00:12:27.000 --> 00:12:30.000]  第一群是去見證耶穌的空墳墓
[00:12:30.000 --> 00:12:31.000]  不是一群使徒
[00:12:31.000 --> 00:12:33.000]  是一群婦女
[00:12:33.000 --> 00:12:38.000]  而當時的婦女見證是沒有價值的
[00:12:38.000 --> 00:12:40.000]  因為按照第一世紀很著名的
[00:12:40.000 --> 00:12:43.000]  猶太史學家約瑟夫所說
[00:12:43.000 --> 00:12:46.000]  在猶太人的教廷裡面
[00:12:46.000 --> 00:12:50.000]  婦女的見證是不可以呈堂的
[00:12:50.000 --> 00:12:52.000]  因為當時婦女的地位
[00:12:52.000 --> 00:12:55.000]  就是被人看為次等
[00:12:55.000 --> 00:13:01.000]  但是上帝是找這群忠心跟隨她
[00:13:01.000 --> 00:13:03.000]  去目擊她的兒子
[00:13:03.000 --> 00:13:06.000]  死在十字架上的這群婦女
[00:13:06.000 --> 00:13:08.000]  主耶穌讓我們看見
[00:13:08.000 --> 00:13:11.000]  人以為不可靠的證據
[00:13:11.000 --> 00:13:12.000]  但耶穌說
[00:13:12.000 --> 00:13:14.000]  這群是我忠心的門徒
[00:13:14.000 --> 00:13:19.000]  祂以這群婦女為一個榜樣
[00:13:19.000 --> 00:13:21.000]  所以我們看見今天
[00:13:21.000 --> 00:13:26.000]  不要歧視任何一種種族
[00:13:26.000 --> 00:13:31.000]  或者男女性別或者任何膚色
[00:13:31.000 --> 00:13:33.000]  我們今天在神的角度裡面
[00:13:33.000 --> 00:13:35.000]  是因為基督的補血
[00:13:35.000 --> 00:13:38.000]  我們能夠成為祂自己的兒女
[00:13:38.000 --> 00:13:39.000]  這是恩典
[00:13:39.000 --> 00:13:43.000]  還有就是那十一個使徒和其餘的人
[00:13:43.000 --> 00:13:46.000]  他們來到當時是很懼怕
[00:13:46.000 --> 00:13:49.000]  他們把自己關在一個房間裡面
[00:13:49.000 --> 00:13:54.000]  他們害怕被猶太人派兵來捉拿他們
[00:13:54.000 --> 00:13:56.000]  主耶穌後來向他們顯現
[00:13:56.000 --> 00:13:58.000]  一進去就告訴他們
[00:13:58.000 --> 00:14:00.000]  「願你們平安」
[00:14:00.000 --> 00:14:04.000]  這群人跟這群使徒在一起
[00:14:04.000 --> 00:14:06.000]  成為使徒行傳第一章
[00:14:06.000 --> 00:14:09.000]  那群會等待聖靈降臨的
[00:14:09.000 --> 00:14:12.000]  這群忠心跟隨耶穌的門徒
[00:14:12.000 --> 00:14:14.000]  使徒行傳第一章說到這裡
[00:14:14.000 --> 00:14:17.000]  有120人開這個祈禱會
[00:14:17.000 --> 00:14:19.000]  去等候聖靈的降臨
[00:14:19.000 --> 00:14:23.000]  這是主的教會的雛形
[00:14:23.000 --> 00:14:25.000]  還有這段經文給我們第二個提示
[00:14:25.000 --> 00:14:28.000]  就是主耶穌是誰呢?
[00:14:28.000 --> 00:14:32.000]  主耶穌突然臨近這兩個困惑的門徒
[00:14:32.000 --> 00:14:35.000]  就說「你們所討論的是誰?」
[00:14:35.000 --> 00:14:39.000]  「你不知道嗎?這個人被猶太人已經殺了」
[00:14:39.000 --> 00:14:47.000]  但祂說「你有沒有留心看舊約裡面摩西的書卷」
[00:14:47.000 --> 00:14:50.000]  詩篇裡面所說的這些話
[00:14:50.000 --> 00:14:53.000]  先知書裡面所預言的
[00:14:53.000 --> 00:14:56.000]  指向耶穌基督所要說的這一切的預言
[00:14:56.000 --> 00:14:59.000]  一切的說話都要應驗
[00:14:59.000 --> 00:15:03.000]  當他們想起耶穌所說的這一切
[00:15:03.000 --> 00:15:05.000]  他們就開始明白
[00:15:05.000 --> 00:15:07.000]  這位主耶穌不是普通一個人
[00:15:07.000 --> 00:15:09.000]  祂是神的兒子
[00:15:09.000 --> 00:15:10.000]  又是人子
[00:15:10.000 --> 00:15:13.000]  又是歷世歷代他們猶太人所期待的
[00:15:13.000 --> 00:15:16.000]  要來的真正的尼塞亞
[00:15:16.000 --> 00:15:19.000]  這位尼塞亞不是為了推翻羅馬政權
[00:15:19.000 --> 00:15:22.000]  建立一個地上的國度
[00:15:22.000 --> 00:15:25.000]  這位尼塞亞是要建立一個永恆上帝的國度
[00:15:25.000 --> 00:15:28.000]  是沒有人手可以摧毀的
[00:15:28.000 --> 00:15:29.000]  我們感謝神
[00:15:29.000 --> 00:15:31.000]  神讓我們在這段經文看到
[00:15:31.000 --> 00:15:35.000]  還有第三樣很重要的主題
[00:15:35.000 --> 00:15:37.000]  是主的同在
[00:15:37.000 --> 00:15:41.000]  主突然出現在這兩個門徒的旁邊
[00:15:41.000 --> 00:15:45.000]  祂正在前往五馬五師的路上
[00:15:45.000 --> 00:15:50.000]  但耶穌出現到後來和他們擦餅
[00:15:50.000 --> 00:15:53.000]  主持聖餐的時候
[00:15:53.000 --> 00:15:55.000]  耶穌就突然離開了他們
[00:15:55.000 --> 00:15:56.000]  不見了
[00:15:56.000 --> 00:16:00.000]  耶穌的突然出現和他們暫時離開
[00:16:00.000 --> 00:16:03.000]  這是一個預告
[00:16:03.000 --> 00:16:07.000]  祂之後從復活到升天是另外四十天
[00:16:07.000 --> 00:16:10.000]  耶穌向很多人顯現
[00:16:10.000 --> 00:16:12.000]  但最後祂都要離開他們
[00:16:12.000 --> 00:16:15.000]  但耶穌允許祂的離開
[00:16:15.000 --> 00:16:17.000]  不是撇下我們為孤而寡乎
[00:16:17.000 --> 00:16:19.000]  祂允許聖靈住在我們裡面
[00:16:19.000 --> 00:16:22.000]  今天我們知道耶穌已經升了天
[00:16:22.000 --> 00:16:26.000]  但我們仍然知道祂有一天要榮耀的再來
[00:16:26.000 --> 00:16:28.000]  這就是我們的盼望
[00:16:28.000 --> 00:16:33.000]  也是我們生命裡找到真正的福氣
[00:16:33.000 --> 00:16:37.000]  讓我們今天不忘記主為我們所作的一切
[00:16:37.000 --> 00:16:40.000]  我們先來看這段經文
[00:16:40.000 --> 00:16:43.000]  我們回到《以馬五師》的路上
[00:16:43.000 --> 00:16:47.000]  耶穌帶著這兩位門徒
[00:16:47.000 --> 00:16:48.000]  我們一起讀
[00:16:48.000 --> 00:16:51.000]  在28至32節
[00:16:51.000 --> 00:16:53.000]  「將近他們所去的村子
[00:16:53.000 --> 00:16:56.000]  耶穌好仗還要往前行
[00:16:56.000 --> 00:16:58.000]  他們卻強留他
[00:16:58.000 --> 00:16:59.000]  說:時候晚了
[00:16:59.000 --> 00:17:01.000]  日頭已經平息了
[00:17:01.000 --> 00:17:04.000]  請你和我們和住下吧
[00:17:04.000 --> 00:17:05.000]  耶穌就進去
[00:17:05.000 --> 00:17:07.000]  要和他們住下
[00:17:07.000 --> 00:17:09.000]  到了坐直的時候
[00:17:09.000 --> 00:17:11.000]  耶穌拿起餅來
[00:17:11.000 --> 00:17:12.000]  捉著了
[00:17:12.000 --> 00:17:13.000]  抹開
[00:17:13.000 --> 00:17:19.000]  遞給他們
[00:17:19.000 --> 00:17:21.000]  他們的眼睛明亮了
[00:17:21.000 --> 00:17:23.000]  這才認出來
[00:17:23.000 --> 00:17:25.000]  則言耶穌不見了
[00:17:25.000 --> 00:17:27.000]  他們彼此說
[00:17:27.000 --> 00:17:28.000]  在路上
[00:17:28.000 --> 00:17:29.000]  祂和我們說話
[00:17:29.000 --> 00:17:32.000]  給我們講解聖經的時候
[00:17:32.000 --> 00:17:35.000]  我們的心豈不是火熱的嗎?」
[00:17:35.000 --> 00:17:38.000]  請大家留意這段經文
[00:17:38.000 --> 00:17:39.000]  特別提及了
[00:17:39.000 --> 00:17:41.000]  在聖經的原文裡面
[00:17:41.000 --> 00:17:44.000]  這個「明亮」和「講解聖經」
[00:17:44.000 --> 00:17:46.000]  其實是同一個字
[00:17:46.000 --> 00:17:49.000]  那個字就是「打開」的意思
[00:17:49.000 --> 00:17:51.000]  當他們聽見主耶穌
[00:17:51.000 --> 00:17:54.000]  怎樣來講解這些聖經
[00:17:54.000 --> 00:17:57.000]  就好像將他們心裡不明白上帝的說話
[00:17:57.000 --> 00:17:59.000]  突然「叮」一聲
[00:17:59.000 --> 00:18:00.000]  亮了燈
[00:18:00.000 --> 00:18:01.000]  醒了
[00:18:01.000 --> 00:18:02.000]  明白了
[00:18:02.000 --> 00:18:05.000]  不知道你們有沒有這樣的經歷
[00:18:05.000 --> 00:18:07.000]  有時候你聽書的時候
[00:18:07.000 --> 00:18:08.000]  聽到都不明白
[00:18:08.000 --> 00:18:10.000]  突然一個好的老師
[00:18:10.000 --> 00:18:12.000]  他剛剛一語道破
[00:18:12.000 --> 00:18:14.000]  你覺得很困惑的地方
[00:18:14.000 --> 00:18:16.000]  誰知那一點你明白了
[00:18:16.000 --> 00:18:17.000]  你很開心
[00:18:17.000 --> 00:18:18.000]  就是這樣的意思
[00:18:18.000 --> 00:18:21.000]  他們的眼睛明亮被打開
[00:18:21.000 --> 00:18:23.000]  他們就忽然認出
[00:18:23.000 --> 00:18:25.000]  這位是主耶穌
[00:18:25.000 --> 00:18:27.000]  為什麼我們剛才一直和祂同行
[00:18:27.000 --> 00:18:29.000]  都認不出祂呢?
[00:18:29.000 --> 00:18:33.000]  今天你和主耶穌同行了人生多少年
[00:18:33.000 --> 00:18:36.000]  可能你已經好像很認識祂
[00:18:36.000 --> 00:18:39.000]  但現在你和祂的關係就是眼睛迷糊
[00:18:39.000 --> 00:18:43.000]  你完全不覺得主耶穌和你這麼親密
[00:18:43.000 --> 00:18:46.000]  但今天你要重新更新
[00:18:46.000 --> 00:18:49.000]  上帝給你這一份恩情厚愛
[00:18:49.000 --> 00:18:53.000]  你要對主有一個更新的認識
[00:18:53.000 --> 00:18:58.000]  這個認識帶來我們生命裡的突破
[00:18:58.000 --> 00:19:03.000]  你要必須對主有更新的認識
[00:19:03.000 --> 00:19:07.000]  從眼睛的迷糊好像被蒙蔽
[00:19:07.000 --> 00:19:12.000]  上帝讓祂的眼睛重新明亮
[00:19:12.000 --> 00:19:14.000]  這是上帝的工作
[00:19:14.000 --> 00:19:16.000]  但我們需要的
[00:19:16.000 --> 00:19:17.000]  要配合的
[00:19:17.000 --> 00:19:23.000]  就是你願否有這份信服上帝的心
[00:19:23.000 --> 00:19:25.000]  你要明白你的旨意的時候
[00:19:25.000 --> 00:19:27.000]  你不要存著這個心
[00:19:27.000 --> 00:19:28.000]  如果你的旨意是這樣
[00:19:28.000 --> 00:19:30.000]  那我就不信服了
[00:19:30.000 --> 00:19:31.000]  有些人是這樣的
[00:19:31.000 --> 00:19:35.000]  就好像上帝請聽我的禱告
[00:19:35.000 --> 00:19:38.000]  祂將那些禱告交託的東西
[00:19:38.000 --> 00:19:43.000]  是祂自己很希望能夠得到實現的東西
[00:19:43.000 --> 00:19:45.000]  祂向上帝祈禱
[00:19:45.000 --> 00:19:50.000]  但有時上帝禱告叫我們改變禱告的方向
[00:19:50.000 --> 00:19:52.000]  上帝說你祈禱這些東西
