
[00:00:00.000 --> 00:00:03.620]  不知道大家是否相信天堂的存在呢?
[00:05:57.320 --> 00:06:04.680]  「看啊,神的帳幕在人間,祂要與人同住」
[00:06:04.680 --> 00:06:09.680]  這個大聲音就講到這個新耶路撒冷
[00:06:09.680 --> 00:06:12.240]  就好像神的帳幕
[00:06:12.240 --> 00:06:14.080]  大家都知道帳幕是什麼意思
[00:06:14.080 --> 00:06:15.920]  帳幕不是我們露營
[00:06:15.920 --> 00:06:18.240]  去睡覺的帳幕那麼簡單
[00:06:18.240 --> 00:06:19.080]  在舊約裡面
[00:06:19.080 --> 00:06:24.200]  這個帳幕指出神與人同在的地方
[00:06:24.200 --> 00:06:25.480]  大家都知道
[00:06:25.480 --> 00:06:27.560]  當神臨界
[00:06:27.560 --> 00:06:29.520]  跟人一起住的時候
[00:06:29.520 --> 00:06:30.200]  就好像怎樣?
[00:06:30.200 --> 00:06:33.440]  就好像光進入黑暗
[00:06:33.440 --> 00:06:36.040]  有光就沒有黑暗
[00:06:36.040 --> 00:06:38.960]  同樣,當神存在在人世間的時候
[00:06:38.960 --> 00:06:41.560]  由於神是聖潔
[00:06:41.560 --> 00:06:45.480]  所以當神同在的時候
[00:06:45.480 --> 00:06:47.720]  就沒有了罪惡
[00:06:47.720 --> 00:06:52.600]  也沒有了罪惡而引發的所有後果
[00:06:52.600 --> 00:06:56.320]  大家知不知道罪引來的後果有什麼?
[00:06:56.320 --> 00:06:57.880]  經文這裡所說
[00:06:57.880 --> 00:07:03.640]  包括眼淚、死亡、哀嚎、悲哀、疼痛
[00:07:03.640 --> 00:07:07.800]  這些所有統統的罪惡後果
[00:07:07.800 --> 00:07:13.800]  都會因為罪惡的消失而消失
[00:07:13.800 --> 00:07:15.240]  多好啊!
[00:07:15.240 --> 00:07:18.120]  接著在這個宣告之後
[00:07:18.120 --> 00:07:20.880]  坐在寶座上的那一位
[00:07:20.880 --> 00:07:24.880]  直接來做一個宣告
[00:07:24.880 --> 00:07:27.760]  就記載在第五和第六節
[00:07:27.760 --> 00:07:30.280]  坐在寶座上的全能者說
[00:07:30.280 --> 00:07:35.320]  「汗啊!我將一切都更新了」
[00:07:35.320 --> 00:07:37.200]  「都成了」
[00:07:37.200 --> 00:07:38.760]  「成了」
[00:07:38.760 --> 00:07:40.800]  英文就是「It is done」
[00:07:40.800 --> 00:07:42.800]  廣東話呢?
[00:07:42.800 --> 00:07:44.440]  「搞掂曬啦」
[00:07:44.440 --> 00:07:46.240]  大家什麼時候才會說「都成了」?
[00:07:46.240 --> 00:07:49.880]  大家什麼時候才會說「搞掂了」?
[00:07:49.880 --> 00:07:51.160]  什麼時候說的?
[00:07:51.160 --> 00:07:53.160]  就是當你計劃好的事情
[00:07:53.160 --> 00:07:54.960]  預備好做的事情
[00:07:54.960 --> 00:07:56.080]  搞掂了、做完了
[00:07:56.080 --> 00:07:58.200]  那些事情就搞掂了
[00:07:58.200 --> 00:08:00.720]  那就是告訴我們什麼?
[00:08:00.720 --> 00:08:03.720]  就是告訴我們
[00:08:03.720 --> 00:08:05.960]  這裡所說的神話「都成了」
[00:08:05.960 --> 00:08:07.960]  是神的計劃
[00:08:07.960 --> 00:08:10.240]  按照祂的心意
[00:08:10.240 --> 00:08:14.160]  按照祂的計劃來完成了
[00:08:14.160 --> 00:08:15.880]  那完成了什麼?
[00:08:15.880 --> 00:08:18.520]  就完成了第五節所說的
[00:08:18.520 --> 00:08:21.760]  「一切都更新了」
[00:08:21.760 --> 00:08:23.240]  什麼是更新了?
[00:08:23.240 --> 00:08:25.840]  這裡所說的「一切」又是指什麼?
[00:08:25.840 --> 00:08:29.800]  我們看看經文
[00:08:29.800 --> 00:08:33.080]  在創世記
[00:08:33.080 --> 00:08:35.560]  當我們的始祖亞當孝
[00:08:35.560 --> 00:08:38.560]  大家都知道這個創世失敗的故事
[00:08:38.560 --> 00:08:39.960]  不是神創世失敗
[00:08:39.960 --> 00:08:40.920]  而是創世了之後
[00:08:40.920 --> 00:08:43.440]  我們的先祖亞當孝
[00:08:43.440 --> 00:08:46.920]  因為由於不順服神的旨意
[00:08:46.920 --> 00:08:50.880]  吃了神不要他們吃的果子
[00:08:50.880 --> 00:08:53.080]  因為這個錯失
[00:08:53.080 --> 00:08:55.760]  由於罪進入世界
[00:08:55.760 --> 00:08:58.960]  神就奏作大地
[00:08:58.960 --> 00:09:03.800]  而這個奏作的影響是遍及整個神的創造界的
[00:09:03.800 --> 00:09:06.800]  所以如果我們看羅馬書第八章
[00:09:06.800 --> 00:09:08.000]  史達保羅說什麼?
[00:09:08.000 --> 00:09:09.080]  史達保羅說
[00:09:09.080 --> 00:09:13.840]  「所有被造之物,都是伏在虛空之下」
[00:09:13.840 --> 00:09:16.400]  什麼意思?
[00:09:16.400 --> 00:09:20.080]  他們是極想脫離敗壞的限制
[00:09:20.080 --> 00:09:22.360]  這個敗壞就是來自罪
[00:09:22.360 --> 00:09:26.480]  而這一切受造之物
[00:09:26.480 --> 00:09:30.160]  其實都是一同嘆息勞苦直到如今
[00:09:30.160 --> 00:09:33.160]  就是說從創世的第一天一直到現在
[00:09:33.160 --> 00:09:35.880]  不知道多少年的裏面
[00:09:35.880 --> 00:09:40.560]  所有神所創造的萬物都是一同嘆息
[00:09:40.560 --> 00:09:44.360]  這個就是罪所帶來的影響
[00:09:44.360 --> 00:09:48.280]  所以對於神的一切創造
[00:09:48.280 --> 00:09:53.880]  他們都是在等待一個從敗壞裏面、從罪惡裏面得著釋放
[00:09:53.880 --> 00:09:55.680]  而這個得著釋放
[00:09:55.680 --> 00:09:57.240]  就是經文裏所說的
[00:09:57.240 --> 00:09:58.960]  「一切都更新了」
[00:09:58.960 --> 00:10:04.480]  神要讓整個創造都在敗壞的合制裏面被釋放出來
[00:10:04.480 --> 00:10:08.680]  以至得著一個全新的創造
[00:10:08.680 --> 00:10:11.560]  所以在神所預備的新天新地裏面
[00:10:11.560 --> 00:10:13.120]  不再有罪惡
[00:10:13.120 --> 00:10:17.720]  也都不會有罪惡流下來的一切痕跡
[00:10:17.720 --> 00:10:20.000]  我再看下去
[00:10:20.000 --> 00:10:24.680]  在約翰看完新天新地之後
[00:10:24.680 --> 00:10:26.440]  他又看到另一個異象就是
[00:10:26.440 --> 00:10:31.360]  一個聖城新的耶路撒冷從天而降
[00:10:31.360 --> 00:10:35.320]  準備好了就好像新婦裝飾齊整
[00:10:35.320 --> 00:10:37.760]  等候丈夫一樣
[00:10:37.760 --> 00:10:38.800]  然後呢?
[00:10:38.800 --> 00:10:41.600]  然後約翰就被天使帶到一個高山上面
[00:10:41.600 --> 00:10:42.840]  為甚麼要帶到高山上面?
[00:10:42.840 --> 00:10:43.800]  我相信是好原因
[00:10:43.800 --> 00:10:44.800]  你站得高的時候
[00:10:44.800 --> 00:10:46.600]  你就很清楚看到
[00:10:46.600 --> 00:10:51.520]  展示在他面前的聖城耶路撒冷
[00:10:51.520 --> 00:10:53.800]  而這個新耶路撒冷
[00:10:53.800 --> 00:10:57.080]  經文或者是天使形容為甚麼?
[00:10:57.080 --> 00:11:00.760]  是「高揚的新婦」
[00:11:00.760 --> 00:11:03.000]  我們這裏也要解釋一下
[00:11:03.000 --> 00:11:04.160]  聖經我都跟大家說過
[00:11:04.160 --> 00:11:06.320]  聖經裏面用了很多的比喻
[00:11:06.320 --> 00:11:08.960]  我們一定要明白這些比喻是在說甚麼
[00:11:08.960 --> 00:11:13.400]  以至我們更加可以準確理解經文的意思
[00:11:13.400 --> 00:11:14.680]  好了
[00:11:14.680 --> 00:11:18.080]  首先我們要理解甚麼是「高揚」
[00:11:18.080 --> 00:11:19.600]  我相信大家都理解了
[00:11:19.600 --> 00:11:21.480]  「高揚」就是指耶穌基督
[00:11:21.480 --> 00:11:23.960]  所以我們都說「待罪高揚」
[00:11:23.960 --> 00:11:25.440]  這個名詞就是這樣來的
[00:11:25.440 --> 00:11:26.960]  耶穌為了我們的罪
[00:11:26.960 --> 00:11:27.880]  來上十字架
[00:11:27.880 --> 00:11:28.920]  這就是「待罪高揚」
[00:11:28.920 --> 00:11:31.320]  所以「高揚」就是指耶穌基督
[00:11:31.320 --> 00:11:32.440]  這個很簡單明白
[00:11:32.440 --> 00:11:36.560]  那甚麼叫「高揚的新婦」呢?
[00:11:36.560 --> 00:11:38.360]  我們再看下去的時候
[00:11:38.360 --> 00:11:42.800]  如果我們看了一個保羅的《以忽所書》
[00:11:42.800 --> 00:11:44.600]  保羅的《以忽所書》裏面說
[00:11:44.600 --> 00:11:46.480]  丈夫是妻子的頭
[00:11:46.480 --> 00:11:48.240]  就好像基督是教會的頭
[00:11:48.240 --> 00:11:59.800]  所以保羅很明顯地將妻子比喻為教會
[00:11:59.800 --> 00:12:03.680]  這個「丈夫」很明顯地指耶穌基督
[00:12:03.680 --> 00:12:05.400]  而另一個地方
[00:12:05.400 --> 00:12:10.760]  使徒約翰在啟示錄的十九章裏面說
[00:12:10.760 --> 00:12:12.880]  「高揚的婚宴」
[00:12:12.880 --> 00:12:16.680]  大家都去過婚宴,很開心的
[00:12:16.680 --> 00:12:23.200]  約翰用「婚宴」來形容將來主和信徒們
[00:12:23.200 --> 00:12:25.760]  將來他們聯合的時候的喜樂
[00:12:25.760 --> 00:12:29.120]  就好像喝喜酒一樣喜樂
[00:12:29.120 --> 00:12:31.000]  換言之
[00:12:31.000 --> 00:12:39.280]  「高揚的新婦」可以被視為基督信徒的整體
[00:12:39.280 --> 00:12:41.640]  也就是今天我們所說的「教會」
[00:12:41.640 --> 00:12:46.600]  也是這裏所說的「從天而降的新耶路撒冷」
[00:12:46.600 --> 00:12:48.520]  經文有一句很大的段落
[00:12:48.520 --> 00:12:50.720]  在這個十一節到二十一節
[00:12:50.720 --> 00:12:53.000]  其實都很詳細地講解了
[00:12:53.000 --> 00:12:57.120]  將來我們會住的新耶路撒冷城是一個怎樣的地方
[00:12:57.120 --> 00:12:59.000]  他講解到它的結構
[00:12:59.000 --> 00:13:00.600]  它的用的物料
[00:13:00.600 --> 00:13:04.240]  或者它的尺寸、大小等等
[00:13:04.240 --> 00:13:08.400]  不過我們今天不詳細討論這些比喻
[00:13:08.400 --> 00:13:11.280]  我們反而想跟大家一起看一看
[00:13:11.280 --> 00:13:14.640]  在二十一章的十二節那裏講到
[00:13:14.640 --> 00:13:18.600]  他說將來的新耶路撒冷城會有十二道門
[00:13:18.600 --> 00:13:20.960]  哇!堂堂圍繞的城有十二道門
[00:13:20.960 --> 00:13:27.080]  十二道門上面就會寫著十二個支派的名字
[00:13:27.080 --> 00:13:28.840]  大家都知道十二個支派
[00:13:28.840 --> 00:13:30.800]  是不是?以色列裡面就有十二個支派
[00:13:30.800 --> 00:13:36.880]  就是代表著當時整個的神的選民
[00:13:36.880 --> 00:13:38.640]  但我想問問大家
[00:13:38.640 --> 00:13:41.480]  為甚麼新的耶路撒冷城會有十二道門
[00:13:41.480 --> 00:13:44.640]  而門上面又有十二支派的名字
[00:13:44.640 --> 00:13:47.760]  是甚麼意思?代表甚麼?
[00:13:47.760 --> 00:13:50.720]  一道門上面的名字代表甚麼?
[00:13:50.720 --> 00:13:52.280]  很簡單的
[00:13:52.280 --> 00:13:53.520]  舉個例子
[00:13:53.520 --> 00:13:55.160]  大家要去廁所
[00:13:55.160 --> 00:13:58.200]  你佔這裏的廁所是你要去的廁所?
[00:13:58.200 --> 00:13:59.360]  很簡單的
[00:13:59.360 --> 00:14:01.040]  男人當然是看男廁
[00:14:01.040 --> 00:14:02.520]  那就進入男廁
[00:14:02.520 --> 00:14:03.880]  女士就看女廁
[00:14:03.880 --> 00:14:07.200]  就進入女廁,是不是?很簡單的
[00:14:07.200 --> 00:14:12.080]  當然現在現代是一個很複雜的世代
[00:14:12.080 --> 00:14:14.560]  現在聽說有些國家、有些地方
[00:14:14.560 --> 00:14:17.280]  並不是看你的性別
[00:14:17.280 --> 00:14:20.960]  是看你當下對你自己性別的認同感
[00:14:20.960 --> 00:14:21.920]  來到進去的
[00:14:21.920 --> 00:14:24.120]  就是說你那一刻覺得自己是女人的時候
[00:14:24.120 --> 00:14:25.960]  就可以進入女廁
[00:14:25.960 --> 00:14:27.760]  你那一刻覺得自己是男人的時候
[00:14:27.760 --> 00:14:29.640]  可以進入男廁
[00:14:29.640 --> 00:14:31.280]  這是一個甚麼世代
[00:14:31.280 --> 00:14:32.600]  但是大家都明白
[00:14:32.600 --> 00:14:35.080]  門上面的名字就很明顯的代表
[00:14:35.080 --> 00:14:36.400]  你是屬於那個類別的
[00:14:36.400 --> 00:14:38.040]  你就進去吧
[00:14:38.040 --> 00:14:40.840]  那問題來了
[00:14:40.840 --> 00:14:43.360]  聖城只有十二個門
[00:14:43.360 --> 00:14:45.720]  十二個支派的名字
[00:14:45.720 --> 00:14:47.880]  我們不是猶太人
[00:14:47.880 --> 00:14:50.400]  我們不屬猶太人任何一個支派的
[00:14:50.400 --> 00:14:52.480]  但是不是,我們信耶穌的
[00:14:52.480 --> 00:14:53.960]  剛才不是剛剛講到
[00:14:53.960 --> 00:14:59.040]  新耶路撒冷城是代表教會的嗎?
[00:14:59.040 --> 00:15:03.160]  那為甚麼十二個支派?那我們不就沒份進去?
[00:15:03.160 --> 00:15:08.760]  使徒保來就為我們解答了這個問題
[00:15:08.760 --> 00:15:11.600]  他在《迦拉太書》的三章
[00:15:11.600 --> 00:15:14.160]  他在那裡講到
[00:15:14.160 --> 00:15:19.320]  「阿巴拉罕信神,者就算為他的二」
[00:15:19.320 --> 00:15:25.520]  「那以信為本的人,就是阿巴拉罕的子孫」
[00:15:25.520 --> 00:15:28.120]  當我們信的時候
[00:15:28.120 --> 00:15:35.000]  我們就能夠跟阿巴拉罕一起得享神所賜的福
[00:15:35.000 --> 00:15:37.600]  那甚麼叫「以信為本」?
[00:15:37.600 --> 00:15:39.640]  甚麼叫「以信為本」?
[00:15:39.640 --> 00:15:42.120]  今天很多人都說他是自己基督徒
[00:15:42.120 --> 00:15:44.080]  好像剛才我們一開始的時候
[00:15:44.080 --> 00:15:45.720]  不是每個基督徒都相信天堂
[00:15:45.720 --> 00:15:46.640]  你不信天堂的時候
[00:15:46.640 --> 00:15:48.920]  你進了甚麼天堂?
[00:15:48.920 --> 00:15:52.400]  我們用甚麼界定一個信心
[00:15:52.400 --> 00:15:55.400]  可以讓我們知道
[00:15:55.400 --> 00:15:58.720]  我們在高揚的生命冊上
[00:15:58.720 --> 00:16:00.880]  我們怎樣才知道我們的信心
[00:16:00.880 --> 00:16:06.160]  能夠讓我們有資格進入這個新耶路撒冷城呢?
[00:16:06.160 --> 00:16:11.640]  怎樣界定?
[00:16:11.640 --> 00:16:13.440]  我們看一段經文
[00:16:13.440 --> 00:16:14.760]  在《爾忽所書》
[00:16:14.760 --> 00:16:18.680]  保羅對著外邦的信徒說
[00:16:18.680 --> 00:16:23.240]  「你們不再作外人和黑女」
[00:16:23.240 --> 00:16:25.600]  「是與聖徒同國」
[00:16:25.600 --> 00:16:27.680]  「是神家裡的人」
[00:16:27.680 --> 00:16:37.280]  「並且被建造在使徒和先知的根基上」
[00:16:37.280 --> 00:16:40.240]  甚麼意思?
[00:16:40.240 --> 00:16:42.320]  意思是說
[00:16:42.320 --> 00:16:47.800]  我們的信心是按著使徒的教訓
[00:16:47.800 --> 00:16:50.400]  來建立在耶穌基督的身上
[00:16:50.400 --> 00:16:51.960]  正正是這個原因
[00:16:51.960 --> 00:16:53.480]  我們每個星期來到這裡的時候
[00:16:53.480 --> 00:16:56.000]  我們都一起站起來念甚麼?
[00:16:56.000 --> 00:16:57.160]  使徒信經,對吧?
[00:16:57.160 --> 00:16:58.640]  為甚麼我們要每個星期念?
[00:16:58.640 --> 00:17:04.280]  因為這是我們信仰的根基
[00:17:04.280 --> 00:17:06.920]  而這個根基正正是
[00:17:06.920 --> 00:17:08.880]  《啟示錄》第十四章所說的
[00:17:08.880 --> 00:17:12.880]  除了城牆裡的十二道門之外
[00:17:12.880 --> 00:17:16.840]  城牆也有十二個根基
[00:17:16.840 --> 00:17:18.080]  這個根基寫著甚麼?
[00:17:18.080 --> 00:17:21.960]  這個根基寫著十二使徒的名字
[00:17:21.960 --> 00:17:23.760]  很清楚,對吧?
[00:17:23.760 --> 00:17:24.520]  很清楚
[00:17:24.520 --> 00:17:28.240]  我們信耶穌就是按著使徒的教導
[00:17:28.240 --> 00:17:32.840]  來將我們的信心建立在耶穌基督的身上
[00:17:32.840 --> 00:17:36.680]  所以不合聖經教導的信心
[00:17:36.680 --> 00:17:43.880]  也許不能夠讓我們進入神的國
[00:17:43.880 --> 00:17:45.840]  簡單來說
[00:17:45.840 --> 00:17:51.720]  十二支派和十二使徒的名字
[00:17:51.720 --> 00:17:53.280]  讓我們很清楚知道
[00:17:53.280 --> 00:17:54.360]  無論我們是猶太人
[00:17:54.360 --> 00:17:55.440]  因為我們不是猶太人
[00:17:55.440 --> 00:17:56.880]  無論我們是舊約的聖徒
[00:17:56.880 --> 00:17:58.560]  還是新約的基督徒
[00:17:58.560 --> 00:18:03.520]  只要我們對耶穌基督的信心是真的時候
[00:18:03.520 --> 00:18:05.960]  我們就能夠進入神的國
[00:18:05.960 --> 00:18:10.640]  我們就能夠進入新的耶路撒冷
[00:18:10.640 --> 00:18:12.360]  我們再看下去
[00:18:12.360 --> 00:18:16.320]  除了剛才所說的詳細資料之外
[00:18:16.320 --> 00:18:21.800]  我們在經文的二十二節到二十二章的五節
[00:18:21.800 --> 00:18:29.120]  那裡也畫了給我們更多有關新耶路撒冷城的資料
[00:18:29.120 --> 00:18:31.800]  而我覺得大家要留意一件事
[00:18:31.800 --> 00:18:34.560]  在我說這段資料之前
[00:18:34.560 --> 00:18:35.560]  一定要提一提
[00:18:35.560 --> 00:18:37.600]  在二十二章的五節
[00:18:37.600 --> 00:18:42.560]  就是在描述之後
[00:18:42.560 --> 00:18:44.160]  最後的主角是甚麼
[00:18:44.160 --> 00:18:46.800]  「直到永永遠遠」
[00:18:46.800 --> 00:18:49.280]  這是最重要的
[00:18:49.280 --> 00:18:50.000]  甚麼意思呢
[00:18:50.000 --> 00:18:54.800]  意思就是這個新的耶路撒冷城
