
[00:00:00.000 --> 00:00:05.000]  主的道在以弗所大,大興旺,而且得誠
[00:06:24.800 --> 00:06:27.800]  我們幾千年的文化,幾千年的教導
[00:06:27.800 --> 00:06:29.800]  所有人都變成好人了
[00:06:29.800 --> 00:06:31.800]  搞幾千年都還不是好人
[00:06:31.800 --> 00:06:34.800]  越來越壞,其實是沒有什麼好過的
[00:06:34.800 --> 00:06:36.800]  我們和以前的人一樣
[00:06:36.800 --> 00:06:39.800]  所以我們是需要耶穌基督的福音
[00:06:39.800 --> 00:06:41.800]  所以這十二個人
[00:06:41.800 --> 00:06:44.800]  他們只是聽過若翰悔改的教導
[00:06:44.800 --> 00:06:45.800]  他們跟從
[00:06:45.800 --> 00:06:47.800]  但是他們沒有聽過耶穌
[00:06:47.800 --> 00:06:49.800]  他們也沒有聽過聖靈
[00:06:49.800 --> 00:06:53.800]  所以保羅說你們要重新來接受耶穌
[00:06:53.800 --> 00:06:57.800]  因為若翰只不過是一個預備
[00:06:57.800 --> 00:07:00.800]  不是說有什麼錯,只是一個預備
[00:07:00.800 --> 00:07:03.800]  預備好之後,他們就可以接受耶穌了
[00:07:03.800 --> 00:07:05.800]  於是他們接受耶穌
[00:07:05.800 --> 00:07:07.800]  他們奉耶穌的名受浸
[00:07:07.800 --> 00:07:09.800]  保羅又按手
[00:07:09.800 --> 00:07:11.800]  聖靈就降在他們身上
[00:07:11.800 --> 00:07:17.800]  真正能夠信耶穌而得著一個變化的人
[00:07:17.800 --> 00:07:20.800]  就是有聖靈降臨在我們身上
[00:07:20.800 --> 00:07:23.800]  不是我們自己立志做什麼
[00:07:23.800 --> 00:07:25.800]  而是聖靈降臨的時候
[00:07:25.800 --> 00:07:28.800]  聖靈就改變我們
[00:07:28.800 --> 00:07:30.800]  神的道興旺
[00:07:30.800 --> 00:07:32.800]  不只是有很多人
[00:07:32.800 --> 00:07:33.800]  這裡有很多人
[00:07:33.800 --> 00:07:34.800]  也不是很多,只有十二個
[00:07:34.800 --> 00:07:35.800]  剛剛開播
[00:07:35.800 --> 00:07:37.800]  十二個也不少
[00:07:37.800 --> 00:07:40.800]  我們一開始在一個地方做課程工作
[00:07:40.800 --> 00:07:42.800]  有十二個信徒已經很好了
[00:07:42.800 --> 00:07:46.800]  可惜十二個信徒不是真的信耶穌
[00:07:46.800 --> 00:07:50.800]  他們只是某部分聽過,某部分沒有聽過
[00:07:50.800 --> 00:07:52.800]  今天教會的興旺
[00:07:52.800 --> 00:07:54.800]  不只是很多人
[00:07:54.800 --> 00:07:56.800]  這些人是否真的來悔改呢?
[00:07:56.800 --> 00:07:57.800]  或者是
[00:07:57.800 --> 00:07:59.800]  這些人是否真的接受耶穌基督呢?
[00:07:59.800 --> 00:08:02.800]  這些人是否真的有聖靈住在他們心裡呢?
[00:08:02.800 --> 00:08:04.800]  這是重要的
[00:08:04.800 --> 00:08:07.800]  如果不是,我們只是一個表演
[00:08:07.800 --> 00:08:09.800]  我們只是一個節目
[00:08:09.800 --> 00:08:11.800]  有時候我們在教會也是
[00:08:11.800 --> 00:08:13.800]  我們有崇拜
[00:08:13.800 --> 00:08:14.800]  我們搞活動
[00:08:14.800 --> 00:08:15.800]  我們就想多些人來
[00:08:15.800 --> 00:08:17.800]  很多時候我們的注意力就是多些人來
[00:08:17.800 --> 00:08:19.800]  多些人參加
[00:08:19.800 --> 00:08:21.800]  多些人在
[00:08:21.800 --> 00:08:26.800]  很多時候我們只是在說一個受歡迎的節目而已
[00:08:26.800 --> 00:08:30.800]  但是他們是否真的能夠明白真理呢?
[00:08:30.800 --> 00:08:33.800]  他們有沒有聖靈住在他們當中呢?
[00:08:33.800 --> 00:08:37.800]  今天教會我們不只是搞一個活動
[00:08:37.800 --> 00:08:40.800]  我們不只是搞一個聚會
[00:08:40.800 --> 00:08:43.800]  我們重要的是有上帝在我們當中
[00:08:43.800 --> 00:08:45.800]  神在我們當中
[00:08:45.800 --> 00:08:47.800]  我們是要被體會到這件事
[00:08:47.800 --> 00:08:49.800]  我們要被人體會到這件事
[00:08:49.800 --> 00:08:51.800]  不是我們的教導很好
[00:08:51.800 --> 00:08:54.800]  不是我們的組織很完善
[00:08:54.800 --> 00:08:57.800]  而是上帝在我們當中
[00:08:57.800 --> 00:08:59.800]  我們今天來崇拜
[00:08:59.800 --> 00:09:00.800]  崇拜也是
[00:09:00.800 --> 00:09:02.800]  什麼是一個好的崇拜呢?
[00:09:02.800 --> 00:09:03.800]  我們去到一個教會
[00:09:03.800 --> 00:09:06.800]  我們看到這個教會的環境多好
[00:09:06.800 --> 00:09:08.800]  我們看到那些詩歌多好
[00:09:08.800 --> 00:09:11.800]  我們聽到廣道人也有些東西聽
[00:09:11.800 --> 00:09:13.800]  那是不是一個好的崇拜呢?
[00:09:13.800 --> 00:09:15.800]  不是的
[00:09:15.800 --> 00:09:16.800]  無論這些東西多好
[00:09:16.800 --> 00:09:18.800]  一個最重要的因素
[00:09:18.800 --> 00:09:22.800]  就是我們是否覺得上帝在我們當中
[00:09:22.800 --> 00:09:24.800]  我們是來敬拜神的
[00:09:24.800 --> 00:09:26.800]  如果我們覺得一切都很好
[00:09:26.800 --> 00:09:28.800]  但是我感覺不到上帝在這裡
[00:09:28.800 --> 00:09:30.800]  那這個就是一個好的聚會
[00:09:30.800 --> 00:09:32.800]  一個好的表現
[00:09:32.800 --> 00:09:34.800]  但是相反來說
[00:09:34.800 --> 00:09:36.800]  如果我們去到一個地方崇拜
[00:09:36.800 --> 00:09:38.800]  我們可能覺得環境一般般
[00:09:38.800 --> 00:09:39.800]  燈又不夠亮
[00:09:39.800 --> 00:09:40.800]  空氣又不夠
[00:09:40.800 --> 00:09:42.800]  椅子又不舒服
[00:09:42.800 --> 00:09:43.800]  音樂又一般般
[00:09:43.800 --> 00:09:44.800]  好像有些走音
[00:09:44.800 --> 00:09:46.800]  好像有些不是很配合
[00:09:46.800 --> 00:09:48.800]  說話又一般般
[00:09:48.800 --> 00:09:50.800]  不是太明白那個人在說什麼
[00:09:50.800 --> 00:09:52.800]  但是我們能夠體會
[00:09:52.800 --> 00:09:53.800]  神在他們當中
[00:09:53.800 --> 00:09:55.800]  這是一個成功的崇拜
[00:09:55.800 --> 00:09:57.800]  神在這裡
[00:09:57.800 --> 00:09:58.800]  我們是跟從神的
[00:09:58.800 --> 00:09:59.800]  聖靈在這裡
[00:09:59.800 --> 00:10:01.800]  不是道理的問題
[00:10:01.800 --> 00:10:02.800]  而是神和我們一起
[00:10:02.800 --> 00:10:06.800]  我們的工作是不是上帝要我們做的呢?
[00:10:06.800 --> 00:10:09.800]  我們的生命有沒有神和我們一起呢?
[00:10:09.800 --> 00:10:11.800]  我們有沒有這種體驗呢?
[00:10:11.800 --> 00:10:12.800]  無論是我們的感覺
[00:10:12.800 --> 00:10:14.800]  無論是我們的理解
[00:10:14.800 --> 00:10:16.800]  是別人在我們身上看到的
[00:10:16.800 --> 00:10:18.800]  是不是神和我們一起呢?
[00:10:18.800 --> 00:10:19.800]  當然在這裡
[00:10:19.800 --> 00:10:23.800]  保羅讓聖靈降在他們身上的時候
[00:10:23.800 --> 00:10:25.800]  都有一些表現的
[00:10:25.800 --> 00:10:26.800]  聖經說他們說方言
[00:10:26.800 --> 00:10:28.800]  又說預言
[00:10:28.800 --> 00:10:29.800]  《泡泡舞》打出來的
[00:10:29.800 --> 00:10:30.800]  《世事》有說
[00:10:30.800 --> 00:10:32.800]  《畫亦》又說道
[00:10:32.800 --> 00:10:33.800]  因為聖經說道
[00:10:33.800 --> 00:10:36.800]  說預言其實就等於說道
[00:10:36.800 --> 00:10:38.800]  意思就是代表上帝說話
[00:10:38.800 --> 00:10:40.800]  說預言不一定說將來的東西
[00:10:40.800 --> 00:10:41.800]  所以保羅說恩賜
[00:10:41.800 --> 00:10:43.800]  又先知說道的恩賜
[00:10:43.800 --> 00:10:45.800]  那個就是說預言的意思
[00:10:45.800 --> 00:10:49.800]  那個就是代表上帝說話
[00:10:49.800 --> 00:10:51.800]  所以聖靈與我們同在
[00:10:51.800 --> 00:10:53.800]  我們真正跟從耶穌的人
[00:10:53.800 --> 00:10:56.800]  我們看見聖靈在我們的生命裡面
[00:10:56.800 --> 00:10:58.800]  重新一些的改變
[00:10:58.800 --> 00:11:00.800]  可能是一種體會
[00:11:00.800 --> 00:11:02.800]  可能是聖靈結出來的果子
[00:11:02.800 --> 00:11:04.800]  被別人經驗到
[00:11:04.800 --> 00:11:05.800]  在我們的生命裡面
[00:11:05.800 --> 00:11:07.800]  在我們的教會裡面
[00:11:07.800 --> 00:11:10.800]  有喜樂、仁愛、和平、恩慈、良善、信實
[00:11:10.800 --> 00:11:13.800]  聖靈給我們合一的心是被人體會到的
[00:11:13.800 --> 00:11:17.800]  人們來到是經驗到上帝在我們當中
[00:11:17.800 --> 00:11:21.800]  因為他們看見聖靈彰顯祂的果子
[00:11:21.800 --> 00:11:24.800]  聖靈彰顯祂自己的特色
[00:11:24.800 --> 00:11:26.800]  來到在教會
[00:11:26.800 --> 00:11:30.800]  所以我們不只是有人就夠了
[00:11:30.800 --> 00:11:31.800]  有十二個就夠了
[00:11:31.800 --> 00:11:33.800]  我們要明白這十二個人
[00:11:33.800 --> 00:11:36.800]  是不是真的有聖靈在他們的生命裡面
[00:11:36.800 --> 00:11:39.800]  就是說他們是不是真的跟上帝建立了一個關係
[00:11:39.800 --> 00:11:42.800]  他們真正來信靠耶穌基督
[00:11:42.800 --> 00:11:45.800]  我們要幫助人真正跟上帝建立關係
[00:11:45.800 --> 00:11:47.800]  而不只是教他們
[00:11:47.800 --> 00:11:49.800]  知道自己錯,他們肯改錯
[00:11:49.800 --> 00:11:51.800]  這樣就夠了,這樣就不夠了
[00:11:51.800 --> 00:11:53.800]  我們要真的讓這些人
[00:11:53.800 --> 00:11:55.800]  他們自己都能夠體會到
[00:11:55.800 --> 00:11:57.800]  他們是跟神有一個關係的
[00:11:57.800 --> 00:12:00.800]  他們有聖靈住在他們心裡面
[00:12:00.800 --> 00:12:02.800]  來責備他們,來提醒他們
[00:12:02.800 --> 00:12:05.800]  來幫助他們
[00:12:05.800 --> 00:12:07.800]  這樣就真的是教會了
[00:12:07.800 --> 00:12:09.800]  教會就會發展起來
[00:12:09.800 --> 00:12:11.800]  人多就不夠
[00:12:11.800 --> 00:12:13.800]  真的要有些發展
[00:12:13.800 --> 00:12:17.800]  於是保羅在耳窟所開始工作
[00:12:17.800 --> 00:12:21.800]  在會堂講了三個月
[00:12:21.800 --> 00:12:25.800]  在學房又講了兩年
[00:12:25.800 --> 00:12:27.800]  加起來兩年
[00:12:27.800 --> 00:12:31.800]  於是福音就在耳窟所被傳開了
[00:12:31.800 --> 00:12:37.800]  然後就有很多的奇事出現了
[00:12:37.800 --> 00:12:39.800]  在第十一至十二節
[00:12:39.800 --> 00:12:41.800]  就有趕鬼、治病
[00:12:41.800 --> 00:12:43.800]  這些都是耶穌做的事
[00:12:43.800 --> 00:12:45.800]  很多人都看到了
[00:12:45.800 --> 00:12:47.800]  教會開始有些影響力
[00:12:47.800 --> 00:12:50.800]  教會有影響力,教會開始出現
[00:12:50.800 --> 00:12:54.800]  在教會當中也有很多有見證的信徒
[00:12:54.800 --> 00:12:57.800]  很多能夠影響人的信徒
[00:12:57.800 --> 00:13:01.800]  產生了一件事,有些人就學了
[00:13:01.800 --> 00:13:03.800]  在這裡就提到
[00:13:03.800 --> 00:13:05.800]  有七個人
[00:13:05.800 --> 00:13:08.800]  包括這個士基雅的兒子
[00:13:08.800 --> 00:13:09.800]  七個兒子
[00:13:09.800 --> 00:13:12.800]  他們就學保羅去趕鬼
[00:13:12.800 --> 00:13:14.800]  保羅趕鬼多好
[00:13:14.800 --> 00:13:16.800]  於是他們就去講了
[00:13:16.800 --> 00:13:20.800]  他們趕鬼的方式、說話是沒有問題的
[00:13:20.800 --> 00:13:24.800]  我們經常都被人教奉耶穌的名去趕鬼
[00:13:24.800 --> 00:13:29.800]  加上奉保羅所傳的耶穌的名令他們出來
[00:13:29.800 --> 00:13:31.800]  這樣就很對了
[00:13:31.800 --> 00:13:35.800]  但問題是他們是假扮的
[00:13:35.800 --> 00:13:37.800]  他們不是真的
[00:13:37.800 --> 00:13:40.800]  說話是否真的,說話是沒有問題的
[00:13:40.800 --> 00:13:44.800]  但他們卻沒有耶穌基督住在他們心裡
[00:13:44.800 --> 00:13:46.800]  所以鬼就跟他們說
[00:13:46.800 --> 00:13:49.800]  耶穌我認識,保羅我認識,我不認識你
[00:13:49.800 --> 00:13:52.800]  於是那個人就趕不了鬼
[00:13:52.800 --> 00:13:55.800]  那個人就跳上他們身上打他們一頓
[00:13:55.800 --> 00:13:57.800]  被那個人打,不是被鬼打
[00:13:57.800 --> 00:13:59.800]  被那個人打
[00:13:59.800 --> 00:14:01.800]  於是就做不了
[00:14:01.800 --> 00:14:02.800]  這就顯示什麼呢?
[00:14:02.800 --> 00:14:05.800]  原來當福音廣傳的時候
[00:14:05.800 --> 00:14:08.800]  當基督徒有一種生命的影響力的時候
[00:14:08.800 --> 00:14:10.800]  有些人會學我們
[00:14:10.800 --> 00:14:13.800]  我們多多少少人來到教會
[00:14:13.800 --> 00:14:16.800]  都是因為他們認識一些好的基督徒
[00:14:16.800 --> 00:14:18.800]  認識不到好的基督徒
[00:14:18.800 --> 00:14:19.800]  只認識一些壞的基督徒
[00:14:19.800 --> 00:14:21.800]  那些人基本上是不會回教會的
[00:14:21.800 --> 00:14:22.800]  很多人都是這樣說
[00:14:22.800 --> 00:14:23.800]  他不回教會,他不認識耶穌
[00:14:23.800 --> 00:14:25.800]  因為我認識的基督徒很壞的,沒辦法
[00:14:25.800 --> 00:14:26.800]  那些人是好的
[00:14:26.800 --> 00:14:29.800]  於是當然有些基督徒可能是好人
[00:14:29.800 --> 00:14:32.800]  可能好心,可能說的話很對
[00:14:32.800 --> 00:14:35.800]  於是那些人就會來教會,來聽聽
[00:14:35.800 --> 00:14:37.800]  於是覺得那些人多好的時候
[00:14:37.800 --> 00:14:40.800]  我們很容易有一種模仿的傾向
[00:14:40.800 --> 00:14:42.800]  我們就會學
[00:14:42.800 --> 00:14:45.800]  好像我們小朋友的時候
[00:14:45.800 --> 00:14:47.800]  我不知道現在的小朋友學什麼
[00:14:47.800 --> 00:14:50.800]  我們小朋友的時候是寫複製筆記的
[00:14:50.800 --> 00:14:52.800]  現在還要寫複製筆記嗎?
[00:14:52.800 --> 00:14:53.800]  也要的吧
[00:14:53.800 --> 00:14:56.800]  人家有個字就照樣寫
[00:14:56.800 --> 00:14:57.800]  學一下寫的東西
[00:14:57.800 --> 00:15:00.800]  自己寫不了,複製的時候就寫得到
[00:15:00.800 --> 00:15:05.800]  如果你學書法,也要臨帖的
[00:15:05.800 --> 00:15:09.800]  人家那些厲害的,王羲之那些
[00:15:09.800 --> 00:15:11.800]  你就學他,畫一些東西出來
[00:15:11.800 --> 00:15:13.800]  那不是因為你寫得好
[00:15:13.800 --> 00:15:14.800]  你學人家而已
[00:15:14.800 --> 00:15:16.800]  給你寫,你寫不回
[00:15:16.800 --> 00:15:19.800]  不過學的階段也要學一下臨帖
[00:15:19.800 --> 00:15:21.800]  畫畫的人也是
[00:15:21.800 --> 00:15:24.800]  你畫畫學畫畫,也要畫一下別人的畫
[00:15:24.800 --> 00:15:25.800]  學吧
[00:15:25.800 --> 00:15:27.800]  不過如果你只會畫別人的畫
[00:15:27.800 --> 00:15:29.800]  你就翻版了
[00:15:29.800 --> 00:15:33.800]  你不是有自己畫的畫和自己的創作
[00:15:33.800 --> 00:15:35.800]  雕塗有一個問題
[00:15:35.800 --> 00:15:39.800]  就是我們很容易學人
[00:15:39.800 --> 00:15:41.800]  我們剛剛的時間也是
[00:15:41.800 --> 00:15:43.800]  我們應該的
[00:15:43.800 --> 00:15:46.800]  但我們很容易學了就以為是
[00:15:46.800 --> 00:15:49.800]  我們認識一些基督徒
[00:15:49.800 --> 00:15:51.800]  可能是好人,這個人很肯幫我
[00:15:51.800 --> 00:15:53.800]  他告訴我他是基督徒
[00:15:53.800 --> 00:15:55.800]  他做什麼的?他每個星期都會回教會
[00:15:55.800 --> 00:15:57.800]  於是我們就學他每個星期都會回教會
[00:15:57.800 --> 00:15:59.800]  想著每個星期都會回教會就是基督徒
[00:15:59.800 --> 00:16:01.800]  他每個星期都會回教會
[00:16:01.800 --> 00:16:03.800]  然後我們看那些基督徒
[00:16:03.800 --> 00:16:05.800]  這些基督徒經常帶著一本聖經
[00:16:05.800 --> 00:16:07.800]  於是我們就學,經常帶著一本聖經
[00:16:07.800 --> 00:16:09.800]  不知道帶在這裡做什麼
[00:16:09.800 --> 00:16:12.800]  當然如果你經常為了帶著一本聖經而帶聖經
[00:16:12.800 --> 00:16:14.800]  當然是選一本最小的
[00:16:14.800 --> 00:16:16.800]  你沒有理由選一本大聖經去帶
[00:16:16.800 --> 00:16:18.800]  現在不用帶了
[00:16:18.800 --> 00:16:20.800]  現在下載了,有很多應用程式
[00:16:20.800 --> 00:16:22.800]  下載電話也有
[00:16:22.800 --> 00:16:24.800]  所以很多基督徒,包括我
[00:16:24.800 --> 00:16:26.800]  都有一個應用程式是聖經的
[00:16:26.800 --> 00:16:28.800]  但是你有沒有看呢?
[00:16:28.800 --> 00:16:30.800]  我都沒有看
[00:16:30.800 --> 00:16:32.800]  都是覺得應該被人收到電話
[00:16:32.800 --> 00:16:34.800]  有一個應用程式是聖經才是基督徒的電話
[00:16:34.800 --> 00:16:36.800]  我們都可能學別人
[00:16:36.800 --> 00:16:38.800]  有些什麼就有些什麼
[00:16:38.800 --> 00:16:42.800]  但問題是我們有沒有這種內涵呢?
[00:16:42.800 --> 00:16:44.800]  我們有沒有這種生命是重要的?
[00:16:44.800 --> 00:16:46.800]  一個人
[00:16:46.800 --> 00:16:48.800]  一個和神關係很好的人
[00:16:48.800 --> 00:16:50.800]  一個很願意幫助人的人
[00:16:50.800 --> 00:16:52.800]  一個很愛人如己的人
[00:16:52.800 --> 00:16:54.800]  他可能每個星期都會回來教會崇拜
[00:16:54.800 --> 00:16:56.800]  但是不代表一個每個星期都會回來教會崇拜的人
[00:16:56.800 --> 00:16:58.800]  就是一個很淑靈的人
[00:16:58.800 --> 00:17:00.800]  就是一個很愛人的人
[00:17:00.800 --> 00:17:02.800]  我們不要將因果調轉了
[00:17:02.800 --> 00:17:04.800]  否則的話,我們只是在做copybook
[00:17:04.800 --> 00:17:06.800]  就好像這幾個
[00:17:06.800 --> 00:17:08.800]  我經常忘記名字
[00:17:08.800 --> 00:17:12.800]  就是事基雅的兒子,他去趕鬼所說的是對的
[00:17:12.800 --> 00:17:14.800]  但是他趕不到的
[00:17:14.800 --> 00:17:16.800]  因為他根本沒有耶穌在他的生命裡面
[00:17:16.800 --> 00:17:18.800]  你說是沒有用的
