
[00:00:00.000 --> 00:00:03.000]  各位恩傳、善信的弟兄姊妹、好朋友
[00:04:28.000 --> 00:04:30.000]  而這個困難他搞不定
[00:04:30.000 --> 00:04:32.000]  羅馬官也搞不定
[00:04:32.000 --> 00:04:34.000]  反而遇到困難
[00:04:34.000 --> 00:04:36.000]  就轉化為成為他的祝福
[00:04:36.000 --> 00:04:38.000]  經文大概是這樣
[00:04:38.000 --> 00:04:40.000]  這個成功的人
[00:04:40.000 --> 00:04:42.000]  本來已經很有福了
[00:04:42.000 --> 00:04:43.000]  但是不夠有福
[00:04:43.000 --> 00:04:45.000]  成功背後怎樣能夠再蒙福呢
[00:04:45.000 --> 00:04:47.000]  我盼望今次早上
[00:04:47.000 --> 00:04:49.000]  我們每一個看上去都是成功人士
[00:04:49.000 --> 00:04:51.000]  看上去這些就像
[00:04:51.000 --> 00:04:53.000]  不用看是你
[00:04:53.000 --> 00:04:57.000]  即是我們這些來加拿大的
[00:04:57.000 --> 00:04:59.000]  當然要有上下的
[00:04:59.000 --> 00:05:01.000]  膽量才來
[00:05:01.000 --> 00:05:03.000]  加拿大是加拿大
[00:05:03.000 --> 00:05:05.000]  你夠膽來這裏
[00:05:05.000 --> 00:05:07.000]  你算好東西了
[00:05:07.000 --> 00:05:09.000]  來到這裏之後我們又要闖一番事業
[00:05:09.000 --> 00:05:11.000]  我相信我們都希望能夠成功
[00:05:11.000 --> 00:05:13.000]  但是你成功背後
[00:05:13.000 --> 00:05:15.000]  除了事業之外
[00:05:15.000 --> 00:05:17.000]  除了賺多些錢之外
[00:05:17.000 --> 00:05:19.000]  怎樣才叫真正的蒙福呢
[00:05:19.000 --> 00:05:21.000]  這個大臣他
[00:05:21.000 --> 00:05:23.000]  有一次遇到人生的困難
[00:05:23.000 --> 00:05:25.000]  每個人都有困難是吧
[00:05:25.000 --> 00:05:27.000]  有沒有人一出世沒有困難舉舉手
[00:05:27.000 --> 00:05:29.000]  那些應該是太空人來的
[00:05:29.000 --> 00:05:33.000]  人生不如意的事十之八九
[00:05:33.000 --> 00:05:35.000]  反而在困難當中
[00:05:35.000 --> 00:05:37.000]  你能夠有一個這樣的機遇
[00:05:37.000 --> 00:05:39.000]  好像這個大臣那樣
[00:05:39.000 --> 00:05:41.000]  可能成為你轉化的祝福
[00:05:41.000 --> 00:05:43.000]  我們看這個大臣
[00:05:43.000 --> 00:05:45.000]  這個羅馬觀
[00:05:45.000 --> 00:05:47.000]  最低限度有三樣東西值得我們學好嗎
[00:05:47.000 --> 00:05:49.000]  不單止只是
[00:05:49.000 --> 00:05:51.000]  男士們女士們都可以
[00:05:51.000 --> 00:05:53.000]  因為聖經裏面所
[00:05:53.000 --> 00:05:55.000]  賜的福
[00:05:55.000 --> 00:05:57.000]  男女都可以
[00:05:57.000 --> 00:05:59.000]  這三個福是什麼呢
[00:05:59.000 --> 00:06:01.000]  怎樣能夠領受成功之後的祝福呢
[00:06:01.000 --> 00:06:03.000]  我們第一
[00:06:03.000 --> 00:06:05.000]  我們看到
[00:06:05.000 --> 00:06:07.000]  這個羅馬觀來到的時候
[00:06:07.000 --> 00:06:09.000]  他有一個很謙卑的態度
[00:06:09.000 --> 00:06:11.000]  去到耶穌面前
[00:06:11.000 --> 00:06:13.000]  怎樣知道他謙卑呢
[00:06:13.000 --> 00:06:15.000]  最低限度第一他的行動告訴我們謙卑
[00:06:15.000 --> 00:06:17.000]  聖經說他怎樣來的
[00:06:17.000 --> 00:06:19.000]  讀一次好嗎
[00:06:19.000 --> 00:06:21.000]  有一個大臣
[00:06:21.000 --> 00:06:23.000]  他的兒子在加伯隆患病
[00:06:23.000 --> 00:06:25.000]  他聽見耶穌
[00:06:25.000 --> 00:06:27.000]  從猶大到了加利利
[00:06:27.000 --> 00:06:29.000]  就來見他求他
[00:06:29.000 --> 00:06:31.000]  就是求耶穌
[00:06:31.000 --> 00:06:33.000]  下去醫治他的兒子
[00:06:33.000 --> 00:06:35.000]  因為他的兒子快要死了
[00:06:35.000 --> 00:06:37.000]  第一
[00:06:37.000 --> 00:06:39.000]  這個羅馬觀
[00:06:39.000 --> 00:06:41.000]  他是從哪裏來的
[00:06:41.000 --> 00:06:43.000]  由加伯隆
[00:06:43.000 --> 00:06:45.000]  去加利利大家不知道從哪裏來
[00:06:45.000 --> 00:06:47.000]  大概距離
[00:06:47.000 --> 00:06:49.000]  大約27公里
[00:06:49.000 --> 00:06:51.000]  給大家一些印象
[00:06:51.000 --> 00:06:53.000]  27公里就等於斯都菲爾
[00:06:53.000 --> 00:06:55.000]  去到太古商場
[00:06:55.000 --> 00:06:57.000]  你看Google map
[00:06:57.000 --> 00:06:59.000]  就是27公里
[00:06:59.000 --> 00:07:01.000]  從這裏去那裏
[00:07:01.000 --> 00:07:03.000]  根據Google map行路要多久
[00:07:03.000 --> 00:07:05.000]  要六小時
[00:07:05.000 --> 00:07:07.000]  都不少東西
[00:07:07.000 --> 00:07:09.000]  相當長的路程
[00:07:09.000 --> 00:07:11.000]  這個羅馬觀
[00:07:11.000 --> 00:07:13.000]  他心裏面
[00:07:13.000 --> 00:07:15.000]  當然是聽過耶穌的東西
[00:07:15.000 --> 00:07:17.000]  好像大家都聽過你旁邊的基督徒的見證一樣
[00:07:17.000 --> 00:07:19.000]  他可能都覺得
[00:07:19.000 --> 00:07:21.000]  都搞不定要找耶穌
[00:07:21.000 --> 00:07:23.000]  他願意走了這麼久
[00:07:23.000 --> 00:07:25.000]  六小時內或者十二小時
[00:07:25.000 --> 00:07:27.000]  都不少東西
[00:07:27.000 --> 00:07:29.000]  一個謙卑的態度去到耶穌面前
[00:07:29.000 --> 00:07:31.000]  求他
[00:07:31.000 --> 00:07:33.000]  態度就是求耶穌
[00:07:33.000 --> 00:07:35.000]  這個朝廷的高官
[00:07:35.000 --> 00:07:37.000]  去到耶穌面前
[00:07:37.000 --> 00:07:39.000]  不是吩咐耶穌
[00:07:39.000 --> 00:07:41.000]  求耶穌
[00:07:41.000 --> 00:07:43.000]  耶穌是什麼人
[00:07:43.000 --> 00:07:45.000]  耶穌是什麼人
[00:07:45.000 --> 00:07:47.000]  耶穌就是猶太人
[00:07:47.000 --> 00:07:49.000]  猶太人當時是什麼地位
[00:07:49.000 --> 00:07:51.000]  奴隸而已
[00:07:51.000 --> 00:07:53.000]  當時是羅馬政權
[00:07:53.000 --> 00:07:55.000]  做得官的
[00:07:55.000 --> 00:07:57.000]  當然是高高在上
[00:07:57.000 --> 00:07:59.000]  你想想一個高官
[00:07:59.000 --> 00:08:01.000]  求一個平民
[00:08:01.000 --> 00:08:03.000]  不僅是平民
[00:08:03.000 --> 00:08:05.000]  還有一個亡國奴
[00:08:05.000 --> 00:08:07.000]  不容易
[00:08:07.000 --> 00:08:09.000]  各位朋友
[00:08:09.000 --> 00:08:11.000]  原來今天我們去到上帝面前
[00:08:11.000 --> 00:08:13.000]  很多時候我們就是欠缺了
[00:08:13.000 --> 00:08:15.000]  這個高官的態度
[00:08:15.000 --> 00:08:17.000]  一個謙卑的態度
[00:08:17.000 --> 00:08:19.000]  我們中國人很多知識
[00:08:19.000 --> 00:08:21.000]  但是我們中國的古人
[00:08:21.000 --> 00:08:23.000]  都有很多
[00:08:23.000 --> 00:08:25.000]  提醒我們做人的心態
[00:08:25.000 --> 00:08:27.000]  中國人說什麼呢
[00:08:27.000 --> 00:08:29.000]  眼雖明
[00:08:29.000 --> 00:08:31.000]  不能自看其節
[00:08:31.000 --> 00:08:33.000]  你的眼睛多聰明也好
[00:08:33.000 --> 00:08:35.000]  沒有近視也好
[00:08:35.000 --> 00:08:37.000]  都看不看得到自己的眉毛
[00:08:37.000 --> 00:08:39.000]  有沒有人看得到自己的眉毛舉手
[00:08:39.000 --> 00:08:41.000]  那些白眉道人就看得到
[00:08:41.000 --> 00:08:43.000]  看不到
[00:08:43.000 --> 00:08:45.000]  力雖大
[00:08:45.000 --> 00:08:47.000]  你舉起一百磅二百磅
[00:08:47.000 --> 00:08:49.000]  一千磅都好
[00:08:49.000 --> 00:08:51.000]  不能自舉其身
[00:08:51.000 --> 00:08:53.000]  你可不可以自己舉起自己
[00:08:53.000 --> 00:08:55.000]  行不行
[00:08:55.000 --> 00:08:57.000]  這個就是我們中國古人都告訴我們
[00:08:57.000 --> 00:08:59.000]  一個人蒙福
[00:08:59.000 --> 00:09:01.000]  就是你的態度
[00:09:01.000 --> 00:09:03.000]  你的態度就能夠
[00:09:03.000 --> 00:09:05.000]  讓你的心經能夠有開放
[00:09:05.000 --> 00:09:07.000]  我曾經去過比利時
[00:09:07.000 --> 00:09:09.000]  比利時我就
[00:09:09.000 --> 00:09:11.000]  中國人很厲害的
[00:09:11.000 --> 00:09:13.000]  除了加拿大之外歐洲很多中國人
[00:09:13.000 --> 00:09:15.000]  去到都很發憤的
[00:09:15.000 --> 00:09:17.000]  我認識一位叫鄧維華
[00:09:17.000 --> 00:09:19.000]  遲遲地不啟華
[00:09:19.000 --> 00:09:21.000]  遲遲地很帥
[00:09:21.000 --> 00:09:23.000]  鄧維華是什麼人呢
[00:09:23.000 --> 00:09:25.000]  鄧維華是早期民華酒店
[00:09:25.000 --> 00:09:27.000]  香港民華酒店
[00:09:27.000 --> 00:09:29.000]  的一個經理
[00:09:29.000 --> 00:09:31.000]  所以他移居到比利時的時候
[00:09:31.000 --> 00:09:33.000]  他就覺得
[00:09:33.000 --> 00:09:35.000]  打工沒有出息
[00:09:35.000 --> 00:09:37.000]  於是乎他觀察完一段時間
[00:09:37.000 --> 00:09:39.000]  以他的知識
[00:09:39.000 --> 00:09:41.000]  他都很厲害的
[00:09:41.000 --> 00:09:43.000]  他說我要自己做生意
[00:09:43.000 --> 00:09:45.000]  於是乎他就在政府區
[00:09:45.000 --> 00:09:47.000]  就是這裏downtown
[00:09:47.000 --> 00:09:49.000]  就開了一間餐館
[00:09:49.000 --> 00:09:51.000]  不是雜碎餐館
[00:09:51.000 --> 00:09:53.000]  他是聰明的
[00:09:53.000 --> 00:09:55.000]  在酒店工作
[00:09:55.000 --> 00:09:57.000]  果然憑著他的智慧知識
[00:09:57.000 --> 00:09:59.000]  很快
[00:09:59.000 --> 00:10:01.000]  他真的吸引到很多外國
[00:10:01.000 --> 00:10:03.000]  比利時的官員去吃東西
[00:10:03.000 --> 00:10:05.000]  自然收得貴一點
[00:10:05.000 --> 00:10:07.000]  很快就賺到很多錢
[00:10:07.000 --> 00:10:09.000]  我發問他的時候
[00:10:09.000 --> 00:10:11.000]  我就問他你也是大老闆
[00:10:11.000 --> 00:10:13.000]  你怎樣信耶穌的
[00:10:13.000 --> 00:10:15.000]  他就說譚律師
[00:10:15.000 --> 00:10:17.000]  以前我很沙塵
[00:10:17.000 --> 00:10:19.000]  很囂張
[00:10:19.000 --> 00:10:21.000]  我說你怎樣算
[00:10:21.000 --> 00:10:23.000]  你知道我們這些
[00:10:23.000 --> 00:10:25.000]  賺到錢的人都想別人認識
[00:10:25.000 --> 00:10:27.000]  他說我是
[00:10:27.000 --> 00:10:29.000]  駕駛奔馳的
[00:10:29.000 --> 00:10:31.000]  有什麼奇怪的
[00:10:31.000 --> 00:10:33.000]  很多人駕駛奔馳
[00:10:33.000 --> 00:10:35.000]  他說我駕駛的奔馳
[00:10:35.000 --> 00:10:37.000]  是金色的奔馳
[00:10:37.000 --> 00:10:39.000]  那時候沒有金色的奔馳
[00:10:39.000 --> 00:10:41.000]  專門噴金色的
[00:10:41.000 --> 00:10:43.000]  他說我要告訴別人
[00:10:43.000 --> 00:10:45.000]  我去到哪裏
[00:10:45.000 --> 00:10:47.000]  我鄧惠華告訴別人
[00:10:47.000 --> 00:10:49.000]  有沒有見過這樣的人
[00:10:49.000 --> 00:10:51.000]  你是不是這樣
[00:10:51.000 --> 00:10:53.000]  他說
[00:10:53.000 --> 00:10:55.000]  我喜歡拍哪裏就拍哪裏
[00:10:55.000 --> 00:10:57.000]  他說鈔牌我有錢
[00:10:57.000 --> 00:10:59.000]  拖車沒問題
[00:10:59.000 --> 00:11:01.000]  哇 一個這樣的人
[00:11:01.000 --> 00:11:03.000]  這樣的態度
[00:11:03.000 --> 00:11:05.000]  做餐館很成功
[00:11:05.000 --> 00:11:07.000]  但是太太就很傷心
[00:11:07.000 --> 00:11:09.000]  因為家裏有四個兒女
[00:11:09.000 --> 00:11:11.000]  太太那時候有回教會
[00:11:11.000 --> 00:11:13.000]  她就很開心
[00:11:13.000 --> 00:11:15.000]  太太就帶孩子回教會
[00:11:15.000 --> 00:11:17.000]  她就去賭場
[00:11:17.000 --> 00:11:19.000]  所以她那時候
[00:11:19.000 --> 00:11:21.000]  覺得人生
[00:11:21.000 --> 00:11:23.000]  一手一腳 白手興家
[00:11:23.000 --> 00:11:25.000]  不得已來到外國闖回事業
[00:11:25.000 --> 00:11:27.000]  她說那時候我好沙塵
[00:11:27.000 --> 00:11:29.000]  她說我怎麼信耶穌呢
[00:11:29.000 --> 00:11:31.000]  她說最疼愛的四個小朋友
[00:11:31.000 --> 00:11:33.000]  其中一個大女兒
[00:11:33.000 --> 00:11:35.000]  她說大女兒身體一向殘弱
[00:11:35.000 --> 00:11:37.000]  有一次她暈了進醫院
[00:11:37.000 --> 00:11:39.000]  一驗不由自可
[00:11:39.000 --> 00:11:41.000]  驗了原來
[00:11:41.000 --> 00:11:43.000]  她患了
[00:11:43.000 --> 00:11:45.000]  要移植骨髓那些病
[00:11:45.000 --> 00:11:47.000]  血瘤那些
[00:11:47.000 --> 00:11:49.000]  當時是二十多年前
[00:11:49.000 --> 00:11:51.000]  就是說都是很嚴重的事
[00:11:51.000 --> 00:11:53.000]  一開始她也好什麼的
[00:11:53.000 --> 00:11:55.000]  她覺得沒問題
[00:11:55.000 --> 00:11:57.000]  就是
[00:11:57.000 --> 00:11:59.000]  有錢就可以了
[00:11:59.000 --> 00:12:01.000]  於是乎看了不少名醫
[00:12:01.000 --> 00:12:03.000]  但是原來
[00:12:03.000 --> 00:12:05.000]  她的病不是有錢就可以的
[00:12:05.000 --> 00:12:07.000]  因為要移植骨髓 要有骨髓才行
[00:12:07.000 --> 00:12:09.000]  那時候太太祈禱
[00:12:09.000 --> 00:12:11.000]  太太要求她祈禱
[00:12:11.000 --> 00:12:13.000]  她一直覺得 祈禱
[00:12:13.000 --> 00:12:15.000]  不知道行不行
[00:12:15.000 --> 00:12:17.000]  因為病情越來越嚴重的時候
[00:12:17.000 --> 00:12:19.000]  她沒辦法
[00:12:19.000 --> 00:12:21.000]  她說有一次她自己在公園裡
[00:12:21.000 --> 00:12:23.000]  她覺得人生
[00:12:23.000 --> 00:12:25.000]  所做的事做盡了
[00:12:25.000 --> 00:12:27.000]  她自己祈禱
[00:12:27.000 --> 00:12:29.000]  她說 耶穌啊
[00:12:29.000 --> 00:12:31.000]  我不知道你聽不聽得到
[00:12:31.000 --> 00:12:33.000]  如果你聽得到的時候
[00:12:33.000 --> 00:12:35.000]  求你醫好我女兒
[00:12:35.000 --> 00:12:37.000]  很簡單 就這樣祈禱
[00:12:37.000 --> 00:12:39.000]  一個這樣祈禱之後
[00:12:39.000 --> 00:12:41.000]  她的骨髓褲
[00:12:41.000 --> 00:12:43.000]  小哥定份的骨髓褲
[00:12:43.000 --> 00:12:45.000]  分享到中國人裡面
[00:12:45.000 --> 00:12:47.000]  分享到香港有個人跟她女兒一樣
[00:12:47.000 --> 00:12:49.000]  那麼開心 起初她很沙塵的
[00:12:49.000 --> 00:12:51.000]  她說我有錢我飛那個人過來
[00:12:51.000 --> 00:12:53.000]  來將她移植骨髓
[00:12:53.000 --> 00:12:55.000]  但是對方的服務就覺得太危險了
[00:12:55.000 --> 00:12:57.000]  不要搞
[00:12:57.000 --> 00:12:59.000]  於是乎她要飛回香港
[00:12:59.000 --> 00:13:01.000]  飛回香港兩隊醫生就這樣說
[00:13:01.000 --> 00:13:03.000]  就是你要四十八小時之內
[00:13:03.000 --> 00:13:05.000]  移植骨髓之後要飛回去比利時
[00:13:05.000 --> 00:13:07.000]  那就飛回去
[00:13:07.000 --> 00:13:09.000]  有錢嘛
[00:13:09.000 --> 00:13:11.000]  果然香港的醫生搞定了
[00:13:11.000 --> 00:13:13.000]  那個骨髓樣本
[00:13:13.000 --> 00:13:15.000]  即時打算飛回來
[00:13:15.000 --> 00:13:17.000]  誰知道飛回來過程中打了三個風頭
[00:13:17.000 --> 00:13:19.000]  開始害怕了
[00:13:19.000 --> 00:13:21.000]  一直看著
[00:13:21.000 --> 00:13:23.000]  她開始覺得如果再打下去
[00:13:23.000 --> 00:13:25.000]  分分鐘就會停飛
[00:13:25.000 --> 00:13:27.000]  一停飛她那個樣本就會過期
[00:13:27.000 --> 00:13:29.000]  過期就沒有效了
[00:13:29.000 --> 00:13:31.000]  別人未必肯第二次給你
[00:13:31.000 --> 00:13:33.000]  她說那一次她知道什麼叫做盡
[00:13:33.000 --> 00:13:35.000]  一定要靠神
[00:13:35.000 --> 00:13:37.000]  在神經裡面就跪下
[00:13:37.000 --> 00:13:39.000]  就求再一次的祈禱
[00:13:39.000 --> 00:13:41.000]  耶穌說你求你救我救我女兒
[00:13:41.000 --> 00:13:43.000]  她說我這次帶不了這個骨髓
[00:13:43.000 --> 00:13:45.000]  我女兒死了沒得談
[00:13:45.000 --> 00:13:47.000]  她一直祈禱之後
[00:13:47.000 --> 00:13:49.000]  就一直看新聞
[00:13:49.000 --> 00:13:51.000]  那個風本來三個風頭一直升上去
[00:13:51.000 --> 00:13:53.000]  誰知道風吹歪了
[00:13:53.000 --> 00:13:55.000]  吹了去台灣
[00:13:55.000 --> 00:13:57.000]  然後她就順利的上到飛機
[00:13:57.000 --> 00:13:59.000]  她說上到飛機不達意
[00:13:59.000 --> 00:14:01.000]  她說我是一個外國人去到比利時
[00:14:01.000 --> 00:14:03.000]  她說下飛機那時候
[00:14:03.000 --> 00:14:05.000]  救傷車已經在那裡
[00:14:05.000 --> 00:14:07.000]  她說她很奇怪
[00:14:07.000 --> 00:14:09.000]  為什麼對一個中國人
[00:14:09.000 --> 00:14:11.000]  特別是歐洲的時候
[00:14:11.000 --> 00:14:13.000]  對中國人都沒什麼地位
[00:14:13.000 --> 00:14:15.000]  她說順利的儀式
[00:14:15.000 --> 00:14:17.000]  她說那次之後她認定
[00:14:17.000 --> 00:14:19.000]  我這世上只有一個神
[00:14:19.000 --> 00:14:21.000]  而鄧維華他成功的事業背後
[00:14:21.000 --> 00:14:23.000]  他真正的夢幅
[00:14:23.000 --> 00:14:25.000]  就是他願意謙卑下來
[00:14:25.000 --> 00:14:27.000]  跪下你要求耶穌基督
[00:14:27.000 --> 00:14:29.000]  全家都信主
[00:14:29.000 --> 00:14:31.000]  我問她的時候
[00:14:31.000 --> 00:14:33.000]  耶穌基督徒餐館的主席
[00:14:33.000 --> 00:14:35.000]  是不是這樣
[00:14:35.000 --> 00:14:37.000]  給掌聲我們的神
[00:14:37.000 --> 00:14:41.000]  不單止謙卑
[00:14:41.000 --> 00:14:43.000]  你看這個大神
[00:14:43.000 --> 00:14:45.000]  他信得過耶穌所說的事
[00:14:45.000 --> 00:14:47.000]  聖經怎麼說
[00:14:47.000 --> 00:14:49.000]  一二起
[00:14:49.000 --> 00:14:51.000]  大神說先生求你
[00:14:51.000 --> 00:14:53.000]  趁著我的孩子還沒有死
[00:14:53.000 --> 00:14:55.000]  就下去你快點救他
[00:14:55.000 --> 00:14:57.000]  來我家摸摸他都好
[00:14:57.000 --> 00:14:59.000]  耶穌怎麼說
[00:14:59.000 --> 00:15:01.000]  一二起
[00:15:01.000 --> 00:15:03.000]  耶穌對他說
[00:15:03.000 --> 00:15:05.000]  會虛吧
[00:15:05.000 --> 00:15:07.000]  你的兒子活了
[00:15:07.000 --> 00:15:09.000]  那人信耶穌所說的話就回去了
[00:15:09.000 --> 00:15:11.000]  其實都很大信心
[00:15:11.000 --> 00:15:13.000]  如果你看醫生
[00:15:13.000 --> 00:15:15.000]  去到黃醫生那裡
[00:15:15.000 --> 00:15:17.000]  一進到門口
[00:15:17.000 --> 00:15:19.000]  醫生我兒子快死了
[00:15:19.000 --> 00:15:21.000]  求你醫他
[00:15:21.000 --> 00:15:23.000]  醫生說不用進來了
[00:15:23.000 --> 00:15:25.000]  你的兒子好了
[00:15:25.000 --> 00:15:27.000]  你信不信
[00:15:27.000 --> 00:15:29.000]  即使
[00:15:29.000 --> 00:15:31.000]  他的兒子死得很嚴重
[00:15:31.000 --> 00:15:33.000]  他都希望耶穌
[00:15:33.000 --> 00:15:35.000]  你的兒子好了
