
[00:00:00.000 --> 00:00:03.500]  整個世界過去兩年
[00:06:02.500 --> 00:06:04.500]  都有同樣的記載
[00:06:04.500 --> 00:06:07.500]  記載到都是一樣的
[00:06:07.500 --> 00:06:09.500]  是波斯王古列元年
[00:06:09.500 --> 00:06:13.500]  耶和華為了應驗耶利米先知所說的話
[00:06:13.500 --> 00:06:16.500]  同樣這裡都是描述他激動古列王的心
[00:06:16.500 --> 00:06:19.500]  於是他下召通告全國
[00:06:19.500 --> 00:06:23.500]  而這裡波斯王更加來說
[00:06:23.500 --> 00:06:25.500]  耶和華天上的神
[00:06:25.500 --> 00:06:28.500]  已將天下萬國賜給我
[00:06:28.500 --> 00:06:30.500]  又祝福我在猶大的耶路撒冷
[00:06:30.500 --> 00:06:32.500]  為祂建造殿宇
[00:06:32.500 --> 00:06:35.500]  你們中間犯作祂子民的
[00:06:35.500 --> 00:06:37.500]  可以上去
[00:06:37.500 --> 00:06:41.500]  願耶和華祂的神與祂同在
[00:06:41.500 --> 00:06:42.500]  在歷代之下
[00:06:42.500 --> 00:06:44.500]  這裡三十六章我們看到
[00:06:44.500 --> 00:06:47.500]  波斯王古列他甚至在這個時候
[00:06:47.500 --> 00:06:51.500]  來承認耶和華上帝是他的神
[00:06:51.500 --> 00:06:54.500]  他講出耶和華對他的啟示
[00:06:54.500 --> 00:06:57.500]  我看到古列王他下這個新的政策
[00:06:57.500 --> 00:07:01.500]  也正是成就了上帝的心意
[00:07:01.500 --> 00:07:02.500]  在歷代之下
[00:07:02.500 --> 00:07:04.500]  三十六章這裡記載
[00:07:04.500 --> 00:07:06.500]  波斯王下令
[00:07:06.500 --> 00:07:08.500]  要讓以色列民返耶路撒冷
[00:07:08.500 --> 00:07:09.500]  這一件事
[00:07:09.500 --> 00:07:11.500]  要去建造殿宇
[00:07:11.500 --> 00:07:15.500]  而到了以色列第一章開始
[00:07:15.500 --> 00:07:17.500]  也是這樣來記載
[00:07:17.500 --> 00:07:18.500]  波斯王古列的
[00:07:18.500 --> 00:07:20.500]  元年第一年的登基
[00:07:20.500 --> 00:07:23.500]  他同樣激動古列王的心
[00:07:23.500 --> 00:07:25.500]  他就下詔通告
[00:07:25.500 --> 00:07:27.500]  而這個下詔
[00:07:27.500 --> 00:07:29.500]  也是在說當時他們
[00:07:29.500 --> 00:07:31.500]  透過一些文字的記錄
[00:07:31.500 --> 00:07:35.500]  來傳送到帝國每一個角落
[00:07:35.500 --> 00:07:36.500]  所以我在這裡看到
[00:07:36.500 --> 00:07:38.500]  其實以色列可以說是
[00:07:38.500 --> 00:07:41.500]  歷代至上下的延續
[00:07:41.500 --> 00:07:43.500]  記載了回歸猶太人
[00:07:43.500 --> 00:07:45.500]  返回耶路撒冷之後
[00:07:45.500 --> 00:07:50.500]  以及他們重建聖殿信仰的一些情形
[00:07:50.500 --> 00:07:54.500]  我看到上帝除了激動古列王的心
[00:07:54.500 --> 00:07:55.500]  在一章五節
[00:07:55.500 --> 00:07:57.500]  剛才我們有講到
[00:07:57.500 --> 00:08:01.500]  他來到激動有猶太
[00:08:01.500 --> 00:08:02.500]  別亞敏的族長
[00:08:02.500 --> 00:08:04.500]  祭司和利美人
[00:08:04.500 --> 00:08:05.500]  而除此之外
[00:08:05.500 --> 00:08:09.500]  在第二章一至六十二節
[00:08:09.500 --> 00:08:11.500]  非常詳細記載了
[00:08:11.500 --> 00:08:15.500]  返回耶路撒冷的人的名單
[00:08:15.500 --> 00:08:17.500]  包括有領袖
[00:08:17.500 --> 00:08:19.500]  有變亞敏人
[00:08:19.500 --> 00:08:21.500]  有祭司
[00:08:21.500 --> 00:08:22.500]  有利美人
[00:08:22.500 --> 00:08:24.500]  有歌唱和守門的人
[00:08:24.500 --> 00:08:25.500]  有殿役
[00:08:25.500 --> 00:08:28.500]  殿役是在聖殿工作的人
[00:08:28.500 --> 00:08:31.500]  有所羅門僕人的後裔
[00:08:31.500 --> 00:08:34.500]  也有一些不能指名中派的以色列人
[00:08:34.500 --> 00:08:39.500]  這裡總共有四萬二千三百六十名的人
[00:08:39.500 --> 00:08:44.500]  他們是第一班從巴比倫回到耶路撒冷的人
[00:08:44.500 --> 00:08:47.500]  我看到上帝激動人的心
[00:08:47.500 --> 00:08:49.500]  是由古列王開始
[00:08:49.500 --> 00:08:52.500]  以至到猶太人的領袖
[00:08:52.500 --> 00:08:53.500]  祭司
[00:08:53.500 --> 00:08:54.500]  利美人
[00:08:54.500 --> 00:08:57.500]  以及不同階層職級的人
[00:08:57.500 --> 00:09:00.500]  他們都一同回到耶路撒冷
[00:09:00.500 --> 00:09:02.500]  重建聖殿
[00:09:02.500 --> 00:09:04.500]  以色列記第三章
[00:09:04.500 --> 00:09:09.500]  就是記載到這班回到耶路撒冷的猶太人
[00:09:09.500 --> 00:09:11.500]  他們所做的事
[00:09:11.500 --> 00:09:14.500]  他們所做的事
[00:09:14.500 --> 00:09:17.500]  以及首要的事
[00:09:17.500 --> 00:09:22.500]  今天想透過這裡有三點跟大家去看
[00:09:22.500 --> 00:09:25.500]  第一方面是一字六節
[00:09:25.500 --> 00:09:27.500]  講到他們竹壇早晚
[00:09:27.500 --> 00:09:29.500]  來獻帆祭
[00:09:29.500 --> 00:09:33.500]  第二方面是看他們分工安積
[00:09:33.500 --> 00:09:35.500]  來作御工
[00:09:35.500 --> 00:09:38.500]  第三是在第十至十三節
[00:09:38.500 --> 00:09:40.500]  講到根基立定
[00:09:40.500 --> 00:09:42.500]  他們齊贊美
[00:09:42.500 --> 00:09:46.500]  剛才主席幫我們讀出了
[00:09:46.500 --> 00:09:50.500]  第一至十三節的經文
[00:09:50.500 --> 00:09:52.500]  我們看一字六節
[00:09:52.500 --> 00:09:55.500]  在開始的時候描述到了七月
[00:09:55.500 --> 00:09:57.500]  以色列人住在郭城
[00:09:57.500 --> 00:09:59.500]  而到了第六節
[00:09:59.500 --> 00:10:02.500]  也講到他們從七月初一日起
[00:10:02.500 --> 00:10:05.500]  如果我們留意這短短六節
[00:10:05.500 --> 00:10:07.500]  重複了兩次
[00:10:07.500 --> 00:10:10.500]  特別提到七月這個時間
[00:10:10.500 --> 00:10:12.500]  講到這裡的時候
[00:10:12.500 --> 00:10:15.500]  我想我們要看看猶太人的年齡
[00:10:15.500 --> 00:10:19.500]  當時猶太人的陽歷的一月
[00:10:19.500 --> 00:10:22.500]  是等於我們的三至四月
[00:10:22.500 --> 00:10:24.500]  而他們的七月
[00:10:24.500 --> 00:10:27.500]  是等於我們九至十月
[00:10:27.500 --> 00:10:31.500]  一月至七月是我們春夏天的時候
[00:10:31.500 --> 00:10:34.500]  而是他們的寒季
[00:10:34.500 --> 00:10:37.500]  我們的冬天就是他們的雨季
[00:10:37.500 --> 00:10:39.500]  在七月開始
[00:10:39.500 --> 00:10:41.500]  就是他們雨季的開始
[00:10:41.500 --> 00:10:45.500]  他們會有早雨或者秋雨
[00:10:45.500 --> 00:10:47.500]  他們開始來到耕田
[00:10:47.500 --> 00:10:49.500]  開始來播種
[00:10:49.500 --> 00:10:52.500]  而到了十二月至一月
[00:10:52.500 --> 00:10:57.500]  他們開始來收割大麥、橄欖、小麥或者葡萄
[00:10:57.500 --> 00:11:01.500]  這個是他們收割的季節
[00:11:01.500 --> 00:11:03.500]  而在這個寒季當中
[00:11:03.500 --> 00:11:06.500]  他們有三個很重要的節期
[00:11:06.500 --> 00:11:08.500]  第一個是如月節
[00:11:08.500 --> 00:11:11.500]  大約是一月中的時間
[00:11:11.500 --> 00:11:15.500]  之後過了五十天就是五巡節
[00:11:15.500 --> 00:11:20.500]  到每年七月的時間就是駐棚節
[00:11:20.500 --> 00:11:24.500]  而駐棚節在聖經猶太人的歷史裡面
[00:11:24.500 --> 00:11:27.500]  是三大節期重要之一
[00:11:27.500 --> 00:11:32.500]  他們慶祝他們每年秋季的時間是一個稀白來歷
[00:11:32.500 --> 00:11:37.500]  也是我們猶太歷的七月十五到二十一日的開始
[00:11:37.500 --> 00:11:39.500]  他們持續七天
[00:11:39.500 --> 00:11:41.500]  以色列人從巴比倫回歸
[00:11:41.500 --> 00:11:43.500]  就是要等到這個日子
[00:11:43.500 --> 00:11:45.500]  等到這個七月
[00:11:45.500 --> 00:11:48.500]  是因為這個是他們以色列人
[00:11:48.500 --> 00:11:50.500]  在以色列的時候
[00:11:50.500 --> 00:11:54.500]  他們一個重要的節期駐棚節
[00:11:54.500 --> 00:11:57.500]  我們看經文第二節
[00:11:57.500 --> 00:12:01.500]  耶穌的兒子耶穌和他的弟兄眾濟斯
[00:12:01.500 --> 00:12:04.500]  並撒拉帖的兒子所羅巴伯和他的弟兄
[00:12:04.500 --> 00:12:08.500]  都起來建築以色列神的壇
[00:12:08.500 --> 00:12:12.500]  而且是照神人摩西律法書上所寫的
[00:12:12.500 --> 00:12:14.500]  在壇上獻帆祭
[00:12:14.500 --> 00:12:19.500]  他們在一節有說他們聚集如同一人
[00:12:19.500 --> 00:12:22.500]  要起來建造以色列上帝的壇
[00:12:22.500 --> 00:12:26.500]  而這個是他們重建聖殿的第一步
[00:12:26.500 --> 00:12:29.500]  築壇和獻祭
[00:12:29.500 --> 00:12:32.500]  對以色列人來說是很重要的事
[00:12:32.500 --> 00:12:36.500]  我們從舊約最早開始來看
[00:12:36.500 --> 00:12:38.500]  在羅亞的時候
[00:12:38.500 --> 00:12:41.500]  創世紀第八章已經記載
[00:12:41.500 --> 00:12:43.500]  羅亞離開方舟之後
[00:12:43.500 --> 00:12:45.500]  羅亞第一件做的事
[00:12:45.500 --> 00:12:48.500]  就是為耶和華祝了一座壇
[00:12:48.500 --> 00:12:50.500]  獻帆祭
[00:12:50.500 --> 00:12:52.500]  耶和華聞到這個興香之祭之後
[00:12:52.500 --> 00:12:54.500]  心裏面說
[00:12:54.500 --> 00:12:57.500]  我不再因人的緣故來奏祚地
[00:12:57.500 --> 00:13:02.500]  接著神就同人來同活物立約
[00:13:02.500 --> 00:13:04.500]  到了創世紀第十二章
[00:13:04.500 --> 00:13:09.500]  上帝呼召亞伯南離開本族本鄉
[00:13:09.500 --> 00:13:11.500]  當他們去到迦南地
[00:13:11.500 --> 00:13:16.500]  耶和華又顯然向亞伯南說話
[00:13:16.500 --> 00:13:19.500]  亞伯南就在那個地方去築壇
[00:13:19.500 --> 00:13:21.500]  搭像棚
[00:13:21.500 --> 00:13:23.500]  之後再一次來築壇
[00:13:23.500 --> 00:13:26.500]  來投告耶和華的名
[00:13:26.500 --> 00:13:30.500]  我們看到壇是一個獻帆祭的地方
[00:13:30.500 --> 00:13:33.500]  是一個親近神的地方
[00:13:33.500 --> 00:13:37.500]  也是代表一個與神相遇的地方
[00:13:37.500 --> 00:13:41.500]  人可以在這個時候向神獻上感恩
[00:13:41.500 --> 00:13:45.500]  神也會在這個時間向人說話
[00:13:45.500 --> 00:13:49.500]  我們看到親近神敬拜上帝
[00:13:49.500 --> 00:13:52.500]  不受地方的限制
[00:13:52.500 --> 00:13:55.500]  也不在乎是順境或者逆境
[00:13:55.500 --> 00:13:58.500]  築壇我們看到有一個意義
[00:13:58.500 --> 00:14:02.500]  代表上帝要與人同在
[00:14:02.500 --> 00:14:06.500]  是與神相遇的一個記號
[00:14:06.500 --> 00:14:10.500]  我們看到第三、第四節
[00:14:10.500 --> 00:14:14.500]  這裡描述他們來到獻祭
[00:14:14.500 --> 00:14:16.500]  第二節剛才有讀過
[00:14:16.500 --> 00:14:18.500]  他們在獻祭的時候
[00:14:18.500 --> 00:14:22.500]  他們是照神人摩西律法書上所寫的
[00:14:22.500 --> 00:14:24.500]  然後在第四節也說
[00:14:24.500 --> 00:14:28.500]  他們是照律法書上所寫的守住範節
[00:14:28.500 --> 00:14:32.500]  按數照禮獻每日所當獻的範祭
[00:14:32.500 --> 00:14:35.500]  在這裡描述獻祭的時候
[00:14:35.500 --> 00:14:37.500]  有三個字出現了
[00:14:37.500 --> 00:14:39.500]  有一個字出現了三次
[00:14:39.500 --> 00:14:41.500]  就是「照」字
[00:14:41.500 --> 00:14:46.500]  我們看到他們照摩西律法書上所寫的
[00:14:46.500 --> 00:14:50.500]  照律法書上所寫的守住範節
[00:14:50.500 --> 00:14:54.500]  以及按數照禮獻每日所當獻的範祭
[00:14:54.500 --> 00:14:56.500]  當我們看到這裡的時候
[00:14:56.500 --> 00:14:59.500]  我們看到當時他們是完全根據
[00:14:59.500 --> 00:15:02.500]  按照律法書上所寫的
[00:15:02.500 --> 00:15:06.500]  來到祝壇、來到獻祭
[00:15:06.500 --> 00:15:10.500]  而第六節也有一句很特別的描述
[00:15:10.500 --> 00:15:15.500]  就是「但耶和華殿的根基尚未立定」
[00:15:15.500 --> 00:15:21.500]  我看到雖然是未正式開始來到重建聖殿
[00:15:21.500 --> 00:15:24.500]  但是他們最首要的事就是
[00:15:24.500 --> 00:15:30.500]  先向耶和華來獻上梵祭、感恩祭
[00:15:30.500 --> 00:15:34.500]  梵祭、獻祭和守節
[00:15:34.500 --> 00:15:37.500]  對於以色列人來說是很重要的
[00:15:37.500 --> 00:15:40.500]  好像守命令一樣
[00:15:40.500 --> 00:15:43.500]  在春節一及二十九章四十二節
[00:15:43.500 --> 00:15:46.500]  和民數的二十八章一至四節
[00:15:46.500 --> 00:15:50.500]  都有記載到以色列人是早晚來獻梵祭
[00:15:50.500 --> 00:15:54.500]  他們個人獻梵祭就是要藉著祭物
[00:15:54.500 --> 00:15:57.500]  代表將自己完全的獻上
[00:15:57.500 --> 00:16:03.500]  獻的人必須親自將祭身帶到會幕前面
[00:16:03.500 --> 00:16:06.500]  將手按在祭身的頭上
[00:16:06.500 --> 00:16:09.500]  表示祭身是代替自己
[00:16:09.500 --> 00:16:11.500]  載了再生之後奉上血
[00:16:11.500 --> 00:16:14.500]  也表示將生命獻上
[00:16:14.500 --> 00:16:16.500]  並且要去剝皮、去切塊
[00:16:16.500 --> 00:16:22.500]  以及將頭、內臟和腿都全部燒在祭壇上
[00:16:22.500 --> 00:16:25.500]  表明他們是徹底完全的奉獻
[00:16:25.500 --> 00:16:29.500]  利美的一章三至九節也記載到獻祭的時候
[00:16:29.500 --> 00:16:35.500]  要提到將身體、才智、情感、力量都獻上
[00:16:35.500 --> 00:16:37.500]  用火燒盡
[00:16:37.500 --> 00:16:39.500]  表明他們是毫無保留的
[00:16:39.500 --> 00:16:41.500]  來獻給耶和華
[00:16:41.500 --> 00:16:43.500]  所以看到舊約
[00:16:43.500 --> 00:16:47.500]  他們獻的梵祭對於以色列人來說
[00:16:47.500 --> 00:16:49.500]  其實都有幾個很重要的意義
[00:16:49.500 --> 00:16:53.500]  第一,他們將祭物傳言的獻上
[00:16:53.500 --> 00:16:55.500]  完全燒給神的時候
[00:16:55.500 --> 00:16:59.500]  就代表他們毫無保留的來獻給神
[00:16:59.500 --> 00:17:02.500]  第二,他們每到一個新的地方
[00:17:02.500 --> 00:17:06.500]  他們首要的事來祝壇、獻祭
[00:17:06.500 --> 00:17:10.500]  代表他們很體重地跟神交通
[00:17:10.500 --> 00:17:18.500]  早晚獻祭也表示他們想跟神建立親密的關係和溝通
[00:17:18.500 --> 00:17:22.500]  第三,他們將自己的生命獻給神
[00:17:22.500 --> 00:17:24.500]  不再為自己而活
[00:17:24.500 --> 00:17:26.500]  而是為主而活
[00:17:26.500 --> 00:17:29.500]  我看到回歸的猶太人
[00:17:29.500 --> 00:17:34.500]  他們最首要優先的事就是祝壇
[00:17:34.500 --> 00:17:38.500]  並且是按照從前摩西的指示
[00:17:38.500 --> 00:17:42.500]  他們體會經歷亡國七十年之後
[00:17:42.500 --> 00:17:45.500]  他們經歷過亡國
[00:17:45.500 --> 00:17:47.500]  經歷過風光
[00:17:47.500 --> 00:17:49.500]  經歷過衰落
[00:17:49.500 --> 00:17:53.500]  但當他們選擇回到耶路撒冷
[00:17:53.500 --> 00:17:55.500]  離開他們的安心生活
[00:17:55.500 --> 00:17:58.500]  其實都是需要很大的決心
[00:17:58.500 --> 00:18:05.500]  如今他們更是在從前立根基的地方重新敬拜神
[00:18:05.500 --> 00:18:09.500]  因為這個是表明他們是屬神的子民
[00:18:09.500 --> 00:18:16.500]  他們要定義首要重建跟神親密的關係
[00:18:16.500 --> 00:18:20.500]  是一個很重要的開始和記號
[00:18:20.500 --> 00:18:22.500]  他們回歸之後
[00:18:22.500 --> 00:18:25.500]  可能未有穩定的居所
[00:18:25.500 --> 00:18:28.500]  城牆尚未重建
[00:18:28.500 --> 00:18:32.500]  聖殿的根基尚未立定
[00:18:32.500 --> 00:18:35.500]  聖殿也還未動工前
[00:18:35.500 --> 00:18:40.500]  所有建築的木材也未運送到
[00:18:40.500 --> 00:18:42.500]  可以說是所有的環境
[00:18:42.500 --> 00:18:47.500]  外在的條件都未完全預備好的階段
[00:18:47.500 --> 00:18:49.500]  但他們在這個時候
[00:18:49.500 --> 00:18:52.500]  做了一個很重要的選擇
[00:18:52.500 --> 00:18:54.500]  就是來親近神
[00:18:54.500 --> 00:18:57.500]  來到靠近上帝
[00:18:57.500 --> 00:18:59.500]  我們看到
[00:18:59.500 --> 00:19:03.500]  鎮定的安全是在於跟神的關係
[00:19:03.500 --> 00:19:06.500]  每一個復興
[00:19:06.500 --> 00:19:10.500]  也是由恢復敬拜神的生活開始
[00:19:10.500 --> 00:19:13.500]  猶太人回到耶路撒冷之後
[00:19:13.500 --> 00:19:16.500]  他們重建以敬拜
[00:19:16.500 --> 00:19:19.500]  為他們忠心的生活
[00:19:19.500 --> 00:19:22.500]  我們再看第三節
[00:19:22.500 --> 00:19:24.500]  其實有一句很特別的
[00:19:24.500 --> 00:19:27.500]  他們在原有的根基尚祝壇
[00:19:27.500 --> 00:19:31.500]  他們因為懼怕鄰國的民
[00:19:31.500 --> 00:19:33.500]  這個特別的描述
[00:19:33.500 --> 00:19:35.500]  我們都能夠想像
[00:19:35.500 --> 00:19:38.500]  當時猶太人回到耶路撒冷
[00:19:38.500 --> 00:19:40.500]  回歸自己的家鄉的時候
[00:19:40.500 --> 00:19:43.500]  其實多少都會戰戰兢兢
[00:19:43.500 --> 00:19:45.500]  雖然這是自己的家鄉
[00:19:45.500 --> 00:19:50.500]  但當時已經被外邦人來控制或者佔領
[00:19:50.500 --> 00:19:54.500]  他們懼怕受當地人的拒絕
[00:19:54.500 --> 00:19:57.500]  但正當他們恐懼戰經的時候
[00:19:57.500 --> 00:20:01.500]  我們也看回哈蓋書二章四至五節
[00:20:01.500 --> 00:20:04.500]  當時耶路撒直接哈蓋先知
[00:20:04.500 --> 00:20:07.500]  來提醒這幫猶太領袖和百姓
[00:20:07.500 --> 00:20:09.500]  耶和華這樣說
[00:20:09.500 --> 00:20:13.500]  所羅巴白,雖然如此,你當江強
[00:20:13.500 --> 00:20:18.500]  耶穌也,你也當江強
[00:20:18.500 --> 00:20:22.500]  這地的百姓,你們當江強作公
[00:20:22.500 --> 00:20:25.500]  因為我與你們同在
[00:20:25.500 --> 00:20:27.500]  這是萬軍耶和華說的
[00:20:27.500 --> 00:20:32.500]  這是照著你們出埃及我與你們立日的話
[00:20:32.500 --> 00:20:37.500]  我的靈柱在你們中間,你們不要懼怕
[00:20:37.500 --> 00:20:40.500]  我們看到這幫回歸的猶太人
[00:20:40.500 --> 00:20:43.500]  雖然他們心裏面是懼怕
[00:20:43.500 --> 00:20:46.500]  但耶和華直接先知
[00:20:46.500 --> 00:20:49.500]  來鼓勵他們要江強起來
[00:20:49.500 --> 00:20:53.500]  加上當時他們都有一個清晰的目的目標
[00:20:53.500 --> 00:20:57.500]  他們就是立定心志回到耶路撒冷
[00:20:57.500 --> 00:21:00.500]  來重建聖殿
[00:21:00.500 --> 00:21:03.500]  而他們在重建聖殿之前
[00:21:03.500 --> 00:21:05.500]  他們才要祝壇獻祭
[00:21:05.500 --> 00:21:07.500]  他們所做的一切都是按照
[00:21:08.180 --> 00:21:14.180]  葉劉淑儀議員
[00:21:38.180 --> 00:21:44.180]  蔣麗芸議員
[00:22:08.180 --> 00:22:14.180]  蔣麗芸議員
[00:22:38.180 --> 00:22:44.180]  蔣麗芸議員
[00:23:08.180 --> 00:23:14.180]  蔣麗芸議員
[00:23:38.180 --> 00:23:44.180]  蔣麗芸議員
[00:24:08.180 --> 00:24:14.180]  葉劉淑儀議員
[00:24:38.180 --> 00:24:44.180]  蔣麗芸議員
[00:25:08.180 --> 00:25:14.180]  蔣麗芸議員
[00:25:38.180 --> 00:25:44.180]  蔣麗芸議員
[00:26:08.180 --> 00:26:14.180]  蔣麗芸議員
[00:26:38.180 --> 00:26:44.180]  蔣麗芸議員
[00:27:08.180 --> 00:27:14.180]  葉劉淑儀議員
[00:27:38.180 --> 00:27:44.180]  蔣麗芸議員
[00:28:08.180 --> 00:28:14.180]  蔣麗芸議員
[00:28:38.180 --> 00:28:44.180]  蔣麗芸議員
[00:29:08.180 --> 00:29:14.180]  蔣麗芸議員
[00:29:38.180 --> 00:29:44.180]  蔣麗芸議員
[00:30:08.180 --> 00:30:14.180]  蔣麗芸議員
