
[00:00:00.000 --> 00:00:04.200]  禱告是我們與神交往的一個很重要的途徑
[00:01:08.400 --> 00:01:11.500]  你可以數算神的恩典要懷著感恩的心
[00:01:11.500 --> 00:01:14.400]  第四就是為自己的事來禱告
[00:01:14.400 --> 00:01:16.100]  但我們不應該這麼自私
[00:01:16.100 --> 00:01:17.500]  只是為自己的事禱告
[00:01:17.500 --> 00:01:19.500]  是應該也為別人來祈禱
[00:01:19.500 --> 00:01:20.600]  所以要有代禱
[00:01:20.600 --> 00:01:22.300]  在這五方面
[00:01:22.300 --> 00:01:25.100]  但我很相信我們很多基督徒都有的
[00:01:25.100 --> 00:01:27.900]  不過很可能我們的重點就放在什麼?
[00:01:27.900 --> 00:01:29.300]  在自己的事上
[00:01:29.300 --> 00:01:32.700]  「主啊,我們感謝祢是一個很榮耀的神
[00:01:32.700 --> 00:01:33.900]  求祢赦免我們的罪」
[00:01:33.900 --> 00:01:35.700]  如果我們好一點,還會多加一句
[00:01:35.700 --> 00:01:37.400]  「求祢赦免我隱而未現的罪」
[00:01:37.400 --> 00:01:40.100]  接著我們就為我們的需要禱告
[00:01:40.100 --> 00:01:42.300]  那是最重要的脈絡
[00:01:42.300 --> 00:01:44.500]  如果還有些愛心的
[00:01:44.500 --> 00:01:47.100]  「拜施道特蓋骨,求主祢都憐憫我們的牧師
[00:01:47.100 --> 00:01:48.800]  都不太行,祝福我們的教會
[00:01:48.800 --> 00:01:50.800]  奉主一名禱告,阿門就完」
[00:01:50.800 --> 00:01:54.700]  有時候我很怕我們的禱告太輕率
[00:01:55.600 --> 00:01:58.800]  但今天我們會透過詩篇五十一篇
[00:01:58.800 --> 00:02:01.300]  大衛的懺悔詩
[00:02:01.300 --> 00:02:03.100]  來學習
[00:02:03.100 --> 00:02:05.500]  或者讓我們再一次反省
[00:02:05.500 --> 00:02:07.900]  我們禱告的內容是怎樣
[00:02:07.900 --> 00:02:11.500]  詩篇五十一篇一開始的時候
[00:02:11.500 --> 00:02:14.100]  他就已經把標題說了出來
[00:02:14.100 --> 00:02:17.200]  他說「大衛與拔士巴同寢以後
[00:02:17.200 --> 00:02:19.300]  先知拿丹來見他
[00:02:19.300 --> 00:02:22.300]  他作謝詩,交予靈像」
[00:02:23.800 --> 00:02:28.800]  「大衛被先知擇臂反省,在神面前認罪」
[00:02:28.800 --> 00:02:32.500]  於是他就寫下了這個悔咎詩
[00:02:32.500 --> 00:02:36.900]  所以詩篇五十一篇是一篇很著名的懺悔詩
[00:02:36.900 --> 00:02:39.400]  在一百五十篇的詩篇裡面
[00:02:39.400 --> 00:02:41.300]  有七篇是懺悔詩
[00:02:41.300 --> 00:02:44.800]  其餘的六篇在我的筆記裡面已經印了出來
[00:02:44.800 --> 00:02:47.800]  大家有心的時候可以自己再去看
[00:02:47.800 --> 00:02:51.700]  也有聖經學者說到這篇的懺悔詩
[00:02:52.200 --> 00:02:55.800]  是在大衛為自己的兒子病重
[00:02:55.800 --> 00:02:59.700]  而禁食七天的過程裡面來寫下的
[00:02:59.700 --> 00:03:04.300]  記不記得上一次我說的道就是強求無效
[00:03:04.300 --> 00:03:09.200]  大衛為自己病重的兒子禁食禱告七天
[00:03:09.200 --> 00:03:11.700]  但最終這個兒子死了
[00:03:11.700 --> 00:03:16.500]  但後來神為他賜下了鎖羅門來給他
[00:03:16.500 --> 00:03:19.300]  無論如何我們至少肯定這件事
[00:03:19.300 --> 00:03:21.000]  就是這篇來這篇的懺悔詩
[00:03:21.600 --> 00:03:22.900]  一開始的時候
[00:03:22.900 --> 00:03:25.700]  大衛就求神來赦免他
[00:03:25.700 --> 00:03:27.700]  但赦免的基礎在哪裡呢?
[00:03:27.700 --> 00:03:30.700]  大家聽我讀出《詩篇》51篇第一、第二兩節
[00:03:30.700 --> 00:03:33.900]  「神求祢按祢的慈愛憐恤我
[00:03:33.900 --> 00:03:36.700]  按祢豐盛的慈悲圖滿我的過犯
[00:03:36.700 --> 00:03:39.600]  求祢將我的罪孽洗除正盡
[00:03:39.600 --> 00:03:42.000]  並解除我的罪」
[00:03:42.000 --> 00:03:46.800]  大衛向神來懇求禱告
[00:03:46.800 --> 00:03:48.700]  他求神來赦免
[00:03:48.700 --> 00:03:51.800]  他一定要對神的屬性有一定的認識
[00:03:51.800 --> 00:03:54.900]  否則他也不會發出這個禱告
[00:03:54.900 --> 00:03:59.200]  如果神不是一個肯赦免人的神的時候
[00:03:59.200 --> 00:04:00.800]  他只是魚目求魚而已
[00:04:00.800 --> 00:04:02.500]  很簡單舉一個例子
[00:04:02.500 --> 00:04:06.500]  你的經濟剛剛出了一些問題
[00:04:06.500 --> 00:04:10.200]  但你的朋友他自己也一貧如洗
[00:04:10.200 --> 00:04:11.500]  是赤貧的
[00:04:11.500 --> 00:04:13.900]  他自己也要靠綜援來過生活
[00:04:13.900 --> 00:04:15.800]  也過得很不夠的
[00:04:15.800 --> 00:04:18.000]  我想你不會去問這個人借錢的
[00:04:18.000 --> 00:04:19.400]  你明知道他沒有錢的
[00:04:19.400 --> 00:04:22.600]  又或者你認識一個人他很有錢
[00:04:22.600 --> 00:04:28.000]  但你明知道他青磚沙你咬不入的
[00:04:28.000 --> 00:04:30.800]  即是一毛不拔很吝嗇的
[00:04:30.800 --> 00:04:32.600]  你絕對不會問他借錢
[00:04:32.600 --> 00:04:34.000]  因為他一定不會借給你
[00:04:34.000 --> 00:04:37.400]  你反而會問一個我認識的人
[00:04:37.400 --> 00:04:39.700]  他也挺疏財仗義的
[00:04:39.700 --> 00:04:40.700]  他有能力
[00:04:40.700 --> 00:04:41.800]  你需要問他借錢的
[00:04:41.800 --> 00:04:44.400]  所以大衛去禱告的時候
[00:04:44.400 --> 00:04:45.700]  一開始你會留意到
[00:04:45.800 --> 00:04:48.400]  求你按你的慈愛連恤我
[00:04:48.400 --> 00:04:51.600]  按你豐盛的慈悲圖滿我的過犯
[00:04:51.600 --> 00:04:54.000]  慈愛這句詞大家都很熟悉的
[00:04:54.000 --> 00:04:57.200]  但原來這個意思是一個蒙虐的愛
[00:04:57.200 --> 00:04:59.500]  什麼叫做蒙虐的愛?
[00:04:59.500 --> 00:05:01.500]  在接下來這個星期六
[00:05:01.500 --> 00:05:03.600]  粉嶺堂有一對弟兄姊妹結婚了
[00:05:03.600 --> 00:05:05.100]  我昨天才再見他們
[00:05:05.100 --> 00:05:06.900]  先了解一下他們的需要
[00:05:06.900 --> 00:05:10.200]  當他們要走回去的時候
[00:05:10.200 --> 00:05:12.700]  最重要的那一部分不是講道
[00:05:12.700 --> 00:05:15.700]  是一對新人在人面前來立誓的
[00:05:16.100 --> 00:05:17.800]  大家就會來宣告
[00:05:17.800 --> 00:05:18.900]  我愛你
[00:05:18.900 --> 00:05:21.000]  我要一生一世的精忠於你
[00:05:21.000 --> 00:05:22.700]  我們患難與共
[00:05:22.700 --> 00:05:24.700]  甚至我聽過有一個新郎哥說
[00:05:24.700 --> 00:05:27.700]  我願意把我的工資全部給你
[00:05:27.700 --> 00:05:29.500]  哇,很感動啊
[00:05:29.500 --> 00:05:30.700]  後來那個新郎哥跟我說
[00:05:30.700 --> 00:05:32.000]  他做代理的,他沒有工資的
[00:05:32.000 --> 00:05:33.200]  他只是有承諾的
[00:05:33.200 --> 00:05:35.500]  我寧願他說把承諾給我
[00:05:35.500 --> 00:05:36.100]  是不是?
[00:05:36.100 --> 00:05:36.800]  好了
[00:05:36.800 --> 00:05:38.300]  這個就是什麼呢?
[00:05:38.300 --> 00:05:42.600]  他在別人在神面前來立誓要去愛對方
[00:05:42.600 --> 00:05:44.000]  其實這個也是要去愛
[00:05:44.600 --> 00:05:46.000]  但這個是蒙約的愛
[00:05:46.000 --> 00:05:47.800]  可以去實踐
[00:05:47.800 --> 00:05:50.600]  大衛一說到這個詞誤的時候
[00:05:50.600 --> 00:05:52.200]  他就記起神的蒙約
[00:05:52.200 --> 00:05:55.600]  因為神自己親自來宣告
[00:05:55.600 --> 00:05:58.600]  祂是滿有慈愛
[00:05:58.600 --> 00:06:00.800]  也有樂於赦免的神
[00:06:00.800 --> 00:06:02.400]  正正是因為這個原因
[00:06:02.400 --> 00:06:04.500]  他才有把握向神來求赦免
[00:06:04.500 --> 00:06:05.600]  我們一起來讀
[00:06:05.600 --> 00:06:07.500]  《春拉及記》三十四章
[00:06:07.500 --> 00:06:09.100]  第六、第七兩節
[00:06:09.100 --> 00:06:10.300]  我們一起來讀出
[00:06:10.300 --> 00:06:13.600]  「耶和華在他面前宣告說
[00:06:13.900 --> 00:06:17.800]  『耶和華是有憐憫、有恩典的神
[00:06:17.800 --> 00:06:19.500]  不輕易發怒
[00:06:19.500 --> 00:06:22.200]  並有豐盛的慈愛和誠實
[00:06:22.200 --> 00:06:24.900]  為千萬人存留慈愛
[00:06:24.900 --> 00:06:27.900]  赦免罪孽、過犯和罪惡
[00:06:27.900 --> 00:06:30.600]  萬不以有罪的為無罪
[00:06:30.600 --> 00:06:32.400]  必追討他的罪
[00:06:32.400 --> 00:06:35.300]  至父及子,直到三、四代』」
[00:06:35.300 --> 00:06:37.600]  這個是神自己親自的宣告
[00:06:37.600 --> 00:06:40.600]  我有一個滿有恩典的神
[00:06:40.600 --> 00:06:43.400]  我有豐盛的慈愛和誠實
[00:06:43.800 --> 00:06:47.400]  也為千萬人存留慈愛
[00:06:47.400 --> 00:06:51.100]  正正是因為神自己宣告神的屬性
[00:06:51.100 --> 00:06:53.700]  所以私人才有把握
[00:06:53.700 --> 00:06:56.100]  求神來赦免
[00:06:56.100 --> 00:06:57.700]  今天
[00:06:57.700 --> 00:07:01.700]  我們很熟悉一段經文《約翰一書》第一章第九節
[00:07:01.700 --> 00:07:03.600]  我們要認自己的罪
[00:07:03.600 --> 00:07:05.100]  神是信實的
[00:07:05.100 --> 00:07:06.200]  是公義的
[00:07:06.200 --> 00:07:07.800]  必要赦免我們的罪
[00:07:07.800 --> 00:07:09.300]  洗我們一切的不義,是嗎?
[00:07:09.300 --> 00:07:12.300]  我已經說過
[00:07:12.300 --> 00:07:14.700]  你有沒有留意到這句話其實是有一點矛盾的
[00:07:14.700 --> 00:07:17.400]  神是公義的,就是審判
[00:07:17.400 --> 00:07:18.700]  怎麼會赦免呢?
[00:07:18.700 --> 00:07:21.700]  但不要忘記前面有一句話是什麼?
[00:07:21.700 --> 00:07:23.000]  神是信實的
[00:07:23.000 --> 00:07:25.100]  神說過的話
[00:07:25.100 --> 00:07:26.900]  一定的會來實踐
[00:07:26.900 --> 00:07:30.700]  這個赦罪的基礎就是因為神去宣告
[00:07:30.700 --> 00:07:32.000]  是一個慈愛
[00:07:32.000 --> 00:07:33.700]  滿有憐憫的神
[00:07:33.700 --> 00:07:35.600]  憐憫這個字是很特別的
[00:07:35.600 --> 00:07:37.300]  憐憫這個字是重數的
[00:07:37.300 --> 00:07:40.000]  原來單數那個字是什麼呢?
[00:07:40.000 --> 00:07:42.000]  是指女性的子宮
[00:07:42.700 --> 00:07:44.300]  那是什麼意思呢?
[00:07:44.300 --> 00:07:46.900]  原來是表示一份很深厚的感情
[00:07:46.900 --> 00:07:50.100]  我們男士不得不承認一件事
[00:07:50.100 --> 00:07:51.900]  就是母愛是偉大過父愛
[00:07:51.900 --> 00:07:55.100]  因為媽媽孕育小孩子的時候
[00:07:55.100 --> 00:07:58.900]  小孩子在媽媽的腹中
[00:07:58.900 --> 00:08:02.000]  一直那種生命是互相結連的
[00:08:02.000 --> 00:08:03.800]  特別是頭那十個月
[00:08:03.800 --> 00:08:05.200]  如果不早產的話
[00:08:05.200 --> 00:08:08.000]  是跟媽媽的關係是很密切的
[00:08:08.000 --> 00:08:11.800]  原來憐憫這個字是這樣來的人生出來的
[00:08:12.600 --> 00:08:14.500]  神祂很愛我們
[00:08:14.500 --> 00:08:16.700]  我們的關係是非常密切的
[00:08:16.700 --> 00:08:20.600]  我們能夠來到神的面前求神來赦免
[00:08:20.600 --> 00:08:22.800]  是因為神對我們的愛
[00:08:22.800 --> 00:08:25.100]  恩典和憐憫
[00:08:25.100 --> 00:08:28.200]  接著祂就來呼求神
[00:08:28.200 --> 00:08:29.800]  祂用了三個字
[00:08:29.800 --> 00:08:32.600]  塗抹、洗除、淨淨和潔除
[00:08:32.600 --> 00:08:34.300]  很簡單
[00:08:34.300 --> 00:08:36.400]  就是一個動作
[00:08:36.400 --> 00:08:39.100]  譬如你的桌面鋪滿了塵埃
[00:08:39.600 --> 00:08:42.400]  可能你就會用布或者用絲掃
[00:08:42.400 --> 00:08:44.000]  抹掉這些塵埃
[00:08:44.000 --> 00:08:46.000]  讓它來得到潔淨
[00:08:46.000 --> 00:08:47.800]  你的衣服髒了
[00:08:47.800 --> 00:08:49.700]  你就會拿去洗
[00:08:49.700 --> 00:08:52.100]  所以今天去求神來
[00:08:52.100 --> 00:08:53.600]  也是去抹去祂的罪
[00:08:53.600 --> 00:08:55.100]  除去祂一切的罪孽
[00:08:55.100 --> 00:08:57.600]  不單單是外在的罪
[00:08:57.600 --> 00:09:00.600]  還有內心裡面的罪
[00:09:00.600 --> 00:09:02.600]  都求神來赦免
[00:09:02.600 --> 00:09:05.300]  在第三到第五節裏面
[00:09:05.300 --> 00:09:08.400]  詩人就是坦誠地來認罪
[00:09:08.800 --> 00:09:10.600]  我先讀一次這段經文
[00:09:10.600 --> 00:09:12.400]  然後再逐節逐節的解釋
[00:09:12.400 --> 00:09:14.500]  「因為我知道我的過犯
[00:09:14.500 --> 00:09:16.200]  我的罪上在我面前
[00:09:16.200 --> 00:09:18.800]  我向你犯罪唯獨得罪了你
[00:09:18.800 --> 00:09:21.100]  在你眼前行了謝我
[00:09:21.100 --> 00:09:24.200]  以致你責備我的時候顯為公義
[00:09:24.200 --> 00:09:26.600]  判斷我的時候顯為清正
[00:09:26.600 --> 00:09:29.200]  我是在罪孽裡生的
[00:09:29.200 --> 00:09:32.400]  在我母親懷胎的時候
[00:09:32.400 --> 00:09:34.000]  就有了罪」
[00:09:34.000 --> 00:09:37.600]  如果你留意第一到第五節
[00:09:37.800 --> 00:09:39.400]  短短五五節的經文
[00:09:39.400 --> 00:09:41.400]  出現了九次
[00:09:41.400 --> 00:09:43.000]  不同的罪
[00:09:43.000 --> 00:09:45.400]  過犯或者罪孽這些字
[00:09:45.400 --> 00:09:48.200]  詩人深深地體會到
[00:09:48.200 --> 00:09:51.000]  罪不斷地重壓著他
[00:09:51.000 --> 00:09:53.200]  我們再來一起讀
[00:09:53.200 --> 00:09:55.800]  第五十一篇的第三節,好嗎?
[00:09:55.800 --> 00:09:59.200]  「因為我知道我的過犯
[00:09:59.200 --> 00:10:01.400]  我的罪上在我面前」
[00:10:01.400 --> 00:10:03.200]  當我們犯罪的時候
[00:10:03.200 --> 00:10:05.600]  其實我們每一個人的自然本性是什麼?
[00:10:05.600 --> 00:10:07.000]  一定是掩飾
[00:10:07.700 --> 00:10:08.900]  掩飾得到就掩飾
[00:10:08.900 --> 00:10:11.100]  事實上很多時候我們都會掩飾得到
[00:10:11.100 --> 00:10:14.200]  但是雖然別人不知道
[00:10:14.200 --> 00:10:15.600]  但是很真
[00:10:15.600 --> 00:10:17.800]  你所犯的錯
[00:10:17.800 --> 00:10:20.700]  在不同的時段裡面
[00:10:20.700 --> 00:10:24.500]  都有時候會浮現在你的心底裡
[00:10:24.500 --> 00:10:27.300]  你內心仍然有這些不安
[00:10:27.300 --> 00:10:29.600]  仍然會有這些控訴
[00:10:29.600 --> 00:10:34.200]  這就是微信的人所說的良心的指控
[00:10:34.200 --> 00:10:37.400]  如果我們真的天良未敏的時候
[00:10:37.400 --> 00:10:39.200]  這些罪都會浮現在我們眼前
[00:10:39.200 --> 00:10:41.300]  又或者這一刻裡面
[00:10:41.300 --> 00:10:42.600]  你未被揭發
[00:10:42.600 --> 00:10:44.500]  但是很可能
[00:10:44.500 --> 00:10:46.800]  在某些時段裡面
[00:10:46.800 --> 00:10:48.500]  會做一次的呈現
[00:10:48.500 --> 00:10:51.800]  大家最近有沒有留意到一單新聞呢?
[00:10:51.800 --> 00:10:53.800]  在PowerPoint裡面都會顯示出來
[00:10:53.800 --> 00:10:56.100]  一個校長被人告
[00:10:56.100 --> 00:10:57.900]  告他二十年前
[00:10:57.900 --> 00:10:59.700]  非禮一個學生
[00:10:59.700 --> 00:11:01.300]  大家看到這件事嗎?
[00:11:01.300 --> 00:11:04.800]  原來一個小學生當日被老師補習的時候
[00:11:04.800 --> 00:11:06.300]  對他來得是非禮
[00:11:07.300 --> 00:11:09.700]  他小時候他不懂得怎樣去反抗
[00:11:09.700 --> 00:11:13.100]  他受著很大的心靈上的創傷
[00:11:13.100 --> 00:11:15.100]  後來去了外國讀書
[00:11:15.100 --> 00:11:17.200]  他最近回來香港的時候
[00:11:17.200 --> 00:11:18.700]  無意之中留意到
[00:11:18.700 --> 00:11:21.300]  原來這個老師成為一個校長
[00:11:21.300 --> 00:11:23.000]  他就很害怕
[00:11:23.000 --> 00:11:25.000]  他有這個權位
[00:11:25.000 --> 00:11:27.600]  會不會對一些學生不規矩
[00:11:27.600 --> 00:11:29.600]  雖然有一點傷痛
[00:11:29.600 --> 00:11:31.600]  於是他走出來去報警
[00:11:31.600 --> 00:11:35.900]  如果我們用一個常識就會看到
[00:11:36.500 --> 00:11:38.400]  這個是二十年前的事
[00:11:38.400 --> 00:11:40.600]  無證無據
[00:11:40.600 --> 00:11:44.500]  如果那個校長要去辯護找律師
[00:11:44.500 --> 00:11:46.000]  一個好一點的律師一定能打掉的
[00:11:46.000 --> 00:11:48.400]  但是怎麼想到
[00:11:48.400 --> 00:11:50.200]  他被落案的時候
[00:11:50.200 --> 00:11:52.800]  他竟然立刻認罪
[00:11:52.800 --> 00:11:57.000]  原來他自己心路歷程都說
[00:11:57.000 --> 00:11:58.600]  他一直都不安樂
[00:11:58.600 --> 00:12:01.900]  他雖然當年二十多年前犯的錯
[00:12:01.900 --> 00:12:04.400]  他內心仍然有不安
[00:12:04.900 --> 00:12:06.600]  所以他不想將這件事再拖下去
[00:12:06.600 --> 00:12:10.100]  他不想那個人要出來再上庭去指證
[00:12:10.100 --> 00:12:12.700]  以致他的傷口再一次被挖出來
[00:12:12.700 --> 00:12:14.400]  於是他立刻認罪
[00:12:14.400 --> 00:12:16.500]  這個就是人的良知
[00:12:16.500 --> 00:12:19.500]  但我都很肯定這個是聖靈的工作
[00:12:19.500 --> 00:12:21.500]  因為聖靈是做什麼的工作呢
[00:12:21.500 --> 00:12:22.800]  我們一起來讀
[00:12:22.800 --> 00:12:24.900]  《約翰福音》第十六章第八節
[00:12:24.900 --> 00:12:26.100]  《約翰福音》第十六章第八節
[00:12:26.100 --> 00:12:27.000]  我們一起來讀出
[00:12:27.000 --> 00:12:28.800]  他既來了
[00:12:28.800 --> 00:12:30.900]  就要叫世人為罪
[00:12:30.900 --> 00:12:32.800]  為義為審判
[00:12:32.800 --> 00:12:34.400]  自己責備自己
[00:12:35.000 --> 00:12:38.100]  聖靈都在誤信的人心裡面來做工作
[00:12:38.100 --> 00:12:42.600]  讓人為罪為義為審判
[00:12:42.600 --> 00:12:43.900]  自己責備自己
[00:12:43.900 --> 00:12:45.800]  但我們屬神的人
[00:12:45.800 --> 00:12:47.400]  聖靈就會更加敏銳
[00:12:47.400 --> 00:12:48.900]  在我們心裡面來做工作
[00:12:48.900 --> 00:12:51.200]  所以今天當我們犯錯
[00:12:51.200 --> 00:12:53.200]  或掩飾到沒有人來知道
[00:12:53.200 --> 00:12:56.300]  但我們的罪尚在我們面前來控訴我們
[00:12:56.300 --> 00:12:58.400]  我們阻止不了
[00:12:58.400 --> 00:13:00.600]  在我們心裡面的浮現
[00:13:00.600 --> 00:13:02.500]  或者藉著某些事情
[00:13:02.500 --> 00:13:04.700]  我們又會來帶下去
[00:13:04.900 --> 00:13:08.600]  有這個挑起這些思緒
[00:13:08.600 --> 00:13:11.300]  而且我們更加要知道
[00:13:11.300 --> 00:13:12.600]  我們的神是無所不知的
[00:13:12.600 --> 00:13:14.900]  我經常都說很簡單
[00:13:14.900 --> 00:13:17.000]  你現在看一下新聞之後
[00:13:17.000 --> 00:13:18.400]  你要知道什麼叫無所不知
[00:13:18.400 --> 00:13:21.700]  當你安在家中看電視新聞
[00:13:21.700 --> 00:13:23.800]  晚上之後就天氣報告
[00:13:23.800 --> 00:13:24.300]  是不是?
[00:13:24.300 --> 00:13:27.400]  還告訴你現在德國多少度
[00:13:27.400 --> 00:13:28.500]  你看到車子動來動去的
[00:13:28.500 --> 00:13:29.000]  是不是?
[00:13:29.000 --> 00:13:31.200]  那個是現場來的
[00:13:31.200 --> 00:13:31.800]  你知不知道?
[00:13:32.300 --> 00:13:36.300]  人造衛星可以將那些遠方的東西
[00:13:36.300 --> 00:13:37.700]  來拍攝給你看
[00:13:37.700 --> 00:13:39.500]  你在看英超的時候
[00:13:39.500 --> 00:13:40.600]  是現場直播
[00:13:40.600 --> 00:13:41.900]  在英國踢球的
[00:13:41.900 --> 00:13:43.500]  為什麼你會看到?
[00:13:43.500 --> 00:13:45.900]  早上你上班的時候
[00:13:45.900 --> 00:13:46.800]  交通消息
[00:13:46.800 --> 00:13:47.800]  你看到屯門公路
[00:13:47.800 --> 00:13:49.600]  吐露港公路的交通是怎麼樣
[00:13:49.600 --> 00:13:51.100]  可能你還在大埔那裡
[00:13:51.100 --> 00:13:53.000]  今天這個世代
[00:13:53.000 --> 00:13:55.100]  人造衛星都可以將你的東西鎖住
[00:13:55.100 --> 00:13:57.900]  間諜衛星可以將我們鎖住的時候
[00:13:57.900 --> 00:13:58.900]  現在我講到
[00:13:58.900 --> 00:13:59.700]  你們坐在那裡的人
[00:13:59.700 --> 00:14:01.800]  全部全部可以被知道
[00:14:02.800 --> 00:14:04.500]  你看到原來人都可以這樣做
[00:14:04.500 --> 00:14:05.300]  何況我們的神
[00:14:05.300 --> 00:14:06.500]  是一個無所不知的神
[00:14:06.500 --> 00:14:08.300]  我們怎麼可以來到他隱瞞?
[00:14:08.300 --> 00:14:10.900]  原來我們的罪就在我們的面前
[00:14:10.900 --> 00:14:13.600]  所以斯人知道我沒有辦法來他屠罪
[00:14:13.600 --> 00:14:16.100]  但是他更加清楚知道一件事
[00:14:16.100 --> 00:14:19.900]  他不單單得罪了拔斯巴
[00:14:19.900 --> 00:14:22.400]  他不單單殺了烏尼亞
[00:14:22.400 --> 00:14:23.800]  他說到
[00:14:23.800 --> 00:14:28.000]  「我向你犯罪,唯獨得罪了你。」
[00:14:28.000 --> 00:14:30.400]  這個是對上兩次講道的時候
[00:14:30.400 --> 00:14:31.800]  已經講了五重福
[00:14:32.300 --> 00:14:33.800]  但我期望我們的弟兄姊妹
[00:14:33.800 --> 00:14:35.700]  仍然有一個很清晰的心態
[00:14:35.700 --> 00:14:37.600]  我犯罪不單單得罪自己
[00:14:37.600 --> 00:14:38.400]  不單得罪人
[00:14:38.400 --> 00:14:40.400]  當我犯罪的時候
[00:14:40.400 --> 00:14:43.300]  亦都是我對神的輕視
[00:14:43.300 --> 00:14:46.600]  我沒有尊重祂所定下的律法
[00:14:46.600 --> 00:14:51.500]  我犯錯是令祂傷心、受辱、難過
[00:14:51.500 --> 00:14:53.700]  我們有這個意識的時候
[00:14:53.700 --> 00:14:56.800]  我們就不會這麼容易偏差
[00:14:56.800 --> 00:14:58.900]  但最特別的是
[00:14:58.900 --> 00:15:01.600]  第四節的下半節
[00:15:02.300 --> 00:15:04.300]  當大衛面對神的責備
[00:15:04.300 --> 00:15:07.200]  他不是去掩飾,不是去逃避
[00:15:07.200 --> 00:15:09.500]  反而是對神發出讚美
[00:15:09.500 --> 00:15:10.900]  這個很難得
[00:15:10.900 --> 00:15:13.300]  你想一想你自己
[00:15:13.300 --> 00:15:16.600]  和你的配偶,或者你的家人
[00:15:16.600 --> 00:15:18.600]  如果他們責備你的時候
[00:15:18.600 --> 00:15:19.600]  你有什麼反應?
[00:15:19.600 --> 00:15:22.200]  平權的,你馬上反過來
[00:15:22.200 --> 00:15:24.500]  你的配偶說:
[00:15:24.500 --> 00:15:26.000]  「你看,你這麼骯髒的」
[00:15:26.000 --> 00:15:27.300]  你就說:
[00:15:27.300 --> 00:15:30.300]  「你潔癖而已,不是我骯髒」
[00:15:30.300 --> 00:15:32.000]  「你亂扔的」
[00:15:32.100 --> 00:15:34.000]  「你的東西又不來擺好」
[00:15:34.000 --> 00:15:35.900]  「你的被子又不來蓋好」
[00:15:35.900 --> 00:15:37.000]  「你把東西摺好」
[00:15:37.000 --> 00:15:39.200]  「你吹毛求疵而已」
[00:15:39.200 --> 00:15:40.400]  「今晚都要睡覺了」
[00:15:40.400 --> 00:15:42.200]  「你摺來幹什麼呢?」
[00:15:42.200 --> 00:15:43.700]  你很自然地
[00:15:43.700 --> 00:15:46.000]  如果別人說你,你一定會怎樣?
[00:15:46.000 --> 00:15:47.000]  會反彈
[00:15:47.000 --> 00:15:48.400]  一定會反駁的
[00:15:48.400 --> 00:15:49.100]  對不對?
[00:15:49.100 --> 00:15:52.300]  但你有沒有留意到,施人很奇妙
[00:15:52.300 --> 00:15:54.200]  面對神的責備
[00:15:54.200 --> 00:15:58.000]  他竟然真誠、衷心去讚美神
[00:15:58.000 --> 00:16:02.000]  我們一起來讀第四節的經文
[00:16:02.000 --> 00:16:03.100]  我們一起來讀第四節
[00:16:03.100 --> 00:16:04.400]  特別留意下半節
[00:16:04.400 --> 00:16:05.300]  我們一起來讀出
[00:16:05.300 --> 00:16:09.100]  「我向你犯罪,唯獨得罪了你」
[00:16:09.100 --> 00:16:11.500]  「在你眼前行了這惡」
[00:16:11.500 --> 00:16:15.100]  「以致你責備我的時候顯為公義」
[00:16:15.100 --> 00:16:18.100]  「判斷我的時候顯為清淨」
