
[00:00:00.000 --> 00:00:01.000]  好,我先祈禱
[00:02:42.880 --> 00:02:48.640]  工作和神給你的呼召、命令可以分開
[00:02:48.640 --> 00:02:51.000]  我現在跟他們分享兩段聖經
[00:02:51.000 --> 00:02:52.440]  想跟大家分享
[00:02:53.680 --> 00:02:57.840]  第一段聖經是在《創世紀》的第十二章一至三節
[00:02:57.840 --> 00:02:59.440]  我們先一起讀,好嗎?
[00:02:59.440 --> 00:03:03.320]  耶和華對亞伯蘭說
[00:03:03.320 --> 00:03:05.280]  「你要離開本地」
[00:03:05.280 --> 00:03:12.400]  「我必叫你成為大國」
[00:03:12.400 --> 00:03:14.160]  「我必賜福給你」
[00:03:14.160 --> 00:03:15.800]  「叫你的名為大」
[00:03:15.800 --> 00:03:17.960]  「你也要叫別人得福」
[00:03:17.960 --> 00:03:20.960]  「為你祝福的,我必賜福於他」
[00:03:21.200 --> 00:03:24.080]  「那奏助你的,我必奏助他」
[00:03:24.080 --> 00:03:27.080]  「地上的萬族都要因你得福」
[00:03:27.080 --> 00:03:31.640]  這段聖經是神當天跟亞伯蘭說的
[00:03:31.640 --> 00:03:33.760]  他還沒改名字,還沒叫做「亞伯拉罕」
[00:03:33.760 --> 00:03:37.680]  神距離開吾爾,進到迦南地
[00:03:37.680 --> 00:03:40.920]  跟他說「離開本地,本族附近」
[00:03:40.920 --> 00:03:42.800]  「去我要去的地方當中」
[00:03:42.800 --> 00:03:46.240]  「然後我必叫你成為大國」
[00:03:46.240 --> 00:03:49.320]  「必賜福給你,你的名為大」
[00:03:49.600 --> 00:03:53.880]  「要叫別人得福,別人因你得著福氣」
[00:03:53.880 --> 00:03:59.120]  這個應許的恩典
[00:03:59.120 --> 00:04:01.720]  是不是只給亞伯拉罕?
[00:04:01.720 --> 00:04:03.520]  我們是沒有份的
[00:04:03.520 --> 00:04:06.480]  有的舉手?
[00:04:06.480 --> 00:04:08.080]  沒有的舉手?
[00:04:08.080 --> 00:04:10.040]  沒有吧?
[00:04:10.040 --> 00:04:11.800]  那你信不信?
[00:04:11.800 --> 00:04:16.760]  其實第一點就是神創造我們
[00:04:16.760 --> 00:04:18.880]  把我們在世上美翻天加
[00:04:19.320 --> 00:04:22.600]  正如歌詞所說,歸去跟神在一起之前
[00:04:22.600 --> 00:04:26.640]  是要我們在地上得著的恩典
[00:04:26.640 --> 00:04:28.560]  賜福給我們成為大國
[00:04:28.560 --> 00:04:33.760]  然後我們的工作、我們的存在
[00:04:33.760 --> 00:04:35.160]  是讓人得到福氣
[00:04:35.160 --> 00:04:38.560]  「大什麼國?我都不是做政治」
[00:04:38.560 --> 00:04:39.720]  「我不會選特首的」
[00:04:39.720 --> 00:04:41.480]  「我又不是做什麼大老闆」
[00:04:41.480 --> 00:04:42.840]  「我怎麼會做大國呢?」等等
[00:04:42.840 --> 00:04:44.240]  不是這樣看的
[00:04:44.240 --> 00:04:46.760]  可能在一個小公司當中
[00:04:46.760 --> 00:04:48.720]  可能以往的工廠當中
[00:04:48.720 --> 00:04:50.440]  有一個小小的小部門
[00:04:50.440 --> 00:04:53.080]  你在當中成為那個大國
[00:04:53.080 --> 00:04:55.240]  在那裡你有你的影響力
[00:04:55.240 --> 00:04:56.320]  有你的…
[00:04:56.320 --> 00:04:59.640]  因為你的信仰跟神的關係
[00:04:59.640 --> 00:05:02.000]  讓人…因為你的存在
[00:05:02.000 --> 00:05:05.040]  你的…你的生命得到福氣
[00:05:05.040 --> 00:05:07.840]  很基本,個個都有
[00:05:07.840 --> 00:05:10.080]  因此,不是說要做什麼工作
[00:05:10.080 --> 00:05:13.040]  你在哪裡工作都可以…
[00:05:13.040 --> 00:05:14.320]  我說英文,OK嗎?
[00:05:14.320 --> 00:05:16.800]  就是「Boom where you are planted」
[00:05:17.720 --> 00:05:21.680]  「在神擺在你哪裡就發芽生長」
[00:05:21.680 --> 00:05:23.480]  「Despite」的環境
[00:05:23.480 --> 00:05:26.000]  雖然可能很惡劣、很壞等等
[00:05:26.000 --> 00:05:28.520]  但你有不同的生命
[00:05:28.520 --> 00:05:32.000]  你知道你見到的不是一切
[00:05:32.000 --> 00:05:34.240]  就有一個見不到的角度才是真實
[00:05:34.240 --> 00:05:37.520]  因此,你跟工作跟人不同
[00:05:37.520 --> 00:05:41.040]  因此,你跟你的老闆都可以跟人不同
[00:05:41.040 --> 00:05:43.800]  我剛剛…不要說出去
[00:05:43.800 --> 00:05:46.760]  是不是這堂的崇拜不會錄影的?
[00:05:47.000 --> 00:05:50.040]  不,它不聽的,之後就沒有了
[00:05:50.040 --> 00:05:51.920]  之後就沒有了,OK嗎?
[00:05:51.920 --> 00:05:53.720]  它不會聽的,現在…
[00:05:53.720 --> 00:05:58.200]  我的媳婦,就是阿顧的老婆
[00:05:58.200 --> 00:05:59.720]  你們認識阿顧嗎?
[00:05:59.720 --> 00:06:02.600]  認識阿顧,Brian Poole的老婆
[00:06:02.600 --> 00:06:04.600]  他剛剛…他信主沒多久
[00:06:04.600 --> 00:06:07.800]  他跟我的兒子拍拖,迫他信主
[00:06:07.800 --> 00:06:10.200]  不是迫的,就是他…
[00:06:10.200 --> 00:06:12.320]  在神恩典當中,他信主說
[00:06:12.320 --> 00:06:14.240]  「手針拔」,我說…
[00:06:14.480 --> 00:06:17.040]  他信主說「手針拔」,我說…
[00:06:17.040 --> 00:06:18.960]  我就「洗橫手」,跟神恩說
[00:06:18.960 --> 00:06:22.080]  我說「我去頒證書」,我就頒證書給我媳婦
[00:06:22.080 --> 00:06:25.760]  他信主有很多懷疑,很掙扎
[00:06:25.760 --> 00:06:28.520]  「是不是這樣的?他叫我做老爺的」
[00:06:28.520 --> 00:06:30.680]  「老爺是這樣的嗎?神恩是這樣的嗎?」
[00:06:30.680 --> 00:06:32.040]  他跟我說
[00:06:32.040 --> 00:06:34.200]  但昨天他突然說
[00:06:34.200 --> 00:06:39.360]  他說「凡事順利和,他工作很順利和」
[00:06:39.360 --> 00:06:41.960]  「好像每個人都幫他一手和」
[00:06:42.440 --> 00:06:45.680]  「他以前不是這樣說的,罵到老闆死」
[00:06:45.680 --> 00:06:47.920]  「罵到同事死,個個都是壞人」
[00:06:47.920 --> 00:06:50.600]  他說「現在好像每個人都挺好人」
[00:06:50.600 --> 00:06:53.360]  我跟他說「因為你不同了」
[00:06:53.360 --> 00:06:55.520]  「你帶著笑容跟別人聊天」
[00:06:55.520 --> 00:06:57.320]  「對你會好一點」
[00:06:57.320 --> 00:07:01.480]  這些很小小的不同,已經看到那個分別
[00:07:01.480 --> 00:07:04.560]  你只能有生命,不同了、開心了
[00:07:04.560 --> 00:07:06.840]  你有那個…你知道自己是誰
[00:07:06.840 --> 00:07:10.320]  你就不會單單看著今天,無法加薪
[00:07:11.040 --> 00:07:13.240]  好像有一個片段
[00:07:13.240 --> 00:07:18.520]  是說老闆的員工的名字不是用人名叫的
[00:07:18.520 --> 00:07:21.480]  這個是「萬四」、「二萬七」、「三萬六」
[00:07:21.480 --> 00:07:22.360]  你有沒有聽過?
[00:07:22.360 --> 00:07:24.080]  你又沒有聽過?
[00:07:24.080 --> 00:07:28.480]  即是說「萬四蚊就做那麼多就對了」
[00:07:28.480 --> 00:07:30.360]  「二萬六就多做點事」
[00:07:30.360 --> 00:07:33.040]  「那些是搞笑片」
[00:07:33.040 --> 00:07:36.720]  我們不是這樣看的,我們看人有一定的價值
[00:07:36.720 --> 00:07:38.720]  我有整天生命當中做了很多事
[00:07:39.080 --> 00:07:41.080]  所以第一點命定個個都是的
[00:07:41.080 --> 00:07:42.800]  就好像阿巴拉罕那樣
[00:07:42.800 --> 00:07:46.880]  是得著神的恩典成為大大國
[00:07:46.880 --> 00:07:51.120]  在神面上有我們的影響力幫到很多人
[00:07:51.120 --> 00:07:53.480]  這個是整體幫人的
[00:07:53.480 --> 00:07:56.200]  第一段經文是《羅馬書》八章二十八三十節
[00:07:56.200 --> 00:07:56.880]  一起讀吧
[00:07:56.880 --> 00:08:00.200]  「我們叫得萬事都互相效力」
[00:08:00.200 --> 00:08:02.160]  「叫我神的仁得益處」
[00:08:02.160 --> 00:08:07.080]  「因為他預先所知道的仁」
[00:08:07.440 --> 00:08:10.000]  「就預先定下下佛他兒子的模樣」
[00:08:10.000 --> 00:08:13.320]  「是他兒子在許多頂宗作長子」
[00:08:13.320 --> 00:08:14.760]  「預先所定下的仁」
[00:08:14.760 --> 00:08:16.120]  「又叫他們來」
[00:08:16.120 --> 00:08:17.280]  「所叫來的仁」
[00:08:17.280 --> 00:08:18.880]  「又稱他們為兒」
[00:08:18.880 --> 00:08:20.280]  「所稱為兒的仁」
[00:08:20.280 --> 00:08:22.280]  「又叫他們得榮耀」
[00:08:22.280 --> 00:08:23.960]  這個經文是甚麼意思?
[00:08:23.960 --> 00:08:28.080]  一定讀過,一定聽過,一定分享過,對吧?
[00:08:28.080 --> 00:08:30.360]  很多人往往就會覺得
[00:08:30.360 --> 00:08:32.400]  「萬事皆優」
[00:08:32.400 --> 00:08:35.600]  「萬事互相效力」不是「皆優」
[00:08:36.040 --> 00:08:38.320]  就能夠將「信神的仁得益處」
[00:08:38.320 --> 00:08:39.400]  很多人都是這樣說
[00:08:39.400 --> 00:08:40.600]  「萬事互相效力」
[00:08:40.600 --> 00:08:41.840]  「我就全都成功了」等等
[00:08:41.840 --> 00:08:43.760]  但是看清楚經文
[00:08:43.760 --> 00:08:45.280]  首先有些前設
[00:08:45.280 --> 00:08:47.640]  第一點就是愛神的人
[00:08:47.640 --> 00:08:50.800]  你不愛神就「皆優」了
[00:08:50.800 --> 00:08:53.040]  就是不會「效力得益處」
[00:08:53.040 --> 00:08:55.640]  你愛主,你跟隨神
[00:08:55.640 --> 00:08:56.840]  愛耶穌基督
[00:08:56.840 --> 00:09:00.760]  神就開始運作這個原則
[00:09:00.760 --> 00:09:02.960]  就「萬事互相效力」
[00:09:02.960 --> 00:09:04.840]  那些是甚麼人呢?
[00:09:05.720 --> 00:09:07.400]  是祂預先指導的人
[00:09:07.400 --> 00:09:11.520]  然後祂預先定下我們要成長的路
[00:09:11.520 --> 00:09:14.400]  目的是我們走耶穌的路
[00:09:14.400 --> 00:09:16.640]  下發長子的樣式
[00:09:16.640 --> 00:09:20.320]  然後我們被稱為「得蒙救贖」
[00:09:20.320 --> 00:09:22.640]  到最終是「得榮耀」
[00:09:22.640 --> 00:09:24.720]  是一個成長的階段
[00:09:24.720 --> 00:09:28.080]  所以第二段經文就見到
[00:09:28.080 --> 00:09:29.920]  神給我們的肇名
[00:09:29.920 --> 00:09:32.440]  就是說我們的生命在神裡面
[00:09:32.440 --> 00:09:34.240]  是要「始主」
[00:09:34.920 --> 00:09:37.960]  所以「萬事互相效力」一定是好事
[00:09:37.960 --> 00:09:40.160]  可能神要收剪下你
[00:09:40.160 --> 00:09:41.280]  互相效力
[00:09:41.280 --> 00:09:42.600]  讓你可以「始基督」
[00:09:42.600 --> 00:09:43.680]  「得到榮耀」
[00:09:43.680 --> 00:09:45.800]  而一切的開始
[00:09:45.800 --> 00:09:47.480]  都是愛神開始
[00:09:47.480 --> 00:09:50.640]  神就會幫你走裡面的路
[00:09:50.640 --> 00:09:52.600]  那是甚麼呢?
[00:09:52.600 --> 00:09:53.720]  這麼虛幡的
[00:09:53.720 --> 00:09:55.280]  我的詮釋就是這樣
[00:09:55.280 --> 00:09:57.640]  你今天
[00:09:57.640 --> 00:09:58.480]  可能明天
[00:09:58.480 --> 00:09:59.680]  不是後天
[00:09:59.680 --> 00:10:00.440]  星期一上班
[00:10:00.440 --> 00:10:03.080]  可能你想轉工
[00:10:03.080 --> 00:10:04.760]  你想打榫
[00:10:05.080 --> 00:10:05.920]  等等等等
[00:10:05.920 --> 00:10:07.640]  你又祈禱
[00:10:07.640 --> 00:10:08.440]  等候
[00:10:08.440 --> 00:10:09.920]  神又打不打榫呢?
[00:10:09.920 --> 00:10:10.640]  走不走呢?
[00:10:10.640 --> 00:10:11.680]  有沒有印證呢?
[00:10:11.680 --> 00:10:12.520]  他今天穿甚麼衣服?
[00:10:12.520 --> 00:10:13.320]  就穿甚麼吧
[00:10:13.320 --> 00:10:15.800]  可能你有很多這樣的想法
[00:10:15.800 --> 00:10:17.280]  但是如果你是
[00:10:17.280 --> 00:10:18.840]  跟根據原則的話
[00:10:18.840 --> 00:10:20.000]  第一點就是愛神先
[00:10:20.000 --> 00:10:23.760]  你想想你打榫的目的是甚麼呢?
[00:10:23.760 --> 00:10:25.760]  我們是想貪錢的工作多一點
[00:10:25.760 --> 00:10:27.240]  不一定是錯的
[00:10:27.240 --> 00:10:29.000]  就是信主不要這麼笨
[00:10:29.000 --> 00:10:30.960]  就是人工多不去做
[00:10:30.960 --> 00:10:32.520]  但是總之你
[00:10:33.320 --> 00:10:35.240]  自己的原因你很清楚
[00:10:35.240 --> 00:10:36.960]  不是有私慾
[00:10:36.960 --> 00:10:37.760]  不是有罪的
[00:10:37.760 --> 00:10:39.360]  你實惠上如故
[00:10:39.360 --> 00:10:41.920]  想做更多的事是可以的
[00:10:41.920 --> 00:10:44.280]  然後祈禱等等
[00:10:44.280 --> 00:10:45.720]  那你祈禱之後
[00:10:45.720 --> 00:10:48.800]  A B差不多都不知道
[00:10:48.800 --> 00:10:50.160]  但是時間到了
[00:10:50.160 --> 00:10:51.320]  都要搏脆了是嗎?
[00:10:51.320 --> 00:10:53.360]  那你就搏脆了
[00:10:53.360 --> 00:10:55.120]  A B好了
[00:10:55.120 --> 00:10:56.320]  不要緊的
[00:10:56.320 --> 00:10:58.480]  因為萬事有三合力
[00:10:58.480 --> 00:11:00.720]  叫我神的爹不益處
[00:11:00.720 --> 00:11:02.240]  神會包底的
[00:11:02.680 --> 00:11:03.720]  即是你這樣想的話
[00:11:03.720 --> 00:11:05.760]  你不用這麼擔心我選錯的
[00:11:05.760 --> 00:11:07.440]  選老婆的定計
[00:11:07.440 --> 00:11:10.120]  因為你
[00:11:10.120 --> 00:11:12.800]  只要你在神面前你禱告
[00:11:12.800 --> 00:11:13.520]  尋求
[00:11:13.520 --> 00:11:16.400]  一變無私心不是罪緣故
[00:11:16.400 --> 00:11:19.160]  夠鐘搏脆都要走的
[00:11:19.160 --> 00:11:21.960]  你就是A 還是B
[00:11:21.960 --> 00:11:23.920]  Deadline到了
[00:11:23.920 --> 00:11:25.280]  你就再決定
[00:11:25.280 --> 00:11:26.960]  那神知道你的心
[00:11:26.960 --> 00:11:27.880]  你的過程
[00:11:27.880 --> 00:11:28.920]  祂
[00:11:28.920 --> 00:11:30.200]  honour你
[00:11:30.200 --> 00:11:31.440]  即是怎樣?
[00:11:31.440 --> 00:11:32.920]  honour即是甚麼?中文就是
[00:11:32.920 --> 00:11:36.280]  即是祂會是尊崇
[00:11:36.280 --> 00:11:37.080]  尊榮
[00:11:37.080 --> 00:11:38.680]  不是很
[00:11:38.680 --> 00:11:43.640]  又不是升高
[00:11:43.640 --> 00:11:44.640]  即是祂是
[00:11:44.640 --> 00:11:47.840]  尊敬你等等
[00:11:47.840 --> 00:11:49.360]  類似啦大家明白嗎?
[00:11:49.360 --> 00:11:50.120]  即是
[00:11:50.120 --> 00:11:51.880]  即是祂覺得你這個過程
[00:11:51.880 --> 00:11:54.840]  你真心尋求祂的命
[00:11:54.840 --> 00:11:55.720]  你不是想
[00:11:55.720 --> 00:11:57.040]  即是你不是
[00:11:57.040 --> 00:11:58.760]  編人記錄
[00:11:58.760 --> 00:12:00.760]  神就honour你
[00:12:01.120 --> 00:12:03.200]  在你的抉擇當中
[00:12:03.200 --> 00:12:04.200]  為你預備
[00:12:04.200 --> 00:12:05.720]  成聖事蹟
[00:12:05.720 --> 00:12:07.800]  所以可能你的選擇就是
[00:12:07.800 --> 00:12:09.280]  我今天左還是右呢
[00:12:09.280 --> 00:12:10.520]  拳道行左啦
[00:12:10.520 --> 00:12:12.160]  行左撞到
[00:12:12.160 --> 00:12:13.400]  一些好人好事
[00:12:13.400 --> 00:12:14.360]  牧師等等
[00:12:14.360 --> 00:12:15.360]  幫我成聖
[00:12:15.360 --> 00:12:17.000]  明不明白?就是這樣
[00:12:17.000 --> 00:12:19.240]  所以明中我們行聖的路呢
[00:12:19.240 --> 00:12:21.280]  我們交給祂
[00:12:21.280 --> 00:12:22.880]  等祂帶領
[00:12:22.880 --> 00:12:24.480]  但是當中不用怕
[00:12:24.480 --> 00:12:26.000]  我聽不清楚怎麼辦呢
[00:12:26.000 --> 00:12:27.400]  不用怕的
[00:12:27.400 --> 00:12:28.800]  沒有人清楚的
[00:12:28.800 --> 00:12:29.800]  我都不清楚的
[00:12:30.080 --> 00:12:31.280]  蒙扎扎都去的了
[00:12:31.280 --> 00:12:32.440]  神就包底
[00:12:32.440 --> 00:12:33.840]  就行那裡出來
[00:12:33.840 --> 00:12:36.560]  所以這兩條聖經
[00:12:36.560 --> 00:12:38.120]  我覺得很重要的
[00:12:38.120 --> 00:12:39.440]  就是說信徒
[00:12:39.440 --> 00:12:40.800]  對自己
[00:12:40.800 --> 00:12:42.880]  那個前路
[00:12:42.880 --> 00:12:44.080]  那個命定
[00:12:44.080 --> 00:12:46.080]  那個很基本的認識
[00:12:46.080 --> 00:12:48.560]  沒有教你選擇什麼工作
[00:12:48.560 --> 00:12:51.800]  沒有教你是做醫生還是做律師
[00:12:51.800 --> 00:12:53.080]  那個不重要
[00:12:53.080 --> 00:12:55.720]  是神帶領你的時候
[00:12:55.720 --> 00:12:56.760]  你A B行
[00:12:56.760 --> 00:12:58.160]  就祈禱 行上去
[00:12:58.160 --> 00:12:59.400]  神幫助你
[00:12:59.840 --> 00:13:02.160]  重要的就是說你什麼工作都好
[00:13:02.160 --> 00:13:04.720]  你都要在那個地方當中
[00:13:04.720 --> 00:13:06.720]  是幫助身邊的同事
[00:13:06.720 --> 00:13:07.440]  身邊的人
[00:13:07.440 --> 00:13:09.760]  不是成為公司的奴隸
[00:13:09.760 --> 00:13:10.680]  錢的奴僕
[00:13:10.680 --> 00:13:12.440]  很重要這兩點
[00:13:12.440 --> 00:13:13.880]  好了
[00:13:13.880 --> 00:13:16.880]  這是一個開始的
[00:13:16.880 --> 00:13:18.080]  基礎
[00:13:18.080 --> 00:13:19.480]  我想跟大家
[00:13:19.480 --> 00:13:21.080]  是約書亞記
[00:13:21.080 --> 00:13:24.000]  看人怎樣踏入他的朝命
[00:13:24.000 --> 00:13:26.480]  怎樣是踏入他的將來
[00:13:26.480 --> 00:13:29.160]  約書亞記是一個很重要的經文
[00:13:29.440 --> 00:13:31.440]  其實整個卷書當中
[00:13:31.440 --> 00:13:33.640]  用我這個角度看的話
[00:13:33.640 --> 00:13:34.840]  就是神
[00:13:34.840 --> 00:13:36.200]  讓他看到
[00:13:36.200 --> 00:13:37.840]  人怎樣能夠
[00:13:37.840 --> 00:13:40.000]  process我們的tomorrow
[00:13:40.000 --> 00:13:41.960]  即是今天可以多說一些英文
[00:13:41.960 --> 00:13:42.880]  下午
[00:13:42.880 --> 00:13:45.360]  說新家園要說很多普通話
[00:13:45.360 --> 00:13:47.120]  一說英文
[00:13:47.120 --> 00:13:50.240]  就是說人怎樣得著我們的將來
[00:13:50.240 --> 00:13:52.320]  我覺得和你們說得很對
[00:13:52.320 --> 00:13:54.480]  我們將來都
[00:13:54.480 --> 00:13:56.160]  沒多少日子
[00:13:56.160 --> 00:13:58.360]  但是你們前面的路很長
[00:13:58.720 --> 00:14:00.080]  你們還有很多的將來
[00:14:00.080 --> 00:14:01.040]  很多的可能性
[00:14:01.040 --> 00:14:02.880]  所以和大家分享
[00:14:02.880 --> 00:14:04.240]  這段經文希望
[00:14:04.240 --> 00:14:06.800]  幫助大家在kick start的開始
[00:14:06.800 --> 00:14:08.800]  因為當中的經文
[00:14:08.800 --> 00:14:10.240]  和大家分享第一章
[00:14:10.240 --> 00:14:12.160]  第二章第三章很多
[00:14:12.160 --> 00:14:13.520]  都很重要的經文
[00:14:13.520 --> 00:14:15.320]  說拉合
[00:14:15.320 --> 00:14:16.760]  說過大河
[00:14:16.760 --> 00:14:17.960]  說吉甲
[00:14:17.960 --> 00:14:20.480]  即是他們憲制等等
[00:14:20.480 --> 00:14:21.760]  都很重要的經文
[00:14:21.760 --> 00:14:24.160]  當學習到怎樣得著即場
[00:14:24.160 --> 00:14:25.280]  得著的明天
[00:14:25.280 --> 00:14:27.960]  但是今天先和大家說的開頭
[00:14:28.160 --> 00:14:29.680]  就是摩西死了的經文
[00:14:29.680 --> 00:14:32.120]  我們讀完十節的經文
[00:14:32.120 --> 00:14:34.720]  是約書亞的一章第一節開始
[00:14:34.720 --> 00:14:37.520]  約話的僕人摩西死了以後
[00:14:37.520 --> 00:14:54.800]  凡你們腳掌所踏之地
[00:14:54.800 --> 00:14:57.320]  我都照著我所應許摩西的話
[00:14:57.640 --> 00:14:58.800]  刺激你們了
[00:14:58.800 --> 00:15:01.360]  從曠野或者利巴嫩
[00:15:01.360 --> 00:15:03.080]  直到白拉大河
[00:15:03.080 --> 00:15:04.640]  黑人的全地
[00:15:04.640 --> 00:15:06.600]  又到大海日落之處
[00:15:06.600 --> 00:15:09.000]  都要作你們的警戒
[00:15:09.000 --> 00:15:10.080]  第五節
[00:15:10.080 --> 00:15:11.800]  你平生的日子
[00:15:11.800 --> 00:15:15.200]  必無一人能在你面前站立得住
[00:15:15.200 --> 00:15:17.680]  我怎樣與摩西同在
[00:15:17.680 --> 00:15:19.880]  也必照樣與你同在
[00:15:19.880 --> 00:15:21.880]  我必不撇下你
[00:15:21.880 --> 00:15:23.360]  也不丟棄你
[00:15:23.360 --> 00:15:25.520]  你當當強壯膽
[00:15:25.760 --> 00:15:29.120]  因為你必使這百姓承受那地圍劫
[00:15:29.120 --> 00:15:31.800]  就算我向他們列祖起誓
[00:15:31.800 --> 00:15:33.600]  應許自給他們的地
[00:15:33.600 --> 00:15:35.200]  只要剛強
[00:15:35.200 --> 00:15:36.480]  大大壯膽
[00:15:36.480 --> 00:15:38.640]  謹守遵行我僕人摩西
[00:15:38.640 --> 00:15:40.400]  所吩咐你的一切律法
[00:15:40.400 --> 00:15:42.360]  不可偏離左右
[00:15:42.360 --> 00:15:44.400]  使你無論往哪裏去
[00:15:44.400 --> 00:15:45.880]  都可以順利
[00:15:45.880 --> 00:15:47.080]  這律法書
[00:15:47.080 --> 00:15:48.800]  不可離開你的後
[00:15:48.800 --> 00:15:50.760]  總要奏夜思想
[00:15:55.320 --> 00:15:56.120]  如此
[00:15:56.120 --> 00:15:59.200]  就可以亨通凡事順利
[00:15:59.200 --> 00:16:01.480]  我豈沒有吩咐你摩
[00:16:01.480 --> 00:16:03.440]  你當剛強壯膽
[00:16:03.440 --> 00:16:04.680]  不要懼怕
[00:16:04.680 --> 00:16:06.200]  也不要驚慌
[00:16:06.200 --> 00:16:08.600]  因為你無論往哪裏去
[00:16:08.600 --> 00:16:10.000]  也懷你的神
[00:16:10.000 --> 00:16:11.680]  必與你同在
[00:16:11.680 --> 00:16:12.960]  一至
[00:16:12.960 --> 00:16:14.600]  九節的經文
[00:16:14.600 --> 00:16:16.720]  經文的大講很簡單
[00:16:16.720 --> 00:16:18.200]  和大家很快出去講講
[00:16:18.200 --> 00:16:20.560]  就是第一節講到摩西死了
[00:16:20.560 --> 00:16:21.800]  然後你要起來
[00:16:21.800 --> 00:16:24.040]  第二節講是要割肉彈荷
[00:16:24.200 --> 00:16:27.360]  神就將他腳掌所踏之地賜給他
[00:16:27.360 --> 00:16:29.640]  第三節是神與我們同在
[00:16:29.640 --> 00:16:31.960]  第六節再講到要剛強壯膽
[00:16:31.960 --> 00:16:35.040]  第六節叫他謹守遵行律法
[00:16:35.040 --> 00:16:36.240]  一切會順利
