
[00:00:00.000 --> 00:00:04.000]  我們第一堂就講了「求求其其,不求其」
[00:02:16.620 --> 00:02:17.920]  求神降火
[00:02:17.920 --> 00:02:21.140]  然後燒了一個祭壇和祭獄
[00:02:21.140 --> 00:02:24.680]  和祈禱很短時間七次 然後就有雨下
[00:02:24.680 --> 00:02:29.520]  原來以利亞一直很長時間的禱告是什麼呢?
[00:02:29.520 --> 00:02:31.020]  就是求神不要下雨
[00:02:31.020 --> 00:02:32.740]  有三年零六個月
[00:02:32.740 --> 00:02:34.260]  但當他這樣禱告的時候
[00:02:34.260 --> 00:02:38.700]  其實令到甚至一些敬拜神的人都受著苦楚的
[00:02:38.700 --> 00:02:41.820]  但是他寧願忍受這些苦楚
[00:02:41.820 --> 00:02:43.540]  希望我們有反省的
[00:02:43.540 --> 00:02:47.760]  這個令到他不可以做得好
[00:02:47.760 --> 00:02:50.820]  或者遇到挫敗是出於愛的
[00:02:50.820 --> 00:02:54.600]  但今晚我們從另一個角度去看
[00:02:54.600 --> 00:02:57.100]  我們照樣是真情傾吐
[00:02:57.100 --> 00:02:59.820]  我們去咒詛那個人想去壞
[00:02:59.820 --> 00:03:02.720]  但是我們的動機不是出於愛
[00:03:02.720 --> 00:03:04.220]  我想問一下大家
[00:03:04.220 --> 00:03:07.720]  你有沒有試過經歷到被人欺負
[00:03:07.720 --> 00:03:10.220]  被人壓榨
[00:03:10.220 --> 00:03:12.420]  又或者你被人冤枉
[00:03:12.420 --> 00:03:16.460]  對你很多很多不好的行為
[00:03:16.460 --> 00:03:18.660]  但你沒有能力去反抗的時候
[00:03:18.660 --> 00:03:19.660]  你會怎樣?
[00:03:19.660 --> 00:03:22.620]  我們的心裡面會不會咒詛這些人
[00:03:22.620 --> 00:03:24.500]  很憤怒這些人呢?
[00:03:24.500 --> 00:03:26.780]  甚至我們祈禱求神
[00:03:26.780 --> 00:03:29.260]  「撒拿,求你來到,不但將公義彰顯
[00:03:29.260 --> 00:03:31.260]  你要來懲罰他」
[00:03:31.260 --> 00:03:33.460]  如果你有
[00:03:33.460 --> 00:03:35.460]  很真,我覺得是正常的
[00:03:35.460 --> 00:03:37.060]  但又會不會有掙扎
[00:03:37.060 --> 00:03:38.060]  糟糕了
[00:03:38.060 --> 00:03:41.140]  耶穌不是教我們要為敵人來禱告嗎?
[00:03:41.140 --> 00:03:42.300]  當然你可以祝賜
[00:03:42.300 --> 00:03:43.980]  如果我為你祈禱,我想你死
[00:03:43.980 --> 00:03:46.060]  但不是耶穌叫我們愛敵人
[00:03:46.060 --> 00:03:52.860]  這時候我這樣去祈禱會不會與耶穌的教導相違背呢?
[00:03:52.860 --> 00:03:55.740]  我們繼續試一下今晚
[00:03:55.740 --> 00:03:56.540]  很短的時間
[00:03:56.540 --> 00:03:58.300]  我們看看尼西米
[00:03:58.300 --> 00:04:03.820]  他回到自己的故鄉裡面去拿假期
[00:04:03.820 --> 00:04:06.140]  我不知道是有薪還是沒有薪假期
[00:04:06.140 --> 00:04:08.140]  回去做特區首長
[00:04:08.140 --> 00:04:13.260]  因為當時耶路撒冷猶太地是一個特別行政區
[00:04:13.260 --> 00:04:14.460]  他就做那個首長
[00:04:14.460 --> 00:04:19.260]  帶領著子民去重建城牆
[00:04:19.260 --> 00:04:22.060]  但一點都不順利
[00:04:22.060 --> 00:04:24.860]  他遇到很多衝擊
[00:04:24.860 --> 00:04:28.460]  於是他面對這些挑戰的時候
[00:04:28.460 --> 00:04:32.140]  就將這種憤慨帶到神的面前
[00:04:32.140 --> 00:04:36.940]  我們記得尼西米不只是祈禱
[00:04:36.940 --> 00:04:38.140]  祈禱很簡單
[00:04:38.140 --> 00:04:40.060]  你現在聽我講一堂道
[00:04:40.060 --> 00:04:42.860]  主下求你叫我在王面前亨通
[00:04:42.860 --> 00:04:44.060]  只是一句
[00:04:44.060 --> 00:04:46.060]  但他有很多計劃
[00:04:46.060 --> 00:04:50.460]  他也估計到當他要回去的時候遇到什麼問題
[00:04:50.460 --> 00:04:51.900]  需要好好的準備
[00:04:51.900 --> 00:04:53.500]  其實當他回去的時候
[00:04:53.500 --> 00:04:55.500]  真的四面楚歌
[00:04:55.500 --> 00:04:59.020]  我們看一個地圖
[00:04:59.020 --> 00:05:02.460]  大家看到耶路撒冷在哪裡呢?
[00:05:02.460 --> 00:05:04.460]  大家下面綠色的
[00:05:04.460 --> 00:05:05.180]  看到嗎?
[00:05:05.180 --> 00:05:07.660]  就是米斯巴和耶路撒冷猶太
[00:05:07.660 --> 00:05:08.860]  看到這個地方
[00:05:08.860 --> 00:05:17.020]  如果大家留意到他們面對的是參巴拉、多比亞、阿拉伯人、阿滿人和阿薩達人
[00:05:17.020 --> 00:05:19.740]  完全的包圍著他們
[00:05:19.740 --> 00:05:21.340]  現在我們留意一下
[00:05:21.340 --> 00:05:24.780]  撒瑪利亞人和參巴拉人就在北邊
[00:05:24.780 --> 00:05:27.260]  綠色的是耶路撒冷
[00:05:27.260 --> 00:05:28.540]  在猶太地看到嗎?
[00:05:28.540 --> 00:05:30.540]  上面黏著的
[00:05:30.540 --> 00:05:34.940]  藍色的就是撒瑪利亞和參巴拉人
[00:05:34.940 --> 00:05:38.140]  那裡就是以前的北角以色列國
[00:05:38.140 --> 00:05:40.620]  他們本來同一個國家分裂了
[00:05:40.620 --> 00:05:42.060]  是在他們的北邊
[00:05:42.060 --> 00:05:45.820]  阿滿人就是現在的約旦
[00:05:45.820 --> 00:05:47.820]  就在東邊
[00:05:47.820 --> 00:05:49.820]  看到阿滿嗎?
[00:05:49.820 --> 00:05:52.300]  阿滿是不是叫做綠色的?
[00:05:52.300 --> 00:05:54.700]  在藍色的旁邊就是阿滿人
[00:05:54.700 --> 00:05:55.980]  就是多比亞
[00:05:55.980 --> 00:05:58.300]  我們看到阿拉伯人
[00:05:58.300 --> 00:06:02.300]  還有就是阿薩達人
[00:06:02.300 --> 00:06:07.340]  你留意到阿拉伯人就在南邊
[00:06:07.340 --> 00:06:10.780]  然後阿薩達人就在西邊
[00:06:10.780 --> 00:06:12.780]  看到左邊的圖嗎?
[00:06:12.780 --> 00:06:15.180]  猶太國是綠色的
[00:06:15.180 --> 00:06:17.980]  左邊好像是橙色的
[00:06:17.980 --> 00:06:20.940]  這個就是阿薩達人
[00:06:20.940 --> 00:06:22.460]  就是非利是人
[00:06:22.460 --> 00:06:27.580]  你留意到他們敵對的勢力是非常大
[00:06:27.580 --> 00:06:31.420]  可以說是四面包圍著他們
[00:06:31.420 --> 00:06:33.100]  這個挑戰是很大的
[00:06:33.100 --> 00:06:38.620]  好了 接著這幫人因為有黃的預旨
[00:06:38.620 --> 00:06:43.580]  所以他們不能夠真正的衝擊他
[00:06:43.580 --> 00:06:45.100]  於是怎樣呢?
[00:06:45.100 --> 00:06:50.380]  就用尖酸刻薄的說話去挑戰他們
[00:06:50.380 --> 00:06:52.380]  就殺了他們
[00:06:52.380 --> 00:06:54.860]  好 短短的一句說話
[00:06:54.860 --> 00:06:57.660]  我們請Samuel讀出來好不好?
[00:06:57.660 --> 00:07:00.460]  這一句經文
[00:07:00.460 --> 00:07:06.220]  就是《尼希米記》第四章第二節
[00:07:06.220 --> 00:07:10.540]  對他弟兄和撒瑪利亞的軍兵說
[00:07:10.540 --> 00:07:14.380]  這些軟弱的猶太人做什麼呢?
[00:07:14.380 --> 00:07:16.380]  要保護自己嗎?
[00:07:16.380 --> 00:07:18.380]  要憲制嗎?
[00:07:18.380 --> 00:07:20.380]  要一日成功嗎?
[00:07:20.380 --> 00:07:27.340]  要從土堆裡拿出火燒的石頭再立場嗎?
[00:07:27.340 --> 00:07:30.540]  我很簡單的去解釋這段經文
[00:07:30.540 --> 00:07:32.540]  那幫挑戰他的人
[00:07:32.540 --> 00:07:35.500]  他就和自己的兄弟撒瑪利亞軍兵說
[00:07:35.500 --> 00:07:38.380]  但其實不是真的和自己的兄弟說
[00:07:38.380 --> 00:07:40.380]  故意大聲的說給隔壁的人聽
[00:07:40.380 --> 00:07:41.420]  很簡單的舉個例子
[00:07:41.420 --> 00:07:43.180]  你去茶樓喝茶
[00:07:43.180 --> 00:07:46.460]  你見到隔壁有一群人你不是很順眼的
[00:07:46.460 --> 00:07:47.660]  於是你跟他們說
[00:07:47.660 --> 00:07:50.460]  唉 有些人裝模作樣
[00:07:50.460 --> 00:07:53.100]  戴著戒指去波子這麼大
[00:07:53.100 --> 00:07:55.660]  其實這些就是衝大頭鬼
[00:07:55.660 --> 00:07:57.660]  你好像在和自己的家人說
[00:07:57.660 --> 00:07:59.660]  但其實你是在嘲弄隔壁的那個女人
[00:07:59.660 --> 00:08:01.660]  也說不定的 大家明白這個道理嗎?
[00:08:01.660 --> 00:08:03.660]  所以說到他和弟兄撒瑪利亞軍兵說
[00:08:03.660 --> 00:08:05.660]  懲罰他們了
[00:08:05.660 --> 00:08:07.660]  這些軟弱的猶太人做什麼呢?
[00:08:07.660 --> 00:08:09.660]  其實他知道他們正在建城牆
[00:08:09.660 --> 00:08:11.660]  但說他們是軟弱的猶太人
[00:08:11.660 --> 00:08:13.660]  這個是事實 因為他們國家亡了
[00:08:13.660 --> 00:08:15.660]  現在回來個個都是很弱的
[00:08:15.660 --> 00:08:17.660]  崩口人被崩口碗
[00:08:17.660 --> 00:08:19.660]  所以挑動到他們的心
[00:08:19.660 --> 00:08:21.660]  要保護自己嗎?
[00:08:21.660 --> 00:08:23.660]  你是不是靠著這些可以保護到自己
[00:08:23.660 --> 00:08:25.660]  意思就是你不行了
[00:08:25.660 --> 00:08:27.660]  你還要欠債
[00:08:27.660 --> 00:08:29.660]  挑戰你的信仰
[00:08:29.660 --> 00:08:31.660]  你還可以信你的神嗎?
[00:08:31.660 --> 00:08:33.660]  如果你的神這麼厲害 你的國家就不會被滅亡了
[00:08:33.660 --> 00:08:35.660]  不會被他們欺負
[00:08:35.660 --> 00:08:37.660]  你現在還拜什麼神呢?
[00:08:37.660 --> 00:08:39.660]  要一天成功嗎?
[00:08:39.660 --> 00:08:41.660]  很肯定絕對不會一天成功
[00:08:41.660 --> 00:08:43.660]  你已經很灰心
[00:08:43.660 --> 00:08:45.660]  已經很辛苦 當你被人再這樣說的時候
[00:08:45.660 --> 00:08:47.660]  你看到漫漫長路
[00:08:47.660 --> 00:08:49.660]  很久都沒有完成的時候
[00:08:49.660 --> 00:08:51.660]  你就會更加的離大去灰心喪志
[00:08:51.660 --> 00:08:53.660]  然後又怎樣呢?
[00:08:53.660 --> 00:08:55.660]  要從土堆裏面拿一些火燒的石頭
[00:08:55.660 --> 00:08:57.660]  來建成城牆 是什麼意思呢?
[00:08:57.660 --> 00:08:59.660]  這個就是在迷惑他們的
[00:08:59.660 --> 00:09:03.660]  因為他們的城門是被火燒了
[00:09:03.660 --> 00:09:05.660]  城牆是沒有燒過的
[00:09:05.660 --> 00:09:07.660]  但意思就是
[00:09:07.660 --> 00:09:09.660]  如果一個石頭被火燒了
[00:09:09.660 --> 00:09:11.660]  他就沒有了那種堅硬度
[00:09:11.660 --> 00:09:13.660]  後面還有一個我們沒有打出來
[00:09:13.660 --> 00:09:15.660]  那隻狐狸走上去的時候
[00:09:15.660 --> 00:09:17.660]  都會倒下來的
[00:09:17.660 --> 00:09:19.660]  你留意這五句的說話
[00:09:19.660 --> 00:09:21.660]  其實是挑動他們
[00:09:21.660 --> 00:09:23.660]  令到他們難受
[00:09:23.660 --> 00:09:25.660]  然後呢
[00:09:25.660 --> 00:09:27.660]  他們這班人很好
[00:09:27.660 --> 00:09:29.660]  不理會他們這個批評
[00:09:29.660 --> 00:09:31.660]  李希敏帶領他們
[00:09:31.660 --> 00:09:33.660]  繼續的離大去做事的時候
[00:09:33.660 --> 00:09:35.660]  於是怎樣呢?
[00:09:35.660 --> 00:09:37.660]  口不行就做事了
[00:09:37.660 --> 00:09:39.660]  好 李希敏的第四章
[00:09:39.660 --> 00:09:41.660]  第八節 麻煩Samuel
[00:09:41.660 --> 00:09:43.660]  他同謀要來攻擊耶路撒冷
[00:09:43.660 --> 00:09:45.660]  使城內擾亂
[00:09:45.660 --> 00:09:47.660]  原來他要派人
[00:09:47.660 --> 00:09:49.660]  運進去他們當中
[00:09:49.660 --> 00:09:51.660]  然後呢
[00:09:51.660 --> 00:09:53.660]  就來搗亂
[00:09:53.660 --> 00:09:55.660]  令到人心
[00:09:55.660 --> 00:09:57.660]  就來帶他們去徬徨
[00:09:57.660 --> 00:09:59.660]  在歷史裏面都看過
[00:09:59.660 --> 00:10:01.660]  幾件這樣的事情
[00:10:01.660 --> 00:10:03.660]  特別當日
[00:10:03.660 --> 00:10:05.660]  希特拉的時候
[00:10:05.660 --> 00:10:07.660]  那個議會裏面有人火燒議會
[00:10:07.660 --> 00:10:09.660]  後來發現原來是他派人進去燒的
[00:10:09.660 --> 00:10:11.660]  然後就藉著這樣就可以做事了
[00:10:11.660 --> 00:10:13.660]  在一些民眾運動裏面
[00:10:13.660 --> 00:10:15.660]  隨時有政府人員
[00:10:15.660 --> 00:10:17.660]  派人運進去的時候
[00:10:17.660 --> 00:10:19.660]  就來帶頭
[00:10:19.660 --> 00:10:21.660]  來攻擊某些東西
[00:10:21.660 --> 00:10:23.660]  於是有些人就盲從去跟從
[00:10:23.660 --> 00:10:25.660]  於是他就可以來抓這些人
[00:10:25.660 --> 00:10:27.660]  你留意到一定有擾亂的
[00:10:27.660 --> 00:10:29.660]  這樣敵人就說
[00:10:29.660 --> 00:10:31.660]  趁他們不知不見
[00:10:31.660 --> 00:10:33.660]  我們進入他們中間
[00:10:33.660 --> 00:10:35.660]  殺他們 使他們止住工作
[00:10:35.660 --> 00:10:37.660]  看不看到 言語的
[00:10:37.660 --> 00:10:39.660]  挑釁
[00:10:39.660 --> 00:10:41.660]  挖苦他們 取笑他們
[00:10:41.660 --> 00:10:43.660]  然後接著就
[00:10:43.660 --> 00:10:45.660]  來找人運進去當中
[00:10:45.660 --> 00:10:47.660]  搞亂他們
[00:10:47.660 --> 00:10:49.660]  然後再怎麼樣呢
[00:10:49.660 --> 00:10:51.660]  就是在當中殺一些人
[00:10:51.660 --> 00:10:53.660]  使他們工作停止
[00:10:53.660 --> 00:10:55.660]  前一陣子
[00:10:55.660 --> 00:10:57.660]  在國內裏面
[00:10:57.660 --> 00:10:59.660]  在車裏面突然說
[00:10:59.660 --> 00:11:01.660]  抓人啊
[00:11:01.660 --> 00:11:03.660]  那些人很害怕 於是怎麼樣
[00:11:03.660 --> 00:11:05.660]  馬上走 結果人踩人的時候
[00:11:05.660 --> 00:11:07.660]  這樣就產生了問題
[00:11:07.660 --> 00:11:09.660]  為什麼會這麼可怕呢
[00:11:09.660 --> 00:11:11.660]  原來剛剛
[00:11:11.660 --> 00:11:13.660]  在昆明長沙那裏
[00:11:13.660 --> 00:11:15.660]  有一個這樣的案件
[00:11:15.660 --> 00:11:17.660]  人心惶惶 在廣州
[00:11:17.660 --> 00:11:19.660]  突然有一句這樣的說話
[00:11:19.660 --> 00:11:21.660]  令到更多人感到很恐懼
[00:11:21.660 --> 00:11:23.660]  所以你留意到
[00:11:23.660 --> 00:11:25.660]  他們就在做這些事情
[00:11:25.660 --> 00:11:27.660]  李希敏
[00:11:27.660 --> 00:11:29.660]  已經放棄了自己的高薪厚綠
[00:11:29.660 --> 00:11:31.660]  回來 但是面對的
[00:11:31.660 --> 00:11:33.660]  是絕不順利
[00:11:33.660 --> 00:11:35.660]  面對這些攻擊 敵人又是
[00:11:35.660 --> 00:11:37.660]  這麼大的力量的時候
[00:11:37.660 --> 00:11:39.660]  他可以做些什麼呢
[00:11:39.660 --> 00:11:41.660]  你留意到
[00:11:41.660 --> 00:11:43.660]  他沒有跟他們爭辯
[00:11:43.660 --> 00:11:45.660]  他只是向神傾訴
[00:11:45.660 --> 00:11:47.660]  我們看看他那個
[00:11:47.660 --> 00:11:49.660]  禱告的內容是什麼
[00:11:49.660 --> 00:11:51.660]  第四章第四節的上半節
[00:11:51.660 --> 00:11:53.660]  好 請Samuel讀出
[00:11:53.660 --> 00:11:55.660]  我們的神啊
[00:11:55.660 --> 00:11:57.660]  求你垂聽
[00:11:57.660 --> 00:11:59.660]  因為我們被藐視
[00:11:59.660 --> 00:12:01.660]  你留意到李希敏
[00:12:01.660 --> 00:12:03.660]  不是因為自己受了
[00:12:03.660 --> 00:12:05.660]  這個羞辱
[00:12:05.660 --> 00:12:07.660]  而覺得很慘
[00:12:07.660 --> 00:12:09.660]  而是什麼呢
[00:12:09.660 --> 00:12:11.660]  他很清楚
[00:12:11.660 --> 00:12:13.660]  他現在受這個挑戰的時候
[00:12:13.660 --> 00:12:15.660]  就是同樣的挑戰
[00:12:15.660 --> 00:12:17.660]  他所相信的神
[00:12:17.660 --> 00:12:19.660]  你不是很肯定自己
[00:12:19.660 --> 00:12:21.660]  是被神感動 被神猜派
[00:12:21.660 --> 00:12:23.660]  然後回來自己的國家裡面
[00:12:23.660 --> 00:12:25.660]  來帶領子民來大日去重建
[00:12:25.660 --> 00:12:27.660]  現在他為神工作
[00:12:27.660 --> 00:12:29.660]  神的事功被藐視的時候
[00:12:29.660 --> 00:12:31.660]  即是神的名都被藐視
[00:12:31.660 --> 00:12:33.660]  於是
[00:12:33.660 --> 00:12:35.660]  他就向神來大日去呼求
[00:12:35.660 --> 00:12:37.660]  原來一個藐視神的人
[00:12:37.660 --> 00:12:39.660]  他會面對什麼下場呢
[00:12:39.660 --> 00:12:41.660]  我們看看文素記
[00:12:41.660 --> 00:12:43.660]  第十五章的第三十一節
[00:12:43.660 --> 00:12:45.660]  因他藐視耶和華的言語
[00:12:45.660 --> 00:12:47.660]  違背耶和華的命令
[00:12:47.660 --> 00:12:49.660]  那人總要剪除
[00:12:49.660 --> 00:12:51.660]  他的罪孽
[00:12:51.660 --> 00:12:53.660]  要歸到他身上
[00:12:53.660 --> 00:12:55.660]  這句話不單單
[00:12:55.660 --> 00:12:57.660]  是給那些
[00:12:57.660 --> 00:12:59.660]  不信的挑戰我們的外人
[00:12:59.660 --> 00:13:01.660]  很想這句話
[00:13:01.660 --> 00:13:03.660]  也提醒我們弟兄姊妹
[00:13:03.660 --> 00:13:05.660]  有時我們都
[00:13:05.660 --> 00:13:07.660]  輕忽了神的說話
[00:13:07.660 --> 00:13:09.660]  被神要求我們
[00:13:09.660 --> 00:13:11.660]  多親近他
[00:13:11.660 --> 00:13:13.660]  要求我們要好好的
[00:13:13.660 --> 00:13:15.660]  來大日去奉獻
[00:13:15.660 --> 00:13:17.660]  敬拜他 我們有沒有做這件事呢
[00:13:17.660 --> 00:13:19.660]  我們藐視神的言語
[00:13:19.660 --> 00:13:21.660]  如果我們違背了神的命令呢
[00:13:21.660 --> 00:13:23.660]  喂 原來我們是會
[00:13:23.660 --> 00:13:25.660]  給神來大日去懲罰的
[00:13:25.660 --> 00:13:27.660]  所以今天我們的敬拜
[00:13:27.660 --> 00:13:29.660]  我們的傳心 我們的奉獻
[00:13:29.660 --> 00:13:31.660]  有沒有來大日去按照神的心意去做呢
[00:13:31.660 --> 00:13:33.660]  這是很重要的
[00:13:33.660 --> 00:13:35.660]  你起碼很清楚知道
[00:13:35.660 --> 00:13:37.660]  這班人是在藐視神
[00:13:37.660 --> 00:13:39.660]  違反了神的心意
[00:13:39.660 --> 00:13:41.660]  所以他禱告的時候很有把握
[00:13:41.660 --> 00:13:43.660]  神啊 求你來我誰聽
[00:13:43.660 --> 00:13:45.660]  他不只是挑戰我 而是挑戰你
[00:13:45.660 --> 00:13:47.660]  好了 上半節就說
[00:13:47.660 --> 00:13:49.660]  求神來我誰聽
[00:13:49.660 --> 00:13:51.660]  接著看看下面那句的
[00:13:51.660 --> 00:13:53.660]  戲玉
[00:13:53.660 --> 00:13:55.660]  他是怎樣來呼求的
[00:13:55.660 --> 00:13:57.660]  第四節的下半節
[00:13:57.660 --> 00:13:59.660]  求祢使他們
[00:13:59.660 --> 00:14:01.660]  委綁歸於他們的頭上
[00:14:01.660 --> 00:14:03.660]  使他們在
[00:14:03.660 --> 00:14:05.660]  老道之地作為略物
[00:14:05.660 --> 00:14:07.660]  他說到神啊
[00:14:07.660 --> 00:14:09.660]  求祢使他們委綁
[00:14:09.660 --> 00:14:11.660]  我們的說話呢
[00:14:11.660 --> 00:14:13.660]  去侮辱我們那些的事 想我們壞的那些東西呢
[00:14:13.660 --> 00:14:15.660]  回到他們那裡
[00:14:15.660 --> 00:14:17.660]  更加求祢
[00:14:17.660 --> 00:14:19.660]  使他們成為老道之地
[00:14:19.660 --> 00:14:21.660]  作為略物 意思是怎樣呢
[00:14:21.660 --> 00:14:23.660]  期望這些國家一樣的被滅亡
[00:14:23.660 --> 00:14:25.660]  被別人來摧毀
[00:14:25.660 --> 00:14:27.660]  他們的國家亡了的時候
[00:14:27.660 --> 00:14:29.660]  他們的子民就要成為
[00:14:29.660 --> 00:14:31.660]  俘虜了
[00:14:31.660 --> 00:14:33.660]  去來咒詛他們
[00:14:33.660 --> 00:14:35.660]  你留意到的時候
[00:14:35.660 --> 00:14:37.660]  這句其實是好像我們上一代
[00:14:37.660 --> 00:14:39.660]  或者上兩代
[00:14:39.660 --> 00:14:41.660]  那些人吵架是這樣的
[00:14:41.660 --> 00:14:43.660]  我不知道現在新一代的那些吵架
[00:14:43.660 --> 00:14:45.660]  沒有什麼藝術性
[00:14:45.660 --> 00:14:47.660]  有一次我回國內去旅行
[00:14:47.660 --> 00:14:49.660]  哇 很好笑的
[00:14:49.660 --> 00:14:51.660]  好像是福建還是哪裡呢
[00:14:51.660 --> 00:14:53.660]  我和我太太出去走走
[00:14:53.660 --> 00:14:55.660]  在河邊 我們聽到
[00:14:55.660 --> 00:14:57.660]  雖然我們不懂得聽福建話
[00:14:57.660 --> 00:14:59.660]  但我們聽到 知道是吵架的
[00:14:59.660 --> 00:15:01.660]  我們在河邊洗東西 坐在椅子上
[00:15:01.660 --> 00:15:03.660]  有兩個女人在那裡叫
[00:15:03.660 --> 00:15:05.660]  有手勢的
[00:15:05.660 --> 00:15:07.660]  看到那個女人
[00:15:07.660 --> 00:15:09.660]  對方就養你
[00:15:09.660 --> 00:15:11.660]  養回頭
[00:15:11.660 --> 00:15:13.660]  原來他們不只是找口角
[00:15:13.660 --> 00:15:15.660]  有動作 有神情背後
[00:15:15.660 --> 00:15:17.660]  很好看的 我們很壞的 吃花生
[00:15:17.660 --> 00:15:19.660]  看他們怎樣叫 雖然我們不知道他們叫什麼內容
[00:15:19.660 --> 00:15:21.660]  因為我小時候那些人罵我們
[00:15:21.660 --> 00:15:23.660]  死的樣子
[00:15:23.660 --> 00:15:25.660]  我給回你
[00:15:25.660 --> 00:15:27.660]  明不明白這個道理
[00:15:27.660 --> 00:15:29.660]  但回頭就是這一句
[00:15:29.660 --> 00:15:31.660]  求祢使他們的偉旁
[00:15:31.660 --> 00:15:33.660]  貴於他們的頭上
[00:15:33.660 --> 00:15:35.660]  即是說
[00:15:35.660 --> 00:15:37.660]  祂怎樣咒罵我們
[00:15:37.660 --> 00:15:39.660]  而那些很毒的東西
[00:15:39.660 --> 00:15:41.660]  全部應驗了
[00:15:41.660 --> 00:15:43.660]  在他們的身上
[00:15:43.660 --> 00:15:45.660]  一樣就是這樣說
[00:15:45.660 --> 00:15:47.660]  然後求神來懲罰他們
[00:15:47.660 --> 00:15:49.660]  如果我們相信
[00:15:49.660 --> 00:15:51.660]  我們的神是一位至高者
[00:15:51.660 --> 00:15:53.660]  去賜福的時候
[00:15:53.660 --> 00:15:55.660]  我們要去感謝 讚美我們的神
[00:15:55.660 --> 00:15:57.660]  但是
[00:15:57.660 --> 00:15:59.660]  我們要知道神是
[00:15:59.660 --> 00:16:01.660]  賞善罰惡的
[00:16:01.660 --> 00:16:03.660]  所以有這個把握
[00:16:03.660 --> 00:16:05.660]  我們就向神來呼求
[00:16:05.660 --> 00:16:07.660]  好 我們一起來看
[00:16:07.660 --> 00:16:09.660]  詩篇第七篇
[00:16:09.660 --> 00:16:11.660]  十六、十七兩節好不好
[00:16:11.660 --> 00:16:13.660]  他的毒害
[00:16:13.660 --> 00:16:15.660]  必臨到他自己的頭上
[00:16:15.660 --> 00:16:17.660]  他的強暴
[00:16:17.660 --> 00:16:19.660]  必落到他自己的腦袋上
[00:16:19.660 --> 00:16:21.660]  可以照著耶和華的公義
[00:16:21.660 --> 00:16:23.660]  稱謝他
[00:16:23.660 --> 00:16:25.660]  歌頌耶和華至高者的名
[00:16:25.660 --> 00:16:27.660]  歌頌耶和華至高者的名
[00:16:27.660 --> 00:16:29.660]  原來斯人在面對
[00:16:29.660 --> 00:16:31.660]  敵人對他無理的摧殘
[00:16:31.660 --> 00:16:33.660]  迫害
