
[00:00:00.000 --> 00:00:02.520]  剛才讀的兩段經文
[00:04:35.200 --> 00:04:38.840]  甚至乎他能感覺到溫度的變化
[00:04:38.840 --> 00:04:40.920]  在黑漆漆甚麼都看不到的地方
[00:04:40.920 --> 00:04:47.120]  蛇仍然能夠將獵物暴殺
[00:04:47.120 --> 00:04:49.400]  今天我們從獵王記十四章
[00:04:49.400 --> 00:04:51.960]  或者說十二章至十五章
[00:04:51.960 --> 00:04:53.000]  跟大家分享一下
[00:04:53.000 --> 00:04:55.800]  以色列王耶羅邦安
[00:04:55.800 --> 00:05:00.240]  他因為輕忽了耶和華給他的訓誨
[00:05:00.240 --> 00:05:02.240]  沒有謹記耶和華
[00:05:02.240 --> 00:05:06.520]  叮囑他謹守遵行
[00:05:06.520 --> 00:05:10.640]  耶和華的律法、律例典章
[00:05:10.640 --> 00:05:12.240]  沒有敬虔的生活
[00:05:12.240 --> 00:05:13.960]  不但令他個人
[00:05:13.960 --> 00:05:17.560]  甚至乎是令到十個支派
[00:05:17.560 --> 00:05:24.680]  同樣陷入道德以及屬靈的敗壞
[00:05:24.680 --> 00:05:28.120]  耶羅邦安只是起了牆
[00:05:28.120 --> 00:05:31.200]  無端端撿了個熱煎堆
[00:05:31.200 --> 00:05:32.600]  領受神那麼大的恩賜
[00:05:32.600 --> 00:05:34.320]  成為一國之君
[00:05:34.320 --> 00:05:36.720]  十個支派的王
[00:05:36.720 --> 00:05:38.080]  但是結果呢
[00:05:38.080 --> 00:05:40.280]  剛才主席跟我們讀出的經文
[00:05:40.280 --> 00:05:43.440]  他是走上滅亡之路
[00:05:43.440 --> 00:05:44.800]  不是個人
[00:05:44.800 --> 00:05:48.080]  是滅門之路
[00:05:48.080 --> 00:05:50.280]  盼望這段聖經能夠幫助我們
[00:05:50.280 --> 00:05:52.920]  是警醒敬虔的道人
[00:05:52.920 --> 00:05:55.800]  不至於陷入各人的纏繞
[00:05:55.800 --> 00:05:57.480]  令我們錯失了
[00:05:57.480 --> 00:06:03.200]  神為我們預備的各樣道路和福氣
[00:06:03.200 --> 00:06:06.640]  耶羅邦安如何盲法?
[00:06:06.640 --> 00:06:08.160]  第一,我們看看他
[00:06:08.160 --> 00:06:12.200]  盲得從道復設敗偶像
[00:06:12.200 --> 00:06:16.080]  他是如何得到國度和軍位的?
[00:06:16.080 --> 00:06:19.040]  就是因為所羅門拜偶像
[00:06:19.040 --> 00:06:21.200]  所羅門為了政治的理由
[00:06:21.200 --> 00:06:24.480]  與很多不同國家、不同地方
[00:06:24.480 --> 00:06:30.560]  不同宗教背景的公主結婚
[00:06:30.560 --> 00:06:32.680]  一千個妃嬪
[00:06:32.680 --> 00:06:36.800]  他跟從他們去拜各種偶像邪神
[00:06:36.800 --> 00:06:42.120]  耶和華興起耶羅邦安
[00:06:42.120 --> 00:06:45.160]  去管教所羅門
[00:06:45.160 --> 00:06:50.400]  讓他知道不聽從耶和華的話
[00:06:50.400 --> 00:06:52.760]  讓他知所悔改
[00:06:52.760 --> 00:06:55.600]  我們放開所羅門不提
[00:06:55.600 --> 00:06:57.120]  那麼清楚
[00:06:57.120 --> 00:06:58.640]  你如何得到國度的?
[00:06:58.640 --> 00:07:02.120]  就是因為他拜偶像
[00:07:02.120 --> 00:07:03.760]  盲的都知道
[00:07:03.760 --> 00:07:05.720]  那你還來?
[00:07:05.720 --> 00:07:09.680]  我們看看他盲成怎樣
[00:07:09.680 --> 00:07:12.000]  聶皇記十二章二十六節三十三節
[00:07:12.000 --> 00:07:13.720]  「耶羅邦安心裡說
[00:07:13.720 --> 00:07:16.760]  恐怕這國迎歸大衛家
[00:07:16.760 --> 00:07:18.760]  這民若想耶路撒冷去
[00:07:18.760 --> 00:07:21.000]  在耶和華的殿裡獻祭
[00:07:21.000 --> 00:07:23.960]  他們的心必歸向他們的主
[00:07:23.960 --> 00:07:26.000]  猶大王羅邦安
[00:07:26.000 --> 00:07:30.360]  就把我殺了迎歸猶大王羅邦安
[00:07:30.360 --> 00:07:33.080]  耶羅邦安王就籌劃定妥
[00:07:33.080 --> 00:07:35.200]  鑄造了兩個金牛族
[00:07:35.200 --> 00:07:36.520]  對眾民說
[00:07:36.520 --> 00:07:37.760]  以色列人啊
[00:07:37.760 --> 00:07:41.120]  你們想耶路撒冷去實在是難
[00:07:41.120 --> 00:07:46.480]  這就是領你們出埃及地的神
[00:07:46.480 --> 00:07:49.920]  他就把牛族一隻安在伯特利
[00:07:49.920 --> 00:07:51.880]  一隻安在丹
[00:07:51.880 --> 00:07:55.120]  這事叫百姓陷在罪裡
[00:07:55.120 --> 00:07:58.480]  因為他們枉丹去拜那牛族
[00:07:58.480 --> 00:08:00.960]  耶羅邦安就休談立了堅定
[00:08:00.960 --> 00:08:05.200]  將那不屬利美人的泛民立為祭司
[00:08:05.200 --> 00:08:08.600]  耶羅邦安定八月十五日為節期
[00:08:08.600 --> 00:08:11.120]  仗在猶大的節期一樣
[00:08:11.120 --> 00:08:14.720]  自己上壇獻祭
[00:08:14.720 --> 00:08:18.840]  他在伯特利也這樣向他所鑄的牛族獻祭
[00:08:18.840 --> 00:08:23.000]  又將立為休談的祭司安置在伯特利
[00:08:23.000 --> 00:08:26.400]  他在八月十五日就是他私自所定的元日
[00:08:26.400 --> 00:08:29.480]  為以色列人立作節期的日子
[00:08:29.480 --> 00:08:33.120]  在伯特利上壇燒香
[00:08:33.120 --> 00:08:34.480]  交代一下
[00:08:34.480 --> 00:08:36.680]  這就是以色列的全景地圖
[00:08:36.680 --> 00:08:40.320]  地圖的頂部 黑門山下面就是丹
[00:08:40.320 --> 00:08:42.960]  就是一局祭壇
[00:08:42.960 --> 00:08:45.440]  中間 右手邊 伯特利
[00:08:45.440 --> 00:08:47.840]  就是南面第二個壇
[00:08:47.840 --> 00:08:50.160]  伯特利的所在就是鄰近
[00:08:50.160 --> 00:08:53.400]  北角以色列和猶大的邊境
[00:08:53.400 --> 00:09:00.600]  是在耶路撒冷以北大概是六十里的地方
[00:09:00.600 --> 00:09:06.760]  剛才的經文提到耶羅幫為何要建兩個殿
[00:09:06.760 --> 00:09:09.280]  他的理由很簡單
[00:09:09.280 --> 00:09:12.720]  方便嘛 傻的 走去耶路撒冷那麼遠幹什麼
[00:09:12.720 --> 00:09:14.520]  留在這裡就行了
[00:09:14.520 --> 00:09:18.920]  你在北邊的 固然不要走一百幾十里路
[00:09:18.920 --> 00:09:21.280]  上北邊去丹
[00:09:21.280 --> 00:09:26.120]  南邊七十一總有一間在你附近 方便嘛
[00:09:26.120 --> 00:09:29.680]  用不著去耶路撒冷拜 這裡一樣有神給你拜
[00:09:29.680 --> 00:09:32.520]  我鑄兩個金牛族給你拜到夠
[00:09:32.520 --> 00:09:34.680]  有沒有問題?
[00:09:34.680 --> 00:09:36.920]  大家心中有數了
[00:09:36.920 --> 00:09:41.280]  春埃及記 西乃山下
[00:09:41.280 --> 00:09:44.840]  摩西在上面和神領受十戒
[00:09:44.840 --> 00:09:47.440]  山下阿倫鑄造兩隻金牛族
[00:09:47.440 --> 00:09:49.520]  指著金牛族告訴以色列民
[00:09:49.520 --> 00:09:55.040]  這隻就是帶你們出埃及的神
[00:09:55.040 --> 00:09:56.560]  神喜不喜歡?
[00:09:56.560 --> 00:10:01.200]  神幾乎因為這件事將所有出埃及的人殺盡
[00:10:01.200 --> 00:10:03.960]  如果不是摩西求神祈禱的話
[00:10:03.960 --> 00:10:08.520]  以色列人怎麼止死三千人那麼簡單
[00:10:08.520 --> 00:10:10.200]  文宿記三十三章
[00:10:10.200 --> 00:10:12.840]  耶和華很清楚講過
[00:10:12.840 --> 00:10:16.040]  祭壇偶像不單止不喜歡
[00:10:16.040 --> 00:10:18.320]  是說明要拆的
[00:10:18.320 --> 00:10:20.760]  祭壇拆偶像
[00:10:20.760 --> 00:10:25.920]  去鑄偶像 建祭壇
[00:10:25.920 --> 00:10:27.920]  春埃及記二十九章
[00:10:27.920 --> 00:10:31.200]  講得很清楚 神劃定了
[00:10:31.200 --> 00:10:34.640]  阿倫和他的兒子成為祭司
[00:10:34.640 --> 00:10:37.760]  利未之派成為祭司
[00:10:37.760 --> 00:10:39.200]  春埃及記二十三章
[00:10:39.200 --> 00:10:44.480]  耶和華清楚命定節期
[00:10:44.480 --> 00:10:46.320]  耶律幫傻不傻?
[00:10:46.320 --> 00:10:48.840]  又盲又懵又傻
[00:10:48.840 --> 00:10:52.080]  全部是違反耶和華的定規
[00:10:52.080 --> 00:10:55.160]  自己假裝做神 自己定節期
[00:10:55.160 --> 00:10:58.760]  自己去拆立不是利未人的祭司
[00:10:58.760 --> 00:11:02.960]  自己去建立兩個私人的壇
[00:11:02.960 --> 00:11:04.320]  自己去建的
[00:11:04.320 --> 00:11:08.960]  還要拜的不是耶和華
[00:11:08.960 --> 00:11:12.000]  是完全領十個之派的人
[00:11:12.000 --> 00:11:14.720]  是拜別神 拜偶像
[00:11:14.720 --> 00:11:19.000]  嚴重違反律法
[00:11:19.000 --> 00:11:21.880]  不單止是重蹈所羅門的覆轍
[00:11:21.880 --> 00:11:29.040]  簡直是有過之而無不及
[00:11:29.040 --> 00:11:32.960]  今天 你和我看拍金價也不便宜
[00:11:32.960 --> 00:11:35.320]  更加不會打到兩隻金牛毒
[00:11:35.320 --> 00:11:39.600]  我們也不會無端端去建祭壇
[00:11:39.600 --> 00:11:46.400]  不過 我們會不會不知不覺
[00:11:46.400 --> 00:11:51.320]  無意之間 自己也像耶羅幫安那樣
[00:11:51.320 --> 00:11:56.080]  建立了另外一個宗教
[00:11:56.080 --> 00:12:03.240]  設置休壇去拜祭另外一個王
[00:12:03.240 --> 00:12:07.480]  我在商業社會工作也做了接近四十年
[00:12:07.480 --> 00:12:10.720]  我也經歷過很多知道幾點準時上班
[00:12:10.720 --> 00:12:13.840]  但從來不知道何時下班的日子
[00:12:13.840 --> 00:12:15.080]  今天的上班一做
[00:12:15.080 --> 00:12:16.800]  我想冠群就很清楚了
[00:12:16.800 --> 00:12:19.200]  哪有下班的
[00:12:19.200 --> 00:12:22.320]  只是在不同的地方工作而已
[00:12:22.320 --> 00:12:24.800]  我們也知道
[00:12:24.800 --> 00:12:28.320]  事實上 工作的忙碌 繁忙
[00:12:28.320 --> 00:12:36.960]  令我們衣食住行 消費 旅遊 休閒活動
[00:12:36.960 --> 00:12:40.520]  竟然成為了我們身份地位的象徵
[00:12:40.520 --> 00:12:45.440]  這很簡單 也不用數學家也明白
[00:12:45.440 --> 00:12:47.920]  三十元一餐飯 任何人都負擔得起
[00:12:47.920 --> 00:12:52.640]  二百元一餐飯 下午而已 每天吃
[00:12:52.640 --> 00:12:56.840]  我最低收入 怎會負擔得起
[00:12:56.840 --> 00:12:59.360]  去旅遊 我去澳門而已
[00:12:59.360 --> 00:13:01.640]  人家去澳洲 接著還去紐西蘭
[00:13:01.640 --> 00:13:04.600]  接著還去北半球
[00:13:04.600 --> 00:13:10.680]  身份地位的象徵
[00:13:10.680 --> 00:13:16.000]  這些事 成為我們合理化拼命賺錢
[00:13:16.000 --> 00:13:19.400]  然後又很合理化 這麼辛苦也是餵食而已
[00:13:19.400 --> 00:13:22.160]  又拼命的享樂
[00:13:22.160 --> 00:13:24.040]  不斷重複的現實
[00:13:24.040 --> 00:13:25.880]  不是現在的事了
[00:13:25.880 --> 00:13:29.680]  很久了 是歷史都告訴我們了
[00:13:29.680 --> 00:13:33.400]  科技的確是不斷的發達
[00:13:33.400 --> 00:13:38.840]  以前煮飯 透過炭爐也要半個小時
[00:13:38.840 --> 00:13:41.880]  煙瀰瀰 黑漆漆的才煮完飯
[00:13:41.880 --> 00:13:46.280]  現在按個按鈕 煮完飯已經有很多時間
[00:13:46.280 --> 00:13:48.800]  電腦幫你處理了很多事
[00:13:48.800 --> 00:13:51.200]  不用在家裡像圖書館那樣
[00:13:51.200 --> 00:13:53.840]  慢慢找哪本書 找到哪本書
[00:13:53.840 --> 00:13:56.960]  還要抹一下塵才開始看
[00:13:56.960 --> 00:13:59.160]  應該是省了很多時間
[00:13:59.160 --> 00:14:02.320]  但是我們卻是越來越繁忙
[00:14:02.320 --> 00:14:04.440]  繁忙到一個程度
[00:14:04.440 --> 00:14:08.720]  我們已經不知道哪一樣才是重要
[00:14:08.720 --> 00:14:12.360]  我們合理化拼命的賺錢
[00:14:12.360 --> 00:14:15.920]  工作的繁忙 休閒的繁忙
[00:14:15.920 --> 00:14:21.040]  將我們和身邊重要的人的關係越拉越薄
[00:14:21.040 --> 00:14:29.760]  將我們放在神身上的注目越來越放輕
[00:14:29.760 --> 00:14:31.400]  我們不知道嗎?
[00:14:31.400 --> 00:14:36.760]  我們知道 大道理個個都知道
[00:14:36.760 --> 00:14:43.800]  事實上
[00:14:43.800 --> 00:14:47.840]  主耶穌也提醒過我們
[00:14:47.840 --> 00:14:50.640]  在《馬太福音》六章登山補訓
[00:14:50.640 --> 00:14:53.960]  主耶穌教導天國門徒應有的品格
[00:14:53.960 --> 00:14:56.880]  主耶穌說:一個人不能侍奉兩個主
[00:14:56.880 --> 00:14:59.200]  不是惡者過 愛那個
[00:14:59.200 --> 00:15:01.840]  就是重者過 輕那個
[00:15:01.840 --> 00:15:05.200]  你們不能侍奉主 又侍奉馬門
[00:15:05.200 --> 00:15:07.760]  我們大部份人都很熟悉這段經文
[00:15:07.760 --> 00:15:10.440]  我們大部份人都明白這個意思
[00:15:10.440 --> 00:15:12.040]  不過身不由己
[00:15:12.040 --> 00:15:14.760]  人在江湖 我都不想的
[00:15:14.760 --> 00:15:16.800]  我還有很多責任未完
[00:15:16.800 --> 00:15:20.880]  家爺子那一擔很重的擔子
[00:15:20.880 --> 00:15:24.120]  明白的 我都經歷過
[00:15:24.120 --> 00:15:27.240]  不過我們要留意的
[00:15:27.240 --> 00:15:29.520]  就是所羅門當日
[00:15:29.520 --> 00:15:32.800]  他都說身不由己
[00:15:32.800 --> 00:15:36.880]  我年輕嘛 周圍這麼多強國
[00:15:36.880 --> 00:15:41.360]  我就要用婚姻搞定這些關係
[00:15:41.360 --> 00:15:44.800]  耶羅邦安又說我身不由己
[00:15:44.800 --> 00:15:48.840]  我十個支派 我沒有治國經驗
[00:15:48.840 --> 00:15:51.520]  我不找些東西去罵這班以色列人
[00:15:51.520 --> 00:15:54.760]  他們用一個屈臂十走去耶路撒冷
[00:15:54.760 --> 00:15:57.360]  那我就變成空城計
[00:15:57.360 --> 00:15:59.120]  治什麼國都沒有人在
[00:15:59.120 --> 00:16:02.880]  不行 這樣不行
[00:16:02.880 --> 00:16:05.520]  當我們合理化很多原因的時候
[00:16:05.520 --> 00:16:07.880]  我們開始忘記了
[00:16:07.880 --> 00:16:12.200]  謹守耶和華的訓示律例典章
[00:16:12.200 --> 00:16:15.520]  我們開始失去了敬虔的生活
[00:16:15.520 --> 00:16:18.960]  踏入了敬拜偶像
[00:16:18.960 --> 00:16:21.040]  我們都不自知
[00:16:21.040 --> 00:16:25.600]  耶羅邦安不單止重蹈覆轍去敬拜偶像
[00:16:25.600 --> 00:16:31.920]  他更加漠視耶和華三番四次的警告
[00:16:31.920 --> 00:16:33.240]  第二個要分享的
[00:16:33.240 --> 00:16:39.120]  就是耶羅邦安對神的警告視若無睹
[00:16:39.120 --> 00:16:41.400]  我們打開聶王記十三章
[00:16:41.400 --> 00:16:46.000]  舊約聖經436頁 聶王記十三章
[00:16:46.000 --> 00:16:48.640]  我不會逐節去講 因為沒有時間
[00:16:48.640 --> 00:16:56.800]  我一路講的時候 大家可以一路跟著我經文
[00:16:56.800 --> 00:17:02.040]  有個神人奉耶和華的命來到伯特利的壇
[00:17:02.040 --> 00:17:08.960]  伯特利就是南邊 近邊界的一個祭壇
[00:17:08.960 --> 00:17:14.440]  就是耶羅邦安燒香敬拜金牛毒的這個休壇
[00:17:14.440 --> 00:17:20.160]  神人預言說 耶羅邦安所設立的這個假宗教
[00:17:20.160 --> 00:17:22.720]  你所設立的這些偶像 這些祭壇
[00:17:22.720 --> 00:17:26.600]  和你所策立的非法的祭司
[00:17:26.600 --> 00:17:28.120]  將會有一天
[00:17:28.120 --> 00:17:31.880]  大衛家 猶大的大衛家將會復興
[00:17:31.880 --> 00:17:38.840]  他的子孫約西亞將會剷除你今天所立的宗教
[00:17:38.840 --> 00:17:42.600]  神完全不閱立
[00:17:42.600 --> 00:17:45.120]  這個預言要等四百多年
[00:17:45.120 --> 00:17:48.000]  直到聶王記下二十三章才實現
[00:17:48.000 --> 00:17:50.320]  這麼遙遠的事
[00:17:50.320 --> 00:17:55.120]  耶羅邦安可能根本就不理會
[00:17:55.120 --> 00:17:59.760]  所以神人就馬上繼續作第二個預言
[00:17:59.760 --> 00:18:02.920]  而這個預言是馬上實現的
[00:18:02.920 --> 00:18:05.040]  作用很明顯
[00:18:05.040 --> 00:18:07.520]  這個預言能夠馬上實現
[00:18:07.520 --> 00:18:14.640]  剛才我說的那個預言 你有信心是一定會實現的
[00:18:14.640 --> 00:18:20.120]  說回你作為耶羅邦安十個支派的王
[00:18:20.120 --> 00:18:22.200]  竟然有個人踩上門
[00:18:22.200 --> 00:18:24.720]  說你的祭壇不行 會倒塌
[00:18:24.720 --> 00:18:27.720]  你的祭司又不行 要殺光他
[00:18:27.720 --> 00:18:30.560]  大吵大鬧 人來 抓住他
[00:18:30.560 --> 00:18:33.080]  耶羅邦安的手伸了出去
[00:18:33.080 --> 00:18:35.120]  就定鏡 不能動
[00:18:35.120 --> 00:18:38.920]  經文說他敷乾了 不能動
[00:18:38.920 --> 00:18:41.560]  總之就是收不回手
[00:18:41.560 --> 00:18:43.280]  那我繼續走下去吧
[00:18:43.280 --> 00:18:45.520]  很辛苦而已
[00:18:45.520 --> 00:18:46.760]  沒辦法了
[00:18:46.760 --> 00:18:50.760]  直到神人為他向耶和華臣祈求
[00:18:50.760 --> 00:18:53.760]  他的手馬上復原了
[00:18:53.760 --> 00:18:57.040]  哇 這麼大的神蹟 這麼靈驗的神蹟
[00:18:57.040 --> 00:18:58.720]  盲的也知道
[00:18:58.720 --> 00:19:00.400]  耶羅邦安也盲不了
[00:19:00.400 --> 00:19:05.400]  神人趕快回家吃飯喝茶 聊聊天
[00:19:05.400 --> 00:19:09.080]  嗨一下神氣
[00:19:09.080 --> 00:19:13.040]  這個神人就說 不行
[00:19:13.040 --> 00:19:14.760]  神很清楚跟我說過
[00:19:14.760 --> 00:19:19.520]  神完全不閱立你和你自己所立的宗教
[00:19:19.520 --> 00:19:22.120]  更加不閱立你的地方
[00:19:22.120 --> 00:19:24.160]  我不會停留在這裡
[00:19:24.160 --> 00:19:27.480]  我只要經過宣講訊息我就走了
[00:19:27.480 --> 00:19:28.800]  我不會喝一口水
[00:19:28.800 --> 00:19:31.000]  我不會吃一丁點的東西
[00:19:31.000 --> 00:19:32.720]  我也不會走回頭
[00:19:32.720 --> 00:19:35.680]  別以為我留戀你任何的東西
[00:19:35.680 --> 00:19:37.880]  講完就走
[00:19:37.880 --> 00:19:39.280]  不過
[00:19:39.280 --> 00:19:42.840]  另外一個人就追著他追回頭
[00:19:42.840 --> 00:19:45.240]  自稱是一個老先知
[00:19:45.240 --> 00:19:49.160]  聽到耶和華差派人跟他說的訊息
[00:19:49.160 --> 00:19:57.240]  就叫這個神人回頭去他家吃飯喝茶聊天
[00:19:57.240 --> 00:19:59.000]  神人也再說一遍
[00:19:59.000 --> 00:20:00.000]  不行
[00:20:00.000 --> 00:20:02.000]  耶和華跟我說了不行
[00:20:02.000 --> 00:20:04.280]  他完全不喜歡這個地方
[00:20:04.280 --> 00:20:05.720]  不聽話會死的
[00:20:05.720 --> 00:20:06.920]  不 不 不
[00:20:06.920 --> 00:20:10.000]  他剛才跟我這樣說
[00:20:10.000 --> 00:20:14.240]  這個神人竟然相信了這麼大的謊言
[00:20:14.240 --> 00:20:17.360]  回去坐定定喝杯茶吃個飽
[00:20:17.360 --> 00:20:18.800]  這趟耶和華的話
[00:20:18.800 --> 00:20:24.760]  就真的臨到這個老先知
