
[00:00:00.000 --> 00:00:05.600]  各位我們今天繼續思想基督教豐盛生命堂的使命
[00:02:24.400 --> 00:02:29.000]  是一件非常卓絕的文學作品
[00:02:29.000 --> 00:02:34.600]  它是由二十二個希伯來文字母
[00:02:34.600 --> 00:02:37.200]  來分段的
[00:02:37.200 --> 00:02:42.000]  而每一段裏面頭一個字
[00:02:42.000 --> 00:02:47.200]  都是照這個字母來排列的
[00:02:47.200 --> 00:02:50.000]  二十二乘八
[00:02:50.000 --> 00:02:53.200]  每一段都有八節的經文
[00:02:53.200 --> 00:02:55.400]  這八節的經文
[00:02:55.400 --> 00:03:00.400]  總共加起來是一百七十六節的經文
[00:03:00.400 --> 00:03:04.200]  為什麼詩人會這麼用心
[00:03:04.200 --> 00:03:05.600]  這麼工整
[00:03:05.600 --> 00:03:10.800]  去砌出一件這樣美麗的作品呢
[00:03:10.800 --> 00:03:13.600]  我相信其中的原因
[00:03:13.600 --> 00:03:18.200]  就是因為他是極之愛慕神話語的人
[00:03:18.200 --> 00:03:22.000]  而之所以他極之愛慕神的話語
[00:03:22.000 --> 00:03:26.600]  又因為他是一個極之愛慕主的人
[00:03:26.600 --> 00:03:28.800]  其實詩篇一百一十九篇
[00:03:28.800 --> 00:03:33.000]  基本上不是論述聖經的說話
[00:03:33.000 --> 00:03:34.400]  詩篇一百一十九篇
[00:03:34.400 --> 00:03:36.400]  如果你今天回去看的話
[00:03:36.400 --> 00:03:38.400]  請你數出裏面
[00:03:38.400 --> 00:03:41.800]  直接跟神說話的經節有多少
[00:03:41.800 --> 00:03:44.800]  請你數一數有多少句話
[00:03:44.800 --> 00:03:48.200]  求你願你幫助我
[00:03:48.200 --> 00:03:50.600]  是進行你的律例計明
[00:03:50.600 --> 00:03:52.200]  只是那個「你」字
[00:03:52.200 --> 00:03:55.000]  在這一個一百一十九篇出現的次數
[00:03:55.000 --> 00:03:58.200]  是一定超過一百七十六次
[00:03:58.200 --> 00:04:01.000]  甚至我想是有三四百次這麼多
[00:04:01.000 --> 00:04:04.800]  因為這個人是一個時時刻刻
[00:04:04.800 --> 00:04:07.400]  與神溝通的人
[00:04:07.400 --> 00:04:09.000]  是一個時時刻刻
[00:04:09.000 --> 00:04:11.400]  在心裏面向神發出呼喊
[00:04:11.400 --> 00:04:12.800]  發出禱告的
[00:04:12.800 --> 00:04:14.000]  所以親愛的兄姊妹
[00:04:14.000 --> 00:04:15.800]  當我們說我們蒙召
[00:04:15.800 --> 00:04:17.600]  是要喜愛遵從聖經
[00:04:17.600 --> 00:04:20.000]  我們真的不要忘記
[00:04:20.000 --> 00:04:22.600]  是從禱告裏面開始
[00:04:22.600 --> 00:04:24.400]  你和我都是軟弱的人
[00:04:24.400 --> 00:04:26.000]  我們都是飄忽不定的人
[00:04:26.000 --> 00:04:27.800]  我們都是很多的東西
[00:04:27.800 --> 00:04:29.200]  是會迷惑我們的人
[00:04:29.200 --> 00:04:31.200]  但是直接禱告
[00:04:31.200 --> 00:04:33.400]  我們靠著神的恩典
[00:04:33.400 --> 00:04:35.200]  是甦醒過來
[00:04:35.200 --> 00:04:36.800]  所以親愛的
[00:04:36.800 --> 00:04:39.400]  讓我們在接下來這一年
[00:04:39.400 --> 00:04:41.800]  當我們再施使命的時候
[00:04:41.800 --> 00:04:44.400]  我們都一起發出這個禱告
[00:04:44.400 --> 00:04:45.800]  就是主呀
[00:04:45.800 --> 00:04:47.200]  幫助我
[00:04:47.200 --> 00:04:48.600]  愛慕你
[00:04:48.600 --> 00:04:50.600]  和愛慕你的華語
[00:04:50.600 --> 00:04:52.200]  行不行?
[00:04:52.200 --> 00:04:53.600]  主呀幫助我
[00:04:53.600 --> 00:04:54.800]  愛慕你
[00:04:54.800 --> 00:04:55.800]  幫助我
[00:04:55.800 --> 00:04:57.400]  愛慕你的華語
[00:04:57.400 --> 00:04:58.800]  再來一次
[00:04:58.800 --> 00:05:00.200]  愛慕你
[00:05:00.200 --> 00:05:02.000]  愛慕你的華語
[00:05:02.000 --> 00:05:03.400]  愛慕你
[00:05:03.400 --> 00:05:05.000]  愛慕你的華語
[00:05:05.000 --> 00:05:06.600]  原來愛
[00:05:06.600 --> 00:05:09.200]  在人神之間的愛
[00:05:09.200 --> 00:05:10.600]  原來愛
[00:05:10.600 --> 00:05:12.600]  是有內涵的
[00:05:12.600 --> 00:05:14.800]  今天這個世界在騙我們
[00:05:14.800 --> 00:05:16.200]  說愛只不過是一種
[00:05:16.200 --> 00:05:18.200]  pleasant的情緒
[00:05:18.200 --> 00:05:19.800]  說愛只不過是一種
[00:05:19.800 --> 00:05:22.200]  是甚麼都包容的精神
[00:05:22.200 --> 00:05:23.600]  我告訴你
[00:05:23.600 --> 00:05:25.000]  真正的愛
[00:05:25.000 --> 00:05:27.400]  是一定有取捨的
[00:05:27.400 --> 00:05:28.600]  真正的愛
[00:05:28.600 --> 00:05:31.000]  是一定有是非道德的分別的
[00:05:31.000 --> 00:05:33.200]  真正愛神的人
[00:05:33.200 --> 00:05:36.400]  是一定不容許人對神不忠
[00:05:36.400 --> 00:05:39.000]  一定不容許自己對神不忠
[00:05:39.000 --> 00:05:41.400]  真正愛妻子的丈夫
[00:05:41.400 --> 00:05:43.800]  一定不容許自己
[00:05:43.800 --> 00:05:46.000]  是同時愛其他的女人
[00:05:46.000 --> 00:05:47.800]  好像愛自己的妻子一樣
[00:05:47.800 --> 00:05:49.800]  今天有人在騙我們
[00:05:49.800 --> 00:05:50.800]  告訴你
[00:05:50.800 --> 00:05:52.200]  神就是愛
[00:05:52.200 --> 00:05:54.600]  這個愛就是甚麼都包容的
[00:05:54.600 --> 00:05:56.000]  不需要你悔改
[00:05:56.000 --> 00:05:58.000]  不需要你分辨是非的
[00:05:58.000 --> 00:05:59.200]  這種說話
[00:05:59.200 --> 00:06:03.000]  是魔鬼的說話
[00:06:03.000 --> 00:06:05.400]  神告訴我們
[00:06:05.400 --> 00:06:07.000]  愛我的人
[00:06:07.000 --> 00:06:09.200]  就聽我的話
[00:06:09.200 --> 00:06:10.600]  愛我的人
[00:06:10.600 --> 00:06:15.200]  就遵行我的律例誡命
[00:06:15.200 --> 00:06:18.400]  所以當我們說我們要愛神的時候
[00:06:18.400 --> 00:06:22.800]  我們是否願意付上代價
[00:06:22.800 --> 00:06:26.600]  愛神的人永遠都有代價要付
[00:06:26.600 --> 00:06:29.000]  從來不是輕鬆
[00:06:29.000 --> 00:06:32.200]  不過我又報告你一個好的消息
[00:06:32.200 --> 00:06:33.600]  這位愛我們的神
[00:06:33.600 --> 00:06:35.200]  賜我們律例誡命
[00:06:35.200 --> 00:06:39.400]  祂的誡命不是難守的
[00:06:39.400 --> 00:06:42.200]  不是沉重難當的
[00:06:42.200 --> 00:06:44.400]  原來神的誡命
[00:06:44.400 --> 00:06:46.600]  當我們去遵行的時候
[00:06:46.600 --> 00:06:51.800]  永遠都是帶著真正的釋放的能力
[00:06:51.800 --> 00:06:53.600]  我經歷了
[00:06:53.600 --> 00:06:56.600]  我希望我一生一世都繼續經歷
[00:06:56.600 --> 00:07:00.000]  就是當我去遵行神的誡命的時候
[00:07:00.000 --> 00:07:07.000]  我就不受罪惡和環境的威嚇和捆綁
[00:07:07.000 --> 00:07:09.800]  你覺得是不是這樣
[00:07:09.800 --> 00:07:12.200]  你的經歷是不是這樣
[00:07:12.200 --> 00:07:17.000]  你想不想這樣去經歷
[00:07:17.000 --> 00:07:21.400]  詩人在祂的眼光看來
[00:07:21.400 --> 00:07:25.600]  神的律例是精彩萬分
[00:07:25.600 --> 00:07:29.800]  以至就在開始的十節裡面
[00:07:29.800 --> 00:07:34.400]  祂起碼用了七個至八個不同的名詞
[00:07:34.400 --> 00:07:37.400]  來描寫神的話語
[00:07:37.400 --> 00:07:39.600]  當然我們最熟悉的就是
[00:07:39.600 --> 00:07:41.600]  神的律法
[00:07:41.600 --> 00:07:44.200]  摩西的律法書
[00:07:44.200 --> 00:07:47.000]  律法在希伯來文叫做Torah
[00:07:47.000 --> 00:07:48.600]  這個Torah的意思
[00:07:48.600 --> 00:07:51.600]  基本上不是一種
[00:07:51.600 --> 00:07:55.000]  好像行政法例的東西
[00:07:55.000 --> 00:08:01.400]  基本上是一個立約的內容
[00:08:01.400 --> 00:08:03.200]  因為神對你有恩
[00:08:03.200 --> 00:08:05.000]  因為神對我有愛
[00:08:05.000 --> 00:08:06.800]  因為神擁抱了我
[00:08:06.800 --> 00:08:09.400]  因為我是專屬於神的
[00:08:09.400 --> 00:08:11.400]  既然神和我之間
[00:08:11.400 --> 00:08:13.600]  神和以色列的民族之間
[00:08:13.600 --> 00:08:17.000]  有了這種盟約的關係
[00:08:17.000 --> 00:08:20.200]  是神主動施恩 揀選 拯救
[00:08:20.200 --> 00:08:21.800]  而立定的約
[00:08:21.800 --> 00:08:25.600]  而願意和祂進入這種約的關係裡的人
[00:08:25.600 --> 00:08:28.400]  神就施下祂的Torah
[00:08:28.400 --> 00:08:32.200]  教導他們怎樣在世上的萬邦當中
[00:08:32.200 --> 00:08:34.800]  成為與神同行
[00:08:34.800 --> 00:08:36.800]  成為生活為人
[00:08:36.800 --> 00:08:41.200]  是反映出神的完美的一個群體
[00:08:41.200 --> 00:08:43.400]  然後施恩就用了以下
[00:08:43.400 --> 00:08:46.600]  幾個的希伯來字來描寫
[00:08:46.600 --> 00:08:49.000]  當然我不會讀這些希伯來文
[00:08:49.000 --> 00:08:50.600]  我也不懂
[00:08:50.600 --> 00:08:53.400]  但是中文的翻譯就翻譯了幾樣
[00:08:53.400 --> 00:09:05.600]  律法 法道 訓詞 命令 判與 律例 典章 話語 道
[00:09:05.600 --> 00:09:08.600]  其實這些都是在表達
[00:09:08.600 --> 00:09:12.200]  施恩很明白神的心意
[00:09:12.200 --> 00:09:14.400]  純純善有的訓誨
[00:09:14.400 --> 00:09:17.000]  命令的禁止
[00:09:17.000 --> 00:09:19.400]  清晰的要求
[00:09:19.400 --> 00:09:22.600]  是有這個公義的裁決
[00:09:22.600 --> 00:09:25.000]  是用神自己的見證
[00:09:25.000 --> 00:09:29.200]  去說明祂的旨意是什麼事
[00:09:29.200 --> 00:09:31.200]  清清楚楚跟人說話
[00:09:31.200 --> 00:09:33.600]  引導人走正路
[00:09:33.600 --> 00:09:35.600]  而這些字大部分
[00:09:35.600 --> 00:09:40.000]  都已經在生命記裡面出現了
[00:09:40.000 --> 00:09:42.400]  是從多個的角度
[00:09:42.400 --> 00:09:46.200]  來描寫Torah的特質
[00:09:46.200 --> 00:09:48.200]  親愛的弟兄姊妹
[00:09:48.200 --> 00:09:51.800]  我想我們要成為喜愛遵行神道的人
[00:09:51.800 --> 00:09:54.400]  我們都基本上要對神的話語
[00:09:54.400 --> 00:09:57.600]  有一個態度上的調整
[00:09:57.600 --> 00:10:01.800]  神的話語是對我們有益的
[00:10:01.800 --> 00:10:05.000]  神的話語是不難走的
[00:10:05.000 --> 00:10:06.800]  是當我們一路走的時候
[00:10:06.800 --> 00:10:10.200]  我們會越走就越有力
[00:10:10.200 --> 00:10:11.800]  而那個焦點
[00:10:11.800 --> 00:10:14.800]  是在說我們聽從神的話語的時候
[00:10:14.800 --> 00:10:20.000]  不是說一種主觀神秘的聽神的聲音
[00:10:20.000 --> 00:10:21.600]  有些人強調
[00:10:21.600 --> 00:10:23.800]  你有沒有聽到神的聲音
[00:10:23.800 --> 00:10:27.200]  但是我今天想跟大家一起強調一樣東西
[00:10:27.200 --> 00:10:30.600]  就算我沒有所謂聽到神的聲音
[00:10:30.600 --> 00:10:33.600]  我聽到神的道
[00:10:33.600 --> 00:10:36.000]  我明白神的聖經
[00:10:36.000 --> 00:10:38.800]  我清楚知道聖經教什麼
[00:10:38.800 --> 00:10:40.000]  然後我生活為人
[00:10:40.000 --> 00:10:45.200]  我的思想是盡量去貼近聖經的說話來走的
[00:10:45.200 --> 00:10:49.800]  就算我沒有任何特殊的神秘經驗
[00:10:49.800 --> 00:10:51.400]  我都歡喜快樂
[00:10:51.400 --> 00:10:55.800]  成為一個喜愛遵從神話語的人
[00:10:55.800 --> 00:10:57.600]  親愛的弟兄姊妹
[00:10:57.600 --> 00:10:59.600]  如果要選擇的話
[00:10:59.600 --> 00:11:01.200]  要選擇一個主觀的
[00:11:01.200 --> 00:11:04.600]  聽到神的話去做人
[00:11:04.600 --> 00:11:07.200]  還是說我一點都沒有神秘的經歷
[00:11:07.200 --> 00:11:09.200]  聽不到真的一點都沒有
[00:11:09.200 --> 00:11:12.200]  今早起床我都不知道神想我怎樣
[00:11:12.200 --> 00:11:14.400]  但是我每天都讀聖經
[00:11:14.400 --> 00:11:17.200]  我每天都知道聖經明文教訓是什麼
[00:11:17.200 --> 00:11:19.800]  然後我就照著那些路去走
[00:11:19.800 --> 00:11:23.400]  請你告訴我
[00:11:23.400 --> 00:11:29.800]  神會喜悅哪一種
[00:11:29.800 --> 00:11:31.800]  你告訴我
[00:11:31.800 --> 00:11:34.200]  神喜悅哪一種
[00:11:34.200 --> 00:11:39.400]  喜悅經常順便跟我說話讓我聽到
[00:11:39.400 --> 00:11:40.800]  還是喜悅那一種
[00:11:40.800 --> 00:11:45.200]  總之一讀到聖經讀到詩篇一百一十九篇
[00:11:45.200 --> 00:11:48.600]  讀到福音書讀到書信裡面的說話
[00:11:48.600 --> 00:11:52.200]  按著正義來明白神的話語
[00:11:52.200 --> 00:11:54.600]  就乖乖地去走的
[00:11:54.600 --> 00:11:58.600]  神喜歡哪一種前者還是後者
[00:11:58.600 --> 00:12:01.200]  讓我們都做這種人
[00:12:01.200 --> 00:12:03.200]  其實這種人
[00:12:03.200 --> 00:12:05.200]  他最重要的就是
[00:12:05.200 --> 00:12:08.000]  跟神的交往裡面
[00:12:08.000 --> 00:12:10.000]  進行神的話語裡面
[00:12:10.000 --> 00:12:13.800]  他最想得到的是什麼
[00:12:13.800 --> 00:12:16.800]  不是得到什麼特殊的福分
[00:12:16.800 --> 00:12:19.600]  他最想得到的就是
[00:12:19.600 --> 00:12:26.800]  得到生活行為的改變
[00:12:26.800 --> 00:12:29.000]  很多的人
[00:12:29.000 --> 00:12:30.600]  來追隨
[00:12:30.600 --> 00:12:32.600]  來侍奉
[00:12:32.600 --> 00:12:39.200]  有時候骨子裡都想著其他外在的益處
[00:12:39.200 --> 00:12:41.600]  如果我侍奉你
[00:12:41.600 --> 00:12:43.600]  我就沒病
[00:12:43.600 --> 00:12:45.000]  沒病我就侍奉你
[00:12:45.000 --> 00:12:48.000]  有病我就不侍奉你
[00:12:48.000 --> 00:12:51.200]  但是這裡的說話說什麼
[00:12:51.200 --> 00:12:52.800]  就算我在艱難中
[00:12:52.800 --> 00:12:55.400]  我都不離棄你的道
[00:12:55.400 --> 00:12:57.400]  我受苦是與我有益的
[00:12:57.400 --> 00:13:01.000]  就是使我可以學習你的律例
[00:13:01.000 --> 00:13:04.800]  原來我最重要的就是在神的話語裡面
[00:13:04.800 --> 00:13:07.000]  受他的教育
[00:13:07.000 --> 00:13:11.600]  我們今天每一個人都需要再培訓再教育再改變
[00:13:11.600 --> 00:13:15.200]  因為神的話語最重要的一件事情
[00:13:15.200 --> 00:13:17.200]  告訴你
[00:13:17.200 --> 00:13:20.400]  是改變你
[00:13:20.400 --> 00:13:22.800]  是照你的鏡
[00:13:22.800 --> 00:13:25.000]  照你有哪些東西
[00:13:25.000 --> 00:13:26.800]  是不像耶穌
[00:13:26.800 --> 00:13:29.600]  照我哪些東西不像耶穌
[00:13:29.600 --> 00:13:33.400]  照我裡面有哪些東西還是骯髒的
[00:13:33.400 --> 00:13:36.200]  然後要求我改變
[00:13:36.200 --> 00:13:38.200]  神的話語
[00:13:38.200 --> 00:13:42.000]  是令人知道怎樣改變
[00:13:42.000 --> 00:13:44.600]  神的話語更精彩的
[00:13:44.600 --> 00:13:47.600]  就是令人可以改變
[00:13:47.600 --> 00:13:50.200]  跟著去走就變了
[00:13:50.200 --> 00:13:52.800]  如果一直都知道一直都不走的話
[00:13:52.800 --> 00:13:54.600]  一直都是依然顧我的
[00:13:54.600 --> 00:13:56.400]  就是白讀聖經
[00:13:56.400 --> 00:13:59.000]  是枉費神的話語
[00:13:59.000 --> 00:14:01.200]  就算你聽到聲音又如何
[00:14:01.200 --> 00:14:03.400]  其實有時候很害怕
[00:14:03.400 --> 00:14:06.000]  有些人用他所聽見的聲音
[00:14:06.000 --> 00:14:10.000]  來凌駕於聖經明文的規定上
[00:14:10.000 --> 00:14:12.200]  我舉個例子給你聽
[00:14:12.200 --> 00:14:14.800]  聖經很清楚的就說
[00:14:14.800 --> 00:14:18.600]  你要愛你幼年所娶的妻
[00:14:18.600 --> 00:14:20.800]  不可犯姦淫
[00:14:20.800 --> 00:14:23.400]  要遠避淫行
[00:14:23.400 --> 00:14:27.000]  清楚了
[00:14:27.000 --> 00:14:31.000]  然後說我真的很有感動
[00:14:31.000 --> 00:14:34.800]  神好像叫我去關心那個女孩子
[00:14:34.800 --> 00:14:37.600]  關心到一個地步多過我關心我的妻子
[00:14:37.600 --> 00:14:40.200]  因為我裡面真的很有感動
[00:14:40.200 --> 00:14:42.000]  而且我還好像聽到聲音
[00:14:42.000 --> 00:14:45.200]  你要關心她
[00:14:45.200 --> 00:14:47.200]  你明白嗎
[00:14:47.200 --> 00:14:49.800]  荒謬嗎
[00:14:49.800 --> 00:14:55.800]  荒謬的事不斷在教會裡面發生
[00:14:55.800 --> 00:14:58.200]  今天這個世界
[00:14:58.200 --> 00:15:02.200]  掛著基督教的名字
[00:15:02.200 --> 00:15:04.000]  親愛的兄姊妹
[00:15:04.000 --> 00:15:08.400]  你和我都要大眼識人
[00:15:08.400 --> 00:15:11.600]  凡是敬畏神的就遵行祂的道
[00:15:11.600 --> 00:15:13.600]  祂明文教訓的事
[00:15:13.600 --> 00:15:15.200]  如果你不跟著去做
[00:15:15.200 --> 00:15:16.800]  你說多少神學
[00:15:16.800 --> 00:15:18.000]  說多少愛心
[00:15:18.000 --> 00:15:22.000]  你都是虛荒
[00:15:22.000 --> 00:15:24.200]  同意嗎
[00:15:24.200 --> 00:15:27.000]  會不會偏激
[00:15:27.000 --> 00:15:31.000]  今天人是不喜歡清楚的講論
[00:15:31.000 --> 00:15:33.600]  你喜歡怎樣就怎樣
[00:15:33.600 --> 00:15:36.800]  對不起,我不擁有真理
[00:15:36.800 --> 00:15:38.800]  沒錯,我們沒有一個人擁有真理
[00:15:38.800 --> 00:15:41.200]  但是當真理清楚吩咐我們的時候
[00:15:41.200 --> 00:15:48.600]  沒有一個人可以不按照所吩咐的真理去走
[00:15:48.600 --> 00:15:52.200]  愛你就遵行你的話語
[00:15:52.200 --> 00:15:56.400]  所以我們不是追求一些主觀神秘的東西
[00:15:56.400 --> 00:15:59.400]  我們好像主耶穌基督所吩咐的
[00:15:59.400 --> 00:16:01.600]  祂說如果你有摩西的律法
[00:16:01.600 --> 00:16:02.400]  你都不聽的
[00:16:02.400 --> 00:16:04.400]  就算有死人復活去講
[00:16:04.400 --> 00:16:06.800]  你都不會聽
[00:16:06.800 --> 00:16:08.200]  當主耶穌基督復活之後
[00:16:08.200 --> 00:16:10.000]  祂和祂的門徒聊天
[00:16:10.000 --> 00:16:12.000]  講論祂自己的身份
[00:16:12.000 --> 00:16:14.200]  講論祂的使命的時候
[00:16:14.200 --> 00:16:17.800]  耶穌基督不是用神秘的東西來跟他們講
[00:16:17.800 --> 00:16:22.000]  耶穌基督是用摩西的律法
[00:16:22.000 --> 00:16:25.400]  先知書並詩篇
[00:16:25.400 --> 00:16:29.000]  指著祂所說的話來講
[00:16:29.000 --> 00:16:31.000]  所以親愛的兄姐妹
[00:16:31.000 --> 00:16:36.000]  聖經教導我們是聽神的聲音
[00:16:36.000 --> 00:16:38.200]  聽神兒子的聲音
[00:16:38.200 --> 00:16:40.600]  聽耶穌基督的聲音
[00:16:40.600 --> 00:16:44.400]  真真正正的認識耶穌基督是誰
[00:16:44.400 --> 00:16:49.800]  然後按照所教訓的來生活來走
[00:16:49.800 --> 00:16:54.200]  如果你仍然覺得是轉來轉去
[00:16:54.200 --> 00:16:58.000]  不是很喜歡同意這個結論
[00:16:58.000 --> 00:17:03.800]  就是說聖經是要改變我們的行事為人
[00:17:03.800 --> 00:17:07.200]  聖經是要叫我們分別為聖
[00:17:07.200 --> 00:17:10.200]  聖經是要叫我們敬畏上主
[00:17:10.200 --> 00:17:12.000]  進行祂的話語
[00:17:12.000 --> 00:17:14.800]  以至品格我們的思想可以改變
[00:17:14.800 --> 00:17:18.200]  那你看看仕途保羅他怎麼說
[00:17:18.200 --> 00:17:22.000]  這位猶太的拉比門下的高材生
[00:17:22.000 --> 00:17:24.400]  一位非常卓絕的學者
[00:17:24.400 --> 00:17:26.000]  他告訴提摩太太
[00:17:26.000 --> 00:17:28.200]  他說你從小就明白聖經
[00:17:28.200 --> 00:17:32.200]  而且你在教會當中一定要宣讀聖經
[00:17:32.200 --> 00:17:34.400]  並且要勸勉人
[00:17:34.400 --> 00:17:36.400]  要教導人
[00:17:36.400 --> 00:17:38.800]  那不需要再說了
[00:17:38.800 --> 00:17:41.000]  他的勸勉一定是符合聖經
[00:17:41.000 --> 00:17:44.200]  他的教導一定是鼓勵人去照著聖經走
[00:17:44.200 --> 00:17:45.800]  解清楚聖經的意思
[00:17:45.800 --> 00:17:49.400]  他要宣讀就直白地將聖經宣讀出來
[00:17:49.400 --> 00:17:51.400]  他說這些是重要的事
[00:17:51.400 --> 00:17:53.000]  接著提摩太太說
[00:17:53.000 --> 00:17:56.600]  你也明白這些聖經是要使你有智慧
[00:17:56.600 --> 00:17:59.800]  這個智慧使你靠著耶穌得救
[00:17:59.800 --> 00:18:02.400]  一個得救的人到底是一個怎樣的人
[00:18:02.400 --> 00:18:03.600]  該如何生活
[00:18:03.600 --> 00:18:07.000]  我們為什麼說我們真的要喜愛遵從聖經
[00:18:07.000 --> 00:18:09.400]  就是因為我們相信我們靠耶穌得救
[00:18:09.400 --> 00:18:11.200]  是不是
[00:18:11.200 --> 00:18:14.600]  靠耶穌得救得救了的人
[00:18:14.600 --> 00:18:16.000]  是不是怎樣
[00:18:16.000 --> 00:18:18.000]  就是因為耶穌愛我
[00:18:18.000 --> 00:18:21.400]  所以什麼都無所謂
[00:18:21.400 --> 00:18:22.600]  耶穌愛我
[00:18:22.600 --> 00:18:24.000]  所以你不要指責我
[00:18:24.000 --> 00:18:25.000]  你不要提醒我
[00:18:25.000 --> 00:18:26.400]  你不要批評我
[00:18:26.400 --> 00:18:27.800]  因為耶穌愛我
[00:18:27.800 --> 00:18:29.600]  愛大哂
[00:18:29.600 --> 00:18:33.000]  是不是這樣
[00:18:33.000 --> 00:18:36.000]  保羅告訴我們
[00:18:36.000 --> 00:18:41.800]  他說聖經都是神所默示
[00:18:41.800 --> 00:18:43.000]  為了什麼呢
[00:18:43.000 --> 00:18:46.800]  用漢語的譯本來說
[00:18:46.800 --> 00:18:51.200]  神感動人寫下神的話
[00:18:51.200 --> 00:18:56.200]  是教導人什麼叫做真理
[00:18:56.200 --> 00:19:01.200]  又指出我們生活裡面所犯的錯誤
[00:19:01.200 --> 00:19:04.000]  糾正我們的過犯
[00:19:04.000 --> 00:19:08.400]  又教導我們做正確的事
[00:19:08.400 --> 00:19:12.400]  上帝用聖經裝備他的兒女
[00:19:12.400 --> 00:19:15.200]  要他的兒女得著裝備之後
[00:19:15.200 --> 00:19:21.400]  就預備去做各樣美善的事情
[00:19:21.400 --> 00:19:25.800]  這個能夠令我們生命思想改變的聖經
[00:19:25.800 --> 00:19:28.200]  是我們一生一世
[00:19:28.200 --> 00:19:30.800]  都可以去研究
[00:19:30.800 --> 00:19:33.200]  可以去受益
[00:19:33.200 --> 00:19:34.400]  記住
[00:19:34.400 --> 00:19:35.800]  因為愛主
[00:19:35.800 --> 00:19:38.400]  所以愛他的說話
[00:19:38.400 --> 00:19:41.600]  其實詩篇一百一十九篇
[00:19:41.600 --> 00:19:44.600]  如果對我們真正有影響的話
[00:19:44.600 --> 00:19:46.400]  我相信就是
[00:19:46.400 --> 00:19:50.200]  令到我們變成一個
[00:19:50.200 --> 00:19:54.400]  神的話語的粉絲
[00:19:54.400 --> 00:19:57.400]  神的話語的發燒友
[00:19:57.400 --> 00:20:00.800]  是真的很喜歡神的話語
[00:20:00.800 --> 00:20:03.000]  我們看看這位詩人
[00:20:03.000 --> 00:20:05.600]  他對神的話語的態度是怎樣
[00:20:05.600 --> 00:20:10.200]  是全程投入的第四十七節
[00:20:10.200 --> 00:20:13.000]  大家讀一讀四十七節
[00:20:13.000 --> 00:20:15.000]  四十七、四十八兩節
[00:20:15.000 --> 00:20:16.800]  詩篇一百一十九篇
[00:20:16.800 --> 00:20:19.000]  四十七、四十八兩節
[00:20:19.000 --> 00:20:20.800]  一、二、三
[00:20:36.200 --> 00:20:42.200]  Your commands which I love
[00:20:42.200 --> 00:20:44.000]  我喜愛
[00:20:44.000 --> 00:20:46.600]  我幾咁喜愛你的命令
[00:20:46.600 --> 00:20:49.000]  我幾咁熱愛他們
