
[00:00:00.000 --> 00:00:10.380]  我請大家說這句話的原因是要提醒我們沒有人是一座孤島
[00:16:04.440 --> 00:16:14.440]  (羊群被路人甲,羊群被路人甲)
[00:16:14.440 --> 00:16:20.440]  (羊群被路人甲,羊群被路人甲)
[00:16:20.440 --> 00:16:26.440]  (羊群被路人甲,羊群被路人甲)
[00:16:26.440 --> 00:16:32.440]  (羊群被路人甲,羊群被路人甲)
[00:16:32.440 --> 00:16:38.440]  (羊群被路人甲,羊群被路人甲)
[00:16:38.440 --> 00:16:44.440]  (羊群被路人甲,羊群被路人甲)
[00:16:44.440 --> 00:16:50.440]  (羊群被路人甲,羊群被路人甲)
[00:16:50.440 --> 00:16:56.440]  (羊群被路人甲,羊群被路人甲)
[00:16:56.440 --> 00:17:02.440]  (羊群被路人甲,羊群被路人甲)
[00:17:02.440 --> 00:17:08.440]  (羊群被路人甲,羊群被路人甲)
[00:17:08.440 --> 00:17:14.440]  (羊群被路人甲,羊群被路人甲)
[00:17:14.440 --> 00:17:20.440]  (羊群被路人甲,羊群被路人甲)
[00:17:20.440 --> 00:17:26.440]  (羊群被路人甲,羊群被路人甲)
[00:17:26.440 --> 00:17:32.440]  (羊群被路人甲,羊群被路人甲)
[00:17:32.440 --> 00:17:38.440]  (羊群被路人甲,羊群被路人甲)
[00:17:38.440 --> 00:17:44.440]  (羊群被路人甲,羊群被路人甲)
[00:17:44.440 --> 00:17:50.440]  (羊群被路人甲,羊群被路人甲)
[00:17:50.440 --> 00:17:56.440]  (羊群被路人甲,羊群被路人甲)
[00:17:56.440 --> 00:18:02.440]  (羊群被路人甲,羊群被路人甲)
[00:18:02.440 --> 00:18:08.440]  (羊群被路人甲,羊群被路人甲)
[00:18:08.440 --> 00:18:14.440]  (羊群被路人甲,羊群被路人甲)
[00:18:14.440 --> 00:18:20.440]  (羊群被路人甲,羊群被路人甲)
[00:18:20.440 --> 00:18:26.440]  (羊群被路人甲,羊群被路人甲)
[00:18:26.440 --> 00:18:32.440]  (羊群被路人甲,羊群被路人甲)
[00:18:32.440 --> 00:18:38.440]  (羊群被路人甲,羊群被路人甲)
[00:18:38.440 --> 00:18:44.440]  (羊群被路人甲,羊群被路人甲)
[00:18:44.440 --> 00:18:50.440]  (羊群被路人甲,羊群被路人甲)
[00:18:50.440 --> 00:18:56.440]  (羊群被路人甲,羊群被路人甲)
[00:18:56.440 --> 00:19:02.440]  (羊群被路人甲,羊群被路人甲)
[00:19:02.440 --> 00:19:08.440]  (羊群被路人甲,羊群被路人甲)
[00:19:08.440 --> 00:19:14.440]  (羊群被路人甲,羊群被路人甲)
[00:19:14.440 --> 00:19:20.440]  (羊群被路人甲,羊群被路人甲)
[00:19:20.440 --> 00:19:26.440]  (羊群被路人甲,羊群被路人甲)
[00:19:26.440 --> 00:19:32.440]  (羊群被路人甲,羊群被路人甲)
[00:19:32.440 --> 00:19:38.440]  (羊群被路人甲,羊群被路人甲)
[00:19:38.440 --> 00:19:44.440]  (羊群被路人甲,羊群被路人甲)
[00:19:44.440 --> 00:19:50.440]  (羊群被路人甲,羊群被路人甲)
[00:19:50.440 --> 00:19:56.440]  (羊群被路人甲,羊群被路人甲)
[00:19:56.440 --> 00:20:02.440]  (羊群被路人甲,羊群被路人甲)
[00:20:02.440 --> 00:20:08.440]  (羊群被路人甲,羊群被路人甲)
[00:20:08.440 --> 00:20:14.440]  (羊群被路人甲,羊群被路人甲)
[00:20:14.440 --> 00:20:20.440]  (羊群被路人甲,羊群被路人甲)
[00:20:20.440 --> 00:20:26.440]  (羊群被路人甲,羊群被路人甲)
[00:20:26.440 --> 00:20:32.440]  (羊群被路人甲,羊群被路人甲)
[00:20:32.440 --> 00:20:38.440]  (羊群被路人甲,羊群被路人甲)
[00:20:38.440 --> 00:20:44.440]  (羊群被路人甲,羊群被路人甲)
[00:20:44.440 --> 00:20:50.440]  (羊群被路人甲,羊群被路人甲)
[00:20:50.440 --> 00:20:56.440]  (羊群被路人甲,羊群被路人甲)
[00:20:56.440 --> 00:21:02.440]  (羊群被路人甲,羊群被路人甲)
[00:21:02.440 --> 00:21:08.440]  (羊群被路人甲,羊群被路人甲)
[00:21:08.440 --> 00:21:14.440]  (羊群被路人甲,羊群被路人甲)
[00:21:14.440 --> 00:21:20.440]  (羊群被路人甲,羊群被路人甲)
[00:21:20.440 --> 00:21:26.440]  (羊群被路人甲,羊群被路人甲)
[00:21:26.440 --> 00:21:32.440]  (羊群被路人甲,羊群被路人甲)
[00:21:32.440 --> 00:21:38.440]  (羊群被路人甲,羊群被路人甲)
[00:21:38.440 --> 00:21:44.440]  (羊群被路人甲,羊群被路人甲)
[00:21:44.440 --> 00:21:50.440]  (羊群被路人甲,羊群被路人甲)
[00:21:50.440 --> 00:21:56.440]  (羊群被路人甲,羊群被路人甲)
[00:21:56.440 --> 00:22:02.440]  (羊群被路人甲,羊群被路人甲)
[00:22:02.440 --> 00:22:08.440]  (羊群被路人甲,羊群被路人甲)
[00:22:08.440 --> 00:22:14.440]  (羊群被路人甲,羊群被路人甲)
[00:22:14.440 --> 00:22:20.440]  (羊群被路人甲,羊群被路人甲)
[00:22:20.440 --> 00:22:26.440]  (羊群被路人甲,羊群被路人甲)
[00:22:26.440 --> 00:22:32.440]  (羊群被路人甲,羊群被路人甲)
[00:22:32.440 --> 00:22:38.440]  (羊群被路人甲,羊群被路人甲)
[00:22:38.440 --> 00:22:44.440]  (羊群被路人甲,羊群被路人甲)
[00:22:44.440 --> 00:22:50.440]  (羊群被路人甲,羊群被路人甲)
[00:22:50.440 --> 00:22:56.440]  (羊群被路人甲,羊群被路人甲)
[00:22:56.440 --> 00:23:02.440]  (羊群被路人甲,羊群被路人甲)
[00:23:02.440 --> 00:23:08.440]  (羊群被路人甲,羊群被路人甲)
[00:23:08.440 --> 00:23:14.440]  (羊群被路人甲,羊群被路人甲)
[00:23:14.440 --> 00:23:20.440]  (羊群被路人甲,羊群被路人甲)
[00:23:20.440 --> 00:23:26.440]  (羊群被路人甲,羊群被路人甲)
[00:23:26.440 --> 00:23:32.440]  (羊群被路人甲,羊群被路人甲)
[00:23:32.440 --> 00:23:38.440]  (羊群被路人甲,羊群被路人甲)
[00:23:38.440 --> 00:23:44.440]  (羊群被路人甲,羊群被路人甲)
[00:23:44.440 --> 00:23:50.440]  (羊群被路人甲,羊群被路人甲)
[00:23:50.440 --> 00:23:56.440]  (羊群被路人甲,羊群被路人甲)
[00:23:56.440 --> 00:24:02.440]  (羊群被路人甲,羊群被路人甲)
[00:24:02.440 --> 00:24:08.440]  (羊群被路人甲,羊群被路人甲)
[00:24:08.440 --> 00:24:14.440]  (羊群被路人甲,羊群被路人甲)
[00:24:14.440 --> 00:24:20.440]  (羊群被路人甲,羊群被路人甲)
[00:24:20.440 --> 00:24:26.440]  (羊群被路人甲,羊群被路人甲)
[00:24:26.440 --> 00:24:32.440]  (羊群被路人甲,羊群被路人甲)
[00:24:32.440 --> 00:24:38.440]  (羊群被路人甲,羊群被路人甲)
[00:24:38.440 --> 00:24:44.440]  (羊群被路人甲,羊群被路人甲)
[00:24:44.440 --> 00:24:50.440]  (羊群被路人甲,羊群被路人甲)
[00:24:50.440 --> 00:24:56.440]  (羊群被路人甲,羊群被路人甲)
[00:24:56.440 --> 00:25:02.440]  (羊群被路人甲,羊群被路人甲)
[00:25:02.440 --> 00:25:08.440]  (羊群被路人甲,羊群被路人甲)
[00:25:08.440 --> 00:25:14.440]  (羊群被路人甲,羊群被路人甲)
[00:25:14.440 --> 00:25:20.440]  (羊群被路人甲,羊群被路人甲)
[00:25:20.440 --> 00:25:26.440]  (羊群被路人甲,羊群被路人甲)
[00:25:26.440 --> 00:25:32.440]  (羊群被路人甲,羊群被路人甲)
[00:25:32.440 --> 00:25:38.440]  (羊群被路人甲,羊群被路人甲)
[00:25:38.440 --> 00:25:44.440]  (羊群被路人甲,羊群被路人甲)
[00:25:44.440 --> 00:25:50.440]  (羊群被路人甲,羊群被路人甲)
[00:25:50.440 --> 00:25:56.440]  (羊群被路人甲,羊群被路人甲)
[00:25:56.440 --> 00:26:02.440]  (羊群被路人甲,羊群被路人甲)
[00:26:02.440 --> 00:26:08.440]  (羊群被路人甲,羊群被路人甲)
[00:26:08.440 --> 00:26:14.440]  (羊群被路人甲,羊群被路人甲)
[00:26:14.440 --> 00:26:20.440]  (羊群被路人甲,羊群被路人甲)
[00:26:20.440 --> 00:26:26.440]  (羊群被路人甲,羊群被路人甲)
[00:26:26.440 --> 00:26:32.440]  (羊群被路人甲,羊群被路人甲)
[00:26:32.440 --> 00:26:38.440]  (羊群被路人甲,羊群被路人甲)
[00:26:38.440 --> 00:26:44.440]  (羊群被路人甲,羊群被路人甲)
[00:26:44.440 --> 00:26:50.440]  (羊群被路人甲,羊群被路人甲)
[00:26:50.440 --> 00:26:56.440]  (羊群被路人甲,羊群被路人甲)
[00:26:56.440 --> 00:27:02.440]  (羊群被路人甲,羊群被路人甲)
[00:27:02.440 --> 00:27:08.440]  (羊群被路人甲,羊群被路人甲)
[00:27:08.440 --> 00:27:14.440]  (羊群被路人甲,羊群被路人甲)
[00:27:14.440 --> 00:27:20.440]  (羊群被路人甲,羊群被路人甲)
[00:27:20.440 --> 00:27:26.440]  (羊群被路人甲,羊群被路人甲)
[00:27:26.440 --> 00:27:32.440]  (羊群被路人甲,羊群被路人甲)
[00:27:32.440 --> 00:27:38.440]  (羊群被路人甲,羊群被路人甲)
[00:27:38.440 --> 00:27:44.440]  (羊群被路人甲,羊群被路人甲)
[00:27:44.440 --> 00:27:50.440]  (羊群被路人甲,羊群被路人甲)
[00:27:50.440 --> 00:27:56.440]  (羊群被路人甲,羊群被路人甲)
[00:27:56.440 --> 00:28:02.440]  (羊群被路人甲,羊群被路人甲)
[00:28:02.440 --> 00:28:08.440]  (羊群被路人甲,羊群被路人甲)
[00:28:08.440 --> 00:28:14.440]  (羊群被路人甲,羊群被路人甲)
[00:28:14.440 --> 00:28:20.440]  (羊群被路人甲,羊群被路人甲)
[00:28:20.440 --> 00:28:26.440]  (羊群被路人甲,羊群被路人甲)
[00:28:26.440 --> 00:28:32.440]  (羊群被路人甲,羊群被路人甲)
[00:28:32.440 --> 00:28:38.440]  (羊群被路人甲,羊群被路人甲)
[00:28:38.440 --> 00:28:44.440]  (羊群被路人甲,羊群被路人甲)
[00:28:44.440 --> 00:28:50.440]  (羊群被路人甲,羊群被路人甲)
[00:28:50.440 --> 00:28:56.440]  (羊群被路人甲,羊群被路人甲)
[00:28:56.440 --> 00:29:02.440]  (羊群被路人甲,羊群被路人甲)
[00:29:02.440 --> 00:29:08.440]  (羊群被路人甲,羊群被路人甲)
[00:29:08.440 --> 00:29:14.440]  (羊群被路人甲,羊群被路人甲)
[00:29:14.440 --> 00:29:20.440]  (羊群被路人甲,羊群被路人甲)
[00:29:20.440 --> 00:29:26.440]  (羊群被路人甲,羊群被路人甲)
[00:29:26.440 --> 00:29:32.440]  (羊群被路人甲,羊群被路人甲)
[00:29:32.440 --> 00:29:38.440]  (羊群被路人甲,羊群被路人甲)
[00:29:38.440 --> 00:29:44.440]  (羊群被路人甲,羊群被路人甲)
[00:29:44.440 --> 00:29:50.440]  (羊群被路人甲,羊群被路人甲)
[00:29:50.440 --> 00:29:56.440]  (羊群被路人甲,羊群被路人甲)
[00:29:56.440 --> 00:30:02.440]  (羊群被路人甲,羊群被路人甲)
[00:30:02.440 --> 00:30:08.440]  (羊群被路人甲,羊群被路人甲)
[00:30:08.440 --> 00:30:14.440]  (羊群被路人甲,羊群被路人甲)
[00:30:14.440 --> 00:30:20.440]  (羊群被路人甲,羊群被路人甲)
[00:30:20.440 --> 00:30:26.440]  (羊群被路人甲,羊群被路人甲)
[00:30:26.440 --> 00:30:32.440]  (羊群被路人甲,羊群被路人甲)
[00:30:32.440 --> 00:30:38.440]  (羊群被路人甲,羊群被路人甲)
[00:30:38.440 --> 00:30:44.440]  (羊群被路人甲,羊群被路人甲)
[00:30:44.440 --> 00:30:50.440]  (羊群被路人甲,羊群被路人甲)
[00:30:50.440 --> 00:30:56.440]  (羊群被路人甲,羊群被路人甲)
[00:30:56.440 --> 00:31:02.440]  (羊群被路人甲,羊群被路人甲)
[00:31:02.440 --> 00:31:08.440]  (羊群被路人甲,羊群被路人甲)
[00:31:08.440 --> 00:31:14.440]  (羊群被路人甲,羊群被路人甲)
[00:31:14.440 --> 00:31:20.440]  (羊群被路人甲,羊群被路人甲)
[00:31:20.440 --> 00:31:26.440]  (羊群被路人甲,羊群被路人甲)
[00:31:26.440 --> 00:31:32.440]  (羊群被路人甲,羊群被路人甲)
[00:31:32.440 --> 00:31:38.440]  (羊群被路人甲,羊群被路人甲)
[00:31:38.440 --> 00:31:44.440]  (羊群被路人甲,羊群被路人甲)
[00:31:44.440 --> 00:31:50.440]  (羊群被路人甲,羊群被路人甲)
[00:31:50.440 --> 00:31:56.440]  (羊群被路人甲,羊群被路人甲)
[00:31:56.440 --> 00:32:02.440]  (羊群被路人甲,羊群被路人甲)
[00:32:02.440 --> 00:32:08.440]  (羊群被路人甲,羊群被路人甲)
[00:32:08.440 --> 00:32:14.440]  (羊群被路人甲,羊群被路人甲)
[00:32:14.440 --> 00:32:20.440]  (羊群被路人甲,羊群被路人甲)
[00:32:20.440 --> 00:32:26.440]  (羊群被路人甲,羊群被路人甲)
[00:32:26.440 --> 00:32:32.440]  (羊群被路人甲,羊群被路人甲)
[00:32:32.440 --> 00:32:38.440]  (羊群被路人甲,羊群被路人甲)
[00:32:38.440 --> 00:32:44.440]  (羊群被路人甲,羊群被路人甲)
[00:32:44.440 --> 00:32:50.440]  (羊群被路人甲,羊群被路人甲)
[00:32:50.440 --> 00:32:56.440]  (羊群被路人甲,羊群被路人甲)
[00:32:56.440 --> 00:33:02.440]  (羊群被路人甲,羊群被路人甲)
[00:33:02.440 --> 00:33:08.440]  (羊群被路人甲,羊群被路人甲)
[00:33:08.440 --> 00:33:14.440]  (羊群被路人甲,羊群被路人甲)
[00:33:14.440 --> 00:33:20.440]  (羊群被路人甲,羊群被路人甲)
[00:33:20.440 --> 00:33:26.440]  (羊群被路人甲,羊群被路人甲)
[00:33:26.440 --> 00:33:32.440]  (羊群被路人甲,羊群被路人甲)
[00:33:32.440 --> 00:33:38.440]  (羊群被路人甲,羊群被路人甲)
[00:33:38.440 --> 00:33:44.440]  (羊群被路人甲,羊群被路人甲)
[00:33:44.440 --> 00:33:50.440]  (羊群被路人甲,羊群被路人甲)
[00:33:50.440 --> 00:33:56.440]  (羊群被路人甲,羊群被路人甲)
[00:33:56.440 --> 00:34:02.440]  (羊群被路人甲,羊群被路人甲)
[00:34:02.440 --> 00:34:08.440]  (羊群被路人甲,羊群被路人甲)
[00:34:08.440 --> 00:34:14.440]  (羊群被路人甲,羊群被路人甲)
[00:34:14.440 --> 00:34:20.440]  (羊群被路人甲,羊群被路人甲)
[00:34:20.440 --> 00:34:26.440]  (羊群被路人甲,羊群被路人甲)
[00:34:26.440 --> 00:34:32.440]  (羊群被路人甲,羊群被路人甲)
[00:34:32.440 --> 00:34:38.440]  (羊群被路人甲,羊群被路人甲)
[00:34:38.440 --> 00:34:44.440]  (羊群被路人甲,羊群被路人甲)
[00:34:44.440 --> 00:34:50.440]  (羊群被路人甲,羊群被路人甲)
[00:34:50.440 --> 00:34:56.440]  (羊群被路人甲,羊群被路人甲)
[00:34:56.440 --> 00:35:02.440]  (羊群被路人甲,羊群被路人甲)
[00:35:02.440 --> 00:35:08.440]  (羊群被路人甲,羊群被路人甲)
[00:35:08.440 --> 00:35:14.440]  (羊群被路人甲,羊群被路人甲)
[00:35:14.440 --> 00:35:20.440]  (羊群被路人甲,羊群被路人甲)
[00:35:20.440 --> 00:35:26.440]  (羊群被路人甲,羊群被路人甲)
[00:35:26.440 --> 00:35:32.440]  (羊群被路人甲,羊群被路人甲)
[00:35:32.440 --> 00:35:38.440]  (羊群被路人甲,羊群被路人甲)
[00:35:38.440 --> 00:35:44.440]  (羊群被路人甲,羊群被路人甲)
[00:35:44.440 --> 00:35:50.440]  (羊群被路人甲,羊群被路人甲)
[00:35:50.440 --> 00:35:56.440]  (羊群被路人甲,羊群被路人甲)
[00:35:56.440 --> 00:36:02.440]  (羊群被路人甲,羊群被路人甲)
[00:36:02.440 --> 00:36:08.440]  (羊群被路人甲,羊群被路人甲)
[00:36:08.440 --> 00:36:14.440]  (羊群被路人甲,羊群被路人甲)
[00:36:14.440 --> 00:36:20.440]  (羊群被路人甲,羊群被路人甲)
[00:36:20.440 --> 00:36:26.440]  (羊群被路人甲,羊群被路人甲)
[00:36:26.440 --> 00:36:32.440]  (羊群被路人甲,羊群被路人甲)
[00:36:32.440 --> 00:36:38.440]  (羊群被路人甲,羊群被路人甲)
[00:36:38.440 --> 00:36:44.440]  (羊群被路人甲,羊群被路人甲)
[00:36:44.440 --> 00:36:50.440]  (羊群被路人甲,羊群被路人甲)
[00:36:50.440 --> 00:36:56.440]  (羊群被路人甲,羊群被路人甲)
[00:36:56.440 --> 00:37:02.440]  (羊群被路人甲,羊群被路人甲)
[00:37:02.440 --> 00:37:08.440]  (羊群被路人甲,羊群被路人甲)
[00:37:08.440 --> 00:37:14.440]  (羊群被路人甲,羊群被路人甲)
[00:37:14.440 --> 00:37:20.440]  (羊群被路人甲,羊群被路人甲)
[00:37:20.440 --> 00:37:26.440]  (羊群被路人甲,羊群被路人甲)
[00:37:26.440 --> 00:37:32.440]  (羊群被路人甲,羊群被路人甲)
[00:37:32.440 --> 00:37:38.440]  (羊群被路人甲,羊群被路人甲)
[00:37:38.440 --> 00:37:44.440]  (羊群被路人甲,羊群被路人甲)
[00:37:44.440 --> 00:37:50.440]  (羊群被路人甲,羊群被路人甲)
[00:37:50.440 --> 00:37:56.440]  (羊群被路人甲,羊群被路人甲)
[00:37:56.440 --> 00:38:02.440]  (羊群被路人甲,羊群被路人甲)
[00:38:02.440 --> 00:38:08.440]  (羊群被路人甲,羊群被路人甲)
[00:38:08.440 --> 00:38:14.440]  (羊群被路人甲,羊群被路人甲)
[00:38:14.440 --> 00:38:20.440]  (羊群被路人甲,羊群被路人甲)
[00:38:20.440 --> 00:38:26.440]  (羊群被路人甲,羊群被路人甲)
[00:38:26.440 --> 00:38:32.440]  (羊群被路人甲,羊群被路人甲)
[00:38:32.440 --> 00:38:48.440]  (羊群被路人甲,羊群被路人甲)
[00:38:48.440 --> 00:38:54.440]  (羊群被路人甲,羊群被路人甲)
[00:38:54.440 --> 00:39:00.440]  (羊群被路人甲,羊群被路人甲)
[00:39:00.440 --> 00:39:06.440]  (羊群被路人甲,羊群被路人甲)
[00:39:06.440 --> 00:39:12.440]  (羊群被路人甲,羊群被路人甲)
[00:39:12.440 --> 00:39:18.440]  (羊群被路人甲,羊群被路人甲)
[00:39:18.440 --> 00:39:24.440]  (羊群被路人甲,羊群被路人甲)
[00:39:24.440 --> 00:39:30.440]  (羊群被路人甲,羊群被路人甲)
[00:39:30.440 --> 00:39:36.440]  (羊群被路人甲,羊群被路人甲)
[00:39:36.440 --> 00:39:42.440]  (羊群被路人甲,羊群被路人甲)
[00:39:42.440 --> 00:39:48.440]  (羊群被路人甲,羊群被路人甲)
[00:39:48.440 --> 00:39:54.440]  (羊群被路人甲,羊群被路人甲)
[00:39:54.440 --> 00:40:00.440]  (羊群被路人甲,羊群被路人甲)
[00:40:00.440 --> 00:40:06.440]  (羊群被路人甲,羊群被路人甲)
[00:40:06.440 --> 00:40:12.440]  (羊群被路人甲,羊群被路人甲)
[00:40:12.440 --> 00:40:18.440]  (羊群被路人甲,羊群被路人甲)
[00:40:18.440 --> 00:40:24.440]  (羊群被路人甲,羊群被路人甲)
[00:40:24.440 --> 00:40:30.440]  (羊群被路人甲,羊群被路人甲)
[00:40:30.440 --> 00:40:36.440]  (羊群被路人甲,羊群被路人甲)
[00:40:36.440 --> 00:40:42.440]  (羊群被路人甲,羊群被路人甲)
[00:40:42.440 --> 00:40:48.440]  (羊群被路人甲,羊群被路人甲)
[00:40:48.440 --> 00:40:54.440]  (羊群被路人甲,羊群被路人甲)
[00:40:54.440 --> 00:41:00.440]  (羊群被路人甲,羊群被路人甲)
[00:41:00.440 --> 00:41:06.440]  (羊群被路人甲,羊群被路人甲)
