
[00:00:00.000 --> 00:00:01.480]  頂智媚平安
[00:01:39.440 --> 00:01:42.640]  我再給你祭祀宗我室內的祭祀
[00:01:42.640 --> 00:01:43.840]  行了 行了
[00:01:43.840 --> 00:01:50.240]  提亞菲羅大人是不是很熟
[00:01:50.240 --> 00:01:53.120]  二零二三年一月一日
[00:01:54.480 --> 00:01:57.320]  剛剛上一年度的第一個主日
[00:01:57.320 --> 00:01:59.200]  我講《小行傳》第一章
[00:01:59.200 --> 00:02:02.600]  其實剛才一至四節
[00:02:02.600 --> 00:02:05.200]  是路加福音的序言
[00:02:05.200 --> 00:02:08.880]  同樣對象就是提亞菲羅大人
[00:02:08.880 --> 00:02:10.640]  他是神所愛的
[00:02:10.640 --> 00:02:12.760]  他是一個高官
[00:02:12.760 --> 00:02:17.120]  我們相信他是一個初信耶穌的人
[00:02:17.120 --> 00:02:22.640]  或者是從猶太教傳到基督教的一位這樣的人
[00:02:23.880 --> 00:02:26.960]  對於教會或者教會的人
[00:02:26.960 --> 00:02:29.200]  他可能不太適應
[00:02:29.200 --> 00:02:31.640]  甚至可能對信仰
[00:02:31.640 --> 00:02:34.360]  由一個猶太教或者有個未信
[00:02:34.360 --> 00:02:38.320]  然後轉去猶太教再轉去基督教的一個這樣大人
[00:02:38.320 --> 00:02:42.520]  他對於信仰的轉變有很多的疑惑
[00:02:42.520 --> 00:02:48.280]  於是就來到去向路加去提問
[00:02:48.280 --> 00:02:50.360]  或者不是只問路加
[00:02:50.360 --> 00:02:52.880]  可能也有問保羅整個團隊
[00:02:53.680 --> 00:02:58.400]  於是路加就分別寫了《路加福音》和《史行傳》
[00:02:58.400 --> 00:03:01.240]  來回覆這位大人的問題
[00:03:01.240 --> 00:03:05.360]  其實路加不只是一個醫生
[00:03:05.360 --> 00:03:08.200]  他也是一個歷史學家
[00:03:08.200 --> 00:03:11.560]  他能夠寫到歷史書《史行傳》
[00:03:11.560 --> 00:03:13.320]  也寫到《路加福音》
[00:03:13.320 --> 00:03:16.840]  其實《路加福音》是一個耶穌生平的一個記載
[00:03:16.840 --> 00:03:19.680]  路加更加是一個畫家
[00:03:20.720 --> 00:03:25.560]  他將路加福音耶穌很活艷的在
[00:03:25.560 --> 00:03:29.360]  提菲羅亞提亞非羅大人面前
[00:03:29.360 --> 00:03:33.000]  任何書信的序言
[00:03:33.000 --> 00:03:34.440]  叫做《開場白》
[00:03:34.440 --> 00:03:35.960]  不只是客氣
[00:03:35.960 --> 00:03:39.840]  在《聖經》的《開場白》絕對不是多餘的
[00:03:39.840 --> 00:03:42.840]  路加福音的《開場白》短短四節
[00:03:42.840 --> 00:03:45.880]  是將路加福音寫作的目的
[00:03:45.880 --> 00:03:48.440]  寫作的對象表明出來
[00:03:49.960 --> 00:03:51.240]  路加福音一節四節
[00:03:51.240 --> 00:03:54.120]  是路加的序言
[00:03:54.120 --> 00:03:57.200]  《史行傳》一章一節五節
[00:03:57.200 --> 00:04:00.040]  同樣是《史行傳》的序言
[00:04:00.040 --> 00:04:03.040]  那時候一年前我說過了
[00:04:03.040 --> 00:04:05.240]  不過如果大家留意
[00:04:05.240 --> 00:04:09.600]  《史行傳》的一章一節五節的序言
[00:04:09.600 --> 00:04:11.840]  又好像不太明顯
[00:04:11.840 --> 00:04:17.480]  將路加寫《史行傳》的目的來表明
[00:04:17.480 --> 00:04:18.840]  路加福音就很清楚了
[00:04:19.360 --> 00:04:21.280]  但是《史行傳》的序言
[00:04:21.280 --> 00:04:23.320]  似乎看來這五節
[00:04:23.320 --> 00:04:26.520]  看來看去都看不到他想說什麼
[00:04:26.520 --> 00:04:28.840]  最多說是聖靈的工作
[00:04:28.840 --> 00:04:32.080]  其實正如路加所說
[00:04:32.080 --> 00:04:33.880]  有前後兩本書
[00:04:33.880 --> 00:04:37.040]  所以《史行傳》一章一節五節的序言
[00:04:37.040 --> 00:04:38.480]  說得清楚一點
[00:04:38.480 --> 00:04:42.200]  其實是路加福音的一個結尾的延續
[00:04:42.200 --> 00:04:44.280]  就是延續上集
[00:04:44.280 --> 00:04:47.840]  而在一節五節裡面作出一個交代
[00:04:49.360 --> 00:04:52.640]  上個禮拜培恩教師說
[00:04:52.640 --> 00:04:55.680]  《史行傳》有一節聖經可以代表整本書
[00:04:55.680 --> 00:04:56.320]  是哪一節
[00:04:56.320 --> 00:04:59.440]  對了 證明大家沒有含含焚
[00:04:59.440 --> 00:05:00.880]  一章八節
[00:05:00.880 --> 00:05:02.600]  現在讀好嗎
[00:05:02.600 --> 00:05:05.240]  但聖 你一起陪我好嗎
[00:05:18.080 --> 00:05:19.520]  看完一節基本上
[00:05:19.520 --> 00:05:21.640]  你大概知道《史行傳》說什麼了
[00:05:21.640 --> 00:05:23.480]  可不可以說一章八節
[00:05:23.480 --> 00:05:25.920]  是一個很重要《史行傳》的一節
[00:05:25.920 --> 00:05:29.920]  也可能是整個《史行傳》的縮影和簡易版
[00:05:29.920 --> 00:05:32.360]  請問路加福音
[00:05:32.360 --> 00:05:34.360]  他的縮影是什麼
[00:05:34.360 --> 00:05:38.240]  或者他整本書目的要讀者
[00:05:38.240 --> 00:05:41.560]  或者要提阿菲羅大人
[00:05:41.560 --> 00:05:43.320]  他知道什麼呢
[00:05:43.320 --> 00:05:47.680]  其實在第十九章第十節一起讀好嗎
[00:05:49.040 --> 00:05:53.200]  《人子當》是要尋找拯救失喪的人
[00:05:53.200 --> 00:05:53.800]  沒錯
[00:05:53.800 --> 00:05:56.320]  如果《史行傳》一章八節
[00:05:56.320 --> 00:05:57.960]  是《史行傳》一個重要的一節
[00:05:57.960 --> 00:06:00.880]  那我就會選路加福音十九章十節
[00:06:00.880 --> 00:06:04.080]  是整本路加福音最重要的一節
[00:06:04.080 --> 00:06:05.840]  他要告訴讀者
[00:06:05.840 --> 00:06:08.680]  耶穌基督來這個世界
[00:06:08.680 --> 00:06:12.000]  是要尋找拯救失喪的人
[00:06:12.000 --> 00:06:12.960]  很重要
[00:06:12.960 --> 00:06:16.080]  可以說一節包含了整本路加福音的
[00:06:16.080 --> 00:06:17.920]  很重要的思路
[00:06:18.200 --> 00:06:19.280]  或者是目的
[00:06:19.280 --> 00:06:23.400]  這本書記載耶穌基督
[00:06:23.400 --> 00:06:26.800]  救恩工作一個很詳細的記錄
[00:06:26.800 --> 00:06:29.560]  如果將路加和《史行傳》
[00:06:29.560 --> 00:06:31.000]  加起來一起看的時候
[00:06:31.000 --> 00:06:34.040]  你會看到耶穌基督的一個福音是什麼
[00:06:34.040 --> 00:06:35.760]  就是原來耶穌福音
[00:06:35.760 --> 00:06:39.640]  就是由耶路撒冷這個信仰的中心
[00:06:39.640 --> 00:06:42.600]  一直向外族來傳播
[00:06:42.600 --> 00:06:44.600]  原本是耶路撒冷的這個福音
[00:06:44.600 --> 00:06:47.520]  但是看完這兩本書的時候
[00:06:47.520 --> 00:06:48.200]  你會發現
[00:06:48.200 --> 00:06:51.040]  原來耶穌福音不只是圍繞耶路撒冷
[00:06:51.040 --> 00:06:53.760]  而是包括外族所有地方
[00:06:53.760 --> 00:06:59.480]  正如虔誠人的西面的禱告
[00:06:59.480 --> 00:06:59.960]  他說
[00:06:59.960 --> 00:07:04.680]  這是為萬民所預備的福音
[00:07:04.680 --> 00:07:09.040]  耶穌就是為萬民所預備的福音
[00:07:09.040 --> 00:07:11.320]  現在可以安心去見天父了
[00:07:11.320 --> 00:07:13.880]  可以說是死得瞑目了
[00:07:13.880 --> 00:07:16.280]  藉著耶穌基督
[00:07:17.200 --> 00:07:20.800]  將福音臨到那些被遺棄的群體
[00:07:20.800 --> 00:07:22.440]  就是沒有人理會的群體
[00:07:22.440 --> 00:07:24.160]  《路加福音》和《史行傳》
[00:07:24.160 --> 00:07:26.960]  指現了上帝沒有離棄他們
[00:07:26.960 --> 00:07:29.200]  這是《摩西律法》
[00:07:29.200 --> 00:07:30.640]  《先知書》
[00:07:30.640 --> 00:07:32.880]  甚至詩篇上有記載的
[00:07:32.880 --> 00:07:33.880]  不是突然間彈出來
[00:07:33.880 --> 00:07:35.080]  不是路加自己作的
[00:07:35.080 --> 00:07:38.320]  在舊約裡面已經指現了這個心意
[00:07:38.320 --> 00:07:41.520]  《路加福音》一邊看的時候
[00:07:41.520 --> 00:07:44.240]  接下來大家要有心理準備
[00:07:44.240 --> 00:07:46.320]  我們教會說
[00:07:46.640 --> 00:07:47.640]  是《路加福音》
[00:07:47.640 --> 00:07:49.680]  你喜不喜歡聽也要聽
[00:07:49.680 --> 00:07:53.600]  我希望你透過我們的同工
[00:07:53.600 --> 00:07:56.720]  將《路加福音》整個福音的信息
[00:07:56.720 --> 00:07:59.040]  神的心意跟大家展明
[00:07:59.040 --> 00:08:03.520]  整篇書是很多記載耶穌
[00:08:03.520 --> 00:08:06.800]  和那些社會邊緣群體的故事
[00:08:06.800 --> 00:08:08.200]  交往
[00:08:08.200 --> 00:08:09.840]  透過這些交往
[00:08:09.840 --> 00:08:10.960]  透過這些記載
[00:08:10.960 --> 00:08:13.200]  路加要告訴我們
[00:08:13.720 --> 00:08:17.240]  耶穌要發出一個逆轉的觀念
[00:08:17.240 --> 00:08:18.960]  很不同的觀念
[00:08:18.960 --> 00:08:22.200]  好像某國的總統
[00:08:22.200 --> 00:08:24.360]  他也說我要改變
[00:08:24.360 --> 00:08:27.000]  很多人聽到改變就很開心
[00:08:27.000 --> 00:08:28.000]  很興奮
[00:08:28.000 --> 00:08:30.120]  因為永遠都覺得不滿足
[00:08:30.120 --> 00:08:31.320]  永遠都覺得有問題
[00:08:31.320 --> 00:08:33.080]  所以一個新人上來的時候
[00:08:33.080 --> 00:08:34.280]  希望有改變
[00:08:34.280 --> 00:08:36.840]  不過耶穌的改變不是為了改變
[00:08:36.840 --> 00:08:41.280]  耶穌的逆轉是配合上帝的心意
[00:08:41.600 --> 00:08:44.040]  是配合上帝對世人的愛
[00:08:44.040 --> 00:08:45.400]  你和我的愛
[00:08:45.400 --> 00:08:48.680]  耶穌要在《路加福音》告訴我們
[00:08:48.680 --> 00:08:51.000]  不只是猶太民族
[00:08:51.000 --> 00:08:52.520]  才是神的子民
[00:08:52.520 --> 00:08:54.720]  原來所有民族
[00:08:54.720 --> 00:08:56.800]  都是神的子民
[00:08:56.800 --> 00:09:00.400]  弱勢群體在當時的社會
[00:09:00.400 --> 00:09:01.480]  沒有人會理會
[00:09:01.480 --> 00:09:03.200]  你是多餘的
[00:09:03.200 --> 00:09:06.680]  你可以被視為垃圾
[00:09:06.680 --> 00:09:09.080]  但《路加福音》展現的是什麼
[00:09:09.440 --> 00:09:14.720]  上帝擁抱這群被視為弱勢的群體
[00:09:14.720 --> 00:09:18.680]  短短的四節
[00:09:18.680 --> 00:09:21.520]  讓我們學習兩件事
[00:09:21.520 --> 00:09:22.680]  第一件事
[00:09:22.680 --> 00:09:26.720]  就是我們對真理的態度是怎樣的
[00:09:26.720 --> 00:09:30.280]  我們再讀這三個字好嗎
[00:09:30.280 --> 00:09:31.320]  再讀一讀
[00:09:31.320 --> 00:09:32.280]  預備起
[00:09:39.440 --> 00:09:55.360]  重點擺在最後那裡
[00:09:55.360 --> 00:10:00.840]  這就是路加說我從起頭都詳細考察
[00:10:00.840 --> 00:10:04.280]  並且按照次序寫給大人你
[00:10:04.280 --> 00:10:08.840]  大家要知道路加不是第一代的使徒
[00:10:09.840 --> 00:10:11.720]  他可能沒有親眼見過耶穌
[00:10:11.720 --> 00:10:13.840]  他本身不是一個猶太人
[00:10:13.840 --> 00:10:18.360]  要他寫基督的生平似乎很難
[00:10:18.360 --> 00:10:21.040]  但在第一第二節裡告訴你
[00:10:21.040 --> 00:10:22.440]  又不是很難
[00:10:22.440 --> 00:10:24.200]  因為在當時來說
[00:10:24.200 --> 00:10:27.600]  有很多親眼見過耶穌的見證人
[00:10:27.600 --> 00:10:30.880]  口述他們所經歷關於耶穌的故事
[00:10:30.880 --> 00:10:33.360]  甚至有很多現成的材料
[00:10:33.360 --> 00:10:37.520]  可以成為路加寫路加福音的材料
[00:10:37.720 --> 00:10:42.080]  至少馬可福音可以成為路加福音的第一手資料
[00:10:42.080 --> 00:10:45.960]  你會發現路加和馬可福音的資料是相同的
[00:10:45.960 --> 00:10:49.280]  我相信路加會參考馬可福音
[00:10:49.280 --> 00:10:57.520]  如果路加只是當提菲羅亞大人的要求
[00:10:57.520 --> 00:11:00.000]  是一個盛情難卻的要求
[00:11:00.000 --> 00:11:02.640]  他有信仰問題
[00:11:02.640 --> 00:11:04.080]  就好像我收到一些電郵
[00:11:04.080 --> 00:11:06.000]  問我關於信仰的問題
[00:11:08.080 --> 00:11:09.520]  我不可以不理你
[00:11:09.520 --> 00:11:12.480]  應付一下就行了
[00:11:12.480 --> 00:11:14.480]  總之回答你
[00:11:14.480 --> 00:11:17.040]  讓你不會追著我
[00:11:17.040 --> 00:11:17.680]  這樣就行了
[00:11:17.680 --> 00:11:22.640]  路加是否採取這個態度呢
[00:11:22.640 --> 00:11:24.480]  絕對不是
[00:11:24.480 --> 00:11:29.400]  如果路加只是盛情難卻
[00:11:29.400 --> 00:11:31.920]  應付這位大人的要求
[00:11:31.920 --> 00:11:37.400]  我就會引用所謂天下文章一大抄
[00:11:38.680 --> 00:11:39.400]  用今天來說
[00:11:39.400 --> 00:11:41.000]  上網有很多資料
[00:11:41.000 --> 00:11:42.840]  有時候我都說你自己找一下
[00:11:42.840 --> 00:11:44.280]  這些很容易
[00:11:44.280 --> 00:11:45.880]  不用問牧師
[00:11:45.880 --> 00:11:46.720]  你自己找
[00:11:46.720 --> 00:11:48.520]  用今天來說
[00:11:48.520 --> 00:11:50.920]  甚至AI都會回答你
[00:11:50.920 --> 00:11:52.480]  不用問牧師
[00:11:52.480 --> 00:12:00.040]  但是路加卻從起頭就詳細考察
[00:12:00.040 --> 00:12:03.480]  他絕對不是應付這位大人的要求
[00:12:04.120 --> 00:12:09.160]  他絕對是認真的去回覆大人的查詢
[00:12:09.160 --> 00:12:12.520]  用今天角度來說
[00:12:12.520 --> 00:12:19.040]  連書的註腳都看得一清二楚
[00:12:19.040 --> 00:12:20.720]  看得有沒有引用錯
[00:12:20.720 --> 00:12:24.120]  看有沒有真是這本書
[00:12:24.120 --> 00:12:26.000]  是用這樣的態度
[00:12:26.000 --> 00:12:31.320]  不僅如此
[00:12:32.120 --> 00:12:36.480]  路加更加是按著次序重新去寫詞
[00:12:36.480 --> 00:12:39.760]  有時候我們收到WhatsApp
[00:12:39.760 --> 00:12:42.000]  懶得就這樣前進就算了
[00:12:42.000 --> 00:12:44.400]  你改少少東西就好了
[00:12:44.400 --> 00:12:45.600]  我們真的很懶
[00:12:45.600 --> 00:12:46.560]  就這樣前進
[00:12:46.560 --> 00:12:46.960]  別人說
[00:12:46.960 --> 00:12:48.600]  你講什麼我不知道你講什麼
[00:12:48.600 --> 00:12:50.240]  原來是引用別人的東西
[00:12:50.240 --> 00:12:53.360]  但是路加不是那麼懶
[00:12:53.360 --> 00:12:56.760]  他絕對的做到加零一的
[00:12:56.760 --> 00:13:01.440]  來將大人的要求去回覆
[00:13:02.480 --> 00:13:04.120]  為什麼路加有這樣的態度
[00:13:04.120 --> 00:13:07.880]  是不是很空閒沒什麼事做
[00:13:07.880 --> 00:13:10.520]  不是
[00:13:10.520 --> 00:13:13.840]  剛才我說路加是一個醫生
[00:13:13.840 --> 00:13:18.000]  去照顧團隊很多病患的隊友
[00:13:18.000 --> 00:13:19.040]  很不空閒的
[00:13:19.040 --> 00:13:21.120]  一會兒保羅又病
[00:13:21.120 --> 00:13:22.480]  一會兒譚摩太病
[00:13:22.480 --> 00:13:24.240]  他要醫治的
[00:13:24.240 --> 00:13:25.720]  他很不空閒的
[00:13:25.720 --> 00:13:28.320]  但正正是醫生這個專業
[00:13:28.320 --> 00:13:30.200]  醫生是怎樣
[00:13:31.000 --> 00:13:33.000]  中醫就說望聞問切
[00:13:33.000 --> 00:13:33.960]  西醫不知道怎樣
[00:13:33.960 --> 00:13:36.400]  西醫可能都會看你血色素
[00:13:36.400 --> 00:13:38.480]  看你各方面探聽
[00:13:38.480 --> 00:13:39.960]  醫生是很專業的
[00:13:39.960 --> 00:13:41.760]  去看東西看人是什麼
[00:13:41.760 --> 00:13:44.040]  是觀察入眉的
[00:13:44.040 --> 00:13:46.080]  應該是對著電腦的
[00:13:46.080 --> 00:13:51.080]  他運用了自己做醫生的觀察和分析力
[00:13:51.080 --> 00:13:54.920]  徹底研究關於耶穌的事蹟
[00:13:54.920 --> 00:13:56.440]  雖然我沒有親眼見過耶穌
[00:13:57.320 --> 00:14:01.800]  但他願意為寫《路加福音》作出這樣的付出
[00:14:01.800 --> 00:14:03.800]  徹底研究
[00:14:03.800 --> 00:14:05.800]  作為醫生
[00:14:05.800 --> 00:14:08.320]  他的診斷結果證明
[00:14:08.320 --> 00:14:11.880]  耶穌基督的福音是真的
[00:14:11.880 --> 00:14:16.080]  耶穌的故事的存在
[00:14:16.080 --> 00:14:18.840]  是一個很重要的真理
[00:14:18.840 --> 00:14:22.920]  所以你看《路加福音》寫得很詳細
[00:14:22.920 --> 00:14:25.080]  寫得很漂亮很完整
[00:14:25.960 --> 00:14:28.360]  《耶穌傳》都是參考《路加福音》
[00:14:28.360 --> 00:14:29.840]  因為它跟著次序
[00:14:29.840 --> 00:14:33.000]  所以參考價值更高
[00:14:33.000 --> 00:14:36.920]  說到真理
[00:14:36.920 --> 00:14:38.800]  什麼是真理呢
[00:14:38.800 --> 00:14:42.720]  真理簡單來說就是事實
[00:14:42.720 --> 00:14:44.160]  就是可靠
[00:14:44.160 --> 00:14:45.840]  它的對比是什麼
[00:14:45.840 --> 00:14:47.160]  就是不可靠
[00:14:47.160 --> 00:14:48.200]  就是虛假
[00:14:48.200 --> 00:14:50.560]  正如約翰福音
[00:14:50.560 --> 00:14:52.640]  八章四十四節四十七節
[00:14:52.640 --> 00:14:54.600]  耶穌就用了什麼
[00:14:55.120 --> 00:14:57.840]  魔鬼跟祂做對比
[00:14:57.840 --> 00:15:00.160]  魔鬼是虛荒的
[00:15:00.160 --> 00:15:05.040]  拜魔鬼的人是拜虛荒的父
[00:15:05.040 --> 00:15:08.000]  如果你不接受真理
[00:15:08.000 --> 00:15:09.760]  你不信用真理
[00:15:09.760 --> 00:15:11.440]  你去接受魔鬼
[00:15:11.440 --> 00:15:14.720]  其實你就是接受祂做你的父
[00:15:14.720 --> 00:15:16.280]  祂是說福人之父
[00:15:16.280 --> 00:15:18.280]  原來真理
[00:15:18.280 --> 00:15:20.680]  就是跟虛荒做對比
[00:15:20.680 --> 00:15:22.360]  耶穌也說
[00:15:22.640 --> 00:15:25.280]  我就是道路真理生命
[00:15:25.280 --> 00:15:26.840]  若不藉著我
[00:15:26.840 --> 00:15:29.360]  無人能到乎那裡去
[00:15:29.360 --> 00:15:31.480]  《路加》很清楚
[00:15:31.480 --> 00:15:33.320]  耶穌就是真理
[00:15:33.320 --> 00:15:36.720]  《路加》也很清楚
[00:15:36.720 --> 00:15:38.160]  祂所寫的福音
[00:15:38.160 --> 00:15:41.280]  正正是一個重要的真理
[00:15:41.280 --> 00:15:42.520]  所以很認真
[00:15:42.520 --> 00:15:43.880]  祂不會隨便
[00:15:43.880 --> 00:15:45.800]  祂不會應酬那位大人
[00:15:45.800 --> 00:15:48.800]  來到約翰福音十四章六節
[00:15:48.800 --> 00:15:50.400]  不用《路加》來說了
[00:15:51.120 --> 00:15:52.680]  耶穌自己自稱
[00:15:52.680 --> 00:15:55.680]  祂就是道路真理生命
[00:15:55.680 --> 00:15:57.360]  換言之
[00:15:57.360 --> 00:15:59.840]  耶穌就是真理的本身
[00:15:59.840 --> 00:16:03.840]  保羅在臨前二節也這樣說
[00:16:03.840 --> 00:16:05.440]  《夜幕有刃》
[00:16:05.440 --> 00:16:07.640]  就是因為我曾定了主意
[00:16:07.640 --> 00:16:09.360]  在你中間不知道別的
[00:16:09.360 --> 00:16:12.560]  只知道耶穌基督並祂釘十字架
[00:16:12.560 --> 00:16:14.400]  對於保羅來說
[00:16:14.400 --> 00:16:17.120]  福音的真理是什麼
[00:16:17.120 --> 00:16:19.920]  不是說你信耶穌
[00:16:20.200 --> 00:16:21.320]  我給你一個好福音
[00:16:21.320 --> 00:16:22.280]  你一定發達
[00:16:22.280 --> 00:16:23.720]  你一定自信
[00:16:23.720 --> 00:16:25.560]  這不是真正的福音
[00:16:25.560 --> 00:16:30.760]  如果你只是看到這個內容
[00:16:30.760 --> 00:16:32.800]  可能對你來說是和音
[00:16:32.800 --> 00:16:35.080]  對於保羅來說
[00:16:35.080 --> 00:16:36.200]  福音的真理就是
[00:16:36.200 --> 00:16:40.240]  耶穌基督跟祂死在十字架上的事實
[00:16:40.240 --> 00:16:41.600]  這個恩典
[00:16:41.600 --> 00:16:43.720]  這個信息
[00:16:43.720 --> 00:16:45.720]  很多人會覺得
[00:16:45.720 --> 00:16:47.400]  保羅你說的
[00:16:47.400 --> 00:16:48.840]  耶穌所說的
[00:16:48.840 --> 00:16:50.120]  是蠢的
[00:16:50.400 --> 00:16:51.640]  保羅你是騙人的
[00:16:51.640 --> 00:16:54.120]  耶穌的十字架有什麼重要
[00:16:54.120 --> 00:16:55.680]  但是給我們真正的福氣嗎
[00:16:55.680 --> 00:16:56.760]  是
[00:16:56.760 --> 00:16:57.800]  在世人眼中
[00:16:57.800 --> 00:16:58.720]  不信人來說
[00:16:58.720 --> 00:17:00.960]  信耶穌得永生
[00:17:00.960 --> 00:17:02.200]  耶穌釘十字架
[00:17:02.200 --> 00:17:04.000]  簡直是愚蠢的做法
[00:17:04.000 --> 00:17:05.360]  只有愚蠢的人
[00:17:05.360 --> 00:17:06.760]  低能的人才會相信
[00:17:06.760 --> 00:17:07.680]  對不對
[00:17:07.680 --> 00:17:09.520]  但是對於這位上帝
[00:17:09.520 --> 00:17:11.640]  祂的真理顯示
[00:17:11.640 --> 00:17:14.720]  耶穌釘十字架是祂的智慧
[00:17:14.720 --> 00:17:16.960]  是祂大能的作為
[00:17:20.240 --> 00:17:23.880]  既然我們知道耶穌是真理
[00:17:23.880 --> 00:17:25.600]  既然知道耶穌的生命
[00:17:25.600 --> 00:17:27.520]  是一個很重要的真理故事
[00:17:27.520 --> 00:17:29.520]  我們的態度是什麼
[00:17:29.520 --> 00:17:31.440]  路加告訴我們
[00:17:31.440 --> 00:17:33.200]  他對耶穌的故事
[00:17:33.200 --> 00:17:34.520]  寫耶穌的故事
[00:17:34.520 --> 00:17:38.320]  就是絕對是一件很非同凡響的事情
[00:17:38.320 --> 00:17:40.600]  簡單來說是一個很重要的職份
[00:17:40.600 --> 00:17:41.800]  不是應酬
[00:17:41.800 --> 00:17:45.760]  所以我們對真理是要認真的對待
[00:17:45.760 --> 00:17:48.600]  路加要帶著一個專
[00:17:48.840 --> 00:17:53.400]  帶著為尊貴主認真寫下歷史的態度
[00:17:53.400 --> 00:17:54.320]  去寫路加的故事
[00:17:54.320 --> 00:17:59.400]  正如很多的小學家
[00:17:59.400 --> 00:18:01.240]  或者民事的想法一樣
[00:18:01.240 --> 00:18:03.000]  是那些民事
[00:18:03.000 --> 00:18:06.080]  你覺得他們很律法主義也好
[00:18:06.080 --> 00:18:08.960]  他們是恭恭敬敬對上帝
[00:18:08.960 --> 00:18:11.520]  和上帝的華語和上帝的名字
[00:18:11.520 --> 00:18:14.000]  一寫到那裡他們很恭敬
[00:18:14.000 --> 00:18:18.080]  但是今天有時候我們領受福音的人
[00:18:18.520 --> 00:18:19.720]  有耶穌的救贖的人
[00:18:19.720 --> 00:18:21.440]  有時候我們很輕視
[00:18:21.440 --> 00:18:23.680]  自己也很輕視耶穌的名字
[00:18:23.680 --> 00:18:25.200]  自己也很輕視上帝
[00:18:25.200 --> 00:18:27.680]  當上帝好像武道一樣
[00:18:27.680 --> 00:18:30.520]  路加和那些小學家也好
[00:18:30.520 --> 00:18:31.720]  和那些民事一樣
[00:18:31.720 --> 00:18:33.240]  他覺得
[00:18:33.240 --> 00:18:36.560]  我要為上主為這位至高的真神
[00:18:36.560 --> 00:18:39.040]  寫一本最偉大的著作
[00:18:39.040 --> 00:18:42.280]  是一張最好的
[00:18:42.280 --> 00:18:43.560]  用最好的文字
[00:18:43.560 --> 00:18:47.960]  最清楚的步驟方式
[00:18:48.520 --> 00:18:50.600]  與這位真理的主來相陪
[00:18:50.600 --> 00:18:53.560]  獻給這位至高的真神
[00:18:53.560 --> 00:18:56.680]  是一字二字說
[00:18:56.680 --> 00:18:58.560]  有很多人提筆作書
[00:18:58.560 --> 00:19:01.040]  所以在我們中間所實現的事
[00:19:01.040 --> 00:19:02.760]  是照傳道的人
[00:19:02.760 --> 00:19:04.760]  從起初親眼看見
[00:19:04.760 --> 00:19:06.520]  由傳給我們的
[00:19:06.520 --> 00:19:10.240]  那些人就是那些親眼見過
[00:19:10.240 --> 00:19:11.600]  而都是傳道的人
[00:19:11.600 --> 00:19:14.440]  如果根據猶太人的習俗
[00:19:14.440 --> 00:19:18.360]  猶太人很謹慎去保存他們的傳統
[00:19:18.680 --> 00:19:19.880]  如果你找到歷史
[00:19:19.880 --> 00:19:21.600]  找到猶太人一定有歷史的
[00:19:21.600 --> 00:19:22.960]  幸好
[00:19:22.960 --> 00:19:24.960]  我們教會也不是那些
[00:19:24.960 --> 00:19:25.960]  丟東西
