
[00:00:00.000 --> 00:00:06.080]  今天我們有一個熱心成全的二十三講
[00:06:12.480 --> 00:06:13.240]  再出來
[00:06:13.240 --> 00:06:14.720]  進去的時候是有一個步驟的
[00:06:14.720 --> 00:06:15.520]  又怎樣
[00:06:15.520 --> 00:06:17.880]  又祈禱、讀經、專心
[00:06:17.880 --> 00:06:21.200]  很多東西都讓我自己屬靈反省
[00:06:21.200 --> 00:06:22.200]  亦都像一個迷宮
[00:06:22.200 --> 00:06:24.000]  但是這個迷宮
[00:06:24.000 --> 00:06:26.160]  其實讓我們反省我們人生
[00:06:26.160 --> 00:06:28.760]  我們迷宮好像是進去玩
[00:06:28.760 --> 00:06:32.320]  但是迷宮其實讓我們反省我們生命
[00:06:32.320 --> 00:06:35.560]  今天我想從這個迷宮
[00:06:35.560 --> 00:06:42.360]  進入剛才主席或者讀經的故事
[00:06:42.360 --> 00:06:44.520]  這個故事我就不詳細說了
[00:06:44.520 --> 00:06:46.600]  大家都認識了
[00:06:46.600 --> 00:06:51.200]  如果還未認識基督教的朋友
[00:06:51.200 --> 00:06:52.040]  弟兄姊妹
[00:06:52.040 --> 00:06:53.680]  希望回主學
[00:06:53.680 --> 00:06:54.640]  9月開課了
[00:06:54.640 --> 00:06:57.640]  現在還有一些話題
[00:06:57.640 --> 00:06:59.040]  你繼續
[00:06:59.040 --> 00:07:01.240]  接著就會認識更多
[00:07:01.240 --> 00:07:06.040]  但是在這個故事裏面
[00:07:06.040 --> 00:07:09.000]  耶穌是很有趣的
[00:07:09.000 --> 00:07:12.160]  祂是帶領一批人
[00:07:12.160 --> 00:07:13.280]  他們的門徒
[00:07:13.280 --> 00:07:14.720]  進入這個地方
[00:07:14.720 --> 00:07:21.920]  而這個故事的地方發生在格拉森
[00:07:21.920 --> 00:07:24.840]  這個故事的福音書裏面
[00:07:24.840 --> 00:07:26.240]  它分別在
[00:07:26.240 --> 00:07:29.480]  馬太福音、馬可福音和盧卡福音都有記載
[00:07:29.480 --> 00:07:33.880]  這是一件很重要的事情
[00:07:33.880 --> 00:07:36.160]  而這件事情
[00:07:36.160 --> 00:07:41.240]  分別馬太、馬可、盧卡都記載
[00:07:41.240 --> 00:07:45.960]  而這個地方就在加利利湖
[00:07:45.960 --> 00:07:49.200]  或加利利海的東邊
[00:07:49.200 --> 00:07:50.400]  就在每一個地圖
[00:07:50.400 --> 00:07:54.080]  是屬於耶穌開始出來服侍的第二年
[00:07:54.080 --> 00:07:55.040]  如果我們說
[00:07:55.040 --> 00:08:00.040]  耶穌在抗野受試探是第一年的話
[00:08:00.040 --> 00:08:02.720]  這個事情發生在祂試供的第二年
[00:08:02.720 --> 00:08:05.120]  可以嗎?
[00:08:05.120 --> 00:08:06.640]  如果你想大家認識
[00:08:06.640 --> 00:08:09.240]  耶穌試供的時候的路線
[00:08:09.240 --> 00:08:11.320]  網上有叫做
[00:08:11.320 --> 00:08:14.000]  「耶穌的侍奉路線圖」
[00:08:14.000 --> 00:08:14.520]  大家可以問我
[00:08:14.520 --> 00:08:16.240]  我只是下載下來的
[00:08:16.240 --> 00:08:18.120]  字太大了
[00:08:18.120 --> 00:08:19.680]  字太小了
[00:08:19.680 --> 00:08:26.520]  它很好的把聖經的經文
[00:08:26.520 --> 00:08:30.480]  一部一部份的去表達出來
[00:08:30.480 --> 00:08:34.920]  它有什麼事情發生
[00:08:34.920 --> 00:08:36.200]  它就寫出來
[00:08:36.200 --> 00:08:39.920]  有些時間點是不清楚的
[00:08:39.920 --> 00:08:42.800]  不過按照聖經的學者慢慢去研究
[00:08:42.800 --> 00:08:43.800]  這就是聖經的事情
[00:08:43.800 --> 00:08:46.400]  我想看兩幅圖
[00:08:46.400 --> 00:08:47.800]  第一年和第二年
[00:08:47.800 --> 00:08:50.400]  第三年就是耶穌的受難年
[00:08:50.400 --> 00:08:51.520]  就是祂復活節的時候
[00:08:51.520 --> 00:08:53.120]  第三年的侍供
[00:08:53.120 --> 00:08:54.800]  第一年
[00:08:54.800 --> 00:08:59.360]  就在你們的左手邊
[00:08:59.360 --> 00:09:04.760]  大家知道耶穌開始的時候是怎樣的嗎?
[00:09:04.760 --> 00:09:06.200]  受試探
[00:09:06.200 --> 00:09:07.200]  在第一點那裡
[00:09:07.200 --> 00:09:08.680]  第一點在上面加了一劍
[00:09:08.680 --> 00:09:11.000]  接著進了抗野受試探
[00:09:11.000 --> 00:09:13.520]  接著就進去了耶路撒冷
[00:09:13.520 --> 00:09:15.480]  我想說
[00:09:15.480 --> 00:09:16.400]  你看看
[00:09:16.400 --> 00:09:19.920]  第七、第八、第九點
[00:09:19.920 --> 00:09:22.720]  第八點就是撒瑪利亞
[00:09:22.720 --> 00:09:24.600]  大家對聖經熟不熟悉的?
[00:09:24.600 --> 00:09:25.400]  如果熟悉的話
[00:09:25.400 --> 00:09:29.640]  撒瑪利亞是什麼地方?
[00:09:29.640 --> 00:09:34.200]  撒瑪利亞好像是猶太族的一個支派
[00:09:34.200 --> 00:09:36.200]  但是因為過去的歷史上面
[00:09:36.200 --> 00:09:42.280]  令到他們對撒瑪利亞這個混族的猶太人
[00:09:42.280 --> 00:09:43.480]  就是撒瑪利亞人
[00:09:43.480 --> 00:09:44.280]  有些憎恨
[00:09:44.280 --> 00:09:46.680]  所以他們路經撒瑪利亞
[00:09:46.680 --> 00:09:49.360]  路由北向南的時候
[00:09:49.360 --> 00:09:52.680]  他們都繞過撒瑪利亞
[00:09:52.680 --> 00:09:54.400]  因為福音第四章
[00:09:54.400 --> 00:09:59.640]  是耶穌談道的一個地方經歷
[00:09:59.640 --> 00:10:03.960]  向撒瑪利亞井旁的婦人談福音
[00:10:03.960 --> 00:10:04.680]  對不對?
[00:10:04.680 --> 00:10:05.600]  記不記得?
[00:10:05.600 --> 00:10:06.280]  好了
[00:10:06.280 --> 00:10:07.880]  你想想
[00:10:07.880 --> 00:10:10.680]  耶穌的路線圖在第一年的時候
[00:10:10.680 --> 00:10:18.520]  是故意和猶太人向北面的路線是不同的
[00:10:18.520 --> 00:10:19.160]  為什麼呢?
[00:10:19.160 --> 00:10:23.120]  就是故意去撒瑪利亞停一點
[00:10:23.120 --> 00:10:24.440]  然後就上去
[00:10:24.440 --> 00:10:28.120]  所以在撒瑪利亞停點的時候是有目的的
[00:10:28.120 --> 00:10:31.440]  然後到第三年
[00:10:31.440 --> 00:10:33.440]  第二年的時候
[00:10:33.440 --> 00:10:35.280]  我指示六那裡
[00:10:35.280 --> 00:10:36.920]  就是格賴森
[00:10:36.920 --> 00:10:39.440]  就是今天經文所發生的地方
[00:10:39.440 --> 00:10:40.920]  你看
[00:10:40.920 --> 00:10:42.240]  如果按照次序
[00:10:42.240 --> 00:10:44.520]  5、6、7的
[00:10:44.520 --> 00:10:46.320]  如果我們開車去旅行會怎樣?
[00:10:46.320 --> 00:10:47.640]  5、7、6吧
[00:10:47.640 --> 00:10:48.640]  對不對?
[00:10:48.640 --> 00:10:50.600]  去哪裏都沒有理由
[00:10:50.600 --> 00:10:54.480]  在溫哥華過來旅行
[00:10:54.480 --> 00:10:55.720]  我們先來安特里奧
[00:10:55.720 --> 00:10:57.120]  再上去紐西蘭
[00:10:57.120 --> 00:10:59.080]  然後回到安特里奧玩
[00:10:59.080 --> 00:11:02.560]  接著繼續去北伏羅
[00:11:02.560 --> 00:11:03.960]  有很多時候
[00:11:03.960 --> 00:11:06.440]  那時候沒有飛機
[00:11:06.440 --> 00:11:11.680]  用腳行走的時候
[00:11:11.680 --> 00:11:13.480]  是順路最適合的
[00:11:13.480 --> 00:11:15.000]  但是你看
[00:11:15.000 --> 00:11:17.040]  5、6、7
[00:11:17.040 --> 00:11:19.240]  如果你將它放在三個人的時候
[00:11:19.240 --> 00:11:21.040]  非常無理性
[00:11:21.040 --> 00:11:22.240]  無理智
[00:11:22.240 --> 00:11:22.960]  為什麼呢?
[00:11:22.960 --> 00:11:24.600]  因為耶穌有一個目的
[00:11:24.600 --> 00:11:25.960]  稍後再說
[00:11:25.960 --> 00:11:26.920]  好嗎?
[00:11:26.920 --> 00:11:29.360]  所以從這些路線圖
[00:11:29.360 --> 00:11:31.000]  如果我們細心閱讀的時候
[00:11:31.000 --> 00:11:32.480]  每一件事發展
[00:11:32.480 --> 00:11:35.280]  耶穌都有一個目的
[00:11:35.280 --> 00:11:38.200]  祂的目的是什麼呢?
[00:11:38.200 --> 00:11:40.960]  祂每一段路都帶著祂的信徒
[00:11:40.960 --> 00:11:42.160]  就是祂的門徒
[00:11:42.160 --> 00:11:42.800]  11位也好
[00:11:42.800 --> 00:11:43.320]  12位也好
[00:11:43.320 --> 00:11:44.840]  應該是12位
[00:11:44.840 --> 00:11:47.960]  帶著祂去體驗
[00:11:47.960 --> 00:11:48.640]  經歷
[00:11:48.640 --> 00:11:49.320]  實踐
[00:11:49.320 --> 00:11:49.920]  體驗
[00:11:49.920 --> 00:11:50.360]  經歷
[00:11:50.360 --> 00:11:51.120]  實踐
[00:11:51.120 --> 00:11:52.960]  學習
[00:11:52.960 --> 00:11:56.400]  這些都有目的
[00:11:56.400 --> 00:11:57.000]  好了
[00:11:57.000 --> 00:11:58.320]  今天這個格拉森
[00:11:58.320 --> 00:11:59.040]  我只是說
[00:11:59.040 --> 00:12:00.800]  裏面有什麼人物呢?
[00:12:00.800 --> 00:12:02.120]  有耶穌
[00:12:02.120 --> 00:12:04.000]  有祂的門徒
[00:12:04.000 --> 00:12:06.320]  如果看完整段經文
[00:12:06.320 --> 00:12:08.240]  門徒沒有出聲
[00:12:08.240 --> 00:12:09.560]  好像隱形一樣
[00:12:09.560 --> 00:12:13.280]  但是我們知道祂在這裏
[00:12:13.280 --> 00:12:15.480]  有養豬的人
[00:12:15.480 --> 00:12:18.440]  因為那裏說過有二千隻豬
[00:12:18.440 --> 00:12:19.000]  好了
[00:12:19.000 --> 00:12:21.080]  因為那個地區的時候
[00:12:21.080 --> 00:12:25.360]  格拉森的地區的居民
[00:12:25.360 --> 00:12:29.440]  也在馬可福音那裏
[00:12:29.440 --> 00:12:30.680]  不僅是那個地區
[00:12:30.680 --> 00:12:34.920]  是那個底加坡里的地方
[00:12:34.920 --> 00:12:36.120]  OK
[00:12:36.120 --> 00:12:37.600]  底加坡里是什麼?
[00:12:37.600 --> 00:12:38.280]  為什麼呢?
[00:12:38.280 --> 00:12:40.760]  如果看回英文就猜得到
[00:12:40.760 --> 00:12:43.360]  就是十個城市的一個區
[00:12:43.360 --> 00:12:44.240]  OK
[00:12:44.240 --> 00:12:45.720]  屬於外邦的地方
[00:12:45.720 --> 00:12:46.600]  因為祂養豬
[00:12:46.600 --> 00:12:47.680]  猶太人不吃豬的
[00:12:47.680 --> 00:12:50.040]  所以祂不會在這個地方養豬
[00:12:50.040 --> 00:12:53.200]  應該是非猶太人的地方
[00:12:53.200 --> 00:12:54.000]  第四
[00:12:54.000 --> 00:12:56.680]  是一個被鬼附的人
[00:12:56.680 --> 00:12:59.320]  神經病
[00:12:59.320 --> 00:13:01.120]  第五就是那隻烏鬼
[00:13:01.120 --> 00:13:03.720]  在這裏有幾個對話
[00:13:03.720 --> 00:13:05.680]  耶穌就和
[00:13:05.680 --> 00:13:09.120]  我將這幾類人分開的時候
[00:13:09.120 --> 00:13:11.600]  耶穌和門徒是什麼?
[00:13:11.600 --> 00:13:13.640]  猶太人
[00:13:13.640 --> 00:13:17.600]  第二、第三、第四類是什麼?
[00:13:17.600 --> 00:13:18.640]  外邦人
[00:13:18.640 --> 00:13:21.040]  不過我們用非猶太人
[00:13:21.040 --> 00:13:21.920]  是不是?
[00:13:21.920 --> 00:13:23.880]  我們叫他非猶太人
[00:13:23.880 --> 00:13:25.720]  不是外邦人
[00:13:25.720 --> 00:13:27.040]  第五是什麼?
[00:13:27.040 --> 00:13:27.960]  烏鬼
[00:13:27.960 --> 00:13:32.760]  烏鬼屬靈界的一個元素
[00:13:32.760 --> 00:13:35.600]  是有些特別的
[00:13:35.600 --> 00:13:38.080]  我們看看三個對話
[00:13:38.080 --> 00:13:38.480]  好了
[00:13:38.480 --> 00:13:39.560]  有些人問
[00:13:39.560 --> 00:13:42.840]  很多時候我們教會成長的時候
[00:13:42.840 --> 00:13:44.840]  當我們選耶穌的時候
[00:13:44.840 --> 00:13:46.000]  我們叫什麼?
[00:13:46.000 --> 00:13:46.960]  我們就學習
[00:13:46.960 --> 00:13:50.760]  我們就是猶太人的選民
[00:13:50.760 --> 00:13:51.920]  所以我們很多時候
[00:13:51.920 --> 00:13:55.120]  代入了我們以色列的文裡面
[00:13:55.120 --> 00:13:55.960]  是不是?
[00:13:55.960 --> 00:13:58.840]  很多時候我們那些利美基的教導
[00:13:58.840 --> 00:14:00.920]  我們叫徒應該要學習聖義
[00:14:00.920 --> 00:14:03.560]  我們進入了選民那裡
[00:14:03.560 --> 00:14:05.240]  但是其實
[00:14:05.240 --> 00:14:08.040]  我們屬於耶穌的是哪一類?
[00:14:08.040 --> 00:14:10.800]  是屬於第一類還是第四類?
[00:14:10.800 --> 00:14:12.200]  是屬於第四類
[00:14:12.200 --> 00:14:15.120]  我們改信耶穌的非猶太人
[00:14:15.120 --> 00:14:17.040]  其實猶太人的事我們不熟悉
[00:14:17.040 --> 00:14:18.000]  就是什麼?
[00:14:18.000 --> 00:14:19.520]  聽回來而已
[00:14:19.520 --> 00:14:21.040]  學回來而已
[00:14:21.040 --> 00:14:23.120]  看電影、看什麼
[00:14:23.120 --> 00:14:26.080]  他好的東西我們跟他一樣
[00:14:26.080 --> 00:14:28.080]  以色列民族嘛
[00:14:28.080 --> 00:14:29.000]  但是不好的東西
[00:14:29.000 --> 00:14:30.200]  不是,我們不是他們的
[00:14:30.200 --> 00:14:31.560]  我們是中國人
[00:14:31.560 --> 00:14:34.680]  所以很多時候我們好像是二分法
[00:14:34.680 --> 00:14:36.440]  但是其實我們是第四類
[00:14:36.440 --> 00:14:40.680]  我們改信耶穌的非猶太人
[00:14:40.680 --> 00:14:43.360]  所以猶太人我們知一點也不知道一點的東西
[00:14:43.360 --> 00:14:44.120]  OK?
[00:14:44.120 --> 00:14:45.640]  好了
[00:14:45.640 --> 00:14:46.640]  在聖經裡面
[00:14:46.640 --> 00:14:47.800]  這個對話裡面
[00:14:47.800 --> 00:14:50.760]  有三個「求」字
[00:14:50.760 --> 00:14:53.040]  這三個「求」字出了五
[00:14:53.040 --> 00:14:55.960]  這麼短短的經文出現了五次
[00:14:55.960 --> 00:14:57.680]  這五次是什麼呢?
[00:14:57.680 --> 00:14:58.760]  OK
[00:14:58.760 --> 00:15:00.200]  這五次裡面
[00:15:00.200 --> 00:15:03.960]  就是在說烏鬼和耶穌的對話
[00:15:03.960 --> 00:15:06.600]  第二次就是養豬的人
[00:15:06.600 --> 00:15:12.920]  和他的地區的人的對話
[00:15:12.920 --> 00:15:16.880]  第三個是被鬼附著的人
[00:15:16.880 --> 00:15:19.200]  但是鬼被說出來了
[00:15:19.200 --> 00:15:21.760]  之後和耶穌的對話
[00:15:21.760 --> 00:15:24.440]  這三個「求」字都有它的意思
[00:15:24.440 --> 00:15:25.840]  回到第一個
[00:15:25.840 --> 00:15:27.520]  你看看這個「求」字
[00:15:27.520 --> 00:15:29.920]  烏鬼是怎樣的?
[00:15:29.920 --> 00:15:32.360]  耶穌是出聲的
[00:15:32.360 --> 00:15:33.880]  祂知道神
[00:15:33.880 --> 00:15:36.280]  祂說「跪拜」
[00:15:36.280 --> 00:15:37.640]  虎瀑不是跪拜
[00:15:37.640 --> 00:15:39.120]  虎瀑
[00:15:39.120 --> 00:15:40.320]  祂不是敬拜神
[00:15:40.320 --> 00:15:41.960]  祂只是跪拜
[00:15:41.960 --> 00:15:44.960]  就是大叫
[00:15:44.960 --> 00:15:46.040]  這是什麼?
[00:15:46.040 --> 00:15:48.280]  哇,神啊,你最高
[00:15:48.280 --> 00:15:49.720]  兒子耶穌
[00:15:49.720 --> 00:15:51.560]  和我有什麼相關?
[00:15:51.560 --> 00:15:54.800]  猶太人都沒有領悟到這件事
[00:15:54.800 --> 00:15:57.280]  烏鬼已經知道了
[00:15:57.280 --> 00:15:58.400]  第一個「求」字是什麼?
[00:15:58.400 --> 00:16:04.320]  求神不要叫我受苦
[00:16:04.320 --> 00:16:08.440]  祂知道原來祂在世間上
[00:16:08.440 --> 00:16:10.320]  耶穌來到祂掌權的時候
[00:16:10.320 --> 00:16:11.400]  祂要受苦
[00:16:11.400 --> 00:16:12.080]  第二件事
[00:16:12.080 --> 00:16:13.680]  什麼是受苦?
[00:16:13.680 --> 00:16:14.640]  第31節說
[00:16:14.640 --> 00:16:19.640]  「央求」,「央求」是甚麼?
[00:16:19.640 --> 00:16:23.280]  是由重複地去求
[00:16:23.280 --> 00:16:25.240]  求甚麼?
[00:16:25.240 --> 00:16:30.640]  「不要訓誦他們到無底坑裡」
[00:16:30.640 --> 00:16:31.440]  OK?
[00:16:31.440 --> 00:16:34.640]  原來受苦是去到一個永恆的地方
[00:16:34.640 --> 00:16:36.760]  這個永恆不是永生
[00:16:36.760 --> 00:16:39.440]  是受苦
[00:16:39.440 --> 00:16:41.640]  第32節
[00:16:41.640 --> 00:16:43.720]  祂再央求
[00:16:43.720 --> 00:16:45.440]  耶穌,祢准我
[00:16:45.440 --> 00:16:46.520]  准我們
[00:16:46.520 --> 00:16:47.720]  還有一個烏鬼
[00:16:47.720 --> 00:16:48.840]  祂叫什麼名字?
[00:16:48.840 --> 00:16:50.200]  叫「群」
[00:16:50.200 --> 00:16:51.560]  現在「群」的時候
[00:16:51.560 --> 00:16:53.760]  現在在NIV Bible那裡
[00:16:53.760 --> 00:16:54.840]  它譯為「Legion」
[00:16:54.840 --> 00:16:56.520]  「Legion」即是「刑女」
[00:16:56.520 --> 00:17:00.040]  「刑女」在那時候是一個軍女的編制
[00:17:00.040 --> 00:17:02.640]  今天就看過很多烏克蘭的節奏
[00:17:02.640 --> 00:17:04.600]  所以那個編制是有一定的人數的
[00:17:04.600 --> 00:17:06.520]  祂說那裡大概有
