
[00:00:00.000 --> 00:00:10.280]  今天我會和大家一起思想的經文是《馬太福音》第七章第十三至第十四節
[00:04:54.020 --> 00:05:02.780]  我們所遇見的這個信主的過程卻是傳遞一個很不同的一種風氣
[00:05:02.780 --> 00:05:11.060]  人往往作出一些選擇,譬如信或不信這個選擇的時候
[00:05:11.060 --> 00:05:19.620]  它就不是基於聖靈在他生命上的一個誘讀,而是很在乎於那個人
[00:05:19.620 --> 00:05:31.540]  他自己自身基於自己的利益猜測之下而作出一個結果的選擇
[00:05:31.540 --> 00:05:36.220]  尤其是在現在我們處身在這個世界裡面
[00:05:36.220 --> 00:05:39.860]  有一種這樣的思維,其實有很多種形容方式的
[00:05:39.860 --> 00:05:48.780]  不過我們在香港的一個流行的說法就叫做早買早享受
[00:05:48.780 --> 00:05:50.620]  什麼叫做早買早享受呢?
[00:05:50.620 --> 00:05:56.980]  這種思維其實就等同於,因為你人生很短而已
[00:05:56.980 --> 00:06:05.180]  你資源有限,當你如果有錢,你就趁早買了那樣東西回來
[00:06:05.180 --> 00:06:12.860]  等你買了回來之後,你就早日可以享受到那樣東西帶來那份的歡愉
[00:06:12.860 --> 00:06:18.900]  其實這種觀念就不是新的,這種觀念在很早的以前
[00:06:18.900 --> 00:06:25.140]  人,特別一些哲學家已經將它提出來了
[00:06:25.140 --> 00:06:28.500]  他們發現到一件事,哲學家其實是什麼人呢?
[00:06:28.500 --> 00:06:39.060]  哲學家是一種對於人生上面,對事物上面一些的觀察之後的一種總結的一些參與者
[00:06:39.060 --> 00:06:44.220]  哲學家很多時候就是留心看著這個世界發生的事情
[00:06:44.220 --> 00:06:49.260]  或者有的一些事情去組織出來,去作出一個結論
[00:06:49.260 --> 00:06:55.660]  他們留意到一件事,因為人自己知道自己的人生有限
[00:06:55.660 --> 00:07:00.260]  於是怎麼樣呢?人生有多長呢?
[00:07:00.260 --> 00:07:05.980]  按照聖經,真是好的人八九十歲而已
[00:07:05.980 --> 00:07:09.420]  一般六七十歲已經很長命了
[00:07:09.420 --> 00:07:16.820]  以我來做例子,我還算年輕,我這些五張多的人
[00:07:16.820 --> 00:07:20.100]  以前不止五張多,叫做中年
[00:07:20.100 --> 00:07:27.500]  但是如果算回來,如果真是八十歲長命的,也是只有二十多年命而已
[00:07:27.500 --> 00:07:31.940]  於是這些哲學家就去參透很多人的看法
[00:07:31.940 --> 00:07:39.420]  就說既然人生這麼短,所以很多人在這麼短有限的幾十年的人生裡面
[00:07:39.420 --> 00:07:44.380]  他們就要不斷作出一個選擇,或者很多的選擇
[00:07:44.380 --> 00:07:49.380]  而這些選擇都是圍繞著一個的原因而去做的
[00:07:49.380 --> 00:07:55.820]  就是如何使自己覺得快樂,或者滿足
[00:07:55.820 --> 00:08:00.860]  Happiness, or Joyfulness, or Fulfillness
[00:08:00.860 --> 00:08:05.540]  很多的人就在於,我在這個人生這麼短
[00:08:05.540 --> 00:08:09.740]  於是如果我有什麼東西,有什麼資源
[00:08:09.740 --> 00:08:15.540]  我就盡量用這些資源去享受盡我所得到的東西
[00:08:15.540 --> 00:08:21.140]  於是就造成了很多不同類型的一種行為出來
[00:08:21.140 --> 00:08:26.940]  這種思維去提出這些解釋,其實很多這些哲學家都有
[00:08:26.940 --> 00:08:32.540]  譬如柏拉圖,阿里士多德,斯托德,甚至犬如思想
[00:08:32.540 --> 00:08:35.940]  大家知不知道什麼叫犬如思想,Synicism
[00:08:35.940 --> 00:08:38.380]  Synicism這個觀念是什麼呢?
[00:08:38.380 --> 00:08:45.460]  就是說既然人生這麼短,我有酒就今朝醉了
[00:08:45.460 --> 00:08:50.780]  盡快將我所有資源都花光,用光,買光
[00:08:50.780 --> 00:08:56.340]  使得我不斷有這些資源所帶來的衝擊,帶來的喜樂感覺
[00:08:56.340 --> 00:09:00.420]  人生就是一直用這幾十年不斷賺錢,花錢,花錢
[00:09:00.420 --> 00:09:03.220]  重重複複刺激自己
[00:09:03.220 --> 00:09:05.740]  不要說那麼多前景,不要說那麼多道德
[00:09:05.740 --> 00:09:10.140]  不要說任何的原則,永恆什麼都不用想
[00:09:10.140 --> 00:09:13.500]  因為根本不知道永恆是什麼
[00:09:13.500 --> 00:09:16.220]  這樣的情況下造成什麼樣呢?
[00:09:16.220 --> 00:09:24.140]  每個人都只是一種靠著自己的自尊方式和角度去分析他的人生
[00:09:24.140 --> 00:09:27.020]  當他作出選擇,前景不需要考慮的
[00:09:27.020 --> 00:09:32.340]  最重要就是這一刻我覺得高興
[00:09:32.340 --> 00:09:38.220]  所以我們會發覺,譬如這個所謂消費主義
[00:09:38.220 --> 00:09:45.060]  禁槍性是materialism或者consumerism,為什麼這麼興旺呢?
[00:09:45.060 --> 00:09:49.180]  你不花錢就沒有辦法買到刺激回來
[00:09:49.180 --> 00:09:53.380]  這種刺激是什麼?刺激你有一種歡愉的感覺
[00:09:53.380 --> 00:09:55.980]  而這種刺激的感覺很快就過去
[00:09:55.980 --> 00:10:00.780]  因為那件東西一買回來,刺激完,過氣,完結
[00:10:00.780 --> 00:10:05.180]  於是要繼續買另一樣東西,繼續消費
[00:10:05.180 --> 00:10:09.340]  所以為什麼現在的人,你要留意到,經常買東西
[00:10:09.340 --> 00:10:16.780]  他們買東西不是基於需要,不是基於他自己真的有這個需求
[00:10:16.780 --> 00:10:20.620]  而是完全只是買了那種快感
[00:10:20.620 --> 00:10:23.060]  留意一下,看看基督徒有沒有這樣的情況
[00:10:23.060 --> 00:10:28.540]  一樣有,在屬靈的上面,如果運用這種思維,就變成什麼?
[00:10:28.540 --> 00:10:32.660]  不斷買一些屬靈關係的東西
[00:10:32.660 --> 00:10:42.660]  天主教就賣聖物,宗教上的用品,紀念品
[00:10:42.660 --> 00:10:48.460]  找一張書籤,又說這張書籤在哪個聖人那裡作法
[00:10:48.460 --> 00:10:54.340]  或者賣一些十字架,又說有什麼法力,在哪裏用泥來做
[00:10:54.340 --> 00:10:58.580]  基督徒是不是清高一點?一樣這麼壞
[00:10:58.580 --> 00:11:00.740]  情況是怎樣呢?
[00:11:00.740 --> 00:11:04.620]  你看看你自己家裏的屬靈書籍就知道了
[00:11:04.620 --> 00:11:09.540]  基督教有一個這樣的消費模式
[00:11:09.540 --> 00:11:11.380]  其實和天主教不無兩樣
[00:11:11.380 --> 00:11:17.020]  不過他就買聖物,買裝飾品,買念珠,買十字架
[00:11:17.020 --> 00:11:19.780]  基督徒就怎樣?買屬靈書籍
[00:11:19.780 --> 00:11:23.500]  買了有沒有看呢?買了通常就放在家裏
[00:11:23.500 --> 00:11:28.300]  擺滿整個書櫃,擺滿整幅牆
[00:11:28.300 --> 00:11:32.980]  於是乎這種思維就造成了,以為自己很屬靈
[00:11:32.980 --> 00:11:39.300]  這種發展,這種情況完全是唯心的一種思維
[00:11:39.300 --> 00:11:43.220]  為了做任何事去滿足自己的快感
[00:11:43.220 --> 00:11:46.580]  滿足自己的屬靈的愉悅感
[00:11:46.580 --> 00:11:51.980]  這種只以眼前利益而相信的信
[00:11:51.980 --> 00:11:56.660]  其實只不過是一種變相的剝削
[00:11:56.660 --> 00:12:01.740]  將現在我們應該有的資源
[00:12:01.740 --> 00:12:07.660]  甚至將來的資源,將它完全剝削,在這一刻去使用
[00:12:07.660 --> 00:12:13.420]  其實這種情況,你不要說得太高深
[00:12:13.420 --> 00:12:19.340]  譬如我們以一般人來看,常常都說我要減肥
[00:12:19.340 --> 00:12:21.860]  減肥都是一樣的,你有沒有留意?
[00:12:21.860 --> 00:12:24.980]  很多人的減肥都失敗,為甚麼?
[00:12:24.980 --> 00:12:28.180]  因為他們的減肥,很多時候都失敗
[00:12:28.180 --> 00:12:30.740]  就是因為他們覺得,我既然要減肥
[00:12:30.740 --> 00:12:33.660]  不過現在又看到美食當前,不如這樣吧
[00:12:33.660 --> 00:12:37.380]  我馬上吃完再減肥
[00:12:37.380 --> 00:12:43.660]  這種思想流傳在每一個人的生命生活當中
[00:12:43.660 --> 00:12:46.700]  就造成了今天很多的信徒
[00:12:46.700 --> 00:12:50.580]  其實他們的靈性是一路上都沒有任何成長
[00:12:50.580 --> 00:12:57.460]  不僅如此,而且以為在一個很屬靈的狀態去蒙騙自己
[00:12:57.460 --> 00:13:01.020]  今天這段聖經,很短而已
[00:13:01.020 --> 00:13:06.060]  扎門闊門的比喻,或者在耶穌基督的講道裏面
[00:13:06.060 --> 00:13:08.500]  很簡短的兩節經文
[00:13:08.500 --> 00:13:17.220]  正正其實就要針對這個信仰的盲點和風氣
[00:13:17.220 --> 00:13:23.060]  要去講給當時耶穌基督面前的一批門徒
[00:13:23.060 --> 00:13:28.620]  以及今天我們正在讀這段聖經的所有的基督徒
[00:13:28.620 --> 00:13:31.900]  讓我們去重新想想
[00:13:31.900 --> 00:13:37.660]  究竟我們的信是藉根於甚麼而出現的
[00:13:37.660 --> 00:13:40.020]  是否,哦,我覺得信了主
[00:13:40.020 --> 00:13:44.180]  於是乎我有些利益,甚至曾經有一個基督徒這樣對我說
[00:13:44.180 --> 00:13:49.660]  他說如果基督徒去信主不是有利益的話
[00:13:49.660 --> 00:13:52.860]  誰會信你呢
[00:13:52.860 --> 00:13:57.140]  所以基督徒要求的好處只不過是上帝給予而已
[00:13:57.140 --> 00:14:00.180]  於是乎就衍生了很多奇奇怪怪的祈禱
[00:14:00.180 --> 00:14:02.540]  要求上帝給予這樣給予那樣
[00:14:02.540 --> 00:14:06.180]  然後給予之後就等於陣營了上帝你是真的上帝
[00:14:06.180 --> 00:14:08.780]  來要脅上帝
[00:14:08.780 --> 00:14:11.740]  這種思想行為
[00:14:11.740 --> 00:14:14.620]  耶穌在登山寶墳裡面
[00:14:14.620 --> 00:14:17.580]  其實正正就是要向這班門徒說
[00:14:17.580 --> 00:14:19.900]  你自己是不是這樣的情況呢
[00:14:19.900 --> 00:14:22.780]  而在你當中有沒有這樣的人是這樣的情況呢
[00:14:22.780 --> 00:14:23.940]  如果是這樣的
[00:14:23.940 --> 00:14:28.740]  我們會不會防備到自己跌入這樣的現象呢
[00:14:28.740 --> 00:14:33.780]  於是乎今天就有這個闊門和窄門的比喻
[00:14:33.780 --> 00:14:37.140]  這個比喻我相信當你聽完之後
[00:14:37.140 --> 00:14:41.060]  你會有一種感覺的
[00:14:41.060 --> 00:14:42.300]  不好的感覺來的
[00:14:42.300 --> 00:14:44.340]  我要講得清楚一點
[00:14:44.340 --> 00:14:47.020]  其實耶穌在這一段的經文裡面
[00:14:47.020 --> 00:14:50.620]  很清楚告訴我們要什麼
[00:14:50.620 --> 00:14:51.740]  第十三節一開始
[00:14:51.740 --> 00:14:55.340]  你們要進窄門
[00:14:55.340 --> 00:14:57.780]  窄門是一條什麼門
[00:14:57.780 --> 00:14:59.500]  窄門
[00:14:59.500 --> 00:15:01.660]  我一會兒會詳細解釋門是什麼
[00:15:01.660 --> 00:15:03.540]  不過窄門是什麼
[00:15:03.540 --> 00:15:07.140]  是一條不多人選擇的路來的
[00:15:07.140 --> 00:15:09.020]  為什麼不多人選擇的路
[00:15:09.020 --> 00:15:13.300]  因為窄門的環境都是不宏偉的
[00:15:13.300 --> 00:15:14.780]  你想想
[00:15:14.780 --> 00:15:18.140]  你自己去一些大城市裡面
[00:15:18.140 --> 00:15:21.180]  那些什麼泱泱大國
[00:15:21.180 --> 00:15:23.300]  什麼強國
[00:15:23.300 --> 00:15:26.700]  歷史的一些四大文明
[00:15:26.700 --> 00:15:29.620]  或者五大文明的古國
[00:15:29.620 --> 00:15:32.420]  他們最喜歡建的是什麼
[00:15:32.420 --> 00:15:33.620]  門
[00:15:33.620 --> 00:15:35.140]  而這些門是什麼
[00:15:35.140 --> 00:15:36.500]  大大一道門
[00:15:36.500 --> 00:15:37.100]  不用說什麼
[00:15:37.100 --> 00:15:38.140]  我熟悉的
[00:15:38.140 --> 00:15:40.620]  或者在網上正在聽我們講到的
[00:15:40.620 --> 00:15:41.500]  電影節目
[00:15:41.500 --> 00:15:42.820]  法國
[00:15:42.820 --> 00:15:45.660]  法國最出名的一道是什麼門
[00:15:45.660 --> 00:15:47.020]  在巴黎
[00:15:47.020 --> 00:15:48.900]  凱旋門
[00:15:48.900 --> 00:15:50.060]  去過的人
[00:15:50.060 --> 00:15:51.700]  我想你也會見過
[00:15:51.700 --> 00:15:53.980]  那裡凱旋門的建築
[00:15:53.980 --> 00:15:55.980]  上面所雕砌的
[00:15:55.980 --> 00:15:58.940]  雕琢的一些人物
[00:15:58.940 --> 00:15:59.420]  花紋
[00:15:59.420 --> 00:16:00.380]  你能夠
[00:16:00.380 --> 00:16:01.300]  如果你有一天
[00:16:01.300 --> 00:16:03.460]  譬如當作是我
[00:16:03.460 --> 00:16:05.620]  有一天如果黃兆權牧師可以
[00:16:05.620 --> 00:16:08.540]  有個像在這道門裡面
[00:16:08.540 --> 00:16:09.340]  哇
[00:16:09.340 --> 00:16:11.020]  真的會覺得很偉的
[00:16:11.020 --> 00:16:11.620]  因為怎樣
[00:16:11.620 --> 00:16:14.260]  門大才宏偉
[00:16:14.260 --> 00:16:15.900]  宏偉就是被人觀察
[00:16:15.900 --> 00:16:19.180]  被人覺得這些是偉人才能夠擺上去的
[00:16:19.180 --> 00:16:21.100]  怎麼會選黃兆權牧師擺上去
[00:16:21.100 --> 00:16:22.140]  當然不會
[00:16:22.140 --> 00:16:24.100]  是不是
[00:16:24.100 --> 00:16:26.020]  耶穌在這裡說
[00:16:26.020 --> 00:16:27.020]  基督徒
[00:16:27.020 --> 00:16:27.980]  門徒
[00:16:27.980 --> 00:16:30.620]  你們要進凱旋門
[00:16:30.620 --> 00:16:32.740]  凱旋門是什麼門呢
[00:16:32.740 --> 00:16:35.700]  凱旋的門
[00:16:35.700 --> 00:16:37.660]  沒有人喜歡走的
[00:16:37.660 --> 00:16:38.780]  一會兒我詳細解釋
[00:16:38.780 --> 00:16:39.940]  那道門是怎樣的
[00:16:39.940 --> 00:16:42.340]  門的作用是什麼
[00:16:42.340 --> 00:16:46.340]  當如果耶穌叫你走一條凱旋的路
[00:16:46.340 --> 00:16:47.980]  教會是建立在一條
[00:16:47.980 --> 00:16:50.700]  凱旋的路的上面
[00:16:50.700 --> 00:16:54.620]  由凱旋的路進入去的路的時候
[00:16:54.620 --> 00:16:57.460]  和今天的教會官
[00:16:57.460 --> 00:17:02.260]  所謂建立教會的大風氣潮流
[00:17:02.260 --> 00:17:06.860]  可以說是背道而馳
[00:17:06.860 --> 00:17:09.180]  所以今天這堂信息
[00:17:09.180 --> 00:17:12.380]  我相信有很多信徒是不合心意的
[00:17:12.380 --> 00:17:13.220]  說真的
[00:17:13.220 --> 00:17:15.300]  我也不理你合不合心意
[00:17:15.300 --> 00:17:16.180]  耶穌是這樣說
[00:17:16.180 --> 00:17:17.700]  我就說給你聽而已
[00:17:17.700 --> 00:17:21.500]  不過當你覺得不合心意的時候
[00:17:21.500 --> 00:17:25.700]  我都肯邀請你先聽完這堂道
[00:17:25.700 --> 00:17:29.500]  因為這堂道可能對於你整個人生
[00:17:29.500 --> 00:17:31.660]  對於你甚至你的侍奉
[00:17:31.660 --> 00:17:35.380]  對於你整個基督徒的永恆的生命
[00:17:35.380 --> 00:17:37.620]  是有著直接的影響
[00:17:37.620 --> 00:17:38.820]  好了
[00:17:38.820 --> 00:17:41.260]  我們直接進入這段經文
[00:17:41.260 --> 00:17:43.940]  去看看究竟這段經文的內容
[00:17:43.940 --> 00:17:46.620]  說些什麼
[00:17:46.620 --> 00:17:47.940]  在這段聖經裡面
[00:17:47.940 --> 00:17:50.980]  其實有很多基督徒的學者
[00:17:50.980 --> 00:17:52.460]  聖經研究
[00:17:52.460 --> 00:17:55.660]  甚至那些所謂教目學博士的人
[00:17:55.660 --> 00:17:57.500]  都很喜歡拿來研究
[00:17:57.500 --> 00:17:58.700]  拿來去講的
[00:17:58.700 --> 00:17:59.980]  因為他們認為
[00:17:59.980 --> 00:18:03.260]  這些聖經最好就將它斷章取義
[00:18:03.260 --> 00:18:04.900]  斬件上結
[00:18:04.900 --> 00:18:07.500]  上文下理不需要了解脈絡
[00:18:07.500 --> 00:18:11.820]  不需要知道為什麼馬太要寫這一堆的內容
[00:18:11.820 --> 00:18:13.220]  或者記載這一段的內容
[00:18:13.220 --> 00:18:15.140]  甚至耶穌為什麼要講這堂道
[00:18:15.140 --> 00:18:15.900]  不要緊的
[00:18:15.900 --> 00:18:17.380]  片段式處理
[00:18:17.380 --> 00:18:18.860]  獨立包裝
[00:18:18.860 --> 00:18:20.500]  就可以上市
[00:18:20.500 --> 00:18:21.980]  於是乎怎麼樣呢?
[00:18:21.980 --> 00:18:25.300]  他們就盡自己喜歡為什麼閘門是什麼
[00:18:25.300 --> 00:18:27.140]  闊門是什麼
[00:18:27.140 --> 00:18:30.500]  任意的堆砌下去
[00:18:30.500 --> 00:18:34.780]  其實單部分整卷書
[00:18:34.780 --> 00:18:35.700]  整個的部分
[00:18:35.700 --> 00:18:39.580]  長度五章到第七章裡面
[00:18:39.580 --> 00:18:44.260]  這總共三章的經文當中
[00:18:44.260 --> 00:18:49.700]  耶穌其實由頭到尾都講著一個重要的宗旨
[00:18:49.700 --> 00:18:52.020]  就是我們作為
[00:18:52.020 --> 00:18:55.980]  稱之為神的子民的人
[00:18:55.980 --> 00:18:59.580]  究竟我們的表現
[00:18:59.580 --> 00:19:02.660]  以及我們的選擇
[00:19:02.660 --> 00:19:08.460]  是怎樣直接反映我們這個屬神子民的生命特質
[00:19:08.460 --> 00:19:10.660]  我重複再講多一次
[00:19:10.660 --> 00:19:14.020]  登山寶墳圍繞著的主題
[00:19:14.020 --> 00:19:15.660]  由頭到尾
[00:19:15.660 --> 00:19:19.660]  都是向著一班自稱為神的子民的人
[00:19:19.660 --> 00:19:21.660]  讓他們重新去檢醒
[00:19:21.660 --> 00:19:24.660]  看看你自己那個屬靈的生命
[00:19:24.660 --> 00:19:28.220]  是不是真的神的子民的質素
[00:19:28.220 --> 00:19:30.820]  而在這個在世的過程當中
[00:19:30.820 --> 00:19:33.820]  你要怎樣洞悉神的子民
[00:19:33.820 --> 00:19:36.940]  應該怎樣活的在這個地上
[00:19:36.940 --> 00:19:38.700]  當你有這個洞悉的時候
[00:19:38.700 --> 00:19:41.220]  你在身邊其他的人
[00:19:41.220 --> 00:19:47.220]  你就會開始看到他們是不是真的基督徒了
[00:19:47.220 --> 00:19:50.980]  尤其是在一個信仰的群體
[00:19:50.980 --> 00:19:52.580]  稱之為基督徒的群體
[00:19:52.580 --> 00:19:55.860]  用今天的字眼叫做「教會」
[00:19:55.860 --> 00:20:00.980]  裡面的人是不是個個都是基督徒呢
[00:20:00.980 --> 00:20:04.060]  還有一點要澄清一點的
[00:20:04.060 --> 00:20:05.700]  馬太福音裡面的登山寶墳
[00:20:05.700 --> 00:20:07.980]  不是叫我們去批評
[00:20:07.980 --> 00:20:09.220]  作最終的審判
[00:20:09.220 --> 00:20:10.260]  這個不是基督徒
[00:20:10.260 --> 00:20:11.060]  這個是基督徒
[00:20:11.060 --> 00:20:12.660]  不是
[00:20:12.660 --> 00:20:13.940]  而是在這個過程當中
[00:20:13.940 --> 00:20:18.580]  我們去測驗你和我
[00:20:18.580 --> 00:20:22.460]  究竟表現跟一個真正屬神的子民含含節
[00:20:22.460 --> 00:20:24.140]  不含節的時候
[00:20:24.140 --> 00:20:28.980]  我們有沒有再重新靠著聖靈去糾正過來
[00:20:28.980 --> 00:20:30.060]  正如我剛才所說
[00:20:30.060 --> 00:20:34.860]  信主是對聖靈的一種回應
[00:20:34.860 --> 00:20:36.580]  信徒屬神的子民
[00:20:36.580 --> 00:20:38.900]  是會不斷在聖靈的引導之下
[00:20:38.900 --> 00:20:41.380]  去不斷作出調教
[00:20:41.380 --> 00:20:49.140]  準確地去符合上帝對神的子民的要求
[00:20:49.140 --> 00:20:51.340]  但是很可惜的時候
[00:20:51.340 --> 00:20:53.340]  很多的信徒在這段聖經
[00:20:53.340 --> 00:20:57.580]  就將它加插了很多其他的元素
[00:20:57.580 --> 00:21:01.260]  認為閘門是什麼
[00:21:01.260 --> 00:21:03.340]  洞門是怎麼做的
[00:21:03.340 --> 00:21:06.060]  其實跟之後另一個比喻
[00:21:06.060 --> 00:21:11.300]  建屋在盆石和沙土是很類同的內容
[00:21:11.300 --> 00:21:14.100]  不過我們可以看看這段經文
[00:21:14.100 --> 00:21:18.860]  其實登山寶墳有一個很連貫的發展
[00:21:18.860 --> 00:21:21.580]  讓每一個屬神的子民
[00:21:21.580 --> 00:21:24.740]  當你還沒有進入到這個工場裡面
[00:21:24.740 --> 00:21:28.020]  你先搞定自己的聖靈的生命
[00:21:28.020 --> 00:21:33.060]  也要預備好一個準確傳道的心理準備
[00:21:33.060 --> 00:21:36.140]  很可惜當你進入到這個世界當中
[00:21:36.140 --> 00:21:40.860]  與及和你一起同工的這班同工
[00:21:40.860 --> 00:21:43.460]  你跟隨的不只是一個羊群心理
[00:21:43.460 --> 00:21:45.060]  它叫你做什麼就做什麼
[00:21:45.060 --> 00:21:46.340]  好像今天的教會
[00:21:46.340 --> 00:21:49.860]  牧師或者教會的傳道或者時工委員會
[00:21:49.860 --> 00:21:52.900]  叫你做什麼就等同於做了就是好信徒
[00:21:52.900 --> 00:21:54.100]  不是啊
[00:21:54.100 --> 00:21:57.700]  不是羊群心理跟著走就一定進入到天國
[00:21:57.700 --> 00:21:59.220]  不是
[00:21:59.220 --> 00:22:02.380]  反而是提醒你和我
[00:22:02.380 --> 00:22:04.340]  我自己不可以是一個渾水摸魚
[00:22:04.340 --> 00:22:05.700]  活在教會當中的人
[00:22:05.700 --> 00:22:08.260]  同時也要留意在教會當中
[00:22:08.260 --> 00:22:10.180]  是有人在渾水摸魚
[00:22:10.180 --> 00:22:12.900]  希望從中得到利益
[00:22:12.900 --> 00:22:15.020]  所以閘門和富門
[00:22:15.020 --> 00:22:17.620]  其實就是一個最好的
[00:22:17.620 --> 00:22:21.460]  我可以說是一個過濾網
[00:22:21.460 --> 00:22:25.340]  過濾出 filter out
[00:22:25.340 --> 00:22:27.900]  究竟誰是真神的子民
[00:22:27.900 --> 00:22:30.740]  誰不是神的子民
[00:22:30.740 --> 00:22:32.300]  我們逐步去看
[00:22:32.300 --> 00:22:33.780]  我們先看第一部分
[00:22:33.780 --> 00:22:35.340]  第十三節
[00:22:35.340 --> 00:22:40.260]  七章的第十三節的上半節
[00:22:40.260 --> 00:22:42.220]  在這個部分裡面
[00:22:42.220 --> 00:22:45.900]  就談論到跟從主的人
[00:22:45.900 --> 00:22:51.260]  必須要有一個艱難的心理預備
[00:22:51.260 --> 00:22:56.460]  Today God's people's path is a rough one
[00:22:56.460 --> 00:22:58.020]  不單止是 tough
[00:22:58.020 --> 00:22:59.820]  It's rough
[00:22:59.820 --> 00:23:01.820]  很粗暴的
[00:23:01.820 --> 00:23:04.260]  很難過的
[00:23:04.260 --> 00:23:05.540]  這一節說什麼呢
[00:23:05.540 --> 00:23:10.180]  你們要尊擇門
[00:23:10.180 --> 00:23:11.140]  就是一節而已
[00:23:11.140 --> 00:23:15.140]  你們要尊擇門
[00:23:15.140 --> 00:23:16.500]  在《圓聞聖經》裡面
[00:23:16.500 --> 00:23:21.540]  不只是說走擇門這麼簡單
[00:23:21.540 --> 00:23:23.260]  在《圓聞聖經》裡面
[00:23:23.260 --> 00:23:28.420]  有一個 definite article
[00:23:28.420 --> 00:23:31.660]  有一個特定的門
