
[00:00:00.000 --> 00:00:06.180]  彼得後書的信息很切合我們這個時代的需要
[00:01:58.280 --> 00:02:01.560]  意思就是說,是不是不單止這幾樣
[00:02:01.560 --> 00:02:04.720]  或者只是這幾樣不夠,這幾樣
[00:02:04.720 --> 00:02:08.240]  裏面都可以不斷的來到成長
[00:02:08.240 --> 00:02:11.240]  所以彼得前書也都給我們看到
[00:02:11.240 --> 00:02:17.720]  我們的生命需要一路的來到長進
[00:02:17.720 --> 00:02:24.000]  今天我們要看的經文是一章十二至十五節
[00:02:24.000 --> 00:02:27.560]  和一個彼得前書的信息
[00:02:27.560 --> 00:02:30.880]  非常有密切的關係
[00:02:30.880 --> 00:02:34.440]  剛纔所講的前面這十一節的聖經
[00:02:34.440 --> 00:02:38.000]  講的這個信息重要嗎?
[00:02:38.000 --> 00:02:39.200]  重要啊
[00:02:39.200 --> 00:02:43.600]  一個的重要性就是在一章十二至十五節
[00:02:43.600 --> 00:02:46.240]  再一次來表達出來
[00:02:46.240 --> 00:02:54.760]  我們一起來讀彼得後書第一章十二至十五節
[00:02:54.760 --> 00:02:57.600]  你們雖然曉得這些事
[00:02:57.600 --> 00:03:01.560]  並且在你們已有的真道上堅固
[00:03:01.560 --> 00:03:05.560]  我卻要將這些事常常提醒你們
[00:03:05.560 --> 00:03:09.360]  我以爲應當趁我還在這帳盤的時候
[00:03:09.360 --> 00:03:12.040]  提醒你們,激發你們
[00:03:12.040 --> 00:03:16.320]  因爲知道我脫離這帳盤的時候快到了
[00:03:16.320 --> 00:03:20.000]  正如我們主耶穌基督所指示我的
[00:03:20.000 --> 00:03:22.360]  並且我要盡心竭力
[00:03:22.360 --> 00:03:27.760]  使你們在我去世之後時常紀念這些事
[00:03:27.760 --> 00:03:31.440]  很短的幾節的經文
[00:03:31.440 --> 00:03:38.240]  但我們看到彼得這個主的使徒
[00:03:38.240 --> 00:03:42.040]  他心裏面的那個心聲
[00:03:42.040 --> 00:03:45.000]  就正如今天的講題
[00:03:45.000 --> 00:03:48.160]  使徒的肺腑之言
[00:03:48.160 --> 00:03:52.880]  短短的四節聖經將彼得心裏面
[00:03:52.880 --> 00:03:58.200]  對於信徒,對於前面一些事情
[00:03:58.200 --> 00:04:01.680]  那個心來表達出來
[00:04:01.680 --> 00:04:05.680]  我們先一起來低頭禱告
[00:04:08.480 --> 00:04:11.080]  多謝主賜下你寶貴的話
[00:04:11.080 --> 00:04:14.560]  求你都透過今天這一段經文
[00:04:14.560 --> 00:04:18.200]  來向我們說話
[00:04:18.200 --> 00:04:23.040]  教證我們的心思意念
[00:04:23.040 --> 00:04:25.640]  幫助我們活出
[00:04:25.640 --> 00:04:30.080]  從你而來應有的基督徒的特質
[00:04:30.080 --> 00:04:36.160]  幫助我們在面對世界不同的衝擊挑戰的時候
[00:04:36.160 --> 00:04:39.520]  我們能夠站立得穩
[00:04:39.520 --> 00:04:44.480]  幫助我們面對試探誘惑的時候
[00:04:44.480 --> 00:04:47.080]  我們有力量去勝過
[00:04:47.080 --> 00:04:49.320]  求主帶領我們
[00:04:49.320 --> 00:04:51.320]  施恩給每一個
[00:04:51.320 --> 00:04:53.440]  來聽你的話語
[00:04:53.440 --> 00:04:55.840]  也都是細心去思想的人
[00:04:55.840 --> 00:04:57.680]  奉耶穌基督的聖名
[00:04:57.680 --> 00:05:00.200]  阿們
[00:05:00.200 --> 00:05:02.640]  彼得在一段經文講到
[00:05:02.640 --> 00:05:05.200]  他要面對死亡
[00:05:05.200 --> 00:05:07.920]  他快要死了
[00:05:07.920 --> 00:05:09.920]  而有幾樣事情
[00:05:09.920 --> 00:05:12.480]  他想在他臨死之前
[00:05:12.480 --> 00:05:14.840]  繼續去做
[00:05:14.840 --> 00:05:17.440]  完成了這些事情
[00:05:17.440 --> 00:05:20.640]  我相信他纔會死得
[00:05:20.640 --> 00:05:22.360]  硬幣
[00:05:22.360 --> 00:05:23.320]  有幾樣事情
[00:05:23.320 --> 00:05:24.160]  第一樣
[00:05:24.160 --> 00:05:26.640]  他要激勵信徒
[00:05:26.640 --> 00:05:28.760]  第十二十三節
[00:05:28.760 --> 00:05:32.040]  你們雖然瞭解這些事
[00:05:32.040 --> 00:05:35.320]  並且在你們已有的真道上堅固
[00:05:35.320 --> 00:05:37.320]  我卻要將這些事
[00:05:37.320 --> 00:05:39.320]  常常提醒你們
[00:05:39.320 --> 00:05:41.840]  我以爲應當趁我還在
[00:05:41.840 --> 00:05:43.480]  這帳篷的時候
[00:05:43.480 --> 00:05:44.840]  提醒你們
[00:05:44.840 --> 00:05:47.760]  激發你們
[00:05:47.760 --> 00:05:49.480]  在這裏彼得就說到
[00:05:49.480 --> 00:05:51.440]  雖然你們已經
[00:05:51.440 --> 00:05:53.280]  知道這些事
[00:05:53.280 --> 00:05:57.680]  而且在真理上得到堅固
[00:05:57.680 --> 00:06:01.320]  我還要常常提醒你們
[00:06:01.320 --> 00:06:03.240]  激勵你們
[00:06:03.240 --> 00:06:06.240]  去實踐出來
[00:06:06.240 --> 00:06:07.120]  有時我們會想
[00:06:07.120 --> 00:06:09.520]  彼得是不是年紀太大了
[00:06:09.520 --> 00:06:11.800]  這麼沉悲
[00:06:11.800 --> 00:06:14.000]  已經知道的事
[00:06:14.000 --> 00:06:16.680]  用不着說
[00:06:16.680 --> 00:06:18.160]  還要再說
[00:06:18.160 --> 00:06:21.240]  還要常常提醒
[00:06:21.240 --> 00:06:24.760]  已經在真理上堅固
[00:06:24.760 --> 00:06:26.160]  得到堅固
[00:06:26.160 --> 00:06:29.280]  還仍然要提醒
[00:06:29.280 --> 00:06:35.280]  彼得年紀太大了
[00:06:35.280 --> 00:06:38.280]  有時我們都嫌長者
[00:06:38.280 --> 00:06:39.680]  說完又說
[00:06:39.680 --> 00:06:41.680]  不過我發現我現在也是說完又說
[00:06:41.680 --> 00:06:47.280]  所以都開始成爲一個長者一族
[00:06:47.280 --> 00:06:50.880]  但是我們從彼得前面
[00:06:50.880 --> 00:06:52.880]  所說的話
[00:06:52.880 --> 00:06:54.880]  我們可以看到
[00:06:54.880 --> 00:06:56.600]  這一班是一班
[00:06:56.600 --> 00:06:59.200]  彼得都說他們已經知道
[00:06:59.200 --> 00:07:03.200]  在真理上得到堅固的一班信徒
[00:07:03.200 --> 00:07:06.360]  但是彼得在前面是說到
[00:07:06.360 --> 00:07:09.560]  他們在生活上
[00:07:09.560 --> 00:07:10.960]  顯然
[00:07:10.960 --> 00:07:12.760]  仍然有很多地方
[00:07:12.760 --> 00:07:16.960]  不合信徒的體統
[00:07:16.960 --> 00:07:20.320]  彼得這樣就是告訴我們一件事
[00:07:20.320 --> 00:07:22.320]  告訴我們一件事
[00:07:22.320 --> 00:07:26.440]  無論你做了基督徒多長的日子
[00:07:26.440 --> 00:07:29.840]  無論你信主的年日有多少
[00:07:29.840 --> 00:07:31.840]  這個不保證
[00:07:31.840 --> 00:07:34.840]  你不會落入犯罪
[00:07:34.840 --> 00:07:37.840]  甚至犯一些很嚴重的罪
[00:07:37.840 --> 00:07:39.840]  的一個情況
[00:07:39.840 --> 00:07:42.840]  就算你知道真道
[00:07:42.840 --> 00:07:45.840]  就算你在真理上得到堅固
[00:07:45.840 --> 00:07:48.840]  當你有一天活在這個世上
[00:07:48.840 --> 00:07:50.840]  你仍然面對着
[00:07:50.840 --> 00:07:53.840]  罪的試探罪的誘惑
[00:07:53.840 --> 00:07:56.840]  這個的犯罪可能性
[00:07:56.840 --> 00:07:59.840]  不會因着你信主的年日
[00:07:59.840 --> 00:08:02.440]  長就減低了
[00:08:02.440 --> 00:08:03.640]  對不對?
[00:08:03.640 --> 00:08:08.240]  所以每一個無論你信主多久的
[00:08:08.240 --> 00:08:10.640]  你需要被提醒
[00:08:10.640 --> 00:08:15.640]  需要被激勵
[00:08:15.640 --> 00:08:17.640]  我就聽過有些人這麼說
[00:08:17.640 --> 00:08:20.040]  有時回到教會
[00:08:20.040 --> 00:08:23.040]  都沒什麼新的道理可以聽
[00:08:23.040 --> 00:08:27.040]  牧師教師每個禮拜講的道
[00:08:27.040 --> 00:08:29.040]  都是差不多的
[00:08:29.040 --> 00:08:31.040]  對不對?
[00:08:31.040 --> 00:08:33.040]  真的是的
[00:08:33.040 --> 00:08:35.040]  我都聽了道很多年
[00:08:35.040 --> 00:08:38.040]  講了道很多次
[00:08:38.040 --> 00:08:41.040]  講的道其實都是那些
[00:08:41.040 --> 00:08:44.040]  大的道理我們都知道
[00:08:44.040 --> 00:08:46.040]  毫無新意
[00:08:46.040 --> 00:08:49.040]  甚至當你看聖經
[00:08:49.040 --> 00:08:51.040]  聖經裏面講的
[00:08:51.040 --> 00:08:54.040]  其實重重複復的
[00:08:54.040 --> 00:08:56.640]  舊約就說以色列人犯罪
[00:08:56.640 --> 00:08:59.640]  新約就說信徒犯罪
[00:08:59.640 --> 00:09:01.640]  對不對?
[00:09:01.640 --> 00:09:03.640]  如果單從這個角度
[00:09:03.640 --> 00:09:05.640]  沒什麼新意
[00:09:05.640 --> 00:09:08.640]  真是這些道理
[00:09:08.640 --> 00:09:14.640]  知道這些道理
[00:09:14.640 --> 00:09:17.640]  在真理上得到堅固
[00:09:17.640 --> 00:09:21.640]  不等於我們不需要再聽
[00:09:21.640 --> 00:09:23.640]  不等於你不需要
[00:09:23.640 --> 00:09:26.640]  再在這些道理上思考
[00:09:26.640 --> 00:09:28.640]  得到激勵
[00:09:28.640 --> 00:09:30.640]  好在彼得
[00:09:30.640 --> 00:09:32.640]  一個我們的前輩
[00:09:32.640 --> 00:09:34.640]  我們的大牧者
[00:09:34.640 --> 00:09:35.640]  大阿哥
[00:09:35.640 --> 00:09:38.640]  他都是經常講完又講
[00:09:38.640 --> 00:09:41.640]  所以今天我們這羣后輩
[00:09:41.640 --> 00:09:44.640]  全都繼續
[00:09:44.640 --> 00:09:46.640]  做我們前輩所做的事情
[00:09:46.640 --> 00:09:48.640]  每一個信徒
[00:09:48.640 --> 00:09:50.640]  你不要嫌這次的道
[00:09:50.640 --> 00:09:52.640]  又是講那些
[00:09:52.640 --> 00:09:54.640]  彼得前書我們看的時候
[00:09:54.640 --> 00:09:55.640]  講來講去都是什麼?
[00:09:55.640 --> 00:09:57.640]  在腐爛的世界裏面
[00:09:57.640 --> 00:09:59.640]  怎樣站立得穩?
[00:09:59.640 --> 00:10:01.640]  來到彼得後書
[00:10:01.640 --> 00:10:04.640]  面對一個異端的衝擊
[00:10:04.640 --> 00:10:06.640]  假教師的教導
[00:10:06.640 --> 00:10:08.640]  我們又怎樣能夠堅守我們的信仰?
[00:10:08.640 --> 00:10:10.640]  可能講來講去
[00:10:10.640 --> 00:10:13.640]  以後的講道都離不開這些
[00:10:13.640 --> 00:10:16.640]  不過彼得後書
[00:10:16.640 --> 00:10:18.640]  彼得這裏所講的
[00:10:18.640 --> 00:10:20.640]  正是提醒我們
[00:10:20.640 --> 00:10:25.640]  你知道的不等於你不要再聽
[00:10:25.640 --> 00:10:28.640]  信主連日無論多長
[00:10:28.640 --> 00:10:34.640]  你都有可能落入這些危機當中
[00:10:34.640 --> 00:10:36.640]  上上提醒
[00:10:36.640 --> 00:10:37.640]  需要提醒
[00:10:37.640 --> 00:10:39.640]  我們每一次的聽道
[00:10:39.640 --> 00:10:43.640]  都是主席着他的工人
[00:10:43.640 --> 00:10:46.640]  來提醒激勵我們
[00:10:46.640 --> 00:10:48.640]  爲要叫我們長進
[00:10:48.640 --> 00:10:53.640]  爲要叫我們在他的道上不偏差
[00:10:53.640 --> 00:10:56.640]  繼續的來堅守
[00:10:56.640 --> 00:10:58.640]  我希望一個都是
[00:10:58.640 --> 00:11:00.640]  我將來的侍奉
[00:11:00.640 --> 00:11:03.640]  一直去到激勵信徒
[00:11:03.640 --> 00:11:08.640]  使他們能夠按着主的心意來走
[00:11:08.640 --> 00:11:11.640]  明晚我就要去湖北
[00:11:11.640 --> 00:11:15.640]  去培訓當地的傳道童工
[00:11:15.640 --> 00:11:18.640]  一個都是很長的時間
[00:11:18.640 --> 00:11:20.640]  在他們當中
[00:11:20.640 --> 00:11:23.640]  其實都是想激勵他們
[00:11:23.640 --> 00:11:26.640]  現在我去通常是做兩件事
[00:11:26.640 --> 00:11:28.640]  以前主要是去培訓
[00:11:28.640 --> 00:11:31.640]  現在去都會培訓他們
[00:11:31.640 --> 00:11:35.640]  而焦點我會教聖經
[00:11:35.640 --> 00:11:38.640]  我們看一個小仙之書
[00:11:38.640 --> 00:11:40.640]  去到湖北
[00:11:40.640 --> 00:11:42.640]  那一羣童工呢
[00:11:42.640 --> 00:11:44.640]  很欣賞他們
[00:11:44.640 --> 00:11:48.640]  因爲在一個小小的園裏
[00:11:48.640 --> 00:11:51.640]  有三十幾間教會
[00:11:51.640 --> 00:11:53.640]  但只有兩個
[00:11:53.640 --> 00:11:57.640]  受過正式神學訓練的童工
[00:11:57.640 --> 00:11:58.640]  兩個童工
[00:11:58.640 --> 00:12:01.640]  但他不是走完三十幾間教會
[00:12:01.640 --> 00:12:06.640]  每間教會都有他們自己的義務傳道
[00:12:06.640 --> 00:12:09.640]  那些義務傳道是什麼人呢
[00:12:09.640 --> 00:12:11.640]  就是信徒
[00:12:11.640 --> 00:12:13.640]  信徒的義務傳道
[00:12:13.640 --> 00:12:15.640]  就來牧養那間教會
[00:12:15.640 --> 00:12:20.640]  包括港道探訪關故等等
[00:12:20.640 --> 00:12:21.640]  帶領那些聚會
[00:12:21.640 --> 00:12:22.640]  報道
[00:12:22.640 --> 00:12:27.640]  全部都是這些義務的童工去做
[00:12:27.640 --> 00:12:32.640]  所以他們需要在根基上裝備
[00:12:32.640 --> 00:12:34.640]  這也是我們去的
[00:12:34.640 --> 00:12:37.640]  其中一個很主要的工作
[00:12:37.640 --> 00:12:39.640]  去訓練他們
[00:12:39.640 --> 00:12:42.640]  以致他們能夠透過他們的港道牧養
[00:12:42.640 --> 00:12:45.640]  建立當地的教會
[00:12:45.640 --> 00:12:47.640]  近來呢
[00:12:47.640 --> 00:12:49.640]  我做多第二樣東西
[00:12:49.640 --> 00:12:51.640]  每一次去呢
[00:12:51.640 --> 00:12:55.640]  我半個行李箱都會放一些書
[00:12:55.640 --> 00:12:59.640]  我會帶一些在香港收集回來
[00:12:59.640 --> 00:13:02.640]  弟兄姐妹都不看的書
[00:13:02.640 --> 00:13:05.640]  我就會帶上去送給他們
[00:13:05.640 --> 00:13:07.640]  因爲在香港呢
[00:13:07.640 --> 00:13:09.640]  我相信大家都信主
[00:13:09.640 --> 00:13:12.640]  很久的弟兄姐妹都知道
[00:13:12.640 --> 00:13:15.640]  就積了很多屬靈的書籍
[00:13:15.640 --> 00:13:18.640]  那些書籍擺了幾十年都不看了
[00:13:18.640 --> 00:13:21.640]  近來呢我就收了很多
[00:13:21.640 --> 00:13:25.640]  想一想這些書有什麼用呢
[00:13:25.640 --> 00:13:27.640]  扔了又好像很浪費
[00:13:27.640 --> 00:13:29.640]  我就帶上去
[00:13:29.640 --> 00:13:31.640]  每次培訓完呢
[00:13:31.640 --> 00:13:35.640]  只要上堂聽書
[00:13:35.640 --> 00:13:37.640]  不要打瞌睡
[00:13:37.640 --> 00:13:39.640]  就可以出來拿一本
[00:13:39.640 --> 00:13:42.640]  他們拿到就非常的開心
[00:13:42.640 --> 00:13:45.640]  因爲他們沒有這些資源
[00:13:45.640 --> 00:13:47.640]  我們不要的東西
[00:13:47.640 --> 00:13:50.640]  在他們的體位是沒有的
[00:13:50.640 --> 00:13:52.640]  我覺得當他們看的時候
[00:13:52.640 --> 00:13:56.640]  對他們的屬靈生命都能夠有建立
[00:13:56.640 --> 00:13:58.640]  也是激勵的一樣
[00:13:58.640 --> 00:14:01.640]  所以如果有一些書你覺得是好的
[00:14:01.640 --> 00:14:03.640]  不好的不要給我
[00:14:03.640 --> 00:14:05.640]  好的不過你不要了
[00:14:05.640 --> 00:14:07.640]  你可以給我
[00:14:07.640 --> 00:14:10.640]  我幫你轉送給有需要的人
[00:14:10.640 --> 00:14:13.640]  上次去緬甸我拿了一大批
[00:14:13.640 --> 00:14:15.640]  也是透過宣導差會
[00:14:15.640 --> 00:14:19.640]  拿了一批去神學院那裏
[00:14:19.640 --> 00:14:22.640]  那些書其實真的很缺乏
[00:14:22.640 --> 00:14:24.640]  激勵他們
[00:14:24.640 --> 00:14:26.640]  信徒需不需要激勵
[00:14:26.640 --> 00:14:28.640]  需不需要提醒
[00:14:28.640 --> 00:14:31.640]  絕對的需要
[00:14:31.640 --> 00:14:33.640]  如果我們當中
[00:14:33.640 --> 00:14:35.640]  有任何的一個人
[00:14:35.640 --> 00:14:37.640]  你覺得自己
[00:14:37.640 --> 00:14:39.640]  我已經知道
[00:14:39.640 --> 00:14:42.640]  我的信仰根基已經很堅固
[00:14:42.640 --> 00:14:46.640]  不再需要別人來激勵我
[00:14:46.640 --> 00:14:48.640]  提醒我
[00:14:48.640 --> 00:14:51.640]  如果沒有一個這樣謙卑的心
[00:14:51.640 --> 00:14:55.640]  不是放下自我
[00:14:55.640 --> 00:14:58.640]  我們需要求主幫助我們
[00:14:58.640 --> 00:15:03.640]  這是一個更加嚴重的事情
[00:15:03.640 --> 00:15:06.640]  保羅第一樣很想做的就是
[00:15:06.640 --> 00:15:08.640]  要激勵一些信徒
[00:15:08.640 --> 00:15:13.640]  第二樣保羅說他要把握這個時機
[00:15:13.640 --> 00:15:15.640]  來激勵他們
[00:15:15.640 --> 00:15:20.640]  正因爲一個真理這麼重要
[00:15:20.640 --> 00:15:24.640]  彼得都表達了他的態度和行動
[00:15:24.640 --> 00:15:26.640]  只要他仍在生
[00:15:26.640 --> 00:15:30.640]  他就要以一個作爲他的心願
[00:15:30.640 --> 00:15:32.640]  成爲他的責任
[00:15:32.640 --> 00:15:35.640]  他盡心竭力去到完成
[00:15:35.640 --> 00:15:38.640]  剛纔我們所看的第十三節
[00:15:38.640 --> 00:15:41.640]  我們看十三十四節
[00:15:41.640 --> 00:15:45.640]  我以爲應當趁我還在這張牌的時候
[00:15:45.640 --> 00:15:47.640]  提醒你們激發你們
[00:15:47.640 --> 00:15:51.640]  因爲知道我脫離這張牌的時候快到了
[00:15:51.640 --> 00:15:57.640]  正如我們主耶穌基督所指示我的
[00:15:57.640 --> 00:15:59.640]  彼得在這裏說到
[00:15:59.640 --> 00:16:03.640]  他自己就要死了
[00:16:03.640 --> 00:16:06.640]  就要離開這個世界
[00:16:06.640 --> 00:16:09.640]  他的時日無多
[00:16:09.640 --> 00:16:13.640]  因爲他說是主指示他的
[00:16:13.640 --> 00:16:17.640]  到底主何時指示他呢
[00:16:17.640 --> 00:16:20.640]  有人就說這句話可能是
[00:16:20.640 --> 00:16:24.640]  說到約翰福音第21章
[00:16:24.640 --> 00:16:26.640]  當主復活之後
[00:16:26.640 --> 00:16:29.640]  在一個湖邊主和彼得
[00:16:29.640 --> 00:16:34.640]  就坐在那裏談心聊天
[00:16:34.640 --> 00:16:38.640]  耶穌就很實在的告訴彼得
[00:16:38.640 --> 00:16:41.640]  我實在的告訴你
[00:16:41.640 --> 00:16:45.640]  你年少的時候自己畜生大子
[00:16:45.640 --> 00:16:47.640]  隨意往來
[00:16:47.640 --> 00:16:49.640]  但年老的時候
[00:16:49.640 --> 00:16:51.640]  你要伸出手來
[00:16:51.640 --> 00:16:53.640]  別人要把你畜生
[00:16:53.640 --> 00:16:57.640]  帶你到不願意的地方
[00:16:57.640 --> 00:16:58.640]  耶穌說者說
[00:16:58.640 --> 00:17:02.640]  是指着彼得要怎樣死
[00:17:02.640 --> 00:17:03.640]  榮耀神
[00:17:03.640 --> 00:17:05.640]  說道者說就對他說
[00:17:05.640 --> 00:17:07.640]  你跟從我吧
[00:17:07.640 --> 00:17:10.640]  我相信這句話
[00:17:10.640 --> 00:17:14.640]  彼得一直記在心裏
[00:17:14.640 --> 00:17:16.640]  從他年少的時候
[00:17:16.640 --> 00:17:20.640]  到他現在年老的時候
[00:17:20.640 --> 00:17:23.640]  他想到耶穌和他說
[00:17:23.640 --> 00:17:25.640]  當他年老的時候
[00:17:25.640 --> 00:17:29.640]  他不是自己決定自己怎麼死
[00:17:29.640 --> 00:17:33.640]  他的死也不是一個自然的死亡
[00:17:33.640 --> 00:17:38.640]  他是要被人畜生
[00:17:38.640 --> 00:17:43.640]  然後帶他去到不願意的地方
[00:17:43.640 --> 00:17:45.640]  在教會的傳統裏面
[00:17:45.640 --> 00:17:46.640]  我們都聽過了
[00:17:46.640 --> 00:17:48.640]  彼得是怎麼死的
[00:17:48.640 --> 00:17:51.640]  他是爲主釘十字架
[00:17:51.640 --> 00:17:52.640]  不過他說
[00:17:52.640 --> 00:17:55.640]  他不配像耶穌那樣釘十字架
[00:17:55.640 --> 00:17:56.640]  於是呢
[00:17:56.640 --> 00:18:02.640]  他是倒釘十字架來死
[00:18:02.640 --> 00:18:07.640]  彼得面對將來的苦難
[00:18:07.640 --> 00:18:11.640]  我們看到他一點都不懼怕
[00:18:11.640 --> 00:18:15.640]  這位在耶穌被釘十字架的時候
[00:18:15.640 --> 00:18:19.640]  怕得要死的一個使徒
[00:18:19.640 --> 00:18:23.640]  到他的今時今日
[00:18:23.640 --> 00:18:25.640]  經歷了這麼多年
[00:18:25.640 --> 00:18:28.640]  經歷了主的同在
[00:18:28.640 --> 00:18:32.640]  到他自己面對一個苦難
[00:18:32.640 --> 00:18:35.640]  他一點都不懼怕
[00:18:35.640 --> 00:18:40.640]  反而他有他想做的事情
[00:18:40.640 --> 00:18:41.640]  彼得沒有說
[00:18:41.640 --> 00:18:43.640]  我已經年老了
[00:18:43.640 --> 00:18:45.640]  我都快要死了
[00:18:45.640 --> 00:18:46.640]  於是呢
[00:18:46.640 --> 00:18:49.640]  什麼都不做
[00:18:49.640 --> 00:18:53.640]  我們看到彼得對生命的態度
[00:18:53.640 --> 00:18:55.640]  其實在這四節經文裏面
[00:18:55.640 --> 00:18:58.640]  彼得都用了兩幅圖畫
[00:18:58.640 --> 00:19:02.640]  來描述到死亡
[00:19:02.640 --> 00:19:03.640]  找到嗎
[00:19:03.640 --> 00:19:05.640]  兩幅圖畫
[00:19:05.640 --> 00:19:08.640]  一幅圖畫就是
[00:19:08.640 --> 00:19:12.640]  他現在還在這帳棚
[00:19:12.640 --> 00:19:15.640]  就快要脫離這帳棚
[00:19:15.640 --> 00:19:21.640]  他用到帳棚來描述他在生
[00:19:21.640 --> 00:19:23.640]  當他還在帳棚
[00:19:23.640 --> 00:19:26.640]  帳棚就表示一個身體
[00:19:26.640 --> 00:19:29.640]  還有一個身軀的時候
[00:19:29.640 --> 00:19:31.640]  他就是有氣息
[00:19:31.640 --> 00:19:32.640]  有命
[00:19:32.640 --> 00:19:34.640]  當他脫離帳棚呢
[00:19:34.640 --> 00:19:37.640]  就是離開這個身體了
[00:19:37.640 --> 00:19:40.640]  他的真我離開這個
[00:19:40.640 --> 00:19:42.640]  拘禁他的一個肉身
[00:19:42.640 --> 00:19:43.640]  就是死亡
[00:19:43.640 --> 00:19:45.640]  他用到一幅圖畫
[00:19:45.640 --> 00:19:48.640]  帳棚來描述
[00:19:48.640 --> 00:19:51.640]  這個只是我們人暫時的軀殼
[00:19:51.640 --> 00:19:54.640]  當我們離開這個帳棚
[00:19:54.640 --> 00:19:55.640]  我們去到哪裏
[00:19:55.640 --> 00:20:00.640]  進入到一個永遠的居所
[00:20:00.640 --> 00:20:04.640]  這是彼得描述的第一幅圖畫
[00:20:04.640 --> 00:20:06.640]  其實也是反映
[00:20:06.640 --> 00:20:09.640]  聖經裏面很多時候都說到
[00:20:09.640 --> 00:20:13.640]  我們的生命就好像住在帳棚裏面
[00:20:13.640 --> 00:20:18.640]  從舊約一些遊牧的民族族長那裏開始
[00:20:18.640 --> 00:20:20.640]  他們沒有固定的居所
[00:20:20.640 --> 00:20:23.640]  他們主要是住在一些帳幕
[00:20:23.640 --> 00:20:27.640]  但他們只是要去一個應許的路上
[00:20:27.640 --> 00:20:32.640]  而另外一幅圖畫第十五節
[00:20:32.640 --> 00:20:36.640]  彼得說在我去世以後
[00:20:36.640 --> 00:20:38.640]  一個去世
[00:20:38.640 --> 00:20:40.640]  在希臘文那裏
[00:20:40.640 --> 00:20:44.640]  是用一個exodus
[00:20:44.640 --> 00:20:46.640]  一個字
[00:20:46.640 --> 00:20:51.640]  就是出埃及的一個字來表示
[00:20:51.640 --> 00:20:55.640]  去世就是出埃及
[00:20:55.640 --> 00:20:57.640]  彼得用的一幅圖畫就是
[00:20:57.640 --> 00:21:00.640]  出埃及就是死亡
[00:21:00.640 --> 00:21:02.640]  死亡就是什麼
[00:21:02.640 --> 00:21:05.640]  離開一個圍奴之地
[00:21:05.640 --> 00:21:08.640]  進入到應許之地
[00:21:08.640 --> 00:21:16.640]  一個是彼得用的第二幅圖畫
[00:21:16.640 --> 00:21:23.640]  去世正是主帶我們去到應許給我們的地方
[00:21:23.640 --> 00:21:27.640]  我們在喪禮裏面經常都聽到
[00:21:27.640 --> 00:21:30.640]  讓福音十四章一至三節
[00:21:30.640 --> 00:21:32.640]  耶穌對門徒說
[00:21:32.640 --> 00:21:34.640]  你們心裏不要憂愁
[00:21:34.640 --> 00:21:38.640]  你們信上帝也當信我
[00:21:38.640 --> 00:21:42.640]  在我父的家裏有許多住處
[00:21:42.640 --> 00:21:46.640]  若是沒有我就早已告訴你們了
