
[00:00:00.000 --> 00:00:03.760]  我們一起再在神面前禱告安靜
[00:03:56.020 --> 00:03:59.220]  「結果子」就是一棵植物
[00:03:59.220 --> 00:04:03.220]  它存在的主要目的
[00:04:03.220 --> 00:04:05.520]  這裡耶穌用一個比喻
[00:04:05.520 --> 00:04:08.220]  去講到「結果子」的意義
[00:04:08.220 --> 00:04:09.820]  「果子」是什麼呢?
[00:04:09.820 --> 00:04:11.920]  「果子」就是一棵樹
[00:04:11.920 --> 00:04:14.520]  它健康正常生長
[00:04:14.520 --> 00:04:17.220]  要產生應有的結果
[00:04:17.220 --> 00:04:20.620]  所以我們中文字有「結果」這個字
[00:04:20.620 --> 00:04:23.920]  「結果」就是最後的產品
[00:04:23.920 --> 00:04:26.120]  最後的成品
[00:04:26.120 --> 00:04:29.820]  最後出來生命的果效
[00:04:29.820 --> 00:04:31.420]  這裡它講到
[00:04:31.420 --> 00:04:33.720]  我們嘴唇也可以「結果子」
[00:04:33.720 --> 00:04:36.020]  它說就是獻上重讚
[00:04:36.020 --> 00:04:37.320]  好像一個獻祭一樣
[00:04:37.320 --> 00:04:38.820]  我們剛才唱詩歌
[00:04:38.820 --> 00:04:40.320]  就是獻上重讚
[00:04:40.320 --> 00:04:42.920]  就是我們嘴唇的「結果子」
[00:04:42.920 --> 00:04:45.120]  我們向上帝稱頌
[00:04:45.120 --> 00:04:46.920]  這是嘴唇的「結果子」
[00:04:46.920 --> 00:04:50.220]  接著加拿大書五章二十二二十三
[00:04:50.220 --> 00:04:51.520]  聖靈裡面
[00:04:51.520 --> 00:04:54.620]  我們的生命都好像一棵植物一樣
[00:04:54.620 --> 00:04:57.520]  都是神栽培我們
[00:04:57.520 --> 00:05:02.920]  然後我們可以結出有九種質素的「結果子」
[00:05:02.920 --> 00:05:04.420]  包括仁愛喜樂
[00:05:04.420 --> 00:05:05.520]  和平恩慈
[00:05:05.520 --> 00:05:07.020]  良善信實
[00:05:07.020 --> 00:05:07.920]  各方面
[00:05:07.920 --> 00:05:10.220]  全部都是生命質素
[00:05:10.220 --> 00:05:12.820]  來到《肥勒比書》一章十一節說
[00:05:12.820 --> 00:05:16.820]  靠著基督結滿仁義的「果子」
[00:05:16.820 --> 00:05:17.820]  不僅如此
[00:05:17.820 --> 00:05:22.020]  有些地方也有形容類似的意思
[00:05:22.020 --> 00:05:25.420]  但大致上「果子」主要是講我們的生命
[00:05:25.420 --> 00:05:27.420]  我們生命的質素
[00:05:27.420 --> 00:05:29.020]  但你又聽過
[00:05:29.020 --> 00:05:31.120]  特別在《約翰福音》十五章這裡
[00:05:31.120 --> 00:05:32.220]  到了第十六節
[00:05:32.220 --> 00:05:36.020]  耶穌差派我們去「結果子」
[00:05:36.020 --> 00:05:37.120]  什麼意思呢?
[00:05:37.120 --> 00:05:38.720]  其實聖經說到「結果子」
[00:05:38.720 --> 00:05:40.720]  你可以說有兩重意思
[00:05:40.720 --> 00:05:44.520]  但兩重總綜合來說都是一重
[00:05:44.520 --> 00:05:46.920]  就是在我們自己屬神的人裡面
[00:05:46.920 --> 00:05:48.920]  生命要建立「果子」
[00:05:48.920 --> 00:05:51.720]  然後也要幫那些不認識神的人
[00:05:51.720 --> 00:05:52.720]  幫他們信主
[00:05:52.720 --> 00:05:55.920]  然後在他生命裡面又建立
[00:05:55.920 --> 00:05:57.720]  又去結出「果子」
[00:05:57.720 --> 00:06:02.520]  最終就是要人裡面有這些生命的質素
[00:06:02.520 --> 00:06:04.920]  所以無論我們自己的生命結「果子」
[00:06:04.920 --> 00:06:06.920]  還是去為主結「果子」
[00:06:06.920 --> 00:06:12.520]  就是去幫那些本來沒有生命質素的人
[00:06:12.520 --> 00:06:14.920]  去結出這些「果子」
[00:06:14.920 --> 00:06:17.720]  所以我們說這段經文是常常
[00:06:17.720 --> 00:06:18.920]  在基督教裡面
[00:06:18.920 --> 00:06:19.920]  或者我們教會裡面
[00:06:19.920 --> 00:06:21.920]  常常都以為《約翰福音》十五章
[00:06:21.920 --> 00:06:23.920]  一到八節
[00:06:23.920 --> 00:06:25.920]  就只講靈修
[00:06:25.920 --> 00:06:27.920]  講我們和主的關係
[00:06:27.920 --> 00:06:29.520]  其實講主的關係
[00:06:29.520 --> 00:06:31.920]  不只是內在的歷程
[00:06:31.920 --> 00:06:33.520]  不只是內情
[00:06:33.520 --> 00:06:37.520]  其實愛情、愛在的歷程是並行的
[00:06:37.520 --> 00:06:42.120]  所以內愛是共存、並行
[00:06:42.120 --> 00:06:43.120]  所以一個人
[00:06:43.120 --> 00:06:46.120]  如果我們自己裡面真的有神的愛
[00:06:46.120 --> 00:06:48.120]  這個愛會散發出來
[00:06:48.120 --> 00:06:49.120]  直到一個地步
[00:06:49.120 --> 00:06:50.120]  好像基督後面說
[00:06:50.120 --> 00:06:52.120]  他愛人愛到一個地步
[00:06:52.120 --> 00:06:54.120]  要去幫人建立
[00:06:54.120 --> 00:06:58.120]  他也有一個屬靈的「果子」
[00:06:58.120 --> 00:07:01.120]  所以這裡不只是講我們自己修行
[00:07:01.120 --> 00:07:02.120]  自己靈修
[00:07:02.120 --> 00:07:05.120]  自己和主的關係
[00:07:05.120 --> 00:07:06.120]  所以我們說
[00:07:06.120 --> 00:07:07.120]  親近主
[00:07:07.120 --> 00:07:09.120]  與主有親密的關係
[00:07:09.120 --> 00:07:11.120]  我們就最明白
[00:07:11.120 --> 00:07:12.120]  慢慢地很明白
[00:07:12.120 --> 00:07:15.120]  成為最明白神的心
[00:07:15.120 --> 00:07:16.120]  神的心是什麼?
[00:07:16.120 --> 00:07:19.120]  神的心就是不願一人沉淪
[00:07:19.120 --> 00:07:21.120]  但願萬人得救
[00:07:21.120 --> 00:07:23.120]  所以你越親近主
[00:07:23.120 --> 00:07:25.120]  你不會只是躲起來祈禱
[00:07:25.120 --> 00:07:27.120]  讀聖經、唱詩
[00:07:27.120 --> 00:07:30.120]  不會只是去安靜
[00:07:30.120 --> 00:07:33.120]  你用四、五天去退休
[00:07:33.120 --> 00:07:36.120]  你會不會也用四、五天去傳福音?
[00:07:36.120 --> 00:07:39.120]  這裡所說的內愛是並行
[00:07:39.120 --> 00:07:42.120]  結果這個在我們現實生活也一樣
[00:07:42.120 --> 00:07:44.120]  以前梁錦松弟兄說
[00:07:44.120 --> 00:07:47.120]  你知道他以前做財政司的時候
[00:07:47.120 --> 00:07:48.120]  他就叫人說
[00:07:48.120 --> 00:07:51.120]  不是你花的錢
[00:07:51.120 --> 00:07:53.120]  就不是你的錢
[00:07:53.120 --> 00:07:54.120]  你現在戶口的錢
[00:07:54.120 --> 00:07:56.120]  其實不是你的
[00:07:56.120 --> 00:07:57.120]  他在說這件事
[00:07:57.120 --> 00:07:59.120]  那你怕不怕?
[00:07:59.120 --> 00:08:00.120]  為什麼?
[00:08:00.120 --> 00:08:03.120]  因為我們有些人說
[00:08:03.120 --> 00:08:05.120]  唉 我都快死了
[00:08:05.120 --> 00:08:07.120]  我如果患了絕症
[00:08:07.120 --> 00:08:09.120]  醫生說我只有幾天
[00:08:09.120 --> 00:08:12.120]  你想想你還有什麼沒放下?
[00:08:12.120 --> 00:08:13.120]  我說我賺了很多錢
[00:08:13.120 --> 00:08:15.120]  都沒有時間花
[00:08:15.120 --> 00:08:16.120]  真的不值了
[00:08:16.120 --> 00:08:18.120]  你有沒有見過這些人?
[00:08:18.120 --> 00:08:20.120]  我聽過
[00:08:20.120 --> 00:08:21.120]  有個專科醫生
[00:08:21.120 --> 00:08:23.120]  他由讀醫科
[00:08:23.120 --> 00:08:27.120]  出來做M.O
[00:08:27.120 --> 00:08:29.120]  普通醫生
[00:08:29.120 --> 00:08:30.120]  做S.M.O
[00:08:30.120 --> 00:08:31.120]  高級醫生
[00:08:31.120 --> 00:08:33.120]  做到很高級
[00:08:33.120 --> 00:08:35.120]  然後出來做私家掛牌
[00:08:35.120 --> 00:08:36.120]  做專科醫生
[00:08:36.120 --> 00:08:37.120]  你知道專科醫生
[00:08:37.120 --> 00:08:39.120]  我有一句話是專門跟我們說的
[00:08:39.120 --> 00:08:41.120]  我看不起你
[00:08:41.120 --> 00:08:44.120]  就是太貴看不起他
[00:08:44.120 --> 00:08:47.120]  你不要以為我真的看不起他
[00:08:47.120 --> 00:08:49.120]  其實我們真的看不起他
[00:08:49.120 --> 00:08:51.120]  每次都一千多二千元的那些專科
[00:08:51.120 --> 00:08:52.120]  可不可以便宜一點?
[00:08:52.120 --> 00:08:54.120]  你又不敢這樣說
[00:08:54.120 --> 00:08:58.120]  他說對面的診所便宜一點
[00:08:58.120 --> 00:09:02.120]  我真的見過有些專科醫生
[00:09:02.120 --> 00:09:04.120]  他的行家告訴我
[00:09:04.120 --> 00:09:06.120]  他賺了很多錢
[00:09:06.120 --> 00:09:08.120]  但他突然之間
[00:09:08.120 --> 00:09:09.120]  到四五十歲
[00:09:09.120 --> 00:09:11.120]  發現自己患了重病
[00:09:11.120 --> 00:09:14.120]  他其中一個在病危的時候說
[00:09:14.120 --> 00:09:15.120]  我賺了這麼多錢
[00:09:15.120 --> 00:09:18.120]  都沒有真的享受過人生
[00:09:18.120 --> 00:09:22.120]  他好像一個運動員
[00:09:22.120 --> 00:09:23.120]  他儲起來儲起來
[00:09:23.120 --> 00:09:25.120]  但還沒有爆發
[00:09:25.120 --> 00:09:27.120]  就已經跌倒了
[00:09:27.120 --> 00:09:30.120]  這裡就說一個人他賺的錢
[00:09:30.120 --> 00:09:31.120]  賺了多少都好
[00:09:31.120 --> 00:09:32.120]  他沒有花過
[00:09:32.120 --> 00:09:34.120]  就好像沒有結果似的
[00:09:34.120 --> 00:09:36.120]  一個鋼琴買了在家
[00:09:36.120 --> 00:09:38.120]  試音的時候彈過
[00:09:38.120 --> 00:09:39.120]  之後沒有人彈的
[00:09:39.120 --> 00:09:42.120]  這個琴是枉為一個琴
[00:09:42.120 --> 00:09:44.120]  你聽過枉為一個琴嗎?
[00:09:44.120 --> 00:09:45.120]  你家裡可能有結他
[00:09:45.120 --> 00:09:47.120]  買了回來彈了兩次
[00:09:47.120 --> 00:09:48.120]  上完四堂的結他班
[00:09:48.120 --> 00:09:50.120]  就扔掉了
[00:09:50.120 --> 00:09:53.120]  聰明一點就送回來教會
[00:09:53.120 --> 00:09:55.120]  我們會轉給年輕人
[00:09:55.120 --> 00:09:57.120]  肯學結他的
[00:09:57.120 --> 00:09:59.120]  那個結他就不會枉為一個結他
[00:09:59.120 --> 00:10:01.120]  我們說一個基督徒生命
[00:10:01.120 --> 00:10:03.120]  沒有結過果子
[00:10:03.120 --> 00:10:05.120]  就好像一個樂器
[00:10:05.120 --> 00:10:07.120]  從來沒有被彈奏
[00:10:07.120 --> 00:10:09.120]  就好像你賺了錢
[00:10:09.120 --> 00:10:11.120]  從來沒有用過
[00:10:11.120 --> 00:10:12.120]  你買了很多衣服
[00:10:12.120 --> 00:10:13.120]  很多用具
[00:10:13.120 --> 00:10:16.120]  從來沒有使用過它
[00:10:16.120 --> 00:10:17.120]  沒有穿過它
[00:10:17.120 --> 00:10:18.120]  買過一本書
[00:10:18.120 --> 00:10:19.120]  沒有讀過它
[00:10:19.120 --> 00:10:20.120]  你有一個恩賜
[00:10:20.120 --> 00:10:21.120]  從來沒有用過
[00:10:21.120 --> 00:10:23.120]  你說結果子
[00:10:23.120 --> 00:10:26.120]  就是在說這件事
[00:10:26.120 --> 00:10:27.120]  我們經常問基督徒
[00:10:27.120 --> 00:10:29.120]  為什麼不結果子呢?
[00:10:29.120 --> 00:10:31.120]  麻煩powerpoint幫我show
[00:10:31.120 --> 00:10:33.120]  我今天有一個唯一的powerpoint
[00:10:33.120 --> 00:10:36.120]  不結果子
[00:10:36.120 --> 00:10:38.120]  有以下的分析
[00:10:38.120 --> 00:10:39.120]  什麼是結果子?
[00:10:39.120 --> 00:10:40.120]  對基督徒來說
[00:10:40.120 --> 00:10:42.120]  就是你的生命
[00:10:42.120 --> 00:10:44.120]  沒有建立一個屬靈的品格
[00:10:44.120 --> 00:10:46.120]  你知道要愛人
[00:10:46.120 --> 00:10:48.120]  不過你沒有能力去愛
[00:10:48.120 --> 00:10:50.120]  因為你
[00:10:50.120 --> 00:10:51.120]  未信主的人
[00:10:51.120 --> 00:10:53.120]  我們叫他屬血氣
[00:10:53.120 --> 00:10:54.120]  血氣
[00:10:54.120 --> 00:10:55.120]  血氣方剛的血氣
[00:10:55.120 --> 00:10:57.120]  信了主的人
[00:10:57.120 --> 00:10:59.120]  如果我們不依靠聖靈而活
[00:10:59.120 --> 00:11:01.120]  沒有聽從神的話語
[00:11:01.120 --> 00:11:03.120]  我們叫他屬肉體
[00:11:03.120 --> 00:11:05.120]  當我們屬肉體的時候
[00:11:05.120 --> 00:11:07.120]  我們就沒有跟從聖靈
[00:11:07.120 --> 00:11:09.120]  指教我們的生活原則
[00:11:09.120 --> 00:11:11.120]  沒有跟聖經去做
[00:11:11.120 --> 00:11:14.120]  我們的生命就不會結出果子
[00:11:14.120 --> 00:11:16.120]  所以聖經說
[00:11:16.120 --> 00:11:18.120]  不在基督裡面的人
[00:11:18.120 --> 00:11:19.120]  結不出果子
[00:11:19.120 --> 00:11:20.120]  結不出果子
[00:11:20.120 --> 00:11:22.120]  主要有以下的分析
[00:11:22.120 --> 00:11:24.120]  就是結不出果子
[00:11:24.120 --> 00:11:26.120]  怎樣幫助他呢?
[00:11:26.120 --> 00:11:27.120]  一個人沒有愛心
[00:11:27.120 --> 00:11:29.120]  又沒有耐性
[00:11:29.120 --> 00:11:30.120]  又驕傲
[00:11:30.120 --> 00:11:31.120]  又不謙卑
[00:11:31.120 --> 00:11:33.120]  總之他對人沒有影響力
[00:11:33.120 --> 00:11:36.120]  又沒有親和力
[00:11:36.120 --> 00:11:39.120]  他不懂得關心人
[00:11:39.120 --> 00:11:42.120]  甚至經常跟人有衝突
[00:11:42.120 --> 00:11:44.120]  生命見證又不好
[00:11:44.120 --> 00:11:47.120]  他又不懂得建立服侍人
[00:11:47.120 --> 00:11:52.120]  他傳福音又沒有心
[00:11:52.120 --> 00:11:53.120]  他經常覺得
[00:11:53.120 --> 00:11:55.120]  不但不懂
[00:11:55.120 --> 00:11:59.120]  他簡直不想
[00:11:59.120 --> 00:12:04.120]  太多形容基督徒不結果子的生命
[00:12:04.120 --> 00:12:07.120]  可以總結兩個重點
[00:12:07.120 --> 00:12:09.120]  一是對人沒有愛心
[00:12:09.120 --> 00:12:12.120]  第二是對罪沒有敏感
[00:12:12.120 --> 00:12:15.120]  犯罪很心碎
[00:12:15.120 --> 00:12:18.120]  遲到是常事
[00:12:18.120 --> 00:12:21.120]  不關心人是常態
[00:12:21.120 --> 00:12:23.120]  關心人是特別
[00:12:23.120 --> 00:12:25.120]  聖經說的基督徒
[00:12:25.120 --> 00:12:27.120]  你想都想得到
[00:12:27.120 --> 00:12:28.120]  初信都想得到
[00:12:28.120 --> 00:12:29.120]  不信的都懂得說
[00:12:29.120 --> 00:12:32.120]  基督徒是這樣的嗎?
[00:12:32.120 --> 00:12:35.120]  那基督徒是怎樣的呢?
[00:12:35.120 --> 00:12:37.120]  所以基督徒
[00:12:37.120 --> 00:12:40.120]  我們心裡面初信或不信
[00:12:40.120 --> 00:12:42.120]  都有一個概念
[00:12:42.120 --> 00:12:44.120]  好像要求高一點
[00:12:44.120 --> 00:12:46.120]  不結果子有以下分析
[00:12:46.120 --> 00:12:48.120]  你看看他的時間表
[00:12:48.120 --> 00:12:50.120]  你就知道他為什麼不結果子
[00:12:50.120 --> 00:12:52.120]  他一個星期一百六十八個鐘頭
[00:12:52.120 --> 00:12:54.120]  七二四
[00:12:54.120 --> 00:12:56.120]  他的時間用在哪裡
[00:12:56.120 --> 00:12:58.120]  他怎樣生活
[00:12:58.120 --> 00:12:59.120]  你怎樣生活
[00:12:59.120 --> 00:13:01.120]  就反映你的生命是怎樣的光景
[00:13:01.120 --> 00:13:02.120]  所以我們說
[00:13:02.120 --> 00:13:04.120]  時間就是生命
[00:13:04.120 --> 00:13:05.120]  時間就是一切
[00:13:05.120 --> 00:13:09.120]  你怎樣活你那二十四個鐘頭
[00:13:09.120 --> 00:13:11.120]  就是你的生命是怎樣活出來
[00:13:11.120 --> 00:13:13.120]  所以看你的時間表
[00:13:13.120 --> 00:13:15.120]  就知道你的生命是什麼光景
[00:13:15.120 --> 00:13:17.120]  你把時間放在
[00:13:17.120 --> 00:13:19.120]  和真的生命有關的事
[00:13:19.120 --> 00:13:21.120]  真的重要的事有關
[00:13:21.120 --> 00:13:23.120]  所以看時間表
[00:13:23.120 --> 00:13:24.120]  做完分析
[00:13:24.120 --> 00:13:27.120]  你就知道他的優先序在哪裡
[00:13:27.120 --> 00:13:29.120]  你的錢花在哪裡
[00:13:29.120 --> 00:13:31.120]  就知道你的優先序
[00:13:31.120 --> 00:13:32.120]  你優先什麼
[00:13:32.120 --> 00:13:33.120]  你重視什麼
[00:13:33.120 --> 00:13:34.120]  我們現在都說
[00:13:34.120 --> 00:13:36.120]  我們沒有忙不忙
[00:13:36.120 --> 00:13:37.120]  我記得以前我探
[00:13:37.120 --> 00:13:39.120]  帶YY師母信主
[00:13:39.120 --> 00:13:41.120]  那個陳弟兄
[00:13:41.120 --> 00:13:42.120]  陳醫生
[00:13:42.120 --> 00:13:44.120]  我去探他吃飯
[00:13:44.120 --> 00:13:45.120]  我就問
[00:13:45.120 --> 00:13:47.120]  你很忙的
[00:13:47.120 --> 00:13:49.120]  你怎樣安排時間
[00:13:49.120 --> 00:13:50.120]  怎樣運用
[00:13:50.120 --> 00:13:51.120]  他就說
[00:13:51.120 --> 00:13:53.120]  現在沒有忙不忙的了
[00:13:53.120 --> 00:13:55.120]  我們沒有忙不忙的了
[00:13:55.120 --> 00:13:56.120]  頂姐妹
[00:13:56.120 --> 00:13:58.120]  就是重要的事先做了
[00:13:58.120 --> 00:13:59.120]  不要那麼重要的事
[00:13:59.120 --> 00:14:00.120]  就放後一點
[00:14:00.120 --> 00:14:02.120]  所以看時間表
[00:14:02.120 --> 00:14:03.120]  就知道一個人
[00:14:03.120 --> 00:14:04.120]  為什麼生命結不到果子
[00:14:04.120 --> 00:14:06.120]  就是他的優先序
[00:14:06.120 --> 00:14:08.120]  做不到
[00:14:08.120 --> 00:14:09.120]  或者做錯了
[00:14:09.120 --> 00:14:10.120]  重要的事
[00:14:10.120 --> 00:14:11.120]  放到很後
[00:14:11.120 --> 00:14:12.120]  不重要的事
[00:14:12.120 --> 00:14:13.120]  就先做了
[00:14:13.120 --> 00:14:16.120]  咦
[00:14:16.120 --> 00:14:17.120]  時間表有問題
[00:14:17.120 --> 00:14:18.120]  怎樣解決
[00:14:18.120 --> 00:14:19.120]  他就退一步
[00:14:19.120 --> 00:14:21.120]  要分析你的價值觀
[00:14:21.120 --> 00:14:23.120]  去隔離房見另一位
[00:14:23.120 --> 00:14:24.120]  我這裡只是說時間
[00:14:24.120 --> 00:14:25.120]  去隔離房
[00:14:25.120 --> 00:14:26.120]  這裡說
[00:14:26.120 --> 00:14:29.120]  優先序和你的價值觀有關
[00:14:29.120 --> 00:14:30.120]  頂姐妹
[00:14:30.120 --> 00:14:31.120]  價值觀
[00:14:31.120 --> 00:14:33.120]  我上了很多聖經班
[00:14:33.120 --> 00:14:34.120]  回教會
[00:14:34.120 --> 00:14:36.120]  我聽過很多道
[00:14:36.120 --> 00:14:37.120]  價值觀
[00:14:37.120 --> 00:14:39.120]  我都覺得我有的
[00:14:39.120 --> 00:14:40.120]  不過有
[00:14:40.120 --> 00:14:42.120]  是不是真的在做呢
[00:14:42.120 --> 00:14:43.120]  有多少人覺得
[00:14:43.120 --> 00:14:45.120]  健康飲食是重要的
[00:14:45.120 --> 00:14:47.120]  舉手
[00:14:47.120 --> 00:14:49.120]  有多少人覺得
[00:14:49.120 --> 00:14:50.120]  自己做不到
[00:14:50.120 --> 00:14:51.120]  繼續舉手
[00:14:51.120 --> 00:14:53.120]  哈哈哈
[00:14:53.120 --> 00:14:55.120]  我時不時聽到說
[00:14:55.120 --> 00:14:57.120]  嘩 這樣的食物很邪惡
[00:14:57.120 --> 00:14:59.120]  嘩 有多邪惡呢
[00:14:59.120 --> 00:15:00.120]  讓我試一下
[00:15:00.120 --> 00:15:02.120]  哈哈哈
[00:15:02.120 --> 00:15:04.120]  原來真的很邪惡
[00:15:04.120 --> 00:15:05.120]  但是
[00:15:05.120 --> 00:15:06.120]  價值觀
[00:15:06.120 --> 00:15:07.120]  不是只知道
[00:15:07.120 --> 00:15:09.120]  是要肯落實
[00:15:09.120 --> 00:15:12.120]  有多少人覺得
[00:15:12.120 --> 00:15:13.120]  不應該賭
[00:15:13.120 --> 00:15:15.120]  大部分
[00:15:15.120 --> 00:15:16.120]  知道嗎
[00:15:16.120 --> 00:15:17.120]  不要賭了
[00:15:17.120 --> 00:15:19.120]  知道
[00:15:19.120 --> 00:15:20.120]  那你現在做什麼
[00:15:20.120 --> 00:15:21.120]  正在賭
[00:15:21.120 --> 00:15:22.120]  哈哈哈
[00:15:22.120 --> 00:15:23.120]  為什麼
[00:15:23.120 --> 00:15:24.120]  不知道
[00:15:24.120 --> 00:15:26.120]  總之就是停不了
[00:15:26.120 --> 00:15:27.120]  價值觀
[00:15:27.120 --> 00:15:28.120]  我們有
[00:15:28.120 --> 00:15:29.120]  但是做不到
[00:15:29.120 --> 00:15:31.120]  那我怎麼辦呢
[00:15:31.120 --> 00:15:33.120]  我現在和你分析價值觀
[00:15:33.120 --> 00:15:35.120]  我這個房間不是討論
[00:15:35.120 --> 00:15:37.120]  你要回到隔壁的房間
[00:15:37.120 --> 00:15:39.120]  就說照命
[00:15:39.120 --> 00:15:40.120]  是不是
[00:15:40.120 --> 00:15:41.120]  照命
[00:15:41.120 --> 00:15:42.120]  你知不知道你的人生
[00:15:42.120 --> 00:15:44.120]  應該是你什麼人生目標
[00:15:44.120 --> 00:15:46.120]  你人生為什麼而存活
[00:15:46.120 --> 00:15:48.120]  照命就是
[00:15:48.120 --> 00:15:50.120]  今天這段經文所說的
[00:15:50.120 --> 00:15:51.120]  照命
[00:15:51.120 --> 00:15:52.120]  這個分析
[00:15:52.120 --> 00:15:53.120]  我很簡單的說
[00:15:53.120 --> 00:15:54.120]  你人生
[00:15:54.120 --> 00:15:55.120]  存在為什麼
[00:15:55.120 --> 00:15:56.120]  你知不知道
[00:15:56.120 --> 00:15:58.120]  你做人要做什麼
[00:15:58.120 --> 00:16:00.120]  渾渾噩噩了這麼久
[00:16:00.120 --> 00:16:02.120]  都知道一點不知道一點
[00:16:02.120 --> 00:16:05.120]  你想清楚自己人生的照命
[00:16:05.120 --> 00:16:07.120]  就不是別人說的那些
[00:16:07.120 --> 00:16:09.120]  只是要努力奮鬥向上爬
[00:16:09.120 --> 00:16:10.120]  照顧家人
[00:16:10.120 --> 00:16:11.120]  不只是這樣
[00:16:11.120 --> 00:16:13.120]  人生的照命
[00:16:13.120 --> 00:16:14.120]  是屬靈
[00:16:14.120 --> 00:16:15.120]  不只是屬世
[00:16:15.120 --> 00:16:17.120]  是屬靈的照命
[00:16:17.120 --> 00:16:19.120]  要明白自己屬靈的照命
