
[00:00:00.000 --> 00:00:01.280]  今天我們會看哈蓋書
[00:03:35.680 --> 00:03:37.180]  說他們叛變
[00:03:37.180 --> 00:03:41.480]  所以肯定是神的日子未到
[00:03:41.480 --> 00:03:43.480]  建殿的時間尚未到的時候
[00:03:43.480 --> 00:03:45.480]  不如我們做一下其他事情
[00:03:45.480 --> 00:03:47.480]  不如我們改善一下生活
[00:03:47.480 --> 00:03:49.480]  直到一場旱災
[00:03:49.480 --> 00:03:51.480]  使他們一無所有
[00:03:51.480 --> 00:03:54.480]  才在那個時候發出警告
[00:03:54.480 --> 00:03:56.480]  對回歸的群體
[00:03:56.480 --> 00:03:58.480]  發出上帝的說話
[00:03:58.480 --> 00:04:01.480]  所以我們看到整個哈該書不斷出現什麼呢?
[00:04:01.480 --> 00:04:03.480]  「這是耶和華說的」
[00:04:03.480 --> 00:04:04.480]  「這是耶和華說的」
[00:04:04.480 --> 00:04:05.480]  出現了很多次
[00:04:05.480 --> 00:04:06.480]  所以要強調一件事
[00:04:06.480 --> 00:04:07.480]  這句說話
[00:04:07.480 --> 00:04:10.480]  現在說的話不是哈該才說的
[00:04:10.480 --> 00:04:12.480]  他只不過是代言人
[00:04:12.480 --> 00:04:15.480]  代表上帝發言
[00:04:15.480 --> 00:04:18.480]  整個回歸的群體就醒悟過來
[00:04:18.480 --> 00:04:19.480]  重新復工
[00:04:19.480 --> 00:04:23.480]  短短四年裡面就完成了上帝的殿
[00:04:23.480 --> 00:04:24.480]  哈該先知
[00:04:24.480 --> 00:04:26.480]  整個哈該書的宣告
[00:04:26.480 --> 00:04:29.480]  其實結構很清楚
[00:04:29.480 --> 00:04:33.480]  基本上指出兩種人生
[00:04:33.480 --> 00:04:36.480]  也有兩種不同人生的態度和過客
[00:04:36.480 --> 00:04:39.480]  一個是以自我為中心的人生
[00:04:39.480 --> 00:04:42.480]  另一個是以上帝為中心的人生
[00:04:42.480 --> 00:04:44.480]  我們看第一個
[00:04:44.480 --> 00:04:47.480]  以自我為中心的人生
[00:04:47.480 --> 00:04:49.480]  第一章第四節
[00:04:49.480 --> 00:04:52.480]  「這殿仍然荒涼」
[00:04:52.480 --> 00:04:58.480]  「你們自己還住天花板的房屋嗎?」
[00:04:58.480 --> 00:05:00.480]  表面看來
[00:05:00.480 --> 00:05:03.480]  人為自己的生活去忙碌、籌算
[00:05:03.480 --> 00:05:06.480]  讓我們有更好的生活質素
[00:05:06.480 --> 00:05:08.480]  有什麼問題呢?
[00:05:08.480 --> 00:05:10.480]  當我們家人安居樂業
[00:05:10.480 --> 00:05:12.480]  有什麼問題呢?
[00:05:12.480 --> 00:05:15.480]  特別是一些在外面回歸到
[00:05:15.480 --> 00:05:18.480]  巴勒斯坦這個荒涼的地方的人
[00:05:18.480 --> 00:05:20.480]  他們令自己有一個更美好的家園
[00:05:20.480 --> 00:05:22.480]  有什麼問題呢?
[00:05:22.480 --> 00:05:24.480]  我們知道當我們在別處
[00:05:24.480 --> 00:05:25.480]  去到一個新的地方
[00:05:25.480 --> 00:05:27.480]  我們第一件事想做的是什麼呢?
[00:05:27.480 --> 00:05:31.480]  就是希望能夠有一個地方可以安居樂業
[00:05:31.480 --> 00:05:32.480]  所以我現在發覺到
[00:05:32.480 --> 00:05:34.480]  很多時候環教會在海外
[00:05:34.480 --> 00:05:36.480]  第一件事最緊張的是什麼呢?
[00:05:36.480 --> 00:05:38.480]  建堂,每個人都要建堂
[00:05:38.480 --> 00:05:39.480]  為什麼呢?
[00:05:39.480 --> 00:05:41.480]  因為要安居樂業
[00:05:41.480 --> 00:05:42.480]  有瓦遮頭
[00:05:42.480 --> 00:05:45.480]  不用在這裡搬來搬去
[00:05:45.480 --> 00:05:49.480]  但為什麼上帝說他們這樣做是不對的呢?
[00:05:49.480 --> 00:05:51.480]  其實問題就在第四節裡說過
[00:05:51.480 --> 00:05:54.480]  他們住在天花板的房屋底下
[00:05:54.480 --> 00:05:56.480]  所以不是一般的有瓦遮頭
[00:05:56.480 --> 00:06:00.480]  簡簡單單的讓他們有安全的生活
[00:06:00.480 --> 00:06:03.480]  而是刻意美化建造
[00:06:03.480 --> 00:06:07.480]  和建築一樣的房屋
[00:06:07.480 --> 00:06:09.480]  換句話說
[00:06:09.480 --> 00:06:15.480]  就是他們奢華地美化家居
[00:06:15.480 --> 00:06:16.480]  第一章第九節
[00:06:16.480 --> 00:06:17.480]  因為我的殿方糧
[00:06:17.480 --> 00:06:20.480]  你們各人卻顧自己的房屋
[00:06:20.480 --> 00:06:23.480]  顧字在原本希伯來文是奔跑的意思
[00:06:23.480 --> 00:06:25.480]  奔跑很快
[00:06:25.480 --> 00:06:28.480]  他們竭盡他們的能力和資源
[00:06:28.480 --> 00:06:30.480]  將來去獲取
[00:06:30.480 --> 00:06:31.480]  獲取什麼呢?
[00:06:31.480 --> 00:06:36.480]  就是更美好的生活質素和家居
[00:06:36.480 --> 00:06:38.480]  創造人生的享受
[00:06:38.480 --> 00:06:42.480]  所以我們看到他們的優先次序出了問題
[00:06:42.480 --> 00:06:43.480]  他們優先次序出了問題
[00:06:43.480 --> 00:06:47.480]  因為神的殿仍然方糧
[00:06:47.480 --> 00:06:49.480]  我們不要忘記這群人
[00:06:49.480 --> 00:06:52.480]  他們回到巴勒斯坦的地方是什麼人
[00:06:52.480 --> 00:06:55.480]  有理想有抱負有使命
[00:06:55.480 --> 00:06:57.480]  上帝刻意揀選出來
[00:06:57.480 --> 00:07:01.480]  讓他們回到巴勒斯坦重建上帝的殿
[00:07:01.480 --> 00:07:04.480]  重建敬拜的中心
[00:07:04.480 --> 00:07:07.480]  帶著理想
[00:07:07.480 --> 00:07:09.480]  帶著上帝使命的人
[00:07:09.480 --> 00:07:13.480]  將他們的優先次序放錯了
[00:07:13.480 --> 00:07:15.480]  先提醒他們一件事
[00:07:15.480 --> 00:07:16.480]  在第二章第五節
[00:07:16.480 --> 00:07:22.480]  「這是照著你們出埃及
[00:07:22.480 --> 00:07:24.480]  我與你們納約的話
[00:07:24.480 --> 00:07:26.480]  那時我的靈住在你們當中
[00:07:26.480 --> 00:07:29.480]  提醒他們他們是一個盟約之民
[00:07:29.480 --> 00:07:32.480]  他們與上帝有一個約
[00:07:32.480 --> 00:07:33.480]  他們不是普通的人
[00:07:33.480 --> 00:07:35.480]  他們與旁邊的人不同
[00:07:35.480 --> 00:07:37.480]  旁邊的人可以浪費他整個人生
[00:07:37.480 --> 00:07:38.480]  去美化他的家居
[00:07:38.480 --> 00:07:40.480]  但是你們不是
[00:07:40.480 --> 00:07:43.480]  因為上帝與你們有一個約
[00:07:43.480 --> 00:07:47.480]  這個約就是上帝作為他們的上帝
[00:07:47.480 --> 00:07:49.480]  他們是上帝的子民
[00:07:49.480 --> 00:07:53.480]  更加在這個出埃及的事件裡
[00:07:53.480 --> 00:07:54.480]  提醒他們一件事
[00:07:54.480 --> 00:07:55.480]  很重要的
[00:07:55.480 --> 00:07:57.480]  他們是被上帝所拯救
[00:07:57.480 --> 00:07:59.480]  買熟回來的
[00:07:59.480 --> 00:08:01.480]  從一群奴隸
[00:08:01.480 --> 00:08:03.480]  變成了一個國家
[00:08:03.480 --> 00:08:06.480]  充滿著上帝恩情的一個民族
[00:08:06.480 --> 00:08:08.480]  所以他們與別不同
[00:08:08.480 --> 00:08:12.480]  他們是應該擁有使命感的民族
[00:08:12.480 --> 00:08:14.480]  他們存在的目的
[00:08:14.480 --> 00:08:20.480]  就是宣揚上主的榮耀、慈愛和拯救
[00:08:20.480 --> 00:08:22.480]  特別是這群回歸的群體
[00:08:22.480 --> 00:08:23.480]  正如我們所說
[00:08:23.480 --> 00:08:28.480]  他們更加需要去肩負起這個使命
[00:08:28.480 --> 00:08:29.480]  可惜
[00:08:29.480 --> 00:08:33.480]  今天因為困難的緣故
[00:08:33.480 --> 00:08:37.480]  讓他們慢慢淡忘了他們的使命
[00:08:37.480 --> 00:08:41.480]  他把所有的資源都放在美化家居
[00:08:41.480 --> 00:08:44.480]  享受和安逸的生活上
[00:08:44.480 --> 00:08:49.480]  這樣就破壞了上帝和他立的約
[00:08:49.480 --> 00:08:53.480]  叛逆了上帝
[00:08:53.480 --> 00:08:55.480]  因為我事故的關係
[00:08:55.480 --> 00:08:57.480]  很多時候有機會去不同的教會
[00:08:57.480 --> 00:08:59.480]  去分享信息
[00:08:59.480 --> 00:09:02.480]  我發覺很多時候教會都有一個現象
[00:09:02.480 --> 00:09:06.480]  有些人在教會裏面
[00:09:06.480 --> 00:09:08.480]  就是很平的信徒
[00:09:08.480 --> 00:09:11.480]  只是參加崇拜
[00:09:11.480 --> 00:09:13.480]  其他完全不參加
[00:09:13.480 --> 00:09:16.480]  當我和牧師談的時候
[00:09:16.480 --> 00:09:17.480]  為何會有這樣的情況
[00:09:17.480 --> 00:09:20.480]  因為當時他是執事
[00:09:20.480 --> 00:09:22.480]  當時很熱心
[00:09:22.480 --> 00:09:26.480]  但可能因為一些遇到困難挑戰
[00:09:26.480 --> 00:09:28.480]  甚至受到傷害之後
[00:09:28.480 --> 00:09:30.480]  以後就坐在一旁
[00:09:30.480 --> 00:09:31.480]  冷眼旁觀
[00:09:31.480 --> 00:09:37.480]  變成一個像旁觀者一樣
[00:09:37.480 --> 00:09:41.480]  而把整個人生的資源可能放在別處
[00:09:41.480 --> 00:09:44.480]  不在福斯上帝
[00:09:44.480 --> 00:09:47.480]  可能建立更美好的家居
[00:09:47.480 --> 00:09:49.480]  賺這麼多錢
[00:09:49.480 --> 00:09:52.480]  多買一些投資的物業
[00:09:52.480 --> 00:09:53.480]  我發覺很多時候
[00:09:53.480 --> 00:09:56.480]  我的同輩的弟兄姊妹
[00:09:56.480 --> 00:09:58.480]  現在在一起經常說的是甚麼
[00:09:58.480 --> 00:10:00.480]  大家都是在教會長大
[00:10:00.480 --> 00:10:02.480]  說的是甚麼
[00:10:02.480 --> 00:10:03.480]  去哪裏旅行
[00:10:03.480 --> 00:10:04.480]  我不是說去旅行
[00:10:04.480 --> 00:10:05.480]  我從未去過旅行
[00:10:05.480 --> 00:10:08.480]  所以我不敢說去旅行
[00:10:08.480 --> 00:10:10.480]  去哪裏吃美食
[00:10:10.480 --> 00:10:11.480]  哪裏的紅酒
[00:10:11.480 --> 00:10:13.480]  哪個紅酒好
[00:10:13.480 --> 00:10:15.480]  我心裏很不舒服
[00:10:15.480 --> 00:10:17.480]  原來我們的人生就是為了去旅行嗎
[00:10:17.480 --> 00:10:19.480]  每天早上上網
[00:10:19.480 --> 00:10:21.480]  看哪個優惠
[00:10:21.480 --> 00:10:23.480]  我隨時可以去
[00:10:23.480 --> 00:10:27.480]  我同學在香港差不多退休了
[00:10:27.480 --> 00:10:29.480]  跟我一起長大的弟兄姊妹都退休了
[00:10:29.480 --> 00:10:31.480]  就是做這些
[00:10:31.480 --> 00:10:33.480]  我們年輕的時候不是這樣
[00:10:33.480 --> 00:10:34.480]  他說得對
[00:10:34.480 --> 00:10:35.480]  年輕的時候不是這樣
[00:10:35.480 --> 00:10:36.480]  現在是這樣
[00:10:36.480 --> 00:10:37.480]  可能我一直都未長大
[00:10:37.480 --> 00:10:39.480]  我還好像年輕一樣
[00:10:39.480 --> 00:10:41.480]  我覺得我們的人生
[00:10:41.480 --> 00:10:42.480]  是以自己為中心
[00:10:42.480 --> 00:10:44.480]  還是以上帝為中心
[00:10:44.480 --> 00:10:45.480]  很清楚帶來的後果是甚麼
[00:10:45.480 --> 00:10:46.480]  第一章第六節
[00:10:46.480 --> 00:10:48.480]  你們殺的總多
[00:10:48.480 --> 00:10:49.480]  收的少
[00:10:49.480 --> 00:10:51.480]  你們吃卻不得飽
[00:10:51.480 --> 00:10:53.480]  喝卻不得足
[00:10:53.480 --> 00:10:54.480]  穿衣服卻不得暖
[00:10:54.480 --> 00:10:59.480]  得功錢的將功錢裝在破浪的囊中
[00:10:59.480 --> 00:11:00.480]  破浪的囊中
[00:11:00.480 --> 00:11:01.480]  第一章第九節
[00:11:01.480 --> 00:11:03.480]  你們盼望多得所得卻少
[00:11:03.480 --> 00:11:06.480]  你們收到家中我就催去
[00:11:06.480 --> 00:11:08.480]  第二章十六到十七節
[00:11:08.480 --> 00:11:09.480]  有人來到谷堆
[00:11:09.480 --> 00:11:11.480]  想要得二十斗只得十斗
[00:11:11.480 --> 00:11:12.480]  有人來到酒池
[00:11:12.480 --> 00:11:15.480]  想要五十桶只得二十桶
[00:11:15.480 --> 00:11:17.480]  放在你們手下的各樣工作上
[00:11:17.480 --> 00:11:19.480]  我以寒風
[00:11:19.480 --> 00:11:20.480]  梅瀾
[00:11:20.480 --> 00:11:23.480]  冰炮攻擊你們
[00:11:23.480 --> 00:11:25.480]  這些自然的災難
[00:11:25.480 --> 00:11:27.480]  上帝駕馭在這些人身上
[00:11:27.480 --> 00:11:30.480]  駕馭在這些叛逆的人身上
[00:11:30.480 --> 00:11:32.480]  破壞弱的人身上
[00:11:32.480 --> 00:11:33.480]  其實是有先知的傳統的
[00:11:33.480 --> 00:11:35.480]  不只是在哈蓋書裡面
[00:11:35.480 --> 00:11:36.480]  哈蓋書之前的先知
[00:11:36.480 --> 00:11:38.480]  已經是這樣說過
[00:11:38.480 --> 00:11:40.480]  我們看看阿摩斯書第四章第六到第十節
[00:11:40.480 --> 00:11:44.480]  你們各處的糧食缺乏
[00:11:44.480 --> 00:11:46.480]  你們仍不歸我
[00:11:46.480 --> 00:11:48.480]  見到這些你都未怕
[00:11:48.480 --> 00:11:50.480]  這是耶和華說的
[00:11:50.480 --> 00:11:53.480]  在修葛的前三月
[00:11:53.480 --> 00:11:54.480]  我使雨停止
[00:11:54.480 --> 00:11:55.480]  不降在你們那裡
[00:11:55.480 --> 00:11:57.480]  你們仍不歸我
[00:11:57.480 --> 00:12:00.480]  我以寒風梅瀾攻擊你們
[00:12:00.480 --> 00:12:02.480]  你們園中許多蔬菜
[00:12:02.480 --> 00:12:03.480]  葡萄樹
[00:12:03.480 --> 00:12:04.480]  無花果樹
[00:12:04.480 --> 00:12:05.480]  橄欖樹
[00:12:05.480 --> 00:12:06.480]  都被輾蟲所吃
[00:12:06.480 --> 00:12:07.480]  你們仍不歸我
[00:12:07.480 --> 00:12:09.480]  我降瘟疫在你們中間
[00:12:09.480 --> 00:12:10.480]  像在埃及一樣
[00:12:10.480 --> 00:12:12.480]  用刀殺戮你們的少年人
[00:12:12.480 --> 00:12:15.480]  使你們馬匹被擄掠
[00:12:15.480 --> 00:12:16.480]  營中廝守
[00:12:16.480 --> 00:12:18.480]  臭氣撲鼻
[00:12:18.480 --> 00:12:19.480]  你們仍不歸我
[00:12:19.480 --> 00:12:21.480]  你們仍不歸我
[00:12:21.480 --> 00:12:23.480]  接著荷西亞書
[00:12:23.480 --> 00:12:24.480]  媚加書
[00:12:24.480 --> 00:12:30.480]  同樣有先知的傳統在裡面
[00:12:30.480 --> 00:12:33.480]  總括來說
[00:12:33.480 --> 00:12:35.480]  就是上帝將這些東西
[00:12:35.480 --> 00:12:37.480]  加在他們身上的時候
[00:12:37.480 --> 00:12:39.480]  無論他們怎樣努力
[00:12:39.480 --> 00:12:41.480]  為將來謀宣
[00:12:41.480 --> 00:12:44.480]  後果都不是像他們所想像的一樣
[00:12:44.480 --> 00:12:47.480]  努力和收穫
[00:12:47.480 --> 00:12:49.480]  不一定成正比例
[00:12:49.480 --> 00:12:52.480]  可能最後是一無所有的人生
[00:12:52.480 --> 00:12:54.480]  因為人不是萬能的
[00:12:54.480 --> 00:12:56.480]  我們不能控制所有環境的因素
[00:12:56.480 --> 00:12:59.480]  所以一個以自我為中心的人生
[00:12:59.480 --> 00:13:02.480]  最後可能是一無所有的人生
[00:13:02.480 --> 00:13:03.480]  上帝是那位大能者
[00:13:03.480 --> 00:13:08.480]  所以整個哈蓋書不斷提到
[00:13:08.480 --> 00:13:10.480]  他是萬君之夜和華
[00:13:10.480 --> 00:13:12.480]  就是他是那位大能者
[00:13:12.480 --> 00:13:13.480]  他掌管一切
[00:13:13.480 --> 00:13:17.480]  包括我們的環境
[00:13:17.480 --> 00:13:20.480]  為什麼上帝要使這些
[00:13:20.480 --> 00:13:22.480]  以自我為中心的人
[00:13:22.480 --> 00:13:24.480]  面對這麼多的難處
[00:13:24.480 --> 00:13:26.480]  是不是上帝很霸道呢
[00:13:26.480 --> 00:13:27.480]  其實不是的
[00:13:27.480 --> 00:13:29.480]  我們看下去
[00:13:29.480 --> 00:13:31.480]  原來上帝是要管教他們
[00:13:31.480 --> 00:13:33.480]  上帝愛他的子民
[00:13:33.480 --> 00:13:34.480]  要管教他們
[00:13:34.480 --> 00:13:35.480]  要提醒他們
[00:13:35.480 --> 00:13:37.480]  人所有擁有的東西
[00:13:37.480 --> 00:13:39.480]  都是上帝的恩賜
[00:13:39.480 --> 00:13:43.480]  不是單單是我們努力的成果
[00:13:43.480 --> 00:13:47.480]  當我們享受上帝賜予我們
[00:13:47.480 --> 00:13:49.480]  各樣美好的事物的時候
[00:13:49.480 --> 00:13:52.480]  我們要心存感恩
[00:13:52.480 --> 00:13:54.480]  藉著這些困難
[00:13:54.480 --> 00:13:57.480]  讓這班人能夠從實使命
[00:13:57.480 --> 00:14:00.480]  回轉依靠上帝
[00:14:00.480 --> 00:14:03.480]  以他們的人生使命
[00:14:03.480 --> 00:14:06.480]  為他們優先次序的接受
[00:14:06.480 --> 00:14:08.480]  回歸的以色列人
[00:14:08.480 --> 00:14:09.480]  就是一個很好的例子
[00:14:09.480 --> 00:14:11.480]  上帝將困難放在他們當中
[00:14:11.480 --> 00:14:13.480]  讓他們審查他們的人生
[00:14:13.480 --> 00:14:14.480]  最後他們回轉
[00:14:14.480 --> 00:14:15.480]  重拾使命
[00:14:15.480 --> 00:14:16.480]  建造上帝的殿
[00:14:16.480 --> 00:14:17.480]  四年裡面
[00:14:17.480 --> 00:14:20.480]  就將上帝的殿建好
[00:14:20.480 --> 00:14:23.480]  不單止使他們可以
[00:14:23.480 --> 00:14:25.480]  在應許之地
[00:14:25.480 --> 00:14:28.480]  繼續安居樂業
[00:14:28.480 --> 00:14:31.480]  更加建立了一個敬拜的中心
[00:14:31.480 --> 00:14:34.480]  讓他們回歸到上帝的約裡面
[00:14:34.480 --> 00:14:36.480]  有上帝的同在和祝福
[00:14:36.480 --> 00:14:41.480]  更加成為外邦人的祝福
[00:14:41.480 --> 00:14:45.480]  想和大家分享一個人的見證
[00:14:45.480 --> 00:14:49.480]  香港有一個很出名的皮膚科醫生
[00:14:49.480 --> 00:14:50.480]  他可以說
[00:14:50.480 --> 00:14:54.480]  Live the life to its fullness
[00:14:54.480 --> 00:14:58.480]  他有很成功的事業
[00:14:58.480 --> 00:15:01.480]  他也很懂得享受
[00:15:01.480 --> 00:15:03.480]  去玩風帆
[00:15:03.480 --> 00:15:05.480]  喝紅酒
[00:15:05.480 --> 00:15:07.480]  有很多很好的朋友
[00:15:07.480 --> 00:15:09.480]  經常有很多朋友在身邊
[00:15:09.480 --> 00:15:12.480]  還加上他是一間教會的執事
[00:15:12.480 --> 00:15:14.480]  在教會裡面又有很好的侍奉
[00:15:14.480 --> 00:15:15.480]  這樣的人生
[00:15:15.480 --> 00:15:18.480]  其實大家都可能很羨慕
[00:15:18.480 --> 00:15:21.480]  有一次教會請了一個講員
[00:15:21.480 --> 00:15:25.480]  當天他當主席
[00:15:25.480 --> 00:15:27.480]  最後那個講員呼召
[00:15:27.480 --> 00:15:29.480]  呼召弟兄姊妹
[00:15:29.480 --> 00:15:34.480]  有沒有感受到上帝對你說話
[00:15:34.480 --> 00:15:36.480]  你願意將你的人生
[00:15:36.480 --> 00:15:38.480]  交在上帝的手中
[00:15:38.480 --> 00:15:40.480]  他心裡面有很大的感動
[00:15:40.480 --> 00:15:41.480]  但呼召的時候
[00:15:41.480 --> 00:15:42.480]  因為他是主席
[00:15:42.480 --> 00:15:44.480]  他又不可能做什麼
[00:15:44.480 --> 00:15:46.480]  心裡面有很大的感動
[00:15:46.480 --> 00:15:47.480]  接著完了
[00:15:47.480 --> 00:15:49.480]  那個講員走了
[00:15:49.480 --> 00:15:51.480]  他很想跟那個講員說
[00:15:51.480 --> 00:15:53.480]  其實我也決志
[00:15:53.480 --> 00:15:55.480]  要將我的人生
[00:15:55.480 --> 00:15:57.480]  交在上帝的手裡
[00:15:57.480 --> 00:16:00.480]  不是說他只相信耶穌那麼簡單
[00:16:00.480 --> 00:16:01.480]  而是以後
[00:16:01.480 --> 00:16:07.480]  上帝成為我人生的優先次序之一
[00:16:07.480 --> 00:16:09.480]  他一直跟著那個講員
[00:16:09.480 --> 00:16:11.480]  在街上走
[00:16:11.480 --> 00:16:14.480]  他一直在想
[00:16:14.480 --> 00:16:16.480]  是不是一個時候
[00:16:16.480 --> 00:16:17.480]  我要這樣做
[00:16:17.480 --> 00:16:18.480]  放下我的事業
[00:16:18.480 --> 00:16:21.480]  放下我的嗜好
[00:16:21.480 --> 00:16:22.480]  全世界的侍奉神
[00:16:22.480 --> 00:16:23.480]  他一直想一直掙扎
[00:16:23.480 --> 00:16:24.480]  一直跟著那個講員
[00:16:24.480 --> 00:16:26.480]  走完一條街
[00:16:26.480 --> 00:16:28.480]  又走一條街
[00:16:28.480 --> 00:16:30.480]  裡面有很多的掙扎
[00:16:30.480 --> 00:16:32.480]  最後他想通了
[00:16:32.480 --> 00:16:34.480]  他想通了很簡單的東西
[00:16:34.480 --> 00:16:37.480]  就是OK
[00:16:37.480 --> 00:16:39.480]  我繼續去做我現在的工作
[00:16:39.480 --> 00:16:40.480]  繼續在教會裡面
[00:16:40.480 --> 00:16:42.480]  雙方面的侍奉
[00:16:42.480 --> 00:16:44.480]  即是兩邊
[00:16:44.480 --> 00:16:46.480]  但到我五十歲的時候
[00:16:46.480 --> 00:16:48.480]  我就退休
[00:16:48.480 --> 00:16:50.480]  當我五十歲退休的時候
[00:16:50.480 --> 00:16:52.480]  我就全力侍奉上帝
[00:16:52.480 --> 00:16:54.480]  起碼還有二十年可以為上帝奔跑
[00:16:54.480 --> 00:16:55.480]  因為這樣的時候
[00:16:55.480 --> 00:16:56.480]  他的心就放下來
[00:16:56.480 --> 00:16:58.480]  看著那個講員的背景
[00:16:58.480 --> 00:17:00.480]  走開就完了
[00:17:00.480 --> 00:17:02.480]  但到最後
[00:17:02.480 --> 00:17:04.480]  這個弟兄活不到五十歲
[00:17:04.480 --> 00:17:07.480]  因為他有癌症
[00:17:07.480 --> 00:17:09.480]  是真事
