
[00:00:00.000 --> 00:00:04.000]  今天的題目叫做耶穌怎麼樣看我們
[00:04:14.000 --> 00:04:15.000]  你想一下六十年代
[00:04:15.000 --> 00:04:18.000]  有沒有人做整容的整容的手術
[00:04:18.000 --> 00:04:20.000]  沒有太多除非是因爲有意外的緣故
[00:04:20.000 --> 00:04:21.000]  對吧
[00:04:21.000 --> 00:04:22.000]  現在流行了
[00:04:22.000 --> 00:04:24.000]  二十幾歲
[00:04:24.000 --> 00:04:27.000]  所以我擔心你的女兒
[00:04:27.000 --> 00:04:31.000]  所以跟他來講今天的信息
[00:04:31.000 --> 00:04:34.000]  這個是現代人所想的
[00:04:34.000 --> 00:04:37.000]  其實到了我們到了中年晚年的時候
[00:04:37.000 --> 00:04:39.000]  其實離不開
[00:04:39.000 --> 00:04:42.000]  原來發現我們很容易會受到
[00:04:42.000 --> 00:04:44.000]  別人對我們怎麼樣看
[00:04:44.000 --> 00:04:47.000]  這個態度來決定
[00:04:47.000 --> 00:04:51.000]  我們怎麼樣去衡量我們的價值跟利益
[00:04:51.000 --> 00:04:53.000]  所以當上帝的愛要來
[00:04:53.000 --> 00:04:56.000]  拆了我們裏面的面紗
[00:04:56.000 --> 00:04:58.000]  我們纔會有一個真正的
[00:04:58.000 --> 00:05:01.000]  這一種在記錄裏面自由的生活
[00:05:01.000 --> 00:05:02.000]  所以今天呢
[00:05:02.000 --> 00:05:06.000]  我希望很快的跟大家來用四個立案
[00:05:06.000 --> 00:05:09.000]  來看一下上帝怎麼樣看我們的人生
[00:05:09.000 --> 00:05:10.000]  好不好
[00:05:10.000 --> 00:05:12.000]  上帝怎麼看我們人生
[00:05:12.000 --> 00:05:14.000]  不是我們怎麼樣定義我們的人生
[00:05:14.000 --> 00:05:16.000]  也不是別人告訴我們
[00:05:16.000 --> 00:05:17.000]  我們的人生應該是怎麼樣
[00:05:17.000 --> 00:05:19.000]  來上帝怎麼樣看我們
[00:05:19.000 --> 00:05:21.000]  我們先看第一個例子
[00:05:21.000 --> 00:05:24.000]  請打開約翰福音的第一章
[00:05:24.000 --> 00:05:26.000]  第四十四節
[00:05:26.000 --> 00:05:30.000]  約翰福音一章的四十四節
[00:05:30.000 --> 00:05:32.000]  這裏當然是講到主耶穌
[00:05:32.000 --> 00:05:36.000]  叫門徒福是他的一個記載
[00:05:36.000 --> 00:05:39.000]  但是然而在裏面有幾個很重要的背景
[00:05:39.000 --> 00:05:41.000]  是讓我們要了解的
[00:05:41.000 --> 00:05:42.000]  四十四節
[00:05:42.000 --> 00:05:46.000]  這個腓力是白賽大人
[00:05:46.000 --> 00:05:50.000]  和安德烈彼得是同一個城的
[00:05:50.000 --> 00:05:54.000]  下面就講到腓力找到拿彈葉
[00:05:54.000 --> 00:05:59.000]  就向着他來做出這個信仰的告白
[00:05:59.000 --> 00:06:03.000]  摩西的律法書所寫的和衆先知所記的
[00:06:03.000 --> 00:06:06.000]  那一位我們遇見了
[00:06:06.000 --> 00:06:09.000]  這個就是月食的兒子
[00:06:09.000 --> 00:06:11.000]  拿撒勒人耶穌
[00:06:11.000 --> 00:06:13.000]  原先的前面所講的
[00:06:13.000 --> 00:06:15.000]  這個拿彈葉都能夠接受
[00:06:15.000 --> 00:06:20.000]  但是單單就在這個拿撒勒這個字上面
[00:06:20.000 --> 00:06:25.000]  就成爲這個拿彈葉心裏當中的反感
[00:06:25.000 --> 00:06:27.000]  請大家注意一下聖經裏面
[00:06:27.000 --> 00:06:31.000]  常常運牀做一些的真理是讓我們知道
[00:06:31.000 --> 00:06:34.000]  爲什麼特別談到腓力
[00:06:34.000 --> 00:06:38.000]  安德烈彼得是同一個城的人呢
[00:06:38.000 --> 00:06:42.000]  意思就是說在當中這一羣人
[00:06:42.000 --> 00:06:45.000]  他們有的價值觀念
[00:06:45.000 --> 00:06:47.000]  是在同羣裏面出現
[00:06:47.000 --> 00:06:49.000]  其實老實說也是真的
[00:06:49.000 --> 00:06:50.000]  在座的當中
[00:06:50.000 --> 00:06:51.000]  你是在上海來的
[00:06:51.000 --> 00:06:53.000]  你就會上海的一羣人
[00:06:53.000 --> 00:06:55.000]  從廣州來的就是一羣人
[00:06:55.000 --> 00:06:58.000]  從臺灣來的要看一下臺南還是臺北
[00:06:58.000 --> 00:07:00.000]  要一羣人
[00:07:00.000 --> 00:07:02.000]  那發現原來我們的生命當中
[00:07:02.000 --> 00:07:07.000]  很常常受到這個所謂文化當中對我們的影響
[00:07:07.000 --> 00:07:10.000]  所以拿彈葉在那個時候聽到這個耶穌的名字
[00:07:10.000 --> 00:07:12.000]  不是因爲對耶穌的名字反感
[00:07:12.000 --> 00:07:20.000]  是對拿撒勒這個地方產生了很大的反感
[00:07:20.000 --> 00:07:24.000]  所以拿彈葉就對着腓力說
[00:07:24.000 --> 00:07:29.000]  拿撒勒還能出什麼的好東西
[00:07:29.000 --> 00:07:30.000]  你知道嗎
[00:07:30.000 --> 00:07:35.000]  拿彈葉雖然有一個科目真理的心腸
[00:07:35.000 --> 00:07:40.000]  但是它仍然有偏差
[00:07:40.000 --> 00:07:42.000]  你跟我都是一樣
[00:07:42.000 --> 00:07:46.000]  信主的兒女不代表我們在俗靈的事情
[00:07:46.000 --> 00:07:52.000]  生活的事情中都被神的話語調整過來
[00:07:52.000 --> 00:07:58.000]  你跟我有些時候仍然生活在過去的這種的傳統的裏面
[00:07:58.000 --> 00:07:59.000]  舉個例子來說
[00:07:59.000 --> 00:08:01.000]  若是你是上一代的話
[00:08:01.000 --> 00:08:02.000]  很快就新年了
[00:08:02.000 --> 00:08:07.000]  你期待你的師父在年初一的時候
[00:08:07.000 --> 00:08:10.000]  對你有什麼的表達呢
[00:08:10.000 --> 00:08:12.000]  你會說隨隨便便沒有關係
[00:08:12.000 --> 00:08:13.000]  過年就過年
[00:08:13.000 --> 00:08:15.000]  當然不是呢
[00:08:15.000 --> 00:08:18.000]  當然你對他有個期待
[00:08:18.000 --> 00:08:21.000]  最少到我家的時候帶個禮物
[00:08:21.000 --> 00:08:23.000]  拿一杯水給我
[00:08:23.000 --> 00:08:25.000]  跟我講一些祝賀的說話
[00:08:25.000 --> 00:08:27.000]  對不對
[00:08:27.000 --> 00:08:29.000]  你有這個期待啊
[00:08:29.000 --> 00:08:31.000]  若是今天你的師父來你家
[00:08:31.000 --> 00:08:33.000]  你要不要個期待
[00:08:33.000 --> 00:08:34.000]  準備個紅包嗎
[00:08:34.000 --> 00:08:35.000]  是不是
[00:08:35.000 --> 00:08:36.000]  準備請他喫飯嗎
[00:08:36.000 --> 00:08:37.000]  準備好了嗎
[00:08:37.000 --> 00:08:39.000]  通常都會
[00:08:39.000 --> 00:08:40.000]  所以不管如何
[00:08:40.000 --> 00:08:43.000]  我們在信仰當中
[00:08:43.000 --> 00:08:45.000]  不管我們在神的面前
[00:08:45.000 --> 00:08:49.000]  對真理有多樣的這種的科目
[00:08:49.000 --> 00:08:52.000]  我們的心腸是如何的精純
[00:08:52.000 --> 00:08:54.000]  原來我們生命的當中
[00:08:54.000 --> 00:08:56.000]  仍然有偏見
[00:08:56.000 --> 00:08:58.000]  所以拿淡業沒有辦法
[00:08:58.000 --> 00:09:00.000]  在耶穌的裏面
[00:09:00.000 --> 00:09:02.000]  看到有什麼好
[00:09:02.000 --> 00:09:04.000]  主要原因是什麼
[00:09:04.000 --> 00:09:07.000]  就是那個地方
[00:09:07.000 --> 00:09:09.000]  老師說拿淡業也沒有說
[00:09:09.000 --> 00:09:12.000]  他沒有根據的有這種的偏見
[00:09:12.000 --> 00:09:14.000]  老師說舊約的當中
[00:09:14.000 --> 00:09:15.000]  從來沒有講過
[00:09:15.000 --> 00:09:19.000]  這個城市拿下了
[00:09:19.000 --> 00:09:22.000]  有什麼重要的人物出現
[00:09:22.000 --> 00:09:24.000]  而且這個城市太小了
[00:09:24.000 --> 00:09:26.000]  根本在地理的位置當中
[00:09:26.000 --> 00:09:28.000]  是不起眼
[00:09:28.000 --> 00:09:29.000]  而且在當中
[00:09:29.000 --> 00:09:31.000]  那個年間
[00:09:31.000 --> 00:09:33.000]  你屬於一個省的
[00:09:33.000 --> 00:09:35.000]  你屬於一個市的
[00:09:35.000 --> 00:09:37.000]  你屬於一個鄉下的
[00:09:37.000 --> 00:09:39.000]  跟你的仕途很有關係
[00:09:39.000 --> 00:09:41.000]  你不是我鄉下的人
[00:09:41.000 --> 00:09:44.000]  大概我不給你在我鄉下里面做工
[00:09:44.000 --> 00:09:47.000]  甚至當中會有這種的
[00:09:47.000 --> 00:09:50.000]  很明顯的一種的
[00:09:50.000 --> 00:09:52.000]  藐視的歧視的感覺
[00:09:52.000 --> 00:09:54.000]  這是你不是我一族的
[00:09:54.000 --> 00:09:56.000]  你不是我一鄉的
[00:09:56.000 --> 00:09:58.000]  所以我爲什麼要照顧你
[00:09:58.000 --> 00:10:00.000]  所以其實這個的
[00:10:00.000 --> 00:10:04.000]  現犯在美國也發生
[00:10:04.000 --> 00:10:05.000]  以前做動案的時候
[00:10:05.000 --> 00:10:07.000]  我就記得在動案裏面
[00:10:07.000 --> 00:10:08.000]  在大學裏面
[00:10:08.000 --> 00:10:11.000]  有幾個大學是死對頭的
[00:10:11.000 --> 00:10:14.000]  三個大學
[00:10:14.000 --> 00:10:16.000]  哈佛大學
[00:10:16.000 --> 00:10:17.000]  耶魯大學
[00:10:17.000 --> 00:10:19.000]  普林斯頓的大學
[00:10:19.000 --> 00:10:22.000]  每次要說籃球比賽來的時候
[00:10:22.000 --> 00:10:24.000]  整個學校的人都起來
[00:10:24.000 --> 00:10:26.000]  他說我們給你好
[00:10:26.000 --> 00:10:27.000]  我們給你好
[00:10:27.000 --> 00:10:28.000]  他們就比較很多東西
[00:10:28.000 --> 00:10:30.000]  按我的年資給你好
[00:10:30.000 --> 00:10:32.000]  按我們的這個所謂的
[00:10:32.000 --> 00:10:35.000]  這學校當中的投資的項目就好
[00:10:35.000 --> 00:10:37.000]  我們當中有幾個
[00:10:37.000 --> 00:10:40.000]  拿這個Nobel Prize的老師在那邊就比較
[00:10:40.000 --> 00:10:44.000]  所以以前我在動案唸書的時候
[00:10:44.000 --> 00:10:45.000]  剛好那個神學院是
[00:10:45.000 --> 00:10:47.000]  配合在其中一個大學裏面
[00:10:47.000 --> 00:10:49.000]  所以常常一到了這個有比賽的時候
[00:10:49.000 --> 00:10:52.000]  整個學校的人都出來了
[00:10:52.000 --> 00:10:54.000]  啦啦隊也出來
[00:10:54.000 --> 00:10:56.000]  所以其實在這個過程的裏面
[00:10:56.000 --> 00:10:58.000]  文化對我們的信仰
[00:10:58.000 --> 00:11:01.000]  影響實在太大了
[00:11:01.000 --> 00:11:03.000]  而且很多時候這一種的偏見
[00:11:03.000 --> 00:11:10.000]  不因爲我們對真理有苛求就有所改變
[00:11:10.000 --> 00:11:11.000]  菲利說
[00:11:11.000 --> 00:11:14.000]  倒不如你來看吧
[00:11:14.000 --> 00:11:16.000]  耶穌看了拉丹耶第47節
[00:11:16.000 --> 00:11:17.000]  就指着他說
[00:11:17.000 --> 00:11:18.000]  看啊
[00:11:18.000 --> 00:11:20.000]  這些是個真與邪的人
[00:11:20.000 --> 00:11:22.000]  他心裏面沒有鬼家
[00:11:22.000 --> 00:11:23.000]  拿起來就問他
[00:11:23.000 --> 00:11:25.000]  你怎麼知道我呢
[00:11:25.000 --> 00:11:27.000]  耶穌就回答48節
[00:11:27.000 --> 00:11:29.000]  一個很驚奇的回答
[00:11:29.000 --> 00:11:31.000]  他說菲利還沒有交付你的時候
[00:11:31.000 --> 00:11:34.000]  你在無花果樹底下
[00:11:34.000 --> 00:11:36.000]  我就看見你
[00:11:36.000 --> 00:11:37.000]  什麼意思
[00:11:37.000 --> 00:11:40.000]  無花果樹是過去舊有的人
[00:11:40.000 --> 00:11:42.000]  他們因爲在沙漠的地帶
[00:11:42.000 --> 00:11:44.000]  要找一個乘涼的地方
[00:11:44.000 --> 00:11:46.000]  他們又會找到一個樹
[00:11:46.000 --> 00:11:48.000]  那麼剛好呢
[00:11:48.000 --> 00:11:52.000]  這個無花果樹正是個高矮是很好
[00:11:52.000 --> 00:11:55.000]  所以在過去培育出來的是
[00:11:55.000 --> 00:11:57.000]  那一些坐在樹上的人
[00:11:57.000 --> 00:12:00.000]  都是在當中思考神話語的人
[00:12:00.000 --> 00:12:01.000]  所以有個傳統是說
[00:12:01.000 --> 00:12:04.000]  在無花果樹下面的人
[00:12:04.000 --> 00:12:06.000]  都是追求國度的人
[00:12:06.000 --> 00:12:09.000]  所以耶穌在當中就看準了拉丹耶
[00:12:09.000 --> 00:12:10.000]  他說拉丹耶
[00:12:10.000 --> 00:12:12.000]  你心裏面沒有鬼家
[00:12:12.000 --> 00:12:15.000]  因爲你心裏面曾經有一段時間
[00:12:15.000 --> 00:12:17.000]  是追求神等候神
[00:12:17.000 --> 00:12:21.000]  你要等候在神的應許的裏面
[00:12:21.000 --> 00:12:23.000]  耶穌就跟拉丹耶說
[00:12:23.000 --> 00:12:27.000]  你的心腸我一眼看穿
[00:12:27.000 --> 00:12:28.000]  所以拉丹耶就回答說
[00:12:28.000 --> 00:12:31.000]  拉丹耶你是神的兒子
[00:12:31.000 --> 00:12:33.000]  拉丹耶因爲他的偏見
[00:12:33.000 --> 00:12:35.000]  沒有辦法立刻的遇見主耶穌
[00:12:35.000 --> 00:12:36.000]  感謝讚美主
[00:12:36.000 --> 00:12:40.000]  主耶穌沒有棄絕這些有偏見的人
[00:12:40.000 --> 00:12:41.000]  今天同時間
[00:12:41.000 --> 00:12:44.000]  在我們信仰的道路里面
[00:12:44.000 --> 00:12:45.000]  若是我們的生命當中
[00:12:45.000 --> 00:12:47.000]  沒有覺得原來我生活的
[00:12:47.000 --> 00:12:49.000]  沒有偏見的話
[00:12:49.000 --> 00:12:51.000]  不重要
[00:12:51.000 --> 00:12:54.000]  最重要的還是你願意去看
[00:12:54.000 --> 00:12:57.000]  讓耶穌進到你的視野範圍
[00:12:57.000 --> 00:12:59.000]  讓耶穌向你顯明
[00:12:59.000 --> 00:13:00.000]  他的愛
[00:13:00.000 --> 00:13:02.000]  他的計劃是如何
[00:13:02.000 --> 00:13:05.000]  若是拉丹耶有偏見
[00:13:05.000 --> 00:13:08.000]  我相信在座我們信主的兒女們
[00:13:08.000 --> 00:13:12.000]  生活當中也有同樣的偏見
[00:13:12.000 --> 00:13:14.000]  偏見從哪裏來
[00:13:14.000 --> 00:13:16.000]  從文化來
[00:13:16.000 --> 00:13:17.000]  偏見從哪裏來
[00:13:17.000 --> 00:13:20.000]  從我們瞭解的範圍而出
[00:13:20.000 --> 00:13:22.000]  偏見怎麼樣來
[00:13:22.000 --> 00:13:25.000]  從自私自利的心出來
[00:13:25.000 --> 00:13:27.000]  偏見從哪裏來
[00:13:27.000 --> 00:13:30.000]  從一個不願意接受神真理光照的情況
[00:13:30.000 --> 00:13:32.000]  底下會出現
[00:13:32.000 --> 00:13:34.000]  我記得很多年前
[00:13:34.000 --> 00:13:37.000]  我還沒有來美國求學的時候
[00:13:37.000 --> 00:13:41.000]  我對美國的瞭解就只有一個版本
[00:13:41.000 --> 00:13:47.000]  一個就是所謂的Texas的那個故事
[00:13:47.000 --> 00:13:49.000]  就是那些人出來的時候
[00:13:49.000 --> 00:13:51.000]  就帶着蒼蜘然後出來
[00:13:51.000 --> 00:13:53.000]  所以美國人就是比較兇惡一點
[00:13:53.000 --> 00:13:55.000]  另一個版本是什麼
[00:13:55.000 --> 00:14:00.000]  就是在大城市裏面都是黑人爲患的地方
[00:14:00.000 --> 00:14:02.000]  這些黑人都不守規矩
[00:14:02.000 --> 00:14:04.000]  這些黑人都是作案的
[00:14:04.000 --> 00:14:06.000]  這些黑人都是反叛
[00:14:06.000 --> 00:14:08.000]  老實說在我的生活範圍當中
[00:14:08.000 --> 00:14:11.000]  我從來沒有認識過一個黑人
[00:14:11.000 --> 00:14:14.000]  我的瞭解就是在電影電視當中
[00:14:14.000 --> 00:14:18.000]  你知道電影電視裏面所給我們看見的
[00:14:18.000 --> 00:14:21.000]  都是讓你的眼球可以轉的東西
[00:14:21.000 --> 00:14:23.000]  這是可能很小的事情
[00:14:23.000 --> 00:14:27.000]  但是它把它無限量的擴大成爲一個新聞
[00:14:27.000 --> 00:14:29.000]  成爲一個導火線
[00:14:29.000 --> 00:14:32.000]  成爲一個觸目你心裏面注意的事情
[00:14:32.000 --> 00:14:34.000]  所以那個時候我來美國之前
[00:14:34.000 --> 00:14:38.000]  我對美國的黑人有一個很大的懼怕
[00:14:38.000 --> 00:14:41.000]  我甚至有些時候都發現到
[00:14:41.000 --> 00:14:44.000]  一看到黑人出院的地方
[00:14:44.000 --> 00:14:46.000]  我說這個一定是很壞的地方
[00:14:46.000 --> 00:14:47.000]  千萬不要碰
[00:14:47.000 --> 00:14:49.000]  要走個彎走去
[00:14:49.000 --> 00:14:52.000]  後來來了美國在唸神學的時候
[00:14:52.000 --> 00:14:54.000]  碰到一個姊妹
[00:14:54.000 --> 00:14:56.000]  她是念基督教教育
[00:14:56.000 --> 00:14:59.000]  這個姊妹是個黑人的姊妹
[00:14:59.000 --> 00:15:01.000]  那麼有時候喫飯的時候
[00:15:01.000 --> 00:15:03.000]  沒有辦法都坐在她的旁邊
[00:15:03.000 --> 00:15:05.000]  在聆聽的時候才發現
[00:15:05.000 --> 00:15:08.000]  原來我對這個黑人的這個看法
[00:15:08.000 --> 00:15:12.000]  完全是有很大的偏差
[00:15:12.000 --> 00:15:14.000]  我才發現原來她小的時候
[00:15:14.000 --> 00:15:16.000]  是因爲她住的地方
[00:15:16.000 --> 00:15:19.000]  所以寧願不受到白種人對她的欺負
[00:15:19.000 --> 00:15:26.000]  她每天走路一個小時上學
[00:15:26.000 --> 00:15:33.000]  結束以後走路一個小時回家
[00:15:33.000 --> 00:15:37.000]  她說當她唸完了大學的時候
[00:15:37.000 --> 00:15:46.000]  大學的教授不願意給她寫這個信
[00:15:46.000 --> 00:15:50.000]  甚至於她到了學校裏面
[00:15:50.000 --> 00:15:51.000]  因爲她是個黑人
[00:15:51.000 --> 00:15:54.000]  她會看到在這個學校裏面
[00:15:54.000 --> 00:15:57.000]  這個保衛的保安的人員是白種人
[00:15:57.000 --> 00:16:00.000]  她晚上會懼怕
[00:16:00.000 --> 00:16:03.000]  會怕這些白種人欺負她
[00:16:03.000 --> 00:16:07.000]  她會用這個叫Master Key
[00:16:07.000 --> 00:16:13.000]  開她的這個俗稱的門 藏寶她
[00:16:13.000 --> 00:16:17.000]  我們很少會聽到這些
[00:16:17.000 --> 00:16:19.000]  原來我們存在很多這些偏見
[00:16:19.000 --> 00:16:21.000]  縱然我們信了耶穌
[00:16:21.000 --> 00:16:26.000]  仍然存在我們的裏面
[00:16:26.000 --> 00:16:28.000]  這些的偏見障礙我們
[00:16:28.000 --> 00:16:30.000]  能夠在主耶穌基督裏面
[00:16:30.000 --> 00:16:32.000]  有一個完全的生命
[00:16:32.000 --> 00:16:35.000]  接待的生命
[00:16:35.000 --> 00:16:37.000]  感謝在美主這個姊妹
[00:16:37.000 --> 00:16:41.000]  她的學問 她的求學
[00:16:41.000 --> 00:16:44.000]  她的俗靈的成熟給我高
[00:16:44.000 --> 00:16:47.000]  給我大 給我深遠
[00:16:47.000 --> 00:16:48.000]  後來當我結婚的時候
[00:16:48.000 --> 00:16:51.000]  特別請她在我們婚禮的當中
[00:16:51.000 --> 00:16:56.000]  來背誦神話
[00:16:56.000 --> 00:16:58.000]  你有偏見嗎
[00:16:58.000 --> 00:17:02.000]  神看我們原來不是我們看自己
[00:17:02.000 --> 00:17:08.000]  神說 你有偏見
[00:17:08.000 --> 00:17:11.000]  走到耶穌的面前
[00:17:11.000 --> 00:17:14.000]  讓耶穌打開這個偏見
[00:17:14.000 --> 00:17:17.000]  很多年前我在牧羊教會的時候
[00:17:17.000 --> 00:17:20.000]  有一個姊妹非常愛煮
[00:17:20.000 --> 00:17:21.000]  她每次約到Potluck的時候
[00:17:21.000 --> 00:17:24.000]  她煮了一大鍋的菜
[00:17:24.000 --> 00:17:25.000]  很熱心在教會里面
[00:17:25.000 --> 00:17:27.000]  有什麼事情都願意去做
[00:17:27.000 --> 00:17:29.000]  最難的事情一起做
[00:17:29.000 --> 00:17:34.000]  那麼她的女兒長大了 進大學
[00:17:34.000 --> 00:17:35.000]  這個不知道怎麼樣的
[00:17:35.000 --> 00:17:40.000]  跟了一個人交朋友
[00:17:40.000 --> 00:17:43.000]  這個人是印度人
[00:17:43.000 --> 00:17:46.000]  知道印度人是誰
[00:17:46.000 --> 00:17:47.000]  這是我們的偏見
[00:17:47.000 --> 00:17:48.000]  說他們很不乾淨
[00:17:48.000 --> 00:17:52.000]  用手抓抓抓
[00:17:52.000 --> 00:17:54.000]  這個姊妹就跟她女兒說
[00:17:54.000 --> 00:17:57.000]  你不能跟這個人交往
[00:17:57.000 --> 00:18:00.000]  女兒說我跟他交往很好啊
[00:18:00.000 --> 00:18:02.000]  他也認識主啊
[00:18:02.000 --> 00:18:05.000]  我們心裏面也能夠相通啊
[00:18:05.000 --> 00:18:07.000]  我們也是同一個信仰
[00:18:07.000 --> 00:18:10.000]  她說你不能夠
[00:18:10.000 --> 00:18:13.000]  結果無可奈何的情況底下
[00:18:13.000 --> 00:18:17.000]  這個女兒真的就把這個關係放下來
[00:18:17.000 --> 00:18:20.000]  那個時候是1994年
[00:18:20.000 --> 00:18:24.000]  現在是2015年
[00:18:24.000 --> 00:18:27.000]  21年以後
[00:18:27.000 --> 00:18:35.000]  她的女兒到現在還不結婚
[00:18:35.000 --> 00:18:39.000]  原來偏見會障礙我們
[00:18:39.000 --> 00:18:45.000]  認識在主耶穌基督的真正的生命
[00:18:45.000 --> 00:18:47.000]  神這樣子看我們
[00:18:47.000 --> 00:18:50.000]  第二個
[00:18:50.000 --> 00:18:52.000]  神怎麼樣看我們
[00:18:52.000 --> 00:18:57.000]  神看我們原來我們每天都需要神的恩典
[00:18:57.000 --> 00:19:00.000]  請看約翰福音的第二章
[00:19:00.000 --> 00:19:06.000]  第二章第二節
[00:19:06.000 --> 00:19:08.000]  這個很出名的神蹟
[00:19:08.000 --> 00:19:11.000]  耶穌所行在加利利的神蹟
[00:19:11.000 --> 00:19:13.000]  當中記載是怎麼樣記載
[00:19:13.000 --> 00:19:17.000]  第三天在加利利的渣男裏面
