
[00:00:00.000 --> 00:00:06.360]  我聆聽信在出國之前要請大家做一次低頭祈禱
[00:03:42.240 --> 00:03:45.120]  去為祂末入
[00:03:45.120 --> 00:03:48.400]  沒有的傳統是來自於舊約
[00:03:48.400 --> 00:03:53.360]  舊約的時候我們聽到「高立」兩個字
[00:03:53.360 --> 00:03:56.440]  當上帝選立某位做祂的先知
[00:03:56.440 --> 00:03:57.960]  某位做祭司
[00:03:57.960 --> 00:04:00.120]  某位做君王的時候
[00:04:00.120 --> 00:04:02.600]  其實這些都是上帝的僕人
[00:04:02.600 --> 00:04:04.680]  上帝會請祭司
[00:04:04.680 --> 00:04:07.840]  將祂倒在他們的頭上
[00:04:07.840 --> 00:04:11.000]  表示了是上帝選擇祂
[00:04:11.000 --> 00:04:15.240]  也表示了上帝會跟祂同在
[00:04:15.240 --> 00:04:19.520]  詩篇第二三篇很多信徒都很熟悉
[00:04:19.520 --> 00:04:21.080]  裡面有一段經文這樣說
[00:04:21.080 --> 00:04:23.320]  它說「在我敵人面前
[00:04:23.320 --> 00:04:26.680]  你為我擺設賢席
[00:04:26.680 --> 00:04:29.520]  你用油高了我的頭
[00:04:29.520 --> 00:04:32.120]  使我的福杯滿日」
[00:04:32.120 --> 00:04:33.800]  這段經文告訴我們
[00:04:33.800 --> 00:04:38.640]  透過將油去倒在我們的頭上
[00:04:38.640 --> 00:04:41.560]  其實是表達了上帝對人的眷顧
[00:04:41.560 --> 00:04:43.280]  祂會跟我們同在
[00:04:43.280 --> 00:04:45.520]  祂會賜福給我們
[00:04:45.520 --> 00:04:47.560]  在路加福音七章四十六節
[00:04:47.560 --> 00:04:49.200]  這段經文提醒我們
[00:04:49.200 --> 00:04:54.480]  瑪利亞帶了一瓶極珍貴的油
[00:04:54.480 --> 00:04:57.200]  去抹耶穌的腳
[00:04:57.200 --> 00:04:58.920]  在這段經文裡面
[00:04:58.920 --> 00:05:00.560]  耶穌告訴我們
[00:05:00.560 --> 00:05:01.960]  瑪利亞這樣做
[00:05:01.960 --> 00:05:04.800]  其實是向耶穌表達一份
[00:05:04.800 --> 00:05:09.520]  她對耶穌一份很大的重視
[00:05:09.520 --> 00:05:11.080]  原來「沒油的義節」
[00:05:11.080 --> 00:05:15.160]  是表達了一份對對方的重視
[00:05:15.160 --> 00:05:20.560]  讓對方確認上帝對他的祝福和同在
[00:05:20.560 --> 00:05:22.040]  雖然教會
[00:05:22.040 --> 00:05:23.240]  我們基督新教
[00:05:23.240 --> 00:05:26.560]  現在沒有這個「沒油的義節」
[00:05:26.560 --> 00:05:28.200]  不過教會對於患病
[00:05:28.200 --> 00:05:30.760]  對於受苦的肢體的關心
[00:05:30.760 --> 00:05:33.560]  是肯定的和不變的
[00:05:33.560 --> 00:05:34.920]  所以無論是教會的牧師
[00:05:34.920 --> 00:05:37.320]  或者執事前去探望
[00:05:37.320 --> 00:05:39.760]  為病人去祈禱
[00:05:39.760 --> 00:05:41.280]  為他施聖餐
[00:05:41.280 --> 00:05:42.920]  為他代求
[00:05:42.920 --> 00:05:44.520]  並不是表示
[00:05:44.520 --> 00:05:45.880]  難道牧師和執事
[00:05:45.880 --> 00:05:47.880]  他們祈禱比較靈的嗎
[00:05:47.880 --> 00:05:50.280]  真的有弟兄姊妹這樣想的
[00:05:50.280 --> 00:05:52.480]  我告訴大家不是的
[00:05:52.480 --> 00:05:56.800]  我們前去其實是代表著教會整體
[00:05:56.800 --> 00:05:58.960]  去關心一些患病的
[00:05:58.960 --> 00:06:02.840]  或者受苦的肢體
[00:06:02.840 --> 00:06:05.800]  其實我知道很多弟兄姊妹是個別
[00:06:05.800 --> 00:06:11.000]  並且長期去關心一些患病的會友
[00:06:11.000 --> 00:06:11.840]  特別是一些
[00:06:11.840 --> 00:06:15.760]  他們沒有親人去照顧的兄子
[00:06:15.760 --> 00:06:17.960]  他們會陪他們去覆診
[00:06:17.960 --> 00:06:21.040]  去幫他們買需要的物資
[00:06:21.040 --> 00:06:23.720]  去聽他們訴苦
[00:06:23.720 --> 00:06:25.480]  其實當我知道這些事情的時候
[00:06:25.480 --> 00:06:27.400]  我非常感動
[00:06:27.400 --> 00:06:29.040]  也覺得很開心
[00:06:29.040 --> 00:06:32.000]  因為大家都在遵循耶穌的吩咐
[00:06:32.000 --> 00:06:33.840]  我們彼此相愛
[00:06:33.840 --> 00:06:35.800]  我們彼此相顧
[00:06:35.800 --> 00:06:39.080]  特別去關顧一些有患病
[00:06:39.080 --> 00:06:42.440]  有受苦的會友
[00:06:42.440 --> 00:06:46.320]  耶穌也在第十七節特別強調一下
[00:06:46.320 --> 00:06:50.280]  原來我們和以利亞有一樣的性情
[00:06:50.280 --> 00:06:54.360]  就是說無論我們的職份有多不同
[00:06:54.360 --> 00:06:56.400]  其實我們完全是一樣的
[00:06:56.400 --> 00:06:58.200]  並不是牧師執事的祈禱
[00:06:58.200 --> 00:07:00.560]  才會比較靈驗
[00:07:00.560 --> 00:07:02.360]  耶穌在風書裡說
[00:07:02.360 --> 00:07:07.320]  有兩三個人一起奉祂的名罪慧的時候
[00:07:07.320 --> 00:07:10.840]  耶穌就會在他們的中間
[00:07:10.840 --> 00:07:12.360]  最近我們教會
[00:07:12.360 --> 00:07:14.520]  其實也有很多的祈禱小組
[00:07:14.520 --> 00:07:17.440]  有一些每一晚都會一起祈禱
[00:07:17.440 --> 00:07:18.800]  是在網上
[00:07:18.800 --> 00:07:22.800]  有一些星期就會聚在一起一起祈禱
[00:07:22.800 --> 00:07:26.360]  我相信如果大家一起真誠地禱告
[00:07:26.360 --> 00:07:28.440]  耶穌在我們的中間
[00:07:28.440 --> 00:07:31.360]  耶穌也一定會去聚聽
[00:07:31.360 --> 00:07:34.520]  甚至說出於信心的祈禱
[00:07:34.520 --> 00:07:37.680]  一定能夠救那個病人
[00:07:37.680 --> 00:07:40.800]  主必叫他起來
[00:07:40.800 --> 00:07:42.280]  如果他犯了罪
[00:07:42.280 --> 00:07:44.760]  也必蒙赦面
[00:07:44.760 --> 00:07:48.240]  這段經文可能對我們來說有點困惑
[00:07:48.240 --> 00:07:51.160]  經常說必能救那病人
[00:07:51.160 --> 00:07:53.560]  主必叫他起來
[00:07:53.560 --> 00:07:55.760]  是什麼意思呢?
[00:07:55.760 --> 00:08:01.720]  雖然大家可能也有和我相同的經驗
[00:08:01.720 --> 00:08:06.120]  我們去為一位患病的懇切祈禱
[00:08:06.120 --> 00:08:08.520]  確實我有個經驗就是
[00:08:08.520 --> 00:08:12.240]  患了病的肢體身體是痊癒的
[00:08:12.240 --> 00:08:14.320]  是康復的
[00:08:14.320 --> 00:08:16.840]  但是經驗告訴我們
[00:08:16.840 --> 00:08:18.920]  不是每一個人都一樣
[00:08:18.920 --> 00:08:23.280]  不是每一個人都可以站起來離開病床
[00:08:23.280 --> 00:08:27.040]  最近我有機會聽包圍的牧師的講道
[00:08:27.040 --> 00:08:32.200]  他提到自己的太太很多年前患了癌症
[00:08:32.200 --> 00:08:36.320]  身邊有很多弟兄姊妹為師母祈禱
[00:08:36.320 --> 00:08:38.400]  懇切的禱告
[00:08:38.400 --> 00:08:41.400]  甚至有弟兄願意用自己的性命
[00:08:41.400 --> 00:08:44.360]  去換取師母的性命
[00:08:44.360 --> 00:08:47.800]  請求上帝去醫好師母
[00:08:47.800 --> 00:08:51.080]  師母最後主懷安息
[00:08:51.080 --> 00:08:54.960]  伯木士來回顧當年他寫下來的日記
[00:08:54.960 --> 00:08:56.320]  讓他記得起
[00:08:56.320 --> 00:09:00.480]  上帝透過這個很痛苦的經歷
[00:09:00.480 --> 00:09:04.560]  去教曉他怎樣去祈禱
[00:09:04.560 --> 00:09:06.320]  在痛苦的當中
[00:09:06.320 --> 00:09:09.320]  他夫妻倆個不再只是求
[00:09:09.320 --> 00:09:12.400]  師母身體上的痊癒
[00:09:12.400 --> 00:09:15.240]  而是去盼望我們兩位
[00:09:15.240 --> 00:09:17.760]  都能夠在這個受苦的過程裡面
[00:09:17.760 --> 00:09:25.280]  去選擇仍然對上帝忠心和信靠
[00:09:25.280 --> 00:09:27.520]  牧師說在約伯的技術裡面
[00:09:27.520 --> 00:09:29.160]  我們看到撒旦
[00:09:29.160 --> 00:09:33.200]  其實撒旦想方設法去考驗我們
[00:09:33.200 --> 00:09:37.320]  想我們好像約伯的妻子的見一樣
[00:09:37.320 --> 00:09:39.040]  約伯的妻子說什麼?
[00:09:39.040 --> 00:09:40.920]  他跟約伯說
[00:09:40.920 --> 00:09:45.760]  「扔掉你的信仰,死了就算了」
[00:09:45.760 --> 00:09:47.680]  約伯妻子的視覺
[00:09:47.680 --> 00:09:50.960]  只是看到今世的現實
[00:09:50.960 --> 00:09:53.640]  上帝都不祝福我們了
[00:09:53.640 --> 00:09:56.440]  那為什麼還要信耶穌呢?
[00:09:56.440 --> 00:09:58.040]  信得不像我們平安
[00:09:58.040 --> 00:10:00.400]  又不讓我們安樂
[00:10:00.400 --> 00:10:02.960]  更加沒有讓我們無憂無慮
[00:10:02.960 --> 00:10:05.120]  反而是困難重重
[00:10:05.120 --> 00:10:08.920]  我們為什麼還要信耶穌呢?
[00:10:08.920 --> 00:10:10.760]  因為約伯的妻子看不到
[00:10:10.760 --> 00:10:13.840]  有另一個世界的存在
[00:10:13.840 --> 00:10:16.960]  而這個世界正在爭戰的當中
[00:10:16.960 --> 00:10:19.760]  那個是屬靈的爭戰
[00:10:19.760 --> 00:10:23.920]  撒旦正在搶藥
[00:10:23.920 --> 00:10:25.720]  患病的弟兄姊妹
[00:10:25.720 --> 00:10:27.480]  她的靈魂得救
[00:10:27.480 --> 00:10:30.920]  在末日上帝叫她復活
[00:10:30.920 --> 00:10:32.800]  英文是raise him up
[00:10:32.800 --> 00:10:34.960]  就是叫她起來
[00:10:34.960 --> 00:10:38.040]  其實當末日上帝
[00:10:38.040 --> 00:10:42.120]  去讓我們的靈魂復活
[00:10:42.120 --> 00:10:44.280]  相比起我們的身體
[00:10:44.280 --> 00:10:46.240]  我們肉身的復原
[00:10:46.240 --> 00:10:50.280]  究竟哪一個比較重要呢?
[00:10:50.280 --> 00:10:53.120]  我想起耶穌的比喻
[00:10:53.120 --> 00:10:56.400]  祂說如果你一隻眼睛讓你跌倒
[00:10:56.400 --> 00:10:57.920]  就將它挖出來
[00:10:57.920 --> 00:10:59.600]  丟掉吧
[00:10:59.600 --> 00:11:02.280]  你只要一隻眼睛去轉入永生
[00:11:02.280 --> 00:11:04.040]  是不是比有兩隻眼
[00:11:04.040 --> 00:11:08.800]  被鋒進地獄的火裡面更好呢?
[00:11:08.800 --> 00:11:12.040]  其實我們真的需要有屬靈的視覺
[00:11:12.040 --> 00:11:14.440]  去為我們身邊的肢體
[00:11:14.440 --> 00:11:17.680]  甚至是為我們自己去祈禱
[00:11:17.680 --> 00:11:20.800]  求聖靈教導我們怎樣去祈禱
[00:11:20.800 --> 00:11:22.560]  讓患病的
[00:11:22.560 --> 00:11:24.440]  讓我們自己
[00:11:24.440 --> 00:11:26.840]  今生和來世
[00:11:26.840 --> 00:11:29.200]  都得到最大的好處
[00:11:29.200 --> 00:11:36.120]  而不只是在今世裡面得到最好
[00:11:36.120 --> 00:11:39.440]  伯穆斯他回顧自己的太太的時候
[00:11:39.440 --> 00:11:41.360]  他說最愛的人
[00:11:41.360 --> 00:11:43.920]  自己的太太離開自己
[00:11:43.920 --> 00:11:47.040]  真是比死更難受
[00:11:47.040 --> 00:11:51.200]  伯穆斯經歷過一個很長時期的哀傷
[00:11:51.200 --> 00:11:56.760]  不過他有三件事讓他得到安慰
[00:11:56.760 --> 00:11:58.080]  第一件
[00:11:58.080 --> 00:11:59.680]  當我太太臨離世之前
[00:11:59.680 --> 00:12:03.280]  他問了他一個很重要的問題
[00:12:03.280 --> 00:12:05.000]  他問他太太
[00:12:05.000 --> 00:12:07.760]  你這一刻有沒有平安?
[00:12:07.760 --> 00:12:09.760]  太太很清楚地回答
[00:12:09.760 --> 00:12:14.680]  有 我內心有平安
[00:12:14.680 --> 00:12:17.000]  這個正正表示
[00:12:17.000 --> 00:12:20.320]  師母她信服上帝的安排
[00:12:20.320 --> 00:12:22.120]  她對上帝有深深的信靠
[00:12:22.120 --> 00:12:25.320]  無論她痊癒仍然在世
[00:12:25.320 --> 00:12:29.000]  又或者現在上帝要接她回天間
[00:12:29.000 --> 00:12:32.320]  她內心裡面有平安
[00:12:32.320 --> 00:12:36.080]  對上帝有深深的信靠才會信服
[00:12:36.080 --> 00:12:37.960]  當我們信服上帝的時候
[00:12:37.960 --> 00:12:41.320]  我們才會有平安
[00:12:41.320 --> 00:12:43.960]  第二件事是師母最大的心願
[00:12:43.960 --> 00:12:46.680]  是她媽媽信耶穌
[00:12:46.680 --> 00:12:49.760]  師太在女兒過世的一刻
[00:12:49.760 --> 00:12:53.640]  她很難去接受這個上帝
[00:12:53.640 --> 00:12:54.960]  那麼多人懇切祈禱
[00:12:54.960 --> 00:12:57.360]  你都不醫好女兒
[00:12:57.360 --> 00:13:00.640]  於是她堅決地不相信
[00:13:00.640 --> 00:13:02.560]  伯穆斯的媽媽
[00:13:02.560 --> 00:13:06.160]  即是保護員牧師的太太 伯穆斯母
[00:13:06.160 --> 00:13:11.440]  她持續地關心和跟她查經之後
[00:13:11.440 --> 00:13:15.280]  不過師太都仍然不相信
[00:13:15.280 --> 00:13:18.560]  就是感到灰心想要放棄了
[00:13:18.560 --> 00:13:22.840]  不要再糾纏這麼久了
[00:13:22.840 --> 00:13:27.440]  師太竟然願意去相信耶穌
[00:13:27.440 --> 00:13:29.800]  伯穆斯在回顧的時候
[00:13:29.800 --> 00:13:32.200]  她說這個不是上帝的工作
[00:13:32.200 --> 00:13:34.960]  是上帝的恩典是什麼呢
[00:13:34.960 --> 00:13:37.800]  靠著人 其實什麼都不可能
[00:13:37.800 --> 00:13:41.360]  唯獨是上帝去將人的心去打開
[00:13:41.360 --> 00:13:43.840]  她才能夠去見到上帝
[00:13:43.840 --> 00:13:48.360]  她才能夠明白福音對她的意義
[00:13:48.360 --> 00:13:51.440]  第三 師母的主親醫生
[00:13:51.440 --> 00:13:53.960]  決定放棄行醫
[00:13:53.960 --> 00:13:56.840]  放棄她做醫生這個職業
[00:13:56.840 --> 00:14:00.880]  願意回應上帝對她的呼召去奉獻自己
[00:14:00.880 --> 00:14:03.880]  因為在整個治療包師母的過程
[00:14:03.880 --> 00:14:06.840]  她看到包圍軍牧師父身上
[00:14:06.840 --> 00:14:11.720]  看到他們兩個對上帝的忠心和信靠
[00:14:11.720 --> 00:14:16.520]  她在他們身上看到上帝
[00:14:16.520 --> 00:14:18.800]  我們真的需要有屬靈的視覺
[00:14:18.800 --> 00:14:21.040]  著眼在屬靈的得救
[00:14:21.040 --> 00:14:26.160]  著眼在成為上帝的精兵去打贏殺戴
[00:14:26.160 --> 00:14:28.360]  讓我們無論在任何環境
[00:14:28.360 --> 00:14:33.920]  都能夠堅心對上帝忠心信靠
[00:14:33.920 --> 00:14:38.880]  在第十六節 雅各話鋒一轉去說我們
[00:14:38.880 --> 00:14:42.480]  她說所以你們要彼此認罪
[00:14:42.480 --> 00:14:46.200]  互相代求 使你們得到醫治
[00:14:46.200 --> 00:14:52.400]  二人祈禱所發的力量是大有功效的
[00:14:52.400 --> 00:14:53.880]  好像在第十五節
[00:14:53.880 --> 00:14:57.520]  雅各更加關心我們靈魂是否得救
[00:14:57.520 --> 00:14:59.440]  如果我們犯罪的時候
[00:14:59.440 --> 00:15:04.240]  是會阻隔了上帝要施恩給他的教會
[00:15:04.240 --> 00:15:07.160]  以及給每一位的會族
[00:15:07.160 --> 00:15:10.400]  特別是如果我們肢體與肢體之間
[00:15:10.400 --> 00:15:13.880]  有憐愧 有不和的時候
[00:15:13.880 --> 00:15:17.560]  就更加會傷害教會
[00:15:17.560 --> 00:15:21.240]  在麥當勳的第五章二十三至二十四節這樣說
[00:15:21.240 --> 00:15:25.960]  她說所以你在祭壇上獻祭物的時候
[00:15:25.960 --> 00:15:30.640]  如果想起有弟兄對你懷恨
[00:15:30.640 --> 00:15:33.360]  就要將祭物留在祭壇
[00:15:33.360 --> 00:15:39.840]  先去和弟兄和好 然後來獻祭物
[00:15:39.840 --> 00:15:42.240]  這段經文說什麼
[00:15:42.240 --> 00:15:45.440]  這段經文不是說我生人氣
[00:15:45.440 --> 00:15:49.560]  是如果你察覺有人生你的氣的時候
[00:15:49.560 --> 00:15:53.960]  你需要主動去和祂復和
[00:15:53.960 --> 00:15:57.280]  在麥當勳的十一章二十五節她這樣說
[00:15:57.280 --> 00:15:59.840]  她說你們站在那裡祈禱的時候
[00:15:59.840 --> 00:16:02.920]  如果想起有人得罪過你
[00:16:02.920 --> 00:16:05.160]  你就應該去饒恕祂
[00:16:05.160 --> 00:16:10.920]  好讓你們的天父都饒恕你的過犯
[00:16:10.920 --> 00:16:13.440]  當你想起有人得罪你的時候
[00:16:13.440 --> 00:16:15.960]  你不是在那裡生氣
[00:16:15.960 --> 00:16:19.800]  想想怎樣去弄回祂
[00:16:19.800 --> 00:16:25.160]  而是要求自己要去饒恕對方
[00:16:25.160 --> 00:16:26.800]  大家有沒有留意
[00:16:26.800 --> 00:16:31.280]  上帝的吩咐真的不簡單
[00:16:31.280 --> 00:16:32.800]  不過這些經文都提醒我們
[00:16:32.800 --> 00:16:35.320]  無論是別人才得罪我們
[00:16:35.320 --> 00:16:37.800]  還是我們得罪了別人
[00:16:37.800 --> 00:16:41.560]  我們都要主動的去想辦法
[00:16:41.560 --> 00:16:44.480]  盡快去尋求彼此的復和
[00:16:44.480 --> 00:16:48.000]  要為了自己 為了對方去祈禱
[00:16:48.000 --> 00:16:51.120]  以致可以達成彼此的道歉
[00:16:51.120 --> 00:16:54.200]  認真地去彼此饒恕
[00:16:54.200 --> 00:16:56.920]  這個合乎上帝的心意
[00:16:56.920 --> 00:16:57.920]  因為這樣做的時候
[00:16:57.920 --> 00:17:00.400]  不單止是祝福我們自己
[00:17:00.400 --> 00:17:04.080]  更加是讓教會得到祝福
[00:17:04.080 --> 00:17:08.040]  其實美國有個幾次的教會復興
[00:17:08.040 --> 00:17:10.720]  都是從頂至彼此之間
[00:17:10.720 --> 00:17:17.200]  願意去認罪 願意去復和開始的
[00:17:17.200 --> 00:17:19.520]  第十六節的下半段說
[00:17:19.520 --> 00:17:25.040]  「義人祈禱所發的力量是大有功效」
[00:17:25.040 --> 00:17:27.440]  我們真的很希望能夠
[00:17:27.440 --> 00:17:28.440]  大有功效的時候
[00:17:28.440 --> 00:17:31.440]  我們祈禱什麼上帝都會答應
[00:17:31.440 --> 00:17:34.080]  那哪些是義人呢
[00:17:34.080 --> 00:17:36.400]  聖經裡面被稱為義人的有
[00:17:36.400 --> 00:17:40.520]  努亞 有瑪利亞的丈夫約瑟
[00:17:40.520 --> 00:17:43.800]  有獅子約翰和他們的父母
[00:17:43.800 --> 00:17:48.120]  撒加利亞 伊利沙伯 以及耶穌
[00:17:48.120 --> 00:17:51.760]  這些人共有的特徵是什麼呢
[00:17:51.760 --> 00:17:54.280]  原來他們共有的特徵就是
[00:17:54.280 --> 00:17:57.560]  他們願意遵行上帝一切的吩咐
[00:17:57.560 --> 00:18:00.880]  他們願意順服上帝命令
[00:18:00.880 --> 00:18:02.680]  當你這樣做的時候
[00:18:02.680 --> 00:18:06.560]  你都會被稱為義人
[00:18:06.560 --> 00:18:09.280]  讓方十五章七節這樣說
[00:18:09.280 --> 00:18:12.680]  「你們如果時時在我裡面
[00:18:12.680 --> 00:18:15.160]  我的話都時時在你們裡面」
[00:18:15.160 --> 00:18:17.440]  這個「我」是說耶穌
[00:18:17.440 --> 00:18:20.200]  「你們如果時時在耶穌的裡面
[00:18:20.200 --> 00:18:23.240]  耶穌的說話都時時在你們裡面
[00:18:23.240 --> 00:18:28.160]  凡你們想要的祈求
[00:18:28.160 --> 00:18:31.960]  就給你們成全」
[00:18:31.960 --> 00:18:33.960]  我相信我們很快就會記得
[00:18:33.960 --> 00:18:37.080]  這段經文的下半句
[00:18:37.080 --> 00:18:40.960]  「凡你們想要的祈求
[00:18:40.960 --> 00:18:44.360]  就給你們成全」
[00:18:44.360 --> 00:18:47.880]  不過我們忘記了這段經文的上半句
[00:18:47.880 --> 00:18:49.400]  這段經文的上半句就說
[00:18:49.400 --> 00:18:52.280]  我們要時時在耶穌裡面
[00:18:52.280 --> 00:18:55.480]  我們要時時和耶穌緊密相連
[00:18:55.480 --> 00:18:59.400]  將聖經的說話藏在我們的心裡面
[00:18:59.400 --> 00:19:01.200]  經常去思考
[00:19:01.200 --> 00:19:04.880]  你想想一個這樣的人會是什麼樣的人
[00:19:04.880 --> 00:19:07.960]  他一定會知道上帝的想法
[00:19:07.960 --> 00:19:11.600]  他一定會知道上帝想什麼
[00:19:11.600 --> 00:19:13.080]  當你知道上帝想什麼
[00:19:13.080 --> 00:19:16.120]  你按照上帝的想法去祈禱的時候
[00:19:16.120 --> 00:19:21.000]  上帝一定會應允你
[00:19:21.000 --> 00:19:23.960]  我們每一個人都可以成為異人
[00:19:23.960 --> 00:19:25.560]  只要我們願意將上帝的說話
[00:19:25.560 --> 00:19:27.480]  藏在我們的心裡面
[00:19:27.480 --> 00:19:30.760]  並且切實去遵行
[00:19:30.760 --> 00:19:32.880]  那些就是異人了
[00:19:32.880 --> 00:19:35.480]  在伯木斯的見證裡面
[00:19:35.480 --> 00:19:40.280]  他的禱告確實蒙英韻
[00:19:40.280 --> 00:19:42.760]  這個禱告就是在困苦的裡面
[00:19:42.760 --> 00:19:45.040]  上帝加力量給他們
[00:19:45.040 --> 00:19:49.800]  讓我們能夠持守對上帝的忠心和信靠
[00:19:49.800 --> 00:19:51.920]  在屬靈的戰士裡面
[00:19:51.920 --> 00:19:55.720]  我們打贏了撒旦
[00:19:55.720 --> 00:19:58.000]  親愛的弟兄姊妹
[00:19:58.000 --> 00:20:00.840]  我們要這樣去為自己祈禱
[00:20:00.840 --> 00:20:05.840]  我們要這樣去為患病和受苦的肢體去祈禱
[00:20:05.840 --> 00:20:09.160]  讓我們能夠在任何的環境裡面
