
[00:00:00.000 --> 00:00:05.000]  大興展會平安,很開心在初一一起去到崇拜
[00:14:19.000 --> 00:14:22.000]  他們這個作者這樣畫出來
[00:14:22.000 --> 00:14:24.000]  你看到這個氾濫
[00:14:24.000 --> 00:14:27.000]  它不是帶出一些混亂
[00:14:27.000 --> 00:14:29.000]  不知道你有沒有這個感受
[00:14:29.000 --> 00:14:32.000]  它帶出利諾河的豐盛
[00:14:32.000 --> 00:14:34.000]  一個美好,一個穩定
[00:14:34.000 --> 00:14:36.000]  這張照片你看到河水氾濫
[00:14:36.000 --> 00:14:38.000]  但它不是死人淋樓
[00:14:38.000 --> 00:14:40.000]  它的大廈不是全部倒塌
[00:14:40.000 --> 00:14:43.000]  它在描述很多動植物的
[00:14:43.000 --> 00:14:44.000]  旺盛
[00:14:44.000 --> 00:14:45.000]  很豐富
[00:14:45.000 --> 00:14:46.000]  很多供應
[00:14:46.000 --> 00:14:48.000]  有農作物的豐收
[00:14:48.000 --> 00:14:49.000]  有很多生物
[00:14:49.000 --> 00:14:51.000]  很多人在這裡慶祝
[00:14:51.000 --> 00:14:53.000]  這張照片我們看到
[00:14:53.000 --> 00:14:55.000]  他們對利諾河的氾濫
[00:14:55.000 --> 00:14:57.000]  是有一個很正面的看法
[00:14:57.000 --> 00:14:58.000]  為什麼呢
[00:14:58.000 --> 00:15:01.000]  因為當每一次氾濫是帶來什麼呢
[00:15:01.000 --> 00:15:04.000]  就是將所有好的養分資源
[00:15:04.000 --> 00:15:05.000]  帶給土地
[00:15:05.000 --> 00:15:06.000]  就是你想像到
[00:15:06.000 --> 00:15:08.000]  當它氾濫了一次之後
[00:15:08.000 --> 00:15:11.000]  土地之後的農作物
[00:15:11.000 --> 00:15:12.000]  就會有豐收
[00:15:12.000 --> 00:15:14.000]  因為它將很多的養分
[00:15:14.000 --> 00:15:17.000]  由水底捲上去土地面
[00:15:17.000 --> 00:15:19.000]  讓它們好像養鳥一樣
[00:15:19.000 --> 00:15:21.000]  天然的養鳥一樣
[00:15:21.000 --> 00:15:23.000]  而它們是每年都會
[00:15:23.000 --> 00:15:24.000]  很穩定的氾濫
[00:15:24.000 --> 00:15:26.000]  所以對它們來說
