
[00:00:00.000 --> 00:00:02.200]  從「肥立彼」到「同福」
[00:01:55.440 --> 00:01:57.040]  過安息禮拜
[00:01:57.040 --> 00:02:01.320]  安息日
[00:02:01.320 --> 00:02:02.760]  不是安息禮拜
[00:02:02.760 --> 00:02:03.920]  是安息日
[00:02:03.920 --> 00:02:05.560]  去守安息日
[00:02:05.560 --> 00:02:08.240]  他一定會好像大家去到的地方
[00:02:08.240 --> 00:02:11.320]  他不會甘於只是在這裡參加一堂崇拜而已
[00:02:11.320 --> 00:02:14.400]  他要向外邦人傳福音
[00:02:14.400 --> 00:02:15.680]  保羅一生的使命
[00:02:15.680 --> 00:02:17.920]  所以他一定會到處問一下
[00:02:17.920 --> 00:02:21.600]  結果就知道在河邊有一群人聚集祈禱
[00:02:21.600 --> 00:02:25.120]  保羅就跟團隊去到河邊遇到這群人
[00:02:25.120 --> 00:02:27.200]  於是就在祈禱當中
[00:02:27.200 --> 00:02:28.200]  是一個祈禱會
[00:02:28.200 --> 00:02:29.320]  在河邊的祈禱會
[00:02:29.320 --> 00:02:31.840]  就開始繼續帶著他們一群人去信耶穌
[00:02:31.840 --> 00:02:36.040]  這個教會是從禱告裡面產生出來的
[00:02:36.040 --> 00:02:36.960]  第三
[00:02:36.960 --> 00:02:40.440]  這個教會是一間經歷神蹟奇事的教會
[00:02:40.440 --> 00:02:42.960]  保羅傳了福音給人信耶穌之後
[00:02:42.960 --> 00:02:44.600]  接著到處去傳
[00:02:44.600 --> 00:02:46.040]  聖經告訴我們
[00:02:46.040 --> 00:02:49.440]  有一個女士天天跟著保羅他們的團隊
[00:02:49.440 --> 00:02:51.360]  在後面做免費宣傳
[00:02:51.360 --> 00:02:56.320]  哇!上帝的使者正在講神的福音,你們聽吧
[00:02:56.320 --> 00:02:57.680]  本來是好事
[00:02:57.680 --> 00:02:59.600]  我們就覺得是好事
[00:02:59.600 --> 00:03:01.680]  但是保羅靈裡面很敏銳
[00:03:01.680 --> 00:03:03.680]  他知道這個不是出於神的
[00:03:03.680 --> 00:03:05.280]  他裡面覺得很煩躁
[00:03:05.280 --> 00:03:06.440]  照理說不應該煩躁
[00:03:06.440 --> 00:03:08.160]  很開心的跟他宣傳
[00:03:08.160 --> 00:03:09.520]  所以他裡面很煩躁
[00:03:09.520 --> 00:03:11.000]  他裡面很不安心
[00:03:11.000 --> 00:03:13.240]  所以後來保羅就轉身
[00:03:13.240 --> 00:03:15.640]  我用現代的術語
[00:03:15.640 --> 00:03:16.760]  Shut up!
[00:03:16.760 --> 00:03:18.920]  出來!
[00:03:18.920 --> 00:03:20.440]  趕走那隻污鬼
[00:03:20.440 --> 00:03:21.880]  本來是好事
[00:03:21.880 --> 00:03:24.040]  但是因為這樣做的緣故
[00:03:24.040 --> 00:03:30.240]  所以那個女士背後有些勢力人士來控制這個女士
[00:03:30.240 --> 00:03:31.840]  打爛她們的飯碗
[00:03:31.840 --> 00:03:33.280]  於是就搞上官腦
[00:03:33.280 --> 00:03:36.240]  就將保羅的團隊坐牢
[00:03:36.240 --> 00:03:38.240]  在監獄裡面
[00:03:38.240 --> 00:03:39.840]  保羅和西拉
[00:03:39.840 --> 00:03:42.000]  晚上睡不著覺
[00:03:42.000 --> 00:03:43.400]  又沒有電視看
[00:03:43.400 --> 00:03:44.840]  又沒有 iPad
[00:03:44.840 --> 00:03:47.440]  唯有唱詩敬拜神
[00:03:47.440 --> 00:03:48.720]  也很正常,是不是?
[00:03:49.280 --> 00:03:50.600]  大家有沒有留意到
[00:03:50.600 --> 00:03:51.600]  你回去讀聖經
[00:03:51.600 --> 00:03:52.720]  有一讀我也忽略了
[00:03:52.720 --> 00:03:54.120]  是今次預備的時候才看到
[00:03:54.120 --> 00:03:56.120]  這件事是這麼奇怪的
[00:03:56.120 --> 00:03:59.680]  保羅和西拉唱詩敬拜神
[00:03:59.680 --> 00:04:04.960]  那些囚犯都側耳而聽
[00:04:04.960 --> 00:04:06.560]  哇!
[00:04:06.560 --> 00:04:07.360]  哇!
[00:04:07.360 --> 00:04:08.600]  神蹟來的
[00:04:08.600 --> 00:04:10.560]  大家有沒有去探...
[00:04:10.560 --> 00:04:11.760]  我不應該這樣問
[00:04:11.760 --> 00:04:13.440]  我想問大家有沒有去探監
[00:04:13.440 --> 00:04:14.560]  我真的想這樣說
[00:04:14.560 --> 00:04:16.040]  大家有沒有去監獄試工
[00:04:16.040 --> 00:04:17.240]  或者做過去
[00:04:17.240 --> 00:04:18.240]  你就知道了
[00:04:18.240 --> 00:04:19.800]  在監獄裡面的那些大哥
[00:04:19.800 --> 00:04:21.480]  不是人這麼笨的,是不是?
[00:04:21.480 --> 00:04:23.520]  保羅和西拉
[00:04:23.520 --> 00:04:25.400]  晚上你自己睡不著覺唱詩
[00:04:25.400 --> 00:04:26.400]  就是一件事
[00:04:26.400 --> 00:04:27.560]  但是半夜三更
[00:04:27.560 --> 00:04:28.800]  在那裡唱詩誇讚美神
[00:04:28.800 --> 00:04:30.800]  在你旁邊你也會投訴他
[00:04:30.800 --> 00:04:31.680]  對不對?
[00:04:31.680 --> 00:04:33.080]  就是會吵的
[00:04:33.080 --> 00:04:34.800]  何況在監獄裡面的那些大哥
[00:04:34.800 --> 00:04:36.640]  竟然在聽半夜的時候
[00:04:36.640 --> 00:04:38.160]  在那裡唱詩誇讚美神
[00:04:38.160 --> 00:04:38.800]  我猜不然在那裡
[00:04:38.800 --> 00:04:41.400]  嗒嗒嗒嗒嗒都已經算好了
[00:04:41.400 --> 00:04:43.880]  還可以說是側耳而聽
[00:04:43.880 --> 00:04:45.080]  神蹟
[00:04:45.080 --> 00:04:46.600]  同意嗎?
[00:04:46.600 --> 00:04:47.920]  神蹟
[00:04:47.920 --> 00:04:50.640]  在同福堂唱詩敬拜讚美神
[00:04:50.640 --> 00:04:52.640]  你們側耳而聽是正路
[00:04:52.640 --> 00:04:55.040]  那個不是神蹟
[00:04:55.040 --> 00:04:56.440]  在監獄裡面
[00:04:56.440 --> 00:04:59.040]  那些人側耳而聽唱詩敬拜神
[00:04:59.040 --> 00:05:01.280]  還是夜闌人靜的時候是神蹟
[00:05:01.280 --> 00:05:03.040]  這個神蹟不止這樣
[00:05:03.040 --> 00:05:04.440]  然後不知道過了多久
[00:05:04.440 --> 00:05:05.960]  聖經就說地震動
[00:05:05.960 --> 00:05:09.760]  我相信不是保羅和西拉的音波這麼厲害
[00:05:09.760 --> 00:05:11.480]  總之神就在這裡工作
[00:05:11.480 --> 00:05:12.240]  震動
[00:05:12.240 --> 00:05:13.480]  門都掉了
[00:05:13.480 --> 00:05:14.160]  全都走了
[00:05:14.160 --> 00:05:15.520]  那個獄卒很害怕
[00:05:15.520 --> 00:05:16.280]  以為死定了
[00:05:16.280 --> 00:05:17.240]  這次死定了
[00:05:17.240 --> 00:05:18.560]  保羅說不用怕
[00:05:18.560 --> 00:05:19.240]  我們還沒走
[00:05:19.240 --> 00:05:20.680]  你拿我去交差吧
[00:05:20.680 --> 00:05:23.560]  於是又帶了整個獄卒全家去信耶穌
[00:05:23.560 --> 00:05:25.480]  這個教會的成立
[00:05:25.480 --> 00:05:28.560]  是看到神蹟奇事的教會
[00:05:28.560 --> 00:05:30.040]  同意嗎?
[00:05:30.040 --> 00:05:31.000]  聖經說的
[00:05:31.000 --> 00:05:32.400]  不道理是不同意的
[00:05:32.400 --> 00:05:35.000]  接下來你可以不同意我講
[00:05:35.000 --> 00:05:37.720]  在一間中產教會
[00:05:37.720 --> 00:05:38.960]  同意嗎?
[00:05:38.960 --> 00:05:41.040]  菲律賓是中產教會
[00:05:41.040 --> 00:05:42.040]  舉手同意嗎?
[00:05:42.040 --> 00:05:43.640]  沒什麼人舉手
[00:05:43.640 --> 00:05:44.760]  不同意就舉手
[00:05:44.760 --> 00:05:45.960]  也沒什麼人舉手
[00:05:45.960 --> 00:05:47.640]  舉手是不知道的
[00:05:47.640 --> 00:05:48.920]  不理你的就舉手
[00:05:48.920 --> 00:05:50.680]  這四種人都在這裡了
[00:05:50.680 --> 00:05:51.520]  全部了
[00:05:51.520 --> 00:05:53.320]  沒什麼其他的選擇了
[00:05:53.320 --> 00:05:55.520]  為什麼說它是中產教會呢?
[00:05:55.520 --> 00:05:56.720]  聖經剛才也說了
[00:05:56.720 --> 00:05:57.640]  它接觸的那群人
[00:05:57.640 --> 00:05:58.960]  一個叫做女底亞
[00:05:58.960 --> 00:06:00.280]  女底亞Lydia
[00:06:00.280 --> 00:06:01.680]  現在英文名叫Lydia
[00:06:01.680 --> 00:06:02.680]  可能有些人說
[00:06:02.680 --> 00:06:04.040]  可能不是一個人名
[00:06:04.040 --> 00:06:04.760]  是地方
[00:06:04.760 --> 00:06:05.480]  什麼都好
[00:06:05.480 --> 00:06:06.560]  現在沒得問了
[00:06:06.560 --> 00:06:07.480]  就當它是吧
[00:06:07.480 --> 00:06:08.320]  當它是
[00:06:08.320 --> 00:06:10.360]  這個女底亞做哪一行的呢?
[00:06:10.360 --> 00:06:12.280]  這個女底亞做賣布的
[00:06:12.280 --> 00:06:15.360]  賣布有什麼中產呢?
[00:06:15.360 --> 00:06:16.920]  那就看你賣什麼布了
[00:06:16.920 --> 00:06:17.840]  OK?
[00:06:17.840 --> 00:06:19.760]  她賣紫色的布
[00:06:19.760 --> 00:06:22.440]  紫色的布在當時的社會來講
[00:06:22.440 --> 00:06:23.920]  不是等閒人穿的
[00:06:23.920 --> 00:06:25.800]  李牧師也不會穿紫色布的
[00:06:25.800 --> 00:06:26.760]  就是這個意思
[00:06:26.760 --> 00:06:28.720]  就是說是一些有錢人
[00:06:28.720 --> 00:06:30.040]  有勢力的人
[00:06:30.040 --> 00:06:32.200]  甚至如果你心水清
[00:06:32.200 --> 00:06:35.720]  羅馬軍服是不是有一件紫色的
[00:06:35.720 --> 00:06:37.480]  那件不知道叫什麼
[00:06:37.480 --> 00:06:38.160]  是不是袍呢?
[00:06:38.160 --> 00:06:39.320]  不知道是什麼
[00:06:39.320 --> 00:06:40.520]  就是說
[00:06:40.520 --> 00:06:44.040]  女底亞可能是投得一單好的合同
[00:06:44.040 --> 00:06:47.400]  跟這個軍部的人
[00:06:47.400 --> 00:06:50.400]  菲律賓是一個羅馬駐軍的地方
[00:06:50.400 --> 00:06:52.400]  歐洲駐軍的基地
[00:06:52.400 --> 00:06:54.240]  很多士兵在那裡
[00:06:54.240 --> 00:06:58.040]  所以有可能女底亞接到這些工程來做
[00:06:58.040 --> 00:07:00.480]  是幫軍事做軍服的
[00:07:00.480 --> 00:07:02.200]  挖牆做牆友
[00:07:02.200 --> 00:07:05.080]  這件生意你開多少錢都會給你
[00:07:05.080 --> 00:07:05.800]  對不對?
[00:07:05.800 --> 00:07:07.360]  所以不會窮的
[00:07:07.360 --> 00:07:08.000]  我覺得
[00:07:08.000 --> 00:07:10.040]  所以中產教會就是這個意思
[00:07:10.040 --> 00:07:11.680]  再加上最後一個
[00:07:11.680 --> 00:07:13.280]  更加肯定我的推測
[00:07:13.280 --> 00:07:14.800]  就是第五件事了
[00:07:14.800 --> 00:07:17.320]  樂於支持宣教
[00:07:17.320 --> 00:07:19.120]  李牧越吹越大
[00:07:19.120 --> 00:07:22.760]  什麼時候有說到樂於支持宣教呢?
[00:07:22.760 --> 00:07:23.520]  第一
[00:07:23.520 --> 00:07:24.400]  你看到
[00:07:24.400 --> 00:07:26.200]  保羅在第四章裡面有說
[00:07:26.200 --> 00:07:27.800]  他說這麼多的教會
[00:07:27.800 --> 00:07:31.520]  我從未接受過教會的資助捐獻
[00:07:31.520 --> 00:07:33.600]  在保羅的傳道生涯裡面
[00:07:33.600 --> 00:07:36.400]  我從未接受過教會的資助捐獻
[00:07:36.400 --> 00:07:40.520]  唯獨是你們教會兩次來幫助我
[00:07:40.520 --> 00:07:41.800]  保羅接受了
[00:07:42.280 --> 00:07:44.760]  而且不僅是接受錢的幫助
[00:07:44.760 --> 00:07:48.240]  保羅說你們還請一個人來服侍我
[00:07:48.240 --> 00:07:49.120]  哇
[00:07:49.120 --> 00:07:50.440]  很厲害是不是?
[00:07:50.440 --> 00:07:52.160]  出錢出力出人
[00:07:52.160 --> 00:07:53.680]  支持宣教
[00:07:53.680 --> 00:07:54.840]  大家說到這裡
[00:07:54.840 --> 00:07:55.440]  是不是覺得
[00:07:55.440 --> 00:07:56.280]  嗯
[00:07:56.280 --> 00:07:57.920]  同福堂有沒有呢?
[00:07:57.920 --> 00:08:00.680]  宣教的那部分
[00:08:00.680 --> 00:08:02.840]  大家都知道有些宣教士去世了
[00:08:02.840 --> 00:08:07.520]  所以如果你讓李牧師有得好下台的話
[00:08:07.520 --> 00:08:08.760]  接下來這個星期三
[00:08:08.760 --> 00:08:11.080]  為宣教祈禱會好起來了
[00:08:11.360 --> 00:08:14.440]  讓我們看到這裡最少有五百人支持宣教的
[00:08:14.440 --> 00:08:15.680]  這樣才有話可以說
[00:08:15.680 --> 00:08:16.440]  好
[00:08:16.440 --> 00:08:16.880]  沒事
[00:08:16.880 --> 00:08:17.440]  不要緊
[00:08:17.440 --> 00:08:20.720]  這個就是菲律賓教會了
[00:08:20.720 --> 00:08:25.160]  究竟神跟菲律賓教會說的信息
[00:08:25.160 --> 00:08:27.760]  今天跟我們說什麼呢?
[00:08:27.760 --> 00:08:28.920]  我自己很簡單
[00:08:28.920 --> 00:08:31.120]  將它兩個點跟大家提醒
[00:08:31.120 --> 00:08:32.080]  第一件事就是
[00:08:32.080 --> 00:08:34.840]  親神工作與神合作
[00:08:34.840 --> 00:08:36.960]  親神工作與神合作
[00:08:36.960 --> 00:08:38.680]  這句話不是我發明的
[00:08:38.680 --> 00:08:39.320]  OK
[00:08:39.320 --> 00:08:40.880]  更加不會是何牧師發明的
[00:08:40.880 --> 00:08:42.680]  何牧師不會說這些話的
[00:08:42.680 --> 00:08:44.600]  這些是市井之流才會說的
[00:08:44.600 --> 00:08:45.920]  就像我們這樣
[00:08:45.920 --> 00:08:49.240]  十幾年前我跟一群做基層教會的牧者
[00:08:49.240 --> 00:08:50.320]  經常說這些話
[00:08:50.320 --> 00:08:51.880]  我也不知道是不是他發明的
[00:08:51.880 --> 00:08:54.640]  總之就是大家引來引去
[00:08:54.640 --> 00:08:57.640]  親神工作與神合作
[00:08:57.640 --> 00:08:59.320]  原來神呢
[00:08:59.320 --> 00:09:00.560]  剛才讀聖經裡面
[00:09:00.560 --> 00:09:02.640]  神在我們的心裡面
[00:09:02.640 --> 00:09:04.360]  最低限度跟菲律賓教會說
[00:09:04.360 --> 00:09:06.960]  在我們的心裡面運行
[00:09:06.960 --> 00:09:10.120]  來去成就祂自己美好的旨意
[00:09:10.120 --> 00:09:10.760]  是不是?
[00:09:11.160 --> 00:09:14.160]  神有心意在我們裡面
[00:09:14.160 --> 00:09:16.080]  這篇聖經起碼說了兩件事
[00:09:16.080 --> 00:09:17.560]  如果沒有祂的旨意
[00:09:17.560 --> 00:09:19.440]  為什麼在我們運行來做祂的旨意呢?
[00:09:19.440 --> 00:09:21.400]  一定是有祂自己美好的旨意
[00:09:21.400 --> 00:09:22.960]  在我們的生命裡面
[00:09:22.960 --> 00:09:24.080]  所以第一件事
[00:09:24.080 --> 00:09:25.520]  我們要確定的就是
[00:09:25.520 --> 00:09:30.960]  原來神在我們每一個跟隨祂的人的身上
[00:09:30.960 --> 00:09:33.120]  有祂自己一個美好的旨意
[00:09:33.120 --> 00:09:33.760]  行不行?
[00:09:33.760 --> 00:09:34.680]  很簡單
[00:09:34.680 --> 00:09:38.080]  原來我們基督徒人生不是一個不知道為了什麼
[00:09:38.080 --> 00:09:39.240]  也不知道為什麼
[00:09:39.240 --> 00:09:40.680]  也不知道怎麼計劃
[00:09:40.680 --> 00:09:42.080]  也不知道什麼受什麼影響
[00:09:42.080 --> 00:09:43.160]  不是的
[00:09:43.160 --> 00:09:45.120]  我們的人生應該有一個
[00:09:45.120 --> 00:09:47.280]  就是神有一個旨意在裡面
[00:09:47.280 --> 00:09:49.520]  祂有一個計劃在我們生命當中
[00:09:49.520 --> 00:09:51.440]  我們是有方向的
[00:09:51.440 --> 00:09:52.920]  我們要找這個方向
[00:09:52.920 --> 00:09:54.720]  我們要跟從這個方向
[00:09:54.720 --> 00:09:56.440]  我人生所有的精力
[00:09:56.440 --> 00:09:58.600]  應該以這個方向為我的目標
[00:09:58.600 --> 00:10:00.160]  我跟著這條路走
[00:10:00.160 --> 00:10:02.080]  這才是正路
[00:10:02.080 --> 00:10:03.280]  所以同步行當
[00:10:03.280 --> 00:10:04.600]  我們已經來到這個階段了
[00:10:04.600 --> 00:10:05.920]  會不會再下一步的時候
[00:10:05.920 --> 00:10:07.200]  我覺得第一件事
[00:10:07.200 --> 00:10:09.400]  可能神重新再一次告訴我們
[00:10:09.400 --> 00:10:12.720]  我們要以祂在我們生命當中
[00:10:12.720 --> 00:10:15.480]  美好的旨意是我們追求的目標
[00:10:15.480 --> 00:10:17.440]  其他的事情是次要的
[00:10:17.440 --> 00:10:19.920]  其他的事情如果跟目標不相符的話
[00:10:19.920 --> 00:10:21.360]  我要削減那些事情
[00:10:21.360 --> 00:10:22.520]  我不容忍
[00:10:22.520 --> 00:10:26.000]  我不能夠讓這個方向受損害
[00:10:26.000 --> 00:10:29.360]  任何事情都不要威脅到我要走這條路的方向
[00:10:29.360 --> 00:10:33.240]  這就是神在彼勒比裡面的訊息
[00:10:33.240 --> 00:10:33.880]  第一
[00:10:33.880 --> 00:10:35.120]  第二
[00:10:35.120 --> 00:10:37.160]  我覺得神很好
[00:10:37.160 --> 00:10:38.280]  祂不是一個
[00:10:38.280 --> 00:10:39.600]  「我有計劃的」
[00:10:39.600 --> 00:10:40.960]  「什麼計劃?你自己去找吧」
[00:10:40.960 --> 00:10:41.680]  「你自己去想吧」
[00:10:41.680 --> 00:10:42.600]  不是這樣的
[00:10:42.600 --> 00:10:44.480]  這樣對我們是很不公平的
[00:10:44.480 --> 00:10:46.880]  你的計劃可以沒有抽象
[00:10:46.880 --> 00:10:48.200]  我也不知道該怎麼跟從
[00:10:48.200 --> 00:10:49.320]  但是神就說
[00:10:49.320 --> 00:10:52.640]  「我有在你的生命當中有美好的計劃」
[00:10:52.640 --> 00:10:56.760]  同時祂會在我們心裡面做感動的功夫
[00:10:56.760 --> 00:10:58.800]  運行
[00:10:58.800 --> 00:11:03.360]  神不是扔下我們任由我們在這裡做人的
[00:11:03.360 --> 00:11:07.240]  神在我們的生命裡面運行去感動我們
[00:11:07.240 --> 00:11:09.960]  我也挺喜歡「感動」這個詞語
[00:11:09.960 --> 00:11:11.960]  英文叫做「move」
[00:11:11.960 --> 00:11:13.640]  我很感動
[00:11:13.640 --> 00:11:14.760]  什麼叫做感動呢?
[00:11:14.760 --> 00:11:16.760]  其實挺難說的
[00:11:16.760 --> 00:11:18.720]  是一種很難形容的
[00:11:18.720 --> 00:11:20.000]  譬如你唱詩的時候
[00:11:20.000 --> 00:11:21.720]  唱到哭了
[00:11:21.720 --> 00:11:23.560]  什麼特別呢?
[00:11:23.560 --> 00:11:24.960]  我上一堂課就是了
[00:11:24.960 --> 00:11:27.440]  唱到「我耶穌我自保」那首歌
[00:11:27.440 --> 00:11:28.920]  那首歌已經很熟悉了
[00:11:28.920 --> 00:11:30.560]  這首歌已經有十多年的歷史了
[00:11:30.560 --> 00:11:32.880]  但是剛才第二堂課的時候
[00:11:32.880 --> 00:11:33.400]  不是這一堂課
[00:11:33.400 --> 00:11:34.560]  剛才一唱到這裡的時候
[00:11:34.560 --> 00:11:37.080]  我裡面不知為何忽然間很感動
[00:11:37.080 --> 00:11:39.080]  感動得我眼淚都出來了
[00:11:39.080 --> 00:11:40.880]  我要拿紙巾問班生
[00:11:40.880 --> 00:11:41.840]  拿班生不醒目
[00:11:41.840 --> 00:11:42.960]  遞了別的東西給我
[00:11:42.960 --> 00:11:44.960]  遞了筍子給我
[00:11:44.960 --> 00:11:48.560]  他不知道感動會哭
[00:11:48.560 --> 00:11:50.080]  發生什麼事呢?
[00:11:50.080 --> 00:11:51.680]  感動就是這樣
[00:11:51.680 --> 00:11:52.680]  在某些位置
[00:11:52.680 --> 00:11:54.240]  這些位置我們沒有預計
[00:11:54.240 --> 00:11:54.760]  我不計算
[00:11:54.760 --> 00:11:56.160]  你看過這套戲就知道
[00:11:56.160 --> 00:11:57.480]  說到我會感動就感動
[00:11:57.480 --> 00:11:58.720]  很少這樣的
[00:11:58.720 --> 00:11:59.440]  是到了那時候
[00:11:59.440 --> 00:12:00.840]  忽然間神的靈
[00:12:00.840 --> 00:12:03.640]  神在你裡面來搞動你
[00:12:03.640 --> 00:12:07.200]  「動」和「move」的字就是「推」你
[00:12:07.200 --> 00:12:08.480]  你本來不動的
[00:12:08.480 --> 00:12:10.120]  本來不懂得動的
[00:12:10.120 --> 00:12:12.600]  不懂得順著祂那裡去的
[00:12:12.600 --> 00:12:14.000]  但是祂「move」你
[00:12:14.000 --> 00:12:15.120]  聖靈就「move」你
[00:12:15.120 --> 00:12:17.000]  就說「走吧,去那裡吧」
[00:12:17.000 --> 00:12:19.080]  你嘗試繼續的敏感
[00:12:19.080 --> 00:12:21.640]  聖靈在我們生命裡面有感動的
[00:12:21.640 --> 00:12:23.200]  我相信大家一定有
[00:12:23.200 --> 00:12:23.720]  是不是?
[00:12:23.720 --> 00:12:25.320]  有的話舉手給我看看
[00:12:25.320 --> 00:12:27.120]  好,很多人都有感動的
[00:12:27.120 --> 00:12:28.920]  你不舉,我當你有的
[00:12:28.920 --> 00:12:30.360]  就是你不舉的意思
[00:12:30.360 --> 00:12:31.680]  有感動的
[00:12:31.680 --> 00:12:35.840]  因為如果我們基督徒的生命裡面
[00:12:35.840 --> 00:12:38.760]  從未經歷過被聖靈感動你的
[00:12:38.760 --> 00:12:42.880]  嘩,這樣就很損失很大
[00:12:42.880 --> 00:12:44.920]  如果聖靈不感動我
[00:12:44.920 --> 00:12:47.360]  要麼你從來都沒有感動過
[00:12:47.360 --> 00:12:48.960]  要麼你被別的東西感動
[00:12:48.960 --> 00:12:49.480]  是不是?
[00:12:49.480 --> 00:12:50.280]  只可以這樣
[00:12:50.280 --> 00:12:51.880]  但是很明顯在神裡面
[00:12:51.880 --> 00:12:53.400]  有一個美好的計劃
[00:12:53.400 --> 00:12:54.720]  神用什麼方法
[00:12:54.720 --> 00:12:57.600]  在你的心裡面運行去感動你
[00:12:57.600 --> 00:12:59.480]  有時候是一個感覺
[00:12:59.480 --> 00:13:01.240]  有時候不是一個感覺
[00:13:01.240 --> 00:13:03.240]  有時候可能是一個思想
[00:13:03.240 --> 00:13:04.800]  是一個決定
[00:13:04.800 --> 00:13:07.200]  不一定是整個人迷迷糊糊很興奮
[00:13:07.200 --> 00:13:08.440]  不一定是這樣的
[00:13:08.440 --> 00:13:09.760]  而是突然間想起
[00:13:09.760 --> 00:13:10.760]  嘩,不是的
[00:13:10.760 --> 00:13:13.200]  我要這樣為神而活
[00:13:13.200 --> 00:13:14.720]  一個決定就是了
[00:13:14.720 --> 00:13:17.200]  這個敏銳究竟是你自己想的
[00:13:17.200 --> 00:13:19.840]  還是聖靈在你裡面來動你
[00:13:19.840 --> 00:13:22.520]  這個是我們的責任要學的
[00:13:22.520 --> 00:13:24.640]  神有句美好的旨意
[00:13:24.640 --> 00:13:26.120]  在我們生命當中
[00:13:26.120 --> 00:13:28.040]  要成就祂的願望
[00:13:28.040 --> 00:13:29.560]  是祂的意思
[00:13:29.560 --> 00:13:30.800]  當然祂的意思
[00:13:30.800 --> 00:13:32.400]  跟我們很有關
[00:13:32.400 --> 00:13:34.000]  祂不是做一個很抽象的
[00:13:34.000 --> 00:13:36.120]  祂的意思跟我們沒有關
[00:13:36.120 --> 00:13:37.520]  祂是跟我們有關
[00:13:37.520 --> 00:13:39.840]  祂的心意要成就
[00:13:39.840 --> 00:13:42.280]  但是第二件事說回來
[00:13:42.280 --> 00:13:44.200]  神有祂的美好的旨意
[00:13:44.200 --> 00:13:46.040]  神有運行
[00:13:46.040 --> 00:13:51.280]  但是人可以選擇不要
[00:13:51.280 --> 00:13:54.280]  上帝做一件事是非常危險的
[00:13:54.280 --> 00:13:55.120]  如果我是上帝
[00:13:55.120 --> 00:13:56.920]  可能我不會這樣做
[00:13:56.920 --> 00:13:58.920]  讓我們選擇
[00:13:58.920 --> 00:14:01.200]  讓我們選擇是很危險的
[00:14:01.200 --> 00:14:02.120]  大家都知道
[00:14:02.120 --> 00:14:03.160]  你在群眾裡面
