
[00:00:00.000 --> 00:00:03.220]  請我們一齊再同心禱告
[00:02:50.580 --> 00:02:53.340]  大概七成的人受訪就說
[00:02:53.340 --> 00:02:55.900]  我們都有義務
[00:02:55.900 --> 00:02:57.420]  去將我們的信仰
[00:02:57.420 --> 00:02:59.540]  是很應該去跟別人分享的
[00:02:59.540 --> 00:03:01.180]  但是實際上
[00:03:01.180 --> 00:03:03.940]  真正參與傳福音的人
[00:03:03.940 --> 00:03:09.940]  是少於5個百分比
[00:03:09.940 --> 00:03:10.940]  對不起
[00:03:10.940 --> 00:03:11.740]  5%
[00:03:11.740 --> 00:03:13.940]  你想一下
[00:03:13.940 --> 00:03:16.100]  就是想就想這樣做
[00:03:16.100 --> 00:03:17.980]  但是實際上是怎麼做呢?
[00:03:17.980 --> 00:03:20.460]  我估計有很多的原因
[00:03:20.460 --> 00:03:23.220]  當然這裡我們不能夠完完全全去講
[00:03:23.220 --> 00:03:25.460]  但是今天我們想看這篇經文
[00:03:25.460 --> 00:03:28.900]  很重要的保留給我們一個信息
[00:03:28.900 --> 00:03:31.180]  就是我們不要以福音為恥
[00:03:31.180 --> 00:03:32.460]  我們甚至
[00:03:32.460 --> 00:03:38.740]  甚至我們將為了福音的事情
[00:03:38.740 --> 00:03:39.940]  我們願意付代價
[00:03:39.940 --> 00:03:41.140]  願意受苦
[00:03:41.140 --> 00:03:44.620]  今天我們看看什麼叫傳福音
[00:03:44.620 --> 00:03:46.620]  對你來說有什麼意思呢?
[00:03:46.620 --> 00:03:48.580]  我相信很值得我們今天
[00:03:48.580 --> 00:03:50.660]  每個信徒去思考的問題
[00:03:50.660 --> 00:03:54.100]  或許你已經參加了一些福音的工作
[00:03:54.100 --> 00:03:55.820]  或者你也有這樣做
[00:03:55.820 --> 00:03:56.660]  但是你更加
[00:03:56.660 --> 00:03:58.260]  今天盼望這段經文
[00:03:58.260 --> 00:03:59.700]  更加鼓勵你繼續做
[00:03:59.700 --> 00:04:01.100]  還沒有參與的時候
[00:04:01.100 --> 00:04:02.140]  你可以想一下
[00:04:02.140 --> 00:04:04.580]  你自己的角色又是怎麼樣
[00:04:04.580 --> 00:04:08.220]  我們看看這段經文之前
[00:04:08.220 --> 00:04:12.260]  保羅好像是一個屬靈的父親
[00:04:12.260 --> 00:04:13.580]  提醒提姆太
[00:04:13.580 --> 00:04:16.700]  要將你的恩賜如火挑起
[00:04:16.700 --> 00:04:20.820]  因為神給你的不是一個膽怯的心
[00:04:20.820 --> 00:04:23.780]  而是一個剛強仁愛自制的心
[00:04:23.780 --> 00:04:25.140]  講了這個的時候
[00:04:25.140 --> 00:04:31.340]  接著就來到段落第八節到第十八節
[00:04:31.340 --> 00:04:36.740]  講到既然我們將恩賜挑獲起來的時候
[00:04:36.740 --> 00:04:37.900]  勇敢的
[00:04:37.900 --> 00:04:39.820]  我們就不要以福音
[00:04:39.820 --> 00:04:42.620]  或者見證主為羞恥
[00:04:42.620 --> 00:04:45.900]  也不要以我為主被囚的
[00:04:45.900 --> 00:04:47.660]  是為恥
[00:04:47.660 --> 00:04:50.460]  所以第一段的時候就講說
[00:04:50.460 --> 00:04:55.340]  保羅勸勉提姆太跟他共受苦難
[00:04:55.340 --> 00:04:57.980]  原來傳福音最重要是
[00:04:57.980 --> 00:04:59.060]  你要預了
[00:04:59.060 --> 00:05:00.420]  要付了這個代價
[00:05:00.420 --> 00:05:02.060]  共受苦難
[00:05:02.060 --> 00:05:03.580]  跟保羅一樣
[00:05:03.580 --> 00:05:06.820]  這裡當然保羅這個時候是被囚
[00:05:06.820 --> 00:05:11.420]  講到我是為主被囚的
[00:05:11.420 --> 00:05:14.220]  我們知道保羅有兩次的入獄
[00:05:14.220 --> 00:05:17.940]  第一次就是在羅馬
[00:05:17.940 --> 00:05:21.660]  他當時在一個軟禁的類似這樣的環境
[00:05:21.660 --> 00:05:23.260]  但是來到這裡不是了
[00:05:23.260 --> 00:05:26.900]  這個就是當時的皇帝
[00:05:26.900 --> 00:05:31.780]  即是尼祿王已經對基督徒開始有些迫害
[00:05:31.780 --> 00:05:35.860]  並且對羅馬帝國
[00:05:35.860 --> 00:05:40.780]  對基督徒開始有一些敵視的態度
[00:05:40.780 --> 00:05:42.180]  我們看到這個時候
[00:05:42.180 --> 00:05:47.020]  保羅如果我們看回從這個段落
[00:05:47.020 --> 00:05:50.060]  去到第十六節講到
[00:05:50.060 --> 00:05:53.940]  他說他要帶著鐵鏈
[00:05:53.940 --> 00:05:57.420]  很明顯這是一個非常差的情況
[00:05:57.420 --> 00:06:00.300]  保羅就怕這個提姆太
[00:06:00.300 --> 00:06:02.220]  這個膽怯的提姆太
[00:06:02.220 --> 00:06:03.780]  會不會就是因為這樣
[00:06:03.780 --> 00:06:07.780]  以為主做見證的為恥
[00:06:07.780 --> 00:06:11.660]  也都是以他這樣去被囚為恥
[00:06:11.660 --> 00:06:15.060]  你想想為了神的一個師徒
[00:06:15.060 --> 00:06:18.620]  現在去到這麼失敗
[00:06:18.620 --> 00:06:20.220]  要去坐牢
[00:06:20.220 --> 00:06:22.700]  這個很難令人去接受
[00:06:22.700 --> 00:06:25.900]  也都以為這是一個不好的事情
[00:06:25.900 --> 00:06:27.820]  全部失敗的這個信仰
[00:06:27.820 --> 00:06:29.740]  以致退縮後退
[00:06:29.740 --> 00:06:30.620]  但不是
[00:06:30.620 --> 00:06:32.500]  不單止不以福音為恥
[00:06:32.500 --> 00:06:37.620]  並且更加是為福音同受苦難
[00:06:37.620 --> 00:06:39.700]  我們知道保羅的時代
[00:06:39.700 --> 00:06:43.540]  是很多的危機
[00:06:43.540 --> 00:06:45.900]  當時猶太人就說
[00:06:45.900 --> 00:06:48.540]  保羅所傳的是一些異教
[00:06:48.540 --> 00:06:50.100]  和我們所信的不同
[00:06:50.100 --> 00:06:53.900]  叫我們毀壞了摩西的律法
[00:06:53.900 --> 00:06:57.820]  我們知道保羅去到這些不同的地方
[00:06:57.820 --> 00:07:02.060]  他在亞細亞的地方
[00:07:02.060 --> 00:07:04.340]  很多時候被人去攻擊他
[00:07:04.340 --> 00:07:09.020]  甚至差不多被人打死
[00:07:09.020 --> 00:07:10.900]  他面受很多的羞辱
[00:07:10.900 --> 00:07:17.260]  很多這些情況被人去對待
[00:07:17.260 --> 00:07:22.020]  耶穌基督當時一樣這樣被受恥辱
[00:07:22.020 --> 00:07:24.660]  十字架是羞辱的記號
[00:07:24.660 --> 00:07:26.460]  猶太人要神蹟
[00:07:26.460 --> 00:07:30.340]  希臘人是需要講智慧
[00:07:30.340 --> 00:07:32.620]  但耶穌基督就專講十字架
[00:07:32.620 --> 00:07:36.020]  是一個軟弱無能的一個表現
[00:07:36.020 --> 00:07:41.500]  不是有很多哲理和大學問
[00:07:41.500 --> 00:07:43.300]  就是為人去死
[00:07:43.300 --> 00:07:45.380]  這個這麼簡單的道理
[00:07:45.380 --> 00:07:48.260]  被人覺得很輕妙
[00:07:48.260 --> 00:07:50.100]  我們發覺今天也是一樣
[00:07:50.100 --> 00:07:54.100]  我們發覺當我們去分享信仰的時候
[00:07:54.100 --> 00:07:56.540]  恐怕一定會面對幾個問題
[00:07:56.540 --> 00:07:59.140]  第一 我們聖經說人要歸向神
[00:07:59.140 --> 00:08:00.940]  因為人有罪
[00:08:00.940 --> 00:08:02.380]  我們的價值觀很不同
[00:08:02.380 --> 00:08:06.220]  我們要從罪裏面慢慢改變過來
[00:08:06.220 --> 00:08:08.460]  在神的裏面
[00:08:08.460 --> 00:08:11.740]  我們整個價值觀都會扭轉
[00:08:11.740 --> 00:08:13.980]  還有聖經裏面
[00:08:13.980 --> 00:08:19.300]  基督教事實上比其他宗教更加要求多
[00:08:19.300 --> 00:08:22.980]  其他的可能就是你拜這些偶像
[00:08:22.980 --> 00:08:26.700]  然後蒙神明的庇佑
[00:08:26.700 --> 00:08:27.780]  基督教不是
[00:08:27.780 --> 00:08:30.260]  是你要將生命交給神
[00:08:30.260 --> 00:08:31.620]  將主權交給神
[00:08:31.620 --> 00:08:33.020]  由神帶領你
[00:08:33.020 --> 00:08:36.740]  你所作所行根據神的意思
[00:08:36.740 --> 00:08:38.580]  你說世人來說
[00:08:38.580 --> 00:08:39.700]  我很喜歡自由
[00:08:39.700 --> 00:08:42.060]  你這樣就是束縛了我
[00:08:42.060 --> 00:08:45.820]  更加難以令人接受的就是復活
[00:08:45.820 --> 00:08:48.740]  聖經裏面說復活就是一個
[00:08:48.740 --> 00:08:53.060]  最重要的基督教核心的信仰
[00:08:53.060 --> 00:08:54.180]  有些人都會問
[00:08:54.180 --> 00:08:56.500]  如果你說說服一個人信一個教
[00:08:56.500 --> 00:08:59.900]  為什麼真的要用這樣的教義呢?
[00:08:59.900 --> 00:09:02.740]  是難以置信一個死人怎麼會復活呢?
[00:09:02.740 --> 00:09:04.740]  耶穌基督怎麼復活呢?
[00:09:04.740 --> 00:09:09.900]  但是這個正是基督教最核心的信仰
[00:09:09.900 --> 00:09:12.340]  相信因為其他的信仰都是
[00:09:12.340 --> 00:09:14.300]  人可以自己做到怎麼樣好
[00:09:14.300 --> 00:09:16.340]  以致去到上天堂
[00:09:16.340 --> 00:09:18.140]  或者去到一個更好的地方
[00:09:18.140 --> 00:09:21.180]  唯獨是基督教說人有罪
[00:09:21.180 --> 00:09:23.580]  人沒有能力自救
[00:09:23.580 --> 00:09:25.820]  唯有透過耶穌基督的死而復活
[00:09:25.820 --> 00:09:28.340]  人才有真正的生機
[00:09:28.340 --> 00:09:29.260]  真正的轉機
[00:09:29.260 --> 00:09:31.260]  才能夠有永遠的生命
[00:09:31.260 --> 00:09:32.300]  所以這是獨特之處
[00:09:32.300 --> 00:09:33.660]  但是這個獨特之處
[00:09:33.660 --> 00:09:35.340]  卻是人一定要去
[00:09:35.340 --> 00:09:37.740]  因為天下人間沒有刺客別的名
[00:09:37.740 --> 00:09:38.820]  我們可以靠著得救
[00:09:38.820 --> 00:09:40.700]  唯有藉著耶穌基督
[00:09:40.700 --> 00:09:43.020]  當我們相信了耶穌基督的時候
[00:09:43.020 --> 00:09:45.900]  整個人的生命改變
[00:09:45.900 --> 00:09:49.300]  我們的價值觀會改變
[00:09:49.300 --> 00:09:52.500]  我們將生命的主權交給神
[00:09:52.500 --> 00:09:54.420]  聖經裏面說得很清楚
[00:09:54.420 --> 00:09:56.300]  他說如果要得著生命
[00:09:56.300 --> 00:09:57.980]  就喪掉生命
[00:09:57.980 --> 00:10:00.580]  如果喪掉生命就得著生命
[00:10:00.580 --> 00:10:03.260]  以至這個生命在神裏面
[00:10:03.260 --> 00:10:05.340]  我們能夠去改變
[00:10:05.340 --> 00:10:10.700]  能夠去一個有神的生命的表達
[00:10:10.700 --> 00:10:11.780]  一個表現
[00:10:11.780 --> 00:10:12.780]  有公義的生命
[00:10:12.780 --> 00:10:13.980]  有神的形象
[00:10:13.980 --> 00:10:16.340]  有神的公義和美善
[00:10:16.340 --> 00:10:18.220]  並且我們再不是好像
[00:10:18.220 --> 00:10:20.060]  喜保羅之前所說
[00:10:20.060 --> 00:10:21.700]  立志行善由得我
[00:10:21.700 --> 00:10:23.780]  行出來就由不得我
[00:10:23.780 --> 00:10:25.780]  意思就是說是罪過勞瀑
[00:10:25.780 --> 00:10:27.980]  但是在主的裏面卻是釋放
[00:10:27.980 --> 00:10:32.220]  能夠成為了主的僕人
[00:10:32.220 --> 00:10:35.700]  能夠做一些主不喜歡的事情
[00:10:35.700 --> 00:10:37.900]  這個才是真正的自由
[00:10:37.900 --> 00:10:40.100]  世人很難將這個價值
[00:10:40.100 --> 00:10:42.060]  這樣去改去這個地方
[00:10:42.060 --> 00:10:43.260]  所以難免當我們跟別人
[00:10:43.260 --> 00:10:44.340]  去傳福音的時候
[00:10:44.340 --> 00:10:46.060]  我們會碰到很多釘子
[00:10:46.060 --> 00:10:48.620]  別人說你的牛頭不搭馬嘴
[00:10:48.620 --> 00:10:50.940]  你說這些話太過抽離了
[00:10:50.940 --> 00:10:51.780]  這個不是現實
[00:10:51.780 --> 00:10:53.060]  你說如果叫我
[00:10:53.060 --> 00:10:56.620]  有飯吃 給我很多的福分
[00:10:56.620 --> 00:10:59.540]  這個信仰就很容易接受了
[00:10:59.540 --> 00:11:01.180]  今天很多時候都是這樣
[00:11:01.180 --> 00:11:03.020]  當我們傳福音的時候
[00:11:03.020 --> 00:11:05.380]  我們說信人之所好
[00:11:05.380 --> 00:11:07.660]  我們將福音裏面的真義
[00:11:07.660 --> 00:11:09.100]  可能歪曲了
[00:11:09.100 --> 00:11:12.900]  以至於迎取別人的接受
[00:11:12.900 --> 00:11:16.700]  但真正的信仰不是這樣
[00:11:16.700 --> 00:11:17.980]  以至於我們這樣做的時候
[00:11:17.980 --> 00:11:19.180]  可能我們得罪人
[00:11:19.180 --> 00:11:21.980]  甚至有些朋友聽到我們這樣說
[00:11:21.980 --> 00:11:23.140]  跟我們遠離
[00:11:23.140 --> 00:11:24.260]  這樣吧
[00:11:24.260 --> 00:11:27.860]  免得這個又跟我講信仰了
[00:11:27.860 --> 00:11:28.620]  我們會面對
[00:11:28.620 --> 00:11:31.460]  甚至有些敵視的態度
[00:11:31.460 --> 00:11:35.100]  我們就會面對一個這樣的處境
[00:11:35.100 --> 00:11:36.940]  但是你留意
[00:11:36.940 --> 00:11:39.340]  保羅怎樣去鼓勵提摩泰呢?
[00:11:39.340 --> 00:11:41.380]  留意一個字很重要
[00:11:41.380 --> 00:11:44.980]  他是「靠著神的大能
[00:11:44.980 --> 00:11:47.380]  與我為福音同受苦難」
[00:11:47.380 --> 00:11:49.260]  不是你有多少的能力
[00:11:49.260 --> 00:11:52.900]  而是靠著神的大能
[00:11:52.900 --> 00:11:56.100]  神的能力去叫我們傳福音
[00:11:56.100 --> 00:11:58.100]  不是你做了多少事
[00:11:58.100 --> 00:12:00.740]  如果我們看回保羅的工作
[00:12:00.740 --> 00:12:03.980]  很值得我們看看
[00:12:03.980 --> 00:12:10.100]  保羅在《哥林多後書》第十章提到
[00:12:10.100 --> 00:12:13.180]  「我們雖然在血氣中行事
[00:12:13.180 --> 00:12:15.180]  卻不憑著血氣爭戰
[00:12:15.180 --> 00:12:16.940]  因為我們爭戰的兵器
[00:12:16.940 --> 00:12:18.700]  本不是屬血氣的
[00:12:18.700 --> 00:12:21.460]  而是憑著神的能力
[00:12:21.460 --> 00:12:24.780]  能夠攻破堅固的盈壘
[00:12:24.780 --> 00:12:27.140]  我們攻破各樣的計謀
[00:12:27.140 --> 00:12:30.940]  和各樣難阻人認識神的高壘
[00:12:30.940 --> 00:12:36.220]  又奪回人心來馴服基督」
[00:12:36.220 --> 00:12:38.020]  是神給我們的力量
[00:12:38.020 --> 00:12:40.740]  不是你和我可以說服到人
[00:12:40.740 --> 00:12:41.660]  所以保羅說
[00:12:41.660 --> 00:12:43.340]  你沒錯是受苦
[00:12:43.340 --> 00:12:44.420]  但跟我一起受苦
[00:12:44.420 --> 00:12:45.780]  但不是靠你
[00:12:45.780 --> 00:12:47.460]  還有保羅這個生命
[00:12:47.460 --> 00:12:51.020]  雖然是受苦 但我們看
[00:12:51.020 --> 00:12:53.900]  《哥林多後書》第四章提到
[00:12:53.900 --> 00:12:58.180]  「卻我們有者寶貝放在雅氣裏」
[00:12:58.180 --> 00:13:02.740]  這個寶貝可能有人認為是聖靈
[00:13:02.740 --> 00:13:07.980]  但亦很有可能這個解釋是神的福音
[00:13:07.980 --> 00:13:09.300]  這個福音放在哪裏
[00:13:09.300 --> 00:13:10.780]  放在雅氣裏面
[00:13:10.780 --> 00:13:12.700]  這個人福音很大
[00:13:12.700 --> 00:13:15.860]  但我這個雅氣卻是很脆弱的
[00:13:15.860 --> 00:13:17.500]  我們承受不了很多事
[00:13:17.500 --> 00:13:21.420]  「為要顯明者莫大的能力是出於神」
[00:13:21.420 --> 00:13:23.100]  弟兄姊妹
[00:13:23.100 --> 00:13:24.620]  當我們說要付出
[00:13:24.620 --> 00:13:27.540]  當我們說要去受苦
[00:13:27.540 --> 00:13:28.580]  去傳福音
[00:13:28.580 --> 00:13:30.500]  你要知道不是你的力量
[00:13:30.500 --> 00:13:31.900]  是出自神的力量
[00:13:31.900 --> 00:13:35.060]  他在這裏說
[00:13:35.060 --> 00:13:41.420]  「以至神的莫大的能力是出於神
[00:13:41.420 --> 00:13:43.100]  不是出於我們
[00:13:43.100 --> 00:13:47.060]  我們處處受困 卻不被困住
[00:13:47.060 --> 00:13:50.620]  內心困擾 卻沒有絕望
[00:13:50.620 --> 00:13:54.980]  遭受迫害 卻不被撇棄
[00:13:54.980 --> 00:13:58.900]  擊倒在地 卻不致滅亡」
[00:13:58.900 --> 00:14:01.180]  弟兄姊妹 當你很害怕
[00:14:01.180 --> 00:14:01.940]  要收錢的時候
[00:14:01.940 --> 00:14:03.060]  你要想起這個聖經
[00:14:03.060 --> 00:14:04.580]  不是你可以做到多少
[00:14:04.580 --> 00:14:08.340]  是神在你的生命裏面做到多少事
[00:14:08.340 --> 00:14:11.940]  我記得有一次我去探望一位伯伯
[00:14:11.940 --> 00:14:15.260]  他不幸患上癌病
[00:14:15.260 --> 00:14:16.940]  和他有幾次對話
[00:14:16.940 --> 00:14:19.020]  他對福音慢慢地了解
[00:14:19.020 --> 00:14:21.860]  但是他覺得還不是時候
[00:14:21.860 --> 00:14:25.460]  後來有一次他的病情嚴重了
[00:14:25.460 --> 00:14:27.300]  我覺得很危急
[00:14:27.300 --> 00:14:30.900]  伯伯的生命很需要得到神的救恩
[00:14:30.900 --> 00:14:33.940]  我記得有一次他在家裏面
[00:14:33.940 --> 00:14:36.940]  病情轉急
[00:14:36.940 --> 00:14:38.740]  我一邊去的時候一邊祈禱
[00:14:38.740 --> 00:14:40.500]  希望伯伯能夠信主
[00:14:40.500 --> 00:14:43.180]  但是我知道不是我自己的能力
[00:14:43.180 --> 00:14:44.820]  我就很緊張
[00:14:44.820 --> 00:14:47.980]  因為家人是弟兄姊妹
[00:14:47.980 --> 00:14:51.580]  很希望伯伯能夠信主
[00:14:51.580 --> 00:14:53.100]  我就覺得交回給神
[00:14:53.100 --> 00:14:54.780]  這是神的工作
[00:14:54.780 --> 00:14:56.460]  我突然有一種平安
[00:14:56.460 --> 00:14:57.300]  去到伯伯那裏
[00:14:57.300 --> 00:14:59.180]  我就說伯伯
[00:14:59.180 --> 00:15:03.060]  你一直都說想信一下
[00:15:03.060 --> 00:15:04.500]  我說這個時候
[00:15:04.500 --> 00:15:06.100]  你應該做這個決定
[00:15:06.100 --> 00:15:08.060]  結果伯伯就相信了
[00:15:08.060 --> 00:15:09.300]  在那個時候
[00:15:09.300 --> 00:15:10.700]  不是我們能夠做多少
[00:15:10.700 --> 00:15:12.500]  而是神自己聖靈的感動
[00:15:12.500 --> 00:15:13.900]  要人歸向主
[00:15:13.900 --> 00:15:16.380]  我們只管去做我們的工作
[00:15:16.380 --> 00:15:17.700]  服從神
[00:15:17.700 --> 00:15:21.500]  接著保羅再怎樣去鼓勵提摩太
[00:15:21.500 --> 00:15:25.820]  他說這個救恩是莫大的福分
[00:15:25.820 --> 00:15:28.100]  可以給人莫大的福分
[00:15:28.100 --> 00:15:29.540]  他說神救了我們
[00:15:29.540 --> 00:15:31.700]  以聖詔召我們
[00:15:31.700 --> 00:15:32.900]  不是按我們的行為
[00:15:32.900 --> 00:15:34.980]  而是按祂的旨意和恩典
[00:15:34.980 --> 00:15:37.620]  這個旨意是萬古之聲
[00:15:37.620 --> 00:15:39.420]  是神自己的計劃
[00:15:39.420 --> 00:15:41.420]  不是你要祂是否能得救
[00:15:41.420 --> 00:15:44.340]  而是神自己很莫大的恩典
[00:15:44.340 --> 00:15:45.420]  要人得救
[00:15:45.420 --> 00:15:48.300]  以至於好像在二弗所書說
[00:15:48.300 --> 00:15:51.660]  是神在創世二仙
[00:15:51.660 --> 00:15:53.340]  已經揀選了我們
[00:15:53.340 --> 00:15:54.300]  是很早的
[00:15:54.300 --> 00:15:55.380]  祂召我們
[00:15:55.380 --> 00:15:57.100]  這個特別提到是聖詔召
[00:15:57.100 --> 00:15:59.500]  意思就是我們的生命被改變
[00:15:59.500 --> 00:16:01.620]  能夠成為一個聖潔的人
[00:16:01.620 --> 00:16:03.900]  這裏一早已經有
[00:16:03.900 --> 00:16:05.940]  但是耶穌基督顯現的時候
[00:16:05.940 --> 00:16:09.500]  才在耶穌基督裏面給我們的
[00:16:09.500 --> 00:16:12.940]  而如今藉著我們的救主
[00:16:12.940 --> 00:16:14.620]  耶穌基督的顯現
[00:16:14.620 --> 00:16:16.660]  已經表明出來
[00:16:16.660 --> 00:16:18.140]  耶穌基督在十字架上
[00:16:18.140 --> 00:16:18.900]  來到這個世界
[00:16:18.900 --> 00:16:20.300]  成就了救恩
[00:16:20.300 --> 00:16:21.620]  美好的生命
[00:16:21.620 --> 00:16:22.940]  這裏特別提到
[00:16:22.940 --> 00:16:24.980]  他把死廢去
[00:16:24.980 --> 00:16:26.860]  然後就說藉著福音
[00:16:26.860 --> 00:16:29.700]  將不朽的生命彰顯出來
[00:16:29.700 --> 00:16:33.020]  這個真是非常之最重要
[00:16:33.020 --> 00:16:35.020]  耶穌基督的死而復活
[00:16:35.020 --> 00:16:38.420]  帶到他死亡不再拘禁人
[00:16:38.420 --> 00:16:39.940]  以致死亡的獨勾
[00:16:39.940 --> 00:16:42.420]  好像保羅說死亡的獨勾
[00:16:42.420 --> 00:16:45.420]  你的權勢去了哪裏呢?
[00:16:45.420 --> 00:16:47.620]  這個刺去到哪裏呢?
[00:16:47.620 --> 00:16:49.220]  然後聖經就說
[00:16:49.220 --> 00:16:50.700]  這個刺就是罪
[00:16:50.700 --> 00:16:51.540]  為甚麼有罪呢?
[00:16:51.540 --> 00:16:53.540]  因為有律法的要求
[00:16:53.540 --> 00:16:55.380]  人沒有辦法只可以完美
[00:16:55.380 --> 00:16:57.180]  但是唯有我們藉著耶穌基督
[00:16:57.180 --> 00:17:00.540]  我們能夠去向死亡誇聖
[00:17:00.540 --> 00:17:04.100]  罪惡完全是廢去
[00:17:04.100 --> 00:17:08.220]  然後我們有生命和不朽
[00:17:08.220 --> 00:17:10.620]  這個其實在原文裏面有兩個字
[00:17:10.620 --> 00:17:11.380]  一個就是生命
[00:17:11.380 --> 00:17:16.260]  一個人得到神的莫大光彩的生命
[00:17:16.260 --> 00:17:20.820]  並有不朽的一個永生
[00:17:20.820 --> 00:17:23.860]  在哥倫多前書第十五章就說到
[00:17:23.860 --> 00:17:25.820]  我們將來有福會的盼望
[00:17:25.820 --> 00:17:28.660]  這個扭壞的變相為不扭壞
[00:17:28.660 --> 00:17:31.820]  這個本來是軟弱的變成剛強
[00:17:31.820 --> 00:17:37.420]  羞辱的變成榮耀的
[00:17:37.420 --> 00:17:38.900]  這個本來是血氣的
[00:17:38.900 --> 00:17:40.500]  成為了一個屬靈
[00:17:40.500 --> 00:17:42.340]  神為我們預備這個美好的生命
[00:17:42.340 --> 00:17:44.420]  我們給我們有永恆的盼望
[00:17:44.420 --> 00:17:46.540]  保羅就是這樣
