
[00:00:00.000 --> 00:00:04.260]  早段時間我看到一個很短的紀錄片
[00:07:15.960 --> 00:07:17.660]  但是我不能夠每一刻
[00:07:17.660 --> 00:07:20.260]  保留這種的慈愛美善
[00:07:20.260 --> 00:07:22.260]  當你跟萬物永合
[00:07:22.260 --> 00:07:24.260]  你會去愛護天地一起
[00:07:24.260 --> 00:07:26.260]  不只是人 其他生物
[00:07:26.260 --> 00:07:29.960]  所以我到現在 例如有些蟲飛到我家
[00:07:29.960 --> 00:07:32.260]  我開槍放牠出去 不會弄死牠
[00:07:32.260 --> 00:07:34.060]  因為牠都是生命
[00:07:34.060 --> 00:07:36.760]  但是我發覺我不能夠每一刻都是善良
[00:07:36.760 --> 00:07:38.060]  我知道我裡面還有罪
[00:07:38.060 --> 00:07:39.860]  我有慾望 我有邪惡
[00:07:39.860 --> 00:07:42.660]  我有自私 我有驕傲
[00:07:42.660 --> 00:07:46.760]  所以當時我就知道基督教講到罪
[00:07:46.760 --> 00:07:49.160]  所以我大概十九歲開始看神經
[00:07:49.160 --> 00:07:51.260]  我十三歲看《老子莊子》
[00:07:51.260 --> 00:07:54.760]  十六歲到就看《孔子萬字》
[00:07:54.760 --> 00:07:59.060]  之前看過佛學 還有看西方哲學
[00:07:59.060 --> 00:08:00.460]  但是當時才看《聖經》
[00:08:00.460 --> 00:08:02.060]  《聖經》耶穌也不看
[00:08:02.060 --> 00:08:04.460]  我讀基督教 聽過故事 不看
[00:08:04.460 --> 00:08:07.060]  看後面講什麼羅馬書
[00:08:07.060 --> 00:08:10.060]  一看下去 看到這一節的經文
[00:08:10.060 --> 00:08:11.960]  就是「立志為善 由得我」
[00:08:11.960 --> 00:08:14.460]  「只是恨出來 由不得我」
[00:08:14.460 --> 00:08:15.860]  保羅是他反省自己
[00:08:15.860 --> 00:08:16.960]  我是立志向善
[00:08:16.960 --> 00:08:18.760]  但是為什麼我做不出來呢
[00:08:18.760 --> 00:08:20.060]  他說我只有一個慾就是
[00:08:20.060 --> 00:08:21.260]  我願意為善的時候
[00:08:21.260 --> 00:08:23.060]  會有惡與我同在
[00:08:23.060 --> 00:08:26.660]  我裡面就是有 為什麼我總有些邪惡的心呢
[00:08:26.660 --> 00:08:28.460]  我不能夠完全的善良呢
[00:08:28.460 --> 00:08:30.560]  我我的意思 我喜歡上帝的力法
[00:08:30.560 --> 00:08:34.560]  但是為什麼我好像還有力量叫我壞的
[00:08:34.560 --> 00:08:36.260]  他說我真是苦啊
[00:08:36.260 --> 00:08:38.660]  瑞良救我脫離這個取死的身體
[00:08:38.660 --> 00:08:42.360]  這個時候其實就是一種很大的內在的掙扎
[00:08:42.360 --> 00:08:43.860]  而什麼叫做罪呢
[00:08:43.860 --> 00:08:46.560]  所以當經過戰爭就明白這個罪
[00:08:46.560 --> 00:08:51.160]  就是人犯起罪上來可以做到什麼都做得出
[00:08:51.160 --> 00:08:52.960]  而我又看羅馬斯特這句
[00:08:52.960 --> 00:08:56.160]  世人都犯了罪 規決了上帝的榮耀
[00:08:56.160 --> 00:08:58.060]  我再看奧古斯丁的觀音
[00:08:58.060 --> 00:09:00.860]  奧古斯丁說這句聖經其實表達了一件事
[00:09:00.860 --> 00:09:04.560]  就是罪是一種規決了上帝的榮耀
[00:09:04.560 --> 00:09:05.860]  我們開始問
[00:09:05.860 --> 00:09:07.260]  為什麼上帝你創造一切
[00:09:07.260 --> 00:09:09.360]  你有沒有創造罪啊
[00:09:09.360 --> 00:09:10.960]  哎呀 罪不是一個實體
[00:09:10.960 --> 00:09:11.760]  不是一件東西
[00:09:11.760 --> 00:09:13.160]  你就說這個叫罪了
[00:09:13.160 --> 00:09:14.960]  不要跟著它 它很壞
[00:09:14.960 --> 00:09:16.160]  不是
[00:09:16.160 --> 00:09:18.560]  罪是什麼 罪在我們內心裡面是怎麼樣
[00:09:18.560 --> 00:09:22.660]  是善的虧損
[00:09:22.660 --> 00:09:24.760]  Privation of goodness
[00:09:24.760 --> 00:09:27.760]  因為上帝創造萬物 一切都甚好
[00:09:27.760 --> 00:09:29.460]  一切存在都是好的
[00:09:29.460 --> 00:09:31.060]  上帝創造沒有惡的
[00:09:31.060 --> 00:09:32.560]  為什麼會有罪惡出現
[00:09:32.560 --> 00:09:34.960]  就是因為我們的善被虧損
[00:09:34.960 --> 00:09:36.260]  我們善被虧損的時候
[00:09:36.260 --> 00:09:37.860]  我們善良的心就扭曲
[00:09:37.860 --> 00:09:41.060]  開始轉向另一種的狀態
[00:09:41.060 --> 00:09:43.960]  於是我開始想到這個問題
[00:09:43.960 --> 00:09:49.560]  就是當人用自由意志選擇犯罪
[00:09:49.560 --> 00:09:50.760]  為什麼他犯罪
[00:09:50.760 --> 00:09:52.260]  聖經又有一句
[00:09:52.260 --> 00:09:54.060]  我看到哥羅西書的時候
[00:09:54.060 --> 00:09:55.560]  你們從前與上帝隔絕
[00:09:55.560 --> 00:09:58.560]  因著惡行心裡與他為敵
[00:09:58.560 --> 00:10:00.460]  隔絕
[00:10:00.460 --> 00:10:02.560]  聖經說到惡是怎麼來的呢
[00:10:02.560 --> 00:10:04.760]  因為你跟上帝隔絕了
[00:10:04.760 --> 00:10:07.160]  罪就是一種隔絕的狀態
[00:10:07.160 --> 00:10:08.760]  狀態就是你跟他沒有感應
[00:10:08.760 --> 00:10:09.360]  沒有溝通
[00:10:09.360 --> 00:10:12.760]  你將他視為對手 視為敵人
[00:10:12.760 --> 00:10:14.560]  我們很多時與人有衝突的時候
[00:10:14.560 --> 00:10:17.460]  就將那些人視為對手 視為敵人
[00:10:17.460 --> 00:10:20.260]  我沒有想過他也是人
[00:10:20.260 --> 00:10:21.960]  其實我回中國很多年
[00:10:21.960 --> 00:10:24.760]  我經常說共產黨很多人害怕
[00:10:24.760 --> 00:10:25.960]  但我找到一件事
[00:10:25.960 --> 00:10:27.160]  上帝教我一件事
[00:10:27.160 --> 00:10:28.560]  你愛他先
[00:10:28.560 --> 00:10:29.660]  他是人來的
[00:10:29.660 --> 00:10:31.260]  你愛他先
[00:10:31.260 --> 00:10:33.860]  我就是因為這步入了中國三十年
[00:10:33.860 --> 00:10:35.060]  因為上帝這樣教導
[00:10:35.060 --> 00:10:37.160]  因為我們有很多看法
[00:10:37.160 --> 00:10:39.060]  我們可不可以先放下看法
[00:10:39.060 --> 00:10:40.460]  有時不要說那麼遠
[00:10:40.460 --> 00:10:41.660]  國家民族的
[00:10:41.660 --> 00:10:43.560]  身邊的人有時你一吵架的時候
[00:10:43.560 --> 00:10:45.660]  就當他不是東西
[00:10:45.660 --> 00:10:47.460]  當他是一隻東西
[00:10:47.460 --> 00:10:50.060]  你沒有去感受他
[00:10:50.060 --> 00:10:51.160]  我真的很快
[00:10:51.160 --> 00:10:52.560]  我跟老婆盡量不吵架
[00:10:52.560 --> 00:10:55.360]  誰先閉嘴誰先贏
[00:10:55.360 --> 00:10:57.860]  我們吵兩句就停口
[00:10:57.860 --> 00:10:59.260]  如果老婆一生氣
[00:10:59.260 --> 00:11:00.560]  我馬上抱抱她
[00:11:00.560 --> 00:11:02.160]  這樣就不生氣了
[00:11:02.160 --> 00:11:05.260]  再稱讚她她就會變得更漂亮
[00:11:05.260 --> 00:11:06.660]  其實就是
[00:11:06.660 --> 00:11:08.360]  隔絕的相反就是感通人
[00:11:08.360 --> 00:11:10.160]  要有感應 要有溝通
[00:11:10.160 --> 00:11:14.760]  我們可不可以感通去愛其他人先
[00:11:14.760 --> 00:11:16.460]  感通就是憐憫的心
[00:11:16.460 --> 00:11:17.560]  愛的心
[00:11:17.560 --> 00:11:19.960]  但最就是由這種隔絕的出來
[00:11:19.960 --> 00:11:21.260]  人用自由選擇
[00:11:21.260 --> 00:11:22.760]  跟上帝一斷一塊
[00:11:22.760 --> 00:11:24.460]  是上帝宇宙的親情
[00:11:24.460 --> 00:11:26.260]  宇宙性的慈悲人愛
[00:11:26.260 --> 00:11:27.160]  你跟他斷了關係
[00:11:27.160 --> 00:11:28.360]  你就沒有了那種愛
[00:11:28.360 --> 00:11:30.160]  沒有了那種關懷人的心
[00:11:30.160 --> 00:11:31.460]  沒有了那種善良
[00:11:31.460 --> 00:11:33.760]  於是我們就變成自我忠心
[00:11:33.760 --> 00:11:36.360]  開始視他人為敵
[00:11:36.360 --> 00:11:37.660]  還有基心
[00:11:37.660 --> 00:11:40.360]  去看看人家有沒有利用價值
[00:11:40.360 --> 00:11:42.960]  這就是人類的罪的開始
[00:11:42.960 --> 00:11:44.260]  保羅他也反省到
[00:11:44.260 --> 00:11:45.760]  他已經成為一個聖人了
[00:11:45.760 --> 00:11:47.860]  開始追求神的時候已經很偉大
[00:11:47.860 --> 00:11:48.360]  但是他說
[00:11:48.360 --> 00:11:49.260]  我忠心信我主
[00:11:49.260 --> 00:11:51.560]  我都做很多這些問題
[00:11:51.560 --> 00:11:53.660]  不過當他說到我的真是苦
[00:11:53.660 --> 00:11:54.560]  誰能夠我脫離
[00:11:54.560 --> 00:11:57.060]  即是取死我的身體的時候
[00:11:57.060 --> 00:11:58.060]  風回路轉
[00:11:58.060 --> 00:11:58.760]  聖經跟著說
[00:11:58.760 --> 00:11:59.960]  感謝神
[00:11:59.960 --> 00:12:00.860]  保羅說
[00:12:00.860 --> 00:12:04.060]  靠著我們的主耶穌基督就能脫離了
[00:12:04.060 --> 00:12:05.760]  耶穌基督能夠脫離
[00:12:05.760 --> 00:12:08.460]  讓我脫離這種罪的掙扎
[00:12:08.460 --> 00:12:09.860]  如今在基督耶穌裡
[00:12:09.860 --> 00:12:11.760]  就不定著起了
[00:12:11.760 --> 00:12:13.660]  因為此生名聖靈的淚
[00:12:13.660 --> 00:12:15.960]  在基督耶穌裡釋放了我
[00:12:15.960 --> 00:12:19.460]  使我脫離罪和死的淚
[00:12:19.460 --> 00:12:21.460]  因為耶穌基督是聖靈
[00:12:21.460 --> 00:12:23.660]  讓我脫離罪
[00:12:23.660 --> 00:12:25.760]  所以當我讀聖經讀到啟示錄
[00:12:25.760 --> 00:12:26.560]  其實我都哭了
[00:12:26.560 --> 00:12:29.060]  人類未來有這麼多衝突
[00:12:29.060 --> 00:12:31.160]  但是怎樣呢
[00:12:31.160 --> 00:12:32.660]  基督教的道理我開始明白了
[00:12:32.660 --> 00:12:34.260]  其實我又回教會
[00:12:34.260 --> 00:12:37.660]  又聽基督教的讀書這麼多年
[00:12:37.660 --> 00:12:38.660]  但是我都不明白
[00:12:38.660 --> 00:12:41.360]  原來核心就是耶穌釘十字架
[00:12:41.360 --> 00:12:42.860]  由祂死而復活
[00:12:42.860 --> 00:12:44.760]  取代我們的罪
[00:12:44.760 --> 00:12:46.560]  當時突然之間
[00:12:46.560 --> 00:12:49.360]  剛好有基督徒問我星期六下午
[00:12:49.360 --> 00:12:50.960]  有沒有空
[00:12:50.960 --> 00:12:53.560]  基督徒問這些問題多數是陰謀
[00:12:53.560 --> 00:12:54.460]  請你吃飯
[00:12:54.460 --> 00:12:55.960]  多數是報道會
[00:12:55.960 --> 00:12:58.060]  如果經常去教會吃一些曲奇
[00:12:58.060 --> 00:13:00.060]  這些叫做茶經班
[00:13:00.060 --> 00:13:01.760]  當我想想也好
[00:13:01.760 --> 00:13:03.460]  反正我每個教都試了
[00:13:03.460 --> 00:13:04.860]  我都修練了
[00:13:04.860 --> 00:13:06.260]  儒家道家佛家道
[00:13:06.260 --> 00:13:07.460]  我都練了印度教
[00:13:07.460 --> 00:13:08.760]  練了石刻教
[00:13:08.760 --> 00:13:10.460]  去過石刻廟求道
[00:13:10.460 --> 00:13:11.560]  只欠基督教
[00:13:11.560 --> 00:13:12.360]  不肯去
[00:13:12.360 --> 00:13:13.660]  因為讀基督教學校
[00:13:13.660 --> 00:13:14.160]  好了
[00:13:14.160 --> 00:13:15.360]  去吧
[00:13:15.360 --> 00:13:16.260]  一去
[00:13:16.260 --> 00:13:17.460]  見到團契的人
[00:13:17.460 --> 00:13:19.160]  一唱「我們歡迎你」
[00:13:19.160 --> 00:13:20.060]  「真歡迎你」
[00:13:20.060 --> 00:13:21.260]  這班人這麼純良
[00:13:21.260 --> 00:13:22.960]  還歡迎我
[00:13:22.960 --> 00:13:25.760]  當然團契也有些女生挺漂亮的
[00:13:25.760 --> 00:13:28.260]  那就多去幾次
[00:13:28.260 --> 00:13:29.860]  當我去的時候
[00:13:29.860 --> 00:13:31.960]  我才明白這班人有種奇怪的地方
[00:13:31.960 --> 00:13:34.460]  就是他們經常跟上帝聊天
[00:13:34.460 --> 00:13:36.660]  一祈禱就很開心
[00:13:36.660 --> 00:13:37.760]  我什麼都懂
[00:13:37.760 --> 00:13:38.860]  我懂靈界
[00:13:38.860 --> 00:13:40.560]  我懂輿道佛的哲理
[00:13:40.560 --> 00:13:41.460]  我什麼都懂
[00:13:41.460 --> 00:13:43.260]  唯獨是不懂上帝
[00:13:43.260 --> 00:13:44.560]  他們什麼都不懂
[00:13:44.560 --> 00:13:47.060]  一通就到頂找到上帝
[00:13:47.060 --> 00:13:49.060]  為什麼你一通到頂
[00:13:49.060 --> 00:13:50.160]  他們不懂輿道佛
[00:13:50.160 --> 00:13:50.960]  不懂中國文化
[00:13:50.960 --> 00:13:51.460]  不懂哲學
[00:13:51.460 --> 00:13:52.060]  什麼都不懂
[00:13:52.060 --> 00:13:52.860]  我一出手
[00:13:52.860 --> 00:13:53.660]  個個都害怕
[00:13:53.660 --> 00:13:56.760]  只能夠為我祈禱
[00:13:56.760 --> 00:13:58.860]  但是虐待基督徒很容易
[00:13:58.860 --> 00:14:00.060]  問得很難的問題
[00:14:00.060 --> 00:14:01.860]  基督徒通常都不會回答
[00:14:01.860 --> 00:14:04.560]  今天很痛苦又對著你笑
[00:14:04.560 --> 00:14:05.960]  但是
[00:14:05.960 --> 00:14:07.060]  當他們不救我
[00:14:07.060 --> 00:14:08.460]  趕過去為我祈禱
[00:14:08.460 --> 00:14:09.660]  但是我自己發現
[00:14:09.660 --> 00:14:11.160]  他們有一種奇特的生命
[00:14:11.160 --> 00:14:13.060]  他們通到上帝
[00:14:13.060 --> 00:14:15.460]  跟上帝聊天
[00:14:15.460 --> 00:14:17.960]  是因為耶穌基督
[00:14:17.960 --> 00:14:19.460]  好了
[00:14:19.460 --> 00:14:21.660]  我就是不看耶穌四福音
[00:14:21.660 --> 00:14:22.960]  現在回去就看了
[00:14:22.960 --> 00:14:25.360]  因為教會當然送一本約翰福音給你
[00:14:25.360 --> 00:14:26.260]  我家裡也有聖經
[00:14:26.260 --> 00:14:28.460]  不過我又不看四福音
[00:14:28.460 --> 00:14:32.460]  好了,看新譯本事約翰福音
[00:14:32.460 --> 00:14:34.460]  我開始明白罪是什麼罪
[00:14:34.460 --> 00:14:36.460]  就是將善來扭曲
[00:14:36.460 --> 00:14:38.960]  因為人的心有無限的愛
[00:14:38.960 --> 00:14:40.760]  他想追求無限的真理
[00:14:40.760 --> 00:14:41.860]  他要愛這個真理
[00:14:41.860 --> 00:14:44.060]  但是他又不認識無限的上帝
[00:14:44.060 --> 00:14:46.560]  他用無限的愛改為愛自己
[00:14:46.560 --> 00:14:47.560]  就變成了自私
[00:14:47.560 --> 00:14:48.860]  無限的愛扭曲
[00:14:48.860 --> 00:14:50.560]  去愛權、愛錢
[00:14:50.560 --> 00:14:53.060]  他就被迷執在權和錢裡面
[00:14:53.060 --> 00:14:54.160]  不能夠釋放
[00:14:54.160 --> 00:14:55.860]  罪就是這樣來的
[00:14:55.860 --> 00:14:57.460]  那怎樣解放呢?
[00:14:57.460 --> 00:14:59.360]  唯有我一看聖經
[00:14:59.360 --> 00:15:00.960]  「太初有道、道於神童」
[00:15:00.960 --> 00:15:02.160]  「道家哲學」
[00:15:02.160 --> 00:15:03.260]  好東西再看下去
[00:15:03.260 --> 00:15:05.060]  「道成了肉身住在我門中間」
[00:15:05.060 --> 00:15:07.360]  「匆匆速速有恩典、有真理」
[00:15:07.360 --> 00:15:08.860]  「我唯有見過他的榮光」
