
[00:00:00.000 --> 00:00:02.000]  各位大英姊妹 早晨
[00:01:50.240 --> 00:01:54.600]  新年之前媽媽會帶我去逛街
[00:01:54.600 --> 00:01:58.760]  然後我可以自己選一套我喜歡的衣服
[00:01:58.760 --> 00:02:01.320]  然後就可以新年穿的了
[00:02:01.320 --> 00:02:06.840]  所以新年的時候其實我們會除舊迎新
[00:02:06.840 --> 00:02:09.680]  不單止是大掃除家
[00:02:09.680 --> 00:02:12.120]  連我們自己都會去
[00:02:12.120 --> 00:02:15.440]  就是將一套舊的衣服脫下來
[00:02:15.440 --> 00:02:17.520]  穿上一套新的衣服
[00:02:17.520 --> 00:02:20.720]  在新年那裡去迎接新的一年
[00:02:20.720 --> 00:02:24.320]  今天我很想跟大家說的這個題目就是
[00:02:24.320 --> 00:02:25.600]  除舊迎新
[00:02:25.600 --> 00:02:27.760]  究竟在主耶穌基督裡面
[00:02:27.760 --> 00:02:31.360]  我們怎樣去除舊迎新呢?
[00:02:31.360 --> 00:02:35.600]  今天跟大家分享的就是羅馬書
[00:02:35.600 --> 00:02:41.960]  羅馬書就是在十二章開始
[00:02:41.960 --> 00:02:44.440]  保羅就跟羅馬信徒說
[00:02:44.440 --> 00:02:47.800]  我們要開始要講一個話題
[00:02:47.800 --> 00:02:50.440]  就是心意更新的一個話題
[00:02:50.440 --> 00:02:54.080]  這一節的經文應該大興姐妹都很熟悉的
[00:02:54.080 --> 00:02:55.800]  在十二章這裡就是說
[00:02:55.800 --> 00:02:56.840]  所以大興們
[00:02:56.840 --> 00:02:59.200]  我以神的慈悲勸你們
[00:02:59.200 --> 00:03:01.640]  將身體獻上當作活祭
[00:03:01.640 --> 00:03:02.680]  是聖潔的
[00:03:02.680 --> 00:03:04.160]  是神所喜悅的
[00:03:04.160 --> 00:03:07.480]  你們如此侍奉乃是理所當然的
[00:03:07.480 --> 00:03:09.520]  不要效法這個世界
[00:03:09.520 --> 00:03:13.000]  只要心意更新而變化
[00:03:13.000 --> 00:03:15.680]  叫你們測驗何謂神的善良
[00:03:15.680 --> 00:03:18.360]  順傳可喜悅的旨意
[00:03:18.360 --> 00:03:20.240]  我們需要做一件事
[00:03:20.240 --> 00:03:21.800]  就是保羅跟我們說
[00:03:21.800 --> 00:03:23.440]  我們不要效法這個世界
[00:03:23.440 --> 00:03:25.440]  我們要心意更新
[00:03:25.440 --> 00:03:28.200]  當保羅在十二章開始說一個
[00:03:28.200 --> 00:03:30.960]  心意更新的話題的時候
[00:03:30.960 --> 00:03:38.360]  之後他就從十二章到羅馬書的最後
[00:03:38.360 --> 00:03:40.760]  他就說很多方面的
[00:03:40.760 --> 00:03:43.600]  不論是面對弟兄姊妹之間
[00:03:43.600 --> 00:03:44.600]  面對仇敵
[00:03:44.600 --> 00:03:50.520]  我們如何以一個心意更新的態度去面對
[00:03:50.520 --> 00:03:52.800]  我今天很想跟大家說的
[00:03:52.800 --> 00:03:56.720]  就是在十三章的八到十四節這裡
[00:03:56.720 --> 00:03:59.800]  就是說當我們面對我們的淪陷
[00:03:59.800 --> 00:04:01.880]  面對這個黑暗的時代
[00:04:01.880 --> 00:04:06.360]  我們如何以一個心意更新的態度去面對
[00:04:06.360 --> 00:04:10.400]  就是我們想想如何去除舊迎新
[00:04:10.400 --> 00:04:12.160]  新年快來了
[00:04:12.160 --> 00:04:16.720]  我們如何可以除去一個舊的我
[00:04:16.720 --> 00:04:21.800]  然後以一個新的我去面對我們的淪陷
[00:04:21.800 --> 00:04:25.480]  面對這個黑暗的時代
[00:04:25.480 --> 00:04:28.000]  那麼在這裡
[00:04:28.000 --> 00:04:31.920]  就是首先在八到十節這裡
[00:04:31.920 --> 00:04:33.840]  十三章的八到十節
[00:04:33.840 --> 00:04:37.000]  就是說如何面對淪陷
[00:04:37.000 --> 00:04:38.800]  我們以一個新的態度
[00:04:38.800 --> 00:04:41.680]  淪陷是什麼人呢
[00:04:41.680 --> 00:04:44.360]  就是我們身邊的人
[00:04:44.360 --> 00:04:49.800]  當耶穌在地上的時候
[00:04:49.800 --> 00:04:51.040]  有人問耶穌
[00:04:51.040 --> 00:04:53.240]  究竟我們的淪陷是誰
[00:04:53.240 --> 00:04:54.920]  耶穌就說了一個比喻
[00:04:54.920 --> 00:04:57.520]  就是一個很撒瑪利亞人的比喻
[00:04:57.520 --> 00:05:00.720]  就是說淪陷是不分種族
[00:05:00.720 --> 00:05:02.520]  不分任何的階級
[00:05:02.520 --> 00:05:05.440]  不分任何的
[00:05:05.440 --> 00:05:07.200]  就是不分任何
[00:05:07.200 --> 00:05:10.000]  而是我們身邊所遇到的人
[00:05:10.000 --> 00:05:11.840]  就是我們的淪陷
[00:05:11.840 --> 00:05:14.640]  所以我們所有人都有淪陷
[00:05:14.640 --> 00:05:16.560]  我們面對淪陷的時候
[00:05:16.560 --> 00:05:20.800]  如何以一個心意更新的態度去面對
[00:05:20.800 --> 00:05:22.040]  那麼一開始
[00:05:22.040 --> 00:05:25.960]  保羅就說凡事都不可以虧欠人
[00:05:25.960 --> 00:05:30.480]  唯有彼此相待常以為虧欠
[00:05:30.480 --> 00:05:31.560]  虧欠
[00:05:31.560 --> 00:05:34.000]  就是好像欠債一樣
[00:05:34.000 --> 00:05:36.960]  不知道我們有沒有人曾經試過欠債
[00:05:36.960 --> 00:05:39.400]  那麼我希望大家沒有
[00:05:39.400 --> 00:05:43.560]  因為欠債都不是一件很好受的事情
[00:05:43.560 --> 00:05:45.360]  可能就是
[00:05:45.360 --> 00:05:46.480]  我在想
[00:05:46.480 --> 00:05:47.240]  一直在想
[00:05:47.240 --> 00:05:50.560]  究竟有沒有一種欠債的感覺
[00:05:50.560 --> 00:05:52.360]  我出現過呢
[00:05:52.360 --> 00:05:54.560]  那麼就是告訴大家
[00:05:54.560 --> 00:05:56.960]  我從來都沒有欠過債
[00:05:56.960 --> 00:05:59.920]  就是可能有時候會欠人一點點錢
[00:05:59.920 --> 00:06:02.400]  就是可能吃午飯的時候
[00:06:02.400 --> 00:06:03.760]  大家分享
[00:06:03.760 --> 00:06:05.720]  那麼就是有一個人給了錢
[00:06:05.720 --> 00:06:09.080]  接著之後要記得要還錢給他
[00:06:09.080 --> 00:06:10.920]  那麼不知道這個
[00:06:10.920 --> 00:06:15.800]  就是要記得還錢給人的那個感受
[00:06:15.800 --> 00:06:19.200]  會不會都是有一點點輕輕那種
[00:06:19.200 --> 00:06:20.640]  欠債的感覺
[00:06:20.640 --> 00:06:24.120]  就是你都不想欠了他
[00:06:24.120 --> 00:06:28.880]  就是很想趁自己記得要還錢
[00:06:28.880 --> 00:06:34.960]  那麼如果是欠一筆比較大的款項
[00:06:34.960 --> 00:06:38.400]  可能那種壓力感會很大
[00:06:38.400 --> 00:06:41.960]  經常都會覺得自己欠人錢
[00:06:41.960 --> 00:06:43.920]  但是這裡保羅就說
[00:06:43.920 --> 00:06:47.800]  彼此相愛要常以為虧欠
[00:06:47.800 --> 00:06:50.720]  就是說彼此相愛
[00:06:50.720 --> 00:06:52.520]  是要有那種
[00:06:52.520 --> 00:06:57.760]  好像我欠了你的心情
[00:06:57.760 --> 00:07:02.080]  我們就是我曾經都試過跟年輕人去談
[00:07:02.080 --> 00:07:04.520]  我們弟兄姊妹之間
[00:07:04.520 --> 00:07:07.040]  彼此的關係
[00:07:07.040 --> 00:07:09.360]  可能面對衝突的時候
[00:07:09.360 --> 00:07:12.040]  其實當面對衝突的時候
[00:07:12.040 --> 00:07:14.480]  我們都會容易就是去看
[00:07:14.480 --> 00:07:19.640]  究竟他這樣做對不對呢
[00:07:19.640 --> 00:07:21.160]  公不公平呢
[00:07:21.160 --> 00:07:26.320]  是不是如果你說叫我去原諒對方
[00:07:26.320 --> 00:07:29.360]  但是當我要去原諒對方的時候
[00:07:29.360 --> 00:07:32.160]  首先我要確保一樣東西
[00:07:32.160 --> 00:07:35.680]  就是他做的事情是合理的
[00:07:35.680 --> 00:07:37.440]  如果他做的事情不合理
[00:07:37.440 --> 00:07:41.440]  那我又怎樣去原諒對方呢
[00:07:41.440 --> 00:07:44.280]  不過原來保羅就是教我們一樣東西
[00:07:44.280 --> 00:07:48.000]  原來彼此相愛就是要
[00:07:48.000 --> 00:07:52.200]  你覺得你欠了他
[00:07:52.200 --> 00:07:57.080]  無論他做什麼都要常以為虧欠
[00:07:57.080 --> 00:08:00.760]  就是說我經常都要覺得我是欠了他
[00:08:00.760 --> 00:08:03.560]  這樣才叫彼此相愛
[00:08:03.560 --> 00:08:05.840]  嘩 難不難
[00:08:05.840 --> 00:08:08.320]  好難啊 是不是
[00:08:08.320 --> 00:08:13.360]  不過原來這個就是保羅教導我們
[00:08:13.360 --> 00:08:16.080]  面對我們鄰舍身邊的人
[00:08:16.080 --> 00:08:18.080]  我們怎樣心意更新
[00:08:18.080 --> 00:08:22.960]  就是要我們經常都覺得我欠了他
[00:08:22.960 --> 00:08:25.960]  所以現在你跟旁邊那個人說
[00:08:25.960 --> 00:08:35.960]  我欠了你的
[00:08:35.960 --> 00:08:38.920]  原來我們要經常都要有這個態度
[00:08:38.920 --> 00:08:41.560]  就是我欠了你的這個態度
[00:08:41.560 --> 00:08:44.040]  你去彼此相愛
[00:08:44.040 --> 00:08:48.760]  嘩 我們真的要試一下
[00:08:48.760 --> 00:08:51.720]  那這裡呢 第九節這裡說
[00:08:51.720 --> 00:08:57.200]  不可奸人 不可殺人 不可偷盜 不可貪婪
[00:08:57.200 --> 00:08:59.560]  當你念到這四個不可的時候
[00:08:59.560 --> 00:09:02.600]  想起什麼
[00:09:02.600 --> 00:09:05.480]  十誡啊 是啊 想起十誡
[00:09:05.480 --> 00:09:07.600]  那在這裡呢
[00:09:07.600 --> 00:09:10.640]  其實這個保羅的例子呢
[00:09:10.640 --> 00:09:12.240]  都是出於十誡的
[00:09:12.240 --> 00:09:13.480]  就是因為呢
[00:09:13.480 --> 00:09:17.160]  在過去舊約時代呢
[00:09:17.160 --> 00:09:19.800]  猶太人很守律法
[00:09:19.800 --> 00:09:21.600]  為什麼他們會很守律法呢
[00:09:21.600 --> 00:09:25.520]  就是因為這個是神頒布給猶太人
[00:09:25.520 --> 00:09:27.400]  我們要去守的律法
[00:09:27.400 --> 00:09:31.200]  而保羅在這裡說呢
[00:09:31.200 --> 00:09:34.640]  說就好像這些的誡命呢
[00:09:34.640 --> 00:09:37.840]  都原來都是包在一樣東西那裡
[00:09:37.840 --> 00:09:41.480]  就是愛人如己這一句話之內的
[00:09:41.480 --> 00:09:43.080]  那我們就看看十誡
[00:09:43.080 --> 00:09:45.200]  十誡呢 就是有
[00:09:45.200 --> 00:09:48.560]  就是這裡就是我列出十誡
[00:09:48.560 --> 00:09:50.400]  那有頭那四誡呢
[00:09:50.400 --> 00:09:52.680]  就是講關於我們對神的
[00:09:52.680 --> 00:09:55.200]  除了我以外你不可有別的神
[00:09:55.200 --> 00:09:58.400]  不可為自己雕刻偶像之類之類
[00:09:58.400 --> 00:10:01.000]  那而之後那六誡呢
[00:10:01.000 --> 00:10:03.720]  就是講對人的
[00:10:03.720 --> 00:10:07.720]  就是剛才我們所見到保羅的其中四個
[00:10:07.720 --> 00:10:09.080]  四個誡命
[00:10:09.080 --> 00:10:12.880]  那其實過去猶太人都很謹守律法的
[00:10:12.880 --> 00:10:15.080]  不過當他們謹守律法的時候
[00:10:15.080 --> 00:10:17.160]  其實他們所做的事呢
[00:10:17.160 --> 00:10:19.520]  是不是土神喜悅的呢
[00:10:19.520 --> 00:10:22.080]  這個是值得我們去反思的
[00:10:22.080 --> 00:10:24.760]  所以保羅在這裡就是說
[00:10:24.760 --> 00:10:28.120]  當我們要去守這些誡命的時候
[00:10:28.120 --> 00:10:29.880]  其實這一切的東西呢
[00:10:29.880 --> 00:10:34.800]  都是包括在愛人如己這一句話之內
[00:10:34.800 --> 00:10:36.280]  即是什麼意思呢
[00:10:36.280 --> 00:10:40.280]  就好像我們出街那樣
[00:10:40.280 --> 00:10:41.960]  當我們在街上呢
[00:10:41.960 --> 00:10:44.760]  我們可能會見到一些sign的
[00:10:44.760 --> 00:10:47.960]  就是一些sign就是no parking
[00:10:47.960 --> 00:10:55.280]  或者在library那裡叫我們要安靜
[00:10:55.280 --> 00:10:57.680]  為什麼會有這些sign在外面
[00:10:57.680 --> 00:10:59.640]  而我們又想想家裡
[00:10:59.640 --> 00:11:03.040]  我們家裡有沒有這些sign的
[00:11:03.040 --> 00:11:07.800]  有沒有一些sign貼在門口那裡
[00:11:07.800 --> 00:11:10.400]  就是入門要脫鞋
[00:11:10.400 --> 00:11:14.440]  有沒有一些sign貼在廚房那裡
[00:11:14.440 --> 00:11:20.280]  就說這個鈎就是掛一條抹桌的毛巾
[00:11:20.280 --> 00:11:24.160]  有沒有這些sign貼在家裡
[00:11:24.160 --> 00:11:28.200]  廢春 廢春不是sign
[00:11:28.200 --> 00:11:32.240]  貼廢春是一些祝福的說話
[00:11:32.240 --> 00:11:35.000]  我們在家裡不會貼sign的
[00:11:35.000 --> 00:11:37.480]  但是在外面就會貼sign的
[00:11:37.480 --> 00:11:38.720]  為什麼呢
[00:11:38.720 --> 00:11:41.440]  就是因為我愛這個家
[00:11:41.440 --> 00:11:45.760]  所以我很想保管這個家很乾淨
[00:11:45.760 --> 00:11:49.160]  於是乎其實我入屋我就會脫鞋
[00:11:49.160 --> 00:11:51.160]  我為了希望
[00:11:51.160 --> 00:11:54.280]  很想我這個家可以保管得乾淨
[00:11:54.280 --> 00:11:57.080]  我吃完東西會抹桌
[00:11:57.080 --> 00:11:57.800]  為什麼呢
[00:11:57.800 --> 00:11:59.520]  就是因為我愛這個家
[00:11:59.520 --> 00:12:02.920]  所以我很想這個家可以保管得乾淨
[00:12:02.920 --> 00:12:07.440]  不需要貼sign在這裡告訴全家人
[00:12:07.440 --> 00:12:12.000]  那個rule就是你吃完東西要抹桌
[00:12:12.000 --> 00:12:15.280]  不需要用一些rule來去規範
[00:12:15.280 --> 00:12:18.560]  不過就是因為我愛這個家的緣故
[00:12:18.560 --> 00:12:20.720]  所以就算沒有這些sign
[00:12:20.720 --> 00:12:28.080]  我都會令到我的家很乾淨 很乾淨
[00:12:28.080 --> 00:12:32.680]  這個就是保留在九節這裡所說的意思
[00:12:32.680 --> 00:12:38.680]  就是如果當我們是愛人的話
[00:12:38.680 --> 00:12:42.440]  其實我不需要去記住十誡是什麼
[00:12:42.440 --> 00:12:44.400]  十誡說不可殺人
[00:12:44.400 --> 00:12:46.000]  那我就不殺人了
[00:12:46.000 --> 00:12:48.760]  其實只要我愛對方
[00:12:48.760 --> 00:12:50.840]  我就不會殺他了 是不是
[00:12:50.840 --> 00:12:55.160]  所以這裡就是保羅再去說
[00:12:55.160 --> 00:12:56.680]  耶穌的教導
[00:12:56.680 --> 00:12:57.920]  耶穌就是說
[00:12:57.920 --> 00:13:02.400]  你要盡心盡性盡意盡力地愛你的神
[00:13:02.400 --> 00:13:05.280]  其次就是要愛人如己
[00:13:05.280 --> 00:13:08.920]  沒有什麼比這兩條誡命更大
[00:13:08.920 --> 00:13:13.040]  就是其實十誡都是總括來說
[00:13:13.040 --> 00:13:14.800]  是很想我們什麼呢
[00:13:14.800 --> 00:13:18.040]  很想我們愛神和愛人
[00:13:18.040 --> 00:13:21.440]  因此當耶穌來到新約時代
[00:13:21.440 --> 00:13:23.680]  就將律法區
[00:13:23.680 --> 00:13:26.480]  耶穌就說我不是要廢掉律法
[00:13:26.480 --> 00:13:28.680]  而是要成全律法
[00:13:28.680 --> 00:13:30.000]  就是這樣的意思
[00:13:30.000 --> 00:13:33.080]  就是我們不再是從那個「不」
[00:13:33.080 --> 00:13:35.880]  來去規範我們自己
[00:13:35.880 --> 00:13:38.240]  不要做這樣 不要做那樣
[00:13:38.240 --> 00:13:41.440]  而是從那個「愛」為出發點
[00:13:41.440 --> 00:13:43.560]  我就因著愛的緣故
[00:13:43.560 --> 00:13:47.520]  我就不會做一些傷害人的事
[00:13:47.520 --> 00:13:51.640]  那這個就是完全了律法
[00:13:51.640 --> 00:13:54.920]  這個意思就是第十節這裡保羅所說
[00:13:54.920 --> 00:13:58.440]  就是因為愛是不加害於人的
[00:13:58.440 --> 00:14:03.480]  所以當我們不加害於人的話
[00:14:03.480 --> 00:14:06.480]  我們就完全了律法
[00:14:06.480 --> 00:14:08.400]  就是說當我們面對鄰舍
[00:14:08.400 --> 00:14:10.320]  面對我們身邊的人
[00:14:10.320 --> 00:14:13.480]  只要我們有一種彼此相愛
[00:14:13.480 --> 00:14:15.560]  而這個彼此相愛是什麼意思
[00:14:15.560 --> 00:14:17.520]  就是去到什麼程度
[00:14:17.520 --> 00:14:20.920]  就是去到好像我欠了你
[00:14:20.920 --> 00:14:23.080]  我欠了你的程度
[00:14:23.080 --> 00:14:28.560]  就是說我不去計較你對我所做的事
[00:14:28.560 --> 00:14:31.440]  是不是合乎我心意
[00:14:31.440 --> 00:14:32.880]  我都愛你
[00:14:32.880 --> 00:14:36.840]  用這個來我自己去行先一步的
[00:14:36.840 --> 00:14:40.360]  這個心態去彼此相愛的時候
[00:14:40.360 --> 00:14:43.600]  我們就能夠完全了律法
[00:14:43.600 --> 00:14:47.080]  我們就可以在面對我們身邊的人
[00:14:47.080 --> 00:14:49.760]  鄰舍 我們的弟兄姊妹之間
[00:14:49.760 --> 00:14:51.320]  我們的朋友之間
[00:14:51.320 --> 00:14:55.880]  我們可以能夠有一個心意更新的態度
[00:14:55.880 --> 00:14:57.520]  來去面對
[00:14:57.520 --> 00:15:01.840]  而接下來保羅又在
[00:15:01.840 --> 00:15:03.600]  講完面對鄰舍之後
[00:15:03.600 --> 00:15:07.080]  他就說面對黑暗的時代
[00:15:07.080 --> 00:15:09.040]  面對黑暗的時代
[00:15:09.040 --> 00:15:17.080]  這裡一開始在羅馬書的一章這裡
[00:15:17.080 --> 00:15:19.120]  保羅一開始就說
[00:15:19.120 --> 00:15:22.320]  當羅馬書 他一開始寫羅馬書的時候
[00:15:22.320 --> 00:15:24.120]  就跟弟兄姊妹說
[00:15:24.120 --> 00:15:27.280]  其實我們活在這個世代
[00:15:27.280 --> 00:15:32.880]  是裝滿了很多的不義 邪惡 貪婪 惡毒
[00:15:32.880 --> 00:15:36.320]  滿心疾悼 兇殺 憎敬 詭詐 毒行
[00:15:36.320 --> 00:15:37.720]  很多很多
[00:15:37.720 --> 00:15:40.200]  其實在我們這個世代裡面
[00:15:40.200 --> 00:15:41.920]  我們所面對的
[00:15:41.920 --> 00:15:46.600]  真的有很多不法的事在我們中間
[00:15:46.600 --> 00:15:48.640]  在《馬太福音》這裡說
[00:15:48.640 --> 00:15:51.080]  只因不法的事增多
[00:15:51.080 --> 00:15:55.600]  許多人的愛心漸漸冷淡
[00:15:55.600 --> 00:15:58.960]  當我們面對一個黑暗的時代
[00:15:58.960 --> 00:16:02.800]  一個面對很多有不法的事發生的時候
[00:16:02.800 --> 00:16:06.440]  原來都是在影響我們的愛心
[00:16:06.440 --> 00:16:09.120]  我們中間當中對人的愛
[00:16:09.120 --> 00:16:12.040]  這個愛心漸漸冷淡
[00:16:12.040 --> 00:16:15.840]  不知道大家會不會覺得
[00:16:15.840 --> 00:16:17.400]  要問一下自己
[00:16:17.400 --> 00:16:21.880]  我的愛心當我面對很多不法的事的時候
[00:16:21.880 --> 00:16:25.200]  其實會不會真的漸漸冷淡了呢
[00:16:25.200 --> 00:16:28.160]  我們面對見到很多新聞
[00:16:28.160 --> 00:16:32.800]  有打仗的事情發生
[00:16:32.800 --> 00:16:34.960]  這些當我們看到的時候
[00:16:34.960 --> 00:16:37.520]  我真的會為那個國家去禱告
[00:16:37.520 --> 00:16:40.440]  還是說都是新聞一則
[00:16:40.440 --> 00:16:42.160]  又來打仗了
[00:16:42.160 --> 00:16:43.120]  怎樣呢
[00:16:43.120 --> 00:16:44.720]  我們的心是怎樣的呢
[00:16:44.720 --> 00:16:48.440]  我們不要被不法的事增多
[00:16:48.440 --> 00:16:50.760]  就覺得都是這樣
[00:16:50.760 --> 00:16:54.400]  如果我們慢慢去到一個態度
[00:16:54.400 --> 00:16:57.000]  就是覺得都是這樣的時候
[00:16:57.000 --> 00:17:02.520]  原來其實我們的心是會容易漸漸冷淡的
[00:17:02.520 --> 00:17:04.320]  保羅教導我們
[00:17:04.320 --> 00:17:08.400]  當面對這個黑暗的世代的時候
[00:17:08.400 --> 00:17:10.200]  我們要怎樣呢
[00:17:10.200 --> 00:17:13.360]  這裡就說
[00:17:13.360 --> 00:17:16.800]  需要趁早睡醒
[00:17:16.800 --> 00:17:19.200]  需要趁早睡醒的時候
[00:17:19.200 --> 00:17:20.560]  即是怎樣呢
[00:17:20.560 --> 00:17:23.360]  即是說我們要醒啊
[00:17:23.360 --> 00:17:24.920]  我們要醒啊
[00:17:24.920 --> 00:17:28.120]  但是這個時間是什麼時間呢
[00:17:28.120 --> 00:17:32.720]  平時我們通常會醒的時間是什麼時間呢
[00:17:32.720 --> 00:17:37.800]  大家會醒的時間可能是六點 七點
[00:17:37.800 --> 00:17:39.600]  或者更晚
[00:17:39.600 --> 00:17:41.240]  但是這裡說
[00:17:41.240 --> 00:17:43.200]  究竟是什麼時候要醒呢
[00:17:43.200 --> 00:17:48.720]  就是黑夜而深 白晝將近的時間
[00:17:48.720 --> 00:17:49.960]  不知道大家知不知道
[00:17:49.960 --> 00:17:53.760]  現在說的這個季節
[00:17:53.760 --> 00:17:59.040]  幾點開始是日出啊
[00:17:59.040 --> 00:18:00.040]  五點
[00:18:00.040 --> 00:18:01.840]  五點開始光了
[00:18:01.840 --> 00:18:03.600]  天是嗎
[00:18:03.600 --> 00:18:08.200]  這裡有誰是五點鐘醒的
[00:18:08.200 --> 00:18:09.360]  應該很少
[00:18:09.360 --> 00:18:11.320]  Parsilla很厲害
[00:18:11.320 --> 00:18:14.600]  我們中間有個代表
[00:18:14.600 --> 00:18:16.120]  很厲害
[00:18:16.120 --> 00:18:18.400]  五點就醒很厲害
[00:18:18.400 --> 00:18:20.400]  那好吧
[00:18:20.400 --> 00:18:21.600]  這裡說
[00:18:21.600 --> 00:18:25.520]  不是說白晝到的時候
[00:18:25.520 --> 00:18:26.640]  它是說什麼
[00:18:26.640 --> 00:18:30.200]  黑夜而深 白晝將近
[00:18:30.200 --> 00:18:33.800]  黎明前的時分是最黑暗的
[00:18:33.800 --> 00:18:35.240]  是什麼呢
[00:18:35.240 --> 00:18:37.440]  黑夜而深 白晝將近
[00:18:37.440 --> 00:18:40.640]  即是說比五點更早
[00:18:40.640 --> 00:18:41.960]  還未光的
[00:18:41.960 --> 00:18:44.880]  是黑夜而深的時候
[00:18:44.880 --> 00:18:48.000]  即是可能是四點
[00:18:48.000 --> 00:18:49.040]  四點半
[00:18:49.040 --> 00:18:51.720]  有誰是四點醒的
[00:18:51.720 --> 00:18:58.520]  還是四點還未睡呢
[00:18:58.520 --> 00:19:00.360]  這裡說
[00:19:00.360 --> 00:19:04.200]  什麼時候要趁早睡醒的時候
[00:19:04.200 --> 00:19:07.080]  原來是黑夜而深的時候
[00:19:07.080 --> 00:19:12.480]  各位屬神的子女
[00:19:12.480 --> 00:19:14.840]  原來神和我們說
[00:19:14.840 --> 00:19:15.960]  我們要醒
[00:19:15.960 --> 00:19:17.760]  要醒的時候
[00:19:17.760 --> 00:19:21.080]  不是天亮我們要醒
[00:19:21.080 --> 00:19:22.280]  而是說
[00:19:22.280 --> 00:19:26.880]  當這個世代很黑暗的時候
[00:19:26.880 --> 00:19:28.760]  我們要醒
[00:19:28.760 --> 00:19:31.080]  當我們面對今天的處境
[00:19:31.080 --> 00:19:32.960]  今天這個世代
[00:19:32.960 --> 00:19:35.800]  我們整個世界面對著
[00:19:35.800 --> 00:19:38.200]  我們看到有很多不法的事
[00:19:38.200 --> 00:19:39.600]  越來越多
[00:19:39.600 --> 00:19:41.720]  不法的事增多
[00:19:41.720 --> 00:19:43.880]  不論是打仗
[00:19:43.880 --> 00:19:47.720]  還是我們的社會
[00:19:47.720 --> 00:19:50.400]  不法的事越來越多的時候
[00:19:50.400 --> 00:19:54.400]  我們就更加要警醒
[00:19:54.400 --> 00:19:56.040]  就是在這個時候
[00:19:56.040 --> 00:19:58.680]  在這個時候我們要醒
[00:19:58.680 --> 00:20:01.000]  白晝將近的意思是說
[00:20:01.000 --> 00:20:03.360]  耶穌要回來了
[00:20:03.360 --> 00:20:04.440]  上個星期
[00:20:04.440 --> 00:20:06.160]  不知道大家是否記得
[00:20:06.160 --> 00:20:07.760]  陳師母的道
[00:20:07.760 --> 00:20:09.440]  Are you ready
[00:20:09.440 --> 00:20:13.040]  就是當耶穌要再回來的時候
[00:20:13.040 --> 00:20:15.600]  我們預備好自己了沒有
[00:20:15.600 --> 00:20:20.400]  我們好像那五個愚絕的童女一樣
[00:20:20.400 --> 00:20:22.040]  傻奸奸的
[00:20:22.040 --> 00:20:24.520]  就是還沒預備好自己
[00:20:24.520 --> 00:20:28.120]  哦 這個世代都是這樣
[00:20:28.120 --> 00:20:31.520]  就是越來越差了
[00:20:31.520 --> 00:20:33.600]  現在的世代不同了
[00:20:33.600 --> 00:20:36.600]  我們就和大家一樣
[00:20:36.600 --> 00:20:38.880]  定於說不是
[00:20:38.880 --> 00:20:40.520]  我們要警醒
[00:20:40.520 --> 00:20:42.440]  這個世代越黑暗的時候
[00:20:42.440 --> 00:20:45.840]  我們就更加要帶上光明的兵器
[00:20:45.840 --> 00:20:50.480]  我們更加要成為光明之子
