
[00:00:00.000 --> 00:00:02.000]  各位兄弟姐妹 大家早安
[00:01:21.000 --> 00:01:23.000]  小老鼠上燈台
[00:01:23.000 --> 00:01:25.000]  請問他什麼時候叫爸爸
[00:01:27.000 --> 00:01:29.000]  什麼時候他叫爸爸
[00:01:29.000 --> 00:01:31.000]  叫媽媽媽不來的時候
[00:01:31.000 --> 00:01:33.000]  他才叫爸爸
[00:01:33.000 --> 00:01:35.000]  結果爸爸有沒有來
[00:01:35.000 --> 00:01:37.000]  也沒來
[00:01:37.000 --> 00:01:39.000]  他的結果是怎麼樣呢
[00:01:39.000 --> 00:01:41.000]  滾下來
[00:01:41.000 --> 00:01:43.000]  對不對
[00:01:43.000 --> 00:01:45.000]  詩篇88篇
[00:01:45.000 --> 00:01:47.000]  好像是叫爸爸
[00:01:47.000 --> 00:01:49.000]  爸爸不來
[00:01:49.000 --> 00:01:51.000]  那裡面有八個問題
[00:01:51.000 --> 00:01:53.000]  好像這個小老鼠
[00:01:53.000 --> 00:01:55.000]  他在燈台上面
[00:01:55.000 --> 00:01:57.000]  下不來的時候
[00:01:57.000 --> 00:01:59.000]  在那裡交集
[00:01:59.000 --> 00:02:01.000]  他問了八個
[00:02:01.000 --> 00:02:03.000]  他問
[00:02:03.000 --> 00:02:05.000]  他形容他在那個處境當中
[00:02:05.000 --> 00:02:07.000]  好像快死掉一樣
[00:02:07.000 --> 00:02:09.000]  詩篇88篇有這樣形容死亡的字
[00:02:09.000 --> 00:02:11.000]  詞句
[00:02:11.000 --> 00:02:13.000]  你就想說大概有八句
[00:02:13.000 --> 00:02:15.000]  那另外呢
[00:02:15.000 --> 00:02:17.000]  他也提出了八個問題
[00:02:17.000 --> 00:02:19.000]  爸爸為什麼你不來
[00:02:19.000 --> 00:02:21.000]  那我們就進入詩篇
[00:02:21.000 --> 00:02:23.000]  詩篇這是
[00:02:23.000 --> 00:02:25.000]  一首個人的哀歌
[00:02:25.000 --> 00:02:27.000]  什麼是哀歌呢
[00:02:27.000 --> 00:02:29.000]  大家就會從字面上去理解
[00:02:29.000 --> 00:02:31.000]  他很悲哀的時候唱的歌
[00:02:31.000 --> 00:02:33.000]  其實不僅僅這樣
[00:02:33.000 --> 00:02:35.000]  聖經裡面的哀歌
[00:02:35.000 --> 00:02:37.000]  通常是
[00:02:37.000 --> 00:02:39.000]  一個人在哀傷當中
[00:02:39.000 --> 00:02:41.000]  他跟著神禱告
[00:02:41.000 --> 00:02:43.000]  他在向著神訴苦
[00:02:43.000 --> 00:02:45.000]  後來他總是反轉他的心
[00:02:45.000 --> 00:02:47.000]  要來倚靠神
[00:02:47.000 --> 00:02:49.000]  要來讚美神
[00:02:49.000 --> 00:02:51.000]  他有一個出路
[00:02:51.000 --> 00:02:53.000]  我們看左邊這個圖
[00:02:53.000 --> 00:02:55.000]  你可以看見
[00:02:55.000 --> 00:02:57.000]  詩人在很低落的光景的時候
[00:02:57.000 --> 00:02:59.000]  他在那裡呼求上帝
[00:02:59.000 --> 00:03:01.000]  神會出手幫助他
[00:03:01.000 --> 00:03:03.000]  他相信神會出手幫助他
[00:03:03.000 --> 00:03:05.000]  於是他後面就起來讚美神
[00:03:05.000 --> 00:03:07.000]  我要讚美神
[00:03:07.000 --> 00:03:09.000]  我要來倚靠神
[00:03:09.000 --> 00:03:11.000]  神是應當稱頌的
[00:03:11.000 --> 00:03:13.000]  可是詩篇88篇
[00:03:13.000 --> 00:03:15.000]  從頭到尾
[00:03:15.000 --> 00:03:17.000]  我們沒有看見
[00:03:17.000 --> 00:03:19.000]  這個詩人的心境有轉圜
[00:03:19.000 --> 00:03:21.000]  反而是
[00:03:21.000 --> 00:03:23.000]  他在那裡不斷地晝夜呼求
[00:03:23.000 --> 00:03:25.000]  不斷地禱告
[00:03:25.000 --> 00:03:27.000]  他感受到上帝
[00:03:27.000 --> 00:03:29.000]  不來
[00:03:29.000 --> 00:03:31.000]  他感受到上帝是沉默的
[00:03:31.000 --> 00:03:35.000]  那最後
[00:03:35.000 --> 00:03:37.000]  詩好像在一種
[00:03:37.000 --> 00:03:39.000]  沒有希望的光景當中
[00:03:39.000 --> 00:03:41.000]  做了結束
[00:03:41.000 --> 00:03:43.000]  可是當我們
[00:03:43.000 --> 00:03:45.000]  讀到詩篇89篇的時候
[00:03:45.000 --> 00:03:47.000]  又看見
[00:03:49.000 --> 00:03:51.000]  詩人在那裡讚美神了
[00:03:51.000 --> 00:03:53.000]  但是那樣的一個光景
[00:03:53.000 --> 00:03:55.000]  卻是什麼時候
[00:03:55.000 --> 00:03:57.000]  卻是
[00:03:57.000 --> 00:03:59.000]  以色列他們面臨
[00:03:59.000 --> 00:04:01.000]  國破家亡
[00:04:01.000 --> 00:04:03.000]  上帝好像忘了大衛之約
[00:04:03.000 --> 00:04:05.000]  所以你看88篇
[00:04:05.000 --> 00:04:07.000]  讀完88篇
[00:04:07.000 --> 00:04:09.000]  是個人的哀歌
[00:04:09.000 --> 00:04:11.000]  繼續往下讀
[00:04:11.000 --> 00:04:13.000]  你會讀到89篇
[00:04:13.000 --> 00:04:15.000]  整個以色列好像面臨了國破家亡
[00:04:15.000 --> 00:04:17.000]  上帝好像不再守他的約了
[00:04:17.000 --> 00:04:19.000]  好像上帝對大衛的約
[00:04:19.000 --> 00:04:21.000]  沒有辦法實現了
[00:04:21.000 --> 00:04:23.000]  為什麼
[00:04:23.000 --> 00:04:25.000]  跟事實不符合
[00:04:25.000 --> 00:04:27.000]  因為看到
[00:04:27.000 --> 00:04:29.000]  城牆被燒
[00:04:29.000 --> 00:04:31.000]  仇敵入侵耶路撒冷
[00:04:31.000 --> 00:04:33.000]  面對這樣的光景
[00:04:33.000 --> 00:04:35.000]  可能大家
[00:04:35.000 --> 00:04:37.000]  心裡面就會哀傷
[00:04:37.000 --> 00:04:39.000]  可能就會質疑
[00:04:39.000 --> 00:04:41.000]  這還要到什麼時候呢
[00:04:41.000 --> 00:04:43.000]  上帝你才要出手呢
[00:04:43.000 --> 00:04:45.000]  我們回到88篇
[00:04:45.000 --> 00:04:47.000]  在88篇裡面
[00:04:47.000 --> 00:04:49.000]  沒有讚美
[00:04:49.000 --> 00:04:53.000]  但是我們感覺這是一個
[00:04:53.000 --> 00:04:57.000]  這是一個很寶貴的詩篇
[00:04:57.000 --> 00:04:59.000]  上帝竟然
[00:04:59.000 --> 00:05:01.000]  把這樣的一個詩篇
[00:05:01.000 --> 00:05:03.000]  留給我們
[00:05:03.000 --> 00:05:05.000]  讓我們看見神的百姓
[00:05:05.000 --> 00:05:07.000]  在神的面前的
[00:05:07.000 --> 00:05:09.000]  哀哭
[00:05:09.000 --> 00:05:11.000]  在神的面前的呼求
[00:05:11.000 --> 00:05:13.000]  他的信心在那裡
[00:05:13.000 --> 00:05:15.000]  到底有沒有被淹沒呢
[00:05:15.000 --> 00:05:17.000]  感覺上帝好像沒有出手
[00:05:17.000 --> 00:05:19.000]  但是神的百姓在那裡
[00:05:19.000 --> 00:05:21.000]  到底是
[00:05:21.000 --> 00:05:23.000]  有沒有把神棄絕掉
[00:05:23.000 --> 00:05:25.000]  還是持續的相信呢
[00:05:25.000 --> 00:05:29.000]  這一首歌的作者
[00:05:29.000 --> 00:05:31.000]  是以色拉人西曼
[00:05:31.000 --> 00:05:33.000]  以色拉人在原文
[00:05:33.000 --> 00:05:35.000]  也有可能是本地人的意思
[00:05:35.000 --> 00:05:37.000]  他是指著在以色列當中
[00:05:37.000 --> 00:05:39.000]  他們本地的人
[00:05:39.000 --> 00:05:41.000]  西曼這個作者
[00:05:41.000 --> 00:05:43.000]  他的詩人
[00:05:43.000 --> 00:05:45.000]  他的身份
[00:05:45.000 --> 00:05:47.000]  大家可能沒有想到
[00:05:47.000 --> 00:05:49.000]  他是薩摩爾的孫子
[00:05:49.000 --> 00:05:51.000]  在聖殿裡面
[00:05:51.000 --> 00:05:53.000]  他又是三個師班的領袖之首
[00:05:53.000 --> 00:05:55.000]  領袖之一
[00:05:55.000 --> 00:05:57.000]  我們知道有
[00:05:57.000 --> 00:05:59.000]  以色
[00:05:59.000 --> 00:06:01.000]  然後還有
[00:06:01.000 --> 00:06:03.000]  西曼還有以歎
[00:06:03.000 --> 00:06:05.000]  這三個詩人
[00:06:05.000 --> 00:06:07.000]  是在聖殿裡面負責師班的
[00:06:07.000 --> 00:06:09.000]  負責聖殿的音樂崇拜的
[00:06:09.000 --> 00:06:11.000]  他是一個歌唱者
[00:06:11.000 --> 00:06:13.000]  那他又
[00:06:13.000 --> 00:06:15.000]  西曼他又有一個恩賜
[00:06:15.000 --> 00:06:17.000]  他是奉命做王的先見
[00:06:17.000 --> 00:06:19.000]  就很像先知一樣
[00:06:19.000 --> 00:06:21.000]  他可以領受上帝的心意
[00:06:21.000 --> 00:06:23.000]  那他的智慧呢
[00:06:23.000 --> 00:06:25.000]  勝過萬人
[00:06:25.000 --> 00:06:27.000]  僅次於所羅門王
[00:06:27.000 --> 00:06:29.000]  當時所羅門王那個時代
[00:06:29.000 --> 00:06:31.000]  有幾個智慧人
[00:06:31.000 --> 00:06:33.000]  西曼是其中的一位
[00:06:33.000 --> 00:06:35.000]  那西曼他也有
[00:06:35.000 --> 00:06:37.000]  十四個兒子三個女兒
[00:06:37.000 --> 00:06:39.000]  三位釋迦
[00:06:39.000 --> 00:06:41.000]  這些經文你可以在
[00:06:41.000 --> 00:06:43.000]  在這個歷代誌上
[00:06:43.000 --> 00:06:45.000]  在獵王記你可以查得到
[00:06:45.000 --> 00:06:47.000]  那我想我們今天
[00:06:47.000 --> 00:06:49.000]  把重點放在
[00:06:49.000 --> 00:06:51.000]  到底西曼經歷了什麼
[00:06:51.000 --> 00:06:53.000]  這一個好像是一個
[00:06:53.000 --> 00:06:55.000]  功成名就的人
[00:06:55.000 --> 00:06:57.000]  是一個屬靈的偉人
[00:06:57.000 --> 00:06:59.000]  是一個有智慧的人
[00:06:59.000 --> 00:07:01.000]  有恩賜的人
[00:07:01.000 --> 00:07:03.000]  而且是在教會裡面擔任重要服事的人
[00:07:03.000 --> 00:07:05.000]  他經歷了什麼
[00:07:05.000 --> 00:07:07.000]  他說
[00:07:07.000 --> 00:07:09.000]  我自幼就受苦
[00:07:09.000 --> 00:07:11.000]  幾乎要死亡
[00:07:11.000 --> 00:07:13.000]  那學者就認為
[00:07:13.000 --> 00:07:15.000]  這到底是什麼樣的一個問題
[00:07:15.000 --> 00:07:17.000]  他被隔絕了呢
[00:07:17.000 --> 00:07:19.000]  是不是他患了麻瘋病
[00:07:19.000 --> 00:07:21.000]  需要被隔絕
[00:07:21.000 --> 00:07:23.000]  或者是說他從小到大
[00:07:23.000 --> 00:07:25.000]  都有一個很嚴重的疾病
[00:07:25.000 --> 00:07:27.000]  在困擾他
[00:07:27.000 --> 00:07:31.000]  我們現在要問一個問題
[00:07:31.000 --> 00:07:33.000]  是說
[00:07:33.000 --> 00:07:35.000]  當我們的禱告
[00:07:35.000 --> 00:07:37.000]  沒有辦法
[00:07:37.000 --> 00:07:39.000]  改變事實的時候
[00:07:39.000 --> 00:07:41.000]  你會怎麼辦
[00:07:41.000 --> 00:07:45.000]  當我們的禱告
[00:07:45.000 --> 00:07:47.000]  沒有辦法改變
[00:07:47.000 --> 00:07:49.000]  一個現況的時候
[00:07:49.000 --> 00:07:51.000]  比如說
[00:07:51.000 --> 00:07:53.000]  車禍發生了
[00:07:53.000 --> 00:07:55.000]  你的車子被撞了
[00:07:55.000 --> 00:07:57.000]  他可不可能馬上變回
[00:07:57.000 --> 00:07:59.000]  原來的樣子呢
[00:07:59.000 --> 00:08:01.000]  被撞就是被撞
[00:08:01.000 --> 00:08:03.000]  如果是在我們的身體
[00:08:03.000 --> 00:08:05.000]  他就是一個不可逆的
[00:08:05.000 --> 00:08:07.000]  很多時候我們發現
[00:08:07.000 --> 00:08:11.000]  這個現況是沒有辦法改變的
[00:08:11.000 --> 00:08:15.000]  在我們今天進入經文之前
[00:08:15.000 --> 00:08:17.000]  我要先介紹一位人物
[00:08:17.000 --> 00:08:19.000]  他叫Johnny
[00:08:19.000 --> 00:08:21.000]  他是一個擁有
[00:08:21.000 --> 00:08:23.000]  他寫了48本的書
[00:08:23.000 --> 00:08:25.000]  是一個創作的
[00:08:25.000 --> 00:08:27.000]  是一個很暢銷的作者
[00:08:27.000 --> 00:08:29.000]  他也是電台的主持人
[00:08:29.000 --> 00:08:31.000]  他是一個畫家
[00:08:31.000 --> 00:08:33.000]  他現在也有一個士工
[00:08:33.000 --> 00:08:39.000]  是在照顧殘疾人士的士工
[00:08:39.000 --> 00:08:41.000]  可能在比較落後的國家
[00:08:41.000 --> 00:08:43.000]  他們有這樣的機構
[00:08:43.000 --> 00:08:45.000]  在那裡幫助
[00:08:45.000 --> 00:08:47.000]  這些社區裡面的殘疾人士
[00:08:47.000 --> 00:08:51.000]  我想我們今天
[00:08:51.000 --> 00:08:53.000]  要從他自己的經歷上面
[00:08:53.000 --> 00:08:55.000]  我們來看
[00:08:55.000 --> 00:08:57.000]  其實能夠像西曼這樣
[00:08:57.000 --> 00:08:59.000]  在黑暗中
[00:08:59.000 --> 00:09:01.000]  持續的來敬拜神
[00:09:01.000 --> 00:09:03.000]  禱告神
[00:09:03.000 --> 00:09:05.000]  不是一件
[00:09:05.000 --> 00:09:07.000]  很容易的事情
[00:09:07.000 --> 00:09:09.000]  不是一個
[00:09:09.000 --> 00:09:11.000]  靠著自己
[00:09:11.000 --> 00:09:13.000]  真的就能夠做到的事情
[00:09:13.000 --> 00:09:17.000]  西曼在黑暗中
[00:09:17.000 --> 00:09:19.000]  他坦承
[00:09:19.000 --> 00:09:21.000]  他自己的困境
[00:09:21.000 --> 00:09:25.000]  他同時也宣告神的名
[00:09:25.000 --> 00:09:27.000]  我們一起來讀
[00:09:27.000 --> 00:09:29.000]  耶和華拯救我的神啊
[00:09:29.000 --> 00:09:31.000]  我晝夜在祢面前
[00:09:31.000 --> 00:09:33.000]  呼求
[00:09:33.000 --> 00:09:35.000]  求祢側耳聽我的呼求
[00:09:35.000 --> 00:09:37.000]  第一節我是用2010年的
[00:09:37.000 --> 00:09:39.000]  新的和和本的翻譯
[00:09:39.000 --> 00:09:41.000]  其實是呼籲
[00:09:41.000 --> 00:09:43.000]  他在神的面前呼籲
[00:09:43.000 --> 00:09:45.000]  而且弟兄姊妹
[00:09:45.000 --> 00:09:47.000]  你看他是什麼時候呢
[00:09:47.000 --> 00:09:49.000]  一天幾次呢
[00:09:49.000 --> 00:09:51.000]  不知道幾次
[00:09:51.000 --> 00:09:53.000]  他說晝夜
[00:09:53.000 --> 00:09:55.000]  能夠來聽他的呼求
[00:09:55.000 --> 00:09:59.000]  你們覺得
[00:09:59.000 --> 00:10:01.000]  他有沒有很盡全
[00:10:01.000 --> 00:10:03.000]  有沒有很努力在禱告
[00:10:03.000 --> 00:10:05.000]  有沒有
[00:10:05.000 --> 00:10:07.000]  我們有沒有為一件事情晝夜禱告
[00:10:07.000 --> 00:10:11.000]  除非這件事情要我們的命
[00:10:11.000 --> 00:10:15.000]  你會把他看得很嚴重
[00:10:15.000 --> 00:10:17.000]  非得禱告不可
[00:10:17.000 --> 00:10:19.000]  想到就有重擔
[00:10:19.000 --> 00:10:21.000]  非得禱告不可
[00:10:21.000 --> 00:10:23.000]  我心裡是死亡的光景中
[00:10:23.000 --> 00:10:25.000]  第三節他說
[00:10:25.000 --> 00:10:27.000]  為什麼他要這樣禱告呢
[00:10:27.000 --> 00:10:29.000]  他說是因為我心裡滿了患難
[00:10:29.000 --> 00:10:31.000]  我的性命
[00:10:31.000 --> 00:10:33.000]  臨近陰間
[00:10:33.000 --> 00:10:35.000]  弟兄姊妹你看見了嗎
[00:10:35.000 --> 00:10:37.000]  一個即將要死的人
[00:10:37.000 --> 00:10:39.000]  他面對死亡的恐懼
[00:10:39.000 --> 00:10:41.000]  他要不要禱告
[00:10:41.000 --> 00:10:43.000]  他在那裡禱告
[00:10:43.000 --> 00:10:45.000]  我想如果我們是西曼
[00:10:45.000 --> 00:10:47.000]  我們也拼命地抓住神
[00:10:47.000 --> 00:10:49.000]  他說我是
[00:10:49.000 --> 00:10:51.000]  我心中滿了患難
[00:10:51.000 --> 00:10:53.000]  他要臨近死亡
[00:10:53.000 --> 00:10:55.000]  這樣的死亡是
[00:10:55.000 --> 00:10:57.000]  如同無力的人
[00:10:57.000 --> 00:10:59.000]  你們的聖經可能有一個小字說
[00:10:59.000 --> 00:11:01.000]  這個是沒有人幫助的人
[00:11:01.000 --> 00:11:03.000]  所以他自己沒有能力
[00:11:03.000 --> 00:11:05.000]  別人也沒有辦法幫助他
[00:11:05.000 --> 00:11:09.000]  這種死亡好像是被丟在深坑裡面
[00:11:09.000 --> 00:11:11.000]  在黑暗裡面
[00:11:11.000 --> 00:11:13.000]  而且是
[00:11:13.000 --> 00:11:15.000]  不被紀念的
[00:11:15.000 --> 00:11:17.000]  不被神紀念的
[00:11:17.000 --> 00:11:19.000]  就是神忘了
[00:11:19.000 --> 00:11:21.000]  弟兄姊妹這是什麼樣的光景
[00:11:21.000 --> 00:11:23.000]  神啊你忘了我
[00:11:23.000 --> 00:11:25.000]  天天在神面前這樣禱告
[00:11:25.000 --> 00:11:27.000]  你覺得如果你是上帝
[00:11:27.000 --> 00:11:29.000]  你會怎麼樣來回應他呢
[00:11:29.000 --> 00:11:33.000]  主啊
[00:11:33.000 --> 00:11:35.000]  你真的是忘了我
[00:11:35.000 --> 00:11:37.000]  你忘了我
[00:11:37.000 --> 00:11:39.000]  我都要死了你還忘了我
[00:11:39.000 --> 00:11:41.000]  他有一種被隔絕的孤單
[00:11:41.000 --> 00:11:43.000]  他沒有火
[00:11:43.000 --> 00:11:45.000]  沒有人回應他
[00:11:45.000 --> 00:11:47.000]  而且他覺得是神的
[00:11:47.000 --> 00:11:49.000]  神的憤怒
[00:11:49.000 --> 00:11:51.000]  好像波濤一樣
[00:11:51.000 --> 00:11:53.000]  他說一切的波浪
[00:11:53.000 --> 00:11:55.000]  困住了我
[00:11:55.000 --> 00:11:57.000]  弟兄姊妹
[00:11:57.000 --> 00:11:59.000]  我們有沒有想到
[00:11:59.000 --> 00:12:01.000]  誰有這麼樣的光景
[00:12:01.000 --> 00:12:03.000]  誰是這麼樣的可憐
[00:12:03.000 --> 00:12:05.000]  你會想到約伯對不對
[00:12:05.000 --> 00:12:07.000]  我告訴你
[00:12:07.000 --> 00:12:09.000]  約伯最後還親眼見到神
[00:12:09.000 --> 00:12:11.000]  約伯他還有
[00:12:11.000 --> 00:12:13.000]  三個朋友
[00:12:13.000 --> 00:12:15.000]  三個是最佳損友
[00:12:15.000 --> 00:12:17.000]  約伯還有朋友在他旁邊
[00:12:17.000 --> 00:12:21.000]  這個詩人
[00:12:21.000 --> 00:12:23.000]  感覺
[00:12:23.000 --> 00:12:25.000]  我感覺他沒有看到幫助
[00:12:25.000 --> 00:12:27.000]  他沒有朋友
[00:12:27.000 --> 00:12:29.000]  在這種深怨當中
[00:12:29.000 --> 00:12:35.000]  他所面臨的問題
[00:12:35.000 --> 00:12:37.000]  如果
[00:12:37.000 --> 00:12:39.000]  用我們今天的話語來講
[00:12:39.000 --> 00:12:41.000]  他這個人的身心靈
[00:12:41.000 --> 00:12:43.000]  身心靈都有
[00:12:43.000 --> 00:12:45.000]  都生了疾病
[00:12:45.000 --> 00:12:47.000]  我看他應該也有憂鬱症
[00:12:47.000 --> 00:12:49.000]  除了疾病之外
[00:12:49.000 --> 00:12:51.000]  那他的外在呢
[00:12:51.000 --> 00:12:53.000]  右邊的那個外在
[00:12:53.000 --> 00:12:55.000]  他的身體面臨的死亡
[00:12:55.000 --> 00:12:57.000]  可能很痛苦
[00:12:57.000 --> 00:12:59.000]  不像我們今天
[00:12:59.000 --> 00:13:01.000]  你很痛苦送急診就好了
[00:13:01.000 --> 00:13:03.000]  對不對
[00:13:03.000 --> 00:13:05.000]  就讓醫生開個止痛藥
[00:13:05.000 --> 00:13:07.000]  開個馬飛
[00:13:07.000 --> 00:13:09.000]  我們就能夠舒舒服服的度過
[00:13:09.000 --> 00:13:11.000]  你當時沒有
[00:13:11.000 --> 00:13:13.000]  那個夜有多長呢
[00:13:13.000 --> 00:13:17.000]  另外他感覺到
[00:13:17.000 --> 00:13:19.000]  朋友疏離
[00:13:19.000 --> 00:13:21.000]  被隔絕了
[00:13:21.000 --> 00:13:23.000]  朋友都忘記他了
[00:13:23.000 --> 00:13:25.000]  他感受到屬靈的
[00:13:25.000 --> 00:13:27.000]  重壓
[00:13:27.000 --> 00:13:29.000]  弟兄姊妹你覺得苦不苦啊
[00:13:29.000 --> 00:13:31.000]  身心靈俱疲
[00:13:31.000 --> 00:13:33.000]  然後我沒有朋友了
[00:13:33.000 --> 00:13:35.000]  然後上帝的
[00:13:35.000 --> 00:13:37.000]  憤怒還在我身上
[00:13:37.000 --> 00:13:39.000]  感受到好像是一個
[00:13:39.000 --> 00:13:41.000]  上帝的壓力
[00:13:41.000 --> 00:13:43.000]  一個屬靈的責罰在我的生命裡面
[00:13:43.000 --> 00:13:45.000]  那如果你
[00:13:45.000 --> 00:13:47.000]  現在這個光景當中
[00:13:47.000 --> 00:13:49.000]  你還會有信心嗎
[00:13:49.000 --> 00:13:55.000]  你還要相信這位神嗎
[00:13:55.000 --> 00:13:57.000]  如果你是一個侍奉主的人
[00:13:57.000 --> 00:13:59.000]  今天突然有這樣的
[00:13:59.000 --> 00:14:01.000]  一個苦情臨到你
[00:14:01.000 --> 00:14:03.000]  如果你是在外面的宣教士
[00:14:03.000 --> 00:14:05.000]  你遭受到
[00:14:05.000 --> 00:14:07.000]  這樣的逼迫
[00:14:07.000 --> 00:14:09.000]  好像大家都忘了你在那裡
[00:14:09.000 --> 00:14:11.000]  一個人孤單的面對
[00:14:11.000 --> 00:14:13.000]  這些迫害你的人
[00:14:13.000 --> 00:14:15.000]  甚至你在外地
[00:14:15.000 --> 00:14:17.000]  也生了癌症
[00:14:17.000 --> 00:14:19.000]  找不到地方可以就醫
[00:14:19.000 --> 00:14:21.000]  我聽過很多宣教士
[00:14:21.000 --> 00:14:23.000]  他們真的是
[00:14:23.000 --> 00:14:25.000]  很辛苦的
[00:14:25.000 --> 00:14:27.000]  就好像我剛剛描述的這樣
[00:14:27.000 --> 00:14:29.000]  誰能夠幫助他呢
[00:14:29.000 --> 00:14:31.000]  他們還要不要繼續侍奉主呢
[00:14:31.000 --> 00:14:33.000]  很多宣教士很孤單
[00:14:33.000 --> 00:14:35.000]  在外地他們侍奉主
[00:14:35.000 --> 00:14:37.000]  真的是
[00:14:37.000 --> 00:14:39.000]  自己也有需要
[00:14:39.000 --> 00:14:41.000]  但是他們要持續地在那裡愛人
[00:14:41.000 --> 00:14:43.000]  要把自己的生命
[00:14:43.000 --> 00:14:45.000]  埋在那個地方
[00:14:45.000 --> 00:14:47.000]  來帶人信耶穌
[00:14:47.000 --> 00:14:51.000]  會不會有人就想要打包回家了呢
[00:14:51.000 --> 00:14:53.000]  會不會有人想要
[00:14:53.000 --> 00:14:55.000]  就放棄這個信仰了嗎
[00:14:55.000 --> 00:14:57.000]  上帝啊
[00:14:57.000 --> 00:14:59.000]  你如果是真的,為什麼你不出現呢
[00:15:01.000 --> 00:15:03.000]  弟兄姊妹
[00:15:03.000 --> 00:15:05.000]  我們的信心其實常常會受到
[00:15:05.000 --> 00:15:07.000]  這樣的一個考驗的
[00:15:07.000 --> 00:15:09.000]  感覺神離我很遠
[00:15:09.000 --> 00:15:11.000]  弟兄姊妹
[00:15:11.000 --> 00:15:13.000]  你有沒有感覺神離你很遠
[00:15:13.000 --> 00:15:15.000]  有真實的這樣的感受
[00:15:15.000 --> 00:15:17.000]  請你舉個手好嗎
[00:15:17.000 --> 00:15:19.000]  在你生活中有沒有
[00:15:19.000 --> 00:15:21.000]  有時候我也覺得
[00:15:21.000 --> 00:15:23.000]  神離我很遠
[00:15:23.000 --> 00:15:25.000]  就是你有時候面對一些困難的時候
[00:15:25.000 --> 00:15:27.000]  我們總不會這麼樣的順利
[00:15:27.000 --> 00:15:29.000]  有時候我們在病痛中
[00:15:29.000 --> 00:15:31.000]  有時候在疾病中
[00:15:31.000 --> 00:15:33.000]  有時候在一些很難解的問題
[00:15:33.000 --> 00:15:35.000]  或是一些很重要的需要當中
[00:15:35.000 --> 00:15:37.000]  我們是孤單的
[00:15:37.000 --> 00:15:39.000]  我們裡面會覺得
[00:15:39.000 --> 00:15:41.000]  神啊
[00:15:41.000 --> 00:15:43.000]  為什麼我感覺你離我好遠
[00:15:43.000 --> 00:15:45.000]  為什麼我感受不到你的愛呢
[00:15:45.000 --> 00:15:47.000]  可是
[00:15:47.000 --> 00:15:49.000]  詩人在這個時候
[00:15:49.000 --> 00:15:51.000]  他仍然在那裡呼救
[00:15:51.000 --> 00:15:53.000]  呼喊
[00:15:53.000 --> 00:15:55.000]  拯救他的神
[00:15:55.000 --> 00:15:57.000]  弟兄姊妹
[00:15:57.000 --> 00:15:59.000]  在這個時候
[00:15:59.000 --> 00:16:01.000]  西曼的神是什麼神呢
[00:16:01.000 --> 00:16:05.000]  是拯救
[00:16:05.000 --> 00:16:07.000]  祂的神
[00:16:07.000 --> 00:16:09.000]  我們常常對神的觀念就是
[00:16:09.000 --> 00:16:11.000]  主啊
