
[00:00:00.000 --> 00:00:04.000]  各位來賓 早晨
[00:08:36.280 --> 00:08:39.280]  耶穌由加利利海的北面
[00:08:39.280 --> 00:08:40.880]  叫加伯隆的地方
[00:08:40.880 --> 00:08:45.880]  特意一晚和門徒趕船到加利利海
[00:08:45.880 --> 00:08:49.280]  東南邊的一個海岸的地方加利利
[00:08:49.280 --> 00:08:51.280]  特意去找這個人
[00:08:51.280 --> 00:08:53.280]  這個人有什麼情況呢
[00:08:53.280 --> 00:08:56.680]  這裡特別說到他住在哪裡
[00:08:56.680 --> 00:08:59.680]  墳場那裡
[00:08:59.680 --> 00:09:01.480]  而且原因是什麼呢
[00:09:01.480 --> 00:09:05.080]  他是被鬼附 鬼上身
[00:09:05.080 --> 00:09:09.080]  來到那個地步有人嘗試去制服他
[00:09:09.080 --> 00:09:11.680]  用鐵鏈 用腳鐐去鎖住他
[00:09:11.680 --> 00:09:13.080]  但是怎樣呢
[00:09:13.080 --> 00:09:15.480]  弄壞了 這是一個超級英雄
[00:09:15.480 --> 00:09:18.280]  超級大力 鎖不住他
[00:09:18.280 --> 00:09:23.480]  令到所有在那邊的人都不敢走過去那個地方
[00:09:23.480 --> 00:09:26.480]  清明 重陽 去數目 沒人敢去
[00:09:26.480 --> 00:09:31.280]  甚至那裡似乎有一個上岸地方 碼頭
[00:09:31.280 --> 00:09:32.880]  所以耶穌在那裡上岸
[00:09:32.880 --> 00:09:35.080]  那裡又用不到
[00:09:35.080 --> 00:09:37.480]  可能在加拉森人的眼中
[00:09:37.480 --> 00:09:40.480]  這個被鬼附的人阻擋住了
[00:09:40.480 --> 00:09:41.880]  不僅沒有貢獻
[00:09:41.880 --> 00:09:44.680]  而且弄到我們村子很混亂
[00:09:44.680 --> 00:09:46.280]  沒人敢走過那裡
[00:09:46.280 --> 00:09:49.280]  其實我相信很多人想這個人死掉就算了
[00:09:49.280 --> 00:09:50.880]  但是耶穌竟然
[00:09:50.880 --> 00:09:54.480]  特意連夜趕船去找這個人
[00:09:54.480 --> 00:09:57.080]  當耶穌一上船的時候
[00:09:57.080 --> 00:10:00.480]  這個人身上的污鬼就已經認出耶穌
[00:10:00.480 --> 00:10:02.880]  他說至高神秘耶穌 你們在做什麼
[00:10:02.880 --> 00:10:04.280]  你和我有什麼關係
[00:10:04.280 --> 00:10:06.280]  你不要令我受苦
[00:10:06.280 --> 00:10:09.280]  原來那些鬼一見到耶穌就害怕
[00:10:09.280 --> 00:10:14.480]  不用了 今天我們趕鬼就要拿十字架
[00:10:14.480 --> 00:10:17.880]  蒜頭 聖水 做很多事情
[00:10:17.880 --> 00:10:21.880]  那些人一見到耶穌就害怕了
[00:10:21.880 --> 00:10:24.880]  然後就求耶穌不要叫他們受苦
[00:10:24.880 --> 00:10:27.280]  耶穌問這隻鬼叫什麼名字
[00:10:27.280 --> 00:10:30.480]  這隻鬼怎樣去回答
[00:10:30.480 --> 00:10:34.280]  它的名字叫「群」
[00:10:34.280 --> 00:10:36.280]  如果看回英文的翻譯
[00:10:36.280 --> 00:10:38.680]  也叫Legion
[00:10:38.680 --> 00:10:40.080]  什麼是Legion呢
[00:10:40.080 --> 00:10:42.280]  原來是說這個字
[00:10:42.280 --> 00:10:46.080]  在當時羅馬帝國的軍團裡面
[00:10:46.080 --> 00:10:48.680]  一個軍團的名字叫Legion
[00:10:48.680 --> 00:10:51.280]  你知不知道一個這樣的Legion軍團
[00:10:51.280 --> 00:10:53.880]  有多少個士兵
[00:10:53.880 --> 00:10:56.080]  六千個
[00:10:56.080 --> 00:10:57.680]  換言之
[00:10:57.680 --> 00:11:01.280]  在這個人身上的鬼有多少隻
[00:11:01.280 --> 00:11:04.880]  閒閒也有幾千隻
[00:11:04.880 --> 00:11:07.880]  近來大家可能在追一套電視劇集
[00:11:07.880 --> 00:11:09.880]  《養肝思》
[00:11:09.880 --> 00:11:11.280]  不夠恐怖
[00:11:11.280 --> 00:11:13.080]  我告訴你這個故事
[00:11:13.080 --> 00:11:16.080]  在聖經裡面眾多的趕鬼故事裡面
[00:11:16.080 --> 00:11:19.280]  最猛鬼的就是這個故事
[00:11:19.280 --> 00:11:22.080]  但是雖然這隻鬼那麼猛
[00:11:22.080 --> 00:11:24.480]  但他們一樣一見到耶穌就害怕
[00:11:24.480 --> 00:11:26.480]  於是他們求他們知道耶穌來做什麼
[00:11:26.480 --> 00:11:28.080]  要趕他們走
[00:11:28.080 --> 00:11:32.480]  他們求求耶穌不要趕他們離開這個地方
[00:11:32.480 --> 00:11:35.280]  歸納聖經裡面說到這些邪靈的特性
[00:11:35.280 --> 00:11:36.680]  最少有兩樣
[00:11:36.680 --> 00:11:37.480]  第一
[00:11:37.480 --> 00:11:40.880]  似乎這些邪靈有自己的地盤
[00:11:40.880 --> 00:11:42.280]  他們不可以離開那個地盤
[00:11:42.280 --> 00:11:47.480]  他們來去都要在那個地方生存
[00:11:47.480 --> 00:11:50.280]  所以他們求耶穌不要趕他們離開那個地方
[00:11:50.280 --> 00:11:51.480]  第二
[00:11:51.480 --> 00:11:57.480]  通常這些邪靈都喜歡附在一些物件或動物身上
[00:11:57.480 --> 00:12:04.080]  所以這些污鬼要求耶穌趕離這個人之後去哪裡
[00:12:04.080 --> 00:12:08.280]  他說附近山坡上有群豬
[00:12:08.280 --> 00:12:11.280]  你趕我們去那些豬那裡
[00:12:11.280 --> 00:12:13.080]  原來耶穌那麼厲害
[00:12:13.080 --> 00:12:14.280]  連那些鬼去哪裡
[00:12:14.280 --> 00:12:16.480]  他們都問耶穌給不給
[00:12:16.480 --> 00:12:17.480]  耶穌說好
[00:12:17.480 --> 00:12:18.680]  你們去吧
[00:12:18.680 --> 00:12:20.480]  於是那些鬼離開這個人
[00:12:20.480 --> 00:12:24.880]  就去到這些豬的身上
[00:12:24.880 --> 00:12:26.480]  於是那些豬怎麼樣
[00:12:26.480 --> 00:12:28.880]  沖到山崖浸死了
[00:12:28.880 --> 00:12:31.280]  聖經記載這裡有多少隻豬
[00:12:31.280 --> 00:12:32.280]  二千
[00:12:32.280 --> 00:12:33.480]  我們算一下
[00:12:33.480 --> 00:12:35.280]  今早為了講唐道
[00:12:35.280 --> 00:12:36.480]  我回教會前
[00:12:36.480 --> 00:12:40.480]  專登兜去豬肉檔
[00:12:40.480 --> 00:12:42.280]  我問師傅
[00:12:42.280 --> 00:12:46.080]  現在香港賣一頭生豬
[00:12:46.080 --> 00:12:48.080]  批發價多少錢
[00:12:48.080 --> 00:12:49.080]  他說很好
[00:12:49.080 --> 00:12:51.080]  他又沒有問我們做什麼
[00:12:51.080 --> 00:12:51.880]  我真的回答
[00:12:51.880 --> 00:12:53.680]  四千多元
[00:12:53.680 --> 00:12:54.480]  我們算一下
[00:12:54.480 --> 00:12:56.080]  我當四千元
[00:12:56.080 --> 00:12:57.680]  四千乘二千
[00:12:57.680 --> 00:13:00.680]  多少錢
[00:13:00.680 --> 00:13:02.880]  八十萬
[00:13:02.880 --> 00:13:09.280]  是八百萬
[00:13:09.280 --> 00:13:13.480]  於是放豬的人看到這件事
[00:13:13.480 --> 00:13:14.880]  有什麼反應
[00:13:14.880 --> 00:13:16.080]  哇 耶穌好厲害
[00:13:16.080 --> 00:13:17.680]  我們搞不定這個人
[00:13:17.680 --> 00:13:18.480]  講兩句
[00:13:18.480 --> 00:13:19.080]  搞定了
[00:13:19.080 --> 00:13:19.480]  醫好了他
[00:13:19.480 --> 00:13:20.680]  哇 耶穌好厲害
[00:13:20.680 --> 00:13:22.080]  於是進村快點來看
[00:13:22.080 --> 00:13:23.480]  耶穌好厲害
[00:13:23.480 --> 00:13:25.080]  是不是這樣
[00:13:25.080 --> 00:13:26.080]  他進村叫人出來
[00:13:26.080 --> 00:13:27.680]  那些人叫耶穌怎樣
[00:13:27.680 --> 00:13:29.480]  拜託你快點走
[00:13:29.480 --> 00:13:30.680]  你醫好一個人
[00:13:30.680 --> 00:13:32.680]  這個人我們打算死了就算了
[00:13:32.680 --> 00:13:33.280]  你弄死他
[00:13:33.280 --> 00:13:34.680]  我們多謝你
[00:13:34.680 --> 00:13:35.280]  你醫好了他
[00:13:35.280 --> 00:13:35.880]  搞定我們
[00:13:35.880 --> 00:13:36.280]  沒有了
[00:13:36.280 --> 00:13:37.680]  起碼八百萬
[00:13:37.680 --> 00:13:39.080]  你再在我們村醫多兩個人
[00:13:39.080 --> 00:13:41.680]  我們整條村就沒有了
[00:13:41.680 --> 00:13:43.480]  拜託你快點走
[00:13:43.480 --> 00:13:48.080]  這些人視這個人的價值
[00:13:48.080 --> 00:13:50.480]  根本就沒有價值
[00:13:50.480 --> 00:13:54.480]  他甚至覺得這個人帶來損失
[00:13:54.480 --> 00:13:58.080]  但耶穌視這個人價值是值多少錢
[00:13:58.080 --> 00:14:00.680]  是不是等於八百萬
[00:14:00.680 --> 00:14:03.680]  不是
[00:14:03.680 --> 00:14:06.480]  雖然這些人趕走耶穌
[00:14:06.480 --> 00:14:09.280]  但耶穌不是恨了這些人嗎
[00:14:09.280 --> 00:14:10.880]  聖經特別繼續說
[00:14:10.880 --> 00:14:13.480]  這個人因為見到耶穌對這麼大的恩惠
[00:14:13.480 --> 00:14:16.880]  耶穌就讓他跟著你做你的門徒
[00:14:16.880 --> 00:14:18.480]  耶穌准不准去
[00:14:18.480 --> 00:14:19.880]  耶穌說不准
[00:14:19.880 --> 00:14:20.880]  為什麼
[00:14:20.880 --> 00:14:21.880]  耶穌說
[00:14:21.880 --> 00:14:23.080]  你留在這裡
[00:14:23.080 --> 00:14:25.280]  你回你自己家親屬那裡
[00:14:25.280 --> 00:14:30.680]  去講述主神為你所做何等大的事
[00:14:30.680 --> 00:14:31.880]  他很聽話
[00:14:31.880 --> 00:14:32.880]  於是他馬上回家
[00:14:32.880 --> 00:14:34.280]  不單止回家
[00:14:34.280 --> 00:14:36.080]  聖經說到哪裡
[00:14:36.080 --> 00:14:38.080]  叫做底加玻利一帶的地方
[00:14:38.080 --> 00:14:38.680]  換句話說
[00:14:38.680 --> 00:14:42.080]  底加玻利是十個城的意思
[00:14:42.080 --> 00:14:43.480]  在十個城的一帶
[00:14:43.480 --> 00:14:46.880]  去傳揚耶穌為他做了這麼大的事
[00:14:46.880 --> 00:14:48.880]  叫許多人一聽見的時候
[00:14:48.880 --> 00:14:51.480]  將榮耀歸給神
[00:14:51.480 --> 00:14:54.280]  叫人能夠認識主耶穌
[00:14:54.280 --> 00:14:54.880]  換言之
[00:14:54.880 --> 00:14:57.480]  雖然這班人趕走了耶穌
[00:14:57.480 --> 00:14:59.480]  但耶穌留下這個人
[00:14:59.480 --> 00:15:03.680]  繼續將神的恩典去傳揚開去
[00:15:03.680 --> 00:15:06.280]  耶穌不單止顧念這一個人
[00:15:06.280 --> 00:15:11.680]  他顧念那一帶所有的人
[00:15:11.680 --> 00:15:13.280]  耶穌看人的價值
[00:15:13.280 --> 00:15:17.680]  不單單是這八百萬
[00:15:17.680 --> 00:15:22.680]  耶穌看人的價值是無價
[00:15:22.680 --> 00:15:25.080]  我們今天用什麼去衡量
[00:15:25.080 --> 00:15:27.280]  我們人生的價值
[00:15:27.280 --> 00:15:31.280]  我們的命值多少錢
[00:15:31.280 --> 00:15:35.280]  若果在現在一般社會的主流唯物主義
[00:15:35.280 --> 00:15:39.280]  覺得我們人只是一堆活動的物質
[00:15:39.280 --> 00:15:40.880]  這時候我們的價值
[00:15:40.880 --> 00:15:42.880]  事實上和一般的動物
[00:15:42.880 --> 00:15:44.480]  植物甚至死物
[00:15:44.480 --> 00:15:46.480]  其實分別都不大
[00:15:46.480 --> 00:15:49.680]  不同的只是我們進化得比較先進
[00:15:49.680 --> 00:15:51.880]  我們結構比較複雜
[00:15:51.880 --> 00:15:54.280]  但實質上都是一堆物質
[00:15:54.280 --> 00:15:55.280]  物質和能量
[00:15:55.280 --> 00:15:56.880]  死了你就由塵歸塵
[00:15:56.880 --> 00:15:57.680]  土歸土
[00:15:57.680 --> 00:15:59.080]  然後變成另一樣東西
[00:15:59.080 --> 00:16:02.280]  你和現在坐的椅子
[00:16:02.280 --> 00:16:06.080]  最終都是沒什麼分別
[00:16:06.080 --> 00:16:08.080]  從進化論來說
[00:16:08.080 --> 00:16:10.880]  進化論去看物種的繁殖
[00:16:10.880 --> 00:16:13.080]  是在於什麼
[00:16:13.080 --> 00:16:15.880]  弱肉強食
[00:16:15.880 --> 00:16:18.280]  若果你吃了人
[00:16:18.280 --> 00:16:19.880]  你的價值就高一點
[00:16:19.880 --> 00:16:21.280]  但若果你是弱者
[00:16:21.280 --> 00:16:23.880]  你的價值是什麼
[00:16:23.880 --> 00:16:25.680]  就是成為強者的食物
[00:16:25.680 --> 00:16:29.280]  這就是你的價值
[00:16:29.280 --> 00:16:32.280]  如果在共產主義的國家
[00:16:32.280 --> 00:16:34.880]  人命的價值在於什麼
[00:16:34.880 --> 00:16:37.480]  如何衡量
[00:16:37.480 --> 00:16:40.480]  在於你的勞動生產力有多少
[00:16:40.480 --> 00:16:44.680]  對於建構社會主義的社會有多少貢獻
[00:16:44.680 --> 00:16:46.280]  若果沒有
[00:16:46.280 --> 00:16:50.480]  譬如一些傷殘老弱
[00:16:50.480 --> 00:16:52.080]  在共產主義國家
[00:16:52.080 --> 00:16:53.280]  這些沒有價值
[00:16:53.280 --> 00:16:55.280]  因為他對社會勞動力
[00:16:55.280 --> 00:16:58.080]  生產力沒有貢獻
[00:16:58.080 --> 00:17:01.280]  若果你是一個婦女
[00:17:01.280 --> 00:17:04.280]  在印度生活的話
[00:17:04.280 --> 00:17:07.880]  一隻老鼠的命比你更加有價值
[00:17:07.880 --> 00:17:10.880]  因為在印度人的信仰來說
[00:17:10.880 --> 00:17:12.680]  老鼠不可以殺
[00:17:12.680 --> 00:17:14.280]  但婦女呢
[00:17:14.280 --> 00:17:16.080]  大家聽很多新聞
[00:17:16.080 --> 00:17:19.880]  被人污辱致死都沒人理
[00:17:19.880 --> 00:17:21.680]  我們的命值有多少
[00:17:21.680 --> 00:17:25.880]  在於我們用什麼去衡量我們自己
[00:17:25.880 --> 00:17:29.680]  在今天我們崇尚民主和資本主義的香港
[00:17:29.680 --> 00:17:31.480]  我們又如何去衡量自己
[00:17:31.480 --> 00:17:34.480]  我們的價值觀又如何來
[00:17:34.480 --> 00:17:36.280]  我們的身份和價值
[00:17:36.280 --> 00:17:40.480]  是在於我們的市場價值
[00:17:40.480 --> 00:17:43.280]  若果你在商界
[00:17:43.280 --> 00:17:45.880]  看你對你的企業和老闆可以賺多少錢
[00:17:45.880 --> 00:17:47.880]  你的吸金能力有多少
[00:17:47.880 --> 00:17:49.680]  你的價值有多少
[00:17:49.680 --> 00:17:51.280]  你在演藝界
[00:17:51.280 --> 00:17:52.280]  傳媒界
[00:17:52.280 --> 00:17:55.680]  你的外貌才華觀眾緣有多高
[00:17:55.680 --> 00:17:58.080]  你的Facebook有多少人Like
[00:17:58.080 --> 00:18:00.080]  你的價值有多高
[00:18:00.080 --> 00:18:01.280]  在教育文化界
[00:18:01.280 --> 00:18:03.280]  就在於你的學術水平和成就
[00:18:03.280 --> 00:18:06.480]  你出的paper多人看
[00:18:06.480 --> 00:18:09.280]  那你價值有多高
[00:18:09.280 --> 00:18:14.080]  於是我們的生命價值就好像恆生指數
[00:18:14.080 --> 00:18:17.680]  有一個價值指數日日會高會跌
[00:18:17.680 --> 00:18:19.680]  你公司賺錢
[00:18:19.680 --> 00:18:21.080]  很多人Like你
[00:18:21.080 --> 00:18:23.880]  或者你的paper很多人認識
[00:18:23.880 --> 00:18:24.880]  讚賞
[00:18:24.880 --> 00:18:27.280]  你的價值就上升
[00:18:27.280 --> 00:18:32.280]  突然你幫不到公司賺錢甚至虧錢
[00:18:32.280 --> 00:18:34.080]  突然有什麼醜聞
[00:18:34.080 --> 00:18:36.280]  令觀眾突然唾棄你
[00:18:36.280 --> 00:18:37.880]  Dislike你
[00:18:37.880 --> 00:18:42.480]  突然你沒有什麼新的文學理論
[00:18:42.480 --> 00:18:45.880]  學術理論可以讓人知道的時候
[00:18:45.880 --> 00:18:48.880]  你的價值就跌
[00:18:48.880 --> 00:18:50.680]  於是我們香港人經常見不到人
[00:18:50.680 --> 00:18:51.880]  為什麼
[00:18:51.880 --> 00:18:54.080]  因為當我們價值高的時候
[00:18:54.080 --> 00:18:57.080]  我們目中無人地走路
[00:18:57.080 --> 00:18:58.480]  你們很差
[00:18:58.480 --> 00:19:01.080]  我多高多厲害
[00:19:01.080 --> 00:19:02.880]  當我們價值低又怎樣
[00:19:02.880 --> 00:19:04.280]  我們低著頭見不到人
[00:19:04.280 --> 00:19:05.880]  因為我們躲起來不想見人
[00:19:05.880 --> 00:19:08.280]  覺得自己沒價值不想見人
[00:19:08.280 --> 00:19:11.480]  香港人經常見不到人
[00:19:11.480 --> 00:19:13.280]  我們要這樣看自己
[00:19:13.280 --> 00:19:15.880]  不單止我們這樣去衡量我們自己
[00:19:15.880 --> 00:19:21.280]  這樣去衡量別人
[00:19:21.280 --> 00:19:25.280]  我們衡量我們自己的親朋戚友
[00:19:25.280 --> 00:19:27.280]  和誰結交
[00:19:27.280 --> 00:19:31.280]  誰值得我花時間多跟他聊幾句心交
[00:19:31.280 --> 00:19:33.080]  他有沒有利用價值
[00:19:33.080 --> 00:19:35.480]  他身上拿不拿到債數
[00:19:35.480 --> 00:19:40.680]  我們將人工具化工利化去衡量
[00:19:40.680 --> 00:19:45.680]  甚至用這種工利價值觀去衡量我們的家人
[00:19:45.680 --> 00:19:49.880]  我們是否這樣衡量你配偶
[00:19:49.880 --> 00:19:53.880]  你不要埋怨這個壞人賺不到錢
[00:19:53.880 --> 00:19:57.280]  這個壞人令到我現在的生活水平
[00:19:57.280 --> 00:19:59.080]  提升不了這麼差
[00:19:59.080 --> 00:20:02.280]  令到我要這樣去生活
