
[00:00:00.000 --> 00:00:07.000]  感謝主讓我今天可以在TT5的崇拜和大家
[00:03:08.000 --> 00:03:11.000]  裏面有一本聖經
[00:03:11.000 --> 00:03:16.000]  讓人集中讀經和祈禱
[00:03:16.000 --> 00:03:19.000]  這一類的隱藏
[00:03:19.000 --> 00:03:21.000]  好像我們平時也有機會
[00:03:21.000 --> 00:03:24.000]  在香港找到退休的地方
[00:03:24.000 --> 00:03:26.000]  這些隱藏自己的做法
[00:03:26.000 --> 00:03:29.000]  其實都是自願的
[00:03:29.000 --> 00:03:33.000]  也是務求專心安靜
[00:03:33.000 --> 00:03:35.000]  但到了現在
[00:03:35.000 --> 00:03:36.000]  早一段時間
[00:03:36.000 --> 00:03:38.000]  在疫情最緊張的時間
[00:03:38.000 --> 00:03:42.000]  有一次我們同工都要在家工作
[00:03:42.000 --> 00:03:43.000]  我記得有一個星期
[00:03:43.000 --> 00:03:44.000]  我真的在家工作
[00:03:44.000 --> 00:03:47.000]  甚至真的沒有出過門
[00:03:47.000 --> 00:03:49.000]  全部買菜
[00:03:49.000 --> 00:03:51.000]  太太買回來等等
[00:03:51.000 --> 00:03:53.000]  在那個時間裏
[00:03:53.000 --> 00:03:56.000]  感覺不是那麼自由
[00:03:56.000 --> 00:03:59.000]  我覺得不是太舒服的感覺
[00:03:59.000 --> 00:04:01.000]  好像很無奈
[00:04:01.000 --> 00:04:03.000]  要這樣做才安全一點
[00:04:03.000 --> 00:04:05.000]  今天如果我們有人
[00:04:05.000 --> 00:04:07.000]  或者我們有朋友
[00:04:07.000 --> 00:04:09.000]  要接受家居隔離
[00:04:09.000 --> 00:04:11.000]  甚至檢疫的時間
[00:04:11.000 --> 00:04:14.000]  好像有類似的感覺
[00:04:14.000 --> 00:04:17.000]  不知是否像身處洞穴
[00:04:17.000 --> 00:04:19.000]  起碼覺得少了自由
[00:04:19.000 --> 00:04:21.000]  想聚在一起都不行
[00:04:21.000 --> 00:04:23.000]  但大衛在洞穴裏面
[00:04:23.000 --> 00:04:28.000]  不單止不能過正常的生活
[00:04:28.000 --> 00:04:30.000]  又不是自願的
[00:04:30.000 --> 00:04:32.000]  被迫的
[00:04:32.000 --> 00:04:33.000]  甚至每一天
[00:04:33.000 --> 00:04:34.000]  可能他都會擔心
[00:04:34.000 --> 00:04:37.000]  究竟有沒有敵人臨到
[00:04:37.000 --> 00:04:39.000]  敵人臨到的時候
[00:04:39.000 --> 00:04:40.000]  他有沒有得走
[00:04:40.000 --> 00:04:42.000]  要怎樣去反應呢
[00:04:42.000 --> 00:04:44.000]  在這樣的情況之下
[00:04:44.000 --> 00:04:47.000]  大衛一開始祈禱的時候
[00:04:47.000 --> 00:04:48.000]  他就這樣說
[00:04:48.000 --> 00:04:52.000]  「神啊,求祢恩待我」
[00:04:52.000 --> 00:04:54.000]  「因為我投靠祢」
[00:04:54.000 --> 00:04:55.000]  「我要投靠祢」
[00:04:55.000 --> 00:04:57.000]  「在祢翅膀的陰下」
[00:04:57.000 --> 00:05:00.000]  「直到災害過去」
[00:05:00.000 --> 00:05:02.000]  大衛重複地說
[00:05:02.000 --> 00:05:06.000]  「求祢恩待我」
[00:05:06.000 --> 00:05:07.000]  是在表示
[00:05:07.000 --> 00:05:11.000]  他當時很感受到自己已經落入一個
[00:05:11.000 --> 00:05:15.000]  非常困難和危險的情況
[00:05:15.000 --> 00:05:17.000]  所以有些人估計
[00:05:17.000 --> 00:05:19.000]  大衛寫這篇詩篇的時候
[00:05:19.000 --> 00:05:21.000]  當他這樣祈禱的時候
[00:05:21.000 --> 00:05:25.000]  他可能在那一刻已經失去鬥志
[00:05:25.000 --> 00:05:27.000]  都不一定去到這樣的地步
[00:05:27.000 --> 00:05:28.000]  雖然是這樣
[00:05:28.000 --> 00:05:32.000]  但大衛他沒有停在這種無奈的感覺裏面
[00:05:32.000 --> 00:05:35.000]  而是很積極地去到投靠神
[00:05:35.000 --> 00:05:40.000]  投靠在神的翅膀的陰下
[00:05:40.000 --> 00:05:44.000]  這種圖畫就好像一隻螞蟻或鳥類
[00:05:44.000 --> 00:05:47.000]  保護祂的初笑一樣
[00:05:47.000 --> 00:05:52.000]  所以大衛透過這個圖畫
[00:05:52.000 --> 00:05:54.000]  感覺到在神的裏面
[00:05:54.000 --> 00:05:56.000]  感覺到安全
[00:05:56.000 --> 00:05:58.000]  大衛進一步說
[00:05:58.000 --> 00:06:02.000]  要投靠神等待災禍過去
[00:06:02.000 --> 00:06:06.000]  這個災禍又如何過去呢?
[00:06:06.000 --> 00:06:08.000]  第六節告訴我們
[00:06:08.000 --> 00:06:11.000]  他們為我的腳設下了網羅
[00:06:11.000 --> 00:06:13.000]  指我低頭屈服
[00:06:13.000 --> 00:06:15.000]  他們在我面前挖了坑
[00:06:15.000 --> 00:06:19.000]  自己反刁進坑中
[00:06:19.000 --> 00:06:21.000]  這個災禍是如何過去呢?
[00:06:21.000 --> 00:06:23.000]  就是上帝出手
[00:06:23.000 --> 00:06:26.000]  實現了祂的慈愛和紳實
[00:06:26.000 --> 00:06:29.000]  就是那些用計謀陷害大衛的人
[00:06:29.000 --> 00:06:34.000]  自食其果,反刁在自己設立的坑中
[00:06:34.000 --> 00:06:40.000]  惡人自己困住在自己所計劃的網羅當中
[00:06:40.000 --> 00:06:44.000]  今天我們整個世界都面對疫情的災禍
[00:06:44.000 --> 00:06:48.000]  我們都希望這個災禍快點過去
[00:06:48.000 --> 00:06:50.000]  但是遲遲都不過去
[00:06:50.000 --> 00:06:52.000]  這個我們都會感到很無奈
[00:06:52.000 --> 00:06:54.000]  很重要的,我們知道的困難
[00:06:54.000 --> 00:06:56.000]  就是病毒是看不到的
[00:06:56.000 --> 00:06:58.000]  防不勝防
[00:06:58.000 --> 00:07:02.000]  你用什麼方法去阻止病毒呢?
[00:07:02.000 --> 00:07:04.000]  真的很不容易
[00:07:04.000 --> 00:07:06.000]  因為對於病毒來說
[00:07:06.000 --> 00:07:10.000]  就好像圖畫裡面
[00:07:10.000 --> 00:07:12.000]  其實是一個短片
[00:07:12.000 --> 00:07:14.000]  是說我只是病毒
[00:07:14.000 --> 00:07:16.000]  然後我怎麼會分呢?
[00:07:16.000 --> 00:07:18.000]  他是一視同仁的
[00:07:18.000 --> 00:07:20.000]  說攻擊就攻擊
[00:07:20.000 --> 00:07:23.000]  所以無論你用什麼規劃都好
[00:07:23.000 --> 00:07:25.000]  他怎麼會懂你的規劃呢?
[00:07:25.000 --> 00:07:28.000]  總之見到人就攻擊
[00:07:28.000 --> 00:07:30.000]  但是我們面對的困難
[00:07:30.000 --> 00:07:33.000]  就是我們感覺到見不到他,控制不到他
[00:07:33.000 --> 00:07:36.000]  不過我們知道那位上帝
[00:07:36.000 --> 00:07:39.000]  就是我們用肉眼見不到的上帝
[00:07:39.000 --> 00:07:41.000]  而病毒都見不到他的那位上帝
[00:07:41.000 --> 00:07:43.000]  他其實什麼都看得到
[00:07:43.000 --> 00:07:46.000]  但是任何一粒病毒他都看得到
[00:07:46.000 --> 00:07:50.000]  所以其實他能夠成為我們的幫助
[00:07:50.000 --> 00:07:53.000]  因為他是全知全能的上帝
[00:07:53.000 --> 00:07:56.000]  實際上當我們感到很無奈
[00:07:56.000 --> 00:07:59.000]  完全控制不到環境的時候
[00:07:59.000 --> 00:08:04.000]  我們知道我越是需要去依靠這位上帝
[00:08:04.000 --> 00:08:07.000]  去到盡頭的時候我們沒有其他東西
[00:08:07.000 --> 00:08:10.000]  唯有上帝是我們的幫助
[00:08:10.000 --> 00:08:14.000]  我們的心智會更加清晰
[00:08:14.000 --> 00:08:17.000]  在患難當中我們投靠上帝
[00:08:17.000 --> 00:08:23.000]  其實崇拜的聚會都是我們投靠上帝的時候
[00:08:23.000 --> 00:08:25.000]  我們回到教會
[00:08:25.000 --> 00:08:28.000]  或者現在我們用網上去崇拜
[00:08:28.000 --> 00:08:32.000]  其實都是代表著我們來到上帝的面前
[00:08:32.000 --> 00:08:34.000]  去投靠他
[00:08:34.000 --> 00:08:39.000]  承認我們再不能夠去到依靠自己的時刻
[00:08:39.000 --> 00:08:47.000]  上個星期是一個神庚祈禱會的一周
[00:08:47.000 --> 00:08:48.000]  有五天
[00:08:48.000 --> 00:08:49.000]  第一天的時候
[00:08:49.000 --> 00:08:52.000]  神庚祈禱會已經結束
[00:08:52.000 --> 00:08:57.000]  沒多久我就收到一位弟兄的分享
[00:08:57.000 --> 00:08:59.000]  他的分享就說
[00:08:59.000 --> 00:09:00.000]  七點鐘開始聚會
[00:09:00.000 --> 00:09:04.000]  他很想直接在七點鐘就可以參與
[00:09:04.000 --> 00:09:06.000]  但是平時早上七點鐘
[00:09:06.000 --> 00:09:08.000]  他應該在街上走路
[00:09:08.000 --> 00:09:10.000]  不方便
[00:09:10.000 --> 00:09:11.000]  不太安全
[00:09:11.000 --> 00:09:14.000]  所以那天他特意早點起床
[00:09:14.000 --> 00:09:16.000]  就令到自己七點鐘的時間
[00:09:16.000 --> 00:09:18.000]  自己已經坐在車上
[00:09:18.000 --> 00:09:25.000]  所以就可以很安穩地去參與神庚祈禱會的開始
[00:09:25.000 --> 00:09:27.000]  其實當他參加的時候
[00:09:27.000 --> 00:09:30.000]  開頭是沒有帶著什麼特別的期望
[00:09:30.000 --> 00:09:32.000]  心裏面只有一句說話
[00:09:32.000 --> 00:09:34.000]  我安靜下來
[00:09:34.000 --> 00:09:35.000]  投靠主
[00:09:35.000 --> 00:09:37.000]  透過這個祈禱會
[00:09:37.000 --> 00:09:39.000]  去到投靠主
[00:09:39.000 --> 00:09:41.000]  但是當那個聚會一開始的時候
[00:09:41.000 --> 00:09:42.000]  他想不到
[00:09:42.000 --> 00:09:45.000]  第一首詩歌就叫做《投靠》
[00:09:45.000 --> 00:09:48.000]  和他當時的心境真的很吻合
[00:09:48.000 --> 00:09:51.000]  就是他預備去參與這個聚會的時候
[00:09:51.000 --> 00:09:53.000]  他的心智
[00:09:53.000 --> 00:09:54.000]  他的方向
[00:09:54.000 --> 00:09:58.000]  所以當他聽著那首詩歌的時間裏
[00:09:58.000 --> 00:09:59.000]  他就說
[00:09:59.000 --> 00:10:03.000]  是一個強忍淚的時候
[00:10:03.000 --> 00:10:07.000]  直到聚會一路一路進行的時間
[00:10:07.000 --> 00:10:10.000]  他心裏面受到更多更多的激勵
[00:10:10.000 --> 00:10:14.000]  甚至整個口罩都濕了
[00:10:14.000 --> 00:10:15.000]  濕了眼淚
[00:10:15.000 --> 00:10:16.000]  不是因為悲傷
[00:10:16.000 --> 00:10:19.000]  他說這是一個感恩的眼淚
[00:10:19.000 --> 00:10:20.000]  他形容為什麼呢?
[00:10:20.000 --> 00:10:24.000]  因為困苦是給他自己能夠有成長的
[00:10:24.000 --> 00:10:26.000]  但是這個困苦並不孤單
[00:10:26.000 --> 00:10:27.000]  為什麼呢?
[00:10:27.000 --> 00:10:30.000]  因為我已經投靠主了
[00:10:30.000 --> 00:10:34.000]  我看見這位弟兄的分享心裏面都很受激勵
[00:10:34.000 --> 00:10:36.000]  真是當我們去到祈禱會
[00:10:36.000 --> 00:10:37.000]  當我們去到聚會
[00:10:37.000 --> 00:10:39.000]  去到崇拜的時間
[00:10:39.000 --> 00:10:40.000]  的確
[00:10:40.000 --> 00:10:42.000]  每個禮拜我們參與聚會的時間
[00:10:42.000 --> 00:10:45.000]  就是我們投靠主的時候
[00:10:45.000 --> 00:10:47.000]  大衛所寫的就是
[00:10:47.000 --> 00:10:49.000]  在一個很困難的時間裏面
[00:10:49.000 --> 00:10:52.000]  他自己首先在洞穴裏面
[00:10:52.000 --> 00:10:53.000]  去到倚靠神
[00:10:53.000 --> 00:10:56.000]  由洞穴的讚美裏面寫下來
[00:10:56.000 --> 00:11:00.000]  後來就成為在聖殿裏面的頌唱
[00:11:00.000 --> 00:11:01.000]  所以這個次序就是
[00:11:01.000 --> 00:11:03.000]  首先有一個倚靠的心
[00:11:03.000 --> 00:11:05.000]  經歷上帝的恩典
[00:11:05.000 --> 00:11:07.000]  進入到崇拜裏面
[00:11:07.000 --> 00:11:09.000]  去更深去到經歷神
[00:11:09.000 --> 00:11:11.000]  這個次序都提醒我們
[00:11:11.000 --> 00:11:14.000]  其實我們赴會的時間
[00:11:14.000 --> 00:11:16.000]  預備去參與聚會的時候
[00:11:16.000 --> 00:11:17.000]  我們的心境
[00:11:17.000 --> 00:11:19.000]  甚至是我們的心態
[00:11:19.000 --> 00:11:21.000]  都會影響
[00:11:21.000 --> 00:11:25.000]  甚至決定我們崇拜可以經歷什麼
[00:11:25.000 --> 00:11:29.000]  所以其實我們的聚會
[00:11:29.000 --> 00:11:30.000]  有之前
[00:11:30.000 --> 00:11:33.000]  有當中的過程
[00:11:33.000 --> 00:11:34.000]  亦都有之後
[00:11:34.000 --> 00:11:35.000]  我們的心靈
[00:11:35.000 --> 00:11:37.000]  我們的實踐
[00:11:37.000 --> 00:11:38.000]  而在當中裏面
[00:11:38.000 --> 00:11:40.000]  就是一個基督徒
[00:11:40.000 --> 00:11:41.000]  他的崇拜
[00:11:41.000 --> 00:11:43.000]  是不是蒙月立呢?
[00:11:43.000 --> 00:11:45.000]  我就會說分開這三個部份
[00:11:45.000 --> 00:11:48.000]  第一個部份可能就是進入教堂之前
[00:11:48.000 --> 00:11:51.000]  其實都影響著我們接下來
[00:11:51.000 --> 00:11:54.000]  是會怎樣去到經歷神呢?
[00:11:54.000 --> 00:11:56.000]  今天來說不是回到教會
[00:11:56.000 --> 00:11:58.000]  就是說你準備埋位
[00:11:58.000 --> 00:12:03.000]  去到預備好去參與網上崇拜
[00:12:03.000 --> 00:12:06.000]  第二個階段就是進入到崇拜的程序裏面
[00:12:06.000 --> 00:12:08.000]  我們能夠怎樣打開心靈
[00:12:08.000 --> 00:12:10.000]  去到經歷主呢?
[00:12:10.000 --> 00:12:11.000]  然後在崇拜之後
[00:12:11.000 --> 00:12:13.000]  我們有沒有很堅定地相信
[00:12:13.000 --> 00:12:15.000]  剛剛我去完了崇拜
[00:12:15.000 --> 00:12:17.000]  讚美完這位的主
[00:12:17.000 --> 00:12:19.000]  和聆聽完他的話
[00:12:19.000 --> 00:12:20.000]  這位的主
[00:12:20.000 --> 00:12:22.000]  是不是在我生命當中
[00:12:22.000 --> 00:12:24.000]  繼續去到做王呢?
[00:12:24.000 --> 00:12:26.000]  所以其實
[00:12:26.000 --> 00:12:28.000]  我們參與的崇拜
[00:12:28.000 --> 00:12:32.000]  不是只是一個被動的一種參與
[00:12:32.000 --> 00:12:35.000]  崇拜是需要我們一種主動的心境
[00:12:35.000 --> 00:12:38.000]  去到參與一個信仰的行動
[00:12:38.000 --> 00:12:43.000]  如果我們參與崇拜只是被動的時候
[00:12:43.000 --> 00:12:46.000]  很容易將崇拜的聚會
[00:12:46.000 --> 00:12:50.000]  不知不覺就當成一個節目
[00:12:50.000 --> 00:12:53.000]  好像看電視節目的過程
[00:12:53.000 --> 00:12:58.000]  自己只是成為了聽眾或者觀眾
[00:12:58.000 --> 00:13:00.000]  雖然我們在一個小時裏面
[00:13:00.000 --> 00:13:02.000]  其實內容是很多的
[00:13:02.000 --> 00:13:04.000]  好像有很多的節目
[00:13:04.000 --> 00:13:08.000]  但是崇拜的確不是只是一種宗教的節目
[00:13:08.000 --> 00:13:12.000]  而是我們經歷神和倚靠神的一個時刻
[00:13:12.000 --> 00:13:15.000]  所以我們對崇拜的觀念
[00:13:15.000 --> 00:13:17.000]  甚至是我們在日常生活
[00:13:17.000 --> 00:13:19.000]  在崇拜背後
[00:13:19.000 --> 00:13:21.000]  我們對神的倚靠
[00:13:21.000 --> 00:13:26.000]  都是在影響我們在崇拜裏面的經歷
[00:13:26.000 --> 00:13:30.000]  我們的心境
[00:13:30.000 --> 00:13:34.000]  然後大衛他怎樣去到
[00:13:34.000 --> 00:13:37.000]  表達他自己對神的倚靠呢?
[00:13:37.000 --> 00:13:40.000]  大衛他的內心是倚靠神的
[00:13:40.000 --> 00:13:41.000]  但是在那一刻裏面
[00:13:41.000 --> 00:13:43.000]  仍然在災禍裏面
[00:13:43.000 --> 00:13:44.000]  是不容易的
[00:13:44.000 --> 00:13:46.000]  所以剛才說
[00:13:46.000 --> 00:13:48.000]  有人估計他已經是灰心了
[00:13:48.000 --> 00:13:50.000]  不過他是先停下來
[00:13:50.000 --> 00:13:51.000]  先停下來
[00:13:51.000 --> 00:13:54.000]  在這種情境當中
[00:13:54.000 --> 00:13:56.000]  去到投靠上帝
[00:13:56.000 --> 00:13:57.000]  亦都在投靠當中
[00:13:57.000 --> 00:14:00.000]  他認清楚上帝
[00:14:00.000 --> 00:14:01.000]  他的本相
[00:14:01.000 --> 00:14:02.000]  他的作為
[00:14:02.000 --> 00:14:06.000]  因此他的心境就能夠去到轉變
[00:14:06.000 --> 00:14:08.000]  甚至可以去到讚美他
[00:14:08.000 --> 00:14:09.000]  第五節就說
[00:14:09.000 --> 00:14:11.000]  神啊!願祢被尊崇
[00:14:11.000 --> 00:14:12.000]  和諭諸天
[00:14:12.000 --> 00:14:15.000]  願祢的榮耀遍及全地
[00:14:15.000 --> 00:14:16.000]  第七節又說
[00:14:16.000 --> 00:14:18.000]  神啊!我的心堅定
[00:14:18.000 --> 00:14:20.000]  我的心堅定
[00:14:20.000 --> 00:14:21.000]  我要歌唱
[00:14:21.000 --> 00:14:24.000]  我要頌讚
[00:14:24.000 --> 00:14:26.000]  這個頌讚
[00:14:26.000 --> 00:14:29.000]  其實和經文當中
[00:14:29.000 --> 00:14:32.000]  在之前裏面的表達
[00:14:32.000 --> 00:14:35.000]  是相當成為一個大的對比
[00:14:35.000 --> 00:14:36.000]  第四節那裏說
[00:14:36.000 --> 00:14:37.000]  他先說完
[00:14:37.000 --> 00:14:39.000]  我躺在獅子的中間
[00:14:39.000 --> 00:14:40.000]  就是走在那些
[00:14:40.000 --> 00:14:42.000]  想吞滅人的世人中間
[00:14:42.000 --> 00:14:45.000]  他們的牙齒是槍和箭
[00:14:45.000 --> 00:14:48.000]  他們的舌頭是快刀
[00:14:48.000 --> 00:14:53.000]  當中裏面的表達
[00:14:53.000 --> 00:14:55.000]  是非常非常恐怖
[00:14:55.000 --> 00:14:57.000]  剛才第六節那裏說
[00:14:57.000 --> 00:15:01.000]  那些網絡是令到他低頭屈服
[00:15:01.000 --> 00:15:02.000]  是被迫去到屈服
[00:15:02.000 --> 00:15:05.000]  但第七節他就能夠說
[00:15:05.000 --> 00:15:07.000]  我的心堅定
[00:15:07.000 --> 00:15:10.000]  可以見到在整首詩篇裏面
[00:15:10.000 --> 00:15:12.000]  當他一路表達的時候
[00:15:12.000 --> 00:15:15.000]  他的心境是一個很大的轉變
[00:15:15.000 --> 00:15:17.000]  很大的對比
[00:15:17.000 --> 00:15:20.000]  所以我們回顧大衛這個經歷的時候
[00:15:20.000 --> 00:15:23.000]  他實際上不是只是苦中作樂
[00:15:23.000 --> 00:15:26.000]  哎呀,這麼辛苦,唱一下歌吧
[00:15:26.000 --> 00:15:28.000]  而是很積極地回應
[00:15:28.000 --> 00:15:30.000]  他身處的苦難
[00:15:30.000 --> 00:15:32.000]  是透過讚美
[00:15:32.000 --> 00:15:34.000]  去到回應這種的苦難
[00:15:34.000 --> 00:15:37.000]  他真是在這篇詩篇裏面說出了
[00:15:37.000 --> 00:15:39.000]  很真實地說出
[00:15:39.000 --> 00:15:40.000]  用我們今天的話
[00:15:40.000 --> 00:15:41.000]  很道地地說出了
[00:15:41.000 --> 00:15:44.000]  他真是痛苦得很厲害
[00:15:44.000 --> 00:15:45.000]  他清楚地說出來
[00:15:45.000 --> 00:15:50.000]  但是又同時間能夠站立在恩典和盼望當中
[00:15:50.000 --> 00:15:53.000]  去到讚美那位高過全地
[00:15:53.000 --> 00:15:56.000]  又高過諸天的那位上帝
[00:15:56.000 --> 00:15:57.000]  因為什麼呢?
[00:15:57.000 --> 00:16:01.000]  因為他肯定上帝一定會聽他的呼求
[00:16:01.000 --> 00:16:03.000]  一定會顧念他
[00:16:03.000 --> 00:16:06.000]  而且有能力地去拯救他
[00:16:06.000 --> 00:16:08.000]  當我們說讚美的時候
[00:16:08.000 --> 00:16:10.000]  在平常的日子
[00:16:10.000 --> 00:16:12.000]  我們會說得容易一點
[00:16:12.000 --> 00:16:13.000]  或者在平常的時候
[00:16:13.000 --> 00:16:15.000]  我們很重視的是什麼呢?
[00:16:15.000 --> 00:16:17.000]  我們讚美主
[00:16:17.000 --> 00:16:20.000]  究竟你心裏面是否也這樣想呢?
[00:16:20.000 --> 00:16:23.000]  和我們心裏面能否有一種和應
[00:16:23.000 --> 00:16:26.000]  是否代表著我今天這種心境
[00:16:26.000 --> 00:16:29.000]  我們的心聲和經歷呢?
[00:16:29.000 --> 00:16:31.000]  在困難當中讚美又如何呢?
[00:16:31.000 --> 00:16:33.000]  可能在困難的時候
[00:16:33.000 --> 00:16:34.000]  我們最想說的
[00:16:34.000 --> 00:16:39.000]  申訴、申冤、或者埋怨
[00:16:39.000 --> 00:16:42.000]  因為也有說他的實況
[00:16:42.000 --> 00:16:43.000]  他也有申訴
[00:16:43.000 --> 00:16:46.000]  不過他同樣雖然說他的苦況
[00:16:46.000 --> 00:16:49.000]  但他又能夠發出一種讚美
[00:16:49.000 --> 00:16:51.000]  他也知道在這個情況之下
[00:16:51.000 --> 00:16:52.000]  很重要的就是
[00:16:52.000 --> 00:16:53.000]  在這樣的情況之下
[00:16:53.000 --> 00:16:56.000]  要讚美是有一種拉力的
[00:16:56.000 --> 00:16:57.000]  在心靈裏面
[00:16:57.000 --> 00:16:59.000]  他的經歷會拉回頭
[00:16:59.000 --> 00:17:01.000]  讚美是否可行呢?
[00:17:01.000 --> 00:17:02.000]  所以他說
[00:17:02.000 --> 00:17:03.000]  我心堅定
[00:17:03.000 --> 00:17:04.000]  我心堅定
[00:17:04.000 --> 00:17:07.000]  要堅定
[00:17:07.000 --> 00:17:08.000]  當我們讚美的時候
[00:17:08.000 --> 00:17:11.000]  有些東西好像會將我們拉回頭
[00:17:11.000 --> 00:17:13.000]  有時候我們讚美
[00:17:13.000 --> 00:17:16.000]  真的會經歷一種難阻
[00:17:16.000 --> 00:17:21.000]  我參與大唐的崇拜的服事比較多
[00:17:21.000 --> 00:17:23.000]  我們大唐的崇拜
[00:17:23.000 --> 00:17:25.000]  要讚美的時候
[00:17:25.000 --> 00:17:27.000]  可能有一部分的原因
[00:17:27.000 --> 00:17:30.000]  難處可能是文化上的原因
[00:17:30.000 --> 00:17:31.000]  因為大唐的崇拜
[00:17:31.000 --> 00:17:33.000]  會眾的文化很闊的
[00:17:33.000 --> 00:17:35.000]  幾千人其實很闊的
[00:17:35.000 --> 00:17:37.000]  所以我們要用的音樂
[00:17:37.000 --> 00:17:39.000]  都需要順著
[00:17:39.000 --> 00:17:40.000]  就是這麼多人
[00:17:40.000 --> 00:17:42.000]  所以要照顧大部分的會眾
[00:17:42.000 --> 00:17:44.000]  他們那種的背景
[00:17:44.000 --> 00:17:46.000]  所以裏面有很新的會眾
[00:17:46.000 --> 00:17:50.000]  有些是參與了很久的會眾
[00:17:50.000 --> 00:17:52.000]  不單止有他自己本身的文化
[00:17:52.000 --> 00:17:54.000]  也有一些信仰的經歷
[00:17:54.000 --> 00:17:55.000]  這些信仰的經歷
[00:17:55.000 --> 00:17:58.000]  也都在我們大唐的崇拜當中
[00:17:58.000 --> 00:18:00.000]  他們自己有經歷
[00:18:00.000 --> 00:18:03.000]  所以我們用的音樂又要闊一點
[00:18:03.000 --> 00:18:05.000]  但是一闊的時間
[00:18:05.000 --> 00:18:06.000]  很明顯
[00:18:06.000 --> 00:18:09.000]  有些人他們會和我們
[00:18:09.000 --> 00:18:11.000]  所表達的
[00:18:11.000 --> 00:18:12.000]  有些分別的時候
[00:18:12.000 --> 00:18:15.000]  他們就不容易投入了
