
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹朋友們 早安
[00:04:34.000 --> 00:04:37.000]  就好像我們的身體一樣
[00:04:37.000 --> 00:04:39.000]  有的時候也會生病不是嗎?
[00:04:39.000 --> 00:04:42.000]  有的時候也長不好不是嗎?
[00:04:42.000 --> 00:04:45.000]  有的時候也會有小心的時候
[00:04:45.000 --> 00:04:48.000]  有的時候也會有疑惑的時候
[00:04:48.000 --> 00:04:51.000]  但是神從來沒有說
[00:04:51.000 --> 00:04:54.000]  你就因此就不得救了
[00:04:54.000 --> 00:04:56.000]  一次得救就永遠得救
[00:04:56.000 --> 00:04:59.000]  而是在你的成聖的過程中
[00:04:59.000 --> 00:05:01.000]  我們有的時候看到王爺
[00:05:01.000 --> 00:05:02.000]  他還沒有做完
[00:05:02.000 --> 00:05:05.000]  他就說under construction
[00:05:05.000 --> 00:05:07.000]  我這個王爺還在建造中
[00:05:07.000 --> 00:05:09.000]  我們基督徒也是
[00:05:09.000 --> 00:05:11.000]  we are under construction
[00:05:11.000 --> 00:05:12.000]  我們不perfect
[00:05:12.000 --> 00:05:16.000]  但是我們try to be perfect
[00:05:16.000 --> 00:05:18.000]  這是神他應許我們
[00:05:18.000 --> 00:05:20.000]  祂要帶領我們
[00:05:20.000 --> 00:05:22.000]  一次得救就永遠得救
[00:05:22.000 --> 00:05:24.000]  漸漸朝成聖的路上
[00:05:24.000 --> 00:05:26.000]  能夠繼續的走
[00:05:26.000 --> 00:05:29.000]  縱使我們有的時候小心了
[00:05:29.000 --> 00:05:30.000]  偏離了
[00:05:30.000 --> 00:05:31.000]  我們有的時候走歪了路
[00:05:31.000 --> 00:05:33.000]  就好像我們的孩子
[00:05:33.000 --> 00:05:36.000]  孩子再不乖還是孩子
[00:05:36.000 --> 00:05:38.000]  我們還是愛他
[00:05:38.000 --> 00:05:40.000]  我們從來沒有說
[00:05:40.000 --> 00:05:42.000]  孩子你乖你聽我的
[00:05:42.000 --> 00:05:43.000]  你才是孩子
[00:05:43.000 --> 00:05:44.000]  不然爸爸媽媽不愛你了
[00:05:44.000 --> 00:05:46.000]  你就不是我的孩子
[00:05:46.000 --> 00:05:49.000]  那這個家真的是有問題了
[00:05:49.000 --> 00:05:51.000]  常常看到一個掛帽子
[00:05:51.000 --> 00:05:53.000]  或掛鑰匙鍊的一個掛在牆上
[00:05:53.000 --> 00:05:57.000]  他說home is where you hang your heart
[00:05:57.000 --> 00:06:00.000]  家就是你把你的心掛在那邊
[00:06:00.000 --> 00:06:03.000]  所以我們一個基督的身體
[00:06:03.000 --> 00:06:05.000]  我們這個心萬愛的家
[00:06:05.000 --> 00:06:07.000]  我們弟兄姐妹
[00:06:07.000 --> 00:06:08.000]  我們不指責
[00:06:08.000 --> 00:06:10.000]  我們不控訴
[00:06:10.000 --> 00:06:13.000]  我們不說你做得不好
[00:06:13.000 --> 00:06:15.000]  教會就懲罰你
[00:06:15.000 --> 00:06:17.000]  或者是你做得不對
[00:06:17.000 --> 00:06:19.000]  爸爸媽媽神就不愛你
[00:06:19.000 --> 00:06:20.000]  No
[00:06:20.000 --> 00:06:22.000]  神永遠愛你
[00:06:22.000 --> 00:06:25.000]  但是神有時候不高興的
[00:06:25.000 --> 00:06:26.000]  神就要管教你
[00:06:26.000 --> 00:06:28.000]  就好像我們對我們的孩子一樣
[00:06:28.000 --> 00:06:31.000]  但是我們還是愛他的
[00:06:31.000 --> 00:06:32.000]  主耶穌說
[00:06:32.000 --> 00:06:34.000]  我是葡萄樹
[00:06:34.000 --> 00:06:35.000]  你們是枝子
[00:06:35.000 --> 00:06:37.000]  我們是枝子
[00:06:37.000 --> 00:06:38.000]  藏在我裡面
[00:06:38.000 --> 00:06:39.000]  我也藏在他裡面
[00:06:39.000 --> 00:06:40.000]  這人就多借果子
[00:06:40.000 --> 00:06:41.000]  因為離了我
[00:06:41.000 --> 00:06:43.000]  你們就不能做什麼
[00:06:43.000 --> 00:06:44.000]  人若不藏在我裡面
[00:06:44.000 --> 00:06:46.000]  等等等等等等
[00:06:46.000 --> 00:06:50.000]  他們種葡萄樹是要搭架子的
[00:06:50.000 --> 00:06:53.000]  葡萄的樹就是vine
[00:06:53.000 --> 00:06:55.000]  它是長得又粗又大
[00:06:55.000 --> 00:06:57.000]  順著這個架子上來
[00:06:57.000 --> 00:07:01.000]  然後枝子葉子就在架子上面
[00:07:01.000 --> 00:07:04.000]  然後長果子長葡萄呢
[00:07:04.000 --> 00:07:07.000]  那個樹不會長葡萄
[00:07:07.000 --> 00:07:11.000]  是枝子葉子那邊長出葡萄來
[00:07:11.000 --> 00:07:12.000]  在它的尖端
[00:07:12.000 --> 00:07:16.000]  所以要結果子是在枝子上面
[00:07:16.000 --> 00:07:17.000]  主耶穌說
[00:07:17.000 --> 00:07:18.000]  我是真葡萄樹
[00:07:18.000 --> 00:07:20.000]  我父是栽盆的人
[00:07:20.000 --> 00:07:22.000]  耶穌
[00:07:22.000 --> 00:07:24.000]  他像葡萄樹的vine
[00:07:24.000 --> 00:07:29.000]  我們像枝子要跟它連在一起
[00:07:29.000 --> 00:07:31.000]  但是我們剛才練的地方
[00:07:31.000 --> 00:07:33.000]  它有一個特點
[00:07:33.000 --> 00:07:34.000]  你們知道嗎
[00:07:34.000 --> 00:07:35.000]  它一再地講
[00:07:35.000 --> 00:07:38.000]  藏在藏在藏在
[00:07:38.000 --> 00:07:40.000]  其實它講了九次藏在
[00:07:40.000 --> 00:07:41.000]  你藏在我裡面
[00:07:41.000 --> 00:07:42.000]  我也藏在裡面
[00:07:42.000 --> 00:07:43.000]  你藏藏在
[00:07:43.000 --> 00:07:44.000]  我就藏在
[00:07:44.000 --> 00:07:46.000]  我這樣藏在藏在藏在
[00:07:46.000 --> 00:07:49.000]  其實讓我們有一個錯誤的印象
[00:07:49.000 --> 00:07:51.000]  應該是始終如一
[00:07:51.000 --> 00:07:52.000]  不是藏藏在
[00:07:52.000 --> 00:07:54.000]  好像是說有的時候在
[00:07:54.000 --> 00:07:55.000]  有的時候不在
[00:07:55.000 --> 00:07:56.000]  無所謂
[00:07:56.000 --> 00:07:59.000]  你要永遠接在葡萄樹上面
[00:07:59.000 --> 00:08:02.000]  你如果一下子不接到葡萄樹上面
[00:08:02.000 --> 00:08:04.000]  馬上就發生問題
[00:08:04.000 --> 00:08:07.000]  營養分送不到你那個枝子
[00:08:07.000 --> 00:08:09.000]  或者你結果子就結得不好
[00:08:09.000 --> 00:08:12.000]  或者是有枝子就生了病
[00:08:12.000 --> 00:08:16.000]  那麼蟲子就來吃等等
[00:08:16.000 --> 00:08:19.000]  我們如果不永遠跟它接到
[00:08:19.000 --> 00:08:21.000]  我們就不能結果子
[00:08:21.000 --> 00:08:23.000]  我們要這樣子思考
[00:08:23.000 --> 00:08:24.000]  耶穌用那個鼻
[00:08:24.000 --> 00:08:26.000]  他用葡萄樹來做鼻
[00:08:26.000 --> 00:08:28.000]  因為猶太人他們喜歡
[00:08:28.000 --> 00:08:30.000]  葡萄樹做成葡萄餅
[00:08:30.000 --> 00:08:33.000]  他們也是喝葡萄酒等等
[00:08:33.000 --> 00:08:36.000]  所以耶穌用了這個荔枝
[00:08:36.000 --> 00:08:37.000]  其實我用一個比較
[00:08:37.000 --> 00:08:39.000]  更淺顯的一個荔枝
[00:08:39.000 --> 00:08:41.000]  假如你家有水龍頭
[00:08:41.000 --> 00:08:42.000]  faucet
[00:08:42.000 --> 00:08:44.000]  水龍頭當然是有水龍頭
[00:08:44.000 --> 00:08:45.000]  有水管
[00:08:45.000 --> 00:08:49.000]  然後接到自來水那邊源頭去
[00:08:49.000 --> 00:08:52.000]  但是你沒有一直接在水源
[00:08:52.000 --> 00:08:54.000]  那麼你打開水龍頭
[00:08:54.000 --> 00:08:56.000]  還是沒有水
[00:08:56.000 --> 00:08:59.000]  因為你沒有始終接在那邊
[00:08:59.000 --> 00:09:01.000]  我們的用電也是一樣
[00:09:01.000 --> 00:09:03.000]  你如果有一個電插頭
[00:09:03.000 --> 00:09:05.000]  或者電開關
[00:09:05.000 --> 00:09:07.000]  從電力公司拉了電過來
[00:09:07.000 --> 00:09:09.000]  你打開開關它就亮
[00:09:09.000 --> 00:09:10.000]  燈就亮
[00:09:10.000 --> 00:09:11.000]  但是你沒有的話
[00:09:11.000 --> 00:09:13.000]  它就電就不來了
[00:09:13.000 --> 00:09:15.000]  所以我們要始終接的
[00:09:15.000 --> 00:09:17.000]  不是說你用的時候才接的
[00:09:17.000 --> 00:09:19.000]  神要跟我們講
[00:09:19.000 --> 00:09:20.000]  雖然他九個常在
[00:09:20.000 --> 00:09:21.000]  常會令我們誤解
[00:09:21.000 --> 00:09:23.000]  但是我們要想他是要
[00:09:23.000 --> 00:09:26.000]  時時刻刻都要這麼做
[00:09:26.000 --> 00:09:29.000]  要與基督連結
[00:09:29.000 --> 00:09:31.000]  保羅說我們全身都靠他
[00:09:31.000 --> 00:09:33.000]  聯絡得合適
[00:09:33.000 --> 00:09:35.000]  百結各暗各直
[00:09:35.000 --> 00:09:37.000]  照著個體的功用
[00:09:37.000 --> 00:09:38.000]  彼此相助
[00:09:38.000 --> 00:09:41.000]  便叫身體漸漸增長
[00:09:41.000 --> 00:09:43.000]  在愛中建立自己
[00:09:43.000 --> 00:09:46.000]  所以這是我們多麼渴望
[00:09:46.000 --> 00:09:50.000]  能夠大家都像身體的一部分
[00:09:50.000 --> 00:09:51.000]  有人做眼睛
[00:09:51.000 --> 00:09:52.000]  有人做耳朵
[00:09:52.000 --> 00:09:53.000]  有人是指腳
[00:09:53.000 --> 00:09:55.000]  有人是手等等
[00:09:55.000 --> 00:09:57.000]  耶穌教會的頭
[00:09:57.000 --> 00:10:00.000]  所以我們必須要與基督連結
[00:10:00.000 --> 00:10:03.000]  而且是時時刻刻的連結
[00:10:03.000 --> 00:10:05.000]  絕對不間斷
[00:10:05.000 --> 00:10:06.000]  聖經上面也有講說
[00:10:06.000 --> 00:10:08.000]  我們要摘樹
[00:10:08.000 --> 00:10:12.000]  要摘在它能夠在溪水旁
[00:10:12.000 --> 00:10:14.000]  所以它的樹根可以
[00:10:14.000 --> 00:10:16.000]  從土裏面一直長
[00:10:16.000 --> 00:10:18.000]  長到水裏面去
[00:10:18.000 --> 00:10:22.000]  它就永遠不停地吸收水分跟養分
[00:10:22.000 --> 00:10:24.000]  乾旱來的時候
[00:10:24.000 --> 00:10:25.000]  大難來的時候
[00:10:25.000 --> 00:10:27.000]  苦難來的時候
[00:10:27.000 --> 00:10:29.000]  我們就做不下去了
[00:10:29.000 --> 00:10:31.000]  我們就活不下去了
[00:10:31.000 --> 00:10:33.000]  但是我們接到就不會
[00:10:33.000 --> 00:10:36.000]  然後我們要親近耶穌
[00:10:36.000 --> 00:10:39.000]  你如果只是跟神有連結
[00:10:39.000 --> 00:10:41.000]  就好像你只受了洗
[00:10:41.000 --> 00:10:43.000]  但是你不親近他
[00:10:43.000 --> 00:10:45.000]  中間又會很多的問題
[00:10:45.000 --> 00:10:49.000]  所以如果說你是枝子連於葡萄樹
[00:10:49.000 --> 00:10:51.000]  但是你長得又不好
[00:10:51.000 --> 00:10:52.000]  沒有長大成熟
[00:10:52.000 --> 00:10:54.000]  你結不出果子來
[00:10:54.000 --> 00:10:56.000]  聖經上面講得很嚴厲
[00:10:56.000 --> 00:10:58.000]  它說你不結果子怎麼樣
[00:10:58.000 --> 00:11:00.000]  我要把你砍掉
[00:11:00.000 --> 00:11:02.000]  丟到火裏面燒了
[00:11:02.000 --> 00:11:04.000]  有人說那個火就是地獄的火
[00:11:04.000 --> 00:11:06.000]  看了我都怕
[00:11:06.000 --> 00:11:09.000]  我如果做了一輩子基督徒
[00:11:09.000 --> 00:11:10.000]  然後到了神面前
[00:11:10.000 --> 00:11:12.000]  才發現我是要被砍掉
[00:11:12.000 --> 00:11:14.000]  是要丟到火裏面被燒的
[00:11:14.000 --> 00:11:16.000]  那多麼的可惜
[00:11:16.000 --> 00:11:18.000]  所以我們要親近耶穌
[00:11:18.000 --> 00:11:20.000]  我們要能夠與他
[00:11:20.000 --> 00:11:23.000]  有一個更親密的關係
[00:11:23.000 --> 00:11:26.000]  那麼我們就能夠結果子
[00:11:26.000 --> 00:11:29.000]  我們怎麼樣來親近耶穌呢
[00:11:29.000 --> 00:11:30.000]  如果我們講說
[00:11:30.000 --> 00:11:32.000]  我們的屬靈的生命
[00:11:32.000 --> 00:11:34.000]  好像我們肉體生命一樣
[00:11:34.000 --> 00:11:37.000]  我們肉體生命你必須要怎麼樣
[00:11:37.000 --> 00:11:40.000]  第一最重要你必須要呼吸
[00:11:40.000 --> 00:11:42.000]  一個人不呼吸
[00:11:42.000 --> 00:11:45.000]  大概多久就活不了了
[00:11:45.000 --> 00:11:48.000]  幾秒鐘比那個長一點
[00:11:48.000 --> 00:11:50.000]  幾分鐘
[00:11:50.000 --> 00:11:52.000]  我們打這個比喻最恰當
[00:11:52.000 --> 00:11:54.000]  你三分鐘不呼吸
[00:11:54.000 --> 00:11:56.000]  你的生命會有問題
[00:11:56.000 --> 00:11:58.000]  你那個血裏面沒有氧氣
[00:11:58.000 --> 00:12:00.000]  沒有通到腦袋裏面
[00:12:00.000 --> 00:12:02.000]  你腦就死掉
[00:12:02.000 --> 00:12:03.000]  腦殘了
[00:12:03.000 --> 00:12:04.000]  身體就不能夠動作
[00:12:04.000 --> 00:12:06.000]  就昏迷了
[00:12:06.000 --> 00:12:09.000]  呼吸是正常人是16到20次
[00:12:09.000 --> 00:12:11.000]  我知道男女戀愛的時候
[00:12:11.000 --> 00:12:12.000]  那個心碰碰亂跳
[00:12:12.000 --> 00:12:13.000]  心頭小路
[00:12:13.000 --> 00:12:15.000]  一下跳到七八十次的都有了
[00:12:15.000 --> 00:12:19.000]  我以前心都要從口裏面跳出來
[00:12:19.000 --> 00:12:24.000]  現在還可以跳出來
[00:12:24.000 --> 00:12:26.000]  你知道嗎
[00:12:26.000 --> 00:12:28.000]  中國人的呼吸方式
[00:12:28.000 --> 00:12:30.000]  就好像我們的中國痣一樣
[00:12:30.000 --> 00:12:32.000]  有神在裏面
[00:12:32.000 --> 00:12:34.000]  你看西方人比較抬頭挺胸
[00:12:34.000 --> 00:12:36.000]  因為西方人他們呼吸方式是
[00:12:36.000 --> 00:12:38.000]  整個骨架往外推
[00:12:38.000 --> 00:12:40.000]  東方人是用拉的
[00:12:40.000 --> 00:12:42.000]  所以中國人呼吸的時候
[00:12:42.000 --> 00:12:44.000]  你感覺到不再呼吸
[00:12:44.000 --> 00:12:45.000]  這是最有效力的
[00:12:45.000 --> 00:12:47.000]  就好像中國痣裏面
[00:12:47.000 --> 00:12:48.000]  其實有神在裏面
[00:12:48.000 --> 00:12:49.000]  我舉一個例子
[00:12:49.000 --> 00:12:51.000]  福氣的福
[00:12:51.000 --> 00:12:52.000]  什麽旁啊
[00:12:52.000 --> 00:12:53.000]  有人講一指旁
[00:12:53.000 --> 00:12:54.000]  那個是繩子旁啊
[00:12:54.000 --> 00:12:55.000]  福氣的福
[00:12:55.000 --> 00:13:00.000]  一個繩子旁
[00:13:00.000 --> 00:13:01.000]  就是繩子邊
[00:13:01.000 --> 00:13:03.000]  一個繩
[00:13:03.000 --> 00:13:05.000]  然後一口甜
[00:13:05.000 --> 00:13:06.000]  對不對
[00:13:06.000 --> 00:13:09.000]  就是神賜給你的一口甜
[00:13:09.000 --> 00:13:10.000]  這就有福氣了
[00:13:10.000 --> 00:13:13.000]  但是有人說不是一口甜
[00:13:13.000 --> 00:13:16.000]  那是神他的一口
[00:13:16.000 --> 00:13:18.000]  他給你講的那句話
[00:13:18.000 --> 00:13:19.000]  神愛世人
[00:13:19.000 --> 00:13:20.000]  甚至將他的獨生子
[00:13:20.000 --> 00:13:21.000]  賜給他們
[00:13:21.000 --> 00:13:22.000]  叫一切信他的
[00:13:22.000 --> 00:13:23.000]  不致滅亡
[00:13:23.000 --> 00:13:24.000]  反得永生
[00:13:24.000 --> 00:13:27.000]  這是我們的福氣
[00:13:27.000 --> 00:13:28.000]  就有福氣了
[00:13:28.000 --> 00:13:31.000]  所以我們要呼吸
[00:13:31.000 --> 00:13:33.000]  我們才能夠活
[00:13:33.000 --> 00:13:35.000]  我們要喝水
[00:13:35.000 --> 00:13:36.000]  人不喝水
[00:13:36.000 --> 00:13:38.000]  多久就活不了
[00:13:38.000 --> 00:13:40.000]  哇你厲害
[00:13:40.000 --> 00:13:41.000]  人家講三天不喝水
[00:13:41.000 --> 00:13:42.000]  就差不多了
[00:13:42.000 --> 00:13:43.000]  七天不睡覺
[00:13:43.000 --> 00:13:44.000]  差不多了
[00:13:44.000 --> 00:13:46.000]  一個月不吃飯
[00:13:46.000 --> 00:13:47.000]  就沒面了
[00:13:47.000 --> 00:13:50.000]  所以幾分鐘
[00:13:50.000 --> 00:13:51.000]  幾天
[00:13:51.000 --> 00:13:52.000]  一個禮拜
[00:13:52.000 --> 00:13:54.000]  幾個禮拜
[00:13:54.000 --> 00:13:55.000]  呼吸
[00:13:55.000 --> 00:13:56.000]  喝水
[00:13:56.000 --> 00:13:57.000]  睡覺
[00:13:57.000 --> 00:13:58.000]  吃飯
[00:13:58.000 --> 00:14:00.000]  這是我們生命要活
[00:14:00.000 --> 00:14:02.000]  要必須的
[00:14:02.000 --> 00:14:03.000]  同樣的
[00:14:03.000 --> 00:14:04.000]  我們的禱告
[00:14:04.000 --> 00:14:05.000]  我們的讀經
[00:14:05.000 --> 00:14:06.000]  我們的聚會
[00:14:06.000 --> 00:14:07.000]  我們的服飾
[00:14:07.000 --> 00:14:09.000]  這是要讓我們長大成人的
[00:14:09.000 --> 00:14:11.000]  禱告就像呼吸
[00:14:11.000 --> 00:14:12.000]  三分鐘不禱告
[00:14:12.000 --> 00:14:13.000]  都已經
[00:14:13.000 --> 00:14:15.000]  看起來有點不太好看了
[00:14:15.000 --> 00:14:16.000]  是不是
[00:14:16.000 --> 00:14:17.000]  我看我們各位
[00:14:17.000 --> 00:14:18.000]  好像都蠻好看
[00:14:18.000 --> 00:14:20.000]  大概天天禱告
[00:14:20.000 --> 00:14:21.000]  時時禱告
[00:14:21.000 --> 00:14:22.000]  不住地禱告
[00:14:22.000 --> 00:14:23.000]  凡事謝恩
[00:14:23.000 --> 00:14:24.000]  Amen
[00:14:24.000 --> 00:14:25.000]  Hallelujah
[00:14:25.000 --> 00:14:27.000]  那麼讀經才是喝水
[00:14:27.000 --> 00:14:28.000]  真的你三天不喝水
[00:14:28.000 --> 00:14:29.000]  你就差不多了
[00:14:29.000 --> 00:14:31.000]  整個人就脫水了
[00:14:31.000 --> 00:14:33.000]  我自己有過這個問題過
[00:14:33.000 --> 00:14:34.000]  我有一陣子
[00:14:34.000 --> 00:14:36.000]  我在拉斯維加斯那邊
[00:14:36.000 --> 00:14:38.000]  帶一個教會
[00:14:38.000 --> 00:14:39.000]  帶了將近一年
[00:14:39.000 --> 00:14:41.000]  拉斯維加斯很熱的
[00:14:41.000 --> 00:14:43.000]  我就中暑了
[00:14:43.000 --> 00:14:44.000]  我就奇怪
[00:14:44.000 --> 00:14:45.000]  看人家不停就是
[00:14:45.000 --> 00:14:47.000]  包包裡面一盆水
[00:14:47.000 --> 00:14:49.000]  屁股後面也插一瓶水
[00:14:49.000 --> 00:14:51.000]  每天就不停地補充水
[00:14:51.000 --> 00:14:52.000]  我就沒有這麼做
[00:14:52.000 --> 00:14:53.000]  有一天我就發現
[00:14:53.000 --> 00:14:55.000]  整個人虛脫了
[00:14:55.000 --> 00:14:56.000]  飯也不吃
[00:14:56.000 --> 00:14:58.000]  人臉色蒼白
[00:14:58.000 --> 00:14:59.000]  走路沒勁
[00:14:59.000 --> 00:15:00.000]  不知道怎麼回事
[00:15:00.000 --> 00:15:01.000]  頭昏腦脹
[00:15:01.000 --> 00:15:02.000]  結果跑去醫生一檢查
[00:15:02.000 --> 00:15:04.000]  你脫水了
[00:15:04.000 --> 00:15:06.000]  其實一天不到
[00:15:06.000 --> 00:15:08.000]  因為喝得不夠多
[00:15:08.000 --> 00:15:09.000]  那邊沙漠
[00:15:09.000 --> 00:15:11.000]  一直不停地要灌水才能夠
[00:15:11.000 --> 00:15:12.000]  所以我就知道
[00:15:12.000 --> 00:15:14.000]  人如果三天不喝水
[00:15:14.000 --> 00:15:15.000]  真的不好活
[00:15:15.000 --> 00:15:16.000]  嚇死我
[00:15:16.000 --> 00:15:18.000]  從此我都隨時帶一瓶水
[00:15:18.000 --> 00:15:20.000]  睡眠也是一樣
[00:15:20.000 --> 00:15:22.000]  睡覺很舒服吧
[00:15:22.000 --> 00:15:23.000]  是不是
[00:15:23.000 --> 00:15:25.000]  但是睡不著很痛苦的
[00:15:25.000 --> 00:15:27.000]  你不管數了幾隻羊
[00:15:27.000 --> 00:15:29.000]  睡不著就是睡不著
[00:15:29.000 --> 00:15:30.000]  你知道嗎
[00:15:30.000 --> 00:15:32.000]  一般你如果一個禮拜
[00:15:32.000 --> 00:15:33.000]  不睡覺的話
[00:15:33.000 --> 00:15:36.000]  差不多你人就進入昏迷了
[00:15:36.000 --> 00:15:38.000]  你就快要不行了
[00:15:38.000 --> 00:15:39.000]  吃飯也是一樣
