
[00:00:00.000 --> 00:00:03.000]  丁小妹,各位來賓,早上好
[00:03:56.000 --> 00:03:58.000]  努力將福音傳開去
[00:03:58.000 --> 00:04:00.000]  為主,結更多福音過治
[00:04:00.000 --> 00:04:02.000]  奉耶穌的聖名,阿們
[00:04:02.000 --> 00:04:04.000]  本來說到
[00:04:04.000 --> 00:04:06.000]  雖然這個福音
[00:04:06.000 --> 00:04:08.000]  神是很早
[00:04:08.000 --> 00:04:10.000]  已經栽種在
[00:04:10.000 --> 00:04:12.000]  以色列的土壤裏面
[00:04:12.000 --> 00:04:14.000]  以色列民族的整個故事
[00:04:14.000 --> 00:04:16.000]  他們的誕生,他們的掙扎
[00:04:16.000 --> 00:04:18.000]  其實就反映了
[00:04:18.000 --> 00:04:20.000]  神在他們民族裏面各樣的保守
[00:04:20.000 --> 00:04:22.000]  更加透過猜探耶穌基督
[00:04:22.000 --> 00:04:24.000]  作為他們的救主來塞亞
[00:04:24.000 --> 00:04:26.000]  不單止拯救以色列民族
[00:04:26.000 --> 00:04:28.000]  也要拯救世人
[00:04:28.000 --> 00:04:30.000]  但是可惜,本來以色列人
[00:04:30.000 --> 00:04:32.000]  他們被揀選要成為萬民的祝福
[00:04:32.000 --> 00:04:34.000]  是要將耶和華神的救恩
[00:04:34.000 --> 00:04:36.000]  傳到外邦
[00:04:36.000 --> 00:04:38.000]  去向世人作見證
[00:04:38.000 --> 00:04:40.000]  但是
[00:04:40.000 --> 00:04:42.000]  他們太過自高自傲
[00:04:42.000 --> 00:04:44.000]  他們以為自己比
[00:04:44.000 --> 00:04:46.000]  其他民族優越
[00:04:46.000 --> 00:04:48.000]  甚至當耶穌基督來到的時候
[00:04:48.000 --> 00:04:50.000]  去見證自己
[00:04:50.000 --> 00:04:52.000]  就是神所差來的尼塞亞基督
[00:04:52.000 --> 00:04:54.000]  竟然以色列人將他釘死
[00:04:54.000 --> 00:04:56.000]  保羅就說
[00:04:56.000 --> 00:04:58.000]  難道他們的失足
[00:04:58.000 --> 00:05:00.000]  要來跌倒永不超生嗎?
[00:05:00.000 --> 00:05:02.000]  保羅說不是
[00:05:02.000 --> 00:05:04.000]  神有祂自己的計劃
[00:05:04.000 --> 00:05:06.000]  就很有趣,當以色列人
[00:05:06.000 --> 00:05:08.000]  自己不信神會這樣
[00:05:08.000 --> 00:05:10.000]  就讓福音停在那裡
[00:05:10.000 --> 00:05:12.000]  死了
[00:05:12.000 --> 00:05:14.000]  神要福音繼續傳揚開去
[00:05:14.000 --> 00:05:16.000]  所以當以色列人
[00:05:16.000 --> 00:05:18.000]  放棄尊榮
[00:05:18.000 --> 00:05:20.000]  神就讓外邦人
[00:05:20.000 --> 00:05:22.000]  單純接受福音
[00:05:22.000 --> 00:05:24.000]  並且繼續將福音傳揚開去
[00:05:24.000 --> 00:05:26.000]  就是我所說的一雞死
[00:05:26.000 --> 00:05:28.000]  一雞鳴
[00:05:28.000 --> 00:05:30.000]  餅加可以倒閉,可以死
[00:05:30.000 --> 00:05:32.000]  福音就像月餅一樣
[00:05:32.000 --> 00:05:34.000]  不會死
[00:05:34.000 --> 00:05:36.000]  我們從三方面
[00:05:36.000 --> 00:05:38.000]  去了解保羅
[00:05:38.000 --> 00:05:40.000]  今天向我們說的話
[00:05:40.000 --> 00:05:42.000]  一方面是保羅說對於斯人的疾度
[00:05:42.000 --> 00:05:44.000]  第二方面
[00:05:44.000 --> 00:05:46.000]  是保羅用一個橄欖枝
[00:05:46.000 --> 00:05:48.000]  的比喻去講述
[00:05:48.000 --> 00:05:50.000]  第三就是保羅自己
[00:05:50.000 --> 00:05:52.000]  宗教經歷的轉型
[00:05:52.000 --> 00:05:54.000]  首先我們看到
[00:05:54.000 --> 00:05:56.000]  第十一和第十四節
[00:05:56.000 --> 00:05:58.000]  第十一和第十四節的經文
[00:05:58.000 --> 00:06:00.000]  請幫我再讀出這兩節
[00:06:00.000 --> 00:06:04.000]  兩處
[00:06:04.000 --> 00:06:06.000]  保羅也用了一個字眼
[00:06:06.000 --> 00:06:08.000]  就是神要透過外邦人信主
[00:06:08.000 --> 00:06:10.000]  去令到
[00:06:10.000 --> 00:06:12.000]  以色列人怎樣說
[00:06:12.000 --> 00:06:14.000]  疾度妒忌
[00:06:14.000 --> 00:06:16.000]  什麼妒忌
[00:06:16.000 --> 00:06:18.000]  這不是罪嗎
[00:06:18.000 --> 00:06:20.000]  但是神能夠
[00:06:20.000 --> 00:06:22.000]  透過激起以色列人
[00:06:22.000 --> 00:06:24.000]  的疾度妒忌
[00:06:24.000 --> 00:06:26.000]  讓他們重新思考
[00:06:26.000 --> 00:06:28.000]  和神的關係
[00:06:28.000 --> 00:06:30.000]  最終保羅繼續說下去的時候
[00:06:30.000 --> 00:06:32.000]  要以色列人都能夠信主得救
[00:06:32.000 --> 00:06:34.000]  剛才說到以色列人
[00:06:34.000 --> 00:06:36.000]  他們太過自以為是選民
[00:06:36.000 --> 00:06:38.000]  自高自傲
[00:06:38.000 --> 00:06:40.000]  他們覺得我們比其他民族優越
[00:06:40.000 --> 00:06:42.000]  神只喜歡我們
[00:06:42.000 --> 00:06:44.000]  其他民族都不配神的請求
[00:06:44.000 --> 00:06:46.000]  所以建立了一套非常牢固的信仰和生活系統
[00:06:46.000 --> 00:06:48.000]  他們將很多律法的細節
[00:06:48.000 --> 00:06:50.000]  去揣摩
[00:06:50.000 --> 00:06:52.000]  定為了一些非常具體
[00:06:52.000 --> 00:06:54.000]  的生活
[00:06:54.000 --> 00:06:56.000]  的標準
[00:06:56.000 --> 00:06:58.000]  甚至是律例
[00:06:58.000 --> 00:07:00.000]  神聖不可侵犯
[00:07:00.000 --> 00:07:02.000]  所以耶穌基督
[00:07:02.000 --> 00:07:04.000]  以色列人的尼塞亞
[00:07:04.000 --> 00:07:06.000]  來不是鞏固
[00:07:06.000 --> 00:07:08.000]  以色列人這一套
[00:07:08.000 --> 00:07:10.000]  對律法的理解堅持
[00:07:10.000 --> 00:07:12.000]  而是逐一將以色列人
[00:07:12.000 --> 00:07:14.000]  建立這一套牢固的信仰系統
[00:07:14.000 --> 00:07:16.000]  拆毀
[00:07:16.000 --> 00:07:18.000]  比如什麼呢
[00:07:18.000 --> 00:07:20.000]  以色列人很堅守安息日
[00:07:20.000 --> 00:07:22.000]  但是耶穌說
[00:07:22.000 --> 00:07:24.000]  安息日是為了人而設
[00:07:24.000 --> 00:07:26.000]  並非人
[00:07:26.000 --> 00:07:28.000]  為安息而設
[00:07:28.000 --> 00:07:30.000]  所以當耶穌的門徒
[00:07:30.000 --> 00:07:32.000]  在安息日去摘
[00:07:32.000 --> 00:07:34.000]  這個碎雞去吃的時候
[00:07:34.000 --> 00:07:36.000]  或者是耶穌專門選擇
[00:07:36.000 --> 00:07:38.000]  安息日去作醫治
[00:07:38.000 --> 00:07:40.000]  就激起了以色列人對他的反對
[00:07:40.000 --> 00:07:42.000]  另外還有潔淨條例
[00:07:42.000 --> 00:07:44.000]  種種的飲食
[00:07:44.000 --> 00:07:46.000]  禮儀的條例
[00:07:46.000 --> 00:07:48.000]  但是耶穌基督的行為
[00:07:48.000 --> 00:07:50.000]  被人看到
[00:07:50.000 --> 00:07:52.000]  如果耶穌基督
[00:07:52.000 --> 00:07:54.000]  他是赦罪的主
[00:07:54.000 --> 00:07:56.000]  神去透過耶穌基督赦免人的時候
[00:07:56.000 --> 00:07:58.000]  人就能夠
[00:07:58.000 --> 00:08:00.000]  潔淨聖潔的身份
[00:08:00.000 --> 00:08:02.000]  去到神面前去敬拜神
[00:08:02.000 --> 00:08:04.000]  不是透過這些死守規條
[00:08:04.000 --> 00:08:06.000]  聖殿
[00:08:06.000 --> 00:08:08.000]  以色列人非常重視
[00:08:08.000 --> 00:08:10.000]  裡面的憲制
[00:08:10.000 --> 00:08:12.000]  階級等次
[00:08:12.000 --> 00:08:14.000]  以色列人非常嚴厲去遵守堅持
[00:08:14.000 --> 00:08:16.000]  但是耶穌基督就進入聖殿裡面
[00:08:16.000 --> 00:08:18.000]  去將這些聖殿裡面
[00:08:18.000 --> 00:08:20.000]  百神新廟活動趕走
[00:08:20.000 --> 00:08:22.000]  以致聖殿的大祭司
[00:08:22.000 --> 00:08:24.000]  要殺耶穌
[00:08:24.000 --> 00:08:26.000]  最後還有國禮
[00:08:26.000 --> 00:08:28.000]  保羅傳耶穌基督的福音
[00:08:28.000 --> 00:08:30.000]  愛邦人相信
[00:08:30.000 --> 00:08:32.000]  是不需要跟隨摩西律法
[00:08:32.000 --> 00:08:34.000]  去受國禮
[00:08:34.000 --> 00:08:36.000]  因著相信就可以得救
[00:08:36.000 --> 00:08:38.000]  整個羅馬書也在此堅持
[00:08:38.000 --> 00:08:40.000]  所以耶穌基督來到這個世上的時候
[00:08:40.000 --> 00:08:42.000]  不是令到以色列人更加喜歡他
[00:08:42.000 --> 00:08:44.000]  是令到以色列人非常憎恨他
[00:08:44.000 --> 00:08:46.000]  因為以色列人覺得
[00:08:46.000 --> 00:08:48.000]  這一套明明是神透過摩西比奧律法
[00:08:48.000 --> 00:08:50.000]  我們應該牢牢去堅持
[00:08:50.000 --> 00:08:52.000]  為什麼這個稱為
[00:08:52.000 --> 00:08:54.000]  人機彌賽案
[00:08:54.000 --> 00:08:56.000]  來將我們這個信仰系統拆毀
[00:08:56.000 --> 00:08:58.000]  所以最終他們要將耶穌釘死
[00:08:58.000 --> 00:09:02.000]  但是可惜耶穌死了
[00:09:02.000 --> 00:09:04.000]  不是一了百了
[00:09:04.000 --> 00:09:06.000]  而是神叫他從死裡復活
[00:09:06.000 --> 00:09:08.000]  繼續將福音傳開
[00:09:08.000 --> 00:09:10.000]  甚至將祝福帶到外邦人那裡
[00:09:10.000 --> 00:09:12.000]  所以世人看到
[00:09:12.000 --> 00:09:14.000]  為什麼這麼有趣
[00:09:14.000 --> 00:09:16.000]  這群外邦人明明不是選民
[00:09:16.000 --> 00:09:18.000]  為什麼他信了我們耶和華神
[00:09:18.000 --> 00:09:20.000]  明明這群外邦人有自己的信仰
[00:09:20.000 --> 00:09:22.000]  為什麼今天讀的所謂舊約聖經
[00:09:22.000 --> 00:09:24.000]  是我們以色民族的歷史
[00:09:24.000 --> 00:09:26.000]  為什麼神要祝福這群外邦人
[00:09:26.000 --> 00:09:28.000]  和他們建立關係
[00:09:28.000 --> 00:09:30.000]  而好像離棄了我們
[00:09:30.000 --> 00:09:32.000]  要以色列人再一次反省
[00:09:32.000 --> 00:09:34.000]  究竟今天他們和神的關係是怎樣
[00:09:34.000 --> 00:09:36.000]  他們牢固著
[00:09:36.000 --> 00:09:38.000]  這套自己創立的傳統系統
[00:09:38.000 --> 00:09:40.000]  是不是
[00:09:40.000 --> 00:09:42.000]  絕對
[00:09:42.000 --> 00:09:44.000]  不可以去擊破
[00:09:44.000 --> 00:09:46.000]  第二 保羅契做了一個
[00:09:46.000 --> 00:09:48.000]  橄欖枝和橄欖樹
[00:09:48.000 --> 00:09:50.000]  這樣的比喻
[00:09:50.000 --> 00:09:52.000]  講到以色列人
[00:09:52.000 --> 00:09:54.000]  就是因為他們自高自大
[00:09:54.000 --> 00:09:56.000]  令到他們自己不信
[00:09:56.000 --> 00:09:58.000]  我們繼續讀
[00:09:58.000 --> 00:10:00.000]  第20至第22節
[00:10:00.000 --> 00:10:02.000]  請幫我讀出第20至第22節的經文
[00:10:02.000 --> 00:10:04.000]  請讀
[00:10:04.000 --> 00:10:10.000]  這段保羅給你看到
[00:10:10.000 --> 00:10:12.000]  透過一個橄欖樹
[00:10:12.000 --> 00:10:14.000]  橄欖枝的比喻
[00:10:14.000 --> 00:10:16.000]  講到以色列人
[00:10:16.000 --> 00:10:18.000]  好像是本來
[00:10:18.000 --> 00:10:20.000]  神所栽植的一棵橄欖樹
[00:10:20.000 --> 00:10:22.000]  但是因為他們的不信
[00:10:22.000 --> 00:10:24.000]  他們的夫君
[00:10:24.000 --> 00:10:26.000]  不能夠長出
[00:10:26.000 --> 00:10:28.000]  神所要的果子
[00:10:28.000 --> 00:10:30.000]  神就將夫君的枝子
[00:10:30.000 --> 00:10:32.000]  剪下來
[00:10:32.000 --> 00:10:34.000]  然後將一些所謂野橄欖的枝子
[00:10:34.000 --> 00:10:36.000]  駁上去
[00:10:36.000 --> 00:10:38.000]  以致能夠野橄欖枝
[00:10:38.000 --> 00:10:40.000]  從這個原先的橄欖樹
[00:10:40.000 --> 00:10:42.000]  得到養分去結出果子
[00:10:42.000 --> 00:10:44.000]  就是福音的果子
[00:10:44.000 --> 00:10:46.000]  這段描述到
[00:10:46.000 --> 00:10:48.000]  神是一個園丁
[00:10:48.000 --> 00:10:50.000]  但我們要清楚
[00:10:50.000 --> 00:10:52.000]  神是一個什麼樣的園丁
[00:10:52.000 --> 00:10:54.000]  是一個花園的園丁
[00:10:54.000 --> 00:10:56.000]  還是果園的園丁
[00:10:56.000 --> 00:10:58.000]  是一個果園的園丁
[00:10:58.000 --> 00:11:00.000]  因為花園
[00:11:00.000 --> 00:11:02.000]  其實人進去
[00:11:02.000 --> 00:11:04.000]  園丁找的就是一些很美的花
[00:11:04.000 --> 00:11:06.000]  美輪美奐
[00:11:06.000 --> 00:11:08.000]  放在這裏很美的
[00:11:08.000 --> 00:11:10.000]  過年過節可以放出去賣
[00:11:10.000 --> 00:11:12.000]  但是果園的園丁
[00:11:12.000 --> 00:11:14.000]  是不是一些外表的榮美
[00:11:14.000 --> 00:11:16.000]  他不是
[00:11:16.000 --> 00:11:18.000]  園丁就是要一件事進入果園裏
[00:11:18.000 --> 00:11:20.000]  就是要果子
[00:11:20.000 --> 00:11:22.000]  所以弟兄姊妹
[00:11:22.000 --> 00:11:24.000]  搞清楚
[00:11:24.000 --> 00:11:26.000]  我們不是神的盆栽
[00:11:26.000 --> 00:11:28.000]  種來給人看
[00:11:28.000 --> 00:11:30.000]  靚靚
[00:11:30.000 --> 00:11:32.000]  開下花
[00:11:32.000 --> 00:11:34.000]  謝了就算
[00:11:34.000 --> 00:11:36.000]  我們是神的果樹
[00:11:36.000 --> 00:11:38.000]  園丁對果樹要求
[00:11:38.000 --> 00:11:40.000]  只有一件事
[00:11:40.000 --> 00:11:42.000]  不是葉子
[00:11:42.000 --> 00:11:44.000]  不是花
[00:11:44.000 --> 00:11:46.000]  是果子
[00:11:46.000 --> 00:11:48.000]  所以同樣教會
[00:11:48.000 --> 00:11:52.000]  教會不是一個花園
[00:11:52.000 --> 00:11:54.000]  神不是要見到教會
[00:11:54.000 --> 00:11:56.000]  只是很燦爛
[00:11:56.000 --> 00:11:58.000]  很多的
[00:11:58.000 --> 00:12:00.000]  活動
[00:12:00.000 --> 00:12:02.000]  很多的榮美
[00:12:02.000 --> 00:12:04.000]  人來到覺得很羨慕
[00:12:04.000 --> 00:12:06.000]  很燦爛熱鬧
[00:12:06.000 --> 00:12:08.000]  神
[00:12:08.000 --> 00:12:10.000]  是一個果園的園丁
[00:12:10.000 --> 00:12:13.000]  神要求教會像一個果園
[00:12:13.000 --> 00:12:15.000]  他進來找到的是果子
[00:12:15.000 --> 00:12:17.000]  找到的是福音的果子
[00:12:17.000 --> 00:12:19.000]  叫我們帶更多人信主
[00:12:19.000 --> 00:12:21.000]  因為生命的果子
[00:12:21.000 --> 00:12:23.000]  叫我們的生命信了主
[00:12:23.000 --> 00:12:24.000]  原來我們的生命越漲
[00:12:24.000 --> 00:12:26.000]  耶穌越能夠反映他的榮美
[00:12:26.000 --> 00:12:29.000]  所以要講到原來
[00:12:29.000 --> 00:12:31.000]  當神去這個果園的園丁
[00:12:31.000 --> 00:12:33.000]  進入這個果園
[00:12:33.000 --> 00:12:34.000]  只見到樹枝
[00:12:34.000 --> 00:12:36.000]  只見到樹葉
[00:12:36.000 --> 00:12:38.000]  甚至只見到花
[00:12:38.000 --> 00:12:40.000]  但是見不到果子
[00:12:40.000 --> 00:12:42.000]  他就不滿意
[00:12:42.000 --> 00:12:44.000]  他就不會坐視不理
[00:12:44.000 --> 00:12:46.000]  就算以色如人
[00:12:46.000 --> 00:12:48.000]  神的選民都不顧色
[00:12:48.000 --> 00:12:50.000]  將那些不能夠
[00:12:50.000 --> 00:12:52.000]  結果的
[00:12:52.000 --> 00:12:54.000]  橄欖枝子切下來
[00:12:54.000 --> 00:12:56.000]  就像主耶穌在《約翰福音第十五章》
[00:12:56.000 --> 00:12:58.000]  講到他們和我們的關係
[00:12:58.000 --> 00:13:02.000]  是葡萄樹與枝子的關係
[00:13:02.000 --> 00:13:04.000]  父神栽培的人是園丁
[00:13:04.000 --> 00:13:12.000]  去修剪那些不能夠結出果子的葡萄枝
[00:13:12.000 --> 00:13:17.000]  讓人能夠透過神的修剪
[00:13:17.000 --> 00:13:22.000]  我們生命能夠活出生命的果子
[00:13:22.000 --> 00:13:27.000]  能夠吸引人去信結出福音的果子
[00:13:27.000 --> 00:13:30.000]  所以這說了一次提醒到我們
[00:13:30.000 --> 00:13:34.000]  我們不要以為我們自己信主約綱年
[00:13:34.000 --> 00:13:36.000]  認識聖經多少
[00:13:36.000 --> 00:13:38.000]  有多少個侍奉綱位
[00:13:38.000 --> 00:13:39.000]  做過些什麼
[00:13:39.000 --> 00:13:41.000]  在教會有些什麼地位
[00:13:41.000 --> 00:13:45.000]  而是說我們繼續要為主去結出果子
[00:13:45.000 --> 00:13:48.000]  因為若我們好像以色人自高的時候
[00:13:48.000 --> 00:13:52.000]  就好像那些不會結果子的枝子一樣
[00:13:52.000 --> 00:13:57.000]  菠蘿講到我們要戰戰兢兢
[00:13:57.000 --> 00:13:59.000]  我們要求神幫助
[00:13:59.000 --> 00:14:03.000]  不單止留在主的裡面
[00:14:03.000 --> 00:14:05.000]  也要為主去結出果子
[00:14:05.000 --> 00:14:07.000]  有時我們誤解
[00:14:07.000 --> 00:14:08.000]  因為耶穌講到
[00:14:08.000 --> 00:14:13.000]  只要我們的信心就算小得像芥菜種那麼小
[00:14:13.000 --> 00:14:14.000]  也不要緊
[00:14:14.000 --> 00:14:15.000]  也得救
[00:14:15.000 --> 00:14:16.000]  對
[00:14:16.000 --> 00:14:18.000]  若果得救
[00:14:18.000 --> 00:14:21.000]  我們只需要有信心
[00:14:21.000 --> 00:14:23.000]  芥菜種的信心有多大
[00:14:23.000 --> 00:14:26.000]  其實不需要太多的揣測
[00:14:26.000 --> 00:14:28.000]  即是有信心和沒有信心
[00:14:28.000 --> 00:14:29.000]  總之有信心
[00:14:29.000 --> 00:14:30.000]  我不管有多少
[00:14:30.000 --> 00:14:31.000]  你信靠主耶穌
[00:14:31.000 --> 00:14:33.000]  為你罪死十二加上
[00:14:33.000 --> 00:14:34.000]  你接受祂為你的救主
[00:14:34.000 --> 00:14:35.000]  生命的主
[00:14:35.000 --> 00:14:37.000]  你就得救
[00:14:37.000 --> 00:14:40.000]  但是既然聖經講到我們得救信心
[00:14:40.000 --> 00:14:42.000]  像一顆種子一樣
[00:14:42.000 --> 00:14:44.000]  假與時日
[00:14:44.000 --> 00:14:46.000]  種子放在泥土裡面
[00:14:46.000 --> 00:14:47.000]  應該怎樣?
[00:14:47.000 --> 00:14:49.000]  應該會長大
[00:14:49.000 --> 00:14:51.000]  應該會萌芽
[00:14:51.000 --> 00:14:53.000]  應該會長出樹幹
[00:14:53.000 --> 00:14:55.000]  應該會開花結果
[00:14:55.000 --> 00:14:58.000]  這才是正常
[00:14:58.000 --> 00:14:59.000]  健康
[00:14:59.000 --> 00:15:01.000]  種子的生命週期
[00:15:01.000 --> 00:15:04.000]  但是我們要小心
[00:15:04.000 --> 00:15:05.000]  若果我們相信若干年
[00:15:05.000 --> 00:15:08.000]  我們的生命信心仍然停留在
[00:15:08.000 --> 00:15:10.000]  種子的信心階段
[00:15:10.000 --> 00:15:12.000]  沒有去成長的時候
[00:15:12.000 --> 00:15:14.000]  你想想你將一顆種子放在泥土裡面
[00:15:14.000 --> 00:15:16.000]  十年二十年都不生長
[00:15:16.000 --> 00:15:18.000]  那顆種子有沒有問題?
[00:15:18.000 --> 00:15:19.000]  當然有問題
[00:15:19.000 --> 00:15:21.000]  我們檢視我們的信心
[00:15:21.000 --> 00:15:22.000]  是否對十年堅持
[00:15:22.000 --> 00:15:24.000]  若我們的信心不去成長
[00:15:24.000 --> 00:15:26.000]  長出果樹的時候
[00:15:26.000 --> 00:15:28.000]  種子的信心
[00:15:28.000 --> 00:15:30.000]  是很容易被打倒
[00:15:30.000 --> 00:15:31.000]  是脆弱的
[00:15:31.000 --> 00:15:33.000]  當我們一個不經意
[00:15:33.000 --> 00:15:34.000]  不信
[00:15:34.000 --> 00:15:36.000]  受打擊挫折
[00:15:36.000 --> 00:15:37.000]  離開主的時候
[00:15:37.000 --> 00:15:39.000]  我很難擔保你能夠得救
[00:15:39.000 --> 00:15:40.000]  第三點
[00:15:40.000 --> 00:15:42.000]  保羅的宣教轉型
[00:15:42.000 --> 00:15:44.000]  是因為猶太人的不信
[00:15:44.000 --> 00:15:48.000]  所以將福音刻意傳到愛邦那裡
