
[00:00:00.000 --> 00:00:04.300]  其實今日臨到你和我身上各樣挑戰
[00:02:49.500 --> 00:02:53.600]  神容許撒旦去試探 即是屬他的人
[00:02:53.600 --> 00:02:56.400]  所以究竟是試探還是試煉 你明白嗎
[00:02:56.400 --> 00:02:59.100]  同樣 同時間發生的那樣東西
[00:02:59.100 --> 00:03:02.200]  你說神是試煉 魔鬼是試探
[00:03:02.200 --> 00:03:04.800]  但是神又容許撒旦去試探
[00:03:04.800 --> 00:03:06.800]  其實是試煉還是試探呢
[00:03:06.800 --> 00:03:10.100]  其實都不是那麼容易想得通的
[00:03:10.100 --> 00:03:13.000]  我純粹拋出來那個分別
[00:03:13.000 --> 00:03:14.800]  能不能夠這樣去分別呢
[00:03:14.800 --> 00:03:16.700]  又未必那麼容易
[00:03:16.700 --> 00:03:19.800]  聖經亦都告訴我們 即使你面對試探的時候
[00:03:19.800 --> 00:03:22.000]  神又會為你開一條出路
[00:03:22.000 --> 00:03:24.100]  我前書十章那裡說
[00:03:24.100 --> 00:03:26.300]  祂說神會為我們開一條出路
[00:03:26.300 --> 00:03:29.400]  所以你面對著試探 又不一定死定的
[00:03:29.400 --> 00:03:32.500]  是不是
[00:03:32.500 --> 00:03:34.600]  但是有一樣東西可以肯定的
[00:03:34.600 --> 00:03:36.600]  試煉和試探基本的意義
[00:03:36.600 --> 00:03:38.300]  我們可以看下一個slide
[00:03:38.300 --> 00:03:40.600]  試探試煉是指向同一樣東西
[00:03:40.600 --> 00:03:43.500]  其實都是一個考驗
[00:03:43.500 --> 00:03:44.600]  一個試驗
[00:03:44.600 --> 00:03:46.100]  一個test
[00:03:46.100 --> 00:03:47.500]  好像exam
[00:03:47.500 --> 00:03:49.500]  對於有些人來說 嘩 正呀 又考試了
[00:03:49.500 --> 00:03:51.500]  又是拿high定的時候了
[00:03:51.500 --> 00:03:54.200]  有些人就說 死啦 都不知道合不合格
[00:03:54.200 --> 00:03:55.300]  你怎麼看都好
[00:03:55.300 --> 00:03:57.700]  是一個試驗 是一個考驗來的
[00:03:57.700 --> 00:04:00.700]  就是看下你懂不懂
[00:04:00.700 --> 00:04:03.100]  另外一方面就是你怎麼去解釋都好
[00:04:03.100 --> 00:04:06.500]  你怎麼解釋試煉試探都好
[00:04:06.500 --> 00:04:08.400]  你即使面對著試探
[00:04:08.400 --> 00:04:09.900]  嘩 有個人走出來
[00:04:09.900 --> 00:04:12.800]  嘩 你面對著金錢的誘惑
[00:04:12.800 --> 00:04:15.100]  面對著性的誘惑
[00:04:15.100 --> 00:04:17.700]  面對著權力的誘惑
[00:04:17.700 --> 00:04:19.700]  面對著那些各樣的誘惑
[00:04:19.700 --> 00:04:22.500]  試探本身不是罪來的
[00:04:22.500 --> 00:04:23.900]  剛剛我們做了兩天
[00:04:23.900 --> 00:04:26.000]  就是有班弟兄在小組
[00:04:26.000 --> 00:04:28.300]  嘩 其實男人坐在一起
[00:04:28.300 --> 00:04:29.700]  真的可以很多東西講
[00:04:29.700 --> 00:04:32.100]  不要想著只有三個女人才是一個墟
[00:04:32.100 --> 00:04:34.100]  其實幾個男人坐在一起
[00:04:34.100 --> 00:04:36.200]  那些叫什麼
[00:04:36.200 --> 00:04:39.400]  我都不知道形容
[00:04:39.400 --> 00:04:41.600]  一個不知道什麼
[00:04:41.600 --> 00:04:42.900]  嘩 其實不是很多人
[00:04:42.900 --> 00:04:46.300]  幾個人 但是小組那晚七點半
[00:04:46.300 --> 00:04:47.300]  雖然遲了一點
[00:04:47.300 --> 00:04:48.500]  七點半開始
[00:04:48.500 --> 00:04:50.600]  十一點鐘才走人
[00:04:50.600 --> 00:04:54.800]  不斷的啪啪啪 很多東西講
[00:04:54.800 --> 00:04:55.800]  就是講什麼呢
[00:04:55.800 --> 00:04:57.700]  就是講權力
[00:04:57.700 --> 00:05:00.300]  講情慾的誘惑
[00:05:00.300 --> 00:05:01.800]  還要講什麼
[00:05:01.800 --> 00:05:04.700]  金錢 還有呢
[00:05:04.700 --> 00:05:06.800]  怎樣面對失敗
[00:05:06.800 --> 00:05:10.600]  還有面子
[00:05:10.600 --> 00:05:12.600]  面對著試探
[00:05:12.600 --> 00:05:16.800]  不是一個罪來的
[00:05:16.800 --> 00:05:18.500]  是你面對著試探
[00:05:18.500 --> 00:05:19.800]  下一步
[00:05:19.800 --> 00:05:20.900]  你會不會give in
[00:05:20.900 --> 00:05:22.800]  你會不會哎呀
[00:05:22.800 --> 00:05:24.000]  反正都在我面前
[00:05:24.000 --> 00:05:26.000]  哎 算了
[00:05:26.000 --> 00:05:26.900]  那一刻
[00:05:26.900 --> 00:05:28.500]  你哎呀那一刻
[00:05:28.500 --> 00:05:31.700]  那一刻就犯罪了
[00:05:31.700 --> 00:05:33.300]  因為耶穌祂在
[00:05:33.300 --> 00:05:34.900]  當祂來到世間
[00:05:34.900 --> 00:05:36.700]  祂是肉身的時候
[00:05:36.700 --> 00:05:37.600]  我剛才都有講
[00:05:37.600 --> 00:05:40.000]  祂有一層凡事受過試探
[00:05:40.000 --> 00:05:41.800]  不過祂沒有犯罪
[00:05:41.800 --> 00:05:43.500]  所以受試探不是一個問題
[00:05:43.500 --> 00:05:46.700]  你面對著金錢的引誘
[00:05:46.700 --> 00:05:48.600]  你在你的關係裏面
[00:05:48.600 --> 00:05:50.500]  就是男女關係上面
[00:05:50.500 --> 00:05:51.700]  哎呀 有時候有些東西
[00:05:51.700 --> 00:05:54.700]  哎呀 好像一個試探那樣
[00:05:54.700 --> 00:05:58.300]  沒問題 那個不是一個問題
[00:05:58.300 --> 00:06:01.800]  十五、六世紀的改革家
[00:06:01.800 --> 00:06:02.900]  馬丁路德
[00:06:02.900 --> 00:06:04.400]  他都用一個例子這樣講
[00:06:04.400 --> 00:06:08.900]  他說 我不可以阻止小鳥在我頭上飛
[00:06:08.900 --> 00:06:10.400]  因為我們飛不了
[00:06:10.400 --> 00:06:12.100]  我不可以阻止祂在上面飛
[00:06:12.100 --> 00:06:15.600]  但我可以阻止祂在我頭上
[00:06:15.600 --> 00:06:20.900]  做甚麼 捉巢
[00:06:20.900 --> 00:06:25.900]  聖經說忍受試探的人是有福的
[00:06:25.900 --> 00:06:27.600]  忍受不是說在這裏
[00:06:27.600 --> 00:06:29.500]  哎呀 就是很辛苦
[00:06:29.500 --> 00:06:32.400]  忍死捱這樣
[00:06:32.400 --> 00:06:34.000]  而是當我們面對試探的時候
[00:06:34.000 --> 00:06:35.900]  我們可以堅持原則
[00:06:35.900 --> 00:06:38.200]  我們不會面對這個試驗
[00:06:38.200 --> 00:06:39.500]  而被它難倒
[00:06:39.500 --> 00:06:43.100]  我們更加積極的去看
[00:06:43.100 --> 00:06:44.300]  不單止不跌倒
[00:06:44.300 --> 00:06:47.100]  反而我們可以面對著那些困難的時候
[00:06:47.100 --> 00:06:49.000]  我們可以勝過它
[00:06:49.000 --> 00:06:51.300]  可以勝過它
[00:06:51.300 --> 00:06:52.400]  可以得勝的
[00:06:52.400 --> 00:06:54.600]  可以結出生命的果子
[00:06:54.600 --> 00:06:56.300]  可以更加像耶穌
[00:06:56.300 --> 00:06:58.200]  性情更加成熟
[00:06:58.200 --> 00:07:01.800]  來到榮耀神
[00:07:01.800 --> 00:07:04.100]  那要成功忍受試探
[00:07:04.100 --> 00:07:05.600]  怎樣呢
[00:07:05.600 --> 00:07:07.800]  我們就要了解試探怎樣來
[00:07:07.800 --> 00:07:09.800]  我們可以看下一個slide
[00:07:09.800 --> 00:07:12.600]  還有再下一個
[00:07:12.600 --> 00:07:14.000]  我們知道魔鬼
[00:07:14.000 --> 00:07:15.100]  祂的名字叫撒旦
[00:07:15.100 --> 00:07:16.800]  撒旦祂本來的意思
[00:07:16.800 --> 00:07:20.000]  撒旦這個名字的意思就是敵黨的意思
[00:07:20.000 --> 00:07:21.300]  祂是敵黨神
[00:07:21.300 --> 00:07:24.100]  祂不想人去認識神
[00:07:24.100 --> 00:07:26.800]  祂想人去遠離神
[00:07:26.800 --> 00:07:30.300]  所以在人類始祖犯罪這件事上
[00:07:30.300 --> 00:07:32.900]  我們看到夏娃
[00:07:32.900 --> 00:07:37.900]  她本身裡面其實有些東西
[00:07:37.900 --> 00:07:39.400]  其實《雅各書》後面說
[00:07:39.400 --> 00:07:41.600]  剛才我們讀那段經文之後
[00:07:41.600 --> 00:07:42.900]  它說其實
[00:07:42.900 --> 00:07:47.000]  我們的絲肉牽引誘惑我們
[00:07:47.000 --> 00:07:50.400]  夏娃她的絲肉受到牽引誘惑
[00:07:50.400 --> 00:07:54.700]  她看到分辨善惡處的果子
[00:07:54.700 --> 00:07:55.700]  好作食物
[00:07:55.700 --> 00:07:56.700]  應該很好吃的
[00:07:56.700 --> 00:07:57.700]  好作食物
[00:07:57.700 --> 00:07:59.200]  應該可能很甜
[00:07:59.200 --> 00:08:00.300]  很好吃
[00:08:00.300 --> 00:08:01.600]  也有閱人的眼目
[00:08:01.600 --> 00:08:02.900]  哇 看上去真是很棒
[00:08:02.900 --> 00:08:05.800]  好好看
[00:08:05.800 --> 00:08:07.700]  也是很可愛的
[00:08:07.700 --> 00:08:09.100]  給人有智慧
[00:08:09.100 --> 00:08:10.900]  於是她摘下來吃
[00:08:10.900 --> 00:08:12.200]  又給了她丈夫
[00:08:12.200 --> 00:08:16.200]  然後她丈夫也吃了
[00:08:16.200 --> 00:08:17.500]  問題就是
[00:08:17.500 --> 00:08:18.800]  那些東西怎麼好
[00:08:18.800 --> 00:08:20.600]  怎麼好都好
[00:08:20.600 --> 00:08:23.000]  牛不喝水
[00:08:23.000 --> 00:08:26.500]  哪裏按得牛頭低
[00:08:26.500 --> 00:08:29.000]  最終你面對著試探
[00:08:29.000 --> 00:08:31.000]  你被試探
[00:08:31.000 --> 00:08:32.400]  然後去犯罪
[00:08:32.400 --> 00:08:34.400]  其實那一步
[00:08:34.400 --> 00:08:36.200]  最終是我們決定的
[00:08:36.200 --> 00:08:37.400]  是我們決定
[00:08:37.400 --> 00:08:39.900]  是不是跌倒
[00:08:39.900 --> 00:08:41.400]  所以不關別人的事
[00:08:41.400 --> 00:08:43.200]  哇 這麼多的壓力
[00:08:43.200 --> 00:08:44.200]  令到我這樣
[00:08:44.200 --> 00:08:45.400]  如果不是你這樣罵我
[00:08:45.400 --> 00:08:47.800]  我就不會這樣說你
[00:08:47.800 --> 00:08:49.600]  如果不是那個女人走出來
[00:08:49.600 --> 00:08:52.900]  我就不會發生這樣的事
[00:08:52.900 --> 00:08:57.300]  沒得賴的
[00:08:57.300 --> 00:08:58.300]  因為那個故事
[00:08:58.300 --> 00:08:59.900]  講到一個阿拉伯人
[00:08:59.900 --> 00:09:03.600]  他和駱駝去到沙漠那裏過夜
[00:09:03.600 --> 00:09:05.300]  搭了個帳篷
[00:09:05.300 --> 00:09:06.300]  你知道入黑
[00:09:06.300 --> 00:09:07.500]  沙漠是很冷的
[00:09:07.500 --> 00:09:08.600]  白天是很熱
[00:09:08.600 --> 00:09:11.200]  但是入黑的時候是很冷的
[00:09:11.200 --> 00:09:12.800]  超冷
[00:09:12.800 --> 00:09:15.500]  駱駝就鑽進帳篷那裏
[00:09:15.500 --> 00:09:16.700]  就跟那個人說
[00:09:16.700 --> 00:09:20.300]  哇 外面真是很冷
[00:09:20.300 --> 00:09:23.300]  你可不可以讓我進來
[00:09:23.300 --> 00:09:24.600]  帳篷很小
[00:09:24.600 --> 00:09:26.000]  只能夠容納一個人
[00:09:26.000 --> 00:09:28.900]  不能夠再多些東西
[00:09:28.900 --> 00:09:30.800]  他說很冷
[00:09:30.800 --> 00:09:31.700]  冷成這樣
[00:09:31.700 --> 00:09:32.900]  明天早上冷到我死了
[00:09:32.900 --> 00:09:35.300]  我就不可以幫你了
[00:09:35.300 --> 00:09:36.300]  那個人就說
[00:09:36.300 --> 00:09:36.800]  不行的
[00:09:36.800 --> 00:09:37.300]  你這麼大
[00:09:37.300 --> 00:09:38.900]  怎麼可以讓你進來
[00:09:38.900 --> 00:09:40.600]  駱駝就說
[00:09:40.600 --> 00:09:42.000]  你有沒有聽過這個東西
[00:09:42.000 --> 00:09:42.700]  沒有
[00:09:42.700 --> 00:09:43.800]  駱駝就說
[00:09:43.800 --> 00:09:45.700]  你先讓我的鼻子進來
[00:09:45.700 --> 00:09:48.000]  起碼我吸到一口暖的空氣
[00:09:48.000 --> 00:09:50.500]  我都算是暖一點
[00:09:50.500 --> 00:09:51.600]  那個人就說
[00:09:51.600 --> 00:09:52.200]  好吧好吧
[00:09:52.200 --> 00:09:53.200]  你只是鼻子而已
[00:09:53.200 --> 00:09:53.800]  沒問題的
[00:09:53.800 --> 00:09:56.300]  應該不會令到帳篷有什麼事的
[00:09:56.300 --> 00:09:59.900]  就讓他的鼻子進來
[00:09:59.900 --> 00:10:01.200]  過了一會之後
[00:10:01.200 --> 00:10:03.000]  駱駝就說
[00:10:03.000 --> 00:10:06.400]  我兩隻前腿很冷
[00:10:06.400 --> 00:10:07.200]  再這樣冷下去
[00:10:07.200 --> 00:10:08.900]  我明天早上就走不了路了
[00:10:08.900 --> 00:10:12.600]  你可不可以讓我兩隻前腳伸進來
[00:10:12.600 --> 00:10:14.800]  這次這個人就好像不是很願意
[00:10:14.800 --> 00:10:17.700]  但是聽起來好像也有些道理
[00:10:17.700 --> 00:10:19.100]  明天走不了路
[00:10:19.100 --> 00:10:19.600]  好吧
[00:10:19.600 --> 00:10:22.900]  讓他兩隻前腳疊在一起進來
[00:10:22.900 --> 00:10:24.500]  我想大家可以猜到之後的故事
[00:10:24.500 --> 00:10:26.900]  會怎樣發生
[00:10:26.900 --> 00:10:28.500]  接著駱駝又會說
[00:10:28.500 --> 00:10:31.600]  我的後腿也很冷
[00:10:31.600 --> 00:10:34.100]  我也要進來
[00:10:34.100 --> 00:10:36.300]  結果就是
[00:10:36.300 --> 00:10:38.500]  駱駝進了進去
[00:10:38.500 --> 00:10:41.500]  駱駝進了進去的意思是什麼
[00:10:41.500 --> 00:10:45.200]  阿拉伯人就被迫推了出去帳篷之外
[00:10:45.200 --> 00:10:49.800]  他就在外面凍死了
[00:10:49.800 --> 00:10:53.500]  罪的試探都是一樣
[00:10:53.500 --> 00:10:55.600]  所以我們提高警覺
[00:10:55.600 --> 00:10:57.900]  他是一點點進來
[00:10:57.900 --> 00:11:00.900]  我們那晚其實只是聊天
[00:11:00.900 --> 00:11:03.400]  我覺得都挺特別的
[00:11:03.400 --> 00:11:08.000]  有人說到
[00:11:08.000 --> 00:11:09.400]  誰說什麼我不說
[00:11:09.400 --> 00:11:10.800]  因為那些很秘密的
[00:11:10.800 --> 00:11:13.200]  但是說一些什麼題目都可以
[00:11:13.200 --> 00:11:14.100]  有人就問
[00:11:14.100 --> 00:11:20.600]  其實可不可以有異性的朋友
[00:11:20.600 --> 00:11:21.900]  就是親密的朋友
[00:11:21.900 --> 00:11:23.400]  如果我結了婚的話
[00:11:23.400 --> 00:11:25.800]  還可不可以有異性的朋友
[00:11:25.800 --> 00:11:29.900]  就是一些好的交往
[00:11:29.900 --> 00:11:32.400]  我們大家都有不同的看法
[00:11:32.400 --> 00:11:34.100]  有些人就保持距離
[00:11:34.100 --> 00:11:36.800]  有些人就看看他吸不吸引
[00:11:36.800 --> 00:11:39.200]  就斷定跟不跟他繼續什麼
[00:11:39.200 --> 00:11:44.800]  (笑聲)
[00:11:44.800 --> 00:11:46.100]  他就說
[00:11:46.100 --> 00:11:48.100]  如果覺得那個異性不是很吸引
[00:11:48.100 --> 00:11:50.600]  就可以跟他繼續有那個來往
[00:11:50.600 --> 00:11:53.600]  因為知道自己的心不會變
[00:11:53.600 --> 00:11:55.600]  這樣的意思
[00:11:55.600 --> 00:11:57.200]  但是有些人就說
[00:11:57.200 --> 00:11:59.000]  其實說什麼都好
[00:11:59.000 --> 00:12:00.000]  什麼界線都好
[00:12:00.000 --> 00:12:02.300]  其實你自己在裡面知道的
[00:12:02.300 --> 00:12:03.100]  你自己知道
[00:12:03.100 --> 00:12:06.200]  你自己感覺到那個東西對不對
[00:12:06.200 --> 00:12:07.400]  就是那個界線
[00:12:07.400 --> 00:12:08.700]  就是你說出去吃飯
[00:12:08.700 --> 00:12:10.800]  之前一定要告訴老婆
[00:12:10.800 --> 00:12:15.500]  又或者一定要在什麼地方吃飯
[00:12:15.500 --> 00:12:17.400]  如果跟另外一個異性的朋友的話
[00:12:17.400 --> 00:12:19.200]  那些界線你都是自己定
[00:12:19.200 --> 00:12:21.000]  每個人都不同
[00:12:21.000 --> 00:12:23.200]  但是其實你其實裡面
[00:12:23.200 --> 00:12:24.100]  你負心自問
[00:12:24.100 --> 00:12:25.200]  你自己問一問
[00:12:25.200 --> 00:12:29.200]  你其實知道自己裡面那個動機是怎樣
[00:12:29.200 --> 00:12:35.000]  你自己知道
[00:12:35.000 --> 00:12:36.100]  所以我們要了解
[00:12:36.100 --> 00:12:37.700]  就是要知道
[00:12:37.700 --> 00:12:38.900]  每個人都不同
[00:12:38.900 --> 00:12:41.000]  但是我們要知道其實試探
[00:12:41.000 --> 00:12:42.500]  都是從裡面來
[00:12:42.500 --> 00:12:45.400]  我們自己不去give in
[00:12:45.400 --> 00:12:47.700]  其實我們都不會犯罪
[00:12:47.700 --> 00:12:50.100]  但是我們要了解我們自己
[00:12:50.100 --> 00:12:50.900]  好了
[00:12:50.900 --> 00:12:55.900]  究竟有什麼必勝的策略呢?
[00:12:55.900 --> 00:12:57.100]  忍受試探一下
[00:12:57.100 --> 00:13:00.100]  怎樣可以來到成功呢?
[00:13:00.100 --> 00:13:02.000]  很簡單
[00:13:02.000 --> 00:13:05.100]  建立一些屬靈的操練
[00:13:05.100 --> 00:13:09.100]  當我們看希伯來書十二章
[00:13:09.100 --> 00:13:10.300]  第二第三節
[00:13:10.300 --> 00:13:12.600]  剛才我們聖餐看那段經文
[00:13:12.600 --> 00:13:14.100]  我這裡有
[00:13:14.100 --> 00:13:16.700]  我們大家一起讀好嗎?
[00:13:16.700 --> 00:13:21.200]  仰望為我們信心從此傳承給耶穌
[00:13:21.200 --> 00:13:24.100]  那樣拿下這十字架給我
[00:13:24.100 --> 00:13:25.900]  就給我受辱
[00:13:25.900 --> 00:13:28.400]  忍受這十字架的阻撓
[00:13:28.400 --> 00:13:31.000]  便阻礙了神保佑我的後天
[00:13:31.000 --> 00:13:33.800]  那樣受罪了這樣的作弊
[00:13:33.800 --> 00:13:35.400]  你會要示相
[00:13:35.400 --> 00:13:39.100]  便得起你的灰心
[00:13:39.100 --> 00:13:40.700]  這裡
[00:13:40.700 --> 00:13:42.400]  下一個slide
[00:13:42.400 --> 00:13:44.700]  這裡其實
[00:13:44.700 --> 00:13:48.100]  耶穌面對著十字架的苦難
[00:13:48.100 --> 00:13:53.000]  也面對著罪人的頂撞
[00:13:53.000 --> 00:13:56.200]  這些的難處
[00:13:56.200 --> 00:14:02.700]  其實和我們所面對生活各樣的東西差不多
[00:14:02.700 --> 00:14:03.900]  都是很困難的
[00:14:03.900 --> 00:14:05.700]  都是一些挑戰
[00:14:05.700 --> 00:14:07.200]  很多時候
[00:14:07.200 --> 00:14:08.700]  其實那些人說
[00:14:08.700 --> 00:14:12.200]  最難的其實有人的地方就一定有問題
[00:14:12.200 --> 00:14:16.400]  其實人的關係很多時候是一個致命傷
[00:14:16.400 --> 00:14:20.300]  所以和人那些的關係
[00:14:20.300 --> 00:14:22.700]  耶穌面對著祂知道
[00:14:22.700 --> 00:14:24.100]  然後很有趣
[00:14:24.100 --> 00:14:26.400]  這段經文希伯來書
[00:14:26.400 --> 00:14:28.100]  它這個忍受
[00:14:28.100 --> 00:14:29.200]  可以再下
[00:14:29.200 --> 00:14:31.900]  其實它綠色這兩個忍受這個字
[00:14:31.900 --> 00:14:35.000]  和亞國書那個忍受
[00:14:35.000 --> 00:14:37.700]  剛才說忍受試探人有福
[00:14:37.700 --> 00:14:39.800]  那個忍受其實都是說同一樣東西
[00:14:39.800 --> 00:14:44.700]  都是同一個忍受
[00:14:44.700 --> 00:14:49.200]  但耶穌祂因為擺在祂前面的喜樂
[00:14:49.200 --> 00:14:50.000]  藍色字
[00:14:50.000 --> 00:14:51.800]  因為祂擺在前面的喜樂
[00:14:51.800 --> 00:14:55.000]  因為祂清楚祂生命的目標
[00:14:55.000 --> 00:15:01.500]  祂知道祂要完成十字架救贖的計劃
[00:15:01.500 --> 00:15:04.300]  祂忍受那個苦難
[00:15:04.300 --> 00:15:06.600]  祂忍受罪人的頂撞
[00:15:06.600 --> 00:15:08.600]  祂不用其他東西阻礙祂
[00:15:08.600 --> 00:15:10.200]  祂有一個很清楚
[00:15:10.200 --> 00:15:11.200]  很清晰
[00:15:11.200 --> 00:15:13.700]  很單一的一個目標
[00:15:13.700 --> 00:15:15.400]  祂知道祂要完成那件事
[00:15:15.400 --> 00:15:18.100]  所以現在有什麼困難都好
[00:15:18.100 --> 00:15:21.400]  就是祂頂著
[00:15:21.400 --> 00:15:23.400]  下一個slide
[00:15:23.400 --> 00:15:25.100]  我們說回之前
[00:15:25.100 --> 00:15:28.900]  南極探索這個旅程
[00:15:28.900 --> 00:15:31.300]  阿文神
[00:15:31.300 --> 00:15:33.700]  祂很清楚有一個目標
[00:15:33.700 --> 00:15:34.700]  祂是南極
[00:15:34.700 --> 00:15:38.200]  就是祂要成為第一個去南極的人
[00:15:38.200 --> 00:15:41.000]  祂在祂幾個月的旅程裏面
[00:15:41.000 --> 00:15:45.400]  祂們拍了十張相
[00:15:45.400 --> 00:15:46.900]  下一個
[00:15:46.900 --> 00:15:48.900]  反而Scott
[00:15:48.900 --> 00:15:51.600]  當他去南極的時候
[00:15:51.600 --> 00:15:54.300]  成為第一個去南極的人
[00:15:54.300 --> 00:15:56.500]  只是其中一個目標
[00:15:56.500 --> 00:15:57.800]  他另外還有一個目標
[00:15:57.800 --> 00:16:00.400]  就是要做科學研究
[00:16:00.400 --> 00:16:04.000]  其實這兩個目標本身是矛盾的
[00:16:04.000 --> 00:16:06.100]  你看不看到有什麼矛盾
[00:16:06.100 --> 00:16:08.600]  要最快去到南極
[00:16:08.600 --> 00:16:10.500]  就是時間要短
[00:16:10.500 --> 00:16:13.500]  但是做科學研究可不可以快的
[00:16:13.500 --> 00:16:14.300]  不行的
[00:16:14.300 --> 00:16:16.000]  你要搜集一些東西
[00:16:16.000 --> 00:16:17.400]  然後又看一下祂
[00:16:17.400 --> 00:16:20.500]  因為祂簡直是帶一些人一起
[00:16:20.500 --> 00:16:22.500]  就是有些科學家
[00:16:22.500 --> 00:16:25.000]  說一會兒又撿30塊石頭
[00:16:25.000 --> 00:16:26.500]  一撿30塊石頭的時候
[00:16:26.500 --> 00:16:29.100]  其實祂的行李又重多了幾十磅
[00:16:29.100 --> 00:16:30.400]  要有人揹的
[00:16:30.400 --> 00:16:34.600]  或者動物要揹的
[00:16:34.600 --> 00:16:37.400]  祂心懷異議
[00:16:37.400 --> 00:16:39.200]  《亞國書》後面講了
[00:16:39.200 --> 00:16:41.200]  心懷異議
[00:16:41.200 --> 00:16:45.200]  而Scott在途中也拍了2000張相
[00:16:45.200 --> 00:16:50.400]  所以不是說人生有不同的目標就不好
[00:16:50.400 --> 00:16:53.400]  不是說財富是不好
[00:16:53.400 --> 00:16:56.500]  不是說你現在拍拖戀愛是不好
[00:16:56.500 --> 00:17:00.100]  不用黏著的 先上回去
[00:17:00.100 --> 00:17:04.900]  也不是說你進修是不好
[00:17:04.900 --> 00:17:07.300]  不是說你現在做的這份工作
[00:17:07.300 --> 00:17:11.300]  你想會不會跳到另外一邊
[00:17:11.300 --> 00:17:13.600]  不是說這樣是不好
[00:17:13.600 --> 00:17:17.100]  而是說當你目標多的時候
[00:17:17.100 --> 00:17:18.700]  你的人就會亂
[00:17:18.700 --> 00:17:21.000]  也會分心
[00:17:21.000 --> 00:17:23.200]  反而目標越簡單越清晰
[00:17:23.200 --> 00:17:26.500]  更加能夠幫助我們
[00:17:26.500 --> 00:17:29.900]  耶穌就是看到前面的喜樂
[00:17:29.900 --> 00:17:34.300]  祂看到祂十字架救贖這個工作
[00:17:34.300 --> 00:17:36.300]  能夠完成就可以了
[00:17:36.300 --> 00:17:39.800]  所以祂忍受苦難
