
[00:00:00.000 --> 00:00:02.760]  再次邀請大家跟我一起低頭祈禱
[00:02:45.720 --> 00:02:47.080]  被囚的、黑眼的
[00:02:47.080 --> 00:02:49.920]  被壓迫的、寄居的、孤兒寡婦
[00:02:49.920 --> 00:02:53.620]  這些無權無勢、無依無靠的人
[00:02:53.620 --> 00:02:56.120]  上帝特別的憐愛
[00:02:56.620 --> 00:02:59.160]  祂是打亂一些惡人的計謀
[00:02:59.160 --> 00:03:01.120]  讓他們的道路彎曲
[00:03:01.120 --> 00:03:03.020]  上帝要作王
[00:03:03.020 --> 00:03:05.020]  是世人的主宰
[00:03:05.020 --> 00:03:10.020]  當我們聽到上帝要對我們講這些說話的時候
[00:03:10.020 --> 00:03:12.840]  我們會有什麼回應呢?
[00:03:12.840 --> 00:03:17.480]  我和大家先去講一講「喜樂」
[00:03:17.480 --> 00:03:19.220]  今天的題目是「喜樂」
[00:03:19.220 --> 00:03:21.620]  究竟什麼叫「喜樂」呢?
[00:03:21.620 --> 00:03:24.320]  香港人開不開心呢?
[00:03:24.320 --> 00:03:26.600]  你又開不開心呢?
[00:03:27.420 --> 00:03:29.020]  今年三月
[00:03:29.020 --> 00:03:31.420]  聯合國發表了一個叫作
[00:03:31.420 --> 00:03:34.620]  「2019年全球幸福指數」
[00:03:34.620 --> 00:03:36.620]  又叫做「快樂指數」
[00:03:36.620 --> 00:03:39.120]  在150多個國家之中
[00:03:39.120 --> 00:03:42.320]  頭十名最幸福的國家、最快樂的國家
[00:03:42.320 --> 00:03:45.620]  有九個位於歐洲
[00:03:45.620 --> 00:03:48.220]  而兩岸三地
[00:03:48.220 --> 00:03:50.820]  台灣、香港和中國
[00:03:50.820 --> 00:03:53.320]  分別排名台灣是25
[00:03:53.320 --> 00:03:54.720]  香港是76
[00:03:54.720 --> 00:03:56.020]  中國是93
[00:03:56.820 --> 00:03:59.120]  排第一的是哪個呢?
[00:03:59.120 --> 00:04:00.420]  是芬蘭
[00:04:00.420 --> 00:04:02.720]  而在北歐的五個國家
[00:04:02.720 --> 00:04:05.020]  全部都入了十名之內
[00:04:05.020 --> 00:04:07.420]  幸福指數是怎樣來的呢?
[00:04:07.420 --> 00:04:08.620]  是怎樣計算的呢?
[00:04:08.620 --> 00:04:10.520]  原來他們是計算GDP
[00:04:10.520 --> 00:04:11.820]  即是人均的收入
[00:04:11.820 --> 00:04:13.920]  社會的自由度
[00:04:13.920 --> 00:04:17.020]  人與人之間的信任和包容度
[00:04:17.020 --> 00:04:21.820]  與其他們的國民或市民的健康和壽命
[00:04:21.820 --> 00:04:24.820]  社會的支持度和腐敗度
[00:04:24.820 --> 00:04:27.420]  這些加起來就得出一個分數
[00:04:27.420 --> 00:04:28.820]  有一個排名
[00:04:28.820 --> 00:04:30.720]  其實說到信任
[00:04:30.720 --> 00:04:32.020]  人與人之間的信任
[00:04:32.020 --> 00:04:35.120]  我曾經在讀者文集看過這樣的報導
[00:04:35.120 --> 00:04:38.920]  芬蘭人是最值得信賴的
[00:04:38.920 --> 00:04:42.020]  陌生人之間的信任度是最高
[00:04:42.020 --> 00:04:44.920]  讀者文集做這個研究是甚麼呢?
[00:04:44.920 --> 00:04:46.720]  它就訪問不同的國家
[00:04:46.720 --> 00:04:49.920]  如果你撿到錢包
[00:04:49.920 --> 00:04:50.720]  即不是你
[00:04:50.720 --> 00:04:51.720]  撿到錢包
[00:04:51.720 --> 00:04:54.420]  你會不會物歸原主呢?
[00:04:55.820 --> 00:04:57.120]  我問問大家
[00:04:57.120 --> 00:04:59.420]  問問大家會不會物歸原主
[00:04:59.420 --> 00:05:01.120]  當你掉了錢包的時候
[00:05:01.120 --> 00:05:02.720]  你會不會覺得
[00:05:02.720 --> 00:05:04.320]  你會拿得回來呢?
[00:05:04.320 --> 00:05:07.320]  我想我們心中有數
[00:05:07.320 --> 00:05:10.420]  芬蘭是這麼多國家裏面
[00:05:10.420 --> 00:05:12.120]  最多人會這樣做的
[00:05:12.120 --> 00:05:14.320]  其實與GDP相比
[00:05:14.320 --> 00:05:17.920]  人與人之間的信任度和慷慨友善
[00:05:17.920 --> 00:05:21.120]  更加讓人在心裏有幸福的感覺
[00:05:21.720 --> 00:05:26.820]  如果社會之中有更多人願意減少社會的不平等
[00:05:26.820 --> 00:05:30.120]  以及願意幫助一些落下給自己不幸的人
[00:05:30.120 --> 00:05:33.420]  幸福指數會是高一點的
[00:05:33.420 --> 00:05:36.520]  我們回望一下香港的狀況
[00:05:36.520 --> 00:05:37.820]  在星期六
[00:05:37.820 --> 00:05:39.320]  今天是星期日
[00:05:39.320 --> 00:05:42.820]  即是前天或者昨天
[00:05:42.820 --> 00:05:44.420]  不知道大家有沒有看過一則新聞
[00:05:44.420 --> 00:05:48.220]  就是香港去發表2018年
[00:05:48.220 --> 00:05:50.720]  即是去年的貧窮的數字
[00:05:51.620 --> 00:05:55.020]  他說香港的貧窮人口已經達到140萬
[00:05:55.020 --> 00:05:56.220]  換句話說
[00:05:56.220 --> 00:05:59.220]  每5個人當中有1個是貧窮的
[00:05:59.220 --> 00:06:02.620]  其實我們看很多電視製作的特輯
[00:06:02.620 --> 00:06:03.720]  我們都知道就是
[00:06:03.720 --> 00:06:05.920]  越來越多人付不起租金
[00:06:05.920 --> 00:06:08.020]  而在網吧
[00:06:08.020 --> 00:06:10.220]  又或者在麥當勞
[00:06:10.220 --> 00:06:11.720]  甚至是街邊
[00:06:11.720 --> 00:06:13.420]  或者是球場來露宿
[00:06:13.420 --> 00:06:17.420]  我們心裏面都感受到
[00:06:17.420 --> 00:06:19.720]  那種不安全感越來越大
[00:06:20.020 --> 00:06:21.720]  因為騙案越來越多
[00:06:21.720 --> 00:06:24.220]  並且層出不窮
[00:06:24.220 --> 00:06:27.620]  隱形之間的信任度非常之低
[00:06:27.620 --> 00:06:31.020]  對陌生人我們有超強的戒心
[00:06:31.020 --> 00:06:34.220]  我們不容易去幫助一些我們不認識的人
[00:06:34.220 --> 00:06:37.120]  很怕惹禍上身
[00:06:37.120 --> 00:06:39.120]  寧可視而不見
[00:06:39.120 --> 00:06:42.520]  而冷漠的社會就是這樣慢慢地形成
[00:06:42.520 --> 00:06:45.820]  香港的競爭很激烈
[00:06:45.820 --> 00:06:47.920]  我們的壓力很大
[00:06:48.520 --> 00:06:51.920]  每一個人都努力地為自己爭取最大的利益
[00:06:51.920 --> 00:06:53.920]  因為我們都相信
[00:06:53.920 --> 00:06:55.620]  爭多足少
[00:06:55.620 --> 00:06:57.120]  不爭就沒有了
[00:06:57.120 --> 00:06:59.020]  而這個爭
[00:06:59.020 --> 00:07:02.420]  可能是從幼稚園開始就要爭學位
[00:07:02.420 --> 00:07:05.520]  我們都相信
[00:07:05.520 --> 00:07:07.720]  不為自己爭取的話
[00:07:07.720 --> 00:07:09.220]  難道等人來幫忙嗎?
[00:07:09.220 --> 00:07:11.620]  因為四周你見到的
[00:07:11.620 --> 00:07:13.820]  你感受到的都是冷漠的人
[00:07:13.820 --> 00:07:16.420]  其實說真句
[00:07:16.820 --> 00:07:18.620]  香港人不是這麼冷漠的
[00:07:18.620 --> 00:07:20.720]  只是當我們
[00:07:20.720 --> 00:07:25.020]  很忙碌很努力地為自己爭取的時候
[00:07:25.020 --> 00:07:26.420]  我們自顧不閒
[00:07:26.420 --> 00:07:28.020]  我們自己都搞不定自己
[00:07:28.020 --> 00:07:30.320]  我們又怎麼看到別人的需要呢?
[00:07:30.320 --> 00:07:33.820]  特別是當我們很怕被人欺騙
[00:07:33.820 --> 00:07:35.820]  而對別人有戒心的時候
[00:07:35.820 --> 00:07:37.720]  我們寧可視而不見
[00:07:37.720 --> 00:07:40.720]  基督徒都不例外
[00:07:40.720 --> 00:07:42.720]  我們身處在這個香港裡面
[00:07:42.720 --> 00:07:46.120]  都受著這些思想行動信念所影響
[00:07:46.420 --> 00:07:47.620]  在不知不覺之間
[00:07:47.620 --> 00:07:48.820]  都因為忙碌
[00:07:48.820 --> 00:07:50.820]  都因為為自己爭取
[00:07:50.820 --> 00:07:53.620]  我們認為自己應該有的最大利益
[00:07:53.620 --> 00:07:58.520]  我們都走在這個行列當中
[00:07:58.520 --> 00:08:01.320]  而當競爭越來越激烈
[00:08:01.320 --> 00:08:03.420]  人只會爭取自己的利益的時候
[00:08:03.420 --> 00:08:04.920]  不法的事
[00:08:04.920 --> 00:08:06.420]  就會增多
[00:08:06.420 --> 00:08:08.920]  就會更加多的人落入在
[00:08:08.920 --> 00:08:10.520]  第七至第九節
[00:08:10.520 --> 00:08:13.120]  所講的這個狀況裡面
[00:08:13.120 --> 00:08:15.320]  無依無靠
[00:08:15.720 --> 00:08:17.920]  受壓迫和屈往之中
[00:08:17.920 --> 00:08:20.120]  是一種我們沒有一個人
[00:08:20.120 --> 00:08:22.220]  想自己落入的境況裡面
[00:08:22.220 --> 00:08:24.420]  不過
[00:08:24.420 --> 00:08:27.520]  當越來越多人只會爭取自己最大的利益
[00:08:27.520 --> 00:08:28.820]  應得的利益的時候
[00:08:28.820 --> 00:08:30.020]  就越來越多人
[00:08:30.020 --> 00:08:33.420]  落入這個七至九節的狀況裡面
[00:08:33.420 --> 00:08:36.820]  就更加多人不想入到這個狀況裡面
[00:08:36.820 --> 00:08:40.120]  更加要為自己來爭取最大的利益
[00:08:40.120 --> 00:08:43.020]  在這個狀況底下
[00:08:43.020 --> 00:08:45.620]  人只會落入一個漩渦當中
[00:08:45.820 --> 00:08:47.220]  走入死胡同裡面
[00:08:47.220 --> 00:08:48.520]  無法翻身
[00:08:48.520 --> 00:08:50.020]  想像一下
[00:08:50.020 --> 00:08:52.320]  原本有一個很大很大的水塘
[00:08:52.320 --> 00:08:56.820]  是足夠住在水塘周圍的人
[00:08:56.820 --> 00:08:58.620]  來享用
[00:08:58.620 --> 00:08:59.920]  來使用
[00:08:59.920 --> 00:09:02.920]  不過慢慢因為有些人
[00:09:02.920 --> 00:09:04.620]  擔心了一點
[00:09:04.620 --> 00:09:05.920]  焦慮了一點
[00:09:05.920 --> 00:09:06.820]  恐慮了一點
[00:09:06.820 --> 00:09:09.220]  於是他在自己的家裡面
[00:09:09.220 --> 00:09:10.720]  又再掛一個水塘
[00:09:10.720 --> 00:09:13.220]  然後在這個大水塘裡面
[00:09:13.320 --> 00:09:15.820]  不斷不斷舀進自己的水塘裡面
[00:09:15.820 --> 00:09:18.220]  一個是這樣做
[00:09:18.220 --> 00:09:20.020]  兩個是這樣做
[00:09:20.020 --> 00:09:21.420]  三個是這樣做
[00:09:21.420 --> 00:09:24.320]  並且看到別人的水塘越挖越大的時候
[00:09:24.320 --> 00:09:27.220]  於是更加多人加入這個巷子裡面
[00:09:27.220 --> 00:09:30.020]  水塘原本足夠所有人
[00:09:30.020 --> 00:09:32.120]  去喝這個水的時候
[00:09:32.120 --> 00:09:33.420]  都慢慢
[00:09:33.420 --> 00:09:36.420]  來到不正常地
[00:09:36.420 --> 00:09:37.820]  乾涸了
[00:09:37.820 --> 00:09:42.420]  今天的詩篇就是勉勵信徒
[00:09:42.620 --> 00:09:43.820]  去依靠上帝
[00:09:43.820 --> 00:09:45.220]  不要依靠自己
[00:09:45.220 --> 00:09:46.820]  或者其他有勢力的人士
[00:09:46.820 --> 00:09:48.920]  去為自己去爭取
[00:09:48.920 --> 00:09:50.520]  自己生活所需
[00:09:50.520 --> 00:09:51.820]  自己的利益
[00:09:51.820 --> 00:09:53.420]  又或者避免自己
[00:09:53.420 --> 00:09:56.320]  落入七至九節所說的那份無依無靠
[00:09:56.320 --> 00:09:59.520]  受壓迫屈往的境況裡面
[00:09:59.520 --> 00:10:02.220]  上帝很清楚地承諾我們
[00:10:02.220 --> 00:10:04.020]  祂會公認我們一切
[00:10:04.020 --> 00:10:06.020]  讓我們毫無缺帖
[00:10:06.020 --> 00:10:08.920]  不知道大家記不記得詩篇有一句這樣的說話
[00:10:08.920 --> 00:10:12.420]  詩人說我的好處不在上帝你以外
[00:10:13.520 --> 00:10:14.920]  因為祂不是你的雙唇
[00:10:14.920 --> 00:10:17.320]  上帝更加保證
[00:10:17.320 --> 00:10:18.920]  信徒活在這個世界上面
[00:10:18.920 --> 00:10:20.620]  如果我們受到欺壓的說話
[00:10:20.620 --> 00:10:22.020]  祂會為我們伸冤
[00:10:22.020 --> 00:10:24.020]  如果我們飢餓的說話
[00:10:24.020 --> 00:10:25.320]  祂會賜食物給我們
[00:10:25.320 --> 00:10:27.020]  如果我們被囚禁
[00:10:27.020 --> 00:10:28.020]  祂會釋放我們
[00:10:28.020 --> 00:10:29.420]  如果我們看不到
[00:10:29.420 --> 00:10:31.020]  祂會開啟我們的眼睛
[00:10:31.020 --> 00:10:33.020]  如果我們被壓迫的說話
[00:10:33.020 --> 00:10:35.020]  祂會親自去扶起我們
[00:10:35.020 --> 00:10:37.220]  如果我們無依無靠
[00:10:37.220 --> 00:10:39.720]  好像那些寄居的孤兒寡婦
[00:10:39.720 --> 00:10:40.820]  祂會保護我們
[00:10:41.520 --> 00:10:43.720]  祂喜愛好人義人善良的人
[00:10:43.720 --> 00:10:46.420]  祂會令那些惡人道路彎曲
[00:10:46.420 --> 00:10:50.220]  我們聽到
[00:10:50.220 --> 00:10:52.620]  可能我們背得到
[00:10:52.620 --> 00:10:54.620]  我們的腦海裏面知道
[00:10:54.620 --> 00:10:56.220]  不過
[00:10:56.220 --> 00:10:59.420]  我們未能深深地相信
[00:10:59.420 --> 00:11:01.820]  特別是當我們的生命
[00:11:01.820 --> 00:11:04.920]  落入極度困難迷茫和痛苦的時候
[00:11:04.920 --> 00:11:07.220]  我們很自然地期待上帝
[00:11:07.220 --> 00:11:09.420]  你即時介入
[00:11:10.120 --> 00:11:11.620]  以你大能的手去幫助我們
[00:11:11.620 --> 00:11:13.620]  脫離現今的苦況
[00:11:13.620 --> 00:11:16.420]  就好像我們經常看的電影
[00:11:16.420 --> 00:11:18.420]  見到一些救世的英雄
[00:11:18.420 --> 00:11:21.620]  即刻來解救人的苦難
[00:11:21.620 --> 00:11:25.820]  又或者當我們眼所見盡是暴力
[00:11:25.820 --> 00:11:27.620]  令人受苦的境況
[00:11:27.620 --> 00:11:31.220]  我們真的很難去憑信心去等候
[00:11:31.220 --> 00:11:34.820]  等候上帝應許的實現
[00:11:34.820 --> 00:11:39.120]  不過在一切困難和艱苦的日子裏面
[00:11:39.120 --> 00:11:41.120]  上帝邀請我們要靠邊站
[00:11:41.120 --> 00:11:42.820]  靠哪個邊呢?
[00:11:42.820 --> 00:11:46.220]  要選擇那些會帶來生命的事物
[00:11:46.220 --> 00:11:49.920]  祂鼓勵我們憑信心不要憑眼見
[00:11:49.920 --> 00:11:53.020]  祂鼓勵我們憑信心去仰望而不要灰心
[00:11:53.020 --> 00:11:56.020]  祂鼓勵我們帶著喜樂而不是羞愧的
[00:11:56.020 --> 00:11:58.520]  回到祂的面前 祂的身邊
[00:11:58.520 --> 00:12:02.420]  縱然很害怕 很恐懼
[00:12:02.420 --> 00:12:04.520]  仍然要等上帝的邀請
[00:12:04.520 --> 00:12:06.320]  去關心那些落在受苦
[00:12:06.320 --> 00:12:08.120]  經歷暴力對待的人
[00:12:10.120 --> 00:12:13.120]  今天啟營經文雅閣書第五章七至十節
[00:12:13.120 --> 00:12:14.620]  也呼應著說
[00:12:14.620 --> 00:12:18.920]  免得我們要將那些先前奉主名說話的眾先知
[00:12:18.920 --> 00:12:23.120]  作為能夠受苦 能夠忍耐的榜樣
[00:12:23.120 --> 00:12:27.120]  其次就是在困苦當中
[00:12:27.120 --> 00:12:29.420]  不要去彼此埋怨
[00:12:29.420 --> 00:12:33.420]  真的很難 很難
[00:12:33.420 --> 00:12:37.820]  如果你曾經落入困苦當中的時候
[00:12:38.220 --> 00:12:42.120]  你知道這些說話好像痴人說夢話
[00:12:42.120 --> 00:12:46.520]  但是上帝靜靜地不斷地鼓勵我們
[00:12:46.520 --> 00:12:52.320]  我們真的需要求上帝去幫助我們
[00:12:52.320 --> 00:12:54.720]  好像雅閣書這樣說
[00:12:54.720 --> 00:12:56.520]  去兼顧我們的心
[00:12:56.520 --> 00:13:00.020]  特別是家庭我們要對祂有更深的信賴
[00:13:00.020 --> 00:13:03.320]  就好像馬芬的九章二十四節
[00:13:03.620 --> 00:13:09.420]  那個孩子被鬼附的爸爸對耶穌說
[00:13:09.420 --> 00:13:12.520]  我信 我知道上帝你應許過我們
[00:13:12.520 --> 00:13:16.420]  不過我信心不足 求主你幫助我們
[00:13:16.420 --> 00:13:20.520]  以致我們能夠在艱難的日子
[00:13:20.520 --> 00:13:22.320]  不會再惶恐度日
[00:13:22.320 --> 00:13:24.320]  不會只是營營役役
[00:13:24.320 --> 00:13:26.120]  不會只是忙忙碌碌
[00:13:26.120 --> 00:13:29.920]  他是失卻了上帝給我們的喜樂和平安
[00:13:31.720 --> 00:13:34.620]  上兩星期有機會與家長聊天
[00:13:34.620 --> 00:13:38.120]  大家也知道我最主要是接觸家長
[00:13:38.120 --> 00:13:39.420]  做家長的工作
[00:13:39.420 --> 00:13:43.720]  有位家長的小朋友已經去到高小
[00:13:43.720 --> 00:13:46.320]  也學習要放手
[00:13:46.320 --> 00:13:50.520]  放手不要跟他檢查功課
[00:13:50.520 --> 00:13:53.320]  不要讓他自己去做功課之餘
[00:13:53.320 --> 00:13:54.620]  他自己去溫習
[00:13:54.620 --> 00:13:56.220]  不過兩個月了
[00:13:56.220 --> 00:14:00.020]  眼見自己的小朋友有幾科測驗不合
[00:14:01.020 --> 00:14:05.020]  是沒錯 看到他有一點進步
[00:14:05.020 --> 00:14:08.320]  但就是不忍心看那份測驗卷
[00:14:08.320 --> 00:14:09.920]  明明他懂得
[00:14:09.920 --> 00:14:11.620]  但因為不同的原因
[00:14:11.620 --> 00:14:13.720]  被老師扣了很多分 搞到不合格
[00:14:13.720 --> 00:14:15.620]  真的很不值
[00:14:15.620 --> 00:14:19.520]  於是對孩子有很多提醒
[00:14:19.520 --> 00:14:23.720]  小朋友可能覺得很煩
[00:14:23.720 --> 00:14:25.220]  於是就回敬一句
[00:14:25.220 --> 00:14:26.420]  是的 我喜歡
[00:14:26.420 --> 00:14:30.420]  心裡既焦急又氣憤
[00:14:31.420 --> 00:14:32.420]  真的要放手?
[00:14:32.420 --> 00:14:34.220]  這麼早就要放手?
[00:14:34.220 --> 00:14:35.820]  真的要不理?
[00:14:35.820 --> 00:14:39.020]  會不會連累了我們的孩子呢?
[00:14:39.020 --> 00:14:42.020]  當我與這位家長聊天的時候
[00:14:42.020 --> 00:14:42.720]  他就問
[00:14:42.720 --> 00:14:45.020]  其實你對你的小朋友有沒有信心?
[00:14:45.020 --> 00:14:47.820]  他說我對他是有信心的
[00:14:47.820 --> 00:14:49.620]  不過我看到他有很多甩漏
[00:14:49.620 --> 00:14:51.220]  成績不斷下滑
[00:14:51.220 --> 00:14:54.420]  我是出於關心和擔心
[00:14:54.420 --> 00:14:58.220]  於是就提醒他
[00:14:59.320 --> 00:15:02.420]  心裡不安又開始出手干預
[00:15:02.420 --> 00:15:07.220]  再聊下去的時候
[00:15:07.220 --> 00:15:09.220]  這位家長真的真心相信
[00:15:09.220 --> 00:15:12.420]  他越是對他的小朋友越有信心
[00:15:12.420 --> 00:15:14.720]  他的小朋友的表現
[00:15:14.720 --> 00:15:17.320]  就會一步一步找到他的步伐
[00:15:17.320 --> 00:15:19.620]  並且一步一步地成長
[00:15:19.620 --> 00:15:24.920]  但現況是他的成長很慢
[00:15:24.920 --> 00:15:27.120]  慢到根本看不到
[00:15:28.220 --> 00:15:32.120]  看到的只是令自己很擔心的情況
[00:15:32.120 --> 00:15:34.720]  於是忍不住又說話
[00:15:34.720 --> 00:15:37.820]  又提醒又去扶持
[00:15:37.820 --> 00:15:41.620]  憑信心不憑眼見
[00:15:41.620 --> 00:15:44.420]  真的一點都不容易
[00:15:44.420 --> 00:15:47.320]  這是我們要努力的方向
[00:15:47.320 --> 00:15:50.820]  當你的信心與日俱增
[00:15:50.820 --> 00:15:52.820]  為什麼我叫「與日俱增」呢?
[00:15:52.820 --> 00:15:54.120]  上帝不是這樣
[00:15:54.120 --> 00:16:01.220]  人一有信心就會滿入充足的信心
[00:16:01.220 --> 00:16:02.020]  不是這樣的
[00:16:02.020 --> 00:16:06.820]  信心就像水滴一滴一滴地滴在石頭上
[00:16:06.820 --> 00:16:09.220]  它不斷地滴下來的時候
[00:16:09.220 --> 00:16:13.720]  你不會看到任何在石頭裡的絲毫改變
[00:16:13.720 --> 00:16:16.220]  直至日子滿足
[00:16:16.220 --> 00:16:21.720]  你竟然會看到石頭也會被水滴穿
[00:16:24.520 --> 00:16:27.720]  信心原來真的是一滴一滴地加增
[00:16:27.720 --> 00:16:32.720]  對於越來越心急的香港人
[00:16:32.720 --> 00:16:35.520]  對於很高效率的香港人
[00:16:35.520 --> 00:16:36.920]  真的忍不住
[00:16:36.920 --> 00:16:40.720]  為什麼信心會這麼慢才出現
[00:16:40.720 --> 00:16:43.720]  不過當你的信心與日俱增的時候
[00:16:43.720 --> 00:16:46.120]  你會越來越看到自己的足夠
[00:16:46.120 --> 00:16:50.720]  而越來越願意向有需要的人鬆開你的雙手
[00:16:50.720 --> 00:16:52.720]  去跟他分享你的所有
[00:16:53.720 --> 00:16:56.320]  你也會越來越享受上帝賜給你的一切
[00:16:56.320 --> 00:16:58.720]  而不會真的忙忙碌碌、彆彆彆
[00:16:58.720 --> 00:17:02.320]  你更加會越來越對陌生人有事
[00:17:02.320 --> 00:17:05.320]  送上你的祝福和你可能的幫助
[00:17:05.320 --> 00:17:09.720]  萬一被騙怎麼辦呢?
[00:17:09.720 --> 00:17:16.320]  那只不過是對方辜負了上帝對他的恩賜
[00:17:16.320 --> 00:17:19.320]  你會看到這件事
[00:17:19.920 --> 00:17:23.720]  而不是心裏覺得我又蠢了
[00:17:23.720 --> 00:17:28.120]  你會越來越隨遇而安
[00:17:28.120 --> 00:17:30.720]  因為你相信一切在神的手裏
[00:17:30.720 --> 00:17:34.320]  你越能明白他所安排的一切都是最美好的
[00:17:34.320 --> 00:17:40.520]  而你也越來越能夠在困境和禍患之中
[00:17:40.520 --> 00:17:45.120]  去體會到上帝的祝福從來沒有離開過你
[00:17:45.120 --> 00:17:48.920]  那是你順境日子所不能領會
[00:17:50.320 --> 00:17:52.920]  今天的《啟營經文》也是這樣說
[00:17:52.920 --> 00:17:57.520]  虐待的經歷成為我們的提醒
[00:17:57.520 --> 00:17:59.920]  從前風聞有理
[00:17:59.920 --> 00:18:02.920]  卻在一連串的禍患當中
[00:18:02.920 --> 00:18:05.720]  讓他親眼見到上帝
[00:18:05.720 --> 00:18:11.720]  更加因為你對上帝我們的黃心心的信賴
[00:18:11.720 --> 00:18:13.520]  你會從微小的事裏面
[00:18:13.520 --> 00:18:15.520]  在平凡的事情當中
[00:18:15.520 --> 00:18:18.120]  看到祂臨在的痕跡
[00:18:19.520 --> 00:18:21.920]  而當我們落在任何的境況裏面
[00:18:21.920 --> 00:18:24.720]  我們的喜樂只會加增
[00:18:24.720 --> 00:18:27.120]  你會越來越明白
[00:18:27.120 --> 00:18:29.720]  保羅所說的話
[00:18:29.720 --> 00:18:34.320]  上帝是我們喜樂的源頭
[00:18:34.320 --> 00:18:38.120]  可能你會說很難
[00:18:38.120 --> 00:18:40.720]  原來上帝的路是這麼艱難的
[00:18:40.720 --> 00:18:42.120]  是的
[00:18:42.120 --> 00:18:44.720]  其實也不是很難
[00:18:44.720 --> 00:18:46.920]  其實你只需要靠邊站
[00:18:46.920 --> 00:18:48.520]  你選擇一邊
[00:18:48.920 --> 00:18:51.320]  然後求上帝去加添你的能力
[00:18:51.320 --> 00:18:54.120]  去仍然在這條方向裏面走
[00:18:54.120 --> 00:18:57.520]  在選擇的過程裏面是很大的掙扎
