
[00:00:00.000 --> 00:00:04.000]  這是和大家在一起,真是一個很大的榮幸
[00:02:31.000 --> 00:02:38.000]  所以在聖恩的長大當中
[00:02:38.000 --> 00:02:41.000]  有很大的特權和責任
[00:02:41.000 --> 00:02:47.000]  我要確保我不會辜負我家的姓
[00:02:47.000 --> 00:02:50.000]  我仍然是這樣做
[00:02:50.000 --> 00:02:55.000]  你也需要不要辜負你家族的名字
[00:02:55.000 --> 00:03:01.000]  身為姓王的有很大的祝福
[00:03:01.000 --> 00:03:03.000]  但有很大的責任
[00:03:03.000 --> 00:03:05.000]  或者是你姓陳的
[00:03:05.000 --> 00:03:07.000]  或者是你姓李的
[00:03:07.000 --> 00:03:10.000]  無論你的姓什麼
[00:03:10.000 --> 00:03:17.000]  成繼你的姓名是一種巨大的榮譽和責任
[00:03:17.000 --> 00:03:25.000]  但是更重要的是屬於神的家庭裏面
[00:03:25.000 --> 00:03:28.000]  是有巨大的祝福和責任
[00:03:28.000 --> 00:03:35.000]  如果我們帶有基督徒的名字的時候
[00:03:35.000 --> 00:03:37.000]  我們也需要對得起
[00:03:37.000 --> 00:03:38.000]  配得上這個名字
[00:03:38.000 --> 00:03:42.000]  那麼我們怎樣可以行事為人
[00:03:42.000 --> 00:03:44.000]  才能對得起主呢
[00:03:44.000 --> 00:03:49.000]  很慶幸的是神今天跟我們所說的話
[00:03:49.000 --> 00:03:50.000]  對我們有幫助
[00:03:50.000 --> 00:03:56.000]  祂挑戰我們行事為人對得起主
[00:03:56.000 --> 00:04:01.000]  祂告訴我們我們行事為人
[00:04:01.000 --> 00:04:03.000]  怎樣都可以對得起主
[00:04:03.000 --> 00:04:06.000]  祂又給我們看到
[00:04:06.000 --> 00:04:08.000]  行事為人對得起主的時候
[00:04:08.000 --> 00:04:10.000]  一些可以看到的結果
[00:04:10.000 --> 00:04:17.000]  我們的2023年基督教會的主題是
[00:04:17.000 --> 00:04:21.000]  以基督為中心
[00:04:21.000 --> 00:04:25.000]  彼此連接衛生教會的意象
[00:04:25.000 --> 00:04:30.000]  1月份教牧同工宣講
[00:04:30.000 --> 00:04:36.000]  哥勒西書一章15至20字
[00:04:36.000 --> 00:04:38.000]  以基督為中心這個訊息
[00:04:38.000 --> 00:04:44.000]  5月份我們宣講了
[00:04:44.000 --> 00:04:47.000]  羅馬書第12章彼此連接的訊息
[00:04:47.000 --> 00:04:52.000]  在夏令會的時候
[00:04:52.000 --> 00:04:54.000]  我們又進一步探討了這個主題
[00:04:54.000 --> 00:05:04.000]  我們三個教會會眾都考慮到
[00:05:04.000 --> 00:05:07.000]  哥勒西書一章9至14字
[00:05:07.000 --> 00:05:10.000]  衛生T4C教會的意象的意義
[00:05:10.000 --> 00:05:22.000]  T4C的意象就是建立一個
[00:05:22.000 --> 00:05:24.000]  三語互立互動的教會
[00:05:24.000 --> 00:05:27.000]  成為雙城地區滿土培訓
[00:05:27.000 --> 00:05:30.000]  和福音傳揚的中心
[00:05:30.000 --> 00:05:36.000]  這些共同講道的目的就是
[00:05:36.000 --> 00:05:38.000]  使我們能夠合一成為一個教會
[00:05:38.000 --> 00:05:46.000]  也是為了幫助我們共同向前走
[00:05:46.000 --> 00:05:52.000]  朝著上帝給我們希望
[00:05:52.000 --> 00:05:56.000]  我們成為教會的目的和要做的事工
[00:05:56.000 --> 00:05:59.000]  所以讓我們仔細地看看
[00:05:59.000 --> 00:06:01.000]  哥勒西書第一章9至14
[00:06:01.000 --> 00:06:08.000]  並且一齊學習
[00:06:08.000 --> 00:06:10.000]  這些經文主要的鼓勵和挑戰
[00:06:10.000 --> 00:06:17.000]  恨是為人,對得起主
[00:06:17.000 --> 00:06:20.000]  第九次開始的時候
[00:06:20.000 --> 00:06:24.000]  他就說
[00:06:24.000 --> 00:06:27.000]  因此我們自從聽見的日子
[00:06:27.000 --> 00:06:31.000]  也就為你們不住地禱告祈求
[00:06:31.000 --> 00:06:37.000]  這段經文包含了保羅
[00:06:37.000 --> 00:06:43.000]  為哥勒西基督徒的禱告
[00:06:43.000 --> 00:06:46.000]  保羅是狠切地為他們禱告
[00:06:46.000 --> 00:06:47.000]  為什麼?
[00:06:47.000 --> 00:06:51.000]  因為他對自己和他們的關係
[00:06:51.000 --> 00:06:58.000]  因為他對福音感到興奮
[00:06:58.000 --> 00:07:03.000]  我們回顧一下第三節和六節
[00:07:03.000 --> 00:07:14.000]  保羅對哥勒西基督徒的好消息感到興奮
[00:07:14.000 --> 00:07:17.000]  他們如何用信心、愛心和盼望
[00:07:17.000 --> 00:07:20.000]  回應福音感到興奮
[00:07:20.000 --> 00:07:27.000]  他們對福音如何在生命中結出果子
[00:07:27.000 --> 00:07:36.000]  他們對福音在全地所做的事情感到興奮
[00:07:36.000 --> 00:07:41.000]  保羅對福音感到興奮
[00:07:41.000 --> 00:07:47.000]  福音有沒有使你如此興奮
[00:07:47.000 --> 00:07:50.000]  正如他使保羅如此興奮呢?
[00:07:50.000 --> 00:08:00.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:08:00.000 --> 00:08:03.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:08:03.000 --> 00:08:06.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:08:06.000 --> 00:08:12.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:08:12.000 --> 00:08:15.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:08:15.000 --> 00:08:18.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:08:18.000 --> 00:08:21.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:08:21.000 --> 00:08:24.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:08:24.000 --> 00:08:27.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:08:27.000 --> 00:08:30.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:08:30.000 --> 00:08:33.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:08:33.000 --> 00:08:36.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:08:36.000 --> 00:08:39.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:08:39.000 --> 00:08:48.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:08:48.000 --> 00:08:51.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:08:51.000 --> 00:08:54.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:08:54.000 --> 00:08:57.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:08:57.000 --> 00:09:00.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:09:00.000 --> 00:09:03.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:09:03.000 --> 00:09:06.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:09:06.000 --> 00:09:09.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:09:09.000 --> 00:09:12.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:09:12.000 --> 00:09:15.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:09:15.000 --> 00:09:18.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:09:18.000 --> 00:09:21.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:09:21.000 --> 00:09:24.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:09:24.000 --> 00:09:27.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:09:27.000 --> 00:09:47.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:09:47.000 --> 00:09:48.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:09:48.000 --> 00:09:49.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:09:49.000 --> 00:09:50.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:09:50.000 --> 00:09:51.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:09:51.000 --> 00:09:52.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:09:52.000 --> 00:09:53.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:09:53.000 --> 00:10:15.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:10:15.000 --> 00:10:16.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:10:16.000 --> 00:10:17.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:10:17.000 --> 00:10:18.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:10:18.000 --> 00:10:19.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:10:19.000 --> 00:10:20.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:10:20.000 --> 00:10:21.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:10:21.000 --> 00:10:34.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:10:34.000 --> 00:10:35.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:10:35.000 --> 00:10:36.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:10:36.000 --> 00:10:37.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:10:37.000 --> 00:10:38.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:10:38.000 --> 00:10:39.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:10:39.000 --> 00:10:40.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:10:40.000 --> 00:10:51.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:10:51.000 --> 00:10:52.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:10:52.000 --> 00:10:53.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:10:53.000 --> 00:10:54.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:10:54.000 --> 00:10:55.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:10:55.000 --> 00:10:56.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:10:56.000 --> 00:10:57.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:10:57.000 --> 00:11:10.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:11:10.000 --> 00:11:11.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:11:11.000 --> 00:11:12.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:11:12.000 --> 00:11:13.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:11:13.000 --> 00:11:14.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:11:14.000 --> 00:11:15.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:11:15.000 --> 00:11:16.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:11:16.000 --> 00:11:27.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:11:27.000 --> 00:11:28.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:11:28.000 --> 00:11:29.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:11:29.000 --> 00:11:30.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:11:30.000 --> 00:11:31.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:11:31.000 --> 00:11:32.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:11:32.000 --> 00:11:33.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:11:33.000 --> 00:11:50.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:11:50.000 --> 00:11:51.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:11:51.000 --> 00:11:52.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:11:52.000 --> 00:11:53.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:11:53.000 --> 00:11:54.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:11:54.000 --> 00:11:55.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:11:55.000 --> 00:11:56.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:11:56.000 --> 00:12:14.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:12:14.000 --> 00:12:27.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:12:27.000 --> 00:12:28.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:12:28.000 --> 00:12:29.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:12:29.000 --> 00:12:30.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:12:30.000 --> 00:12:31.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:12:31.000 --> 00:12:32.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:12:32.000 --> 00:12:33.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:12:33.000 --> 00:12:56.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:12:56.000 --> 00:12:57.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:12:57.000 --> 00:12:58.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:12:58.000 --> 00:12:59.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:12:59.000 --> 00:13:00.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:13:00.000 --> 00:13:01.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:13:01.000 --> 00:13:02.000]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:13:02.000 --> 00:13:13.600]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:13:13.600 --> 00:13:35.200]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:13:35.200 --> 00:13:37.520]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:13:37.520 --> 00:13:38.520]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:13:38.520 --> 00:13:39.520]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:13:39.520 --> 00:13:40.520]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:13:40.520 --> 00:13:41.520]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:13:41.520 --> 00:13:42.520]  保羅對福音的興奮促使了他對哥勒西基督徒來禱告
[00:13:42.520 --> 00:14:03.520]  他們需要知道如何像基督徒一樣,他們需要毀身在門徒的訓練,包括自己的成長和幫助別人在基督裡面的成長。
[00:14:03.520 --> 00:14:19.520]  門徒訓練和外展都是T4C教會的意象的核心。
[00:14:19.520 --> 00:14:24.520]  上帝呼召我們成為雙城地區門徒訓練和福音傳揚的中心。
[00:14:24.520 --> 00:14:42.520]  所以我們需要為這個意象做出很巨大的毀身。
[00:14:42.520 --> 00:14:57.520]  所以在一章9至12裡面,寶樂祈求,他們滿心知道主的旨意。他叫他們行事為人,道德棄主,凡事蒙他喜悅。
[00:14:57.520 --> 00:15:04.520]  「對德」或者「配德」這個詞的意思就是「同等」或者「同重量」。
[00:15:04.520 --> 00:15:15.520]  意思就是可以達到這個標準,這個意味就是不要辜負我們自己。
[00:15:15.520 --> 00:15:24.520]  我是姓殷的,所以我需要名副其實,行事為人,會出姓殷的。
[00:15:24.520 --> 00:15:32.520]  更重要的就是我是基督徒,所以我不要辜負基督徒這個名字。
[00:15:32.520 --> 00:15:41.520]  我需要行事為人,完全這樣土著的喜悅。
[00:15:41.520 --> 00:15:49.520]  你說我對一些很開心的事情都會作出一些微笑。
[00:15:49.520 --> 00:15:59.520]  如果我們的子女等到我們感到自豪的時候,我們就會高興,然後就微笑。
[00:15:59.520 --> 00:16:07.520]  如果你能夠實現到自己所定的目標的時候,我們會感到高興,然後微笑。
[00:16:07.520 --> 00:16:19.520]  如果你為我炒一道好吃的菜的時候,我會高興,然後微笑。
[00:16:19.520 --> 00:16:28.520]  當我們行事為人,對得起主的時候,我們就會使主開心,就讓他的臉上露出微笑。
[00:16:28.520 --> 00:16:40.520]  我的行事為人,是否等到主微笑呢?
[00:16:40.520 --> 00:16:48.520]  我的行事為人,是否等到主微笑呢?
[00:16:48.520 --> 00:16:56.520]  當然,我們靠自己的力量和能力,不可能是土著的喜悅。
[00:16:56.520 --> 00:17:02.520]  所以我們需要禱告,並且要主尋求幫助。
[00:17:02.520 --> 00:17:12.520]  我們需要耶穌。
[00:17:12.520 --> 00:17:20.520]  所以保來祈求,我們行事為人,對得起主,凡事夢他喜悅。
[00:17:20.520 --> 00:17:30.520]  然後他詳細說明了,我們將我們真的這樣實行,行事為人,對得起主的時候,出現了四個結果。
[00:17:30.520 --> 00:17:38.520]  首先,行事為人,對得起主的時候,我們會結出豐盛的果子。
[00:17:38.520 --> 00:17:45.520]  在第十節的時候說,在一切善事上結果子。
[00:17:45.520 --> 00:17:52.520]  當我們在花園種植的時候,我們期望有收成。
[00:17:52.520 --> 00:18:02.520]  今年的番茄的表現真的頂呱呱,有很多的收成。
[00:18:02.520 --> 00:18:14.520]  這個豐富的果子,就是番茄植物的健康成熟的標誌。
[00:18:14.520 --> 00:18:28.520]  當我們領命健康成熟,行事為人,對得起主的基督徒,他們應該是結出豐盛的果子。
[00:18:28.520 --> 00:18:40.520]  而那些五成熟,領命不健康的基督徒,如果行事為人並對不起主的時候,他們的收成是名不足道的。
[00:18:40.520 --> 00:18:52.520]  在第十節說,這個豐盛的果子,在行善中我們可以看到。
[00:18:52.520 --> 00:19:01.520]  當我們行事為人,對得起主的時候,我們就會看到生命的改變和行善事。
[00:19:01.520 --> 00:19:14.520]  但最重要的是,這個善行並不能為我們賺取救恩。
[00:19:14.520 --> 00:19:25.520]  我們得救是靠著恩典,藉著耶穌基督的信心,而不是靠著我們的行為。
[00:19:25.520 --> 00:19:33.520]  我們行善不是為了賺取救恩,而是因為我們得到救恩,所以我們行善。
[00:19:33.520 --> 00:19:40.520]  救恩是多於知識。
[00:19:40.520 --> 00:19:47.520]  行事為人是要多於我們的知識。
[00:19:47.520 --> 00:20:00.520]  行事為人對得起主,帶來我們愛在生命的改變和結出豐盛的果子。
[00:20:00.520 --> 00:20:12.520]  很多時候我們經常學習和增加我們的知識,但是我們沒有使用我們所得到的知識。
[00:20:12.520 --> 00:20:35.520]  你和我都是聽過很多講道,給了我們很多的資訊,但是我們生命帶來沒有什麼改變。
[00:20:35.520 --> 00:20:46.520]  你和我參加了多少主日學的課程,讓我們的頭腦充滿了很多的知識和理解。
[00:20:46.520 --> 00:21:02.520]  你和我做了多少查經,查了多少次,我們的頭腦的知識增加了很多,但是對我們的生命沒有任何的影響。
[00:21:02.520 --> 00:21:16.520]  上帝期望這些知識帶來我們的信服和行動。
[00:21:16.520 --> 00:21:34.520]  你有沒有和這些非高徒有屬靈的對話?
[00:21:34.520 --> 00:21:44.520]  我知道你在當中有很多人這樣做,但是有些都不是這樣做。
[00:21:44.520 --> 00:21:53.520]  你有沒有做門徒訓練呢?你自己的成長成為這個門徒。有沒有幫助其他人成長成為這個門徒呢?
[00:21:53.520 --> 00:22:03.520]  我知道在當中有很多都是這樣做,但是當中有些都沒有這樣做。
[00:22:03.520 --> 00:22:11.520]  我們是需要衛生在教會T4C的意象,結出豐盛的果子,行事為人,對得起主。
[00:22:11.520 --> 00:22:19.520]  第二個結果,行事為人,對得起主會帶來親密的關係。
[00:22:19.520 --> 00:22:29.520]  第十節這樣說,漸漸地多知道神。
[00:22:29.520 --> 00:22:41.520]  我們可以實現我們生命的目的,並且知道神。
[00:22:41.520 --> 00:22:53.520]  我們越行事為人,對得起主的時候,我們就越知道主。
[00:22:53.520 --> 00:23:02.520]  我們生命越討主的喜悅的時候,我們與主的關係就更加密切。
[00:23:02.520 --> 00:23:15.520]  我想你們都很明白知道這一點的,在你和其他人的關係中都是看到的。
[00:23:15.520 --> 00:23:29.520]  當我行事為人,讓我太太開心滿足的時候,我們的婚姻就會越來越親密,越來越堅固。
[00:23:29.520 --> 00:23:40.520]  但是當我行事為人,好像一個自私自利的混蛋的時候,他就會保持他的距離。
[00:23:40.520 --> 00:23:50.520]  當你行事為人,能夠是盟主的喜悅的時候,你與他的關係就越來越親密。
[00:23:50.520 --> 00:23:59.520]  你對神的認識有多少呢?
[00:23:59.520 --> 00:24:12.520]  行事為人對得起主的結果就是凡事歡歡喜喜地忍耐。
[00:24:12.520 --> 00:24:28.520]  十一節這樣說,照他榮耀的權能,能以在各樣的加力,加上加力,好叫你們凡事歡歡喜喜地忍耐,歡容。
[00:24:28.520 --> 00:24:38.520]  體力,權力,勢力,這些詞讓我想起肌肉,手瓜起展的肌肉。
[00:24:38.520 --> 00:24:50.520]  健碩,強壯肌肉,讓我們能夠拿起重的東西。
[00:24:50.520 --> 00:25:06.520]  當我們去北部去露營的時候,他們會搬運獨木舟和沉重的行李。
[00:25:06.520 --> 00:25:21.520]  這就是照片,Austin, Owen, 和 Ethan, 他們很開心地搬運這些重物。
[00:25:21.520 --> 00:25:47.520]  當我們行事為人對得起主的時候,神會賜給我們很強壯的肌肉,讓我們能夠歡歡喜喜地忍耐和歡容。
[00:25:47.520 --> 00:26:08.520]  當生活困難的時候,當生活順利的時候,沒有人需要忍耐和歡容。
[00:26:08.520 --> 00:26:23.520]  沒有人這樣討論,主啊,你賜給我忍耐和歡容,讓我能夠享受今晚這個中餐,這個聖會。
[00:26:23.520 --> 00:26:38.520]  我們不會這樣做,當我們開會遲到的時候,或者交通窒息的時候,我們就會討論。
[00:26:38.520 --> 00:26:46.520]  我們需要忍耐和歡容,當我們必須受到痛苦的癌症治療的時候。
[00:26:46.520 --> 00:26:59.520]  我們需要忍耐和歡容,當我們的子女做出錯誤的選擇,或者我們和配偶吵架的時候。
[00:26:59.520 --> 00:27:15.520]  行事為人對得起主的時候,就給我們有力量,能力,去歡歡喜喜地忍耐和歡容。
[00:27:15.520 --> 00:27:29.520]  耶穌基督從死裡復活的這個大能,現在就可以給我們,賦予我們這種能力和力量。
[00:27:29.520 --> 00:27:38.520]  所以無論情況如何,我們都可以在任何的情況下感到滿足。
[00:27:38.520 --> 00:27:49.520]  我們當中可能有些人在經歷著很困難的挑戰,我們的身體健康的狀況是每況愈下。
[00:27:49.520 --> 00:28:02.520]  我們財務有困難,我們不知道未來是怎樣,我們為我們的子女來擔心。
[00:28:02.520 --> 00:28:15.520]  當我們行事為人對得起主的時候,就給我們能力,去歡歡喜喜地忍耐。
[00:28:15.520 --> 00:28:27.520]  我們可以對自己和對別人有忍耐,而且我們可以歡歡喜喜地做。
[00:28:27.520 --> 00:28:34.520]  這個不是容易,但是是可能的。
[00:28:34.520 --> 00:28:54.520]  當我們行事為人對得起主的時候,就給我們能力,去歡歡喜喜地忍耐和歡容。
[00:28:54.520 --> 00:29:07.520]  第四在行事為人對得起主的時候,就會帶來無限的感謝主。
[00:29:07.520 --> 00:29:17.520]  第十二節這樣說就是感謝父。
[00:29:17.520 --> 00:29:27.520]  感謝主應該是我們對神在我們生命所做的事,是一個自發的反應和爆發。
[00:29:27.520 --> 00:29:38.520]  但很多時候我們都需要去選擇去表達我們的感謝。
[00:29:38.520 --> 00:29:48.520]  為什麼我們抱怨對我們來說是比感謝容易得多呢?
[00:29:48.520 --> 00:30:07.520]  畢竟我們有很多理由要感謝主,特別是主在耶穌基督裡所賜給我們的救恩。
[00:30:07.520 --> 00:30:16.520]  我們可以在第十二至十四節描述出內自救恩的祝福。
[00:30:16.520 --> 00:30:22.520]  我們是得到基業。
[00:30:22.520 --> 00:30:31.520]  我們知道只有繼承人和家庭的成員才能得到這個基業。
[00:30:31.520 --> 00:30:38.520]  所以我們得到這個基業,就是說我們是上帝家庭的一部份。
[00:30:38.520 --> 00:30:42.520]  就是我們上帝家庭的一部份。
[00:30:42.520 --> 00:30:48.520]  我們是祂的兒子、祂的女兒。
[00:30:48.520 --> 00:30:54.520]  以及我們屬於一個新的國度。
[00:30:54.520 --> 00:31:15.520]  但神已經將我們從黑暗的權勢拯救出來,將我們轉移到祂愛子裡的國度裡。
[00:31:15.520 --> 00:31:21.520]  我們再不屬於黑暗裡,而是屬於光明裡。
[00:31:21.520 --> 00:31:28.520]  我們的罪得到救贖和赦免。
[00:31:28.520 --> 00:31:36.520]  我們被釋放了。耶穌抹去我們所有的罪和羞恥。
[00:31:36.520 --> 00:31:49.520]  祂使我們脫離過去、現在和未來所有的罪污和羞恥。
[00:31:49.520 --> 00:32:01.520]  祂將我們所有的罪污和羞恥完全抹去。
