
[00:00:00.000 --> 00:00:05.000]  我們一起打開《新約聖經》
[00:06:14.000 --> 00:06:17.000]  這些錢是我賣掉了那些洋娃娃
[00:06:17.000 --> 00:06:24.000]  而得來的錢
[00:06:24.000 --> 00:06:29.000]  我不知道你聽完這件事會怎樣
[00:06:29.000 --> 00:06:37.000]  難怪為什麼這麼多人要離婚
[00:06:37.000 --> 00:06:44.000]  婚姻實在涉及很多人與人之間的問題
[00:06:44.000 --> 00:06:47.000]  很多期望的問題
[00:06:47.000 --> 00:06:49.000]  所以你不夠成熟
[00:06:49.000 --> 00:06:51.000]  而你進入婚姻的關係
[00:06:51.000 --> 00:06:57.000]  很容易以離婚作為結束
[00:06:57.000 --> 00:07:03.000]  中國人傳統對婚姻對性
[00:07:03.000 --> 00:07:07.000]  有一個這樣的想法傳宗接代
[00:07:07.000 --> 00:07:10.000]  所以有一位教授說到
[00:07:10.000 --> 00:07:12.000]  性、婚姻和家族
[00:07:12.000 --> 00:07:15.000]  這個三合一的關係
[00:07:15.000 --> 00:07:18.000]  不過這個傳統的看法
[00:07:18.000 --> 00:07:21.000]  可能到現在要改變
[00:07:21.000 --> 00:07:24.000]  不是傳宗接代了
[00:07:24.000 --> 00:07:29.000]  在婚姻裡說愛情、性和婚姻
[00:07:29.000 --> 00:07:34.000]  甚至我們不說婚姻、愛情
[00:07:34.000 --> 00:07:36.000]  只有性
[00:07:36.000 --> 00:07:43.000]  這樣在現代男女的關係裡
[00:07:43.000 --> 00:07:49.000]  當我今天被安排去講這個題目
[00:07:49.000 --> 00:07:51.000]  講什麼題目呢?
[00:07:51.000 --> 00:07:54.000]  就講到哥倫多前書第七章
[00:07:54.000 --> 00:07:57.000]  當我看到這一章聖經的時候
[00:07:57.000 --> 00:08:00.000]  其實我也想不說
[00:08:00.000 --> 00:08:01.000]  為什麼呢?
[00:08:01.000 --> 00:08:04.000]  其實是一個很敏感的題目
[00:08:04.000 --> 00:08:09.000]  講婚姻裡的性的關係
[00:08:09.000 --> 00:08:15.000]  不過當我預備講這篇題目的時候
[00:08:15.000 --> 00:08:17.000]  我翻開聖經書
[00:08:17.000 --> 00:08:20.000]  有一句話提醒我
[00:08:20.000 --> 00:08:24.000]  他說這一本是書信
[00:08:24.000 --> 00:08:25.000]  是聖經來的
[00:08:25.000 --> 00:08:30.000]  是在公眾的會中中讀
[00:08:30.000 --> 00:08:32.000]  當我聽到這句話
[00:08:32.000 --> 00:08:34.000]  看到這句話的時候
[00:08:34.000 --> 00:08:37.000]  我就醒覺
[00:08:37.000 --> 00:08:40.000]  我應該今晚和大家講這個題目
[00:08:40.000 --> 00:08:43.000]  雖然這個題目
[00:08:43.000 --> 00:08:48.000]  好像未必適合所有人
[00:08:48.000 --> 00:08:50.000]  婚姻裡的性
[00:08:50.000 --> 00:08:52.000]  有些人未結婚
[00:08:52.000 --> 00:08:57.000]  聽了會不會想入非非呢?
[00:08:57.000 --> 00:09:00.000]  或者有些人結了婚
[00:09:00.000 --> 00:09:03.000]  可能都覺得牧師你這麼開放
[00:09:03.000 --> 00:09:05.000]  在港台講這個題目
[00:09:05.000 --> 00:09:07.000]  有沒有搞錯?
[00:09:07.000 --> 00:09:11.000]  可能覺得我很前衛
[00:09:11.000 --> 00:09:14.000]  不過無論你覺得怎麼樣
[00:09:14.000 --> 00:09:16.000]  這個問題
[00:09:16.000 --> 00:09:23.000]  卻是聖經提到這一點
[00:09:23.000 --> 00:09:27.000]  在上一個禮拜
[00:09:27.000 --> 00:09:30.000]  婚姻以外的性的關係
[00:09:30.000 --> 00:09:32.000]  聖經怎麼看呢?
[00:09:32.000 --> 00:09:36.000]  婚姻以外的性的關係
[00:09:36.000 --> 00:09:40.000]  聖經說用淫亂來形容
[00:09:40.000 --> 00:09:43.000]  現在社會對性的看法
[00:09:43.000 --> 00:09:45.000]  和聖經對性的看法
[00:09:45.000 --> 00:09:47.000]  有很大的差距
[00:09:47.000 --> 00:09:50.000]  這個差距
[00:09:50.000 --> 00:09:53.000]  有什麼差距呢?
[00:09:53.000 --> 00:09:56.000]  對於性
[00:09:56.000 --> 00:09:59.000]  這個問題裡
[00:09:59.000 --> 00:10:03.000]  聖經怎麼看性這件事呢?
[00:10:03.000 --> 00:10:05.000]  聖經看性
[00:10:05.000 --> 00:10:09.000]  是性結還是淫亂呢?
[00:10:09.000 --> 00:10:14.000]  聖經說在婚姻以外的性的關係
[00:10:14.000 --> 00:10:15.000]  是淫亂
[00:10:15.000 --> 00:10:17.000]  如果你看
[00:10:17.000 --> 00:10:20.000]  講那麼多前書第六章
[00:10:20.000 --> 00:10:23.000]  我們剛剛上個禮拜所思想的
[00:10:23.000 --> 00:10:25.000]  人根昌其結合
[00:10:25.000 --> 00:10:28.000]  這個是淫亂
[00:10:28.000 --> 00:10:30.000]  接著在六章第九節
[00:10:30.000 --> 00:10:32.000]  講到很多淫亂
[00:10:32.000 --> 00:10:36.000]  在婚姻以外的性的關係
[00:10:36.000 --> 00:10:39.000]  接著在五章第一節
[00:10:39.000 --> 00:10:41.000]  講到這個教會
[00:10:41.000 --> 00:10:44.000]  甚至他們有人
[00:10:44.000 --> 00:10:47.000]  和自己的爸爸的妻子
[00:10:47.000 --> 00:10:50.000]  或者繼母同居
[00:10:50.000 --> 00:10:53.000]  如果你想
[00:10:53.000 --> 00:10:57.000]  當時候一個男人
[00:10:57.000 --> 00:11:00.000]  有很多的太太
[00:11:00.000 --> 00:11:02.000]  可能這個男人死了之後
[00:11:02.000 --> 00:11:04.000]  他可能最小的太太
[00:11:04.000 --> 00:11:07.000]  可能和兒子差不多年紀
[00:11:07.000 --> 00:11:11.000]  這個兒子可能就娶了他的繼母
[00:11:11.000 --> 00:11:13.000]  成為他的太太
[00:11:13.000 --> 00:11:16.000]  不過在聖經裏面看
[00:11:16.000 --> 00:11:19.000]  這個關係是什麼關係呢?
[00:11:19.000 --> 00:11:24.000]  聖經看不是婚姻裏面的性的關係
[00:11:24.000 --> 00:11:26.000]  都是淫亂
[00:11:26.000 --> 00:11:28.000]  因為性
[00:11:28.000 --> 00:11:31.000]  是一種行狗毀身
[00:11:31.000 --> 00:11:34.000]  將兩個的生命
[00:11:34.000 --> 00:11:38.000]  連繫在一起一個這樣的行動
[00:11:38.000 --> 00:11:41.000]  所以這個的關係
[00:11:41.000 --> 00:11:44.000]  是需要在婚姻裏面來進行的
[00:11:44.000 --> 00:11:48.000]  所以聖經很清楚畫了一條的線
[00:11:48.000 --> 00:11:50.000]  如果你婚姻以外的
[00:11:50.000 --> 00:11:53.000]  任何的性的關係
[00:11:53.000 --> 00:11:56.000]  都是不合神旨意的
[00:11:56.000 --> 00:11:58.000]  不單止是這樣
[00:11:58.000 --> 00:12:01.000]  還講那個婚姻的對象
[00:12:01.000 --> 00:12:03.000]  這個婚姻對象是什麼呢?
[00:12:03.000 --> 00:12:10.000]  你說結婚就合神旨意
[00:12:10.000 --> 00:12:13.000]  現在你就知道有男的和男的
[00:12:13.000 --> 00:12:14.000]  女的和他結婚
[00:12:14.000 --> 00:12:16.000]  究竟合不合神旨意呢?
[00:12:16.000 --> 00:12:20.000]  在聖經裏面都定了一個對象
[00:12:20.000 --> 00:12:24.000]  如果你男的和男的
[00:12:24.000 --> 00:12:26.000]  不對
[00:12:26.000 --> 00:12:30.000]  如果你有親屬的關係
[00:12:30.000 --> 00:12:32.000]  都不對
[00:12:32.000 --> 00:12:34.000]  所以換句話來說
[00:12:34.000 --> 00:12:37.000]  聖經是畫了一條線
[00:12:37.000 --> 00:12:42.000]  給我們每一個人來遵守的
[00:12:42.000 --> 00:12:49.000]  今日社會對性的關係
[00:12:49.000 --> 00:12:53.000]  只要有兩個成年人
[00:12:53.000 --> 00:12:56.000]  大家同意去做的事
[00:12:56.000 --> 00:12:58.000]  就沒有問題了
[00:12:58.000 --> 00:13:00.000]  不過聖經不是這樣
[00:13:00.000 --> 00:13:02.000]  聖經有一個界線
[00:13:02.000 --> 00:13:10.000]  而這個界線是以婚姻作為準繩
[00:13:10.000 --> 00:13:15.000]  所以在以下很多的性的關係
[00:13:15.000 --> 00:13:19.000]  在聖經裏面都是被定為
[00:13:19.000 --> 00:13:22.000]  不合神心意的性的關係
[00:13:22.000 --> 00:13:24.000]  婚前性行為
[00:13:24.000 --> 00:13:31.000]  很久之前有位歌手來承認
[00:13:31.000 --> 00:13:34.000]  他和未婚夫有婚前性行為
[00:13:34.000 --> 00:13:36.000]  他以為已經訂了婚
[00:13:36.000 --> 00:13:38.000]  快要結婚了
[00:13:38.000 --> 00:13:42.000]  快要和未婚夫有婚前性行為
[00:13:42.000 --> 00:13:46.000]  他公開為了這件事來認罪
[00:13:46.000 --> 00:13:49.000]  不單止婚前性行為
[00:13:49.000 --> 00:13:55.000]  婚外情、事婚、同居、亂倫、同性戀等等
[00:13:55.000 --> 00:14:00.000]  這些都是在聖經裏面
[00:14:00.000 --> 00:14:03.000]  指出我們這些行為
[00:14:03.000 --> 00:14:08.000]  是不合神心意的性的行為
[00:14:08.000 --> 00:14:12.000]  我們很容易將性和愛混在一起
[00:14:12.000 --> 00:14:15.000]  聖經告訴我們
[00:14:15.000 --> 00:14:19.000]  唯有在婚姻裏面的性的關係
[00:14:19.000 --> 00:14:24.000]  才是合乎道德、合乎神的旨意
[00:14:24.000 --> 00:14:28.000]  為什麼我們沒有了這個界限呢?
[00:14:28.000 --> 00:14:30.000]  很多時候
[00:14:30.000 --> 00:14:32.000]  或者我們被這個慾望
[00:14:32.000 --> 00:14:38.000]  性的慾望所來控制我們
[00:14:38.000 --> 00:14:45.000]  有一位媽媽至少培養她的子女
[00:14:45.000 --> 00:14:48.000]  一個約束的慾望
[00:14:48.000 --> 00:14:53.000]  她用了一個很別出心裁的方法
[00:14:53.000 --> 00:14:58.000]  當子女給一個餅或者一粒糖去吃
[00:14:58.000 --> 00:15:03.000]  你小時候爸爸給你一粒糖去吃
[00:15:03.000 --> 00:15:04.000]  你會怎樣?
[00:15:04.000 --> 00:15:08.000]  你立即就會立即吃
[00:15:08.000 --> 00:15:11.000]  她說我訓練小朋友
[00:15:11.000 --> 00:15:13.000]  怎樣訓練呢?
[00:15:13.000 --> 00:15:15.000]  數20下才可以吃
[00:15:15.000 --> 00:15:18.000]  所以至少她就給了她
[00:15:18.000 --> 00:15:20.000]  好,我們一起數20下
[00:15:20.000 --> 00:15:22.000]  然後才吃那粒糖
[00:15:22.000 --> 00:15:24.000]  她有什麼目的?
[00:15:24.000 --> 00:15:30.000]  她來幫助她的兒女學習
[00:15:30.000 --> 00:15:33.000]  怎樣控制自己的慾望
[00:15:33.000 --> 00:15:36.000]  你有沒有從小你媽媽、爸爸教你?
[00:15:36.000 --> 00:15:38.000]  沒有,是不是?
[00:15:38.000 --> 00:15:43.000]  難怪這麼容易我們衝破這個界限
[00:15:43.000 --> 00:15:48.000]  是的,因為我們沒有一種的約束
[00:15:48.000 --> 00:15:52.000]  在我們生命裡面來進行
[00:15:52.000 --> 00:15:56.000]  保羅來到講到第七章
[00:15:56.000 --> 00:15:59.000]  第七章講什麼呢?
[00:15:59.000 --> 00:16:04.000]  其實第七章是講婚姻裡面性的關係
[00:16:04.000 --> 00:16:08.000]  如果你將第七章這一段聖經
[00:16:08.000 --> 00:16:13.000]  有解經的學者來跟我們分析
[00:16:13.000 --> 00:16:17.000]  這一段聖經可以分開三個大段
[00:16:17.000 --> 00:16:19.000]  一個三文字的結構
[00:16:19.000 --> 00:16:24.000]  七章我們剛才所看的一至十六節
[00:16:24.000 --> 00:16:26.000]  十七至二十四節
[00:16:26.000 --> 00:16:29.000]  和二十五至四十節
[00:16:29.000 --> 00:16:30.000]  這三個大段
[00:16:30.000 --> 00:16:36.000]  而這三個大段一個很重要的關鍵
[00:16:36.000 --> 00:16:38.000]  在中間那段
[00:16:38.000 --> 00:16:40.000]  十七至二十四節
[00:16:40.000 --> 00:16:45.000]  第二大段要下個星期才講
[00:16:45.000 --> 00:16:54.000]  這是很中心點來提到怎樣解決問題
[00:16:54.000 --> 00:16:59.000]  第一婚姻裡面性的關係的問題
[00:16:59.000 --> 00:17:03.000]  第二講到在第二十五章講到
[00:17:03.000 --> 00:17:08.000]  未婚獨生守寡的問題
[00:17:08.000 --> 00:17:12.000]  和第十七節到二十四節都有關係
[00:17:12.000 --> 00:17:17.000]  或者我們不多思想其他
[00:17:17.000 --> 00:17:22.000]  我們今天集中在思想頭那個段落
[00:17:22.000 --> 00:17:25.000]  剛才我們所讀的聖經
[00:17:25.000 --> 00:17:27.000]  來到這樣說
[00:17:27.000 --> 00:17:30.000]  論到你們信上所提的事
[00:17:30.000 --> 00:17:35.000]  我説男不近女倒好
[00:17:35.000 --> 00:17:38.000]  這個是中文翻譯上面的
[00:17:38.000 --> 00:17:40.000]  即是和諧本這樣翻譯的
[00:17:40.000 --> 00:17:43.000]  如果你看這個新漢語聖經
[00:17:43.000 --> 00:17:45.000]  它又這樣翻譯
[00:17:45.000 --> 00:17:53.000]  它說
[00:17:53.000 --> 00:17:56.000]  新漢語聖經它又這樣翻譯
[00:17:56.000 --> 00:17:59.000]  它說論到你們信上所寫的事
[00:17:59.000 --> 00:18:06.000]  你們講男人不親近女人倒是好的
[00:18:06.000 --> 00:18:09.000]  中文和諧本我説
[00:18:09.000 --> 00:18:12.000]  但是其實如果你看聖經
[00:18:12.000 --> 00:18:15.000]  它有加幾點的我不知道你本聖經是不是
[00:18:15.000 --> 00:18:17.000]  有幾點其實意思就是說
[00:18:17.000 --> 00:18:21.000]  這個是翻譯的譯者
[00:18:21.000 --> 00:18:25.000]  來到當他譯到這段聖經的時候
[00:18:25.000 --> 00:18:28.000]  他好像覺得如果不加上去
[00:18:28.000 --> 00:18:31.000]  好像不知道講些什麼
[00:18:31.000 --> 00:18:34.000]  你不會連起那個關係
[00:18:34.000 --> 00:18:39.000]  他就說保羅就講我這樣講
[00:18:39.000 --> 00:18:43.000]  不過近代的聖經學者
[00:18:43.000 --> 00:18:46.000]  他們有一個這樣的看法
[00:18:46.000 --> 00:18:49.000]  不一定是這樣解釋才是對的
[00:18:49.000 --> 00:18:52.000]  就好像新漢語聖經
[00:18:52.000 --> 00:18:55.000]  它這樣來解釋
[00:18:55.000 --> 00:19:00.000]  都同樣是合乎那個上下文
[00:19:00.000 --> 00:19:04.000]  合乎那個的內容
[00:19:04.000 --> 00:19:06.000]  什麼意思呢
[00:19:06.000 --> 00:19:09.000]  它說論到你們寫信給我們
[00:19:09.000 --> 00:19:11.000]  寫信給保羅
[00:19:11.000 --> 00:19:13.000]  就是關於一些事
[00:19:13.000 --> 00:19:20.000]  在你的信上提到男人不親近女人倒是好事
[00:19:20.000 --> 00:19:24.000]  這個原來是哥倫多教會
[00:19:24.000 --> 00:19:27.000]  他們一些弟兄姊妹的看法
[00:19:27.000 --> 00:19:31.000]  男人不要親近女人倒是好的
[00:19:31.000 --> 00:19:35.000]  保羅對這個看法很有保留
[00:19:35.000 --> 00:19:45.000]  他們所謂男人不親近女人倒是好事的看法
[00:19:45.000 --> 00:19:46.000]  是有保留
[00:19:46.000 --> 00:19:49.000]  什麼叫男人不要親近女人呢
[00:19:49.000 --> 00:19:52.000]  如果你看英文
[00:19:52.000 --> 00:19:54.000]  它說Touch
[00:19:54.000 --> 00:19:57.000]  就是不要觸摸
[00:19:57.000 --> 00:20:00.000]  就是叫男人不要碰女士
[00:20:00.000 --> 00:20:03.000]  有時候我也不經意碰女士
[00:20:03.000 --> 00:20:06.000]  它說不要觸摸也不行
[00:20:06.000 --> 00:20:12.000]  不過這個只不過是一個希臘的文化
[00:20:12.000 --> 00:20:14.000]  一個含蓄的表達
[00:20:14.000 --> 00:20:17.000]  其實最可能的解釋就是說
[00:20:17.000 --> 00:20:24.000]  他們這個親近其實是講到性的關係
[00:20:24.000 --> 00:20:26.000]  意思就是說
[00:20:26.000 --> 00:20:32.000]  男和女人不發生性的關係是一件好的事
[00:20:32.000 --> 00:20:34.000]  為什麼
[00:20:34.000 --> 00:20:39.000]  為什麼哥倫多教會認為禁慾是一件好的事呢
[00:20:39.000 --> 00:20:46.000]  又特別講到男人要禁慾
[00:20:46.000 --> 00:20:50.000]  是不是這些男人是獨生的呢
[00:20:50.000 --> 00:20:54.000]  其實如果你從上下文來看這段聖經
[00:20:54.000 --> 00:20:55.000]  你會覺得
[00:20:55.000 --> 00:20:57.000]  它不是這樣了解
[00:20:57.000 --> 00:20:59.000]  我們未必是這樣了解
[00:20:59.000 --> 00:21:03.000]  其實講男人不是講所有的男人
[00:21:03.000 --> 00:21:05.000]  是講到已婚的男人
[00:21:05.000 --> 00:21:08.000]  你會更加奇怪
[00:21:08.000 --> 00:21:12.000]  為什麼認為已婚的男人
[00:21:12.000 --> 00:21:20.000]  不應該和太太有一個親密的關係呢
[00:21:20.000 --> 00:21:23.000]  你可能莫微奇妙
[00:21:23.000 --> 00:21:28.000]  不過原來當你了解當時的哲學思想的時候
[00:21:28.000 --> 00:21:33.000]  你就發現原來有一個這樣的想法
[00:21:33.000 --> 00:21:35.000]  原來當時的人
[00:21:35.000 --> 00:21:39.000]  將人分開二元化
[00:21:39.000 --> 00:21:42.000]  人的身體有身體靈魂
[00:21:42.000 --> 00:21:45.000]  身體是次一等的
[00:21:45.000 --> 00:21:47.000]  靈魂是高尚的
[00:21:47.000 --> 00:21:49.000]  物質是次一等的
[00:21:49.000 --> 00:21:52.000]  精神是高尚的
[00:21:52.000 --> 00:21:54.000]  所以這些基督徒
[00:21:54.000 --> 00:22:00.000]  他做了基督徒去尋求更高屬靈的追求的時候
[00:22:00.000 --> 00:22:04.000]  他就受了這個二元的思想影響
[00:22:04.000 --> 00:22:12.000]  他們以為禁慾比不禁慾更加的追求理想
[00:22:12.000 --> 00:22:16.000]  所以保羅就對他們一個這樣的問題
[00:22:16.000 --> 00:22:18.000]  已婚男士
[00:22:18.000 --> 00:22:21.000]  他們要追求屬靈進步一下
[00:22:21.000 --> 00:22:24.000]  他們就要禁慾
[00:22:24.000 --> 00:22:29.000]  保羅就就著這個問題來回應
[00:22:29.000 --> 00:22:32.000]  所以保羅第二樣東西
[00:22:32.000 --> 00:22:33.000]  他就說
[00:22:33.000 --> 00:22:36.000]  如果一個人結了婚
[00:22:36.000 --> 00:22:38.000]  他應不應該禁慾
[00:22:38.000 --> 00:22:40.000]  保羅在第二節說
[00:22:40.000 --> 00:22:42.000]  如果一個人結了婚
[00:22:42.000 --> 00:22:44.000]  他就不應該禁慾
[00:22:44.000 --> 00:22:48.000]  他說不過由於淫亂的事屢屢發生
[00:22:48.000 --> 00:22:51.000]  男人就應該各有自己的妻子
[00:22:51.000 --> 00:22:56.000]  女人也應該各有自己的丈夫
[00:22:56.000 --> 00:23:00.000]  保羅見解已婚的人
[00:23:00.000 --> 00:23:02.000]  他就不應該禁慾
[00:23:02.000 --> 00:23:05.000]  因為如果一方面禁慾
[00:23:05.000 --> 00:23:09.000]  另一方面很容易出錯事
[00:23:09.000 --> 00:23:11.000]  所以他提到
[00:23:11.000 --> 00:23:18.000]  最近他聽到很多淫亂的事屢屢發生
[00:23:18.000 --> 00:23:20.000]  有一位男士
[00:23:20.000 --> 00:23:27.000]  因為他太太對性有一個不好的看法
[00:23:27.000 --> 00:23:30.000]  認為性就是污穢的
[00:23:30.000 --> 00:23:32.000]  骯髒邋遢的
[00:23:32.000 --> 00:23:38.000]  所以他時時都不想和他先生有肌膚之親
[00:23:38.000 --> 00:23:40.000]  肌膚的接觸
[00:23:40.000 --> 00:23:45.000]  當他先生想和太太有親密的關係的時候
[00:23:45.000 --> 00:23:47.000]  他總是對先生說
[00:23:47.000 --> 00:23:49.000]  讓我祈禱一下
[00:23:49.000 --> 00:23:53.000]  不過先生說祈完禱也沒有事發生
[00:23:53.000 --> 00:23:57.000]  都是神說不想有這個關係
[00:23:57.000 --> 00:24:00.000]  所以他們去找輔導
[00:24:00.000 --> 00:24:03.000]  他就向輔導投訴
[00:24:03.000 --> 00:24:06.000]  他說你可不可以幫我先生
[00:24:06.000 --> 00:24:08.000]  我先生的靈性總是有些問題
[00:24:08.000 --> 00:24:11.000]  他滿腦子都這麼多色情的東西
[00:24:11.000 --> 00:24:15.000]  經常都說要有親密的關係
[00:24:15.000 --> 00:24:20.000]  不過這個輔導員卻對他太太說
[00:24:20.000 --> 00:24:21.000]  你知不知道
[00:24:21.000 --> 00:24:28.000]  你這樣的想法可能會令到你先生犯罪
[00:24:28.000 --> 00:24:35.000]  所以保羅去提醒已婚的夫婦
[00:24:35.000 --> 00:24:41.000]  已婚的不應該來禁慾
[00:24:41.000 --> 00:24:46.000]  為什麼這位太太對性
[00:24:46.000 --> 00:24:50.000]  有一個覺得骯髒邋遢的東西呢
[00:24:50.000 --> 00:24:56.000]  今天我們活在色情氾濫的社會
[00:24:56.000 --> 00:25:02.000]  我們看性都是很多時候從負面來看
[00:25:02.000 --> 00:25:05.000]  因為我們接觸這東西
