
[00:00:00.000 --> 00:00:07.200]  很高興有機會跟大家用兩次來講約伯記
[00:02:29.700 --> 00:02:31.400]  一連五章的聖經
[00:02:31.400 --> 00:02:35.000]  但是作為一個起始點
[00:02:35.000 --> 00:02:39.500]  既然你來一起參與約伯記的日子
[00:02:39.500 --> 00:02:42.500]  也有做一點約伯記的研究
[00:02:42.500 --> 00:02:44.700]  我也不想花時間
[00:02:44.700 --> 00:02:47.700]  搞太多關於約伯記的背景
[00:02:47.700 --> 00:02:48.800]  什麼時候寫成
[00:02:48.800 --> 00:02:50.000]  誰寫
[00:02:50.000 --> 00:02:51.700]  或者甚至他歷史上
[00:02:51.700 --> 00:02:52.800]  是真的還是假的
[00:02:52.800 --> 00:02:55.600]  是故事還是歷史記載
[00:02:55.600 --> 00:02:56.800]  我們就不討論這些了
[00:02:56.800 --> 00:03:01.500]  我們純粹由約伯記的內容
[00:03:01.500 --> 00:03:04.100]  就一起來研究
[00:03:04.100 --> 00:03:07.400]  約伯記其實也不容易看的
[00:03:07.400 --> 00:03:09.900]  不單止因為他是一個
[00:03:09.900 --> 00:03:13.200]  講到受苦的謎
[00:03:13.200 --> 00:03:16.100]  一想起或者看下去的時候
[00:03:16.100 --> 00:03:20.200]  你想像也會很深奧
[00:03:20.200 --> 00:03:23.000]  或者不容易明白
[00:03:23.000 --> 00:03:29.000]  其實約伯記另外一個困難就是他很長
[00:03:29.000 --> 00:03:32.500]  約伯記有四十幾章
[00:03:32.500 --> 00:03:35.200]  坦白說四十幾章
[00:03:35.200 --> 00:03:37.700]  其中有大部分
[00:03:37.700 --> 00:03:40.400]  待會我會和你分析一下
[00:03:40.400 --> 00:03:42.900]  都是一些對話
[00:03:42.900 --> 00:03:47.100]  就是其實大部分都是記載了
[00:03:47.100 --> 00:03:53.200]  約伯和他那三個來探望他的朋友的辯論
[00:03:53.200 --> 00:03:55.600]  那些辯論說來說去
[00:03:55.600 --> 00:03:57.800]  一說就說了三十幾章
[00:03:57.800 --> 00:04:00.400]  就是剛才你說的四十幾章整個
[00:04:00.400 --> 00:04:02.700]  就是說大部分都是說
[00:04:02.700 --> 00:04:05.800]  那三十幾章
[00:04:05.800 --> 00:04:09.500]  其實我自己的經驗
[00:04:09.500 --> 00:04:11.000]  我只是看那三十幾章
[00:04:11.000 --> 00:04:14.200]  本身就是一種受苦
[00:04:14.200 --> 00:04:17.400]  所以有很多人看約伯記
[00:04:17.400 --> 00:04:19.300]  就帶著一個很大的興趣
[00:04:19.300 --> 00:04:23.100]  來研究這個苦難的問題
[00:04:23.100 --> 00:04:25.400]  接著看到第二章
[00:04:25.400 --> 00:04:26.900]  都還有東西看
[00:04:26.900 --> 00:04:29.300]  第三章第四章開始
[00:04:29.300 --> 00:04:31.200]  就沒什麼心機了
[00:04:31.200 --> 00:04:33.500]  通常十章看不完
[00:04:33.500 --> 00:04:36.600]  那就結束了
[00:04:36.600 --> 00:04:38.800]  因為在那個過程當中
[00:04:38.800 --> 00:04:40.500]  是相當痛苦的
[00:04:40.500 --> 00:04:43.800]  看這個辯論
[00:04:43.800 --> 00:04:45.500]  本身都是一個受苦
[00:04:45.500 --> 00:04:46.800]  那我們不開玩笑了
[00:04:46.800 --> 00:04:49.600]  我們就認真研究一下
[00:04:49.600 --> 00:04:51.500]  說了這麼多
[00:04:51.500 --> 00:04:52.400]  可能你也想問
[00:04:52.400 --> 00:04:55.900]  究竟約伯記的內容大概是說什麼
[00:04:55.900 --> 00:04:59.300]  那我就跟大家很簡略的
[00:04:59.300 --> 00:05:02.300]  來做一個簡單的分析
[00:05:02.300 --> 00:05:04.800]  約伯記的內容其實一點都不難的
[00:05:04.800 --> 00:05:07.000]  因為他分得很清楚的
[00:05:07.000 --> 00:05:09.100]  第一章和第二章
[00:05:09.100 --> 00:05:11.200]  可以說是開頭的
[00:05:11.200 --> 00:05:12.400]  對於很多人來說
[00:05:12.400 --> 00:05:14.400]  第一第二章都很熟悉的
[00:05:14.400 --> 00:05:17.400]  就是說有一個約伯
[00:05:17.400 --> 00:05:19.000]  這個是一個義人
[00:05:19.000 --> 00:05:20.600]  他道德信仰
[00:05:20.600 --> 00:05:22.400]  樣樣都非常好
[00:05:22.400 --> 00:05:26.700]  子孫兒女都非常乖
[00:05:26.700 --> 00:05:28.300]  財產又很多
[00:05:28.300 --> 00:05:30.000]  這個很典型
[00:05:30.000 --> 00:05:33.900]  是好人又有幸福
[00:05:33.900 --> 00:05:36.700]  這個是完美的圖畫
[00:05:36.700 --> 00:05:39.100]  突然間這個約伯
[00:05:39.100 --> 00:05:42.000]  就受到很多的災難
[00:05:42.000 --> 00:05:43.700]  由外來的災難
[00:05:43.700 --> 00:05:46.300]  到他自己本身身體的災難
[00:05:46.300 --> 00:05:47.800]  不斷的
[00:05:47.800 --> 00:05:50.400]  是他意料不到的時候
[00:05:50.400 --> 00:05:51.500]  都發生
[00:05:51.500 --> 00:05:55.200]  外來的當然有外的敵人
[00:05:55.200 --> 00:05:57.100]  侵入他的家園
[00:05:57.100 --> 00:05:59.500]  把他的財產搶了不得已
[00:05:59.500 --> 00:06:03.800]  還把他的子女殺戮
[00:06:03.800 --> 00:06:06.700]  已經是痛苦到無論了
[00:06:06.700 --> 00:06:08.500]  接著還有
[00:06:08.500 --> 00:06:11.300]  他的身體自己本身
[00:06:11.300 --> 00:06:12.900]  都生了瘡
[00:06:12.900 --> 00:06:16.100]  有很痛苦的疾病
[00:06:16.100 --> 00:06:18.700]  這個就是約伯突然間
[00:06:18.700 --> 00:06:22.700]  第一章還沒到第二章就已經說完了
[00:06:22.700 --> 00:06:24.500]  當然另外一個
[00:06:24.500 --> 00:06:29.700]  令很多人還有懸謎的地方
[00:06:29.700 --> 00:06:32.200]  就是整件事神是知道的
[00:06:32.200 --> 00:06:34.300]  不僅是神是知道的
[00:06:34.300 --> 00:06:37.100]  在天上記載了
[00:06:37.100 --> 00:06:42.500]  神和撒旦就是出手攻擊約伯的主兇
[00:06:42.500 --> 00:06:44.200]  有對話的
[00:06:44.200 --> 00:06:45.500]  就是說神不僅知道
[00:06:45.500 --> 00:06:51.900]  並且容許撒旦攻擊約伯
[00:06:51.900 --> 00:06:55.300]  這個就增加了那種更困難的懸疑性
[00:06:55.300 --> 00:06:57.100]  為什麼神會這麼做呢?
[00:06:57.100 --> 00:06:59.300]  容許這麼做呢?
[00:06:59.300 --> 00:07:00.300]  當然了
[00:07:00.300 --> 00:07:02.000]  人間的約伯
[00:07:02.000 --> 00:07:04.300]  是不知道天上那一幕的
[00:07:04.300 --> 00:07:05.700]  這個問題
[00:07:05.700 --> 00:07:08.800]  我們就會等在第二講來討論
[00:07:08.800 --> 00:07:12.800]  所以第二講我們就講天上和地上
[00:07:12.800 --> 00:07:15.600]  但是這一講想講什麼呢?
[00:07:15.600 --> 00:07:22.400]  講完約伯記的內容的小小分析
[00:07:22.400 --> 00:07:24.700]  剛剛說到第二章
[00:07:24.700 --> 00:07:26.200]  約伯就很慘了
[00:07:26.200 --> 00:07:28.400]  當然什麼都沒有了
[00:07:28.400 --> 00:07:30.000]  財產
[00:07:30.000 --> 00:07:32.000]  家庭
[00:07:32.000 --> 00:07:35.000]  身體的健康
[00:07:35.000 --> 00:07:36.600]  全部都沒有了
[00:07:36.600 --> 00:07:38.200]  在痛苦當中
[00:07:38.200 --> 00:07:40.000]  在爐灰當中
[00:07:40.000 --> 00:07:41.200]  聖經記載說
[00:07:41.200 --> 00:07:43.000]  約伯就在叫聲歎你
[00:07:43.000 --> 00:07:46.300]  並且咒了自己的出生
[00:07:46.300 --> 00:07:48.700]  就是說我寧願不做人
[00:07:48.700 --> 00:07:50.300]  最好就沒有我了
[00:07:50.300 --> 00:07:52.600]  如果人生下來有這麼痛苦的
[00:07:52.600 --> 00:07:55.600]  何苦要做人呢?
[00:07:55.600 --> 00:07:56.800]  就在這個時候
[00:07:56.800 --> 00:08:01.400]  約伯記就轉到第二個大的內容了
[00:08:01.400 --> 00:08:03.000]  剛剛所謂大的內容就是
[00:08:03.000 --> 00:08:04.500]  最長的內容
[00:08:04.500 --> 00:08:07.700]  就是約伯記在第二章中間開始
[00:08:07.700 --> 00:08:11.600]  記載到約伯受了這樣的苦
[00:08:11.600 --> 00:08:13.700]  當然大家都很震驚
[00:08:13.700 --> 00:08:15.500]  尤其是他有一些朋友
[00:08:15.500 --> 00:08:18.300]  非常震驚
[00:08:18.300 --> 00:08:20.500]  於是其實他們是很心腸的
[00:08:20.500 --> 00:08:24.800]  遠道走來支持安慰約伯
[00:08:24.800 --> 00:08:27.500]  朋友有難
[00:08:27.500 --> 00:08:29.200]  當然要支持他
[00:08:29.200 --> 00:08:31.300]  於是有三個朋友
[00:08:31.300 --> 00:08:34.400]  出現來探訪他
[00:08:34.400 --> 00:08:36.300]  一個叫以利法
[00:08:36.300 --> 00:08:38.000]  一個叫以勒達
[00:08:38.000 --> 00:08:40.900]  一個叫做所法
[00:08:40.900 --> 00:08:43.400]  這三個朋友來到的時候
[00:08:43.400 --> 00:08:46.800]  他們的動機就是想安慰約伯
[00:08:46.800 --> 00:08:48.000]  支持他
[00:08:48.000 --> 00:08:49.200]  鼓勵他
[00:08:49.200 --> 00:08:51.200]  誰知道一開口就看著你
[00:08:51.200 --> 00:08:52.200]  坦白說
[00:08:52.200 --> 00:08:54.600]  這三個朋友開口
[00:08:54.600 --> 00:08:56.900]  對約伯的理解
[00:08:56.900 --> 00:09:00.000]  約伯認為他很不明白
[00:09:00.000 --> 00:09:01.400]  很不明白他
[00:09:01.400 --> 00:09:04.100]  於是就開始跟他們辯論
[00:09:04.100 --> 00:09:06.800]  這三個朋友不說不得
[00:09:06.800 --> 00:09:08.800]  一說就把火
[00:09:08.800 --> 00:09:11.100]  約伯又把火
[00:09:11.100 --> 00:09:14.100]  於是有一連串
[00:09:14.100 --> 00:09:16.600]  剛才說了幾十章
[00:09:16.600 --> 00:09:18.500]  三十幾章
[00:09:18.500 --> 00:09:21.300]  就有這幾個朋友跟約伯辯論
[00:09:21.300 --> 00:09:23.200]  辯論什麼呢?
[00:09:23.200 --> 00:09:26.100]  第一,這幾個朋友真的不通氣
[00:09:26.100 --> 00:09:31.600]  說了是來鼓勵、安慰、支持一個老友記
[00:09:31.600 --> 00:09:35.100]  誰知道結果跟他一路辯論
[00:09:35.100 --> 00:09:36.800]  就增加了他的痛苦
[00:09:36.800 --> 00:09:39.500]  增加到約伯本來也沒什麼
[00:09:39.500 --> 00:09:40.400]  沒什麼意思
[00:09:40.400 --> 00:09:42.000]  他也撐得住
[00:09:42.000 --> 00:09:43.300]  當然不會沒事
[00:09:43.300 --> 00:09:46.400]  大家可能有些基督徒會很記得
[00:09:46.400 --> 00:09:48.200]  約伯是很勇的
[00:09:48.200 --> 00:09:50.700]  當他碰見這麼多苦難的時候
[00:09:50.700 --> 00:09:51.900]  他也不知道為什麼的時候
[00:09:51.900 --> 00:09:53.100]  他還很勇
[00:09:53.100 --> 00:09:54.900]  他說賜給我的
[00:09:54.900 --> 00:09:56.900]  是耶和華神
[00:09:56.900 --> 00:09:59.600]  收取的他有權利可以收取
[00:09:59.600 --> 00:10:02.800]  所以耶和華仍然是我尊重的
[00:10:02.800 --> 00:10:03.700]  敬拜的
[00:10:03.700 --> 00:10:04.700]  他仍然敬拜神
[00:10:04.700 --> 00:10:06.000]  他對神很有信心
[00:10:06.000 --> 00:10:07.300]  誰知道
[00:10:07.300 --> 00:10:09.000]  就是這幾個朋友
[00:10:09.000 --> 00:10:10.700]  跟他辯論的時候
[00:10:10.700 --> 00:10:12.900]  約伯自己也把火到一個地步
[00:10:12.900 --> 00:10:15.900]  似乎也對神失去信心
[00:10:15.900 --> 00:10:17.600]  越說越不明白
[00:10:17.600 --> 00:10:20.300]  這幾個朋友究竟跟他辯論什麼呢?
[00:10:20.300 --> 00:10:21.800]  其實這幾個朋友
[00:10:21.800 --> 00:10:22.900]  簡單來說
[00:10:22.900 --> 00:10:24.800]  幾句就說完了
[00:10:24.800 --> 00:10:26.900]  因為先後這三個朋友
[00:10:26.900 --> 00:10:28.700]  如果我們再深入分析
[00:10:28.700 --> 00:10:30.600]  是從有一點點不同的角度
[00:10:30.600 --> 00:10:33.800]  但是其實目標也是一樣的
[00:10:33.800 --> 00:10:37.400]  就是罪與罰之間的問題
[00:10:37.400 --> 00:10:40.200]  什麼叫做罪與罰呢?
[00:10:40.200 --> 00:10:44.500]  罪就是人所犯的罪
[00:10:44.500 --> 00:10:46.900]  罰就是犯了罪
[00:10:46.900 --> 00:10:48.800]  當然要受懲罰
[00:10:48.800 --> 00:10:53.400]  那懲罰當然帶來痛苦了,簡單來說
[00:10:53.400 --> 00:10:55.300]  所以這幾個朋友的立場就是
[00:10:55.300 --> 00:10:56.700]  約伯啊
[00:10:56.700 --> 00:10:59.000]  你今天受這麼大的痛苦
[00:10:59.000 --> 00:11:01.100]  當然是你做錯事了
[00:11:01.100 --> 00:11:05.100]  那約伯一聽就把火了
[00:11:05.100 --> 00:11:07.300]  說我沒有做錯事
[00:11:07.300 --> 00:11:09.000]  於是有些朋友
[00:11:09.000 --> 00:11:11.500]  火上加油
[00:11:11.500 --> 00:11:13.300]  他說你沒有做錯事
[00:11:13.300 --> 00:11:16.600]  擺明了你連做錯事也不肯承認
[00:11:16.600 --> 00:11:18.800]  只是這個也夠錯了吧
[00:11:18.800 --> 00:11:21.800]  於是約伯就憤怒到他
[00:11:21.800 --> 00:11:23.600]  說不出口
[00:11:23.600 --> 00:11:25.300]  於是又伸淫
[00:11:25.300 --> 00:11:27.300]  又咒詛自己的生命
[00:11:27.300 --> 00:11:30.700]  甚至有些微言之間
[00:11:30.700 --> 00:11:32.400]  他甚至對神
[00:11:32.400 --> 00:11:34.700]  都開始失去他的耐性
[00:11:34.700 --> 00:11:38.300]  這個其實我們真的要留意
[00:11:38.300 --> 00:11:41.800]  做人有時候去探朋友
[00:11:41.800 --> 00:11:43.400]  去鼓勵朋友的時候
[00:11:43.400 --> 00:11:44.800]  搞成這樣
[00:11:44.800 --> 00:11:45.900]  千萬不要
[00:11:45.900 --> 00:11:47.500]  你不要去好過了
[00:11:47.500 --> 00:11:48.900]  不過無論如何
[00:11:48.900 --> 00:11:52.500]  這就是約伯記的大部分內容
[00:11:52.500 --> 00:11:55.500]  這三個朋友都有少許不同的立場
[00:11:55.500 --> 00:11:57.200]  有些是強硬一點
[00:11:57.200 --> 00:11:58.500]  有些是溫和一點
[00:11:58.500 --> 00:12:00.100]  我們不要管了
[00:12:00.100 --> 00:12:02.700]  這個約伯記的內容的重點
[00:12:02.700 --> 00:12:09.300]  可能也不是大部分讀約伯記的讀者所興趣的
[00:12:09.300 --> 00:12:11.500]  其實約伯記讀者
[00:12:11.500 --> 00:12:12.900]  也是想問一個問題
[00:12:12.900 --> 00:12:15.200]  為什麼約伯要受苦
[00:12:15.200 --> 00:12:15.900]  是不是?
[00:12:15.900 --> 00:12:17.400]  做一個好人也要受苦
[00:12:17.400 --> 00:12:19.700]  那麼你怎麼講得通呢?
[00:12:19.700 --> 00:12:21.700]  神是不是慈愛的?
[00:12:21.700 --> 00:12:24.100]  神是不是公義的?
[00:12:24.100 --> 00:12:24.900]  是不是?
[00:12:24.900 --> 00:12:26.200]  神有沒有能力
[00:12:26.200 --> 00:12:28.200]  可以保護約伯的?
[00:12:28.200 --> 00:12:30.800]  那麼你撒旦攻擊約伯的時候
[00:12:30.800 --> 00:12:32.700]  神也不保護他的
[00:12:32.700 --> 00:12:34.300]  這些問題
[00:12:34.300 --> 00:12:35.400]  坦白講
[00:12:35.400 --> 00:12:37.000]  如果你研究約伯記
[00:12:37.000 --> 00:12:38.800]  大部分這三個朋友
[00:12:38.800 --> 00:12:39.800]  跟約伯的討論
[00:12:39.800 --> 00:12:41.900]  都沒有討論到這件事情
[00:12:41.900 --> 00:12:45.500]  所以如果你想看這些問題的答案
[00:12:45.500 --> 00:12:47.000]  你看看聖經
[00:12:47.000 --> 00:12:48.900]  你就會很辛苦了
[00:12:48.900 --> 00:12:50.600]  因為你想問的問題
[00:12:50.600 --> 00:12:51.600]  聖經又沒有講
[00:12:51.600 --> 00:12:53.000]  他們爭論的那些事情
[00:12:53.000 --> 00:12:54.000]  你又沒有興趣
[00:12:54.000 --> 00:12:56.000]  這個就是我們剛才講的
[00:12:56.000 --> 00:12:59.800]  起碼我自己也有一點個人的感受
[00:12:59.800 --> 00:13:02.200]  看約伯記本身也是一種受苦
[00:13:02.200 --> 00:13:04.600]  你不要說要解決受苦的問題
[00:13:04.600 --> 00:13:07.800]  那麼後來到第32章了
[00:13:07.800 --> 00:13:09.400]  到第32章的時候
[00:13:09.400 --> 00:13:11.800]  幾個朋友爭論到差不多都沒有結果
[00:13:11.800 --> 00:13:14.400]  那麼再來多一個朋友
[00:13:14.400 --> 00:13:16.600]  年輕一點的叫以利戶
[00:13:16.600 --> 00:13:20.600]  那麼這個以利戶沒有解決到受苦的問題
[00:13:20.600 --> 00:13:22.400]  不過跟約伯講著講著的時候
[00:13:22.400 --> 00:13:23.800]  有一點點
[00:13:23.800 --> 00:13:25.300]  我覺得也好一點
[00:13:25.300 --> 00:13:26.600]  有智慧一點
[00:13:26.600 --> 00:13:28.400]  以利戶的立場就是說
[00:13:28.400 --> 00:13:30.400]  受苦
[00:13:30.400 --> 00:13:32.400]  不一定是懲罰
[00:13:32.400 --> 00:13:35.400]  有時候人沒有做錯事
[00:13:35.400 --> 00:13:37.400]  也會受苦的
[00:13:37.400 --> 00:13:38.400]  這個聰明一點了
[00:13:38.400 --> 00:13:40.000]  我想你也猜到了
[00:13:40.000 --> 00:13:42.000]  那麼
[00:13:42.000 --> 00:13:44.600]  以利戶再加一件事
[00:13:44.600 --> 00:13:46.600]  其實受苦本身
[00:13:46.600 --> 00:13:51.000]  有它一個隱含的正面的意義
[00:13:51.000 --> 00:13:53.000]  就是當人受苦的時候
[00:13:53.000 --> 00:13:56.600]  他生命受到一個提煉
[00:13:56.600 --> 00:13:57.600]  精煉
[00:13:57.600 --> 00:14:00.000]  這種人生的歷練
[00:14:00.000 --> 00:14:02.200]  有時候你不在受苦當中
[00:14:02.200 --> 00:14:04.200]  你是得不到的
[00:14:04.200 --> 00:14:05.800]  那麼你受苦了
[00:14:05.800 --> 00:14:08.600]  雖然你不喜歡也不想要
[00:14:08.600 --> 00:14:10.600]  但是受苦之後
[00:14:10.600 --> 00:14:15.600]  你人生的生命會精煉了
[00:14:15.600 --> 00:14:17.600]  人生會得到一些東西
[00:14:17.600 --> 00:14:19.600]  你沒有經過受苦
[00:14:19.600 --> 00:14:20.600]  你是得不到的
[00:14:20.600 --> 00:14:22.600]  所以總括來說
[00:14:22.600 --> 00:14:27.600]  受苦也算有一種積極的意義
[00:14:27.600 --> 00:14:29.600]  雖然負的代價很大
[00:14:29.600 --> 00:14:30.600]  你覺不覺得
[00:14:30.600 --> 00:14:32.600]  這個以利戶比較聰明
[00:14:32.600 --> 00:14:35.600]  講的時候比較動聽
[00:14:35.600 --> 00:14:37.600]  就算是沒有理由
[00:14:37.600 --> 00:14:38.600]  有好的結果
[00:14:38.600 --> 00:14:40.600]  幫助我的人生
[00:14:40.600 --> 00:14:42.600]  有更多的歷練的話
[00:14:42.600 --> 00:14:43.600]  精煉的話
[00:14:43.600 --> 00:14:45.600]  有進步的話
[00:14:45.600 --> 00:14:46.600]  也是好的
[00:14:46.600 --> 00:14:48.600]  不過無論如何
[00:14:48.600 --> 00:14:49.600]  聖經是很特別的
[00:14:49.600 --> 00:14:51.600]  沒有對這四個朋友
[00:14:51.600 --> 00:14:56.600]  作出任何肯定的評價
[00:14:56.600 --> 00:15:00.600]  尤其是後來我們側面看到
[00:15:00.600 --> 00:15:02.600]  其實認為這幾個答案
[00:15:02.600 --> 00:15:05.600]  其實都不是應該的答案
[00:15:05.600 --> 00:15:10.600]  接著就出現最精彩的約伯記
[00:15:10.600 --> 00:15:12.600]  最後那幾章
[00:15:12.600 --> 00:15:15.600]  到38章
[00:15:15.600 --> 00:15:18.600]  38章的時候
[00:15:18.600 --> 00:15:19.600]  聖經就說
[00:15:19.600 --> 00:15:22.600]  朋友說完一大堆話
[00:15:22.600 --> 00:15:24.600]  我們不說他是不是垃圾
[00:15:24.600 --> 00:15:26.600]  總之爭論了一大輪
[00:15:26.600 --> 00:15:27.600]  約伯也說了一大輪
[00:15:27.600 --> 00:15:29.600]  約伯也未必說得對
[00:15:29.600 --> 00:15:30.600]  總言之最後
[00:15:30.600 --> 00:15:34.600]  神在旋風中出現
[00:15:34.600 --> 00:15:39.600]  由神自己來回答
[00:15:39.600 --> 00:15:41.600]  我們就很高興了
[00:15:41.600 --> 00:15:44.600]  捱到38章
[00:15:44.600 --> 00:15:47.600]  然後真正的答案出現了
[00:15:47.600 --> 00:15:49.600]  就很開心了
[00:15:49.600 --> 00:15:51.600]  於是我們就讀下去
[00:15:51.600 --> 00:15:53.600]  誰知道神在旋風中
[00:15:53.600 --> 00:15:59.600]  回答約伯受苦的原迷
[00:15:59.600 --> 00:16:01.600]  誰知道一開口的時候
[00:16:01.600 --> 00:16:03.600]  我作為一個讀者
[00:16:03.600 --> 00:16:06.600]  還覺得一頭霧水
[00:16:06.600 --> 00:16:08.600]  因為我們期待神說
[00:16:08.600 --> 00:16:09.600]  約伯
[00:16:09.600 --> 00:16:11.600]  這幾個朋友你不要爭論了
[00:16:11.600 --> 00:16:14.600]  我將答案告訴你
[00:16:14.600 --> 00:16:18.600]  為什麼好人都會受苦呢
[00:16:18.600 --> 00:16:20.600]  因為...
[00:16:20.600 --> 00:16:22.600]  你不就很開心了
[00:16:22.600 --> 00:16:25.600]  起碼得到一個安樂的答案
[00:16:25.600 --> 00:16:27.600]  誰知道神一開口的時候
[00:16:27.600 --> 00:16:29.600]  我們又看見38章
[00:16:29.600 --> 00:16:32.600]  說一些很無厘頭的話
[00:16:32.600 --> 00:16:34.600]  跟我們今天的說話來說
[00:16:34.600 --> 00:16:36.600]  為什麼神沒有跟約伯解釋
[00:16:36.600 --> 00:16:38.600]  為什麼他會受苦
[00:16:38.600 --> 00:16:40.600]  只是不斷問約伯問題
[00:16:40.600 --> 00:16:42.600]  祂不是給答案
[00:16:42.600 --> 00:16:44.600]  還繼續問約伯
[00:16:44.600 --> 00:16:45.600]  而且祂問的問題
[00:16:45.600 --> 00:16:47.600]  好像跟受苦沒有什麼關係
[00:16:47.600 --> 00:16:48.600]  因為神問什麼呢
[00:16:48.600 --> 00:16:51.600]  你知不知道大自然是怎樣做出來的
[00:16:51.600 --> 00:16:53.600]  你知不知道天上的星是怎樣的
[00:16:53.600 --> 00:16:55.600]  你知不知道海是怎樣形成的
[00:16:55.600 --> 00:16:56.600]  然後就說
[00:16:56.600 --> 00:16:58.600]  你知不知道天氣
[00:16:58.600 --> 00:17:00.600]  那些下雨
[00:17:00.600 --> 00:17:01.600]  那些又下雪
[00:17:01.600 --> 00:17:04.600]  那些天氣究竟是怎樣形成的呢
[00:17:04.600 --> 00:17:07.600]  好像研究天文學
[00:17:07.600 --> 00:17:09.600]  起碼氣象學
[00:17:09.600 --> 00:17:10.600]  說了一大堆
[00:17:10.600 --> 00:17:11.600]  然後約伯說
[00:17:11.600 --> 00:17:13.600]  我怎麼明白呢
[00:17:13.600 --> 00:17:15.600]  我又不是科學家
[00:17:15.600 --> 00:17:16.600]  然後呢
[00:17:16.600 --> 00:17:17.600]  神就繼續再問
[00:17:17.600 --> 00:17:18.600]  還沒說完
[00:17:18.600 --> 00:17:19.600]  再問
[00:17:19.600 --> 00:17:20.600]  那你明不明白
[00:17:20.600 --> 00:17:22.600]  為什麼田野的野獸
[00:17:22.600 --> 00:17:24.600]  就到動物學了
[00:17:24.600 --> 00:17:26.600]  為什麼野獸
[00:17:26.600 --> 00:17:27.600]  獅子啊
[00:17:27.600 --> 00:17:28.600]  牛啊
[00:17:28.600 --> 00:17:30.600]  野牛啊
[00:17:30.600 --> 00:17:32.600]  烏鴉啊
[00:17:32.600 --> 00:17:34.600]  牠這樣生活的呢
[00:17:34.600 --> 00:17:37.600]  為什麼那些動物
[00:17:37.600 --> 00:17:40.600]  會是這樣的形態呢
[00:17:40.600 --> 00:17:41.600]  那些羊啊
[00:17:41.600 --> 00:17:44.600]  一屈的身就生了一個BB出來了
[00:17:44.600 --> 00:17:45.600]  生了羊仔出來了
[00:17:45.600 --> 00:17:46.600]  那些獅子呢
[00:17:46.600 --> 00:17:47.600]  牠捕獵的時候
[00:17:47.600 --> 00:17:48.600]  那麼準確的
[00:17:48.600 --> 00:17:50.600]  一撲過去就行了
[00:17:50.600 --> 00:17:52.600]  那為什麼鷹那麼厲害呢
[00:17:52.600 --> 00:17:53.600]  飛到那麼高
[00:17:53.600 --> 00:17:56.600]  又看到那些獵物那麼遠呢
[00:17:56.600 --> 00:17:57.600]  我相信呢
