
[00:00:00.000 --> 00:00:01.640]  今天跟大家講這個題目
[00:03:13.760 --> 00:03:16.840]  他的確不是普通一個人
[00:03:16.840 --> 00:03:24.360]  他不是出於不知道哪裡的家底
[00:03:24.360 --> 00:03:26.520]  他是很有家世的
[00:03:26.520 --> 00:03:28.560]  這個家世不是在於他有錢
[00:03:28.560 --> 00:03:33.000]  或者是在乎他過往有什麼成就的家世
[00:03:33.000 --> 00:03:38.360]  而是在乎一個屬靈的脈絡是非常重要
[00:03:38.360 --> 00:03:40.240]  可以說是非同凡響
[00:03:40.240 --> 00:03:41.680]  所以今天我用這個題目
[00:03:41.680 --> 00:03:43.400]  跟大家一起思想一下
[00:03:43.400 --> 00:03:46.680]  這個非同凡響的人子耶穌
[00:03:46.680 --> 00:03:51.520]  他究竟與我們有什麼重要呢
[00:03:51.520 --> 00:03:57.800]  為什麼路加特別指出他的出生
[00:03:57.800 --> 00:03:59.600]  他的家底
[00:03:59.600 --> 00:04:00.600]  他的身份
[00:04:00.600 --> 00:04:01.960]  他的背景
[00:04:01.960 --> 00:04:04.080]  來與我們這麼重要呢
[00:04:04.080 --> 00:04:06.280]  所以我們開始看到這裡
[00:04:06.280 --> 00:04:09.160]  路加福音的三章二十三節
[00:04:09.160 --> 00:04:10.360]  我們一起讀這一節經文
[00:04:10.360 --> 00:04:11.120]  請讀
[00:04:11.120 --> 00:04:14.000]  耶穌開頭傳道
[00:04:14.000 --> 00:04:16.720]  年紀若有三十歲
[00:04:16.720 --> 00:04:18.400]  依人看來
[00:04:18.400 --> 00:04:20.920]  他是若失的兒子
[00:04:20.920 --> 00:04:25.360]  若失是犀利的兒子
[00:04:25.360 --> 00:04:27.160]  所以這裡很明顯說到
[00:04:27.160 --> 00:04:28.720]  依人看來
[00:04:28.720 --> 00:04:32.760]  就是他以人的身份出現的
[00:04:32.760 --> 00:04:38.560]  所以當時耶穌就開始展露頭角
[00:04:38.560 --> 00:04:44.440]  在群眾當中傳達天國的福音
[00:04:44.440 --> 00:04:47.040]  開始展示神權
[00:04:47.040 --> 00:04:49.320]  在這個世上臨到
[00:04:49.320 --> 00:04:50.680]  所以我們看到
[00:04:50.680 --> 00:04:53.840]  他開始年紀若有三十歲
[00:04:53.840 --> 00:04:55.800]  這個三十歲當然我們知道
[00:04:55.800 --> 00:04:59.440]  按照當時一個希臘的社會
[00:04:59.440 --> 00:05:04.000]  成年的男子開始做公職的服務
[00:05:04.000 --> 00:05:05.560]  都要達到這個年紀的
[00:05:05.560 --> 00:05:10.880]  就是重要的職務三十歲才可以開始做
[00:05:10.880 --> 00:05:14.200]  當時耶穌生在希臘文化的環境
[00:05:14.200 --> 00:05:16.000]  所以他用這個身份出來
[00:05:16.000 --> 00:05:20.920]  配合當時一個很重要的文化背景
[00:05:20.920 --> 00:05:23.360]  當然耶穌是猶太人
[00:05:23.360 --> 00:05:28.000]  尤其是猶太人利美人
[00:05:28.000 --> 00:05:29.920]  他們在聖殿裡侍奉
[00:05:29.920 --> 00:05:34.040]  如果大家讀過利美記、摩世五經
[00:05:34.040 --> 00:05:37.160]  我們知道他們是由三十歲開始
[00:05:37.160 --> 00:05:42.280]  正式擔任祭司的職任
[00:05:42.280 --> 00:05:43.400]  所以換句話說
[00:05:43.400 --> 00:05:45.520]  這個時機就成熟了
[00:05:45.520 --> 00:05:48.600]  是適當的時機、適當的年紀
[00:05:48.600 --> 00:05:51.080]  在當時的環境配合猶太人的身份
[00:05:51.080 --> 00:05:53.520]  是最好的一個年紀
[00:05:53.520 --> 00:05:57.400]  出來開始這個救世的工作
[00:05:57.400 --> 00:05:59.240]  所以這裡讓我們知道
[00:05:59.240 --> 00:06:02.000]  他在各方面都是合乎資格
[00:06:02.000 --> 00:06:04.800]  合乎猶太人的律法資格
[00:06:04.800 --> 00:06:07.200]  合乎當時社會的資格
[00:06:07.200 --> 00:06:08.400]  被人公認
[00:06:08.400 --> 00:06:14.040]  他是可以有屬靈的資格
[00:06:14.040 --> 00:06:16.960]  以及當時世界的資格
[00:06:16.960 --> 00:06:20.120]  來展示這個福音
[00:06:20.120 --> 00:06:22.800]  我們知道這個資格也是很重要的
[00:06:22.800 --> 00:06:24.440]  因為當時希臘政府
[00:06:24.440 --> 00:06:27.200]  他們很講求這些法例
[00:06:27.200 --> 00:06:29.640]  也是一個很有文化的社會
[00:06:29.640 --> 00:06:31.640]  就好像今天我們在美國
[00:06:31.640 --> 00:06:33.640]  我們要做一些事
[00:06:33.640 --> 00:06:34.720]  要合法的話
[00:06:34.720 --> 00:06:37.160]  我們需要有正確的執照
[00:06:37.160 --> 00:06:39.320]  教會也需要有執照
[00:06:39.320 --> 00:06:41.200]  或者我們家裡要裝修
[00:06:41.200 --> 00:06:44.320]  有時候需要有某些執照才可以進行
[00:06:44.320 --> 00:06:47.200]  以前在香港或者在中國大陸
[00:06:47.200 --> 00:06:48.600]  或者其他地方
[00:06:48.600 --> 00:06:49.960]  就未必需要的
[00:06:49.960 --> 00:06:51.160]  做到就可以了
[00:06:51.160 --> 00:06:53.760]  不需要按照條例
[00:06:53.760 --> 00:06:55.200]  但是在一些文明的國家
[00:06:55.200 --> 00:06:56.120]  你就需要的
[00:06:56.120 --> 00:06:58.240]  因為他們是執行得很嚴格
[00:06:58.240 --> 00:07:00.960]  現在土耳其的地震
[00:07:00.960 --> 00:07:01.920]  為什麼這麼嚴重呢
[00:07:01.920 --> 00:07:02.840]  大家知道
[00:07:02.840 --> 00:07:06.440]  就是因為有很多偷工減料的問題
[00:07:06.440 --> 00:07:08.160]  所以他們沒有正確的方法
[00:07:08.160 --> 00:07:09.600]  沒有正確的執照
[00:07:09.600 --> 00:07:11.440]  沒有正確的檢查
[00:07:11.440 --> 00:07:13.280]  也有很多貪污的問題
[00:07:13.280 --> 00:07:17.200]  所以引致這些樓房建起來的時候
[00:07:17.200 --> 00:07:19.360]  他們不合資格
[00:07:19.360 --> 00:07:21.960]  不受得起考驗
[00:07:21.960 --> 00:07:23.240]  所以今天我們看到
[00:07:23.240 --> 00:07:25.080]  耶穌能夠受得起考驗
[00:07:25.080 --> 00:07:26.440]  祂是合乎資格
[00:07:26.440 --> 00:07:27.200]  最重要的是
[00:07:27.200 --> 00:07:29.760]  祂是這位微塞的救主
[00:07:29.760 --> 00:07:33.800]  是絕對能夠成為中保
[00:07:33.800 --> 00:07:36.440]  將神的救恩透過祂
[00:07:36.440 --> 00:07:37.280]  賜給世人
[00:07:37.280 --> 00:07:39.120]  也讓人透過耶穌基督
[00:07:39.120 --> 00:07:41.160]  可以去到神那裡
[00:07:41.160 --> 00:07:42.320]  所以我們看到
[00:07:42.320 --> 00:07:44.480]  在這裡給我們看見
[00:07:44.480 --> 00:07:47.240]  主耶穌祂的家譜的重要性
[00:07:47.240 --> 00:07:49.000]  也在這裡可以獻出
[00:07:49.000 --> 00:07:49.680]  說起家譜
[00:07:49.680 --> 00:07:50.240]  我們知道
[00:07:50.240 --> 00:07:53.480]  聖經裡記載耶穌的家譜有多少個
[00:07:53.480 --> 00:07:54.160]  有兩個是吧
[00:07:54.160 --> 00:07:56.880]  一個記載在馬太福音
[00:07:56.880 --> 00:08:02.000]  一個就是在路加福音
[00:08:02.000 --> 00:08:04.960]  那方書有多少本
[00:08:04.960 --> 00:08:06.760]  為何四本方書
[00:08:06.760 --> 00:08:12.960]  只有兩本記載耶穌的家譜
[00:08:12.960 --> 00:08:14.200]  因為在方書
[00:08:14.200 --> 00:08:15.000]  大家知道
[00:08:15.000 --> 00:08:17.440]  我們很多時候讀耶穌的生平
[00:08:17.440 --> 00:08:19.960]  都用四本方書一起參考
[00:08:19.960 --> 00:08:20.720]  有些事蹟
[00:08:20.720 --> 00:08:22.120]  某些方書有記
[00:08:22.120 --> 00:08:23.120]  其他沒有記
[00:08:23.120 --> 00:08:24.280]  有些大家都有記
[00:08:24.280 --> 00:08:25.800]  有些其中幾本記
[00:08:25.800 --> 00:08:28.360]  有些所有都有記等等
[00:08:28.360 --> 00:08:31.240]  所以它是有不同的寫作的原因
[00:08:31.240 --> 00:08:32.960]  以及目的的
[00:08:32.960 --> 00:08:34.360]  我們知道四本方書
[00:08:34.360 --> 00:08:35.840]  也有四個不同的角度
[00:08:35.840 --> 00:08:38.000]  描寫耶穌的生平
[00:08:38.000 --> 00:08:39.440]  概括來說
[00:08:39.440 --> 00:08:40.680]  簡單來說
[00:08:40.680 --> 00:08:42.720]  馬太福音是記載耶穌
[00:08:42.720 --> 00:08:44.560]  祂以王者
[00:08:44.560 --> 00:08:47.080]  就是天國的王
[00:08:47.080 --> 00:08:47.960]  一開始
[00:08:47.960 --> 00:08:49.360]  我們記得在去年的時候
[00:08:49.360 --> 00:08:51.400]  說過天國的憲章
[00:08:51.400 --> 00:08:54.080]  祂來宣告天國的王臨到
[00:08:54.080 --> 00:08:58.240]  特別是由猶太人追溯的原因
[00:08:58.240 --> 00:09:00.400]  所以祂一開始說出
[00:09:00.400 --> 00:09:02.920]  祂是阿伯拉罕的後裔
[00:09:02.920 --> 00:09:04.000]  大衛的子孫
[00:09:04.000 --> 00:09:07.360]  這就是祂記載的族譜的原因
[00:09:07.360 --> 00:09:08.320]  而阿伯拉罕後裔
[00:09:08.320 --> 00:09:09.640]  因為祂向猶太人寫的
[00:09:09.640 --> 00:09:10.760]  馬太福音
[00:09:10.760 --> 00:09:11.720]  大衛的子孫
[00:09:11.720 --> 00:09:13.320]  因為祂以王者的身份來
[00:09:13.320 --> 00:09:16.160]  祂必須要讓人明白到
[00:09:16.160 --> 00:09:18.320]  祂是大衛的子孫
[00:09:18.320 --> 00:09:22.520]  帶著王族譜的身份
[00:09:22.520 --> 00:09:23.960]  來到這個世界
[00:09:23.960 --> 00:09:26.720]  可以適合做天國的王
[00:09:26.720 --> 00:09:29.160]  展開天國的福音
[00:09:29.160 --> 00:09:31.600]  所以馬太有記載這個家譜
[00:09:31.600 --> 00:09:33.960]  馬可的重點
[00:09:33.960 --> 00:09:35.120]  被他記載
[00:09:35.120 --> 00:09:37.240]  耶穌基督是一個僕人的身份
[00:09:37.240 --> 00:09:40.680]  所以祂沒有記載祂的家底
[00:09:40.680 --> 00:09:42.920]  因為僕人不需要記載家底
[00:09:42.920 --> 00:09:44.880]  祂一開始就說
[00:09:44.880 --> 00:09:46.000]  祂出來傳道
[00:09:46.000 --> 00:09:47.640]  而且非常勞碌
[00:09:47.640 --> 00:09:51.000]  耶穌晝夜來服侍那些人
[00:09:51.000 --> 00:09:53.360]  表現出祂在馬後福音
[00:09:53.360 --> 00:09:55.480]  很清楚的一個經文
[00:09:55.480 --> 00:09:59.080]  祂說我來不是要受人的服侍
[00:09:59.080 --> 00:10:00.640]  乃是要服侍人
[00:10:00.640 --> 00:10:02.520]  所以這個在馬殼裡
[00:10:02.520 --> 00:10:05.160]  祂就沒有記載耶穌的家底
[00:10:05.160 --> 00:10:07.000]  因為祂是僕人
[00:10:07.000 --> 00:10:08.400]  而約翰福音
[00:10:08.400 --> 00:10:09.680]  我們知道約翰福音
[00:10:09.680 --> 00:10:11.640]  主要記載耶穌的角度
[00:10:11.640 --> 00:10:14.600]  是記載祂是哪個角度?
[00:10:14.600 --> 00:10:16.480]  祂是神的獨生子
[00:10:16.480 --> 00:10:17.960]  所以我們很熟悉
[00:10:17.960 --> 00:10:19.760]  約翰福音三章十六節
[00:10:19.760 --> 00:10:22.200]  所以我們知道祂是神的獨生子
[00:10:22.200 --> 00:10:24.000]  到成為肉身
[00:10:24.000 --> 00:10:26.440]  充充滿滿有因典有真理
[00:10:26.440 --> 00:10:30.000]  這就是約翰福音的重點
[00:10:30.000 --> 00:10:31.240]  所以既然是神的兒子
[00:10:31.240 --> 00:10:33.560]  祂就不需要說祂是人的家譜了
[00:10:33.560 --> 00:10:34.640]  所以大家明白
[00:10:34.640 --> 00:10:37.400]  為什麼四本福音書只有這兩本記
[00:10:37.400 --> 00:10:41.840]  而盧家記最詳細的為什麼?
[00:10:41.840 --> 00:10:43.080]  因為祂是人
[00:10:43.080 --> 00:10:44.240]  所以我們很明白
[00:10:44.240 --> 00:10:45.560]  依人看來
[00:10:45.560 --> 00:10:49.600]  祂就是這位人子耶穌
[00:10:49.600 --> 00:10:54.960]  所以我們看到當時也有一個很重要的原因
[00:10:54.960 --> 00:10:58.480]  在希臘文化裡有很多神話
[00:10:58.480 --> 00:10:59.600]  大家知道
[00:10:59.600 --> 00:11:03.760]  有很多他們說到神、人
[00:11:03.760 --> 00:11:06.400]  神人合一、半神半人
[00:11:06.400 --> 00:11:07.720]  這些希臘文化
[00:11:07.720 --> 00:11:09.160]  我們看卡通片
[00:11:09.160 --> 00:11:11.720]  或者看古代的片
[00:11:11.720 --> 00:11:14.440]  很多時候有這種記載
[00:11:14.440 --> 00:11:16.920]  所以盧家也很清楚地說明
[00:11:16.920 --> 00:11:19.840]  耶穌基督是一個真真正正
[00:11:19.840 --> 00:11:23.080]  有血有肉的人來到這個世界
[00:11:23.080 --> 00:11:24.760]  雖然祂帶著神的身份
[00:11:24.760 --> 00:11:27.120]  但是祂是一個完全的人
[00:11:27.120 --> 00:11:30.960]  所以祂有祂的家譜去追溯
[00:11:30.960 --> 00:11:34.720]  而我們知道這兩個家譜有什麼不同呢?
[00:11:34.720 --> 00:11:36.400]  究竟為什麼要記兩個呢?
[00:11:36.400 --> 00:11:38.640]  我們除了知道馬太有原因
[00:11:38.640 --> 00:11:39.840]  盧家有原因
[00:11:39.840 --> 00:11:42.600]  祂記這兩個家譜有什麼不同呢?
[00:11:42.600 --> 00:11:46.040]  大家知不知道有什麼不同?
[00:11:46.040 --> 00:11:46.840]  第一個不同
[00:11:46.840 --> 00:11:51.320]  馬太福音是從祖宗數下來的
[00:11:51.320 --> 00:11:53.040]  一開始是從誰說的呢?
[00:11:53.040 --> 00:11:55.560]  從阿伯拉罕一直數到哪裡呢?
[00:11:55.560 --> 00:11:56.320]  數到大衛
[00:11:56.320 --> 00:11:57.600]  大衛一直數
[00:11:57.600 --> 00:11:59.280]  數到約瑟
[00:11:59.280 --> 00:12:02.480]  然後約瑟娶瑪利亞
[00:12:02.480 --> 00:12:04.560]  從上面數下來
[00:12:04.560 --> 00:12:05.560]  盧家呢
[00:12:05.560 --> 00:12:10.360]  就是從約瑟的兒子
[00:12:10.360 --> 00:12:12.160]  從耶穌數上去
[00:12:12.160 --> 00:12:14.120]  從耶穌的兒子數上去
[00:12:14.120 --> 00:12:15.840]  約瑟是希臘的兒子
[00:12:15.840 --> 00:12:17.120]  一直數上去
[00:12:17.120 --> 00:12:20.360]  所以是從下數一直數上去
[00:12:20.360 --> 00:12:22.320]  另外第二個不同
[00:12:22.320 --> 00:12:24.560]  就是馬太的家譜
[00:12:24.560 --> 00:12:26.960]  從誰說的呢?
[00:12:26.960 --> 00:12:29.320]  從阿伯拉罕開始
[00:12:29.320 --> 00:12:30.640]  到大衛
[00:12:30.640 --> 00:12:31.960]  然後下去
[00:12:31.960 --> 00:12:34.240]  但是盧家一直數
[00:12:34.240 --> 00:12:36.080]  數到哪裡呢?
[00:12:36.080 --> 00:12:37.440]  數到上亞當
[00:12:37.440 --> 00:12:39.480]  所以是從阿伯拉罕再上去
[00:12:39.480 --> 00:12:41.840]  我們知道這是創世紀
[00:12:41.840 --> 00:12:44.440]  不過已經差了十幾章
[00:12:44.440 --> 00:12:46.800]  而且中間差了很長的年日
[00:12:46.800 --> 00:12:48.480]  一直數上去
[00:12:48.480 --> 00:12:50.400]  數到人類的開始
[00:12:50.400 --> 00:12:51.600]  亞當那裡
[00:12:51.600 --> 00:12:53.760]  所以這也是很大的不同
[00:12:53.760 --> 00:12:54.440]  換句話說
[00:12:54.440 --> 00:12:56.840]  盧家的族譜是很詳細的
[00:12:56.840 --> 00:12:58.600]  比馬太詳細的
[00:12:58.600 --> 00:12:59.920]  而呢
[00:12:59.920 --> 00:13:00.840]  還有一個不同
[00:13:00.840 --> 00:13:05.400]  就是到了大衛的時候
[00:13:05.400 --> 00:13:09.720]  大衛生一個兒子
[00:13:09.720 --> 00:13:12.160]  從馬太的家譜數下來的時候
[00:13:12.160 --> 00:13:15.760]  大衛生了誰呢?
[00:13:15.760 --> 00:13:17.400]  大衛生了所羅門
[00:13:17.400 --> 00:13:20.360]  所以從馬太開始就寄所羅門
[00:13:20.360 --> 00:13:23.520]  所羅門一直下來的那條線
[00:13:23.520 --> 00:13:26.440]  但是在盧家記載
[00:13:26.440 --> 00:13:28.360]  大衛數下來
[00:13:28.360 --> 00:13:30.120]  他就不寄所羅門了
[00:13:30.120 --> 00:13:31.360]  他就數上去
[00:13:31.360 --> 00:13:34.600]  原來是大衛的兒子
[00:13:34.600 --> 00:13:36.120]  那個是誰呢?
[00:13:36.120 --> 00:13:37.480]  等一下我們會看一看
[00:13:37.480 --> 00:13:38.640]  那個是誰
[00:13:38.640 --> 00:13:41.040]  所以這兩道去到大衛的時候
[00:13:41.040 --> 00:13:42.640]  就分差不同了
[00:13:42.640 --> 00:13:43.800]  所以這兩個族譜
[00:13:43.800 --> 00:13:46.280]  也是彼此去補充的
[00:13:46.280 --> 00:13:49.440]  所以這也是非常重要的
[00:13:49.440 --> 00:13:53.400]  我們進入這個族譜了
[00:13:53.400 --> 00:13:55.240]  當然有很多名字
[00:13:55.240 --> 00:13:57.560]  我想我們就不詳細慢慢讀了
[00:13:57.560 --> 00:13:59.080]  我們點出重點就好了
[00:13:59.080 --> 00:14:02.880]  我們再來看三章的二十三節
[00:14:02.880 --> 00:14:05.720]  這裡留意記載一下
[00:14:05.720 --> 00:14:07.680]  耶穌開頭傳道
[00:14:07.680 --> 00:14:09.280]  年紀約有三十歲
[00:14:09.280 --> 00:14:10.360]  依人看來
[00:14:10.360 --> 00:14:12.360]  祂是約瑟的兒子
[00:14:12.360 --> 00:14:13.400]  大家都明白了
[00:14:13.400 --> 00:14:14.960]  約瑟的兒子
[00:14:14.960 --> 00:14:18.120]  約瑟是誰的兒子?
[00:14:18.120 --> 00:14:19.960]  希利的兒子
[00:14:19.960 --> 00:14:24.320]  如果你有馬太福音第一章的家譜
[00:14:24.320 --> 00:14:25.400]  你就會發覺
[00:14:25.400 --> 00:14:27.720]  那裡約瑟的父親
[00:14:27.720 --> 00:14:29.440]  不是希利
[00:14:29.440 --> 00:14:32.000]  那裡寄了雅各
[00:14:32.000 --> 00:14:35.040]  所以雅各生約瑟
[00:14:35.040 --> 00:14:37.000]  這是馬太寄了的
[00:14:37.000 --> 00:14:38.400]  雅各生約瑟
[00:14:38.400 --> 00:14:41.560]  不是希利生約瑟
[00:14:41.560 --> 00:14:42.640]  為什麼呢?
[00:14:42.640 --> 00:14:46.640]  雅各約瑟和我們舊約的雅各約瑟
[00:14:46.640 --> 00:14:48.200]  同名,但不是同人
[00:14:48.200 --> 00:14:50.680]  當然差這麼遠
[00:14:50.680 --> 00:14:52.040]  所以也是
[00:14:52.040 --> 00:14:54.600]  約瑟的父親是雅各
[00:14:54.600 --> 00:14:56.120]  應該是雅各吧?
[00:14:56.120 --> 00:14:56.840]  根據馬太
[00:14:56.840 --> 00:14:59.560]  這裡說是希利的兒子
[00:14:59.560 --> 00:15:01.640]  所以那條線不同了
[00:15:01.640 --> 00:15:03.400]  希利上去了
[00:15:03.400 --> 00:15:04.880]  我們很快地看看
[00:15:04.880 --> 00:15:08.160]  希利就是馬太的兒子
[00:15:08.160 --> 00:15:09.840]  然後就上去了
[00:15:09.840 --> 00:15:14.840]  利未到麥基
[00:15:14.840 --> 00:15:18.040]  當然不是香港電視的麥基
[00:15:18.040 --> 00:15:20.720]  麥基有雅拿
[00:15:20.720 --> 00:15:23.280]  然後又有另一個約瑟
[00:15:23.280 --> 00:15:24.520]  我們不讀了
[00:15:24.520 --> 00:15:27.640]  我們看看約瑟是誰的兒子
[00:15:27.640 --> 00:15:28.360]  馬太
[00:15:28.360 --> 00:15:29.880]  然後阿摩斯
[00:15:29.880 --> 00:15:30.640]  拿洪
[00:15:30.640 --> 00:15:33.360]  然後以斯利
[00:15:33.360 --> 00:15:38.800]  然後拿蓋,拿蓋是瑪雅等等
[00:15:38.800 --> 00:15:40.640]  我們跳過去了
[00:15:40.640 --> 00:15:42.000]  二十七節
[00:15:42.000 --> 00:15:45.200]  約阿拿就是利薩
[00:15:45.200 --> 00:15:46.920]  跟著是所羅巴伯
[00:15:46.920 --> 00:15:50.000]  跟著是撒拉帖等等
[00:15:50.000 --> 00:15:52.280]  我們去到二十八節
[00:15:52.280 --> 00:15:54.320]  二十九節
[00:15:54.320 --> 00:15:57.120]  跟著約世就是以利以謝
[00:15:57.120 --> 00:15:59.000]  以利以謝就是約令
[00:15:59.000 --> 00:16:00.280]  然後馬太
[00:16:00.280 --> 00:16:01.440]  利未等等
[00:16:01.440 --> 00:16:03.560]  這裡開始熟讀了
[00:16:03.560 --> 00:16:04.880]  我們知道十月的支派
[00:16:04.880 --> 00:16:06.240]  利未是西面的兒子
[00:16:06.240 --> 00:16:07.920]  西面是誰的兒子
[00:16:07.920 --> 00:16:08.800]  猶大的兒子
[00:16:08.800 --> 00:16:10.400]  猶大是誰的兒子
[00:16:10.400 --> 00:16:11.200]  約瑟的兒子
[00:16:11.200 --> 00:16:12.560]  約瑟是約南的兒子
[00:16:12.560 --> 00:16:14.880]  約南是以利亞徑的兒子
[00:16:14.880 --> 00:16:17.080]  我們一路上去看
[00:16:17.080 --> 00:16:22.120]  到這裡就是很...
[00:16:22.120 --> 00:16:26.080]  當然這個不是創世紀的家譜
[00:16:26.080 --> 00:16:27.880]  但是我們在三十一節開始
[00:16:27.880 --> 00:16:29.040]  我們要看了
[00:16:29.040 --> 00:16:30.840]  我們一起讀這一節,請讀
[00:16:30.840 --> 00:16:34.960]  以利亞徑是米利亞的兒子
[00:16:34.960 --> 00:16:37.800]  米利亞是米南的兒子
[00:16:37.800 --> 00:16:40.960]  米南是馬達他的兒子
[00:16:40.960 --> 00:16:44.360]  馬達他是拿丹的兒子
[00:16:44.360 --> 00:16:47.840]  拿丹是大衛的兒子
[00:16:47.840 --> 00:16:49.520]  所以大衛
[00:16:49.520 --> 00:16:52.280]  馬太記載他的兒子是所羅門
[00:16:52.280 --> 00:16:55.320]  這裡大衛的兒子是誰的
[00:16:55.320 --> 00:16:56.440]  是拿丹
[00:16:56.440 --> 00:16:58.600]  所以大家如果熟悉這個三位語記
[00:16:58.600 --> 00:17:00.840]  我現在主要是在想
[00:17:00.840 --> 00:17:05.640]  大衛後來生了另一個兒子
[00:17:05.640 --> 00:17:07.400]  就是拿丹
[00:17:07.400 --> 00:17:10.120]  神做一次次給他的兒子
[00:17:10.120 --> 00:17:15.760]  所以拿丹是一個很...
[00:17:15.760 --> 00:17:19.320]  在分差上不同了
[00:17:19.320 --> 00:17:21.480]  所以我們發覺這裡
[00:17:21.480 --> 00:17:25.200]  這個家譜有很多聖經學者研究
[00:17:25.200 --> 00:17:30.520]  究竟這個家譜是屬於耶穌的生父
[00:17:30.520 --> 00:17:32.520]  就是約瑟的家譜
[00:17:32.520 --> 00:17:36.320]  還是屬於瑪利亞的家譜呢
