
[00:00:00.000 --> 00:00:02.000]  今天會和大家分享
[00:05:16.000 --> 00:05:18.000]  跟大家提一提
[00:05:18.000 --> 00:05:20.000]  藉著剛才我所說
[00:05:20.000 --> 00:05:22.000]  以色列人
[00:05:22.000 --> 00:05:24.000]  第一代的以色列人
[00:05:24.000 --> 00:05:26.000]  用他們這四十年在曠野
[00:05:26.000 --> 00:05:28.000]  走這些流浪的冤枉路
[00:05:28.000 --> 00:05:30.000]  去借鑒
[00:05:30.000 --> 00:05:32.000]  去看一看
[00:05:32.000 --> 00:05:34.000]  我們往後的時間
[00:05:34.000 --> 00:05:36.000]  透過生命記在這個位置
[00:05:36.000 --> 00:05:38.000]  正正就是神
[00:05:38.000 --> 00:05:40.000]  當第一代
[00:05:40.000 --> 00:05:42.000]  走過了這四十年的
[00:05:42.000 --> 00:05:44.000]  以色列人
[00:05:44.000 --> 00:05:46.000]  到差不多的時候
[00:05:46.000 --> 00:05:48.000]  而神再一次
[00:05:48.000 --> 00:05:50.000]  藉著摩西
[00:05:50.000 --> 00:05:52.000]  向這一班新一代的
[00:05:52.000 --> 00:05:54.000]  以色列人
[00:05:54.000 --> 00:05:56.000]  去說一些聲音
[00:05:56.000 --> 00:05:58.000]  而這些聲音
[00:05:58.000 --> 00:06:00.000]  我定為是一個好的聲音
[00:06:00.000 --> 00:06:02.000]  所以今天我也定了
[00:06:02.000 --> 00:06:04.000]  我的主題是
[00:06:04.000 --> 00:06:06.000]  給大家看看
[00:06:06.000 --> 00:06:08.000]  不知道大家有沒有看過
[00:06:08.000 --> 00:06:10.000]  Y.A號聲音
[00:06:10.000 --> 00:06:12.000]  看得出
[00:06:12.000 --> 00:06:14.000]  其實我有些心思在裏面
[00:06:14.000 --> 00:06:16.000]  看得明白紅色那張椅子是甚麼來的嗎
[00:06:16.000 --> 00:06:20.000]  有人在笑
[00:06:20.000 --> 00:06:22.000]  知不知道是甚麼來的
[00:06:22.000 --> 00:06:24.000]  有沒有想像過類似的東西
[00:06:24.000 --> 00:06:26.000]  是會轉的
[00:06:26.000 --> 00:06:28.000]  一按鍵就會轉
[00:06:28.000 --> 00:06:30.000]  我要你啊
[00:06:30.000 --> 00:06:32.000]  I want you
[00:06:32.000 --> 00:06:34.000]  或者一些音樂比賽
[00:06:34.000 --> 00:06:36.000]  聽到一個好聲音就會轉身
[00:06:36.000 --> 00:06:38.000]  看著它
[00:06:38.000 --> 00:06:40.000]  希望你先記住這個標誌
[00:06:40.000 --> 00:06:42.000]  接下來就看看
[00:06:42.000 --> 00:06:44.000]  究竟我說甚麼
[00:06:44.000 --> 00:06:46.000]  我們一起看看究竟在生命記裏面
[00:06:46.000 --> 00:06:48.000]  和
[00:06:48.000 --> 00:06:50.000]  耶和華上帝
[00:06:50.000 --> 00:06:52.000]  想和這一班新一代
[00:06:52.000 --> 00:06:54.000]  甚麼叫新一代呢
[00:06:54.000 --> 00:06:56.000]  我要先說清楚
[00:06:56.000 --> 00:06:58.000]  其實走了四十年
[00:06:58.000 --> 00:07:00.000]  就是上一代
[00:07:00.000 --> 00:07:02.000]  他們因為不信
[00:07:02.000 --> 00:07:04.000]  而白白走了
[00:07:04.000 --> 00:07:06.000]  四十年的曠野
[00:07:06.000 --> 00:07:08.000]  那個是上一代
[00:07:08.000 --> 00:07:10.000]  而走了四十年
[00:07:10.000 --> 00:07:12.000]  新一代已經出來了
[00:07:12.000 --> 00:07:14.000]  正正摩西就在這個位置
[00:07:14.000 --> 00:07:16.000]  上帝要跟他們說
[00:07:16.000 --> 00:07:18.000]  上帝要透過摩西跟他們說
[00:07:18.000 --> 00:07:20.000]  你們要準備了
[00:07:20.000 --> 00:07:22.000]  進入迦南地
[00:07:22.000 --> 00:07:24.000]  而正正這個背景
[00:07:24.000 --> 00:07:26.000]  就是在生命記裏面的一個開始
[00:07:26.000 --> 00:07:28.000]  不如我們就透過
[00:07:28.000 --> 00:07:30.000]  今天就說一說
[00:07:30.000 --> 00:07:32.000]  生命記裏面的一些背景簡介
[00:07:32.000 --> 00:07:34.000]  在生命記裏面
[00:07:34.000 --> 00:07:36.000]  其實本身的名字
[00:07:36.000 --> 00:07:38.000]  生命記
[00:07:38.000 --> 00:07:40.000]  是中文的翻譯
[00:07:40.000 --> 00:07:42.000]  是中文的翻譯
[00:07:42.000 --> 00:07:44.000]  是中文的翻譯
[00:07:44.000 --> 00:07:46.000]  如果我們看回原來
[00:07:46.000 --> 00:07:48.000]  七十事譯本
[00:07:48.000 --> 00:07:50.000]  大家都應該有聽過
[00:07:50.000 --> 00:07:52.000]  這個版本
[00:07:52.000 --> 00:07:54.000]  在希臘文裏的
[00:07:54.000 --> 00:07:56.000]  七十事譯本
[00:07:56.000 --> 00:07:58.000]  本身是叫第二律法
[00:07:58.000 --> 00:08:02.000]  再說一次 叫第二律法
[00:08:02.000 --> 00:08:04.000]  意思是什麼呢
[00:08:04.000 --> 00:08:06.000]  第二次去
[00:08:06.000 --> 00:08:08.000]  申述律法
[00:08:08.000 --> 00:08:10.000]  是什麼意思呢
[00:08:10.000 --> 00:08:12.000]  有第二次就是有第一次
[00:08:12.000 --> 00:08:14.000]  第一次是什麼意思呢
[00:08:14.000 --> 00:08:16.000]  所以我現在在螢光幕上
[00:08:16.000 --> 00:08:18.000]  那幅圖
[00:08:18.000 --> 00:08:20.000]  給大家看
[00:08:20.000 --> 00:08:22.000]  這幅圖是時間表
[00:08:22.000 --> 00:08:24.000]  出埃及到曠野
[00:08:24.000 --> 00:08:26.000]  行走了四十年
[00:08:26.000 --> 00:08:28.000]  的關鍵時間表
[00:08:28.000 --> 00:08:30.000]  將一些關鍵的時刻都告訴你
[00:08:30.000 --> 00:08:32.000]  大概讓你知道一出埃及
[00:08:32.000 --> 00:08:34.000]  第一年發生什麼事
[00:08:34.000 --> 00:08:36.000]  就是一開頭
[00:08:36.000 --> 00:08:38.000]  乳節的夜晚
[00:08:38.000 --> 00:08:40.000]  然後以色列人
[00:08:40.000 --> 00:08:42.000]  執實行莊
[00:08:42.000 --> 00:08:44.000]  出埃及 過紅海
[00:08:44.000 --> 00:08:46.000]  然後進入了
[00:08:46.000 --> 00:08:48.000]  西賴的半島
[00:08:48.000 --> 00:08:50.000]  這是第一年
[00:08:50.000 --> 00:08:52.000]  大家投入得到
[00:08:52.000 --> 00:08:54.000]  跟著行程就行
[00:08:54.000 --> 00:08:56.000]  然後進入到第一至第二年
[00:08:56.000 --> 00:08:58.000]  之間
[00:08:58.000 --> 00:09:00.000]  整群以色列人
[00:09:00.000 --> 00:09:02.000]  去到西賴山
[00:09:02.000 --> 00:09:04.000]  上帝在那裏
[00:09:04.000 --> 00:09:06.000]  要求這群以色列人
[00:09:06.000 --> 00:09:08.000]  在那裏紮營
[00:09:08.000 --> 00:09:10.000]  然後在那裏
[00:09:10.000 --> 00:09:12.000]  頒佈十誡
[00:09:12.000 --> 00:09:14.000]  和律法
[00:09:14.000 --> 00:09:16.000]  那個就為之
[00:09:16.000 --> 00:09:18.000]  第一次
[00:09:18.000 --> 00:09:20.000]  頒佈律法
[00:09:20.000 --> 00:09:22.000]  然後
[00:09:22.000 --> 00:09:24.000]  隨著第二年就開始
[00:09:24.000 --> 00:09:26.000]  進入到
[00:09:26.000 --> 00:09:28.000]  迦底斯巴尼亞
[00:09:28.000 --> 00:09:30.000]  的地方去流浪
[00:09:30.000 --> 00:09:32.000]  你見不見到
[00:09:32.000 --> 00:09:34.000]  這個流浪
[00:09:34.000 --> 00:09:36.000]  這裏說是因為
[00:09:36.000 --> 00:09:38.000]  他們不信
[00:09:38.000 --> 00:09:40.000]  所以他們就被罰
[00:09:40.000 --> 00:09:42.000]  在曠野那裏流浪
[00:09:42.000 --> 00:09:44.000]  四十年
[00:09:44.000 --> 00:09:46.000]  OK
[00:09:46.000 --> 00:09:48.000]  是四十年
[00:09:48.000 --> 00:09:50.000]  有多少個四十年
[00:09:50.000 --> 00:09:52.000]  我想不是很多
[00:09:52.000 --> 00:09:54.000]  四十年
[00:09:54.000 --> 00:09:56.000]  起碼都有兩個
[00:09:56.000 --> 00:09:58.000]  跟著
[00:09:58.000 --> 00:10:00.000]  第三個沒有
[00:10:00.000 --> 00:10:02.000]  當時的人就長命
[00:10:02.000 --> 00:10:04.000]  摩西都很大年紀
[00:10:04.000 --> 00:10:06.000]  才能夠做領袖
[00:10:06.000 --> 00:10:08.000]  但這裏想說
[00:10:08.000 --> 00:10:10.000]  那四十年其實
[00:10:10.000 --> 00:10:12.000]  可以很長
[00:10:12.000 --> 00:10:14.000]  可以是他們一代人的命
[00:10:14.000 --> 00:10:16.000]  所以這裏都是值得我們留意
[00:10:16.000 --> 00:10:18.000]  然後就去到
[00:10:18.000 --> 00:10:20.000]  四十年過後
[00:10:20.000 --> 00:10:22.000]  他們就進入到一個叫
[00:10:22.000 --> 00:10:24.000]  米利巴水的事件
[00:10:24.000 --> 00:10:26.000]  其實這個地方就正正
[00:10:26.000 --> 00:10:28.000]  發生了他們缺水
[00:10:28.000 --> 00:10:30.000]  他們向摩西去投訴
[00:10:30.000 --> 00:10:32.000]  然後摩西就恩著
[00:10:32.000 --> 00:10:34.000]  他都很不滿
[00:10:34.000 --> 00:10:36.000]  所以他就敲打了石頭
[00:10:36.000 --> 00:10:38.000]  沒有按上帝說
[00:10:38.000 --> 00:10:40.000]  上帝本身是叫他要
[00:10:40.000 --> 00:10:42.000]  用口去
[00:10:42.000 --> 00:10:44.000]  說水就會出
[00:10:44.000 --> 00:10:46.000]  但摩西卻
[00:10:46.000 --> 00:10:48.000]  按自己的己意敲打了石頭
[00:10:48.000 --> 00:10:50.000]  以致摩西都很慘
[00:10:50.000 --> 00:10:52.000]  他都不能進入
[00:10:52.000 --> 00:10:54.000]  迦南地
[00:10:54.000 --> 00:10:56.000]  這是一個簡介
[00:10:56.000 --> 00:10:58.000]  我相信大家對聖經有一定的認識
[00:10:58.000 --> 00:11:00.000]  這裏我就不再詳細解釋
[00:11:00.000 --> 00:11:02.000]  不過想給你一個時間表
[00:11:02.000 --> 00:11:04.000]  你知道我今天即將要說的
[00:11:04.000 --> 00:11:06.000]  就是最後那個點
[00:11:06.000 --> 00:11:08.000]  就是去到
[00:11:08.000 --> 00:11:10.000]  那個第四十年
[00:11:10.000 --> 00:11:12.000]  他要摩西再一次
[00:11:12.000 --> 00:11:14.000]  被神呼召
[00:11:14.000 --> 00:11:16.000]  向新一代的以色列人
[00:11:16.000 --> 00:11:18.000]  要跟他們說準備好了
[00:11:18.000 --> 00:11:20.000]  大家準備好了
[00:11:20.000 --> 00:11:22.000]  我們要
[00:11:22.000 --> 00:11:24.000]  再聽多一次神說
[00:11:24.000 --> 00:11:26.000]  他的十誡
[00:11:26.000 --> 00:11:28.000]  並且說得更深入
[00:11:28.000 --> 00:11:30.000]  為了什麼?
[00:11:30.000 --> 00:11:32.000]  就是進入神為你們預備的迦南美地
[00:11:32.000 --> 00:11:38.000]  我們不如就一起來看看
[00:11:38.000 --> 00:11:40.000]  聖經
[00:11:40.000 --> 00:11:42.000]  其實今天
[00:11:42.000 --> 00:11:44.000]  我主要想和大家
[00:11:44.000 --> 00:11:46.000]  說的聖經其實在第一章裏面
[00:11:46.000 --> 00:11:48.000]  而最主要
[00:11:48.000 --> 00:11:50.000]  第一章其實
[00:11:50.000 --> 00:11:52.000]  我都要先解釋一下
[00:11:52.000 --> 00:11:54.000]  第一章其實主要
[00:11:54.000 --> 00:11:56.000]  在整個生命記裏面
[00:11:56.000 --> 00:11:58.000]  其實是
[00:11:58.000 --> 00:12:00.000]  摩西當時候
[00:12:00.000 --> 00:12:02.000]  預備要和那群以色列人
[00:12:02.000 --> 00:12:04.000]  開始說
[00:12:04.000 --> 00:12:06.000]  大家新一代的
[00:12:06.000 --> 00:12:08.000]  我要和你們說
[00:12:08.000 --> 00:12:10.000]  他們的歷史
[00:12:10.000 --> 00:12:12.000]  衰得很厲害
[00:12:12.000 --> 00:12:14.000]  因為他們不是很好
[00:12:14.000 --> 00:12:16.000]  所以他們
[00:12:16.000 --> 00:12:18.000]  足足走了四十年
[00:12:18.000 --> 00:12:20.000]  你們都看到的
[00:12:20.000 --> 00:12:22.000]  或者你們都跟著的
[00:12:22.000 --> 00:12:24.000]  現在差不多時候了
[00:12:24.000 --> 00:12:26.000]  上帝就要和你們說
[00:12:26.000 --> 00:12:28.000]  再一次起來
[00:12:28.000 --> 00:12:30.000]  要去
[00:12:30.000 --> 00:12:32.000]  明白上帝是怎樣的上帝
[00:12:32.000 --> 00:12:34.000]  以致要進入迦南美地
[00:12:34.000 --> 00:12:36.000]  這個第一章其實就是
[00:12:36.000 --> 00:12:38.000]  你可以這樣說
[00:12:38.000 --> 00:12:40.000]  可以理解摩西將那個歷史
[00:12:40.000 --> 00:12:42.000]  再重溫一次
[00:12:42.000 --> 00:12:44.000]  所以在今天裏面
[00:12:44.000 --> 00:12:46.000]  我不會將整個第一章和大家一起讀一次
[00:12:46.000 --> 00:12:48.000]  我只是會集中
[00:12:48.000 --> 00:12:50.000]  我想將重點擺在生命記的一章
[00:12:50.000 --> 00:12:52.000]  二十到二十二節那裏
[00:12:52.000 --> 00:12:54.000]  不如都邀請大家
[00:12:54.000 --> 00:12:56.000]  一起來動動你的口
[00:12:56.000 --> 00:12:58.000]  一起來讀一次
[00:12:58.000 --> 00:13:00.000]  預備 123
[00:13:00.000 --> 00:13:02.000]  我對你們說
[00:13:02.000 --> 00:13:04.000]  你們已經到了耶和華
[00:13:04.000 --> 00:13:06.000]  神所賜給我們的墓
[00:13:06.000 --> 00:13:08.000]  看啊
[00:13:08.000 --> 00:13:10.000]  耶和華
[00:13:10.000 --> 00:13:12.000]  你的神已將那地
[00:13:12.000 --> 00:13:14.000]  擺在你面前
[00:13:14.000 --> 00:13:16.000]  你要照
[00:13:16.000 --> 00:13:18.000]  耶和華你列祖的神
[00:13:18.000 --> 00:13:20.000]  所說的上去
[00:13:20.000 --> 00:13:22.000]  得那地為業
[00:13:22.000 --> 00:13:24.000]  不要懼怕
[00:13:24.000 --> 00:13:26.000]  也不要驚慌
[00:13:26.000 --> 00:13:28.000]  你們都就跟我來說
[00:13:28.000 --> 00:13:30.000]  我們要先打發人去
[00:13:30.000 --> 00:13:32.000]  為我們窺探那地
[00:13:32.000 --> 00:13:34.000]  將我們上去
[00:13:34.000 --> 00:13:36.000]  該走何道
[00:13:36.000 --> 00:13:38.000]  必進何城
[00:13:38.000 --> 00:13:40.000]  都回報我們
[00:13:40.000 --> 00:13:42.000]  在這裏你會見到
[00:13:42.000 --> 00:13:44.000]  其實
[00:13:44.000 --> 00:13:46.000]  已經在
[00:13:46.000 --> 00:13:48.000]  這個過程裏面
[00:13:48.000 --> 00:13:50.000]  你見到他所有描述
[00:13:50.000 --> 00:13:52.000]  其實已經去到
[00:13:52.000 --> 00:13:54.000]  阿摩利人的山地
[00:13:54.000 --> 00:13:56.000]  接著
[00:13:56.000 --> 00:13:58.000]  其實摩西就說
[00:13:58.000 --> 00:14:00.000]  看啊
[00:14:00.000 --> 00:14:02.000]  耶和華你的神
[00:14:02.000 --> 00:14:04.000]  已將那地擺在你面前
[00:14:04.000 --> 00:14:06.000]  你記住
[00:14:06.000 --> 00:14:08.000]  21節
[00:14:08.000 --> 00:14:10.000]  這一句我想你弄清楚
[00:14:10.000 --> 00:14:12.000]  在《生命記》裏
[00:14:12.000 --> 00:14:14.000]  這一節其實是在複述
[00:14:14.000 --> 00:14:16.000]  第一次
[00:14:16.000 --> 00:14:18.000]  其實
[00:14:18.000 --> 00:14:20.000]  他在第一代
[00:14:20.000 --> 00:14:22.000]  的以色列人
[00:14:22.000 --> 00:14:24.000]  已經說過這句說話
[00:14:24.000 --> 00:14:26.000]  而他這次
[00:14:26.000 --> 00:14:28.000]  他再告訴他們
[00:14:28.000 --> 00:14:30.000]  之前
[00:14:30.000 --> 00:14:32.000]  阿南就跟我說過
[00:14:32.000 --> 00:14:34.000]  跟你們說過
[00:14:34.000 --> 00:14:36.000]  叫你們要
[00:14:36.000 --> 00:14:38.000]  努力崇拜
[00:14:38.000 --> 00:14:40.000]  努力侍奉
[00:14:40.000 --> 00:14:42.000]  現在我講這一番說話
[00:14:42.000 --> 00:14:44.000]  其實是在複述
[00:14:44.000 --> 00:14:46.000]  同樣他也是在複述
[00:14:46.000 --> 00:14:48.000]  不過他不是在複述阿南說的話
[00:14:48.000 --> 00:14:50.000]  他是在複述
[00:14:50.000 --> 00:14:52.000]  耶和華在第一次
[00:14:52.000 --> 00:14:54.000]  其實透過摩西已經講了一次
[00:14:54.000 --> 00:14:56.000]  這一次再講的時候
[00:14:56.000 --> 00:14:58.000]  為什麼我要集中在這一句說話
[00:14:58.000 --> 00:15:00.000]  去給大家知道呢?
[00:15:00.000 --> 00:15:02.000]  因為當時第一代的以色列人
[00:15:02.000 --> 00:15:04.000]  他聽過了
[00:15:04.000 --> 00:15:06.000]  不過我剛才說他們發生什麼事
[00:15:06.000 --> 00:15:08.000]  他們因為他們的心
[00:15:08.000 --> 00:15:10.000]  其實都未完全相信
[00:15:10.000 --> 00:15:12.000]  耶和華
[00:15:12.000 --> 00:15:14.000]  以致到他們
[00:15:14.000 --> 00:15:16.000]  我粗俗一點說他們衰了
[00:15:16.000 --> 00:15:18.000]  他們衰了
[00:15:18.000 --> 00:15:20.000]  同意嗎?
[00:15:20.000 --> 00:15:22.000]  而這次所以
[00:15:22.000 --> 00:15:24.000]  前車可鑑
[00:15:24.000 --> 00:15:26.000]  這一班新一代的以色列人
[00:15:26.000 --> 00:15:28.000]  要再一次重申
[00:15:28.000 --> 00:15:30.000]  你們要記住
[00:15:30.000 --> 00:15:32.000]  耶和華
[00:15:32.000 --> 00:15:34.000]  你的神已經將那地
[00:15:34.000 --> 00:15:36.000]  擺在你的面前
[00:15:36.000 --> 00:15:38.000]  接著
[00:15:38.000 --> 00:15:40.000]  你要照耶和華你列祖的神所說
[00:15:40.000 --> 00:15:42.000]  請幫我一起讀紅色那三個字
[00:15:42.000 --> 00:15:46.000]  可不可以讀多一次
[00:15:46.000 --> 00:15:48.000]  這個字很重要
[00:15:48.000 --> 00:15:50.000]  讀多一次
[00:15:50.000 --> 00:15:52.000]  重要的字要讀三次
[00:15:52.000 --> 00:15:54.000]  上去得
[00:15:54.000 --> 00:15:56.000]  我特別很想
[00:15:56.000 --> 00:15:58.000]  focus說一下什麼叫上去得
[00:15:58.000 --> 00:16:02.000]  你們有沒有經歷過
[00:16:02.000 --> 00:16:04.000]  什麼叫上去就得
[00:16:04.000 --> 00:16:06.000]  即是你去那裡
[00:16:06.000 --> 00:16:08.000]  你就得了
