
[00:00:00.000 --> 00:00:03.000]  我們今天繼續講基督徒的言語
[00:08:54.000 --> 00:08:58.000]  在這裡我們可以看到幾件事情
[00:08:58.000 --> 00:09:00.000]  或許我們真的是能夠看出來
[00:09:00.000 --> 00:09:04.000]  人為什麼會論斷別人
[00:09:04.000 --> 00:09:05.000]  在第三節
[00:09:05.000 --> 00:09:08.000]  他說為什麼看見你弟兄眼中有刺
[00:09:08.000 --> 00:09:11.000]  你知道我們論斷的時候
[00:09:11.000 --> 00:09:16.000]  很多時候我們不是很清楚別人的問題
[00:09:16.000 --> 00:09:18.000]  那麼在這裡他告訴我們
[00:09:18.000 --> 00:09:21.000]  他說你看見弟兄眼中有刺
[00:09:21.000 --> 00:09:24.000]  卻不想想自己眼中有良目呢
[00:09:24.000 --> 00:09:25.000]  我們判斷人的時候
[00:09:25.000 --> 00:09:27.000]  我們論斷人的時候
[00:09:27.000 --> 00:09:31.000]  很多時候真的是我們看不清楚別人的問題
[00:09:31.000 --> 00:09:34.000]  我們不知道別人真正的問題在哪裡
[00:09:34.000 --> 00:09:35.000]  很多時候我自己也發現
[00:09:35.000 --> 00:09:38.000]  如果說我們在論斷別人之前
[00:09:38.000 --> 00:09:41.000]  我們先把事情弄清楚的話
[00:09:41.000 --> 00:09:52.000]  你知道我們很多時候就不會繼續下去了
[00:09:52.000 --> 00:09:53.000]  我們做傳道人
[00:09:53.000 --> 00:09:56.000]  很多時候就是聽這裡來這裡來
[00:09:56.000 --> 00:09:58.000]  這裡來東來西來
[00:09:58.000 --> 00:09:59.000]  那麼我們傳道人
[00:09:59.000 --> 00:10:02.000]  必須要有一件事情
[00:10:02.000 --> 00:10:04.000]  就是要停在這裡
[00:10:04.000 --> 00:10:07.000]  所以我們聽很多很多的聲音
[00:10:07.000 --> 00:10:08.000]  聽很多很多的話
[00:10:08.000 --> 00:10:11.000]  有的時候我真的是發現
[00:10:11.000 --> 00:10:15.000]  就是因為我們不是很清楚對方的情形
[00:10:15.000 --> 00:10:19.000]  所以人會加以論斷
[00:10:19.000 --> 00:10:21.000]  因為我們以為他就是這個樣子
[00:10:21.000 --> 00:10:23.000]  所以主耶穌在這裡告訴我們說
[00:10:23.000 --> 00:10:27.000]  他說你自己眼中有什麼東西啊
[00:10:27.000 --> 00:10:29.000]  有良目
[00:10:29.000 --> 00:10:30.000]  Again
[00:10:30.000 --> 00:10:34.000]  主耶穌真的是很會形容
[00:10:34.000 --> 00:10:36.000]  一個是很大很大的良目
[00:10:36.000 --> 00:10:40.000]  然後呢很小很小的一根刺
[00:10:40.000 --> 00:10:42.000]  我們以為我們看清楚了
[00:10:42.000 --> 00:10:43.000]  但是他告訴我們
[00:10:43.000 --> 00:10:47.000]  先把你自己眼中的良目除掉
[00:10:47.000 --> 00:10:50.000]  你才去論斷別人
[00:10:50.000 --> 00:10:51.000]  我自己相信
[00:10:51.000 --> 00:10:55.000]  當我們把我們自己裡面的良目除掉之後
[00:10:55.000 --> 00:10:59.000]  我覺得我們不會再去論斷別人了
[00:10:59.000 --> 00:11:01.000]  那麼我們再從第四節他說
[00:11:01.000 --> 00:11:03.000]  那下面呢他就講
[00:11:03.000 --> 00:11:04.000]  他說你自己眼中有良目
[00:11:04.000 --> 00:11:07.000]  只能對你弟兄說容我去掉你眼中的刺呢
[00:11:07.000 --> 00:11:10.000]  很多時候我們自以為我們自己是對的
[00:11:10.000 --> 00:11:16.000]  我們以為我們看見別人的問題都是對的
[00:11:16.000 --> 00:11:18.000]  接下去第五節
[00:11:18.000 --> 00:11:20.000]  他說你這假冒為善的人
[00:11:20.000 --> 00:11:22.000]  先去掉自己眼中的良目
[00:11:22.000 --> 00:11:24.000]  然後才能看得清楚
[00:11:24.000 --> 00:11:30.000]  去掉你弟兄眼中的刺
[00:11:30.000 --> 00:11:34.000]  羅馬書第二章第一節我們一起看
[00:11:34.000 --> 00:11:35.000]  羅馬書第二章第一節
[00:11:35.000 --> 00:11:37.000]  他在那裡告訴我們
[00:11:37.000 --> 00:11:39.000]  我們一起念好不好
[00:11:39.000 --> 00:11:55.000]  你這論斷人的
[00:11:55.000 --> 00:11:56.000]  這裡很清楚了
[00:11:56.000 --> 00:11:58.000]  我不需要再解釋了
[00:11:58.000 --> 00:12:01.000]  聖靈接著保羅就告訴我們
[00:12:01.000 --> 00:12:03.000]  其實我們論斷別人的時候
[00:12:03.000 --> 00:12:10.000]  很多時候是我們跟人家是一樣的
[00:12:10.000 --> 00:12:14.000]  通常很多時候是因為我們自己有同樣的問題
[00:12:14.000 --> 00:12:17.000]  所以我們才會論斷別人
[00:12:17.000 --> 00:12:20.000]  那麼接下去我們要想的就是
[00:12:20.000 --> 00:12:23.000]  為什麼論斷人是這麼重要這麼嚴重
[00:12:23.000 --> 00:12:27.000]  在詩篇第五十篇第十九節到二十一節那邊
[00:12:27.000 --> 00:12:29.000]  詩篇第五十篇
[00:12:29.000 --> 00:12:31.000]  十九節到二十一節
[00:12:31.000 --> 00:12:33.000]  我們還是一起念
[00:12:33.000 --> 00:12:56.000]  請
[00:12:56.000 --> 00:13:01.000]  論斷人是神不喜歡的
[00:13:01.000 --> 00:13:03.000]  這個在詩篇第五十篇
[00:13:03.000 --> 00:13:06.000]  十九節到二十一節就告訴我們了
[00:13:06.000 --> 00:13:08.000]  為什麼呢
[00:13:08.000 --> 00:13:11.000]  你知道當我們在論斷人的時候
[00:13:11.000 --> 00:13:17.000]  我們會把我們裡面的隱而未現的罪現出來
[00:13:17.000 --> 00:13:21.000]  如果我們去聽聽別人論斷的心態
[00:13:21.000 --> 00:13:23.000]  或者是論斷的話的話
[00:13:23.000 --> 00:13:31.000]  我們會曉得很多時候是出於一種酸葡萄的心理
[00:13:31.000 --> 00:13:36.000]  我們真的是很難看見別人
[00:13:36.000 --> 00:13:39.000]  很不願意看見別人有好處
[00:13:39.000 --> 00:13:43.000]  我們很不願意看見別人比我們得到的好處多
[00:13:43.000 --> 00:13:45.000]  所以從另外一句話講
[00:13:45.000 --> 00:13:47.000]  其實這就是我們忌妒別人
[00:13:47.000 --> 00:13:50.000]  我們忌妒別人有的你自己沒有的
[00:13:50.000 --> 00:13:52.000]  所以很多時候我們會論斷
[00:13:52.000 --> 00:13:57.000]  我們會把我們的這種所謂的忌妒的心態表現出來
[00:13:57.000 --> 00:13:59.000]  第二個是驕傲
[00:13:59.000 --> 00:14:01.000]  是以自我為中心
[00:14:01.000 --> 00:14:03.000]  當我們論斷別人的時候
[00:14:03.000 --> 00:14:06.000]  你知道我們是輕看別人
[00:14:06.000 --> 00:14:09.000]  在羅馬書第十四章第十節
[00:14:09.000 --> 00:14:13.000]  羅馬書第十四章第十節
[00:14:13.000 --> 00:14:15.000]  還是請大家一起念
[00:14:15.000 --> 00:14:26.000]  所以這是一種驕傲的心態
[00:14:26.000 --> 00:14:30.000]  我們論斷別人是為了把別人貶低下去
[00:14:30.000 --> 00:14:33.000]  然後把我們自己抬高起來
[00:14:33.000 --> 00:14:36.000]  當然很多時候當我們在論斷別人的時候
[00:14:36.000 --> 00:14:39.000]  如果我們真的是真心的看看我們自己的話
[00:14:39.000 --> 00:14:42.000]  我們沒有什麼事情可以抬高的
[00:14:42.000 --> 00:14:49.000]  沒有什麼事情可以抬高過超過我們所論斷的人
[00:14:49.000 --> 00:14:56.000]  然後論斷其實很多時候就是往來傳蛇
[00:14:56.000 --> 00:14:59.000]  就是在那邊英文叫做Gossip
[00:14:59.000 --> 00:15:00.000]  對不對
[00:15:00.000 --> 00:15:04.000]  英文叫做Gossip跟Gossip Pole
[00:15:04.000 --> 00:15:08.000]  如果不好好念的話會是一樣的
[00:15:08.000 --> 00:15:10.000]  那麼往來傳蛇
[00:15:10.000 --> 00:15:12.000]  在真言裡面告訴我們
[00:15:12.000 --> 00:15:15.000]  往來傳蛇有許許多多的壞處
[00:15:15.000 --> 00:15:20.000]  最嚴重的一件事情就是破壞人際關係
[00:15:20.000 --> 00:15:24.000]  引起紛爭
[00:15:24.000 --> 00:15:26.000]  往來傳蛇很重要
[00:15:26.000 --> 00:15:30.000]  你們姐妹你有沒有傳過話
[00:15:30.000 --> 00:15:32.000]  很多時候我們不傳Gossip Pole
[00:15:32.000 --> 00:15:34.000]  但是我們傳什麼呢
[00:15:34.000 --> 00:15:36.000]  Gossip
[00:15:36.000 --> 00:15:38.000]  我們不傳道
[00:15:38.000 --> 00:15:40.000]  我們傳什麼呢
[00:15:40.000 --> 00:15:41.000]  傳蛇
[00:15:41.000 --> 00:15:42.000]  這就是我們的問題
[00:15:42.000 --> 00:15:44.000]  常常很多時候也是在教會裡面
[00:15:44.000 --> 00:15:48.000]  引起紛爭的一個很主要的一件事情
[00:15:48.000 --> 00:15:50.000]  如果沒有往來傳蛇的話
[00:15:50.000 --> 00:15:54.000]  紛爭就沒有了
[00:15:54.000 --> 00:15:59.000]  我們論斷人真的是很想暴露別人的短處
[00:15:59.000 --> 00:16:00.000]  對不對
[00:16:00.000 --> 00:16:02.000]  那麼我們暴露別人的短處
[00:16:02.000 --> 00:16:05.000]  我們不但我們自己想要把它暴露出來
[00:16:05.000 --> 00:16:07.000]  而且我們希望怎麼樣
[00:16:07.000 --> 00:16:09.000]  我們希望別人也知道
[00:16:09.000 --> 00:16:16.000]  我們希望有人把它傳下去
[00:16:16.000 --> 00:16:18.000]  我們從在美國
[00:16:18.000 --> 00:16:20.000]  我們可以看見最近的政治
[00:16:20.000 --> 00:16:23.000]  這個政治界裡面所發生的事情
[00:16:23.000 --> 00:16:26.000]  我們先不講說
[00:16:26.000 --> 00:16:27.000]  你投哪一個人
[00:16:27.000 --> 00:16:28.000]  我們不管這個
[00:16:28.000 --> 00:16:31.000]  但是我們可以看見在政治界上面
[00:16:31.000 --> 00:16:33.000]  這是很清楚很清楚的
[00:16:33.000 --> 00:16:35.000]  那麼當一個人成功了之後
[00:16:35.000 --> 00:16:37.000]  我們很喜歡
[00:16:37.000 --> 00:16:39.000]  特別是在美國這個地方
[00:16:39.000 --> 00:16:40.000]  我們講說自由
[00:16:40.000 --> 00:16:42.000]  言論自由
[00:16:42.000 --> 00:16:45.000]  所以我們特別喜歡把人家過去的醜次
[00:16:45.000 --> 00:16:50.000]  過去失敗的地方把它挖出來
[00:16:50.000 --> 00:16:51.000]  其實我們每一個人
[00:16:51.000 --> 00:16:54.000]  可能都會有過去有失敗的地方
[00:16:54.000 --> 00:16:55.000]  但是真的是
[00:16:55.000 --> 00:16:57.000]  如果我們從聖經上面看
[00:16:57.000 --> 00:16:59.000]  你知道神原諒我們過去
[00:16:59.000 --> 00:17:03.000]  神把我們過去所做的這些事情
[00:17:03.000 --> 00:17:07.000]  都把它一起跟主耶穌一同釘在十字架上
[00:17:07.000 --> 00:17:17.000]  所以沒有人再能夠控告我們
[00:17:17.000 --> 00:17:20.000]  我們論斷別人
[00:17:20.000 --> 00:17:22.000]  真的是就像往來船蛇一樣
[00:17:22.000 --> 00:17:25.000]  我們不是使人和睦
[00:17:25.000 --> 00:17:29.000]  我們是破壞人與人之間的和睦
[00:17:29.000 --> 00:17:30.000]  那麼論斷人的呢
[00:17:30.000 --> 00:17:34.000]  也表現出來他的心裡面是沒有愛心的
[00:17:34.000 --> 00:17:38.000]  我們看一下羅馬書第十五章第一節
[00:17:38.000 --> 00:17:41.000]  羅馬書第十五章第一節
[00:17:41.000 --> 00:17:52.000]  我們還是請大家一起唸
[00:17:52.000 --> 00:17:53.000]  在第二節
[00:17:53.000 --> 00:17:56.000]  他說我們個人物要叫靈色喜悅
[00:17:56.000 --> 00:18:00.000]  使它得益處
[00:18:00.000 --> 00:18:01.000]  你知道這個英文講得很好
[00:18:01.000 --> 00:18:05.000]  他說我們兼顧的人
[00:18:05.000 --> 00:18:09.000]  有一個obligation
[00:18:09.000 --> 00:18:11.000]  我們有一個obligation
[00:18:11.000 --> 00:18:14.000]  我們有一個責任
[00:18:14.000 --> 00:18:15.000]  你說義務也好
[00:18:15.000 --> 00:18:17.000]  但是我們有一個責任
[00:18:17.000 --> 00:18:21.000]  我們要擔待不兼顧的人的軟弱
[00:18:21.000 --> 00:18:22.000]  他說軟弱是什麼呢
[00:18:22.000 --> 00:18:26.000]  他說就是bear the failings
[00:18:26.000 --> 00:18:28.000]  他們失敗的地方
[00:18:28.000 --> 00:18:30.000]  我們要擔當的
[00:18:30.000 --> 00:18:31.000]  所以當我們在看
[00:18:31.000 --> 00:18:34.000]  哥林多前書第十二章的時候
[00:18:34.000 --> 00:18:36.000]  保羅在那裡講了一件事情
[00:18:36.000 --> 00:18:37.000]  真的是很打動我
[00:18:37.000 --> 00:18:39.000]  這是在幾十年前我看到的
[00:18:39.000 --> 00:18:40.000]  他就講說
[00:18:40.000 --> 00:18:44.000]  他說軟弱的人是必須有的
[00:18:44.000 --> 00:18:47.000]  軟弱的肢體是必須有的
[00:18:47.000 --> 00:18:50.000]  好像我們認為自己是剛強的人
[00:18:50.000 --> 00:18:52.000]  可以把他們修飾
[00:18:52.000 --> 00:18:57.000]  讓他們也得到同樣的榮耀
[00:18:57.000 --> 00:18:58.000]  我們很多時候
[00:18:58.000 --> 00:19:01.000]  我們沒有辦法容忍別人的軟弱
[00:19:01.000 --> 00:19:02.000]  我們很多時候
[00:19:02.000 --> 00:19:06.000]  我們沒有辦法容忍別人的失敗
[00:19:06.000 --> 00:19:09.000]  這是沒有愛心
[00:19:09.000 --> 00:19:10.000]  所以他告訴我們
[00:19:10.000 --> 00:19:11.000]  不求自己的喜悅
[00:19:11.000 --> 00:19:16.000]  不求自己的益處
[00:19:16.000 --> 00:19:18.000]  那麼論斷人了
[00:19:18.000 --> 00:19:24.000]  說真的話 愛父的心也不在他裡面
[00:19:24.000 --> 00:19:25.000]  論斷人了
[00:19:25.000 --> 00:19:29.000]  其實他的心裡面是詭詐的
[00:19:29.000 --> 00:19:30.000]  因為什麼
[00:19:30.000 --> 00:19:31.000]  因為論斷人了
[00:19:31.000 --> 00:19:34.000]  通常都是在背後說人
[00:19:34.000 --> 00:19:39.000]  不敢當面跟人家講的
[00:19:39.000 --> 00:19:41.000]  記得我以前就碰過一個情形
[00:19:41.000 --> 00:19:45.000]  這是十幾年前
[00:19:45.000 --> 00:19:47.000]  教會裡面有一些問題
[00:19:47.000 --> 00:19:50.000]  所以有一個人他就跑來找我
[00:19:50.000 --> 00:19:57.000]  他就在批評我們的青年傳道
[00:19:57.000 --> 00:20:00.000]  當然他是為了他的小孩
[00:20:00.000 --> 00:20:04.000]  他覺得他的小孩在青少年團體裡面
[00:20:04.000 --> 00:20:06.000]  沒有受到重視
[00:20:06.000 --> 00:20:08.000]  然後當然他在我面前
[00:20:08.000 --> 00:20:10.000]  就把其他的受到重視的小孩
