
[00:00:00.000 --> 00:00:06.240]  我們今天已經在我們整個生命當中
[00:03:59.340 --> 00:04:04.340]  所以他們從來沒有用一個相當嚴厲的
[00:04:04.340 --> 00:04:07.340]  好像法律賽人那樣的方法來看待神
[00:04:07.340 --> 00:04:10.340]  他們覺得神處處都在當中
[00:04:10.340 --> 00:04:18.340]  讓我們有很多的律法圈著我們
[00:04:18.340 --> 00:04:24.340]  好像遠遠地看著你什麼時候犯罪,隨時要懲罰他一樣
[00:04:24.340 --> 00:04:26.340]  但是他們不是這樣看待的
[00:04:26.340 --> 00:04:29.340]  他們覺得神是一個恩典的神
[00:04:29.340 --> 00:04:31.340]  因為這樣的原因,我們看了經文
[00:04:31.340 --> 00:04:35.340]  我們重新看過聖經裡面對救藥的理念是怎樣的
[00:04:35.340 --> 00:04:37.340]  祈兒的恩典
[00:04:37.340 --> 00:04:39.340]  祈兒的恩典對我們來說
[00:04:39.340 --> 00:04:41.340]  我們剛才也唱過這首歌
[00:04:41.340 --> 00:04:46.340]  在當中看到祈兒的恩典背後重要的
[00:04:46.340 --> 00:04:51.340]  我們知道在救藥裡面說神的聖潔
[00:04:51.340 --> 00:04:54.340]  跟祈兒的恩典和聖潔有什麼關係
[00:04:54.340 --> 00:04:59.340]  對他們來說神的聖潔就讓大家看到恩典的道理
[00:04:59.340 --> 00:05:01.340]  恩典的重要性
[00:05:01.340 --> 00:05:03.340]  如果神是聖潔的話
[00:05:03.340 --> 00:05:05.340]  如果神是聖潔的話
[00:05:05.340 --> 00:05:07.340]  人就是一個不潔的人物
[00:05:07.340 --> 00:05:12.340]  怎樣都不能夠跟神有什麼溝通的機會
[00:05:12.340 --> 00:05:14.340]  因為神聖潔的原因
[00:05:14.340 --> 00:05:20.340]  他願意在人世間救贖一個不聖潔的人
[00:05:20.340 --> 00:05:22.340]  這個叫做恩典
[00:05:22.340 --> 00:05:29.340]  當你深深地體驗到神的聖潔的時候
[00:05:29.340 --> 00:05:33.340]  你才知道恩典不是我們應該得到的東西
[00:05:33.340 --> 00:05:38.340]  恩典是我們神聖潔背後的慈愛
[00:05:38.340 --> 00:05:44.340]  神在當中願意用祂自己的慈愛
[00:05:44.340 --> 00:05:48.340]  蓋著自己的聖潔來到人世間
[00:05:48.340 --> 00:05:52.340]  所以耶穌基督導聖六育身的理念都是這樣說的
[00:05:52.340 --> 00:05:55.340]  處處都是恩典的道理
[00:05:55.340 --> 00:05:57.340]  所以因為這樣
[00:05:57.340 --> 00:06:03.340]  只要大家深深的體會到神的聖潔的時候
[00:06:03.340 --> 00:06:07.340]  我才能夠深深體會到恩典的真正意義
[00:06:07.340 --> 00:06:09.340]  所以才知道這個問題
[00:06:09.340 --> 00:06:11.340]  所以一會兒我們讀經文的時候
[00:06:11.340 --> 00:06:15.340]  我逐段逐段跟大家聊的時候
[00:06:15.340 --> 00:06:18.340]  你會發覺這些就更加清楚了
[00:06:18.340 --> 00:06:20.340]  另外一樣東西就是
[00:06:20.340 --> 00:06:23.340]  恩典對他們來說是不是廉價的
[00:06:23.340 --> 00:06:24.340]  一點都不廉價
[00:06:24.340 --> 00:06:28.340]  因為當中要用的就是重價拿回來的東西
[00:06:28.340 --> 00:06:30.340]  所以因為他們知道這樣的情況
[00:06:30.340 --> 00:06:35.340]  他們不敢在當中辜負了恩典的道理
[00:06:35.340 --> 00:06:39.340]  他們說我們不可以因為神有恩典
[00:06:39.340 --> 00:06:41.340]  我們可以任意以行
[00:06:41.340 --> 00:06:43.340]  不可以做我們想做的事
[00:06:43.340 --> 00:06:44.340]  這麼簡單的意思
[00:06:44.340 --> 00:06:45.340]  因為這樣
[00:06:45.340 --> 00:06:50.340]  所以人能夠在當中有更生的機會
[00:06:50.340 --> 00:06:52.340]  是因為我們自己明白
[00:06:52.340 --> 00:06:56.340]  生命的復興都是從自己覺察到
[00:06:56.340 --> 00:06:58.340]  自己生命裡面的卑微
[00:06:58.340 --> 00:07:03.340]  我們才開始能夠起來的
[00:07:03.340 --> 00:07:05.340]  所以因為這樣
[00:07:05.340 --> 00:07:08.340]  所以奇異的恩典的道理就在當中出現了
[00:07:08.340 --> 00:07:10.340]  在詩篇103篇裡面
[00:07:10.340 --> 00:07:13.340]  處處差不多每句都在當中
[00:07:13.340 --> 00:07:16.340]  在見證著神是怎樣的一位
[00:07:16.340 --> 00:07:19.340]  就是一位慈愛的神
[00:07:19.340 --> 00:07:21.340]  我們的嘗試就第一
[00:07:21.340 --> 00:07:22.340]  未開始之前
[00:07:22.340 --> 00:07:26.340]  就是說裡面的道理分析裡面的內容之前
[00:07:26.340 --> 00:07:28.340]  你看看這個詩篇
[00:07:28.340 --> 00:07:30.340]  103篇的一個架構
[00:07:30.340 --> 00:07:33.340]  我們有時候會忽略了架構
[00:07:33.340 --> 00:07:35.340]  知道這個詩篇是詩
[00:07:35.340 --> 00:07:38.340]  一首詩就一定有詩的字句
[00:07:38.340 --> 00:07:39.340]  有詩的道理
[00:07:39.340 --> 00:07:40.340]  有詩的格式
[00:07:40.340 --> 00:07:42.340]  如果大家知道詩的格式的時候
[00:07:42.340 --> 00:07:43.340]  讀出來的時候
[00:07:43.340 --> 00:07:46.340]  你才能夠看到它自己的意義所在
[00:07:46.340 --> 00:07:48.340]  我們發覺到
[00:07:48.340 --> 00:07:50.340]  剛才我讀的時候雖然長
[00:07:50.340 --> 00:07:53.340]  103篇裡面有22節
[00:07:53.340 --> 00:07:54.340]  很多人說
[00:07:54.340 --> 00:07:57.340]  通常講讀的時候讀10節都足夠了
[00:07:57.340 --> 00:08:00.340]  讀完22節就好像長一點
[00:08:00.340 --> 00:08:03.340]  但是我要大家讀22節
[00:08:03.340 --> 00:08:07.340]  因為它本身就是重要的一個數字
[00:08:07.340 --> 00:08:11.340]  22等於希伯來文
[00:08:11.340 --> 00:08:13.340]  因為它不是26個字母
[00:08:13.340 --> 00:08:15.340]  它是22個字母
[00:08:15.340 --> 00:08:18.340]  22就代表了完全的意思
[00:08:18.340 --> 00:08:22.340]  如果從A到Z就是有26個
[00:08:22.340 --> 00:08:27.340]  LIFT最後的字母也是22個
[00:08:27.340 --> 00:08:29.340]  22個等於完整的意思
[00:08:29.340 --> 00:08:31.340]  所以它用22
[00:08:31.340 --> 00:08:34.340]  每一次聖經裡面出現了22節
[00:08:34.340 --> 00:08:36.340]  或者22段的時候
[00:08:36.340 --> 00:08:39.340]  它是說我要講一個完整的道理
[00:08:39.340 --> 00:08:41.340]  就是這個方法
[00:08:41.340 --> 00:08:44.340]  所以你看到103篇
[00:08:44.340 --> 00:08:47.340]  真的是22節這麼重要
[00:08:47.340 --> 00:08:48.340]  它是在當中寫出來的
[00:08:48.340 --> 00:08:52.340]  表達了我想講的完整的訊息
[00:08:52.340 --> 00:08:55.340]  這個完整的訊息就是神的慈愛的訊息
[00:08:55.340 --> 00:08:56.340]  神的恩典的訊息
[00:08:56.340 --> 00:08:59.340]  就是由頭到尾這個問題
[00:08:59.340 --> 00:09:03.340]  所以它第一句話就是
[00:09:03.340 --> 00:09:06.340]  我的心你要稱眾耶和
[00:09:06.340 --> 00:09:07.340]  最後22節裡面
[00:09:07.340 --> 00:09:08.340]  它出現了一樣
[00:09:08.340 --> 00:09:11.340]  我的心你要稱眾耶和
[00:09:11.340 --> 00:09:13.340]  就是將前後呼應了
[00:09:13.340 --> 00:09:14.340]  第一件事你看到
[00:09:14.340 --> 00:09:18.340]  就是詩篇103篇就非常美麗
[00:09:18.340 --> 00:09:20.340]  美麗的道理就是這樣
[00:09:20.340 --> 00:09:21.340]  但是更加重要的
[00:09:21.340 --> 00:09:23.340]  就是另外一樣東西在當中出現了
[00:09:23.340 --> 00:09:25.340]  在詩篇103篇裡面
[00:09:25.340 --> 00:09:30.340]  它用三個理念為一組的觀念來寫的
[00:09:30.340 --> 00:09:35.340]  大家知道唐詩、宋詞都有自己的詞版
[00:09:35.340 --> 00:09:39.340]  或者是它本身的詩的格式
[00:09:39.340 --> 00:09:41.340]  這個就很特殊的
[00:09:41.340 --> 00:09:45.340]  就是詩篇103篇有一個很特殊的格式
[00:09:45.340 --> 00:09:46.340]  那個格式就是
[00:09:46.340 --> 00:09:49.340]  三個理念為一組的詩
[00:09:49.340 --> 00:09:51.340]  我們大家看的時候就發覺到
[00:09:51.340 --> 00:09:53.340]  這個格式的架構
[00:09:53.340 --> 00:09:54.340]  我們一看
[00:09:54.340 --> 00:09:55.340]  第一個就是
[00:09:55.340 --> 00:09:58.340]  明顯的看到這個三為一字
[00:09:58.340 --> 00:09:59.340]  三為一格
[00:09:59.340 --> 00:10:03.340]  一個是我的心你要稱眾耶和
[00:10:03.340 --> 00:10:06.340]  在我裡面的你要稱眾耶和
[00:10:06.340 --> 00:10:08.340]  就是我的心要再稱眾耶和
[00:10:08.340 --> 00:10:10.340]  它是三次稱眾
[00:10:10.340 --> 00:10:11.340]  它說三次稱眾
[00:10:11.340 --> 00:10:14.340]  當中就是說你稱眾就是稱眾的意思
[00:10:14.340 --> 00:10:17.340]  就是當中明白到這個神是哪一位
[00:10:17.340 --> 00:10:18.340]  這個三三三
[00:10:18.340 --> 00:10:20.340]  下面都是三三三
[00:10:20.340 --> 00:10:25.340]  三個組別為一個理念
[00:10:25.340 --> 00:10:27.340]  一個理念的三詞
[00:10:27.340 --> 00:10:29.340]  第二個三就是
[00:10:29.340 --> 00:10:31.340]  它說不要忘記什麼
[00:10:31.340 --> 00:10:33.340]  不要忘記神的一齊因位
[00:10:33.340 --> 00:10:37.340]  它神的因位裡面出現了三個不同的道理
[00:10:37.340 --> 00:10:42.340]  第一個就是祂赦免我們一切的罪孽
[00:10:42.340 --> 00:10:45.340]  第二個就是祂醫治我們一切的疾病
[00:10:45.340 --> 00:10:48.340]  第三個就是祂救贖我們脫離死亡
[00:10:48.340 --> 00:10:50.340]  三個
[00:10:50.340 --> 00:10:53.340]  一會兒我要解釋這三個
[00:10:53.340 --> 00:10:55.340]  對我們來說有什麼意思
[00:10:55.340 --> 00:10:56.340]  但起碼我們知道
[00:10:56.340 --> 00:11:01.340]  就是祂們因為能夠有這三個不同的經歷
[00:11:01.340 --> 00:11:05.340]  祂能夠完全了解到神的因位所在
[00:11:05.340 --> 00:11:09.340]  所以不要忘記你一生當中面對的
[00:11:09.340 --> 00:11:11.340]  生老死別
[00:11:11.340 --> 00:11:13.340]  或者是當中面對的罪
[00:11:13.340 --> 00:11:14.340]  怎樣面對的封城
[00:11:14.340 --> 00:11:16.340]  這些不要忘記
[00:11:16.340 --> 00:11:17.340]  三樣東西
[00:11:17.340 --> 00:11:19.340]  一會兒就會講到三
[00:11:19.340 --> 00:11:21.340]  另外一個三在當中出現了
[00:11:21.340 --> 00:11:25.340]  它說出神在當中怎樣更生我們
[00:11:25.340 --> 00:11:27.340]  神赦免我們
[00:11:27.340 --> 00:11:30.340]  在當中讓我們看到祂因位的臨在
[00:11:30.340 --> 00:11:34.340]  但祂要讓我們看到祂怎樣更生我們
[00:11:34.340 --> 00:11:38.340]  這三個祂用動詞來表達
[00:11:38.340 --> 00:11:40.340]  動詞英文很簡單
[00:11:40.340 --> 00:11:41.340]  He crowns me
[00:11:41.340 --> 00:11:44.340]  祂用冠冕冠我在我身上
[00:11:44.340 --> 00:11:48.340]  祂用祂自己的仁愛來冠我的頭
[00:11:48.340 --> 00:11:49.340]  所以He crowns me
[00:11:49.340 --> 00:11:51.340]  意思是對我們來說
[00:11:51.340 --> 00:11:54.340]  祂本身我們自己不配
[00:11:54.340 --> 00:11:57.340]  能夠帶著神的慈愛過生活的人
[00:11:57.340 --> 00:12:01.340]  但祂就好像我們王子一樣
[00:12:01.340 --> 00:12:05.340]  給我們帶著冠冕在我們身上
[00:12:05.340 --> 00:12:06.340]  He crowns me
[00:12:06.340 --> 00:12:09.340]  第二個就是He satisfies me
[00:12:09.340 --> 00:12:11.340]  祂滿足我們
[00:12:11.340 --> 00:12:12.340]  滿足我們的時候
[00:12:12.340 --> 00:12:14.340]  我們不需要在當中
[00:12:14.340 --> 00:12:17.340]  覺得我們的神離開我們
[00:12:17.340 --> 00:12:18.340]  反而在當中
[00:12:18.340 --> 00:12:20.340]  祂不單單教授我們
[00:12:20.340 --> 00:12:22.340]  祂滿足我們一切的需要
[00:12:22.340 --> 00:12:25.340]  第三個就是祂更生我們
[00:12:25.340 --> 00:12:27.340]  He renews me
[00:12:27.340 --> 00:12:32.340]  《聖經》裡面更新的時候
[00:12:32.340 --> 00:12:34.340]  如果用和合本
[00:12:34.340 --> 00:12:36.340]  剛才我們讀了經文的時候
[00:12:36.340 --> 00:12:42.340]  我們的生命好像如鷹返老還童
[00:12:42.340 --> 00:12:44.340]  這個說話大家
[00:12:44.340 --> 00:12:45.340]  因為翻譯的時候
[00:12:45.340 --> 00:12:46.340]  不知道怎麼翻譯
[00:12:46.340 --> 00:12:49.340]  返老還童是大家意譯的方法
[00:12:49.340 --> 00:12:52.340]  如鷹返老還童
[00:12:52.340 --> 00:12:54.340]  早一課我沒有講完
[00:12:54.340 --> 00:12:55.340]  現在五課要講講
[00:12:55.340 --> 00:12:57.340]  那個意念是什麼意思
[00:12:57.340 --> 00:12:59.340]  為什麼翻譯的時候叫
[00:12:59.340 --> 00:13:02.340]  如鷹返老還童呢
[00:13:02.340 --> 00:13:07.340]  翻譯的時候大家有一個傳說
[00:13:07.340 --> 00:13:09.340]  傳說就是說
[00:13:09.340 --> 00:13:13.340]  鷹到他自己年紀大的時候
[00:13:13.340 --> 00:13:16.340]  他開始他自己的爪
[00:13:16.340 --> 00:13:22.340]  以及他自己的嘴
[00:13:22.340 --> 00:13:26.340]  他嘴已經開始頓了
[00:13:26.340 --> 00:13:28.340]  他慢慢脫落
[00:13:28.340 --> 00:13:29.340]  脫落出來的時候
[00:13:29.340 --> 00:13:33.340]  他的耳毛就慢慢脫脫出來的時候
[00:13:33.340 --> 00:13:37.340]  他想去山上躲起來的時候
[00:13:37.340 --> 00:13:39.340]  突然間脫了之後
[00:13:39.340 --> 00:13:42.340]  他為了自己能夠復生
[00:13:42.340 --> 00:13:46.340]  他用很多運動的方法
[00:13:46.340 --> 00:13:52.340]  將自己從一個老變成能夠再飛過的鷹
[00:13:52.340 --> 00:13:54.340]  這個傳說出來的東西
[00:13:54.340 --> 00:13:58.340]  但這個傳說其實不應該在聖經裡面出現
[00:13:58.340 --> 00:14:01.340]  因為是神話故事
[00:14:01.340 --> 00:14:03.340]  因為神話故事
[00:14:03.340 --> 00:14:05.340]  聖經裡面很少
[00:14:05.340 --> 00:14:09.340]  差不多拒絕我們用神話的方法
[00:14:09.340 --> 00:14:12.340]  來表達他自己的觀念
[00:14:12.340 --> 00:14:17.340]  所以「返老還童」其實就是講述傳說
[00:14:17.340 --> 00:14:18.340]  有一個神話說
[00:14:18.340 --> 00:14:20.340]  鷹他老了的時候
[00:14:20.340 --> 00:14:23.340]  他自己想去山上復生
[00:14:23.340 --> 00:14:25.340]  就好像突然間復生一樣
[00:14:25.340 --> 00:14:28.340]  就是這個傳說當中說出來的說話
[00:14:28.340 --> 00:14:31.340]  鷹有時候代表君王
[00:14:31.340 --> 00:14:33.340]  君王不死的時候
[00:14:33.340 --> 00:14:37.340]  他自己怎樣在當中復生
[00:14:37.340 --> 00:14:41.340]  所以我覺得翻譯起碼錯了
[00:14:41.340 --> 00:14:43.340]  不可以用這樣的觀念來做
[00:14:43.340 --> 00:14:46.340]  所以我再揭開現在新版本
[00:14:46.340 --> 00:14:49.340]  我不知道大家看過沒有
[00:14:49.340 --> 00:14:51.340]  新版本裡面
[00:14:51.340 --> 00:14:53.340]  環球聖經在日本裡面
[00:14:53.340 --> 00:14:57.340]  為了避免大家當中錯覺
[00:14:57.340 --> 00:15:00.340]  用神話故事來翻譯
[00:15:00.340 --> 00:15:01.340]  它是這樣翻譯的
[00:15:01.340 --> 00:15:06.340]  它寓意福樂滿足你的心願
[00:15:06.340 --> 00:15:11.340]  使你恢復青春活力
[00:15:11.340 --> 00:15:14.340]  如鷹就不同了
[00:15:14.340 --> 00:15:17.340]  意思就是說當他重新復生的時候
[00:15:17.340 --> 00:15:20.340]  當神在當中更生我們的時候
[00:15:20.340 --> 00:15:25.340]  好像以賽亞書四合章裡面說的
[00:15:25.340 --> 00:15:28.340]  當我們自己困乏的時候
[00:15:28.340 --> 00:15:33.340]  它令我們如鷹展翅上騰的意念一樣
[00:15:33.340 --> 00:15:35.340]  當我們累的時候
[00:15:35.340 --> 00:15:40.340]  當我們生命當中面對自己缺乏的時候
[00:15:40.340 --> 00:15:43.340]  它是當中給我們有活力
[00:15:43.340 --> 00:15:48.340]  更生我們如鷹展翅上騰的意念一樣
[00:15:48.340 --> 00:15:50.340]  所以應該翻譯的時候
[00:15:50.340 --> 00:15:55.340]  變成給我們活力如鷹展翅的意思
[00:15:55.340 --> 00:16:00.340]  多於在當中說出變成煩惱雲童的意念
[00:16:00.340 --> 00:16:03.340]  大家了解到這個問題的時候
[00:16:03.340 --> 00:16:06.340]  就知道其實我們翻譯面對很多困難
[00:16:06.340 --> 00:16:12.340]  不想將聖經裡面有很多傳說的東西放進去
[00:16:12.340 --> 00:16:14.340]  因為聖經拒絕了有這個方法
[00:16:14.340 --> 00:16:19.340]  所以用活力如鷹這個意念就非常好了
[00:16:19.340 --> 00:16:21.340]  所以它更生我們
[00:16:21.340 --> 00:16:25.340]  令我們自己能夠得到神所給我們的力量
[00:16:25.340 --> 00:16:27.340]  我們最困乏的時候
[00:16:27.340 --> 00:16:30.340]  它是當中更生我們
[00:16:30.340 --> 00:16:33.340]  所以我們為什麼可以在當中稱眾它
[00:16:33.340 --> 00:16:35.340]  接著有三樣東西
[00:16:35.340 --> 00:16:38.340]  它說神的誓經的偉格
[00:16:38.340 --> 00:16:40.340]  神在哪裡呢
[00:16:40.340 --> 00:16:42.340]  我們大家知道神在做什麼
[00:16:42.340 --> 00:16:44.340]  神在當中怎麼更生我們
[00:16:44.340 --> 00:16:48.340]  接下來它說我相信的神在哪裡
[00:16:48.340 --> 00:16:50.340]  它三樣東西它相信神
[00:16:50.340 --> 00:16:52.340]  第一個就是相信神的公義
[00:16:52.340 --> 00:16:54.340]  它在當中不義的時候
[00:16:54.340 --> 00:16:56.340]  神一定會施行公義
[00:16:56.340 --> 00:16:58.340]  這個就是神本身的偉格
[00:16:58.340 --> 00:17:04.340]  第二個它透過摩西給人指示啟示它自己的法則
[00:17:04.340 --> 00:17:08.340]  它說生活原則透過律法告訴你
[00:17:08.340 --> 00:17:10.340]  這個就是好的方法
[00:17:10.340 --> 00:17:13.340]  神不只是施行公義
[00:17:13.340 --> 00:17:17.340]  它也給我們看到生命有原則能夠過生活的
[00:17:17.340 --> 00:17:19.340]  這個就是這位我們相信的神
[00:17:19.340 --> 00:17:23.340]  第三樣東西它又說出神是試煉品的神
[00:17:23.340 --> 00:17:25.340]  所以這個就是神的偉格
[00:17:25.340 --> 00:17:27.340]  它說我相信的神是因為這樣
[00:17:27.340 --> 00:17:32.340]  所以我才能夠在當中稱眾祂
[00:17:32.340 --> 00:17:35.340]  我才能夠在當中明白到
[00:17:35.340 --> 00:17:37.340]  我自己困難的時候
[00:17:37.340 --> 00:17:39.340]  我自己處在一個罪孽的當中
[00:17:39.340 --> 00:17:45.340]  我都能夠向祂懺悔得到祂自己的赦免
[00:17:45.340 --> 00:17:47.340]  這個是我的神
[00:17:47.340 --> 00:17:51.340]  因為這樣所以經文裡面就一直看到
[00:17:51.340 --> 00:17:54.340]  以色列人為什麼這麼喜歡這首歌
[00:17:54.340 --> 00:18:00.340]  是因為它說了整個以色列的信仰的總綱
[00:18:00.340 --> 00:18:02.340]  這個就是他們信的東西
[00:18:02.340 --> 00:18:04.340]  應該是我們也同樣的
[00:18:04.340 --> 00:18:08.340]  基督教裡面應該同樣會了解到這件事
[00:18:08.340 --> 00:18:10.340]  但是我們更加好的地方
[00:18:10.340 --> 00:18:12.340]  因為我們有主耶穌基督
[00:18:12.340 --> 00:18:14.340]  我們有主耶穌基督我們就明白
[00:18:14.340 --> 00:18:17.340]  不要忘記神所給我們一切恩惠
[00:18:17.340 --> 00:18:20.340]  因為耶穌曾經為我們做過這件事
[00:18:20.340 --> 00:18:22.340]  祂真的施行公義
[00:18:22.340 --> 00:18:23.340]  祂真的當中施煉品
[00:18:23.340 --> 00:18:26.340]  祂真的用祂愛的原則跟我們過生活
[00:18:26.340 --> 00:18:31.340]  所以我們現在知道祂在當中每一次更新我們
[00:18:31.340 --> 00:18:32.340]  所以對我來說
[00:18:32.340 --> 00:18:34.340]  我們讀詩篇人生篇
[00:18:34.340 --> 00:18:38.340]  可以讀出我們現在基督教的信仰
[00:18:38.340 --> 00:18:43.340]  接下來他講出是怎樣理念
[00:18:43.340 --> 00:18:49.340]  他對罪的觀念非常深刻的了解
[00:18:49.340 --> 00:18:54.340]  我們為什麼會知道神來憐憫我們
[00:18:54.340 --> 00:18:57.340]  怎麼給我們恩典呢
[00:18:57.340 --> 00:18:59.340]  他用三個理念
[00:18:59.340 --> 00:19:00.340]  第一個理念就說
[00:19:00.340 --> 00:19:04.340]  他在當中說神不會輕易發怒
[00:19:04.340 --> 00:19:07.340]  第二個神不會長久責備
[00:19:07.340 --> 00:19:10.340]  第三個神不會永遠懷怒
[00:19:10.340 --> 00:19:12.340]  三個都是同樣的意念
[00:19:12.340 --> 00:19:13.340]  他講三次
[00:19:13.340 --> 00:19:16.340]  就會一直深刻的看到
[00:19:16.340 --> 00:19:18.340]  這個神的確是恩惠的神
[00:19:18.340 --> 00:19:20.340]  這個的確是慈愛的神
[00:19:20.340 --> 00:19:23.340]  祂雖然可能會懲罰我們
[00:19:23.340 --> 00:19:27.340]  雖然曾經在當中因為我們的罪業而發怒
[00:19:27.340 --> 00:19:29.340]  但是祂不會那麼長久
[00:19:29.340 --> 00:19:32.340]  不會永遠在當中做
[00:19:32.340 --> 00:19:37.340]  接下來他講了神不會用罪來代我們
[00:19:37.340 --> 00:19:39.340]  不會用他們的罪過來代我們
[00:19:39.340 --> 00:19:41.340]  他說天離地
[00:19:41.340 --> 00:19:49.340]  天離地有多遠神的恩惠慈愛有多大
[00:19:49.340 --> 00:19:51.340]  他在當中說
[00:19:51.340 --> 00:19:55.340]  人東離西有多遠的情況
[00:19:55.340 --> 00:20:00.340]  神也可以將我們徹底的跟罪分開
[00:20:00.340 --> 00:20:02.340]  第三個神愛我們
[00:20:02.340 --> 00:20:06.340]  好像父親愛自己的兒子一樣
[00:20:06.340 --> 00:20:13.340]  這個就是詩篇103篇裡面最美麗的描寫神的理念
[00:20:13.340 --> 00:20:18.340]  接下來我們慢慢分析裡面重要的觀念
[00:20:18.340 --> 00:20:19.340]  這個觀念就是說
[00:20:19.340 --> 00:20:21.340]  我們知道神的恩典的時候
[00:20:21.340 --> 00:20:25.340]  看到詩篇103篇所講的話
[00:20:25.340 --> 00:20:27.340]  裡面講出一個很美麗的道理
[00:20:27.340 --> 00:20:31.340]  就是我們的心要稱眾謠華
[00:20:31.340 --> 00:20:32.340]  為什麼呢
[00:20:32.340 --> 00:20:33.340]  因為有三樣東西
[00:20:33.340 --> 00:20:37.340]  以色列人當中一直傳開的時候就說
[00:20:37.340 --> 00:20:40.340]  我們生命當中怕什麼呢
[00:20:40.340 --> 00:20:42.340]  我們懼怕什麼
[00:20:42.340 --> 00:20:43.340]  他懼怕三樣東西
[00:20:43.340 --> 00:20:46.340]  裡面講出四個三樣東西
[00:20:46.340 --> 00:20:51.340]  第一樣東西就是怕得罪神
[00:20:51.340 --> 00:20:53.340]  以色列人最怕的就是
[00:20:53.340 --> 00:20:55.340]  因為他如果得罪神的話
[00:20:55.340 --> 00:20:58.340]  他會跟神分開的
[00:20:58.340 --> 00:21:02.340]  神不會理會他的
[00:21:02.340 --> 00:21:04.340]  所以他怕他自己信仰裡面
[00:21:04.340 --> 00:21:06.340]  一直都有神的時候
[00:21:06.340 --> 00:21:08.340]  他怕神
[00:21:08.340 --> 00:21:10.340]  他怕神就在當中離開他們
