
[00:00:00.000 --> 00:00:02.000]  各位同學們 平安
[00:04:30.000 --> 00:04:32.000]  神在末後的榮耀
[00:04:32.000 --> 00:04:34.000]  甚至還要大過先前的榮耀
[00:04:34.000 --> 00:04:36.000]  那末後的人是誰呢
[00:04:36.000 --> 00:04:38.000]  我們當中有沒有
[00:04:38.000 --> 00:04:40.000]  新朋友啊
[00:04:40.000 --> 00:04:42.000]  我們當中有沒有來到生命河
[00:04:42.000 --> 00:04:44.000]  比留木獅短的人啊
[00:04:44.000 --> 00:04:46.000]  肯定有吧 都是吧
[00:04:46.000 --> 00:04:48.000]  你就是末後的榮耀啊
[00:04:48.000 --> 00:04:50.000]  我們當中
[00:04:50.000 --> 00:04:52.000]  在New Wave
[00:04:52.000 --> 00:04:54.000]  在青少年 在兒童部
[00:04:54.000 --> 00:04:56.000]  這些人是什麼
[00:04:56.000 --> 00:04:58.000]  是末後的榮耀
[00:04:58.000 --> 00:05:00.000]  我們當中的Young Professionals
[00:05:00.000 --> 00:05:02.000]  Young Couples
[00:05:02.000 --> 00:05:04.000]  這個 直親的
[00:05:04.000 --> 00:05:06.000]  年輕夫妻 還有我們的學生
[00:05:06.000 --> 00:05:08.000]  你是誰
[00:05:08.000 --> 00:05:10.000]  你是末後的榮耀
[00:05:10.000 --> 00:05:12.000]  你知道嗎 這是什麼意思
[00:05:12.000 --> 00:05:14.000]  末後的榮耀要怎麼樣
[00:05:14.000 --> 00:05:16.000]  大過先前的榮耀
[00:05:16.000 --> 00:05:18.000]  你有沒有突然覺得
[00:05:18.000 --> 00:05:20.000]  有點興奮
[00:05:20.000 --> 00:05:22.000]  你有沒有突然覺得真的可能嗎
[00:05:22.000 --> 00:05:26.000]  嘿 我告訴你 不管可不可能
[00:05:26.000 --> 00:05:28.000]  我們都已經在唱了
[00:05:28.000 --> 00:05:30.000]  已經唱了至少5年了吧
[00:05:30.000 --> 00:05:34.000]  我相信這是神樂意
[00:05:34.000 --> 00:05:36.000]  在我們當中做的事情
[00:05:36.000 --> 00:05:38.000]  末後的榮耀
[00:05:38.000 --> 00:05:40.000]  要大過先前的榮耀
[00:05:40.000 --> 00:05:42.000]  如果你認真的來
[00:05:42.000 --> 00:05:44.000]  相信的話
[00:05:44.000 --> 00:05:46.000]  你今天是小組長 我祝福你
[00:05:46.000 --> 00:05:48.000]  你末後的榮耀大過你現在去末的榮耀
[00:05:48.000 --> 00:05:50.000]  這也是有點
[00:05:50.000 --> 00:05:52.000]  不太尊重 不是的
[00:05:52.000 --> 00:05:54.000]  你去末一定很樂意啦
[00:05:54.000 --> 00:05:58.000]  如果你是小組員
[00:05:58.000 --> 00:06:00.000]  如果你抓住的話
[00:06:00.000 --> 00:06:02.000]  你末後的榮耀一定大過你現在小組長的榮耀
[00:06:02.000 --> 00:06:04.000]  你小組長會生氣嗎
[00:06:04.000 --> 00:06:06.000]  不會 他一定很高
[00:06:06.000 --> 00:06:08.000]  因為他就變曲目了
[00:06:08.000 --> 00:06:10.000]  不是這意思啦
[00:06:10.000 --> 00:06:12.000]  不是這意思
[00:06:12.000 --> 00:06:14.000]  弟兄姊妹
[00:06:14.000 --> 00:06:16.000]  我們在這邊來
[00:06:16.000 --> 00:06:18.000]  這個
[00:06:18.000 --> 00:06:20.000]  來宣告
[00:06:20.000 --> 00:06:22.000]  來數算
[00:06:22.000 --> 00:06:24.000]  來預備這個傳承主日
[00:06:24.000 --> 00:06:26.000]  神在生命和俗做的事情
[00:06:26.000 --> 00:06:28.000]  一定是
[00:06:28.000 --> 00:06:30.000]  寶貴的 而且末後的榮耀
[00:06:30.000 --> 00:06:32.000]  大過先前的榮耀
[00:06:32.000 --> 00:06:34.000]  所以你真的
[00:06:34.000 --> 00:06:36.000]  我們來教會真的要有多一點信心好不好
[00:06:36.000 --> 00:06:38.000]  要有一點期待
[00:06:38.000 --> 00:06:40.000]  聽了就 good idea
[00:06:40.000 --> 00:06:42.000]  然後就沒了
[00:06:42.000 --> 00:06:44.000]  那你就錯過了
[00:06:44.000 --> 00:06:46.000]  怨神
[00:06:46.000 --> 00:06:48.000]  讓我們抓住
[00:06:48.000 --> 00:06:50.000]  末後的榮耀
[00:06:50.000 --> 00:06:52.000]  真要大過先前的榮耀
[00:06:52.000 --> 00:06:54.000]  那你如果說那我是先前的榮耀
[00:06:54.000 --> 00:06:56.000]  那我不是就什麼
[00:06:56.000 --> 00:06:58.000]  前浪死在沙灘上
[00:06:58.000 --> 00:07:00.000]  不是這意思
[00:07:00.000 --> 00:07:02.000]  對
[00:07:02.000 --> 00:07:04.000]  今天的你和昨天你比起來
[00:07:04.000 --> 00:07:06.000]  你也是後來的榮耀對不對
[00:07:06.000 --> 00:07:08.000]  有心意跟心而變化
[00:07:08.000 --> 00:07:10.000]  你看我多會扯是不是
[00:07:10.000 --> 00:07:12.000]  這不是扯不扯問題
[00:07:12.000 --> 00:07:14.000]  是你要相信啦
[00:07:14.000 --> 00:07:16.000]  要抓住
[00:07:16.000 --> 00:07:18.000]  而且這不是歌詞 這是聖經寫的
[00:07:18.000 --> 00:07:20.000]  後來的榮耀大過先前的榮耀
[00:07:20.000 --> 00:07:22.000]  五月份是宣教
[00:07:22.000 --> 00:07:24.000]  不是宣教
[00:07:24.000 --> 00:07:26.000]  傳承主日
[00:07:26.000 --> 00:07:28.000]  我們就好好的來
[00:07:28.000 --> 00:07:30.000]  來宣告好不好
[00:07:30.000 --> 00:07:32.000]  末後的榮耀要大過
[00:07:32.000 --> 00:07:34.000]  先前的榮耀再來一次
[00:07:34.000 --> 00:07:36.000]  末後的榮耀要大過
[00:07:36.000 --> 00:07:38.000]  先前的榮耀
[00:07:38.000 --> 00:07:40.000]  Amen hallelujah
[00:07:40.000 --> 00:07:42.000]  我們一起來讀一段聖經的經文
[00:07:42.000 --> 00:07:44.000]  是在馬太福音十八章二十節
[00:07:44.000 --> 00:07:46.000]  我們一起來
[00:07:46.000 --> 00:07:48.000]  因為無論在哪裡
[00:07:48.000 --> 00:07:50.000]  有兩三個人奉我的名
[00:07:50.000 --> 00:07:52.000]  聚會那裡就有
[00:07:52.000 --> 00:07:54.000]  我在他們中間
[00:07:54.000 --> 00:07:56.000]  過去這一個月來
[00:07:56.000 --> 00:07:58.000]  諸位牧師們
[00:07:58.000 --> 00:08:00.000]  有分享
[00:08:00.000 --> 00:08:02.000]  生命和不同的
[00:08:02.000 --> 00:08:04.000]  傳承的寶貝
[00:08:04.000 --> 00:08:06.000]  我今天特別想要分享
[00:08:06.000 --> 00:08:08.000]  生命和的一個寶貝
[00:08:08.000 --> 00:08:10.000]  就是神
[00:08:10.000 --> 00:08:12.000]  美好的同在
[00:08:12.000 --> 00:08:14.000]  剛才這邊說無論兩三個人
[00:08:14.000 --> 00:08:16.000]  在哪裡有兩三個人奉我的名
[00:08:16.000 --> 00:08:18.000]  聚會那裡就有
[00:08:18.000 --> 00:08:20.000]  我在他們
[00:08:20.000 --> 00:08:22.000]  中間
[00:08:22.000 --> 00:08:24.000]  這實在是非常寶貝的
[00:08:24.000 --> 00:08:26.000]  事實上
[00:08:26.000 --> 00:08:28.000]  在大家從停車場
[00:08:28.000 --> 00:08:30.000]  走進會場的路上應該有看到一個
[00:08:30.000 --> 00:08:32.000]  我的生命和故事
[00:08:32.000 --> 00:08:34.000]  My river of life story的一個
[00:08:34.000 --> 00:08:36.000]  三角牆壁
[00:08:36.000 --> 00:08:38.000]  上面寫了非常多的
[00:08:38.000 --> 00:08:40.000]  來自弟兄姐妹的
[00:08:40.000 --> 00:08:42.000]  屬於弟兄姐妹的
[00:08:42.000 --> 00:08:44.000]  我的生命和故事
[00:08:44.000 --> 00:08:46.000]  這裡面有好多
[00:08:46.000 --> 00:08:48.000]  很棒的見證
[00:08:48.000 --> 00:08:50.000]  和一些數算的恩典
[00:08:50.000 --> 00:08:52.000]  其中有一位
[00:08:52.000 --> 00:08:54.000]  說我是從單身
[00:08:54.000 --> 00:08:56.000]  來到生命和
[00:08:56.000 --> 00:08:58.000]  後來成家
[00:08:58.000 --> 00:09:00.000]  立業生了孩子
[00:09:00.000 --> 00:09:02.000]  甚至我的兒子人生的
[00:09:02.000 --> 00:09:04.000]  第一步
[00:09:04.000 --> 00:09:06.000]  就是在以馬內利廳的外面發生的
[00:09:06.000 --> 00:09:08.000]  哇
[00:09:08.000 --> 00:09:10.000]  真是很感動
[00:09:10.000 --> 00:09:12.000]  這個地方是神的店
[00:09:12.000 --> 00:09:14.000]  是我們的家
[00:09:14.000 --> 00:09:16.000]  有些人說他來到
[00:09:16.000 --> 00:09:18.000]  生命和的時候還不認識主
[00:09:18.000 --> 00:09:20.000]  後來他成為基督徒
[00:09:20.000 --> 00:09:22.000]  在小組牧區
[00:09:22.000 --> 00:09:24.000]  成長服侍
[00:09:24.000 --> 00:09:26.000]  後來呢
[00:09:26.000 --> 00:09:28.000]  成為小組長 開始帶領人歸主
[00:09:28.000 --> 00:09:30.000]  如今
[00:09:30.000 --> 00:09:32.000]  他成為了驅母
[00:09:32.000 --> 00:09:34.000]  繼續帶領弟兄姐妹
[00:09:34.000 --> 00:09:36.000]  來服侍 來經歷
[00:09:36.000 --> 00:09:38.000]  很多城市
[00:09:38.000 --> 00:09:40.000]  地方的轉化
[00:09:40.000 --> 00:09:42.000]  生命和是一個
[00:09:42.000 --> 00:09:44.000]  讓人人都能夠成為神蹟
[00:09:44.000 --> 00:09:46.000]  器皿的地方
[00:09:46.000 --> 00:09:48.000]  有些人說來到生命和的時候
[00:09:48.000 --> 00:09:50.000]  一踏進教會
[00:09:50.000 --> 00:09:52.000]  一聽到
[00:09:52.000 --> 00:09:54.000]  敬拜讚美的聲音
[00:09:54.000 --> 00:09:56.000]  他就淚流不止
[00:09:56.000 --> 00:09:58.000]  好像內心所有的委屈
[00:09:58.000 --> 00:10:00.000]  憂鬱難過
[00:10:00.000 --> 00:10:02.000]  都融化了
[00:10:02.000 --> 00:10:04.000]  並且曾經家庭破碎的
[00:10:04.000 --> 00:10:06.000]  生命
[00:10:06.000 --> 00:10:08.000]  黑暗的都得到了
[00:10:08.000 --> 00:10:10.000]  自由與更新
[00:10:10.000 --> 00:10:12.000]  哇
[00:10:12.000 --> 00:10:14.000]  這是一個蠻有聖靈高謀的地方
[00:10:14.000 --> 00:10:16.000]  當我在聽到
[00:10:16.000 --> 00:10:18.000]  這些見證
[00:10:18.000 --> 00:10:20.000]  數算的時候
[00:10:20.000 --> 00:10:22.000]  我知道原來這個地方
[00:10:22.000 --> 00:10:24.000]  是一個蠻有神
[00:10:24.000 --> 00:10:26.000]  同在的地方
[00:10:26.000 --> 00:10:28.000]  事實上如果你有機會
[00:10:28.000 --> 00:10:30.000]  到兒童部 青少年或是New Wave
[00:10:30.000 --> 00:10:32.000]  我們不同的崇拜 有不同的
[00:10:32.000 --> 00:10:34.000]  風貌
[00:10:34.000 --> 00:10:36.000]  但是每一場聚會 真的都是
[00:10:36.000 --> 00:10:38.000]  滿滿 滿有上帝的
[00:10:38.000 --> 00:10:40.000]  同在 每次去不同的
[00:10:40.000 --> 00:10:42.000]  會堂服侍之前 我都是先輩
[00:10:42.000 --> 00:10:44.000]  服侍的 因為神同在
[00:10:44.000 --> 00:10:46.000]  實在 美好
[00:10:46.000 --> 00:10:48.000]  甚至在網路的弟兄姐妹
[00:10:48.000 --> 00:10:50.000]  都有來分享
[00:10:50.000 --> 00:10:52.000]  在網路上面 他們被聖靈
[00:10:52.000 --> 00:10:54.000]  充滿
[00:10:54.000 --> 00:10:56.000]  我們的確 一同在建造
[00:10:56.000 --> 00:10:58.000]  一個蠻有神 同在的
[00:10:58.000 --> 00:11:00.000]  榮耀的教會
[00:11:00.000 --> 00:11:02.000]  可是你知道嗎 弟兄姐妹 當我在編
[00:11:02.000 --> 00:11:04.000]  讀這些故事的時候
[00:11:04.000 --> 00:11:06.000]  其實
[00:11:06.000 --> 00:11:08.000]  我也在讀
[00:11:08.000 --> 00:11:10.000]  這段時間 在社會上
[00:11:10.000 --> 00:11:12.000]  發生的一些
[00:11:12.000 --> 00:11:14.000]  新聞
[00:11:14.000 --> 00:11:16.000]  美國實在是很
[00:11:16.000 --> 00:11:18.000]  動盪 不安
[00:11:18.000 --> 00:11:20.000]  很多令人
[00:11:20.000 --> 00:11:22.000]  憂傷的 這樣的一個時刻
[00:11:22.000 --> 00:11:24.000]  特別是連續的
[00:11:24.000 --> 00:11:26.000]  幾起槍擊案
[00:11:26.000 --> 00:11:28.000]  讓大家感受到
[00:11:28.000 --> 00:11:30.000]  很多的不安
[00:11:30.000 --> 00:11:32.000]  一方面
[00:11:32.000 --> 00:11:34.000]  我們是為這些
[00:11:34.000 --> 00:11:36.000]  受難的家屬 禱告 求主來安慰
[00:11:36.000 --> 00:11:38.000]  但我相信我們也在
[00:11:38.000 --> 00:11:40.000]  wonder 到底
[00:11:40.000 --> 00:11:42.000]  為什麼有人會做出這麼殘忍
[00:11:42.000 --> 00:11:44.000]  暴力的事情
[00:11:44.000 --> 00:11:46.000]  到底他人生受了
[00:11:46.000 --> 00:11:48.000]  什麼樣的委屈
[00:11:48.000 --> 00:11:50.000]  到底他的家庭
[00:11:50.000 --> 00:11:52.000]  有多麼的破碎
[00:11:52.000 --> 00:11:54.000]  以至於
[00:11:54.000 --> 00:11:56.000]  會演變成這樣的悲劇
[00:11:56.000 --> 00:11:58.000]  弟兄姐妹 你知道嗎
[00:11:58.000 --> 00:12:00.000]  當我一手在看著
[00:12:00.000 --> 00:12:02.000]  我的生命和故事
[00:12:02.000 --> 00:12:04.000]  充滿了恩典
[00:12:04.000 --> 00:12:06.000]  充滿了
[00:12:06.000 --> 00:12:08.000]  恢復
[00:12:08.000 --> 00:12:10.000]  成果 充滿了意志
[00:12:10.000 --> 00:12:12.000]  另外我看著
[00:12:12.000 --> 00:12:14.000]  報紙上面充滿了
[00:12:14.000 --> 00:12:16.000]  破碎的社會
[00:12:16.000 --> 00:12:18.000]  破碎的家庭
[00:12:18.000 --> 00:12:20.000]  破碎的需要
[00:12:20.000 --> 00:12:22.000]  我突然發現 弟兄姐妹
[00:12:22.000 --> 00:12:24.000]  That is why
[00:12:24.000 --> 00:12:26.000]  we are doing
[00:12:26.000 --> 00:12:28.000]  what we are doing
[00:12:28.000 --> 00:12:30.000]  這就是為什麼
[00:12:30.000 --> 00:12:32.000]  我們在一起
[00:12:32.000 --> 00:12:34.000]  過去這二十多年來
[00:12:34.000 --> 00:12:36.000]  一起建造這個教會
[00:12:36.000 --> 00:12:38.000]  因為這個社會
[00:12:38.000 --> 00:12:40.000]  所需要的
[00:12:40.000 --> 00:12:42.000]  就是神的同在
[00:12:42.000 --> 00:12:46.000]  這個國家所需要的
[00:12:46.000 --> 00:12:48.000]  是神
[00:12:48.000 --> 00:12:50.000]  祂自己
[00:12:50.000 --> 00:12:52.000]  而過去我們所做的
[00:12:52.000 --> 00:12:54.000]  教會日復一日
[00:12:54.000 --> 00:12:56.000]  小組週復一週
[00:12:56.000 --> 00:13:00.000]  特會年復一年
[00:13:00.000 --> 00:13:02.000]  有時候做到後來
[00:13:02.000 --> 00:13:04.000]  我們都不太記得
[00:13:04.000 --> 00:13:06.000]  不太記得
[00:13:06.000 --> 00:13:08.000]  我們為什麼要做這些事情
[00:13:08.000 --> 00:13:12.000]  上週已經帶過破冰了
[00:13:12.000 --> 00:13:14.000]  為什麼這禮拜還要再破冰呢
[00:13:14.000 --> 00:13:18.000]  這個詩歌我已經唱過了
[00:13:18.000 --> 00:13:20.000]  為什麼我要再帶一次呢
[00:13:20.000 --> 00:13:22.000]  這個聖經我已經查過
[00:13:22.000 --> 00:13:24.000]  為什麼我還要再帶領一次呢
[00:13:24.000 --> 00:13:26.000]  弟兄姐妹
[00:13:26.000 --> 00:13:30.000]  因為我們聚集在一起的時候
[00:13:30.000 --> 00:13:32.000]  神的同在
[00:13:32.000 --> 00:13:34.000]  充滿在這裡
[00:13:34.000 --> 00:13:36.000]  彰顯出來
[00:13:36.000 --> 00:13:38.000]  這是這個世界所需要的答案
[00:13:38.000 --> 00:13:42.000]  所以我們在這裡服事
[00:13:42.000 --> 00:13:44.000]  我們在這裡建造教會小組
[00:13:44.000 --> 00:13:48.000]  是在回應
[00:13:48.000 --> 00:13:50.000]  這個世界的需要
[00:13:50.000 --> 00:13:52.000]  我們也成為了
[00:13:52.000 --> 00:13:54.000]  神禱告
[00:13:54.000 --> 00:13:56.000]  蒙映雲的
[00:13:56.000 --> 00:13:58.000]  器皿
[00:13:58.000 --> 00:14:00.000]  所以今天讓我們一起來看
[00:14:00.000 --> 00:14:02.000]  為什麼
[00:14:02.000 --> 00:14:04.000]  需要神的同在
[00:14:04.000 --> 00:14:06.000]  如何能夠
[00:14:06.000 --> 00:14:08.000]  來彰顯神的同在
[00:14:08.000 --> 00:14:10.000]  第一
[00:14:10.000 --> 00:14:12.000]  為什麼需要神的同在呢
[00:14:12.000 --> 00:14:14.000]  因為神的同在能夠填滿
[00:14:14.000 --> 00:14:16.000]  生命的
[00:14:16.000 --> 00:14:18.000]  空缺
[00:14:18.000 --> 00:14:20.000]  剛才我們在敬拜讚美的時候
[00:14:20.000 --> 00:14:22.000]  第三首詩歌
[00:14:22.000 --> 00:14:24.000]  無人能像你
[00:14:24.000 --> 00:14:26.000]  我雖用盡一生來追求
[00:14:28.000 --> 00:14:30.000]  無人能像你
[00:14:30.000 --> 00:14:32.000]  是的 我們用盡一生
[00:14:32.000 --> 00:14:34.000]  追求了許多事情
[00:14:34.000 --> 00:14:36.000]  功成名就 財富地位
[00:14:36.000 --> 00:14:38.000]  愛情
[00:14:38.000 --> 00:14:40.000]  接納關係
[00:14:40.000 --> 00:14:42.000]  可是追求到最後總覺得
[00:14:42.000 --> 00:14:44.000]  差這麼一點點
[00:14:44.000 --> 00:14:46.000]  原來在我們生命當中
[00:14:46.000 --> 00:14:48.000]  神創造我們的時候
[00:14:48.000 --> 00:14:50.000]  有一個空缺
[00:14:50.000 --> 00:14:52.000]  只有神自己
[00:14:52.000 --> 00:14:54.000]  能夠來填滿
[00:14:54.000 --> 00:14:56.000]  當那個空缺被填滿的時候
[00:14:56.000 --> 00:14:58.000]  我們就滿足了
[00:14:58.000 --> 00:15:02.000]  所以如果今天在你生活當中
[00:15:02.000 --> 00:15:04.000]  你覺得就差這麼一點點
[00:15:04.000 --> 00:15:06.000]  或者差很多
[00:15:06.000 --> 00:15:08.000]  其實你需要的
[00:15:08.000 --> 00:15:10.000]  是神他自己
[00:15:10.000 --> 00:15:12.000]  也許我們當中有些
[00:15:12.000 --> 00:15:14.000]  已經是多年的基督徒
[00:15:14.000 --> 00:15:16.000]  你曾經很滿足
[00:15:16.000 --> 00:15:18.000]  可是現在好像覺得過得
[00:15:18.000 --> 00:15:22.000]  就是差這麼一點
[00:15:22.000 --> 00:15:24.000]  讓我告訴你
[00:15:24.000 --> 00:15:26.000]  還是
[00:15:26.000 --> 00:15:28.000]  神他自己
[00:15:28.000 --> 00:15:30.000]  就好像一個小孩子的玩具
[00:15:30.000 --> 00:15:32.000]  有著不同的形狀
[00:15:32.000 --> 00:15:34.000]  然後你要
[00:15:34.000 --> 00:15:36.000]  放在對的洞裡面
[00:15:36.000 --> 00:15:38.000]  這個形狀差一點
[00:15:38.000 --> 00:15:40.000]  就是進不去
[00:15:40.000 --> 00:15:42.000]  今天我們的生命當中
[00:15:42.000 --> 00:15:44.000]  只有神他自己
[00:15:44.000 --> 00:15:46.000]  能夠滿足
[00:15:46.000 --> 00:15:48.000]  我們
[00:15:48.000 --> 00:15:50.000]  所以為什麼要有神的同在
[00:15:50.000 --> 00:15:52.000]  因為
[00:15:52.000 --> 00:15:54.000]  神能夠填滿我們生命的空缺
[00:15:54.000 --> 00:15:56.000]  當神的同在
[00:15:56.000 --> 00:15:58.000]  被充滿的時候
[00:15:58.000 --> 00:16:00.000]  當神的同在充滿我們的時候
