
[00:00:00.000 --> 00:00:03.400]  大英姐妹,我們今天就講到《羅馬書》第十五章
[00:01:31.160 --> 00:01:33.640]  當講完那些福音內容的時候
[00:01:33.640 --> 00:01:36.040]  保羅其實他就去分享一下
[00:01:36.040 --> 00:01:40.560]  他自己的心智或者他自己的計劃
[00:01:40.560 --> 00:01:41.960]  正如之前講過
[00:01:41.960 --> 00:01:44.880]  這個是一個他自己的推薦信
[00:01:44.880 --> 00:01:46.440]  所以他介紹完福音的內容
[00:01:46.440 --> 00:01:49.560]  他都要介紹一下他自己的心智和計劃
[00:01:49.560 --> 00:01:51.480]  所以藉著今天這一章
[00:01:51.480 --> 00:01:53.400]  我們都可以看得到
[00:01:53.400 --> 00:01:55.760]  保羅作為一位傳道人
[00:01:55.760 --> 00:01:57.520]  作為一位侍奉者
[00:01:57.520 --> 00:01:59.400]  作為一位宣教士
[00:01:59.400 --> 00:02:02.920]  他究竟他的心是想甚麼的呢
[00:02:02.920 --> 00:02:04.520]  他有甚麼的心智
[00:02:04.520 --> 00:02:07.800]  他有甚麼的計劃和目標呢
[00:02:07.800 --> 00:02:10.360]  我們今天就去看了
[00:02:10.360 --> 00:02:11.360]  一開始的時候
[00:02:11.360 --> 00:02:15.000]  在羅馬書第十五章第一至第七節
[00:02:15.000 --> 00:02:16.640]  基本上這一段
[00:02:16.640 --> 00:02:20.440]  其實承接上一次所講到
[00:02:20.440 --> 00:02:23.160]  關於教會怎樣可以合一呢
[00:02:23.160 --> 00:02:24.200]  對於守節
[00:02:24.200 --> 00:02:25.520]  對於食肉的問題
[00:02:25.520 --> 00:02:27.080]  都很多人有不同意見
[00:02:27.080 --> 00:02:28.240]  上一次講了之後
[00:02:28.240 --> 00:02:32.320]  保羅在這一章更加他做了一個總結
[00:02:32.320 --> 00:02:34.600]  特別這個總結也都反映了
[00:02:34.600 --> 00:02:37.360]  保羅作為一位教會的領袖
[00:02:37.360 --> 00:02:39.880]  他在教會的領袖
[00:02:39.880 --> 00:02:41.560]  稱為一些堅固的人
[00:02:41.560 --> 00:02:42.920]  稱為一些剛強的人
[00:02:42.920 --> 00:02:45.040]  要有甚麼的責任
[00:02:45.040 --> 00:02:47.560]  「我們堅固的人」
[00:02:47.560 --> 00:02:48.880]  其實保羅講「我們」
[00:02:48.880 --> 00:02:50.480]  即是他包括了自己
[00:02:50.480 --> 00:02:53.920]  即是勸勉那些教會的領袖
[00:02:53.920 --> 00:02:55.160]  「我們堅固的人
[00:02:55.160 --> 00:02:57.760]  應當擔待不堅固人的軟弱
[00:02:57.760 --> 00:02:59.240]  不求自己的喜悅
[00:02:59.240 --> 00:03:02.320]  我們各人無要叫鄰舍喜悅
[00:03:02.320 --> 00:03:03.600]  使他得益處
[00:03:03.600 --> 00:03:04.520]  建立德行
[00:03:04.520 --> 00:03:06.640]  因為基督也不求自己的喜悅
[00:03:06.640 --> 00:03:07.960]  而經上所記
[00:03:07.960 --> 00:03:09.280]  辱罵你人的辱罵
[00:03:09.280 --> 00:03:10.840]  都落在我身上
[00:03:10.840 --> 00:03:12.440]  從前所寫的聖經
[00:03:12.440 --> 00:03:14.600]  都是為教訓我們所寫的
[00:03:14.600 --> 00:03:17.880]  叫我們因聖經所生的忍耐和安慰
[00:03:17.880 --> 00:03:19.680]  可以得著盼望
[00:03:19.680 --> 00:03:22.200]  但願似忍耐安慰的神
[00:03:22.200 --> 00:03:24.080]  叫你們彼此同心
[00:03:24.080 --> 00:03:25.760]  效法基督耶穌
[00:03:25.760 --> 00:03:27.800]  一心一口榮耀神
[00:03:27.800 --> 00:03:30.160]  我們主耶穌基督的父
[00:03:30.160 --> 00:03:32.480]  所以你們要彼此接納
[00:03:32.480 --> 00:03:34.680]  如同基督接納你們一樣
[00:03:34.680 --> 00:03:38.240]  使榮耀歸於神」
[00:03:38.240 --> 00:03:39.880]  這裡保羅講到
[00:03:39.880 --> 00:03:41.360]  作為教會的領袖
[00:03:41.360 --> 00:03:43.360]  作為那些信仰堅固的人
[00:03:43.360 --> 00:03:47.360]  其實是有一些接下來的責任
[00:03:47.360 --> 00:03:48.280]  第一個責任
[00:03:48.280 --> 00:03:51.640]  他就說要承擔那些軟弱的人
[00:03:51.640 --> 00:03:53.320]  他說「我們堅固的人
[00:03:53.320 --> 00:03:57.320]  應該擔待不堅固人的軟弱
[00:03:57.320 --> 00:04:00.280]  不求自己的喜悅」
[00:04:00.280 --> 00:04:01.160]  這裡很明顯
[00:04:01.160 --> 00:04:03.320]  其實保羅他這樣講的時候
[00:04:03.320 --> 00:04:05.520]  其實他包括了他自己在內
[00:04:05.520 --> 00:04:08.200]  就是那些信仰成熟的人
[00:04:08.200 --> 00:04:13.040]  特別是在教會當中的資深的領袖
[00:04:13.040 --> 00:04:18.200]  他們是需要去體恤那些軟弱的人
[00:04:18.200 --> 00:04:25.760]  甚至乎將他們好像成為他們的陪罪行
[00:04:25.760 --> 00:04:29.360]  而這裡說「擔待」他們
[00:04:29.360 --> 00:04:31.280]  「擔待」的意思其實就是
[00:04:31.280 --> 00:04:33.160]  好像是承擔了
[00:04:33.160 --> 00:04:35.960]  好像當兩個人走的時候
[00:04:35.960 --> 00:04:38.560]  一個比較強壯一點
[00:04:38.560 --> 00:04:40.040]  一個比較弱一點的
[00:04:40.040 --> 00:04:44.840]  大家一起拿著一些東西走的時候
[00:04:44.840 --> 00:04:47.880]  那個比較軟弱一點的
[00:04:47.880 --> 00:04:48.960]  就可能沒有力氣走
[00:04:48.960 --> 00:04:51.240]  或者沒有力氣再拿那些東西
[00:04:51.240 --> 00:04:53.480]  那個堅固一點的人
[00:04:53.480 --> 00:04:55.400]  或者那個強壯一點的人
[00:04:55.400 --> 00:04:58.800]  就幫那個軟弱的人拿了他的重擔
[00:04:58.800 --> 00:05:01.760]  讓他可以繼續一起前行
[00:05:01.760 --> 00:05:02.800]  就是這樣的意思
[00:05:02.800 --> 00:05:04.920]  這個「擔待」就是這樣的意思
[00:05:04.920 --> 00:05:07.160]  很多時候在教會的領袖
[00:05:07.160 --> 00:05:10.240]  其實去看一些事情的時候
[00:05:10.240 --> 00:05:12.520]  是需要去想一下
[00:05:12.520 --> 00:05:16.080]  他所照顧的人可以走得多遠呢?
[00:05:16.080 --> 00:05:17.560]  可以去到哪裡呢?
[00:05:17.560 --> 00:05:20.920]  而在那個過程當中
[00:05:20.920 --> 00:05:25.040]  事實上真的有這個重擔
[00:05:25.040 --> 00:05:28.040]  可能要為他來負擔
[00:05:28.040 --> 00:05:30.640]  事實上這個世界總是會是這樣的
[00:05:30.640 --> 00:05:33.520]  有時候如果我們講求公平的原則的時候
[00:05:33.520 --> 00:05:35.880]  譬如舉例大家都是拿50斤東西
[00:05:35.880 --> 00:05:39.640]  50kg 或者50磅的東西
[00:05:39.640 --> 00:05:42.280]  來一起去行山的時候
[00:05:42.280 --> 00:05:43.760]  那就公平了
[00:05:43.760 --> 00:05:46.640]  大家現在一起都是拿這麼重
[00:05:46.640 --> 00:05:47.400]  你拿這麼重
[00:05:47.400 --> 00:05:48.080]  我拿這麼重
[00:05:48.080 --> 00:05:49.200]  那就公平了
[00:05:49.200 --> 00:05:50.960]  但是如果行山的時候
[00:05:50.960 --> 00:05:54.000]  有一個人他是比較弱一點的
[00:05:54.000 --> 00:05:55.800]  你是比較強壯一點的
[00:05:55.800 --> 00:05:57.400]  走到差不多的時候
[00:05:57.400 --> 00:05:58.680]  他已經不能夠再走了
[00:05:58.680 --> 00:06:00.200]  他背著50磅的東西
[00:06:00.200 --> 00:06:03.280]  而你是怎樣呢?
[00:06:03.280 --> 00:06:04.400]  以公平的原則
[00:06:04.400 --> 00:06:05.400]  大家都是50磅
[00:06:05.400 --> 00:06:07.400]  那你難道不理他嗎?
[00:06:07.400 --> 00:06:09.080]  那當然不是
[00:06:09.080 --> 00:06:11.880]  所以你可能就幫他拿
[00:06:11.880 --> 00:06:14.800]  那你再幫他拿他那50磅
[00:06:14.800 --> 00:06:17.000]  那你就拿100磅了
[00:06:17.000 --> 00:06:19.600]  但起碼大家就可以繼續前行
[00:06:19.600 --> 00:06:22.560]  這個就是那個堅固的人
[00:06:22.560 --> 00:06:28.360]  擔待不堅固的人的軟弱的原則
[00:06:28.360 --> 00:06:31.880]  在教會的事情上
[00:06:31.880 --> 00:06:37.160]  有時候我們不是每一件事都是講公平的
[00:06:37.160 --> 00:06:41.120]  我們是講大家是怎樣可以一起前行
[00:06:41.120 --> 00:06:45.480]  當大家都是可以一起前行的時候
[00:06:45.480 --> 00:06:48.440]  其實那個就是教會可以進步
[00:06:48.440 --> 00:06:52.760]  一起向前的方向
[00:06:52.760 --> 00:06:54.720]  如果我們每一件事都是講公平
[00:06:54.720 --> 00:06:57.960]  每一件事都是講你付出多少
[00:06:57.960 --> 00:06:59.520]  我付出多少
[00:06:59.520 --> 00:07:00.880]  這樣的時候
[00:07:00.880 --> 00:07:03.920]  很多時候教會十隻手指都有長短
[00:07:03.920 --> 00:07:12.000]  有時候有些事情就不能夠做了
[00:07:12.000 --> 00:07:14.360]  舉個例子來說
[00:07:14.360 --> 00:07:16.200]  以經濟的負擔來說
[00:07:16.200 --> 00:07:18.160]  如果我們說大家都一起
[00:07:18.160 --> 00:07:19.720]  要有一個工程
[00:07:19.720 --> 00:07:21.720]  大家一起要負擔多少
[00:07:21.720 --> 00:07:23.320]  這個工程才做的
[00:07:23.320 --> 00:07:26.520]  有些人可能經濟上比較富裕
[00:07:26.520 --> 00:07:29.520]  有些人可能經濟上比較沒那麼富裕
[00:07:29.520 --> 00:07:31.640]  這個時候其實到頭來
[00:07:31.640 --> 00:07:33.360]  不公平的話
[00:07:33.360 --> 00:07:34.720]  如果他付出那麼少
[00:07:34.720 --> 00:07:35.720]  我又付出那麼多
[00:07:35.720 --> 00:07:38.800]  這個事情就永遠沒辦法繼續做
[00:07:38.800 --> 00:07:42.640]  事實上在信仰方面
[00:07:42.640 --> 00:07:47.000]  我們在聖經裡面有一個原則
[00:07:47.000 --> 00:07:49.960]  多的是不會有餘
[00:07:49.960 --> 00:07:51.600]  少的不會有缺
[00:07:51.600 --> 00:07:54.160]  在修馬乃的時候都是一樣
[00:07:54.160 --> 00:07:56.600]  神自己就希望教會
[00:07:56.600 --> 00:07:59.800]  可以成為一個互相補足
[00:07:59.800 --> 00:08:02.760]  互相幫助的群體
[00:08:02.760 --> 00:08:06.240]  軟弱的人仍然可以向前
[00:08:06.240 --> 00:08:08.160]  軟弱的人不是被丟棄
[00:08:08.160 --> 00:08:12.920]  軟弱的人是被人鼓勵
[00:08:12.920 --> 00:08:14.240]  被人幫助
[00:08:14.240 --> 00:08:18.320]  仍然可以繼續向前
[00:08:18.320 --> 00:08:19.960]  所以接著保羅就再說
[00:08:19.960 --> 00:08:23.080]  「我們各人務要叫鄰舍喜悅
[00:08:23.080 --> 00:08:24.920]  使他得益處
[00:08:24.920 --> 00:08:25.840]  建立德行」
[00:08:25.840 --> 00:08:28.160]  「因為基督也不求自己的喜悅
[00:08:28.160 --> 00:08:29.320]  如經上所記
[00:08:29.320 --> 00:08:30.720]  辱罵你人的辱罵
[00:08:30.720 --> 00:08:31.920]  都落在我身上」
[00:08:31.920 --> 00:08:34.280]  等於作為一個領袖
[00:08:34.280 --> 00:08:38.320]  其實他需要叫鄰舍喜悅
[00:08:38.320 --> 00:08:40.440]  或者叫別人喜悅
[00:08:40.440 --> 00:08:43.040]  這裡就有一點
[00:08:43.040 --> 00:08:44.960]  我們需要清楚地明白
[00:08:44.960 --> 00:08:49.200]  保羅自己在《迦拉太書》也說過
[00:08:49.200 --> 00:08:54.400]  他說如果作為基督的僕人
[00:08:54.400 --> 00:08:57.160]  如果仍舊是討人喜歡的時候
[00:08:57.160 --> 00:09:00.080]  我就不配稱為基督的僕人
[00:09:00.080 --> 00:09:02.920]  意思是
[00:09:02.920 --> 00:09:04.400]  作為一個基督的僕人
[00:09:04.400 --> 00:09:08.360]  他不是看人的反應
[00:09:08.360 --> 00:09:10.080]  而作為有所應對
[00:09:10.080 --> 00:09:14.440]  而去調節他所說的內容
[00:09:14.440 --> 00:09:15.680]  這樣是不對的
[00:09:15.680 --> 00:09:18.000]  但這裡所說怎樣叫別人喜悅
[00:09:18.000 --> 00:09:20.840]  這裡的意思是
[00:09:20.840 --> 00:09:26.440]  你做一些事情令別人得到益處
[00:09:26.440 --> 00:09:27.200]  得到建立
[00:09:27.200 --> 00:09:30.720]  就是叫別人喜悅的意思
[00:09:30.720 --> 00:09:32.240]  這裡不是說叫
[00:09:32.240 --> 00:09:34.320]  有時候你也明白
[00:09:34.320 --> 00:09:35.200]  作為一個領袖
[00:09:35.200 --> 00:09:37.520]  或者作為一個教會的牧者
[00:09:37.520 --> 00:09:38.840]  如果你每樣事情
[00:09:38.840 --> 00:09:45.800]  是要看大兄姐妹的認同
[00:09:45.800 --> 00:09:48.960]  或者看他們的反應時決定
[00:09:48.960 --> 00:09:51.200]  無論是講什麼內容
[00:09:51.200 --> 00:09:52.120]  做什麼
[00:09:52.120 --> 00:09:53.760]  教會很多時候
[00:09:53.760 --> 00:09:56.320]  就變成了一個最低公約數
[00:09:56.320 --> 00:09:57.720]  才可以前行的時候
[00:09:57.720 --> 00:10:01.120]  這樣就很難了
[00:10:01.120 --> 00:10:04.680]  保羅甚至乎他也在《迦拉太書》說
[00:10:04.680 --> 00:10:08.400]  有些人其實作為教會的領袖
[00:10:08.400 --> 00:10:11.760]  他的目標不是向神
[00:10:11.760 --> 00:10:13.760]  他只是要得到人的喜悅
[00:10:13.760 --> 00:10:15.880]  好像在人當中找飯吃
[00:10:15.880 --> 00:10:24.680]  要去做一個討別人喜悅的人
[00:10:24.680 --> 00:10:27.320]  不配稱為基督的僕人
[00:10:27.320 --> 00:10:30.440]  保羅在那裡講得很清楚
[00:10:30.440 --> 00:10:31.920]  如果作為一個基督的僕人
[00:10:31.920 --> 00:10:35.280]  他就不是
[00:10:35.280 --> 00:10:37.000]  他說如果我營救了土人的喜歡
[00:10:37.000 --> 00:10:39.880]  我就不配稱為基督的僕人
[00:10:39.880 --> 00:10:42.160]  所以在信仰的事情上
[00:10:42.160 --> 00:10:44.520]  教會的領袖當然
[00:10:44.520 --> 00:10:48.360]  他的主就是神自己
[00:10:48.360 --> 00:10:52.320]  他不是為了要取悅那些會眾
[00:10:52.320 --> 00:10:54.320]  或者取悅其他的人
[00:10:54.320 --> 00:10:57.280]  而去決定
[00:10:57.280 --> 00:10:59.120]  他無論是傳講的內容
[00:10:59.120 --> 00:11:00.200]  怎樣去帶領教會
[00:11:00.200 --> 00:11:03.960]  因為他知道最終的對象就是神自己
[00:11:03.960 --> 00:11:05.520]  但是這裡所講的
[00:11:05.520 --> 00:11:09.560]  其實也成為了一個平衡
[00:11:09.560 --> 00:11:11.680]  有時候如果單是看神
[00:11:11.680 --> 00:11:13.640]  而不看人的時候
[00:11:13.640 --> 00:11:18.800]  很容易會有一個不近人情
[00:11:18.800 --> 00:11:22.000]  或者可能自己也有自己的盲點
[00:11:22.000 --> 00:11:22.840]  也看不到
[00:11:22.840 --> 00:11:24.520]  但是保羅就在這裡講
[00:11:24.520 --> 00:11:26.360]  作為一個教會的領袖
[00:11:26.360 --> 00:11:28.400]  也要明白到
[00:11:28.400 --> 00:11:30.400]  為別人來設想
[00:11:30.400 --> 00:11:32.080]  為別人得到益處
[00:11:32.080 --> 00:11:34.080]  特別是去建立德行
[00:11:34.080 --> 00:11:36.280]  建立別人
[00:11:36.280 --> 00:11:43.280]  這個就是叫「輪捨喜悅」的意思
[00:11:43.280 --> 00:11:47.840]  我們不是做一個去取悅別人的人
[00:11:47.840 --> 00:11:51.160]  我們是做一個要去看
[00:11:51.160 --> 00:11:54.160]  怎樣在我們的侍奉
[00:11:54.160 --> 00:11:55.640]  在我們的工作上
[00:11:55.640 --> 00:11:59.320]  可以叫到別人得到益處的人
[00:11:59.320 --> 00:12:00.320]  這樣就很不同
[00:12:00.320 --> 00:12:02.760]  我覺得對象仍然是神自己
[00:12:02.760 --> 00:12:07.200]  但是我所要侍奉的
[00:12:07.200 --> 00:12:10.760]  是我們身邊的人
[00:12:10.760 --> 00:12:12.560]  而我們侍奉身邊的人的時候
[00:12:12.560 --> 00:12:13.600]  我們做的事情
[00:12:13.600 --> 00:12:17.480]  不是去令別人來羞辱的
[00:12:17.480 --> 00:12:22.080]  這裡說基督不是取悅自己
[00:12:22.080 --> 00:12:25.600]  是基督自己承擔了他的辱罵
[00:12:25.600 --> 00:12:27.320]  來建立別人
[00:12:27.320 --> 00:12:30.120]  特別是這裡提到這一句聖經
[00:12:30.120 --> 00:12:31.760]  其實在保羅的心裡
[00:12:31.760 --> 00:12:33.760]  他想起一件事
[00:12:33.760 --> 00:12:35.760]  他想起什麼呢?
[00:12:35.760 --> 00:12:38.960]  他想起作為教會的領袖
[00:12:38.960 --> 00:12:40.480]  特別是這裡
[00:12:40.480 --> 00:12:44.440]  他用聖經「辱罵禮人的辱罵都落在我身上」
[00:12:44.440 --> 00:12:45.880]  「基督不求自己的喜悅」
[00:12:45.880 --> 00:12:47.560]  他說其實他想起
[00:12:47.560 --> 00:12:48.800]  作為教會的領袖
[00:12:48.800 --> 00:12:54.680]  有時候是要承擔一些被人誤解
[00:12:54.680 --> 00:12:58.400]  被人非議
[00:12:58.400 --> 00:13:01.360]  甚至乎將一些辱罵
[00:13:01.360 --> 00:13:03.360]  都是親自來承受
[00:13:03.360 --> 00:13:06.960]  以至其他人可以得到建立
[00:13:06.960 --> 00:13:08.480]  可以得到益處
[00:13:11.080 --> 00:13:12.400]  事實上
[00:13:12.400 --> 00:13:18.080]  有很多時候領袖所做的很多決定
[00:13:18.080 --> 00:13:20.760]  有很多細節
[00:13:20.760 --> 00:13:24.440]  很多事情其實我們未必知道
[00:13:24.440 --> 00:13:29.040]  但是在被人誤解的過程當中
[00:13:29.040 --> 00:13:32.280]  有時候這個世界似乎在所難免
[00:13:32.280 --> 00:13:33.000]  可以這麼說
[00:13:33.000 --> 00:13:37.000]  但是他說基督都是承擔了別人的辱罵
[00:13:37.000 --> 00:13:41.720]  以致到最終人是得到益處
[00:13:41.720 --> 00:13:44.480]  是得到被建立的時候
[00:13:44.480 --> 00:13:47.880]  保羅其實是在分享他自己的心情
[00:13:47.880 --> 00:13:50.880]  他作為一個教會的領袖
[00:13:50.880 --> 00:13:52.680]  有時候
[00:13:52.680 --> 00:13:55.480]  事實上在保羅的時代
[00:13:55.480 --> 00:13:57.520]  也有很多其他的基督徒
[00:13:57.520 --> 00:13:59.800]  都有非議保羅
[00:13:59.800 --> 00:14:02.640]  你看在《肥納比書》
[00:14:02.640 --> 00:14:04.560]  保羅也是分享他的心情
[00:14:04.560 --> 00:14:05.600]  你就知道了
[00:14:05.600 --> 00:14:07.600]  保羅
[00:14:07.600 --> 00:14:12.320]  他甚至乎去坐牢
[00:14:12.320 --> 00:14:14.200]  也有些人去非議保羅
[00:14:14.200 --> 00:14:15.760]  覺得保羅是不對的
[00:14:15.760 --> 00:14:17.080]  有些人甚至乎要陷害他
[00:14:17.080 --> 00:14:18.680]  他既然都在坐牢
[00:14:18.680 --> 00:14:20.000]  還要陷害他也有
[00:14:20.000 --> 00:14:21.040]  但那些是基督徒
[00:14:21.040 --> 00:14:22.240]  他是假弟兄
[00:14:22.240 --> 00:14:24.720]  保羅他明白
[00:14:24.720 --> 00:14:27.040]  我們永遠都沒辦法做一個
[00:14:27.040 --> 00:14:29.720]  去討好任何人的人
[00:14:29.720 --> 00:14:30.880]  其實也沒什麼意思
[00:14:30.880 --> 00:14:32.280]  討好別人是沒什麼意思
[00:14:32.280 --> 00:14:33.680]  但是保羅就知道
[00:14:33.680 --> 00:14:35.040]  他要服侍的對象
[00:14:35.040 --> 00:14:36.280]  是要令人得益處
[00:14:36.280 --> 00:14:37.040]  和得到建立
[00:14:37.040 --> 00:14:39.800]  就是這一種的取悅淪舍
[00:14:39.800 --> 00:14:41.800]  這一種的叫淪舍起悅
[00:14:41.800 --> 00:14:46.120]  就是他所侍奉的目標
[00:14:46.120 --> 00:14:48.320]  接下來
[00:14:48.320 --> 00:14:50.200]  作為領袖當然就是希望
[00:14:50.200 --> 00:14:52.640]  去互相建立一個群體
[00:14:52.640 --> 00:14:54.680]  互相接納去榮耀神
[00:14:54.680 --> 00:14:57.480]  「但願忍耐安慰的神
[00:14:57.480 --> 00:14:58.960]  叫你們彼此同心
[00:14:58.960 --> 00:15:00.640]  效法基督耶穌
[00:15:00.640 --> 00:15:02.480]  一心一口榮耀神
[00:15:02.480 --> 00:15:04.560]  我們主耶穌基督的父」
[00:15:04.560 --> 00:15:06.080]  「所以你們要彼此接納
[00:15:06.080 --> 00:15:07.680]  如同基督接納你們一樣
[00:15:07.680 --> 00:15:10.320]  使榮耀歸於神」
[00:15:10.320 --> 00:15:12.640]  教會是可以榮耀神
[00:15:12.640 --> 00:15:14.560]  其中有一個因素
[00:15:14.560 --> 00:15:16.440]  或者有一個氣質
[00:15:16.440 --> 00:15:18.120]  是一定需要有的
[00:15:18.120 --> 00:15:22.000]  教會是需要有彼此相愛
[00:15:22.000 --> 00:15:25.040]  彼此接納這個元素
[00:15:25.040 --> 00:15:26.640]  如果教會
[00:15:26.640 --> 00:15:31.520]  大家都是很多猜忌的
[00:15:31.520 --> 00:15:33.840]  如果教會很多時候
[00:15:33.840 --> 00:15:40.000]  每個人都是很自己顧自己
[00:15:40.000 --> 00:15:42.080]  國家自掃門前說的
[00:15:42.080 --> 00:15:45.160]  其實這樣很難榮耀到神
[00:15:45.160 --> 00:15:48.160]  而保羅說其實
[00:15:48.160 --> 00:15:51.520]  我們可以希望藉著彼此接納
[00:15:51.520 --> 00:15:53.720]  好像基督接納我們一樣
[00:15:53.720 --> 00:15:56.880]  就是寫榮耀歸於神
[00:15:56.880 --> 00:15:59.240]  這是保羅的心智
[00:15:59.240 --> 00:16:02.800]  也是保羅去勸勉羅馬的基督徒
[00:16:02.800 --> 00:16:04.800]  希望羅馬教會也是這樣
[00:16:04.800 --> 00:16:08.280]  去將榮耀歸於神
[00:16:08.280 --> 00:16:13.440]  接著保羅就轉一轉話題
[00:16:13.440 --> 00:16:17.880]  其實他接下來會再講他的計劃
[00:16:17.880 --> 00:16:19.360]  但在他的計劃當中
[00:16:19.360 --> 00:16:22.800]  亦都揭示了他的一些心智
[00:16:22.800 --> 00:16:26.760]  或者他做人的目標
[00:16:26.760 --> 00:16:28.120]  但在未講之先
[00:16:28.120 --> 00:16:29.720]  保羅就轉一轉
[00:16:29.720 --> 00:16:30.800]  他就講基督
[00:16:30.800 --> 00:16:33.840]  「可說基督是為神真理做了
[00:16:33.840 --> 00:16:36.360]  受國禮人的執事
[00:16:36.360 --> 00:16:39.000]  要證實所應許列祖的話」
[00:16:39.000 --> 00:16:41.000]  為什麼他會轉一轉講基督呢?
[00:16:41.000 --> 00:16:43.000]  其實保羅接下來
[00:16:43.000 --> 00:16:44.400]  我們看回後面所講的
[00:16:44.400 --> 00:16:45.200]  我們就明白
[00:16:45.200 --> 00:16:47.200]  原來保羅其實他看
[00:16:47.200 --> 00:16:49.200]  基督就是真理的執事
[00:16:49.200 --> 00:16:51.800]  而他自己亦都是福音的執事
[00:16:51.800 --> 00:16:53.800]  意思就是他就是效法基督
[00:16:53.800 --> 00:16:58.960]  他想講他的心智和目標的時候
[00:16:58.960 --> 00:17:00.680]  其實保羅他明白
[00:17:00.680 --> 00:17:02.640]  那些心智和目標
[00:17:02.640 --> 00:17:05.200]  其實他是想做一個忠於基督
[00:17:05.200 --> 00:17:07.200]  效法基督的僕人
[00:17:07.200 --> 00:17:10.200]  所以他未講到他自己的時候
[00:17:10.200 --> 00:17:11.200]  他就先講基督
[00:17:11.200 --> 00:17:12.520]  基督是怎樣呢?
[00:17:12.520 --> 00:17:15.920]  「基督是為神真理做了
[00:17:15.920 --> 00:17:17.600]  受國禮人的執事
[00:17:17.600 --> 00:17:19.960]  要證實所應許列祖的話」
[00:17:19.960 --> 00:17:21.960]  受國禮人即是猶太人
[00:17:21.960 --> 00:17:25.400]  這裡有些特別
[00:17:25.400 --> 00:17:29.160]  保羅他用一個名詞
[00:17:29.160 --> 00:17:35.160]  他說「基督是成為了神的真理的執事」
[00:17:35.160 --> 00:17:38.160]  簡單的拿開形容詞來講
[00:17:38.160 --> 00:17:41.160]  「基督是成為了神真理的執事」
[00:17:41.160 --> 00:17:43.160]  這裡是什麼意思呢?
[00:17:43.160 --> 00:17:45.160]  執事這個字呢
[00:17:45.160 --> 00:17:49.160]  其實你看羅馬書在第十二章那裡
[00:17:49.160 --> 00:17:51.160]  那裡有講的
[00:17:51.160 --> 00:17:52.160]  他講恩賜的時候
[00:17:52.160 --> 00:17:53.160]  建立教會的恩賜
[00:17:53.160 --> 00:17:54.160]  其中他講的一樣
[00:17:54.160 --> 00:17:56.160]  執事的就專一執事
[00:17:56.160 --> 00:17:57.160]  你記不記得?
[00:17:57.160 --> 00:17:59.160]  那裡上一次
[00:17:59.160 --> 00:18:00.160]  講那裡的時候
[00:18:00.160 --> 00:18:01.160]  我都講過
[00:18:01.160 --> 00:18:04.160]  執事這個字其實意思就是服事
[00:18:04.160 --> 00:18:06.160]  即是好像做僕人
[00:18:06.160 --> 00:18:07.160]  好像做奴隸
[00:18:07.160 --> 00:18:09.160]  那種去服事別人
[00:18:09.160 --> 00:18:10.160]  執事就是專一執事
[00:18:10.160 --> 00:18:12.160]  執事這個名詞不是一個
[00:18:12.160 --> 00:18:14.160]  很尊貴的在教會當中的
