
[00:00:00.000 --> 00:00:02.760]  我們開始前祈禱
[00:06:26.360 --> 00:06:29.600]  並要在耶路撒冷、猶太、全地和撒瑪利亞
[00:06:29.600 --> 00:06:31.840]  直到地極作為我的見證
[00:06:31.840 --> 00:06:34.320]  接著是聖戰,這句說話很熟悉
[00:06:34.320 --> 00:06:38.840]  這是耶穌給門徒的使命
[00:06:38.840 --> 00:06:43.600]  之後他說要等候,然後門徒真的聽話
[00:06:43.600 --> 00:06:46.360]  他選擇了使徒之後就等待
[00:06:46.360 --> 00:06:49.120]  然後聖靈就在一個很重要的日子裡面
[00:06:49.120 --> 00:06:52.880]  進入他們當中,就是五旬節的日子當中
[00:06:52.880 --> 00:06:54.280]  那時候是一個很好的時機
[00:06:54.280 --> 00:06:57.800]  因為散居在不同地方的猶太人都在進入當中
[00:06:57.800 --> 00:07:00.160]  而因為這麼好的時機,聖靈充滿他們
[00:07:00.160 --> 00:07:02.240]  他們知道當時要見證耶穌基督
[00:07:02.240 --> 00:07:03.680]  他們又見證耶穌基督
[00:07:03.680 --> 00:07:07.600]  又因為這麼好的時機,有很多人都歸順了祂
[00:07:07.600 --> 00:07:10.920]  但很有趣的是,祂首先是等待
[00:07:10.920 --> 00:07:13.840]  第一個概念,我想說關於關愛服侍
[00:07:13.840 --> 00:07:17.960]  很多時候我們會叫祂去啊去啊,快點去啊
[00:07:17.960 --> 00:07:22.520]  第一個關愛服侍最重要的東西,是等待
[00:07:22.520 --> 00:07:23.880]  怎麼等待呢?
[00:07:23.880 --> 00:07:25.400]  祈禱等待
[00:07:25.400 --> 00:07:29.640]  其實我們窩福的祈禱會人數只是1%左右
[00:07:29.640 --> 00:07:32.920]  關愛祈禱會每個一次的第一個星期
[00:07:32.920 --> 00:07:35.720]  每個一次第一星期的五堂時段
[00:07:35.720 --> 00:07:37.400]  都是十多人左右
[00:07:37.400 --> 00:07:38.960]  最多也是二十多人
[00:07:38.960 --> 00:07:40.840]  其實也不是很多人去參與祈禱
[00:07:40.840 --> 00:07:43.520]  當然我明白的,參與祈禱會
[00:07:43.520 --> 00:07:45.320]  不參與祈禱會不代表沒有祈禱,我明白的
[00:07:45.320 --> 00:07:47.520]  但也都是反映了一些東西,是不是?
[00:07:47.520 --> 00:07:50.760]  但我們很多時候去想一件事就是
[00:07:50.760 --> 00:07:52.800]  在關愛服侍裡面,如果沒有了聖靈工作
[00:07:52.800 --> 00:07:54.720]  我們怎麼做事呢?
[00:07:54.720 --> 00:07:58.440]  如果不是聖靈先行,我們怎麼跟呢?
[00:07:58.440 --> 00:08:01.000]  自己盲腫腫的去衝衝衝
[00:08:01.000 --> 00:08:03.720]  其實是我們自己做,不是上帝做
[00:08:03.720 --> 00:08:06.080]  關愛服侍一樣很重要的東西,是我們參與
[00:08:06.080 --> 00:08:07.440]  其實所有的服侍都是
[00:08:07.440 --> 00:08:10.160]  我們參與在上帝的計劃當中
[00:08:10.160 --> 00:08:13.240]  參與在上帝的計劃當中,我們才知道上帝在做什麼
[00:08:13.240 --> 00:08:16.680]  怎知道上帝在做什麼,就是要等待禱告
[00:08:16.680 --> 00:08:18.440]  所以第一件事,我很鼓勵大家
[00:08:18.440 --> 00:08:20.800]  其實關愛服侍沒有什麼特別的
[00:08:20.800 --> 00:08:24.040]  我們只是等待,禱告,跟隨
[00:08:24.040 --> 00:08:26.160]  沒有任何特別的偉大的犧牲
[00:08:26.160 --> 00:08:30.520]  沒有什麼特別的靈丹妙藥,就是祈禱
[00:08:30.520 --> 00:08:34.360]  不知道我們今天有多少去為關愛服侍去禱告呢?
[00:08:34.360 --> 00:08:38.120]  我們有多少願意去等候上帝
[00:08:38.120 --> 00:08:39.960]  祂在做什麼?
[00:08:39.960 --> 00:08:43.400]  窩福,上帝有沒有心意呢?
[00:08:43.400 --> 00:08:46.680]  窩福在參與猜拳上面,參與關愛服侍上面
[00:08:46.680 --> 00:08:49.320]  有沒有一些心意想我們去做呢?
[00:08:49.320 --> 00:08:53.800]  如果我們不等候上帝,我們怎麼去跟呢?
[00:08:53.800 --> 00:08:55.640]  然後我們看到第二章
[00:08:55.640 --> 00:08:57.840]  教會真的很大跳躍,很厲害
[00:08:57.840 --> 00:09:02.000]  上帝把得救的人給他們,跟各地的人都有
[00:09:02.000 --> 00:09:05.960]  但是他們其實仍然沒有開竅,為什麼呢?
[00:09:05.960 --> 00:09:08.960]  接著看下一段經文,順著來,八章
[00:09:08.960 --> 00:09:12.760]  蘇羅贊同,處死他,他就是撕提反
[00:09:12.760 --> 00:09:16.560]  從那一開始耶路撒冷的教會遭受了大迫害
[00:09:16.560 --> 00:09:22.880]  除了使徒之外,眾門徒都分散在猶太和撒瑪利亞各處
[00:09:22.880 --> 00:09:24.960]  整整六章之後
[00:09:24.960 --> 00:09:28.840]  中間還有多一段是教會建立
[00:09:28.840 --> 00:09:30.960]  救人天天交給他們
[00:09:30.960 --> 00:09:32.760]  但是使徒在哪裡?
[00:09:32.760 --> 00:09:34.160]  在耶路撒冷
[00:09:34.160 --> 00:09:37.240]  整整八章之後,教會才四散
[00:09:37.240 --> 00:09:41.520]  而且不是自願,不是說主給我們很多豐富的供應
[00:09:41.520 --> 00:09:43.040]  我們是時候出去了
[00:09:43.040 --> 00:09:45.120]  不是的,是被迫的
[00:09:45.120 --> 00:09:47.480]  是被迫受迫害才四散
[00:09:47.480 --> 00:09:51.560]  你可以說門徒不是完全明白他們所領受的使命
[00:09:51.560 --> 00:09:52.920]  即使耶穌說什麼?
[00:09:52.920 --> 00:09:55.600]  耶穌說你們作我的見證在哪裡?
[00:09:55.600 --> 00:09:58.920]  耶路撒冷,猶太全地,撒瑪利亞,直到地極
[00:09:58.920 --> 00:10:00.560]  但是直到第八章
[00:10:00.560 --> 00:10:02.360]  即使上帝有很多的供應
[00:10:02.360 --> 00:10:06.200]  他仍然留在耶路撒冷
[00:10:06.200 --> 00:10:09.160]  所以正正因為這樣,八章一節看來是一個禍
[00:10:09.160 --> 00:10:12.720]  慘了,教會受迫害了,怎麼辦?
[00:10:12.720 --> 00:10:14.560]  其實是福
[00:10:14.560 --> 00:10:16.560]  如果不是他受迫害離開了耶路撒冷
[00:10:16.560 --> 00:10:19.160]  我想我們今天也不知道可不可以信主
[00:10:19.160 --> 00:10:22.800]  還是停留在猶太的全地
[00:10:22.800 --> 00:10:25.400]  迫害最吊詭的地方就是這樣
[00:10:25.400 --> 00:10:27.400]  如果不是有這樣的迫害
[00:10:27.400 --> 00:10:28.840]  初代教會不是四散
[00:10:28.840 --> 00:10:30.160]  你留意老家的用詞
[00:10:30.160 --> 00:10:30.840]  去到哪裡?
[00:10:30.840 --> 00:10:33.560]  他特別強調告訴你去了分散哪裡
[00:10:33.560 --> 00:10:36.680]  猶太和撒瑪利亞各處
[00:10:36.680 --> 00:10:38.640]  使徒或者門徒
[00:10:38.640 --> 00:10:43.960]  他們不情願又不經意地回應了上帝的使命
[00:10:43.960 --> 00:10:44.760]  或者不是不回應
[00:10:44.760 --> 00:10:46.920]  跟從或實踐了上帝的使命
[00:10:46.920 --> 00:10:49.040]  其實他們也真的不知道
[00:10:49.040 --> 00:10:50.480]  但這就是很有趣的一件事
[00:10:50.480 --> 00:10:53.360]  我想給大家看一張照片
[00:10:53.360 --> 00:10:54.880]  可以播放一下
[00:10:54.880 --> 00:10:58.320]  這張照片是聖索菲亞大教堂在土耳其
[00:10:58.320 --> 00:11:00.720]  土耳其的伊斯坦堡
[00:11:00.720 --> 00:11:04.080]  伊斯坦堡前身的名字叫什麼名字?
[00:11:04.080 --> 00:11:05.200]  昆士坦丁堡
[00:11:05.200 --> 00:11:06.880]  昆士坦丁堡是誰?
[00:11:06.880 --> 00:11:12.320]  就是很早期信主的其中一位羅馬皇帝
[00:11:12.320 --> 00:11:16.240]  他改了名,本來就叫昆士坦丁堡
[00:11:16.240 --> 00:11:17.680]  遷都了去那裡
[00:11:17.680 --> 00:11:21.520]  這個地方在中世紀一直以來
[00:11:21.520 --> 00:11:24.960]  和這個大教堂一直都是基督教的中心
[00:11:24.960 --> 00:11:28.720]  學術研究等等很多事情在當中發生
[00:11:28.720 --> 00:11:31.760]  可以說是基督教的堅固堡壘
[00:11:31.760 --> 00:11:33.440]  也是他們重要的中心
[00:11:33.440 --> 00:11:36.000]  沒有人想過他們會倒塌的
[00:11:36.000 --> 00:11:38.880]  直到1453年的5月29日
[00:11:38.880 --> 00:11:42.000]  被奧圖曼帝國穆斯林入侵
[00:11:42.000 --> 00:11:43.600]  從此在幾天之內
[00:11:43.600 --> 00:11:44.560]  5月29日入侵
[00:11:44.560 --> 00:11:45.680]  6月1日
[00:11:45.680 --> 00:11:48.640]  這個索菲亞大教堂整個足球場那麼大
[00:11:48.640 --> 00:11:50.480]  很巨型的一個教堂
[00:11:50.480 --> 00:11:53.440]  是全世界最大的教堂
[00:11:53.440 --> 00:11:56.960]  幾天之內成為了全世界最大的清真寺
[00:11:56.960 --> 00:11:58.960]  這個是一個災難性的事件
[00:11:58.960 --> 00:12:02.320]  我們基督教中心從此一直在奧圖曼帝國
[00:12:02.320 --> 00:12:05.280]  一直掃回教的勢力
[00:12:05.280 --> 00:12:06.720]  一直擴張
[00:12:06.720 --> 00:12:09.200]  在這裡是一個很大的象徵性的意義
[00:12:09.200 --> 00:12:13.200]  最大的教堂成為了最大的清真寺
[00:12:13.200 --> 00:12:15.040]  是一個災難性的事件
[00:12:15.040 --> 00:12:17.040]  但是同一時間
[00:12:17.040 --> 00:12:19.520]  這件事50年之後
[00:12:19.520 --> 00:12:22.560]  促成了一件事和我們今天很有關係的事
[00:12:22.560 --> 00:12:24.480]  就是促成了宗教改革
[00:12:24.480 --> 00:12:25.920]  怎樣促成宗教改革呢
[00:12:25.920 --> 00:12:27.920]  原來那時候西歐
[00:12:27.920 --> 00:12:31.200]  主要是歐洲大陸大部分地方
[00:12:31.200 --> 00:12:33.520]  其實是沒有任何人教授希臘文
[00:12:33.520 --> 00:12:37.440]  那時候還是維持黑暗時期
[00:12:37.440 --> 00:12:39.760]  那時候文藝復興其實沒有什麼力度
[00:12:39.760 --> 00:12:43.360]  但是這裡是所有文藝各方面的中心
[00:12:43.360 --> 00:12:46.720]  因為他們四散那些希臘文學者文士
[00:12:46.720 --> 00:12:48.720]  不同各類型的人四散
[00:12:48.720 --> 00:12:50.000]  他們四散之後做什麼
[00:12:50.000 --> 00:12:51.840]  做回自己本行的事
[00:12:51.840 --> 00:12:54.080]  結果在這件事之後五年
[00:12:54.080 --> 00:12:56.480]  巴黎在歐洲大陸裡面
[00:12:56.480 --> 00:12:59.760]  開了第一班的希臘文班
[00:12:59.760 --> 00:13:04.320]  慢慢開始這些技術這些文化擴展起來
[00:13:04.320 --> 00:13:08.400]  將這個歐洲大陸從黑暗的時期拯救出來
[00:13:08.400 --> 00:13:10.880]  然後接著50年之後是宗教改革
[00:13:10.880 --> 00:13:13.120]  但是中間其實之前有很多時候醞釀
[00:13:13.120 --> 00:13:15.680]  你知道宗教改革其中一樣很重要的是回歸聖經
[00:13:15.680 --> 00:13:17.760]  回歸聖經本來的語言
[00:13:17.760 --> 00:13:20.000]  今天我們講的《聖經講道》《圓夢之經》
[00:13:20.000 --> 00:13:21.600]  是那時候來的
[00:13:21.600 --> 00:13:22.880]  怎麼來的
[00:13:22.880 --> 00:13:25.360]  慢慢開始它影響到的
[00:13:25.360 --> 00:13:28.640]  開了希臘文班一班兩班三班
[00:13:28.640 --> 00:13:29.600]  然後影響到什麼人
[00:13:29.600 --> 00:13:30.800]  影響到伊拉西姆
[00:13:30.800 --> 00:13:33.600]  就是影響了路德很重要的人物
[00:13:33.600 --> 00:13:34.720]  接著宗教改革
[00:13:34.720 --> 00:13:38.080]  就是因為這個災難性的事件
[00:13:38.080 --> 00:13:39.840]  裡面的人四散
[00:13:39.840 --> 00:13:42.160]  所以他獻身出來
[00:13:42.160 --> 00:13:43.440]  你在想
[00:13:43.440 --> 00:13:47.760]  你猜裡面的文士教授等等的人
[00:13:47.760 --> 00:13:48.960]  有沒有一開始在想
[00:13:48.960 --> 00:13:51.440]  我不行我要搞宗教改革
[00:13:51.440 --> 00:13:53.200]  我們不如出去教一下希臘文班
[00:13:53.200 --> 00:13:54.960]  不是的
[00:13:54.960 --> 00:13:56.400]  他們被迫的
[00:13:56.400 --> 00:13:57.760]  他們沒有想過的
[00:13:57.760 --> 00:13:59.520]  沒有計劃的
[00:13:59.520 --> 00:14:02.480]  上帝就是奇妙地去使用
[00:14:02.480 --> 00:14:03.360]  這些情況
[00:14:03.360 --> 00:14:06.080]  這些我們以為是災難性的事件
[00:14:06.080 --> 00:14:08.320]  原來可以轉化成為祝福
[00:14:08.320 --> 00:14:09.200]  如果不是宗教改革
[00:14:09.200 --> 00:14:12.240]  也不會有我們今天的新教教會
[00:14:12.240 --> 00:14:13.200]  用完這條片了
[00:14:13.200 --> 00:14:16.240]  大家很漂亮的有機會去一下
[00:14:16.240 --> 00:14:18.560]  另外一方面很遠的宗教改革
[00:14:18.560 --> 00:14:20.800]  我們看到同樣地近的也有
[00:14:20.800 --> 00:14:22.000]  難民的問題
[00:14:22.000 --> 00:14:23.200]  很災難性的事件
[00:14:23.200 --> 00:14:25.680]  很慘家破人亡
[00:14:25.680 --> 00:14:28.320]  記不記得很多難民去了哪個國家
[00:14:28.320 --> 00:14:29.040]  歐洲
[00:14:29.040 --> 00:14:30.640]  德國
[00:14:30.640 --> 00:14:33.440]  因為很多難民去了德國
[00:14:33.440 --> 00:14:35.760]  竟然發生了一件很特別的事情
[00:14:35.760 --> 00:14:37.680]  就是德國教會的復興
[00:14:37.680 --> 00:14:39.520]  德國教會本來空空的
[00:14:39.520 --> 00:14:41.840]  現在充滿了歸主者
[00:14:41.840 --> 00:14:44.000]  很多穆斯林的難民
[00:14:44.000 --> 00:14:45.840]  去到德國被教會接待
[00:14:45.840 --> 00:14:49.440]  然後他們成為了歸主者
[00:14:49.440 --> 00:14:52.160]  難怪我和一位德國的關稅者聊天的時候
[00:14:52.160 --> 00:14:53.120]  他說了一句很有趣
[00:14:53.120 --> 00:14:53.840]  他說很諷刺地
[00:14:53.840 --> 00:14:56.000]  我們當地教會說了一句這樣的話
[00:14:56.000 --> 00:14:58.800]  就是你不做大使命
[00:14:58.800 --> 00:15:01.040]  我將大使命帶到你面前
[00:15:01.040 --> 00:15:01.920]  和德國教會這樣說
[00:15:01.920 --> 00:15:05.200]  德國教會因為很災難性的事件
[00:15:05.200 --> 00:15:06.720]  竟然得了一個復興
[00:15:06.720 --> 00:15:10.640]  竟然充滿了教會
[00:15:10.640 --> 00:15:12.240]  不知道香港是怎樣的呢
[00:15:12.240 --> 00:15:13.840]  香港其實歷史性來說
[00:15:13.840 --> 00:15:14.560]  就算現在也好
[00:15:14.560 --> 00:15:16.880]  也處理了很有利的位置
[00:15:16.880 --> 00:15:20.240]  所有我們所謂的關愛服侍的熱點
[00:15:20.240 --> 00:15:21.760]  如果在北美
[00:15:21.760 --> 00:15:27.040]  發展了比較教會或者警察會濃厚的地方
[00:15:27.040 --> 00:15:30.560]  他們去是比香港貴一倍的
[00:15:30.560 --> 00:15:33.120]  很多很重要很想去的據點
[00:15:33.120 --> 00:15:35.280]  都是香港便宜很多的
[00:15:35.280 --> 00:15:38.480]  不知道我們香港警察的成績表是怎樣的呢
[00:15:38.480 --> 00:15:40.320]  最近那份香港九一普查
[00:15:40.320 --> 00:15:42.160]  2014年的五年做一次
[00:15:42.160 --> 00:15:43.200]  對比起2009年
[00:15:43.200 --> 00:15:46.480]  無論是金錢 禱告支持警察
[00:15:46.480 --> 00:15:48.880]  警察推動和短期關愛服務體驗
[00:15:48.880 --> 00:15:50.880]  出版刊物 主要學 警察小組
[00:15:50.880 --> 00:15:52.560]  警察派關愛使者
[00:15:52.560 --> 00:15:54.800]  全線下跌
[00:15:54.800 --> 00:15:57.360]  當然這和教會老化有關係
[00:15:57.360 --> 00:15:59.760]  這個也不難理解
[00:15:59.760 --> 00:16:02.480]  但是就算看回1999年的數據
[00:16:02.480 --> 00:16:05.360]  15年來其實沒什麼進展
[00:16:05.360 --> 00:16:06.960]  都是差不多
[00:16:06.960 --> 00:16:09.840]  例如有警察小組
[00:16:09.840 --> 00:16:11.520]  我們叫E4 Committee
[00:16:11.520 --> 00:16:15.520]  有些專責警察的弟兄姊妹小組
[00:16:15.520 --> 00:16:20.960]  由1999年的30%到2014年30%
[00:16:20.960 --> 00:16:22.960]  其實我們沒什麼進展
[00:16:22.960 --> 00:16:25.040]  不是說我們沒有關愛使者
[00:16:25.040 --> 00:16:27.440]  我們去年有600多位關愛使者
[00:16:27.440 --> 00:16:29.840]  大家想想我們香港教會也不少
[00:16:29.840 --> 00:16:30.720]  600多位關愛使者
[00:16:30.720 --> 00:16:33.600]  很多教會也沒有關愛使者
[00:16:33.600 --> 00:16:36.240]  其實我們香港進展成怎樣呢
[00:16:36.240 --> 00:16:40.080]  反而近年來我們聽到的不是
[00:16:40.080 --> 00:16:41.840]  我們要猜拳
[00:16:41.840 --> 00:16:43.520]  不是的 而是我們聽到什麼
[00:16:43.520 --> 00:16:46.960]  扣堂抗堂 抑抑聲
[00:16:46.960 --> 00:16:49.280]  有沒有聽過抑抑聲去猜拳
[00:16:49.280 --> 00:16:51.040]  我想我沒聽過
[00:16:51.040 --> 00:16:53.680]  我們抑抑聲要扣堂
[00:16:53.680 --> 00:16:55.840]  很多錢要賣地方
[00:16:55.840 --> 00:16:57.440]  因為我們不夠人
[00:16:57.440 --> 00:17:00.720]  有些地方可能沒聽過一句福音
[00:17:00.720 --> 00:17:02.800]  沒有任何聖經
[00:17:02.800 --> 00:17:04.800]  我們一個仙也不給他們
[00:17:04.800 --> 00:17:06.720]  但我們抑抑聲
[00:17:06.720 --> 00:17:09.280]  做我們自己想要的地方
[00:17:09.280 --> 00:17:12.000]  我不是說本地不需要
[00:17:12.000 --> 00:17:14.640]  或者本地有些需要不緊要
[00:17:14.640 --> 00:17:17.760]  而是反映著不中聽也要說這句話
[00:17:17.760 --> 00:17:21.760]  錢在哪裡 你的心也在哪裡
[00:17:21.760 --> 00:17:23.680]  事實上我們跟初代教會一樣
[00:17:23.680 --> 00:17:26.080]  二千多年來我們都是領受上主的使命
[00:17:26.080 --> 00:17:28.480]  但我們不是那麼忠心
[00:17:28.480 --> 00:17:31.200]  但士道行傳的教會已經很厲害
