
[00:00:00.000 --> 00:00:02.400]  各位帝王姐妹早上平安,
[00:03:29.500 --> 00:03:35.200]  這裡說:約翰以前,耶穌知道自己離世歸父的時候到了,
[00:03:35.200 --> 00:03:40.900]  他既然愛世間屬自己的人,就愛他們到底。
[00:03:40.900 --> 00:03:43.800]  次往返的時候,魔鬼已將賣耶穌的義士,
[00:03:43.800 --> 00:03:47.900]  放在西門兒子加略人猶大的心裡。
[00:03:47.900 --> 00:03:49.200]  然後第三節告訴我們說:
[00:03:49.200 --> 00:03:53.700]  耶穌知道父已將萬有都交在他手裡,
[00:03:53.700 --> 00:03:58.200]  且知道自己是從神出來的,又要歸到神那裡去,
[00:03:58.200 --> 00:04:04.200]  就離席站了起來,脫了衣服,拿一條手巾束腰。
[00:04:04.200 --> 00:04:08.200]  然後第五節說:隨後把水倒在盆裡,
[00:04:08.200 --> 00:04:15.900]  就洗門徒的腳並用自己所束的手巾擦乾。
[00:04:15.900 --> 00:04:22.500]  這件事情發生在耶穌基督最後一次跟門徒享用晚餐的時候,
[00:04:22.500 --> 00:04:24.800]  也是最後晚餐之前的事情。
[00:04:24.800 --> 00:04:29.300]  月節以前,耶穌已經知道祂要回到天父那裡去。
[00:04:29.300 --> 00:04:31.100]  這是在禮拜四晚上,
[00:04:31.100 --> 00:04:34.500]  祂禮拜五就會被審判,然後被釘死在十字架上。
[00:04:34.500 --> 00:04:35.900]  所以最後的晚餐的時候,
[00:04:35.900 --> 00:04:41.900]  祂已經知道祂的死期倒數已經開始了。
[00:04:41.900 --> 00:04:43.700]  但是祂這裡告訴我們說,
[00:04:43.700 --> 00:04:47.900]  祂知道天父已經將萬有都交在祂手裡,
[00:04:47.900 --> 00:04:50.400]  祂可以做任何的選擇,任何的決定,
[00:04:50.400 --> 00:04:55.100]  祂有完全的權柄,做這一切祂有想做的事情。
[00:04:55.100 --> 00:04:58.200]  老師你們很清楚告訴我們,
[00:04:58.200 --> 00:05:01.500]  祂沒有使用祂的權柄,
[00:05:01.500 --> 00:05:05.700]  在那裡高抬祂自己,炫耀祂的權柄。
[00:05:05.700 --> 00:05:10.700]  祂還是從座位上站了起來,
[00:05:10.700 --> 00:05:15.700]  用毛巾束著腰,然後裝了一盆水,
[00:05:15.700 --> 00:05:20.700]  開始替門徒們洗腳。
[00:05:20.700 --> 00:05:24.100]  你可以想像一下這樣一幅畫面,
[00:05:24.100 --> 00:05:28.300]  這個樓房裡面只有耶穌跟這個門徒。
[00:05:28.300 --> 00:05:32.400]  你可以想像,門徒當時根本沒有想到,
[00:05:32.400 --> 00:05:37.100]  耶穌會做這樣的事情,替祂們洗腳。
[00:05:37.100 --> 00:05:39.700]  你可知道當時的時代文化嗎?
[00:05:39.700 --> 00:05:44.800]  當時洗腳是一個非常卑微、非常卑賤的工作,
[00:05:44.800 --> 00:05:49.300]  連當時猶太人的奴隸都不會替祂們的主人洗腳,
[00:05:49.300 --> 00:05:54.600]  只有外邦人的奴仆、外邦人的奴隸會替祂們的主人洗腳。
[00:05:54.600 --> 00:05:58.500]  你看這位神的兒子耶穌基督,
[00:05:58.500 --> 00:06:01.500]  竟然謙卑到這種地步,
[00:06:01.500 --> 00:06:09.200]  豎起腰來,穿上了奴仆的制服、奴仆的服裝,
[00:06:09.200 --> 00:06:16.100]  一一地替門徒們來洗祂們的臭腳。
[00:06:16.100 --> 00:06:17.500]  你猜猜想,
[00:06:17.500 --> 00:06:20.200]  到底耶穌基督會從誰開始呢?
[00:06:20.200 --> 00:06:22.000]  我非常好奇這個問題,
[00:06:22.000 --> 00:06:27.900]  耶穌到底會從哪一個人身上開始洗祂的腳呢?
[00:06:27.900 --> 00:06:30.700]  我們想肯定會是世子約翰,
[00:06:30.700 --> 00:06:33.300]  因為世子約翰,不是世子約翰,肯定是約翰,
[00:06:33.300 --> 00:06:37.100]  因為約翰是愛的使徒,最貼心的門徒。
[00:06:37.100 --> 00:06:42.500]  但是我們很肯定的知道,絕對不是自以為是,
[00:06:42.500 --> 00:06:45.800]  常常搶盡風頭的西門彼得。
[00:06:45.800 --> 00:06:46.700]  怎麼知道呢?
[00:06:46.700 --> 00:06:50.400]  我們繼續看第十三章的第六節到第十一節。
[00:06:50.400 --> 00:06:51.900]  哀悼西門彼得,
[00:06:51.900 --> 00:06:54.100]  哀悼就是說輪到西門彼得的時候,
[00:06:54.100 --> 00:06:57.700]  你可以想像每一個腳可能要洗三到五分鐘時間,
[00:06:57.700 --> 00:07:01.100]  那時候整個房間裡面肯定是靜得連針,
[00:07:01.100 --> 00:07:03.100]  掉在地上都會聽得見。
[00:07:03.100 --> 00:07:05.500]  大家都非常驚訝,非常吃驚,
[00:07:05.500 --> 00:07:09.900]  沒有想到他們的主竟然會為他們洗腳啊。
[00:07:09.900 --> 00:07:12.500]  這是所有的奴僕都不要做的事情,
[00:07:12.500 --> 00:07:14.800]  只有外般的奴僕會做的事情。
[00:07:14.800 --> 00:07:17.100]  他輪到西門彼得的時候,彼得對他說,
[00:07:17.100 --> 00:07:18.800]  「主啊!」這裡說神的意思,
[00:07:18.800 --> 00:07:21.900]  「神啊!上帝啊!你洗我的腳嗎?」
[00:07:21.900 --> 00:07:23.900]  這時候耶穌基督已經寫明他的身份,
[00:07:23.900 --> 00:07:25.900]  他們知道耶穌基督是神的兒子,
[00:07:25.900 --> 00:07:27.400]  道成肉身的那一位,
[00:07:27.400 --> 00:07:31.600]  所以他說,「主啊!上帝啊!神啊!你洗我的腳嗎?」
[00:07:31.600 --> 00:07:36.300]  耶穌回答說,「我所做的,你如今不知道,
[00:07:36.300 --> 00:07:39.200]  後來必明白。」
[00:07:39.200 --> 00:07:40.400]  這個可愛的彼得說什麼?
[00:07:40.400 --> 00:07:43.800]  彼得說:「你永不可洗我的腳!」
[00:07:43.800 --> 00:07:45.000]  為什麼要這樣說呢?
[00:07:45.000 --> 00:07:46.300]  因為他知道耶穌是神啊,
[00:07:46.300 --> 00:07:48.300]  怎麼神可以為你洗腳啊?
[00:07:48.300 --> 00:07:49.700]  這連奴僕都不做的工作,
[00:07:49.700 --> 00:07:51.400]  怎麼你可以為我洗腳呢?
[00:07:51.400 --> 00:07:55.100]  耶穌說:「我若不洗你,你就與我無分啊!」
[00:07:55.100 --> 00:07:57.500]  第九節,西門彼得說,
[00:07:57.500 --> 00:07:58.900]  「主啊!既然是如此的話,
[00:07:58.900 --> 00:08:01.800]  不但洗我的腳,連手和頭也要洗!」
[00:08:01.800 --> 00:08:04.200]  太可愛了!
[00:08:04.200 --> 00:08:06.300]  耶穌說:「凡洗過澡的人,
[00:08:06.300 --> 00:08:09.600]  只要把腳一洗,全身就乾淨了。
[00:08:09.600 --> 00:08:15.500]  你們是乾淨的,然而布都是乾淨的。」
[00:08:15.500 --> 00:08:16.600]  為什麼呢?
[00:08:16.600 --> 00:08:21.700]  因為耶穌原知道要賣祂的是誰,
[00:08:21.700 --> 00:08:25.300]  所以說,你們布都是乾淨的。
[00:08:25.300 --> 00:08:26.400]  我再來思想一下,
[00:08:26.400 --> 00:08:30.000]  但是彼得為什麼會有這樣的一個反應?
[00:08:30.000 --> 00:08:32.200]  他跟隨耶穌三年半的時間,
[00:08:32.200 --> 00:08:34.800]  耶穌行神蹟騎士,醫治病人。
[00:08:34.800 --> 00:08:39.000]  他明明知道耶穌基督是神的兒子,
[00:08:39.000 --> 00:08:41.600]  那神怎麼能夠替我這麼卑微、
[00:08:41.600 --> 00:08:44.700]  這麼污穢的人洗腳呢?
[00:08:44.700 --> 00:08:46.400]  所以他就說了一句我們不該說的話:
[00:08:46.400 --> 00:08:47.200]  Never say never!
[00:08:47.200 --> 00:08:49.500]  他說:「你用不可洗我的腳!」
[00:08:49.500 --> 00:08:52.300]  非常堅決的不讓耶穌洗祂的腳,
[00:08:52.300 --> 00:08:55.900]  因為祂知道祂不配。
[00:08:55.900 --> 00:08:58.200]  耶穌是祂的祖,是祂的主人,
[00:08:58.200 --> 00:09:00.300]  是祂的老師,是祂的父子。
[00:09:00.300 --> 00:09:02.700]  怎麼可以讓老師洗你這個學生,
[00:09:02.700 --> 00:09:07.400]  讓神洗你這個普通、一個卑微的人的腳呢?
[00:09:07.400 --> 00:09:09.600]  但耶穌就說:「如果我不洗你的腳的話,
[00:09:09.600 --> 00:09:11.900]  你就與我無分。」
[00:09:11.900 --> 00:09:16.600]  換句話說,洗腳乃是與耶穌基督認同連結的一個很重要的關係。
[00:09:16.600 --> 00:09:20.300]  你是屬於我的,所以我會為你洗腳。
[00:09:20.300 --> 00:09:24.000]  彼得就說:「那我要完全被你擁有,
[00:09:24.000 --> 00:09:27.700]  連我的手和頭都要洗啦!」
[00:09:27.700 --> 00:09:29.000]  太可愛了!
[00:09:29.000 --> 00:09:31.800]  耶穌基督說:「洗過澡的人,
[00:09:31.800 --> 00:09:34.800]  但已經接受我,成為我兒女的人,
[00:09:34.800 --> 00:09:36.600]  你已經得潔淨了。
[00:09:36.600 --> 00:09:38.000]  你不小心犯罪的話,
[00:09:38.000 --> 00:09:40.300]  擦擦腳安葬,洗洗腳就可以了,
[00:09:40.300 --> 00:09:42.200]  你全身都乾淨了。」
[00:09:42.200 --> 00:09:44.900]  但是講了一句非常傷感的話,
[00:09:44.900 --> 00:09:50.000]  耶穌知道要出賣祂的是誰,
[00:09:50.000 --> 00:09:53.100]  原知道要出賣祂的是誰,
[00:09:53.100 --> 00:10:00.000]  祂仍然如此謙卑地為他們一一的洗腳。
[00:10:00.000 --> 00:10:00.800]  親愛的弟兄姊妹們,
[00:10:00.800 --> 00:10:03.600]  今天早上我們從耶穌為門徒洗腳的事情下,
[00:10:03.600 --> 00:10:07.300]  我們來學習耶穌基督的榜樣。
[00:10:07.300 --> 00:10:08.800]  至少有三方面的功課我們要學習。
[00:10:08.800 --> 00:10:10.000]  首先,我們看到,
[00:10:10.000 --> 00:10:26.800]  「侍奉是主給我們的權柄。」
[00:10:26.800 --> 00:10:33.100]  你看耶穌基督明明天父已經將萬有交在祂的手中,
[00:10:33.100 --> 00:10:33.600]  換句話說,
[00:10:33.600 --> 00:10:36.500]  祂當時可以吩咐任何人做任何的事情,
[00:10:36.500 --> 00:10:38.500]  因為祂有那最大的權柄,
[00:10:38.500 --> 00:10:41.700]  天父已經將所有的權柄都賜給祂了,
[00:10:41.700 --> 00:10:43.100]  祂竟然沒有高抬自己,
[00:10:43.100 --> 00:10:44.200]  竟然沒有高舉自己,
[00:10:44.200 --> 00:10:46.600]  竟然沒有炫耀祂自己,
[00:10:46.600 --> 00:10:50.400]  反而非常謙卑地使用這個權柄做什麼?
[00:10:50.400 --> 00:10:55.100]  做當時最卑賤、最低微的一個工作,
[00:10:55.100 --> 00:10:59.300]  替每一個門徒洗腳。
[00:10:59.300 --> 00:11:01.000]  你可知道,
[00:11:01.000 --> 00:11:05.500]  耶穌基督也將這樣的權柄賜給你、賜給我了嗎?
[00:11:05.500 --> 00:11:07.800]  我們大家非常熟悉的大使命的經文,
[00:11:07.800 --> 00:11:10.000]  馬太福音第28章第18到20節,
[00:11:10.000 --> 00:11:12.800]  我們可能沒有從這個角度去思想。
[00:11:12.800 --> 00:11:13.500]  這裡說什麼呢?
[00:11:13.500 --> 00:11:15.200]  耶穌竟前來對他們說,
[00:11:15.200 --> 00:11:17.200]  天上地下所有的權柄,
[00:11:17.200 --> 00:11:18.500]  寒不辣弄眾,
[00:11:18.500 --> 00:11:20.500]  都給了我,
[00:11:20.500 --> 00:11:21.200]  然後怎麼樣?
[00:11:21.200 --> 00:11:23.500]  都賜給我了。
[00:11:23.500 --> 00:11:23.900]  換句話說,
[00:11:23.900 --> 00:11:25.500]  天上地下所有的權柄,
[00:11:25.500 --> 00:11:27.000]  包括屬靈的權柄,
[00:11:27.000 --> 00:11:31.200]  包括地上所有聖過黑暗詮釋、魔鬼撒蕩一切詮釋的權柄,
[00:11:31.200 --> 00:11:33.100]  都已經賜給我了。
[00:11:33.100 --> 00:11:36.400]  所以呢,你們要做什麼?
[00:11:36.400 --> 00:11:38.000]  要去!
[00:11:38.000 --> 00:11:39.200]  所以你們要坐在這裡,
[00:11:39.200 --> 00:11:40.100]  好好享受,
[00:11:40.100 --> 00:11:42.400]  等候主宰來嗎?
[00:11:42.400 --> 00:11:43.500]  所以你們要去,
[00:11:43.500 --> 00:11:44.600]  使外面做我的門徒,
[00:11:44.600 --> 00:11:46.900]  奉父子聖靈給他們施洗,
[00:11:46.900 --> 00:11:48.700]  凡我所吩咐你們的,
[00:11:48.700 --> 00:11:50.600]  都要叫信他們遵守,
[00:11:50.600 --> 00:11:52.800]  我就參與你們同在,
[00:11:52.800 --> 00:11:55.400]  直到世界的末了。
[00:11:55.400 --> 00:11:58.700]  耶穌將天上地下所有的權柄,
[00:11:58.700 --> 00:11:59.600]  神給了他,
[00:11:59.600 --> 00:12:02.000]  他給了我們是要做什麼的?
[00:12:02.000 --> 00:12:05.400]  是要去建立神榮耀的教會啊!
[00:12:05.400 --> 00:12:08.000]  奉父子聖靈給人施洗,
[00:12:08.000 --> 00:12:10.100]  就是建立神的教會。
[00:12:10.100 --> 00:12:10.600]  然後,
[00:12:10.600 --> 00:12:11.400]  凡我所吩咐你們的,
[00:12:11.400 --> 00:12:12.600]  都要教導他們遵守。
[00:12:12.600 --> 00:12:13.400]  什麼意思啊?
[00:12:13.400 --> 00:12:14.600]  讓你能夠裝備,
[00:12:14.600 --> 00:12:15.400]  上裝備課程,
[00:12:15.400 --> 00:12:16.600]  好好備裝備,
[00:12:16.600 --> 00:12:19.100]  讓你成為耶穌基督的門徒。
[00:12:19.100 --> 00:12:20.800]  我就參與你們同在,
[00:12:20.800 --> 00:12:23.000]  直到世界的末了。
[00:12:23.000 --> 00:12:26.000]  當你有這種權柄來服侍的時候,
[00:12:26.000 --> 00:12:29.000]  完全跟沒有權柄的服侍是不一樣的。
[00:12:29.000 --> 00:12:31.000]  有權柄的服侍跟沒有權柄的服侍,
[00:12:31.000 --> 00:12:34.900]  是絕對是截然不同的兩回事情。
[00:12:34.900 --> 00:12:37.600]  你有碰過交通警察嗎?
[00:12:37.600 --> 00:12:38.800]  你開快車的時候,
[00:12:38.800 --> 00:12:39.800]  他要你停下來,
[00:12:39.800 --> 00:12:40.500]  給你罰單。
[00:12:40.500 --> 00:12:42.100]  你敢說一句話嗎?
[00:12:42.100 --> 00:12:43.800]  不敢。
[00:12:43.800 --> 00:12:44.900]  他在交通路口裡面,
[00:12:44.900 --> 00:12:45.600]  叫你轉左,
[00:12:45.600 --> 00:12:46.700]  叫你轉右,
[00:12:46.700 --> 00:12:47.200]  叫你前,
[00:12:47.200 --> 00:12:48.200]  叫你後,
[00:12:48.200 --> 00:12:50.000]  你都得聽從他。
[00:12:50.000 --> 00:12:51.800]  雖然他個子比你小,
[00:12:51.800 --> 00:12:54.100]  樣子可能沒你好看。
[00:12:54.100 --> 00:12:54.900]  但是,
[00:12:54.900 --> 00:12:57.600]  他穿上了制服,
[00:12:57.600 --> 00:12:59.900]  開著交通警察的車的時候,
[00:12:59.900 --> 00:13:01.500]  他是帶著什麼?
[00:13:01.500 --> 00:13:04.100]  政府給他的權柄。
[00:13:04.100 --> 00:13:07.300]  他以他的權柄來做他的工作。
[00:13:07.300 --> 00:13:08.000]  同樣,
[00:13:08.000 --> 00:13:12.400]  你我今天領受了天上地下所有的權柄。
[00:13:12.400 --> 00:13:14.600]  這個權柄不是用來高舉我們自己,
[00:13:14.600 --> 00:13:16.100]  不是要來炫耀我們自己。
[00:13:16.100 --> 00:13:17.500]  這個權柄是用來做什麼呢?
[00:13:17.500 --> 00:13:19.400]  是用來侍奉主,
[00:13:19.400 --> 00:13:20.900]  是用來服侍我們。
[00:13:20.900 --> 00:13:22.700]  阿們。
[00:13:22.700 --> 00:13:27.200]  而且這個權柄是帶有極大去寶貴的應許。
[00:13:27.200 --> 00:13:28.900]  這個服侍的權柄,
[00:13:28.900 --> 00:13:31.400]  乃是帶有主同在的應許。
[00:13:31.400 --> 00:13:32.300]  阿們。
[00:13:32.300 --> 00:13:34.100]  所以,有權柄的侍奉是有什麼?
[00:13:34.100 --> 00:13:36.400]  有主同在的侍奉。
[00:13:36.400 --> 00:13:37.600]  一起打,講一遍來。
[00:13:37.600 --> 00:13:41.800]  有權柄的侍奉是有主同在的侍奉。
[00:13:41.800 --> 00:13:42.700]  所以,耶穌基督說,
[00:13:42.700 --> 00:13:45.000]  我就纏於你們同在。
[00:13:45.000 --> 00:13:46.400]  不過,偶爾有時,
[00:13:46.400 --> 00:13:47.300]  有空的時候,
[00:13:47.300 --> 00:13:49.100]  我纏於你們同在,
[00:13:49.100 --> 00:13:51.200]  常常就是永不離開,
[00:13:51.200 --> 00:13:52.800]  直到世界的末了。
[00:13:52.800 --> 00:13:53.800]  不論你走到哪裡去,
[00:13:53.800 --> 00:13:55.400]  不論你服侍到哪裡去,
[00:13:55.400 --> 00:13:58.400]  不論你侍奉的崗位、地點在哪裡,
[00:13:58.400 --> 00:13:58.900]  耶穌說,
[00:13:58.900 --> 00:14:00.900]  我就纏於你同在。
[00:14:00.900 --> 00:14:02.900]  當有主的同在,就有平安。
[00:14:02.900 --> 00:14:04.600]  當有主的同在,就有喜樂。
[00:14:04.600 --> 00:14:06.400]  當有主的同在,就有神蹟啟示。
[00:14:06.400 --> 00:14:07.800]  阿們。
[00:14:07.800 --> 00:14:09.500]  因此,有權柄的服侍,
[00:14:09.500 --> 00:14:12.700]  是截然不同的一個服侍。
[00:14:12.700 --> 00:14:14.100]  每次我帶短線隊出去的時候,
[00:14:14.100 --> 00:14:14.600]  告訴他們說,
[00:14:14.600 --> 00:14:17.000]  我們是帶有極大的權柄。
[00:14:17.000 --> 00:14:17.900]  天上地下,
[00:14:17.900 --> 00:14:20.600]  所有的權柄都已經給了我們。
[00:14:20.600 --> 00:14:22.100]  因此,我們可以勇敢地出去,
[00:14:22.100 --> 00:14:23.700]  什麼都不必害怕。
[00:14:23.700 --> 00:14:24.300]  因為主說,
[00:14:24.300 --> 00:14:26.300]  祂與我們同在。
[00:14:26.300 --> 00:14:27.300]  我們知道這個權柄,
[00:14:27.300 --> 00:14:30.500]  不是用來高舉我們自己,
[00:14:30.500 --> 00:14:32.500]  也不是用來瑕疵人的,
[00:14:32.500 --> 00:14:33.400]  是要做什麼呢?
[00:14:33.400 --> 00:14:34.300]  權柄是用來做什麼?
[00:14:34.300 --> 00:14:35.600]  是用來服侍人的。
[00:14:35.600 --> 00:14:35.900]  阿們。
[00:14:35.900 --> 00:14:37.000]  一起講一遍。
[00:14:37.000 --> 00:14:39.500]  權柄不是用來瑕疵人,
[00:14:39.500 --> 00:14:41.200]  乃是服侍人。
[00:14:41.200 --> 00:14:42.400]  我們在世上看到,
[00:14:42.400 --> 00:14:43.400]  有權柄的人,
[00:14:43.400 --> 00:14:45.200]  不論是公式也好,社會也好,
[00:14:45.200 --> 00:14:46.800]  都是用這種權柄來做什麼?
[00:14:46.800 --> 00:14:48.200]  來瑕疵人,
[00:14:48.200 --> 00:14:49.300]  來管轄人,
[00:14:49.300 --> 00:14:52.100]  甚至來壓制人,
[00:14:52.100 --> 00:14:54.100]  來炫耀祂們基督多偉大,
[00:14:54.100 --> 00:14:56.500]  多有能力,多有權柄。
[00:14:56.500 --> 00:14:59.600]  但是,耶穌基督說,
[00:14:59.600 --> 00:15:02.800]  我要教導你們的是完全不異樣的文化。
[00:15:02.800 --> 00:15:04.600]  我們來看看,
[00:15:04.600 --> 00:15:06.700]  馬太福音第二十章,
[00:15:06.700 --> 00:15:08.700]  第二十章,二十五到二十八節,
[00:15:08.700 --> 00:15:09.900]  耶穌叫了他們來,
[00:15:09.900 --> 00:15:11.400]  門徒對他們說,
[00:15:11.400 --> 00:15:15.100]  你們知道外邦人有君王為主治理他們,
[00:15:15.100 --> 00:15:18.300]  有大臣超權管束他們,
[00:15:18.300 --> 00:15:20.800]  只是在你們中間,
[00:15:20.800 --> 00:15:21.800]  不可這樣。
[00:15:21.800 --> 00:15:22.600]  你們中間,
[00:15:22.600 --> 00:15:23.500]  誰願為大,
[00:15:23.500 --> 00:15:25.300]  就必做你們的什麼?
[00:15:25.300 --> 00:15:26.300]  用人。
[00:15:26.300 --> 00:15:27.000]  二十七節,
[00:15:27.000 --> 00:15:28.000]  誰願為首,
[00:15:28.000 --> 00:15:29.500]  就必做你們的什麼?
[00:15:29.500 --> 00:15:30.500]  扶人,
[00:15:30.500 --> 00:15:31.300]  正如人子來,
[00:15:31.300 --> 00:15:32.400]  不是要受人的扶持,
[00:15:32.400 --> 00:15:33.600]  乃是要扶持人,
[00:15:33.600 --> 00:15:35.100]  並且捨命,
[00:15:35.100 --> 00:15:37.900]  做多人的暑假。
[00:15:37.900 --> 00:15:39.700]  耶穌講出了一個事實,
[00:15:39.700 --> 00:15:41.000]  祂說世上的人,
[00:15:41.000 --> 00:15:42.400]  這些外邦人,
[00:15:42.400 --> 00:15:45.700]  因為他們受處的是羅馬帝國最強盛的時候,
[00:15:45.700 --> 00:15:48.900]  羅馬帝國是用他們的權柄,
[00:15:48.900 --> 00:15:50.200]  來壓制人,
[00:15:50.200 --> 00:15:51.300]  來管轄人,
[00:15:51.300 --> 00:15:54.700]  使這些猶太人在他們的生活底下被壓制,
[00:15:54.700 --> 00:15:56.300]  因此他們都要想來反抗,
[00:15:56.300 --> 00:15:57.500]  都要想革命,
[00:15:57.500 --> 00:15:59.800]  能夠脫離羅馬政府的捆綁,
[00:15:59.800 --> 00:16:01.400]  得自由,
[00:16:01.400 --> 00:16:03.900]  回到他們自己的國土。
[00:16:03.900 --> 00:16:04.400]  為什麼?
[00:16:04.400 --> 00:16:06.600]  因為他們用大權,
[00:16:06.600 --> 00:16:07.700]  權柄,
[00:16:07.700 --> 00:16:09.000]  來約束他們,
[00:16:09.000 --> 00:16:10.000]  管轄他們。
[00:16:10.000 --> 00:16:10.900]  但是耶穌說,
[00:16:10.900 --> 00:16:13.000]  只是在你們中間,
[00:16:13.000 --> 00:16:14.600]  很強烈的對比,
[00:16:14.600 --> 00:16:18.000]  卻不可以這樣。
[00:16:18.000 --> 00:16:20.900]  我將天上地下所有的權柄賜給你,
[00:16:20.900 --> 00:16:22.700]  不是要你去管轄人,
[00:16:22.700 --> 00:16:24.300]  不是要你去約束人,
[00:16:24.300 --> 00:16:27.600]  不是要用你的權柄來壓倒人。
[00:16:27.600 --> 00:16:28.500]  你們卻當中,
[00:16:28.500 --> 00:16:31.200]  你們想做老大的嗎?
[00:16:31.200 --> 00:16:32.700]  想做老大嗎?
[00:16:32.700 --> 00:16:35.600]  就開始做你們當中的傭人了。
[00:16:35.600 --> 00:16:38.700]  你們當中想做頭頭的嗎?
[00:16:38.700 --> 00:16:41.400]  就要做你們的僕人。
[00:16:41.400 --> 00:16:42.300]  耶穌講這句話,
[00:16:42.300 --> 00:16:43.500]  是有它的背景的。
[00:16:43.500 --> 00:16:44.400]  在這個之前,
[00:16:44.400 --> 00:16:45.400]  馬太魂第二十章,
[00:16:45.400 --> 00:16:46.900]  二十節到二十四節裡面,
[00:16:46.900 --> 00:16:47.900]  有兩個門徒,
[00:16:47.900 --> 00:16:50.600]  雅庚和約翰,
[00:16:50.600 --> 00:16:51.500]  自己不好意思,
[00:16:51.500 --> 00:16:53.500]  還請了老媽子來,
[00:16:53.500 --> 00:16:54.600]  請他媽媽來做什麼?
[00:16:54.600 --> 00:16:55.900]  跟耶穌基督求主啊,
[00:16:55.900 --> 00:16:57.300]  你德國的時候,
[00:16:57.300 --> 00:17:00.600]  好不好將我的一個兒子擺右邊,
[00:17:00.600 --> 00:17:03.300]  一個兒子擺左邊。
[00:17:03.300 --> 00:17:05.600]  十個門徒聽到以後,
