
[00:00:00.000 --> 00:00:22.000]  聖誕節了,來了
[00:03:40.000 --> 00:03:44.000]  碰見神的人從此以後
[00:03:44.000 --> 00:03:46.000]  生命不再一樣
[00:03:46.000 --> 00:03:48.000]  這個才是精彩的地方
[00:03:48.000 --> 00:03:50.000]  好,我們不要再花太多的時間
[00:03:50.000 --> 00:03:54.000]  來集結,來看看這三個不同的個案
[00:03:54.000 --> 00:03:57.000]  第一個就是摩西
[00:03:57.000 --> 00:03:59.000]  對於大家來說,基督徒來說
[00:03:59.000 --> 00:04:04.000]  摩西的人生的經驗可能大家也有一點認識
[00:04:04.000 --> 00:04:07.000]  摩西人還是蠻傳奇的
[00:04:07.000 --> 00:04:09.000]  他本來是猶太人
[00:04:09.000 --> 00:04:14.000]  但是當時候猶太人在埃及當奴隸
[00:04:14.000 --> 00:04:19.000]  所以就非常地地位很痛苦也很差
[00:04:19.000 --> 00:04:23.000]  那麼神就定義要透過摩西來拯救
[00:04:23.000 --> 00:04:25.000]  以色列人,解放他們
[00:04:25.000 --> 00:04:27.000]  離開了埃及,經過曠野
[00:04:27.000 --> 00:04:30.000]  到神所應許的那個應許之地
[00:04:30.000 --> 00:04:32.000]  就是今天巴勒斯坦
[00:04:32.000 --> 00:04:36.000]  這個事情大家都很熟悉了
[00:04:36.000 --> 00:04:41.000]  那摩西就是當中最主要的一個領導的人物
[00:04:41.000 --> 00:04:44.000]  那麼摩西當然,他的出生也是很奇怪
[00:04:44.000 --> 00:04:46.000]  因為他出生的時候
[00:04:46.000 --> 00:04:51.000]  他的媽媽因為覺得這個地方埃及太痛苦了
[00:04:51.000 --> 00:04:54.000]  所以不想要他,但是不忍心要殺他
[00:04:54.000 --> 00:04:58.000]  所以就把這個嬰孩放在那個小籃子上面
[00:04:58.000 --> 00:05:00.000]  同和,就怕他順著去
[00:05:00.000 --> 00:05:03.000]  去了什麼地方,生死也沒辦法
[00:05:03.000 --> 00:05:07.000]  很奇怪的,神就安排了一個
[00:05:07.000 --> 00:05:11.000]  剛剛就是埃及的公主
[00:05:11.000 --> 00:05:15.000]  在河邊看到這個可愛的嬰孩
[00:05:15.000 --> 00:05:17.000]  那麼就把他收回去
[00:05:17.000 --> 00:05:21.000]  所以摩西從小就跟所有的猶太人不同
[00:05:21.000 --> 00:05:23.000]  他就是在王宮裡面長大
[00:05:23.000 --> 00:05:27.000]  成為了當時可以說是王子這樣的一種身份
[00:05:27.000 --> 00:05:30.000]  那摩西後來當然知道他的身份
[00:05:30.000 --> 00:05:34.000]  他的民主是跟埃及人不同
[00:05:34.000 --> 00:05:36.000]  所以他最後發動了政變
[00:05:36.000 --> 00:05:38.000]  大家還記得吧
[00:05:38.000 --> 00:05:41.000]  四十歲的時候,就是他最有辦法的時候
[00:05:41.000 --> 00:05:46.000]  在這個朝廷裡面最有關係
[00:05:46.000 --> 00:05:48.000]  拿到權力的時候
[00:05:48.000 --> 00:05:50.000]  他發動了政變
[00:05:50.000 --> 00:05:54.000]  但是當他一筐熱血發動政變的時候
[00:05:54.000 --> 00:05:56.000]  反而就失敗了
[00:05:56.000 --> 00:06:00.000]  就是他要打開了一個破口
[00:06:00.000 --> 00:06:04.000]  要推動猶太人反正政變的時候
[00:06:04.000 --> 00:06:07.000]  第一,發覺他的同胞不支持他
[00:06:07.000 --> 00:06:10.000]  他要帶動他們的時候
[00:06:10.000 --> 00:06:12.000]  同胞說我不想
[00:06:12.000 --> 00:06:19.000]  另外他錯手打死了那些埃及的人
[00:06:19.000 --> 00:06:21.000]  他以為這樣的話
[00:06:21.000 --> 00:06:26.000]  大家都跟他一起來起義了
[00:06:26.000 --> 00:06:30.000]  怎麼知道那些歐洲人沒有
[00:06:30.000 --> 00:06:32.000]  然後他就樂放而逃
[00:06:32.000 --> 00:06:37.000]  樂放而逃就進到摩西的第二個人生的階段
[00:06:37.000 --> 00:06:41.000]  跑到什麼地方,就跑到了曠野裡面
[00:06:41.000 --> 00:06:45.000]  又怕,又危險,逃亡
[00:06:45.000 --> 00:06:47.000]  逃到了那個曠野裡面的時候
[00:06:47.000 --> 00:06:50.000]  重新過一種很簡單的生活
[00:06:50.000 --> 00:06:53.000]  剛才我們在念聖經就知道了
[00:06:53.000 --> 00:06:56.000]  那個時候摩西就到了曠野
[00:06:56.000 --> 00:06:58.000]  就什麼?牧羊
[00:06:58.000 --> 00:07:02.000]  碰到了一個他的遠房的親戚
[00:07:02.000 --> 00:07:05.000]  就寄人籬下牧羊
[00:07:05.000 --> 00:07:07.000]  然後他要結婚了
[00:07:07.000 --> 00:07:10.000]  就跟他的女兒結婚了
[00:07:10.000 --> 00:07:12.000]  還生了孩子
[00:07:12.000 --> 00:07:14.000]  那個聖經裡面告訴我
[00:07:14.000 --> 00:07:17.000]  他給他的孩子起了一個名字
[00:07:17.000 --> 00:07:22.000]  叫做格遜,我在那個大綱裡面就寫下來了
[00:07:22.000 --> 00:07:25.000]  這個格遜這個字很有意思的
[00:07:25.000 --> 00:07:29.000]  摩西曾經說摩西生了個兒子在曠野
[00:07:29.000 --> 00:07:32.000]  摩西給他起名叫格遜
[00:07:32.000 --> 00:07:34.000]  格遜是什麼意思?
[00:07:34.000 --> 00:07:37.000]  格遜的意思就是摩西自己的解釋了
[00:07:37.000 --> 00:07:40.000]  在他的解釋裡面說
[00:07:40.000 --> 00:07:45.000]  格遜的意思就是我在異地做了外人
[00:07:45.000 --> 00:07:48.000]  英文翻得更集結
[00:07:48.000 --> 00:07:53.000]  I have been an alien in a foreign land
[00:07:53.000 --> 00:07:57.000]  很悲愴的一種感觸
[00:07:57.000 --> 00:08:00.000]  我是誰?我什麼都不是
[00:08:00.000 --> 00:08:02.000]  我在一個異地
[00:08:02.000 --> 00:08:06.000]  異地的意思就是我不屬於這個地方
[00:08:06.000 --> 00:08:08.000]  做了什麼?做了外人
[00:08:08.000 --> 00:08:11.000]  人家也不覺得我屬於他的
[00:08:11.000 --> 00:08:13.000]  在一個陌生的地方
[00:08:13.000 --> 00:08:15.000]  不屬於我的地方
[00:08:15.000 --> 00:08:17.000]  人家也不覺得是屬於他們的
[00:08:17.000 --> 00:08:19.000]  我是Nobody
[00:08:19.000 --> 00:08:21.000]  我是什麼都不是
[00:08:21.000 --> 00:08:23.000]  所以他起了這個名字給他的兒子
[00:08:23.000 --> 00:08:25.000]  真的很有感觸
[00:08:25.000 --> 00:08:28.000]  這個就是摩西那個英雄人物
[00:08:28.000 --> 00:08:33.000]  要大字要把這個同胞釋放下來的人
[00:08:33.000 --> 00:08:35.000]  到一個這個地步
[00:08:35.000 --> 00:08:38.000]  什麼機器都沒有了
[00:08:38.000 --> 00:08:41.000]  有時候你跟我的人生也是這樣
[00:08:41.000 --> 00:08:44.000]  但人生的機遇當中本來滿腔的熱血
[00:08:44.000 --> 00:08:46.000]  到一個地步
[00:08:46.000 --> 00:08:47.000]  什麼都沒有
[00:08:47.000 --> 00:08:50.000]  到那個異邦做了一個外人
[00:08:50.000 --> 00:08:52.000]  這個就是摩西
[00:08:52.000 --> 00:08:54.000]  然後我們看就是在這個時候
[00:08:54.000 --> 00:08:58.000]  神怎樣透過他與摩西的相遇
[00:08:58.000 --> 00:09:00.000]  重新把他找回來
[00:09:00.000 --> 00:09:01.000]  這個很有意思的
[00:09:01.000 --> 00:09:03.000]  我相信摩西可以這樣
[00:09:03.000 --> 00:09:05.000]  我們當中有人也可以這樣
[00:09:05.000 --> 00:09:06.000]  對不對
[00:09:06.000 --> 00:09:09.000]  可能你覺得人生就是我在異地
[00:09:09.000 --> 00:09:11.000]  我不做那個外人
[00:09:11.000 --> 00:09:12.000]  什麼都沒有
[00:09:12.000 --> 00:09:13.000]  I'm nobody
[00:09:13.000 --> 00:09:14.000]  什麼都不是
[00:09:14.000 --> 00:09:16.000]  就是在這個時候
[00:09:16.000 --> 00:09:19.000]  我們看神要做什麼
[00:09:19.000 --> 00:09:21.000]  那麼當然那個時候
[00:09:21.000 --> 00:09:25.000]  摩西所做的工作就是牧羊
[00:09:25.000 --> 00:09:27.000]  對於我們來說牧羊沒有什麼特別
[00:09:27.000 --> 00:09:29.000]  但是如果你看聖經就業
[00:09:29.000 --> 00:09:31.000]  尤其是創世紀裡面所描述的時候
[00:09:31.000 --> 00:09:32.000]  你就知道
[00:09:32.000 --> 00:09:36.000]  原來在埃及地的本來的文化裡面
[00:09:36.000 --> 00:09:40.000]  牧羊人是其他人最看不起的
[00:09:40.000 --> 00:09:42.000]  那麼這個
[00:09:42.000 --> 00:09:44.000]  你說為什麼有這個意思呢
[00:09:44.000 --> 00:09:46.000]  因為當時候
[00:09:46.000 --> 00:09:48.000]  在聖經裡面記載是
[00:09:48.000 --> 00:09:51.000]  埃及人厭惡所有的牧羊人
[00:09:51.000 --> 00:09:54.000]  就是我們今天的話來說
[00:09:54.000 --> 00:09:55.000]  厭惡性的工作
[00:09:55.000 --> 00:09:56.000]  你當牧羊人啊
[00:09:56.000 --> 00:09:57.000]  好吧好吧
[00:09:57.000 --> 00:09:59.000]  哎呀 我可以不當就不當了
[00:09:59.000 --> 00:10:01.000]  所以是這樣的意思
[00:10:01.000 --> 00:10:03.000]  你還記得一個事情嗎
[00:10:03.000 --> 00:10:07.000]  後來那個雅閣
[00:10:07.000 --> 00:10:09.000]  雅閣不是在後來
[00:10:09.000 --> 00:10:11.000]  因為她的兒子約瑟
[00:10:11.000 --> 00:10:14.000]  在西方的時候去了埃及嘛
[00:10:14.000 --> 00:10:17.000]  當時約瑟是宰上了地位
[00:10:17.000 --> 00:10:18.000]  介紹他的爸爸
[00:10:18.000 --> 00:10:21.000]  我的爸爸也接過來了
[00:10:21.000 --> 00:10:22.000]  到了埃及地
[00:10:22.000 --> 00:10:23.000]  他本來是巴勒斯坦的
[00:10:23.000 --> 00:10:25.000]  然後你有沒有留意
[00:10:25.000 --> 00:10:27.000]  那個法老皇就問
[00:10:27.000 --> 00:10:30.000]  皇帝就問那個雅閣
[00:10:30.000 --> 00:10:31.000]  你是幹什麼的
[00:10:31.000 --> 00:10:33.000]  你看雅閣那個回答
[00:10:33.000 --> 00:10:34.000]  真的反應出來了
[00:10:34.000 --> 00:10:36.000]  我真的不好意思告訴你
[00:10:36.000 --> 00:10:38.000]  我說牧羊呢
[00:10:38.000 --> 00:10:39.000]  你看這意思是說
[00:10:39.000 --> 00:10:41.000]  牧羊什麼地位都沒有
[00:10:41.000 --> 00:10:43.000]  當時候摩西就是
[00:10:43.000 --> 00:10:45.000]  這樣的一種的心態
[00:10:45.000 --> 00:10:48.000]  就開始她的生活
[00:10:48.000 --> 00:10:50.000]  她孤單的
[00:10:50.000 --> 00:10:52.000]  什麼都沒有的時候
[00:10:52.000 --> 00:10:56.000]  你看神怎樣去找她
[00:10:56.000 --> 00:10:58.000]  剛才我們所看的那個
[00:10:58.000 --> 00:11:01.000]  出埃及地第六章就看到神
[00:11:01.000 --> 00:11:04.000]  透過焚燒的荊棘
[00:11:04.000 --> 00:11:07.000]  然後就復造摩西
[00:11:07.000 --> 00:11:09.000]  我們比較花一點點的時間
[00:11:09.000 --> 00:11:10.000]  來多留意一下
[00:11:10.000 --> 00:11:11.000]  在這個過程當中
[00:11:11.000 --> 00:11:14.000]  神是做了什麼
[00:11:14.000 --> 00:11:18.000]  好 首先我們可以說
[00:11:18.000 --> 00:11:21.000]  摩西在這個日子當中
[00:11:21.000 --> 00:11:23.000]  她沒有什麼期待
[00:11:23.000 --> 00:11:24.000]  也沒有什麼期望
[00:11:24.000 --> 00:11:25.000]  有時候神
[00:11:25.000 --> 00:11:27.000]  突然間來到你的人生當中
[00:11:27.000 --> 00:11:29.000]  你沒想過的
[00:11:29.000 --> 00:11:30.000]  你還沒有想過的時候
[00:11:30.000 --> 00:11:32.000]  不是說我很想跟神相遇
[00:11:32.000 --> 00:11:34.000]  當然神一定跟你相遇
[00:11:34.000 --> 00:11:36.000]  神說你叩她的門
[00:11:36.000 --> 00:11:37.000]  她一定為你開門
[00:11:37.000 --> 00:11:40.000]  但是有些人甚至她沒有想過
[00:11:40.000 --> 00:11:42.000]  好像摩西那個時候
[00:11:42.000 --> 00:11:44.000]  已經忘記了她要幹什麼了
[00:11:44.000 --> 00:11:46.000]  以前的滿康夜市
[00:11:46.000 --> 00:11:49.000]  現在已經什麼都沒有
[00:11:49.000 --> 00:11:51.000]  我們說放羊
[00:11:51.000 --> 00:11:54.000]  放羊的工作不但是沒有地位
[00:11:54.000 --> 00:11:55.000]  對摩西來說
[00:11:55.000 --> 00:11:57.000]  我用一個很簡單的描述來說
[00:11:57.000 --> 00:12:01.000]  就是說為生存而生活的
[00:12:01.000 --> 00:12:04.000]  很多人到一個地步是為了生存而生活
[00:12:04.000 --> 00:12:05.000]  你說摩西不忙碌嗎
[00:12:05.000 --> 00:12:07.000]  她也可能很忙碌
[00:12:07.000 --> 00:12:08.000]  每天放羊的時候
[00:12:08.000 --> 00:12:09.000]  工作量還是很多
[00:12:09.000 --> 00:12:11.000]  還有很多家庭裡面的需要
[00:12:11.000 --> 00:12:13.000]  妻子啊 兒子啊
[00:12:13.000 --> 00:12:15.000]  今天晚上吃什麼
[00:12:15.000 --> 00:12:18.000]  現在快天氣要冷了
[00:12:18.000 --> 00:12:20.000]  那麼怎麼可以找到
[00:12:20.000 --> 00:12:22.000]  那個好的地方給那個羊
[00:12:22.000 --> 00:12:23.000]  哎呀 其中有兩個羊子
[00:12:23.000 --> 00:12:25.000]  羊子羊又病了 她什麼病啊
[00:12:25.000 --> 00:12:27.000]  可以很忙碌很忙碌
[00:12:27.000 --> 00:12:28.000]  但是沒有意思
[00:12:28.000 --> 00:12:30.000]  每天都為了生活
[00:12:30.000 --> 00:12:32.000]  每天都為了生活
[00:12:32.000 --> 00:12:36.000]  這樣填補了自主的時間表而忙碌
[00:12:36.000 --> 00:12:39.000]  為了生存而生活
[00:12:39.000 --> 00:12:40.000]  沒有意思
[00:12:40.000 --> 00:12:42.000]  我看摩西就本來就是
[00:12:42.000 --> 00:12:45.000]  準備這樣終老的了
[00:12:45.000 --> 00:12:47.000]  就是在這個時候你看
[00:12:47.000 --> 00:12:51.000]  人可以忘記神
[00:12:51.000 --> 00:12:53.000]  但是神沒有忘記你
[00:12:53.000 --> 00:12:55.000]  沒有忘記摩西
[00:12:55.000 --> 00:12:56.000]  很有意思
[00:12:56.000 --> 00:12:59.000]  人可能到一個地步已經忘記了
[00:12:59.000 --> 00:13:02.000]  但是神說我沒有忘記你
[00:13:02.000 --> 00:13:03.000]  你忘記我嗎
[00:13:03.000 --> 00:13:04.000]  我來找你
[00:13:04.000 --> 00:13:07.000]  所以那一天你有沒有留意
[00:13:07.000 --> 00:13:10.000]  那個摩西向善根本沒有什麼期待的
[00:13:10.000 --> 00:13:11.000]  每天就是向善嘛
[00:13:11.000 --> 00:13:13.000]  每天就是放羊嘛
[00:13:13.000 --> 00:13:14.000]  就是在她放羊的時候
[00:13:14.000 --> 00:13:17.000]  突然間神向她顯現了
[00:13:17.000 --> 00:13:19.000]  她又有一個很奇怪的現象
[00:13:19.000 --> 00:13:22.000]  看著前面有個焚燒的荊棘
[00:13:22.000 --> 00:13:23.000]  但是一直焚燒
[00:13:23.000 --> 00:13:25.000]  但是沒有焚燒掉
[00:13:25.000 --> 00:13:26.000]  很奇怪
[00:13:26.000 --> 00:13:28.000]  因為在那麼乾旱的地方
[00:13:28.000 --> 00:13:30.000]  荊棘一點火
[00:13:30.000 --> 00:13:33.000]  一下子幾秒鐘就消光了
[00:13:33.000 --> 00:13:35.000]  火很大
[00:13:35.000 --> 00:13:36.000]  但是一直在消
[00:13:36.000 --> 00:13:37.000]  一直在消
[00:13:37.000 --> 00:13:38.000]  荊棘還在
[00:13:38.000 --> 00:13:39.000]  所以我們看到
[00:13:39.000 --> 00:13:40.000]  摩西說很特別
[00:13:40.000 --> 00:13:42.000]  我要過去看看
[00:13:42.000 --> 00:13:44.000]  這什麼事情
[00:13:44.000 --> 00:13:46.000]  然後過去的時候就聽見
[00:13:46.000 --> 00:13:48.000]  很久很久了
[00:13:48.000 --> 00:13:50.000]  幾十年都沒聽過了
[00:13:50.000 --> 00:13:52.000]  神對她說摩西摩西
[00:13:52.000 --> 00:13:55.000]  哎呀 第一次聽到神對她的呼召了
[00:13:55.000 --> 00:13:58.000]  你說神怎麼可以跟人相遇呢
[00:13:58.000 --> 00:14:00.000]  那麼那個焚燒的神好像抽香
[00:14:00.000 --> 00:14:02.000]  一點也不抽香
[00:14:02.000 --> 00:14:03.000]  在我們的聖經裡面記載
[00:14:03.000 --> 00:14:04.000]  還是你跟我
[00:14:04.000 --> 00:14:06.000]  我自己的經驗裡面也是
[00:14:06.000 --> 00:14:08.000]  通常透過兩個方法
[00:14:08.000 --> 00:14:09.000]  第一就是集結著
[00:14:09.000 --> 00:14:11.000]  她的語言對我們說
[00:14:11.000 --> 00:14:13.000]  你說我為什麼
[00:14:13.000 --> 00:14:15.000]  有人聽到神對她說
[00:14:15.000 --> 00:14:16.000]  我也從來沒聽到
[00:14:16.000 --> 00:14:20.000]  她不一定晚上
[00:14:20.000 --> 00:14:22.000]  你睡了一半的時候
[00:14:22.000 --> 00:14:23.000]  把你吵醒說
[00:14:23.000 --> 00:14:25.000]  摩西摩西
[00:14:25.000 --> 00:14:27.000]  傑克傑克這樣
[00:14:27.000 --> 00:14:28.000]  不是的
[00:14:28.000 --> 00:14:29.000]  不一定用這樣的方法
[00:14:29.000 --> 00:14:31.000]  但是神的聲音
[00:14:31.000 --> 00:14:34.000]  從來在你身邊跟你說話的
[00:14:34.000 --> 00:14:36.000]  譬如說透過她的聖經
[00:14:36.000 --> 00:14:38.000]  譬如有時候
[00:14:38.000 --> 00:14:40.000]  透過她耶穌的詩歌
[00:14:40.000 --> 00:14:42.000]  有時候透過一個人所講的話
[00:14:42.000 --> 00:14:44.000]  突然間你發覺
[00:14:44.000 --> 00:14:46.000]  哎呀 那句話
[00:14:46.000 --> 00:14:47.000]  本來好像沒有什麼特別
[00:14:47.000 --> 00:14:48.000]  但是聽的時候
[00:14:48.000 --> 00:14:50.000]  好像打進你的心裡面
[00:14:50.000 --> 00:14:51.000]  裡面的心
[00:14:51.000 --> 00:14:53.000]  裡面的聲音說
[00:14:53.000 --> 00:14:55.000]  這個就是神要跟你說的了
[00:14:55.000 --> 00:14:56.000]  這個句話
[00:14:56.000 --> 00:14:58.000]  就成為了神對你說的話
[00:14:58.000 --> 00:14:59.000]  所以神的話
[00:14:59.000 --> 00:15:02.000]  有時候就透過一些說話的
[00:15:02.000 --> 00:15:05.000]  一些語言來跟你說
[00:15:05.000 --> 00:15:07.000]  有時候神的表達的方法
[00:15:07.000 --> 00:15:09.000]  透過你的人生的機遇
[00:15:09.000 --> 00:15:11.000]  不尋常的機遇
[00:15:11.000 --> 00:15:12.000]  有些事情發生突然間
[00:15:12.000 --> 00:15:14.000]  為什麼這樣發生呢
[00:15:14.000 --> 00:15:15.000]  好像不尋常
[00:15:15.000 --> 00:15:17.000]  不一定是神界
[00:15:17.000 --> 00:15:18.000]  不是很超越的事情
[00:15:18.000 --> 00:15:20.000]  但是很不偶然的
[00:15:20.000 --> 00:15:22.000]  知道這個事情肯定有意思
[00:15:22.000 --> 00:15:24.000]  然後你心裡面的聲音
[00:15:24.000 --> 00:15:27.000]  神的靈就跟你說
[00:15:27.000 --> 00:15:29.000]  替你去把這個意思
[00:15:29.000 --> 00:15:30.000]  這個發生的事情意思
[00:15:30.000 --> 00:15:32.000]  在你心裡面給你一個
[00:15:32.000 --> 00:15:35.000]  打開了你的眼界
[00:15:35.000 --> 00:15:36.000]  了解了
[00:15:36.000 --> 00:15:37.000]  那這個就是
[00:15:37.000 --> 00:15:38.000]  也是一種的
[00:15:38.000 --> 00:15:40.000]  神對你的相應的方法
[00:15:40.000 --> 00:15:43.000]  心裡在你心中開放了
[00:15:43.000 --> 00:15:44.000]  你所理解的
[00:15:44.000 --> 00:15:46.000]  透過你就不尋常的機遇
[00:15:46.000 --> 00:15:47.000]  我告訴你
[00:15:47.000 --> 00:15:48.000]  每個人都可以有這樣的
[00:15:48.000 --> 00:15:49.000]  與神相遇的經驗
[00:15:49.000 --> 00:15:50.000]  默契就是這樣了
[00:15:50.000 --> 00:15:52.000]  現在默契有兩樣都有
[00:15:52.000 --> 00:15:53.000]  第一
[00:15:53.000 --> 00:15:54.000]  他看到不尋常這個現象
[00:15:54.000 --> 00:15:56.000]  焚笑的經濟
[00:15:56.000 --> 00:15:57.000]  然後
[00:15:57.000 --> 00:15:58.000]  第二
[00:15:58.000 --> 00:15:59.000]  他要走去看的時候
[00:15:59.000 --> 00:16:01.000]  就聽到神對他的呼召
[00:16:01.000 --> 00:16:02.000]  好
[00:16:02.000 --> 00:16:03.000]  我們看到這裡的時候
[00:16:03.000 --> 00:16:04.000]  就知道
[00:16:04.000 --> 00:16:06.000]  神對他真的好
[00:16:06.000 --> 00:16:08.000]  對他真的好
[00:16:08.000 --> 00:16:10.000]  但是
[00:16:10.000 --> 00:16:11.000]  我們看到
[00:16:11.000 --> 00:16:13.000]  默契的反應說
[00:16:13.000 --> 00:16:16.000]  找我幹嘛
[00:16:16.000 --> 00:16:19.000]  我四十年前
[00:16:19.000 --> 00:16:21.000]  最有雄心的時候
[00:16:21.000 --> 00:16:22.000]  最適合的時候
[00:16:22.000 --> 00:16:24.000]  我要搞革命
[00:16:24.000 --> 00:16:26.000]  你不給我
[00:16:26.000 --> 00:16:28.000]  現在跑到這裡了
[00:16:28.000 --> 00:16:30.000]  又老了
[00:16:30.000 --> 00:16:31.000]  對啊
[00:16:31.000 --> 00:16:33.000]  什麼志氣都沒有了
[00:16:33.000 --> 00:16:34.000]  現在還
[00:16:34.000 --> 00:16:35.000]  現在來找我
[00:16:35.000 --> 00:16:37.000]  遲了一點了吧
[00:16:37.000 --> 00:16:38.000]  你看默契心裡面
[00:16:38.000 --> 00:16:41.000]  有一種這樣的不滿
[00:16:41.000 --> 00:16:42.000]  對不對
[00:16:42.000 --> 00:16:43.000]  你為什麼要找我
[00:16:43.000 --> 00:16:44.000]  你看默契的回答
[00:16:44.000 --> 00:16:46.000]  也是很特別
[00:16:46.000 --> 00:16:49.000]  我們剛才沒有念下去了
[00:16:49.000 --> 00:16:52.000]  跟著這第七第八節
[00:16:52.000 --> 00:16:54.000]  神說
[00:16:54.000 --> 00:16:55.000]  默契
[00:16:55.000 --> 00:16:58.000]  我的計畫是要你
[00:16:58.000 --> 00:17:00.000]  帶領你的民主
[00:17:00.000 --> 00:17:04.000]  重新離開埃及
[00:17:04.000 --> 00:17:06.000]  得到解放
[00:17:06.000 --> 00:17:08.000]  出來礦業
[00:17:08.000 --> 00:17:09.000]  然後到應許之地
[00:17:09.000 --> 00:17:11.000]  這個是最偉大的事業
[00:17:11.000 --> 00:17:12.000]  現在
[00:17:12.000 --> 00:17:14.000]  默契我就把我的心意
[00:17:14.000 --> 00:17:16.000]  交給你
[00:17:16.000 --> 00:17:18.000]  你看
[00:17:18.000 --> 00:17:19.000]  神用什麼方法
[00:17:19.000 --> 00:17:22.000]  來附照默契呢
[00:17:22.000 --> 00:17:23.000]  重新
[00:17:23.000 --> 00:17:24.000]  我們看見兩件事情
[00:17:24.000 --> 00:17:25.000]  第一
[00:17:25.000 --> 00:17:28.000]  神要默契重新
[00:17:28.000 --> 00:17:29.000]  記得
[00:17:29.000 --> 00:17:31.000]  重新理解
[00:17:31.000 --> 00:17:34.000]  神的性格跟神的心意
[00:17:34.000 --> 00:17:36.000]  這裡我就很簡單的
