
[00:00:00.000 --> 00:00:05.420]  今天來到《約翰一書》的最後一講
[00:02:01.900 --> 00:02:04.900]  用祢的聖靈去引導我們進入祢的真理
[00:02:04.900 --> 00:02:07.400]  祈禱交託,奉耶穌基督的名
[00:02:07.400 --> 00:02:09.200]  阿門
[00:02:09.200 --> 00:02:12.600]  最近有一個姐妹發了一條片給我
[00:02:12.600 --> 00:02:16.100]  我大約說一下那條片說什麼
[00:02:16.100 --> 00:02:17.300]  給大家聽
[00:02:17.300 --> 00:02:19.400]  說有兩個男人
[00:02:19.400 --> 00:02:23.700]  在香港一間基督教會替結婚盟
[00:02:23.700 --> 00:02:28.200]  這條片裏面大約七分多鐘
[00:02:28.200 --> 00:02:32.700]  我特別留意當中主持婚禮的那位女牧師
[00:02:32.700 --> 00:02:34.300]  說的一番說話
[00:02:34.300 --> 00:02:39.200]  我將她逐個字重覆給大家聽
[00:02:39.200 --> 00:02:41.000]  這位女牧師說
[00:02:41.000 --> 00:02:43.800]  今天我們來參加一個很特別
[00:02:43.800 --> 00:02:47.000]  很特別,很特別的祝福典禮
[00:02:47.000 --> 00:02:49.200]  是兩位同性別的人
[00:02:49.200 --> 00:02:53.400]  彼此認定對方是自己的生命伴侶
[00:02:53.400 --> 00:02:58.200]  就算社會和教會對婚姻有著不同的定義
[00:02:58.200 --> 00:03:01.200]  也沒有人可以剝奪兩位真誠相愛
[00:03:01.200 --> 00:03:06.600]  互相毀身的愛侶去訂定神聖的盟約
[00:03:06.600 --> 00:03:09.200]  於是鏡頭就拍攝著這兩位新人
[00:03:09.200 --> 00:03:11.800]  互相去專讀誓詞
[00:03:11.800 --> 00:03:16.800]  「我XXX以你為我的終身伴侶」
[00:03:16.800 --> 00:03:19.800]  「從今以後,無論順境逆境」
[00:03:19.800 --> 00:03:22.800]  「都遵從上主的聖法」
[00:03:22.800 --> 00:03:26.800]  「愛顧你,珍惜你,直到終生」
[00:03:26.800 --> 00:03:29.600]  然後這位牧師就宣告
[00:03:29.600 --> 00:03:32.000]  「我奉聖父、聖子、聖靈的名」
[00:03:32.000 --> 00:03:35.800]  「宣佈你們為神聖愛侶關係」
[00:03:35.800 --> 00:03:38.400]  「從今時,直到永遠」
[00:03:38.400 --> 00:03:40.400]  「阿門」
[00:03:40.400 --> 00:03:45.000]  其中一位新人,也是男人
[00:03:45.000 --> 00:03:49.200]  他說感謝的說話的時候
[00:03:49.200 --> 00:03:52.800]  他已經信了主十多年
[00:03:52.800 --> 00:03:55.400]  他感言說
[00:03:55.400 --> 00:03:59.400]  「我很感謝主賜給我一個好老公」
[00:03:59.400 --> 00:04:04.400]  「很感謝家人對我的愛和接納」
[00:04:04.400 --> 00:04:07.800]  網上有些網民回應
[00:04:07.800 --> 00:04:11.400]  「大叔的愛效應延續」
[00:04:11.400 --> 00:04:16.000]  大家知道「大叔的愛」是早前熱播的劇
[00:04:16.000 --> 00:04:18.600]  「大叔的愛效應延續」
[00:04:18.600 --> 00:04:21.600]  「希望這種延續可以直到永遠」
[00:04:21.600 --> 00:04:24.600]  「將這份愛化為習慣和正常」
[00:04:24.600 --> 00:04:28.000]  「靠你們為未來開拓一個新天地」
[00:04:28.000 --> 00:04:30.600]  「你們一定要幸福下去」
[00:04:30.600 --> 00:04:33.600]  整條片有很多慢鏡頭
[00:04:33.600 --> 00:04:39.600]  所以很溫馨、很甜蜜、很溫暖
[00:04:39.600 --> 00:04:43.000]  我看完這條片之後
[00:04:43.000 --> 00:04:44.800]  很詫異
[00:04:44.800 --> 00:04:47.200]  我作為牧者的詫異是
[00:04:47.200 --> 00:04:50.800]  原來為了配合進入新時代
[00:04:50.800 --> 00:04:58.800]  教會現在要在一些持守的核心真理上妥協
[00:04:58.800 --> 00:05:03.400]  我心裡湧出一大串的問題
[00:05:03.400 --> 00:05:07.600]  究竟今天耶穌基督的教會是什麼?
[00:05:07.600 --> 00:05:11.600]  今天教會在世界的定位是什麼?
[00:05:11.600 --> 00:05:16.600]  教會還在發揮它的作用嗎?
[00:05:16.600 --> 00:05:18.600]  頂智妹,過去幾個星期
[00:05:18.600 --> 00:05:20.600]  我相信大家看新聞
[00:05:20.600 --> 00:05:25.600]  都看到整個世界變天得很快
[00:05:25.600 --> 00:05:28.600]  無論是年年的天災
[00:05:28.600 --> 00:05:31.600]  又或者是各處的政變
[00:05:31.600 --> 00:05:35.600]  我們看到一些組織不斷地解散
[00:05:35.600 --> 00:05:39.600]  其實真的令我們消化不了
[00:05:39.600 --> 00:05:45.200]  身處在一個風高浪急的大時代裏面
[00:05:45.200 --> 00:05:48.600]  當大多數的人都相信一套
[00:05:48.600 --> 00:05:50.600]  而自己好像還很慢
[00:05:50.600 --> 00:05:53.600]  仍然執著一套的時候
[00:05:53.600 --> 00:05:57.600]  我們真的會有一種身份危機的感覺
[00:05:57.600 --> 00:06:00.600]  我估計我們身處在這個時代
[00:06:00.600 --> 00:06:03.600]  迷失的感覺是很正常
[00:06:03.600 --> 00:06:08.600]  很怕自己隨時被一個巨浪吞噬了
[00:06:08.600 --> 00:06:11.600]  在第一世紀末的時候
[00:06:11.600 --> 00:06:14.600]  在亞細亞爾夫所的地方
[00:06:14.600 --> 00:06:18.600]  其實都開始有很多巨浪湧起
[00:06:18.600 --> 00:06:20.600]  那些巨浪就是一些思潮
[00:06:20.600 --> 00:06:23.600]  叫做「諾斯底主義」
[00:06:23.600 --> 00:06:25.600]  這個諾斯底主義是很厲害的
[00:06:25.600 --> 00:06:28.600]  越來越普遍在亞細亞的地方
[00:06:28.600 --> 00:06:32.600]  它是大大地衝擊著耶穌基督的教會
[00:06:32.600 --> 00:06:33.600]  為什麼?
[00:06:33.600 --> 00:06:35.600]  因為它是將耶穌基督
[00:06:35.600 --> 00:06:37.600]  「道成肉身、釘身十架」
[00:06:37.600 --> 00:06:40.600]  和「死而復活」這個核心的教義
[00:06:40.600 --> 00:06:43.600]  徹底地否定
[00:06:43.600 --> 00:06:45.600]  同樣地,當大多數的人
[00:06:45.600 --> 00:06:48.600]  當時相信一套思想
[00:06:48.600 --> 00:06:51.600]  但是我們又相信另一套思想的時候
[00:06:51.600 --> 00:06:55.600]  同樣地,他們都開始信心有動搖
[00:06:55.600 --> 00:06:59.600]  究竟我們是不是真的得救了呢?
[00:06:59.600 --> 00:07:02.600]  我們是不是真的有認識神了呢?
[00:07:02.600 --> 00:07:05.600]  我們是不是真的有永生了呢?
[00:07:05.600 --> 00:07:07.600]  所以他們和我們一樣
[00:07:07.600 --> 00:07:12.600]  都是在面對今天的身份危機的問題
[00:07:12.600 --> 00:07:16.600]  整本《約翰一書》到今天最後一筆了
[00:07:16.600 --> 00:07:21.600]  我們知道《約翰一書》是不斷提供得救確據的教導
[00:07:21.600 --> 00:07:23.600]  來到最後一筆的時候
[00:07:23.600 --> 00:07:26.600]  約翰沒有什麼新的東西教我們
[00:07:26.600 --> 00:07:29.600]  他只是重溫整本書裡
[00:07:29.600 --> 00:07:34.600]  他曾經解釋過的三大重要的確據
[00:07:34.600 --> 00:07:36.600]  這三大重要的確據
[00:07:36.600 --> 00:07:40.600]  是幫我們解決身份危機的問題
[00:07:40.600 --> 00:07:44.600]  免得我們被這些世界的巨浪吞噬
[00:07:44.600 --> 00:07:46.600]  這三大重要的確據
[00:07:46.600 --> 00:07:50.600]  是他想讀者能夠刻在心板上
[00:07:50.600 --> 00:07:52.600]  務必來堅守
[00:07:52.600 --> 00:07:55.600]  所以我希望今天和大家分享
[00:07:55.600 --> 00:07:58.600]  在這個風高浪急、彎曲抹茂的世代
[00:07:58.600 --> 00:08:01.600]  讓我們彼此提醒
[00:08:01.600 --> 00:08:02.600]  這三大重要的確據
[00:08:02.600 --> 00:08:05.600]  我們如何務必遵守
[00:08:05.600 --> 00:08:08.600]  以致我們能夠站立得穩
[00:08:08.600 --> 00:08:12.600]  大家如果看五章十八至二十節的時候
[00:08:12.600 --> 00:08:14.600]  你會發覺很特別
[00:08:14.600 --> 00:08:16.600]  在每一句開始的時候
[00:08:16.600 --> 00:08:18.600]  都有四個字
[00:08:18.600 --> 00:08:19.600]  就是「我們知道」
[00:08:19.600 --> 00:08:20.600]  「我們知道」
[00:08:20.600 --> 00:08:21.600]  「我們知道」
[00:08:21.600 --> 00:08:22.600]  「我們知道」
[00:08:22.600 --> 00:08:24.600]  在原文的意思是
[00:08:24.600 --> 00:08:26.600]  「我們已經知道」
[00:08:26.600 --> 00:08:28.600]  是很確信、很堅定
[00:08:28.600 --> 00:08:31.600]  是半點疑惑都沒有的
[00:08:31.600 --> 00:08:32.600]  然後最後一句
[00:08:32.600 --> 00:08:34.600]  你會發覺很特別
[00:08:34.600 --> 00:08:36.600]  約翰無端端說了一個命令
[00:08:36.600 --> 00:08:38.600]  就是不要擺偶像
[00:08:38.600 --> 00:08:41.600]  但整本約翰一書裡都沒有說偶像
[00:08:41.600 --> 00:08:43.600]  為什麼會這麼有趣呢?
[00:08:43.600 --> 00:08:44.600]  是不是擺錯了呢?
[00:08:44.600 --> 00:08:45.600]  是不是寫錯了呢?
[00:08:45.600 --> 00:08:46.600]  不是
[00:08:46.600 --> 00:08:49.600]  我希望慢慢和大家解釋
[00:08:49.600 --> 00:08:54.600]  所以這也成為了我今天講道的大綱
[00:08:54.600 --> 00:08:59.600]  講道的大綱就是
[00:08:59.600 --> 00:09:04.600]  我想和大家分享這三大要堅守身份的確據
[00:09:04.600 --> 00:09:05.600]  是什麼
[00:09:05.600 --> 00:09:08.600]  然後最後就是一個應用
[00:09:08.600 --> 00:09:13.600]  我希望和大家一起思想這個確據的時候
[00:09:13.600 --> 00:09:15.600]  同時去反省
[00:09:15.600 --> 00:09:16.600]  我們有了這些確據
[00:09:16.600 --> 00:09:19.600]  如何幫助我們面對今天的洪流
[00:09:19.600 --> 00:09:21.600]  以致我們不會迷失
[00:09:21.600 --> 00:09:23.600]  可以站立得穩
[00:09:23.600 --> 00:09:26.600]  第一個的確據就是
[00:09:26.600 --> 00:09:29.600]  我們知道我們是蒙保守
[00:09:29.600 --> 00:09:31.600]  第十八節
[00:09:31.600 --> 00:09:33.600]  第十八節裡這樣說
[00:09:33.600 --> 00:09:38.600]  我們知道凡從神生的必不犯罪
[00:09:38.600 --> 00:09:40.600]  從神生的那一位
[00:09:40.600 --> 00:09:41.600]  我們先讀到這裡
[00:09:41.600 --> 00:09:45.600]  我們知道凡從神生的必不犯罪
[00:09:45.600 --> 00:09:48.600]  其實這一節經文也不是新的
[00:09:48.600 --> 00:09:50.600]  在三章九節裡他曾經提過
[00:09:50.600 --> 00:09:53.600]  凡從神生的不犯罪
[00:09:53.600 --> 00:09:56.600]  因神的道存在他心裡
[00:09:56.600 --> 00:09:59.600]  神的道可以只是神的話語
[00:09:59.600 --> 00:10:01.600]  也可以代表神的福音
[00:10:01.600 --> 00:10:03.600]  也可以代表聖靈
[00:10:03.600 --> 00:10:05.600]  不論他怎麼解釋也好
[00:10:05.600 --> 00:10:08.600]  都是說一個重新得救的基督徒
[00:10:08.600 --> 00:10:10.600]  神的生命已經在他裡面
[00:10:10.600 --> 00:10:13.600]  他已經擁有神的聖情的時候
[00:10:13.600 --> 00:10:15.600]  他是不可能長期
[00:10:15.600 --> 00:10:18.600]  習慣性地在罪裡面
[00:10:18.600 --> 00:10:22.600]  縱然我們會偶然被過犯所聖
[00:10:22.600 --> 00:10:26.600]  但是我們是會被裡面的聖靈
[00:10:26.600 --> 00:10:27.600]  犯了罪之後
[00:10:27.600 --> 00:10:29.600]  裡面的聖靈會責備我們
[00:10:29.600 --> 00:10:30.600]  會提醒我們
[00:10:30.600 --> 00:10:31.600]  我們要認罪
[00:10:31.600 --> 00:10:33.600]  我們會悔改
[00:10:33.600 --> 00:10:36.600]  我想大概這個就是我們見主面前的
[00:10:36.600 --> 00:10:38.600]  不斷的光景
[00:10:38.600 --> 00:10:41.600]  就是在不斷認罪悔改的裡面
[00:10:41.600 --> 00:10:44.600]  來追求更加像耶穌基督
[00:10:44.600 --> 00:10:47.600]  然後在第十八節的下半節
[00:10:47.600 --> 00:10:48.600]  他說
[00:10:48.600 --> 00:10:51.600]  從神生的那一位必保守他
[00:10:51.600 --> 00:10:55.600]  那邪惡者無法加害於他
[00:10:55.600 --> 00:10:58.600]  這裡在中文聖經翻譯不了
[00:10:58.600 --> 00:11:01.600]  其實在從神生的那一位之前
[00:11:01.600 --> 00:11:03.600]  有一個很強烈的相反詞
[00:11:03.600 --> 00:11:05.600]  一個But
[00:11:05.600 --> 00:11:06.600]  相反
[00:11:06.600 --> 00:11:09.600]  從神生的那一位必保守他
[00:11:09.600 --> 00:11:12.600]  那邪惡者無法加害於他
[00:11:12.600 --> 00:11:15.600]  從神生的那一位是指誰呢?
[00:11:15.600 --> 00:11:19.600]  剛才他說從神生的必不犯罪
[00:11:19.600 --> 00:11:22.600]  這裡說從神生的那一位
[00:11:22.600 --> 00:11:24.600]  不是在說我們
[00:11:24.600 --> 00:11:26.600]  是在說神的兒子
[00:11:26.600 --> 00:11:27.600]  耶穌基督
[00:11:27.600 --> 00:11:30.600]  神的獨生兒子耶穌基督
[00:11:30.600 --> 00:11:34.600]  每一個重新得救的基督徒
[00:11:34.600 --> 00:11:37.600]  是不會長期活在罪裡面
[00:11:37.600 --> 00:11:40.600]  因為上帝的獨生兒子
[00:11:40.600 --> 00:11:42.600]  必然會保守他
[00:11:42.600 --> 00:11:44.600]  使那邪惡者
[00:11:44.600 --> 00:11:45.600]  就是說撒旦
[00:11:45.600 --> 00:11:48.600]  無法加害於神的兒女
[00:11:48.600 --> 00:11:51.600]  使他長期陷在罪裡面
[00:11:51.600 --> 00:11:54.600]  保守這個字是指
[00:11:54.600 --> 00:11:57.600]  保存著
[00:11:57.600 --> 00:11:59.600]  一隻手托著一隻小鳥
[00:11:59.600 --> 00:12:02.600]  保守的意思是保存著
[00:12:02.600 --> 00:12:04.600]  使他不受傷害
[00:12:04.600 --> 00:12:07.600]  不會受打擾的意思
[00:12:07.600 --> 00:12:08.600]  弟兄姊妹
[00:12:08.600 --> 00:12:10.600]  雖然我們信了主
[00:12:10.600 --> 00:12:13.600]  但我們必須要很現實地知道
[00:12:13.600 --> 00:12:18.600]  我們仍然活在被罪捆綁著的世界裡
[00:12:18.600 --> 00:12:21.600]  「仇敵魔鬼好像咆哮的獅子
[00:12:21.600 --> 00:12:25.600]  遍地遊行尋找可吞吃的人」
[00:12:25.600 --> 00:12:28.600]  雖然魔鬼今天很張牙舞爪
[00:12:28.600 --> 00:12:30.600]  但我們可以放心
[00:12:30.600 --> 00:12:33.600]  憑著那個捨身流血
[00:12:33.600 --> 00:12:35.600]  德性的羔羊
[00:12:35.600 --> 00:12:39.600]  魔鬼是不會對我們有任何傷害
[00:12:39.600 --> 00:12:42.600]  你記得耶穌在上十字架之前
[00:12:42.600 --> 00:12:46.600]  他這樣向天父為門徒祈禱
[00:12:46.600 --> 00:12:48.600]  我請弟兄姊妹幫我讀
[00:12:48.600 --> 00:12:51.600]  第十七章十二和十五節
[00:12:51.600 --> 00:12:52.600]  一二三
[00:12:52.600 --> 00:12:55.600]  「我與他們同在的時候
[00:12:55.600 --> 00:12:56.600]  我奉你的名
[00:12:56.600 --> 00:12:59.600]  就是你所賜給我的名
[00:12:59.600 --> 00:13:01.600]  保守了他們
[00:13:01.600 --> 00:13:03.600]  我也護衛了他們
[00:13:03.600 --> 00:13:05.600]  其中除了那滅亡…」
[00:13:05.600 --> 00:13:06.600]  對不起
[00:13:06.600 --> 00:13:07.600]  第十五節
[00:13:07.600 --> 00:13:10.600]  「我不求你把他們從世上接走
[00:13:10.600 --> 00:13:15.600]  使他們脫離那惡籍」
[00:13:15.600 --> 00:13:17.600]  單單在這幾節的經文裡
[00:13:17.600 --> 00:13:21.600]  我們已經看到「保守」、「護衛」這些字
[00:13:21.600 --> 00:13:25.600]  耶穌在另外一處更加這樣說
[00:13:25.600 --> 00:13:32.600]  「誰也不能從我手裡把他們奪去」
[00:13:32.600 --> 00:13:34.600]  耶穌基督在世的時候
[00:13:34.600 --> 00:13:38.600]  祂竭力保守著那些門徒的生命
[00:13:38.600 --> 00:13:39.600]  當祂離開世界之後
[00:13:39.600 --> 00:13:41.600]  祂求天父藉聖靈
[00:13:41.600 --> 00:13:46.600]  繼續保守著祂的兒女
[00:13:46.600 --> 00:13:48.600]  不要受惡者的傷害
[00:13:48.600 --> 00:13:50.600]  所以為什麼耶穌教我們
[00:13:50.600 --> 00:13:52.600]  在主禱文裡祈禱
[00:13:52.600 --> 00:13:55.600]  求主不叫我們遇見試探
[00:13:55.600 --> 00:13:59.600]  救我們脫離那兇惡者
[00:13:59.600 --> 00:14:00.600]  弟兄姊妹
[00:14:00.600 --> 00:14:03.600]  這是我們無必要堅守的一個確據
[00:14:03.600 --> 00:14:06.600]  今天無論世界發生什麼事
[00:14:06.600 --> 00:14:08.600]  對我們有多少威脅
[00:14:08.600 --> 00:14:12.600]  我們都要知道我們是蒙保守
[00:14:12.600 --> 00:14:14.600]  有時候城市居住的人
[00:14:14.600 --> 00:14:16.600]  心會很複雜
[00:14:16.600 --> 00:14:18.600]  但我們試試聽一聽
[00:14:18.600 --> 00:14:20.600]  住在山區的小朋友
[00:14:20.600 --> 00:14:21.600]  他們怎樣祈禱
[00:14:21.600 --> 00:14:23.600]  他們帶著信心這樣祈禱
[00:14:23.600 --> 00:14:26.600]  他們說主耶穌說
[00:14:26.600 --> 00:14:31.600]  我們就好像放在瓶子裡的玉米粒
[00:14:31.600 --> 00:14:35.600]  雖然魔鬼好像母雞那樣
[00:14:35.600 --> 00:14:37.600]  想去啄食我們
[00:14:37.600 --> 00:14:39.600]  但一定會啄到的
[00:14:39.600 --> 00:14:42.600]  因為祢會保護著我們
[00:14:45.600 --> 00:14:47.600]  我們知道我們是蒙保守
[00:14:47.600 --> 00:14:50.600]  對我們有什麼應用呢?
[00:14:50.600 --> 00:14:51.600]  弟兄姊妹
[00:14:51.600 --> 00:14:56.600]  除非今天你與神為敵
[00:14:56.600 --> 00:14:59.600]  完全拒絕神的主權
[00:14:59.600 --> 00:15:02.600]  完全不願意接納上帝的救恩
[00:15:02.600 --> 00:15:04.600]  否則
[00:15:04.600 --> 00:15:06.600]  無論今天發生什麼事
[00:15:06.600 --> 00:15:10.600]  世界對我們作出多少恐嚇
[00:15:10.600 --> 00:15:11.600]  恐懼
[00:15:11.600 --> 00:15:13.600]  誘惑
[00:15:13.600 --> 00:15:15.600]  甚至謊言
[00:15:15.600 --> 00:15:18.600]  都不會攻陷我們
[00:15:18.600 --> 00:15:20.600]  只要有一刻
[00:15:20.600 --> 00:15:23.600]  我們可能會被過犯所成
[00:15:23.600 --> 00:15:24.600]  但有一刻
[00:15:24.600 --> 00:15:26.600]  如果我仍然很誠實地
[00:15:26.600 --> 00:15:28.600]  面對我心裡的聖靈
[00:15:28.600 --> 00:15:30.600]  對我的提醒
[00:15:30.600 --> 00:15:31.600]  責備
[00:15:31.600 --> 00:15:33.600]  催促
[00:15:33.600 --> 00:15:34.600]  我仍然願意承認
[00:15:34.600 --> 00:15:36.600]  我裡面有忐忑不安
[00:15:36.600 --> 00:15:38.600]  有掙扎的話
[00:15:38.600 --> 00:15:42.600]  神的靈都會帶領我們去認罪悔改
[00:15:42.600 --> 00:15:46.600]  都會保守我們到底
[00:15:46.600 --> 00:15:47.600]  大家都明白
[00:15:47.600 --> 00:15:51.600]  我們現在正面對信仰的壁壩
[00:15:51.600 --> 00:15:53.600]  這個信仰的壁壩
[00:15:53.600 --> 00:15:54.600]  有多大
[00:15:54.600 --> 00:15:55.600]  有多深
[00:15:55.600 --> 00:15:57.600]  我們無法估計
[00:15:57.600 --> 00:16:01.600]  我們大家都是面對著一個戰戰兢兢的態度
[00:16:01.600 --> 00:16:05.600]  來面對這場信心的考驗
[00:16:05.600 --> 00:16:09.600]  或者我們多點認識前人走過的路
[00:16:09.600 --> 00:16:11.600]  可以幫助我們一方面
[00:16:11.600 --> 00:16:13.600]  現實點去看這個問題
[00:16:13.600 --> 00:16:15.600]  叫我們謙卑
[00:16:15.600 --> 00:16:17.600]  原來我們都是軟弱
[00:16:17.600 --> 00:16:18.600]  但另一方面
[00:16:18.600 --> 00:16:20.600]  我們都帶著信心
[00:16:20.600 --> 00:16:22.600]  去走前面的路
[00:16:22.600 --> 00:16:23.600]  因為我們都看到
[00:16:23.600 --> 00:16:25.600]  上帝真是信實
[00:16:25.600 --> 00:16:28.600]  祂會保守
[00:16:28.600 --> 00:16:32.600]  第二個確句就是
[00:16:32.600 --> 00:16:35.600]  我們知道我們是屬於神
[00:16:35.600 --> 00:16:36.600]  第十九節
[00:16:36.600 --> 00:16:38.600]  我請弟兄幫我讀
[00:16:38.600 --> 00:16:41.600]  第十九節
[00:16:41.600 --> 00:16:44.600]  我們知道我們是屬神的
[00:16:44.600 --> 00:16:50.600]  而全世界都服在那邪惡者的權勢之下
[00:16:50.600 --> 00:16:53.600]  約翰在這一節裡用「我們」
[00:16:53.600 --> 00:16:57.600]  他以第一身和讀者去認同這個事實
[00:16:57.600 --> 00:16:59.600]  前面說到那一刻
[00:16:59.600 --> 00:17:02.600]  那個邪惡者是無法加害那些屬於神的人
[00:17:02.600 --> 00:17:04.600]  但對於不信的人
[00:17:04.600 --> 00:17:07.600]  約翰就說他們是屬於這個世界
[00:17:07.600 --> 00:17:11.600]  而世界是落在這個邪惡者的手下
[00:17:11.600 --> 00:17:13.600]  因為他是世界的王
[00:17:13.600 --> 00:17:14.600]  對於約翰
[00:17:14.600 --> 00:17:17.600]  黑白是很分明的
[00:17:17.600 --> 00:17:19.600]  要麼你就屬神
[00:17:19.600 --> 00:17:21.600]  要麼你就屬世界
[00:17:21.600 --> 00:17:23.600]  就沒有第三樣東西了
[00:17:23.600 --> 00:17:26.600]  屬神的人就是注定得勝
[00:17:26.600 --> 00:17:28.600]  屬世界的人就是注定失敗
[00:17:28.600 --> 00:17:30.600]  因為那個世界的王
[00:17:30.600 --> 00:17:33.600]  在十字架上已經被審判
[00:17:33.600 --> 00:17:36.600]  然後耶穌在離別禱告的時候
[00:17:36.600 --> 00:17:38.600]  他也跟門徒說
[00:17:38.600 --> 00:17:40.600]  其實你們在這個世界上
[00:17:40.600 --> 00:17:42.600]  有一個很弔詭的身份
[00:17:42.600 --> 00:17:44.600]  弔詭的身份是什麼呢?
[00:17:44.600 --> 00:17:48.600]  你們是在世而不屬世
[00:17:48.600 --> 00:17:52.600]  我們看看約翰福音第17章16至18節
[00:17:52.600 --> 00:17:55.600]  他們不屬世界
[00:17:55.600 --> 00:17:57.600]  正如我不屬世界一樣
[00:17:57.600 --> 00:18:00.600]  求你用真理使他們成性
[00:18:00.600 --> 00:18:02.600]  你的道就是真理
[00:18:02.600 --> 00:18:04.600]  你怎樣猜我到世上
[00:18:04.600 --> 00:18:07.600]  我也照樣猜他們到世上
[00:18:07.600 --> 00:18:11.600]  我們很清楚
[00:18:11.600 --> 00:18:13.600]  我們是屬於永恆
[00:18:13.600 --> 00:18:15.600]  我們是屬於神
[00:18:15.600 --> 00:18:17.600]  那裡才是我們的歸宿
[00:18:17.600 --> 00:18:18.600]  是我們的家
[00:18:18.600 --> 00:18:20.600]  但是很弔詭的是
[00:18:20.600 --> 00:18:21.600]  我們又要被差遣
[00:18:21.600 --> 00:18:23.600]  來到一個有一天
[00:18:23.600 --> 00:18:26.600]  即將會消滅的世界裡
[00:18:26.600 --> 00:18:28.600]  去等候花期
[00:18:28.600 --> 00:18:30.600]  弟兄姊妹你們有沒有試過
[00:18:30.600 --> 00:18:33.600]  去外地旅行
[00:18:33.600 --> 00:18:35.600]  或者公幹
[00:18:35.600 --> 00:18:38.600]  或者升學一段時間
[00:18:38.600 --> 00:18:43.600]  你發覺你真的很想回家的感覺
[00:18:43.600 --> 00:18:46.600]  你覺得
[00:18:46.600 --> 00:18:47.600]  你那種感覺就是覺得
[00:18:47.600 --> 00:18:51.600]  這個地方不是讓你最安心的地方
[00:18:51.600 --> 00:18:53.600]  總是周身不舒服的
[00:18:53.600 --> 00:18:57.600]  你覺得不是完全給你安全感的
[00:18:57.600 --> 00:18:59.600]  你那種感覺就是
[00:18:59.600 --> 00:19:02.600]  很有客裡寄居的感覺
[00:19:02.600 --> 00:19:06.600]  總之有一天我要回家
[00:19:06.600 --> 00:19:07.600]  回到家
[00:19:07.600 --> 00:19:09.600]  終於放下行李
[00:19:09.600 --> 00:19:11.600]  終於可以回家了
[00:19:11.600 --> 00:19:13.600]  有沒有試過這種感覺
[00:19:13.600 --> 00:19:16.600]  另外想起去年疫情的時候
[00:19:16.600 --> 00:19:17.600]  記不記得有一班
[00:19:17.600 --> 00:19:20.600]  在鑽石公主號的旅客
[00:19:20.600 --> 00:19:23.600]  他們在郵輪裡多少天
[00:19:23.600 --> 00:19:26.600]  四十多五十天
[00:19:26.600 --> 00:19:29.600]  特別是老人家很慘
[00:19:29.600 --> 00:19:32.600]  歸心似箭的那種感覺
[00:19:32.600 --> 00:19:35.600]  我想大家都進入這種感覺
