
[00:00:00.000 --> 00:00:02.520]  今天我們一個新的系列
[00:01:46.720 --> 00:01:50.000]  吃勞碌得來的飯本是枉然
[00:01:50.000 --> 00:01:52.480]  唯有耶和華所親愛的
[00:01:52.480 --> 00:01:56.280]  必叫他安然入睡
[00:01:56.280 --> 00:02:01.760]  這節聖經我相信很多聰明人做基督徒一段時間都會聽過
[00:02:01.760 --> 00:02:04.840]  但這段聖經其實光是這兩節
[00:02:04.840 --> 00:02:09.360]  裏面有些很重要的屬靈原則
[00:02:09.360 --> 00:02:12.640]  例如第一個原則就是
[00:02:12.640 --> 00:02:14.640]  你要留意這裏所說的
[00:02:14.640 --> 00:02:16.880]  若不是耶和華建造房屋
[00:02:16.880 --> 00:02:19.480]  建造的人就枉然勞力
[00:02:19.480 --> 00:02:22.880]  他所說的不是一些所謂的
[00:02:22.880 --> 00:02:26.560]  他所說的不是有些人虛度光陰做一些無謂的事
[00:02:26.560 --> 00:02:29.440]  是因為你做了一些很不正經的事
[00:02:29.440 --> 00:02:31.280]  他所說的不是一些所謂的
[00:02:31.280 --> 00:02:32.680]  Sinful Activity
[00:02:32.680 --> 00:02:35.680]  即是說的不是那些
[00:02:35.680 --> 00:02:38.440]  這個人一到黑只是去煲劇
[00:02:38.440 --> 00:02:40.320]  無所事事
[00:02:40.320 --> 00:02:42.080]  做一些不正經的事
[00:02:42.080 --> 00:02:43.680]  賭錢
[00:02:43.680 --> 00:02:46.400]  做一些很浪費人生的事
[00:02:46.400 --> 00:02:49.840]  大家都知道那些是浪費人生
[00:02:49.840 --> 00:02:54.320]  浪費人生做一些沒有意義的事
[00:02:54.320 --> 00:02:58.520]  但今天這篇詩篇他所說的是另一個層次的虛度光陰
[00:02:58.520 --> 00:03:02.040]  他所說的是有些人在做一些
[00:03:02.040 --> 00:03:06.000]  日常生活所有人都認為是正確的事
[00:03:06.000 --> 00:03:08.920]  所以他這裏是說建造房屋
[00:03:08.920 --> 00:03:11.800]  所以他所說的是在當時古代近東
[00:03:11.800 --> 00:03:15.120]  大家都認為成家立業
[00:03:15.120 --> 00:03:17.640]  對一個人來說最重要的是兩件事
[00:03:17.640 --> 00:03:18.800]  一是建造房屋
[00:03:18.800 --> 00:03:20.920]  一是看守城池
[00:03:20.920 --> 00:03:22.920]  是兩個不同層面的事
[00:03:22.920 --> 00:03:28.000]  但這些行為是一些大家認為理所當然的事
[00:03:28.000 --> 00:03:30.920]  人生應該是這樣過的
[00:03:30.920 --> 00:03:32.280]  好好讀書找一份好的工作
[00:03:32.280 --> 00:03:34.320]  然後開始成家立業
[00:03:34.320 --> 00:03:37.400]  所以這是一個很正常
[00:03:37.400 --> 00:03:40.000]  每一個人每一天都會做的事
[00:03:40.000 --> 00:03:41.960]  我們人生方向大概就是這樣安排
[00:03:41.960 --> 00:03:45.200]  我們的時間精力應該就是用在這些事上
[00:03:45.200 --> 00:03:48.600]  但這篇詩篇給我們第一個提醒
[00:03:48.600 --> 00:03:51.080]  當我們在做這些事的時候
[00:03:51.080 --> 00:03:54.680]  如果不是神與我們同在
[00:03:54.680 --> 00:03:57.480]  亦都在跟我們一起做這件事
[00:03:57.480 --> 00:03:59.480]  我們在做這些事的時候
[00:03:59.480 --> 00:04:01.720]  其實都是沒有價值的
[00:04:01.720 --> 00:04:04.000]  所以這是更深一個層次
[00:04:04.000 --> 00:04:05.800]  在說人生的虛空
[00:04:05.800 --> 00:04:07.800]  他不是在說我們正常人
[00:04:07.800 --> 00:04:13.240]  不務正業的人 一天到晚看劇 浪費時間
[00:04:13.240 --> 00:04:14.120]  他更加不是這些
[00:04:14.120 --> 00:04:16.120]  他是在說一些很上進的人
[00:04:16.120 --> 00:04:18.720]  他們很懂得安排他們的人生
[00:04:18.720 --> 00:04:20.720]  沒錯 我就是成家立業
[00:04:20.720 --> 00:04:24.240]  大家都知道不單止香港上樓難
[00:04:24.240 --> 00:04:26.240]  美國上樓都很難
[00:04:26.240 --> 00:04:28.720]  Well Fargo轉彎的位置
[00:04:28.720 --> 00:04:32.600]  那些房子前面打開窗就聞到垃圾味
[00:04:32.600 --> 00:04:34.200]  後面有鐵路的那些
[00:04:34.200 --> 00:04:36.200]  1.4米 展示出來
[00:04:36.200 --> 00:04:39.720]  所以上樓是很難的
[00:04:39.720 --> 00:04:42.240]  大家知道在灣區做工很辛苦
[00:04:42.240 --> 00:04:44.240]  很拼搏就是為了可以
[00:04:44.240 --> 00:04:46.880]  買多間房子 然後成家立業
[00:04:46.880 --> 00:04:49.880]  沒有人會在做這些事的時候
[00:04:49.880 --> 00:04:51.880]  人家覺得你浪費了你的生命
[00:04:51.880 --> 00:04:53.880]  每個人都覺得不錯
[00:04:53.880 --> 00:04:55.880]  人生應該做這些的
[00:04:55.880 --> 00:04:59.200]  但這篇詩篇偏偏是說
[00:04:59.200 --> 00:05:02.960]  他不是說你在做一些不正經的事的時候
[00:05:02.960 --> 00:05:04.560]  浪費你的人生 徒然
[00:05:04.560 --> 00:05:07.320]  他是說你在做一些很正經的事的時候
[00:05:07.320 --> 00:05:10.680]  你在做一些所有這個世界都覺得
[00:05:10.680 --> 00:05:14.120]  你是一個很積極 很正面的人生
[00:05:14.120 --> 00:05:16.120]  你是在標榜一些東西
[00:05:16.120 --> 00:05:18.760]  但他偏偏是這件事提醒我們
[00:05:18.760 --> 00:05:22.360]  而這件事才是最值得提醒
[00:05:22.360 --> 00:05:24.360]  因為人生有兩種虛度光陰的方式
[00:05:24.360 --> 00:05:26.360]  一種是做不正經的事
[00:05:26.360 --> 00:05:28.000]  一種是做正經的事
[00:05:28.000 --> 00:05:28.920]  分別在哪裏呢
[00:05:28.920 --> 00:05:31.440]  就是如果你做不正經的事虛度光陰
[00:05:31.440 --> 00:05:33.440]  至少過程是快樂的
[00:05:34.680 --> 00:05:37.880]  但結局就比較淒慘
[00:05:37.880 --> 00:05:41.320]  但如果你是用正經的事來虛度光陰
[00:05:41.320 --> 00:05:43.320]  過程是痛苦的
[00:05:43.320 --> 00:05:46.880]  但結果自我感覺稍為良好一點
[00:05:46.880 --> 00:05:48.880]  至少有一點成就感
[00:05:48.880 --> 00:05:50.880]  不會覺得那麼罪惡
[00:05:50.880 --> 00:05:54.880]  但你會發覺真正的分別在於
[00:05:54.880 --> 00:05:57.480]  當你用不正經的事去虛度光陰
[00:05:57.480 --> 00:05:59.480]  至少你是知道的 很容易知道
[00:05:59.480 --> 00:06:01.480]  你都知道整個月在煲劇
[00:06:01.480 --> 00:06:03.480]  自己都覺得自己很頹廢
[00:06:03.480 --> 00:06:05.480]  自己都覺得受不了
[00:06:05.480 --> 00:06:07.480]  然後你就覺得下個月一定要谷底反彈
[00:06:07.480 --> 00:06:09.480]  要努力一點 要努力一點
[00:06:09.480 --> 00:06:11.480]  你自己都知道的 很容易知道的
[00:06:11.480 --> 00:06:13.480]  但是第二種
[00:06:13.480 --> 00:06:15.480]  做正經的事虛度光陰
[00:06:15.480 --> 00:06:17.480]  就未必那麼容易知道
[00:06:17.480 --> 00:06:19.480]  因為全世界都在稱讚你
[00:06:19.480 --> 00:06:23.480]  都說你走在正路上
[00:06:23.480 --> 00:06:25.480]  你走在正途上
[00:06:25.480 --> 00:06:27.480]  你在做正確的事
[00:06:27.480 --> 00:06:30.480]  很努力工作 很努力投資
[00:06:30.480 --> 00:06:32.480]  很努力的成家立業
[00:06:32.480 --> 00:06:34.480]  在做這些事的時候
[00:06:34.480 --> 00:06:36.480]  沒有人會告訴你 你在虛度光陰
[00:06:36.480 --> 00:06:38.480]  大家都覺得很好
[00:06:38.480 --> 00:06:40.480]  在這種狀況之下
[00:06:40.480 --> 00:06:42.480]  你很難察覺到
[00:06:42.480 --> 00:06:44.480]  人生原來如此虛空的嗎?
[00:06:44.480 --> 00:06:46.480]  原來我做這些正經事的時候
[00:06:46.480 --> 00:06:48.480]  原來都是虛空的嗎?
[00:06:48.480 --> 00:06:50.480]  這個比較難察覺到
[00:06:50.480 --> 00:06:52.480]  而這個也正是這篇詩篇
[00:06:52.480 --> 00:06:54.480]  第一個給我們的提醒
[00:06:54.480 --> 00:06:56.480]  即使在做一些
[00:06:56.480 --> 00:06:58.480]  你覺得理所當然
[00:06:58.480 --> 00:07:01.480]  是每個人都應該在做的
[00:07:01.480 --> 00:07:04.480]  一些很正經的事的時候
[00:07:04.480 --> 00:07:06.480]  原來都是可以
[00:07:06.480 --> 00:07:09.480]  一種比較高層次的虛度光陰的方式
[00:07:09.480 --> 00:07:12.480]  不只是低層次和高層次
[00:07:12.480 --> 00:07:14.480]  所以這是第一個提醒
[00:07:14.480 --> 00:07:17.480]  第二個提醒更加重要
[00:07:17.480 --> 00:07:20.480]  這篇聖經所說的
[00:07:20.480 --> 00:07:24.480]  假如不是神建造房屋
[00:07:24.480 --> 00:07:28.480]  建造的人就枉然勞力
[00:07:28.480 --> 00:07:30.480]  假如不是神看守聖祠
[00:07:30.480 --> 00:07:33.480]  它說的是兩個不同層次的事
[00:07:33.480 --> 00:07:35.480]  第一個是建造房屋
[00:07:35.480 --> 00:07:37.480]  是說你個人的生活
[00:07:37.480 --> 00:07:38.480]  即是你個人的生活
[00:07:38.480 --> 00:07:40.480]  例如我要買一間房子
[00:07:40.480 --> 00:07:42.480]  第二個是看守聖祠
[00:07:42.480 --> 00:07:44.480]  看守聖祠關我什麼事?
[00:07:44.480 --> 00:07:47.480]  看守聖祠是說一些大環境
[00:07:47.480 --> 00:07:48.480]  換句話說
[00:07:48.480 --> 00:07:50.480]  如果你是一個很努力做工的人
[00:07:50.480 --> 00:07:52.480]  你就說我建了一間房子
[00:07:52.480 --> 00:07:54.480]  但是你說看守聖祠不關我的事
[00:07:54.480 --> 00:07:56.480]  看守聖祠是很重要的
[00:07:56.480 --> 00:07:58.480]  看守聖祠不關我的事
[00:07:58.480 --> 00:08:00.480]  是政府的事
[00:08:00.480 --> 00:08:01.480]  這個也很重要
[00:08:01.480 --> 00:08:03.480]  因為既然你建了房子
[00:08:03.480 --> 00:08:07.480]  如果不是政府可以好好看守聖祠
[00:08:07.480 --> 00:08:09.480]  以前古代近東
[00:08:09.480 --> 00:08:12.480]  如果你的聖祠是被外邦人攻陷了
[00:08:12.480 --> 00:08:14.480]  然後別人進來放火
[00:08:14.480 --> 00:08:16.480]  去殺人、搶東西
[00:08:16.480 --> 00:08:18.480]  你覺得你保得住你的房子嗎?
[00:08:18.480 --> 00:08:19.480]  也沒有用
[00:08:19.480 --> 00:08:20.480]  意思就是說
[00:08:20.480 --> 00:08:22.480]  你個人的事管理得好
[00:08:22.480 --> 00:08:25.480]  但如果整個大環境不好
[00:08:25.480 --> 00:08:28.480]  你會發覺都很虛空
[00:08:28.480 --> 00:08:30.480]  就好像我記得
[00:08:30.480 --> 00:08:35.480]  我們Shirley第一次買房子的時候
[00:08:35.480 --> 00:08:37.480]  一買完沒幾年
[00:08:37.480 --> 00:08:39.480]  突然間出現一件意外
[00:08:39.480 --> 00:08:41.480]  就是整間房子燒了
[00:08:41.480 --> 00:08:42.480]  燒完之後
[00:08:42.480 --> 00:08:44.480]  剛好重建的時候
[00:08:44.480 --> 00:08:46.480]  又碰到信貸危機
[00:08:46.480 --> 00:08:48.480]  然後瞬間
[00:08:48.480 --> 00:08:52.480]  無論你多努力賺錢買房子
[00:08:52.480 --> 00:08:55.480]  瞬間你就變成負資產
[00:08:55.480 --> 00:08:56.480]  那一刻你就明白
[00:08:56.480 --> 00:08:58.480]  若不是耶和華建造
[00:08:58.480 --> 00:09:01.480]  房屋建造的人就枉然努力
[00:09:01.480 --> 00:09:03.480]  不單只是你個人努力
[00:09:03.480 --> 00:09:04.480]  你發覺如果大環境
[00:09:04.480 --> 00:09:09.480]  如果不是神都在看守聖祠
[00:09:09.480 --> 00:09:13.480]  是在保障整個城市國家的安危
[00:09:13.480 --> 00:09:15.480]  讓它四景平安
[00:09:15.480 --> 00:09:18.480]  你發覺你個人努力沒什麼意思
[00:09:18.480 --> 00:09:19.480]  因為大環境差
[00:09:19.480 --> 00:09:21.480]  泡沫經濟
[00:09:21.480 --> 00:09:24.480]  你怎麼努力都上不了樓
[00:09:24.480 --> 00:09:27.480]  所以你發覺是兩個層次的東西
[00:09:27.480 --> 00:09:28.480]  一個是個人
[00:09:28.480 --> 00:09:29.480]  一個是大環境
[00:09:29.480 --> 00:09:32.480]  兩樣都有虛空的一面
[00:09:32.480 --> 00:09:34.480]  兩樣都需要一個解決的方式
[00:09:34.480 --> 00:09:37.480]  而這裡所提的解決方式就是說
[00:09:37.480 --> 00:09:39.480]  若不是神建造房屋
[00:09:39.480 --> 00:09:41.480]  這是第三點很重要的
[00:09:41.480 --> 00:09:48.480]  這裡不是說若不是神想要建造房屋
[00:09:48.480 --> 00:09:50.480]  建造的人就枉然努力
[00:09:50.480 --> 00:09:52.480]  你知不知道分別在哪裡
[00:09:52.480 --> 00:09:55.480]  若不是神想要建造房屋
[00:09:55.480 --> 00:09:56.480]  建造的人就枉然努力
[00:09:56.480 --> 00:09:59.480]  若不是神建造房屋
[00:09:59.480 --> 00:10:01.480]  建造的人就枉然努力
[00:10:01.480 --> 00:10:03.480]  分別在這裡
[00:10:03.480 --> 00:10:06.480]  很多基督徒對神有個錯誤的觀念
[00:10:06.480 --> 00:10:11.480]  我們最重要就是要知道神的旨意
[00:10:11.480 --> 00:10:14.480]  例如說我要買一間屋
[00:10:14.480 --> 00:10:16.480]  什麼時候進場什麼時候出場
[00:10:16.480 --> 00:10:18.480]  當時我們買第一間屋的時候
[00:10:18.480 --> 00:10:20.480]  進場的時間真的不對
[00:10:20.480 --> 00:10:22.480]  一進場就立刻有房貸危機
[00:10:22.480 --> 00:10:24.480]  錯誤的時機
[00:10:24.480 --> 00:10:26.480]  第二間屋的時候神的祝福
[00:10:26.480 --> 00:10:29.480]  終於知道完美的時機進場
[00:10:29.480 --> 00:10:31.480]  到底投資哪隻股票好呢
[00:10:31.480 --> 00:10:33.480]  單身的那些
[00:10:33.480 --> 00:10:36.480]  到底神為我預備的男朋友女朋友會是誰呢
[00:10:36.480 --> 00:10:37.480]  然後祈禱
[00:10:37.480 --> 00:10:41.480]  最重要知道神的旨意
[00:10:41.480 --> 00:10:42.480]  神告訴你
[00:10:42.480 --> 00:10:43.480]  沒錯就是那個了
[00:10:43.480 --> 00:10:44.480]  就是那個了
[00:10:44.480 --> 00:10:45.480]  怎樣呢
[00:10:45.480 --> 00:10:48.480]  這裡不是說要知道神的旨意
[00:10:48.480 --> 00:10:50.480]  是不是要建造這間屋
[00:10:50.480 --> 00:10:53.480]  如果神想要建造這間屋
[00:10:53.480 --> 00:10:55.480]  到這一刻為止就搞定
[00:10:55.480 --> 00:10:57.480]  我已經很清楚知道神就是要這間屋
[00:10:57.480 --> 00:11:00.480]  接下來的神不關你的事就交給我
[00:11:00.480 --> 00:11:01.480]  我就努力賺錢
[00:11:01.480 --> 00:11:02.480]  努力經營我的婚姻
[00:11:02.480 --> 00:11:05.480]  既然我知道你是揀選這個
[00:11:05.480 --> 00:11:08.480]  我以前認識的一個姐妹
[00:11:08.480 --> 00:11:10.480]  找男朋友的時候
[00:11:10.480 --> 00:11:11.480]  她真的這樣祈禱
[00:11:11.480 --> 00:11:15.480]  她說神如果那個在約我的男朋友
[00:11:15.480 --> 00:11:17.480]  是你為我預備將來的老公
[00:11:17.480 --> 00:11:20.480]  就求你讓明天12點下雨
[00:11:20.480 --> 00:11:23.480]  12點15分就停雨
[00:11:23.480 --> 00:11:25.480]  不是開玩笑
[00:11:25.480 --> 00:11:26.480]  真的到了明天
[00:11:26.480 --> 00:11:27.480]  真的12點下雨
[00:11:27.480 --> 00:11:29.480]  12點15分停雨
[00:11:29.480 --> 00:11:31.480]  所以她是100%確定
[00:11:31.480 --> 00:11:33.480]  這個就是神為我預備的那個
[00:11:33.480 --> 00:11:36.480]  很確定
[00:11:36.480 --> 00:11:37.480]  但我想告訴你
[00:11:37.480 --> 00:11:39.480]  即使你100%確定
[00:11:39.480 --> 00:11:41.480]  這個就是神為你預備的
[00:11:41.480 --> 00:11:43.480]  但在整個過程當中
[00:11:43.480 --> 00:11:46.480]  你不是邀請神進入你婚姻
[00:11:46.480 --> 00:11:48.480]  和你進行婚姻的每一步
[00:11:48.480 --> 00:11:51.480]  你都可以離婚收場
[00:11:51.480 --> 00:11:53.480]  到離婚收場的時候
[00:11:53.480 --> 00:11:54.480]  你回來怪神
[00:11:54.480 --> 00:11:57.480]  我當時問得很清楚
[00:11:57.480 --> 00:12:00.480]  我都100%確定你就是那個
[00:12:00.480 --> 00:12:03.480]  為什麼今天搞成這樣
[00:12:03.480 --> 00:12:05.480]  這裡不是說你只要知道
[00:12:05.480 --> 00:12:08.480]  如果神是想要建造房屋
[00:12:08.480 --> 00:12:11.480]  你去建造就絕對沒問題
[00:12:11.480 --> 00:12:12.480]  這裡說的是
[00:12:12.480 --> 00:12:16.480]  如果不是神都參與一起建造房屋
[00:12:16.480 --> 00:12:18.480]  建造的人就浪費時間
[00:12:18.480 --> 00:12:20.480]  祂是說這件事
[00:12:20.480 --> 00:12:22.480]  不是只是旨意
[00:12:22.480 --> 00:12:25.480]  是說當你知道神的旨意是這樣
[00:12:25.480 --> 00:12:28.480]  但如果你沒有邀請祂參與整個過程
[00:12:28.480 --> 00:12:30.480]  就好像做事工都是這樣
[00:12:30.480 --> 00:12:32.480]  我最重要知道這是不是神的心意
[00:12:32.480 --> 00:12:33.480]  只要知道是神的心意
[00:12:33.480 --> 00:12:34.480]  That's it 神離
[00:12:34.480 --> 00:12:35.480]  走到一邊
[00:12:35.480 --> 00:12:37.480]  接下來就是我的事了
[00:12:37.480 --> 00:12:39.480]  我們就All in
[00:12:39.480 --> 00:12:41.480]  所有的時間精力放進去
[00:12:41.480 --> 00:12:43.480]  然後就Burn out
[00:12:43.480 --> 00:12:45.480]  大概都是這樣
[00:12:45.480 --> 00:12:48.480]  這篇詩篇第一個給我們很大的提醒
[00:12:48.480 --> 00:12:51.480]  這裡說的不只是你要知道神的旨意
[00:12:51.480 --> 00:12:53.480]  它是要你去邀請神
[00:12:53.480 --> 00:12:56.480]  進入你生活的每一個層面
[00:12:56.480 --> 00:12:59.480]  知道神會跟你一起建造房屋
[00:12:59.480 --> 00:13:01.480]  一起看守聖祠
[00:13:01.480 --> 00:13:02.480]  如果整個過程
[00:13:02.480 --> 00:13:05.480]  不是神都在跟你一起做的話
[00:13:05.480 --> 00:13:08.480]  這件事你就會發覺很虛空
[00:13:08.480 --> 00:13:10.480]  也沒有什麼好的後果
[00:13:10.480 --> 00:13:11.480]  祂是在說這件事
[00:13:11.480 --> 00:13:13.480]  所以是更加深一個層次
[00:13:13.480 --> 00:13:16.480]  所以不要以為我們為人處事
[00:13:16.480 --> 00:13:17.480]  或者做基督徒
[00:13:17.480 --> 00:13:19.480]  我最重要知道神的旨意就行了
[00:13:19.480 --> 00:13:20.480]  不要停在那裡
[00:13:20.480 --> 00:13:23.480]  我只要知道這是神要我做的
[00:13:23.480 --> 00:13:24.480]  接下來不關神的事
[00:13:24.480 --> 00:13:25.480]  走到一邊
[00:13:25.480 --> 00:13:27.480]  是我的了
[00:13:27.480 --> 00:13:29.480]  人生很累
[00:13:29.480 --> 00:13:31.480]  你要懂得怎樣
[00:13:31.480 --> 00:13:32.480]  不只是知道神的旨意
[00:13:32.480 --> 00:13:34.480]  是說神我想邀請你
[00:13:34.480 --> 00:13:36.480]  當我成家立業的時候
[00:13:36.480 --> 00:13:37.480]  在整個過程當中
[00:13:37.480 --> 00:13:40.480]  我想你陪著我走每一步
[00:13:40.480 --> 00:13:43.480]  你跟我一起建造這間房屋
[00:13:43.480 --> 00:13:44.480]  你跟我一起處理
[00:13:44.480 --> 00:13:46.480]  這些所謂的看守聖祠
[00:13:46.480 --> 00:13:48.480]  這些大環境我處理不了的事
[00:13:48.480 --> 00:13:49.480]  我仍然相信
[00:13:49.480 --> 00:13:50.480]  無論是我個人生活
[00:13:50.480 --> 00:13:52.480]  還是這個大環境神
[00:13:52.480 --> 00:13:54.480]  你都在做
[00:13:54.480 --> 00:13:55.480]  你都在控制
[00:13:55.480 --> 00:13:58.480]  你都在控制整件事
[00:13:58.480 --> 00:14:01.480]  如果你沒有這樣的信仰
[00:14:01.480 --> 00:14:04.480]  你很難像這邊的詩篇
[00:14:04.480 --> 00:14:05.480]  這邊的詩篇
[00:14:05.480 --> 00:14:08.480]  叫做所謂的上行之詩
[00:14:08.480 --> 00:14:10.480]  大家知不知道什麼是上行之詩
[00:14:10.480 --> 00:14:11.480]  上行之詩是說
[00:14:11.480 --> 00:14:13.480]  當時的以色列人
[00:14:13.480 --> 00:14:16.480]  有時候他們要去聖殿敬拜神
[00:14:16.480 --> 00:14:18.480]  當時就不像現在那麼方便
[00:14:18.480 --> 00:14:20.480]  為什麼會有一間在附近
[00:14:20.480 --> 00:14:22.480]  以前不是這樣
[00:14:22.480 --> 00:14:24.480]  以前無論你住在哪裡
[00:14:24.480 --> 00:14:25.480]  你住在埃及也好
[00:14:25.480 --> 00:14:26.480]  你住在敘利亞
[00:14:26.480 --> 00:14:28.480]  你住在東面很遠的地方
[00:14:28.480 --> 00:14:29.480]  只有一間聖殿
[00:14:29.480 --> 00:14:30.480]  耶路撒冷
[00:14:30.480 --> 00:14:34.480]  所以你需要從你的家鄉
[00:14:34.480 --> 00:14:36.480]  有時幾天的時間
[00:14:36.480 --> 00:14:38.480]  去到耶路撒冷去敬拜
[00:14:38.480 --> 00:14:40.480]  他們叫做上耶路撒冷
[00:14:40.480 --> 00:14:43.480]  上一個山上去敬拜
[00:14:43.480 --> 00:14:45.480]  所以上行之詩就是
[00:14:45.480 --> 00:14:46.480]  當你一家大小
[00:14:46.480 --> 00:14:48.480]  一起去敬拜的時候
[00:14:48.480 --> 00:14:51.480]  在路上一起唱的詩
[00:14:51.480 --> 00:14:54.480]  就是預備你去敬拜神
[00:14:54.480 --> 00:14:56.480]  所以這些詩是預備一家人
[00:14:56.480 --> 00:14:57.480]  一起去敬拜神的時候
[00:14:57.480 --> 00:15:00.480]  就是預備你
[00:15:00.480 --> 00:15:01.480]  怎麼預備
[00:15:01.480 --> 00:15:02.480]  這篇詩的預備
[00:15:02.480 --> 00:15:04.480]  就是預備你重新去反省
[00:15:04.480 --> 00:15:06.480]  為什麼我需要在忙碌的工作當中
[00:15:06.480 --> 00:15:07.480]  停下來
[00:15:07.480 --> 00:15:09.480]  然後旅行幾天的時間
[00:15:09.480 --> 00:15:10.480]  去敬拜神呢
[00:15:10.480 --> 00:15:11.480]  如果不是我相信
[00:15:11.480 --> 00:15:13.480]  如果不是神和我一起建屋
[00:15:13.480 --> 00:15:16.480]  我的努力就枉然白費
[00:15:16.480 --> 00:15:18.480]  如果我不是相信這件事
[00:15:18.480 --> 00:15:19.480]  那些人是停不下來的
[00:15:19.480 --> 00:15:21.480]  我怎麼會停下三天的工作
[00:15:21.480 --> 00:15:23.480]  然後走那麼遠的水路
[00:15:23.480 --> 00:15:25.480]  去耶路撒冷敬拜神呢
[00:15:25.480 --> 00:15:26.480]  如果我不是相信
[00:15:26.480 --> 00:15:29.480]  祂在我生活的每一步
[00:15:29.480 --> 00:15:31.480]  是祂在幫我建屋
[00:15:31.480 --> 00:15:34.480]  然後我就放心將這個計劃交給祂
[00:15:34.480 --> 00:15:36.480]  是祂在我成家立業的時候
[00:15:36.480 --> 00:15:40.480]  每一個過程祂都有參與
[00:15:40.480 --> 00:15:42.480]  而這個給我們很好的提醒
[00:15:42.480 --> 00:15:43.480]  就是對神來說
[00:15:43.480 --> 00:15:44.480]  祂是沒有分
[00:15:44.480 --> 00:15:47.480]  不是說你都聖殿神仙館
[00:15:47.480 --> 00:15:50.480]  神是希望參與你生活的每一個層面
[00:15:50.480 --> 00:15:52.480]  包括你的成家立業
[00:15:52.480 --> 00:15:54.480]  包括一些大環境
[00:15:54.480 --> 00:15:56.480]  你相信神是掌握大環境
[00:15:56.480 --> 00:15:58.480]  否則你又不會敬拜祂
[00:15:58.480 --> 00:15:59.480]  有些人不相信
[00:15:59.480 --> 00:16:01.480]  神真的掌握大環境
[00:16:01.480 --> 00:16:03.480]  那麼特朗普怎麼會做了總統呢
[00:16:03.480 --> 00:16:05.480]  你也有這樣的想法
[00:16:05.480 --> 00:16:06.480]  要相信神
[00:16:06.480 --> 00:16:10.480]  神在萬事互相效力
[00:16:10.480 --> 00:16:14.480]  最終是愛神的得罪益處
[00:16:14.480 --> 00:16:16.480]  所以你要相信神
[00:16:16.480 --> 00:16:19.480]  第三點就更加重要了
[00:16:19.480 --> 00:16:26.480]  第二節說你們清晨早起
[00:16:26.480 --> 00:16:27.480]  即是很努力的
[00:16:27.480 --> 00:16:28.480]  很早就起床
[00:16:28.480 --> 00:16:30.480]  然後很勞碌地工作
[00:16:30.480 --> 00:16:33.480]  到了很晚才睡覺
[00:16:33.480 --> 00:16:36.480]  然後就吃勞碌得來的飯
[00:16:36.480 --> 00:16:38.480]  終於可以吃飯了
[00:16:38.480 --> 00:16:40.480]  本事枉然
[00:16:40.480 --> 00:16:42.480]  所以第二節的前半段
[00:16:42.480 --> 00:16:45.480]  是一個結論
