
[00:00:00.000 --> 00:00:07.720]  感謝神在農曆新年帶領我們回到聖殿中敬拜主
[00:02:35.720 --> 00:02:38.720]  關於錢奉獻的訊息
[00:02:38.720 --> 00:02:39.720]  原來我們又發現
[00:02:39.720 --> 00:02:42.720]  耶穌基督是說很多關於錢的訊息
[00:02:42.720 --> 00:02:45.720]  所以我們多留意多關心
[00:02:45.720 --> 00:02:47.720]  其實也是很對的
[00:02:47.720 --> 00:02:50.720]  因為我們是主的門徒
[00:02:50.720 --> 00:02:51.720]  因為我作為主的僕人
[00:02:51.720 --> 00:02:53.720]  也是要把耶穌基督要講的事
[00:02:53.720 --> 00:02:55.720]  特別是這麼體重的事
[00:02:55.720 --> 00:02:58.720]  我也要去講給弟兄姊妹知道
[00:02:58.720 --> 00:03:02.720]  所以今天我們嘗試去學習一個課題
[00:03:02.720 --> 00:03:06.720]  其實這個課題是已熟能詳的
[00:03:06.720 --> 00:03:08.720]  基督徒的十一奉獻
[00:03:08.720 --> 00:03:12.720]  所以我相信我講起來也沒有什麼新意
[00:03:12.720 --> 00:03:15.720]  我們就作為溫故之身
[00:03:15.720 --> 00:03:18.720]  希望我們能夠透過聖經的話語
[00:03:18.720 --> 00:03:20.720]  我們能夠彼此勉勵
[00:03:20.720 --> 00:03:23.720]  在金錢、在奉獻上
[00:03:23.720 --> 00:03:27.720]  我們做得土著的喜悅
[00:03:27.720 --> 00:03:33.720]  今天我想和大家多一點去看回聖經
[00:03:33.720 --> 00:03:35.720]  多一點讓神的話語
[00:03:35.720 --> 00:03:37.720]  就是講給我們聽
[00:03:37.720 --> 00:03:41.720]  我想足夠讓我們在這個問題裡反思一下
[00:03:41.720 --> 00:03:45.720]  十一奉獻我們聽得多、講得多
[00:03:45.720 --> 00:03:50.720]  什麼叫做十一奉獻呢?
[00:03:50.720 --> 00:03:53.720]  相信大家都會明白
[00:03:53.720 --> 00:03:55.720]  十一奉獻其實很簡單
[00:03:55.720 --> 00:03:57.720]  是說我們屬主的人
[00:03:57.720 --> 00:04:00.720]  我們對神要有一些金錢的奉獻
[00:04:00.720 --> 00:04:02.720]  歸在神的家裡
[00:04:02.720 --> 00:04:06.720]  所謂十一就是一成
[00:04:06.720 --> 00:04:10.720]  就是我們收入的一成奉獻給神
[00:04:10.720 --> 00:04:13.720]  譬如我們有一萬元的收入
[00:04:13.720 --> 00:04:19.720]  我們起碼有一千元奉獻在神的家
[00:04:19.720 --> 00:04:23.720]  如果我們有兩萬元就起碼有二千元
[00:04:23.720 --> 00:04:26.720]  這個就是很簡單的方程式
[00:04:26.720 --> 00:04:29.720]  十一奉獻就是我們自己去算一下
[00:04:29.720 --> 00:04:32.720]  計算一下我們有沒有十分之一
[00:04:32.720 --> 00:04:35.720]  作為對神的家、神的工作
[00:04:35.720 --> 00:04:40.720]  我們呈現金錢的擺上
[00:04:40.720 --> 00:04:43.720]  這個就是十一奉獻
[00:04:43.720 --> 00:04:44.720]  讓我們都知道
[00:04:44.720 --> 00:04:48.720]  十一奉獻不是某位牧師創出來的
[00:04:48.720 --> 00:04:51.720]  十一奉獻不是某位名人覺得我們要這樣
[00:04:51.720 --> 00:04:53.720]  所以大家就跟風了
[00:04:53.720 --> 00:04:54.720]  又要十一奉獻
[00:04:54.720 --> 00:04:55.720]  讓我們很清楚的知道
[00:04:55.720 --> 00:04:57.720]  當我們講基督徒十一奉獻
[00:04:57.720 --> 00:05:01.720]  其實是聖經一早有記載的
[00:05:01.720 --> 00:05:03.720]  讓我們清楚知道
[00:05:03.720 --> 00:05:05.720]  我們今天所篤信上帝的話語
[00:05:05.720 --> 00:05:07.720]  是我們信仰的根基
[00:05:07.720 --> 00:05:09.720]  是教會信仰的根基
[00:05:09.720 --> 00:05:13.720]  是祂早就講十分之一的奉獻
[00:05:13.720 --> 00:05:16.720]  所以一直在屬靈的傳統流傳到今天
[00:05:16.720 --> 00:05:17.720]  我們教會又講
[00:05:17.720 --> 00:05:19.720]  弟兄姊妹之間都常講
[00:05:19.720 --> 00:05:21.720]  是有原因的
[00:05:21.720 --> 00:05:23.720]  讓我們從一些經文裏面
[00:05:23.720 --> 00:05:26.720]  去到看得到這個真實性
[00:05:26.720 --> 00:05:27.720]  第一
[00:05:27.720 --> 00:05:30.720]  當我們來看列祖的時代
[00:05:30.720 --> 00:05:33.720]  原來列祖距離現在是幾千年
[00:05:33.720 --> 00:05:36.720]  列祖的時代已經是有
[00:05:36.720 --> 00:05:41.720]  十分之一的奉獻的見證
[00:05:41.720 --> 00:05:44.720]  阿伯拉罕的時代
[00:05:44.720 --> 00:05:46.720]  距離現在真的很遠
[00:05:46.720 --> 00:05:48.720]  原來在當時聖經記載
[00:05:48.720 --> 00:05:50.720]  四王和五王是互相的爭戰
[00:05:50.720 --> 00:05:53.720]  一直在爭戰當中的時候
[00:05:53.720 --> 00:05:54.720]  他們不知為甚麼
[00:05:54.720 --> 00:05:57.720]  就見到羅德阿伯拉罕的侄子
[00:05:57.720 --> 00:05:59.720]  於是就將他擄走
[00:05:59.720 --> 00:06:02.720]  帶著他的產業俘虜了他
[00:06:02.720 --> 00:06:04.720]  阿伯拉罕知道之後
[00:06:04.720 --> 00:06:06.720]  侄子被人擄走
[00:06:06.720 --> 00:06:08.720]  他就一定要救回他
[00:06:08.720 --> 00:06:11.720]  於是就組織一些精煉的壯丁
[00:06:11.720 --> 00:06:13.720]  然後去攻打那些王
[00:06:13.720 --> 00:06:15.720]  他終於很難得
[00:06:15.720 --> 00:06:17.720]  竟然可以打勝仗
[00:06:17.720 --> 00:06:20.720]  就將他的侄子救回來
[00:06:20.720 --> 00:06:22.720]  和那些婦人
[00:06:22.720 --> 00:06:24.720]  這些財物等等都帶回來
[00:06:24.720 --> 00:06:26.720]  是非常開心的一回事
[00:06:26.720 --> 00:06:28.720]  然後聖經怎樣記載呢
[00:06:28.720 --> 00:06:30.720]  當他回到家裡的時候
[00:06:30.720 --> 00:06:35.720]  就有撒冷王默基西德出現了
[00:06:35.720 --> 00:06:37.720]  帶著餅和帶著酒
[00:06:37.720 --> 00:06:41.720]  他就來到迎接阿伯拉罕
[00:06:41.720 --> 00:06:42.720]  默基西德
[00:06:42.720 --> 00:06:44.720]  讀希伯來書的人就知道
[00:06:44.720 --> 00:06:45.720]  那裡都有出現
[00:06:45.720 --> 00:06:48.720]  這位撒冷王原來是甚麼身份呢
[00:06:48.720 --> 00:06:50.720]  不單是王的身份
[00:06:50.720 --> 00:06:54.720]  聖經說他是至高神的祭司
[00:06:54.720 --> 00:06:56.720]  這位至高神的祭司竟然出來迎接阿伯拉罕
[00:06:56.720 --> 00:06:58.720]  不單是迎接他
[00:06:58.720 --> 00:07:01.720]  聖經記載他為阿伯拉罕祝福
[00:07:01.720 --> 00:07:02.720]  祝福他
[00:07:02.720 --> 00:07:06.720]  然後說願天地的主至高的神賜福於你
[00:07:06.720 --> 00:07:09.720]  至高的神將敵人交在你手裡
[00:07:09.720 --> 00:07:11.720]  是應當稱頌的
[00:07:11.720 --> 00:07:13.720]  所以他打勝仗
[00:07:13.720 --> 00:07:16.720]  所以當阿伯拉罕知道了這件事
[00:07:16.720 --> 00:07:18.720]  又蒙受祝福的時候
[00:07:18.720 --> 00:07:20.720]  聖經就記載
[00:07:20.720 --> 00:07:25.720]  阿伯拉罕就把所得的拿出十分之一來
[00:07:25.720 --> 00:07:28.720]  給默基西德
[00:07:28.720 --> 00:07:29.720]  聖經很清楚的
[00:07:29.720 --> 00:07:31.720]  你回去查創世紀第十四章
[00:07:31.720 --> 00:07:34.720]  就是這樣對著這位至高神的祭司
[00:07:34.720 --> 00:07:37.720]  呈獻了十分之一
[00:07:37.720 --> 00:07:40.720]  列祖時代已經有了
[00:07:40.720 --> 00:07:42.720]  不單是阿伯拉罕
[00:07:42.720 --> 00:07:44.720]  瓦國也是
[00:07:44.720 --> 00:07:46.720]  另一位列祖
[00:07:46.720 --> 00:07:49.720]  聖經記載的創世紀二十八章的時候
[00:07:49.720 --> 00:07:51.720]  說到以撒的兒子瓦國
[00:07:51.720 --> 00:07:53.720]  有一次他要離開家鄉
[00:07:53.720 --> 00:07:55.720]  去他舅父拉班那裡
[00:07:55.720 --> 00:07:57.720]  準備娶妻
[00:07:57.720 --> 00:07:59.720]  於是他就離開別氏巴
[00:07:59.720 --> 00:08:00.720]  然後去哈蘭
[00:08:00.720 --> 00:08:01.720]  在途中的時候
[00:08:01.720 --> 00:08:02.720]  大家都很熟悉
[00:08:02.720 --> 00:08:04.720]  他有一個很深刻的經歷
[00:08:04.720 --> 00:08:08.720]  就是在伯特利這個地方裏面遇見神
[00:08:08.720 --> 00:08:12.720]  在夢裏面看到天使的天梯
[00:08:12.720 --> 00:08:14.720]  他覺得神是很真實的
[00:08:14.720 --> 00:08:15.720]  於是他就說
[00:08:15.720 --> 00:08:16.720]  這個是什麼地方
[00:08:16.720 --> 00:08:18.720]  這個是天之門
[00:08:18.720 --> 00:08:20.720]  是神的殿地
[00:08:20.720 --> 00:08:22.720]  然後聖經記載
[00:08:22.720 --> 00:08:24.720]  他就許願
[00:08:24.720 --> 00:08:26.720]  遇見這位真神的時候
[00:08:26.720 --> 00:08:27.720]  他就許願
[00:08:27.720 --> 00:08:29.720]  神若與我同在
[00:08:29.720 --> 00:08:31.720]  在我所行的路上保佑我
[00:08:31.720 --> 00:08:33.720]  又給我食物吃
[00:08:33.720 --> 00:08:35.720]  又給我有衣服穿
[00:08:35.720 --> 00:08:37.720]  使我平平安安的回到我父親的家
[00:08:37.720 --> 00:08:41.720]  我就必以耶和華為我的神
[00:08:41.720 --> 00:08:44.720]  再一次肯定對神的信求
[00:08:44.720 --> 00:08:46.720]  然後還有
[00:08:46.720 --> 00:08:47.720]  他說什麼
[00:08:47.720 --> 00:08:49.720]  凡你所賜給我的
[00:08:49.720 --> 00:08:53.720]  我必將十分之一獻給你
[00:08:53.720 --> 00:08:54.720]  看到沒有
[00:08:54.720 --> 00:08:55.720]  記載在這裏
[00:08:55.720 --> 00:08:58.720]  創世紀的28章
[00:08:58.720 --> 00:08:59.720]  所以他就覺得
[00:08:59.720 --> 00:09:02.720]  要獻給神是十分之一的
[00:09:02.720 --> 00:09:06.720]  列祖時代很清楚地有這樣的見證
[00:09:06.720 --> 00:09:08.720]  然後歷史一路發展
[00:09:08.720 --> 00:09:11.720]  去到摩西的時候
[00:09:11.720 --> 00:09:12.720]  律法的時代
[00:09:12.720 --> 00:09:14.720]  摩西的時候就說到
[00:09:14.720 --> 00:09:16.720]  他帶以色列人出埃及
[00:09:16.720 --> 00:09:17.720]  將一些很散漫的人
[00:09:17.720 --> 00:09:20.720]  最後組織成為一個大的群體
[00:09:20.720 --> 00:09:24.720]  然後神幫助他們離開埃及
[00:09:24.720 --> 00:09:27.720]  當神帶領他們出埃及之後
[00:09:27.720 --> 00:09:29.720]  然後在西乃山向他們顯明
[00:09:29.720 --> 00:09:32.720]  將神的心意、誡命向他們顯明
[00:09:32.720 --> 00:09:34.720]  摩西知道之後
[00:09:34.720 --> 00:09:36.720]  他就開始要記錄下來
[00:09:36.720 --> 00:09:37.720]  要告訴他們
[00:09:37.720 --> 00:09:40.720]  當大家將來進入迦南地的時候
[00:09:40.720 --> 00:09:43.720]  就需要有一些律例典章幫助你們
[00:09:43.720 --> 00:09:46.720]  你們有些事要按著神的心意去做
[00:09:46.720 --> 00:09:48.720]  而且這是一些命令
[00:09:48.720 --> 00:09:50.720]  對以色列來說
[00:09:50.720 --> 00:09:52.720]  其中的吩咐是甚麼呢?
[00:09:52.720 --> 00:09:55.720]  就是剛才我們所讀那兩節經文
[00:09:55.720 --> 00:09:57.720]  利未記那兩節經文
[00:09:57.720 --> 00:09:58.720]  記載的是甚麼呢?
[00:09:58.720 --> 00:09:59.720]  這個律例典章
[00:09:59.720 --> 00:10:01.720]  在二十七章的利未記
[00:10:01.720 --> 00:10:03.720]  和三十和三十二節
[00:10:03.720 --> 00:10:05.720]  剛才都讀得很清楚
[00:10:05.720 --> 00:10:06.720]  地上所有的
[00:10:06.720 --> 00:10:07.720]  無論是地上的種子
[00:10:07.720 --> 00:10:09.720]  還是樹上的果子
[00:10:09.720 --> 00:10:12.720]  十分之一是耶和華的
[00:10:12.720 --> 00:10:15.720]  是歸給耶和華為聖的
[00:10:15.720 --> 00:10:17.720]  然後凡牛群羊群中
[00:10:17.720 --> 00:10:19.720]  一切從象下經過的
[00:10:19.720 --> 00:10:20.720]  每第十隻
[00:10:20.720 --> 00:10:23.720]  要歸給耶和華為聖
[00:10:23.720 --> 00:10:25.720]  而這些歸給誰呢?
[00:10:25.720 --> 00:10:26.720]  歸給利未人
[00:10:26.720 --> 00:10:27.720]  是一些宗教人士
[00:10:27.720 --> 00:10:29.720]  因為他們是甚麼都沒有的
[00:10:29.720 --> 00:10:31.720]  他們是在辦理神家的事
[00:10:31.720 --> 00:10:32.720]  聖殿的事
[00:10:32.720 --> 00:10:34.720]  是靠這些猶太人
[00:10:34.720 --> 00:10:37.720]  將十分之一歸給他們
[00:10:37.720 --> 00:10:38.720]  所以就是這樣
[00:10:38.720 --> 00:10:39.720]  使得他們可以
[00:10:39.720 --> 00:10:40.720]  是一無所缺
[00:10:40.720 --> 00:10:43.720]  很專心地去做神的工作
[00:10:43.720 --> 00:10:45.720]  聖經就很清楚地記載
[00:10:45.720 --> 00:10:47.720]  有一個這樣的規定
[00:10:47.720 --> 00:10:51.720]  而摩西就將這些律例典章
[00:10:51.720 --> 00:10:53.720]  是寫明出來的
[00:10:53.720 --> 00:10:54.720]  兄弟姐妹
[00:10:54.720 --> 00:10:55.720]  如果我們去查考
[00:10:55.720 --> 00:10:56.720]  真的發現
[00:10:56.720 --> 00:10:58.720]  聖經是有很多這樣的記載
[00:10:58.720 --> 00:11:00.720]  在不同的時代裏面
[00:11:00.720 --> 00:11:02.720]  都一而再再而三
[00:11:02.720 --> 00:11:04.720]  將它呈現出來
[00:11:04.720 --> 00:11:06.720]  向眾百姓
[00:11:06.720 --> 00:11:08.720]  眾以色列民來講
[00:11:08.720 --> 00:11:09.720]  好了
[00:11:09.720 --> 00:11:11.720]  很快又經過幾百年了
[00:11:11.720 --> 00:11:14.720]  民族又慢慢來到
[00:11:14.720 --> 00:11:16.720]  由興盛
[00:11:16.720 --> 00:11:17.720]  大衛王
[00:11:17.720 --> 00:11:18.720]  所羅門王
[00:11:18.720 --> 00:11:19.720]  很興盛
[00:11:19.720 --> 00:11:20.720]  慢慢經過之後
[00:11:20.720 --> 00:11:21.720]  就開始衰落了
[00:11:21.720 --> 00:11:22.720]  開始衰落的時候
[00:11:22.720 --> 00:11:24.720]  以色列人對神的殿
[00:11:24.720 --> 00:11:25.720]  敬拜的時候
[00:11:25.720 --> 00:11:27.720]  就開始鬆散了
[00:11:27.720 --> 00:11:28.720]  對律例典章
[00:11:28.720 --> 00:11:29.720]  也都開始鬆散
[00:11:29.720 --> 00:11:30.720]  不做了
[00:11:30.720 --> 00:11:31.720]  那神怎樣做呢?
[00:11:31.720 --> 00:11:34.720]  神興起了一位王
[00:11:34.720 --> 00:11:36.720]  叫做希西伽王
[00:11:36.720 --> 00:11:37.720]  猶大王希西伽
[00:11:37.720 --> 00:11:38.720]  大家要記得
[00:11:38.720 --> 00:11:39.720]  他是從一個宗教改革
[00:11:39.720 --> 00:11:40.720]  很有關係
[00:11:40.720 --> 00:11:41.720]  他聖經記載
[00:11:41.720 --> 00:11:43.720]  他聯同利美人
[00:11:43.720 --> 00:11:48.720]  一齊重新整頓猶太教的信仰
[00:11:48.720 --> 00:11:50.720]  講到他們結正聖殿
[00:11:50.720 --> 00:11:52.720]  講到他們再一次獻贖聚祭
[00:11:52.720 --> 00:11:54.720]  再一次獻很多梵祭
[00:11:54.720 --> 00:11:56.720]  去鼓勵當時的以色列民
[00:11:56.720 --> 00:11:59.720]  再一次歸向耶和華
[00:11:59.720 --> 00:12:01.720]  再一次呼籲他們
[00:12:01.720 --> 00:12:04.720]  我們要守神的律法
[00:12:04.720 --> 00:12:06.720]  而當他去宣揚
[00:12:06.720 --> 00:12:08.720]  叫大家守神的律法
[00:12:08.720 --> 00:12:11.720]  去改革這個信仰的時候
[00:12:11.720 --> 00:12:13.720]  其中他要鼓勵他們做什麼呢?
[00:12:13.720 --> 00:12:17.720]  做十一的呈獻
[00:12:17.720 --> 00:12:19.720]  在歷代之下的三十一章
[00:12:19.720 --> 00:12:20.720]  就是看得到
[00:12:20.720 --> 00:12:22.720]  再一次鼓勵
[00:12:22.720 --> 00:12:25.720]  這次他發出鼓勵
[00:12:25.720 --> 00:12:26.720]  遵守神的律法之後
[00:12:26.720 --> 00:12:28.720]  聖經又好好記載下來
[00:12:28.720 --> 00:12:31.720]  原來會眾的反應
[00:12:31.720 --> 00:12:33.720]  是非常好
[00:12:33.720 --> 00:12:35.720]  很好
[00:12:35.720 --> 00:12:38.720]  在歷代之下的第三十一章五到六節
[00:12:38.720 --> 00:12:39.720]  這樣說
[00:13:05.720 --> 00:13:07.720]  銀刀送來
[00:13:07.720 --> 00:13:09.720]  積成堆磊
[00:13:09.720 --> 00:13:11.720]  是不是很多?
[00:13:11.720 --> 00:13:14.720]  大家將牛羊、五穀、酒等等
[00:13:14.720 --> 00:13:15.720]  放出來的時候
[00:13:15.720 --> 00:13:16.720]  多得很
[00:13:16.720 --> 00:13:17.720]  因為氣勢交旺
[00:13:17.720 --> 00:13:20.720]  帶領他們有一個宗教的復興
[00:13:20.720 --> 00:13:21.720]  宗教的改革
[00:13:21.720 --> 00:13:22.720]  你要守律法
[00:13:22.720 --> 00:13:24.720]  你要好好做敬拜的生活
[00:13:24.720 --> 00:13:25.720]  聖殿的生活
[00:13:25.720 --> 00:13:27.720]  呼籲了之後他們回應
[00:13:27.720 --> 00:13:28.720]  所以又看到
[00:13:28.720 --> 00:13:30.720]  他們真的遵守了
[00:13:30.720 --> 00:13:32.720]  但是歷史又過去的時候
[00:13:32.720 --> 00:13:34.720]  慢慢又有很多的演變
[00:13:34.720 --> 00:13:36.720]  到了主前的六世紀
[00:13:36.720 --> 00:13:39.720]  大家知道猶大亡國了
[00:13:39.720 --> 00:13:41.720]  北國亡國之後到南國
[00:13:41.720 --> 00:13:44.720]  然後甚至是被擄到巴比倫的時候
[00:13:44.720 --> 00:13:46.720]  不過最後在神的憐憫下
[00:13:46.720 --> 00:13:47.720]  他們終於都回歸了
[00:13:47.720 --> 00:13:49.720]  回到巴勒斯坦的地方
[00:13:49.720 --> 00:13:52.720]  而帶領他們回歸和重建的
[00:13:52.720 --> 00:13:55.720]  就是尼西米和以色列
[00:13:55.720 --> 00:13:56.720]  所以我們記得
[00:13:56.720 --> 00:13:59.720]  城牆又修好
[00:13:59.720 --> 00:14:02.720]  然後又有聖殿的生活重新建立起來
[00:14:02.720 --> 00:14:04.720]  有律法書的再一次宣講
[00:14:04.720 --> 00:14:06.720]  就是在說這些東西
[00:14:06.720 --> 00:14:09.720]  然後以色列再一次將律法
[00:14:09.720 --> 00:14:11.720]  向他們宣告、講解
[00:14:11.720 --> 00:14:14.720]  然後在尼西米紀第十章裏面
[00:14:14.720 --> 00:14:18.720]  又再一次回到我們今天所說的主題
[00:14:18.720 --> 00:14:20.720]  鼓勵他們做甚麼
[00:14:20.720 --> 00:14:23.720]  將牛羊、麵、初熟果子等等
[00:14:23.720 --> 00:14:27.720]  要將十分之一獻給神
[00:14:27.720 --> 00:14:30.720]  歸在利美人裏面
[00:14:30.720 --> 00:14:31.720]  聖經就是這樣記載
[00:14:31.720 --> 00:14:34.720]  很感恩他們都願意再次去恢復
[00:14:34.720 --> 00:14:37.720]  不過歷史都讓我們看到
[00:14:37.720 --> 00:14:39.720]  人都是上上落落的
[00:14:39.720 --> 00:14:40.720]  我們的生命
[00:14:40.720 --> 00:14:42.720]  以色列人都沒有例外
[00:14:42.720 --> 00:14:44.720]  結果後來去到再久一點
[00:14:44.720 --> 00:14:47.720]  慢慢以色列人又開始散漫了
[00:14:47.720 --> 00:14:50.720]  他們又開始不去遵守神的律法了
[00:14:50.720 --> 00:14:53.720]  他們又開始不去十一的奉獻了
[00:14:53.720 --> 00:14:56.720]  一直由列祖時候大家都這樣做
[00:14:56.720 --> 00:14:57.720]  後來又沒有這樣做
[00:14:57.720 --> 00:14:59.720]  結果神怎樣呢
[00:14:59.720 --> 00:15:03.720]  差遣先知去提醒他們要做
[00:15:03.720 --> 00:15:08.720]  而那位先知就叫做是瑪拉基
[00:15:08.720 --> 00:15:11.720]  亦即是舊約的最後的一卷書
[00:15:11.720 --> 00:15:12.720]  那位先知書
[00:15:12.720 --> 00:15:14.720]  我們剛才的啟應經文裏面
[00:15:14.720 --> 00:15:16.720]  其中都有提到瑪拉基書那裏
[00:15:16.720 --> 00:15:19.720]  就是提到要十一的奉獻
[00:15:19.720 --> 00:15:21.720]  再一次的提醒以色列人
[00:15:21.720 --> 00:15:26.720]  是需要回到規定裏面
[00:15:26.720 --> 00:15:28.720]  要作十一的奉獻
[00:15:28.720 --> 00:15:30.720]  神透過瑪拉基
[00:15:30.720 --> 00:15:31.720]  甚至是這樣說
[00:15:31.720 --> 00:15:35.720]  祂責備當時沒有做這些的以色列人
[00:15:35.720 --> 00:15:36.720]  你是怎樣呢
[00:15:36.720 --> 00:15:38.720]  是奪取了神之物
[00:15:38.720 --> 00:15:39.720]  那些以色列人說
[00:15:39.720 --> 00:15:40.720]  哪裏有啊 哪裏有啊
[00:15:40.720 --> 00:15:41.720]  是哪些啊
[00:15:41.720 --> 00:15:43.720]  神就透過瑪拉基說
[00:15:43.720 --> 00:15:44.720]  就是了
[00:15:44.720 --> 00:15:46.720]  就是你在當立的十分一
[00:15:46.720 --> 00:15:48.720]  沒有給我
[00:15:48.720 --> 00:15:50.720]  然後神就說如果你肯給的時候
[00:15:50.720 --> 00:15:51.720]  全然信入倉庫的時候
[00:15:51.720 --> 00:15:53.720]  就使我家有糧
[00:15:53.720 --> 00:15:54.720]  你都試試我
[00:15:54.720 --> 00:15:56.720]  是否會為你闖開天上的窗戶
[00:15:56.720 --> 00:15:59.720]  傾福於你 甚至無處可用
[00:15:59.720 --> 00:16:00.720]  當我們願意給神的時候
[00:16:00.720 --> 00:16:02.720]  神就想更多的給我們
[00:16:02.720 --> 00:16:04.720]  這個就是瑪拉基書
[00:16:04.720 --> 00:16:06.720]  舊約的最後的一卷書
[00:16:06.720 --> 00:16:08.720]  所以當我們一個快速的
[00:16:08.720 --> 00:16:10.720]  瀏覽回顧的時候
[00:16:10.720 --> 00:16:11.720]  我們就發現
[00:16:11.720 --> 00:16:13.720]  原來一講十一奉獻
[00:16:13.720 --> 00:16:16.720]  在舊約裏面很多的記載
[00:16:16.720 --> 00:16:17.720]  在以色列文裏面
[00:16:17.720 --> 00:16:19.720]  神是提醒他們
[00:16:19.720 --> 00:16:22.720]  吩咐他們需要這樣做
[00:16:22.720 --> 00:16:23.720]  所以弟兄姊妹
[00:16:23.720 --> 00:16:28.720]  讓我們明白聖經的話語
[00:16:28.720 --> 00:16:30.720]  不是某位牧師要創出來
[00:16:30.720 --> 00:16:31.720]  叫人這樣做
[00:16:31.720 --> 00:16:34.720]  不是某位名人要求大家
[00:16:34.720 --> 00:16:36.720]  所以唯有大家勉強去做
[00:16:36.720 --> 00:16:37.720]  不是
[00:16:37.720 --> 00:16:39.720]  是我們所篤信的聖經神的話語
[00:16:39.720 --> 00:16:42.720]  透過以色列文的律例典章
[00:16:42.720 --> 00:16:44.720]  告訴我們知道
[00:16:44.720 --> 00:16:46.720]  列祖的時代
[00:16:46.720 --> 00:16:48.720]  摩西律法的時代
[00:16:48.720 --> 00:16:49.720]  王國的時代
[00:16:49.720 --> 00:16:52.720]  直到回歸的時代
[00:16:52.720 --> 00:16:55.720]  都是一而再再而三提醒
[00:16:55.720 --> 00:16:58.720]  十一的奉獻的重要性
[00:16:58.720 --> 00:17:00.720]  這個就是我們稍為回顧一下
[00:17:00.720 --> 00:17:03.720]  所得到的一些教導和亮光
[00:17:03.720 --> 00:17:05.720]  但是大家都知道
[00:17:05.720 --> 00:17:07.720]  講來講去都是舊約
[00:17:07.720 --> 00:17:10.720]  那新約呢?
[00:17:10.720 --> 00:17:12.720]  我們都需要講新約
[00:17:12.720 --> 00:17:13.720]  在新約裏面
[00:17:13.720 --> 00:17:17.720]  都有提到一些十一的奉獻
[00:17:17.720 --> 00:17:18.720]  但是弟兄姊妹
[00:17:18.720 --> 00:17:19.720]  我要告訴大家
[00:17:19.720 --> 00:17:21.720]  當我們嘗試去了解十一奉獻的時候
