
[00:00:00.000 --> 00:00:02.000]  多謝五姊妹,大家好
[00:01:15.000 --> 00:01:17.000]  就拿了過來
[00:01:17.000 --> 00:01:19.000]  我們不知道為什麼
[00:01:19.000 --> 00:01:21.000]  我們將愛變成了
[00:01:21.000 --> 00:01:23.000]  我喜歡,我想要
[00:01:23.000 --> 00:01:25.000]  這就叫做愛
[00:01:25.000 --> 00:01:28.000]  其實真正的愛不是拿過來
[00:01:28.000 --> 00:01:31.000]  真正的愛是給出去
[00:01:31.000 --> 00:01:35.000]  今天是情人節之後的第一天
[00:01:35.000 --> 00:01:39.000]  快要到農曆新年
[00:01:39.000 --> 00:01:42.000]  我的孫子十六年前出生
[00:01:42.000 --> 00:01:45.000]  他剛好是情人節那天
[00:01:45.000 --> 00:01:48.000]  也是剛好農曆新年的年初一
[00:01:48.000 --> 00:01:51.000]  我想很難碰到
[00:01:51.000 --> 00:01:56.000]  同一個日子落在同一天
[00:01:56.000 --> 00:02:00.000]  太多的人覺得愛是虛無縹緲
[00:02:00.000 --> 00:02:02.000]  很不切實際
[00:02:02.000 --> 00:02:05.000]  當講愛的時候就好像在天上的一些東西
[00:02:05.000 --> 00:02:10.000]  但是其實真愛不是一個哲理這麼簡單
[00:02:10.000 --> 00:02:12.000]  真愛是一些行動
[00:02:12.000 --> 00:02:14.000]  大家如果注意
[00:02:14.000 --> 00:02:16.000]  哥倫多前書十三章
[00:02:16.000 --> 00:02:18.000]  那個愛的真諦
[00:02:18.000 --> 00:02:20.000]  其實全部都是行動
[00:02:20.000 --> 00:02:24.000]  全部都是action word
[00:02:24.000 --> 00:02:26.000]  就是行動的詞
[00:02:26.000 --> 00:02:28.000]  來表達
[00:02:28.000 --> 00:02:34.000]  我曾經在書店裡看到一些小書籤
[00:02:34.000 --> 00:02:38.000]  每一個都是愛事
[00:02:38.000 --> 00:02:40.000]  愛事是什麼呢?
[00:02:40.000 --> 00:02:44.000]  愛事是在你痛苦難過的時候握著你的手
[00:02:44.000 --> 00:02:46.000]  這是不是一個行動?
[00:02:46.000 --> 00:02:52.000]  愛是跟你分享一杯冰淇淋
[00:02:52.000 --> 00:02:54.000]  你咬一口我咬一口
[00:02:54.000 --> 00:02:56.000]  很浪漫
[00:02:56.000 --> 00:02:58.000]  愛是什麼呢?
[00:02:58.000 --> 00:03:00.000]  愛是用一整夜的時間
[00:03:00.000 --> 00:03:02.000]  為你排隊買一張車費
[00:03:02.000 --> 00:03:04.000]  愛是什麼呢?
[00:03:04.000 --> 00:03:08.000]  在我極度疲倦的時候
[00:03:08.000 --> 00:03:09.000]  我很累的時候
[00:03:09.000 --> 00:03:13.000]  仍然為你擠出一絲微笑
[00:03:13.000 --> 00:03:15.000]  大家知道有時候你很不想笑
[00:03:15.000 --> 00:03:17.000]  但為了它的緣故
[00:03:17.000 --> 00:03:20.000]  仍然擠出一些笑容
[00:03:20.000 --> 00:03:24.000]  這種叫做愛
[00:03:24.000 --> 00:03:26.000]  在剛剛這個週末
[00:03:26.000 --> 00:03:28.000]  我們剛剛從旅館過來
[00:03:28.000 --> 00:03:30.000]  我們有全部十五隊
[00:03:30.000 --> 00:03:32.000]  連同我們在內
[00:03:32.000 --> 00:03:37.000]  我們一起來參加啞歌夫婦營
[00:03:37.000 --> 00:03:39.000]  我們在啞歌夫婦營裡
[00:03:39.000 --> 00:03:43.000]  討論過啞歌書裡的四個定律
[00:03:43.000 --> 00:03:46.000]  四個大的定律
[00:03:46.000 --> 00:03:53.000]  這四個大的定律
[00:03:53.000 --> 00:03:55.000]  第一個叫做戀慕律
[00:03:55.000 --> 00:03:57.000]  然後贊悅律
[00:03:57.000 --> 00:03:58.000]  然後親密律
[00:03:58.000 --> 00:04:00.000]  然後解困律
[00:04:00.000 --> 00:04:02.000]  每個律都有五個小律
[00:04:02.000 --> 00:04:05.000]  所以我們已經說了二十個律
[00:04:05.000 --> 00:04:07.000]  讓他們回去
[00:04:07.000 --> 00:04:10.000]  我想今年也有很長時間可以練習
[00:04:10.000 --> 00:04:14.000]  而今早應趙牧師的要求
[00:04:14.000 --> 00:04:17.000]  我們就一起來崇拜
[00:04:17.000 --> 00:04:21.000]  我們就講啞歌書裡最重要的兩節經文
[00:04:21.000 --> 00:04:24.000]  就是第八章第六到第七節
[00:04:24.000 --> 00:04:27.000]  是講真愛律
[00:04:27.000 --> 00:04:28.000]  真愛律
[00:04:28.000 --> 00:04:30.000]  真愛的追尋
[00:04:30.000 --> 00:04:32.000]  其實在啞歌書裡
[00:04:32.000 --> 00:04:38.000]  兩節聖經講得非常清楚
[00:04:38.000 --> 00:04:45.000]  你能不能夠給啞歌書下一個很簡單的定義呢
[00:04:45.000 --> 00:04:46.000]  對不起
[00:04:46.000 --> 00:04:49.000]  對愛下一個簡單的定義
[00:04:49.000 --> 00:04:51.000]  愛其實是
[00:04:51.000 --> 00:04:53.000]  當然很抽象
[00:04:53.000 --> 00:04:54.000]  但是我們剛才講了
[00:04:54.000 --> 00:04:57.000]  愛是一個行動的詞
[00:04:57.000 --> 00:04:59.000]  愛我覺得它簡單的一個定義
[00:04:59.000 --> 00:05:03.000]  我看到一個是最合適的
[00:05:03.000 --> 00:05:06.000]  也最能夠讓我們行出來的
[00:05:06.000 --> 00:05:07.000]  應用的
[00:05:07.000 --> 00:05:08.000]  愛是什麼呢
[00:05:08.000 --> 00:05:12.000]  愛就是當對方的滿足和安危
[00:05:12.000 --> 00:05:16.000]  成為和我的滿足安危同樣重要的時候
[00:05:16.000 --> 00:05:20.000]  我是已經墮入了愛河裡
[00:05:20.000 --> 00:05:22.000]  我在愛的中間
[00:05:22.000 --> 00:05:23.000]  大家注意
[00:05:23.000 --> 00:05:24.000]  這裡有兩樣東西
[00:05:24.000 --> 00:05:28.000]  對方的滿足成為我的滿足一樣重要
[00:05:28.000 --> 00:05:33.000]  對方的安危和我的安危是同樣重要
[00:05:33.000 --> 00:05:36.000]  這兩樣如果加在一起
[00:05:36.000 --> 00:05:37.000]  一應用下去
[00:05:37.000 --> 00:05:41.000]  你就已經在愛的裡面
[00:05:41.000 --> 00:05:44.000]  譬如對方想吃一些東西
[00:05:44.000 --> 00:05:47.000]  你就說我偏不給你吃
[00:05:47.000 --> 00:05:50.000]  你覺得這個人對他是不是有愛呢
[00:05:50.000 --> 00:05:55.000]  除非是為了血糖高
[00:05:55.000 --> 00:05:57.000]  醫療原因
[00:05:57.000 --> 00:06:00.000]  如果沒有其他的原因
[00:06:00.000 --> 00:06:01.000]  你就是偏不給他吃
[00:06:01.000 --> 00:06:02.000]  那怎麼辦呢
[00:06:02.000 --> 00:06:05.000]  太多時候我們夫婦之間
[00:06:05.000 --> 00:06:07.000]  甚至朋友之間
[00:06:07.000 --> 00:06:10.000]  很容易就賭氣
[00:06:10.000 --> 00:06:11.000]  你喜歡嗎
[00:06:11.000 --> 00:06:13.000]  我就不給你
[00:06:13.000 --> 00:06:14.000]  我告訴大家
[00:06:14.000 --> 00:06:18.000]  距離愛還是很遠的
[00:06:18.000 --> 00:06:21.000]  譬如對方很晚都不回來
[00:06:21.000 --> 00:06:23.000]  或者一直都沒有打電話
[00:06:23.000 --> 00:06:27.000]  那你掛不掛心他呢
[00:06:27.000 --> 00:06:29.000]  如果你掛心他的安危
[00:06:29.000 --> 00:06:30.000]  我告訴你
[00:06:30.000 --> 00:06:33.000]  你是有他在你的心中
[00:06:33.000 --> 00:06:35.000]  也是有愛的
[00:06:35.000 --> 00:06:36.000]  他不回來
[00:06:36.000 --> 00:06:38.000]  你很擔心
[00:06:38.000 --> 00:06:41.000]  如果你心底裡有一絲的意念
[00:06:41.000 --> 00:06:44.000]  最好他不要回來
[00:06:44.000 --> 00:06:46.000]  我告訴大家
[00:06:46.000 --> 00:06:49.000]  危機的信號已經出現
[00:06:49.000 --> 00:06:52.000]  最好他從今以後都不要出現在我面前
[00:06:52.000 --> 00:06:55.000]  那就更加危險
[00:06:55.000 --> 00:06:57.000]  所以當對方的滿足和安危
[00:06:57.000 --> 00:07:01.000]  成為你的滿足和安危同樣重要的時候
[00:07:01.000 --> 00:07:03.000]  我告訴大家
[00:07:03.000 --> 00:07:06.000]  你已經是在愛的裡面
[00:07:06.000 --> 00:07:08.000]  我們現在說說真愛律
[00:07:08.000 --> 00:07:10.000]  有五個小律
[00:07:10.000 --> 00:07:12.000]  真愛律有五個小律
[00:07:12.000 --> 00:07:17.000]  這個在《雅歌書》第八章第六到第七節
[00:07:17.000 --> 00:07:22.000]  其實是在說整個《雅歌書》的一個總義
[00:07:22.000 --> 00:07:23.000]  一個結論
[00:07:23.000 --> 00:07:26.000]  一個約事
[00:07:26.000 --> 00:07:29.000]  求你將我放在你的心上如印記
[00:07:29.000 --> 00:07:31.000]  帶著你的臂上如銼記
[00:07:31.000 --> 00:07:34.000]  因為愛情如死之堅強
[00:07:34.000 --> 00:07:36.000]  窒恨如陰間之殘忍
[00:07:36.000 --> 00:07:39.000]  所發的電光是火焰的電光
[00:07:39.000 --> 00:07:41.000]  是夜幻的烈焰
[00:07:41.000 --> 00:07:43.000]  愛情縱水不能熄滅
[00:07:43.000 --> 00:07:45.000]  大水亦不能淹沒
[00:07:45.000 --> 00:07:50.000]  若有人拿家中的財寶來換愛情
[00:07:50.000 --> 00:07:54.000]  就全被藐視
[00:07:54.000 --> 00:08:00.000]  刻在心中如印記帶著臂上如銼記
[00:08:00.000 --> 00:08:01.000]  是什麼意思呢?
[00:08:01.000 --> 00:08:03.000]  這裡其實是在說印
[00:08:03.000 --> 00:08:05.000]  印就是印在他的心裡
[00:08:05.000 --> 00:08:08.000]  印在他的臂上
[00:08:08.000 --> 00:08:12.000]  心就是你內在的地方
[00:08:12.000 --> 00:08:15.000]  就是你感情最中樞的地帶
[00:08:15.000 --> 00:08:17.000]  而印在你的心裡
[00:08:17.000 --> 00:08:20.000]  就是說他已經刻在裡面
[00:08:20.000 --> 00:08:22.000]  不能夠磨滅
[00:08:22.000 --> 00:08:24.000]  然後第二個就是
[00:08:24.000 --> 00:08:26.000]  帶在你的臂上如銼記
[00:08:26.000 --> 00:08:27.000]  是什麼意思呢?
[00:08:27.000 --> 00:08:29.000]  帶在臂上如銼記
[00:08:29.000 --> 00:08:32.000]  就是讓人看見你對對方的愛
[00:08:32.000 --> 00:08:35.000]  就是在臂上就被人看見
[00:08:35.000 --> 00:08:38.000]  在心裡就是內藏於心
[00:08:38.000 --> 00:08:42.000]  所以這個其實就是佳偶的一個要求
[00:08:42.000 --> 00:08:43.000]  他要求什麼呢?
[00:08:43.000 --> 00:08:46.000]  他要求良人放他在他心裡
[00:08:46.000 --> 00:08:48.000]  他也要求良人
[00:08:48.000 --> 00:08:52.000]  也要帶他在他的臂上被人看見
[00:08:52.000 --> 00:08:56.000]  我們經常說有心心相印
[00:08:56.000 --> 00:08:58.000]  我們經常都聽見
[00:08:58.000 --> 00:09:01.000]  就是說心裡有對方
[00:09:01.000 --> 00:09:06.000]  而彼此之間兩個心是重疊在一起
[00:09:06.000 --> 00:09:08.000]  佳偶的要求
[00:09:08.000 --> 00:09:12.000]  我相信也是很多人一樣的要求
[00:09:12.000 --> 00:09:13.000]  譬如朋友
[00:09:13.000 --> 00:09:14.000]  譬如親人
[00:09:14.000 --> 00:09:19.000]  我們都很想我們所愛的人能夠放在我們心裡
[00:09:19.000 --> 00:09:25.000]  也將我們的愛表露在他們的生命當中
[00:09:25.000 --> 00:09:33.000]  約翰一書第三章第十八節說
[00:09:33.000 --> 00:09:37.000]  小子們,我們相愛不要只在言語和事頭上
[00:09:37.000 --> 00:09:41.000]  總要在行為和誠實上
[00:09:41.000 --> 00:09:44.000]  心是好的
[00:09:44.000 --> 00:09:48.000]  但要放在我們的行動上
[00:09:48.000 --> 00:09:51.000]  有一次有一個人來教會
[00:09:51.000 --> 00:09:53.000]  他是推銷保險的
[00:09:53.000 --> 00:09:55.000]  人家叫他信主
[00:09:55.000 --> 00:09:59.000]  他說我心裡信就行了
[00:09:59.000 --> 00:10:00.000]  我心裡信
[00:10:00.000 --> 00:10:01.000]  叫他洗禮
[00:10:01.000 --> 00:10:03.000]  他說不用了
[00:10:03.000 --> 00:10:06.000]  到他賣保險的時候
[00:10:06.000 --> 00:10:08.000]  有個弟兄就說
[00:10:08.000 --> 00:10:11.000]  我心裡跟你買就行了
[00:10:11.000 --> 00:10:13.000]  我不用出錢
[00:10:13.000 --> 00:10:15.000]  我心裡跟你買
[00:10:15.000 --> 00:10:18.000]  有心就無力
[00:10:18.000 --> 00:10:21.000]  有心但沒有外表的行動
[00:10:21.000 --> 00:10:24.000]  有個弟兄上完我的瓦戈
[00:10:24.000 --> 00:10:28.000]  他就寫在他的評價裡
[00:10:28.000 --> 00:10:31.000]  他說恩愛的內涵
[00:10:31.000 --> 00:10:34.000]  要有內藏的火熱之情
[00:10:34.000 --> 00:10:39.000]  也要有外顯的奔放流露
[00:10:39.000 --> 00:10:41.000]  我覺得他寫得很好
[00:10:41.000 --> 00:10:45.000]  內藏的火熱激情
[00:10:45.000 --> 00:10:49.000]  然後有外在的奔放流露
[00:10:49.000 --> 00:10:52.000]  我們需要有心,有行動,有口
[00:10:52.000 --> 00:10:55.000]  也要有實際的操作
[00:10:55.000 --> 00:10:57.000]  我們現在來看
[00:10:57.000 --> 00:11:02.000]  瓦戈裡面說的愛有五個特徵
[00:11:02.000 --> 00:11:05.000]  第一個,愛如死之堅強
[00:11:05.000 --> 00:11:07.000]  愛是堅強
[00:11:07.000 --> 00:11:09.000]  堅強是什麼意思呢?
[00:11:09.000 --> 00:11:11.000]  好像死一樣堅強
[00:11:11.000 --> 00:11:14.000]  你覺得死有什麼堅強?
[00:11:14.000 --> 00:11:16.000]  死有什麼堅強?
[00:11:16.000 --> 00:11:19.000]  其實死亡是無可抗拒的
[00:11:19.000 --> 00:11:22.000]  當死亡的神來敲門的時候
[00:11:22.000 --> 00:11:25.000]  你可不可以說我不開門
[00:11:25.000 --> 00:11:27.000]  我不去了,我不出去
[00:11:27.000 --> 00:11:28.000]  不可以的
[00:11:28.000 --> 00:11:31.000]  愛如死之堅強的意思是
[00:11:31.000 --> 00:11:33.000]  愛是無法逃避的
[00:11:33.000 --> 00:11:36.000]  我們每個人都要走到最後一站
[00:11:36.000 --> 00:11:38.000]  好像坐火車一樣
[00:11:38.000 --> 00:11:39.000]  坐到最後一站
[00:11:39.000 --> 00:11:41.000]  你說我不下車了,可以嗎?
[00:11:41.000 --> 00:11:42.000]  不可以的
[00:11:42.000 --> 00:11:44.000]  全部都要被你趕下車
[00:11:44.000 --> 00:11:46.000]  可能有些人早些下車
[00:11:46.000 --> 00:11:47.000]  有些人遲些下車
[00:11:47.000 --> 00:11:50.000]  但到總站都要下車
[00:11:50.000 --> 00:11:53.000]  愛的頑強就好像死亡一樣
[00:11:53.000 --> 00:11:56.000]  無可抗拒
[00:11:56.000 --> 00:12:03.000]  猶太人說世上有十二樣堅硬之物
[00:12:03.000 --> 00:12:06.000]  這是猶太人的智慧裡面所說的
[00:12:06.000 --> 00:12:09.000]  他說先是石頭
[00:12:09.000 --> 00:12:12.000]  但是鐵可以削石
[00:12:12.000 --> 00:12:17.000]  然後火可以溶解鐵
[00:12:17.000 --> 00:12:21.000]  到這裡我覺得都可以理解
[00:12:21.000 --> 00:12:24.000]  然後水可以將火熄滅
[00:12:24.000 --> 00:12:26.000]  這也是可以理解的
[00:12:26.000 --> 00:12:30.000]  然後他說
[00:12:30.000 --> 00:12:33.000]  雲可以蒸發水
[00:12:33.000 --> 00:12:35.000]  這就有點奇怪
[00:12:35.000 --> 00:12:38.000]  風可以將雲吹散
[00:12:38.000 --> 00:12:40.000]  人可以抵擋風
[00:12:40.000 --> 00:12:43.000]  恐懼可以使人消沉
[00:12:43.000 --> 00:12:46.000]  越講越覺得不太通
[00:12:46.000 --> 00:12:48.000]  不太有邏輯
[00:12:48.000 --> 00:12:50.000]  到最後那幾樣
[00:12:50.000 --> 00:12:54.000]  酒能驅除恐懼
[00:12:54.000 --> 00:12:59.000]  然後睡眠可以消除酒意
[00:12:59.000 --> 00:13:01.000]  這是用來講的
[00:13:01.000 --> 00:13:03.000]  但你知不知道他最後是說什麼呢
[00:13:03.000 --> 00:13:06.000]  他其實就是最後那兩句
[00:13:06.000 --> 00:13:08.000]  死亡比睡眠更持久
[00:13:08.000 --> 00:13:10.000]  即是你一睡下去就不醒
[00:13:10.000 --> 00:13:12.000]  那就沒有了
[00:13:12.000 --> 00:13:16.000]  然後死亡也不敵愛情的力量
[00:13:16.000 --> 00:13:18.000]  他最終是說什麼
[00:13:18.000 --> 00:13:22.000]  其實他講前面的都是為了鋪排最後那句
[00:13:22.000 --> 00:13:27.000]  死亡是不敵愛情的力量
[00:13:27.000 --> 00:13:30.000]  今天你說愛是很堅強的
[00:13:30.000 --> 00:13:37.000]  為什麼這麼多人的愛情或婚姻這麼脆弱呢
[00:13:37.000 --> 00:13:39.000]  什麼原因呢
[00:13:39.000 --> 00:13:43.000]  什麼原因我們的婚姻關係沒辦法持久
[00:13:43.000 --> 00:13:46.000]  沒辦法到永遠呢
[00:13:46.000 --> 00:13:50.000]  其實很簡單的一件事
[00:13:50.000 --> 00:13:52.000]  就是那個毀身
[00:13:52.000 --> 00:13:55.000]  那個毀身不夠
[00:13:55.000 --> 00:13:58.000]  毀身不足夠
[00:13:58.000 --> 00:14:03.000]  所以那個愛就會消失
[00:14:03.000 --> 00:14:06.000]  曾經有一個年輕的傳道人
[00:14:06.000 --> 00:14:08.000]  他要出道
[00:14:08.000 --> 00:14:11.000]  他第一次要主持婚禮的時候
[00:14:11.000 --> 00:14:13.000]  他就很緊張
[00:14:13.000 --> 00:14:15.000]  很緊張就請教一個老牧師
[00:14:15.000 --> 00:14:19.000]  如果我主持婚禮的時候忘記了東西
[00:14:19.000 --> 00:14:22.000]  下一步要做什麼我忘記了
[00:14:22.000 --> 00:14:26.000]  那你覺得要怎樣彌補呢
[00:14:26.000 --> 00:14:29.000]  老牧師就教他一招
[00:14:29.000 --> 00:14:32.000]  他說其實有時候都會忘記的
[00:14:32.000 --> 00:14:36.000]  如果可以就將你背過的聖經
[00:14:36.000 --> 00:14:39.000]  就將其中一節背出來
[00:14:39.000 --> 00:14:41.000]  保白,即是保住它
[00:14:41.000 --> 00:14:44.000]  然後你要找什麼,你要看什麼
[00:14:44.000 --> 00:14:47.000]  那個時候就會回來了
[00:14:47.000 --> 00:14:51.000]  這個年輕人就記得這個秘訣
[00:14:51.000 --> 00:14:53.000]  這一招
[00:14:53.000 --> 00:14:56.000]  他主持婚禮的時候真的忘記了
[00:14:56.000 --> 00:14:59.000]  忽然間他腦海裡就出了一節聖經
[00:14:59.000 --> 00:15:02.000]  他就隨口而出
[00:15:02.000 --> 00:15:04.000]  他說
[00:15:04.000 --> 00:15:10.000]  因為他們所作的,他們不曉得
[00:15:10.000 --> 00:15:14.000]  對著那對新人就這樣說
[00:15:14.000 --> 00:15:17.000]  當然這是一個笑話
[00:15:17.000 --> 00:15:19.000]  但是我又覺得真的
[00:15:19.000 --> 00:15:21.000]  有很多人步上聖壇
[00:15:21.000 --> 00:15:24.000]  他們所作的,他們真的不曉得
[00:15:24.000 --> 00:15:26.000]  如果他真的曉得的話
[00:15:26.000 --> 00:15:29.000]  他就不會這麼快就散了
[00:15:29.000 --> 00:15:32.000]  就不會這麼快就大家要離了
[00:15:32.000 --> 00:15:35.000]  所以要步上聖壇的時候
[00:15:35.000 --> 00:15:39.000]  我們又要知道我們在聖壇上所說的
[00:15:39.000 --> 00:15:43.000]  那個對方的誓言
[00:15:43.000 --> 00:15:46.000]  愛情婚姻不是一種買賣
[00:15:46.000 --> 00:15:49.000]  即是利益不足夠的時候
[00:15:49.000 --> 00:15:53.000]  我就退了,我就不做了
[00:15:53.000 --> 00:16:00.000]  愛情和婚姻其實不是一個普通的遊戲
[00:16:00.000 --> 00:16:03.000]  即是我不喜歡了,我沒興趣,我就不玩了
[00:16:03.000 --> 00:16:08.000]  不是,它是需要我們的毀身
[00:16:08.000 --> 00:16:11.000]  毀身就是以身相許
[00:16:11.000 --> 00:16:14.000]  無論怎樣都好,我們要從一而終
[00:16:14.000 --> 00:16:18.000]  這個毀身其實有很多樣的好處
[00:16:18.000 --> 00:16:22.000]  第一,它使兩方都有安全感
[00:16:22.000 --> 00:16:27.000]  即是不會經常害怕對方何時離開
[00:16:27.000 --> 00:16:30.000]  遇到第三者的時候
[00:16:30.000 --> 00:16:33.000]  就可以堅決地說不行
[00:16:33.000 --> 00:16:36.000]  不用考慮,根本不需要考慮
[00:16:36.000 --> 00:16:39.000]  愛神的毀身已經在這裡
[00:16:39.000 --> 00:16:42.000]  而可以因為這樣的毀身之後
[00:16:42.000 --> 00:16:46.000]  培養我們之間的感情
[00:16:46.000 --> 00:16:51.000]  而不是以利益或個人喜好為主的感情
[00:16:51.000 --> 00:16:56.000]  我相信這是夫婦之間很重要的一關
[00:16:56.000 --> 00:17:00.000]  這一關如果不守住就很難
[00:17:00.000 --> 00:17:09.000]  今晚我們會和這十三對夫婦再一次在主的面前重訂婚盟
[00:17:09.000 --> 00:17:13.000]  即是重一次再溫一下我們走上聖壇的時候
[00:17:13.000 --> 00:17:15.000]  我們到底說過些什麼呢?
[00:17:15.000 --> 00:17:20.000]  有時我們會忘記了
[00:17:20.000 --> 00:17:23.000]  所以愛的堅強在於什麼呢?
[00:17:23.000 --> 00:17:27.000]  在於我們對對方的毀身
[00:17:27.000 --> 00:17:30.000]  窒恨如陰間之殘忍
[00:17:30.000 --> 00:17:33.000]  突然之間你會覺得奇怪
[00:17:33.000 --> 00:17:36.000]  講愛講愛怎會講到窒恨呢?
[00:17:36.000 --> 00:17:39.000]  講到窒道和憤恨呢?
[00:17:39.000 --> 00:17:42.000]  和又講到陰間呢?
[00:17:42.000 --> 00:17:46.000]  你會覺得有點奇怪的地方嗎?
[00:17:46.000 --> 00:17:50.000]  窒恨如陰間之殘忍
[00:17:50.000 --> 00:17:56.000]  這個真愛的特徵是善妒
[00:17:56.000 --> 00:17:59.000]  即是說如果真的有愛
[00:17:59.000 --> 00:18:05.000]  在夫婦之間的那種愛會有一種躁意出來
[00:18:05.000 --> 00:18:13.000]  所以如果你的丈夫或太太對你有時有些吃醋
[00:18:13.000 --> 00:18:16.000]  其實是正常的
[00:18:16.000 --> 00:18:19.000]  你說正常的?我覺得是正常的
[00:18:19.000 --> 00:18:25.000]  識道的躁意是正常的
[00:18:25.000 --> 00:18:29.000]  什麼原因呢?因為他關心你
[00:18:29.000 --> 00:18:32.000]  因為他看重你
[00:18:32.000 --> 00:18:35.000]  在社交的場合裏面
[00:18:35.000 --> 00:18:39.000]  譬如有另一方注意到你的太太
[00:18:39.000 --> 00:18:42.000]  而且在獻殷勤的時候
[00:18:42.000 --> 00:18:46.000]  你如果一點都不關心一點都不著緊
[00:18:46.000 --> 00:18:49.000]  我覺得是有些問題的
[00:18:49.000 --> 00:18:52.000]  譬如當配偶問你
[00:18:52.000 --> 00:18:57.000]  你去哪了?你怎麼這麼晚回來?
[00:18:57.000 --> 00:19:00.000]  你又不要覺得你這麼注視
[00:19:00.000 --> 00:19:03.000]  其實他對你說這句話問這個問題
[00:19:03.000 --> 00:19:07.000]  其實是對你的關心
[00:19:07.000 --> 00:19:09.000]  他不是要限制你的自由
[00:19:09.000 --> 00:19:11.000]  而是他想知道
[00:19:11.000 --> 00:19:15.000]  而他也有權利去知道
[00:19:15.000 --> 00:19:17.000]  在社交媒體上
[00:19:17.000 --> 00:19:21.000]  有時我們丈夫或太太
[00:19:21.000 --> 00:19:24.000]  發現對方有異性的追求
[00:19:24.000 --> 00:19:28.000]  或是有些特別的注意感到不舒服
[00:19:28.000 --> 00:19:32.000]  我覺得這些都是正常的
[00:19:32.000 --> 00:19:36.000]  因為這裏說「疾恨如陰間之殘忍」
[00:19:36.000 --> 00:19:40.000]  在兩方的納約的關係裏面
[00:19:40.000 --> 00:19:42.000]  盟約的關係裏面
[00:19:42.000 --> 00:19:48.000]  會有時有這種「疾度之情」
[00:19:48.000 --> 00:19:53.000]  男女之間會不會有一種「柏拉圖式的愛情」呢?
[00:19:53.000 --> 00:19:55.000]  這個叫「Platonic Love」
[00:19:55.000 --> 00:20:02.000]  即是我純粹和你一種男女之間的友情
[00:20:02.000 --> 00:20:06.000]  不牽涉到男女的親密
[00:20:06.000 --> 00:20:08.000]  只是普通朋友
[00:20:08.000 --> 00:20:11.000]  可不可以呢?
[00:20:11.000 --> 00:20:14.000]  原則上是可以的
[00:20:14.000 --> 00:20:17.000]  不過實際操作上是有困難的
[00:20:17.000 --> 00:20:19.000]  因為愛到濃時
[00:20:19.000 --> 00:20:22.000]  或是朝夕相處到一個地步
[00:20:22.000 --> 00:20:25.000]  有時真的會把持不住
[00:20:25.000 --> 00:20:29.000]  所以還是要小心
[00:20:29.000 --> 00:20:32.000]  Don't play with fire
[00:20:32.000 --> 00:20:36.000]  因為「疾恨如陰間之殘忍」
[00:20:36.000 --> 00:20:42.000]  所以如果你明白愛的特質的時候
[00:20:42.000 --> 00:20:44.000]  有時你對夫婦之間的關係
[00:20:44.000 --> 00:20:49.000]  也可能明白對方為何會這樣表現
[00:20:49.000 --> 00:20:52.000]  有一個問題就是
[00:20:52.000 --> 00:20:56.000]  「疾恨如陰間之殘忍」和「愛是不疾度」
[00:20:56.000 --> 00:21:01.000]  有什麼關係和不同呢?
[00:21:01.000 --> 00:21:04.000]  哥倫多前書不是說愛是不疾度的嗎?
[00:21:04.000 --> 00:21:06.000]  愛是不疾度
[00:21:06.000 --> 00:21:08.000]  這裡說到「疾度」也不得了
[00:21:08.000 --> 00:21:10.000]  那是什麼原因呢?
[00:21:10.000 --> 00:21:13.000]  是怎樣協調呢?
