
[00:00:00.000 --> 00:00:04.200]  各位弟兄姐妹朋友們早安
[00:09:38.000 --> 00:09:40.000]  有三個絕招
[00:09:40.000 --> 00:09:42.000]  你學會這三絕招的話
[00:09:42.000 --> 00:09:45.000]  你打遍天下武林手
[00:09:45.000 --> 00:09:47.000]  你打得撒旦滿街跑
[00:09:47.000 --> 00:09:49.000]  你勝過他
[00:09:49.000 --> 00:09:50.000]  第一就是讀經
[00:09:50.000 --> 00:09:51.000]  第二就是禱告
[00:09:51.000 --> 00:09:53.000]  第三就是參加聚會
[00:09:53.000 --> 00:09:57.000]  因爲按照經上說
[00:09:57.000 --> 00:10:00.000]  耶穌說我是葡萄樹你是梔子
[00:10:00.000 --> 00:10:03.000]  梔子如果不結了葡萄樹就長不好
[00:10:03.000 --> 00:10:05.000]  那麼我要修絕你
[00:10:05.000 --> 00:10:06.000]  甚至於不結果子的
[00:10:06.000 --> 00:10:08.000]  我就把你切掉
[00:10:08.000 --> 00:10:10.000]  丟在火裏面燒了
[00:10:10.000 --> 00:10:12.000]  我修絕你你果子就長得很好
[00:10:12.000 --> 00:10:15.000]  什麼叫結在葡萄樹上
[00:10:15.000 --> 00:10:17.000]  就是你要跟他有交通
[00:10:17.000 --> 00:10:18.000]  跟他有聯繫
[00:10:18.000 --> 00:10:20.000]  跟他有聯絡
[00:10:20.000 --> 00:10:23.000]  你靠着讀經禱告還有聚會
[00:10:23.000 --> 00:10:26.000]  緊緊的跟他握手
[00:10:26.000 --> 00:10:29.000]  有耶穌同在就是天堂啊
[00:10:29.000 --> 00:10:31.000]  哈雷勒亞
[00:10:31.000 --> 00:10:34.000]  那麼跟着我又講了一個
[00:10:34.000 --> 00:10:37.000]  活出你的夢想
[00:10:37.000 --> 00:10:38.000]  哈雷勒亞
[00:10:38.000 --> 00:10:42.000]  我說我們要在竹林裏面有成長
[00:10:42.000 --> 00:10:44.000]  我們夢夢想不到
[00:10:44.000 --> 00:10:48.000]  神有多少豐富爲我們所預備
[00:10:48.000 --> 00:10:51.000]  我最常喜歡舉的例子就是說
[00:10:51.000 --> 00:10:55.000]  你如果在這個世界上面
[00:10:55.000 --> 00:10:57.000]  你原本有一個夢想
[00:10:57.000 --> 00:10:59.000]  沒有能夠成就
[00:10:59.000 --> 00:11:02.000]  你將來有一天上到天堂的時候
[00:11:02.000 --> 00:11:05.000]  你會看到天堂有一個房間
[00:11:05.000 --> 00:11:08.000]  叫做Lost and Found
[00:11:08.000 --> 00:11:11.000]  就是失無招領
[00:11:11.000 --> 00:11:13.000]  你進到那個失無招領室裏面
[00:11:13.000 --> 00:11:15.000]  你去看
[00:11:15.000 --> 00:11:17.000]  說不定有一天你找到你自己的
[00:11:17.000 --> 00:11:19.000]  房間上面寫着你的名字
[00:11:19.000 --> 00:11:21.000]  你進去看
[00:11:21.000 --> 00:11:24.000]  你想要寫的那本書
[00:11:24.000 --> 00:11:25.000]  你沒有完成
[00:11:25.000 --> 00:11:28.000]  已經在天上爲你預備
[00:11:28.000 --> 00:11:31.000]  你在地上撕掉了
[00:11:31.000 --> 00:11:33.000]  在天上放了
[00:11:33.000 --> 00:11:36.000]  你想要的那輛腳踏車
[00:11:36.000 --> 00:11:39.000]  神已經給你預備放在了裏面
[00:11:39.000 --> 00:11:42.000]  只是我們沒有繼續地追尋
[00:11:42.000 --> 00:11:44.000]  繼續地stick with
[00:11:44.000 --> 00:11:47.000]  所以你沒有能夠得到它
[00:11:47.000 --> 00:11:50.000]  真的夢想啊 夢想啊
[00:11:50.000 --> 00:11:53.000]  真的是夢想可以帶我們飛到
[00:11:53.000 --> 00:11:56.000]  那天外之天啊
[00:11:56.000 --> 00:11:58.000]  永遠你不會想到
[00:11:58.000 --> 00:12:00.000]  我舉了一個例子
[00:12:00.000 --> 00:12:02.000]  各位都知道我開了一部電車
[00:12:02.000 --> 00:12:04.000]  孔老師也開電車嘛
[00:12:04.000 --> 00:12:05.000]  是不是啊
[00:12:05.000 --> 00:12:07.000]  待會我們有得聊了
[00:12:07.000 --> 00:12:09.000]  我租了三年
[00:12:09.000 --> 00:12:11.000]  然後到了兩年到的時候
[00:12:11.000 --> 00:12:14.000]  他叫我回去保養
[00:12:14.000 --> 00:12:16.000]  那麼我就回去保養
[00:12:16.000 --> 00:12:18.000]  然後過了幾天
[00:12:18.000 --> 00:12:20.000]  寄了一張通知單來
[00:12:20.000 --> 00:12:22.000]  他說你是三年
[00:12:22.000 --> 00:12:26.000]  不能超過三十六萬邁
[00:12:26.000 --> 00:12:28.000]  一年一萬兩千邁
[00:12:28.000 --> 00:12:29.000]  三萬六千邁
[00:12:29.000 --> 00:12:31.000]  一年一萬兩千邁
[00:12:31.000 --> 00:12:33.000]  他說我們兩年保養的時候
[00:12:33.000 --> 00:12:35.000]  發現你已經
[00:12:35.000 --> 00:12:37.000]  幾乎是三萬六千邁
[00:12:37.000 --> 00:12:39.000]  所以你已經超過了
[00:12:39.000 --> 00:12:41.000]  要罰你九百塊
[00:12:41.000 --> 00:12:44.000]  哇 我跟他爭執了半天
[00:12:44.000 --> 00:12:46.000]  他說你進來談吧
[00:12:46.000 --> 00:12:47.000]  進來講吧
[00:12:47.000 --> 00:12:48.000]  好 我就進去講了
[00:12:48.000 --> 00:12:50.000]  掛了電話我就衝進他辦公室裏面
[00:12:50.000 --> 00:12:54.000]  他說 我這樣子好了
[00:12:54.000 --> 00:12:57.000]  我們的三年合同取消
[00:12:57.000 --> 00:12:59.000]  九百塊也不要你了
[00:12:59.000 --> 00:13:01.000]  我再給你一臺
[00:13:01.000 --> 00:13:04.000]  重新來兩年好不好
[00:13:04.000 --> 00:13:06.000]  我想都想不到有這一段好事
[00:13:06.000 --> 00:13:07.000]  您知道嗎
[00:13:07.000 --> 00:13:10.000]  全新的一輛電車
[00:13:10.000 --> 00:13:12.000]  感謝神讚了
[00:13:12.000 --> 00:13:14.000]  所以你要保持你的心胸肺腑
[00:13:14.000 --> 00:13:16.000]  有活力要打開
[00:13:16.000 --> 00:13:18.000]  要不斷地夢想
[00:13:18.000 --> 00:13:19.000]  我們在族裏面成長
[00:13:19.000 --> 00:13:21.000]  是沒有止境的
[00:13:21.000 --> 00:13:23.000]  您知道嗎
[00:13:23.000 --> 00:13:24.000]  我看到我們替媽媽
[00:13:24.000 --> 00:13:26.000]  她背十篇二十三篇
[00:13:26.000 --> 00:13:28.000]  背得啵兒棒呢
[00:13:28.000 --> 00:13:29.000]  非常的好
[00:13:29.000 --> 00:13:31.000]  感謝神讚美神
[00:13:31.000 --> 00:13:32.000]  她一個快要九十九歲
[00:13:32.000 --> 00:13:34.000]  八八嘛 是不是
[00:13:34.000 --> 00:13:36.000]  八十八歲嘛
[00:13:36.000 --> 00:13:37.000]  她還可以記得這麼清楚
[00:13:37.000 --> 00:13:39.000]  感謝神讚美神
[00:13:39.000 --> 00:13:42.000]  所以你夢想都不會想到的事情
[00:13:42.000 --> 00:13:46.000]  但是在神 凡事都能
[00:13:46.000 --> 00:13:48.000]  祂來給你讚美祂
[00:13:48.000 --> 00:13:50.000]  跟着我上次講的說
[00:13:50.000 --> 00:13:53.000]  我們要一個偉生的福祉
[00:13:53.000 --> 00:13:55.000]  我們如果要在族裏面成長
[00:13:55.000 --> 00:13:57.000]  你一定要福祉
[00:13:57.000 --> 00:13:59.000]  那麼我就特別講說
[00:13:59.000 --> 00:14:01.000]  神說
[00:14:01.000 --> 00:14:03.000]  有人問耶穌說
[00:14:03.000 --> 00:14:05.000]  我要怎麼愛神呢
[00:14:05.000 --> 00:14:07.000]  祂說你要盡心盡力盡力
[00:14:07.000 --> 00:14:09.000]  愛主你的神
[00:14:09.000 --> 00:14:11.000]  盡心的意思就是忠心
[00:14:11.000 --> 00:14:13.000]  loyalty
[00:14:13.000 --> 00:14:15.000]  你要忠心地愛神
[00:14:15.000 --> 00:14:17.000]  那麼盡心
[00:14:17.000 --> 00:14:19.000]  就是你要有熱忱
[00:14:19.000 --> 00:14:20.000]  要有passion
[00:14:20.000 --> 00:14:23.000]  你愛神不要愛得
[00:14:23.000 --> 00:14:24.000]  你們知道嗎
[00:14:24.000 --> 00:14:26.000]  愛得死雞沉沉的
[00:14:26.000 --> 00:14:28.000]  人家都不知道你愛
[00:14:28.000 --> 00:14:29.000]  有的時候我太太說
[00:14:29.000 --> 00:14:31.000]  我都不知道你愛我
[00:14:31.000 --> 00:14:32.000]  我說你要我怎麼表示
[00:14:32.000 --> 00:14:34.000]  那你表示唄
[00:14:34.000 --> 00:14:35.000]  對不對
[00:14:35.000 --> 00:14:37.000]  你總要有點熱忱
[00:14:37.000 --> 00:14:38.000]  你冷冰冰的
[00:14:38.000 --> 00:14:40.000]  這個人家感覺不到
[00:14:40.000 --> 00:14:42.000]  另外要敬意
[00:14:42.000 --> 00:14:45.000]  敬意就是說你要有創意
[00:14:45.000 --> 00:14:47.000]  creativity
[00:14:47.000 --> 00:14:49.000]  我們要愛神
[00:14:49.000 --> 00:14:52.000]  也不能夠一成不變
[00:14:52.000 --> 00:14:56.000]  如果說我們在爲神在教會里面
[00:14:56.000 --> 00:14:58.000]  要來影響這個世代
[00:14:58.000 --> 00:15:01.000]  但是你卻不能夠解決
[00:15:01.000 --> 00:15:03.000]  這個世代的問題
[00:15:03.000 --> 00:15:06.000]  你沒有創意能夠解決問題
[00:15:06.000 --> 00:15:08.000]  你說怎麼愛神
[00:15:08.000 --> 00:15:09.000]  你說怎麼愛人呢
[00:15:09.000 --> 00:15:14.000]  可不可以把17號大聲一點點
[00:15:14.000 --> 00:15:15.000]  17號大聲一點
[00:15:15.000 --> 00:15:16.000]  上面
[00:15:16.000 --> 00:15:18.000]  17號大聲一點
[00:15:18.000 --> 00:15:20.000]  因爲我的嗓子有點啞
[00:15:20.000 --> 00:15:23.000]  所以我想不要大聲
[00:15:23.000 --> 00:15:25.000]  還有盡力
[00:15:25.000 --> 00:15:26.000]  盡力的愛神
[00:15:26.000 --> 00:15:31.000]  就是說我們要有卓越
[00:15:31.000 --> 00:15:33.000]  我很不喜歡講說
[00:15:33.000 --> 00:15:35.000]  世界混不下去
[00:15:35.000 --> 00:15:37.000]  教會里面去混
[00:15:37.000 --> 00:15:39.000]  我很不喜歡人家講說
[00:15:39.000 --> 00:15:43.000]  教會里面都坐了一堆loser
[00:15:43.000 --> 00:15:45.000]  失敗的人
[00:15:45.000 --> 00:15:47.000]  我很不喜歡人家講說
[00:15:47.000 --> 00:15:50.000]  教會里面的人就一天到晚
[00:15:50.000 --> 00:15:52.000]  阿門阿門阿門啥事不幹
[00:15:52.000 --> 00:15:55.000]  但我們在教會里面
[00:15:55.000 --> 00:15:57.000]  我們可做的事情可多了
[00:15:57.000 --> 00:15:59.000]  我們可影響可大
[00:15:59.000 --> 00:16:02.000]  甚至有許多的基督徒
[00:16:02.000 --> 00:16:05.000]  都是在這個世界上面
[00:16:05.000 --> 00:16:07.000]  都有非常大的創意
[00:16:07.000 --> 00:16:09.000]  都有許多的成就
[00:16:09.000 --> 00:16:11.000]  愛因斯坦基督徒
[00:16:11.000 --> 00:16:13.000]  牛頓基督徒
[00:16:13.000 --> 00:16:16.000]  還寫了神學的書
[00:16:16.000 --> 00:16:19.000]  最近一個我特別舉的例子
[00:16:19.000 --> 00:16:20.000]  林書豪
[00:16:20.000 --> 00:16:22.000]  人家籃球打得可棒了
[00:16:22.000 --> 00:16:23.000]  不是嗎
[00:16:23.000 --> 00:16:25.000]  他是基督徒
[00:16:25.000 --> 00:16:26.000]  是不是
[00:16:26.000 --> 00:16:31.000]  所以絕對基督徒不是世界混不下
[00:16:31.000 --> 00:16:38.000]  絕對基督徒不是沒有了
[00:16:38.000 --> 00:16:45.000]  還是我們要再次活出神的榮名
[00:16:45.000 --> 00:16:47.000]  今天我要跟各位分享的就是
[00:16:47.000 --> 00:16:49.000]  親身體驗
[00:16:49.000 --> 00:16:53.000]  在Zoom裏面的成長
[00:16:53.000 --> 00:16:54.000]  有一個神學家
[00:16:54.000 --> 00:16:58.000]  他的名字叫做亨利·馬特
[00:16:58.000 --> 00:16:59.000]  Hunter
[00:16:59.000 --> 00:17:04.000]  他說福音有兩個命
[00:17:04.000 --> 00:17:05.000]  我們講的都是
[00:17:05.000 --> 00:17:07.000]  我們傳的都是福音
[00:17:07.000 --> 00:17:08.000]  耶穌愛你啦
[00:17:08.000 --> 00:17:10.000]  神愛世人啦
[00:17:10.000 --> 00:17:12.000]  或者是耶穌要祝福你
[00:17:12.000 --> 00:17:14.000]  神要醫治你
[00:17:14.000 --> 00:17:15.000]  有兩個命
[00:17:15.000 --> 00:17:18.000]  第一個叫做信心
[00:17:18.000 --> 00:17:20.000]  我們一再地給你傳福音
[00:17:20.000 --> 00:17:22.000]  或者是講道
[00:17:22.000 --> 00:17:24.000]  就是要提升你的信心
[00:17:24.000 --> 00:17:30.000]  讓你對他有更多的信心
[00:17:30.000 --> 00:17:31.000]  但是另外一個方面
[00:17:31.000 --> 00:17:34.000]  就是叫做行爲
[00:17:34.000 --> 00:17:38.000]  如果說傳的福音只有
[00:17:38.000 --> 00:17:41.000]  或者說你行出來的
[00:17:41.000 --> 00:17:45.000]  你只有信心但是沒有行爲
[00:17:45.000 --> 00:17:47.000]  這不是前輩的福音
[00:17:47.000 --> 00:17:51.000]  必須要有信心還要有行爲
[00:17:51.000 --> 00:17:53.000]  順便一提
[00:17:53.000 --> 00:17:58.000]  我們講說這個年度的異象
[00:17:58.000 --> 00:18:02.000]  我前段時間我就在那邊想說
[00:18:02.000 --> 00:18:06.000]  或許我們教會明年的異象應該是
[00:18:06.000 --> 00:18:10.000]  建立家庭祭壇
[00:18:10.000 --> 00:18:14.000]  但是我偏偏說
[00:18:14.000 --> 00:18:20.000]  看去我們教會大概沒有五家
[00:18:20.000 --> 00:18:24.000]  做到建立家庭祭壇
[00:18:24.000 --> 00:18:26.000]  所謂建立家庭祭壇
[00:18:26.000 --> 00:18:29.000]  就是你跟你的家人
[00:18:29.000 --> 00:18:32.000]  每天要有一段時間在一起
[00:18:32.000 --> 00:18:35.000]  如今禱告戰神
[00:18:35.000 --> 00:18:40.000]  但是我們這裏大部分是
[00:18:40.000 --> 00:18:43.000]  當然有的是內在美
[00:18:43.000 --> 00:18:46.000]  有的是外在美
[00:18:46.000 --> 00:18:49.000]  還有一些是弟兄不信
[00:18:49.000 --> 00:18:52.000]  所以我超不出人數了
[00:18:52.000 --> 00:18:57.000]  我們怎麼做建立家庭祭壇
[00:18:57.000 --> 00:18:58.000]  建立家庭祭壇
