
[00:00:00.000 --> 00:00:03.000]  很開心今天可以在這裡和大家分享訊息
[00:02:46.000 --> 00:02:47.000]  他只是回應說
[00:02:47.000 --> 00:02:52.000]  我只是努力做好在比賽前為自己定下來的目標
[00:02:52.000 --> 00:02:55.000]  我不會受到其他選手的影響
[00:02:55.000 --> 00:02:59.000]  宣揚就好像一個活生生的例子
[00:02:59.000 --> 00:03:03.000]  提醒我們一個智慧的真言
[00:03:03.000 --> 00:03:05.000]  也是今日經文所講
[00:03:05.000 --> 00:03:09.000]  凡至高的必降為卑
[00:03:09.000 --> 00:03:13.000]  至今卑微的必升為高
[00:03:13.000 --> 00:03:16.000]  這句話是出自耶穌親口的教導
[00:03:16.000 --> 00:03:19.000]  耶穌說這句話的時候
[00:03:19.000 --> 00:03:22.000]  是一個很平常的一天
[00:03:22.000 --> 00:03:25.000]  安息日的聚會結束了
[00:03:25.000 --> 00:03:28.000]  就好像我們今天星期日的聚會結束了
[00:03:28.000 --> 00:03:32.000]  法利賽人領袖邀請耶穌到他家吃飯
[00:03:32.000 --> 00:03:35.000]  就好像我們今天崇拜結束了
[00:03:35.000 --> 00:03:39.000]  邀請人到茶樓跟你一起去吃飯一樣
[00:03:39.000 --> 00:03:41.000]  但因為當時沒有茶樓
[00:03:41.000 --> 00:03:43.000]  所以都是邀請人回家
[00:03:43.000 --> 00:03:46.000]  在家裡設擺筵席
[00:03:46.000 --> 00:03:48.000]  耶穌進入家裡
[00:03:48.000 --> 00:03:51.000]  走到飯桌旁邊
[00:03:51.000 --> 00:03:55.000]  見到客人來到的時候
[00:03:55.000 --> 00:03:58.000]  他會選擇守衛來坐
[00:03:58.000 --> 00:04:02.000]  所以他見到之後就教導他們
[00:04:02.000 --> 00:04:05.000]  你去赴筵席的時候
[00:04:05.000 --> 00:04:07.000]  不要坐在守衛
[00:04:07.000 --> 00:04:09.000]  如果主人來叫你讓座
[00:04:09.000 --> 00:04:10.000]  坐回末位
[00:04:10.000 --> 00:04:12.000]  那你就很羞愧了
[00:04:12.000 --> 00:04:14.000]  你要怎麼做呢?
[00:04:14.000 --> 00:04:16.000]  你要先坐在末位
[00:04:16.000 --> 00:04:17.000]  讓主人說
[00:04:17.000 --> 00:04:20.000]  其實你應該坐在我左邊的上座
[00:04:20.000 --> 00:04:22.000]  那你就光彩了
[00:04:22.000 --> 00:04:26.000]  然後就說出了剛才那句的至理名言
[00:04:26.000 --> 00:04:29.000]  凡至高的必降為卑
[00:04:29.000 --> 00:04:32.000]  至今卑微的必升為高
[00:04:32.000 --> 00:04:35.000]  這樣看來耶穌說的
[00:04:35.000 --> 00:04:38.000]  好像只是一句社交上的忠告
[00:04:38.000 --> 00:04:41.000]  是一些舊約的真言
[00:04:41.000 --> 00:04:43.000]  我們都找到的教導
[00:04:43.000 --> 00:04:45.000]  其實對猶太人來說
[00:04:45.000 --> 00:04:48.000]  都是他們很慣常的處世智慧
[00:04:48.000 --> 00:04:50.000]  處世之道
[00:04:50.000 --> 00:04:55.000]  但耶穌其實不是想說一些生活智慧這麼簡單
[00:04:55.000 --> 00:04:58.000]  路加在十四章七節
[00:04:58.000 --> 00:05:01.000]  他很清楚地說明
[00:05:01.000 --> 00:05:02.000]  十四章七節
[00:05:02.000 --> 00:05:04.000]  如果可以的話可以打出來
[00:05:04.000 --> 00:05:06.000]  他第一句就說
[00:05:06.000 --> 00:05:09.000]  耶穌見所請的客人選擇守衛
[00:05:09.000 --> 00:05:12.000]  就用比喻對他們說
[00:05:12.000 --> 00:05:13.000]  比喻說出
[00:05:13.000 --> 00:05:15.000]  剛才耶穌的教導
[00:05:15.000 --> 00:05:16.000]  不是一個忠告
[00:05:16.000 --> 00:05:17.000]  是一個比喻
[00:05:17.000 --> 00:05:20.000]  比喻的意思是有一個深層的意思
[00:05:20.000 --> 00:05:22.000]  他想帶出來
[00:05:22.000 --> 00:05:24.000]  值得留意的是整段經文
[00:05:24.000 --> 00:05:26.000]  七到十四節
[00:05:26.000 --> 00:05:29.000]  裡面多次出現了一個請的字
[00:05:29.000 --> 00:05:30.000]  不知道大家有沒有留意到
[00:05:30.000 --> 00:05:33.000]  就是所請的客人
[00:05:33.000 --> 00:05:36.000]  又說到你被人請去婚宴
[00:05:36.000 --> 00:05:38.000]  又說請你的主人
[00:05:38.000 --> 00:05:41.000]  當中只是請和被請
[00:05:41.000 --> 00:05:43.000]  都出現了七次這麼多
[00:05:43.000 --> 00:05:45.000]  請這個字
[00:05:45.000 --> 00:05:47.000]  其實背後就有呼召
[00:05:47.000 --> 00:05:49.000]  有選召
[00:05:49.000 --> 00:05:51.000]  有揀選的意思
[00:05:51.000 --> 00:05:53.000]  而且在這段經文
[00:05:53.000 --> 00:05:55.000]  十四節之後
[00:05:55.000 --> 00:05:57.000]  第十五節他很清楚地提出了一句
[00:05:57.000 --> 00:05:59.000]  好像有人意會到耶穌想說什麼
[00:05:59.000 --> 00:06:00.000]  他就說
[00:06:00.000 --> 00:06:02.000]  在神國裡面的吃飯有伏料
[00:06:02.000 --> 00:06:05.000]  開始更加揭露了這個比喻
[00:06:05.000 --> 00:06:06.000]  想說的是什麼呢
[00:06:06.000 --> 00:06:09.000]  就是在末世裡面的筵席
[00:06:09.000 --> 00:06:12.000]  我們很多時候用高揚的婚宴
[00:06:12.000 --> 00:06:16.000]  去代表將來我們進入天國的場景
[00:06:16.000 --> 00:06:19.000]  這裡也是耶穌用了筵席
[00:06:19.000 --> 00:06:23.000]  用婚宴來說到末世的筵席
[00:06:23.000 --> 00:06:25.000]  誰有份參加這個末世的筵席
[00:06:25.000 --> 00:06:28.000]  代表他可以進入天國
[00:06:28.000 --> 00:06:30.000]  如果這樣揭開了
[00:06:30.000 --> 00:06:32.000]  這個比喻就是告訴我們
[00:06:32.000 --> 00:06:37.000]  在末世裡面神會如何揀選天國的子民
[00:06:37.000 --> 00:06:40.000]  而十一節剛才那句
[00:06:40.000 --> 00:06:43.000]  至高的要降為卑
[00:06:43.000 --> 00:06:45.000]  至卑的要升為高
[00:06:45.000 --> 00:06:49.000]  這句話其實就是耶穌對這個比喻的解釋
[00:06:49.000 --> 00:06:51.000]  他帶出了一個原則
[00:06:51.000 --> 00:06:53.000]  可能聽起來很特別
[00:06:53.000 --> 00:06:58.000]  這個原則我姑且可以叫做一個末世逆轉的原則
[00:06:58.000 --> 00:07:00.000]  就是說在末世的時候
[00:07:00.000 --> 00:07:01.000]  原來上帝子民的身份
[00:07:01.000 --> 00:07:03.000]  可能會出現一個逆轉
[00:07:03.000 --> 00:07:06.000]  你今天可能是一個卑微的身份
[00:07:06.000 --> 00:07:08.000]  神要將你升高
[00:07:08.000 --> 00:07:11.000]  你是一個坐在高位的身份
[00:07:11.000 --> 00:07:15.000]  神可能將你放在一個低位裡面
[00:07:15.000 --> 00:07:17.000]  會出現一個逆轉
[00:07:17.000 --> 00:07:19.000]  在這個比喻裡面
[00:07:19.000 --> 00:07:22.000]  客人他自己去坐一個高位
[00:07:22.000 --> 00:07:24.000]  主人就要求他讓座
[00:07:24.000 --> 00:07:26.000]  退到末位
[00:07:26.000 --> 00:07:28.000]  是一個地位的逆轉
[00:07:28.000 --> 00:07:30.000]  有人選擇了沒座
[00:07:30.000 --> 00:07:33.000]  就被主人邀請去上座
[00:07:33.000 --> 00:07:37.000]  也是一個身份的逆轉
[00:07:37.000 --> 00:07:41.000]  這個比喻是耶穌對法利塞人說的
[00:07:41.000 --> 00:07:44.000]  目的是為了提醒他們
[00:07:44.000 --> 00:07:46.000]  提醒什麼呢?
[00:07:46.000 --> 00:07:50.000]  法利塞人以為自己在神眼中是很好的
[00:07:50.000 --> 00:07:52.000]  用今天的說話來說
[00:07:52.000 --> 00:07:56.000]  他們一直都自我感覺良好
[00:07:56.000 --> 00:07:59.000]  但是在我們的印象裡面
[00:07:59.000 --> 00:08:02.000]  在我們讀聖經裡面
[00:08:02.000 --> 00:08:04.000]  法利塞人一直都是壞人
[00:08:04.000 --> 00:08:06.000]  他處於一個壞人的角色
[00:08:06.000 --> 00:08:07.000]  不知道你有沒有這樣的感覺
[00:08:07.000 --> 00:08:09.000]  因為耶穌從一開始到最後
[00:08:09.000 --> 00:08:11.000]  都是在說他們
[00:08:11.000 --> 00:08:17.000]  但其實回復到當時的世代文化裡面
[00:08:17.000 --> 00:08:20.000]  法利塞人的確看來是不錯的
[00:08:20.000 --> 00:08:23.000]  他們很熟習聖經
[00:08:23.000 --> 00:08:26.000]  他們很出名遵守律法
[00:08:26.000 --> 00:08:28.000]  遵守很多的律例
[00:08:28.000 --> 00:08:29.000]  在教會裡面
[00:08:29.000 --> 00:08:31.000]  如果用今天教會的場景
[00:08:31.000 --> 00:08:32.000]  他們就是做教導
[00:08:32.000 --> 00:08:34.000]  做領袖的角色
[00:08:34.000 --> 00:08:37.000]  他們出身的背景非常好
[00:08:37.000 --> 00:08:38.000]  他們家庭環境不錯
[00:08:38.000 --> 00:08:40.000]  他們受很好的教育
[00:08:40.000 --> 00:08:41.000]  他們有學識
[00:08:41.000 --> 00:08:43.000]  有能力
[00:08:43.000 --> 00:08:45.000]  所以他們認為
[00:08:45.000 --> 00:08:47.000]  靠著自己這個民族的身份
[00:08:47.000 --> 00:08:49.000]  他們是阿巴拉罕的子孫
[00:08:49.000 --> 00:08:50.000]  他們是神揀選的子民
[00:08:50.000 --> 00:08:52.000]  而且他們嚴守一切的律例
[00:08:52.000 --> 00:08:54.000]  一切的宗教條例
[00:08:54.000 --> 00:08:58.000]  他們很肯定自己在神面前的身份
[00:08:58.000 --> 00:09:02.000]  他們認為自己應該是得到神的喜悅
[00:09:02.000 --> 00:09:05.000]  自然他們一進到這個炎夕的宴會廳
[00:09:05.000 --> 00:09:07.000]  他們就走到第一位
[00:09:07.000 --> 00:09:10.000]  那個首位就要坐下去
[00:09:10.000 --> 00:09:13.000]  法利塞人的問題在哪裡呢?
[00:09:13.000 --> 00:09:16.000]  第一個問題是他們自視過高
[00:09:16.000 --> 00:09:20.000]  他們認為自己應該可以坐那個首位
[00:09:20.000 --> 00:09:22.000]  坐一個好的位
[00:09:22.000 --> 00:09:26.000]  但在神眼中並不是他們想像的那麼好
[00:09:26.000 --> 00:09:29.000]  科幻書裡也不斷指出他們的問題
[00:09:29.000 --> 00:09:31.000]  就是你貪無虛榮
[00:09:31.000 --> 00:09:33.000]  只有敬虔的外表
[00:09:33.000 --> 00:09:36.000]  卻沒有敬虔的內在
[00:09:36.000 --> 00:09:38.000]  第二個問題是在當時的文化
[00:09:38.000 --> 00:09:41.000]  擺設一個筵席
[00:09:41.000 --> 00:09:43.000]  因為我們去喝酒
[00:09:43.000 --> 00:09:46.000]  其實有很多細節反映了很多東西
[00:09:46.000 --> 00:09:49.000]  包括席的座位怎樣編排
[00:09:49.000 --> 00:09:53.000]  進場入座的次序也很講究
[00:09:53.000 --> 00:09:55.000]  一群人一起吃飯
[00:09:55.000 --> 00:09:59.000]  通常代表他們是同一個背景階層的群體
[00:09:59.000 --> 00:10:00.000]  才會一起吃飯
[00:10:00.000 --> 00:10:03.000]  如果你是在他們的群體以外
[00:10:03.000 --> 00:10:07.000]  無論經濟或階級跟他們不同
[00:10:07.000 --> 00:10:09.000]  也未必會一起吃飯
[00:10:09.000 --> 00:10:11.000]  所以其實怎樣坐
[00:10:11.000 --> 00:10:15.000]  很能表現到你在群體裡的等級和地位
[00:10:15.000 --> 00:10:20.000]  以前的筵席 中國人是坐圓桌
[00:10:20.000 --> 00:10:22.000]  他們是坐U字形的桌子
[00:10:22.000 --> 00:10:25.000]  就是三張這樣排一個U字形
[00:10:25.000 --> 00:10:29.000]  主人家就坐在U字形的頂部中間
[00:10:29.000 --> 00:10:33.000]  而剛才所說的首位或上座的位置
[00:10:33.000 --> 00:10:35.000]  就是主人家左邊的位置
[00:10:35.000 --> 00:10:37.000]  而末座就是右邊的U字形
[00:10:37.000 --> 00:10:39.000]  去到末座就末座了
[00:10:39.000 --> 00:10:41.000]  但你想像一個婚宴裡
[00:10:41.000 --> 00:10:43.000]  一個U字形是坐不完的
[00:10:43.000 --> 00:10:44.000]  所以也有很多桌子
[00:10:44.000 --> 00:10:46.000]  如果是末座的意思
[00:10:46.000 --> 00:10:48.000]  就是你離主人家最遠的位置
[00:10:48.000 --> 00:10:49.000]  其實我們今天擺酒也是
[00:10:49.000 --> 00:10:52.000]  上座就是首席
[00:10:52.000 --> 00:10:54.000]  擺到最後可能就是一些
[00:10:54.000 --> 00:10:57.000]  你不是最看重的朋友
[00:10:57.000 --> 00:11:01.000]  通常他們入座
[00:11:01.000 --> 00:11:05.000]  地位比較低的客人會先坐
[00:11:05.000 --> 00:11:07.000]  他們先坐在末位
[00:11:07.000 --> 00:11:09.000]  越重要的人 越遲才來
[00:11:09.000 --> 00:11:12.000]  越遲才慢慢坐在筵席中間
[00:11:12.000 --> 00:11:14.000]  越接近主人的位置
[00:11:14.000 --> 00:11:16.000]  所以耶穌指出的是
[00:11:16.000 --> 00:11:18.000]  這些先進來的客人
[00:11:18.000 --> 00:11:21.000]  竟然自己來選擇首位坐
[00:11:21.000 --> 00:11:23.000]  顯得更加不合理
[00:11:23.000 --> 00:11:26.000]  而且顯得他們非常自滿
[00:11:26.000 --> 00:11:28.000]  很有爭奪的心
[00:11:28.000 --> 00:11:32.000]  他們認為自己配得主人旁邊的位置
[00:11:32.000 --> 00:11:37.000]  星期四晚
[00:11:37.000 --> 00:11:41.000]  我們有生命堂的領袖聚餐
[00:11:41.000 --> 00:11:47.000]  答謝一群在教會中服侍的領袖
[00:11:47.000 --> 00:11:50.000]  相信當中有不少人有參加
[00:11:50.000 --> 00:11:53.000]  我們在大禮堂宴開了16席
[00:11:53.000 --> 00:11:55.000]  也是一個宴席
[00:11:55.000 --> 00:11:59.000]  整晚最開心最雀躍的位置
[00:11:59.000 --> 00:12:04.000]  就是去頒發一些長期侍奉的嘉許禮
[00:12:04.000 --> 00:12:06.000]  嘉許獎
[00:12:06.000 --> 00:12:08.000]  有10年有25年
[00:12:08.000 --> 00:12:11.000]  當中有很多掌聲 有很多歡樂聲
[00:12:11.000 --> 00:12:12.000]  有人上台分享
[00:12:12.000 --> 00:12:15.000]  很多嘻嘻嘩嘩的聲音
[00:12:15.000 --> 00:12:18.000]  記得有一位姐妹在台上分享
[00:12:18.000 --> 00:12:20.000]  她頒發了25年獎
[00:12:20.000 --> 00:12:22.000]  她一路上來就說
[00:12:22.000 --> 00:12:25.000]  計錯數了 計錯數了 哪有25年
[00:12:25.000 --> 00:12:28.000]  我們之後都笑著說
[00:12:28.000 --> 00:12:30.000]  她這麼年輕 每年都25歲
[00:12:30.000 --> 00:12:32.000]  怎會服侍了25年這麼久呢
[00:12:32.000 --> 00:12:34.000]  怎可以服侍這麼久呢
[00:12:34.000 --> 00:12:38.000]  我相信各位姐妹不止服侍了25年
[00:12:38.000 --> 00:12:40.000]  因為我們計算的是正式的崗位
[00:12:40.000 --> 00:12:43.000]  在教會名單裏面有
[00:12:43.000 --> 00:12:46.000]  可能我們回教會都會體會到
[00:12:46.000 --> 00:12:48.000]  在教會沒多久
[00:12:48.000 --> 00:12:50.000]  已經會有人邀請你參與一些服侍
[00:12:50.000 --> 00:12:52.000]  可能未必記錄下來
[00:12:52.000 --> 00:12:54.000]  但你心裏知道
[00:12:54.000 --> 00:12:58.000]  其實你開始可以嘗試服侍人 服侍神
[00:12:58.000 --> 00:13:01.000]  其實當晚完結之後
[00:13:01.000 --> 00:13:03.000]  我自己都計算了
[00:13:03.000 --> 00:13:06.000]  其實自己服侍了多久呢 在教會
[00:13:06.000 --> 00:13:08.000]  我屈指一算
[00:13:08.000 --> 00:13:10.000]  原來我都有20年 我發現
[00:13:10.000 --> 00:13:12.000]  原來都不少日子
[00:13:12.000 --> 00:13:14.000]  由一開始 可能小時候
[00:13:14.000 --> 00:13:16.000]  有人找你彈琴
[00:13:16.000 --> 00:13:18.000]  到做組長
[00:13:18.000 --> 00:13:21.000]  到在兒童主教學做老師
[00:13:21.000 --> 00:13:23.000]  到做青少年的導師
[00:13:23.000 --> 00:13:25.000]  又做過三福隊
[00:13:25.000 --> 00:13:27.000]  亦都做過IT組
[00:13:27.000 --> 00:13:30.000]  然後做了全職的教師
[00:13:30.000 --> 00:13:33.000]  有時自己回憶過往侍奉
[00:13:33.000 --> 00:13:35.000]  一幕一幕
[00:13:35.000 --> 00:13:37.000]  都會自己去數算
[00:13:37.000 --> 00:13:40.000]  為教會做過甚麼呢
[00:13:40.000 --> 00:13:42.000]  有時在教會裏面走
[00:13:42.000 --> 00:13:44.000]  可能是自己的教會
[00:13:44.000 --> 00:13:45.000]  或以前的教會
[00:13:45.000 --> 00:13:47.000]  這些事我都有幫過忙
[00:13:47.000 --> 00:13:49.000]  又想起一些活動
[00:13:49.000 --> 00:13:51.000]  自己有付出過
[00:13:51.000 --> 00:13:53.000]  一幕一幕的景象
[00:13:53.000 --> 00:13:55.000]  見到一些年輕的面孔
[00:13:55.000 --> 00:13:56.000]  這些年輕人
[00:13:56.000 --> 00:13:58.000]  我有陪伴過他們成長
[00:13:58.000 --> 00:14:00.000]  當中記起很多故事
[00:14:00.000 --> 00:14:02.000]  有笑有淚
[00:14:02.000 --> 00:14:04.000]  亦都有血有汗
[00:14:04.000 --> 00:14:05.000]  亦都記得
[00:14:05.000 --> 00:14:06.000]  怎樣在最困難
[00:14:06.000 --> 00:14:07.000]  可能是教會很艱難
[00:14:07.000 --> 00:14:09.000]  或者自己很困難的時候
[00:14:09.000 --> 00:14:11.000]  怎樣堅持過來侍奉
[00:14:11.000 --> 00:14:13.000]  然後又想起
[00:14:13.000 --> 00:14:15.000]  有機會參加過很多的培訓
[00:14:15.000 --> 00:14:17.000]  很多的課程
[00:14:17.000 --> 00:14:19.000]  又記起
[00:14:19.000 --> 00:14:21.000]  小時候自己是怎樣很努力
[00:14:21.000 --> 00:14:23.000]  終於讀完第一次聖經
[00:14:23.000 --> 00:14:25.000]  數下數下
[00:14:25.000 --> 00:14:27.000]  好像就出了一張
[00:14:27.000 --> 00:14:29.000]  在信仰上的履歷表
[00:14:29.000 --> 00:14:31.000]  一張履歷表
[00:14:31.000 --> 00:14:33.000]  可以給人看
[00:14:33.000 --> 00:14:35.000]  可以給神看
[00:14:35.000 --> 00:14:37.000]  可以去交功課
[00:14:37.000 --> 00:14:39.000]  有一張成績表
[00:14:39.000 --> 00:14:40.000]  不知道你心裏面
[00:14:40.000 --> 00:14:41.000]  有沒有一張這樣的表
[00:14:41.000 --> 00:14:43.000]  去數下自己做了些什麼
[00:14:43.000 --> 00:14:45.000]  有時候
[00:14:45.000 --> 00:14:47.000]  如果我們這樣去計算
[00:14:47.000 --> 00:14:49.000]  計算下來就會覺得
[00:14:49.000 --> 00:14:51.000]  其實我自己都不錯
[00:14:51.000 --> 00:14:53.000]  會覺得其實
[00:14:53.000 --> 00:14:54.000]  我在神國裏面
[00:14:54.000 --> 00:14:56.000]  應該都有一個席位
[00:14:56.000 --> 00:14:58.000]  未必是第一行
[00:14:58.000 --> 00:14:59.000]  但都應該不是在最後
[00:14:59.000 --> 00:15:01.000]  可能是在中間
[00:15:01.000 --> 00:15:03.000]  但其實
[00:15:03.000 --> 00:15:05.000]  柳修一誠
[00:15:05.000 --> 00:15:08.000]  我們在神眼中的身份和地位
[00:15:08.000 --> 00:15:11.000]  其實是源自恩典
[00:15:11.000 --> 00:15:15.000]  從來其實都是一份恩典
[00:15:15.000 --> 00:15:17.000]  信主連日有多久
[00:15:17.000 --> 00:15:19.000]  是神的恩典
[00:15:19.000 --> 00:15:21.000]  能夠從小去認識主
[00:15:21.000 --> 00:15:23.000]  在教會成長
[00:15:23.000 --> 00:15:25.000]  是神的恩典
[00:15:25.000 --> 00:15:27.000]  年紀好
[00:15:27.000 --> 00:15:29.000]  年長的時候
[00:15:29.000 --> 00:15:30.000]  認識主
[00:15:30.000 --> 00:15:31.000]  都是神的恩典
[00:15:31.000 --> 00:15:34.000]  因為神沒有忘記自己
[00:15:34.000 --> 00:15:36.000]  能夠侍奉五年
[00:15:36.000 --> 00:15:37.000]  十年
[00:15:37.000 --> 00:15:39.000]  二十五年
[00:15:39.000 --> 00:15:40.000]  三十年
[00:15:40.000 --> 00:15:42.000]  甚至一生的侍奉主
[00:15:42.000 --> 00:15:44.000]  都全部是神的恩典
[00:15:44.000 --> 00:15:46.000]  因為祂賜給我們有能力
[00:15:46.000 --> 00:15:48.000]  有恩賜
[00:15:48.000 --> 00:15:49.000]  有機會
[00:15:49.000 --> 00:15:51.000]  最重要的是有耐力
[00:15:51.000 --> 00:15:53.000]  去走完這一程路
[00:15:53.000 --> 00:15:56.000]  帶茶經一點都不容易
[00:15:56.000 --> 00:15:58.000]  但如果你有智慧
[00:15:58.000 --> 00:15:59.000]  可以領悟神的話語
[00:15:59.000 --> 00:16:01.000]  又和人分享
[00:16:01.000 --> 00:16:03.000]  這個本身就是一份恩典
[00:16:03.000 --> 00:16:05.000]  帶領一個小組一點都不容易
[00:16:05.000 --> 00:16:07.000]  你很心力交瘁的帶領著很多的組員
[00:16:07.000 --> 00:16:09.000]  你要關心每一個
[00:16:09.000 --> 00:16:11.000]  你用愛心去牧養他們
[00:16:11.000 --> 00:16:13.000]  但當你能夠這樣去付出
[00:16:13.000 --> 00:16:14.000]  這份的愛
[00:16:14.000 --> 00:16:15.000]  這份的關心
[00:16:15.000 --> 00:16:17.000]  你能夠去牧養
[00:16:17.000 --> 00:16:19.000]  本身也是一份恩典
[00:16:19.000 --> 00:16:21.000]  能夠有知識
[00:16:21.000 --> 00:16:22.000]  有才幹
[00:16:22.000 --> 00:16:24.000]  為教會出謀獻策
[00:16:24.000 --> 00:16:26.000]  你有能力落手落腳
[00:16:26.000 --> 00:16:28.000]  去做起一個又一個的project
[00:16:28.000 --> 00:16:31.000]  其實本身也是一份恩典
[00:16:31.000 --> 00:16:34.000]  當你這樣去看的時候
[00:16:34.000 --> 00:16:37.000]  這些再不是我們很努力得來
[00:16:37.000 --> 00:16:39.000]  儲回來的一些資歷
[00:16:39.000 --> 00:16:41.000]  不是一張履歷表
[00:16:41.000 --> 00:16:43.000]  不是一個履歷表
[00:16:43.000 --> 00:16:45.000]  讓我們感覺自我良好
[00:16:45.000 --> 00:16:48.000]  也不是我們付出了很多
[00:16:48.000 --> 00:16:50.000]  但未有收穫的一張清單
[00:16:50.000 --> 00:16:52.000]  要神去跟我們結帳
[00:16:52.000 --> 00:16:53.000]  為什麼?
[00:16:53.000 --> 00:16:54.000]  神,我做了這麼久
[00:16:54.000 --> 00:16:55.000]  我做到暈了
[00:16:55.000 --> 00:16:56.000]  你付出了這麼多
[00:16:56.000 --> 00:16:59.000]  還沒有收穫的一張這樣的表
[00:16:59.000 --> 00:17:03.000]  而是一張禮物的清單
[00:17:03.000 --> 00:17:05.000]  因為是恩典
[00:17:05.000 --> 00:17:07.000]  而是代表著神對你和我
[00:17:07.000 --> 00:17:09.000]  很豐富的恩典
[00:17:09.000 --> 00:17:13.000]  是代表著祂對我們這麼多年的培育
[00:17:13.000 --> 00:17:15.000]  祂對我們的信任
[00:17:15.000 --> 00:17:17.000]  祂對我們的看重
[00:17:17.000 --> 00:17:19.000]  祂這麼多年願意跟我們同在
[00:17:19.000 --> 00:17:21.000]  和同工
[00:17:21.000 --> 00:17:24.000]  好像一份禮物的清單一樣
[00:17:24.000 --> 00:17:26.000]  很溫暖
[00:17:26.000 --> 00:17:28.000]  然後激勵著你和我
[00:17:28.000 --> 00:17:31.000]  很期待繼續領受這份恩典
[00:17:31.000 --> 00:17:32.000]  靠著這份神的恩典
[00:17:32.000 --> 00:17:34.000]  繼續向前走
[00:17:34.000 --> 00:17:41.000]  耶穌叫他們先去坐在末座
[00:17:41.000 --> 00:17:44.000]  好讓主人家可以請自己去到高座
[00:17:44.000 --> 00:17:46.000]  你就有光彩了
[00:17:46.000 --> 00:17:49.000]  在《新約聖經》提到神的榮耀
[00:17:49.000 --> 00:17:50.000]  也是用這個詞
[00:17:50.000 --> 00:17:51.000]  就是有榮耀
[00:17:51.000 --> 00:17:56.000]  說到真正在神面前的榮譽
[00:17:56.000 --> 00:17:58.000]  耶穌不是教我們
