
[00:00:00.000 --> 00:00:02.840]  弟兄姊妹、牧者、朋友
[00:02:34.720 --> 00:02:38.560]  但是當我收到牧師給我今天講到的題目
[00:02:38.560 --> 00:02:42.040]  我就發覺很貼切
[00:02:42.040 --> 00:02:43.440]  這六節的經文
[00:02:43.440 --> 00:02:48.280]  正正就是要塑造一個堅守主導的勇士
[00:02:48.280 --> 00:02:50.960]  一個非常好的圖標
[00:02:50.960 --> 00:02:54.600]  而且經文裡面不單止是理論
[00:02:54.600 --> 00:02:59.880]  他更加在裡面很貼地地告訴我們如何
[00:02:59.880 --> 00:03:05.040]  如何去做到一個堅守主導的戰士的勇士
[00:03:05.040 --> 00:03:09.120]  有兩點在這六節經文裡面可以看到的
[00:03:09.120 --> 00:03:13.080]  首先第一就是要認定大能的福音
[00:03:13.080 --> 00:03:15.960]  我們很多時候都會說福音的大能
[00:03:15.960 --> 00:03:17.640]  哪方面的大能呢
[00:03:17.640 --> 00:03:19.680]  它的大能是什麼呢
[00:03:19.680 --> 00:03:24.800]  它的大能對我們今天的生活有什麼意思呢
[00:03:24.800 --> 00:03:27.720]  第二就是要抓緊不變的應許
[00:03:27.720 --> 00:03:28.520]  怎樣抓緊呢
[00:03:28.520 --> 00:03:29.360]  經常說抓緊
[00:03:29.360 --> 00:03:30.640]  怎樣抓住呢
[00:03:30.640 --> 00:03:32.000]  我們就試一下一起
[00:03:32.000 --> 00:03:35.280]  用今天的經文來幫助我們去理解
[00:03:35.280 --> 00:03:37.840]  以致我們真的不只是頭腦知道
[00:03:37.840 --> 00:03:41.800]  反而我們是能夠掌握到在生活裡面
[00:03:41.800 --> 00:03:43.200]  怎樣去活出
[00:03:43.200 --> 00:03:45.440]  我們可以認定大能的福音
[00:03:45.440 --> 00:03:49.360]  怎樣去活出我們可以抓緊不變的應許
[00:03:49.360 --> 00:03:50.680]  好嗎
[00:03:50.680 --> 00:03:53.760]  我們由第八節開始去看
[00:03:53.760 --> 00:03:57.160]  保羅他在第八節提醒提摩太
[00:03:57.160 --> 00:04:00.000]  他說要記得耶穌基督
[00:04:00.000 --> 00:04:01.960]  祂是大衛的後裔
[00:04:01.960 --> 00:04:03.840]  從死人中復活
[00:04:03.840 --> 00:04:06.600]  這就是我所傳的福音
[00:04:06.600 --> 00:04:09.160]  說這些的話有什麼意思呢
[00:04:09.160 --> 00:04:12.360]  其實保羅是很想提醒提摩太一件事
[00:04:12.360 --> 00:04:14.800]  就是你要確定一件事
[00:04:14.800 --> 00:04:17.520]  儘管你現在服侍的二福所教會裡面
[00:04:17.520 --> 00:04:20.560]  有很多人在傳不同的教義
[00:04:20.560 --> 00:04:23.840]  在說一些很無稽的傳說
[00:04:23.840 --> 00:04:27.800]  在說一些又長又短的家譜
[00:04:27.800 --> 00:04:29.240]  你在這裡
[00:04:29.240 --> 00:04:32.200]  你仍然要很堅定去認定
[00:04:32.200 --> 00:04:33.880]  保羅所傳的福音
[00:04:33.880 --> 00:04:36.840]  是唯一真確的福音
[00:04:36.840 --> 00:04:40.840]  這個福音裡面有很多的核心的重點
[00:04:40.840 --> 00:04:43.160]  是不可以改變
[00:04:43.160 --> 00:04:45.840]  不可以讓任何的東西
[00:04:45.840 --> 00:04:49.840]  傳說無稽的東西去代替
[00:04:49.840 --> 00:04:52.000]  當他提到耶穌基督
[00:04:52.000 --> 00:04:57.320]  其實基督就是神差利的利塞亞救世主
[00:04:57.320 --> 00:04:59.080]  祂是神的兒子
[00:04:59.080 --> 00:05:01.560]  所以這裡他就是強調
[00:05:01.560 --> 00:05:04.600]  主耶穌是完全的神
[00:05:04.600 --> 00:05:07.800]  他再提到祂是大衛的後裔
[00:05:07.800 --> 00:05:10.200]  那就是道成肉身
[00:05:10.200 --> 00:05:14.080]  他強調主耶穌是一個完全的人
[00:05:14.080 --> 00:05:15.880]  接著他再提到
[00:05:15.880 --> 00:05:18.200]  受死也復活
[00:05:18.200 --> 00:05:20.280]  這裡正正就是說
[00:05:20.280 --> 00:05:21.960]  只有耶穌基督
[00:05:21.960 --> 00:05:25.600]  祂是能夠為人的罪受死
[00:05:25.600 --> 00:05:28.080]  而且生天後復活
[00:05:28.080 --> 00:05:31.320]  這裡就是強調只有耶穌基督
[00:05:31.320 --> 00:05:36.040]  能夠使人和神是和好的
[00:05:36.040 --> 00:05:38.600]  其實他說這些話
[00:05:38.600 --> 00:05:40.600]  提摩太知道的
[00:05:40.600 --> 00:05:43.320]  但是他要再提這幾樣東西
[00:05:43.320 --> 00:05:45.400]  因為他要去認定
[00:05:45.400 --> 00:05:48.600]  這些東西幫助他打破當時
[00:05:48.600 --> 00:05:52.600]  在那個地方裡面
[00:05:52.600 --> 00:05:53.640]  以忽所教會裡面
[00:05:53.640 --> 00:05:55.000]  和其他教會裡面
[00:05:55.000 --> 00:05:58.040]  他們充滿了一些希臘文化的影響
[00:05:58.040 --> 00:05:59.880]  而當時的希臘文化裡面
[00:05:59.880 --> 00:06:03.600]  正興起的就是一個叫做諾斯底的主義
[00:06:03.600 --> 00:06:06.000]  這個主義裡面有不同的學派
[00:06:06.000 --> 00:06:08.360]  其中一個學派甚至會有一個理論
[00:06:08.360 --> 00:06:11.120]  就是說聖潔完美的神
[00:06:11.120 --> 00:06:13.720]  真的不可能住在一個
[00:06:13.720 --> 00:06:15.360]  充滿邪情的軀殼
[00:06:15.360 --> 00:06:17.320]  邪情的肉體
[00:06:17.320 --> 00:06:18.800]  他們這樣的理論
[00:06:18.800 --> 00:06:20.640]  其實是在反對什麼呢
[00:06:20.640 --> 00:06:24.600]  就是在反對有道成肉身這個事實
[00:06:24.600 --> 00:06:26.720]  另外當中有一個幻影派
[00:06:26.720 --> 00:06:28.480]  他們的理論就是說
[00:06:28.480 --> 00:06:30.960]  主耶穌的存在
[00:06:30.960 --> 00:06:33.760]  祂其實是用一個人形存在而已
[00:06:33.760 --> 00:06:37.360]  其實在祂臨死十字架受死之前
[00:06:37.360 --> 00:06:39.200]  祂早就離開了那個軀殼
[00:06:39.200 --> 00:06:41.320]  離開了那個肉體了
[00:06:41.320 --> 00:06:44.200]  那麼這個理論又在反對什麼呢
[00:06:44.200 --> 00:06:48.840]  在反對祂真的從死裡復活這個事實
[00:06:48.840 --> 00:06:51.920]  所以保羅他將這些說話說給提摩太
[00:06:51.920 --> 00:06:53.360]  是要提摩太去認定
[00:06:53.360 --> 00:06:56.120]  這些福音裡面的核心意思
[00:06:56.120 --> 00:06:58.720]  只有耶穌基督給我們這個福音
[00:06:58.720 --> 00:07:00.560]  有拯救的大能
[00:07:00.560 --> 00:07:02.800]  有拯救的大能
[00:07:02.800 --> 00:07:06.400]  能夠令人和神之間可以和好
[00:07:06.400 --> 00:07:09.880]  唯有這個福音有捆綁
[00:07:09.880 --> 00:07:14.840]  去不被傳開的大能
[00:07:14.840 --> 00:07:17.840]  這個福音是沒有人
[00:07:17.840 --> 00:07:21.680]  沒有事可以阻礙著它被傳開
[00:07:21.680 --> 00:07:22.800]  為什麼呢
[00:07:22.800 --> 00:07:25.440]  因為神總有祂的方法
[00:07:25.440 --> 00:07:28.000]  將福音傳開去
[00:07:28.000 --> 00:07:30.280]  沒有任何的事
[00:07:30.280 --> 00:07:32.520]  任何的人可以捆綁著
[00:07:32.520 --> 00:07:34.200]  令福音不被傳開
[00:07:34.200 --> 00:07:36.800]  因為神總有祂的方法
[00:07:36.800 --> 00:07:38.400]  其實我們看回
[00:07:38.400 --> 00:07:41.320]  保羅他說這些說話是真實的
[00:07:41.320 --> 00:07:43.440]  並無虛言的
[00:07:43.440 --> 00:07:46.000]  因為我們看回在新約裡面的記載
[00:07:46.000 --> 00:07:48.920]  保羅他在耶路撒冷傳福音也好
[00:07:48.920 --> 00:07:50.400]  在耶路撒冷以外
[00:07:50.400 --> 00:07:52.800]  巴西亞、歐洲傳福音也好
[00:07:52.800 --> 00:07:54.200]  他總有困難
[00:07:54.200 --> 00:07:56.960]  總有很多的逼迫
[00:07:56.960 --> 00:07:59.560]  但是一樣有人信主
[00:07:59.560 --> 00:08:02.400]  一樣有教會被建立
[00:08:02.400 --> 00:08:07.240]  甚至在他在耶路撒冷第一次被拘捕的時候
[00:08:07.240 --> 00:08:12.120]  他就未曾上訴到羅馬那裡去見凱撒
[00:08:12.120 --> 00:08:14.120]  兩年多的時間裡面
[00:08:14.120 --> 00:08:16.320]  他幾次被審判
[00:08:16.320 --> 00:08:19.400]  每一次無論在秦府面前被審判
[00:08:19.400 --> 00:08:23.000]  在當時的希律王阿基帕面前被審判
[00:08:23.000 --> 00:08:25.120]  他都講見證
[00:08:25.120 --> 00:08:26.880]  如果你回到國去看《仕奴行傳》
[00:08:26.880 --> 00:08:28.440]  你看到他的見證是什麼
[00:08:28.440 --> 00:08:32.000]  就是他經歷到如何預見主耶穌
[00:08:32.000 --> 00:08:33.080]  信了主耶穌
[00:08:33.080 --> 00:08:37.600]  又被主耶穌差派去呼召他的過程
[00:08:37.600 --> 00:08:42.360]  完全沒有留任何的重點
[00:08:42.360 --> 00:08:43.840]  就將他的見證
[00:08:43.840 --> 00:08:46.560]  信耶穌的經過向這些的人
[00:08:46.560 --> 00:08:48.800]  正在審他的人去見證
[00:08:48.800 --> 00:08:50.120]  很奇妙
[00:08:50.120 --> 00:08:52.480]  這個希律王阿基帕王曾經去回應
[00:08:52.480 --> 00:08:54.120]  聽完他講之後
[00:08:54.120 --> 00:08:55.760]  他回應了一句話
[00:08:55.760 --> 00:08:58.000]  你以為你這樣講
[00:08:58.000 --> 00:09:00.560]  稍微講一下給我聽
[00:09:00.560 --> 00:09:02.400]  你叫我做基督徒嗎
[00:09:02.400 --> 00:09:04.040]  所以我們看到
[00:09:04.040 --> 00:09:07.680]  保羅把握著任何的機會
[00:09:07.680 --> 00:09:10.280]  要去分享他自己信耶穌的經過
[00:09:10.280 --> 00:09:11.840]  為什麼他信耶穌
[00:09:11.840 --> 00:09:15.400]  被耶穌呼召他的經過
[00:09:15.400 --> 00:09:17.520]  他不斷把握著機會
[00:09:17.520 --> 00:09:19.880]  要跟別人分享
[00:09:19.880 --> 00:09:25.240]  事實上當他被中醫帶到羅馬遠禁的時候
[00:09:25.240 --> 00:09:26.400]  曾經告訴我們
[00:09:26.400 --> 00:09:28.840]  他根本可以在那裡接見客人
[00:09:28.840 --> 00:09:30.280]  可以跟他們傳福音
[00:09:30.280 --> 00:09:32.520]  可以跟他們做門徒訓練
[00:09:32.520 --> 00:09:35.680]  完全沒有人阻止
[00:09:35.680 --> 00:09:39.080]  我不知道大家在看《聖經新約》
[00:09:39.080 --> 00:09:43.600]  講到保羅在羅馬等待審判的時候
[00:09:43.600 --> 00:09:46.160]  你們有沒有想過一件事情就是
[00:09:46.160 --> 00:09:51.480]  當時哪些人的信心是最受影響的
[00:09:51.480 --> 00:09:54.080]  最受這件新聞影響
[00:09:54.080 --> 00:09:58.240]  知道保羅已經來了羅馬
[00:09:58.240 --> 00:10:00.640]  我們又住在羅馬了
[00:10:00.640 --> 00:10:02.000]  我們知道那些消息的
[00:10:02.000 --> 00:10:03.720]  很近的
[00:10:03.720 --> 00:10:06.360]  是不是那些人會最受影響呢
[00:10:06.360 --> 00:10:07.200]  他們的信心
[00:10:07.200 --> 00:10:11.600]  尤其是當時在羅馬居住的信徒的信心
[00:10:11.600 --> 00:10:14.600]  又或者是在羅馬那裡聽福音
[00:10:14.600 --> 00:10:16.240]  一些慕道的人
[00:10:16.240 --> 00:10:18.440]  很想考慮信耶穌的人
[00:10:18.440 --> 00:10:22.320]  他們的信心會不會是最受影響呢
[00:10:22.320 --> 00:10:24.360]  很自然我就會這樣想
[00:10:24.360 --> 00:10:26.800]  遠一點的那些都會聽到保羅的消息
[00:10:26.800 --> 00:10:28.160]  當然都會受影響
[00:10:28.160 --> 00:10:31.360]  但是在羅馬那些特別容易受影響
[00:10:31.360 --> 00:10:32.960]  因為消息很近
[00:10:32.960 --> 00:10:34.760]  知道正在發生什麼事
[00:10:34.760 --> 00:10:37.640]  也知道保羅沒有犯罪
[00:10:37.640 --> 00:10:39.960]  他只是傳福音信耶穌
[00:10:39.960 --> 00:10:41.560]  都要搞到這樣
[00:10:41.560 --> 00:10:43.200]  那我們還好不好讓人知道
[00:10:43.200 --> 00:10:45.720]  我是基督徒的身份呢
[00:10:45.720 --> 00:10:47.920]  我本來是想信耶穌的
[00:10:47.920 --> 00:10:50.560]  我又好不好去現在信呢
[00:10:50.560 --> 00:10:51.760]  我相信這些人
[00:10:51.760 --> 00:10:56.320]  是在當時看到保羅被捆綁的時候
[00:10:56.320 --> 00:10:59.160]  是信心最受影響的
[00:10:59.160 --> 00:11:01.720]  不過我們在《肥辣比書》第一章裡面看到的
[00:11:01.720 --> 00:11:03.560]  就是告訴我們
[00:11:03.560 --> 00:11:06.120]  福音沒有被捆綁
[00:11:06.120 --> 00:11:07.520]  福音仍然傳開
[00:11:07.520 --> 00:11:12.760]  而且是用更加興旺的來形容
[00:11:12.760 --> 00:11:14.960]  所以我們看到
[00:11:14.960 --> 00:11:18.760]  當保羅在第九節說到
[00:11:18.760 --> 00:11:20.880]  我為這福音受苦難
[00:11:20.880 --> 00:11:23.600]  甚至像犯人一樣被捆綁
[00:11:23.600 --> 00:11:27.560]  然而神的話沒有被捆綁
[00:11:27.560 --> 00:11:31.080]  這番說話裡面是句句屬實
[00:11:31.080 --> 00:11:32.560]  並無虛言
[00:11:32.560 --> 00:11:35.200]  他將他自己經歷過的處境
[00:11:35.200 --> 00:11:38.200]  很真實地說了出來
[00:11:38.200 --> 00:11:43.440]  其實當我們認定福音有拯救的大能
[00:11:43.440 --> 00:11:46.280]  換句話說我們在認定什麼呢
[00:11:46.280 --> 00:11:49.880]  我們在認定人人都需要福音
[00:11:49.880 --> 00:11:51.480]  為什麼呢
[00:11:51.480 --> 00:11:53.600]  福音有拯救的大能
[00:11:53.600 --> 00:11:57.800]  就是每一個人都可以被拯救
[00:11:57.800 --> 00:12:00.880]  每一個人都需要被拯救的時候
[00:12:00.880 --> 00:12:03.920]  人人都需要福音
[00:12:03.920 --> 00:12:09.600]  當我們認定福音是不被捆綁的
[00:12:09.600 --> 00:12:12.080]  他是不會受到任何的東西
[00:12:12.080 --> 00:12:15.200]  攔阻他被傳開這個大能
[00:12:15.200 --> 00:12:16.880]  我們就是認定
[00:12:16.880 --> 00:12:21.560]  沒有人沒有事可以阻礙福音被傳開
[00:12:21.560 --> 00:12:22.720]  為什麼呢
[00:12:22.720 --> 00:12:24.960]  因為傳福音的事
[00:12:24.960 --> 00:12:27.240]  其實不是人去做的
[00:12:27.240 --> 00:12:29.720]  不是單單人去做的
[00:12:29.720 --> 00:12:32.160]  神在傳福音的事上面
[00:12:32.160 --> 00:12:35.120]  是不停地作功
[00:12:35.120 --> 00:12:38.000]  直到今天都仍然作功
[00:12:38.000 --> 00:12:39.560]  傳福音的事
[00:12:39.560 --> 00:12:41.360]  有神的作功
[00:12:41.360 --> 00:12:43.720]  神仍然繼續掌管
[00:12:43.720 --> 00:12:45.360]  沒有人沒有事
[00:12:45.360 --> 00:12:49.440]  可以攔阻福音被傳開
[00:12:49.440 --> 00:12:52.720]  這兩個信念是不是我們作為基督徒
[00:12:52.720 --> 00:12:54.400]  真的相信呢
[00:12:54.400 --> 00:12:58.560]  是不是真的相信人人需要福音
[00:12:58.560 --> 00:13:00.040]  是不是相信
[00:13:00.040 --> 00:13:04.240]  傳福音是沒有事可以攔阻的
[00:13:04.240 --> 00:13:07.560]  我在其中一個宣教的工場裡面
[00:13:07.560 --> 00:13:11.080]  曾經有一個短宣隊的隊員
[00:13:11.080 --> 00:13:14.520]  跟我們分享過一些經歷
[00:13:14.520 --> 00:13:17.840]  他跟我們在其中一個工場裡面一起服侍
[00:13:17.840 --> 00:13:20.040]  他就有一次說
[00:13:20.040 --> 00:13:23.800]  我們真的很難跟這裡的人
[00:13:23.800 --> 00:13:27.680]  這裡的福州人去打交道傳福音
[00:13:27.680 --> 00:13:30.000]  因為他的經驗就是
[00:13:30.000 --> 00:13:35.000]  去跟一些隊員一起去探一些福州人
[00:13:35.000 --> 00:13:36.400]  但是他們一開口
[00:13:36.400 --> 00:13:38.840]  對方已經知道你是廣東人
[00:13:38.840 --> 00:13:41.480]  他就說他們對我們都不是很抽彩
[00:13:41.480 --> 00:13:46.200]  說幾句就敷衍了我們
[00:13:46.200 --> 00:13:47.240]  但是他有一次
[00:13:47.240 --> 00:13:51.000]  就跟一個福州人的基督徒一起去探
[00:13:51.000 --> 00:13:53.240]  同樣的他們那些人
[00:13:53.240 --> 00:13:55.600]  但是他發覺他們一說起
[00:13:55.600 --> 00:13:56.920]  大家是福州人
[00:13:56.920 --> 00:13:59.320]  大家用他們的語言去聊天
[00:13:59.320 --> 00:14:00.640]  他們就好好聊
[00:14:00.640 --> 00:14:02.440]  聊到不斷的
[00:14:02.440 --> 00:14:06.080]  所以這個隊員就跟我們說
[00:14:06.080 --> 00:14:10.720]  其實我們真的很難很難在這裡做福音的工作
[00:14:10.720 --> 00:14:13.280]  我不知道弟兄姊妹如果你聽到的時候
[00:14:13.280 --> 00:14:15.440]  你會有什麼感想呢
[00:14:15.440 --> 00:14:17.000]  你會怎麼想呢
[00:14:17.000 --> 00:14:19.880]  你會不會就覺得這麼難
[00:14:19.880 --> 00:14:21.440]  我們就不要在這裡了
[00:14:21.440 --> 00:14:22.680]  反正有第二個工場
[00:14:22.680 --> 00:14:24.120]  我們去第二個工場吧
[00:14:24.120 --> 00:14:26.440]  找一個廣東話的工場做
[00:14:26.440 --> 00:14:28.040]  那我們就比較容易了
[00:14:28.040 --> 00:14:30.400]  我不知道你們會不會這樣想
[00:14:30.400 --> 00:14:31.840]  但是我很感恩一件事
[00:14:31.840 --> 00:14:34.840]  雖然這個隊員去這樣的經歷
[00:14:34.840 --> 00:14:36.720]  這樣的分享
[00:14:36.720 --> 00:14:40.160]  但是去跟我們整個短宣隊的隊員
[00:14:40.160 --> 00:14:46.040]  整隊我們都會繼續努力在那裡去做
[00:14:46.040 --> 00:14:49.440]  其實我們整隊人都同意一件事
[00:14:49.440 --> 00:14:52.440]  福州人向福州人傳福音
[00:14:52.440 --> 00:14:55.480]  我們都相信會容易一點
[00:14:55.480 --> 00:14:59.640]  而且我們都相信效益可能會大一點
[00:14:59.640 --> 00:15:01.440]  但是我們可不可以
[00:15:01.440 --> 00:15:03.320]  就是因為見到難
[00:15:03.320 --> 00:15:06.360]  我們就放下不做呢
[00:15:06.360 --> 00:15:10.920]  回想的就是說難雖然是難
[00:15:10.920 --> 00:15:17.200]  但是神既然是將這個工場都交錯給我們
[00:15:17.200 --> 00:15:18.840]  我們總要呢
[00:15:18.840 --> 00:15:20.400]  起碼要等到怎麼樣呢
[00:15:20.400 --> 00:15:21.400]  如果我們真的想說
[00:15:21.400 --> 00:15:24.400]  看看有更加有效益的傳福音
[00:15:24.400 --> 00:15:26.360]  起碼我們要等到一樣東西就是
[00:15:26.360 --> 00:15:31.200]  有負擔去傳福音的福州人基督徒起來
[00:15:31.200 --> 00:15:31.920]  是不是啊
[00:15:31.920 --> 00:15:33.720]  如果我們見到有這樣
[00:15:33.720 --> 00:15:39.240]  我們就很願意將那個棒交給他們去做
[00:15:39.240 --> 00:15:40.840]  但是我們還沒見到
[00:15:40.840 --> 00:15:42.240]  還沒見到有這些人
[00:15:42.240 --> 00:15:45.440]  所以我們是不是應該仍然繼續努力呢
[00:15:45.440 --> 00:15:47.640]  現在我們的看法就是怎麼樣呢
[00:15:47.640 --> 00:15:49.200]  我們就
[00:15:49.200 --> 00:15:51.760]  我們試著跟福州人
[00:15:51.760 --> 00:15:55.720]  他們那個語言的格核
[00:15:55.720 --> 00:15:57.520]  文化上的格核
[00:15:57.520 --> 00:16:00.080]  我們就當跨文化宣教
[00:16:00.080 --> 00:16:01.480]  我們是這樣的心態
[00:16:01.480 --> 00:16:03.200]  這樣的角度去看
[00:16:03.200 --> 00:16:04.880]  而且我們看回的就是說
[00:16:04.880 --> 00:16:07.840]  這個跨文化宣教是容易一點的
[00:16:07.840 --> 00:16:10.040]  因為至少我們有共通的文字
[00:16:10.040 --> 00:16:11.720]  說不定還可以寫
[00:16:11.720 --> 00:16:13.960]  我們又可以有些一般般的
[00:16:13.960 --> 00:16:16.960]  普普通通的普通話跟他們說的
[00:16:16.960 --> 00:16:21.120]  總比起我們說真真正正的跨文化宣教
[00:16:21.120 --> 00:16:23.640]  我又要重新學一個西班牙文
[00:16:23.640 --> 00:16:25.200]  重新學一個葡萄牙文
[00:16:25.200 --> 00:16:27.200]  是不是更加容易呢
[00:16:27.200 --> 00:16:28.520]  想到這樣的時候
[00:16:28.520 --> 00:16:30.760]  我們就好像當做一個跨文化
[00:16:30.760 --> 00:16:33.960]  一個容易很多的跨文化宣教
[00:16:33.960 --> 00:16:40.800]  來繼續向福州人這個硬土地去努力
[00:16:40.800 --> 00:16:43.720]  其實說到這件事
[00:16:43.720 --> 00:16:46.120]  你們聽我說的時候不要以為
[00:16:46.120 --> 00:16:49.120]  我的感覺覺得不難
[00:16:49.120 --> 00:16:51.760]  其實是很難的
[00:16:51.760 --> 00:16:53.760]  你說有多少困難呢
[00:16:53.760 --> 00:16:55.960]  其實數得出
[00:16:55.960 --> 00:16:58.360]  你想得到的難都是難的
[00:16:58.360 --> 00:17:00.480]  我自己個人來說
[00:17:00.480 --> 00:17:03.760]  在傳福音三個字前面
[00:17:03.760 --> 00:17:06.520]  我跟很多信徒一樣的
[00:17:06.520 --> 00:17:07.960]  有兩個字的
[00:17:07.960 --> 00:17:09.840]  傳福音前面有兩個字
[00:17:09.840 --> 00:17:11.120]  害怕
[00:17:11.120 --> 00:17:12.800]  害怕傳福音的
[00:17:12.800 --> 00:17:15.440]  尤其是以前現在越來越比較
[00:17:15.440 --> 00:17:17.800]  經歷多了就沒那麼害怕了
[00:17:17.800 --> 00:17:20.080]  但在以前我真的跟很多人一樣
[00:17:20.080 --> 00:17:22.360]  是害怕傳福音
[00:17:22.360 --> 00:17:24.560]  如果你問怕什麼呢
[00:17:24.560 --> 00:17:27.440]  你想到怕什麼都怕的
[00:17:27.440 --> 00:17:28.640]  怕醜
[00:17:28.640 --> 00:17:30.040]  怕尷尬
[00:17:30.040 --> 00:17:31.800]  怕不知道怎麼開口
[00:17:31.800 --> 00:17:33.400]  怕開完口之後
[00:17:33.400 --> 00:17:35.480]  人家答了拒絕我
[00:17:35.480 --> 00:17:37.880]  我應該說些什麼話呢
[00:17:37.880 --> 00:17:39.840]  我又怕勉強人
[00:17:39.840 --> 00:17:41.200]  又怕得罪人
[00:17:41.200 --> 00:17:45.080]  又怕說完之後朋友都沒得做
[00:17:45.080 --> 00:17:48.800]  又怕說完之後人家在背後笑我
[00:17:48.800 --> 00:17:50.560]  怕被人排擠
[00:17:50.560 --> 00:17:53.000]  所以想到的東西都會怕的
[00:17:53.000 --> 00:17:55.720]  當我們去傳福音的時候
[00:17:55.720 --> 00:17:57.800]  但是
[00:17:57.800 --> 00:18:01.480]  到今時今日其實我剛才所說的種種的怕
[00:18:01.480 --> 00:18:04.040]  我基本上都經歷過了
[00:18:04.040 --> 00:18:07.680]  我發覺日子越做的時候
[00:18:07.680 --> 00:18:10.600]  我越感受到我怕的
[00:18:10.600 --> 00:18:12.000]  我最怕一樣東西
[00:18:12.000 --> 00:18:13.120]  而我剛才說的那些怕
[00:18:13.120 --> 00:18:15.280]  我們仍然都可以
[00:18:15.280 --> 00:18:17.040]  去慢慢的克服
[00:18:17.040 --> 00:18:18.640]  但我最怕的是什麼呢
[00:18:18.640 --> 00:18:20.000]  我最怕的就是
[00:18:20.000 --> 00:18:21.800]  我自己小信
[00:18:21.800 --> 00:18:23.880]  我最怕的是我自己
[00:18:23.880 --> 00:18:25.880]  膽怯懦弱
[00:18:25.880 --> 00:18:27.840]  雖然我的小信 我的膽怯懦弱
[00:18:27.840 --> 00:18:31.360]  是一定不會攔阻到神的福音被傳開
[00:18:31.360 --> 00:18:33.800]  因為祂一定有祂的方法
[00:18:33.800 --> 00:18:36.080]  但是我怕我的小信
[00:18:36.080 --> 00:18:38.520]  我的膽怯懦弱
[00:18:38.520 --> 00:18:43.320]  令到我自己在傳福音這個美好的差事上面
[00:18:43.320 --> 00:18:45.280]  沒有份
[00:18:45.280 --> 00:18:46.480]  我是怕這件事
[00:18:46.480 --> 00:18:48.320]  今時今日我是怕這件事
[00:18:48.320 --> 00:18:50.080]  我在這件事上面
