
[00:00:00.000 --> 00:00:04.000]  第一章第二十七節我們一同來念來
[00:02:50.000 --> 00:02:54.000]  是有真理的仁義跟聖潔在這裡
[00:02:54.000 --> 00:02:55.000]  換句話說
[00:02:55.000 --> 00:02:56.000]  神在創造人類的時候
[00:02:56.000 --> 00:02:59.000]  神在我們生命裡面
[00:02:59.000 --> 00:03:02.000]  就放下了一個追求真理
[00:03:02.000 --> 00:03:06.000]  追求完美的一個本能在我們裡面
[00:03:06.000 --> 00:03:10.000]  讓我們反映出神的聖潔跟公義出來
[00:03:10.000 --> 00:03:11.000]  事實上我們看見
[00:03:11.000 --> 00:03:13.000]  這件事情是很重要的
[00:03:13.000 --> 00:03:18.000]  這是能夠劃分一個人類跟動物
[00:03:18.000 --> 00:03:21.000]  一個最重要一個區別就在這裡
[00:03:21.000 --> 00:03:23.000]  你知道今天所有別的動物
[00:03:23.000 --> 00:03:27.000]  你都可以有思想意志跟情感
[00:03:27.000 --> 00:03:29.000]  可是只有人類
[00:03:29.000 --> 00:03:32.000]  是神按照他的形象所造
[00:03:32.000 --> 00:03:34.000]  是有一種追求真理
[00:03:34.000 --> 00:03:40.000]  追求完美完全的一種本能在我們的裡面
[00:03:40.000 --> 00:03:44.000]  所以你從來不會看到一隻貓一隻狗
[00:03:44.000 --> 00:03:46.000]  坐在那裡思想說
[00:03:46.000 --> 00:03:49.000]  我人生的意義是什麼
[00:03:49.000 --> 00:03:51.000]  活著的目的是什麼
[00:03:51.000 --> 00:03:52.000]  不會
[00:03:52.000 --> 00:03:56.000]  你也從來不會看見任何一個動物
[00:03:56.000 --> 00:04:00.000]  會好像找到一個東西來拜一下
[00:04:00.000 --> 00:04:03.000]  尋找一個真實的信仰
[00:04:03.000 --> 00:04:05.000]  不會
[00:04:05.000 --> 00:04:07.000]  可是很奇怪
[00:04:07.000 --> 00:04:11.000]  我發現在古老的人類
[00:04:11.000 --> 00:04:12.000]  在原始的人類
[00:04:12.000 --> 00:04:15.000]  考古學家都可以證明這件事情
[00:04:15.000 --> 00:04:18.000]  在原始的人類裡面
[00:04:18.000 --> 00:04:22.000]  你看見在他們所居住的生活環境裡面
[00:04:22.000 --> 00:04:25.000]  一定都找得到祭壇的存在
[00:04:25.000 --> 00:04:27.000]  無論他們是拜石頭
[00:04:27.000 --> 00:04:28.000]  拜樹木
[00:04:28.000 --> 00:04:29.000]  是拜月亮
[00:04:29.000 --> 00:04:30.000]  拜太陽
[00:04:30.000 --> 00:04:32.000]  可見得人類
[00:04:32.000 --> 00:04:34.000]  無論多麼原始的人類
[00:04:34.000 --> 00:04:37.000]  他們的生活環境裡面
[00:04:37.000 --> 00:04:40.000]  就是一種敬拜的本能
[00:04:40.000 --> 00:04:41.000]  要尋找真理
[00:04:41.000 --> 00:04:43.000]  要尋找完全
[00:04:43.000 --> 00:04:45.000]  所以光憑這一點
[00:04:45.000 --> 00:04:46.000]  我們就會證明說
[00:04:46.000 --> 00:04:48.000]  人絕對不是淨化
[00:04:48.000 --> 00:04:52.000]  人是上帝所創造
[00:04:52.000 --> 00:04:53.000]  但是很可惜
[00:04:53.000 --> 00:04:56.000]  人雖然是按照神的形象所造
[00:04:56.000 --> 00:04:59.000]  但自從人犯了罪之後
[00:04:59.000 --> 00:05:02.000]  人就活不出這個形象出來
[00:05:02.000 --> 00:05:06.000]  因為他沒有遵照神的聖潔跟公義
[00:05:06.000 --> 00:05:08.000]  那什麼是罪呢
[00:05:08.000 --> 00:05:09.000]  罪就是
[00:05:09.000 --> 00:05:12.000]  不只是一種人外表的行為而已
[00:05:12.000 --> 00:05:14.000]  罪的根源乃是在於
[00:05:14.000 --> 00:05:18.000]  人裡面有一種自我的忠心
[00:05:18.000 --> 00:05:20.000]  譬如說你為什麼批評別人呢
[00:05:20.000 --> 00:05:22.000]  因為你總覺得你是對的
[00:05:22.000 --> 00:05:23.000]  別人是什麼
[00:05:23.000 --> 00:05:24.000]  錯的
[00:05:24.000 --> 00:05:27.000]  你為什麼覺得別人比較醜呢
[00:05:27.000 --> 00:05:32.000]  你覺得你自己比較漂亮嗎
[00:05:32.000 --> 00:05:34.000]  所以你覺得比較醜嗎
[00:05:34.000 --> 00:05:36.000]  在家庭也是一樣
[00:05:36.000 --> 00:05:38.000]  在家庭我們總覺得
[00:05:38.000 --> 00:05:41.000]  是他需要改變不是嗎
[00:05:41.000 --> 00:05:42.000]  面對我們的孩子
[00:05:42.000 --> 00:05:44.000]  我們覺得孩子需要改變
[00:05:44.000 --> 00:05:46.000]  因為天下沒有不是的父母
[00:05:46.000 --> 00:05:48.000]  面對我們父母親
[00:05:48.000 --> 00:05:49.000]  父母親需要改變
[00:05:49.000 --> 00:05:51.000]  現在21世紀活在美國
[00:05:51.000 --> 00:05:53.000]  你們需要改變
[00:05:53.000 --> 00:05:54.000]  多少時候我們看見
[00:05:54.000 --> 00:05:58.000]  我們的婚姻家庭裡面就承襲了
[00:05:58.000 --> 00:06:00.000]  這種自我忠心的本性
[00:06:00.000 --> 00:06:03.000]  以至於我們只想到自己的益處
[00:06:03.000 --> 00:06:06.000]  我們不會去求別人的益處
[00:06:06.000 --> 00:06:09.000]  我們期待別人要改變
[00:06:09.000 --> 00:06:13.000]  卻沒有想到真正需要改變的是誰啊
[00:06:13.000 --> 00:06:14.000]  就是我們自己
[00:06:14.000 --> 00:06:17.000]  很多時候我們只會期望對方
[00:06:17.000 --> 00:06:18.000]  但請問你
[00:06:18.000 --> 00:06:22.000]  你有沒有想到過對方對你的期望呢
[00:06:22.000 --> 00:06:24.000]  想過沒有
[00:06:24.000 --> 00:06:25.000]  有時候你不知道
[00:06:25.000 --> 00:06:28.000]  對方對你的期望是什麼
[00:06:28.000 --> 00:06:30.000]  有時候你知道了
[00:06:30.000 --> 00:06:32.000]  但是你覺得做不到
[00:06:32.000 --> 00:06:33.000]  但我告訴你
[00:06:33.000 --> 00:06:34.000]  更多的時候
[00:06:34.000 --> 00:06:37.000]  你知道對方對你的期望
[00:06:37.000 --> 00:06:38.000]  你也做得到
[00:06:38.000 --> 00:06:41.000]  但你卻不想去做
[00:06:41.000 --> 00:06:43.000]  自我忠心
[00:06:43.000 --> 00:06:44.000]  我告訴你
[00:06:44.000 --> 00:06:48.000]  才是常常扼殺婚姻最重要的原因
[00:06:48.000 --> 00:06:49.000]  這為什麼我們需要
[00:06:49.000 --> 00:06:51.000]  耶穌基督救恩的原因啊
[00:06:51.000 --> 00:06:54.000]  耶穌為我們死在十字架上
[00:06:54.000 --> 00:06:55.000]  我們看見
[00:06:55.000 --> 00:06:58.000]  祂把那個愛釋放出來
[00:06:58.000 --> 00:07:00.000]  那個愛就是個捨己的愛
[00:07:00.000 --> 00:07:03.000]  耶穌在十字架所賜給我們的生命
[00:07:03.000 --> 00:07:04.000]  是個捨己的生命
[00:07:04.000 --> 00:07:05.000]  什麼時候
[00:07:05.000 --> 00:07:08.000]  當我們領受這個捨己的生命的時候
[00:07:08.000 --> 00:07:09.000]  就能夠斷開一切
[00:07:09.000 --> 00:07:10.000]  在我們人裡面
[00:07:10.000 --> 00:07:12.000]  那個自我忠心的本性
[00:07:12.000 --> 00:07:16.000]  叫我們脫離自我忠心的瑕疵
[00:07:16.000 --> 00:07:17.000]  你們
[00:07:17.000 --> 00:07:19.000]  所以格林多後書第五章十七節
[00:07:19.000 --> 00:07:20.000]  我們一同來念來
[00:07:20.000 --> 00:07:21.000]  所有人在基督裡
[00:07:21.000 --> 00:07:23.000]  他就是新造的人了嘛
[00:07:23.000 --> 00:07:26.000]  就是已過都變成新的
[00:07:26.000 --> 00:07:27.000]  Hallelujah
[00:07:27.000 --> 00:07:28.000]  我們就看見
[00:07:28.000 --> 00:07:31.000]  今天只要我們選擇在基督裡面
[00:07:31.000 --> 00:07:32.000]  在基督裡面
[00:07:32.000 --> 00:07:34.000]  我們就可以成為新造的人
[00:07:34.000 --> 00:07:35.000]  這個新造人
[00:07:35.000 --> 00:07:36.000]  剛才以佛所述說
[00:07:36.000 --> 00:07:40.000]  按照神的形象所造的一個新造的人
[00:07:40.000 --> 00:07:41.000]  換句話說
[00:07:41.000 --> 00:07:42.000]  今天只要我們選擇
[00:07:42.000 --> 00:07:44.000]  每一天選擇在基督裡面
[00:07:44.000 --> 00:07:47.000]  我們今天就能夠成為新造的人
[00:07:47.000 --> 00:07:51.000]  就是可以過去一切都可以被更新的
[00:07:51.000 --> 00:07:52.000]  Amen
[00:07:52.000 --> 00:07:53.000]  所以常常我們做
[00:07:53.000 --> 00:07:55.000]  鼓勵我們中間夫妻
[00:07:55.000 --> 00:07:57.000]  早上起來
[00:07:57.000 --> 00:07:59.000]  看到他在你旁邊的時候
[00:07:59.000 --> 00:08:02.000]  不要說怎麼又是他
[00:08:02.000 --> 00:08:06.000]  你要說新的他
[00:08:06.000 --> 00:08:07.000]  Amen
[00:08:07.000 --> 00:08:10.000]  如果人在基督裡就是新造的人
[00:08:10.000 --> 00:08:11.000]  不但新的他
[00:08:11.000 --> 00:08:13.000]  也是新的你
[00:08:13.000 --> 00:08:15.000]  當你選擇在基督裡的時候
[00:08:15.000 --> 00:08:17.000]  你就是新造的人了
[00:08:17.000 --> 00:08:18.000]  你要一個新的
[00:08:18.000 --> 00:08:21.000]  每一天你要學習用新的眼光
[00:08:21.000 --> 00:08:23.000]  我們來彼此接納
[00:08:23.000 --> 00:08:24.000]  很重要
[00:08:24.000 --> 00:08:26.000]  當你學習用新的眼光
[00:08:26.000 --> 00:08:27.000]  彼此接納
[00:08:27.000 --> 00:08:29.000]  選擇在基督裡的時候
[00:08:29.000 --> 00:08:31.000]  在你每天的生活當中
[00:08:31.000 --> 00:08:33.000]  你就能夠脫離你的自我中心
[00:08:33.000 --> 00:08:36.000]  你能夠活出神的容美出來
[00:08:36.000 --> 00:08:37.000]  Amen
[00:08:37.000 --> 00:08:38.000]  所以我們看見
[00:08:38.000 --> 00:08:39.000]  第一個
[00:08:39.000 --> 00:08:42.000]  婚姻其實要彰顯神的形象的容美
[00:08:42.000 --> 00:08:43.000]  第二
[00:08:43.000 --> 00:08:45.000]  夫妻需要領受新的主權
[00:08:45.000 --> 00:08:46.000]  跟你說
[00:08:46.000 --> 00:08:49.000]  夫妻需要領受新的主權
[00:08:49.000 --> 00:08:50.000]  什麼意思呢
[00:08:50.000 --> 00:08:52.000]  創世紀二章二十四節講
[00:08:52.000 --> 00:08:55.000]  因此人要離開父母
[00:08:55.000 --> 00:08:57.000]  與妻子聯合
[00:08:57.000 --> 00:08:59.000]  二人成為一體
[00:08:59.000 --> 00:09:01.000]  這裡講到人要離開父母
[00:09:01.000 --> 00:09:03.000]  你知道離開父母
[00:09:03.000 --> 00:09:06.000]  這句話不是一個不孝順的話
[00:09:06.000 --> 00:09:07.000]  在聖經裡面
[00:09:07.000 --> 00:09:11.000]  其實多次教導我們要孝順父母
[00:09:11.000 --> 00:09:14.000]  十節裡面也看見孝敬父母
[00:09:14.000 --> 00:09:17.000]  是唯一帶著應許的誡命
[00:09:17.000 --> 00:09:21.000]  可見聖經是要教導我們要孝順父母
[00:09:21.000 --> 00:09:23.000]  這裡人要離開父母
[00:09:23.000 --> 00:09:26.000]  絕對不是叫你不要孝順父母
[00:09:26.000 --> 00:09:28.000]  那什麼意思呢
[00:09:28.000 --> 00:09:30.000]  人要離開父母有兩方面的意思
[00:09:30.000 --> 00:09:31.000]  第一個
[00:09:31.000 --> 00:09:35.000]  表明這個新的家庭是有新的自主權
[00:09:35.000 --> 00:09:38.000]  是一個主權的分離
[00:09:38.000 --> 00:09:40.000]  這個意思不是叫我們不要顧念父母
[00:09:40.000 --> 00:09:43.000]  不是叫我們不要把父母接到家裡來住
[00:09:43.000 --> 00:09:45.000]  都不是
[00:09:45.000 --> 00:09:47.000]  而是說在這個新的家庭裡面
[00:09:47.000 --> 00:09:51.000]  夫妻需要一個新的自主權
[00:09:51.000 --> 00:09:54.000]  無論是不是跟父母住在一起
[00:09:54.000 --> 00:09:55.000]  這個新的家庭
[00:09:55.000 --> 00:10:00.000]  所有的決定都需要夫妻一同共同來決定
[00:10:00.000 --> 00:10:05.000]  其他人就應當尊重這個新的家庭的自主權
[00:10:05.000 --> 00:10:06.000]  而這個新的自主權
[00:10:06.000 --> 00:10:10.000]  也需要降伏在耶穌基督的主權之下
[00:10:10.000 --> 00:10:16.000]  讓耶穌基督做這個新的家庭真正的主
[00:10:16.000 --> 00:10:17.000]  所以我們看見
[00:10:17.000 --> 00:10:21.000]  第一個人要離開父母是一種主權的分離
[00:10:21.000 --> 00:10:22.000]  第二方面
[00:10:22.000 --> 00:10:23.000]  人要離開父母
[00:10:23.000 --> 00:10:27.000]  更重要的是代表著我們可以靠得住
[00:10:27.000 --> 00:10:34.000]  離開一切從家族而來的黑暗權勢跟傷害
[00:10:34.000 --> 00:10:38.000]  你們這個離開是離開一種權勢
[00:10:38.000 --> 00:10:41.000]  離開一種傷害
[00:10:41.000 --> 00:10:43.000]  特別在中國的家庭裡面
[00:10:43.000 --> 00:10:45.000]  我們看見多少的傷害
[00:10:45.000 --> 00:10:48.000]  一代一代傳承下來
[00:10:48.000 --> 00:10:52.000]  多少傳統家庭裡面那種封閉
[00:10:52.000 --> 00:10:53.000]  怨恨
[00:10:53.000 --> 00:10:55.000]  恐懼
[00:10:55.000 --> 00:10:57.000]  讓我們人的心被捆綁
[00:10:57.000 --> 00:10:59.000]  不能夠得到釋放
[00:10:59.000 --> 00:11:03.000]  但另外你們今天如果一個家庭是在基督裡
[00:11:03.000 --> 00:11:08.000]  那基督耶穌就是這個家庭的主
[00:11:08.000 --> 00:11:13.000]  這個家庭就從耶穌基督那裡領受一個新的主權
[00:11:13.000 --> 00:11:17.000]  可以不再受救世挾制了
[00:11:17.000 --> 00:11:22.000]  在基督裡面我們可以宣告一切的救世可以被斷開
[00:11:22.000 --> 00:11:23.000]  一切的傷害
[00:11:23.000 --> 00:11:26.000]  一切的黑暗權勢可以被斷開
[00:11:26.000 --> 00:11:30.000]  一切從上一代而來的傷害可以得到釋放
[00:11:30.000 --> 00:11:36.000]  我們可以不再活在過去的傷害跟陰影當中
[00:11:36.000 --> 00:11:37.000]  Amen
[00:11:37.000 --> 00:11:40.000]  那你說我們怎麼樣才能夠靠得住
[00:11:40.000 --> 00:11:45.000]  走出這些傷害跟怨恨呢
[00:11:45.000 --> 00:11:48.000]  前一陣子我聽見師母講一篇稿
[00:11:48.000 --> 00:11:50.000]  超級棒
[00:11:50.000 --> 00:11:53.000]  非常受感動這篇稿
[00:11:53.000 --> 00:11:56.000]  所以我今天一定要稍微把它稍微跟你們講一下
[00:11:56.000 --> 00:11:57.000]  太棒了
[00:11:57.000 --> 00:12:04.000]  她的信息的題目是從馬拉西到以法連
[00:12:04.000 --> 00:12:07.000]  馬拉西跟以法連是誰呢
[00:12:07.000 --> 00:12:10.000]  他們是約瑟的兩個兒子
[00:12:10.000 --> 00:12:12.000]  約瑟我們都知道
[00:12:12.000 --> 00:12:19.000]  約瑟的一生經過多少家庭的恩恩怨怨
[00:12:19.000 --> 00:12:21.000]  父親的偏心
[00:12:21.000 --> 00:12:23.000]  兄弟間的嫉妒
[00:12:23.000 --> 00:12:25.000]  被陷害
[00:12:25.000 --> 00:12:27.000]  被忘記
[00:12:27.000 --> 00:12:31.000]  最後又重新與父親跟兄弟相認
[00:12:31.000 --> 00:12:34.000]  這個絕對可以演六十集連續劇
[00:12:34.000 --> 00:12:37.000]  我告訴你
[00:12:37.000 --> 00:12:40.000]  但約瑟雖然經過這一切的恩怨
[00:12:40.000 --> 00:12:46.000]  可是你看見約瑟的心卻沒有被這些事所捆綁
[00:12:46.000 --> 00:12:49.000]  反而在創世紀五十章第二十節
[00:12:49.000 --> 00:12:52.000]  最後他對他的兄弟說一句什麼話
[00:12:52.000 --> 00:12:54.000]  太重要了這句話
[00:12:54.000 --> 00:12:57.000]  他說從前人的意思是要什麼
[00:12:57.000 --> 00:12:58.000]  害我
[00:12:58.000 --> 00:13:01.000]  但神的意思原是好的
[00:13:01.000 --> 00:13:03.000]  要保全許多人的性命
[00:13:03.000 --> 00:13:08.000]  成就今日的光景
[00:13:08.000 --> 00:13:13.000]  你看見約瑟走過這麼多的恩怨
[00:13:13.000 --> 00:13:16.000]  能夠說出這麼偉大一句話
[00:13:16.000 --> 00:13:21.000]  約瑟是怎麼走出這種家庭的恩怨跟捆索呢
[00:13:21.000 --> 00:13:27.000]  我告訴你那個秘訣就是從馬拉西到以法連
[00:13:27.000 --> 00:13:33.000]  馬拉西跟以法連是約瑟在埃及生的兩個兒子
[00:13:33.000 --> 00:13:35.000]  創世紀四十一章五十一節這裡說
[00:13:35.000 --> 00:13:38.000]  約瑟給長子起名叫馬拉西
[00:13:38.000 --> 00:13:39.000]  就是什麼意思呢
[00:13:39.000 --> 00:13:41.000]  忘了的意思
[00:13:41.000 --> 00:13:44.000]  因為他說神使我忘了一切的困苦
[00:13:44.000 --> 00:13:46.000]  和我負的全家
[00:13:46.000 --> 00:13:48.000]  五十二節
[00:13:48.000 --> 00:13:50.000]  他給次子起名叫以法連
[00:13:50.000 --> 00:13:52.000]  其實是滄盛的意思
[00:13:52.000 --> 00:13:57.000]  因為他說神使我在受苦的地方滄盛
[00:13:57.000 --> 00:14:00.000]  馬拉西的意思就是忘記
[00:14:00.000 --> 00:14:04.000]  因為神使我忘記一切的困苦
[00:14:04.000 --> 00:14:10.000]  以及過去從父家所得一切的傷害
[00:14:10.000 --> 00:14:13.000]  你說人怎麼可能忘記過去呢
[00:14:13.000 --> 00:14:16.000]  其實這裡所指的
[00:14:16.000 --> 00:14:21.000]  是約瑟選擇靠得住去饒恕
[00:14:21.000 --> 00:14:22.000]  聽到沒有
[00:14:22.000 --> 00:14:24.000]  饒恕太重要了
[00:14:24.000 --> 00:14:27.000]  其實我看見多少人的心
[00:14:27.000 --> 00:14:31.000]  就是被怨恨所捆綁
[00:14:31.000 --> 00:14:35.000]  好像永遠走不出這個生命的陰影
[00:14:35.000 --> 00:14:36.000]  但事實上
[00:14:36.000 --> 00:14:38.000]  唯有選擇饒恕
[00:14:38.000 --> 00:14:42.000]  才能斷開這一切生命的鎖鏈
[00:14:42.000 --> 00:14:44.000]  在這裡我們看見
[00:14:44.000 --> 00:14:47.000]  約瑟是怎麼樣選擇饒恕
[00:14:47.000 --> 00:14:48.000]  很有意思
[00:14:48.000 --> 00:14:50.000]  上世紀五十章二十節
[00:14:50.000 --> 00:14:51.000]  回到剛才我們所讀
[00:14:51.000 --> 00:14:53.000]  他對兄弟們說
[00:14:53.000 --> 00:14:55.000]  你們的意思是要什麼
[00:14:55.000 --> 00:14:57.000]  害我
[00:14:57.000 --> 00:14:58.000]  一點不錯
[00:14:58.000 --> 00:15:00.000]  約瑟很知道
[00:15:00.000 --> 00:15:03.000]  你們的意思原來是要害我
[00:15:03.000 --> 00:15:05.000]  約瑟很清楚知道
[00:15:05.000 --> 00:15:08.000]  但他沒有停留在這裡
[00:15:08.000 --> 00:15:09.000]  接下來他說什麼
[00:15:09.000 --> 00:15:12.000]  但神的心意是什麼
[00:15:12.000 --> 00:15:14.000]  原是好的
[00:15:14.000 --> 00:15:15.000]  換句話說
[00:15:15.000 --> 00:15:18.000]  他沒有真的忘記過去發生的事情
[00:15:18.000 --> 00:15:20.000]  他清清楚楚知道
[00:15:20.000 --> 00:15:23.000]  但他選擇饒恕
[00:15:23.000 --> 00:15:25.000]  是因為他看見
[00:15:25.000 --> 00:15:28.000]  其實神在他身上的心意
[00:15:28.000 --> 00:15:30.000]  至終是什麼
[00:15:30.000 --> 00:15:31.000]  美好的
[00:15:31.000 --> 00:15:34.000]  這些事情的發生
[00:15:34.000 --> 00:15:35.000]  只不過是要
[00:15:35.000 --> 00:15:39.000]  至終成就神的美意而已
[00:15:39.000 --> 00:15:43.000]  所以約瑟的心可以不被這些舊事所捆綁
[00:15:43.000 --> 00:15:45.000]  你知道嗎
[00:15:45.000 --> 00:15:47.000]  因為他知道神的心意
[00:15:47.000 --> 00:15:50.000]  至終是美好的
[00:15:50.000 --> 00:15:51.000]  馬拉西就代表了
[00:15:51.000 --> 00:15:55.000]  約瑟選擇放下過去的事
[00:15:55.000 --> 00:15:56.000]  因為他相信
[00:15:56.000 --> 00:15:59.000]  唯有神才是他生命的主宰
[00:15:59.000 --> 00:16:01.000]  不是他的弟兄
[00:16:01.000 --> 00:16:03.000]  不是他的富家
[00:16:03.000 --> 00:16:05.000]  我再一次說
[00:16:05.000 --> 00:16:07.000]  約瑟能夠選擇饒恕
[00:16:07.000 --> 00:16:10.000]  因為他知道只有神是他生命的主
[00:16:10.000 --> 00:16:13.000]  不是他的富家
[00:16:13.000 --> 00:16:15.000]  不是他的弟兄
[00:16:15.000 --> 00:16:16.000]  第二點
[00:16:16.000 --> 00:16:19.000]  如果今天約瑟真的是你的主
[00:16:19.000 --> 00:16:21.000]  今天約瑟真的是你家庭的主宰
[00:16:21.000 --> 00:16:22.000]  我告訴你
[00:16:22.000 --> 00:16:25.000]  你就可以不再被這一些事情
[00:16:25.000 --> 00:16:28.000]  怨恨跟傷害所捆鎖了
[00:16:28.000 --> 00:16:30.000]  因為你確實知道
[00:16:30.000 --> 00:16:33.000]  決定你生命的不是他們
[00:16:33.000 --> 00:16:36.000]  決定你生命不是這些事情
[00:16:36.000 --> 00:16:40.000]  決定你生命的是神他自己
[00:16:40.000 --> 00:16:43.000]  你一生的道路不是在人的手中
[00:16:43.000 --> 00:16:46.000]  你一生的道路是在神的手中
[00:16:46.000 --> 00:16:49.000]  無論過去經歷多少的傷害
[00:16:49.000 --> 00:16:52.000]  這些傷害都不能夠定奪我們的未來的
[00:16:52.000 --> 00:16:55.000]  唯有耶和華才是我們生命的大牧者
[00:16:55.000 --> 00:16:58.000]  唯有他能夠按照他完美的心意
[00:16:58.000 --> 00:16:59.000]  引導我們進入
[00:16:59.000 --> 00:17:03.000]  他為我們預備的青草地跟七水旁的
[00:17:03.000 --> 00:17:06.000]  有一個青草地七水旁為你預備
[00:17:06.000 --> 00:17:08.000]  上帝知道怎麼帶領你進去
[00:17:08.000 --> 00:17:12.000]  雖然中間經過死因的幽谷
[00:17:12.000 --> 00:17:14.000]  但你知道你不怕遭害
[00:17:14.000 --> 00:17:18.000]  主的葬 主的肝永遠與你同在
[00:17:18.000 --> 00:17:22.000]  你要有確實的確信
[00:17:22.000 --> 00:17:24.000]  如果你不知道耶穌是你的主
[00:17:24.000 --> 00:17:26.000]  那你永遠會活在怨恨當中
[00:17:26.000 --> 00:17:29.000]  因為你覺得人定奪你一切
[00:17:29.000 --> 00:17:31.000]  如果你不知道耶穌是你的主
[00:17:31.000 --> 00:17:34.000]  你覺得人附加定奪你的一切
[00:17:34.000 --> 00:17:37.000]  如果你知道耶穌是你的主
[00:17:37.000 --> 00:17:40.000]  你知道唯有上帝定奪一切
[00:17:40.000 --> 00:17:42.000]  Hallelujah
[00:17:42.000 --> 00:17:45.000]  所以你能夠選擇放下
[00:17:45.000 --> 00:17:49.000]  你要知道讓神的美意成就在你身上
[00:17:49.000 --> 00:17:53.000]  約瑟因為他看見神才是他生命的主宰
[00:17:53.000 --> 00:17:55.000]  所以他可以選擇
[00:17:55.000 --> 00:17:57.000]  我放下這一切
