
[00:00:00.000 --> 00:00:01.800]  今天還讀這篇的詩篇
[00:03:49.880 --> 00:03:51.620]  不要再溫習了
[00:03:51.620 --> 00:03:52.860]  下一張
[00:03:52.860 --> 00:03:54.060]  三樣東西
[00:03:54.060 --> 00:03:57.400]  我相信上帝答應大家的
[00:03:57.400 --> 00:03:59.260]  咀嚼消化一下
[00:03:59.260 --> 00:04:01.440]  如果你說我不是很覺得是
[00:04:01.440 --> 00:04:02.160]  你說
[00:04:02.160 --> 00:04:04.300]  那我就提議你祈禱
[00:04:04.300 --> 00:04:06.080]  神啊,這個牧師也是在說聖經
[00:04:06.080 --> 00:04:07.280]  聖經說你是這樣的
[00:04:07.280 --> 00:04:08.400]  給你一些這樣的東西可以嗎?
[00:04:08.400 --> 00:04:10.140]  你說的
[00:04:10.140 --> 00:04:11.180]  不是我一定要的
[00:04:11.180 --> 00:04:12.480]  你說我要的
[00:04:12.480 --> 00:04:14.040]  你給我一些東西
[00:04:14.040 --> 00:04:14.940]  這樣就對了
[00:04:14.940 --> 00:04:16.720]  三樣東西
[00:04:16.720 --> 00:04:18.380]  安定
[00:04:18.380 --> 00:04:20.980]  耶和華是我的牧者
[00:04:20.980 --> 00:04:25.120]  就叫我今天有平安安定
[00:04:25.120 --> 00:04:26.520]  我們先看看他說什麼
[00:04:26.520 --> 00:04:28.220]  牧者不自缺乏
[00:04:28.220 --> 00:04:36.440]  參考剛剛說到埃及的拉美西斯二世
[00:04:36.440 --> 00:04:40.380]  有十九個朝代
[00:04:40.380 --> 00:04:42.380]  埃及當時有十九個
[00:04:42.380 --> 00:04:44.240]  他是第三個
[00:04:44.240 --> 00:04:48.280]  也是最富強的一個
[00:04:48.280 --> 00:04:52.720]  在主前1279到1213年
[00:04:52.720 --> 00:04:55.320]  今年是多少年?
[00:04:55.320 --> 00:04:57.020]  今年是多少?
[00:04:57.020 --> 00:04:58.920]  2028
[00:04:58.920 --> 00:05:00.060]  2019
[00:05:00.060 --> 00:05:06.140]  2019相距一二幾年是多少年?
[00:05:06.140 --> 00:05:07.560]  啊?
[00:05:07.560 --> 00:05:09.000]  記得這是主前
[00:05:09.000 --> 00:05:11.800]  我想說是三千多年之前
[00:05:11.800 --> 00:05:12.740]  耶穌出生
[00:05:12.740 --> 00:05:14.300]  我們說是二千多年
[00:05:14.300 --> 00:05:15.500]  現在2019
[00:05:15.500 --> 00:05:18.140]  他是一千多年
[00:05:18.140 --> 00:05:20.140]  耶穌出生之前的一千多年
[00:05:20.140 --> 00:05:23.040]  他稱為最大的法老
[00:05:23.040 --> 00:05:27.960]  用牧者比喻皇帝是照顧
[00:05:27.960 --> 00:05:29.460]  有什麼這麼厲害的照顧?
[00:05:29.460 --> 00:05:30.460]  當時裡面
[00:05:30.460 --> 00:05:32.960]  兵權、遣權
[00:05:32.960 --> 00:05:34.900]  說了算
[00:05:34.900 --> 00:05:36.800]  他說保護得就保護得了
[00:05:36.800 --> 00:05:39.360]  他說他照得起就照得起了
[00:05:39.360 --> 00:05:43.500]  「耶和華是我的牧者」當時一聽就明白了
[00:05:43.500 --> 00:05:46.280]  皇帝就是可以這麼有能力保護的
[00:05:46.280 --> 00:05:48.980]  上帝就有能力去照顧了
[00:05:48.980 --> 00:05:50.080]  就是這樣
[00:05:50.080 --> 00:05:52.280]  如果上帝真的這麼厲害
[00:05:52.280 --> 00:05:54.580]  如果地上的皇帝
[00:05:54.580 --> 00:05:58.380]  都好像牧羊人這麼有能力的話
[00:05:58.380 --> 00:06:00.480]  那麼上帝豈不是更厲害?
[00:06:00.480 --> 00:06:01.760]  那麼如果這麼厲害
[00:06:01.760 --> 00:06:03.320]  他做什麼呢?
[00:06:03.320 --> 00:06:04.520]  聖經就說
[00:06:04.520 --> 00:06:07.900]  「我必不至缺乏」
[00:06:07.900 --> 00:06:10.200]  這一定是說生活上
[00:06:10.200 --> 00:06:12.160]  特別是物質上
[00:06:12.160 --> 00:06:14.800]  他說供應什麼呢?
[00:06:14.800 --> 00:06:17.640]  飽足和豐富
[00:06:17.640 --> 00:06:21.100]  就好像我買了48個麵餅
[00:06:21.100 --> 00:06:23.100]  12罐午餐肉之類的
[00:06:23.100 --> 00:06:24.980]  48隻蛋
[00:06:24.980 --> 00:06:25.880]  很豐富的
[00:06:25.880 --> 00:06:29.380]  「他使我躺在清草地上」
[00:06:29.380 --> 00:06:32.580]  「令我坐在可安歇的水邊」
[00:06:32.580 --> 00:06:34.180]  這些是詩歌文體
[00:06:34.180 --> 00:06:35.960]  你們要想像一下才行
[00:06:35.960 --> 00:06:37.620]  就是在頭腦裡面
[00:06:37.620 --> 00:06:41.920]  我是一個很安全、很休閒
[00:06:41.920 --> 00:06:43.700]  沒有人害我
[00:06:43.700 --> 00:06:45.760]  沒有怪獸吃我
[00:06:45.760 --> 00:06:47.360]  而我有很多東西吃
[00:06:47.360 --> 00:06:49.800]  那個空氣清新
[00:06:49.800 --> 00:06:53.900]  有水、有樹木、有安歇
[00:06:53.900 --> 00:06:57.280]  這樣的環境是上帝安排給我們的
[00:06:57.280 --> 00:06:58.740]  先說上帝我沒有
[00:06:58.740 --> 00:07:00.740]  那你去問他拿吧
[00:07:00.740 --> 00:07:05.220]  上帝能夠保護、能夠供應
[00:07:05.220 --> 00:07:07.220]  生活的飽足
[00:07:07.220 --> 00:07:09.560]  不是僅僅的飽足是豐富
[00:07:09.560 --> 00:07:10.860]  先聽著
[00:07:10.860 --> 00:07:12.860]  你說「我不信了」
[00:07:12.860 --> 00:07:13.360]  等等
[00:07:13.360 --> 00:07:15.100]  「我的經歷不是這樣」
[00:07:15.100 --> 00:07:16.060]  一會兒再說
[00:07:16.060 --> 00:07:18.060]  先聽聽他說什麼
[00:07:18.060 --> 00:07:21.800]  我就說他靠不靠得住
[00:07:21.800 --> 00:07:26.700]  上帝開一張空頭支票給你
[00:07:26.700 --> 00:07:28.900]  空頭支票是這樣的
[00:07:28.900 --> 00:07:32.240]  我們有一個信耶穌的黑社會的人
[00:07:32.240 --> 00:07:35.380]  坐完牢就出來
[00:07:35.380 --> 00:07:37.980]  大佬就賞識他
[00:07:37.980 --> 00:07:41.580]  呼喚他再回歸
[00:07:41.580 --> 00:07:42.920]  行在他的正途
[00:07:42.920 --> 00:07:45.420]  即是偏門當中
[00:07:45.420 --> 00:07:49.420]  然後你要多少錢呢?
[00:07:49.420 --> 00:07:52.860]  寫張支票簽了名
[00:07:52.860 --> 00:07:53.860]  然後交給他
[00:07:53.860 --> 00:07:56.300]  你自己寫銀碼
[00:07:56.300 --> 00:07:57.860]  這個信耶穌的人說
[00:07:57.860 --> 00:08:00.540]  嘩!這個隱憂就大了
[00:08:00.540 --> 00:08:04.240]  十萬八萬可能我都會站立得穩
[00:08:04.240 --> 00:08:07.440]  但是一個任我寫的支票
[00:08:07.440 --> 00:08:11.080]  這個真的很有動蕩
[00:08:11.080 --> 00:08:12.980]  上帝是正面一點
[00:08:12.980 --> 00:08:14.080]  上帝給了我們這麼多
[00:08:14.080 --> 00:08:15.480]  答應我們有生活
[00:08:15.480 --> 00:08:19.180]  有飽足、有豐富、有平安
[00:08:19.180 --> 00:08:20.820]  這麼大張支票
[00:08:20.820 --> 00:08:22.660]  是真的還是假的?
[00:08:22.660 --> 00:08:24.660]  是否心動呢?
[00:08:24.660 --> 00:08:26.560]  上帝說有什麼保證呢?
[00:08:26.560 --> 00:08:29.460]  他說
[00:08:29.460 --> 00:08:32.940]  他這個上帝使我的靈魂蘇醒
[00:08:32.940 --> 00:08:37.640]  不是迷迷糊糊在迷信激情當中
[00:08:37.640 --> 00:08:38.940]  因為他說的是
[00:08:38.940 --> 00:08:43.340]  為自己的命引導我走易路
[00:08:43.340 --> 00:08:45.440]  讓我行在這個道路上
[00:08:45.440 --> 00:08:47.520]  那個又清醒又正確又平安
[00:08:47.520 --> 00:08:48.920]  又有一條好路走
[00:08:48.920 --> 00:08:52.080]  又一路好走的話
[00:08:52.080 --> 00:08:55.020]  他用他的名字來保證
[00:08:55.020 --> 00:08:56.420]  上帝說我就是這麼厲害
[00:08:56.420 --> 00:08:57.920]  但是我不會彰顯出來
[00:08:57.920 --> 00:08:59.260]  馬上說我多好打
[00:08:59.260 --> 00:09:01.260]  不過我的好處
[00:09:01.260 --> 00:09:03.260]  是藉著在人身上
[00:09:03.260 --> 00:09:04.400]  表現出來
[00:09:04.400 --> 00:09:06.400]  以至周圍的人看到我
[00:09:06.400 --> 00:09:09.740]  怎麼保得住這個人
[00:09:09.740 --> 00:09:12.040]  而他知道我是多厲害
[00:09:12.040 --> 00:09:13.940]  上帝就是說在這個詩人那裡
[00:09:13.940 --> 00:09:14.880]  大衛這個人
[00:09:14.880 --> 00:09:16.480]  我怎麼保得住他
[00:09:16.480 --> 00:09:19.380]  怎麼照顧他
[00:09:19.380 --> 00:09:21.780]  是我的明星的緣故
[00:09:21.780 --> 00:09:24.360]  如果我保不住呢
[00:09:24.360 --> 00:09:27.360]  就人人知道我是多麼差
[00:09:27.360 --> 00:09:28.460]  多麼無能
[00:09:28.460 --> 00:09:30.160]  所以為了彰顯給人知道
[00:09:30.160 --> 00:09:31.800]  我多麼有慈愛
[00:09:31.800 --> 00:09:33.200]  多麼有能力
[00:09:33.200 --> 00:09:34.960]  多麼有豐富的話
[00:09:34.960 --> 00:09:38.300]  我怎麼都做得到你啊大衛
[00:09:38.300 --> 00:09:40.040]  當然這個語氣不是這樣的
[00:09:40.040 --> 00:09:42.400]  很慈愛地說
[00:09:42.400 --> 00:09:46.940]  就是怎麼保護到你
[00:09:46.940 --> 00:09:48.580]  是為了我
[00:09:48.580 --> 00:09:50.080]  讓人明白
[00:09:50.080 --> 00:09:52.980]  我真實怎麼有慈愛與能力
[00:09:52.980 --> 00:09:54.180]  所以你說這樣子
[00:09:54.180 --> 00:09:58.660]  上帝用這個保證
[00:09:58.660 --> 00:10:00.160]  祂是有能力的
[00:10:00.160 --> 00:10:04.260]  祂不會無緣無故捉弄人
[00:10:04.260 --> 00:10:05.660]  因為看多少愛情小說
[00:10:05.660 --> 00:10:06.760]  看多少電視劇
[00:10:06.760 --> 00:10:08.560]  因為命運捉弄你啊
[00:10:08.560 --> 00:10:10.460]  又命運怎麼控制你啊
[00:10:10.460 --> 00:10:12.700]  又害你啊
[00:10:12.700 --> 00:10:14.500]  上帝不會的
[00:10:14.500 --> 00:10:16.100]  我照顧的人
[00:10:16.100 --> 00:10:17.940]  是為我的明的緣故
[00:10:17.940 --> 00:10:18.740]  所以這裡
[00:10:18.740 --> 00:10:20.340]  一次最少可以肯定
[00:10:20.340 --> 00:10:22.140]  上帝告訴我們
[00:10:22.140 --> 00:10:24.080]  或者今天重新溫習
[00:10:24.080 --> 00:10:25.780]  上帝對我們
[00:10:25.780 --> 00:10:30.880]  定義給我們是生活物質
[00:10:30.880 --> 00:10:32.820]  有安定
[00:10:32.820 --> 00:10:35.320]  有安全
[00:10:35.320 --> 00:10:39.300]  你說我不是很感受到的話
[00:10:39.300 --> 00:10:40.460]  你就告訴上帝
[00:10:40.460 --> 00:10:41.960]  誠實告訴上帝就行了
[00:10:41.960 --> 00:10:42.560]  聽就行了
[00:10:42.560 --> 00:10:43.800]  喂!上帝
[00:10:43.800 --> 00:10:44.740]  我有些問題
[00:10:44.740 --> 00:10:46.460]  生活不是完全沒問題的
[00:10:46.460 --> 00:10:48.980]  你說你答應了這件事情
[00:10:48.980 --> 00:10:50.780]  我很想經歷
[00:10:50.780 --> 00:10:53.140]  我很想見到這個真實的事情
[00:10:53.140 --> 00:10:56.680]  上帝現在有香港的動蕩
[00:10:56.680 --> 00:10:59.120]  但是你答應了人
[00:10:59.120 --> 00:10:59.980]  有安定的
[00:10:59.980 --> 00:11:01.820]  上帝你搞搞事情
[00:11:01.820 --> 00:11:03.980]  你做一點點事情
[00:11:03.980 --> 00:11:05.620]  這個是我們可以
[00:11:05.620 --> 00:11:07.560]  去到上帝面前問的
[00:11:07.560 --> 00:11:10.900]  因為是祂開了這張支票
[00:11:10.900 --> 00:11:13.860]  叫我們動心依靠祂
[00:11:13.860 --> 00:11:15.100]  第二件事
[00:11:15.100 --> 00:11:19.840]  如果上帝是目者的話
[00:11:19.840 --> 00:11:24.100]  是一個高高在上的皇帝
[00:11:24.100 --> 00:11:26.000]  說了算的皇帝
[00:11:26.000 --> 00:11:28.680]  又是目者來表達
[00:11:28.680 --> 00:11:30.720]  來描述祂
[00:11:30.720 --> 00:11:32.580]  不僅是有能力
[00:11:32.580 --> 00:11:35.320]  還有慈愛呢?
[00:11:35.320 --> 00:11:37.260]  祂使我們有安定
[00:11:37.260 --> 00:11:40.060]  特別是在心靈裡面安定出來
[00:11:40.060 --> 00:11:41.960]  我們看看聖經
[00:11:41.960 --> 00:11:44.560]  下一章
[00:11:44.560 --> 00:11:46.520]  叫我們有安慰
[00:11:46.520 --> 00:11:48.960]  是講心靈上
[00:11:48.960 --> 00:11:51.900]  我雖然行過死刃的幽谷
[00:11:51.900 --> 00:11:54.440]  也不怕遭害
[00:11:54.440 --> 00:11:55.440]  因為
[00:11:55.440 --> 00:11:57.500]  為什麼不怕?
[00:11:57.500 --> 00:11:59.700]  因為祢與我同在
[00:11:59.700 --> 00:12:01.080]  祢與我同在的時候
[00:12:01.080 --> 00:12:04.280]  祢的匠、祢的肝
[00:12:04.280 --> 00:12:06.920]  好像雨傘的勾那個東西
[00:12:06.920 --> 00:12:09.120]  都安慰我
[00:12:09.120 --> 00:12:12.220]  安慰是由於實際有保護
[00:12:12.220 --> 00:12:14.460]  以致我感受安全
[00:12:14.460 --> 00:12:19.260]  實際上有安全,感受上有安慰
[00:12:19.260 --> 00:12:21.060]  在我敵人面前
[00:12:21.060 --> 00:12:25.000]  當時的環境是被人追殺
[00:12:25.000 --> 00:12:26.400]  不屬於上帝的人
[00:12:26.400 --> 00:12:28.440]  抗拒上帝的人追殺他
[00:12:28.440 --> 00:12:29.440]  所以說
[00:12:29.440 --> 00:12:30.840]  在我敵人面前
[00:12:30.840 --> 00:12:33.440]  祢為我擺設筵席
[00:12:33.440 --> 00:12:35.580]  如果你可以想象
[00:12:35.580 --> 00:12:37.880]  一點點想象筵席
[00:12:37.880 --> 00:12:42.180]  是等於今天的什麼呢?
[00:12:42.180 --> 00:12:44.020]  不是中國的飲宴
[00:12:44.020 --> 00:12:45.020]  大一點點
[00:12:45.020 --> 00:12:48.860]  是一個大型的自助餐
[00:12:48.860 --> 00:12:53.760]  有長腳蟹
[00:12:53.760 --> 00:12:56.440]  有生蠔
[00:12:56.440 --> 00:12:59.400]  有好質素的魚生
[00:12:59.400 --> 00:13:02.440]  又有切的肉
[00:13:02.440 --> 00:13:03.600]  很多款式
[00:13:03.600 --> 00:13:05.380]  熱分、凍分
[00:13:05.380 --> 00:13:06.940]  很多的東西
[00:13:06.940 --> 00:13:09.340]  看上去不用吃也很滿足
[00:13:09.340 --> 00:13:15.220]  你在我敵人面前擺設一個大的自助餐
[00:13:15.220 --> 00:13:16.720]  有些自助餐是很差的
[00:13:16.720 --> 00:13:17.920]  我想告訴你
[00:13:17.920 --> 00:13:18.860]  他有乳豬的
[00:13:18.860 --> 00:13:20.460]  不過乳豬是出一輪的
[00:13:20.460 --> 00:13:21.860]  我吃過這個經驗之後
[00:13:21.860 --> 00:13:23.920]  他一來我差不多拿了我應該要吃的
[00:13:23.920 --> 00:13:26.200]  不是,我可以吃的份量
[00:13:26.200 --> 00:13:27.160]  他說這個自助餐
[00:13:27.160 --> 00:13:28.300]  不是啊
[00:13:28.300 --> 00:13:29.860]  燒完又有
[00:13:29.860 --> 00:13:32.100]  一直吃
[00:13:32.100 --> 00:13:33.900]  美酒佳餚
[00:13:33.900 --> 00:13:37.180]  相對於被人追殺的時候
[00:13:37.180 --> 00:13:39.900]  上帝安排一個這樣的宴會
[00:13:39.900 --> 00:13:41.280]  去讚美上帝
[00:13:41.280 --> 00:13:44.820]  你不要說這個牧師這麼世俗吃東西
[00:13:44.820 --> 00:13:45.920]  不要緊,你熟練一點
[00:13:45.920 --> 00:13:47.480]  待會不要吃了
[00:13:47.480 --> 00:13:50.880]  但是熟練到用食物
[00:13:50.880 --> 00:13:53.520]  用美食來讚美上帝
[00:13:53.520 --> 00:13:55.420]  你說重要嗎?
[00:13:55.420 --> 00:13:56.320]  我就說重要
[00:13:56.320 --> 00:13:58.100]  所以我也盡量找美食
[00:13:58.100 --> 00:13:59.400]  他繼續說
[00:13:59.400 --> 00:14:03.900]  你用由高瞭我的頭使我的福杯滿日
[00:14:03.900 --> 00:14:05.600]  我嘗試解釋一下
[00:14:05.600 --> 00:14:07.500]  這個背景裡面
[00:14:07.500 --> 00:14:09.940]  究竟他覺得上帝
[00:14:09.940 --> 00:14:10.940]  在他心裡面
[00:14:10.940 --> 00:14:13.400]  上帝,你真是好啊
[00:14:13.400 --> 00:14:14.880]  是在說些什麼
[00:14:14.880 --> 00:14:16.280]  他的經歷是什麼
[00:14:16.280 --> 00:14:18.720]  以致套用在我們今天裡面
[00:14:18.720 --> 00:14:21.720]  我可以怎麼走回這個位置呢?
[00:14:21.720 --> 00:14:23.560]  以致我真的可以
[00:14:23.560 --> 00:14:25.160]  上帝,你真是好啊
[00:14:25.160 --> 00:14:27.620]  不單是生活上有平安安全
[00:14:27.620 --> 00:14:31.100]  我心境裡面都很淡定
[00:14:31.100 --> 00:14:32.500]  很平安
[00:14:32.500 --> 00:14:33.700]  在這裡說
[00:14:33.700 --> 00:14:36.300]  不怕遭害,因為你與我同在
[00:14:36.300 --> 00:14:38.000]  他說他為什麼會遭害
[00:14:38.000 --> 00:14:39.200]  因為你可以想象
[00:14:39.200 --> 00:14:41.640]  當時有些逃走的人
[00:14:41.640 --> 00:14:44.240]  經過一個狹窄的山谷
[00:14:44.240 --> 00:14:46.500]  他說必須要經過這個山谷
[00:14:46.500 --> 00:14:50.140]  但是很清楚知道這是絕對危險的位置
[00:14:50.140 --> 00:14:51.140]  因為敵人一上去
[00:14:51.140 --> 00:14:52.880]  一做任何事情
[00:14:52.880 --> 00:14:56.720]  他差不多是死定的了
[00:14:56.720 --> 00:14:59.720]  我走過這個死陰的幽谷
[00:14:59.720 --> 00:15:02.060]  害怕都沒害怕過
[00:15:02.060 --> 00:15:06.800]  在人的量度,人的眼光裡面就死定了
[00:15:06.800 --> 00:15:09.200]  但是我不怕
[00:15:09.200 --> 00:15:11.340]  不是因為瘋了
[00:15:11.340 --> 00:15:13.940]  去逃避,不看,做鴕鳥
[00:15:13.940 --> 00:15:16.600]  說沒有問題
[00:15:16.600 --> 00:15:17.640]  不是
[00:15:17.640 --> 00:15:18.740]  理由是什麼?
[00:15:18.740 --> 00:15:21.340]  因為
[00:15:21.340 --> 00:15:25.720]  你與我同在
[00:15:25.720 --> 00:15:28.780]  我有兩個同事
[00:15:28.780 --> 00:15:33.620]  一個可能不知道有沒有來過港島,莫易輝牧師
[00:15:33.620 --> 00:15:36.860]  身材比我還圓滑一點
[00:15:36.860 --> 00:15:42.000]  又高大,又帥,又威猛,又圓滑
[00:15:42.000 --> 00:15:43.660]  很大件
[00:15:43.660 --> 00:15:47.100]  另一個就圓滑一點,不過矮一點
[00:15:47.100 --> 00:15:49.380]  不過又沒他那麼圓
[00:15:49.380 --> 00:15:51.640]  東青,東青大家可能見過
[00:15:51.640 --> 00:15:55.340]  我跟他商量,他是教拳的
[00:15:55.340 --> 00:15:58.680]  同時候是有一個教拳的時刻
[00:15:58.680 --> 00:16:01.520]  以致可以接觸多範疇的人
[00:16:01.520 --> 00:16:03.160]  以致再發展工作
[00:16:03.160 --> 00:16:04.620]  如果你可以想像一下
[00:16:04.620 --> 00:16:06.560]  你幫我想一下
[00:16:06.560 --> 00:16:14.100]  我有一晚要走過黑夜死陰的街道的時候
[00:16:14.100 --> 00:16:17.000]  你猜我會選擇誰呢?
[00:16:17.000 --> 00:16:22.440]  是不是剩下外形再圓滑的那個
[00:16:22.440 --> 00:16:25.600]  還是一個打拳打得定的人呢?
[00:16:25.600 --> 00:16:28.540]  我當然是找一個打拳打得定的
[00:16:28.540 --> 00:16:29.140]  是不是?
[00:16:29.140 --> 00:16:32.320]  他告訴我如果當時不是頑皮過
[00:16:32.320 --> 00:16:35.120]  他可能是做私人保鑣的工作
[00:16:35.120 --> 00:16:36.020]  不用做傳道
[00:16:36.020 --> 00:16:39.860]  這樣格局的人當然好打
[00:16:39.860 --> 00:16:41.520]  我走過死陰的街道
[00:16:41.520 --> 00:16:42.360]  我怕都沒怕過
[00:16:42.360 --> 00:16:45.260]  因為一個好打的人在我旁邊
[00:16:45.260 --> 00:16:47.400]  我真的可以幫助大家去想像一下
[00:16:47.400 --> 00:16:50.800]  什麼叫做上帝與你同在
[00:16:50.800 --> 00:16:53.700]  一個打得定的,保護得定的
[00:16:53.700 --> 00:16:56.340]  你只要跟著他走就可以了
[00:16:56.340 --> 00:16:58.600]  他叫你走那裡,你走那裡吧
[00:16:58.600 --> 00:17:00.480]  不要自己亂來
[00:17:00.480 --> 00:17:02.640]  不要自己亂花費的錢
[00:17:02.640 --> 00:17:07.780]  不要亂浪費自己的青春、時間、言語
[00:17:07.780 --> 00:17:09.020]  你跟著他走
[00:17:09.020 --> 00:17:10.180]  他跟你走
[00:17:10.180 --> 00:17:13.420]  在世上有一個好打的人都照得起
[00:17:13.420 --> 00:17:16.720]  何況這個是上帝
[00:17:16.720 --> 00:17:18.720]  上帝怎麼照?我不知道
[00:17:18.720 --> 00:17:20.860]  不過上帝說我與你同在
[00:17:20.860 --> 00:17:24.100]  無論你走過這條黑暗的街道
[00:17:24.100 --> 00:17:26.400]  走過這個死陰的幽谷
