
[00:00:00.000 --> 00:00:02.280]  各位靈智媒早晨
[00:04:17.480 --> 00:04:20.560]  如果看回《路加福音》早些的
[00:04:20.560 --> 00:04:22.200]  即是一章前的部份
[00:04:22.200 --> 00:04:24.320]  怎樣來形容這對夫婦呢
[00:04:24.320 --> 00:04:25.120]  我們一起讀出來好嗎
[00:04:25.120 --> 00:04:26.440]  預備起
[00:04:26.440 --> 00:04:30.760]  他們兩人在上帝面前都市二人
[00:04:30.760 --> 00:04:34.320]  遵行主的一切誡命和條例
[00:04:34.320 --> 00:04:37.320]  沒有可指責的
[00:04:37.320 --> 00:04:39.720]  一對這麼敬虔的夫婦
[00:04:39.720 --> 00:04:42.080]  不過原來在他們的生命裏面
[00:04:42.080 --> 00:04:44.120]  都有一個遺憾
[00:04:44.120 --> 00:04:45.520]  在第七節裏面就這樣說
[00:04:45.520 --> 00:04:47.600]  只是他們沒有孩子
[00:04:47.600 --> 00:04:50.680]  因為伊利沙伯不生育
[00:04:50.680 --> 00:04:55.120]  兩個人年紀老罵了
[00:04:55.120 --> 00:04:57.680]  在一天裏面
[00:04:57.680 --> 00:05:00.880]  當撒加利亞在聖殿去侍奉的時候
[00:05:00.880 --> 00:05:05.720]  突然間天使就向他去顯然
[00:05:05.720 --> 00:05:09.280]  就說了以下這番說話
[00:05:09.280 --> 00:05:12.560]  他在主面前將要為大
[00:05:12.560 --> 00:05:14.400]  淡酒烈酒都不渴
[00:05:14.400 --> 00:05:17.480]  從無福裏就被聖靈充滿
[00:05:17.480 --> 00:05:20.160]  他要使許多以色列人迴轉
[00:05:20.160 --> 00:05:22.560]  歸於主他們的神
[00:05:22.560 --> 00:05:25.360]  他將由伊利亞的精神和能力
[00:05:25.360 --> 00:05:27.320]  走在主的前面
[00:05:27.320 --> 00:05:29.880]  叫父親的心轉向兒女
[00:05:29.880 --> 00:05:32.560]  叫伯役的人轉向二人的智慧
[00:05:32.560 --> 00:05:37.320]  又為主預備迎接他的百姓
[00:05:37.320 --> 00:05:39.760]  天使就向撒加利亞預言
[00:05:39.760 --> 00:05:44.120]  你的太太將會生一個兒子
[00:05:44.120 --> 00:05:48.440]  我不知道如果你墮入去撒加利亞的角色
[00:05:48.440 --> 00:05:51.040]  你會有什麼反應呢
[00:05:51.040 --> 00:05:54.400]  當你都覺得人生就是這樣
[00:05:54.400 --> 00:05:55.760]  的時候
[00:05:55.760 --> 00:05:58.240]  聽到天使突如其來
[00:05:58.240 --> 00:06:02.680]  一個可能你夢寐以求的消息的時候
[00:06:02.680 --> 00:06:06.000]  你會有什麼反應呢
[00:06:06.000 --> 00:06:08.520]  可能我們都會有不同的反應
[00:06:08.520 --> 00:06:10.080]  其中一個反應可能是
[00:06:10.080 --> 00:06:11.280]  不要玩了
[00:06:11.280 --> 00:06:12.600]  開玩笑嗎
[00:06:12.600 --> 00:06:14.600]  怎麼會可能
[00:06:14.600 --> 00:06:17.480]  撒加利亞他怎麼回應呢
[00:06:17.480 --> 00:06:19.760]  我怎麼能知道這事呢
[00:06:19.760 --> 00:06:21.440]  我已經老了
[00:06:21.440 --> 00:06:26.240]  我的妻子也年紀老罵了
[00:06:26.240 --> 00:06:26.920]  是不是
[00:06:26.920 --> 00:06:30.080]  這個都會是我們一般人的想法
[00:06:30.080 --> 00:06:32.880]  按常理去推斷
[00:06:32.880 --> 00:06:34.960]  哪有可能
[00:06:34.960 --> 00:06:38.320]  撒加利亞因為不信天使的話
[00:06:38.320 --> 00:06:40.360]  經文就繼續給我們看到
[00:06:40.360 --> 00:06:43.760]  他就失去了語言的能力
[00:06:43.760 --> 00:06:44.480]  天使這樣說
[00:06:44.480 --> 00:06:45.200]  到了時候
[00:06:45.200 --> 00:06:46.480]  這些話必要應驗
[00:06:46.480 --> 00:06:48.520]  只因你不信我的話
[00:06:48.520 --> 00:06:50.760]  你會成為啞巴
[00:06:50.760 --> 00:06:51.720]  不能說話
[00:06:51.720 --> 00:06:56.960]  直到這些事實現的日子
[00:06:56.960 --> 00:06:58.080]  可能看到這裡
[00:06:58.080 --> 00:07:00.960]  你都會有一個的感覺
[00:07:00.960 --> 00:07:02.240]  感受
[00:07:02.240 --> 00:07:06.440]  為什麼一個被稱為無可指責
[00:07:06.440 --> 00:07:08.000]  敬畏上主
[00:07:08.000 --> 00:07:11.960]  進行主誡命的祭司
[00:07:11.960 --> 00:07:16.240]  都不能夠單純地去接受神的吩咐
[00:07:16.240 --> 00:07:19.960]  相信神的作為呢
[00:07:19.960 --> 00:07:20.800]  今天
[00:07:20.800 --> 00:07:22.920]  會不會我們都不再相信
[00:07:22.920 --> 00:07:25.560]  神在我們生命的作為呢
[00:07:25.560 --> 00:07:27.560]  每件事可能我們都會從
[00:07:27.560 --> 00:07:30.480]  人的經驗、智慧、認知
[00:07:30.480 --> 00:07:33.000]  去做判斷分析
[00:07:33.000 --> 00:07:36.080]  按世界的意思的方法做決定
[00:07:36.080 --> 00:07:38.000]  按常理
[00:07:38.000 --> 00:07:41.080]  去理解眼前所見
[00:07:41.080 --> 00:07:41.720]  慢慢這樣
[00:07:41.720 --> 00:07:46.120]  我們好像失去了一個屬靈的洞察力
[00:07:46.120 --> 00:07:48.560]  我們也好像越來越忽視了
[00:07:48.560 --> 00:07:52.480]  忽略了神造事的法則
[00:07:52.480 --> 00:07:55.000]  不能夠回應神的復興
[00:07:55.000 --> 00:07:57.840]  要臨到在我們當中
[00:07:57.840 --> 00:07:58.600]  撒加利亞
[00:07:58.600 --> 00:08:01.240]  他成為了啞巴不能夠說話
[00:08:01.240 --> 00:08:03.440]  就在這段時間
[00:08:03.440 --> 00:08:05.720]  他只能夠去學習
[00:08:05.720 --> 00:08:06.800]  安靜
[00:08:06.800 --> 00:08:08.760]  用耳朵去聆聽
[00:08:08.760 --> 00:08:10.480]  用眼睛去看
[00:08:10.480 --> 00:08:15.920]  神要在他身上的成就應許
[00:08:15.920 --> 00:08:17.320]  各位頂姐妹
[00:08:17.320 --> 00:08:19.280]  可能這段時間我們未必
[00:08:19.280 --> 00:08:20.840]  好像撒加利亞一樣
[00:08:20.840 --> 00:08:22.920]  不懂說話
[00:08:22.920 --> 00:08:23.920]  仍然能夠說話
[00:08:23.920 --> 00:08:26.000]  不過可能我們都會
[00:08:26.000 --> 00:08:27.680]  在不同的處境裡面
[00:08:27.680 --> 00:08:29.640]  我們都失去了一些東西
[00:08:29.640 --> 00:08:30.760]  這些東西
[00:08:30.760 --> 00:08:35.080]  原來都是神透過這些失去幫助我們
[00:08:35.080 --> 00:08:39.440]  怎樣去讓我們更加去見到
[00:08:39.440 --> 00:08:42.200]  神在我們生命當中的作為
[00:08:42.200 --> 00:08:44.280]  神要在我們家庭裡面
[00:08:44.280 --> 00:08:45.320]  一些的心意
[00:08:45.320 --> 00:08:47.560]  一些的彰顯
[00:08:47.560 --> 00:08:51.800]  我相信在這個過程裡面
[00:08:51.800 --> 00:08:54.360]  其實也是上帝給我們機會
[00:08:54.360 --> 00:08:55.800]  去學習
[00:08:55.800 --> 00:08:58.160]  憑信去等候
[00:08:58.160 --> 00:09:01.200]  重新去認識自己
[00:09:01.200 --> 00:09:03.360]  認識神
[00:09:03.360 --> 00:09:04.720]  相信這位弟兄
[00:09:04.720 --> 00:09:06.920]  大家都不陌生了
[00:09:06.920 --> 00:09:07.800]  Nick
[00:09:07.800 --> 00:09:09.200]  尼克·胡治
[00:09:09.200 --> 00:09:11.760]  他是一位很著名的演講家
[00:09:11.760 --> 00:09:13.320]  在社交媒體裡面
[00:09:13.320 --> 00:09:15.240]  很受歡迎的一位報導家
[00:09:15.240 --> 00:09:18.360]  可能過去大家都聽過他的故事
[00:09:18.360 --> 00:09:22.320]  亦都透過在網上有很多影片
[00:09:22.320 --> 00:09:24.880]  看他平時的生活是怎樣的
[00:09:24.880 --> 00:09:28.000]  他現在擁有一個很美滿的婚姻家庭
[00:09:28.000 --> 00:09:30.200]  有一位很愛他的太太
[00:09:30.200 --> 00:09:32.720]  亦都有四位的子女
[00:09:32.720 --> 00:09:34.320]  他寫了一本書
[00:09:34.320 --> 00:09:35.400]  這本書不知你有沒有
[00:09:35.400 --> 00:09:38.040]  叫做《人生不設限》
[00:09:38.040 --> 00:09:39.160]  在這本書裡面
[00:09:39.160 --> 00:09:41.280]  其實他就用自己的性命
[00:09:41.280 --> 00:09:43.520]  用他的生命作見證
[00:09:43.520 --> 00:09:45.560]  用很多的行動
[00:09:45.560 --> 00:09:48.200]  告訴每一個讀者
[00:09:48.200 --> 00:09:51.840]  不設限的人生
[00:09:51.840 --> 00:09:54.360]  當我們以一個這樣的思維的時候
[00:09:54.360 --> 00:09:56.600]  其實有很多的可能
[00:09:56.600 --> 00:09:59.040]  當你一直看尼克的人生
[00:09:59.040 --> 00:10:01.720]  其實我們做到的事他都做到
[00:10:01.720 --> 00:10:03.080]  甚至乎他做到的事
[00:10:03.080 --> 00:10:05.960]  我們未必做得到
[00:10:05.960 --> 00:10:08.000]  所以在這個過程裡面
[00:10:08.000 --> 00:10:10.320]  特別在這本書最觸動我的
[00:10:10.320 --> 00:10:13.000]  就是他介紹他爸爸
[00:10:13.000 --> 00:10:15.800]  他爸爸叫鮑里斯
[00:10:15.800 --> 00:10:19.960]  原來他爸爸和媽媽對他的成長
[00:10:19.960 --> 00:10:22.560]  帶來很大的幫助
[00:10:22.560 --> 00:10:26.040]  他父母都是一位很愛主
[00:10:26.040 --> 00:10:28.400]  很虔誠的基督徒
[00:10:28.400 --> 00:10:29.840]  不過他們都承認
[00:10:29.840 --> 00:10:34.280]  當他們見到尼克出生的時候
[00:10:34.280 --> 00:10:36.040]  其實他們都面臨一次
[00:10:36.040 --> 00:10:39.440]  很嚴峻的信仰危機
[00:10:39.440 --> 00:10:42.960]  本來特別在座每一位姐妹
[00:10:42.960 --> 00:10:45.040]  當你懷孕的時候
[00:10:45.040 --> 00:10:48.200]  我們都會懷著一種期盼
[00:10:48.200 --> 00:10:49.560]  就是一個期待
[00:10:49.560 --> 00:10:51.760]  準備迎接一個
[00:10:51.760 --> 00:10:55.760]  你心目中完美的新生Baby
[00:10:55.760 --> 00:10:58.280]  但是當這個嬰兒出生的時候
[00:10:58.280 --> 00:11:01.000]  就給了這對夫婦
[00:11:01.000 --> 00:11:06.360]  一個得如期待的一個景象
[00:11:06.360 --> 00:11:08.840]  他們從未想過
[00:11:08.840 --> 00:11:09.680]  他們從未想過
[00:11:09.680 --> 00:11:10.880]  原來他們的Baby
[00:11:10.880 --> 00:11:14.560]  是有一個這麼嚴重的殘缺
[00:11:14.560 --> 00:11:16.120]  沒有了四肢
[00:11:16.120 --> 00:11:18.200]  讓他們都面對著一個
[00:11:18.200 --> 00:11:23.720]  很嚴重的精神所帶來的崩潰
[00:11:23.720 --> 00:11:27.640]  後來當他們很多晚的流淚禱告的時候
[00:11:27.640 --> 00:11:29.880]  他們就開始意識到
[00:11:29.880 --> 00:11:31.640]  上帝這樣的安排
[00:11:31.640 --> 00:11:33.480]  是有它的美意
[00:11:33.480 --> 00:11:35.880]  他們這對夫婦開始察覺
[00:11:35.880 --> 00:11:40.320]  他們多麼需要繼續來仰望依靠神
[00:11:40.320 --> 00:11:41.640]  在禱告裡面
[00:11:41.640 --> 00:11:43.600]  神再一次跟他們說
[00:11:43.600 --> 00:11:45.320]  我不會離開你們
[00:11:45.320 --> 00:11:47.720]  也不會拋棄你們
[00:11:47.720 --> 00:11:49.320]  這個過程裡面
[00:11:49.320 --> 00:11:52.760]  讓他們重新再去認識自己
[00:11:52.760 --> 00:11:55.440]  重新再去認識神
[00:11:55.440 --> 00:11:59.480]  在養育Nick這件事情裡面
[00:11:59.480 --> 00:12:01.280]  他們要再一次去學習
[00:12:01.280 --> 00:12:04.960]  傳言的依靠上帝
[00:12:04.960 --> 00:12:07.320]  各位頂子妹
[00:12:07.320 --> 00:12:08.840]  儘管在養育的裡面
[00:12:08.840 --> 00:12:11.760]  我們都會面對很多的挑戰
[00:12:11.760 --> 00:12:16.160]  同樣在Boris這對夫婦裡面
[00:12:16.160 --> 00:12:18.200]  更加不容易
[00:12:18.200 --> 00:12:19.200]  當他們一直在想
[00:12:19.200 --> 00:12:21.680]  將來他的兒子的成長是怎樣
[00:12:21.680 --> 00:12:23.920]  他的學習那方面又怎麼辦
[00:12:23.920 --> 00:12:26.480]  他怎樣面對他以後的人生
[00:12:26.480 --> 00:12:28.920]  都會有很多的擔心
[00:12:28.920 --> 00:12:30.800]  不過他們越來越體會得到
[00:12:30.800 --> 00:12:32.200]  一直的過程裡面
[00:12:32.200 --> 00:12:33.640]  他們就見證著
[00:12:33.640 --> 00:12:35.320]  Nick的出世
[00:12:35.320 --> 00:12:38.400]  原來帶來不單止給他們夫婦
[00:12:38.400 --> 00:12:39.880]  帶來給他們整個家庭
[00:12:39.880 --> 00:12:42.080]  一份很寶貴的禮物
[00:12:42.080 --> 00:12:43.400]  而且他們都沒有想過
[00:12:43.400 --> 00:12:45.000]  這個小生命
[00:12:45.000 --> 00:12:49.600]  將來會成為這麼多人的祝福
[00:12:49.600 --> 00:12:51.120]  各位頂子妹
[00:12:51.120 --> 00:12:54.280]  在我們的生活裡面
[00:12:54.280 --> 00:12:56.880]  會不會我們都不自覺地
[00:12:56.880 --> 00:13:02.400]  有很多的無可奈何
[00:13:02.400 --> 00:13:05.520]  那種不能夠改變的思想
[00:13:05.520 --> 00:13:08.080]  在我們的腦海裡面
[00:13:08.080 --> 00:13:09.400]  沒錯 在人生的道路上面
[00:13:09.400 --> 00:13:12.720]  我們都會面臨很多事情的變化
[00:13:12.720 --> 00:13:14.280]  當我們一路去成長的時候
[00:13:14.280 --> 00:13:16.440]  我們就面對很多的變化
[00:13:16.440 --> 00:13:17.640]  甚至乎這些變化
[00:13:17.640 --> 00:13:19.880]  帶來給我們一些困局
[00:13:19.880 --> 00:13:21.840]  無論可能是失業
[00:13:21.840 --> 00:13:23.160]  失戀
[00:13:23.160 --> 00:13:24.640]  病痛
[00:13:24.640 --> 00:13:26.200]  被人的背叛
[00:13:26.200 --> 00:13:29.880]  甚至乎經濟上所帶來給我們的壓力
[00:13:29.880 --> 00:13:31.840]  就好像中國人有句說話
[00:13:31.840 --> 00:13:34.560]  人生不如意的事 怎樣
[00:13:34.560 --> 00:13:37.040]  十上八九
[00:13:37.040 --> 00:13:38.280]  可能這些事情
[00:13:38.280 --> 00:13:42.120]  都帶來給我們很多的迷惘 絕望
[00:13:42.120 --> 00:13:44.560]  我們作為跟隨主的人
[00:13:44.560 --> 00:13:47.120]  我們怎樣去面對
[00:13:47.120 --> 00:13:49.320]  今天我們會不會都有一些
[00:13:49.320 --> 00:13:51.040]  固有的想法
[00:13:51.040 --> 00:13:52.960]  一些的顧慮攔阻我們
[00:13:52.960 --> 00:13:54.880]  來去相信
[00:13:54.880 --> 00:13:57.720]  神要介入在我們的生命
[00:13:57.720 --> 00:14:00.080]  介入在我們的家庭裡面
[00:14:00.080 --> 00:14:06.200]  叫我們能夠去活出不一樣的可能
[00:14:06.200 --> 00:14:09.480]  或許我們的視野有時都很狹窄
[00:14:09.480 --> 00:14:10.720]  總是以為
[00:14:10.720 --> 00:14:13.600]  需要有這些 有這些 有這些
[00:14:13.600 --> 00:14:15.920]  這樣才是美滿的人生
[00:14:15.920 --> 00:14:19.480]  這樣才能夠得著保障
[00:14:19.480 --> 00:14:21.680]  但往往當我們回頭一望的時候
[00:14:21.680 --> 00:14:24.680]  原來這些 這些 這些東西
[00:14:24.680 --> 00:14:26.880]  都不是最重要
[00:14:26.880 --> 00:14:27.960]  是不是
[00:14:27.960 --> 00:14:30.280]  原來真是在這個過程裡面
[00:14:30.280 --> 00:14:31.960]  神就是要我們去學習
[00:14:31.960 --> 00:14:35.600]  去放下這些未知的憂慮
[00:14:35.600 --> 00:14:38.400]  叫我們能夠勇敢地去接納
[00:14:38.400 --> 00:14:40.320]  生命的這些變化
[00:14:40.320 --> 00:14:42.760]  人生每一次的變化
[00:14:42.760 --> 00:14:46.960]  可能都會帶來給我們有很多的可能性
[00:14:46.960 --> 00:14:48.520]  特別當我們覺得
[00:14:48.520 --> 00:14:51.040]  在一個危機的裡面
[00:14:51.040 --> 00:14:53.480]  再一次讓我們去學習
[00:14:53.480 --> 00:14:55.520]  怎樣去認識神 信靠神
[00:14:55.520 --> 00:14:56.960]  在這個過程裡面
[00:14:56.960 --> 00:15:01.200]  帶來給我們背後成長的機會
[00:15:01.200 --> 00:15:05.440]  這個是第一樣我們需要學習的地方
[00:15:05.440 --> 00:15:06.800]  第二樣東西
[00:15:06.800 --> 00:15:09.200]  在剛才主席為我們讀出
[00:15:09.200 --> 00:15:10.920]  這一段經文的時候
[00:15:10.920 --> 00:15:12.920]  我會稱這一段的經文為
[00:15:12.920 --> 00:15:15.720]  「起名的風波」
[00:15:15.720 --> 00:15:20.200]  當時那些親戚朋友
[00:15:20.200 --> 00:15:23.440]  聽到伊利沙伯基的兒子出世了
[00:15:23.440 --> 00:15:26.200]  當然要一起去歡喜快樂
[00:15:26.200 --> 00:15:27.680]  為他歡呼
[00:15:27.680 --> 00:15:29.160]  按照律法的傳統
[00:15:29.160 --> 00:15:33.560]  第八天就要幫男孩子做葛禮
[00:15:33.560 --> 00:15:35.560]  這個是一個很重要的日子
[00:15:35.560 --> 00:15:38.520]  葛禮其實就是見證著
[00:15:38.520 --> 00:15:42.040]  他們跟上帝之間的盟約
[00:15:42.040 --> 00:15:46.040]  這個時候亦都要為這個孩子去命名
[00:15:46.040 --> 00:15:48.720]  按照猶太人的習俗
[00:15:48.720 --> 00:15:50.000]  就像經文所說
[00:15:50.000 --> 00:15:53.280]  照照跟從他父親的名字
[00:15:53.280 --> 00:15:55.120]  叫作「撒加利亞」
[00:15:55.120 --> 00:15:58.800]  這個起名也有一個期望
[00:15:58.800 --> 00:16:02.440]  盼望子承父業
[00:16:02.440 --> 00:16:03.920]  假如父親是一個祭司
[00:16:03.920 --> 00:16:08.560]  那當然他的兒子長大之後也應該是一位祭司
[00:16:08.560 --> 00:16:10.440]  但經文是讓我們看到
[00:16:10.440 --> 00:16:14.320]  伊利沙伯很認定
[00:16:14.320 --> 00:16:18.560]  很說出
[00:16:18.560 --> 00:16:19.840]  不能夠
[00:16:19.840 --> 00:16:22.920]  他不能夠叫作「撒加利亞」
[00:16:22.920 --> 00:16:25.480]  經文很斬釘截鐵讓我們看到
[00:16:25.480 --> 00:16:29.360]  不可要叫他「弱項」
[00:16:29.360 --> 00:16:32.320]  當時那些親族都很不明白
[00:16:32.320 --> 00:16:34.520]  特別在猶太的傳統裏
[00:16:34.520 --> 00:16:35.840]  女人不是最重要
[00:16:35.840 --> 00:16:39.400]  所以他們當然不聽
[00:16:39.400 --> 00:16:41.560]  就問「撒加利亞」
[00:16:41.560 --> 00:16:44.680]  當時「撒加利亞」未能夠說出話
[00:16:44.680 --> 00:16:49.200]  所以「撒加利亞」只能夠透過經文所形容
[00:16:49.200 --> 00:16:51.080]  只能夠寫出來
[00:16:51.080 --> 00:16:57.520]  同樣亦都很肯定地說
[00:16:57.520 --> 00:17:02.200]  這個兒子名字是「弱項」
[00:17:02.200 --> 00:17:06.440]  我們看到「撒加利亞」和「伊利沙伯」
[00:17:06.440 --> 00:17:09.400]  一個信心的宣告
[00:17:09.400 --> 00:17:12.320]  「弱項」的意思是甚麼呢
[00:17:12.320 --> 00:17:14.680]  英文名字叫「John」
[00:17:14.680 --> 00:17:18.640]  它的意思就是耶和華的恩賜
[00:17:18.640 --> 00:17:19.920]  這個名字正正就是表示
[00:17:19.920 --> 00:17:23.320]  這個孩子完全是神的恩賜
[00:17:23.320 --> 00:17:28.280]  是神給過他們的一份寶貴的禮物
[00:17:28.280 --> 00:17:31.120]  當時眾人都覺得很稀奇
[00:17:31.120 --> 00:17:35.800]  因為他們不知道原來這對夫婦已經早有默契
[00:17:35.800 --> 00:17:40.480]  而且在親中的壓力之下
[00:17:40.480 --> 00:17:44.320]  仍然堅持他們的決定
[00:17:44.320 --> 00:17:47.800]  是一個充滿信心的宣告
[00:17:47.800 --> 00:17:53.480]  表達了這對夫婦同心在神的面前的那種馴服
[00:17:53.480 --> 00:17:54.880]  亦都因為這個名字
[00:17:54.880 --> 00:17:58.800]  在天使教祖的時候已經指示給他們
[00:17:58.800 --> 00:18:04.080]  以至他們透過這個起名的舉動
[00:18:04.080 --> 00:18:08.280]  表達他們明白這個孩子
[00:18:08.280 --> 00:18:13.600]  傳言是出於上帝對他們的恩典
[00:18:13.600 --> 00:18:19.680]  所以他們很願意將這個孩子的成長
[00:18:19.680 --> 00:18:24.920]  不是按照著他們的期望
[00:18:24.920 --> 00:18:28.160]  而是他們選擇去放手
[00:18:28.160 --> 00:18:35.680]  去按照著神的心意去成就
[00:18:35.680 --> 00:18:40.600]  不知道當我們面對著所謂群眾的壓力
[00:18:40.600 --> 00:18:44.200]  過去一些可能我們成長的失望
[00:18:44.200 --> 00:18:46.440]  經驗 各種的批評
[00:18:46.440 --> 00:18:49.800]  或者有時候我們自己一些不潔淨的思想
[00:18:49.800 --> 00:18:55.120]  會不會都會投射到我們下一代的看法裡
[00:18:55.120 --> 00:19:02.960]  願意我們都不要被過去那些童年的傷痛的回憶
[00:19:02.960 --> 00:19:09.280]  影響了我們跟我們的子女的關係
[00:19:09.280 --> 00:19:11.520]  當我們看到
[00:19:11.520 --> 00:19:14.240]  如果我們帶著很多的包袱
[00:19:14.240 --> 00:19:17.400]  繼續走前面的路的時候
[00:19:17.400 --> 00:19:21.000]  可能我們都會發現越走越乏力
[00:19:21.000 --> 00:19:22.880]  越走越好不開心
[00:19:22.880 --> 00:19:25.120]  而且會越來越累
[00:19:25.120 --> 00:19:28.360]  這個也是在舊約以色列人的經驗裡
