
[00:00:00.000 --> 00:00:02.000]  今日起見幾位弟兄姊妹
[00:01:37.080 --> 00:01:41.000]  今天我選了馬科福音一段很短很短的經文
[00:01:41.000 --> 00:01:43.760]  來跟大家分享
[00:01:43.760 --> 00:01:46.360]  反思一下洗禮有什麼意義
[00:01:46.360 --> 00:01:48.120]  這段經文說什麼呢
[00:01:48.120 --> 00:01:49.320]  它說那時
[00:01:49.320 --> 00:01:52.040]  耶穌從加利利的拿撒勒來
[00:01:52.040 --> 00:01:53.880]  在約旦河裏面
[00:01:53.880 --> 00:01:55.680]  受約翰的洗
[00:01:55.680 --> 00:01:59.120]  祂從水裏面一上來就見到天裂開
[00:01:59.120 --> 00:02:01.880]  聖靈彷彿像甲子一樣
[00:02:01.880 --> 00:02:03.720]  乾在祂身上
[00:02:03.720 --> 00:02:07.160]  又有聲音從天上來說
[00:02:07.160 --> 00:02:08.920]  你是我的愛子
[00:02:08.920 --> 00:02:10.600]  我喜愛你
[00:02:10.600 --> 00:02:16.000]  聖靈立刻就將耶穌吹到這個曠野裏面去
[00:02:16.000 --> 00:02:19.440]  祂在曠野四十天受撒旦的試探
[00:02:19.440 --> 00:02:22.120]  並且和野獸同在一處
[00:02:22.120 --> 00:02:25.080]  有天使來侍候祂
[00:02:25.080 --> 00:02:27.200]  這段經文記載著
[00:02:27.200 --> 00:02:30.880]  耶穌當日受洗的一個很簡短的片段
[00:02:30.880 --> 00:02:33.080]  並且在受洗之後
[00:02:33.080 --> 00:02:36.920]  祂立刻就去到曠野一個經歷
[00:02:36.920 --> 00:02:39.240]  受洗其實有什麼意義呢
[00:02:39.240 --> 00:02:40.360]  受洗第一個的意義
[00:02:40.360 --> 00:02:44.720]  其實就是見證耶穌的死和復活
[00:02:44.720 --> 00:02:46.280]  並且這位復活的主
[00:02:46.280 --> 00:02:49.280]  今天仍然怎樣向人說話
[00:02:49.280 --> 00:02:50.800]  馬科福音裏面記載著
[00:02:50.800 --> 00:02:53.880]  耶穌出現的第一件事
[00:02:53.880 --> 00:02:56.480]  馬科這個作者介紹耶穌出場的時候
[00:02:56.480 --> 00:02:58.880]  第一件事其實就是洗禮
[00:02:58.880 --> 00:03:01.640]  我們見到在馬科的眼裏面
[00:03:01.640 --> 00:03:05.120]  福音的重點是從洗禮開始
[00:03:05.120 --> 00:03:06.560]  當時的猶太人
[00:03:06.560 --> 00:03:09.560]  其實因著他們知道得罪了上帝
[00:03:09.560 --> 00:03:11.760]  這位神沉默了幾百年
[00:03:11.760 --> 00:03:15.080]  以前這位神是用先知來跟他們說話
[00:03:15.080 --> 00:03:16.880]  不過因為他們得罪了神
[00:03:16.880 --> 00:03:19.040]  所以神沉默了四百年
[00:03:19.040 --> 00:03:22.360]  他再也聽不到先知向他們說話
[00:03:22.360 --> 00:03:24.920]  但是他們知道神曾經預言
[00:03:24.920 --> 00:03:30.520]  有一天將會差遣一位尼塞亞救世主來出現
[00:03:30.520 --> 00:03:33.240]  來釋放他們
[00:03:33.240 --> 00:03:35.800]  拯救他們離開一切的核祭
[00:03:35.800 --> 00:03:38.880]  所以當時這班猶太人
[00:03:38.880 --> 00:03:40.480]  聽到有一位先知
[00:03:40.480 --> 00:03:42.360]  好像先知形象的一個人
[00:03:42.360 --> 00:03:43.520]  叫施洗約翰
[00:03:43.520 --> 00:03:45.360]  他出現在約旦河邊
[00:03:45.360 --> 00:03:48.160]  來傳講悔改的信息
[00:03:48.160 --> 00:03:50.800]  他說神的國懇
[00:03:50.800 --> 00:03:54.960]  這位尼塞亞救世主將要來臨
[00:03:54.960 --> 00:03:57.120]  我們要迎向這位聖潔的神
[00:03:57.120 --> 00:03:59.480]  我們的生命要深深改變
[00:03:59.480 --> 00:04:02.520]  不可以再像以前一樣遠離神
[00:04:02.520 --> 00:04:05.440]  不可以再像以前一樣自以為宜
[00:04:05.440 --> 00:04:07.160]  所以你們要悔改
[00:04:07.160 --> 00:04:10.120]  並且藉著要接受一個洗禮
[00:04:10.120 --> 00:04:14.560]  去表明自己已經來悔改認罪
[00:04:14.560 --> 00:04:18.400]  並且生命願意讓祂更新
[00:04:18.400 --> 00:04:19.720]  就是這樣
[00:04:19.720 --> 00:04:22.160]  很多人來回應
[00:04:22.160 --> 00:04:25.080]  很多人來約旦河裡受洗
[00:04:25.080 --> 00:04:27.040]  所以當我們今天來洗禮的時候
[00:04:27.040 --> 00:04:31.920]  我們知道其實洗禮是代表著一種潔淨
[00:04:31.920 --> 00:04:34.080]  而當時耶穌聽到
[00:04:34.080 --> 00:04:37.000]  這位施洗約翰出現在約旦河邊
[00:04:37.000 --> 00:04:39.840]  也看到人已經預備好他的心
[00:04:39.840 --> 00:04:41.320]  願意來悔改
[00:04:41.320 --> 00:04:43.040]  迎向這位救贖主
[00:04:43.040 --> 00:04:47.240]  所以祂知道祂的履行使命的時刻來到了
[00:04:47.240 --> 00:04:49.360]  就在某一天裡面
[00:04:49.360 --> 00:04:51.480]  祂來到約旦河當中
[00:04:51.480 --> 00:04:52.680]  離開祂的家鄉
[00:04:52.680 --> 00:04:56.720]  主動走到人類歷史的舞台裡面
[00:04:56.720 --> 00:04:58.880]  走進你和我的生命當中
[00:04:58.880 --> 00:05:04.360]  來展開尼塞亞救贖的使命
[00:05:04.360 --> 00:05:07.880]  今天我們看洗禮好像是一個禮儀
[00:05:07.880 --> 00:05:10.360]  但是對於耶穌來說
[00:05:10.360 --> 00:05:12.240]  洗禮除了是一個禮儀
[00:05:12.240 --> 00:05:14.360]  更加表明的是祂的死
[00:05:14.360 --> 00:05:18.920]  曾經在馬可福音十章裡面
[00:05:18.920 --> 00:05:21.400]  當時有兩個門徒來跟耶穌說
[00:05:21.400 --> 00:05:24.360]  如果他日真的得國的時候
[00:05:24.360 --> 00:05:27.440]  記住讓我們兩個坐在你的左右手
[00:05:27.440 --> 00:05:28.560]  耶穌就跟他們說
[00:05:28.560 --> 00:05:31.040]  你都不知道你們求的是些什麼
[00:05:31.040 --> 00:05:32.920]  祂說我所喝的杯
[00:05:32.920 --> 00:05:35.240]  你們是否能夠喝呢
[00:05:35.240 --> 00:05:36.960]  我所受的洗
[00:05:36.960 --> 00:05:39.360]  你們是否能夠受呢
[00:05:39.360 --> 00:05:42.840]  耶穌在這裡說祂所受的洗
[00:05:42.840 --> 00:05:45.720]  其實就是預告祂的死亡
[00:05:45.720 --> 00:05:48.720]  而當我們看到在這一段很短的經文裡面
[00:05:48.720 --> 00:05:51.760]  祂說到耶穌在受洗之後
[00:05:51.760 --> 00:05:54.760]  祂所迎向的是一個什麼事件呢
[00:05:54.760 --> 00:06:00.680]  就是在曠野四十天來受撒旦的考驗
[00:06:00.680 --> 00:06:04.880]  這一段是一個充滿挑戰的日子
[00:06:04.880 --> 00:06:07.280]  在耶穌的整個公開事蹟裡面
[00:06:07.280 --> 00:06:12.840]  我們知道撒旦由始至終都成為他的敵對者
[00:06:12.840 --> 00:06:16.000]  一直不斷來動搖神的計劃
[00:06:16.000 --> 00:06:21.720]  一直不斷來動搖耶穌是否神兒子這個身份
[00:06:21.720 --> 00:06:24.720]  其實耶穌這一段在曠野裡面的經歷
[00:06:24.720 --> 00:06:27.280]  今天同樣提醒我們每一個
[00:06:27.280 --> 00:06:29.760]  人生不可能沒有考驗
[00:06:29.760 --> 00:06:32.160]  無論你是信主還是不信主
[00:06:32.160 --> 00:06:33.240]  就算信了主之後
[00:06:33.240 --> 00:06:37.520]  我們都會面對各種不同的挑戰、考驗
[00:06:37.520 --> 00:06:39.680]  撒旦會藉著很多不同的場景
[00:06:39.680 --> 00:06:43.080]  來動搖我們對上帝的信心
[00:06:43.080 --> 00:06:45.440]  動搖我們對他的信靠
[00:06:45.440 --> 00:06:48.080]  不過我們看到在這段經文裡面
[00:06:48.080 --> 00:06:49.720]  最終的結局是怎樣呢
[00:06:49.720 --> 00:06:52.000]  耶穌戰勝了撒旦
[00:06:52.000 --> 00:06:55.360]  雖然這是一個暫時的戰勝
[00:06:55.360 --> 00:06:57.000]  但是當我們看聖經的時候
[00:06:57.000 --> 00:07:01.760]  我們知道耶穌最終是藉著在十字架上的死
[00:07:01.760 --> 00:07:05.360]  祂最終擊敗神的仇敵魔鬼撒旦
[00:07:05.360 --> 00:07:08.040]  並且在三天之後復活
[00:07:08.040 --> 00:07:12.640]  耶穌曾經在四十天曠野接受考驗
[00:07:12.640 --> 00:07:14.600]  同樣在祂復活之後
[00:07:14.600 --> 00:07:17.960]  祂四十天向一群門徒顯現
[00:07:17.960 --> 00:07:22.040]  證明祂是那位復活的主
[00:07:22.040 --> 00:07:26.080]  而我們看到這位復活主
[00:07:26.080 --> 00:07:28.520]  到今天仍然向人說話
[00:07:28.520 --> 00:07:31.480]  帶領人離開靈性的死亡
[00:07:31.480 --> 00:07:34.440]  帶領人將人歸回上帝
[00:07:34.440 --> 00:07:36.880]  認識這位愛他們的神
[00:07:36.880 --> 00:07:38.960]  我們也看到在這段經文裡面
[00:07:38.960 --> 00:07:42.040]  在整個考驗的時間當中
[00:07:42.040 --> 00:07:43.200]  過程裡面
[00:07:43.200 --> 00:07:45.280]  耶穌一點都不孤單
[00:07:45.280 --> 00:07:47.240]  愛祂的那位天父
[00:07:47.240 --> 00:07:49.560]  差遣天使由始至終
[00:07:49.560 --> 00:07:50.560]  來陪伴祂
[00:07:50.560 --> 00:07:52.200]  供應祂所需
[00:07:52.200 --> 00:07:55.640]  而本來屬於曠野一群的野獸
[00:07:55.640 --> 00:07:59.520]  在這裡都描寫成為耶穌的同伴
[00:07:59.520 --> 00:08:02.960]  而聖靈也不斷在當中來引領祂
[00:08:02.960 --> 00:08:06.720]  在這裡也好像告訴我們
[00:08:06.720 --> 00:08:08.640]  昔日天父不撇下
[00:08:08.640 --> 00:08:10.680]  不離開愛祂的兒子
[00:08:10.680 --> 00:08:13.760]  今天愛我們這位父神
[00:08:13.760 --> 00:08:15.600]  因著耶穌基督的緣故
[00:08:15.600 --> 00:08:17.680]  也不會撇下我們
[00:08:17.680 --> 00:08:20.560]  不會丟下我們
[00:08:20.560 --> 00:08:23.520]  剛才我們聽到佩珊的見證
[00:08:23.520 --> 00:08:26.320]  今天這位復活主仍然很奇妙地
[00:08:26.320 --> 00:08:28.400]  用祂的方法向人說話
[00:08:28.400 --> 00:08:30.120]  在艱難的時刻
[00:08:30.120 --> 00:08:31.760]  藉著一幅圖畫
[00:08:31.760 --> 00:08:33.560]  藉著一個經文
[00:08:33.560 --> 00:08:35.920]  來很奇妙地將佩珊
[00:08:35.920 --> 00:08:38.320]  帶回愛祂這位主的面前
[00:08:38.320 --> 00:08:41.640]  一步一步地帶她脫離幽谷
[00:08:41.640 --> 00:08:44.240]  來認識這位愛祂的主
[00:08:44.240 --> 00:08:47.120]  並且讓她經歷生命的盼望
[00:08:47.120 --> 00:08:50.160]  今天這位復活主仍然向人說話
[00:08:50.160 --> 00:08:52.120]  透過環境告訴我們
[00:08:52.120 --> 00:08:54.400]  祂仍然與人同在
[00:08:54.400 --> 00:08:56.960]  我自己也有一個很簡單的見證
[00:08:56.960 --> 00:08:58.400]  其實過去兩個星期
[00:08:58.400 --> 00:08:59.640]  我和我老公都好像經歷了
[00:08:59.640 --> 00:09:01.280]  一個過山車的歷程
[00:09:01.280 --> 00:09:05.600]  婆婆因為急性腸炎
[00:09:05.600 --> 00:09:06.840]  進了醫院
[00:09:06.840 --> 00:09:08.120]  很嚴重
[00:09:08.120 --> 00:09:09.280]  要做急性的
[00:09:09.280 --> 00:09:12.160]  即是要馬上做手術
[00:09:12.160 --> 00:09:15.560]  然後在ICU裏面一段時間
[00:09:15.560 --> 00:09:16.800]  當她進了醫院的時候
[00:09:16.800 --> 00:09:20.080]  我自己也和老公在那裏談
[00:09:20.080 --> 00:09:21.840]  是不是發現得太遲呢
[00:09:21.840 --> 00:09:24.920]  會不會早點送她進去會好一點呢
[00:09:24.920 --> 00:09:28.240]  其實心裏面也很忐忑
[00:09:28.240 --> 00:09:29.760]  也很懷疑
[00:09:29.760 --> 00:09:32.440]  在這段時間裏面
[00:09:32.440 --> 00:09:33.520]  她在ICU的時候
[00:09:33.520 --> 00:09:36.120]  我們其實也很擔心
[00:09:36.120 --> 00:09:38.560]  因為也不是可以能夠探望到
[00:09:38.560 --> 00:09:40.760]  不過我們經歷很感恩
[00:09:40.760 --> 00:09:43.440]  就是姑娘因為知道我們擔心
[00:09:43.440 --> 00:09:46.120]  所以每一天按時會打電話給我們
[00:09:46.120 --> 00:09:48.040]  跟我們報告她的情況
[00:09:48.040 --> 00:09:51.120]  但因為ICU的情況也真的嚴重的時候
[00:09:51.120 --> 00:09:53.320]  她知道我們很掛心
[00:09:53.320 --> 00:09:56.520]  醫生也特別讓我們探望了她幾次
[00:09:56.520 --> 00:10:01.160]  以致於我們能夠在她床邊陪陪她
[00:10:01.160 --> 00:10:03.600]  可以和她祈禱
[00:10:03.600 --> 00:10:06.240]  雖然這些好像看來是很簡短
[00:10:06.240 --> 00:10:07.680]  很小的事情
[00:10:07.680 --> 00:10:09.800]  但對於我們做子女的
[00:10:09.800 --> 00:10:10.880]  做家人的
[00:10:10.880 --> 00:10:13.040]  她是很大的安慰
[00:10:13.040 --> 00:10:15.520]  而當她轉了去普通病房的時候
[00:10:15.520 --> 00:10:16.760]  我們很感恩
[00:10:16.760 --> 00:10:18.800]  但也不像以前
[00:10:18.800 --> 00:10:20.840]  不再有電話告訴你她的情況怎樣
[00:10:20.840 --> 00:10:22.720]  我們也不會再有得探望
[00:10:22.720 --> 00:10:25.040]  只能夠每一天來等待
[00:10:25.040 --> 00:10:27.120]  但我們也遇到很多天使
[00:10:27.120 --> 00:10:29.240]  其中一位姊妹知道我們的情況
[00:10:29.240 --> 00:10:31.280]  她老公就在醫院裏面工作
[00:10:31.280 --> 00:10:34.560]  所以特意托人去幫我們用手機
[00:10:34.560 --> 00:10:36.720]  能夠和婆婆視像
[00:10:36.720 --> 00:10:38.480]  讓我們和她打氣
[00:10:38.480 --> 00:10:39.440]  叫她加油
[00:10:39.440 --> 00:10:42.480]  叫她繼續來為我們祈禱
[00:10:42.480 --> 00:10:44.200]  去安我們的心
[00:10:44.200 --> 00:10:48.560]  也很感恩在後來有機會和遠方一個阿姨聊天
[00:10:48.560 --> 00:10:49.960]  她也是醫生
[00:10:49.960 --> 00:10:53.560]  當她聽到我們一些很詳細的資料的時候
[00:10:53.560 --> 00:10:54.840]  她告訴我們
[00:10:54.840 --> 00:10:57.160]  其實神的手在當中
[00:10:57.160 --> 00:10:59.760]  因為她說如果你早點送去
[00:10:59.760 --> 00:11:02.720]  她的情況還沒有到很惡劣的時候
[00:11:02.720 --> 00:11:04.760]  醫院送她出來
[00:11:04.760 --> 00:11:06.320]  那就不太好
[00:11:06.320 --> 00:11:08.640]  但如果你太遲送去
[00:11:08.640 --> 00:11:10.520]  其實又真的不OK
[00:11:10.520 --> 00:11:12.360]  所以那個時間
[00:11:12.360 --> 00:11:14.840]  真的在神的手裏面
[00:11:14.840 --> 00:11:16.600]  當然我們不知道
[00:11:16.600 --> 00:11:20.160]  我們知道不是人一定會經歷心離死別
[00:11:20.160 --> 00:11:23.040]  但在這些很微細的事情裏面
[00:11:23.040 --> 00:11:25.480]  我們見到天父在這裏
[00:11:25.480 --> 00:11:27.360]  祂仍然來看顧
[00:11:27.360 --> 00:11:29.960]  祂用很多天使告訴我們
[00:11:29.960 --> 00:11:31.560]  祂知道我們的艱難
[00:11:31.560 --> 00:11:34.080]  祂明白我們的處境
[00:11:34.080 --> 00:11:36.120]  今天這位復活的神
[00:11:36.120 --> 00:11:38.880]  仍然來向我們說話
[00:11:38.880 --> 00:11:43.480]  復活的上帝仍然透過很多的場景告訴我們
[00:11:43.480 --> 00:11:45.200]  祂知道我們的處境
[00:11:45.200 --> 00:11:47.120]  祂在我們當中
[00:11:47.120 --> 00:11:48.960]  洗禮其實就是來見證
[00:11:48.960 --> 00:11:51.280]  這位愛我們的主
[00:11:51.280 --> 00:11:52.560]  祂的死和復活
[00:11:52.560 --> 00:11:54.080]  還有這位復活的主
[00:11:54.080 --> 00:11:57.520]  怎樣今天仍然向我們說話
[00:11:57.520 --> 00:12:01.240]  同時洗禮亦都是一種信服的決定
[00:12:01.240 --> 00:12:04.520]  當我們來思想的時候
[00:12:04.520 --> 00:12:06.040]  我們就會想
[00:12:06.040 --> 00:12:10.400]  其實耶穌需不需要來洗禮呢?
[00:12:10.400 --> 00:12:11.280]  在昔日
[00:12:11.280 --> 00:12:14.280]  施主約翰要求的是一個悔改的洗禮
[00:12:14.280 --> 00:12:15.760]  人要來悔改
[00:12:15.760 --> 00:12:18.440]  來歸向這個父神
[00:12:18.440 --> 00:12:20.400]  但耶穌是無罪之身
[00:12:20.400 --> 00:12:23.440]  甚至為他施洗的施主約翰
[00:12:23.440 --> 00:12:27.080]  曾經揚言耶穌是哪一位呢?
[00:12:27.080 --> 00:12:30.120]  他是那位神的羔羊
[00:12:30.120 --> 00:12:32.920]  除去世人罪孽的
[00:12:32.920 --> 00:12:34.240]  無罪的耶穌
[00:12:34.240 --> 00:12:37.360]  為何要來接受洗禮呢?
[00:12:37.360 --> 00:12:39.360]  我們看到另一個福音書記載
[00:12:39.360 --> 00:12:40.920]  《馬太福音》
[00:12:40.920 --> 00:12:47.400]  當施主約翰看到耶穌在一個長長的人群裡
[00:12:47.400 --> 00:12:50.960]  排隊來接受施洗的時候
[00:12:50.960 --> 00:12:54.800]  施主約翰第一個反應就是反對
[00:12:54.800 --> 00:12:59.120]  他說是我應該來受你的洗
[00:12:59.120 --> 00:13:02.440]  為何你反而來到我這裡呢?
[00:13:02.440 --> 00:13:03.840]  耶穌怎樣回答?
[00:13:03.840 --> 00:13:05.760]  耶穌就說
[00:13:05.760 --> 00:13:07.760]  你繼續這樣做吧
[00:13:07.760 --> 00:13:12.920]  他說我們理當這樣盡諸般的義
[00:13:12.920 --> 00:13:15.920]  其實這個義的意思是甚麼呢?
[00:13:15.920 --> 00:13:17.200]  他就是說
[00:13:17.200 --> 00:13:20.120]  神既然這樣要求
[00:13:20.120 --> 00:13:23.520]  我們就這樣跟著去做
[00:13:23.520 --> 00:13:25.520]  正正是神的要求
[00:13:25.520 --> 00:13:27.440]  我就算是作為神的兒子
[00:13:27.440 --> 00:13:29.240]  我都應當來順服
[00:13:29.240 --> 00:13:35.040]  完成所有上帝的要求和祂的期望
[00:13:35.040 --> 00:13:37.320]  耶穌這種順服也在表達
[00:13:37.320 --> 00:13:41.760]  祂決心順服李行臣所賦予祂的使命
[00:13:41.760 --> 00:13:43.600]  來拯救罪人
[00:13:43.600 --> 00:13:45.600]  所以祂願意來洗禮
[00:13:45.600 --> 00:13:47.040]  為的就是
[00:13:47.040 --> 00:13:50.480]  既然每個人都要接受洗禮
[00:13:50.480 --> 00:13:52.200]  既然每個人都是罪人
[00:13:52.200 --> 00:13:55.960]  我就跟祂來一個身份的認同
[00:13:55.960 --> 00:13:57.000]  所以聖經記載
[00:13:57.000 --> 00:13:59.240]  祂說神洗那個沒有罪的
[00:13:59.240 --> 00:14:00.720]  替我們成為罪
[00:14:00.720 --> 00:14:05.960]  好叫我們在祂的裡面能夠成為義
[00:14:05.960 --> 00:14:09.520]  耶穌是怎樣跟罪人認同的呢?
[00:14:09.520 --> 00:14:11.240]  我不知道你們有沒有看過一些劇集
[00:14:11.240 --> 00:14:12.280]  或者看電影
[00:14:12.280 --> 00:14:14.360]  有時候有一些法律的場面
[00:14:14.360 --> 00:14:16.160]  就是一些辯護的場面
[00:14:16.160 --> 00:14:17.240]  在法庭裡面
[00:14:17.240 --> 00:14:19.920]  我們經常都見到一些辯護律師
[00:14:19.920 --> 00:14:24.160]  會為他的當事人來求情
[00:14:24.160 --> 00:14:26.480]  當我們留意他的對白的時候
[00:14:26.480 --> 00:14:31.640]  我們會發現這些律師通常用甚麼字眼來代表呢?
[00:14:31.640 --> 00:14:34.760]  他會用「是我的當事人」
[00:14:34.760 --> 00:14:36.000]  如果是一個團隊的話
[00:14:36.000 --> 00:14:39.880]  他會用「是我們的當事人」
[00:14:39.880 --> 00:14:44.440]  這些律師其實就是站在被告人嫌疑犯的那一邊
[00:14:44.440 --> 00:14:47.360]  來向法官求情
[00:14:47.360 --> 00:14:50.800]  同樣地我們也記得在《出埃及記》
[00:14:50.800 --> 00:14:51.960]  記載一件事件
[00:14:51.960 --> 00:14:55.360]  就是當摩西來為一群得罪上帝
[00:14:55.360 --> 00:14:57.200]  因為當時這群以色列民
[00:14:57.200 --> 00:14:58.320]  跟神納了約
[00:14:58.320 --> 00:15:02.400]  不過他們竟然在神面前來拜偶像
[00:15:02.400 --> 00:15:04.840]  摩西為他們求情
[00:15:04.840 --> 00:15:06.200]  因為耶和華真的很憤怒
[00:15:06.200 --> 00:15:07.080]  憤怒到一個地步
[00:15:07.080 --> 00:15:08.680]  很想擊殺他們
[00:15:08.680 --> 00:15:10.560]  所以摩西為他們求情
[00:15:10.560 --> 00:15:12.160]  他怎樣為他們求情呢?
[00:15:12.160 --> 00:15:13.280]  他就說
[00:15:13.280 --> 00:15:15.000]  「神啊,我知道他們做錯了」
[00:15:15.000 --> 00:15:17.240]  「但如果你真的要擊殺他們的話」
[00:15:17.240 --> 00:15:20.880]  「你就把我的名字從你的冊上刪除吧」
[00:15:20.880 --> 00:15:21.960]  意思就是說
[00:15:21.960 --> 00:15:23.480]  「你要擊殺他們的話」
[00:15:23.480 --> 00:15:25.840]  「你把我也擊殺了」
[00:15:25.840 --> 00:15:27.760]  雖然摩西沒有參與在裡面
[00:15:27.760 --> 00:15:28.760]  他沒有犯罪
[00:15:28.760 --> 00:15:32.760]  但他是將自己的命押在以色列人那邊
[00:15:32.760 --> 00:15:34.240]  站在以色列人當中
[00:15:34.240 --> 00:15:37.840]  來向上帝求情
[00:15:37.840 --> 00:15:41.200]  耶穌不需要受洗
[00:15:41.200 --> 00:15:44.840]  但祂卻願意跟一群罪人來認同
[00:15:44.840 --> 00:15:47.360]  同樣耶穌不需要去受試探
[00:15:47.360 --> 00:15:49.320]  但祂卻願意信服
[00:15:49.320 --> 00:15:50.400]  按著聖靈的催迫
[00:15:50.400 --> 00:15:52.040]  祂來到這個曠野
[00:15:52.040 --> 00:15:55.720]  經歷四十天撒旦的考驗
[00:15:55.720 --> 00:15:57.840]  很多時候當我們聽到
[00:15:57.840 --> 00:16:01.200]  曠野 四十 考驗
[00:16:01.200 --> 00:16:02.520]  我們會想起
[00:16:02.520 --> 00:16:04.680]  以前在聖經記載
[00:16:04.680 --> 00:16:09.200]  在當時一群以色列民
[00:16:09.200 --> 00:16:10.480]  他們出埃及
[00:16:10.480 --> 00:16:12.560]  進入迦南英許地之前
[00:16:12.560 --> 00:16:14.720]  一個失敗的經驗
[00:16:14.720 --> 00:16:17.880]  其實當時神英許這群神的兒子們
[00:16:17.880 --> 00:16:22.760]  會被一個地獄進去居住
[00:16:22.760 --> 00:16:25.080]  其實當時這群神的兒子們
[00:16:25.080 --> 00:16:28.160]  以色列離開了埃及 過了紅海
[00:16:28.160 --> 00:16:31.520]  來到約旦河邊曠野的地方
[00:16:31.520 --> 00:16:33.560]  其實只要他們過完約旦河
[00:16:33.560 --> 00:16:34.840]  他們就能夠去到
[00:16:34.840 --> 00:16:37.920]  上帝英許給他們的地獄裏面居住
[00:16:37.920 --> 00:16:40.400]  但他們卻在這個曠野
[00:16:40.400 --> 00:16:42.760]  來受到一個很大的試煉
[00:16:42.760 --> 00:16:46.200]  他們派探子去窺探迦南地
[00:16:46.200 --> 00:16:50.920]  因為不相信上帝對他們說的話
[00:16:50.920 --> 00:16:53.440]  也不相信上帝給他們的英許
[00:16:53.440 --> 00:16:59.080]  所以他們最終在這條約旦河邊的曠野失敗
[00:16:59.080 --> 00:17:03.480]  漂流了一段很長很長的時間
[00:17:03.480 --> 00:17:08.240]  耶穌就是回到這個昔日神的兒子們
[00:17:08.240 --> 00:17:12.080]  失敗的這條約旦河的曠野那裏
[00:17:12.080 --> 00:17:17.040]  來經歷撒旦的試探 試煉
[00:17:17.040 --> 00:17:19.880]  去經歷人的飢餓 孤單
[00:17:19.880 --> 00:17:23.400]  去經歷撒旦給他很多很多的挑戰和考驗
[00:17:23.400 --> 00:17:27.000]  而他最終藉著信服上帝的說話
[00:17:27.000 --> 00:17:30.120]  信服上帝給他的英許
[00:17:30.120 --> 00:17:33.880]  持續來到持守他神兒子的身份
[00:17:33.880 --> 00:17:35.560]  他戰敗了撒旦
[00:17:35.560 --> 00:17:37.200]  也是藉著這個經驗
[00:17:37.200 --> 00:17:43.040]  他改寫了神兒子們過去失敗的經歷
[00:17:43.040 --> 00:17:44.440]  所以當我們今天
[00:17:44.440 --> 00:17:47.360]  人生裏面面對很多的考驗 艱難
[00:17:47.360 --> 00:17:49.160]  甚至乎
