
[00:00:00.000 --> 00:00:03.160]  很高興今天可以跟大家一齊敬拜上帝
[00:02:17.800 --> 00:02:19.960]  當他往上去
[00:02:19.960 --> 00:02:23.720]  他們定稱望天的時候
[00:02:23.720 --> 00:02:29.960]  忽然有兩個人身穿白衣站在旁邊說
[00:02:29.960 --> 00:02:31.160]  加利利人啊
[00:02:31.160 --> 00:02:33.960]  你們為什麼站著望天呢?
[00:02:33.960 --> 00:02:37.960]  這離開你們被接升天的耶穌
[00:02:37.960 --> 00:02:41.240]  你們見他怎樣往天上去
[00:02:41.240 --> 00:02:45.160]  他還要怎樣來?
[00:02:45.160 --> 00:02:47.560]  昔日門徒在加勒山
[00:02:47.560 --> 00:02:53.000]  曾經親眼見到耶穌基督戰勝死亡和陰間
[00:02:53.000 --> 00:02:55.560]  在那一刻之後世界不再一樣
[00:02:55.560 --> 00:03:00.360]  因為耶穌成為全人類的救贖和希望
[00:03:00.360 --> 00:03:03.080]  而這個改變不是一個普通的改變
[00:03:03.080 --> 00:03:05.160]  是一個生命的改變
[00:03:05.160 --> 00:03:09.800]  這個改變就好像從傳道書第八章
[00:03:09.800 --> 00:03:13.400]  在日光之下人最好是吃喝快樂
[00:03:13.400 --> 00:03:14.840]  這種人生
[00:03:14.840 --> 00:03:18.120]  卻會變成在加勒太書的第二章
[00:03:18.120 --> 00:03:20.360]  現在活著的不再是我
[00:03:20.360 --> 00:03:24.840]  而是耶穌基督在我裡面活著
[00:03:24.840 --> 00:03:30.680]  這一份改變在門徒的身上我們看不到
[00:03:30.680 --> 00:03:33.880]  因為他依然顧我沒有轉化
[00:03:33.880 --> 00:03:37.320]  他們仍然問耶穌基督一個舊有的問題
[00:03:37.320 --> 00:03:38.520]  他們問
[00:03:38.520 --> 00:03:39.480]  主啊
[00:03:39.480 --> 00:03:44.600]  祢復興以色列國的時候是這個時候嗎?
[00:03:44.600 --> 00:03:46.200]  四十天了
[00:03:46.200 --> 00:03:50.440]  門徒和復活的耶穌基督相處了四十天
[00:03:50.440 --> 00:03:55.080]  但他們仍然關注的是政治的博弈
[00:03:55.080 --> 00:03:56.680]  復國的大業
[00:03:56.680 --> 00:03:59.240]  和關注的不是神的國
[00:03:59.240 --> 00:04:02.120]  而是自己的國
[00:04:02.120 --> 00:04:04.440]  今天你和我是如何呢?
[00:04:04.440 --> 00:04:10.440]  我們有沒有只是關注著自己所愛的東西
[00:04:10.440 --> 00:04:14.760]  我們有沒有將我們的熱情放在神的國裡面呢?
[00:04:14.760 --> 00:04:18.360]  還是我們會不會只是將我們的事業
[00:04:18.360 --> 00:04:20.440]  我們的嗜好甚至我們的寵物
[00:04:20.440 --> 00:04:22.920]  看為更重要呢?
[00:04:22.920 --> 00:04:27.720]  其實今天是福音傳播的大好機會
[00:04:27.720 --> 00:04:31.960]  是與聖靈同工的最好時刻
[00:04:31.960 --> 00:04:35.480]  但我恐怕的是我們仍然像門徒一樣
[00:04:35.480 --> 00:04:38.360]  問耶穌一些舊的問題
[00:04:38.360 --> 00:04:43.320]  是在問我們的國是如何
[00:04:43.320 --> 00:04:49.000]  你想想耶穌有沒有直接回答門徒這個問題呢?
[00:04:49.000 --> 00:04:51.640]  耶穌沒有直接回答他們
[00:04:51.640 --> 00:04:53.480]  耶穌說
[00:04:53.480 --> 00:04:57.640]  父憑著自己的權柄所定的時期和日期
[00:04:57.640 --> 00:05:00.120]  你們是不知道的
[00:05:00.120 --> 00:05:01.080]  相反
[00:05:01.080 --> 00:05:05.320]  耶穌告訴他們一個嶄新的事和一個革新的事
[00:05:05.320 --> 00:05:10.280]  而這件事是需要一個很大的改變
[00:05:10.280 --> 00:05:14.040]  Dr. Mike Stewart牧師就用了一個例子
[00:05:14.040 --> 00:05:17.960]  他說他很長的時間都是在用一個flip phone
[00:05:17.960 --> 00:05:20.520]  也就是很久之前了
[00:05:20.520 --> 00:05:23.080]  直到他有一個朋友
[00:05:23.080 --> 00:05:24.360]  在開車的時候
[00:05:24.360 --> 00:05:27.320]  讓他看看如何可以用智能手機
[00:05:27.320 --> 00:05:28.520]  一個smart phone
[00:05:28.520 --> 00:05:30.360]  用當中的地圖
[00:05:30.360 --> 00:05:32.840]  去繞過很多的traffic
[00:05:32.840 --> 00:05:35.080]  很多的路障
[00:05:35.080 --> 00:05:36.120]  自此之後
[00:05:36.120 --> 00:05:41.160]  他對這個智能手機有一個很大的態度上的改變
[00:05:41.160 --> 00:05:42.760]  因為他知道
[00:05:42.760 --> 00:05:45.000]  這件事是可以改變到他
[00:05:45.000 --> 00:05:47.880]  可以讓他豐富了他的駕駛經驗
[00:05:47.880 --> 00:05:51.400]  和增加他的駕駛樂趣
[00:05:51.400 --> 00:05:52.840]  其實他的意思是說
[00:05:52.840 --> 00:05:54.440]  正如神
[00:05:54.440 --> 00:05:56.120]  祂可以讓我們的生命
[00:05:56.120 --> 00:05:58.760]  可以讓你的生命更加的豐盛
[00:05:58.760 --> 00:06:01.480]  可以讓你更加有目的地活著
[00:06:01.480 --> 00:06:06.280]  因為上帝可以改寫你的一生
[00:06:06.280 --> 00:06:08.920]  耶穌就是這樣跟門徒說
[00:06:08.920 --> 00:06:10.840]  給他們一個新的力量
[00:06:10.840 --> 00:06:13.160]  給他們一個新的目標
[00:06:13.160 --> 00:06:14.600]  耶穌跟他們說
[00:06:14.600 --> 00:06:17.160]  祂說「但聖靈在你們身上
[00:06:17.160 --> 00:06:19.240]  你們就必得著能力
[00:06:19.240 --> 00:06:20.680]  並要在耶路撒冷
[00:06:20.680 --> 00:06:23.880]  猶太全地和撒瑪利亞直到地極
[00:06:23.880 --> 00:06:25.480]  作我的見證」
[00:06:25.480 --> 00:06:27.080]  這個是新的目的
[00:06:27.080 --> 00:06:28.200]  新的能力
[00:06:28.200 --> 00:06:30.120]  新的意義
[00:06:30.120 --> 00:06:32.200]  耶穌要離開了
[00:06:32.200 --> 00:06:34.600]  聖靈即將要降臨
[00:06:34.600 --> 00:06:38.280]  祂要充滿所有跟隨耶穌基督的人
[00:06:38.280 --> 00:06:41.160]  聖靈要改變人的心
[00:06:41.160 --> 00:06:46.760]  因為福音不單止存在一個有限的地區
[00:06:46.760 --> 00:06:50.280]  而是要爆發性去到每一個角落
[00:06:50.280 --> 00:06:53.400]  聖靈要臨到一切相信祂的人
[00:06:53.400 --> 00:06:54.600]  你知道嗎
[00:06:54.600 --> 00:06:59.160]  聖靈的能力不是可以買賣的
[00:06:59.160 --> 00:07:03.000]  不像今天的房屋 股票 或者比特幣
[00:07:03.000 --> 00:07:07.080]  聖靈的能力只是能夠領受
[00:07:07.080 --> 00:07:10.040]  在《士堂傳》第八章曾經有一個人叫西門
[00:07:10.040 --> 00:07:11.480]  他不是西門彼得
[00:07:11.480 --> 00:07:13.480]  但是他看到使徒
[00:07:13.480 --> 00:07:16.920]  一按手就有聖靈降下赤下的時候
[00:07:16.920 --> 00:07:19.080]  他就拿錢出來給他們
[00:07:19.080 --> 00:07:20.920]  想買這個能力
[00:07:20.920 --> 00:07:22.680]  但是彼得跟他們說
[00:07:22.680 --> 00:07:25.080]  你的錢跟你一同滅亡
[00:07:25.080 --> 00:07:28.840]  因為你以為神的恩賜是可以用錢買
[00:07:28.840 --> 00:07:31.080]  你跟這件事是毫無關係
[00:07:31.080 --> 00:07:36.520]  因為你在神面前全心不正
[00:07:36.520 --> 00:07:39.320]  可能你對聖靈不是很明白
[00:07:39.320 --> 00:07:42.040]  你沒有體會過聖靈的能力
[00:07:42.040 --> 00:07:43.720]  但是今天想告訴你
[00:07:43.720 --> 00:07:45.720]  只要你真的相信耶穌基督
[00:07:45.720 --> 00:07:47.000]  你跟隨祂
[00:07:47.000 --> 00:07:49.640]  你必會領受聖靈
[00:07:49.640 --> 00:07:52.360]  就正如在以弗所書的一章十三節
[00:07:52.360 --> 00:07:53.240]  他這樣說
[00:07:53.240 --> 00:07:55.720]  你們既然聽了真理的道
[00:07:55.720 --> 00:07:59.080]  使你們得救的福音也信了基督
[00:07:59.080 --> 00:08:05.320]  就在他裡面受了所應許的聖靈作為印記
[00:08:05.320 --> 00:08:07.960]  領受聖靈體會聖靈的能力
[00:08:07.960 --> 00:08:10.120]  並不是其他人的事
[00:08:10.120 --> 00:08:15.080]  也不只是局限於當時的門徒可以經歷到
[00:08:15.080 --> 00:08:19.400]  只要今天你願意馴服跟隨聖靈
[00:08:19.400 --> 00:08:26.040]  聖靈就可以使用你去得著很多美德之物
[00:08:26.040 --> 00:08:29.400]  有一個計劃叫做約書亞計劃
[00:08:29.400 --> 00:08:32.200]  這個計劃嘗試在地球上
[00:08:32.200 --> 00:08:37.000]  尋找最需要福音的地方到底在哪裡
[00:08:37.000 --> 00:08:38.360]  他們發現
[00:08:38.360 --> 00:08:42.680]  現今這個世代有三十億的美德之物
[00:08:42.680 --> 00:08:44.120]  Three billion
[00:08:44.120 --> 00:08:48.200]  裡面有六千七百四十一個的群體
[00:08:48.200 --> 00:08:50.440]  是美德之物的群體
[00:08:50.440 --> 00:08:51.720]  U.P.G.
[00:08:51.720 --> 00:08:53.560]  Unriched People Group
[00:08:53.560 --> 00:08:57.400]  而九成都是在剛才那幅圖的
[00:08:57.400 --> 00:08:59.560]  四十支槍的裡面
[00:08:59.560 --> 00:09:01.640]  在這個框框的裡面
[00:09:01.640 --> 00:09:04.280]  裡面包括了有不同的國家
[00:09:04.280 --> 00:09:06.920]  有中東的國家 有中國 有東南亞
[00:09:06.920 --> 00:09:08.840]  很多的國家裡面有很多很多人
[00:09:08.840 --> 00:09:13.880]  有很多很大的福音和祥在當中
[00:09:13.880 --> 00:09:17.720]  而G.C.A更發現到
[00:09:17.720 --> 00:09:20.040]  當中有五個的群體
[00:09:20.040 --> 00:09:22.760]  其實在灣區裡面生活著
[00:09:22.760 --> 00:09:24.520]  很活躍
[00:09:24.520 --> 00:09:30.520]  這些美德之物都是從剛才那四十支槍的國家而來
[00:09:30.520 --> 00:09:33.240]  而大使命聯會G.C.A就相信
[00:09:33.240 --> 00:09:36.200]  神是要我們在灣區的宗教會
[00:09:36.200 --> 00:09:38.600]  向他們傳福音
[00:09:38.600 --> 00:09:41.800]  這五個群體是哪五個群體呢
[00:09:41.800 --> 00:09:44.040]  有阿富汗人
[00:09:44.040 --> 00:09:45.560]  尼泊爾人
[00:09:45.560 --> 00:09:47.640]  維吾爾族人
[00:09:47.640 --> 00:09:50.200]  也有兩個宗教的群體
[00:09:50.200 --> 00:09:52.600]  一個是錫克教的教徒
[00:09:52.600 --> 00:09:54.760]  在印度當中有一個宗教
[00:09:54.760 --> 00:09:59.560]  也有印度教的教徒
[00:09:59.560 --> 00:10:00.600]  Dr. Mike Stewart說
[00:10:00.600 --> 00:10:02.440]  當我們環顧四周的時候
[00:10:02.440 --> 00:10:07.320]  我們想不到這些美德之物竟然活在我們的中間
[00:10:07.320 --> 00:10:10.600]  而我們又活在他們的中間
[00:10:10.600 --> 00:10:13.480]  他其實就在我們的身邊
[00:10:13.480 --> 00:10:17.880]  有些美德之物群體的人會開餐館
[00:10:17.880 --> 00:10:19.640]  開Uber
[00:10:19.640 --> 00:10:21.640]  有些是小商業的業主
[00:10:21.640 --> 00:10:25.640]  甚至是社區的領袖
[00:10:25.640 --> 00:10:31.080]  弟兄姊妹我們一定要在神的計劃裡面有份
[00:10:31.080 --> 00:10:32.600]  藉著聖靈的引導
[00:10:32.600 --> 00:10:33.960]  將耶穌基督的福音
[00:10:33.960 --> 00:10:37.960]  耶穌基督的愛和恩典去分享給他們
[00:10:37.960 --> 00:10:42.840]  以致他們在灣區每一個美德之物群體
[00:10:42.840 --> 00:10:44.600]  都能夠聽聞福音
[00:10:44.600 --> 00:10:46.680]  不單止這樣
[00:10:46.680 --> 00:10:49.080]  我們更加相信聖靈會讓他們
[00:10:49.080 --> 00:10:52.600]  將福音的好處帶回他們的原居地
[00:10:52.600 --> 00:10:57.800]  而這些地方是宣教士都去不到的地方
[00:10:57.800 --> 00:10:59.400]  在這個月份
[00:10:59.400 --> 00:11:04.520]  大使命聯會GCA特別的祈禱手冊裡面
[00:11:04.520 --> 00:11:07.720]  是為這五個群體去禱告
[00:11:07.720 --> 00:11:11.000]  願意我們都帶著愛和馴服
[00:11:11.000 --> 00:11:13.720]  在聖靈的能力和帶領之下
[00:11:13.720 --> 00:11:21.400]  一起去得著這些所有美德之物
[00:11:21.400 --> 00:11:25.640]  好幾年之前
[00:11:25.640 --> 00:11:27.960]  Dr. Mike Silver就認識了一個朋友
[00:11:27.960 --> 00:11:30.840]  他叫做David Mohammed
[00:11:30.840 --> 00:11:33.800]  他是一個中東人來自中東的一個國家
[00:11:33.800 --> 00:11:38.120]  這個國家是禁止基督教的一個國家
[00:11:38.120 --> 00:11:40.200]  他就在那裡成長
[00:11:40.200 --> 00:11:44.680]  當中如果信耶穌是會被判死刑的
[00:11:44.680 --> 00:11:49.400]  到底Dr. Mike Silver是怎樣認識他的呢
[00:11:49.400 --> 00:11:52.120]  當時David這個朋友
[00:11:52.120 --> 00:11:55.560]  就在一間電腦公司工作
[00:11:55.560 --> 00:11:58.040]  等候H1B Visa
[00:11:58.040 --> 00:12:02.440]  在那段期間他內心很空虛很孤單
[00:12:02.440 --> 00:12:07.240]  但在這個時候他對基督教很有興趣很有好奇
[00:12:07.240 --> 00:12:10.600]  他就貿然去了一個教會敬拜
[00:12:10.600 --> 00:12:12.360]  就在那個敬拜當中
[00:12:12.360 --> 00:12:16.760]  剛剛好就是Dr. Mike Silver牧師去正道
[00:12:16.760 --> 00:12:21.480]  後來David就一直都回這個教會
[00:12:21.480 --> 00:12:23.160]  感謝神的恩典
[00:12:23.160 --> 00:12:25.880]  他願意跟隨耶穌
[00:12:25.880 --> 00:12:29.800]  有一天他要立志成為基督徒
[00:12:29.800 --> 00:12:32.920]  離開穆斯林
[00:12:32.920 --> 00:12:35.480]  在幾年之後
[00:12:35.480 --> 00:12:37.320]  因為他爸爸年老
[00:12:37.320 --> 00:12:41.560]  他就要回到中東這個國家去照顧他的爸爸
[00:12:41.560 --> 00:12:43.960]  回到自己的故鄉
[00:12:43.960 --> 00:12:48.680]  所以Dr. Mike Silver牧師一直都沒有跟他聯絡
[00:12:48.680 --> 00:12:50.840]  但上半年
[00:12:50.840 --> 00:12:54.840]  Dr. Mike Silver收到David的一個電子郵件
[00:12:54.840 --> 00:12:57.720]  當中David說到
[00:12:57.720 --> 00:13:02.280]  他要在他自己的國家裡面去做傳道人
[00:13:02.280 --> 00:13:04.920]  當Dr. Mike Silver聽到這個消息
[00:13:04.920 --> 00:13:06.920]  看到這個郵件的時候
[00:13:06.920 --> 00:13:09.080]  很感動
[00:13:09.080 --> 00:13:12.760]  因為他看到上帝怎樣去
[00:13:12.760 --> 00:13:16.680]  得著未得之民的這個方法
[00:13:16.680 --> 00:13:20.920]  David是當中他的故鄉的唯一的基督徒
[00:13:20.920 --> 00:13:22.360]  在電郵當中
[00:13:22.360 --> 00:13:24.520]  他都分享到他怎樣
[00:13:24.520 --> 00:13:26.520]  勇敢的將他自己的見證
[00:13:26.520 --> 00:13:28.760]  跟兩個家庭去分享
[00:13:28.760 --> 00:13:32.840]  而他們都同樣願意跟隨耶穌基督
[00:13:32.840 --> 00:13:34.120]  成為基督徒
[00:13:34.120 --> 00:13:38.040]  脫離穆斯林
[00:13:38.040 --> 00:13:39.960]  Dr. Mike Silver說
[00:13:39.960 --> 00:13:43.000]  聖靈就在David
[00:13:43.000 --> 00:13:44.760]  穆罕默德的生命當中
[00:13:44.760 --> 00:13:46.280]  給他這份能力
[00:13:46.280 --> 00:13:49.720]  將福音傳到地極
[00:13:49.720 --> 00:13:53.320]  而這個地極不單只是地方
[00:13:53.320 --> 00:13:56.120]  其實是人的心
[00:13:56.120 --> 00:13:59.560]  今天你見到些什麼呢
[00:13:59.560 --> 00:14:04.040]  你又會去為神的國做些什麼呢
[00:14:04.040 --> 00:14:06.040]  你會不會像門徒一樣
[00:14:06.040 --> 00:14:08.200]  仍然是望著天
[00:14:08.200 --> 00:14:10.200]  Staring
[00:14:10.200 --> 00:14:12.200]  但今天神告訴他
[00:14:12.200 --> 00:14:14.920]  Staring不是Sharing
[00:14:14.920 --> 00:14:16.920]  我們不要再Staring
[00:14:16.920 --> 00:14:18.920]  我們需要去Sharing
[00:14:18.920 --> 00:14:22.920]  願意我們都一起跟隨聖靈的帶領
[00:14:22.920 --> 00:14:25.240]  在灣區裏面
[00:14:25.240 --> 00:14:29.080]  未得之民傳講神的愛和神的救恩
[00:14:29.080 --> 00:14:31.080]  我們一起去祈禱
[00:14:31.080 --> 00:14:34.760]  神啊 求祢使用我們
[00:14:34.760 --> 00:14:36.040]  轉化我們
[00:14:36.040 --> 00:14:39.400]  讓我們不會再為我們自己的國而活
[00:14:39.400 --> 00:14:42.200]  而是為到神的國而活著
[00:14:42.200 --> 00:14:45.320]  讓我們被聖靈上上感動
[00:14:45.320 --> 00:14:48.120]  見到未得之民的需要
[00:14:48.120 --> 00:14:50.920]  向他們傳揚主祢的大愛
[00:14:50.920 --> 00:14:53.320]  祈禱奉主耶穌基督名求
[00:14:53.320 --> 00:14:55.320]  阿門
