
[00:00:00.000 --> 00:00:04.440]  我們如何明白《啟示錄》這本書呢?
[00:02:10.560 --> 00:02:15.360]  如果你有機會打開天主教的聖經
[00:02:15.360 --> 00:02:17.520]  你會發覺它多了幾本
[00:02:17.520 --> 00:02:19.520]  那幾本叫做《賜經》
[00:02:19.520 --> 00:02:22.240]  在那幾本《賜經》當中
[00:02:22.240 --> 00:02:25.360]  就有幾本是啟示文學
[00:02:25.360 --> 00:02:26.480]  那是什麼來的呢
[00:02:26.480 --> 00:02:27.880]  所謂啟示文學
[00:02:27.880 --> 00:02:28.920]  這是人寫的
[00:02:28.920 --> 00:02:30.920]  人們就說在那四百年裡面
[00:02:30.920 --> 00:02:32.720]  他們在等著耶和華的歸來
[00:02:32.720 --> 00:02:36.560]  等到沒有先知跟他們說話
[00:02:36.560 --> 00:02:39.600]  於是他們開始創造啟示文體
[00:02:39.600 --> 00:02:41.960]  啟示文體就好像有一天
[00:02:41.960 --> 00:02:44.160]  我去了天堂的門
[00:02:44.160 --> 00:02:45.840]  一打開門打開窗口
[00:02:45.840 --> 00:02:48.040]  我看到天堂裡面發生了什麼事
[00:02:48.040 --> 00:02:49.640]  然後在講天堂裡面
[00:02:49.640 --> 00:02:52.520]  上帝已經準備要殺回來這個地球
[00:02:52.520 --> 00:02:55.120]  要審判那些惡人
[00:02:55.120 --> 00:02:57.560]  而我們就是好人
[00:02:57.560 --> 00:02:59.400]  我們就是等待著上帝來
[00:02:59.400 --> 00:03:00.360]  上帝要拯救我們
[00:03:00.360 --> 00:03:02.240]  然後上帝要審判這個世界
[00:03:02.240 --> 00:03:04.520]  而通常這個啟示文學
[00:03:04.520 --> 00:03:08.480]  他們都會用一個假的名字去做作者
[00:03:08.480 --> 00:03:10.760]  譬如說他會說摩西寫的
[00:03:10.760 --> 00:03:13.120]  其實摩西沒有寫的
[00:03:13.120 --> 00:03:14.600]  他又不告訴你自己是誰
[00:03:14.600 --> 00:03:17.800]  他在用一個啟示文學的題材
[00:03:17.800 --> 00:03:18.800]  他說以諾寫的
[00:03:18.800 --> 00:03:22.120]  記得被上帝接了那個以諾的
[00:03:22.120 --> 00:03:26.480]  總之這個訊息是告訴你這個世界是沒得救的
[00:03:26.480 --> 00:03:29.320]  也不需要呼叫他們去悔改
[00:03:29.320 --> 00:03:35.360]  只要給我們這些好人有一個上帝的安慰
[00:03:35.360 --> 00:03:37.320]  就是他快要回來救我們
[00:03:37.320 --> 00:03:39.800]  而你們全死了
[00:03:39.800 --> 00:03:42.080]  這個就是啟示文學
[00:03:42.080 --> 00:03:43.240]  但是聖經告訴我們
[00:03:43.240 --> 00:03:45.440]  或者啟示錄頭三節告訴我們
[00:03:45.440 --> 00:03:50.480]  它不是舊約和新人之間那種啟示文學
[00:03:50.480 --> 00:03:52.920]  它是寓言,什麼叫寓言呢?
[00:03:52.920 --> 00:03:54.640]  英文叫 Prophecy
[00:03:54.640 --> 00:03:58.040]  如果你一聽 Prophecy 你就知道是先知的書
[00:03:58.040 --> 00:03:59.600]  舊約的先知書
[00:03:59.600 --> 00:04:02.080]  原來啟示錄嚴格來說
[00:04:02.080 --> 00:04:05.080]  是舊約的先知書的延伸
[00:04:05.080 --> 00:04:06.240]  先知書是做什麼的呢?
[00:04:06.240 --> 00:04:07.880]  就不是幫你算命的
[00:04:07.880 --> 00:04:09.400]  不是告訴你未來是怎樣
[00:04:09.400 --> 00:04:12.560]  所以很多人看錯啟示錄
[00:04:12.560 --> 00:04:14.720]  就是因為將它變成了一個寓言
[00:04:14.720 --> 00:04:16.800]  向將來的一些寓言
[00:04:16.800 --> 00:04:18.800]  如果你看回舊約的先知書
[00:04:18.800 --> 00:04:20.360]  是很落地的
[00:04:20.360 --> 00:04:22.840]  先知會回到當時的情形
[00:04:22.840 --> 00:04:24.360]  看著當時的人
[00:04:24.360 --> 00:04:26.880]  然後告訴他你們所做錯了的事情
[00:04:26.880 --> 00:04:29.240]  然後說上帝要呼召你們悔改
[00:04:29.240 --> 00:04:30.920]  悔改 悔改
[00:04:30.920 --> 00:04:33.440]  然後告訴你上帝的審判在你們當中
[00:04:33.440 --> 00:04:34.480]  但是也告訴你
[00:04:34.480 --> 00:04:35.520]  如果你會悔改
[00:04:35.520 --> 00:04:37.480]  上帝的救恩會在你當中
[00:04:37.480 --> 00:04:38.280]  所以我告訴你
[00:04:38.280 --> 00:04:41.320]  你用這個角度去看啟示錄就對了
[00:04:41.320 --> 00:04:43.960]  啟示錄是一個先知書的延伸
[00:04:43.960 --> 00:04:46.120]  它在呼召一個
[00:04:46.120 --> 00:04:51.160]  半離上帝的教會主要的對象不是外面的人
[00:04:51.160 --> 00:04:52.560]  是裡面的人
[00:04:52.560 --> 00:04:56.800]  一些在離經半道的環境當中
[00:04:56.800 --> 00:04:58.120]  那七間教會
[00:04:58.120 --> 00:04:59.960]  它跟你說你一定要悔改
[00:04:59.960 --> 00:05:03.520]  不過在它寫先知書當中
[00:05:03.520 --> 00:05:07.960]  它用了一些啟示的元素
[00:05:07.960 --> 00:05:09.720]  所以它不是啟示文學
[00:05:09.720 --> 00:05:12.920]  它是在寫舊約的寓言
[00:05:12.920 --> 00:05:16.000]  不過在用啟示的元素
[00:05:16.000 --> 00:05:18.360]  所以有很多古靈精怪的東西
[00:05:18.360 --> 00:05:22.200]  蝗蟲 龍 大人骨
[00:05:22.200 --> 00:05:24.200]  海裡面出來的猛獸
[00:05:24.200 --> 00:05:26.360]  Don't take it seriously
[00:05:26.360 --> 00:05:27.720]  你下次過海
[00:05:27.720 --> 00:05:31.560]  維多利亞港不要想著有隻巨獸會出來
[00:05:31.560 --> 00:05:32.240]  不會的
[00:05:32.240 --> 00:05:34.480]  看日本電影看得太多了
[00:05:34.480 --> 00:05:37.080]  不會突然在天上有隻巨龍出來的
[00:05:37.080 --> 00:05:37.520]  不會的
[00:05:37.520 --> 00:05:39.760]  這些全部都是symbolism
[00:05:39.760 --> 00:05:43.120]  它說的代表著一些東西
[00:05:43.120 --> 00:05:47.040]  我給你看看它的開場白那三字
[00:05:47.040 --> 00:05:49.400]  耶穌基督的啟示
[00:05:49.400 --> 00:05:51.200]  我們今天不知道甚麼叫啟示
[00:05:51.200 --> 00:05:52.200]  覺得它很神秘
[00:05:52.200 --> 00:05:55.360]  其實啟示多年來一看就知道
[00:05:55.360 --> 00:05:58.720]  apocalypse是一種文學的題材
[00:05:58.720 --> 00:06:00.920]  就是上帝賜給他
[00:06:00.920 --> 00:06:04.400]  要他將必須快要發生的事
[00:06:04.400 --> 00:06:07.000]  指給他的眾僕人
[00:06:07.000 --> 00:06:08.680]  他差遣使者
[00:06:08.680 --> 00:06:12.840]  指名給他的僕人約翰
[00:06:12.840 --> 00:06:17.080]  約翰就將上帝的道和耶穌基督的見證
[00:06:17.080 --> 00:06:21.040]  凡自己所看見的都見證出來
[00:06:21.040 --> 00:06:23.800]  眾讀者書上的語言
[00:06:23.800 --> 00:06:27.480]  其實他是將舊約的先知書
[00:06:27.480 --> 00:06:29.040]  帶來這本書
[00:06:29.040 --> 00:06:30.760]  這本書就是舊約的先知書
[00:06:30.760 --> 00:06:34.680]  舊約的先知書永遠是叫你悔改回轉
[00:06:34.680 --> 00:06:39.760]  和那些聽見又遵守其中所記載的
[00:06:39.760 --> 00:06:40.920]  都是有福的
[00:06:40.920 --> 00:06:41.960]  因為是有福的
[00:06:41.960 --> 00:06:44.200]  你看,因為它是一個先知書
[00:06:44.200 --> 00:06:46.720]  它一定是說你聽見的人
[00:06:46.720 --> 00:06:48.320]  如果會遵守
[00:06:48.320 --> 00:06:49.440]  那你就有福了
[00:06:49.440 --> 00:06:51.720]  這些也是很耶穌的
[00:06:51.720 --> 00:06:55.440]  有沒有想過其實耶穌是一個新約裏面的舊約先知
[00:06:55.440 --> 00:06:56.400]  其實他在做同一件事
[00:06:56.400 --> 00:06:58.880]  他經常說「有耳的就應當聽」
[00:06:58.880 --> 00:07:03.080]  這個就是約翰會在啟示裡面不斷重複抄的
[00:07:03.080 --> 00:07:04.600]  「有耳的應當聽」
[00:07:04.600 --> 00:07:07.400]  聽了他遵守的你就有福了
[00:07:07.400 --> 00:07:08.920]  為什麼?回轉
[00:07:08.920 --> 00:07:11.960]  謹守遵行上帝的旨意
[00:07:11.960 --> 00:07:13.280]  這個人是有福的
[00:07:13.280 --> 00:07:14.600]  接著他再加一件事
[00:07:14.600 --> 00:07:17.000]  叫做「因為時候近了」
[00:07:17.000 --> 00:07:20.760]  如果你去看回剛才那個很簡單很簡單的
[00:07:20.760 --> 00:07:23.200]  Structure(結構)的時候
[00:07:23.200 --> 00:07:24.120]  你會發現
[00:07:24.120 --> 00:07:28.880]  原來在序幕裏面有一句說話叫做「日子近了」
[00:07:28.880 --> 00:07:30.120]  「日子近了」
[00:07:30.120 --> 00:07:31.600]  在結語裏面
[00:07:31.600 --> 00:07:34.160]  又是有一句說話叫做「日期近了」
[00:07:34.160 --> 00:07:35.760]  所以這兩句「日期近了」
[00:07:35.760 --> 00:07:39.440]  夾住中間一個很長很長的信
[00:07:39.440 --> 00:07:41.080]  簡單來說
[00:07:41.080 --> 00:07:43.440]  你一定要看
[00:07:43.440 --> 00:07:44.840]  你一定要讀
[00:07:44.840 --> 00:07:46.840]  你一定要遵守
[00:07:46.840 --> 00:07:51.360]  你一定要按照這本書上面呼召你的東西
[00:07:51.360 --> 00:07:54.880]  你要非常用心地去聽
[00:07:54.880 --> 00:07:59.960]  因為這一次事情很快就會發生
[00:07:59.960 --> 00:08:04.640]  因為這些事情很快很快就要發生
[00:08:04.640 --> 00:08:09.880]  我們看看這封信的起頭
[00:08:09.880 --> 00:08:11.680]  第四節
[00:08:11.680 --> 00:08:14.520]  罪之後開始了
[00:08:14.520 --> 00:08:15.320]  這封信
[00:08:15.320 --> 00:08:19.160]  「約翰寫給亞細亞的七個教會
[00:08:19.160 --> 00:08:21.040]  願那位今生在
[00:08:21.040 --> 00:08:23.360]  昔在以後永在的上帝
[00:08:23.360 --> 00:08:25.600]  與他寶座上的七靈
[00:08:25.600 --> 00:08:27.400]  與那信的見證人
[00:08:27.400 --> 00:08:28.960]  從死中復活的
[00:08:28.960 --> 00:08:32.720]  守身的世上君王的元首耶穌基督
[00:08:32.720 --> 00:08:35.520]  賜恩惠和平安給你們」
[00:08:35.520 --> 00:08:39.000]  是否很像彼得阿彌陀羅的書信
[00:08:39.000 --> 00:08:40.000]  差不多而已
[00:08:40.000 --> 00:08:42.400]  他一開始就是我寫這封信
[00:08:42.400 --> 00:08:44.560]  我寫這封信給這七間教會
[00:08:44.560 --> 00:08:47.720]  接著就有一個開場白
[00:08:47.720 --> 00:08:49.600]  「願上帝的...」
[00:08:49.600 --> 00:08:54.280]  接著是「恩惠平安與你同在」
[00:08:54.280 --> 00:08:55.240]  「他愛我們
[00:08:55.240 --> 00:08:58.600]  用自己的血使我們從罪中得釋放
[00:08:58.600 --> 00:09:02.760]  由使我們成為國道作他附上帝的祭司
[00:09:02.760 --> 00:09:04.520]  願永要權能
[00:09:04.520 --> 00:09:06.720]  歸給他直到永永遠遠
[00:09:06.720 --> 00:09:07.560]  阿們」
[00:09:07.560 --> 00:09:09.240]  很像保羅那些東西
[00:09:09.240 --> 00:09:10.880]  很像彼得那些東西
[00:09:10.880 --> 00:09:11.720]  你看
[00:09:11.720 --> 00:09:14.720]  他一開始一講就是想耶穌
[00:09:14.720 --> 00:09:16.600]  就是想耶穌的十字架
[00:09:16.600 --> 00:09:17.840]  他就說「他愛我們
[00:09:17.840 --> 00:09:20.960]  用自己的血使我們從罪中得釋放」
[00:09:20.960 --> 00:09:21.640]  OK
[00:09:21.640 --> 00:09:25.800]  接著有「使我們成為國道作上帝的祭司」
[00:09:25.800 --> 00:09:28.040]  這個如果你記得上個星期在這裡
[00:09:28.040 --> 00:09:30.480]  在彼得前書裡面有講的
[00:09:30.480 --> 00:09:32.000]  彼得不斷做了很多事情
[00:09:32.000 --> 00:09:33.160]  接著第二章說
[00:09:33.160 --> 00:09:34.480]  他上帝要做什麼呢?
[00:09:34.480 --> 00:09:35.960]  要建一個聖殿
[00:09:35.960 --> 00:09:36.600]  是吧
[00:09:36.600 --> 00:09:40.840]  用我們靈石做了一個聖殿
[00:09:40.840 --> 00:09:41.920]  在這個聖殿裡面
[00:09:41.920 --> 00:09:44.520]  我們是他的國道
[00:09:44.520 --> 00:09:46.960]  Royal Christian Holy Nation
[00:09:46.960 --> 00:09:48.480]  我們成為他的祭司
[00:09:48.480 --> 00:09:50.600]  但是這個聖殿很有趣的
[00:09:50.600 --> 00:09:52.320]  因為舊約的聖殿
[00:09:52.320 --> 00:09:53.800]  是在山上的
[00:09:53.800 --> 00:09:57.200]  你只可以邀請一個朋友跟你一起上山去看這個聖殿
[00:09:57.200 --> 00:09:59.680]  但是在新約的聖殿是人做的
[00:09:59.680 --> 00:10:00.760]  那些人可以動的
[00:10:00.760 --> 00:10:02.400]  可以下山的
[00:10:02.400 --> 00:10:06.480]  而他叫這些人去到世界當中
[00:10:06.480 --> 00:10:09.920]  去勇敢做上帝天國的見證
[00:10:09.920 --> 00:10:12.360]  這樣就成為他的國道
[00:10:12.360 --> 00:10:14.000]  成為他的祭司了
[00:10:14.000 --> 00:10:16.320]  你會發覺在啟示錄裡面
[00:10:16.320 --> 00:10:20.200]  這個呼召是非常之清晰的
[00:10:20.200 --> 00:10:22.560]  「看他駕雲蕩流
[00:10:22.560 --> 00:10:24.400]  眾目都要看見他
[00:10:24.400 --> 00:10:26.880]  連刺他的人也要看見他
[00:10:26.880 --> 00:10:30.320]  地上的萬族都因他哀哭」
[00:10:30.320 --> 00:10:31.720]  我不知道你熟不熟悉舊約聖經
[00:10:31.720 --> 00:10:32.920]  如果熟悉舊約聖經就知道
[00:10:32.920 --> 00:10:34.560]  這個駕雲蕩流
[00:10:34.560 --> 00:10:36.240]  大耳裡第七章
[00:10:36.240 --> 00:10:37.960]  人子放雲駕流
[00:10:37.960 --> 00:10:38.880]  然後這個呢
[00:10:38.880 --> 00:10:40.640]  連刺他的人也要看見他
[00:10:40.640 --> 00:10:41.160]  要哀哭
[00:10:41.160 --> 00:10:42.880]  這個是撒加利亞書來的
[00:10:42.880 --> 00:10:44.120]  所以有些人說
[00:10:44.120 --> 00:10:45.360]  你要看明啟示錄
[00:10:45.360 --> 00:10:48.440]  其中一樣你需要做的就是看舊約
[00:10:48.440 --> 00:10:50.880]  因為他原來是
[00:10:50.880 --> 00:10:52.640]  如果啟示錄是畫這個圖畫
[00:10:52.640 --> 00:10:54.480]  他用舊約的顏料
[00:10:54.480 --> 00:10:56.080]  去撒加利亞書讀一讀
[00:10:56.080 --> 00:10:57.720]  去意大利書讀一讀
[00:10:57.720 --> 00:10:59.120]  去以色列書讀一讀
[00:10:59.120 --> 00:11:00.840]  然後就在這裏遊覽
[00:11:00.840 --> 00:11:02.520]  如果你從來沒有讀過舊約
[00:11:02.520 --> 00:11:03.600]  你不知道是甚麼
[00:11:03.600 --> 00:11:06.400]  你就當他不知道在說甚麼
[00:11:06.400 --> 00:11:07.400]  但是如果有一天
[00:11:07.400 --> 00:11:09.240]  如果我要去港島講這一節的時候
[00:11:09.240 --> 00:11:11.880]  我一定要帶你回去看舊約
[00:11:11.880 --> 00:11:14.560]  這樣才明白究竟約翰
[00:11:14.560 --> 00:11:17.400]  是想跟我們講些甚麼
[00:11:17.400 --> 00:11:18.600]  「主上帝說
[00:11:18.600 --> 00:11:20.040]  我是阿拉伐
[00:11:20.040 --> 00:11:21.400]  我是俄梅加
[00:11:21.400 --> 00:11:25.320]  是今在、昔在、以後、永在的全能者
[00:11:25.320 --> 00:11:28.680]  我看見了他就仆倒在腳前
[00:11:28.680 --> 00:11:30.480]  像死人一樣
[00:11:30.480 --> 00:11:32.880]  他用右手按著我說」
[00:11:32.880 --> 00:11:34.000]  說甚麼
[00:11:34.000 --> 00:11:35.440]  「不要怕」
[00:11:35.440 --> 00:11:36.960]  或者「不要害怕
[00:11:36.960 --> 00:11:38.360]  我是首先的
[00:11:38.360 --> 00:11:39.560]  是末後的
[00:11:39.560 --> 00:11:40.880]  又是永活的」
[00:11:40.880 --> 00:11:42.240]  如果你聽過這裏
[00:11:42.240 --> 00:11:43.120]  你會知道
[00:11:43.120 --> 00:11:44.080]  我會告訴你
[00:11:44.080 --> 00:11:46.800]  「不要害怕」是整本聖經裏面
[00:11:46.800 --> 00:11:50.160]  最多次出現的一個認許
[00:11:50.160 --> 00:11:51.360]  或者是命令
[00:11:51.360 --> 00:11:52.440]  你可以當它是認許
[00:11:52.440 --> 00:11:53.560]  也可以當它是命令
[00:11:53.560 --> 00:11:55.120]  上帝跟你說不要害怕
[00:11:55.120 --> 00:11:55.760]  不要害怕
[00:11:55.760 --> 00:11:56.800]  不要害怕
[00:11:56.800 --> 00:11:59.160]  但很多人是解錯了
[00:11:59.160 --> 00:12:00.600]  上帝跟你說不要害怕
[00:12:00.600 --> 00:12:02.640]  今天我工作上有甚麼問題
[00:12:02.640 --> 00:12:03.880]  我身體上有甚麼問題
[00:12:03.880 --> 00:12:04.920]  我不要害怕
[00:12:04.920 --> 00:12:06.840]  完全解錯
[00:12:06.840 --> 00:12:09.120]  因為當你去看整本聖經
[00:12:09.120 --> 00:12:10.920]  由舊約去到新約的時候
[00:12:10.920 --> 00:12:11.920]  這個不要害怕
[00:12:11.920 --> 00:12:14.640]  跟上帝認許的救恩是有關係的
[00:12:14.640 --> 00:12:15.600]  不要害怕
[00:12:15.600 --> 00:12:19.440]  因為有一個救主必臨在
[00:12:19.440 --> 00:12:21.440]  所以去到新約的時候
[00:12:21.440 --> 00:12:22.920]  在《路加福音》裏面
[00:12:22.920 --> 00:12:27.560]  那些天使會跟那些牧羊人說不要害怕
[00:12:27.560 --> 00:12:28.040]  為甚麼呢?
[00:12:28.040 --> 00:12:30.960]  因為那個救主今天誕生了
[00:12:30.960 --> 00:12:31.560]  不要害怕
[00:12:31.560 --> 00:12:32.560]  不要害怕
[00:12:32.560 --> 00:12:33.480]  不要害怕
[00:12:33.480 --> 00:12:36.960]  因為那個救主已經誕生了
[00:12:36.960 --> 00:12:38.080]  那怎樣應用呢?
[00:12:38.080 --> 00:12:40.720]  應用就在《路加福音》第十二章裏面
[00:12:40.720 --> 00:12:43.240]  耶穌都講了兩次不要害怕
[00:12:43.240 --> 00:12:45.240]  不要害怕
[00:12:45.240 --> 00:12:47.920]  將你所有的財寶捐了
[00:12:47.920 --> 00:12:49.240]  或者扔了
[00:12:49.240 --> 00:12:51.160]  將你自己積財於天國
[00:12:51.160 --> 00:12:52.120]  不要害怕
[00:12:52.120 --> 00:12:55.680]  因為你的天父將天國給了你
[00:12:55.680 --> 00:12:56.680]  第二個不要害怕
[00:12:56.680 --> 00:13:00.960]  不要害怕在地上有權殺你的人
[00:13:00.960 --> 00:13:02.960]  要害怕那個死了之後
[00:13:02.960 --> 00:13:05.960]  還可以審判你進入永恆的人
[00:13:05.960 --> 00:13:07.800]  這個就是不要害怕
[00:13:07.800 --> 00:13:09.000]  所以這句話
[00:13:09.000 --> 00:13:12.280]  當在條裏面出來叫不要害怕的時候
[00:13:12.280 --> 00:13:14.440]  它不是叫你不用怕
[00:13:14.440 --> 00:13:16.840]  生活有甚麼問題上帝會處理
[00:13:16.840 --> 00:13:18.840]  它是想跟你說不要害怕
[00:13:18.840 --> 00:13:20.360]  死就死
[00:13:20.360 --> 00:13:22.360]  我怎知道呢?你聽完下一節就知道了
[00:13:22.360 --> 00:13:24.480]  他說不要害怕
[00:13:24.480 --> 00:13:25.160]  我
[00:13:25.160 --> 00:13:26.000]  耶穌說
[00:13:26.000 --> 00:13:27.160]  我曾死過
[00:13:27.160 --> 00:13:28.640]  看那我是活著的
[00:13:28.640 --> 00:13:30.360]  直到永永遠遠
[00:13:30.360 --> 00:13:32.120]  並且我拿著死亡
[00:13:32.120 --> 00:13:33.400]  陰間的藥事
[00:13:33.400 --> 00:13:34.680]  不用怕死的
[00:13:34.680 --> 00:13:35.520]  為甚麼?
[00:13:35.520 --> 00:13:38.320]  因為我有地獄
[00:13:38.320 --> 00:13:40.160]  死亡陰間的藥事
[00:13:40.160 --> 00:13:43.160]  你死了我都可以開門救你出來
[00:13:43.160 --> 00:13:43.880]  不要害怕
[00:13:43.880 --> 00:13:45.080]  因為我也死過的
[00:13:45.080 --> 00:13:46.360]  我現在活著
[00:13:46.360 --> 00:13:47.600]  因為我死
[00:13:47.600 --> 00:13:51.360]  我有地死地的藥事
[00:13:51.360 --> 00:13:54.040]  所以你放心去死吧
[00:13:54.040 --> 00:13:55.440]  這個是
[00:13:55.440 --> 00:13:56.720]  看了的順序來的
[00:13:56.720 --> 00:13:58.120]  不是我說的
[00:13:58.120 --> 00:13:59.480]  繼續
[00:13:59.480 --> 00:14:02.440]  所以你要把所看見的事
[00:14:02.440 --> 00:14:03.840]  現在的事
[00:14:03.840 --> 00:14:05.920]  以後將要發生的事
[00:14:05.920 --> 00:14:07.760]  都寫下來
[00:14:07.760 --> 00:14:11.960]  因為我們會嘗試將這些東西break down
[00:14:11.960 --> 00:14:13.000]  有些人
[00:14:13.000 --> 00:14:14.160]  我怕要告訴你
[00:14:14.160 --> 00:14:16.360]  你要怎樣break down這個基數呢?
[00:14:16.360 --> 00:14:19.280]  就是前面寫所看見的事
[00:14:19.280 --> 00:14:20.560]  剛才我讀完的那些
[00:14:20.560 --> 00:14:23.520]  接著現在的事是講到那七間教會
[00:14:23.520 --> 00:14:24.360]  現在
[00:14:24.360 --> 00:14:26.040]  那七間教會是真的
[00:14:26.040 --> 00:14:27.920]  那七間教會不是自己作出來的
[00:14:27.920 --> 00:14:30.160]  銅鑼灣從來都沒有出現過七間教會
[00:14:30.160 --> 00:14:32.520]  是真真實實的教會
[00:14:32.520 --> 00:14:33.640]  接著
[00:14:33.640 --> 00:14:34.960]  就比較麻煩一點了
[00:14:34.960 --> 00:14:38.120]  由第四章開始就去了啟示
[00:14:38.120 --> 00:14:40.680]  就是去了天上打開了窗
[00:14:40.680 --> 00:14:42.880]  所以第四章開始
[00:14:42.880 --> 00:14:45.120]  那些啟示的元素就很清楚
[00:14:45.120 --> 00:14:47.840]  他說這個是將要發生
[00:14:47.840 --> 00:14:49.640]  很快將要發生的事
[00:14:49.640 --> 00:14:53.880]  我們等一下再去考慮一下第四章以後的事
[00:14:53.880 --> 00:14:55.440]  至於你所看見的
[00:14:55.440 --> 00:14:57.920]  在我右手中的七個星
[00:14:57.920 --> 00:15:00.400]  和那七個金燈台的奧秘
[00:15:00.400 --> 00:15:03.840]  就是七個星是七個教會的使者
[00:15:03.840 --> 00:15:06.440]  七個燈台是七個教會
[00:15:06.440 --> 00:15:07.480]  有沒有發現
[00:15:07.480 --> 00:15:08.880]  啟示我很喜歡七的
[00:15:08.880 --> 00:15:10.240]  什麼都七七七七七
[00:15:10.240 --> 00:15:12.440]  因為七是上帝的number
[00:15:12.440 --> 00:15:16.960]  七也是代表了圓滿的一個number
[00:15:16.960 --> 00:15:18.160]  所以循我的家常告訴你
[00:15:18.160 --> 00:15:20.240]  其實你如果去看
[00:15:20.240 --> 00:15:23.120]  他寫給這七間教會的地理
[00:15:23.120 --> 00:15:23.880]  小亞細亞
[00:15:23.880 --> 00:15:26.320]  其實是多過七間教會的
[00:15:26.320 --> 00:15:28.400]  他其實可以寫給八間教會
[00:15:28.400 --> 00:15:29.240]  九間教會
[00:15:29.240 --> 00:15:32.400]  但是他為什麼只寫到七間教會呢
[00:15:32.400 --> 00:15:35.440]  人們相信是因為七是一個圓滿的數目
[00:15:35.440 --> 00:15:36.360]  想告訴你
[00:15:36.360 --> 00:15:38.520]  我要寫下來的啟示錄
[00:15:38.520 --> 00:15:43.080]  不單是應用到在當時的七間教會
[00:15:43.080 --> 00:15:44.480]  以後的教會
[00:15:44.480 --> 00:15:46.440]  世世代代這本書
[00:15:46.440 --> 00:15:49.200]  和你和我都有最密切的關係
[00:15:49.200 --> 00:15:50.280]  你明白嗎
[00:15:50.280 --> 00:15:53.600]  我們都是七所教會的裏面
[00:15:53.600 --> 00:15:57.120]  因為七是一句無窮無盡圓滿的故事
[00:15:57.120 --> 00:15:59.080]  只要我們是基督耶穌的教會
[00:15:59.080 --> 00:16:01.760]  這本書裏面所講的訊息
[00:16:01.760 --> 00:16:05.320]  就和你和我有關係了
[00:16:07.120 --> 00:16:09.280]  日子近了君王拜祭
[00:16:09.280 --> 00:16:11.560]  你要將所看見的事情
[00:16:11.560 --> 00:16:12.520]  現在的事情
[00:16:12.520 --> 00:16:13.840]  將來的事情
[00:16:13.840 --> 00:16:14.720]  寫下來
[00:16:14.720 --> 00:16:15.920]  我們這樣分享
[00:16:15.920 --> 00:16:18.080]  這個我們已經看了前面
