
[00:00:00.000 --> 00:00:03.000]  大英聖會平安,中秋節快樂
[00:06:24.000 --> 00:06:27.000]  有權去設立合法的婚姻
[00:06:27.000 --> 00:06:29.000]  甚至免這個直接的稅務
[00:06:29.000 --> 00:06:34.000]  甚至不會因為這個債務而成為奴隸
[00:06:34.000 --> 00:06:36.000]  如果你是這個羅馬的公民
[00:06:36.000 --> 00:06:41.000]  政府更加會授權你配受托家的長袍
[00:06:41.000 --> 00:06:43.000]  有沒有人知道什麼是托家的長袍
[00:06:43.000 --> 00:06:44.000]  先看一看
[00:06:44.000 --> 00:06:45.000]  下一頁
[00:06:45.000 --> 00:06:50.000]  這些披著戴著的就叫托家的長袍
[00:06:50.000 --> 00:06:54.000]  這些原來是羅馬公民特有的身份象徵
[00:06:54.000 --> 00:06:58.000]  如果你的托家長袍是越複雜的話
[00:06:58.000 --> 00:07:00.000]  就代表著你的地位是越高
[00:07:00.000 --> 00:07:05.000]  而你見到奴隸是不會有這些托家的長袍
[00:07:05.000 --> 00:07:07.000]  工人都不會有
[00:07:07.000 --> 00:07:09.000]  所以當地的猶太居民
[00:07:09.000 --> 00:07:10.000]  包括信徒
[00:07:10.000 --> 00:07:15.000]  他都會很努力的成為這個羅馬公民
[00:07:15.000 --> 00:07:16.000]  而剛剛提到
[00:07:16.000 --> 00:07:19.000]  菲勒比這個地方是沒有這個猶太會堂
[00:07:19.000 --> 00:07:23.000]  所以猶太人是沒有自己的地方去崇拜
[00:07:23.000 --> 00:07:26.000]  而保羅就在這個第二次的宣教旅程裡面
[00:07:26.000 --> 00:07:30.000]  就在菲勒比建立了歐洲第一間的教會
[00:07:30.000 --> 00:07:33.000]  是一個很小的建築
[00:07:33.000 --> 00:07:39.000]  亦都在這個地方裡面進行了歐洲第一次的葬禮
[00:07:39.000 --> 00:07:42.000]  我再看一下菲勒比書的內容是什麼
[00:07:42.000 --> 00:07:46.000]  菲勒比書是保羅其中一封的監獄書信
[00:07:46.000 --> 00:07:49.000]  他寫作的日期大概是在主後六十二年
[00:07:49.000 --> 00:07:54.000]  寫作的地方我們相信是在羅馬的監獄裡面
[00:07:54.000 --> 00:07:55.000]  保羅寫這封信
[00:07:55.000 --> 00:07:56.000]  他有兩個目的
[00:07:56.000 --> 00:07:59.000]  他第一個目的就是要感謝菲勒比教會
[00:07:59.000 --> 00:08:01.000]  在經濟上面去支持他
[00:08:01.000 --> 00:08:03.000]  亦都要同時去鼓勵
[00:08:03.000 --> 00:08:05.000]  當面對敵對的環境的時候
[00:08:05.000 --> 00:08:07.000]  信徒要有同心
[00:08:07.000 --> 00:08:10.000]  亦都要擁有這個僕人的意識和心態
[00:08:10.000 --> 00:08:13.000]  效法耶穌基督的心去服侍
[00:08:13.000 --> 00:08:16.000]  去傳揚福音
[00:08:16.000 --> 00:08:22.000]  我們再看一個更加宏觀的結構
[00:08:22.000 --> 00:08:25.000]  就是這個菲勒比書的結構
[00:08:25.000 --> 00:08:29.000]  是一個交叉形的結構
[00:08:29.000 --> 00:08:32.000]  如果大家知道這些線形的結構
[00:08:32.000 --> 00:08:37.000]  你會認識到那個A又會對著下面那個A
[00:08:37.000 --> 00:08:42.000]  即是一個開手又會對著最後的結尾
[00:08:42.000 --> 00:08:45.000]  中間裡面互相對著
[00:08:45.000 --> 00:08:49.000]  亦都知道最重要的部分都會在中間的位置
[00:08:49.000 --> 00:08:52.000]  即是在E的部分
[00:08:52.000 --> 00:08:56.000]  這些是這本書最重要的核心
[00:08:56.000 --> 00:08:58.000]  而這個核心就是說
[00:08:58.000 --> 00:09:02.000]  我們怎樣去效法耶穌基督為榜樣
[00:09:02.000 --> 00:09:06.000]  但是今天我們不是看耶穌的榜樣
[00:09:06.000 --> 00:09:10.000]  而是集中看以保羅為我們的榜樣
[00:09:10.000 --> 00:09:14.000]  他怎樣在困苦的環境裡面仍能夠起落
[00:09:14.000 --> 00:09:18.000]  仍能夠在當中鼓勵菲勒比教會的信徒
[00:09:18.000 --> 00:09:20.000]  亦都鼓勵我們呢
[00:09:20.000 --> 00:09:23.000]  再看就是起落這個字
[00:09:23.000 --> 00:09:26.000]  其實在保羅書裡面出現過大概五十次
[00:09:26.000 --> 00:09:30.000]  其中在菲勒比書出現了十四次
[00:09:30.000 --> 00:09:34.000]  所以有很多的識經書都會用這個起落
[00:09:34.000 --> 00:09:38.000]  去做這個識經書的題目
[00:09:38.000 --> 00:09:42.000]  到底為什麼保羅要這麼強調起落這個字
[00:09:42.000 --> 00:09:44.000]  而我覺得最簡單的答案
[00:09:44.000 --> 00:09:47.000]  就是寫信的對象並不起落
[00:09:47.000 --> 00:09:50.000]  所以他要不停地提醒我們要起落
[00:09:50.000 --> 00:09:54.000]  我們要進入今天的經文了
[00:09:54.000 --> 00:09:59.000]  經文就是保羅在菲勒比書中最後的一個部分
[00:09:59.000 --> 00:10:04.000]  他一開始就說他不介意再提
[00:10:04.000 --> 00:10:07.000]  叫菲勒比教會要靠主起落
[00:10:07.000 --> 00:10:10.000]  他在三章一節用起落為開始
[00:10:10.000 --> 00:10:13.000]  在四章一節亦都用起落為終結
[00:10:13.000 --> 00:10:18.000]  他要告訴別人領受這個起落是很重要的
[00:10:18.000 --> 00:10:20.000]  然後他又提到
[00:10:20.000 --> 00:10:23.000]  因著這個起落的時候
[00:10:23.000 --> 00:10:25.000]  我們怎樣去防備一些人
[00:10:25.000 --> 00:10:28.000]  因為那些人會難了我們去領受這份起落
[00:10:28.000 --> 00:10:30.000]  到底這些是什麼人呢
[00:10:30.000 --> 00:10:32.000]  他提到應該要防備犬類
[00:10:32.000 --> 00:10:34.000]  或者防備作惡的
[00:10:34.000 --> 00:10:36.000]  防備妄自行惰的
[00:10:36.000 --> 00:10:37.000]  到底這些是什麼人呢
[00:10:37.000 --> 00:10:39.000]  其實這裡說的是兩種人
[00:10:39.000 --> 00:10:41.000]  這裡說的是犬類
[00:10:41.000 --> 00:10:43.000]  其實不是說真正的狗
[00:10:43.000 --> 00:10:45.000]  不是說家裡的寵物
[00:10:45.000 --> 00:10:51.000]  這裡說的是他們這種狗的類型
[00:10:51.000 --> 00:10:57.000]  當時是形容一群雜食的低等
[00:10:57.000 --> 00:10:59.000]  吃腐肉的動物
[00:10:59.000 --> 00:11:02.000]  因為他們不見證主
[00:11:02.000 --> 00:11:07.000]  所以他們就被這個希羅的社會鄙視
[00:11:07.000 --> 00:11:12.000]  形容這一群人好像這群狗一樣
[00:11:12.000 --> 00:11:18.000]  不應該被鄙視的
[00:11:18.000 --> 00:11:19.000]  對於猶太人來說
[00:11:19.000 --> 00:11:21.000]  所有的東西都需要正統
[00:11:21.000 --> 00:11:22.000]  需要純正
[00:11:22.000 --> 00:11:23.000]  需要潔淨
[00:11:23.000 --> 00:11:25.000]  除了猶太人以外
[00:11:25.000 --> 00:11:28.000]  外邦人是不屬於上帝的子民
[00:11:28.000 --> 00:11:33.000]  都是屬於那些不潔淨的地方的人
[00:11:33.000 --> 00:11:35.000]  這個狗的字對於猶太人來說
[00:11:35.000 --> 00:11:37.000]  在宗教的意義上
[00:11:37.000 --> 00:11:39.000]  如果大家有印象的話
[00:11:39.000 --> 00:11:41.000]  其實耶穌在《馬太福音》裡面
[00:11:41.000 --> 00:11:45.000]  都提到這些不信的外邦人比喻為狗
[00:11:45.000 --> 00:11:47.000]  猶太主義的人
[00:11:47.000 --> 00:11:49.000]  他們竭力地去用
[00:11:49.000 --> 00:11:51.000]  就是要說什麼是潔淨
[00:11:51.000 --> 00:11:52.000]  什麼是不潔淨
[00:11:52.000 --> 00:11:55.000]  但是保羅卻用這個狗的字
[00:11:55.000 --> 00:11:57.000]  去形容這一群猶太主義者
[00:11:57.000 --> 00:12:00.000]  其實他們根本就不潔淨
[00:12:00.000 --> 00:12:04.000]  第二類人就是網誌行覺的
[00:12:04.000 --> 00:12:07.000]  根據當時帝國社會共識
[00:12:07.000 --> 00:12:11.000]  人民是需要去參加帝王的崇拜
[00:12:11.000 --> 00:12:15.000]  但是只要成為了猶太教其中一個黨派
[00:12:15.000 --> 00:12:19.000]  你就能夠獲得帝國和帝民的諒解
[00:12:19.000 --> 00:12:24.000]  他不需要去拜帝王的責任
[00:12:24.000 --> 00:12:29.000]  於是一大幫猶太基督徒領袖
[00:12:29.000 --> 00:12:32.000]  建議菲勒比的信徒要接受割禮
[00:12:32.000 --> 00:12:36.000]  成為猶太教派的其中一黨
[00:12:36.000 --> 00:12:38.000]  你就能夠繼續去敬拜
[00:12:38.000 --> 00:12:44.000]  也能夠避免在社會上被人排斥或者受苦
[00:12:44.000 --> 00:12:48.000]  這一幫猶太基督徒領袖去教信徒
[00:12:48.000 --> 00:12:50.000]  你去行割禮
[00:12:50.000 --> 00:12:53.000]  你的生活就會好過一些
[00:12:53.000 --> 00:12:55.000]  也當你成為了這個羅馬的公民
[00:12:55.000 --> 00:12:57.000]  你的影響力又會高一些
[00:12:57.000 --> 00:13:00.000]  你的權力又會多一些
[00:13:00.000 --> 00:13:05.000]  並且會受到社會上的人的尊重
[00:13:05.000 --> 00:13:06.000]  何況他們再想
[00:13:06.000 --> 00:13:09.000]  這個行割禮根本上在聖經裡面是沒有問題的
[00:13:09.000 --> 00:13:11.000]  在教約的傳統
[00:13:11.000 --> 00:13:14.000]  所有的意識異人都要行割禮的
[00:13:14.000 --> 00:13:16.000]  行了割禮才代表著
[00:13:16.000 --> 00:13:19.000]  他是出於上帝 屬於上帝的
[00:13:19.000 --> 00:13:23.000]  那麼問題在於什麼呢
[00:13:23.000 --> 00:13:26.000]  原來問題在於他們這些行為
[00:13:26.000 --> 00:13:31.000]  是展示了他們的動機不當
[00:13:31.000 --> 00:13:34.000]  他們這些行為是為了個人的目的
[00:13:34.000 --> 00:13:39.000]  才這樣去行這個割禮
[00:13:39.000 --> 00:13:42.000]  其實這種自己行割禮的事
[00:13:42.000 --> 00:13:45.000]  其實在教約裡面也出現過
[00:13:45.000 --> 00:13:46.000]  在《列王記》上
[00:13:46.000 --> 00:13:49.000]  十八章二十八至二十九節這樣寫
[00:13:49.000 --> 00:13:50.000]  他們大聲求告
[00:13:50.000 --> 00:13:52.000]  按照他們的規矩
[00:13:52.000 --> 00:13:54.000]  用刀槍自割自刺
[00:13:54.000 --> 00:13:56.000]  直到身體流血
[00:13:56.000 --> 00:13:58.000]  從午後直到獻晚祭的時候
[00:13:58.000 --> 00:14:00.000]  他們狂呼亂叫
[00:14:00.000 --> 00:14:03.000]  卻沒有聲音 沒有英文
[00:14:03.000 --> 00:14:05.000]  也沒有理會
[00:14:05.000 --> 00:14:07.000]  經文這樣形容
[00:14:07.000 --> 00:14:09.000]  形容意識異人用刀 用槍
[00:14:09.000 --> 00:14:10.000]  去自割
[00:14:10.000 --> 00:14:12.000]  自己自己刺自己
[00:14:12.000 --> 00:14:14.000]  直到身體流血
[00:14:14.000 --> 00:14:16.000]  他們花很長的時間去獻祭
[00:14:16.000 --> 00:14:18.000]  以為用這些方式
[00:14:18.000 --> 00:14:21.000]  就會吸引到神的同在
[00:14:21.000 --> 00:14:23.000]  但是神最後是怎樣
[00:14:23.000 --> 00:14:25.000]  神最後都沒有回應
[00:14:25.000 --> 00:14:27.000]  甚至經文裡面提到
[00:14:27.000 --> 00:14:32.000]  神根本沒有理會
[00:14:32.000 --> 00:14:34.000]  保羅亦將這一群人
[00:14:34.000 --> 00:14:36.000]  用犬類用網字行割的
[00:14:36.000 --> 00:14:38.000]  去形容詞
[00:14:38.000 --> 00:14:39.000]  去形容這幫領袖
[00:14:39.000 --> 00:14:41.000]  去再加上一個片語
[00:14:41.000 --> 00:14:44.000]  就是這個作惡的工人
[00:14:44.000 --> 00:14:46.000]  原來這幫人所做的
[00:14:46.000 --> 00:14:48.000]  是被視為作惡的
[00:14:48.000 --> 00:14:51.000]  他們以為藉著自己的行為
[00:14:51.000 --> 00:14:52.000]  自己的割禮
[00:14:52.000 --> 00:14:55.000]  就能夠幫到
[00:14:55.000 --> 00:14:57.000]  菲律賓教會的信徒
[00:14:57.000 --> 00:14:59.000]  成為猶太教派的人
[00:14:59.000 --> 00:15:02.000]  去獲得安全 獲得安逸
[00:15:02.000 --> 00:15:03.000]  在他們的信仰上面
[00:15:03.000 --> 00:15:06.000]  舒舒服服 不需要受苦
[00:15:06.000 --> 00:15:08.000]  這樣就等於他們的喜樂
[00:15:08.000 --> 00:15:11.000]  但是他們完全這樣錯誤理解
[00:15:11.000 --> 00:15:13.000]  神的同在是什麼
[00:15:13.000 --> 00:15:15.000]  他們完全漠視了
[00:15:15.000 --> 00:15:17.000]  基督為罪人受苦
[00:15:17.000 --> 00:15:19.000]  而犧牲的事
[00:15:19.000 --> 00:15:21.000]  就好像剛剛提到意識異人
[00:15:21.000 --> 00:15:23.000]  自己用割禮去操控
[00:15:23.000 --> 00:15:27.000]  上帝同在一樣
[00:15:27.000 --> 00:15:29.000]  我記得有一件事
[00:15:29.000 --> 00:15:31.000]  跟剛剛的事有點相似
[00:15:31.000 --> 00:15:33.000]  我記得有一次
[00:15:33.000 --> 00:15:35.000]  去印度短宣
[00:15:35.000 --> 00:15:38.000]  有多少人去過印度短宣
[00:15:38.000 --> 00:15:39.000]  有
[00:15:39.000 --> 00:15:43.000]  其實在去印度短宣出發之前
[00:15:43.000 --> 00:15:46.000]  其實宣教主任就已經提醒我們
[00:15:46.000 --> 00:15:48.000]  去到印度機場的時候
[00:15:48.000 --> 00:15:50.000]  要特別留意
[00:15:50.000 --> 00:15:52.000]  因為那些海關的人
[00:15:52.000 --> 00:15:53.000]  那些海關人員
[00:15:53.000 --> 00:15:56.000]  會為了賺一點外快
[00:15:56.000 --> 00:15:58.000]  他就會在臨出關的時候
[00:15:58.000 --> 00:16:01.000]  向那些旅客收過路費
[00:16:01.000 --> 00:16:03.000]  他就會這樣給一個原因
[00:16:03.000 --> 00:16:05.000]  就是很懷疑你那個行李裡面
[00:16:05.000 --> 00:16:08.000]  是藏有這些違禁品
[00:16:08.000 --> 00:16:10.000]  這樣就提醒了我們
[00:16:10.000 --> 00:16:12.000]  那次我們一行五個人
[00:16:12.000 --> 00:16:14.000]  我和宣教主任
[00:16:14.000 --> 00:16:16.000]  和另外兩位姐妹
[00:16:16.000 --> 00:16:18.000]  都很順利地過關
[00:16:18.000 --> 00:16:20.000]  但是最後一個成員
[00:16:20.000 --> 00:16:23.000]  最後他被人扣留了
[00:16:23.000 --> 00:16:25.000]  而那個行李裡面是藏著
[00:16:25.000 --> 00:16:29.000]  最多給當地教會的禮物
[00:16:29.000 --> 00:16:31.000]  海關人員說
[00:16:31.000 --> 00:16:33.000]  只要你給20元的時候
[00:16:33.000 --> 00:16:35.000]  20元美金的時候
[00:16:35.000 --> 00:16:36.000]  你就可以走了
[00:16:36.000 --> 00:16:39.000]  否則你的行李就會需要被扣留
[00:16:39.000 --> 00:16:42.000]  令到整個行程有所變動
[00:16:42.000 --> 00:16:43.000]  問問大家
[00:16:43.000 --> 00:16:44.000]  如果這個是你的話
[00:16:44.000 --> 00:16:46.000]  你會不會給那20元美金
[00:16:46.000 --> 00:16:49.000]  而不影響到那個行程呢
[00:16:49.000 --> 00:16:51.000]  可能我們都會
[00:16:51.000 --> 00:16:53.000]  但是最後我們是沒有給
[00:16:53.000 --> 00:16:57.000]  作為我們基督徒的精神
[00:16:57.000 --> 00:17:00.000]  也都相信信仰的原則
[00:17:00.000 --> 00:17:01.000]  我們不應該
[00:17:01.000 --> 00:17:02.000]  我們要走在公義裡面的
[00:17:02.000 --> 00:17:04.000]  所以最後我們沒有給
[00:17:04.000 --> 00:17:05.000]  結果是什麼呢
[00:17:05.000 --> 00:17:07.000]  結果就是那個行李
[00:17:07.000 --> 00:17:10.000]  都真的隔了幾天才來到
[00:17:10.000 --> 00:17:11.000]  但是這樣的地方
[00:17:11.000 --> 00:17:13.000]  是因為這件事沒有影響到
[00:17:13.000 --> 00:17:16.000]  我們之後的行程
[00:17:16.000 --> 00:17:18.000]  其實猶太人的快樂
[00:17:18.000 --> 00:17:20.000]  是來自於什麼呢
[00:17:20.000 --> 00:17:22.000]  答案就是來自他們
[00:17:22.000 --> 00:17:23.000]  在傳統中裡面
[00:17:23.000 --> 00:17:25.000]  合資格的榮耀
[00:17:25.000 --> 00:17:26.000]  為什麼這麼說
[00:17:26.000 --> 00:17:28.000]  在五字六字裡面
[00:17:28.000 --> 00:17:32.000]  保羅列出了六項他的資格
[00:17:32.000 --> 00:17:35.000]  在猶太人是覺得自誇的地方
[00:17:35.000 --> 00:17:36.000]  他講到
[00:17:36.000 --> 00:17:38.000]  我第八日受割禮
[00:17:38.000 --> 00:17:40.000]  我是以色列族的
[00:17:40.000 --> 00:17:41.000]  以色列族的
[00:17:41.000 --> 00:17:43.000]  是變亞敏支派的人
[00:17:43.000 --> 00:17:45.000]  是希伯來人所生的希伯來人
[00:17:45.000 --> 00:17:46.000]  就律法這麼說
[00:17:46.000 --> 00:17:48.000]  我是法理賽人
[00:17:48.000 --> 00:17:49.000]  就熱心這麼說
[00:17:49.000 --> 00:17:51.000]  我是迫不教會的
