
[00:00:00.000 --> 00:00:02.000]  今天在復活節的主題裡面
[00:08:10.800 --> 00:08:12.800]  今天我們要成為神蹟的器皿
[00:08:12.800 --> 00:08:18.800]  我們的信仰不只是理性地去說服我們身邊的人去信耶穌
[00:08:18.800 --> 00:08:21.800]  或者用我們生命去見證影響人信耶穌
[00:08:21.800 --> 00:08:25.800]  我告訴你,當我們不願意成為神蹟的器皿
[00:08:25.800 --> 00:08:27.800]  當我們不願意有神蹟奇事發生
[00:08:27.800 --> 00:08:29.800]  當我們不相信有神蹟奇事發生
[00:08:29.800 --> 00:08:33.800]  當我們今天不相信有神蹟奇事在這個世界上直著我們彰顯出來的時候
[00:08:33.800 --> 00:08:35.800]  基督教信仰的全方位方法
[00:08:35.800 --> 00:08:43.800]  只是留於三福、四律、理性、生命影響、生命
[00:08:43.800 --> 00:08:47.800]  聽得清楚我說嗎?
[00:08:47.800 --> 00:08:51.800]  當我們不能彰顯出神的大能的時候
[00:08:51.800 --> 00:08:56.800]  我們就留意一些教材、一些課程、一些訓練
[00:08:56.800 --> 00:08:59.800]  我沒有說這些不是好的東西
[00:08:59.800 --> 00:09:03.800]  但我說的是基督教不只是這樣
[00:09:03.800 --> 00:09:06.800]  基督教不只是這樣
[00:09:06.800 --> 00:09:12.800]  因為今天我們相信了理性主義和科學主義的批判下
[00:09:12.800 --> 00:09:15.800]  我們不再敢彰顯出神的大能
[00:09:15.800 --> 00:09:17.800]  因為我們覺得這樣是導人迷信
[00:09:17.800 --> 00:09:19.800]  我們不知道這樣行不行
[00:09:19.800 --> 00:09:21.800]  我們不知道神會不會做
[00:09:21.800 --> 00:09:25.800]  頂尖我們希望今天打破了你的觀念
[00:09:25.800 --> 00:09:27.800]  打破了你的思想
[00:09:27.800 --> 00:09:29.800]  當你身邊有人有病的時候
[00:09:29.800 --> 00:09:33.800]  你敢不敢放膽的為他祈禱
[00:09:33.800 --> 00:09:37.800]  正正就是上帝的事情不是你和我的主權
[00:09:37.800 --> 00:09:39.800]  但我們有責任,等於全方位
[00:09:39.800 --> 00:09:43.800]  我們全方位給他他信不信不是我們的責任
[00:09:43.800 --> 00:09:48.800]  但是今天我們剝削了一個病人能夠得到醫治的機會
[00:09:48.800 --> 00:09:52.800]  這個機會就是透過我,透過你去為他禱告
[00:09:52.800 --> 00:09:54.800]  我們為什麼不敢做這件事情
[00:09:54.800 --> 00:09:57.800]  其實某程度上我們覺得這樣是迷信
[00:09:57.800 --> 00:09:59.800]  我們這樣是非理性的
[00:09:59.800 --> 00:10:04.800]  但我想說這位上帝是超越過我們的理性的
[00:10:04.800 --> 00:10:09.800]  我們必須要彰顯出這個神識成為我們身邊的人的祝福
[00:10:09.800 --> 00:10:12.800]  你今天試試去醫院看看,頂尖姐妹
[00:10:12.800 --> 00:10:16.800]  無論東區醫院、瑪利醫院、瑪嘉莉醫院
[00:10:16.800 --> 00:10:20.800]  病人爆滿整個醫院
[00:10:20.800 --> 00:10:26.800]  流感高峰期探病時間只限制於下午五點半到七點半
[00:10:26.800 --> 00:10:28.800]  走廊都是病人
[00:10:28.800 --> 00:10:30.800]  那個需要有多大
[00:10:30.800 --> 00:10:33.800]  人生命遇到困難的時候
[00:10:33.800 --> 00:10:36.800]  我們不敢為他祈禱求神去介入
[00:10:36.800 --> 00:10:39.800]  參與去影響整個事情發生
[00:10:39.800 --> 00:10:43.800]  我們剝削了我們認識的朋友的權利
[00:10:43.800 --> 00:10:45.800]  因為我們的不信
[00:10:45.800 --> 00:10:49.800]  因為我們不敢相信神可以介入
[00:10:49.800 --> 00:10:53.800]  我們不敢相信我們只是流於驕教信仰
[00:10:53.800 --> 00:10:59.800]  是一個理性的討論,一個科學的探究
[00:10:59.800 --> 00:11:05.800]  不要忘記上帝將這個應許給了你和我
[00:11:05.800 --> 00:11:09.800]  問題是我們今天信還是不信
[00:11:09.800 --> 00:11:12.800]  如果我們相信這個應許可以臨到你和我身上的話
[00:11:12.800 --> 00:11:15.800]  沒錯,我們明白從《解經》裡面
[00:11:15.800 --> 00:11:18.800]  《馬克福音》十六章十七到十八節
[00:11:18.800 --> 00:11:21.800]  有太多證據證明它是後期加上去的
[00:11:21.800 --> 00:11:26.800]  但是後期加上去不等於它的可信性是不可信的
[00:11:26.800 --> 00:11:28.800]  意思是後期加上去就是說
[00:11:28.800 --> 00:11:30.800]  《馬克福音》成書之後
[00:11:30.800 --> 00:11:34.800]  我們發覺《馬克福音》原本最古舊的抄本
[00:11:34.800 --> 00:11:37.800]  是沒有十六章十七到十八節的
[00:11:37.800 --> 00:11:39.800]  但是縱使是這樣
[00:11:39.800 --> 00:11:45.800]  我們不能夠去推翻十六到十八節所說的內容
[00:11:45.800 --> 00:11:47.800]  在初期教會確實發生
[00:11:47.800 --> 00:11:50.800]  也都在今天宣教工場裡面確實的發生
[00:11:50.800 --> 00:11:52.800]  弟兄姊妹
[00:11:52.800 --> 00:11:55.800]  我們今天要彰顯出復活主的大能
[00:11:55.800 --> 00:11:59.800]  不是用我們的理性去說服人去相信耶穌復活
[00:11:59.800 --> 00:12:02.800]  我們必須要透過上帝用的方法
[00:12:02.800 --> 00:12:04.800]  上帝用的方法是什麼
[00:12:04.800 --> 00:12:08.800]  就是用神蹟旗幟去證明耶穌基督復活
[00:12:08.800 --> 00:12:09.800]  我再說
[00:12:09.800 --> 00:12:12.800]  今天神蹟旗幟不是證明我們所宣講的福音
[00:12:12.800 --> 00:12:17.800]  今天神蹟旗幟是要證明我們的主已經復活了
[00:12:17.800 --> 00:12:19.800]  Amen
[00:12:19.800 --> 00:12:21.800]  跟你家人看節目的時候說
[00:12:21.800 --> 00:12:23.800]  你要成為神蹟的器皿
[00:12:23.800 --> 00:12:26.800]  希伯來斯一章四字上帝又按著自己的旨意
[00:12:26.800 --> 00:12:29.800]  更用神蹟旗幟百般的義能和聖靈所賜的恩賜
[00:12:29.800 --> 00:12:31.800]  與他們一同作見證
[00:12:31.800 --> 00:12:33.800]  這個不是人尋求的方法
[00:12:33.800 --> 00:12:35.800]  不是人渴求的方法
[00:12:35.800 --> 00:12:38.800]  是上帝所揀選的方法
[00:12:38.800 --> 00:12:40.800]  當我們不願意用上帝的方法
[00:12:40.800 --> 00:12:41.800]  用人的方法的時候
[00:12:41.800 --> 00:12:45.800]  難怪今天教會的成效是這麼低
[00:12:45.800 --> 00:12:50.800]  我們信仰是來到一個很無奈的層面
[00:12:50.800 --> 00:12:58.800]  是一班孤兒怨婦怨男去聚居的地方
[00:12:58.800 --> 00:13:00.800]  聽清楚我說
[00:13:00.800 --> 00:13:04.800]  當信仰不能夠彰顯出復活的大能的時候
[00:13:04.800 --> 00:13:07.800]  教會的男性變成怨男
[00:13:07.800 --> 00:13:10.800]  教會的女士變成怨婦
[00:13:10.800 --> 00:13:14.800]  教會的小朋友成為孤兒
[00:13:14.800 --> 00:13:18.800]  因為我們見不到上帝的大能
[00:13:18.800 --> 00:13:20.800]  我們只不過是因為信仰
[00:13:20.800 --> 00:13:22.800]  我們被凝聚在這裡
[00:13:22.800 --> 00:13:25.800]  我們每個星期的小組
[00:13:25.800 --> 00:13:27.800]  我必須要相信
[00:13:27.800 --> 00:13:30.800]  我們透過禱告神的介入
[00:13:30.800 --> 00:13:32.800]  神蹟其實是會產生的
[00:13:32.800 --> 00:13:34.800]  我們必須要相信這件事
[00:13:34.800 --> 00:13:36.800]  而且不單止相信
[00:13:36.800 --> 00:13:40.800]  是我們每一天成為我們生活是必行的事情
[00:13:40.800 --> 00:13:41.800]  弟兄姊妹
[00:13:41.800 --> 00:13:43.800]  如果不是的話
[00:13:43.800 --> 00:13:49.800]  我們信仰只是停留在理性和合乎科學的層面裡
[00:13:49.800 --> 00:13:51.800]  我們跟一些神學家和解經家
[00:13:51.800 --> 00:13:55.800]  不相信神蹟是沒有分別的
[00:13:55.800 --> 00:13:58.800]  但是今天我們相信神蹟
[00:13:58.800 --> 00:14:00.800]  我們相信其事
[00:14:00.800 --> 00:14:04.800]  因為神就是這樣工作
[00:14:04.800 --> 00:14:05.800]  第三
[00:14:05.800 --> 00:14:06.800]  因為有復活
[00:14:06.800 --> 00:14:10.800]  信徒常要紀念的是天上的事
[00:14:10.800 --> 00:14:11.800]  臨前六章四節
[00:14:11.800 --> 00:14:14.800]  上帝已經使主復活也要用他自己的能力
[00:14:14.800 --> 00:14:16.800]  使我們復活
[00:14:16.800 --> 00:14:18.800]  復活不只是耶穌的事
[00:14:18.800 --> 00:14:21.800]  耶穌的復活是初十的果子
[00:14:21.800 --> 00:14:25.800]  接下來我們萬千的信徒
[00:14:25.800 --> 00:14:28.800]  都有復活的經歷
[00:14:28.800 --> 00:14:31.800]  在過往的福音祈禱會
[00:14:31.800 --> 00:14:33.800]  二三四晚連續三晚
[00:14:33.800 --> 00:14:36.800]  我們播放了不同的見證
[00:14:36.800 --> 00:14:41.800]  這些見證不能夠幫助我們去增加對天堂的認識
[00:14:41.800 --> 00:14:45.800]  因為天堂應該在聖經裡面提供我們的認知
[00:14:45.800 --> 00:14:47.800]  但是對未信主的人
[00:14:47.800 --> 00:14:49.800]  這些人曾經死亡
[00:14:49.800 --> 00:14:51.800]  去過天堂回來分享的東西
[00:14:51.800 --> 00:14:56.800]  就對未信主人帶來一個莫大的訊息
[00:14:56.800 --> 00:14:58.800]  今天如果我們相信
[00:14:58.800 --> 00:15:00.800]  我們會復活
[00:15:00.800 --> 00:15:01.800]  永恆的價值
[00:15:01.800 --> 00:15:03.800]  永恆的事件
[00:15:03.800 --> 00:15:05.800]  神的旨意要成就在地上
[00:15:05.800 --> 00:15:07.800]  是透過你和我的話
[00:15:07.800 --> 00:15:09.800]  我們今天就不只是思念地上的事
[00:15:09.800 --> 00:15:11.800]  他要思念天上的事
[00:15:11.800 --> 00:15:13.800]  弟兄姊妹
[00:15:20.800 --> 00:15:22.800]  我們教會
[00:15:22.800 --> 00:15:24.800]  弟兄姊妹是一群很可愛的弟兄姊妹
[00:15:24.800 --> 00:15:27.800]  也是很願意為主付出的弟兄姊妹
[00:15:27.800 --> 00:15:29.800]  給弟兄姊妹們掌聲
[00:15:29.800 --> 00:15:35.800]  但是
[00:15:35.800 --> 00:15:38.800]  我要求真的很高
[00:15:38.800 --> 00:15:42.800]  神要求的一批
[00:15:42.800 --> 00:15:45.800]  不是願意付出的信徒
[00:15:45.800 --> 00:15:49.800]  願意為他們死的信徒
[00:15:49.800 --> 00:15:55.800]  神不是要求一群願意為他們付出的信徒
[00:15:55.800 --> 00:15:58.800]  而是一群願意為他們死的信徒
[00:15:58.800 --> 00:16:00.800]  弟兄姊妹
[00:16:00.800 --> 00:16:04.800]  我這個社會說得太多平衡了
[00:16:04.800 --> 00:16:10.800]  平衡生活這四個字
[00:16:10.800 --> 00:16:12.800]  是不會發生的
[00:16:12.800 --> 00:16:15.800]  平衡生活這四個字是不會發生的
[00:16:15.800 --> 00:16:17.800]  弟兄姊妹
[00:16:17.800 --> 00:16:20.800]  我們永遠都在拿著平衡
[00:16:20.800 --> 00:16:22.800]  就好像走鋼線一樣
[00:16:22.800 --> 00:16:25.800]  所以我們永遠都不平衡的
[00:16:25.800 --> 00:16:29.800]  什麼叫平衡生活
[00:16:29.800 --> 00:16:31.800]  我從未見過聖經告訴我
[00:16:31.800 --> 00:16:33.800]  我們需要平衡生活
[00:16:33.800 --> 00:16:34.800]  只要告訴我
[00:16:34.800 --> 00:16:36.800]  你為主而癲狂
[00:16:36.800 --> 00:16:40.800]  牧師你可以做
[00:16:40.800 --> 00:16:42.800]  我們不行
[00:16:42.800 --> 00:16:44.800]  怎麼可能發生
[00:16:44.800 --> 00:16:45.800]  弟兄姊妹
[00:16:45.800 --> 00:16:47.800]  我們計算得太多了
[00:16:47.800 --> 00:16:49.800]  我們計算我們的工作
[00:16:49.800 --> 00:16:50.800]  佔了我們多少時間
[00:16:50.800 --> 00:16:52.800]  我們家庭佔了我們多少時間
[00:16:52.800 --> 00:16:54.800]  我太太佔了我多少時間
[00:16:54.800 --> 00:16:55.800]  我老公佔了我多少時間
[00:16:55.800 --> 00:16:57.800]  我奶奶佔了我多少時間
[00:16:57.800 --> 00:16:58.800]  我媽媽佔了我多少時間
[00:16:58.800 --> 00:17:00.800]  我兒女佔了我多少時間
[00:17:00.800 --> 00:17:02.800]  但是我們分了一件事情
[00:17:02.800 --> 00:17:05.800]  神要我的是多少時間
[00:17:05.800 --> 00:17:09.800]  我們必須為主癲狂
[00:17:09.800 --> 00:17:11.800]  為什麼
[00:17:11.800 --> 00:17:14.800]  這個為主癲狂不是一個律法主義
[00:17:14.800 --> 00:17:15.800]  想清楚
[00:17:15.800 --> 00:17:17.800]  你如果愛一個人的話
[00:17:17.800 --> 00:17:19.800]  你肯為他癲狂
[00:17:19.800 --> 00:17:22.800]  愛到發狂
[00:17:22.800 --> 00:17:25.800]  是你會見到你兒女會發生的事
[00:17:25.800 --> 00:17:26.800]  各位家長
[00:17:26.800 --> 00:17:28.800]  這裡有幾個家長
[00:17:28.800 --> 00:17:31.800]  你總有一天會見到你的兒女癲狂
[00:17:31.800 --> 00:17:33.800]  癲了
[00:17:33.800 --> 00:17:35.800]  男孩一叫他就出去了
[00:17:35.800 --> 00:17:37.800]  癲了
[00:17:37.800 --> 00:17:39.800]  下班在女孩的辦公室等他
[00:17:39.800 --> 00:17:41.800]  買了糖水等他
[00:17:41.800 --> 00:17:43.800]  我做媽媽他都沒做過
[00:17:43.800 --> 00:17:46.800]  愛情是令人癲狂
[00:17:46.800 --> 00:17:47.800]  愛情
[00:17:47.800 --> 00:17:50.800]  你想想有沒有人拍拖是過平衡生活的
[00:17:50.800 --> 00:17:52.800]  有沒有
[00:17:52.800 --> 00:17:54.800]  有沒有在拍拖的人會過平衡生活的
[00:17:54.800 --> 00:17:55.800]  告訴我
[00:17:55.800 --> 00:17:56.800]  誰
[00:17:56.800 --> 00:17:58.800]  說平衡生活的人是有問題的
[00:17:58.800 --> 00:17:59.800]  我告訴你
[00:17:59.800 --> 00:18:01.800]  他不明白什麼叫愛
[00:18:01.800 --> 00:18:04.800]  愛就沒有平衡生活的了
[00:18:04.800 --> 00:18:07.800]  是不是
[00:18:07.800 --> 00:18:08.800]  你愛那個人
[00:18:08.800 --> 00:18:11.800]  你是二十四小時想和他在一起的
[00:18:11.800 --> 00:18:13.800]  你二十四小時想著他
[00:18:13.800 --> 00:18:16.800]  你二十四小時想做的一切都是為了他而做的
[00:18:16.800 --> 00:18:17.800]  對不對
[00:18:17.800 --> 00:18:18.800]  你怎麼會和那個人說
[00:18:18.800 --> 00:18:20.800]  麻煩留點時間給我
[00:18:20.800 --> 00:18:22.800]  留點時間給我的時候
[00:18:22.800 --> 00:18:24.800]  就是你對他的愛
[00:18:24.800 --> 00:18:26.800]  是減了5%的了
[00:18:26.800 --> 00:18:28.800]  對不對
[00:18:28.800 --> 00:18:29.800]  對不對
[00:18:29.800 --> 00:18:30.800]  對不對
[00:18:31.800 --> 00:18:34.800]  姐妹
[00:18:34.800 --> 00:18:35.800]  你和你老公說
[00:18:35.800 --> 00:18:38.800]  留點時間給我
[00:18:38.800 --> 00:18:39.800]  弟兄你和你老婆說
[00:18:39.800 --> 00:18:42.800]  留點時間給我
[00:18:42.800 --> 00:18:44.800]  你霸佔了我所有的時間
[00:18:44.800 --> 00:18:47.800]  很恐怖
[00:18:47.800 --> 00:18:48.800]  是不是會這樣
[00:18:48.800 --> 00:18:49.800]  如果是這樣的話
[00:18:49.800 --> 00:18:51.800]  你和他沒有愛的關係
[00:18:51.800 --> 00:18:54.800]  是一種殘暴的動物世界的關係
[00:18:54.800 --> 00:18:57.800]  一隻恐龍壓著一隻狗
[00:18:58.800 --> 00:19:01.800]  哪有反抗
[00:19:01.800 --> 00:19:03.800]  但愛的關係不是這樣
[00:19:03.800 --> 00:19:07.800]  如果我們對復活主是一個愛的關係的話
[00:19:07.800 --> 00:19:09.800]  我們不會說平不平衡的生活
[00:19:09.800 --> 00:19:13.800]  反而我們常常思念天上的事情
[00:19:13.800 --> 00:19:14.800]  保羅就在這裡提到
[00:19:14.800 --> 00:19:16.800]  所以既然你們已經與基督一同復活
[00:19:16.800 --> 00:19:18.800]  就當求上面的事
[00:19:18.800 --> 00:19:20.800]  哪裡有基督坐在上帝的右邊
[00:19:20.800 --> 00:19:21.800]  你們要思考上面的事
[00:19:21.800 --> 00:19:22.800]  不如思考地上的事
[00:19:22.800 --> 00:19:23.800]  因為你們已經死了
