
[00:00:00.000 --> 00:00:02.000]  對於我們屬於耶穌的人來說
[00:03:14.000 --> 00:03:18.000]  祂給了我一副製鞋的工具
[00:03:18.000 --> 00:03:20.000]  於是我就善用這個工具
[00:03:20.000 --> 00:03:21.000]  不怕困難
[00:03:21.000 --> 00:03:22.000]  繼續努力
[00:03:22.000 --> 00:03:23.000]  到今天
[00:03:23.000 --> 00:03:26.000]  我的鞋舖已經成為全區最好的
[00:03:26.000 --> 00:03:28.000]  你也一樣
[00:03:28.000 --> 00:03:30.000]  你的身份是很寶貴
[00:03:30.000 --> 00:03:32.000]  神已經認識你
[00:03:32.000 --> 00:03:34.000]  祂已經將很好的潛能放在你裡面
[00:03:34.000 --> 00:03:36.000]  所以你就穿著這個新物
[00:03:36.000 --> 00:03:37.000]  不要怕困難
[00:03:37.000 --> 00:03:38.000]  繼續努力
[00:03:38.000 --> 00:03:41.000]  我很相信神一定會帶領你
[00:03:41.000 --> 00:03:43.000]  找到你的夢想
[00:03:43.000 --> 00:03:45.000]  小朋友聽完之後就好像很明白
[00:03:45.000 --> 00:03:48.000]  於是多謝老闆夫婦就離開了
[00:03:48.000 --> 00:03:50.000]  三十年後
[00:03:50.000 --> 00:03:52.000]  又是平安夜
[00:03:52.000 --> 00:03:54.000]  老闆夫婦收到一封信
[00:03:54.000 --> 00:03:55.000]  這封信這樣說
[00:03:55.000 --> 00:03:57.000]  親愛的先生夫人
[00:03:57.000 --> 00:04:00.000]  你還記不記得在三十年前
[00:04:00.000 --> 00:04:03.000]  有一個小朋友求你為他祈禱
[00:04:03.000 --> 00:04:05.000]  求神給他一雙新鞋
[00:04:05.000 --> 00:04:08.000]  但是祂只給了他一雙新襪
[00:04:08.000 --> 00:04:11.000]  但是這個新襪卻為這個小朋友
[00:04:11.000 --> 00:04:13.000]  帶來極大的希望
[00:04:13.000 --> 00:04:16.000]  於是他不屈不撓
[00:04:16.000 --> 00:04:19.000]  今天這個小朋友已經找到他的夢想
[00:04:19.000 --> 00:04:23.000]  我就是三十年前的這個小朋友
[00:04:23.000 --> 00:04:26.000]  這封信是誰簽名的呢?
[00:04:26.000 --> 00:04:29.000]  美國總統阿伯拉罕林肯
[00:04:29.000 --> 00:04:31.000]  各位朋友各位弟妹
[00:04:31.000 --> 00:04:34.000]  以下的事對於你來說
[00:04:34.000 --> 00:04:42.000]  有什麼對於你來說是代表希望的呢?
[00:04:42.000 --> 00:04:44.000]  會不會是一個嬰兒出生
[00:04:44.000 --> 00:04:47.000]  對於你來說代表希望?
[00:04:47.000 --> 00:04:49.000]  又或者在災難裡面
[00:04:49.000 --> 00:04:52.000]  有些生還者獲得拯救
[00:04:52.000 --> 00:04:53.000]  是代表希望?
[00:04:53.000 --> 00:04:55.000]  又或者在一個乾旱的沙漠
[00:04:55.000 --> 00:04:56.000]  一滴水都沒有
[00:04:56.000 --> 00:04:58.000]  你突然間找到水源
[00:04:58.000 --> 00:05:01.000]  沙漠裡面有水源代表希望?
[00:05:01.000 --> 00:05:03.000]  又或者在一個困局困難裡面
[00:05:03.000 --> 00:05:05.000]  你找到出路就代表希望?
[00:05:05.000 --> 00:05:07.000]  又或者你還沒見到困難
[00:05:07.000 --> 00:05:09.000]  你還不知道有什麼發生
[00:05:09.000 --> 00:05:11.000]  但是你覺得有一種能力
[00:05:11.000 --> 00:05:13.000]  去面對將來任何困難
[00:05:13.000 --> 00:05:15.000]  是代表希望?
[00:05:15.000 --> 00:05:17.000]  有人這樣說
[00:05:17.000 --> 00:05:18.000]  有人說
[00:05:18.000 --> 00:05:22.000]  一個人的人生最大的破產就是絕望
[00:05:22.000 --> 00:05:25.000]  但是最大的資產就是希望
[00:05:25.000 --> 00:05:27.000]  這個世界很需要希望
[00:05:27.000 --> 00:05:28.000]  你需要希望嗎?
[00:05:28.000 --> 00:05:29.000]  很需要希望
[00:05:29.000 --> 00:05:31.000]  其實無論你知不知道
[00:05:31.000 --> 00:05:32.000]  你承認不承認也好
[00:05:32.000 --> 00:05:34.000]  其實每個人在生命裡面
[00:05:34.000 --> 00:05:36.000]  都需要希望的
[00:05:36.000 --> 00:05:37.000]  因為你有希望
[00:05:37.000 --> 00:05:39.000]  你要有更多的活力
[00:05:39.000 --> 00:05:41.000]  更加有動力向前
[00:05:41.000 --> 00:05:44.000]  今天我想和大家分享一節聖經
[00:05:44.000 --> 00:05:46.000]  羅馬書十五章十三節
[00:05:46.000 --> 00:05:49.000]  等一下我們一起讀
[00:05:49.000 --> 00:05:50.000]  一二三
[00:05:50.000 --> 00:05:53.000]  但願使人有盼望的神
[00:05:53.000 --> 00:05:55.000]  因順將諸般的喜樂
[00:05:55.000 --> 00:05:58.000]  平安充滿你們的心
[00:05:58.000 --> 00:06:02.000]  使你們藉著聖靈的能力大有盼望
[00:06:02.000 --> 00:06:03.000]  黃色的盼望
[00:06:03.000 --> 00:06:06.000]  用我們說話來說就是希望
[00:06:06.000 --> 00:06:09.000]  這個世界很需要希望
[00:06:09.000 --> 00:06:13.000]  剛才讀的聖經羅馬書十五章十三節
[00:06:13.000 --> 00:06:15.000]  其實對於我們今天來說
[00:06:15.000 --> 00:06:17.000]  轉達兩個信息
[00:06:17.000 --> 00:06:19.000]  第一個信息是什麼呢?
[00:06:19.000 --> 00:06:20.000]  第一個信息是
[00:06:20.000 --> 00:06:24.000]  真正的希望是由耶穌來的
[00:06:24.000 --> 00:06:27.000]  真正的希望是由耶穌來的
[00:06:27.000 --> 00:06:29.000]  可能這個世界有很多的人
[00:06:29.000 --> 00:06:31.000]  有很多不同的場合
[00:06:31.000 --> 00:06:33.000]  有很多的媒介
[00:06:33.000 --> 00:06:36.000]  可能告訴大家這個東西帶給你希望
[00:06:36.000 --> 00:06:38.000]  那個東西又帶給你希望
[00:06:38.000 --> 00:06:44.000]  有人將他的希望寄託在一些人的身上
[00:06:44.000 --> 00:06:45.000]  有人這樣說
[00:06:45.000 --> 00:06:47.000]  我找到一個好老公
[00:06:47.000 --> 00:06:48.000]  找到一個好老婆
[00:06:48.000 --> 00:06:51.000]  就代表真正的希望了
[00:06:51.000 --> 00:06:53.000]  但這句是人這樣說
[00:06:53.000 --> 00:06:57.000]  當我們回看這個世界客觀的現實就是
[00:06:57.000 --> 00:07:01.000]  香港的離婚率是十年新高
[00:07:01.000 --> 00:07:03.000]  有人這樣統計過
[00:07:03.000 --> 00:07:06.000]  平均每五對夫婦就有兩對離婚
[00:07:06.000 --> 00:07:08.000]  當我們回看這個事實的時候
[00:07:08.000 --> 00:07:10.000]  就想一下
[00:07:10.000 --> 00:07:13.000]  這件事都未必帶給我們真正的希望
[00:07:13.000 --> 00:07:15.000]  有人這樣說
[00:07:15.000 --> 00:07:19.000]  兒女成才就帶給我們真正的希望
[00:07:19.000 --> 00:07:21.000]  但是最近有很多研究
[00:07:21.000 --> 00:07:22.000]  很多統計
[00:07:22.000 --> 00:07:23.000]  很多調查
[00:07:23.000 --> 00:07:24.000]  其中一個最新的研究
[00:07:24.000 --> 00:07:28.000]  發現在家庭裡面兩代的期望是怎樣呢?
[00:07:28.000 --> 00:07:32.000]  發現超過三成的父母對子女的期望
[00:07:32.000 --> 00:07:34.000]  和子女對自己的期望
[00:07:34.000 --> 00:07:36.000]  天淵之別
[00:07:36.000 --> 00:07:37.000]  有極大的落差
[00:07:37.000 --> 00:07:39.000]  如果是這樣的話
[00:07:39.000 --> 00:07:42.000]  我們可以肯定有三成以上的父母
[00:07:42.000 --> 00:07:45.000]  就一定會失望
[00:07:45.000 --> 00:07:46.000]  有人說不是
[00:07:46.000 --> 00:07:47.000]  不是這些
[00:07:47.000 --> 00:07:49.000]  最重要是人脈關係
[00:07:49.000 --> 00:07:51.000]  最重要是networking
[00:07:51.000 --> 00:07:52.000]  這裡又認識那個又認識
[00:07:52.000 --> 00:07:54.000]  通街都是朋友就最好了
[00:07:54.000 --> 00:07:56.000]  但是我們很明白
[00:07:56.000 --> 00:07:57.000]  人是軟弱的
[00:07:57.000 --> 00:07:59.000]  人是善忘的
[00:07:59.000 --> 00:08:01.000]  可能有很多的關係
[00:08:01.000 --> 00:08:05.000]  是建立在利益的上面
[00:08:05.000 --> 00:08:07.000]  如果沒有了那種利益
[00:08:07.000 --> 00:08:09.000]  可能我們很快就被遺忘了
[00:08:09.000 --> 00:08:12.000]  我最近有一個很熟的朋友跟我說
[00:08:12.000 --> 00:08:14.000]  他一直在做生意
[00:08:14.000 --> 00:08:16.000]  他做生意上面很多夥伴
[00:08:16.000 --> 00:08:17.000]  很多朋友
[00:08:17.000 --> 00:08:18.000]  通街都是朋友
[00:08:18.000 --> 00:08:19.000]  這裡是朋友
[00:08:19.000 --> 00:08:20.000]  那裡是朋友
[00:08:20.000 --> 00:08:23.000]  好景的時候就很多朋友了
[00:08:23.000 --> 00:08:28.000]  但是大家都知道最近中美貿易戰重創經濟
[00:08:28.000 --> 00:08:30.000]  對他的生意帶來很大的打擊
[00:08:30.000 --> 00:08:32.000]  有些周轉的困難
[00:08:32.000 --> 00:08:35.000]  在這個時間遇到困難的時候
[00:08:35.000 --> 00:08:38.000]  他發覺竟然沒有一個人可以信任
[00:08:38.000 --> 00:08:40.000]  他跟我說我有極大的失望
[00:08:40.000 --> 00:08:43.000]  因為以前信的時候就通街朋友
[00:08:43.000 --> 00:08:45.000]  現在逆的時候
[00:08:45.000 --> 00:08:47.000]  那些朋友全部不見了
[00:08:47.000 --> 00:08:51.000]  我剛才不是說那些人不是好人
[00:08:51.000 --> 00:08:53.000]  世界太多變數
[00:08:53.000 --> 00:08:54.000]  有些時間
[00:08:54.000 --> 00:08:57.000]  人是不是真的可靠呢
[00:08:57.000 --> 00:09:00.000]  人是不是真的可以給我們真正的盼望
[00:09:00.000 --> 00:09:01.000]  有些人說我不信人的
[00:09:01.000 --> 00:09:03.000]  我信錢
[00:09:03.000 --> 00:09:04.000]  我信資產
[00:09:04.000 --> 00:09:05.000]  我信名利
[00:09:05.000 --> 00:09:06.000]  我信權力
[00:09:06.000 --> 00:09:08.000]  越多越好
[00:09:08.000 --> 00:09:10.000]  但是我們環顧這個世界
[00:09:10.000 --> 00:09:12.000]  環顧這十幾二十年
[00:09:12.000 --> 00:09:15.000]  大家都見過金融風暴
[00:09:15.000 --> 00:09:17.000]  大家都見過金融海嘯
[00:09:17.000 --> 00:09:19.000]  有多少人
[00:09:19.000 --> 00:09:21.000]  好像很多東西一樣
[00:09:21.000 --> 00:09:23.000]  但是他的資產一夜之間
[00:09:23.000 --> 00:09:25.000]  就好像人間蒸發一樣
[00:09:25.000 --> 00:09:26.000]  今時今日都是
[00:09:26.000 --> 00:09:28.000]  無論你有多少錢也好
[00:09:28.000 --> 00:09:31.000]  在這幾個月的社會動盪裡面
[00:09:31.000 --> 00:09:33.000]  沒有任何的東西
[00:09:33.000 --> 00:09:34.000]  沒有任何的金錢
[00:09:34.000 --> 00:09:36.000]  可以換到真正的平安
[00:09:36.000 --> 00:09:38.000]  無論你住在那裡也好
[00:09:38.000 --> 00:09:40.000]  你的銀行有多少個數字也好
[00:09:40.000 --> 00:09:42.000]  你有多少層樓也好
[00:09:42.000 --> 00:09:44.000]  都沒有辦法換到心靈的平安
[00:09:44.000 --> 00:09:47.000]  你每天早上看到那些資訊的時候
[00:09:47.000 --> 00:09:49.000]  無論你什麼身份
[00:09:49.000 --> 00:09:51.000]  你都一樣沒有那種平安
[00:09:51.000 --> 00:09:53.000]  所以這些是換不到真正的平安的
[00:09:53.000 --> 00:09:55.000]  可能在當中
[00:09:55.000 --> 00:09:57.000]  我們有些年長的朋友或弟兄姊妹
[00:09:57.000 --> 00:10:00.000]  可能經歷過一生追求權力
[00:10:00.000 --> 00:10:01.000]  追求名利
[00:10:01.000 --> 00:10:02.000]  追求錢
[00:10:02.000 --> 00:10:05.000]  但是當你真正得到的時候
[00:10:05.000 --> 00:10:06.000]  你就開心一會兒
[00:10:06.000 --> 00:10:07.000]  然後到最後
[00:10:07.000 --> 00:10:09.000]  可能我們每一個人都心裡面說
[00:10:09.000 --> 00:10:10.000]  咳
[00:10:10.000 --> 00:10:12.000]  不就是這樣嗎
[00:10:12.000 --> 00:10:13.000]  又或者有些人得到了
[00:10:13.000 --> 00:10:14.000]  爭取了
[00:10:14.000 --> 00:10:15.000]  你贏了一些
[00:10:15.000 --> 00:10:16.000]  又輸了一些東西
[00:10:16.000 --> 00:10:17.000]  輸了什麼
[00:10:17.000 --> 00:10:18.000]  輸了健康
[00:10:18.000 --> 00:10:20.000]  輸了家庭
[00:10:20.000 --> 00:10:22.000]  如果我剛才所說的話
[00:10:22.000 --> 00:10:24.000]  真的帶給我們
[00:10:24.000 --> 00:10:26.000]  帶給我們真正的希望
[00:10:26.000 --> 00:10:28.000]  在香港就不會
[00:10:28.000 --> 00:10:30.000]  這個抑鬱症的比率
[00:10:30.000 --> 00:10:32.000]  去到9.1
[00:10:32.000 --> 00:10:34.000]  9.1代表什麼意思
[00:10:34.000 --> 00:10:35.000]  換句話說
[00:10:35.000 --> 00:10:37.000]  很大的機會
[00:10:37.000 --> 00:10:39.000]  每十個香港人
[00:10:39.000 --> 00:10:41.000]  就有一個患抑鬱病
[00:10:41.000 --> 00:10:43.000]  究竟真正的希望
[00:10:43.000 --> 00:10:45.000]  從哪裡來呢
[00:10:45.000 --> 00:10:47.000]  有一個醫生叫做法蘭克
[00:10:47.000 --> 00:10:49.000]  他寫了一本書
[00:10:49.000 --> 00:10:51.000]  叫做《活出生命意義》
[00:10:51.000 --> 00:10:53.000]  Man's Search for Meaning
[00:10:53.000 --> 00:10:55.000]  法蘭克醫生裡面
[00:10:55.000 --> 00:10:57.000]  這本書是研究
[00:10:57.000 --> 00:10:59.000]  二次大戰
[00:10:59.000 --> 00:11:01.000]  被納粹黨困在集中營的人
[00:11:01.000 --> 00:11:03.000]  昨天我在少年崇拜那裡說
[00:11:03.000 --> 00:11:05.000]  我說你們去了營就多了
[00:11:05.000 --> 00:11:07.000]  不過應該沒有人住過集中營
[00:11:07.000 --> 00:11:09.000]  集中營是很困難
[00:11:09.000 --> 00:11:12.000]  很苦難的局面
[00:11:12.000 --> 00:11:14.000]  就好像我們今天這樣
[00:11:14.000 --> 00:11:16.000]  我們未必好像集中營那麼差
[00:11:16.000 --> 00:11:18.000]  但是我們人生都有很多難處
[00:11:18.000 --> 00:11:20.000]  特別是香港
[00:11:20.000 --> 00:11:22.000]  我們人生的道路
[00:11:22.000 --> 00:11:24.000]  可能有很多困境、困難
[00:11:24.000 --> 00:11:26.000]  這些人面對困難
[00:11:26.000 --> 00:11:28.000]  面對苦難有什麼反應呢
[00:11:28.000 --> 00:11:30.000]  這本書的研究
[00:11:30.000 --> 00:11:32.000]  有四種反應
[00:11:32.000 --> 00:11:34.000]  第一種反應
[00:11:34.000 --> 00:11:36.000]  當他們面對困難的時候
[00:11:36.000 --> 00:11:38.000]  有些人會自己都變得殘酷
[00:11:38.000 --> 00:11:40.000]  他自己都會傷害其他人
[00:11:40.000 --> 00:11:42.000]  這是第一種反應
[00:11:42.000 --> 00:11:44.000]  第二種是他們完全放棄
[00:11:44.000 --> 00:11:46.000]  為什麼一個人會放棄
[00:11:46.000 --> 00:11:48.000]  因為完全沒有希望
[00:11:48.000 --> 00:11:50.000]  完全沒有希望的人就會放棄
[00:11:50.000 --> 00:11:52.000]  第三種
[00:11:52.000 --> 00:11:54.000]  就是一些天生樂觀的人
[00:11:54.000 --> 00:11:56.000]  可能我們都認識
[00:11:56.000 --> 00:11:58.000]  天生樂觀就是天跌下來就當被掩蓋
[00:11:58.000 --> 00:12:00.000]  這些天生樂觀的
[00:12:00.000 --> 00:12:02.000]  但是天生樂觀是生來的性格
[00:12:02.000 --> 00:12:04.000]  但是隨著客觀的環境改變
[00:12:04.000 --> 00:12:06.000]  就好像集中營那些苦難的日子
[00:12:06.000 --> 00:12:08.000]  隨著客觀環境改變
[00:12:08.000 --> 00:12:10.000]  這些人最後都會失望
[00:12:10.000 --> 00:12:12.000]  第四種就是最特別
[00:12:12.000 --> 00:12:14.000]  法蘭克醫生說
[00:12:14.000 --> 00:12:16.000]  這些人
[00:12:16.000 --> 00:12:18.000]  有一種內裡的能力
[00:12:18.000 --> 00:12:20.000]  是看不到的
[00:12:20.000 --> 00:12:22.000]  但是感覺得到
[00:12:22.000 --> 00:12:24.000]  是內裡的能力
[00:12:24.000 --> 00:12:26.000]  是幫助他們無論有什麼惡劣的環境
[00:12:26.000 --> 00:12:28.000]  逆境也好
[00:12:28.000 --> 00:12:30.000]  他都可以面對
[00:12:30.000 --> 00:12:32.000]  他都可以勝過
[00:12:32.000 --> 00:12:34.000]  法蘭克醫生說這些就是真正的希望
[00:12:34.000 --> 00:12:36.000]  所以到最後
[00:12:36.000 --> 00:12:38.000]  法蘭克醫生有一個這樣的結論
[00:12:38.000 --> 00:12:40.000]  他說
[00:12:40.000 --> 00:12:42.000]  如果你將你的希望
[00:12:42.000 --> 00:12:44.000]  寄託在一些短暫
[00:12:44.000 --> 00:12:46.000]  會隨時改變的人
[00:12:46.000 --> 00:12:48.000]  和事上
[00:12:48.000 --> 00:12:50.000]  你一定會失望
[00:12:50.000 --> 00:12:52.000]  所以每一個人都需要
[00:12:52.000 --> 00:12:54.000]  更高的希望
[00:12:54.000 --> 00:12:56.000]  什麼是更高的希望呢
[00:12:56.000 --> 00:12:58.000]  就是我們今天所說的耶穌
[00:12:58.000 --> 00:13:00.000]  只有耶穌才可以帶給人
[00:13:00.000 --> 00:13:02.000]  真正的希望
[00:13:02.000 --> 00:13:04.000]  我們看一看剛才我們讀完的聖經
[00:13:04.000 --> 00:13:06.000]  羅馬書15章13節
[00:13:06.000 --> 00:13:08.000]  如果看到的話我們再讀一次
[00:13:08.000 --> 00:13:10.000]  123
[00:13:10.000 --> 00:13:12.000]  但願使人有盼望的神
[00:13:12.000 --> 00:13:14.000]  因順將諸般的喜樂
[00:13:14.000 --> 00:13:16.000]  平安
[00:13:16.000 --> 00:13:18.000]  充滿你們的心
[00:13:18.000 --> 00:13:20.000]  使你們藉著聖靈的能力
[00:13:20.000 --> 00:13:22.000]  大有盼望
[00:13:22.000 --> 00:13:24.000]  耶穌就是那個
[00:13:24.000 --> 00:13:26.000]  更高的希望
[00:13:26.000 --> 00:13:28.000]  能夠帶給我們真正的希望
[00:13:28.000 --> 00:13:30.000]  為什麼呢 因為耶穌是神
[00:13:30.000 --> 00:13:32.000]  神可以帶給我們希望
[00:13:32.000 --> 00:13:34.000]  帶給我們
[00:13:34.000 --> 00:13:36.000]  帶給我們極大的希望
[00:13:36.000 --> 00:13:38.000]  因為不只是說
[00:13:38.000 --> 00:13:40.000]  耶穌可以藉著
[00:13:40.000 --> 00:13:42.000]  聖靈的能力讓我們每一個
[00:13:42.000 --> 00:13:44.000]  經歷到真正的
[00:13:44.000 --> 00:13:46.000]  希望 聖誕節
[00:13:46.000 --> 00:13:48.000]  真正的意義是什麼呢
[00:13:48.000 --> 00:13:50.000]  向全世界 告訴全世界
[00:13:50.000 --> 00:13:52.000]  耶穌已經降生了
[00:13:52.000 --> 00:13:54.000]  耶穌降生不只是一個
[00:13:54.000 --> 00:13:56.000]  嬰兒在這個世界出生
[00:13:56.000 --> 00:13:58.000]  耶穌的降生是代表
[00:13:58.000 --> 00:14:00.000]  耶穌是神 今天變成你和我
[00:14:00.000 --> 00:14:02.000]  這樣的人 但不只是一個
[00:14:02.000 --> 00:14:04.000]  普通的人 他帶來的
[00:14:04.000 --> 00:14:06.000]  就是一種改變 藉著
[00:14:06.000 --> 00:14:08.000]  聖靈去改變我們的人生
[00:14:08.000 --> 00:14:10.000]  改變我們自己的心境
[00:14:10.000 --> 00:14:12.000]  改變我們的一切 改變
[00:14:12.000 --> 00:14:14.000]  是帶來希望的 可能今天
[00:14:14.000 --> 00:14:16.000]  我們在當中 我們每一個人
[00:14:16.000 --> 00:14:18.000]  其實都有某種心裡面的
[00:14:18.000 --> 00:14:20.000]  希望 可能
[00:14:20.000 --> 00:14:22.000]  我們希望有一種人際關係
[00:14:22.000 --> 00:14:24.000]  的改變 可能我們希望
[00:14:24.000 --> 00:14:26.000]  有一種家庭關係的改變
[00:14:26.000 --> 00:14:28.000]  可能今天
[00:14:28.000 --> 00:14:30.000]  你
[00:14:30.000 --> 00:14:32.000]  面對著一些沒有出路的事情
[00:14:32.000 --> 00:14:34.000]  你很希望有一種突破
[00:14:34.000 --> 00:14:36.000]  你很希望有出路
[00:14:36.000 --> 00:14:38.000]  可能有人心裡面
[00:14:38.000 --> 00:14:40.000]  有一些遺憾 很希望修補
[00:14:40.000 --> 00:14:42.000]  可能有一些事情 你沒辦法
[00:14:42.000 --> 00:14:44.000]  原諒自己 對自己
[00:14:44.000 --> 00:14:46.000]  失望 很希望重新
[00:14:46.000 --> 00:14:48.000]  站起來 重新振作
[00:14:48.000 --> 00:14:50.000]  可能有一些
[00:14:50.000 --> 00:14:52.000]  關係的破裂
[00:14:52.000 --> 00:14:54.000]  你很有能力去寬恕別人
[00:14:54.000 --> 00:14:56.000]  也有一些可能你傷害了別人
[00:14:56.000 --> 00:14:58.000]  很希望彼此
[00:14:58.000 --> 00:15:00.000]  的復和 可能很多很多
[00:15:00.000 --> 00:15:02.000]  不同各種的希望
[00:15:02.000 --> 00:15:04.000]  但今天耶穌要和大家說
[00:15:04.000 --> 00:15:06.000]  真正的改變
[00:15:06.000 --> 00:15:08.000]  是從祂而來 因為祂可以藉著聖靈
[00:15:08.000 --> 00:15:10.000]  去改變我們的生命
[00:15:10.000 --> 00:15:12.000]  在年初
[00:15:12.000 --> 00:15:14.000]  藝人許志安
[00:15:14.000 --> 00:15:16.000]  出軌 斷症
[00:15:16.000 --> 00:15:18.000]  作為他的太太
[00:15:18.000 --> 00:15:20.000]  鄭秀文 怎樣去
[00:15:20.000 --> 00:15:22.000]  面對這個難處
