
[00:00:00.000 --> 00:00:03.040]  今日和大家分享的題目是
[00:16:58.880 --> 00:17:01.600]  拉近了雙方的距離
[00:17:01.600 --> 00:17:04.720]  如果我們今天講法,我們放下身段
[00:17:04.720 --> 00:17:07.040]  我們自我約束
[00:17:07.040 --> 00:17:09.440]  結果促進了這個談話
[00:17:09.440 --> 00:17:14.200]  令到這個撒瑪尼亞婦人放下戒心
[00:17:14.200 --> 00:17:19.160]  結果她們兩個可以談得來
[00:17:19.160 --> 00:17:21.320]  接下來,你看看
[00:17:21.320 --> 00:17:23.600]  耶穌回答她說的十字
[00:17:23.600 --> 00:17:26.760]  「你若知道神的恩賜
[00:17:26.760 --> 00:17:28.960]  我對你說話請你給我水喝的是誰
[00:17:28.960 --> 00:17:31.400]  你就早會求他
[00:17:31.400 --> 00:17:35.640]  他也早就會給了你活水」
[00:17:35.640 --> 00:17:36.440]  婦人對耶穌說
[00:17:36.440 --> 00:17:38.040]  「先生,你沒有打水的器具
[00:17:38.040 --> 00:17:41.160]  請用心能力來取活水呢?」
[00:17:41.160 --> 00:17:44.880]  在這個地方,耶穌暗示
[00:17:44.880 --> 00:17:46.640]  「我有神的恩賜
[00:17:46.640 --> 00:17:51.040]  我有神給人的禮物,我有活水」
[00:17:51.040 --> 00:17:54.080]  這一談到活水
[00:17:54.080 --> 00:17:59.320]  馬上引起了這個女人的興趣、好奇
[00:17:59.320 --> 00:18:08.400]  你又可以為人的生命帶來方案、帶來解決
[00:18:08.400 --> 00:18:11.680]  帶來正途、帶來智慧
[00:18:11.680 --> 00:18:17.040]  你可以為我們帶來禮物、帶來好處的人
[00:18:17.040 --> 00:18:21.160]  原來撒瑪尼亞婦人發現眼前的耶穌
[00:18:21.160 --> 00:18:25.840]  是可以為她帶來好處的
[00:18:25.840 --> 00:18:32.120]  其實這是人際關係相處的很簡單的原則
[00:18:32.120 --> 00:18:35.960]  我們喜歡接觸甚麼人、接近甚麼人
[00:18:35.960 --> 00:18:40.080]  接近那些一味從她身上拿著數的人
[00:18:40.080 --> 00:18:43.760]  抑或是每次我能夠靠近她身上
[00:18:43.760 --> 00:18:48.040]  都能夠從她身上得到好處、得到啟發
[00:18:48.040 --> 00:18:55.120]  得到智慧、得到亮光的人呢?
[00:18:55.120 --> 00:18:57.760]  我們說「You have something to offer」
[00:18:57.760 --> 00:19:01.680]  有好東西給對方,誰不感興趣?
[00:19:01.680 --> 00:19:07.520]  所以這個撒瑪尼亞婦人立刻被觸動了
[00:19:07.520 --> 00:19:13.440]  這個撒瑪尼亞婦人其實她也見過世面
[00:19:13.440 --> 00:19:16.120]  她腦筋也很快的
[00:19:16.120 --> 00:19:18.800]  所以她馬上問了一個問題
[00:19:18.800 --> 00:19:21.960]  她說「先生,你有沒有打水的器具?
[00:19:21.960 --> 00:19:26.720]  井有深,哪裡去取活水呢?
[00:19:26.720 --> 00:19:30.400]  你都沒有器具、沒有水桶
[00:19:30.400 --> 00:19:32.400]  你怎樣打水?
[00:19:32.400 --> 00:19:33.280]  她接著說
[00:19:33.280 --> 00:19:37.160]  「我們的祖宗雅各把這井流給我們
[00:19:37.160 --> 00:19:40.480]  他自己和兒女兒及生俗都學這井的水
[00:19:40.480 --> 00:19:44.000]  難道你比我還大嗎?」
[00:19:44.000 --> 00:19:46.480]  這句厲害了
[00:19:46.480 --> 00:19:47.840]  「難道你比我還大嗎?」
[00:19:47.840 --> 00:19:50.280]  一個修辭式的問題
[00:19:50.280 --> 00:19:56.840]  難道你比我們的祖宗雅各更加優勝?
[00:19:56.840 --> 00:20:01.640]  意味著「我比你大,我比你優勝
[00:20:01.640 --> 00:20:07.480]  我比你正確,我比你更好,我比你更好」
[00:20:07.480 --> 00:20:11.360]  有個神學家叫Raymond Panica
[00:20:11.360 --> 00:20:14.520]  他是一個混血兒,爸爸是印度人
[00:20:14.520 --> 00:20:17.720]  媽媽是西班牙人
[00:20:17.720 --> 00:20:23.600]  這個神學家有一次討論關於基督教的知識論的時候
[00:20:23.600 --> 00:20:29.520]  他提出一個這樣的意象
[00:20:29.520 --> 00:20:30.880]  叫做「玻璃窗」的意象
[00:20:30.880 --> 00:20:33.280]  他說人怎樣認識外在世界呢?
[00:20:33.280 --> 00:20:37.080]  怎樣認識宗教經驗呢?
[00:20:37.080 --> 00:20:39.480]  他說人要認識這個世界
[00:20:39.480 --> 00:20:42.400]  就好像人從屋裏面
[00:20:42.400 --> 00:20:47.680]  透過一扇玻璃窗望向屋外面
[00:20:47.680 --> 00:20:49.320]  屋外面是什麼世界呢?
[00:20:49.320 --> 00:20:52.760]  你是需要透過自己那一扇玻璃窗望出去
[00:20:52.760 --> 00:20:54.480]  你才能看到
[00:20:54.480 --> 00:20:56.160]  他說每個人在屋裏面
[00:20:56.160 --> 00:20:58.560]  有自己一扇的玻璃窗
[00:20:58.560 --> 00:21:02.200]  望到外面的世界其實都是不同的
[00:21:02.200 --> 00:21:07.000]  不過我們習慣了用自己那一扇的窗
[00:21:07.000 --> 00:21:09.120]  去望外面的世界
[00:21:09.120 --> 00:21:10.720]  久而久之
[00:21:10.720 --> 00:21:14.600]  我們就以為我們望到的世界
[00:21:14.600 --> 00:21:17.080]  是唯一的世界
[00:21:17.080 --> 00:21:19.280]  是正確的世界
[00:21:19.280 --> 00:21:22.920]  我們所看見的世界
[00:21:22.920 --> 00:21:26.920]  是最真實的、最全面的世界
[00:21:26.920 --> 00:21:31.960]  但其實每個人用他不同的那一扇窗
[00:21:31.960 --> 00:21:32.960]  來望外面世界
[00:21:32.960 --> 00:21:35.920]  所見到不同的角度、不同的景象
[00:21:35.920 --> 00:21:38.000]  其實我們對這個世界的認知
[00:21:38.000 --> 00:21:42.200]  都是平面、都是不同的、都是獨特的
[00:21:42.200 --> 00:21:46.120]  我們怎樣能夠認知外面世界的整體呢?
[00:21:46.120 --> 00:21:49.320]  就是需要大家互相捕捉
[00:21:49.320 --> 00:21:51.240]  你分享給我知道
[00:21:51.240 --> 00:21:52.520]  我分享給你知道
[00:21:52.520 --> 00:21:53.920]  你見到的世界是怎樣的
[00:21:53.920 --> 00:21:55.920]  我見到的世界是怎樣的
[00:21:55.920 --> 00:22:03.320]  這樣就能夠認知到屋外面的世界是怎樣的
[00:22:03.320 --> 00:22:05.320]  這個神學家Raymond Panica
[00:22:05.320 --> 00:22:07.040]  他講得很複雜
[00:22:07.040 --> 00:22:09.360]  我想起我們中國人有一個簡單的
[00:22:09.360 --> 00:22:14.480]  四個字就將這個觀念講出來了
[00:22:14.480 --> 00:22:18.080]  核子摸象
[00:22:18.080 --> 00:22:19.160]  是真的
[00:22:19.160 --> 00:22:21.440]  不同的核子摸一隻象
[00:22:21.440 --> 00:22:23.040]  這個摸到象的耳朵
[00:22:23.040 --> 00:22:24.840]  那個摸到象的身體
[00:22:24.840 --> 00:22:26.360]  這個摸到象的尾巴
[00:22:26.360 --> 00:22:27.800]  那個摸到象的鼻子
[00:22:27.800 --> 00:22:30.800]  摸到象的腳
[00:22:30.800 --> 00:22:33.120]  我們以為我們想摸到的
[00:22:33.120 --> 00:22:34.400]  就是象的全部
[00:22:34.400 --> 00:22:38.200]  不過其實是偏面的
[00:22:38.200 --> 00:22:41.080]  所以這個時候耶穌和撒瑪尼亞夫人
[00:22:41.080 --> 00:22:44.960]  雖然他們兩個聊天好像有些張力
[00:22:44.960 --> 00:22:47.360]  我有活水
[00:22:47.360 --> 00:22:48.680]  你何來有活水?
[00:22:48.680 --> 00:22:49.400]  你有水桶
[00:22:49.400 --> 00:22:51.200]  你怎樣有活水?
[00:22:51.200 --> 00:22:55.720]  我們的雅各祖宗給我這個井
[00:22:55.720 --> 00:22:57.200]  還可以吧
[00:22:57.200 --> 00:22:59.600]  有些張力好像甚至立場不同
