
[00:00:00.000 --> 00:00:01.960]  各位體驗姐妹平安
[00:02:11.920 --> 00:02:13.900]  嗰種嘅不同之處
[00:02:13.900 --> 00:02:15.980]  我哋好少會留意
[00:02:15.980 --> 00:02:20.080]  我哋甚至可能忽略咗呢啲不同之處
[00:02:21.140 --> 00:02:24.540]  我哋就先入為主咁樣去睇
[00:02:24.540 --> 00:02:28.480]  認為呢四本呼音書記載同一件事
[00:02:28.480 --> 00:02:31.840]  同一件相關嘅事件
[00:02:31.840 --> 00:02:34.960]  四本呼音書都係冇乜所謂啦
[00:02:34.960 --> 00:02:36.600]  都好似都係講嗰啲嘢㗎啦
[00:02:36.600 --> 00:02:39.320]  都冇乜特別需要留意啦
[00:02:39.320 --> 00:02:40.700]  可能
[00:02:40.700 --> 00:02:42.320]  因為咁樣
[00:02:42.320 --> 00:02:45.320]  我哋會遺留咗少少特別嘅訊息
[00:02:45.320 --> 00:02:49.000]  當然今日唔係要去同大家討論
[00:02:49.000 --> 00:02:52.480]  有啲點樣去關於點樣去讀聖經
[00:02:52.480 --> 00:02:55.000]  又或者讀經嘅態度
[00:02:55.000 --> 00:02:57.040]  而係想透過呢一番嘅引言
[00:02:57.040 --> 00:03:01.080]  去了解到我哋今日要睇嘅經文
[00:03:01.080 --> 00:03:04.880]  其實我哋會唔會同樣都忽略咗一啲嘅細節
[00:03:04.880 --> 00:03:07.660]  而呢啲嘅細節會唔會成為今日
[00:03:07.660 --> 00:03:11.800]  我哋讀路加福音三章一到六字呢段經文嘅時候
[00:03:11.800 --> 00:03:15.300]  我哋帶嚟有啲新嘅啟發
[00:03:18.380 --> 00:03:20.620]  今日我哋要去思考
[00:03:20.620 --> 00:03:23.080]  路加福音三章一到六字
[00:03:23.080 --> 00:03:27.560]  其實係記述一段施洗約翰出道嘅敘事
[00:03:27.560 --> 00:03:29.860]  以及施洗約翰佢點樣
[00:03:29.860 --> 00:03:32.780]  應嚴而錯亞書所記載嘅應許
[00:03:32.780 --> 00:03:36.400]  成為耶穌基督嘅開路先鋒
[00:03:36.400 --> 00:03:39.600]  關於施洗約翰出道嘅記載
[00:03:39.600 --> 00:03:45.600]  其實喺馬太馬可約翰三卷嘅福音書
[00:03:45.600 --> 00:03:47.560]  同樣都有記載
[00:03:48.800 --> 00:03:52.900]  我冇辦法一次過將打曬四本福音書並排畀大家睇
[00:03:52.900 --> 00:03:54.420]  盡量睇啦大家
[00:03:54.420 --> 00:04:00.140]  如果我哋將四卷福音書拼埋一齊去比較
[00:04:00.140 --> 00:04:05.600]  四本福音書既然同樣都記載施洗約翰嘅出道
[00:04:05.600 --> 00:04:10.080]  但係大家留意下路加同馬太有唔同嘅鋪排
[00:04:10.080 --> 00:04:14.300]  馬可約翰同路加嘅鋪排都有唔同
[00:04:15.900 --> 00:04:22.700]  特別既然四卷福音書都同樣記載施洗約翰嘅出道
[00:04:22.700 --> 00:04:27.300]  但係點解我哋好似睇返今日路加福音嘅經文
[00:04:27.300 --> 00:04:31.080]  我哋發現路加福音嘅版本
[00:04:31.080 --> 00:04:33.260]  佢開始嘅時候
[00:04:33.260 --> 00:04:35.100]  好似有啲唔同
[00:04:35.100 --> 00:04:38.980]  會有啲比較詳細嘅歷史背景
[00:04:38.980 --> 00:04:41.760]  我哋再一次去睇下
[00:04:41.760 --> 00:04:44.220]  施洗約翰喺路加福音嘅時候
[00:04:44.220 --> 00:04:46.020]  佢點樣記載佢出道時
[00:04:46.020 --> 00:04:48.980]  究竟發生喺乜嘢嘅時代背景
[00:04:48.980 --> 00:04:51.020]  我想邀請大家一齊去
[00:04:51.020 --> 00:04:54.940]  再一次去讀路加福音三章一到二節嘅經文
[00:04:54.940 --> 00:04:56.940]  好 預備 1 2 3
[00:04:57.740 --> 00:05:18.740]  路加福音三章一到二節
[00:05:28.740 --> 00:05:30.740]  上帝話 老貞
[00:05:30.740 --> 00:05:36.420]  路加福音呢段嘅記載
[00:05:36.420 --> 00:05:38.380]  其實同舊約先知書
[00:05:38.380 --> 00:05:40.500]  如果大家有睇先知書嘅時候
[00:05:40.500 --> 00:05:41.940]  其實個格式係好似
[00:05:41.940 --> 00:05:43.300]  好似
[00:05:43.300 --> 00:05:49.900]  都係先交代咗先知身處嘅時代
[00:05:49.900 --> 00:05:51.660]  究竟係乜嘢嘅背景
[00:05:51.660 --> 00:05:55.340]  然後就係上主嘅話臨到先知
[00:05:55.340 --> 00:05:57.620]  而我哋留意一下
[00:05:58.300 --> 00:06:01.100]  路加除咗交代邊一個
[00:06:01.100 --> 00:06:03.900]  做緊當時嘅羅馬君王之外
[00:06:03.900 --> 00:06:08.300]  亦都交代咗邊一啲嘅地方當權者
[00:06:08.300 --> 00:06:12.980]  特別特別有幾個我哋好熟悉嘅名
[00:06:12.980 --> 00:06:15.660]  本丟比拉多
[00:06:15.660 --> 00:06:16.940]  希律
[00:06:16.940 --> 00:06:21.940]  甚至兩個嘅大祭司亞拿同蓋亞法
[00:06:21.940 --> 00:06:25.580]  其實呢啲嘅名字都係屬於
[00:06:25.580 --> 00:06:27.380]  施洗約翰出道年代
[00:06:27.380 --> 00:06:30.460]  無論佢哋係屬於政治層面上面
[00:06:30.460 --> 00:06:33.820]  抑或宗教層面上面嘅一啲當權者
[00:06:33.820 --> 00:06:36.940]  比拉多同希律
[00:06:36.940 --> 00:06:40.500]  都唔需要太詳細去討論
[00:06:40.500 --> 00:06:42.660]  各位電影戰媒
[00:06:42.660 --> 00:06:45.340]  其實大家都知道呢兩位嘅人物
[00:06:45.340 --> 00:06:48.020]  都有份參與審判耶穌
[00:06:48.020 --> 00:06:50.740]  甚至希律
[00:06:50.740 --> 00:06:54.700]  希律有份處決施洗約翰
[00:06:54.700 --> 00:06:57.260]  反而我哋要留意一下
[00:06:57.780 --> 00:07:00.700]  係第二節路加提到嗰兩個名
[00:07:00.700 --> 00:07:03.300]  亞拿同蓋亞法
[00:07:03.300 --> 00:07:07.220]  呢兩個人物有咩特別嘅意思呢
[00:07:07.220 --> 00:07:09.740]  有咩特別需要我哋去留意呢
[00:07:09.740 --> 00:07:14.940]  首先亞拿同埋蓋亞法兩個人嘅關係
[00:07:14.940 --> 00:07:16.140]  一個係惡婦
[00:07:16.140 --> 00:07:17.780]  一個係女婿
[00:07:17.780 --> 00:07:21.140]  如果參照其他嘅記載
[00:07:21.140 --> 00:07:23.540]  亞拿佢係大祭司
[00:07:23.540 --> 00:07:27.100]  佢喺耶穌出世咗之後嘅十五年
[00:07:27.540 --> 00:07:30.420]  佢呢個大祭司嘅職位被解除
[00:07:30.420 --> 00:07:34.900]  由佢嘅女婿蓋亞法去兼任
[00:07:34.900 --> 00:07:39.900]  不過參考其他新約聖經嘅記載
[00:07:39.900 --> 00:07:42.700]  特別係約翰福音十八章十三
[00:07:42.700 --> 00:07:44.140]  同埋二十四節
[00:07:44.140 --> 00:07:46.940]  耶穌受審嘅程序
[00:07:46.940 --> 00:07:49.180]  唔係先交佢畀蓋亞法
[00:07:49.180 --> 00:07:52.700]  而係先帶佢畀亞拿去審問
[00:07:52.700 --> 00:07:55.580]  當亞拿問完之後
[00:07:55.580 --> 00:07:59.540]  先至再將個程序畀返大祭司蓋亞法
[00:07:59.540 --> 00:08:04.300]  甚至去到使徒行轉
[00:08:04.300 --> 00:08:07.020]  四章五到七節
[00:08:07.020 --> 00:08:10.980]  彼得約翰被公會拉
[00:08:10.980 --> 00:08:13.260]  被拉到去公會受審嘅時候
[00:08:13.260 --> 00:08:14.780]  亞拿
[00:08:14.780 --> 00:08:16.620]  亞拿
[00:08:16.620 --> 00:08:18.860]  係作為最大嗰個
[00:08:18.860 --> 00:08:20.860]  係名列首位
[00:08:20.860 --> 00:08:24.300]  我哋得知道其實亞拿
[00:08:24.700 --> 00:08:26.900]  本身喺宗教嘅層面
[00:08:26.900 --> 00:08:29.020]  當其時宗教層面上面嘅地位
[00:08:29.020 --> 00:08:30.180]  其實係超然
[00:08:30.180 --> 00:08:32.100]  但係路加
[00:08:32.100 --> 00:08:33.780]  我哋睇路加
[00:08:33.780 --> 00:08:36.380]  三章一到二節
[00:08:36.380 --> 00:08:39.420]  路加唔單單只係記載
[00:08:39.420 --> 00:08:42.140]  邊個係羅馬嘅當權者
[00:08:42.140 --> 00:08:45.060]  甚至連大祭司都並列出嚟
[00:08:45.060 --> 00:08:49.380]  究竟路加葫蘆裏面賣緊啲乜嘢藥
[00:08:49.380 --> 00:08:52.740]  我哋要去理解
[00:08:53.820 --> 00:08:56.700]  大祭司佢一路嘅轉變先
[00:08:56.700 --> 00:09:00.260]  喺《崔埃及記》嘅記載
[00:09:00.260 --> 00:09:03.900]  大祭司原先係由亞倫嘅後裔
[00:09:03.900 --> 00:09:06.180]  先至可以擔任呢個職位
[00:09:06.180 --> 00:09:08.980]  而當其時大祭司最主要嘅職責
[00:09:08.980 --> 00:09:11.580]  係要憲制代替百姓
[00:09:11.580 --> 00:09:13.380]  因為佢哋犯罪
[00:09:13.380 --> 00:09:15.660]  觸動咗上主嘅憤怒
[00:09:15.660 --> 00:09:17.500]  而去代替佢哋去贖罪
[00:09:17.500 --> 00:09:19.260]  憲制
[00:09:19.260 --> 00:09:21.660]  及至第一聖殿
[00:09:21.660 --> 00:09:23.060]  興建之後
[00:09:24.140 --> 00:09:26.020]  去由撒督派系嘅人
[00:09:26.020 --> 00:09:28.060]  去擔任呢個大祭司之職
[00:09:28.060 --> 00:09:30.860]  負責聖殿嘅憲制
[00:09:30.860 --> 00:09:32.580]  以及聖殿嘅禮儀
[00:09:32.580 --> 00:09:35.700]  喺舊有嘅傳統
[00:09:35.700 --> 00:09:39.020]  大祭司基本上係成個
[00:09:39.020 --> 00:09:40.940]  以色列民族嘅領袖
[00:09:40.940 --> 00:09:42.220]  整個嘅群體
[00:09:42.220 --> 00:09:43.340]  對於整個嘅群體
[00:09:43.340 --> 00:09:45.540]  發揮一定嘅影響力
[00:09:45.540 --> 00:09:50.060]  原本一個權力核心嘅人物
[00:09:50.060 --> 00:09:52.300]  去到第二聖殿
[00:09:52.300 --> 00:09:53.460]  希臘時代
[00:09:54.340 --> 00:09:57.460]  大祭司漸漸淪為
[00:09:57.460 --> 00:09:59.340]  統治者嘅政治工具
[00:09:59.340 --> 00:10:03.500]  大祭司唔再單單只係
[00:10:03.500 --> 00:10:05.300]  侍奉上主
[00:10:05.300 --> 00:10:07.620]  甚至乎喺一段時期
[00:10:07.620 --> 00:10:09.340]  大祭司曾經都係
[00:10:09.340 --> 00:10:11.700]  效忠外邦嘅君主
[00:10:11.700 --> 00:10:16.180]  甚至乎去到兩約之間
[00:10:16.180 --> 00:10:18.060]  馬加比時代
[00:10:18.060 --> 00:10:21.900]  大祭司由馬加比家族嘅約拿丹
[00:10:22.980 --> 00:10:25.140]  攞咗呢個大祭司嘅職位
[00:10:25.140 --> 00:10:27.260]  由佢去身兼
[00:10:27.260 --> 00:10:28.860]  馬加比時代嘅君王
[00:10:28.860 --> 00:10:31.740]  以及大祭司呢個嘅職份
[00:10:31.740 --> 00:10:36.820]  大祭司呢個嘅職位
[00:10:36.820 --> 00:10:39.900]  已經變得唔再單純係
[00:10:39.900 --> 00:10:41.580]  一個宗教領袖
[00:10:41.580 --> 00:10:44.940]  而係漸漸成為咗
[00:10:44.940 --> 00:10:46.300]  一個政治工具
[00:10:46.300 --> 00:10:50.620]  甚至乎去到羅馬時代
[00:10:50.620 --> 00:10:54.020]  大祭司更加要幫羅馬政府
[00:10:54.020 --> 00:10:55.940]  推行國家嘅政策
[00:10:55.940 --> 00:11:00.660]  大祭司喺呢個時期
[00:11:00.660 --> 00:11:03.700]  已經係由羅馬政府直接委任
[00:11:03.700 --> 00:11:07.460]  所以大祭司嘅體系
[00:11:07.460 --> 00:11:08.700]  已經唔可以再
[00:11:08.700 --> 00:11:10.700]  我哋以為係一個單純
[00:11:10.700 --> 00:11:14.580]  一個宗教為主導嘅一個職位
[00:11:14.580 --> 00:11:18.740]  而係牽涉到同政治扯上關係
[00:11:18.740 --> 00:11:20.980]  受到羅馬政府嘅掣肘
[00:11:20.980 --> 00:11:24.300]  我哋睇返約翰福音
[00:11:24.300 --> 00:11:28.020]  十一章四十九節五十節嘅記載
[00:11:28.020 --> 00:11:30.260]  當其時大祭司嘅該亞法
[00:11:30.260 --> 00:11:33.260]  佢因為害怕成個猶太民族
[00:11:33.260 --> 00:11:34.980]  被羅馬滅族
[00:11:34.980 --> 00:11:37.540]  而設法點樣自保
[00:11:37.540 --> 00:11:38.980]  去陷害耶穌
[00:11:38.980 --> 00:11:40.180]  去殺害耶穌
[00:11:40.180 --> 00:11:42.460]  所以我哋理解到
[00:11:42.460 --> 00:11:43.860]  其實大祭司嘅職份
[00:11:43.860 --> 00:11:45.100]  以及身份角色
[00:11:45.100 --> 00:11:47.420]  其實去到羅馬時期
[00:11:47.420 --> 00:11:49.740]  已經大大咁樣去削弱
[00:11:49.740 --> 00:11:53.460]  甚至失去咗本來應該
[00:11:53.460 --> 00:11:57.860]  要替百姓憲制贖罪呢個嘅功能
[00:11:57.860 --> 00:11:59.460]  我哋可以理解到
[00:11:59.460 --> 00:12:02.180]  當其時嘅大祭司
[00:12:02.180 --> 00:12:06.100]  係要讓羅馬政府嘅鼻息
[00:12:06.100 --> 00:12:11.100]  安娜作為果位位高權重嘅領袖
[00:12:11.100 --> 00:12:14.140]  佢亦都係由羅馬政府
[00:12:14.140 --> 00:12:18.220]  直接委任去管理猶太人
[00:12:18.220 --> 00:12:22.940]  佢同樣都要睇住羅馬政府嚟做人
[00:12:22.940 --> 00:12:25.460]  甚至我哋去睇四本嘅福音書
[00:12:25.460 --> 00:12:27.660]  以及仕途行轉嘅記載
[00:12:27.660 --> 00:12:32.220]  安娜以及佢整個嘅大祭司家族
[00:12:32.220 --> 00:12:34.180]  佢哋冇履行到自己
[00:12:34.180 --> 00:12:37.660]  作為大祭司呢個嘅職責
[00:12:37.660 --> 00:12:40.460]  即係領導整個以色列民族
[00:12:40.460 --> 00:12:44.580]  去歸向上主然而
[00:12:44.580 --> 00:12:46.740]  安娜整個嘅家族
[00:12:46.740 --> 00:12:50.380]  佢只係為咗佢哋自身嘅利益
[00:12:50.380 --> 00:12:52.860]  去同一路一路咁樣同耶穌
[00:12:52.860 --> 00:12:56.620]  同埋佢嘅門徒去對抗
[00:12:56.620 --> 00:12:58.020]  等於姐妹
[00:12:58.020 --> 00:12:59.700]  我哋再去睇返
[00:12:59.700 --> 00:13:02.580]  路加福音三章二節嘅經文
[00:13:02.580 --> 00:13:04.180]  呢個嘅鋪排
[00:13:04.180 --> 00:13:08.460]  經文喺提完安娜同哥亞法做祭司之後
[00:13:08.460 --> 00:13:10.180]  跟住就記載上主嘅話
[00:13:10.180 --> 00:13:12.980]  臨到曠野嘅約翰
[00:13:12.980 --> 00:13:15.300]  呢度嘅特別之處
[00:13:15.300 --> 00:13:19.660]  在於上主嘅說話
[00:13:19.660 --> 00:13:21.900]  竟然唔係臨到
[00:13:21.900 --> 00:13:25.020]  作為整個宗教核心嘅地方
[00:13:25.020 --> 00:13:27.540]  耶路撒冷
[00:13:27.540 --> 00:13:30.220]  以及當其時宗教上面
[00:13:30.220 --> 00:13:33.060]  最大權力嘅領袖
[00:13:33.060 --> 00:13:35.820]  安娜同哥亞法
[00:13:35.820 --> 00:13:38.540]  而係臨到一個遠離羅馬政治
[00:13:38.540 --> 00:13:40.980]  同埋宗教核心嘅地方
[00:13:40.980 --> 00:13:42.860]  曠野裏面
[00:13:42.860 --> 00:13:47.020]  甚至臨到一個小小祭司嘅
[00:13:47.020 --> 00:13:51.100]  仔私洗約翰身上
[00:13:51.100 --> 00:13:53.780]  路加好刻意咁樣去
[00:13:53.780 --> 00:13:56.740]  營造一個咁強烈嘅對比
[00:13:56.740 --> 00:14:02.700]  上主寧願用一個小小嘅祭司家族
[00:14:02.700 --> 00:14:05.660]  去喺一個遠離已經被污染嘅
[00:14:05.660 --> 00:14:09.420]  宗教權力核心嘅地方
[00:14:09.420 --> 00:14:16.340]  去成就上主向萬民施行拯救嘅計劃
[00:14:16.340 --> 00:14:21.380]  其實路加要鋪陳出一個好強烈嘅對比
[00:14:21.380 --> 00:14:23.620]  上主嘅拯救計劃
[00:14:23.620 --> 00:14:26.620]  就要話畀人知上主嘅拯救計劃
[00:14:26.620 --> 00:14:31.980]  唔係要透過一啲政治嘅領袖去成就
[00:14:31.980 --> 00:14:39.060]  亦唔係所謂嗰啲嘅大祭司宗教領袖身上
[00:14:39.060 --> 00:14:43.020]  路加筆下嘅救恩計劃
[00:14:43.020 --> 00:14:48.100]  其實係顛覆緊當其時世界嘅常規
[00:14:48.100 --> 00:14:52.740]  世界重視人嘅地位權力
[00:14:52.740 --> 00:14:57.260]  上主卻係用施洗約翰呢位小人物
[00:14:57.260 --> 00:15:00.300]  去為耶穌開路
[00:15:00.300 --> 00:15:05.260]  上主唔係要使用耶路撒冷嘅聖殿
[00:15:05.260 --> 00:15:09.260]  一向都係猶太人好重視嘅宗教地方
[00:15:09.260 --> 00:15:12.460]  作為佢嘅救贖計劃開始
[00:15:12.460 --> 00:15:16.380]  而係一個環境嚴峻
[00:15:16.380 --> 00:15:19.500]  溫度極端嘅曠野
[00:15:19.500 --> 00:15:25.100]  作為整個救恩計劃嘅開始
[00:15:25.100 --> 00:15:30.460]  突然之間除咗我哋要留意呢一點之外
[00:15:30.460 --> 00:15:33.180]  我哋仲需要留意另外兩點
[00:15:33.180 --> 00:15:35.380]  第一
[00:15:35.380 --> 00:15:38.980]  路加福音嘅寫作對象
[00:15:38.980 --> 00:15:40.340]  第二
[00:15:40.340 --> 00:15:44.740]  路加福音寫作嘅時間
[00:15:44.740 --> 00:15:47.060]  問下大家
[00:15:47.060 --> 00:15:54.860]  記唔記得路加福音嘅寫作嘅對象係邊個
[00:15:54.860 --> 00:15:58.300]  如果睇返一章一節嘅時候
[00:15:58.300 --> 00:16:04.900]  佢一開始就講提亞非羅大人
[00:16:04.900 --> 00:16:08.140]  當路加嘅寫作對象係提亞非羅嘅時候
[00:16:08.140 --> 00:16:10.300]  雖然我哋唔係好清楚
[00:16:10.300 --> 00:16:15.340]  知道提亞非羅本身佢真實嘅身份係邊一個
[00:16:15.340 --> 00:16:18.140]  但係有學者認為佢係當時
[00:16:18.140 --> 00:16:21.980]  羅馬政府裏面一個好重要嘅官員
[00:16:21.980 --> 00:16:27.020]  甚至佢亦都對基督信仰有一定嘅認識
[00:16:27.020 --> 00:16:30.180]  另外就係關於路加福音嘅寫作時間
[00:16:30.180 --> 00:16:34.740]  大約推斷為尼祿倒台之後
[00:16:34.740 --> 00:16:39.060]  維斯柏先時代統治嘅時代
[00:16:39.060 --> 00:16:45.100]  所以提亞非羅對於路加福音三章一到二節提及嘅人物
[00:16:45.100 --> 00:16:47.260]  佢知道一清二楚
[00:16:47.260 --> 00:16:53.020]  甚至耶穌基督嘅事跡佢都好知道
[00:16:53.020 --> 00:17:00.140]  以及使徒眾門徒同羅馬政府之間嘅張力
[00:17:00.140 --> 00:17:03.260]  佢都一清二楚
[00:17:03.260 --> 00:17:07.460]  提亞非羅作為羅馬政府裏面有權力嘅人士
[00:17:07.460 --> 00:17:11.820]  路加可能好想讓到呢位權力人士知道
[00:17:11.820 --> 00:17:14.660]  上主嘅救恩計劃同埋福音
[00:17:14.660 --> 00:17:18.820]  係顛覆緊佢哋當時嘅世界觀
[00:17:18.820 --> 00:17:23.220]  當世界看重任何地位同權力嘅時候
[00:17:23.220 --> 00:17:28.900]  上主卻係要以一個卑微微不足道嘅小人物
[00:17:28.900 --> 00:17:32.620]  作為救贖計劃嘅一部份
[00:17:32.620 --> 00:17:37.060]  任何任何嘅權力若果腐化
[00:17:37.060 --> 00:17:40.020]  甚至冇履行到上主嘅教導
[00:17:40.020 --> 00:17:43.420]  任何權勢都會倒下
[00:17:43.420 --> 00:17:46.340]  作為歷史見證人嘅提亞非羅
[00:17:46.340 --> 00:17:48.660]  佢應該好明白呢個道理
[00:17:48.660 --> 00:17:53.940]  因為佢身處佢見證住尼祿嘅倒台
[00:17:53.940 --> 00:18:02.220]  任何錯誤運用權力嘅人係唔會長久
[00:18:02.220 --> 00:18:04.980]  作為擁有權力嘅提亞非羅
[00:18:04.980 --> 00:18:08.900]  佢要點樣運用佢嘅權力
[00:18:08.900 --> 00:18:13.700]  佢究竟要成為一個欺壓基督徒嘅人
[00:18:13.700 --> 00:18:16.140]  定係翹埋雙手
[00:18:16.140 --> 00:18:24.060]  由得羅馬政府繼續壓迫一班基督徒群體
[00:18:24.060 --> 00:18:26.780]  提亞非羅唔需要佢成為約翰
[00:18:26.780 --> 00:18:29.020]  佢唔需要成為耶穌
[00:18:29.020 --> 00:18:35.100]  而係佢需要做返佢而家呢個身份地位角色
[00:18:35.100 --> 00:18:37.780]  能夠做到嘅事情
[00:18:37.780 --> 00:18:43.500]  唔好錯誤運用佢所得來嘅權力
[00:18:43.500 --> 00:18:46.140]  喺剛才雙禮佢話我哋祈禱嘅時候
[00:18:46.140 --> 00:18:50.540]  都有提到今個星期發生一件事喺韓國
[00:18:50.540 --> 00:18:58.260]  就係韓國總統喺晚上突然間頒佈一個緊急戒嚴令
[00:18:58.260 --> 00:19:02.780]  原因就係想肅清在野嘅親朝勢力
[00:19:02.780 --> 00:19:06.140]  但係大家都知道呢個緊急戒嚴令
[00:19:06.140 --> 00:19:09.060]  喺頒佈咗差唔多六個鐘頭之後
[00:19:09.060 --> 00:19:15.620]  就畀當韓國嘅過半嘅國會議員反對之下就解除
[00:19:15.620 --> 00:19:20.820]  有分析者韓國總統尹錫月呢次嘅決定
[00:19:20.820 --> 00:19:24.300]  其實係為咗挽回佢持續低迷嘅民望
[00:19:24.300 --> 00:19:30.380]  佢試圖去用一啲威權去處理一啲嘅反對聲音
[00:19:30.380 --> 00:19:39.660]  呢件事正正就係表達出一個好清晰嘅訊息
[00:19:39.660 --> 00:19:42.540]  我哋身處乜嘢嘅職位
[00:19:42.540 --> 00:19:46.980]  我哋嘅角色身份地位應該係啲乜嘢
[00:19:46.980 --> 00:19:52.100]  我哋身份角色地位所擁有返嚟嘅權力
[00:19:52.100 --> 00:19:54.900]  我哋應該要點去運用
[00:19:54.900 --> 00:20:04.140]  呢個佢係正正話畀我哋聽點樣錯誤咁樣運用佢所得嚟嘅權力
[00:20:04.140 --> 00:20:07.140]  丙智梅
[00:20:07.140 --> 00:20:15.260]  我哋都要思考我哋自己嘅身份同角色係點乜
[00:20:15.260 --> 00:20:23.060]  在座有作為老師嘅我哋嘅身份角色係啲乜
[00:20:23.060 --> 00:20:31.540]  在座有啲係作為管理層嘅我哋嘅角色身份要做啲乜
[00:20:31.540 --> 00:20:37.220]  作為打工仔又係啲乜
[00:20:37.220 --> 00:20:40.980]  作為人哋爸爸媽媽
[00:20:40.980 --> 00:20:45.460]  爸爸媽媽嘅角色身份係乜
[00:20:45.460 --> 00:20:49.020]  作為人哋個仔女
[00:20:49.020 --> 00:20:55.620]  無論我哋處於高位低位我哋都有唔同嘅身份同角色
[00:20:55.620 --> 00:21:03.260]  並且伴隨住同我哋身份角色匹配嘅權力
[00:21:03.260 --> 00:21:07.620]  可能我哋好善於運用我哋身份所賦予嘅權力
[00:21:07.620 --> 00:21:11.100]  但我哋唔好唔忘我哋唔好唔記得
[00:21:11.100 --> 00:21:18.420]  無論我哋而家係咩身份係阿媽身份係老細身份係老師身份
[00:21:18.420 --> 00:21:23.700]  我哋咩身份咩地位咩角色都好我哋唔好忘記
[00:21:23.700 --> 00:21:27.780]  我哋唔好忘記我哋仲有一個身份
[00:21:27.780 --> 00:21:30.340]  就係基督徒嘅身份
[00:21:30.340 --> 00:21:32.140]  當斯西約翰出道嘅時候
[00:21:32.140 --> 00:21:38.260]  佢宣講嘅係一個悔改嘅洗禮洗人從罪蹤去釋放出嚟
[00:21:38.260 --> 00:21:45.060]  佢所宣講嘅訊息就係要將啲彎彎曲曲嘅地方要改為不直
[00:21:45.060 --> 00:21:48.540]  高高低低嘅道路要改為平坦
[00:21:48.540 --> 00:21:55.500]  將一啲錯誤要去修正行返一啲行返啱一條正確嘅路
[00:21:55.500 --> 00:22:01.980]  然而我哋有冇盡到呢個基督徒嘅責任
[00:22:01.980 --> 00:22:06.540]  將彎曲改為不直
[00:22:06.540 --> 00:22:12.180]  將凹陷填返滿佢改為平坦
[00:22:12.180 --> 00:22:18.820]  顯然安娜同蓋亞法佢冇履行到呢種嘅責任
[00:22:18.820 --> 00:22:24.220]  佢哋冇去宣講悔改嘅洗禮讓人從罪裏面得釋放
[00:22:24.220 --> 00:22:30.740]  反而佢哋任意運用佢哋從政治得嚟嘅宗教權力
[00:22:30.740 --> 00:22:35.940]  因為佢哋考慮到佢哋自身嘅利益
[00:22:35.940 --> 00:22:40.060]  而去選擇錯誤運用佢哋得嚟嘅權力
[00:22:40.060 --> 00:22:44.620]  去同耶穌以及門徒對著講
